   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_124.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, P_K, Si_K, Br_L, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
20.7647, 0, 0.0456026, 5.33351e-06, 1.41421, -0.0456026, 5.33351e-06, 0, 5.33351e-06, 5.33351e-06, 5.33351e-06, 5.33351e-06, 5.33351e-06, 5.33351e-06, 5.33351e-06, 5.33351e-06, 5.33351e-06, 5.33351e-06, 6.22186e-06, 5.33351e-06, 0.0456017, 5.33351e-06
20.7726, 0, 0.0464884, 3.46514e-06, 1.41421, -0.0464884, 3.46514e-06, 0, 3.46514e-06, 3.46514e-06, 3.46514e-06, 3.46514e-06, 3.46514e-06, 3.46514e-06, 3.46514e-06, 3.46514e-06, 3.46514e-06, 3.46514e-06, 4.43191e-06, 3.46514e-06, 0.0464875, 3.46514e-06
20.7805, 0, 0.0473602, 5.81645e-06, 1.41421, -0.0473602, 5.81645e-06, 0, 5.81645e-06, 5.81645e-06, 5.81645e-06, 5.81645e-06, 5.81645e-06, 5.81645e-06, 5.81645e-06, 5.81645e-06, 5.81645e-06, 5.81645e-06, 6.87198e-06, 5.81645e-06, 0.0473592, 5.81645e-06
20.7883, 0, 0.0482086, 7.05299e-06, 1.41421, -0.0482086, 7.05299e-06, 0, 7.05299e-06, 7.05299e-06, 7.05299e-06, 7.05299e-06, 7.05299e-06, 7.05299e-06, 7.05299e-06, 7.05299e-06, 7.05299e-06, 7.05299e-06, 8.21264e-06, 7.05299e-06, 0.0482075, 7.05299e-06
20.7962, 0, 0.0490299, 6.77718e-06, 1.41421, -0.0490299, 6.77718e-06, 0, 6.77718e-06, 6.77718e-06, 6.77718e-06, 6.77718e-06, 6.77718e-06, 6.77718e-06, 6.77718e-06, 6.77718e-06, 6.77718e-06, 6.77718e-06, 8.05348e-06, 6.77718e-06, 0.0490287, 6.77718e-06
20.8041, 0.819128, 0.0498211, 5.43333e-06, 1.67903, 0.769307, 5.43333e-06, 0, 5.43333e-06, 5.43333e-06, 5.43333e-06, 5.43333e-06, 5.43333e-06, 5.43333e-06, 5.43333e-06, 5.43333e-06, 5.43333e-06, 5.43333e-06, 6.83674e-06, 5.43333e-06, 0.0498197, 5.43333e-06
20.812, 1.18087, 0.0505789, 3.65885e-06, 1.7835, 1.13029, 3.65885e-06, 0, 3.65885e-06, 3.65885e-06, 3.65885e-06, 3.65885e-06, 3.65885e-06, 3.65885e-06, 3.65885e-06, 3.65885e-06, 3.65885e-06, 3.65885e-06, 5.19914e-06, 3.65885e-06, 0.0505774, 3.65885e-06
20.8198, 0, 0.0513007, 2.02145e-06, 1.41421, -0.0513007, 2.02145e-06, 0, 2.02145e-06, 2.02145e-06, 2.02145e-06, 2.02145e-06, 2.02145e-06, 2.02145e-06, 2.02145e-06, 2.02145e-06, 2.02145e-06, 2.02145e-06, 3.70791e-06, 2.02145e-06, 0.051299, 2.02145e-06
20.8277, 0, 0.051983, 8.66286e-07, 1.41421, -0.051983, 8.66286e-07, 0, 8.66286e-07, 8.66286e-07, 8.66286e-07, 8.66286e-07, 8.66286e-07, 8.66286e-07, 8.66286e-07, 8.66286e-07, 8.66286e-07, 8.66286e-07, 2.70744e-06, 8.66286e-07, 0.0519812, 8.66286e-07
20.8356, 1, 0.0526233, 6.6325e-07, 1.73205, 0.947377, 6.6325e-07, 0, 6.6325e-07, 6.6325e-07, 6.6325e-07, 6.6325e-07, 6.6325e-07, 6.6325e-07, 6.6325e-07, 6.6325e-07, 6.6325e-07, 6.6325e-07, 2.6668e-06, 6.6325e-07, 0.0526213, 6.6325e-07
20.8435, 0, 0.0532176, 4.87286e-07, 1.41421, -0.0532176, 4.87286e-07, 0, 4.87286e-07, 4.87286e-07, 4.87286e-07, 4.87286e-07, 4.87286e-07, 4.87286e-07, 4.87286e-07, 4.87286e-07, 4.87286e-07, 4.87286e-07, 2.65992e-06, 4.87286e-07, 0.0532154, 4.87286e-07
20.8513, 0, 0.0537627, 3.38393e-07, 1.41421, -0.0537627, 3.38393e-07, 0, 3.38393e-07, 3.38393e-07, 3.38393e-07, 3.38393e-07, 3.38393e-07, 3.38393e-07, 3.38393e-07, 3.38393e-07, 3.38393e-07, 3.38393e-07, 2.68543e-06, 3.38393e-07, 0.0537604, 3.38393e-07
20.8592, 0, 0.0542562, 2.03247e-07, 1.41421, -0.0542562, 2.03247e-07, 0, 2.03247e-07, 2.03247e-07, 2.03247e-07, 2.03247e-07, 2.03247e-07, 2.03247e-07, 2.03247e-07, 2.03247e-07, 2.03247e-07, 2.03247e-07, 2.7286e-06, 2.03247e-07, 0.0542536, 2.03247e-07
20.8671, 0, 0.0546956, 9.32695e-08, 1.41421, -0.0546956, 9.32695e-08, 0, 9.32695e-08, 9.32695e-08, 9.32695e-08, 9.32695e-08, 9.32695e-08, 9.32695e-08, 9.32695e-08, 9.32695e-08, 9.32695e-08, 9.32695e-08, 2.79924e-06, 9.32695e-08, 0.0546929, 9.32695e-08
20.875, 0, 0.0550787, 2.33174e-08, 1.41421, -0.0550787, 2.33174e-08, 0, 2.33174e-08, 2.33174e-08, 2.33174e-08, 2.33174e-08, 2.33174e-08, 2.33174e-08, 2.33174e-08, 2.33174e-08, 2.33174e-08, 2.33174e-08, 2.91028e-06, 2.33174e-08, 0.0550759, 2.33174e-08
20.8828, 0, 0.0554039, 0, 1.41421, -0.0554039, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.06642e-06, 0, 0.0554009, 0
20.8907, 0, 0.0556698, 0, 1.41421, -0.0556698, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.24229e-06, 0, 0.0556666, 0
20.8986, 0, 0.0558751, 0, 1.41421, -0.0558751, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.41236e-06, 0, 0.0558717, 0
20.9065, 0, 0.0560193, 0, 1.41421, -0.0560193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.57447e-06, 0, 0.0560157, 0
20.9143, 0, 0.056102, 4.61607e-13, 1.41421, -0.056102, 4.61607e-13, 0, 4.61607e-13, 4.61607e-13, 4.61607e-13, 4.61607e-13, 4.61607e-13, 4.61607e-13, 4.61607e-13, 4.61607e-13, 4.61607e-13, 4.61607e-13, 3.7265e-06, 4.61607e-13, 0.0560983, 4.61607e-13
20.9222, 0, 0.0561233, 1.84643e-12, 1.41421, -0.0561233, 1.84643e-12, 0, 1.84643e-12, 1.84643e-12, 1.84643e-12, 1.84643e-12, 1.84643e-12, 1.84643e-12, 1.84643e-12, 1.84643e-12, 1.84643e-12, 1.84643e-12, 3.86627e-06, 1.84643e-12, 0.0561194, 1.84643e-12
20.9301, 0, 0.0560838, 4.03595e-12, 1.41421, -0.0560838, 4.03595e-12, 0, 4.03595e-12, 4.03595e-12, 4.03595e-12, 4.03595e-12, 4.03595e-12, 4.03595e-12, 4.03595e-12, 4.03595e-12, 4.03595e-12, 4.03595e-12, 3.99177e-06, 4.03595e-12, 0.0560798, 4.03595e-12
20.938, 0, 0.0559841, 6.91596e-12, 1.41421, -0.0559841, 6.91596e-12, 0, 6.91596e-12, 6.91596e-12, 6.91596e-12, 6.91596e-12, 6.91596e-12, 6.91596e-12, 6.91596e-12, 6.91596e-12, 6.91596e-12, 6.91596e-12, 4.10126e-06, 6.91596e-12, 0.05598, 6.91596e-12
20.9458, 0, 0.0558257, 1.04246e-11, 1.41421, -0.0558257, 1.04246e-11, 0, 1.04246e-11, 1.04246e-11, 1.04246e-11, 1.04246e-11, 1.04246e-11, 1.04246e-11, 1.04246e-11, 1.04246e-11, 1.04246e-11, 1.04246e-11, 4.19301e-06, 1.04246e-11, 0.0558215, 1.04246e-11
20.9537, 0.773178, 0.0556101, 1.45387e-11, 1.66529, 0.717568, 1.45387e-11, 0, 1.45387e-11, 1.45387e-11, 1.45387e-11, 1.45387e-11, 1.45387e-11, 1.45387e-11, 1.45387e-11, 1.45387e-11, 1.45387e-11, 1.45387e-11, 4.26564e-06, 1.45387e-11, 0.0556058, 1.45387e-11
20.9616, 0.226822, 0.055339, 1.92551e-11, 1.49225, 0.171483, 1.92551e-11, 0, 1.92551e-11, 1.92551e-11, 1.92551e-11, 1.92551e-11, 1.92551e-11, 1.92551e-11, 1.92551e-11, 1.92551e-11, 1.92551e-11, 1.92551e-11, 4.31804e-06, 1.92551e-11, 0.0553347, 1.92551e-11
20.9695, 0, 0.0550149, 2.45785e-11, 1.41421, -0.0550149, 2.45785e-11, 0, 2.45785e-11, 2.45785e-11, 2.45785e-11, 2.45785e-11, 2.45785e-11, 2.45785e-11, 2.45785e-11, 2.45785e-11, 2.45785e-11, 2.45785e-11, 4.34937e-06, 2.45785e-11, 0.0550106, 2.45785e-11
20.9773, 0, 0.0546402, 3.05155e-11, 1.41421, -0.0546402, 3.05155e-11, 0, 3.05155e-11, 3.05155e-11, 3.05155e-11, 3.05155e-11, 3.05155e-11, 3.05155e-11, 3.05155e-11, 3.05155e-11, 3.05155e-11, 3.05155e-11, 4.35913e-06, 3.05155e-11, 0.0546358, 3.05155e-11
20.9852, 0, 0.0542174, 3.60912e-11, 1.41421, -0.0542174, 3.60912e-11, 0, 3.60912e-11, 3.60912e-11, 3.60912e-11, 3.60912e-11, 3.60912e-11, 3.60912e-11, 3.60912e-11, 3.60912e-11, 3.60912e-11, 3.60912e-11, 4.34719e-06, 3.60912e-11, 0.054213, 3.60912e-11
20.9931, 0, 0.0537497, 4.10755e-11, 1.41421, -0.0537497, 4.10755e-11, 0, 4.10755e-11, 4.10755e-11, 4.10755e-11, 4.10755e-11, 4.10755e-11, 4.10755e-11, 4.10755e-11, 4.10755e-11, 4.10755e-11, 4.10755e-11, 4.31373e-06, 4.10755e-11, 0.0537454, 4.10755e-11
21.001, 0, 0.0532402, 4.58247e-11, 1.41421, -0.0532402, 4.58247e-11, 0, 4.58247e-11, 4.58247e-11, 4.58247e-11, 4.58247e-11, 4.58247e-11, 4.58247e-11, 4.58247e-11, 4.58247e-11, 4.58247e-11, 4.58247e-11, 4.25929e-06, 4.58247e-11, 0.053236, 4.58247e-11
21.0088, 0, 0.052692, 5.08336e-11, 1.41421, -0.052692, 5.08336e-11, 0, 5.08336e-11, 5.08336e-11, 5.08336e-11, 5.08336e-11, 5.08336e-11, 5.08336e-11, 5.08336e-11, 5.08336e-11, 5.08336e-11, 5.08336e-11, 4.18471e-06, 5.08336e-11, 0.0526878, 5.08336e-11
21.0167, 0, 0.0521086, 5.73796e-11, 1.41421, -0.0521086, 5.73796e-11, 0, 5.73796e-11, 5.73796e-11, 5.73796e-11, 5.73796e-11, 5.73796e-11, 5.73796e-11, 5.73796e-11, 5.73796e-11, 5.73796e-11, 5.73796e-11, 4.09119e-06, 5.73796e-11, 0.0521045, 5.73796e-11
21.0246, 0.751487, 0.0514933, 6.32813e-11, 1.65876, 0.699993, 6.32813e-11, 0, 6.32813e-11, 6.32813e-11, 6.32813e-11, 6.32813e-11, 6.32813e-11, 6.32813e-11, 6.32813e-11, 6.32813e-11, 6.32813e-11, 6.32813e-11, 3.98016e-06, 6.32813e-11, 0.0514893, 6.32813e-11
21.0325, 0.248513, 0.0508495, 6.83478e-11, 1.4995, 0.197664, 6.83478e-11, 0, 6.83478e-11, 6.83478e-11, 6.83478e-11, 6.83478e-11, 6.83478e-11, 6.83478e-11, 6.83478e-11, 6.83478e-11, 6.83478e-11, 6.83478e-11, 3.85327e-06, 6.83478e-11, 0.0508457, 6.83478e-11
21.0403, 0, 0.050181, 7.26809e-11, 1.41421, -0.050181, 7.26809e-11, 0, 7.26809e-11, 7.26809e-11, 7.26809e-11, 7.26809e-11, 7.26809e-11, 7.26809e-11, 7.26809e-11, 7.26809e-11, 7.26809e-11, 7.26809e-11, 3.71247e-06, 7.26809e-11, 0.0501772, 7.26809e-11
21.0482, 0, 0.0494908, 7.64923e-11, 1.41421, -0.0494908, 7.64923e-11, 0, 7.64923e-11, 7.64923e-11, 7.64923e-11, 7.64923e-11, 7.64923e-11, 7.64923e-11, 7.64923e-11, 7.64923e-11, 7.64923e-11, 7.64923e-11, 3.55977e-06, 7.64923e-11, 0.0494873, 7.64923e-11
21.0561, 0, 0.0487823, 7.99898e-11, 1.41421, -0.0487823, 7.99898e-11, 0, 7.99898e-11, 7.99898e-11, 7.99898e-11, 7.99898e-11, 7.99898e-11, 7.99898e-11, 7.99898e-11, 7.99898e-11, 7.99898e-11, 7.99898e-11, 3.39728e-06, 7.99898e-11, 0.0487789, 7.99898e-11
21.064, 0, 0.0480589, 8.26801e-11, 1.41421, -0.0480589, 8.26801e-11, 0, 8.26801e-11, 8.26801e-11, 8.26801e-11, 8.26801e-11, 8.26801e-11, 8.26801e-11, 8.26801e-11, 8.26801e-11, 8.26801e-11, 8.26801e-11, 3.22728e-06, 8.26801e-11, 0.0480557, 8.26801e-11
21.0719, 0, 0.0473235, 8.46252e-11, 1.41421, -0.0473235, 8.46252e-11, 0, 8.46252e-11, 8.46252e-11, 8.46252e-11, 8.46252e-11, 8.46252e-11, 8.46252e-11, 8.46252e-11, 8.46252e-11, 8.46252e-11, 8.46252e-11, 3.05192e-06, 8.46252e-11, 0.0473204, 8.46252e-11
21.0797, 0, 0.0465793, 8.6195e-11, 1.41421, -0.0465793, 8.6195e-11, 0, 8.6195e-11, 8.6195e-11, 8.6195e-11, 8.6195e-11, 8.6195e-11, 8.6195e-11, 8.6195e-11, 8.6195e-11, 8.6195e-11, 8.6195e-11, 2.87347e-06, 8.6195e-11, 0.0465765, 8.6195e-11
21.0876, 0, 0.0458291, 8.77793e-11, 1.41421, -0.0458291, 8.77793e-11, 0, 8.77793e-11, 8.77793e-11, 8.77793e-11, 8.77793e-11, 8.77793e-11, 8.77793e-11, 8.77793e-11, 8.77793e-11, 8.77793e-11, 8.77793e-11, 2.69399e-06, 8.77793e-11, 0.0458264, 8.77793e-11
21.0955, 0, 0.0450751, 9.08894e-11, 1.41421, -0.0450751, 9.08894e-11, 0, 9.08894e-11, 9.08894e-11, 9.08894e-11, 9.08894e-11, 9.08894e-11, 9.08894e-11, 9.08894e-11, 9.08894e-11, 9.08894e-11, 9.08894e-11, 2.51544e-06, 9.08894e-11, 0.0450726, 9.08894e-11
21.1034, 0, 0.0443203, 9.33893e-11, 1.41421, -0.0443203, 9.33893e-11, 0, 9.33893e-11, 9.33893e-11, 9.33893e-11, 9.33893e-11, 9.33893e-11, 9.33893e-11, 9.33893e-11, 9.33893e-11, 9.33893e-11, 9.33893e-11, 2.33975e-06, 9.33893e-11, 0.0443179, 9.33893e-11
21.1112, 0.724975, 0.0435665, 9.5236e-11, 1.65075, 0.681409, 9.5236e-11, 0, 9.5236e-11, 9.5236e-11, 9.5236e-11, 9.5236e-11, 9.5236e-11, 9.5236e-11, 9.5236e-11, 9.5236e-11, 9.5236e-11, 9.5236e-11, 2.16856e-06, 9.5236e-11, 0.0435643, 9.5236e-11
21.1191, 0.275025, 0.0428157, 9.5998e-11, 1.50832, 0.232209, 9.5998e-11, 0, 9.5998e-11, 9.5998e-11, 9.5998e-11, 9.5998e-11, 9.5998e-11, 9.5998e-11, 9.5998e-11, 9.5998e-11, 9.5998e-11, 9.5998e-11, 2.0033e-06, 9.5998e-11, 0.0428136, 9.5998e-11
21.127, 0, 0.0420699, 9.58341e-11, 1.41421, -0.0420699, 9.58341e-11, 0, 9.58341e-11, 9.58341e-11, 9.58341e-11, 9.58341e-11, 9.58341e-11, 9.58341e-11, 9.58341e-11, 9.58341e-11, 9.58341e-11, 9.58341e-11, 1.84533e-06, 9.58341e-11, 0.0420681, 9.58341e-11
21.1349, 0, 0.0413306, 9.50201e-11, 1.41421, -0.0413306, 9.50201e-11, 0, 9.50201e-11, 9.50201e-11, 9.50201e-11, 9.50201e-11, 9.50201e-11, 9.50201e-11, 9.50201e-11, 9.50201e-11, 9.50201e-11, 9.50201e-11, 1.69566e-06, 9.50201e-11, 0.0413289, 9.50201e-11
21.1427, 0, 0.0405989, 9.37456e-11, 1.41421, -0.0405989, 9.37456e-11, 0, 9.37456e-11, 9.37456e-11, 9.37456e-11, 9.37456e-11, 9.37456e-11, 9.37456e-11, 9.37456e-11, 9.37456e-11, 9.37456e-11, 9.37456e-11, 1.55511e-06, 9.37456e-11, 0.0405974, 9.37456e-11
21.1506, 0.71294, 0.0398764, 9.21797e-11, 1.6471, 0.673064, 9.21797e-11, 0, 9.21797e-11, 9.21797e-11, 9.21797e-11, 9.21797e-11, 9.21797e-11, 9.21797e-11, 9.21797e-11, 9.21797e-11, 9.21797e-11, 9.21797e-11, 1.42437e-06, 9.21797e-11, 0.039875, 9.21797e-11
21.1585, 0.28706, 0.0391637, 9.04786e-11, 1.5123, 0.247896, 9.04786e-11, 0, 9.04786e-11, 9.04786e-11, 9.04786e-11, 9.04786e-11, 9.04786e-11, 9.04786e-11, 9.04786e-11, 9.04786e-11, 9.04786e-11, 9.04786e-11, 1.30384e-06, 9.04786e-11, 0.0391624, 9.04786e-11
21.1664, 0, 0.0384617, 8.873e-11, 1.41421, -0.0384617, 8.873e-11, 0, 8.873e-11, 8.873e-11, 8.873e-11, 8.873e-11, 8.873e-11, 8.873e-11, 8.873e-11, 8.873e-11, 8.873e-11, 8.873e-11, 1.19376e-06, 8.873e-11, 0.0384605, 8.873e-11
21.1742, 0.705503, 0.0377709, 8.69671e-11, 1.64484, 0.667732, 8.69671e-11, 0, 8.69671e-11, 8.69671e-11, 8.69671e-11, 8.69671e-11, 8.69671e-11, 8.69671e-11, 8.69671e-11, 8.69671e-11, 8.69671e-11, 8.69671e-11, 1.0942e-06, 8.69671e-11, 0.0377698, 8.69671e-11
21.1821, 0.294497, 0.0370917, 8.51781e-11, 1.51476, 0.257405, 8.51781e-11, 0, 8.51781e-11, 8.51781e-11, 8.51781e-11, 8.51781e-11, 8.51781e-11, 8.51781e-11, 8.51781e-11, 8.51781e-11, 8.51781e-11, 8.51781e-11, 1.00509e-06, 8.51781e-11, 0.0370906, 8.51781e-11
21.19, 0.701041, 0.0364241, 8.3372e-11, 1.64348, 0.664617, 8.3372e-11, 0, 8.3372e-11, 8.3372e-11, 8.3372e-11, 8.3372e-11, 8.3372e-11, 8.3372e-11, 8.3372e-11, 8.3372e-11, 8.3372e-11, 8.3372e-11, 9.26188e-07, 8.3372e-11, 0.0364231, 8.3372e-11
21.1979, 1.29896, 0.0357686, 8.07288e-11, 1.8163, 1.26319, 8.07288e-11, 0, 8.07288e-11, 8.07288e-11, 8.07288e-11, 8.07288e-11, 8.07288e-11, 8.07288e-11, 8.07288e-11, 8.07288e-11, 8.07288e-11, 8.07288e-11, 8.57215e-07, 8.07288e-11, 0.0357677, 8.07288e-11
21.2057, 0, 0.035125, 7.72987e-11, 1.41421, -0.035125, 7.72987e-11, 0, 7.72987e-11, 7.72987e-11, 7.72987e-11, 7.72987e-11, 7.72987e-11, 7.72987e-11, 7.72987e-11, 7.72987e-11, 7.72987e-11, 7.72987e-11, 7.97739e-07, 7.72987e-11, 0.0351242, 7.72987e-11
21.2136, 0, 0.0344931, 7.33395e-11, 1.41421, -0.0344931, 7.33395e-11, 0, 7.33395e-11, 7.33395e-11, 7.33395e-11, 7.33395e-11, 7.33395e-11, 7.33395e-11, 7.33395e-11, 7.33395e-11, 7.33395e-11, 7.33395e-11, 7.47266e-07, 7.33395e-11, 0.0344923, 7.33395e-11
21.2215, 0, 0.0338728, 6.90949e-11, 1.41421, -0.0338728, 6.90949e-11, 0, 6.90949e-11, 6.90949e-11, 6.90949e-11, 6.90949e-11, 6.90949e-11, 6.90949e-11, 6.90949e-11, 6.90949e-11, 6.90949e-11, 6.90949e-11, 7.05287e-07, 6.90949e-11, 0.0338721, 6.90949e-11
21.2294, 0, 0.0332638, 6.47883e-11, 1.41421, -0.0332638, 6.47883e-11, 0, 6.47883e-11, 6.47883e-11, 6.47883e-11, 6.47883e-11, 6.47883e-11, 6.47883e-11, 6.47883e-11, 6.47883e-11, 6.47883e-11, 6.47883e-11, 6.71219e-07, 6.47883e-11, 0.0332631, 6.47883e-11
21.2372, 0, 0.0326654, 6.06203e-11, 1.41421, -0.0326654, 6.06203e-11, 0, 6.06203e-11, 6.06203e-11, 6.06203e-11, 6.06203e-11, 6.06203e-11, 6.06203e-11, 6.06203e-11, 6.06203e-11, 6.06203e-11, 6.06203e-11, 6.44465e-07, 6.06203e-11, 0.0326648, 6.06203e-11
21.2451, 0, 0.0320777, 5.72986e-11, 1.41421, -0.0320777, 5.72986e-11, 0, 5.72986e-11, 5.72986e-11, 5.72986e-11, 5.72986e-11, 5.72986e-11, 5.72986e-11, 5.72986e-11, 5.72986e-11, 5.72986e-11, 5.72986e-11, 6.24438e-07, 5.72986e-11, 0.0320771, 5.72986e-11
21.253, 0, 0.0315, 5.37084e-11, 1.41421, -0.0315, 5.37084e-11, 0, 5.37084e-11, 5.37084e-11, 5.37084e-11, 5.37084e-11, 5.37084e-11, 5.37084e-11, 5.37084e-11, 5.37084e-11, 5.37084e-11, 5.37084e-11, 6.10528e-07, 5.37084e-11, 0.0314993, 5.37084e-11
21.2609, 0, 0.0309316, 4.99726e-11, 1.41421, -0.0309316, 4.99726e-11, 0, 4.99726e-11, 4.99726e-11, 4.99726e-11, 4.99726e-11, 4.99726e-11, 4.99726e-11, 4.99726e-11, 4.99726e-11, 4.99726e-11, 4.99726e-11, 6.02139e-07, 4.99726e-11, 0.030931, 4.99726e-11
21.2687, 0, 0.0303724, 4.62455e-11, 1.41421, -0.0303724, 4.62455e-11, 0, 4.62455e-11, 4.62455e-11, 4.62455e-11, 4.62455e-11, 4.62455e-11, 4.62455e-11, 4.62455e-11, 4.62455e-11, 4.62455e-11, 4.62455e-11, 5.98692e-07, 4.62455e-11, 0.0303718, 4.62455e-11
21.2766, 0, 0.0298217, 4.26629e-11, 1.41421, -0.0298217, 4.26629e-11, 0, 4.26629e-11, 4.26629e-11, 4.26629e-11, 4.26629e-11, 4.26629e-11, 4.26629e-11, 4.26629e-11, 4.26629e-11, 4.26629e-11, 4.26629e-11, 5.9962e-07, 4.26629e-11, 0.0298211, 4.26629e-11
21.2845, 1, 0.0292791, 3.9181e-11, 1.73205, 0.970721, 3.9181e-11, 0, 3.9181e-11, 3.9181e-11, 3.9181e-11, 3.9181e-11, 3.9181e-11, 3.9181e-11, 3.9181e-11, 3.9181e-11, 3.9181e-11, 3.9181e-11, 6.04376e-07, 3.9181e-11, 0.0292785, 3.9181e-11
21.2924, 0, 0.0287442, 3.53837e-11, 1.41421, -0.0287442, 3.53837e-11, 0, 3.53837e-11, 3.53837e-11, 3.53837e-11, 3.53837e-11, 3.53837e-11, 3.53837e-11, 3.53837e-11, 3.53837e-11, 3.53837e-11, 3.53837e-11, 6.12428e-07, 3.53837e-11, 0.0287436, 3.53837e-11
21.3002, 0, 0.0282164, 3.14524e-11, 1.41421, -0.0282164, 3.14524e-11, 0, 3.14524e-11, 3.14524e-11, 3.14524e-11, 3.14524e-11, 3.14524e-11, 3.14524e-11, 3.14524e-11, 3.14524e-11, 3.14524e-11, 3.14524e-11, 6.23271e-07, 3.14524e-11, 0.0282158, 3.14524e-11
21.3081, 0, 0.0276956, 2.75993e-11, 1.41421, -0.0276956, 2.75993e-11, 0, 2.75993e-11, 2.75993e-11, 2.75993e-11, 2.75993e-11, 2.75993e-11, 2.75993e-11, 2.75993e-11, 2.75993e-11, 2.75993e-11, 2.75993e-11, 6.36409e-07, 2.75993e-11, 0.027695, 2.75993e-11
21.316, 0, 0.0271814, 2.39979e-11, 1.41421, -0.0271814, 2.39979e-11, 0, 2.39979e-11, 2.39979e-11, 2.39979e-11, 2.39979e-11, 2.39979e-11, 2.39979e-11, 2.39979e-11, 2.39979e-11, 2.39979e-11, 2.39979e-11, 6.51375e-07, 2.39979e-11, 0.0271808, 2.39979e-11
21.3239, 0, 0.0266733, 2.14445e-11, 1.41421, -0.0266733, 2.14445e-11, 0, 2.14445e-11, 2.14445e-11, 2.14445e-11, 2.14445e-11, 2.14445e-11, 2.14445e-11, 2.14445e-11, 2.14445e-11, 2.14445e-11, 2.14445e-11, 6.67721e-07, 2.14445e-11, 0.0266727, 2.14445e-11
21.3317, 0, 0.0261714, 1.86709e-11, 1.41421, -0.0261714, 1.86709e-11, 0, 1.86709e-11, 1.86709e-11, 1.86709e-11, 1.86709e-11, 1.86709e-11, 1.86709e-11, 1.86709e-11, 1.86709e-11, 1.86709e-11, 1.86709e-11, 6.85002e-07, 1.86709e-11, 0.0261707, 1.86709e-11
21.3396, 0, 0.0256753, 1.58383e-11, 1.41421, -0.0256753, 1.58383e-11, 0, 1.58383e-11, 1.58383e-11, 1.58383e-11, 1.58383e-11, 1.58383e-11, 1.58383e-11, 1.58383e-11, 1.58383e-11, 1.58383e-11, 1.58383e-11, 7.02807e-07, 1.58383e-11, 0.0256746, 1.58383e-11
21.3475, 0, 0.0251847, 1.31246e-11, 1.41421, -0.0251847, 1.31246e-11, 0, 1.31246e-11, 1.31246e-11, 1.31246e-11, 1.31246e-11, 1.31246e-11, 1.31246e-11, 1.31246e-11, 1.31246e-11, 1.31246e-11, 1.31246e-11, 7.20742e-07, 1.31246e-11, 0.0251839, 1.31246e-11
21.3554, 0, 0.0246997, 1.06657e-11, 1.41421, -0.0246997, 1.06657e-11, 0, 1.06657e-11, 1.06657e-11, 1.06657e-11, 1.06657e-11, 1.06657e-11, 1.06657e-11, 1.06657e-11, 1.06657e-11, 1.06657e-11, 1.06657e-11, 7.38421e-07, 1.06657e-11, 0.024699, 1.06657e-11
21.3633, 0, 0.0242203, 8.99469e-12, 1.41421, -0.0242203, 8.99469e-12, 0, 8.99469e-12, 8.99469e-12, 8.99469e-12, 8.99469e-12, 8.99469e-12, 8.99469e-12, 8.99469e-12, 8.99469e-12, 8.99469e-12, 8.99469e-12, 7.55494e-07, 8.99469e-12, 0.0242195, 8.99469e-12
21.3711, 0.645513, 0.0237462, 7.21914e-12, 1.6265, 0.621767, 7.21914e-12, 0, 7.21914e-12, 7.21914e-12, 7.21914e-12, 7.21914e-12, 7.21914e-12, 7.21914e-12, 7.21914e-12, 7.21914e-12, 7.21914e-12, 7.21914e-12, 7.71629e-07, 7.21914e-12, 0.0237454, 7.21914e-12
21.379, 1.35449, 0.0232777, 5.47756e-12, 1.83153, 1.33121, 5.47756e-12, 0, 5.47756e-12, 5.47756e-12, 5.47756e-12, 5.47756e-12, 5.47756e-12, 5.47756e-12, 5.47756e-12, 5.47756e-12, 5.47756e-12, 5.47756e-12, 7.86514e-07, 5.47756e-12, 0.0232769, 5.47756e-12
21.3869, 0, 0.0228148, 3.88572e-12, 1.41421, -0.0228148, 3.88572e-12, 0, 3.88572e-12, 3.88572e-12, 3.88572e-12, 3.88572e-12, 3.88572e-12, 3.88572e-12, 3.88572e-12, 3.88572e-12, 3.88572e-12, 3.88572e-12, 7.99872e-07, 3.88572e-12, 0.022814, 3.88572e-12
21.3948, 0, 0.0223573, 2.52109e-12, 1.41421, -0.0223573, 2.52109e-12, 0, 2.52109e-12, 2.52109e-12, 2.52109e-12, 2.52109e-12, 2.52109e-12, 2.52109e-12, 2.52109e-12, 2.52109e-12, 2.52109e-12, 2.52109e-12, 8.11458e-07, 2.52109e-12, 0.0223565, 2.52109e-12
21.4026, 0, 0.0219058, 1.43e-12, 1.41421, -0.0219058, 1.43e-12, 0, 1.43e-12, 1.43e-12, 1.43e-12, 1.43e-12, 1.43e-12, 1.43e-12, 1.43e-12, 1.43e-12, 1.43e-12, 1.43e-12, 8.2105e-07, 1.43e-12, 0.021905, 1.43e-12
