   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_118.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
15.2545, 0, 0.829066, 0.829065, 1.41421, -0.829066, 0, 0.829065, 0.829065, 0.829065, 0.829065, 0.829065, 0.829065, 0.829065, 0.829065, 0.829065, 0.829065, 0.829065, 0.829065, 0.829065, 0.829065, 0.829066, 0.829065, 0.829065, 0.829065, 0.829065
15.2624, 1.03742, 0.825162, 0.825161, 1.74282, 0.21226, 0, 0.825161, 0.825161, 0.825161, 0.825161, 0.825161, 0.825161, 0.825161, 0.825161, 0.825161, 0.825161, 0.825161, 0.825161, 0.825161, 0.825161, 0.825162, 0.825161, 0.825161, 0.825161, 0.825161
15.2703, 2.47881, 0.820284, 0.820283, 2.11632, 1.65853, 0, 0.820283, 0.820283, 0.820283, 0.820283, 0.820283, 0.820283, 0.820283, 0.820283, 0.820283, 0.820283, 0.820283, 0.820283, 0.820283, 0.820283, 0.820284, 0.820283, 0.820283, 0.820283, 0.820283
15.2782, 2.99777, 0.814516, 0.814515, 2.23557, 2.18325, 0, 0.814515, 0.814515, 0.814515, 0.814515, 0.814515, 0.814515, 0.814515, 0.814515, 0.814515, 0.814515, 0.814515, 0.814515, 0.814515, 0.814515, 0.814516, 0.814515, 0.814515, 0.814515, 0.814515
15.2861, 1.50892, 0.808318, 0.808316, 1.87321, 0.700601, 0, 0.808316, 0.808316, 0.808316, 0.808316, 0.808316, 0.808316, 0.808316, 0.808316, 0.808316, 0.808316, 0.808316, 0.808316, 0.808316, 0.808316, 0.808318, 0.808316, 0.808316, 0.808316, 0.808316
15.294, 2.486, 0.802143, 0.802142, 2.11802, 1.68386, 0, 0.802142, 0.802142, 0.802142, 0.802142, 0.802142, 0.802142, 0.802142, 0.802142, 0.802142, 0.802142, 0.802142, 0.802142, 0.802142, 0.802142, 0.802143, 0.802142, 0.802142, 0.802142, 0.802142
15.3018, 2.49108, 0.798258, 0.798256, 2.11922, 1.69282, 0, 0.798256, 0.798256, 0.798256, 0.798256, 0.798256, 0.798256, 0.798256, 0.798256, 0.798256, 0.798256, 0.798256, 0.798256, 0.798256, 0.798256, 0.798258, 0.798256, 0.798256, 0.798256, 0.798256
15.3097, 1.00843, 0.793446, 0.793445, 1.73448, 0.21498, 0, 0.793445, 0.793445, 0.793445, 0.793445, 0.793445, 0.793445, 0.793445, 0.793445, 0.793445, 0.793445, 0.793445, 0.793445, 0.793445, 0.793445, 0.793446, 0.793445, 0.793445, 0.793445, 0.793445
15.3176, 0.991574, 0.787785, 0.787784, 1.72962, 0.203789, 0, 0.787784, 0.787784, 0.787784, 0.787784, 0.787784, 0.787784, 0.787784, 0.787784, 0.787784, 0.787784, 0.787784, 0.787784, 0.787784, 0.787784, 0.787785, 0.787784, 0.787784, 0.787784, 0.787784
15.3255, 0.499504, 0.781713, 0.781712, 1.58098, -0.282209, 0, 0.781712, 0.781712, 0.781712, 0.781712, 0.781712, 0.781712, 0.781712, 0.781712, 0.781712, 0.781712, 0.781712, 0.781712, 0.781712, 0.781712, 0.781713, 0.781712, 0.781712, 0.781712, 0.781712
15.3334, 1.99746, 0.775665, 0.775663, 1.99936, 1.2218, 0, 0.775663, 0.775663, 0.775663, 0.775663, 0.775663, 0.775663, 0.775663, 0.775663, 0.775663, 0.775663, 0.775663, 0.775663, 0.775663, 0.775663, 0.775665, 0.775663, 0.775663, 0.775663, 0.775663
15.3412, 0.997583, 0.771729, 0.771727, 1.73135, 0.225854, 0, 0.771727, 0.771727, 0.771727, 0.771727, 0.771727, 0.771727, 0.771727, 0.771727, 0.771727, 0.771727, 0.771727, 0.771727, 0.771727, 0.771727, 0.771729, 0.771727, 0.771727, 0.771727, 0.771727
15.3491, 0.505452, 0.76694, 0.766939, 1.58286, -0.261488, 0, 0.766939, 0.766939, 0.766939, 0.766939, 0.766939, 0.766939, 0.766939, 0.766939, 0.766939, 0.766939, 0.766939, 0.766939, 0.766939, 0.766939, 0.76694, 0.766939, 0.766939, 0.766939, 0.766939
15.357, 0, 0.761368, 0.761366, 1.41421, -0.761368, 0, 0.761366, 0.761366, 0.761366, 0.761366, 0.761366, 0.761366, 0.761366, 0.761366, 0.761366, 0.761366, 0.761366, 0.761366, 0.761366, 0.761366, 0.761368, 0.761366, 0.761366, 0.761366, 0.761366
15.3649, 2, 0.755418, 0.755417, 2, 1.24458, 0, 0.755417, 0.755417, 0.755417, 0.755417, 0.755417, 0.755417, 0.755417, 0.755417, 0.755417, 0.755417, 0.755417, 0.755417, 0.755417, 0.755417, 0.755418, 0.755417, 0.755417, 0.755417, 0.755417
15.3728, 1, 0.749492, 0.749491, 1.73205, 0.250508, 0, 0.749491, 0.749491, 0.749491, 0.749491, 0.749491, 0.749491, 0.749491, 0.749491, 0.749491, 0.749491, 0.749491, 0.749491, 0.749491, 0.749491, 0.749492, 0.749491, 0.749491, 0.749491, 0.749491
15.3806, 0.482528, 0.745541, 0.745539, 1.5756, -0.263013, 0, 0.745539, 0.745539, 0.745539, 0.745539, 0.745539, 0.745539, 0.745539, 0.745539, 0.745539, 0.745539, 0.745539, 0.745539, 0.745539, 0.745539, 0.745541, 0.745539, 0.745539, 0.745539, 0.745539
15.3885, 0.517472, 0.740805, 0.740804, 1.58665, -0.223333, 0, 0.740804, 0.740804, 0.740804, 0.740804, 0.740804, 0.740804, 0.740804, 0.740804, 0.740804, 0.740804, 0.740804, 0.740804, 0.740804, 0.740804, 0.740805, 0.740804, 0.740804, 0.740804, 0.740804
15.3964, 1.47776, 0.73535, 0.735348, 1.86488, 0.74241, 0, 0.735348, 0.735348, 0.735348, 0.735348, 0.735348, 0.735348, 0.735348, 0.735348, 0.735348, 0.735348, 0.735348, 0.735348, 0.735348, 0.735348, 0.73535, 0.735348, 0.735348, 0.735348, 0.735348
15.4043, 0.997457, 0.729548, 0.729546, 1.73132, 0.267909, 0, 0.729546, 0.729546, 0.729546, 0.729546, 0.729546, 0.729546, 0.729546, 0.729546, 0.729546, 0.729546, 0.729546, 0.729546, 0.729546, 0.729546, 0.729548, 0.729546, 0.729546, 0.729546, 0.729546
15.4122, 0.997646, 0.723768, 0.723767, 1.73137, 0.273877, 0, 0.723767, 0.723767, 0.723767, 0.723767, 0.723767, 0.723767, 0.723767, 0.723767, 0.723767, 0.723767, 0.723767, 0.723767, 0.723767, 0.723767, 0.723768, 0.723767, 0.723767, 0.723767, 0.723767
15.4201, 1.52714, 0.71987, 0.719868, 1.87807, 0.807268, 0, 0.719868, 0.719868, 0.719868, 0.719868, 0.719868, 0.719868, 0.719868, 0.719868, 0.719868, 0.719868, 0.719868, 0.719868, 0.719868, 0.719868, 0.71987, 0.719868, 0.719868, 0.719868, 0.719868
15.4279, 0, 0.71521, 0.715209, 1.41421, -0.71521, 0, 0.715209, 0.715209, 0.715209, 0.715209, 0.715209, 0.715209, 0.715209, 0.715209, 0.715209, 0.715209, 0.715209, 0.715209, 0.715209, 0.715209, 0.71521, 0.715209, 0.715209, 0.715209, 0.715209
15.4358, 0.465675, 0.709854, 0.709852, 1.57025, -0.244178, 0, 0.709852, 0.709852, 0.709852, 0.709852, 0.709852, 0.709852, 0.709852, 0.709852, 0.709852, 0.709852, 0.709852, 0.709852, 0.709852, 0.709852, 0.709854, 0.709852, 0.709852, 0.709852, 0.709852
15.4437, 1.99759, 0.704162, 0.704161, 1.9994, 1.29343, 0, 0.704161, 0.704161, 0.704161, 0.704161, 0.704161, 0.704161, 0.704161, 0.704161, 0.704161, 0.704161, 0.704161, 0.704161, 0.704161, 0.704161, 0.704162, 0.704161, 0.704161, 0.704161, 0.704161
15.4516, 0.536736, 0.698494, 0.698493, 1.59271, -0.161758, 0, 0.698493, 0.698493, 0.698493, 0.698493, 0.698493, 0.698493, 0.698493, 0.698493, 0.698493, 0.698493, 0.698493, 0.698493, 0.698493, 0.698493, 0.698494, 0.698493, 0.698493, 0.698493, 0.698493
15.4595, 1, 0.695144, 0.695142, 1.73205, 0.304856, 0, 0.695142, 0.695142, 0.695142, 0.695142, 0.695142, 0.695142, 0.695142, 0.695142, 0.695142, 0.695142, 0.695142, 0.695142, 0.695142, 0.695142, 0.695144, 0.695142, 0.695142, 0.695142, 0.695142
15.4673, 0.45601, 0.690742, 0.69074, 1.56717, -0.234732, 0, 0.69074, 0.69074, 0.69074, 0.69074, 0.69074, 0.69074, 0.69074, 0.69074, 0.69074, 0.69074, 0.69074, 0.69074, 0.69074, 0.69074, 0.690742, 0.69074, 0.69074, 0.69074, 0.69074
15.4752, 0.54399, 0.685359, 0.685357, 1.59499, -0.141369, 0, 0.685357, 0.685357, 0.685357, 0.685357, 0.685357, 0.685357, 0.685357, 0.685357, 0.685357, 0.685357, 0.685357, 0.685357, 0.685357, 0.685357, 0.685359, 0.685357, 0.685357, 0.685357, 0.685357
15.4831, 0.451301, 0.679501, 0.6795, 1.56566, -0.2282, 0, 0.6795, 0.6795, 0.6795, 0.6795, 0.6795, 0.6795, 0.6795, 0.6795, 0.6795, 0.6795, 0.6795, 0.6795, 0.6795, 0.6795, 0.679501, 0.6795, 0.6795, 0.6795, 0.6795
15.491, 0.548699, 0.673669, 0.673667, 1.59646, -0.12497, 0, 0.673667, 0.673667, 0.673667, 0.673667, 0.673667, 0.673667, 0.673667, 0.673667, 0.673667, 0.673667, 0.673667, 0.673667, 0.673667, 0.673667, 0.673669, 0.673667, 0.673667, 0.673667, 0.673667
15.4989, 0.446344, 0.673146, 0.673145, 1.56408, -0.226802, 0, 0.673145, 0.673145, 0.673145, 0.673145, 0.673145, 0.673145, 0.673145, 0.673145, 0.673145, 0.673145, 0.673145, 0.673145, 0.673145, 0.673145, 0.673146, 0.673145, 0.673145, 0.673145, 0.673145
15.5068, 1.55366, 0.67135, 0.671349, 1.88511, 0.882305, 0, 0.671349, 0.671349, 0.671349, 0.671349, 0.671349, 0.671349, 0.671349, 0.671349, 0.671349, 0.671349, 0.671349, 0.671349, 0.671349, 0.671349, 0.67135, 0.671349, 0.671349, 0.671349, 0.671349
15.5146, 0, 0.66833, 0.668328, 1.41421, -0.66833, 0, 0.668328, 0.668328, 0.668328, 0.668328, 0.668328, 0.668328, 0.668328, 0.668328, 0.668328, 0.668328, 0.668328, 0.668328, 0.668328, 0.668328, 0.668329, 0.668328, 0.668328, 0.668328, 0.668328
15.5225, 1, 0.664704, 0.664702, 1.73205, 0.335296, 0, 0.664702, 0.664702, 0.664702, 0.664702, 0.664702, 0.664702, 0.664702, 0.664702, 0.664702, 0.664702, 0.664702, 0.664702, 0.664702, 0.664702, 0.664703, 0.664702, 0.664702, 0.664702, 0.664702
15.5304, 0.873606, 0.661088, 0.661086, 1.69517, 0.212518, 0, 0.661086, 0.661086, 0.661086, 0.661086, 0.661086, 0.661086, 0.661086, 0.661086, 0.661086, 0.661086, 0.661086, 0.661086, 0.661086, 0.661086, 0.661088, 0.661086, 0.661086, 0.661086, 0.661086
15.5383, 1.56072, 0.660186, 0.660184, 1.88699, 0.900533, 0, 0.660184, 0.660184, 0.660184, 0.660184, 0.660184, 0.660184, 0.660184, 0.660184, 0.660184, 0.660184, 0.660184, 0.660184, 0.660184, 0.660184, 0.660185, 0.660184, 0.660185, 0.660184, 0.660184
15.5462, 2.99752, 0.658254, 0.658252, 2.23551, 2.33927, 0, 0.658252, 0.658252, 0.658252, 0.658252, 0.658252, 0.658252, 0.658252, 0.658252, 0.658252, 0.658252, 0.658252, 0.658252, 0.658252, 0.658252, 0.658253, 0.658252, 0.658253, 0.658252, 0.658252
15.554, 1.42728, 0.655359, 0.655356, 1.85129, 0.77192, 0, 0.655356, 0.655356, 0.655356, 0.655356, 0.655356, 0.655356, 0.655356, 0.655356, 0.655356, 0.655356, 0.655356, 0.655356, 0.655356, 0.655356, 0.655358, 0.655356, 0.655357, 0.655356, 0.655356
15.5619, 3.14087, 0.651988, 0.651985, 2.26735, 2.48889, 0, 0.651985, 0.651985, 0.651985, 0.651985, 0.651985, 0.651985, 0.651985, 0.651985, 0.651985, 0.651985, 0.651985, 0.651985, 0.651985, 0.651985, 0.651987, 0.651985, 0.651987, 0.651985, 0.651985
15.5698, 1, 0.648627, 0.648623, 1.73205, 0.351373, 0, 0.648623, 0.648623, 0.648623, 0.648623, 0.648623, 0.648623, 0.648623, 0.648623, 0.648623, 0.648623, 0.648623, 0.648623, 0.648623, 0.648623, 0.648625, 0.648623, 0.648625, 0.648623, 0.648623
15.5777, 2.4223, 0.64777, 0.647766, 2.10293, 1.77454, 0, 0.647766, 0.647766, 0.647766, 0.647766, 0.647766, 0.647766, 0.647766, 0.647766, 0.647766, 0.647766, 0.647766, 0.647766, 0.647766, 0.647766, 0.647767, 0.647766, 0.647768, 0.647766, 0.647766
15.5856, 0.997522, 0.645806, 0.645801, 1.73134, 0.351716, 0, 0.645801, 0.645801, 0.645801, 0.645801, 0.645801, 0.645801, 0.645801, 0.645801, 0.645801, 0.645801, 0.645801, 0.645801, 0.645801, 0.645801, 0.645803, 0.645801, 0.645804, 0.645801, 0.645801
15.5935, 1.41512, 0.642812, 0.642807, 1.848, 0.772305, 0, 0.642807, 0.642807, 0.642807, 0.642807, 0.642807, 0.642807, 0.642807, 0.642807, 0.642807, 0.642807, 0.642807, 0.642807, 0.642807, 0.642807, 0.642808, 0.642807, 0.642811, 0.642807, 0.642807
15.6013, 1.58017, 0.639311, 0.639304, 1.89213, 0.940862, 0, 0.639304, 0.639304, 0.639304, 0.639304, 0.639304, 0.639304, 0.639304, 0.639304, 0.639304, 0.639304, 0.639304, 0.639304, 0.639304, 0.639304, 0.639306, 0.639304, 0.63931, 0.639304, 0.639304
15.6092, 0.584882, 0.63582, 0.635811, 1.60776, -0.0509375, 0, 0.635811, 0.635811, 0.635811, 0.635811, 0.635811, 0.635811, 0.635811, 0.635811, 0.635811, 0.635811, 0.635811, 0.635811, 0.635811, 0.635811, 0.635813, 0.635811, 0.635818, 0.635811, 0.635811
15.6171, 2.41023, 0.635167, 0.635157, 2.10006, 1.77507, 0, 0.635157, 0.635157, 0.635157, 0.635157, 0.635157, 0.635157, 0.635157, 0.635157, 0.635157, 0.635157, 0.635157, 0.635157, 0.635157, 0.635157, 0.635158, 0.635157, 0.635166, 0.635157, 0.635157
15.625, 3.58977, 0.633292, 0.633279, 2.36427, 2.95647, 0, 0.633279, 0.633279, 0.633279, 0.633279, 0.633279, 0.633279, 0.633279, 0.633279, 0.633279, 0.633279, 0.633279, 0.633279, 0.633279, 0.633279, 0.633281, 0.633279, 0.63329, 0.633279, 0.633279
15.6329, 1.40533, 0.630281, 0.630265, 1.84535, 0.775047, 0, 0.630265, 0.630265, 0.630265, 0.630265, 0.630265, 0.630265, 0.630265, 0.630265, 0.630265, 0.630265, 0.630265, 0.630265, 0.630265, 0.630265, 0.630267, 0.630265, 0.63028, 0.630265, 0.630265
15.6407, 0.594672, 0.626711, 0.626691, 1.6108, -0.0320393, 0, 0.626691, 0.626691, 0.626691, 0.626691, 0.626691, 0.626691, 0.626691, 0.626691, 0.626691, 0.626691, 0.626691, 0.626691, 0.626691, 0.626691, 0.626693, 0.626691, 0.626709, 0.626691, 0.626691
15.6486, 3, 0.623152, 0.623127, 2.23607, 2.37685, 0, 0.623127, 0.623127, 0.623127, 0.623127, 0.623127, 0.623127, 0.623127, 0.623127, 0.623127, 0.623127, 0.623127, 0.623127, 0.623127, 0.623127, 0.623129, 0.623127, 0.62315, 0.623127, 0.623127
15.6565, 0, 0.622494, 0.622464, 1.41421, -0.622494, 0, 0.622464, 0.622464, 0.622464, 0.622464, 0.622464, 0.622464, 0.622464, 0.622464, 0.622464, 0.622464, 0.622464, 0.622464, 0.622464, 0.622464, 0.622466, 0.622464, 0.622492, 0.622464, 0.622464
15.6644, 0.395663, 0.62055, 0.620513, 1.54779, -0.224887, 0, 0.620513, 0.620513, 0.620513, 0.620513, 0.620513, 0.620513, 0.620513, 0.620513, 0.620513, 0.620513, 0.620513, 0.620513, 0.620513, 0.620513, 0.620515, 0.620513, 0.620548, 0.620513, 0.620513
15.6723, 2.99765, 0.617417, 0.617373, 2.23554, 2.38023, 0, 0.617373, 0.617373, 0.617373, 0.617373, 0.617373, 0.617373, 0.617373, 0.617373, 0.617373, 0.617373, 0.617373, 0.617373, 0.617373, 0.617373, 0.617374, 0.617373, 0.617416, 0.617373, 0.617373
15.6801, 1.60669, 0.613699, 0.613645, 1.89913, 0.992992, 0, 0.613645, 0.613645, 0.613645, 0.613645, 0.613645, 0.613645, 0.613645, 0.613645, 0.613645, 0.613645, 0.613645, 0.613645, 0.613645, 0.613645, 0.613647, 0.613645, 0.613698, 0.613645, 0.613645
15.688, 0.388476, 0.609994, 0.609929, 1.54547, -0.221518, 0, 0.609929, 0.609929, 0.609929, 0.609929, 0.609929, 0.609929, 0.609929, 0.609929, 0.609929, 0.609929, 0.609929, 0.609929, 0.609929, 0.609929, 0.609931, 0.609929, 0.609993, 0.609929, 0.609929
15.6959, 0.611524, 0.609469, 0.609392, 1.61602, 0.00205469, 0, 0.609392, 0.609392, 0.609392, 0.609392, 0.609392, 0.609392, 0.609392, 0.609392, 0.609392, 0.609392, 0.609392, 0.609392, 0.609392, 0.609392, 0.609393, 0.609392, 0.609468, 0.609392, 0.609392
15.7038, 2.15093, 0.607591, 0.607498, 2.03738, 1.54334, 0, 0.607498, 0.607498, 0.607498, 0.607498, 0.607498, 0.607498, 0.607498, 0.607498, 0.607498, 0.607498, 0.607498, 0.607498, 0.607498, 0.607498, 0.6075, 0.607498, 0.60759, 0.607498, 0.607498
15.7117, 1.84907, 0.604471, 0.604361, 1.9619, 1.2446, 0, 0.604361, 0.604361, 0.604361, 0.604361, 0.604361, 0.604361, 0.604361, 0.604361, 0.604361, 0.604361, 0.604361, 0.604361, 0.604361, 0.604361, 0.604363, 0.604361, 0.60447, 0.604361, 0.604361
15.7196, 0.378887, 0.600741, 0.600611, 1.54236, -0.221853, 0, 0.600611, 0.600611, 0.600611, 0.600611, 0.600611, 0.600611, 0.600611, 0.600611, 0.600611, 0.600611, 0.600611, 0.600611, 0.600611, 0.600611, 0.600612, 0.600611, 0.600739, 0.600611, 0.600611
15.7274, 0.621113, 0.597024, 0.596872, 1.61899, 0.0240885, 0, 0.596872, 0.596872, 0.596872, 0.596872, 0.596872, 0.596872, 0.596872, 0.596872, 0.596872, 0.596872, 0.596872, 0.596872, 0.596872, 0.596872, 0.596874, 0.596872, 0.597023, 0.596872, 0.596872
15.7353, 0, 0.596431, 0.596254, 1.41421, -0.596431, 0, 0.596254, 0.596254, 0.596254, 0.596254, 0.596254, 0.596254, 0.596254, 0.596254, 0.596254, 0.596254, 0.596254, 0.596254, 0.596254, 0.596254, 0.596256, 0.596254, 0.596429, 0.596254, 0.596254
15.7432, 0.371623, 0.594451, 0.594247, 1.54001, -0.222828, 0, 0.594247, 0.594247, 0.594247, 0.594247, 0.594247, 0.594247, 0.594247, 0.594247, 0.594247, 0.594247, 0.594247, 0.594247, 0.594247, 0.594247, 0.594248, 0.594247, 0.59445, 0.594247, 0.594247
15.7511, 2.62838, 0.591208, 0.590972, 2.15137, 2.03717, 0, 0.590972, 0.590972, 0.590972, 0.590972, 0.590972, 0.590972, 0.590972, 0.590972, 0.590972, 0.590972, 0.590972, 0.590972, 0.590972, 0.590972, 0.590974, 0.590972, 0.591206, 0.590972, 0.590972
15.759, 0.366915, 0.587344, 0.587074, 1.53848, -0.22043, 0, 0.587074, 0.587074, 0.587074, 0.587074, 0.587074, 0.587074, 0.587074, 0.587074, 0.587074, 0.587074, 0.587074, 0.587074, 0.587074, 0.587074, 0.587076, 0.587074, 0.587343, 0.587074, 0.587074
15.7668, 1.63309, 0.583497, 0.583189, 1.90607, 1.04959, 0, 0.583189, 0.583189, 0.583189, 0.583189, 0.583189, 0.583189, 0.583189, 0.583189, 0.583189, 0.583189, 0.583189, 0.583189, 0.583189, 0.583189, 0.583191, 0.583189, 0.583495, 0.583189, 0.583189
15.7747, 2.0855, 0.583013, 0.582665, 2.02126, 1.50249, 0, 0.582665, 0.582665, 0.582665, 0.582665, 0.582665, 0.582665, 0.582665, 0.582665, 0.582665, 0.582665, 0.582665, 0.582665, 0.582665, 0.582665, 0.582667, 0.582665, 0.583011, 0.582665, 0.582665
15.7826, 3.2741, 0.581096, 0.580704, 2.29654, 2.69301, 0, 0.580704, 0.580704, 0.580704, 0.580704, 0.580704, 0.580704, 0.580704, 0.580704, 0.580704, 0.580704, 0.580704, 0.580704, 0.580704, 0.580704, 0.580706, 0.580704, 0.581094, 0.580704, 0.580704
15.7905, 0.997522, 0.577885, 0.577446, 1.73134, 0.419637, 0, 0.577446, 0.577446, 0.577446, 0.577446, 0.577446, 0.577446, 0.577446, 0.577446, 0.577446, 0.577446, 0.577446, 0.577446, 0.577446, 0.577446, 0.577448, 0.577446, 0.577883, 0.577446, 0.577446
15.7984, 0.642875, 0.574038, 0.573549, 1.62569, 0.0688373, 0, 0.573549, 0.573549, 0.573549, 0.573549, 0.573549, 0.573549, 0.573549, 0.573549, 0.573549, 0.573549, 0.573549, 0.573549, 0.573549, 0.573549, 0.57355, 0.573549, 0.574036, 0.573549, 0.573549
15.8062, 0.352416, 0.570207, 0.569665, 1.53376, -0.21779, 0, 0.569665, 0.569665, 0.569665, 0.569665, 0.569665, 0.569665, 0.569665, 0.569665, 0.569665, 0.569665, 0.569665, 0.569665, 0.569665, 0.569665, 0.569667, 0.569665, 0.570205, 0.569665, 0.569665
15.8141, 0.647584, 0.569624, 0.569026, 1.62714, 0.0779597, 0, 0.569026, 0.569026, 0.569026, 0.569026, 0.569026, 0.569026, 0.569026, 0.569026, 0.569026, 0.569026, 0.569026, 0.569026, 0.569026, 0.569026, 0.569028, 0.569026, 0.569622, 0.569026, 0.569026
15.822, 0, 0.567587, 0.566931, 1.41421, -0.567587, 0, 0.566931, 0.566931, 0.566931, 0.566931, 0.566931, 0.566931, 0.566931, 0.566931, 0.566931, 0.566931, 0.566931, 0.566931, 0.566931, 0.566931, 0.566933, 0.566931, 0.567586, 0.566931, 0.566931
15.8299, 1.34519, 0.564247, 0.56353, 1.82899, 0.78094, 0, 0.56353, 0.56353, 0.56353, 0.56353, 0.56353, 0.56353, 0.56353, 0.56353, 0.56353, 0.56353, 0.56353, 0.56353, 0.56353, 0.56353, 0.563532, 0.56353, 0.564245, 0.56353, 0.56353
15.8378, 2.65481, 0.560266, 0.559487, 2.1575, 2.09455, 0, 0.559487, 0.559487, 0.559487, 0.559487, 0.559487, 0.559487, 0.559487, 0.559487, 0.559487, 0.559487, 0.559487, 0.559487, 0.559487, 0.559487, 0.559488, 0.559487, 0.560264, 0.559487, 0.559487
15.8457, 0, 0.556301, 0.555458, 1.41421, -0.556301, 0, 0.555458, 0.555458, 0.555458, 0.555458, 0.555458, 0.555458, 0.555458, 0.555458, 0.555458, 0.555458, 0.555458, 0.555458, 0.555458, 0.555458, 0.555459, 0.555458, 0.5563, 0.555458, 0.555458
15.8535, 3.33792, 0.555803, 0.554894, 2.31039, 2.78212, 0, 0.554894, 0.554894, 0.554894, 0.554894, 0.554894, 0.554894, 0.554894, 0.554894, 0.554894, 0.554894, 0.554894, 0.554894, 0.554894, 0.554894, 0.554895, 0.554894, 0.555801, 0.554894, 0.554894
15.8614, 0.662082, 0.553816, 0.552841, 1.63159, 0.108266, 0, 0.552841, 0.552841, 0.552841, 0.552841, 0.552841, 0.552841, 0.552841, 0.552841, 0.552841, 0.552841, 0.552841, 0.552841, 0.552841, 0.552841, 0.552842, 0.552841, 0.553815, 0.552841, 0.552841
15.8693, 1.33309, 0.550508, 0.549466, 1.82567, 0.782578, 0, 0.549466, 0.549466, 0.549466, 0.549466, 0.549466, 0.549466, 0.549466, 0.549466, 0.549466, 0.549466, 0.549466, 0.549466, 0.549466, 0.549466, 0.549467, 0.549466, 0.550506, 0.549466, 0.549466
15.8772, 0.666915, 0.54655, 0.545441, 1.63307, 0.120364, 0, 0.545441, 0.545441, 0.545441, 0.545441, 0.545441, 0.545441, 0.545441, 0.545441, 0.545441, 0.545441, 0.545441, 0.545441, 0.545441, 0.545441, 0.545442, 0.545441, 0.546548, 0.545441, 0.545441
15.8851, 0, 0.542607, 0.54143, 1.41421, -0.542607, 0, 0.54143, 0.54143, 0.54143, 0.54143, 0.54143, 0.54143, 0.54143, 0.54143, 0.54143, 0.54143, 0.54143, 0.54143, 0.54143, 0.54143, 0.541432, 0.54143, 0.542605, 0.54143, 0.54143
15.8929, 3.65155, 0.541981, 0.540739, 2.3773, 3.10957, 0, 0.540739, 0.540739, 0.540739, 0.540739, 0.540739, 0.540739, 0.540739, 0.540739, 0.540739, 0.540739, 0.540739, 0.540739, 0.540739, 0.540739, 0.54074, 0.540739, 0.54198, 0.540739, 0.540739
15.9008, 3.34845, 0.539854, 0.538546, 2.31267, 2.8086, 0, 0.538546, 0.538546, 0.538546, 0.538546, 0.538546, 0.538546, 0.538546, 0.538546, 0.538546, 0.538546, 0.538546, 0.538546, 0.538546, 0.538546, 0.538548, 0.538546, 0.539852, 0.538546, 0.538546
15.9087, 0, 0.536403, 0.535031, 1.41421, -0.536403, 0, 0.535031, 0.535031, 0.535031, 0.535031, 0.535031, 0.535031, 0.535031, 0.535031, 0.535031, 0.535031, 0.535031, 0.535031, 0.535031, 0.535031, 0.535032, 0.535031, 0.536401, 0.535031, 0.535031
15.9166, 0.318587, 0.5323, 0.530866, 1.52269, -0.213713, 0, 0.530866, 0.530866, 0.530866, 0.530866, 0.530866, 0.530866, 0.530866, 0.530866, 0.530866, 0.530866, 0.530866, 0.530866, 0.530866, 0.530866, 0.530868, 0.530866, 0.532299, 0.530866, 0.530866
15.9245, 1.94634, 0.528212, 0.526717, 1.98654, 1.41813, 0, 0.526717, 0.526717, 0.526717, 0.526717, 0.526717, 0.526717, 0.526717, 0.526717, 0.526717, 0.526717, 0.526717, 0.526717, 0.526717, 0.526717, 0.526719, 0.526717, 0.528211, 0.526717, 0.526717
15.9324, 2.73507, 0.527657, 0.526104, 2.17602, 2.20741, 0, 0.526104, 0.526104, 0.526104, 0.526104, 0.526104, 0.526104, 0.526104, 0.526104, 0.526104, 0.526104, 0.526104, 0.526104, 0.526104, 0.526104, 0.526105, 0.526104, 0.527656, 0.526104, 0.526104
15.9402, 0, 0.525568, 0.523958, 1.41421, -0.525568, 0, 0.523958, 0.523958, 0.523958, 0.523958, 0.523958, 0.523958, 0.523958, 0.523958, 0.523958, 0.523958, 0.523958, 0.523958, 0.523958, 0.523958, 0.523959, 0.523958, 0.525566, 0.523958, 0.523958
15.9481, 0.308922, 0.522138, 0.520473, 1.51951, -0.213216, 0, 0.520473, 0.520473, 0.520473, 0.520473, 0.520473, 0.520473, 0.520473, 0.520473, 0.520473, 0.520473, 0.520473, 0.520473, 0.520473, 0.520473, 0.520475, 0.520473, 0.522136, 0.520473, 0.520473
15.956, 0.997522, 0.518049, 0.516332, 1.73134, 0.479473, 0, 0.516332, 0.516332, 0.516332, 0.516332, 0.516332, 0.516332, 0.516332, 0.516332, 0.516332, 0.516332, 0.516332, 0.516332, 0.516332, 0.516332, 0.516334, 0.516332, 0.518047, 0.516332, 0.516332
15.9639, 1.99777, 0.513974, 0.512207, 1.99944, 1.4838, 0, 0.512207, 0.512207, 0.512207, 0.512207, 0.512207, 0.512207, 0.512207, 0.512207, 0.512207, 0.512207, 0.512207, 0.512207, 0.512207, 0.512207, 0.512209, 0.512207, 0.513972, 0.512207, 0.512207
