   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_126.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
3.73791, 2.99516, 4.77765, 4.77214, 2.23499, -1.78248, 4.77214, 0, 4.77215, 4.77216, 4.77644, 4.77222, 4.77214, 4.77214, 4.77214, 4.77214, 4.77214, 4.77214, 4.77214, 4.77214, 4.77214, 4.77214, 4.77324, 4.77214, 4.77214
3.74579, 1.91339, 4.8088, 4.80351, 1.97823, -2.89541, 4.80351, 0, 4.80351, 4.80352, 4.80781, 4.80358, 4.80351, 4.80351, 4.80351, 4.80351, 4.80351, 4.80351, 4.80351, 4.80351, 4.80351, 4.80351, 4.80439, 4.80351, 4.80351
3.75366, 2, 4.8401, 4.83498, 2, -2.8401, 4.83498, 0, 4.83499, 4.835, 4.83928, 4.83506, 4.83498, 4.83498, 4.83498, 4.83498, 4.83498, 4.83498, 4.83498, 4.83498, 4.83498, 4.83498, 4.83569, 4.83498, 4.83498
3.76154, 3.07212, 4.87155, 4.86657, 2.25214, -1.79943, 4.86657, 0, 4.86658, 4.86659, 4.87087, 4.86665, 4.86657, 4.86657, 4.86657, 4.86657, 4.86657, 4.86657, 4.86657, 4.86657, 4.86657, 4.86657, 4.86713, 4.86657, 4.86657
3.76941, 4.99529, 4.90314, 4.89827, 2.64486, 0.0921531, 4.89827, 0, 4.89828, 4.89829, 4.90257, 4.89836, 4.89827, 4.89827, 4.89827, 4.89827, 4.89827, 4.89827, 4.89827, 4.89827, 4.89827, 4.89827, 4.89872, 4.89827, 4.89827
3.77729, 3.96385, 4.93486, 4.93009, 2.4421, -0.971011, 4.93009, 0, 4.93009, 4.93011, 4.93439, 4.93017, 4.93009, 4.93009, 4.93009, 4.93009, 4.93009, 4.93009, 4.93009, 4.93009, 4.93009, 4.93009, 4.93044, 4.93009, 4.93009
3.78516, 3.96874, 4.96671, 4.96201, 2.4431, -0.997971, 4.96201, 0, 4.96202, 4.96203, 4.96632, 4.9621, 4.96201, 4.96201, 4.96201, 4.96201, 4.96201, 4.96201, 4.96201, 4.96201, 4.96201, 4.96202, 4.96229, 4.96201, 4.96201
3.79303, 0.0529104, 4.9987, 4.99406, 1.4328, -4.94579, 4.99406, 0, 4.99407, 4.99408, 4.99836, 4.99415, 4.99406, 4.99406, 4.99406, 4.99406, 4.99406, 4.99406, 4.99406, 4.99406, 4.99406, 4.99406, 4.99428, 4.99406, 4.99406
3.80091, 1.99511, 5.03082, 5.02622, 1.99878, -3.03571, 5.02622, 0, 5.02623, 5.02624, 5.03052, 5.02632, 5.02622, 5.02622, 5.02622, 5.02622, 5.02622, 5.02622, 5.02622, 5.02622, 5.02622, 5.02622, 5.02639, 5.02622, 5.02622
3.80878, 1.97361, 5.06306, 5.0585, 1.99339, -3.08945, 5.0585, 0, 5.05851, 5.05852, 5.0628, 5.0586, 5.0585, 5.0585, 5.0585, 5.0585, 5.0585, 5.0585, 5.0585, 5.0585, 5.0585, 5.0585, 5.05863, 5.0585, 5.0585
3.81666, 5.0552, 5.09543, 5.0909, 2.65616, -0.0402279, 5.0909, 0, 5.09091, 5.09092, 5.0952, 5.091, 5.0909, 5.0909, 5.0909, 5.0909, 5.0909, 5.0909, 5.0909, 5.0909, 5.0909, 5.0909, 5.091, 5.0909, 5.0909
3.82453, 6.95675, 5.12793, 5.12342, 2.99278, 1.82882, 5.12342, 0, 5.12343, 5.12344, 5.12772, 5.12352, 5.12342, 5.12342, 5.12342, 5.12342, 5.12342, 5.12342, 5.12342, 5.12342, 5.12342, 5.12342, 5.1235, 5.12342, 5.12342
3.83241, 2.99523, 5.16055, 5.15606, 2.235, -2.16532, 5.15606, 0, 5.15606, 5.15608, 5.16036, 5.15616, 5.15606, 5.15606, 5.15606, 5.15606, 5.15606, 5.15606, 5.15606, 5.15606, 5.15606, 5.15606, 5.15612, 5.15606, 5.15606
3.84028, 2.97119, 5.19329, 5.18881, 2.22962, -2.2221, 5.18881, 0, 5.18882, 5.18883, 5.19311, 5.18892, 5.18881, 5.18881, 5.18881, 5.18881, 5.18881, 5.18881, 5.18881, 5.18881, 5.18881, 5.18881, 5.18886, 5.18881, 5.18881
3.84816, 4.03829, 5.22616, 5.22169, 2.45729, -1.18787, 5.22169, 0, 5.22169, 5.2217, 5.22599, 5.22179, 5.22169, 5.22169, 5.22169, 5.22169, 5.22169, 5.22169, 5.22169, 5.22169, 5.22169, 5.22169, 5.22172, 5.22169, 5.22169
3.85603, 4.96887, 5.25914, 5.25468, 2.63986, -0.290275, 5.25468, 0, 5.25468, 5.25469, 5.25898, 5.25478, 5.25468, 5.25468, 5.25468, 5.25468, 5.25468, 5.25468, 5.25468, 5.25468, 5.25468, 5.25468, 5.2547, 5.25468, 5.25468
3.8639, 2.01639, 5.29224, 5.28778, 2.00409, -3.27585, 5.28778, 0, 5.28779, 5.2878, 5.29208, 5.28789, 5.28778, 5.28778, 5.28778, 5.28778, 5.28778, 5.28778, 5.28778, 5.28778, 5.28778, 5.28778, 5.2878, 5.28778, 5.28778
3.87178, 6.97881, 5.32545, 5.32099, 2.99647, 1.65336, 5.32099, 0, 5.321, 5.32101, 5.3253, 5.32111, 5.32099, 5.32099, 5.32099, 5.32099, 5.32099, 5.32099, 5.32099, 5.32099, 5.32099, 5.321, 5.32101, 5.32099, 5.32099
3.87965, 1.99758, 5.35877, 5.35431, 1.9994, -3.36119, 5.35431, 0, 5.35432, 5.35433, 5.35862, 5.35443, 5.35431, 5.35431, 5.35431, 5.35431, 5.35431, 5.35431, 5.35431, 5.35431, 5.35431, 5.35431, 5.35432, 5.35431, 5.35431
3.88753, 4.99498, 5.39219, 5.38773, 2.6448, -0.397207, 5.38773, 0, 5.38774, 5.38775, 5.39203, 5.38785, 5.38773, 5.38773, 5.38773, 5.38773, 5.38773, 5.38773, 5.38773, 5.38773, 5.38773, 5.38773, 5.38774, 5.38773, 5.38773
3.8954, 5.9855, 5.4257, 5.42124, 2.82586, 0.559801, 5.42124, 0, 5.42125, 5.42126, 5.42555, 5.42136, 5.42124, 5.42124, 5.42124, 5.42124, 5.42124, 5.42124, 5.42124, 5.42124, 5.42124, 5.42124, 5.42125, 5.42124, 5.42124
3.90328, 1.01958, 5.4593, 5.45484, 1.73769, -4.43972, 5.45484, 0, 5.45485, 5.45486, 5.45914, 5.45496, 5.45484, 5.45484, 5.45484, 5.45484, 5.45484, 5.45484, 5.45484, 5.45484, 5.45484, 5.45484, 5.45484, 5.45484, 5.45484
3.91115, 3.98055, 5.49297, 5.48851, 2.44552, -1.51242, 5.48851, 0, 5.48852, 5.48853, 5.49281, 5.48863, 5.48851, 5.48851, 5.48851, 5.48851, 5.48851, 5.48851, 5.48851, 5.48851, 5.48851, 5.48851, 5.48851, 5.48851, 5.48851
3.91903, 6.95874, 5.5267, 5.52224, 2.99311, 1.43204, 5.52224, 0, 5.52224, 5.52225, 5.52654, 5.52236, 5.52224, 5.52224, 5.52224, 5.52224, 5.52224, 5.52224, 5.52224, 5.52224, 5.52224, 5.52224, 5.52224, 5.52224, 5.52224
3.9269, 4.01704, 5.56048, 5.55602, 2.45296, -1.54344, 5.55602, 0, 5.55602, 5.55603, 5.56032, 5.55614, 5.55602, 5.55602, 5.55602, 5.55602, 5.55602, 5.55602, 5.55602, 5.55602, 5.55602, 5.55602, 5.55602, 5.55602, 5.55602
3.93478, 5.99294, 5.59429, 5.58983, 2.82718, 0.398643, 5.58983, 0, 5.58984, 5.58985, 5.59413, 5.58996, 5.58983, 5.58983, 5.58983, 5.58983, 5.58983, 5.58983, 5.58983, 5.58983, 5.58983, 5.58983, 5.58983, 5.58983, 5.58983
3.94265, 3.01196, 5.62813, 5.62366, 2.23874, -2.61617, 5.62366, 0, 5.62367, 5.62368, 5.62796, 5.6238, 5.62366, 5.62366, 5.62366, 5.62366, 5.62366, 5.62366, 5.62366, 5.62366, 5.62366, 5.62366, 5.62366, 5.62366, 5.62366
3.95052, 2.03878, 5.66197, 5.6575, 2.00967, -3.62319, 5.6575, 0, 5.65751, 5.65752, 5.66181, 5.65764, 5.6575, 5.6575, 5.6575, 5.6575, 5.6575, 5.6575, 5.6575, 5.6575, 5.6575, 5.65751, 5.65751, 5.6575, 5.6575
3.9584, 2.95167, 5.69581, 5.69134, 2.22524, -2.74414, 5.69134, 0, 5.69135, 5.69136, 5.69564, 5.69148, 5.69134, 5.69134, 5.69134, 5.69134, 5.69134, 5.69134, 5.69134, 5.69134, 5.69134, 5.69134, 5.69134, 5.69134, 5.69134
3.96627, 1.99511, 5.72962, 5.72515, 1.99878, -3.73452, 5.72515, 0, 5.72516, 5.72517, 5.72945, 5.72529, 5.72515, 5.72515, 5.72515, 5.72515, 5.72515, 5.72515, 5.72515, 5.72515, 5.72515, 5.72515, 5.72515, 5.72515, 5.72515
3.97415, 2.99517, 5.76341, 5.75893, 2.23499, -2.76824, 5.75893, 0, 5.75894, 5.75895, 5.76323, 5.75907, 5.75893, 5.75893, 5.75893, 5.75893, 5.75893, 5.75893, 5.75893, 5.75893, 5.75893, 5.75893, 5.75893, 5.75893, 5.75893
3.98202, 4.02664, 5.79714, 5.79266, 2.45492, -1.7705, 5.79266, 0, 5.79267, 5.79268, 5.79697, 5.79281, 5.79266, 5.79266, 5.79266, 5.79266, 5.79266, 5.79266, 5.79266, 5.79266, 5.79266, 5.79267, 5.79266, 5.79266, 5.79266
3.9899, 2.92993, 5.83083, 5.82635, 2.22034, -2.9009, 5.82635, 0, 5.82635, 5.82636, 5.83065, 5.8265, 5.82635, 5.82635, 5.82635, 5.82635, 5.82635, 5.82635, 5.82635, 5.82635, 5.82635, 5.82635, 5.82635, 5.82635, 5.82635
3.99777, 4.99276, 5.86445, 5.85997, 2.64438, -0.871692, 5.85997, 0, 5.85997, 5.85999, 5.86427, 5.86012, 5.85997, 5.85997, 5.85997, 5.85997, 5.85997, 5.85997, 5.85997, 5.85997, 5.85997, 5.85997, 5.85997, 5.85997, 5.85997
4.00565, 4.07007, 5.89801, 5.89353, 2.46375, -1.82794, 5.89353, 0, 5.89353, 5.89354, 5.89783, 5.89368, 5.89353, 5.89353, 5.89353, 5.89353, 5.89353, 5.89353, 5.89353, 5.89353, 5.89353, 5.89353, 5.89353, 5.89353, 5.89353
4.01352, 4.87435, 5.93151, 5.92702, 2.6219, -1.05716, 5.92702, 0, 5.92703, 5.92704, 5.93132, 5.92718, 5.92702, 5.92702, 5.92702, 5.92702, 5.92702, 5.92702, 5.92702, 5.92702, 5.92702, 5.92702, 5.92702, 5.92702, 5.92702
4.02139, 4.12085, 5.96494, 5.96045, 2.47404, -1.84409, 5.96045, 0, 5.96046, 5.96047, 5.96476, 5.96061, 5.96045, 5.96045, 5.96045, 5.96045, 5.96045, 5.96045, 5.96045, 5.96045, 5.96045, 5.96045, 5.96045, 5.96045, 5.96045
4.02927, 3.99755, 5.99832, 5.99383, 2.44899, -2.00077, 5.99383, 0, 5.99384, 5.99385, 5.99813, 5.99399, 5.99383, 5.99383, 5.99383, 5.99383, 5.99383, 5.99383, 5.99383, 5.99383, 5.99383, 5.99383, 5.99383, 5.99383, 5.99383
4.03714, 3.04591, 6.03165, 6.02715, 2.24631, -2.98574, 6.02715, 0, 6.02716, 6.02717, 6.03146, 6.02732, 6.02715, 6.02715, 6.02715, 6.02715, 6.02715, 6.02715, 6.02715, 6.02715, 6.02715, 6.02715, 6.02715, 6.02715, 6.02715
4.04502, 5.79727, 6.06493, 6.06044, 2.79236, -0.267661, 6.06044, 0, 6.06044, 6.06045, 6.06474, 6.0606, 6.06044, 6.06044, 6.06044, 6.06044, 6.06044, 6.06044, 6.06044, 6.06044, 6.06044, 6.06044, 6.06044, 6.06044, 6.06044
4.05289, 3.14957, 6.09819, 6.09369, 2.26927, -2.94862, 6.09369, 0, 6.09369, 6.09371, 6.09799, 6.09386, 6.09369, 6.09369, 6.09369, 6.09369, 6.09369, 6.09369, 6.09369, 6.09369, 6.09369, 6.09369, 6.09369, 6.09369, 6.09369
4.06077, 5.94213, 6.13142, 6.12692, 2.81818, -0.189292, 6.12692, 0, 6.12692, 6.12694, 6.13122, 6.12709, 6.12692, 6.12692, 6.12692, 6.12692, 6.12692, 6.12692, 6.12692, 6.12692, 6.12692, 6.12692, 6.12692, 6.12692, 6.12692
4.06864, 6.76344, 6.16465, 6.16014, 2.96031, 0.598796, 6.16014, 0, 6.16015, 6.16016, 6.16444, 6.16032, 6.16014, 6.16014, 6.16014, 6.16014, 6.16014, 6.16014, 6.16014, 6.16014, 6.16014, 6.16014, 6.16014, 6.16014, 6.16014
4.07652, 3.16655, 6.19788, 6.19337, 2.273, -3.03133, 6.19337, 0, 6.19338, 6.19339, 6.19768, 6.19355, 6.19337, 6.19337, 6.19337, 6.19337, 6.19337, 6.19337, 6.19337, 6.19337, 6.19337, 6.19337, 6.19337, 6.19337, 6.19337
4.08439, 4.99275, 6.23114, 6.22663, 2.64438, -1.23839, 6.22663, 0, 6.22664, 6.22665, 6.23093, 6.22681, 6.22663, 6.22663, 6.22663, 6.22663, 6.22663, 6.22663, 6.22663, 6.22663, 6.22663, 6.22663, 6.22663, 6.22663, 6.22663
4.09227, 3.99275, 6.26444, 6.25992, 2.44801, -2.27169, 6.25992, 0, 6.25993, 6.25994, 6.26422, 6.26011, 6.25992, 6.25992, 6.25992, 6.25992, 6.25992, 6.25992, 6.25992, 6.25992, 6.25992, 6.25992, 6.25992, 6.25992, 6.25992
4.10014, 6.9254, 6.29778, 6.29326, 2.98754, 0.627624, 6.29326, 0, 6.29327, 6.29328, 6.29756, 6.29345, 6.29326, 6.29326, 6.29326, 6.29326, 6.29326, 6.29326, 6.29326, 6.29326, 6.29326, 6.29326, 6.29326, 6.29326, 6.29326
4.10801, 6.13012, 6.33118, 6.32666, 2.85134, -0.201058, 6.32666, 0, 6.32667, 6.32668, 6.33096, 6.32685, 6.32666, 6.32666, 6.32666, 6.32666, 6.32666, 6.32666, 6.32666, 6.32666, 6.32666, 6.32666, 6.32666, 6.32666, 6.32666
4.11589, 5.06759, 6.36465, 6.36013, 2.65849, -1.29707, 6.36013, 0, 6.36014, 6.36015, 6.36443, 6.36032, 6.36013, 6.36013, 6.36013, 6.36013, 6.36013, 6.36013, 6.36013, 6.36013, 6.36013, 6.36013, 6.36013, 6.36013, 6.36013
4.12376, 4.92286, 6.39821, 6.39368, 2.63113, -1.47535, 6.39368, 0, 6.39369, 6.3937, 6.39798, 6.39388, 6.39368, 6.39368, 6.39368, 6.39368, 6.39368, 6.39368, 6.39368, 6.39368, 6.39368, 6.39368, 6.39368, 6.39368, 6.39368
4.13164, 2.14957, 6.43186, 6.42733, 2.03705, -4.28229, 6.42733, 0, 6.42733, 6.42734, 6.43163, 6.42752, 6.42733, 6.42733, 6.42733, 6.42733, 6.42733, 6.42733, 6.42733, 6.42733, 6.42733, 6.42733, 6.42733, 6.42733, 6.42733
4.13951, 3.84064, 6.46561, 6.46107, 2.41674, -2.62496, 6.46107, 0, 6.46108, 6.46109, 6.46537, 6.46127, 6.46107, 6.46107, 6.46107, 6.46107, 6.46107, 6.46107, 6.46107, 6.46107, 6.46107, 6.46107, 6.46107, 6.46107, 6.46107
4.14739, 3.15936, 6.49946, 6.49492, 2.27142, -3.3401, 6.49492, 0, 6.49493, 6.49494, 6.49922, 6.49513, 6.49492, 6.49492, 6.49492, 6.49492, 6.49492, 6.49492, 6.49492, 6.49492, 6.49492, 6.49492, 6.49492, 6.49492, 6.49492
4.15526, 4.83123, 6.53343, 6.52889, 2.61366, -1.7022, 6.52889, 0, 6.52889, 6.5289, 6.53319, 6.52909, 6.52889, 6.52889, 6.52889, 6.52889, 6.52889, 6.52889, 6.52889, 6.52889, 6.52889, 6.52889, 6.52889, 6.52889, 6.52889
4.16314, 3.99493, 6.5675, 6.56296, 2.44845, -2.57257, 6.56296, 0, 6.56297, 6.56298, 6.56726, 6.56317, 6.56296, 6.56296, 6.56296, 6.56296, 6.56296, 6.56296, 6.56296, 6.56296, 6.56296, 6.56296, 6.56296, 6.56296, 6.56296
4.17101, 3.08456, 6.60171, 6.59716, 2.2549, -3.51715, 6.59716, 0, 6.59717, 6.59718, 6.60146, 6.59738, 6.59716, 6.59716, 6.59716, 6.59716, 6.59716, 6.59716, 6.59716, 6.59716, 6.59716, 6.59716, 6.59716, 6.59716, 6.59716
4.17888, 3.08928, 6.63604, 6.63149, 2.25594, -3.54676, 6.63149, 0, 6.63149, 6.63151, 6.63579, 6.63171, 6.63149, 6.63149, 6.63149, 6.63149, 6.63149, 6.63149, 6.63149, 6.63149, 6.63149, 6.63149, 6.63149, 6.63149, 6.63149
4.18676, 4.52915, 6.67049, 6.66594, 2.55522, -2.14135, 6.66594, 0, 6.66595, 6.66596, 6.67024, 6.66616, 6.66594, 6.66594, 6.66594, 6.66594, 6.66594, 6.66594, 6.66594, 6.66594, 6.66594, 6.66594, 6.66594, 6.66594, 6.66594
4.19463, 5.08473, 6.70508, 6.70051, 2.66172, -1.62035, 6.70051, 0, 6.70052, 6.70053, 6.70482, 6.70075, 6.70051, 6.70051, 6.70051, 6.70051, 6.70051, 6.70051, 6.70051, 6.70051, 6.70051, 6.70052, 6.70051, 6.70051, 6.70051
4.20251, 5.99058, 6.73979, 6.73522, 2.82676, -0.749212, 6.73522, 0, 6.73523, 6.73524, 6.73952, 6.73546, 6.73522, 6.73522, 6.73522, 6.73522, 6.73522, 6.73522, 6.73522, 6.73522, 6.73522, 6.73522, 6.73522, 6.73522, 6.73522
4.21038, 4.99033, 6.77465, 6.77006, 2.64392, -1.78431, 6.77006, 0, 6.77007, 6.77008, 6.77436, 6.77032, 6.77006, 6.77006, 6.77006, 6.77006, 6.77006, 6.77006, 6.77006, 6.77006, 6.77006, 6.77006, 6.77006, 6.77006, 6.77006
4.21826, 11.8863, 6.80963, 6.80503, 3.72644, 5.07671, 6.80503, 0, 6.80504, 6.80505, 6.80933, 6.8053, 6.80503, 6.80503, 6.80503, 6.80503, 6.80503, 6.80503, 6.80503, 6.80503, 6.80503, 6.80503, 6.80503, 6.80503, 6.80503
4.22613, 8.20046, 6.84476, 6.84013, 3.19382, 1.3557, 6.84013, 0, 6.84014, 6.84015, 6.84443, 6.84043, 6.84013, 6.84013, 6.84013, 6.84013, 6.84013, 6.84013, 6.84013, 6.84013, 6.84013, 6.84013, 6.84013, 6.84013, 6.84013
4.23401, 2.1013, 6.88003, 6.87536, 2.02517, -4.77873, 6.87536, 0, 6.87537, 6.87538, 6.87966, 6.8757, 6.87536, 6.87536, 6.87536, 6.87536, 6.87536, 6.87536, 6.87536, 6.87536, 6.87536, 6.87536, 6.87536, 6.87536, 6.87536
4.24188, 3.88404, 6.91546, 6.91072, 2.4257, -3.03143, 6.91072, 0, 6.91073, 6.91074, 6.91503, 6.91113, 6.91072, 6.91072, 6.91072, 6.91072, 6.91072, 6.91072, 6.91072, 6.91072, 6.91072, 6.91072, 6.91072, 6.91072, 6.91072
4.24975, 6.87953, 6.95105, 6.94621, 2.97985, -0.0715141, 6.94621, 0, 6.94622, 6.94623, 6.95052, 6.94672, 6.94621, 6.94621, 6.94621, 6.94621, 6.94621, 6.94621, 6.94621, 6.94621, 6.94621, 6.94622, 6.94621, 6.94621, 6.94621
4.25763, 4.33773, 6.98681, 6.98183, 2.51749, -2.64907, 6.98183, 0, 6.98184, 6.98185, 6.98614, 6.98247, 6.98183, 6.98183, 6.98183, 6.98183, 6.98183, 6.98183, 6.98183, 6.98183, 6.98183, 6.98183, 6.98183, 6.98183, 6.98183
4.2655, 6.64294, 7.02276, 7.01758, 2.93989, -0.379825, 7.01758, 0, 7.01759, 7.0176, 7.02189, 7.01843, 7.01758, 7.01758, 7.01758, 7.01758, 7.01758, 7.01758, 7.01758, 7.01758, 7.01758, 7.01759, 7.01758, 7.01758, 7.01758
4.27338, 10.7491, 7.05894, 7.05346, 3.57059, 3.69018, 7.05346, 0, 7.05347, 7.05348, 7.05777, 7.0546, 7.05346, 7.05346, 7.05346, 7.05346, 7.05346, 7.05346, 7.05346, 7.05346, 7.05346, 7.05346, 7.05346, 7.05346, 7.05346
4.28125, 6.2318, 7.09536, 7.08947, 2.86911, -0.863562, 7.08947, 0, 7.08948, 7.08949, 7.09377, 7.09103, 7.08947, 7.08947, 7.08947, 7.08947, 7.08947, 7.08947, 7.08947, 7.08947, 7.08947, 7.08947, 7.08947, 7.08947, 7.08947
4.28913, 5.73916, 7.13209, 7.1256, 2.78193, -1.39293, 7.1256, 0, 7.1256, 7.12562, 7.1299, 7.12776, 7.1256, 7.1256, 7.1256, 7.1256, 7.1256, 7.1256, 7.1256, 7.1256, 7.1256, 7.1256, 7.1256, 7.1256, 7.1256
4.297, 9.36917, 7.16917, 7.16185, 3.37182, 2.2, 7.16185, 0, 7.16186, 7.16187, 7.16615, 7.16484, 7.16185, 7.16185, 7.16185, 7.16185, 7.16185, 7.16185, 7.16185, 7.16185, 7.16185, 7.16185, 7.16185, 7.16185, 7.16185
4.30488, 5.99291, 7.20668, 7.19823, 2.82717, -1.21377, 7.19823, 0, 7.19824, 7.19825, 7.20253, 7.20235, 7.19823, 7.19823, 7.19823, 7.19823, 7.19823, 7.19823, 7.19823, 7.19823, 7.19823, 7.19823, 7.19823, 7.19823, 7.19823
4.31275, 5.25799, 7.24472, 7.23473, 2.69407, -1.98672, 7.23473, 0, 7.23474, 7.23475, 7.23903, 7.24038, 7.23473, 7.23473, 7.23473, 7.23473, 7.23473, 7.23473, 7.23473, 7.23473, 7.23473, 7.23473, 7.23473, 7.23473, 7.23473
4.32062, 9.18724, 7.28338, 7.27135, 3.34473, 1.90386, 7.27135, 0, 7.27136, 7.27137, 7.27565, 7.27904, 7.27135, 7.27135, 7.27135, 7.27135, 7.27135, 7.27135, 7.27135, 7.27135, 7.27135, 7.27135, 7.27135, 7.27135, 7.27135
4.3285, 4.94548, 7.3228, 7.3081, 2.63543, -2.37732, 7.3081, 0, 7.30811, 7.30812, 7.3124, 7.31847, 7.3081, 7.3081, 7.3081, 7.3081, 7.3081, 7.3081, 7.3081, 7.3081, 7.3081, 7.3081, 7.3081, 7.3081, 7.3081
4.33637, 5.7202, 7.36313, 7.34497, 2.77852, -1.64293, 7.34497, 0, 7.34498, 7.34499, 7.34928, 7.3588, 7.34497, 7.34497, 7.34497, 7.34497, 7.34497, 7.34497, 7.34497, 7.34497, 7.34497, 7.34498, 7.34497, 7.34497, 7.34497
4.34425, 8.56822, 7.40452, 7.38196, 3.25088, 1.1637, 7.38196, 0, 7.38197, 7.38198, 7.38626, 7.40019, 7.38196, 7.38196, 7.38196, 7.38196, 7.38196, 7.38196, 7.38196, 7.38196, 7.38196, 7.38196, 7.38196, 7.38196, 7.38196
4.35212, 1.56686, 7.44714, 7.41907, 1.88861, -5.88028, 7.41907, 0, 7.41908, 7.41909, 7.42338, 7.44281, 7.41907, 7.41907, 7.41907, 7.41907, 7.41907, 7.41907, 7.41907, 7.41907, 7.41907, 7.41908, 7.41907, 7.41907, 7.41907
4.36, 6.55612, 7.49117, 7.45631, 2.92509, -0.935048, 7.45631, 0, 7.45631, 7.45632, 7.46061, 7.48684, 7.45631, 7.45631, 7.45631, 7.45631, 7.45631, 7.45631, 7.45631, 7.45631, 7.45631, 7.45631, 7.45631, 7.45631, 7.45631
4.36787, 8.84077, 7.53679, 7.49366, 3.29253, 1.30398, 7.49366, 0, 7.49367, 7.49368, 7.49797, 7.53246, 7.49366, 7.49366, 7.49366, 7.49366, 7.49366, 7.49366, 7.49366, 7.49366, 7.49366, 7.49366, 7.49366, 7.49366, 7.49366
4.37575, 10.2921, 7.58413, 7.53114, 3.506, 2.70794, 7.53114, 0, 7.53115, 7.53116, 7.53544, 7.5798, 7.53114, 7.53114, 7.53114, 7.53114, 7.53114, 7.53114, 7.53114, 7.53114, 7.53114, 7.53114, 7.53114, 7.53114, 7.53114
4.38362, 5.68381, 7.63333, 7.56874, 2.77197, -1.94952, 7.56874, 0, 7.56875, 7.56876, 7.57304, 7.629, 7.56874, 7.56874, 7.56874, 7.56874, 7.56874, 7.56874, 7.56874, 7.56874, 7.56874, 7.56874, 7.56874, 7.56874, 7.56874
4.3915, 11.9879, 7.68446, 7.60646, 3.74004, 4.30341, 7.60646, 0, 7.60647, 7.60648, 7.61076, 7.68013, 7.60646, 7.60646, 7.60646, 7.60646, 7.60646, 7.60646, 7.60646, 7.60646, 7.60646, 7.60646, 7.60646, 7.60646, 7.60646
4.39937, 8.1474, 7.73752, 7.6443, 3.1855, 0.409876, 7.6443, 0, 7.64431, 7.64432, 7.6486, 7.73319, 7.6443, 7.6443, 7.6443, 7.6443, 7.6443, 7.6443, 7.6443, 7.6443, 7.6443, 7.6443, 7.6443, 7.6443, 7.6443
4.40724, 5.15195, 7.79247, 7.68227, 2.67431, -2.64052, 7.68227, 0, 7.68228, 7.68229, 7.68657, 7.78814, 7.68227, 7.68227, 7.68227, 7.68227, 7.68227, 7.68227, 7.68227, 7.68227, 7.68227, 7.68227, 7.68227, 7.68227, 7.68227
4.41512, 4.32066, 7.84914, 7.72035, 2.51409, -3.52848, 7.72035, 0, 7.72036, 7.72037, 7.72465, 7.84481, 7.72035, 7.72035, 7.72035, 7.72035, 7.72035, 7.72035, 7.72035, 7.72035, 7.72035, 7.72035, 7.72035, 7.72035, 7.72035
4.42299, 10.1656, 7.90731, 7.75855, 3.48792, 2.25824, 7.75855, 0, 7.75856, 7.75857, 7.76286, 7.90298, 7.75855, 7.75855, 7.75855, 7.75855, 7.75855, 7.75855, 7.75855, 7.75855, 7.75855, 7.75856, 7.75855, 7.75855, 7.75855
4.43087, 13.6483, 7.96662, 7.79688, 3.9558, 5.68171, 7.79688, 0, 7.79689, 7.7969, 7.80118, 7.96229, 7.79688, 7.79688, 7.79688, 7.79688, 7.79688, 7.79688, 7.79688, 7.79688, 7.79688, 7.79688, 7.79688, 7.79688, 7.79688
4.43874, 6.66497, 8.02664, 7.83532, 2.94363, -1.36167, 7.83532, 0, 7.83533, 7.83534, 7.83963, 8.02231, 7.83532, 7.83532, 7.83532, 7.83532, 7.83532, 7.83532, 7.83532, 7.83532, 7.83532, 7.83533, 7.83532, 7.83532, 7.83532
4.44662, 6.99054, 8.08685, 7.87388, 2.99842, -1.09631, 7.87388, 0, 7.87389, 7.8739, 7.87819, 8.08252, 7.87388, 7.87388, 7.87388, 7.87388, 7.87388, 7.87388, 7.87388, 7.87388, 7.87388, 7.87388, 7.87388, 7.87388, 7.87388
4.45449, 11.9906, 8.14668, 7.91256, 3.7404, 3.8439, 7.91256, 0, 7.91257, 7.91258, 7.91686, 8.14235, 7.91256, 7.91256, 7.91256, 7.91256, 7.91256, 7.91256, 7.91256, 7.91256, 7.91256, 7.91256, 7.91256, 7.91256, 7.91256
4.46237, 4.34711, 8.20549, 7.95135, 2.51935, -3.85838, 7.95135, 0, 7.95136, 7.95137, 7.95565, 8.20116, 7.95135, 7.95135, 7.95135, 7.95135, 7.95135, 7.95135, 7.95135, 7.95135, 7.95135, 7.95135, 7.95135, 7.95135, 7.95135
4.47024, 11.9096, 8.26266, 7.99026, 3.72956, 3.64699, 7.99026, 0, 7.99027, 7.99028, 7.99456, 8.25833, 7.99026, 7.99026, 7.99026, 7.99026, 7.99026, 7.99026, 7.99026, 7.99026, 7.99026, 7.99026, 7.99026, 7.99026, 7.99026
