   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_140.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.642335, 0, 0.00199568, 0.000407324, 1.41421, -0.00199568, 0.000414923, 0.000407324, 0.000407351, 0.000407346, 0.0004163, 0.000415113, 0.000445581, 0.000417464, 0.000409533, 0.00153387, 0.000408298, 0.000407363, 0.000407443, 0.000407944, 0.000667267, 0.000407326, 0.000518974, 0.000407324, 0.000420761
0.65021, 0, 0.00298559, 0.000627251, 1.41421, -0.00298559, 0.000638761, 0.000627251, 0.000627291, 0.000627284, 0.000640846, 0.000639048, 0.000691613, 0.000642608, 0.000630597, 0.00233346, 0.000628464, 0.000627311, 0.000627415, 0.000628227, 0.000979636, 0.000627254, 0.000784183, 0.000627251, 0.000647601
0.658085, 0, 0.00440825, 0.000948824, 1.41421, -0.00440825, 0.000965951, 0.000948824, 0.000948884, 0.000948873, 0.000969054, 0.000966378, 0.00105534, 0.000971676, 0.000953803, 0.00348767, 0.000950333, 0.000948913, 0.000949048, 0.000950336, 0.00142534, 0.000948829, 0.00116989, 0.000948824, 0.000979106
0.665961, 0, 0.00641956, 0.00141006, 1.41421, -0.00641956, 0.0014351, 0.00141006, 0.00141015, 0.00141013, 0.00143964, 0.00143572, 0.00158343, 0.00144347, 0.00141734, 0.00512227, 0.00141193, 0.00141019, 0.00141036, 0.00141236, 0.00205269, 0.00141007, 0.00172129, 0.00141006, 0.00145434
0.673836, 0, 0.00921584, 0.00205902, 1.41421, -0.00921584, 0.002095, 0.00205902, 0.00205914, 0.00205912, 0.00210152, 0.0020959, 0.00233652, 0.00210703, 0.00206948, 0.00739349, 0.00206133, 0.0020592, 0.00205943, 0.00206247, 0.00292293, 0.00205903, 0.00249585, 0.00205902, 0.00212265
0.681711, 0, 0.0130381, 0.00295478, 1.41421, -0.0130381, 0.00300561, 0.00295478, 0.00295496, 0.00295493, 0.00301482, 0.00300688, 0.00339148, 0.0030226, 0.00296956, 0.0104899, 0.00295764, 0.00295505, 0.00295535, 0.00295987, 0.00411166, 0.0029548, 0.00356481, 0.00295478, 0.00304467
0.689586, 0, 0.0181742, 0.0041678, 1.41421, -0.0181742, 0.00423839, 0.0041678, 0.00416805, 0.004168, 0.00425118, 0.00424015, 0.00484339, 0.00426198, 0.00418832, 0.0146321, 0.00417131, 0.00416817, 0.00416856, 0.00417519, 0.0057096, 0.00416782, 0.00501408, 0.0041678, 0.00429263
0.697461, 0, 0.0249582, 0.00577938, 1.41421, -0.0249582, 0.00587578, 0.00577938, 0.00577972, 0.00577966, 0.00589325, 0.00587819, 0.00680672, 0.005908, 0.00580741, 0.0200696, 0.00578369, 0.00577989, 0.0057804, 0.00578995, 0.0078223, 0.00577941, 0.00694448, 0.00577938, 0.00594986
0.705336, 0, 0.033766, 0.0078801, 1.41421, -0.033766, 0.00800958, 0.0078801, 0.00788055, 0.00788047, 0.00803304, 0.00801281, 0.0094155, 0.00805285, 0.00791774, 0.027074, 0.00788535, 0.00788077, 0.00788146, 0.00789498, 0.0105683, 0.00788014, 0.00947087, 0.0078801, 0.0081091
0.713211, 0, 0.0450065, 0.0105669, 1.41421, -0.0450065, 0.0107379, 0.0105669, 0.0105675, 0.0105674, 0.0107689, 0.0107422, 0.012822, 0.0107951, 0.0106166, 0.0359289, 0.0105732, 0.0105678, 0.0105687, 0.0105875, 0.0140758, 0.0105669, 0.0127204, 0.0105669, 0.0108695
0.721086, 0, 0.0591082, 0.0139385, 1.41421, -0.0591082, 0.014161, 0.0139385, 0.0139393, 0.0139392, 0.0142013, 0.0141665, 0.0171933, 0.0142353, 0.0140032, 0.0469151, 0.0139462, 0.0139397, 0.0139409, 0.0139668, 0.0184768, 0.0139386, 0.0168292, 0.0139385, 0.0143321
0.728962, 0, 0.0765004, 0.0180903, 1.41421, -0.0765004, 0.018375, 0.0180903, 0.0180913, 0.0180911, 0.0184266, 0.0183821, 0.0227061, 0.0184701, 0.018173, 0.060293, 0.0180995, 0.0180918, 0.0180935, 0.0181284, 0.0238999, 0.0180904, 0.0219391, 0.0180903, 0.0185941
0.736837, 0, 0.0975915, 0.0231067, 1.41421, -0.0975915, 0.0234654, 0.0231067, 0.023108, 0.0231077, 0.0235304, 0.0234744, 0.0295385, 0.0235853, 0.023211, 0.076282, 0.0231176, 0.0231086, 0.0231109, 0.0231575, 0.0304606, 0.0231068, 0.0281923, 0.0231067, 0.0237417
0.744712, 0.959465, 0.122743, 0.0290542, 1.72031, 0.836722, 0.0294994, 0.0290542, 0.0290558, 0.0290555, 0.02958, 0.0295105, 0.0378597, 0.0296481, 0.0291836, 0.0950386, 0.0290671, 0.0290566, 0.0290597, 0.0291211, 0.0382506, 0.0290544, 0.0357275, 0.0290542, 0.0298426
0.752587, 0.997583, 0.152245, 0.0359736, 1.73135, 0.845338, 0.0365177, 0.0359736, 0.0359755, 0.0359752, 0.0366163, 0.0365313, 0.0478176, 0.0366995, 0.0361318, 0.116637, 0.0359887, 0.0359765, 0.0359807, 0.0360607, 0.0473265, 0.0359738, 0.0446761, 0.0359736, 0.0369381
0.760462, 0.0429516, 0.186291, 0.0438726, 1.42932, -0.143339, 0.0445281, 0.0438726, 0.0438749, 0.0438745, 0.0446469, 0.0445445, 0.0595244, 0.0447471, 0.0440632, 0.141049, 0.0438901, 0.0438761, 0.0438817, 0.043985, 0.0576984, 0.0438728, 0.0551595, 0.0438726, 0.0450357
0.768337, 0.952231, 0.224955, 0.0527206, 1.71821, 0.727276, 0.0534992, 0.0527206, 0.0527234, 0.0527229, 0.0536403, 0.0535186, 0.0730415, 0.0537592, 0.052947, 0.168136, 0.0527407, 0.0527248, 0.0527322, 0.0528645, 0.0693211, 0.0527209, 0.0672887, 0.0527206, 0.0541038
0.776212, 0.0477688, 0.268182, 0.0624453, 1.431, -0.220413, 0.0633573, 0.0624453, 0.0624485, 0.0624479, 0.0635225, 0.06338, 0.0883649, 0.0636618, 0.0627104, 0.197638, 0.0624681, 0.0624503, 0.06246, 0.0626286, 0.0820871, 0.0624456, 0.0811662, 0.0624453, 0.0640685
0.784087, 0, 0.315778, 0.0729316, 1.41421, -0.315778, 0.0739857, 0.0729316, 0.0729353, 0.0729347, 0.0741766, 0.074012, 0.105413, 0.0743375, 0.073238, 0.229182, 0.0729573, 0.0729375, 0.0729502, 0.0731649, 0.095825, 0.072932, 0.0968902, 0.0729316, 0.0748124
0.791962, 0, 0.367417, 0.0840249, 1.41421, -0.367417, 0.0852275, 0.0840249, 0.0840291, 0.0840284, 0.0854453, 0.0852575, 0.124014, 0.0856287, 0.0843745, 0.262289, 0.0840536, 0.0840318, 0.0840483, 0.0843222, 0.110301, 0.0840253, 0.11456, 0.0840249, 0.0861779
0.799838, 0, 0.422649, 0.0955361, 1.41421, -0.422649, 0.0968911, 0.0955361, 0.0955409, 0.09554, 0.0971366, 0.0969249, 0.143907, 0.0973431, 0.09593, 0.2964, 0.0955678, 0.0955441, 0.0955653, 0.0959172, 0.125228, 0.0955365, 0.13428, 0.0955361, 0.0979733
0.807713, 0.940181, 0.480928, 0.107251, 1.7147, 0.459253, 0.10876, 0.107251, 0.107256, 0.107255, 0.109033, 0.108797, 0.164737, 0.109263, 0.10769, 0.330898, 0.107286, 0.10726, 0.107287, 0.107745, 0.140276, 0.107251, 0.156168, 0.107251, 0.109981
0.815588, 0.0598194, 0.541635, 0.11894, 1.43521, -0.481816, 0.120601, 0.11894, 0.118946, 0.118945, 0.120902, 0.120643, 0.186065, 0.121155, 0.119423, 0.365143, 0.118978, 0.118951, 0.118985, 0.119588, 0.155092, 0.118941, 0.180351, 0.11894, 0.121971
0.823463, 2.87071, 0.604112, 0.130373, 2.20697, 2.2666, 0.132182, 0.130373, 0.13038, 0.130379, 0.13251, 0.132227, 0.207386, 0.132784, 0.130899, 0.398508, 0.130414, 0.130386, 0.130429, 0.131237, 0.16932, 0.130374, 0.20696, 0.130373, 0.13371
0.831338, 0.129288, 0.667689, 0.141329, 1.45921, -0.538401, 0.143279, 0.141329, 0.141336, 0.141335, 0.143632, 0.143328, 0.228148, 0.143928, 0.141896, 0.430409, 0.141372, 0.141344, 0.141398, 0.142499, 0.18262, 0.14133, 0.23612, 0.141329, 0.144979
0.839213, 0, 0.731713, 0.151608, 1.41421, -0.731713, 0.153691, 0.151608, 0.151616, 0.151614, 0.154068, 0.153743, 0.247784, 0.154383, 0.152214, 0.460335, 0.151653, 0.151626, 0.151693, 0.153217, 0.194689, 0.151609, 0.267927, 0.151608, 0.155581
0.847088, 0, 0.795568, 0.161044, 1.41421, -0.795568, 0.163249, 0.161044, 0.161052, 0.16105, 0.163648, 0.163304, 0.26574, 0.163981, 0.161685, 0.487873, 0.161091, 0.161065, 0.161149, 0.163282, 0.205282, 0.161045, 0.302419, 0.161044, 0.165355
0.854963, 1, 0.858682, 0.169508, 1.73205, 0.141318, 0.171824, 0.169508, 0.169517, 0.169515, 0.172243, 0.171881, 0.281512, 0.172592, 0.170181, 0.512723, 0.169557, 0.169534, 0.169638, 0.172644, 0.214223, 0.169509, 0.339539, 0.169508, 0.174183
0.862839, 1, 0.920535, 0.176917, 1.73205, 0.079465, 0.179331, 0.176917, 0.176925, 0.176924, 0.179767, 0.17939, 0.294677, 0.18013, 0.177618, 0.534699, 0.176967, 0.176948, 0.177077, 0.181324, 0.22141, 0.176917, 0.379102, 0.176917, 0.181993
0.870714, 1.84179, 0.980647, 0.183228, 1.96005, 0.861147, 0.185728, 0.183228, 0.183237, 0.183235, 0.18618, 0.185789, 0.304921, 0.186554, 0.183954, 0.553737, 0.183279, 0.183267, 0.183426, 0.189415, 0.226824, 0.183229, 0.420753, 0.183228, 0.188764
0.878589, 1.07668, 1.03857, 0.188443, 1.75405, 0.0381082, 0.191018, 0.188443, 0.188452, 0.188451, 0.191483, 0.191081, 0.312058, 0.191866, 0.189191, 0.569874, 0.188495, 0.188492, 0.188687, 0.197085, 0.230518, 0.188444, 0.463947, 0.188443, 0.194524
0.886464, 2.9976, 1.09388, 0.192602, 2.23553, 1.90371, 0.195239, 0.192602, 0.192611, 0.19261, 0.195715, 0.195303, 0.316043, 0.196106, 0.193368, 0.583242, 0.192654, 0.192662, 0.192901, 0.204575, 0.232612, 0.192603, 0.50793, 0.192602, 0.199344
0.894339, 1.08393, 1.14617, 0.195774, 1.75611, -0.0622418, 0.198464, 0.195774, 0.195783, 0.195782, 0.198947, 0.198528, 0.316969, 0.199344, 0.196555, 0.594044, 0.195826, 0.195848, 0.196139, 0.212186, 0.233277, 0.195775, 0.551746, 0.195774, 0.203339
0.902214, 1.82249, 1.19502, 0.198052, 1.95512, 0.627469, 0.200786, 0.198052, 0.198061, 0.19806, 0.201275, 0.200848, 0.315061, 0.201676, 0.198845, 0.602534, 0.198103, 0.198144, 0.198495, 0.220272, 0.23272, 0.198053, 0.59426, 0.198052, 0.206659
0.910089, 1.17751, 1.24006, 0.199545, 1.78256, -0.0625499, 0.202316, 0.199545, 0.199555, 0.199553, 0.202807, 0.202376, 0.310658, 0.203212, 0.200348, 0.608996, 0.199595, 0.199659, 0.200078, 0.229212, 0.231171, 0.199546, 0.63421, 0.199545, 0.209482
0.917964, 0.90643, 1.2809, 0.20037, 1.70483, -0.374474, 0.203173, 0.20037, 0.20038, 0.200378, 0.203664, 0.203228, 0.30418, 0.204071, 0.201181, 0.613729, 0.200419, 0.200511, 0.201007, 0.239391, 0.22886, 0.200371, 0.67027, 0.20037, 0.212014
0.925839, 3.9016, 1.31725, 0.200646, 2.42932, 2.58434, 0.203478, 0.200646, 0.200656, 0.200654, 0.203964, 0.203525, 0.296104, 0.204372, 0.201463, 0.617024, 0.200694, 0.200818, 0.201398, 0.25117, 0.226011, 0.200647, 0.701139, 0.200646, 0.214476
0.933715, 4.09358, 1.34886, 0.200488, 2.46852, 2.74472, 0.203347, 0.200488, 0.200498, 0.200496, 0.203824, 0.203383, 0.286927, 0.204232, 0.201309, 0.619157, 0.200534, 0.200697, 0.201366, 0.264848, 0.222827, 0.200489, 0.725629, 0.200488, 0.217105
0.94159, 2.99758, 1.37559, 0.200001, 2.23553, 1.622, 0.202889, 0.200001, 0.200011, 0.200009, 0.203351, 0.202908, 0.277139, 0.203759, 0.200826, 0.620382, 0.200046, 0.200254, 0.201014, 0.280629, 0.219485, 0.200002, 0.742755, 0.200001, 0.220148
0.949465, 2.10081, 1.3974, 0.199282, 2.02505, 0.703414, 0.202204, 0.199282, 0.199292, 0.19929, 0.202642, 0.202197, 0.26719, 0.203049, 0.200109, 0.620917, 0.199325, 0.199585, 0.200435, 0.298588, 0.216131, 0.199283, 0.75182, 0.199282, 0.223853
0.95734, 1, 1.41438, 0.198414, 1.73205, -0.414384, 0.201379, 0.198414, 0.198424, 0.198422, 0.201781, 0.201335, 0.257474, 0.202187, 0.199242, 0.620954, 0.198456, 0.198775, 0.199709, 0.31864, 0.212879, 0.198415, 0.752469, 0.198414, 0.228464
0.965215, 0.891963, 1.42675, 0.197466, 1.70058, -0.534787, 0.200487, 0.197466, 0.197477, 0.197475, 0.200838, 0.200392, 0.248314, 0.201244, 0.198296, 0.620647, 0.197507, 0.197895, 0.198901, 0.34052, 0.209814, 0.197467, 0.744729, 0.197466, 0.234209
0.97309, 1.88713, 1.4348, 0.196498, 1.97158, 0.452333, 0.199592, 0.196497, 0.196508, 0.196506, 0.199873, 0.199427, 0.239951, 0.200278, 0.197328, 0.620124, 0.196537, 0.197003, 0.198064, 0.363775, 0.206991, 0.196499, 0.72901, 0.196498, 0.241291
0.980965, 1.99518, 1.43889, 0.195553, 1.9988, 0.556292, 0.198747, 0.195552, 0.195563, 0.195561, 0.198931, 0.198484, 0.232548, 0.199335, 0.196384, 0.619482, 0.195592, 0.196148, 0.197238, 0.387766, 0.204445, 0.195554, 0.706084, 0.195553, 0.249871
0.98884, 2.22572, 1.43944, 0.194666, 2.05566, 0.786288, 0.197996, 0.194666, 0.194676, 0.194674, 0.198046, 0.197599, 0.226191, 0.198449, 0.195498, 0.618798, 0.194706, 0.195368, 0.196453, 0.4117, 0.202191, 0.194667, 0.677028, 0.194666, 0.260052
0.996716, 1, 1.43682, 0.193863, 1.73205, -0.436816, 0.197374, 0.193862, 0.193873, 0.193871, 0.197243, 0.196796, 0.220899, 0.197646, 0.194695, 0.618124, 0.193903, 0.194694, 0.19573, 0.434667, 0.20023, 0.193864, 0.643146, 0.193863, 0.271864
1.00459, 1, 1.43138, 0.193159, 1.73205, -0.431383, 0.196914, 0.193158, 0.193169, 0.193167, 0.19654, 0.196093, 0.216637, 0.196942, 0.193991, 0.617497, 0.193201, 0.194153, 0.195081, 0.455695, 0.198551, 0.19316, 0.605888, 0.193159, 0.285246
1.01247, 2.8775, 1.42342, 0.192563, 2.20851, 1.45408, 0.196643, 0.192563, 0.192574, 0.192572, 0.195945, 0.195498, 0.213325, 0.196347, 0.193396, 0.616939, 0.192609, 0.193769, 0.194512, 0.473826, 0.197138, 0.192564, 0.566742, 0.192563, 0.300038
1.02034, 0.122502, 1.41314, 0.192079, 1.45688, -1.29064, 0.19659, 0.192078, 0.192089, 0.192088, 0.195461, 0.195014, 0.210854, 0.195862, 0.192912, 0.616462, 0.192129, 0.193571, 0.194027, 0.48818, 0.19597, 0.19208, 0.527155, 0.192079, 0.315969
1.02822, 0, 1.4007, 0.191704, 1.41421, -1.4007, 0.196783, 0.191703, 0.191714, 0.191712, 0.195086, 0.194639, 0.209095, 0.195487, 0.192536, 0.616064, 0.191759, 0.193596, 0.193623, 0.498029, 0.195021, 0.191705, 0.488449, 0.191704, 0.33266
1.03609, 0.870264, 1.38618, 0.19143, 1.69419, -0.515916, 0.197257, 0.191429, 0.19144, 0.191438, 0.194813, 0.194365, 0.207912, 0.195213, 0.192263, 0.615738, 0.191494, 0.193894, 0.193294, 0.502856, 0.194266, 0.191431, 0.451754, 0.19143, 0.349634
1.04397, 1.9976, 1.36969, 0.191248, 1.9994, 0.627908, 0.198051, 0.191246, 0.191258, 0.191256, 0.19463, 0.194183, 0.207167, 0.195031, 0.19208, 0.615467, 0.191322, 0.194541, 0.193033, 0.502399, 0.193677, 0.191249, 0.417974, 0.191248, 0.366331
1.05184, 0.997572, 1.35134, 0.191143, 1.73135, -0.35377, 0.199211, 0.19114, 0.191153, 0.191151, 0.194526, 0.194078, 0.20673, 0.194926, 0.191975, 0.615228, 0.191231, 0.195644, 0.192831, 0.49667, 0.193228, 0.191144, 0.387761, 0.191143, 0.382141
1.05972, 0.134568, 1.33135, 0.191099, 1.46102, -1.19678, 0.200793, 0.191096, 0.19111, 0.191108, 0.194482, 0.194035, 0.206482, 0.194882, 0.191932, 0.614992, 0.191206, 0.197356, 0.192674, 0.485951, 0.192892, 0.1911, 0.361519, 0.191099, 0.396429
1.06759, 1.86063, 1.31004, 0.191099, 1.96485, 0.550588, 0.20286, 0.191095, 0.191109, 0.191107, 0.194481, 0.194034, 0.206318, 0.194881, 0.191931, 0.614722, 0.191228, 0.199884, 0.19255, 0.470773, 0.192641, 0.1911, 0.339418, 0.191099, 0.408586
1.07547, 3.85577, 1.2879, 0.191121, 2.41987, 2.56786, 0.205483, 0.191116, 0.191131, 0.191129, 0.194504, 0.194056, 0.206151, 0.194904, 0.191954, 0.614376, 0.19128, 0.203507, 0.192443, 0.451865, 0.192449, 0.191122, 0.321424, 0.191121, 0.418061
1.08334, 2.99519, 1.26559, 0.191145, 2.23499, 1.7296, 0.208734, 0.191138, 0.191155, 0.191153, 0.194528, 0.19408, 0.205912, 0.194927, 0.191978, 0.613909, 0.191342, 0.208587, 0.192336, 0.430095, 0.192287, 0.191146, 0.307339, 0.191145, 0.424404
1.09122, 2.99518, 1.24397, 0.191148, 2.23499, 1.75121, 0.212684, 0.191138, 0.191158, 0.191156, 0.19453, 0.194083, 0.205547, 0.19493, 0.19198, 0.613269, 0.191393, 0.215572, 0.192211, 0.406402, 0.19213, 0.191149, 0.296838, 0.191148, 0.427296
1.09909, 3.99522, 1.22404, 0.191105, 2.44851, 2.77118, 0.217394, 0.191093, 0.191115, 0.191114, 0.194488, 0.194041, 0.20502, 0.194888, 0.191938, 0.6124, 0.191412, 0.225005, 0.192045, 0.381723, 0.191948, 0.191106, 0.289513, 0.191105, 0.426575
1.10697, 3.29802, 1.20698, 0.190994, 2.30174, 2.09104, 0.222904, 0.190978, 0.191004, 0.191002, 0.194376, 0.193929, 0.204305, 0.194776, 0.191826, 0.611247, 0.191378, 0.237511, 0.191817, 0.35694, 0.191716, 0.190995, 0.284906, 0.190994, 0.422243
1.11484, 3.69229, 1.19403, 0.190787, 2.38585, 2.49826, 0.229222, 0.190768, 0.190797, 0.190795, 0.19417, 0.193722, 0.20339, 0.194569, 0.19162, 0.609753, 0.191271, 0.253787, 0.191504, 0.332816, 0.191406, 0.190788, 0.282542, 0.190787, 0.414466
1.12272, 0.307709, 1.18646, 0.19046, 1.51911, -0.878746, 0.236318, 0.190436, 0.19047, 0.190468, 0.193842, 0.193395, 0.20227, 0.194242, 0.191292, 0.607867, 0.191068, 0.274562, 0.191081, 0.309974, 0.190988, 0.190461, 0.281956, 0.19046, 0.403559
1.13059, 0, 1.18546, 0.189985, 1.41421, -1.18546, 0.244106, 0.189955, 0.189995, 0.189994, 0.193368, 0.19292, 0.200944, 0.193768, 0.190818, 0.605543, 0.19075, 0.300553, 0.19052, 0.288864, 0.190435, 0.189986, 0.282704, 0.189985, 0.38996
1.13847, 0.838925, 1.19209, 0.189336, 1.68491, -0.353167, 0.252442, 0.189298, 0.189346, 0.189344, 0.192719, 0.192271, 0.199412, 0.193118, 0.190169, 0.602749, 0.190296, 0.332401, 0.189795, 0.269774, 0.189718, 0.189337, 0.284382, 0.189336, 0.374196
1.14634, 2.99757, 1.20712, 0.188485, 2.23553, 1.79046, 0.261119, 0.188437, 0.188495, 0.188493, 0.191868, 0.19142, 0.197676, 0.192267, 0.189317, 0.599468, 0.189687, 0.370594, 0.188877, 0.252827, 0.188808, 0.188486, 0.286626, 0.188485, 0.356844
1.15422, 2.66583, 1.23095, 0.187405, 2.16005, 1.43488, 0.269864, 0.187345, 0.187415, 0.187413, 0.190787, 0.19034, 0.195734, 0.191187, 0.188237, 0.595708, 0.188904, 0.415382, 0.187739, 0.238016, 0.187677, 0.187406, 0.289117, 0.187405, 0.338492
1.16209, 1.32937, 1.26355, 0.186068, 1.82466, 0.0658262, 0.278353, 0.185994, 0.186079, 0.186077, 0.189451, 0.189004, 0.193582, 0.189851, 0.186901, 0.591502, 0.18793, 0.466695, 0.186354, 0.225217, 0.186298, 0.186069, 0.29158, 0.186068, 0.3197
1.16997, 0.168303, 1.30437, 0.184451, 1.47252, -1.13607, 0.286219, 0.184359, 0.184461, 0.184459, 0.187833, 0.187386, 0.19121, 0.188233, 0.185283, 0.586923, 0.186746, 0.524057, 0.184693, 0.214232, 0.184643, 0.184452, 0.293777, 0.184451, 0.300973
1.17784, 2.82686, 1.35232, 0.182528, 2.19701, 1.47455, 0.293071, 0.182416, 0.182538, 0.182537, 0.185911, 0.185463, 0.188607, 0.186311, 0.183361, 0.582083, 0.185339, 0.586547, 0.182735, 0.204809, 0.182689, 0.182529, 0.295504, 0.182528, 0.282734
1.18572, 2.99759, 1.40575, 0.180281, 2.23553, 1.59184, 0.298523, 0.180143, 0.180291, 0.180289, 0.183663, 0.183216, 0.185759, 0.184063, 0.181113, 0.577145, 0.183694, 0.652755, 0.180456, 0.196675, 0.180414, 0.180282, 0.296589, 0.180281, 0.265314
1.19359, 1.99761, 1.46256, 0.177692, 1.9994, 0.535048, 0.302216, 0.177524, 0.177702, 0.1777, 0.181074, 0.180627, 0.182652, 0.181474, 0.178524, 0.572324, 0.181799, 0.720812, 0.177841, 0.189557, 0.177802, 0.177693, 0.296887, 0.177692, 0.248943
1.20147, 1.8172, 1.52026, 0.17475, 1.95377, 0.296947, 0.303846, 0.174546, 0.174761, 0.174759, 0.178133, 0.177686, 0.179273, 0.178533, 0.175583, 0.567901, 0.179647, 0.788444, 0.174877, 0.183197, 0.174842, 0.174751, 0.296274, 0.17475, 0.233759
1.20934, 2.36074, 1.57613, 0.171453, 2.08824, 0.784613, 0.303188, 0.171205, 0.171463, 0.171461, 0.174835, 0.174388, 0.175612, 0.175235, 0.172285, 0.56422, 0.177229, 0.853077, 0.17156, 0.177367, 0.171527, 0.171454, 0.294654, 0.171453, 0.219812
1.21722, 1.81481, 1.62742, 0.167801, 1.95315, 0.18739, 0.300115, 0.167502, 0.167811, 0.167809, 0.171184, 0.170736, 0.171665, 0.171583, 0.168634, 0.561698, 0.174547, 0.911991, 0.167892, 0.171875, 0.167862, 0.167802, 0.29195, 0.167801, 0.207083
1.22509, 1.99758, 1.67158, 0.163807, 1.9994, 0.325999, 0.29461, 0.163448, 0.163818, 0.163816, 0.16719, 0.166743, 0.167437, 0.16759, 0.16464, 0.560828, 0.171602, 0.962495, 0.163885, 0.166568, 0.163857, 0.163808, 0.288113, 0.163807, 0.195503
1.23297, 0.187603, 1.70644, 0.159492, 1.47905, -1.51884, 0.286767, 0.159061, 0.159502, 0.1595, 0.162875, 0.162427, 0.162937, 0.163274, 0.160325, 0.562174, 0.168407, 1.00212, 0.159557, 0.161332, 0.159532, 0.159493, 0.283123, 0.159492, 0.184965
1.24084, 0, 1.73042, 0.154885, 1.41421, -1.73042, 0.276786, 0.154369, 0.154895, 0.154893, 0.158267, 0.15782, 0.158188, 0.158667, 0.155717, 0.566377, 0.164981, 1.02881, 0.15494, 0.156092, 0.154917, 0.154886, 0.276988, 0.154885, 0.175347
1.24872, 2, 1.74271, 0.150024, 2, 0.257294, 0.264961, 0.14941, 0.150034, 0.150032, 0.153406, 0.152959, 0.15322, 0.153806, 0.150856, 0.574149, 0.161356, 1.04109, 0.150071, 0.150803, 0.15005, 0.150025, 0.269751, 0.150024, 0.166521
1.25659, 2.80276, 1.74336, 0.144957, 2.19152, 1.0594, 0.251659, 0.144228, 0.144967, 0.144965, 0.148339, 0.147892, 0.148073, 0.148739, 0.145789, 0.586262, 0.157577, 1.03816, 0.144996, 0.145451, 0.144977, 0.144958, 0.261489, 0.144957, 0.15837
1.26447, 2.19724, 1.73335, 0.139737, 2.04872, 0.463887, 0.237292, 0.138874, 0.139747, 0.139745, 0.143119, 0.142672, 0.142794, 0.143519, 0.140569, 0.603543, 0.153707, 1.02002, 0.13977, 0.140046, 0.139754, 0.139738, 0.252312, 0.139737, 0.150791
1.27234, 1.59586, 1.71452, 0.134425, 1.89628, -0.118658, 0.222295, 0.133406, 0.134435, 0.134433, 0.137807, 0.13736, 0.13744, 0.138207, 0.135257, 0.626855, 0.149829, 0.987402, 0.134453, 0.134615, 0.134438, 0.134426, 0.242364, 0.134425, 0.143702
1.28022, 2.99517, 1.6895, 0.129083, 2.23499, 1.30567, 0.207095, 0.127885, 0.129094, 0.129092, 0.132466, 0.132018, 0.132068, 0.132865, 0.129916, 0.657081, 0.146052, 0.941754, 0.129107, 0.129198, 0.129094, 0.129084, 0.231812, 0.129083, 0.137041
1.28809, 2.99522, 1.66155, 0.123778, 2.235, 1.33366, 0.192094, 0.122372, 0.123788, 0.123786, 0.12716, 0.126713, 0.12674, 0.12756, 0.12461, 0.695107, 0.142511, 0.885105, 0.123798, 0.123847, 0.123786, 0.123779, 0.220848, 0.123778, 0.13077
1.29597, 1.20445, 1.63435, 0.118573, 1.7901, -0.429897, 0.177643, 0.116927, 0.118583, 0.118581, 0.121955, 0.121507, 0.121519, 0.122354, 0.119405, 0.741793, 0.139372, 0.819908, 0.118589, 0.118613, 0.118579, 0.118574, 0.209673, 0.118573, 0.124865
1.30385, 1.99759, 1.61177, 0.113529, 1.9994, 0.38582, 0.164037, 0.111609, 0.113539, 0.113537, 0.11691, 0.116463, 0.116464, 0.11731, 0.114361, 0.797955, 0.136834, 0.748856, 0.113543, 0.113552, 0.113534, 0.11353, 0.19849, 0.113529, 0.11932
1.31172, 2.99759, 1.59768, 0.108702, 2.23553, 1.39991, 0.1515, 0.106468, 0.108712, 0.10871, 0.112083, 0.111636, 0.111629, 0.112482, 0.109534, 0.864339, 0.135131, 0.674686, 0.108713, 0.108715, 0.108706, 0.108703, 0.1875, 0.108702, 0.114136
1.3196, 1.21412, 1.59571, 0.104141, 1.7928, -0.381593, 0.140189, 0.101548, 0.104151, 0.104149, 0.10752, 0.107073, 0.107061, 0.10792, 0.104972, 0.941602, 0.134529, 0.600007, 0.10415, 0.104148, 0.104143, 0.104142, 0.176884, 0.104141, 0.109322
1.32747, 0.78106, 1.60909, 0.0998845, 1.66765, -0.828025, 0.130193, 0.096884, 0.0998947, 0.0998928, 0.103263, 0.102816, 0.1028, 0.103662, 0.100716, 1.03029, 0.135321, 0.527151, 0.0998924, 0.0998885, 0.0998867, 0.0998855, 0.166802, 0.0998845, 0.104887
1.33535, 2.21894, 1.6405, 0.0959634, 2.05401, 0.57844, 0.121541, 0.0924997, 0.0959735, 0.0959717, 0.0993395, 0.0988937, 0.0988746, 0.0997388, 0.0967941, 1.13082, 0.137826, 0.458058, 0.0959699, 0.0959656, 0.0959651, 0.0959644, 0.157381, 0.0959634, 0.100839
1.34322, 2.77624, 1.69204, 0.0923969, 2.18546, 1.0842, 0.114213, 0.0884086, 0.092407, 0.0924052, 0.0957702, 0.0953251, 0.0953038, 0.0961693, 0.0932269, 1.24348, 0.142369, 0.394224, 0.0924023, 0.0923981, 0.0923982, 0.0923979, 0.14872, 0.0923969, 0.0971809
