   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_238.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.670921, 0, 0.104197, 0.0804598, 1.41421, -0.104197, 0.0809403, 0.0804598, 0.0804607, 0.0804634, 0.0804679, 0.0804609, 0.0806972, 0.0813817, 0.0804729, 0.0804905, 0.080461, 0.0804768, 0.0806265, 0.0804598, 0.0973365, 0.0804598, 0.0854379
0.678879, 0, 0.144317, 0.11174, 1.41421, -0.144317, 0.112398, 0.11174, 0.111741, 0.111745, 0.111751, 0.111741, 0.112065, 0.113002, 0.111756, 0.111782, 0.111741, 0.111762, 0.111958, 0.11174, 0.134936, 0.11174, 0.118556
0.686836, 0.973932, 0.197086, 0.152765, 1.72451, 0.776845, 0.153652, 0.152765, 0.152767, 0.152772, 0.15278, 0.152768, 0.153204, 0.154467, 0.152785, 0.152822, 0.152768, 0.152796, 0.15305, 0.152765, 0.184451, 0.152765, 0.161955
0.694794, 0.0260684, 0.265406, 0.205645, 1.4234, -0.239337, 0.206822, 0.205645, 0.205647, 0.205653, 0.205665, 0.205647, 0.206226, 0.207904, 0.205668, 0.20572, 0.205648, 0.205684, 0.206012, 0.205645, 0.24864, 0.205645, 0.217848
0.702752, 0, 0.352497, 0.272632, 1.41421, -0.352497, 0.274172, 0.272632, 0.272635, 0.272644, 0.272658, 0.272636, 0.273393, 0.275587, 0.27266, 0.272731, 0.272636, 0.272685, 0.273104, 0.272632, 0.330575, 0.272632, 0.288598
0.71071, 2.96669, 0.461849, 0.35604, 2.22861, 2.50484, 0.358024, 0.35604, 0.356043, 0.356055, 0.356073, 0.356044, 0.35702, 0.359848, 0.356074, 0.356167, 0.356045, 0.356109, 0.356641, 0.35604, 0.433598, 0.35604, 0.376623
0.718668, 0.0333093, 0.597147, 0.458125, 1.42594, -0.563837, 0.460646, 0.458125, 0.45813, 0.458144, 0.458168, 0.458131, 0.459371, 0.462962, 0.458165, 0.458286, 0.458131, 0.458215, 0.458884, 0.458125, 0.561256, 0.458125, 0.484281
0.726625, 2, 0.762191, 0.58095, 2, 1.23781, 0.584107, 0.58095, 0.580956, 0.580974, 0.581003, 0.580957, 0.58251, 0.587007, 0.580998, 0.581151, 0.580958, 0.581067, 0.581897, 0.58095, 0.717229, 0.58095, 0.613723
0.734583, 0, 0.960809, 0.726228, 1.41421, -0.960809, 0.730126, 0.726228, 0.726235, 0.726257, 0.726294, 0.726237, 0.728154, 0.733707, 0.726284, 0.726477, 0.726238, 0.726379, 0.727399, 0.726228, 0.90525, 0.726228, 0.766732
0.742541, 1, 1.19679, 0.89517, 1.73205, -0.196786, 0.899919, 0.89517, 0.895179, 0.895206, 0.895251, 0.895182, 0.897517, 0.904281, 0.895236, 0.895473, 0.895183, 0.895364, 0.896602, 0.895171, 1.12904, 0.89517, 0.944563
0.750499, 0.954648, 1.47379, 1.08833, 1.71891, -0.519147, 1.09404, 1.08833, 1.08834, 1.08837, 1.08843, 1.08834, 1.09115, 1.09928, 1.08841, 1.08869, 1.08834, 1.08858, 1.09006, 1.08833, 1.39227, 1.08833, 1.14779
0.758456, 0.0453525, 1.79537, 1.30547, 1.43016, -1.75001, 1.31224, 1.30547, 1.30549, 1.30552, 1.30559, 1.30549, 1.30882, 1.31846, 1.30556, 1.3059, 1.30549, 1.30579, 1.30753, 1.30547, 1.69847, 1.30547, 1.37615
0.766414, 1.94982, 2.16489, 1.5455, 1.98742, -0.215067, 1.55343, 1.5455, 1.54551, 1.54556, 1.54563, 1.54552, 1.54942, 1.56071, 1.5456, 1.546, 1.54552, 1.54589, 1.54792, 1.5455, 2.05113, 1.5455, 1.62852
0.774372, 0.997583, 2.58563, 1.80638, 1.73135, -1.58805, 1.81556, 1.80638, 1.8064, 1.80645, 1.80654, 1.8064, 1.81091, 1.82398, 1.80649, 1.80696, 1.80641, 1.80688, 1.80919, 1.80638, 2.45361, 1.80638, 1.90278
0.78233, 3.88759, 3.06075, 2.08519, 2.42644, 0.826839, 2.09568, 2.08519, 2.08521, 2.08527, 2.08537, 2.08521, 2.09037, 2.10532, 2.08531, 2.08585, 2.08522, 2.08581, 2.08841, 2.08519, 2.90922, 2.08519, 2.19594
0.790288, 0.165005, 3.59336, 2.37818, 1.4714, -3.42835, 2.39004, 2.37818, 2.3782, 2.37827, 2.37838, 2.37821, 2.38404, 2.40093, 2.37832, 2.37893, 2.37822, 2.37896, 2.38182, 2.37818, 3.42122, 2.37818, 2.50416
0.798245, 2.88036, 4.18648, 2.68091, 2.20915, -1.30612, 2.69417, 2.68091, 2.68094, 2.68101, 2.68114, 2.68094, 2.68746, 2.70635, 2.68106, 2.68174, 2.68095, 2.68187, 2.68497, 2.68091, 3.9928, 2.68091, 2.82293
0.806203, 1.11964, 4.843, 2.98844, 1.76625, -3.72336, 3.0031, 2.98844, 2.98847, 2.98855, 2.98869, 2.98847, 2.99568, 3.01657, 2.9886, 2.98935, 2.98849, 2.98963, 2.99289, 2.98844, 4.62694, 2.98844, 3.14725
0.814161, 2.80607, 5.56548, 3.29555, 2.19227, -2.75941, 3.3116, 3.29555, 3.29558, 3.29567, 3.29582, 3.29559, 3.30348, 3.32635, 3.29572, 3.29654, 3.29561, 3.29701, 3.30037, 3.29555, 5.32628, 3.29555, 3.47196
0.822119, 3.99275, 6.3559, 3.59699, 2.44801, -2.36315, 3.61441, 3.59699, 3.59702, 3.59712, 3.59729, 3.59703, 3.60559, 3.6304, 3.59718, 3.59806, 3.59706, 3.5988, 3.60214, 3.59699, 6.09274, 3.59699, 3.79192
0.830077, 1.13172, 7.21523, 3.88773, 1.76967, -6.08351, 3.90645, 3.88773, 3.88777, 3.88788, 3.88805, 3.88778, 3.89698, 3.92365, 3.88793, 3.88888, 3.88782, 3.88996, 3.89315, 3.88774, 6.9271, 3.88773, 4.10237
0.838034, 6.71004, 8.14298, 4.16321, 2.95128, -1.43294, 4.18316, 4.16321, 4.16324, 4.16336, 4.16355, 4.16325, 4.17306, 4.20148, 4.16341, 4.16441, 4.16331, 4.16594, 4.16883, 4.16321, 7.82852, 4.16321, 4.39914
0.845992, 5.21085, 9.13657, 4.41947, 2.6853, -3.92572, 4.44057, 4.41947, 4.41951, 4.41963, 4.41983, 4.41952, 4.42989, 4.45994, 4.41968, 4.42072, 4.41959, 4.42281, 4.42522, 4.41947, 8.79379, 4.41947, 4.67895
0.85395, 9.53495, 10.1908, 4.65337, 3.39631, -0.655858, 4.67552, 4.65337, 4.65341, 4.65354, 4.65375, 4.65342, 4.66431, 4.69585, 4.65359, 4.65466, 4.65352, 4.65747, 4.65918, 4.65337, 9.8168, 4.65337, 4.93959
0.861908, 8.2181, 11.2973, 4.86265, 3.19658, -3.07923, 4.88575, 4.86265, 4.86269, 4.86282, 4.86304, 4.8627, 4.87405, 4.90694, 4.86287, 4.86397, 4.86283, 4.86765, 4.86843, 4.86265, 10.888, 4.86265, 5.18003
0.869866, 7.98788, 12.4443, 5.04593, 3.16036, -4.45646, 5.06988, 5.04593, 5.04598, 5.04611, 5.04634, 5.04599, 5.05775, 5.09184, 5.04616, 5.04727, 5.04617, 5.05202, 5.05161, 5.04594, 11.9937, 5.04593, 5.40061
0.877823, 16.4005, 13.6164, 5.20275, 4.28958, 2.78408, 5.22745, 5.20275, 5.2028, 5.20294, 5.20317, 5.20281, 5.21494, 5.25006, 5.20299, 5.20409, 5.20304, 5.21012, 5.20825, 5.20276, 13.1165, 5.20275, 5.60299
0.885781, 7.74809, 14.7948, 5.33343, 3.12219, -7.0467, 5.35878, 5.33343, 5.33348, 5.33362, 5.33386, 5.33349, 5.34592, 5.38195, 5.33366, 5.33476, 5.33378, 5.34231, 5.33869, 5.33343, 14.2348, 5.33343, 5.79022
0.893739, 19.1053, 15.9579, 5.43898, 4.59405, 3.14735, 5.46489, 5.43898, 5.43902, 5.43917, 5.43942, 5.43904, 5.45174, 5.48852, 5.43921, 5.44028, 5.43942, 5.44961, 5.44395, 5.43898, 15.3236, 5.43898, 5.96669
0.901697, 11.6068, 17.0825, 5.52096, 3.68874, -5.47568, 5.54738, 5.52096, 5.52101, 5.52116, 5.52141, 5.52103, 5.53395, 5.57137, 5.52119, 5.52223, 5.5215, 5.5336, 5.5256, 5.52097, 16.3555, 5.52096, 6.13801
0.909655, 13.5177, 18.1445, 5.58136, 3.93926, -4.62674, 5.60822, 5.58136, 5.58141, 5.58157, 5.58182, 5.58143, 5.59453, 5.63248, 5.58159, 5.58259, 5.58203, 5.59626, 5.58564, 5.58137, 17.3017, 5.58136, 6.31098
0.917612, 22.7814, 19.1211, 5.6224, 4.9781, 3.66037, 5.64967, 5.6224, 5.62245, 5.62261, 5.62286, 5.62247, 5.63572, 5.67409, 5.62263, 5.62358, 5.62321, 5.63979, 5.62631, 5.62241, 18.1336, 5.6224, 6.49332
0.92557, 14.3623, 19.9919, 5.64643, 4.04503, -5.6296, 5.67409, 5.64643, 5.64648, 5.64664, 5.64689, 5.6465, 5.65986, 5.69857, 5.64665, 5.64754, 5.64741, 5.66653, 5.64995, 5.64643, 18.8248, 5.64643, 6.69358
0.933528, 14.7766, 20.7407, 5.65578, 4.09593, -5.96403, 5.68385, 5.65578, 5.65583, 5.65599, 5.65625, 5.65585, 5.6693, 5.70829, 5.656, 5.65683, 5.65696, 5.67877, 5.65893, 5.65579, 19.3522, 5.65578, 6.92078
0.941486, 26.2832, 21.3567, 5.65271, 5.31819, 4.92651, 5.68124, 5.65271, 5.65276, 5.65292, 5.65318, 5.65278, 5.6663, 5.70549, 5.65292, 5.65368, 5.65413, 5.6787, 5.65549, 5.65271, 19.6982, 5.65271, 7.18412
0.949444, 19.0863, 21.8356, 5.6393, 4.59198, -2.74928, 5.66837, 5.63929, 5.63935, 5.6395, 5.63977, 5.63936, 5.65294, 5.69229, 5.6395, 5.6402, 5.641, 5.66835, 5.64174, 5.6393, 19.8515, 5.6393, 7.49254
0.957401, 19.7671, 22.1799, 5.61741, 4.66552, -2.41274, 5.64717, 5.61741, 5.61747, 5.61762, 5.61789, 5.61748, 5.6311, 5.67057, 5.61762, 5.61825, 5.61945, 5.64949, 5.61954, 5.61742, 19.8084, 5.61741, 7.85422
0.965359, 16.3096, 22.3987, 5.5887, 4.27897, -6.08909, 5.61934, 5.5887, 5.58875, 5.58891, 5.58917, 5.58877, 5.60242, 5.64197, 5.5889, 5.58947, 5.59114, 5.62368, 5.59054, 5.5887, 19.5727, 5.5887, 8.27603
0.973317, 20.4212, 22.5072, 5.55455, 4.73511, -2.08592, 5.58635, 5.55455, 5.5546, 5.55476, 5.55502, 5.55462, 5.56829, 5.60791, 5.55475, 5.55526, 5.55749, 5.59223, 5.55614, 5.55455, 19.156, 5.55455, 8.76285
0.981275, 17.0887, 22.5249, 5.51614, 4.36906, -5.43621, 5.54947, 5.51613, 5.51619, 5.51635, 5.51661, 5.5162, 5.5299, 5.56956, 5.51634, 5.5168, 5.51971, 5.5562, 5.5175, 5.51614, 18.5769, 5.51614, 9.31696
0.989233, 16.2113, 22.4743, 5.47442, 4.26747, -6.26305, 5.50978, 5.47441, 5.47447, 5.47463, 5.47489, 5.47448, 5.48819, 5.52788, 5.47463, 5.47504, 5.47881, 5.51647, 5.47559, 5.47442, 17.8595, 5.47442, 9.93743
0.99719, 16.7406, 22.3788, 5.43016, 4.32904, -5.63816, 5.4682, 5.43015, 5.43021, 5.43037, 5.43063, 5.43023, 5.44394, 5.48365, 5.43039, 5.43076, 5.43566, 5.47374, 5.43116, 5.43016, 17.0323, 5.43016, 10.6196
1.00515, 17.2209, 22.2602, 5.38397, 4.38416, -5.03934, 5.42555, 5.38396, 5.38402, 5.38418, 5.38445, 5.38404, 5.39776, 5.43748, 5.38422, 5.38458, 5.391, 5.42856, 5.38483, 5.38398, 16.1264, 5.38397, 11.3547
1.01311, 18.1055, 22.1375, 5.33633, 4.48391, -4.03201, 5.38254, 5.33632, 5.33638, 5.33654, 5.33681, 5.3364, 5.35012, 5.38985, 5.33661, 5.33697, 5.34549, 5.38137, 5.33706, 5.33634, 15.1738, 5.33633, 12.1299
1.02106, 18.6013, 22.0248, 5.2876, 4.53887, -3.42346, 5.33985, 5.28759, 5.28765, 5.28781, 5.28808, 5.28767, 5.30139, 5.34112, 5.28792, 5.28829, 5.29979, 5.33252, 5.28822, 5.28761, 14.2053, 5.2876, 12.9279
1.02902, 14.3651, 21.9304, 5.23806, 4.04538, -7.56534, 5.29812, 5.23804, 5.23811, 5.23827, 5.23853, 5.23812, 5.25185, 5.29157, 5.23843, 5.23884, 5.25457, 5.28231, 5.23859, 5.23806, 13.2496, 5.23806, 13.7283
1.03698, 27.0582, 21.8567, 5.1879, 5.39056, 5.20146, 5.25801, 5.18787, 5.18795, 5.18811, 5.18837, 5.18797, 5.20169, 5.2414, 5.18834, 5.18882, 5.21056, 5.23096, 5.18836, 5.1879, 12.3314, 5.1879, 14.5074
1.04494, 23.3697, 21.8, 5.13728, 5.03684, 1.56973, 5.22018, 5.13724, 5.13733, 5.13749, 5.13775, 5.13734, 5.15107, 5.19075, 5.1378, 5.13838, 5.16865, 5.17869, 5.13767, 5.13728, 11.4715, 5.13728, 15.24
1.05289, 19.1107, 21.7515, 5.08628, 4.59464, -2.64082, 5.18534, 5.08624, 5.08634, 5.0865, 5.08676, 5.08635, 5.10008, 5.13972, 5.08692, 5.08764, 5.12989, 5.12565, 5.08662, 5.08629, 10.6853, 5.08628, 15.9001
1.06085, 12.2546, 21.6987, 5.03498, 3.77553, -9.44412, 5.15418, 5.03493, 5.03503, 5.03519, 5.03546, 5.03505, 5.04878, 5.08838, 5.03576, 5.03665, 5.09554, 5.07198, 5.03527, 5.03499, 9.98338, 5.03498, 16.4628
1.06881, 18.2715, 21.6272, 4.98339, 4.50239, -3.35567, 5.12741, 4.98331, 4.98344, 4.9836, 4.98386, 4.98345, 4.99718, 5.03672, 4.98435, 4.98545, 5.06714, 5.01779, 4.98364, 4.98339, 9.37154, 4.98339, 16.9056
1.07677, 15.834, 21.5221, 4.9315, 4.22303, -5.68816, 5.10574, 4.9314, 4.93155, 4.93171, 4.93197, 4.93156, 4.94529, 4.98475, 4.9327, 4.93404, 5.0465, 4.96315, 4.93171, 4.9315, 8.85119, 4.9315, 17.2097
1.08473, 21.6899, 21.3703, 4.87926, 4.86723, 0.319582, 5.08976, 4.87914, 4.87931, 4.87947, 4.87974, 4.87933, 4.89306, 4.93242, 4.88076, 4.8824, 5.0357, 4.90811, 4.87945, 4.87927, 8.42003, 4.87926, 17.3612
1.09268, 17.2765, 21.1615, 4.82662, 4.3905, -3.88502, 5.07997, 4.82646, 4.82667, 4.82683, 4.82709, 4.82668, 4.84041, 4.87965, 4.82849, 4.83045, 5.03708, 4.85267, 4.82678, 4.82662, 8.07278, 4.82662, 17.352
1.10064, 14.1344, 20.8899, 4.77346, 4.01677, -6.75542, 5.07664, 4.77327, 4.77351, 4.77367, 4.77394, 4.77353, 4.78726, 4.82635, 4.77581, 4.77812, 5.05317, 4.7968, 4.7736, 4.77347, 7.80198, 4.77346, 17.1805
1.1086, 28.7547, 20.5542, 4.71967, 5.54569, 8.20045, 5.07982, 4.71943, 4.71972, 4.71988, 4.72015, 4.71974, 4.73347, 4.77239, 4.72262, 4.72529, 5.08656, 4.74041, 4.7198, 4.71968, 7.59865, 4.71967, 16.8514
1.11656, 15.5289, 20.1583, 4.66509, 4.18676, -4.62938, 5.08919, 4.66479, 4.66515, 4.6653, 4.66557, 4.66516, 4.67889, 4.7176, 4.66879, 4.67181, 5.13978, 4.68339, 4.6652, 4.6651, 7.45303, 4.66509, 16.3757
1.12452, 15.8317, 19.7105, 4.60955, 4.22276, -3.87883, 5.10408, 4.60917, 4.6096, 4.60976, 4.61003, 4.60962, 4.62335, 4.66182, 4.61417, 4.61753, 5.21505, 4.6256, 4.60964, 4.60956, 7.35509, 4.60955, 15.7693
1.13247, 10.8269, 19.2226, 4.55285, 3.58147, -8.39573, 5.12335, 4.55237, 4.5529, 4.55306, 4.55333, 4.55292, 4.56665, 4.60486, 4.55861, 4.56225, 5.31409, 4.56685, 4.55293, 4.55286, 7.29498, 4.55285, 15.0529
1.14043, 13.6584, 18.7089, 4.49478, 3.95707, -5.05042, 5.14545, 4.49419, 4.49483, 4.49499, 4.49525, 4.49485, 4.50857, 4.5465, 4.50193, 4.50577, 5.43785, 4.50694, 4.49485, 4.49478, 7.26339, 4.49478, 14.2498
1.14839, 16.1514, 18.1843, 4.43512, 4.26045, -2.03287, 5.1684, 4.43439, 4.43517, 4.43533, 4.43559, 4.43518, 4.44891, 4.48653, 4.44395, 4.44789, 5.58624, 4.44564, 4.43517, 4.43512, 7.25169, 4.43512, 13.3851
1.15635, 19.8004, 17.6634, 4.37363, 4.66908, 2.13697, 5.18981, 4.37273, 4.37368, 4.37384, 4.37411, 4.3737, 4.38743, 4.42474, 4.38447, 4.38837, 5.75789, 4.38271, 4.37368, 4.37364, 7.25215, 4.37363, 12.484
1.1643, 19.4783, 17.1587, 4.31011, 4.63447, 2.31962, 5.20704, 4.30901, 4.31016, 4.31032, 4.31059, 4.31018, 4.32391, 4.36091, 4.32332, 4.32701, 5.94999, 4.31793, 4.31015, 4.31011, 7.2579, 4.31011, 11.5707
1.17226, 26.0123, 16.6796, 4.24434, 5.29266, 9.33262, 5.21725, 4.243, 4.24439, 4.24455, 4.24481, 4.2444, 4.25813, 4.29486, 4.26031, 4.26361, 6.15815, 4.25106, 4.24437, 4.24434, 7.26297, 4.24434, 10.6671
1.18022, 13.8124, 16.2319, 4.17612, 3.97648, -2.41951, 5.21759, 4.1745, 4.17617, 4.17633, 4.1766, 4.17619, 4.18992, 4.22643, 4.19529, 4.19801, 6.3764, 4.18189, 4.17615, 4.17612, 7.26224, 4.17612, 9.79224
1.18818, 16.9857, 15.8169, 4.10529, 4.35725, 1.16875, 5.20536, 4.10333, 4.10534, 4.1055, 4.10577, 4.10536, 4.11909, 4.15546, 4.12809, 4.13005, 6.59736, 4.11024, 4.10532, 4.1053, 7.2514, 4.10529, 8.96135
1.19614, 14.264, 15.4321, 4.03174, 4.03286, -1.16816, 5.17816, 4.02938, 4.0318, 4.03195, 4.03222, 4.03181, 4.04554, 4.08189, 4.05862, 4.05969, 6.81245, 4.03599, 4.03177, 4.03175, 7.22687, 4.03174, 8.18602
1.20409, 13.3415, 15.0714, 3.95538, 3.91682, -1.72988, 5.13405, 3.95255, 3.95543, 3.95559, 3.95586, 3.95545, 3.96918, 4.00568, 3.98679, 3.98692, 7.01229, 3.95902, 3.9554, 3.95539, 7.18578, 3.95538, 7.47388
1.21205, 17.1659, 14.7257, 3.87619, 4.37789, 2.44015, 5.07171, 3.8728, 3.87624, 3.8764, 3.87666, 3.87625, 3.88998, 3.92685, 3.91257, 3.91184, 7.1872, 3.8793, 3.8762, 3.87619, 7.12589, 3.87619, 6.82906
1.22001, 13.4203, 14.3847, 3.79419, 3.92687, -0.964431, 4.9905, 3.79015, 3.79424, 3.7944, 3.79466, 3.79425, 3.80798, 3.84549, 3.83597, 3.83469, 7.32777, 3.79686, 3.7942, 3.79419, 7.04562, 3.79419, 6.25249
1.22797, 17.116, 14.0372, 3.70948, 4.37218, 3.07877, 4.89053, 3.70469, 3.70954, 3.70969, 3.70996, 3.70955, 3.72328, 3.76176, 3.75709, 3.75588, 7.4254, 3.71177, 3.70949, 3.70949, 6.94403, 3.70948, 5.74251
1.23592, 19.6432, 13.6729, 3.62223, 4.65223, 5.97031, 4.77264, 3.61656, 3.62228, 3.62244, 3.62271, 3.6223, 3.63603, 3.67591, 3.67609, 3.676, 7.47293, 3.62418, 3.62224, 3.62224, 6.82079, 3.62223, 5.29541
1.24388, 14.9737, 13.2834, 3.53266, 4.11991, 1.69025, 4.63839, 3.52596, 3.53271, 3.53287, 3.53313, 3.53272, 3.54645, 3.58822, 3.59321, 3.59594, 7.46509, 3.53433, 3.53266, 3.53266, 6.6762, 3.53266, 4.90606
1.25184, 12.5514, 12.863, 3.44104, 3.81463, -0.311602, 4.48991, 3.43315, 3.44109, 3.44125, 3.44152, 3.44111, 3.45484, 3.49907, 3.5088, 3.5169, 7.39888, 3.44247, 3.44105, 3.44105, 6.51119, 3.44104, 4.56845
1.2598, 10.5935, 12.4093, 3.34773, 3.54873, -1.81577, 4.32984, 3.33846, 3.34778, 3.34794, 3.3482, 3.34779, 3.36152, 3.40888, 3.42333, 3.4405, 7.27377, 3.34894, 3.34773, 3.34773, 6.32726, 3.34773, 4.27622
1.26776, 15.7858, 11.9237, 3.2531, 4.21732, 3.86206, 4.1611, 3.24224, 3.25315, 3.25331, 3.25357, 3.25317, 3.26689, 3.31815, 3.33737, 3.36885, 7.09176, 3.25413, 3.2531, 3.2531, 6.12647, 3.2531, 4.02298
1.27571, 14.19, 11.4118, 3.15759, 4.02368, 2.77819, 3.98681, 3.1449, 3.15764, 3.1578, 3.15806, 3.15765, 3.17138, 3.22738, 3.25165, 3.30466, 6.85724, 3.15847, 3.15759, 3.15759, 5.91135, 3.15759, 3.80272
1.28367, 11.4018, 10.8824, 3.06164, 3.66085, 0.519361, 3.81004, 3.04685, 3.06169, 3.06185, 3.06212, 3.06171, 3.07543, 3.13713, 3.167, 3.25136, 6.57664, 3.06239, 3.06164, 3.06165, 5.68482, 3.06164, 3.60993
1.29163, 7.99272, 10.348, 2.96574, 3.16113, -2.35525, 3.63376, 2.94854, 2.96579, 2.96595, 2.96621, 2.9658, 2.97952, 3.04796, 3.08443, 3.21312, 6.25804, 2.96637, 2.96574, 2.96574, 5.45007, 2.96574, 3.43977
1.29959, 7.99278, 9.82332, 2.87034, 3.16114, -1.83054, 3.46062, 2.85038, 2.87039, 2.87055, 2.87081, 2.8704, 2.88412, 2.96042, 3.00505, 3.19501, 5.91061, 2.87087, 2.87034, 2.87034, 5.21043, 2.87034, 3.28807
1.30754, 8.77865, 9.32538, 2.77591, 3.28309, -0.546733, 3.29293, 2.7528, 2.77596, 2.77612, 2.77639, 2.77598, 2.78969, 2.87506, 2.93012, 3.20297, 5.54407, 2.77637, 2.77591, 2.77592, 4.96924, 2.77591, 3.15142
1.3155, 9.55734, 8.87219, 2.6829, 3.39961, 0.685142, 3.13259, 2.65621, 2.68295, 2.68311, 2.68338, 2.68297, 2.69667, 2.79239, 2.86098, 3.24382, 5.1681, 2.68329, 2.6829, 2.68291, 4.72974, 2.6829, 3.02702
1.32346, 16.4234, 8.48212, 2.59172, 4.29225, 7.94126, 2.98102, 2.56095, 2.59177, 2.59193, 2.59219, 2.59178, 2.60548, 2.71288, 2.79905, 3.32511, 4.79188, 2.59204, 2.59172, 2.59172, 4.49491, 2.59172, 2.91268
1.33142, 7.21166, 8.17303, 2.50273, 3.03507, -0.961373, 2.8392, 2.46735, 2.50278, 2.50294, 2.5032, 2.5028, 2.51648, 2.63696, 2.74577, 3.45497, 4.42358, 2.503, 2.50273, 2.50273, 4.2674, 2.50273, 2.80669
1.33938, 8.32154, 7.9615, 2.41626, 3.21272, 0.36004, 2.70769, 2.37567, 2.41631, 2.41647, 2.41674, 2.41633, 2.43, 2.56498, 2.70255, 3.64174, 4.07017, 2.41649, 2.41626, 2.41627, 4.04942, 2.41626, 2.70775
1.34733, 7.66405, 7.86204, 2.3326, 3.10871, -0.197989, 2.58666, 2.28614, 2.33265, 2.33281, 2.33307, 2.33267, 2.34632, 2.49726, 2.67067, 3.89356, 3.73712, 2.33279, 2.3326, 2.3326, 3.84273, 2.3326, 2.61492
1.35529, 7.7642, 7.88634, 2.25196, 3.12477, -0.122141, 2.47594, 2.19892, 2.25201, 2.25217, 2.25243, 2.25203, 2.26565, 2.43402, 2.65123, 4.21777, 3.42842, 2.25212, 2.25196, 2.25196, 3.64858, 2.25196, 2.52747
1.36325, 8.5283, 8.04254, 2.17452, 3.24473, 0.485752, 2.37511, 2.1141, 2.17457, 2.17473, 2.17499, 2.17459, 2.18818, 2.37545, 2.64505, 4.62029, 3.14655, 2.17466, 2.17452, 2.17452, 3.46771, 2.17452, 2.44489
1.37121, 8.21898, 8.3346, 2.10041, 3.19671, -0.115623, 2.28355, 2.03177, 2.10046, 2.10062, 2.10088, 2.10048, 2.11403, 2.32166, 2.65257, 5.10484, 2.89267, 2.10052, 2.10041, 2.10041, 3.30045, 2.10041, 2.36677
1.37916, 5.93123, 8.76171, 2.02971, 2.81624, -2.83048, 2.20049, 1.95192, 2.02976, 2.02992, 2.03018, 2.02978, 2.04329, 2.27272, 2.67378, 5.67226, 2.66675, 2.02981, 2.02971, 2.02972, 3.14668, 2.02971, 2.29282
1.38712, 1.99757, 9.31776, 1.96248, 1.99939, -7.32019, 2.12507, 1.87454, 1.96253, 1.96268, 1.96294, 1.96254, 1.976, 2.22867, 2.70812, 6.31973, 2.46784, 1.96256, 1.96248, 1.96248, 3.00598, 1.96248, 2.22282
1.39508, 4.03501, 9.99119, 1.89872, 2.45663, -5.95617, 2.0564, 1.79959, 1.89877, 1.89893, 1.89918, 1.89879, 1.91217, 2.18951, 2.75448, 7.04032, 2.29427, 1.89879, 1.89872, 1.89872, 2.87764, 1.89872, 2.15658
1.40304, 8.2588, 10.7648, 1.83844, 3.20294, -2.506, 1.9936, 1.72698, 1.83849, 1.83864, 1.8389, 1.8385, 1.85181, 2.15523, 2.81114, 7.82256, 2.14393, 1.83849, 1.83844, 1.83844, 2.76079, 1.83844, 2.09396
1.411, 15.9991, 11.6161, 1.78161, 4.24253, 4.38299, 1.93584, 1.65662, 1.78165, 1.78181, 1.78206, 1.78167, 1.7949, 2.12586, 2.87582, 8.6504, 2.01441, 1.78165, 1.78161, 1.78161, 2.65445, 1.78161, 2.03482
1.41895, 13.2103, 12.5178, 1.7282, 3.90003, 0.692499, 1.88237, 1.58843, 1.72824, 1.7284, 1.72865, 1.72826, 1.74139, 2.10144, 2.9457, 9.50346, 1.90328, 1.72823, 1.7282, 1.7282, 2.55761, 1.7282, 1.97908
1.42691, 13.2333, 13.4388, 1.67817, 3.90299, -0.205414, 1.83251, 1.52231, 1.67822, 1.67837, 1.67862, 1.67824, 1.69126, 2.08213, 3.01757, 10.3577, 1.80812, 1.6782, 1.67817, 1.67818, 2.46927, 1.67817, 1.92666
1.43487, 16.2275, 14.3455, 1.63151, 4.26937, 1.88205, 1.78574, 1.45817, 1.63156, 1.63171, 1.63196, 1.63157, 1.64447, 2.0682, 3.08797, 11.1862, 1.7267, 1.63154, 1.63151, 1.63151, 2.38852, 1.63151, 1.87749
1.44283, 18.4681, 15.2034, 1.58818, 4.52417, 3.26467, 1.74162, 1.39594, 1.58823, 1.58838, 1.58863, 1.58825, 1.60102, 2.06018, 3.15331, 11.9607, 1.657, 1.5882, 1.58818, 1.58819, 2.31455, 1.58818, 1.83156
1.45078, 20.4885, 15.9791, 1.54818, 4.74221, 4.50947, 1.69986, 1.33554, 1.54823, 1.54838, 1.54862, 1.54825, 1.56088, 2.0589, 3.21014, 12.653, 1.59729, 1.5482, 1.54818, 1.54819, 2.24666, 1.54818, 1.78885
1.45874, 13.758, 16.6419, 1.51151, 3.96963, -2.88386, 1.66028, 1.27694, 1.51156, 1.5117, 1.51194, 1.51157, 1.52406, 2.06574, 3.25527, 13.2366, 1.54611, 1.51153, 1.51151, 1.51152, 2.1843, 1.51151, 1.74937
1.4667, 22.5754, 17.1661, 1.47819, 4.95735, 5.40923, 1.62285, 1.22009, 1.47823, 1.47838, 1.47861, 1.47825, 1.49059, 2.08275, 3.28601, 13.688, 1.50225, 1.4782, 1.47819, 1.47819, 2.12704, 1.47819, 1.71319
