   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_99.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
16.0163, 0.717472, 0.580106, 0.578128, 1.64848, 0.137366, 0.578128, 0, 0.578128, 0.578128, 0.578128, 0.578128, 0.578128, 0.578128, 0.578128, 0.578128, 0.578128, 0.578128, 0.578128, 0.578128, 0.578128, 0.578128, 0.578129, 0.578128, 0.580104, 0.578128
16.0241, 1, 0.575673, 0.573658, 1.73205, 0.424327, 0.573658, 0, 0.573658, 0.573658, 0.573658, 0.573658, 0.573658, 0.573658, 0.573658, 0.573658, 0.573658, 0.573658, 0.573658, 0.573658, 0.573658, 0.573658, 0.57366, 0.573658, 0.575671, 0.573658
16.032, 0, 0.571256, 0.569206, 1.41421, -0.571256, 0.569206, 0, 0.569206, 0.569206, 0.569206, 0.569206, 0.569206, 0.569206, 0.569206, 0.569206, 0.569206, 0.569206, 0.569206, 0.569206, 0.569206, 0.569206, 0.569208, 0.569206, 0.571255, 0.569206
16.0399, 0, 0.569558, 0.567474, 1.41421, -0.569558, 0.567474, 0, 0.567474, 0.567474, 0.567474, 0.567474, 0.567474, 0.567474, 0.567474, 0.567474, 0.567474, 0.567474, 0.567474, 0.567474, 0.567474, 0.567474, 0.567475, 0.567474, 0.569556, 0.567474
16.0477, 0, 0.566686, 0.564568, 1.41421, -0.566686, 0.564568, 0, 0.564568, 0.564568, 0.564568, 0.564568, 0.564568, 0.564568, 0.564568, 0.564568, 0.564568, 0.564568, 0.564568, 0.564568, 0.564568, 0.564568, 0.56457, 0.564568, 0.566685, 0.564568
16.0556, 1.26803, 0.562786, 0.560635, 1.80777, 0.705244, 0.560635, 0, 0.560635, 0.560635, 0.560635, 0.560635, 0.560635, 0.560635, 0.560635, 0.560635, 0.560635, 0.560635, 0.560635, 0.560635, 0.560635, 0.560635, 0.560636, 0.560635, 0.562784, 0.560635
16.0635, 2.73197, 0.558383, 0.5562, 2.17531, 2.17359, 0.5562, 0, 0.5562, 0.5562, 0.5562, 0.5562, 0.5562, 0.5562, 0.5562, 0.5562, 0.5562, 0.5562, 0.5562, 0.5562, 0.5562, 0.5562, 0.556201, 0.5562, 0.558382, 0.5562
16.0713, 1.26316, 0.553998, 0.551782, 1.80642, 0.709167, 0.551782, 0, 0.551782, 0.551782, 0.551782, 0.551782, 0.551782, 0.551782, 0.551782, 0.551782, 0.551782, 0.551782, 0.551782, 0.551782, 0.551782, 0.551782, 0.551784, 0.551782, 0.553996, 0.551782
16.0792, 0.997554, 0.552337, 0.550089, 1.73134, 0.445218, 0.550089, 0, 0.550089, 0.550089, 0.550089, 0.550089, 0.550089, 0.550089, 0.550089, 0.550089, 0.550089, 0.550089, 0.550089, 0.550089, 0.550089, 0.550089, 0.550091, 0.550089, 0.552335, 0.550089
16.0871, 0.739281, 0.549495, 0.547216, 1.65508, 0.189786, 0.547216, 0, 0.547216, 0.547216, 0.547216, 0.547216, 0.547216, 0.547216, 0.547216, 0.547216, 0.547216, 0.547216, 0.547216, 0.547216, 0.547216, 0.547216, 0.547218, 0.547216, 0.549493, 0.547216
16.0949, 0, 0.545624, 0.543313, 1.41421, -0.545624, 0.543313, 0, 0.543313, 0.543313, 0.543313, 0.543313, 0.543313, 0.543313, 0.543313, 0.543313, 0.543313, 0.543313, 0.543313, 0.543313, 0.543313, 0.543313, 0.543315, 0.543313, 0.545622, 0.543313
16.1028, 0.253532, 0.54125, 0.538908, 1.50118, -0.287718, 0.538908, 0, 0.538908, 0.538908, 0.538908, 0.538908, 0.538908, 0.538908, 0.538908, 0.538908, 0.538908, 0.538908, 0.538908, 0.538908, 0.538908, 0.538908, 0.53891, 0.538908, 0.541249, 0.538908
16.1107, 1.99752, 0.536895, 0.534521, 1.99938, 1.46063, 0.534521, 0, 0.534521, 0.534521, 0.534521, 0.534521, 0.534521, 0.534521, 0.534521, 0.534521, 0.534521, 0.534521, 0.534521, 0.534521, 0.534521, 0.534521, 0.534523, 0.534521, 0.536893, 0.534521
16.1185, 0.748947, 0.535293, 0.532888, 1.65799, 0.213654, 0.532888, 0, 0.532888, 0.532888, 0.532888, 0.532888, 0.532888, 0.532888, 0.532888, 0.532888, 0.532888, 0.532888, 0.532888, 0.532888, 0.532888, 0.532888, 0.53289, 0.532888, 0.535292, 0.532888
16.1264, 1.24634, 0.532505, 0.530069, 1.80176, 0.713839, 0.530069, 0, 0.530069, 0.530069, 0.530069, 0.530069, 0.530069, 0.530069, 0.530069, 0.530069, 0.530069, 0.530069, 0.530069, 0.530069, 0.530069, 0.530069, 0.53007, 0.530069, 0.532504, 0.530069
16.1343, 0.753655, 0.528688, 0.52622, 1.65941, 0.224968, 0.52622, 0, 0.52622, 0.52622, 0.52622, 0.52622, 0.52622, 0.52622, 0.52622, 0.52622, 0.52622, 0.52622, 0.52622, 0.52622, 0.52622, 0.52622, 0.526221, 0.52622, 0.528686, 0.52622
16.1421, 0, 0.524369, 0.521868, 1.41421, -0.524369, 0.521868, 0, 0.521868, 0.521868, 0.521868, 0.521868, 0.521868, 0.521868, 0.521868, 0.521868, 0.521868, 0.521868, 0.521868, 0.521868, 0.521868, 0.521868, 0.52187, 0.521868, 0.524367, 0.521868
16.15, 1.23903, 0.520068, 0.517535, 1.79973, 0.718966, 0.517535, 0, 0.517535, 0.517535, 0.517535, 0.517535, 0.517535, 0.517535, 0.517535, 0.517535, 0.517535, 0.517535, 0.517535, 0.517535, 0.517535, 0.517535, 0.517536, 0.517535, 0.520066, 0.517535
16.1579, 3.23408, 0.51851, 0.515944, 2.28781, 2.71557, 0.515944, 0, 0.515944, 0.515944, 0.515944, 0.515944, 0.515944, 0.515944, 0.515944, 0.515944, 0.515944, 0.515944, 0.515944, 0.515944, 0.515944, 0.515944, 0.515945, 0.515944, 0.518508, 0.515944
16.1658, 3.52689, 0.515764, 0.513165, 2.35093, 3.01113, 0.513165, 0, 0.513165, 0.513165, 0.513165, 0.513165, 0.513165, 0.513165, 0.513165, 0.513165, 0.513165, 0.513165, 0.513165, 0.513165, 0.513165, 0.513165, 0.513166, 0.513165, 0.515763, 0.513165
16.1736, 0.231846, 0.511994, 0.509361, 1.49394, -0.280147, 0.509361, 0, 0.509361, 0.509361, 0.509361, 0.509361, 0.509361, 0.509361, 0.509361, 0.509361, 0.509361, 0.509361, 0.509361, 0.509361, 0.509361, 0.509361, 0.509362, 0.509361, 0.511992, 0.509361
16.1815, 1.76815, 0.507723, 0.505056, 1.94117, 1.26043, 0.505056, 0, 0.505056, 0.505056, 0.505056, 0.505056, 0.505056, 0.505056, 0.505056, 0.505056, 0.505056, 0.505056, 0.505056, 0.505056, 0.505056, 0.505056, 0.505058, 0.505056, 0.507722, 0.505056
16.1894, 1, 0.503472, 0.50077, 1.73205, 0.496528, 0.50077, 0, 0.50077, 0.50077, 0.50077, 0.50077, 0.50077, 0.50077, 0.50077, 0.50077, 0.50077, 0.50077, 0.50077, 0.50077, 0.50077, 0.50077, 0.500772, 0.50077, 0.50347, 0.50077
16.1972, 0, 0.501969, 0.499232, 1.41421, -0.501969, 0.499232, 0, 0.499232, 0.499232, 0.499232, 0.499232, 0.499232, 0.499232, 0.499232, 0.499232, 0.499232, 0.499232, 0.499232, 0.499232, 0.499232, 0.499232, 0.499234, 0.499232, 0.501967, 0.499232
16.2051, 3, 0.499277, 0.496505, 2.23607, 2.50072, 0.496505, 0, 0.496505, 0.496505, 0.496505, 0.496505, 0.496505, 0.496505, 0.496505, 0.496505, 0.496505, 0.496505, 0.496505, 0.496505, 0.496505, 0.496505, 0.496507, 0.496505, 0.499276, 0.496505
16.213, 0.219827, 0.495565, 0.492756, 1.48991, -0.275738, 0.492756, 0, 0.492756, 0.492756, 0.492756, 0.492756, 0.492756, 0.492756, 0.492756, 0.492756, 0.492756, 0.492756, 0.492756, 0.492756, 0.492756, 0.492756, 0.492758, 0.492756, 0.495563, 0.492756
16.2208, 0.997522, 0.491355, 0.48851, 1.73134, 0.506167, 0.48851, 0, 0.48851, 0.48851, 0.48851, 0.48851, 0.48851, 0.48851, 0.48851, 0.48851, 0.48851, 0.48851, 0.48851, 0.48851, 0.48851, 0.48851, 0.488511, 0.48851, 0.491353, 0.48851
16.2287, 1.78265, 0.487164, 0.484282, 1.9449, 1.29549, 0.484282, 0, 0.484282, 0.484282, 0.484282, 0.484282, 0.484282, 0.484282, 0.484282, 0.484282, 0.484282, 0.484282, 0.484282, 0.484282, 0.484282, 0.484282, 0.484283, 0.484282, 0.487162, 0.484282
16.2366, 0.425279, 0.485717, 0.482797, 1.55733, -0.0604378, 0.482797, 0, 0.482797, 0.482797, 0.482797, 0.482797, 0.482797, 0.482797, 0.482797, 0.482797, 0.482797, 0.482797, 0.482797, 0.482797, 0.482797, 0.482797, 0.482799, 0.482797, 0.485715, 0.482797
16.2444, 1.57472, 0.48308, 0.480123, 1.89069, 1.09164, 0.480123, 0, 0.480123, 0.480123, 0.480123, 0.480123, 0.480123, 0.480123, 0.480123, 0.480123, 0.480123, 0.480123, 0.480123, 0.480123, 0.480123, 0.480123, 0.480124, 0.480123, 0.483079, 0.480123
16.2523, 0, 0.479426, 0.476429, 1.41421, -0.479426, 0.476429, 0, 0.476429, 0.476429, 0.476429, 0.476429, 0.476429, 0.476429, 0.476429, 0.476429, 0.476429, 0.476429, 0.476429, 0.476429, 0.476429, 0.476429, 0.476431, 0.476429, 0.479424, 0.476429
16.2602, 1.20533, 0.475276, 0.47224, 1.79034, 0.730052, 0.47224, 0, 0.47224, 0.47224, 0.47224, 0.47224, 0.47224, 0.47224, 0.47224, 0.47224, 0.47224, 0.47224, 0.47224, 0.47224, 0.47224, 0.47224, 0.472242, 0.47224, 0.475274, 0.47224
16.268, 0.794672, 0.471145, 0.468069, 1.67173, 0.323527, 0.468069, 0, 0.468069, 0.468069, 0.468069, 0.468069, 0.468069, 0.468069, 0.468069, 0.468069, 0.468069, 0.468069, 0.468069, 0.468069, 0.468069, 0.468069, 0.468071, 0.468069, 0.471143, 0.468069
16.2759, 0, 0.46975, 0.466634, 1.41421, -0.46975, 0.466634, 0, 0.466634, 0.466634, 0.466634, 0.466634, 0.466634, 0.466634, 0.466634, 0.466634, 0.466634, 0.466634, 0.466634, 0.466634, 0.466634, 0.466634, 0.466636, 0.466634, 0.469749, 0.466634
16.2838, 0.198141, 0.467169, 0.464012, 1.48261, -0.269028, 0.464012, 0, 0.464012, 0.464012, 0.464012, 0.464012, 0.464012, 0.464012, 0.464012, 0.464012, 0.464012, 0.464012, 0.464012, 0.464012, 0.464012, 0.464012, 0.464014, 0.464012, 0.467168, 0.464012
16.2916, 0.997497, 0.463574, 0.460375, 1.73133, 0.533923, 0.460375, 0, 0.460375, 0.460375, 0.460375, 0.460375, 0.460375, 0.460375, 0.460375, 0.460375, 0.460375, 0.460375, 0.460375, 0.460375, 0.460375, 0.460375, 0.460377, 0.460375, 0.463573, 0.460375
16.2995, 0.804361, 0.459486, 0.456245, 1.67462, 0.344875, 0.456245, 0, 0.456245, 0.456245, 0.456245, 0.456245, 0.456245, 0.456245, 0.456245, 0.456245, 0.456245, 0.456245, 0.456245, 0.456245, 0.456245, 0.456245, 0.456246, 0.456245, 0.459485, 0.456245
16.3074, 0, 0.455417, 0.452133, 1.41421, -0.455417, 0.452133, 0, 0.452133, 0.452133, 0.452133, 0.452133, 0.452133, 0.452133, 0.452133, 0.452133, 0.452133, 0.452133, 0.452133, 0.452133, 0.452133, 0.452133, 0.452134, 0.452133, 0.455416, 0.452133
16.3153, 0.188352, 0.454302, 0.450974, 1.47931, -0.26595, 0.450974, 0, 0.450974, 0.450974, 0.450974, 0.450974, 0.450974, 0.450974, 0.450974, 0.450974, 0.450974, 0.450974, 0.450974, 0.450974, 0.450974, 0.450974, 0.450975, 0.450974, 0.4543, 0.450974
16.3231, 0.997646, 0.452007, 0.448635, 1.73137, 0.545638, 0.448635, 0, 0.448635, 0.448635, 0.448635, 0.448635, 0.448635, 0.448635, 0.448635, 0.448635, 0.448635, 0.448635, 0.448635, 0.448635, 0.448635, 0.448635, 0.448636, 0.448635, 0.452006, 0.448635
16.331, 0.814002, 0.448701, 0.445284, 1.6775, 0.365302, 0.445284, 0, 0.445284, 0.445284, 0.445284, 0.445284, 0.445284, 0.445284, 0.445284, 0.445284, 0.445284, 0.445284, 0.445284, 0.445284, 0.445284, 0.445284, 0.445285, 0.445284, 0.448699, 0.445284
16.3389, 0, 0.444901, 0.441438, 1.41421, -0.444901, 0.441438, 0, 0.441438, 0.441438, 0.441438, 0.441438, 0.441438, 0.441438, 0.441438, 0.441438, 0.441438, 0.441438, 0.441438, 0.441438, 0.441438, 0.441438, 0.441439, 0.441438, 0.444899, 0.441438
16.3467, 0.178788, 0.441118, 0.437609, 1.47607, -0.26233, 0.437609, 0, 0.437609, 0.437609, 0.437609, 0.437609, 0.437609, 0.437609, 0.437609, 0.437609, 0.437609, 0.437609, 0.437609, 0.437609, 0.437609, 0.437609, 0.43761, 0.437609, 0.441117, 0.437609
16.3546, 0.997544, 0.439976, 0.43642, 1.73134, 0.557568, 0.43642, 0, 0.43642, 0.43642, 0.43642, 0.43642, 0.43642, 0.43642, 0.43642, 0.43642, 0.43642, 0.43642, 0.43642, 0.43642, 0.43642, 0.43642, 0.436421, 0.43642, 0.439975, 0.43642
16.3625, 0.823668, 0.437706, 0.434101, 1.68038, 0.385962, 0.434101, 0, 0.434101, 0.434101, 0.434101, 0.434101, 0.434101, 0.434101, 0.434101, 0.434101, 0.434101, 0.434101, 0.434101, 0.434101, 0.434101, 0.434101, 0.434103, 0.434101, 0.437704, 0.434101
16.3703, 1, 0.43447, 0.430817, 1.73205, 0.56553, 0.430817, 0, 0.430817, 0.430817, 0.430817, 0.430817, 0.430817, 0.430817, 0.430817, 0.430817, 0.430817, 0.430817, 0.430817, 0.430817, 0.430817, 0.430817, 0.430818, 0.430817, 0.434468, 0.430817
16.3782, 0, 0.430763, 0.427061, 1.41421, -0.430763, 0.427061, 0, 0.427061, 0.427061, 0.427061, 0.427061, 0.427061, 0.427061, 0.427061, 0.427061, 0.427061, 0.427061, 0.427061, 0.427061, 0.427061, 0.427061, 0.427063, 0.427061, 0.430762, 0.427061
16.3861, 1, 0.427074, 0.423322, 1.73205, 0.572926, 0.423322, 0, 0.423322, 0.423322, 0.423322, 0.423322, 0.423322, 0.423322, 0.423322, 0.423322, 0.423322, 0.423322, 0.423322, 0.423322, 0.423322, 0.423322, 0.423323, 0.423322, 0.427073, 0.423322
16.3939, 0, 0.425935, 0.422132, 1.41421, -0.425935, 0.422132, 0, 0.422132, 0.422132, 0.422132, 0.422132, 0.422132, 0.422132, 0.422132, 0.422132, 0.422132, 0.422132, 0.422132, 0.422132, 0.422132, 0.422132, 0.422133, 0.422132, 0.425933, 0.422132
16.4018, 0.161874, 0.423699, 0.419844, 1.47033, -0.261825, 0.419844, 0, 0.419844, 0.419844, 0.419844, 0.419844, 0.419844, 0.419844, 0.419844, 0.419844, 0.419844, 0.419844, 0.419844, 0.419844, 0.419844, 0.419844, 0.419846, 0.419844, 0.423698, 0.419844
16.4097, 1.99769, 0.420527, 0.416619, 1.99942, 1.57716, 0.416619, 0, 0.416619, 0.416619, 0.416619, 0.416619, 0.416619, 0.416619, 0.416619, 0.416619, 0.416619, 0.416619, 0.416619, 0.416619, 0.416619, 0.416619, 0.416621, 0.416619, 0.420525, 0.416619
16.4175, 0.840436, 0.416898, 0.412937, 1.68536, 0.423539, 0.412937, 0, 0.412937, 0.412937, 0.412937, 0.412937, 0.412937, 0.412937, 0.412937, 0.412937, 0.412937, 0.412937, 0.412937, 0.412937, 0.412937, 0.412937, 0.412938, 0.412937, 0.416896, 0.412937
16.4254, 1.15486, 0.413286, 0.409271, 1.77619, 0.741571, 0.409271, 0, 0.409271, 0.409271, 0.409271, 0.409271, 0.409271, 0.409271, 0.409271, 0.409271, 0.409271, 0.409271, 0.409271, 0.409271, 0.409271, 0.409271, 0.409272, 0.409271, 0.413284, 0.409271
16.4333, 0.845144, 0.412157, 0.408087, 1.68676, 0.432987, 0.408087, 0, 0.408087, 0.408087, 0.408087, 0.408087, 0.408087, 0.408087, 0.408087, 0.408087, 0.408087, 0.408087, 0.408087, 0.408087, 0.408087, 0.408087, 0.408089, 0.408087, 0.412156, 0.408087
16.4411, 1, 0.40996, 0.405834, 1.73205, 0.59004, 0.405834, 0, 0.405834, 0.405834, 0.405834, 0.405834, 0.405834, 0.405834, 0.405834, 0.405834, 0.405834, 0.405834, 0.405834, 0.405834, 0.405834, 0.405834, 0.405836, 0.405834, 0.409958, 0.405834
16.449, 0.147423, 0.406849, 0.402667, 1.46541, -0.259426, 0.402667, 0, 0.402667, 0.402667, 0.402667, 0.402667, 0.402667, 0.402667, 0.402667, 0.402667, 0.402667, 0.402667, 0.402667, 0.402667, 0.402667, 0.402667, 0.402668, 0.402667, 0.406847, 0.402667
16.4569, 1.85258, 0.403294, 0.399054, 1.9628, 1.44928, 0.399054, 0, 0.399054, 0.399054, 0.399054, 0.399054, 0.399054, 0.399054, 0.399054, 0.399054, 0.399054, 0.399054, 0.399054, 0.399054, 0.399054, 0.399054, 0.399055, 0.399054, 0.403292, 0.399054
16.4647, 1.14272, 0.399756, 0.395457, 1.77277, 0.74296, 0.395457, 0, 0.395457, 0.395457, 0.395457, 0.395457, 0.395457, 0.395457, 0.395457, 0.395457, 0.395457, 0.395457, 0.395457, 0.395457, 0.395457, 0.395457, 0.395459, 0.395457, 0.399754, 0.395457
16.4726, 1.85728, 0.398622, 0.394265, 1.964, 1.45866, 0.394265, 0, 0.394265, 0.394265, 0.394265, 0.394265, 0.394265, 0.394265, 0.394265, 0.394265, 0.394265, 0.394265, 0.394265, 0.394265, 0.394265, 0.394265, 0.394266, 0.394265, 0.398621, 0.394265
16.4805, 0, 0.39646, 0.392042, 1.41421, -0.39646, 0.392042, 0, 0.392042, 0.392042, 0.392042, 0.392042, 0.392042, 0.392042, 0.392042, 0.392042, 0.392042, 0.392042, 0.392042, 0.392042, 0.392042, 0.392042, 0.392044, 0.392042, 0.396459, 0.392042
16.4884, 1.2707, 0.393415, 0.388936, 1.80851, 0.877284, 0.388936, 0, 0.388936, 0.388936, 0.388936, 0.388936, 0.388936, 0.388936, 0.388936, 0.388936, 0.388936, 0.388936, 0.388936, 0.388936, 0.388936, 0.388936, 0.388937, 0.388936, 0.393414, 0.388936
16.4962, 1.7293, 0.389941, 0.385399, 1.93114, 1.33936, 0.385399, 0, 0.385399, 0.385399, 0.385399, 0.385399, 0.385399, 0.385399, 0.385399, 0.385399, 0.385399, 0.385399, 0.385399, 0.385399, 0.385399, 0.385399, 0.385401, 0.385399, 0.38994, 0.385399
16.5041, 0, 0.386484, 0.381879, 1.41421, -0.386484, 0.381879, 0, 0.381879, 0.381879, 0.381879, 0.381879, 0.381879, 0.381879, 0.381879, 0.381879, 0.381879, 0.381879, 0.381879, 0.381879, 0.381879, 0.381879, 0.381881, 0.381879, 0.386483, 0.381879
16.512, 0, 0.3853, 0.38063, 1.41421, -0.3853, 0.38063, 0, 0.38063, 0.38063, 0.38063, 0.38063, 0.38063, 0.38063, 0.38063, 0.38063, 0.38063, 0.38063, 0.38063, 0.38063, 0.38063, 0.38063, 0.380632, 0.38063, 0.385298, 0.38063
16.5198, 0, 0.383158, 0.378424, 1.41421, -0.383158, 0.378424, 0, 0.378424, 0.378424, 0.378424, 0.378424, 0.378424, 0.378424, 0.378424, 0.378424, 0.378424, 0.378424, 0.378424, 0.378424, 0.378424, 0.378424, 0.378425, 0.378424, 0.383157, 0.378424
16.5277, 1, 0.380192, 0.375391, 1.73205, 0.619808, 0.375391, 0, 0.375391, 0.375391, 0.375391, 0.375391, 0.375391, 0.375391, 0.375391, 0.375391, 0.375391, 0.375391, 0.375391, 0.375391, 0.375391, 0.375391, 0.375393, 0.375391, 0.380191, 0.375391
16.5356, 0, 0.376825, 0.371957, 1.41421, -0.376825, 0.371957, 0, 0.371957, 0.371957, 0.371957, 0.371957, 0.371957, 0.371957, 0.371957, 0.371957, 0.371957, 0.371957, 0.371957, 0.371957, 0.371957, 0.371957, 0.371958, 0.371957, 0.376824, 0.371957
16.5434, 1.11846, 0.373475, 0.368538, 1.76592, 0.744988, 0.368538, 0, 0.368538, 0.368538, 0.368538, 0.368538, 0.368538, 0.368538, 0.368538, 0.368538, 0.368538, 0.368538, 0.368538, 0.368538, 0.368538, 0.368538, 0.36854, 0.368538, 0.373474, 0.368538
16.5513, 1.11345, 0.372225, 0.367218, 1.7645, 0.741224, 0.367218, 0, 0.367218, 0.367218, 0.367218, 0.367218, 0.367218, 0.367218, 0.367218, 0.367218, 0.367218, 0.367218, 0.367218, 0.367218, 0.367218, 0.367218, 0.36722, 0.367218, 0.372223, 0.367218
16.5592, 2.88162, 0.370099, 0.365022, 2.20944, 2.51152, 0.365022, 0, 0.365022, 0.365022, 0.365022, 0.365022, 0.365022, 0.365022, 0.365022, 0.365022, 0.365022, 0.365022, 0.365022, 0.365022, 0.365022, 0.365022, 0.365023, 0.365022, 0.370097, 0.365022
16.567, 2.10896, 0.367216, 0.362067, 2.02706, 1.74175, 0.362067, 0, 0.362067, 0.362067, 0.362067, 0.362067, 0.362067, 0.362067, 0.362067, 0.362067, 0.362067, 0.362067, 0.362067, 0.362067, 0.362067, 0.362067, 0.362068, 0.362067, 0.367214, 0.362067
16.5749, 1.7775, 0.363965, 0.358743, 1.94358, 1.41354, 0.358743, 0, 0.358743, 0.358743, 0.358743, 0.358743, 0.358743, 0.358743, 0.358743, 0.358743, 0.358743, 0.358743, 0.358743, 0.358743, 0.358743, 0.358743, 0.358744, 0.358743, 0.363963, 0.358743
16.5828, 0, 0.36073, 0.355434, 1.41421, -0.36073, 0.355434, 0, 0.355434, 0.355434, 0.355434, 0.355434, 0.355434, 0.355434, 0.355434, 0.355434, 0.355434, 0.355434, 0.355434, 0.355434, 0.355434, 0.355434, 0.355435, 0.355434, 0.360728, 0.355434
16.5906, 2.10387, 0.359395, 0.354023, 2.0258, 1.74447, 0.354023, 0, 0.354023, 0.354023, 0.354023, 0.354023, 0.354023, 0.354023, 0.354023, 0.354023, 0.354023, 0.354023, 0.354023, 0.354023, 0.354023, 0.354023, 0.354025, 0.354023, 0.359393, 0.354023
16.5985, 0.896133, 0.357278, 0.351829, 1.7018, 0.538855, 0.351829, 0, 0.351829, 0.351829, 0.351829, 0.351829, 0.351829, 0.351829, 0.351829, 0.351829, 0.351829, 0.351829, 0.351829, 0.351829, 0.351829, 0.351829, 0.351831, 0.351829, 0.357276, 0.351829
16.6064, 0, 0.354482, 0.348957, 1.41421, -0.354482, 0.348957, 0, 0.348957, 0.348957, 0.348957, 0.348957, 0.348957, 0.348957, 0.348957, 0.348957, 0.348957, 0.348957, 0.348957, 0.348957, 0.348957, 0.348957, 0.348958, 0.348957, 0.354481, 0.348957
16.6142, 0.0971259, 0.351359, 0.345754, 1.44815, -0.254233, 0.345754, 0, 0.345754, 0.345754, 0.345754, 0.345754, 0.345754, 0.345754, 0.345754, 0.345754, 0.345754, 0.345754, 0.345754, 0.345754, 0.345754, 0.345754, 0.345756, 0.345754, 0.351357, 0.345754
16.6221, 0.997073, 0.348252, 0.342566, 1.73121, 0.648822, 0.342566, 0, 0.342566, 0.342566, 0.342566, 0.342566, 0.342566, 0.342566, 0.342566, 0.342566, 0.342566, 0.342566, 0.342566, 0.342566, 0.342566, 0.342566, 0.342568, 0.342566, 0.34825, 0.342566
16.63, 0.905801, 0.346831, 0.341064, 1.70464, 0.55897, 0.341064, 0, 0.341064, 0.341064, 0.341064, 0.341064, 0.341064, 0.341064, 0.341064, 0.341064, 0.341064, 0.341064, 0.341064, 0.341064, 0.341064, 0.341064, 0.341066, 0.341064, 0.346829, 0.341064
16.6379, 0.0897372, 0.344722, 0.338872, 1.44559, -0.254985, 0.338872, 0, 0.338872, 0.338872, 0.338872, 0.338872, 0.338872, 0.338872, 0.338872, 0.338872, 0.338872, 0.338872, 0.338872, 0.338872, 0.338872, 0.338872, 0.338874, 0.338872, 0.34472, 0.338872
16.6457, 1.99748, 0.342016, 0.336082, 1.99937, 1.65546, 0.336082, 0, 0.336082, 0.336082, 0.336082, 0.336082, 0.336082, 0.336082, 0.336082, 0.336082, 0.336082, 0.336082, 0.336082, 0.336082, 0.336082, 0.336082, 0.336084, 0.336082, 0.342014, 0.336082
16.6536, 0.912785, 0.339021, 0.333002, 1.70669, 0.573764, 0.333002, 0, 0.333002, 0.333002, 0.333002, 0.333002, 0.333002, 0.333002, 0.333002, 0.333002, 0.333002, 0.333002, 0.333002, 0.333002, 0.333002, 0.333002, 0.333003, 0.333002, 0.339019, 0.333002
16.6615, 0.0823004, 0.336042, 0.329936, 1.44302, -0.253741, 0.329936, 0, 0.329936, 0.329936, 0.329936, 0.329936, 0.329936, 0.329936, 0.329936, 0.329936, 0.329936, 0.329936, 0.329936, 0.329936, 0.329936, 0.329936, 0.329937, 0.329936, 0.33604, 0.329936
16.6693, 0.9177, 0.33454, 0.328345, 1.70813, 0.58316, 0.328345, 0, 0.328345, 0.328345, 0.328345, 0.328345, 0.328345, 0.328345, 0.328345, 0.328345, 0.328345, 0.328345, 0.328345, 0.328345, 0.328345, 0.328345, 0.328347, 0.328345, 0.334538, 0.328345
16.6772, 2, 0.332441, 0.326157, 2, 1.66756, 0.326157, 0, 0.326157, 0.326157, 0.326157, 0.326157, 0.326157, 0.326157, 0.326157, 0.326157, 0.326157, 0.326157, 0.326157, 0.326157, 0.326157, 0.326157, 0.326158, 0.326157, 0.332439, 0.326157
16.6851, 1, 0.329823, 0.323448, 1.73205, 0.670177, 0.323448, 0, 0.323448, 0.323448, 0.323448, 0.323448, 0.323448, 0.323448, 0.323448, 0.323448, 0.323448, 0.323448, 0.323448, 0.323448, 0.323448, 0.323448, 0.32345, 0.323448, 0.329822, 0.323448
16.6929, 0.0723847, 0.326956, 0.320488, 1.43958, -0.254571, 0.320488, 0, 0.320488, 0.320488, 0.320488, 0.320488, 0.320488, 0.320488, 0.320488, 0.320488, 0.320488, 0.320488, 0.320488, 0.320488, 0.320488, 0.320488, 0.32049, 0.320488, 0.326954, 0.320488
16.7008, 2.99798, 0.324104, 0.317542, 2.23562, 2.67388, 0.317542, 0, 0.317542, 0.317542, 0.317542, 0.317542, 0.317542, 0.317542, 0.317542, 0.317542, 0.317542, 0.317542, 0.317542, 0.317542, 0.317542, 0.317542, 0.317544, 0.317542, 0.324102, 0.317542
16.7087, 1.99756, 0.322525, 0.315867, 1.99939, 1.67503, 0.315867, 0, 0.315867, 0.315867, 0.315867, 0.315867, 0.315867, 0.315867, 0.315867, 0.315867, 0.315867, 0.315867, 0.315867, 0.315867, 0.315867, 0.315867, 0.315869, 0.315867, 0.322524, 0.315867
16.7165, 0.997489, 0.320438, 0.313683, 1.73133, 0.67705, 0.313683, 0, 0.313683, 0.313683, 0.313683, 0.313683, 0.313683, 0.313683, 0.313683, 0.313683, 0.313683, 0.313683, 0.313683, 0.313683, 0.313683, 0.313683, 0.313685, 0.313683, 0.320437, 0.313683
16.7244, 0.934589, 0.317909, 0.311055, 1.71306, 0.61668, 0.311055, 0, 0.311055, 0.311055, 0.311055, 0.311055, 0.311055, 0.311055, 0.311055, 0.311055, 0.311055, 0.311055, 0.311055, 0.311055, 0.311055, 0.311055, 0.311057, 0.311055, 0.317907, 0.311055
