   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_392.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
17.3526, 1, 0.00374414, 3.21962e-11, 1.73205, 0.996256, 0, 3.21962e-11, 3.21962e-11, 3.21962e-11, 3.21962e-11, 3.21962e-11, 3.21962e-11, 3.21962e-11, 3.21962e-11, 3.21962e-11, 3.21962e-11, 3.21962e-11, 3.21962e-11, 3.21962e-11, 3.21962e-11, 3.21962e-11, 3.21962e-11, 3.21962e-11, 0.00323292, 0.000511211, 3.21962e-11
17.3604, 0, 0.00371427, 2.91844e-11, 1.41421, -0.00371427, 0, 2.91844e-11, 2.91844e-11, 2.91844e-11, 2.91844e-11, 2.91844e-11, 2.91844e-11, 2.91844e-11, 2.91844e-11, 2.91844e-11, 2.91844e-11, 2.91844e-11, 2.91844e-11, 2.91844e-11, 2.91844e-11, 2.91844e-11, 2.91844e-11, 2.91844e-11, 0.00327451, 0.000439765, 2.91844e-11
17.3682, 1, 0.00369002, 2.62249e-11, 1.73205, 0.99631, 0, 2.62249e-11, 2.62249e-11, 2.62249e-11, 2.62249e-11, 2.62249e-11, 2.62249e-11, 2.62249e-11, 2.62249e-11, 2.62249e-11, 2.62249e-11, 2.62249e-11, 2.62249e-11, 2.62249e-11, 2.62249e-11, 2.62249e-11, 2.62249e-11, 2.62249e-11, 0.0033166, 0.00037342, 2.62249e-11
17.3761, 0, 0.00367222, 2.33644e-11, 1.41421, -0.00367222, 0, 2.33644e-11, 2.33644e-11, 2.33644e-11, 2.33644e-11, 2.33644e-11, 2.33644e-11, 2.33644e-11, 2.33644e-11, 2.33644e-11, 2.33644e-11, 2.33644e-11, 2.33644e-11, 2.33644e-11, 2.33644e-11, 2.33644e-11, 2.33644e-11, 2.33644e-11, 0.00335924, 0.00031298, 2.33644e-11
17.3839, 0, 0.00366136, 2.05657e-11, 1.41421, -0.00366136, 0, 2.05657e-11, 2.05657e-11, 2.05657e-11, 2.05657e-11, 2.05657e-11, 2.05657e-11, 2.05657e-11, 2.05657e-11, 2.05657e-11, 2.05657e-11, 2.05657e-11, 2.05657e-11, 2.05657e-11, 2.05657e-11, 2.05657e-11, 2.05657e-11, 2.05657e-11, 0.00340244, 0.000258916, 2.05657e-11
17.3918, 0, 0.00365763, 1.78621e-11, 1.41421, -0.00365763, 0, 1.78621e-11, 1.78621e-11, 1.78621e-11, 1.78621e-11, 1.78621e-11, 1.78621e-11, 1.78621e-11, 1.78621e-11, 1.78621e-11, 1.78621e-11, 1.78621e-11, 1.78621e-11, 1.78621e-11, 1.78621e-11, 1.78621e-11, 1.78621e-11, 1.78621e-11, 0.0034462, 0.00021143, 1.78621e-11
17.3996, 0, 0.00366098, 1.52942e-11, 1.41421, -0.00366098, 0, 1.52942e-11, 1.52942e-11, 1.52942e-11, 1.52942e-11, 1.52942e-11, 1.52942e-11, 1.52942e-11, 1.52942e-11, 1.52942e-11, 1.52942e-11, 1.52942e-11, 1.52942e-11, 1.52942e-11, 1.52942e-11, 1.52942e-11, 1.52942e-11, 1.52942e-11, 0.00349056, 0.00017042, 1.52942e-11
17.4075, 0, 0.00367112, 1.28518e-11, 1.41421, -0.00367112, 0, 1.28518e-11, 1.28518e-11, 1.28518e-11, 1.28518e-11, 1.28518e-11, 1.28518e-11, 1.28518e-11, 1.28518e-11, 1.28518e-11, 1.28518e-11, 1.28518e-11, 1.28518e-11, 1.28518e-11, 1.28518e-11, 1.28518e-11, 1.28518e-11, 1.28518e-11, 0.00353554, 0.000135581, 1.28518e-11
17.4153, 0, 0.00368762, 1.05664e-11, 1.41421, -0.00368762, 0, 1.05664e-11, 1.05664e-11, 1.05664e-11, 1.05664e-11, 1.05664e-11, 1.05664e-11, 1.05664e-11, 1.05664e-11, 1.05664e-11, 1.05664e-11, 1.05664e-11, 1.05664e-11, 1.05664e-11, 1.05664e-11, 1.05664e-11, 1.05664e-11, 1.05664e-11, 0.00358115, 0.000106475, 1.05664e-11
17.4232, 0, 0.00370996, 8.43788e-12, 1.41421, -0.00370996, 0, 8.43788e-12, 8.43788e-12, 8.43788e-12, 8.43788e-12, 8.43788e-12, 8.43788e-12, 8.43788e-12, 8.43788e-12, 8.43788e-12, 8.43788e-12, 8.43788e-12, 8.43788e-12, 8.43788e-12, 8.43788e-12, 8.43788e-12, 8.43788e-12, 8.43788e-12, 0.00362742, 8.25373e-05, 8.43788e-12
17.431, 0, 0.00373754, 6.50075e-12, 1.41421, -0.00373754, 0, 6.50075e-12, 6.50075e-12, 6.50075e-12, 6.50075e-12, 6.50075e-12, 6.50075e-12, 6.50075e-12, 6.50075e-12, 6.50075e-12, 6.50075e-12, 6.50075e-12, 6.50075e-12, 6.50075e-12, 6.50075e-12, 6.50075e-12, 6.50075e-12, 6.50075e-12, 0.00367439, 6.31501e-05, 6.50075e-12
17.4389, 1, 0.00376975, 4.7954e-12, 1.73205, 0.99623, 0, 4.7954e-12, 4.7954e-12, 4.7954e-12, 4.7954e-12, 4.7954e-12, 4.7954e-12, 4.7954e-12, 4.7954e-12, 4.7954e-12, 4.7954e-12, 4.7954e-12, 4.7954e-12, 4.7954e-12, 4.7954e-12, 4.7954e-12, 4.7954e-12, 4.7954e-12, 0.00372206, 4.76956e-05, 4.7954e-12
17.4467, 0, 0.00380601, 3.34898e-12, 1.41421, -0.00380601, 0, 3.34898e-12, 3.34898e-12, 3.34898e-12, 3.34898e-12, 3.34898e-12, 3.34898e-12, 3.34898e-12, 3.34898e-12, 3.34898e-12, 3.34898e-12, 3.34898e-12, 3.34898e-12, 3.34898e-12, 3.34898e-12, 3.34898e-12, 3.34898e-12, 3.34898e-12, 0.00377045, 3.55607e-05, 3.34898e-12
17.4546, 0, 0.00384579, 2.22088e-12, 1.41421, -0.00384579, 0, 2.22088e-12, 2.22088e-12, 2.22088e-12, 2.22088e-12, 2.22088e-12, 2.22088e-12, 2.22088e-12, 2.22088e-12, 2.22088e-12, 2.22088e-12, 2.22088e-12, 2.22088e-12, 2.22088e-12, 2.22088e-12, 2.22088e-12, 2.22088e-12, 2.22088e-12, 0.00381962, 2.61669e-05, 2.22088e-12
17.4624, 0, 0.00388858, 1.28366e-12, 1.41421, -0.00388858, 0, 1.28366e-12, 1.28366e-12, 1.28366e-12, 1.28366e-12, 1.28366e-12, 1.28366e-12, 1.28366e-12, 1.28366e-12, 1.28366e-12, 1.28366e-12, 1.28366e-12, 1.28366e-12, 1.28366e-12, 1.28366e-12, 1.28366e-12, 1.28366e-12, 1.28366e-12, 0.00386957, 1.90075e-05, 1.28366e-12
17.4702, 0, 0.00393395, 5.7824e-13, 1.41421, -0.00393395, 0, 5.7824e-13, 5.7824e-13, 5.7824e-13, 5.7824e-13, 5.7824e-13, 5.7824e-13, 5.7824e-13, 5.7824e-13, 5.7824e-13, 5.7824e-13, 5.7824e-13, 5.7824e-13, 5.7824e-13, 5.7824e-13, 5.7824e-13, 5.7824e-13, 5.7824e-13, 0.00392033, 1.36287e-05, 5.7824e-13
17.4781, 0, 0.00398157, 1.4456e-13, 1.41421, -0.00398157, 0, 1.4456e-13, 1.4456e-13, 1.4456e-13, 1.4456e-13, 1.4456e-13, 1.4456e-13, 1.4456e-13, 1.4456e-13, 1.4456e-13, 1.4456e-13, 1.4456e-13, 1.4456e-13, 1.4456e-13, 1.4456e-13, 1.4456e-13, 1.4456e-13, 1.4456e-13, 0.00397193, 9.6451e-06, 1.4456e-13
17.4859, 0, 0.00403112, 0, 1.41421, -0.00403112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00402438, 6.73839e-06, 0
17.4938, 0, 0.00408236, 0, 1.41421, -0.00408236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00407771, 4.64695e-06, 0
17.5016, 0, 0.00413513, 0, 1.41421, -0.00413513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00413197, 3.16301e-06, 0
17.5095, 0, 0.00418927, 0, 1.41421, -0.00418927, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00418714, 2.12539e-06, 0
17.5173, 0, 0.00424468, 0, 1.41421, -0.00424468, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00424327, 1.40976e-06, 0
17.5252, 0, 0.00430133, 0, 1.41421, -0.00430133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0043004, 9.22931e-07, 0
17.533, 0, 0.00435912, 0, 1.41421, -0.00435912, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00435853, 5.96497e-07, 0
17.5409, 0, 0.00441808, 0, 1.41421, -0.00441808, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0044177, 3.80512e-07, 0
17.5487, 0, 0.00447816, 0, 1.41421, -0.00447816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00447792, 2.39634e-07, 0
17.5566, 1, 0.00453939, 0, 1.73205, 0.995461, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00453924, 1.4897e-07, 0
17.5644, 0, 0.00460178, 0, 1.41421, -0.00460178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00460169, 9.14053e-08, 0
17.5723, 0, 0.00466534, 0, 1.41421, -0.00466534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00466529, 5.53695e-08, 0
17.5801, 0, 0.0047301, 0, 1.41421, -0.0047301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00473007, 3.3109e-08, 0
17.5879, 0, 0.00479609, 0, 1.41421, -0.00479609, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00479607, 1.95434e-08, 0
17.5958, 0, 0.00486334, 0, 1.41421, -0.00486334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00486333, 1.13876e-08, 0
17.6036, 0, 0.00493189, 0, 1.41421, -0.00493189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00493189, 6.55004e-09, 0
17.6115, 0, 0.00500179, 0, 1.41421, -0.00500179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00500179, 3.71858e-09, 0
17.6193, 0, 0.00507305, 0, 1.41421, -0.00507305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00507305, 2.08426e-09, 0
17.6272, 0, 0.00514573, 0, 1.41421, -0.00514573, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00514573, 1.15322e-09, 0
17.635, 0, 0.00521988, 0, 1.41421, -0.00521988, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00521988, 6.29783e-10, 0
17.6429, 0, 0.00529552, 0, 1.41421, -0.00529552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00529552, 3.39563e-10, 0
17.6507, 0, 0.00537271, 0, 1.41421, -0.00537271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00537271, 1.80734e-10, 0
17.6586, 0, 0.00545152, 0, 1.41421, -0.00545152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00545152, 9.49462e-11, 0
17.6664, 0, 0.00553196, 0, 1.41421, -0.00553196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00553196, 4.92463e-11, 0
17.6742, 0, 0.00561411, 0, 1.41421, -0.00561411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00561411, 2.48097e-11, 0
17.6821, 0, 0.00569806, 0, 1.41421, -0.00569806, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00569806, 0, 0
17.6899, 2, 0.0057838, 0, 2, 1.99422, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0057838, 0, 0
17.6978, 0, 0.00587144, 0, 1.41421, -0.00587144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00587144, 0, 0
17.7056, 0, 0.00596106, 0, 1.41421, -0.00596106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00596106, 0, 0
17.7135, 1, 0.00605268, 0, 1.73205, 0.993947, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00605268, 0, 0
17.7213, 0, 0.00614638, 0, 1.41421, -0.00614638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00614638, 0, 0
17.7292, 0, 0.00624231, 0, 1.41421, -0.00624231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00624231, 0, 0
17.737, 0, 0.00634049, 0, 1.41421, -0.00634049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00634049, 0, 0
17.7449, 0, 0.006441, 0, 1.41421, -0.006441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.006441, 0, 0
17.7527, 0, 0.00654398, 0, 1.41421, -0.00654398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00654398, 0, 0
17.7606, 0, 0.00664945, 0, 1.41421, -0.00664945, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00664945, 0, 0
17.7684, 0, 0.00675755, 0, 1.41421, -0.00675755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00675755, 0, 0
17.7763, 0, 0.00686839, 0, 1.41421, -0.00686839, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00686839, 0, 0
17.7841, 0, 0.006982, 0, 1.41421, -0.006982, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.006982, 0, 0
17.7919, 0, 0.00709856, 0, 1.41421, -0.00709856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00709856, 0, 0
17.7998, 0, 0.0072181, 0, 1.41421, -0.0072181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0072181, 0, 0
17.8076, 0, 0.00734075, 0, 1.41421, -0.00734075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00734075, 0, 0
17.8155, 0, 0.00746665, 0, 1.41421, -0.00746665, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00746665, 0, 0
17.8233, 0, 0.00759584, 0, 1.41421, -0.00759584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00759584, 0, 0
17.8312, 0, 0.00772847, 0, 1.41421, -0.00772847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00772847, 0, 0
17.839, 0, 0.00786467, 0, 1.41421, -0.00786467, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00786467, 0, 0
17.8469, 0, 0.0080045, 0, 1.41421, -0.0080045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0080045, 0, 0
17.8547, 0, 0.00814807, 0, 1.41421, -0.00814807, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00814807, 0, 0
17.8626, 0, 0.0082956, 0, 1.41421, -0.0082956, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0082956, 0, 0
17.8704, 0, 0.00844712, 0, 1.41421, -0.00844712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00844712, 0, 0
17.8783, 0, 0.00860278, 0, 1.41421, -0.00860278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00860278, 0, 0
17.8861, 1, 0.00876277, 0, 1.73205, 0.991237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00876277, 0, 0
17.8939, 0, 0.00892712, 0, 1.41421, -0.00892712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00892712, 0, 0
17.9018, 0, 0.00909603, 0, 1.41421, -0.00909603, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00909603, 0, 0
17.9096, 0, 0.00926967, 0, 1.41421, -0.00926967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00926967, 0, 0
17.9175, 1, 0.00944812, 0, 1.73205, 0.990552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00944812, 0, 0
17.9253, 0, 0.00963157, 0, 1.41421, -0.00963157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00963157, 0, 0
17.9332, 0, 0.00982021, 0, 1.41421, -0.00982021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00982021, 0, 0
17.941, 0, 0.0100141, 0, 1.41421, -0.0100141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0100141, 0, 0
17.9489, 0, 0.0102135, 0, 1.41421, -0.0102135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0102135, 0, 0
17.9567, 0, 0.0104186, 0, 1.41421, -0.0104186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0104186, 0, 0
17.9646, 0, 0.0106295, 0, 1.41421, -0.0106295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0106295, 0, 0
17.9724, 0, 0.0108464, 0, 1.41421, -0.0108464, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0108464, 0, 0
17.9803, 0, 0.0110695, 0, 1.41421, -0.0110695, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0110695, 0, 0
17.9881, 0, 0.011299, 0, 1.41421, -0.011299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011299, 0, 0
17.9959, 0, 0.0115349, 0, 1.41421, -0.0115349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0115349, 0, 0
18.0038, 0, 0.0117778, 0, 1.41421, -0.0117778, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0117778, 0, 0
18.0116, 0, 0.0120275, 0, 1.41421, -0.0120275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0120275, 0, 0
18.0195, 0, 0.0122844, 0, 1.41421, -0.0122844, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0122844, 0, 0
18.0273, 0, 0.0125488, 0, 1.41421, -0.0125488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0125488, 0, 0
18.0352, 0, 0.0128207, 0, 1.41421, -0.0128207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0128207, 0, 0
18.043, 0, 0.0131005, 0, 1.41421, -0.0131005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0131005, 0, 0
18.0509, 0, 0.0133883, 0, 1.41421, -0.0133883, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0133883, 0, 0
18.0587, 0, 0.0136843, 0, 1.41421, -0.0136843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0136843, 0, 0
18.0666, 0, 0.0139889, 0, 1.41421, -0.0139889, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0139889, 0, 0
18.0744, 0, 0.0143021, 0, 1.41421, -0.0143021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0143021, 0, 0
18.0823, 0, 0.0146243, 0, 1.41421, -0.0146243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0146243, 0, 0
18.0901, 0, 0.0149558, 0, 1.41421, -0.0149558, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0149558, 0, 0
18.0979, 0, 0.0152966, 0, 1.41421, -0.0152966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0152966, 0, 0
18.1058, 0, 0.0156471, 0, 1.41421, -0.0156471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0156471, 0, 0
18.1136, 0, 0.0160077, 0, 1.41421, -0.0160077, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0160077, 0, 0
18.1215, 0, 0.0163784, 0, 1.41421, -0.0163784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0163784, 0, 0
18.1293, 0, 0.0167593, 0, 1.41421, -0.0167593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0167593, 0, 0
18.1372, 0, 0.0171512, 0, 1.41421, -0.0171512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0171512, 0, 0
18.145, 0, 0.017554, 0, 1.41421, -0.017554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.017554, 0, 0
18.1529, 0, 0.017968, 0, 1.41421, -0.017968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.017968, 0, 0
18.1607, 1, 0.0183935, 0, 1.73205, 0.981606, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0183935, 0, 0
18.1686, 0, 0.0188308, 0, 1.41421, -0.0188308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0188308, 0, 0
18.1764, 0, 0.0192802, 0, 1.41421, -0.0192802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0192802, 0, 0
18.1843, 0, 0.0197421, 0, 1.41421, -0.0197421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0197421, 0, 0
18.1921, 0, 0.0202165, 0, 1.41421, -0.0202165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0202165, 0, 0
18.1999, 0, 0.020704, 0, 1.41421, -0.020704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.020704, 0, 0
18.2078, 0, 0.0212049, 0, 1.41421, -0.0212049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0212049, 0, 0
18.2156, 0, 0.0217193, 0, 1.41421, -0.0217193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0217193, 0, 0
18.2235, 0, 0.0222477, 0, 1.41421, -0.0222477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0222477, 0, 0
18.2313, 0, 0.0227905, 0, 1.41421, -0.0227905, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0227905, 0, 0
18.2392, 0, 0.0233478, 0, 1.41421, -0.0233478, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0233478, 0, 0
18.247, 0, 0.0239201, 0, 1.41421, -0.0239201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0239201, 0, 0
18.2549, 0, 0.0245077, 0, 1.41421, -0.0245077, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0245077, 0, 0
18.2627, 0, 0.0251106, 0, 1.41421, -0.0251106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0251106, 0, 0
18.2706, 0, 0.0257297, 0, 1.41421, -0.0257297, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0257297, 0, 0
18.2784, 0, 0.0263648, 0, 1.41421, -0.0263648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0263648, 0, 0
