   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_859.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
8.39945, 7, 3.47287, 2.32453, 3, 3.52713, 0, 2.32453, 3.47214, 2.32453, 2.32453, 2.32453, 2.32453, 2.32453, 2.32453, 2.32453, 2.32453, 2.32453, 2.32453, 2.32453, 2.32453, 2.32453, 2.32526, 2.32453
8.40729, 8, 3.93766, 2.38113, 3.16228, 4.06234, 0, 2.38113, 3.93708, 2.38113, 2.38113, 2.38113, 2.38113, 2.38113, 2.38113, 2.38113, 2.38113, 2.38113, 2.38113, 2.38113, 2.38113, 2.38113, 2.38172, 2.38113
8.41514, 9, 4.52801, 2.4374, 3.31662, 4.47199, 0, 2.4374, 4.52754, 2.4374, 2.4374, 2.4374, 2.4374, 2.4374, 2.4374, 2.4374, 2.4374, 2.4374, 2.4374, 2.4374, 2.4374, 2.4374, 2.43787, 2.4374
8.42298, 12, 5.27444, 2.49337, 3.74166, 6.72556, 0, 2.49337, 5.27406, 2.49337, 2.49337, 2.49337, 2.49337, 2.49337, 2.49337, 2.49337, 2.49337, 2.49337, 2.49337, 2.49337, 2.49337, 2.49337, 2.49374, 2.49337
8.43083, 13, 6.21164, 2.54889, 3.87298, 6.78836, 0, 2.54889, 6.21133, 2.54889, 2.54889, 2.54889, 2.54889, 2.54889, 2.54889, 2.54889, 2.54889, 2.54889, 2.54889, 2.54889, 2.54889, 2.54889, 2.54919, 2.54889
8.43867, 18, 7.37945, 2.60398, 4.47214, 10.6206, 0, 2.60398, 7.3792, 2.60398, 2.60398, 2.60398, 2.60398, 2.60398, 2.60398, 2.60398, 2.60398, 2.60398, 2.60398, 2.60398, 2.60398, 2.60398, 2.60423, 2.60398
8.44652, 10, 8.82054, 2.65836, 3.4641, 1.17946, 0, 2.65836, 8.82033, 2.65836, 2.65836, 2.65836, 2.65836, 2.65836, 2.65836, 2.65836, 2.65836, 2.65836, 2.65836, 2.65836, 2.65836, 2.65836, 2.65857, 2.65836
8.45436, 18, 10.5805, 2.71201, 4.47214, 7.41949, 0, 2.71201, 10.5803, 2.71201, 2.71201, 2.71201, 2.71201, 2.71201, 2.71201, 2.71201, 2.71201, 2.71201, 2.71201, 2.71201, 2.71201, 2.71201, 2.71219, 2.71201
8.46221, 17, 12.7064, 2.76462, 4.3589, 4.29363, 0, 2.76463, 12.7062, 2.76462, 2.76462, 2.76462, 2.76462, 2.76462, 2.76462, 2.76462, 2.76462, 2.76462, 2.76462, 2.76462, 2.76462, 2.76462, 2.7648, 2.76462
8.47005, 29, 15.2449, 2.81621, 5.56776, 13.7551, 0, 2.81621, 15.2447, 2.81621, 2.81621, 2.81621, 2.81621, 2.81621, 2.81621, 2.81621, 2.81621, 2.81621, 2.81621, 2.81621, 2.81621, 2.81621, 2.81638, 2.81621
8.4779, 29, 18.2389, 2.86674, 5.56776, 10.7611, 0, 2.86675, 18.2387, 2.86674, 2.86674, 2.86674, 2.86674, 2.86674, 2.86674, 2.86674, 2.86674, 2.86674, 2.86674, 2.86674, 2.86674, 2.86674, 2.86693, 2.86674
8.48574, 37, 21.7266, 2.91639, 6.245, 15.2734, 0, 2.91639, 21.7263, 2.91639, 2.91639, 2.91639, 2.91639, 2.91639, 2.91639, 2.91639, 2.91639, 2.91639, 2.91639, 2.91639, 2.91639, 2.91639, 2.9166, 2.91639
8.49359, 38, 25.7352, 2.96498, 6.32456, 12.2648, 0, 2.96498, 25.735, 2.96498, 2.96498, 2.96498, 2.96498, 2.96498, 2.96498, 2.96498, 2.96498, 2.96498, 2.96498, 2.96498, 2.96498, 2.96498, 2.96522, 2.96498
8.50143, 51, 30.2809, 3.01255, 7.28011, 20.7191, 0, 3.01255, 30.2806, 3.01255, 3.01255, 3.01255, 3.01255, 3.01255, 3.01255, 3.01255, 3.01255, 3.01255, 3.01255, 3.01255, 3.01255, 3.01255, 3.01284, 3.01255
8.50928, 47, 35.3639, 3.05877, 7, 11.6361, 0, 3.05877, 35.3635, 3.05877, 3.05877, 3.05877, 3.05877, 3.05877, 3.05877, 3.05877, 3.05877, 3.05877, 3.05877, 3.05877, 3.05877, 3.05877, 3.05911, 3.05877
8.51712, 51, 40.9643, 3.10362, 7.28011, 10.0357, 0, 3.10362, 40.9639, 3.10362, 3.10362, 3.10362, 3.10362, 3.10362, 3.10362, 3.10362, 3.10362, 3.10362, 3.10362, 3.10362, 3.10362, 3.10362, 3.10403, 3.10362
8.52497, 49, 47.0404, 3.14705, 7.14143, 1.95956, 0, 3.14705, 47.0399, 3.14705, 3.14705, 3.14705, 3.14705, 3.14705, 3.14705, 3.14705, 3.14705, 3.14705, 3.14705, 3.14705, 3.14705, 3.14705, 3.14754, 3.14705
8.53281, 54, 53.529, 3.18923, 7.48331, 0.471004, 0, 3.18923, 53.5284, 3.18923, 3.18923, 3.18923, 3.18923, 3.18923, 3.18923, 3.18923, 3.18923, 3.18923, 3.18923, 3.18923, 3.18923, 3.18923, 3.18981, 3.18923
8.54066, 65, 60.3423, 3.22989, 8.18535, 4.65773, 0, 3.2299, 60.3416, 3.22989, 3.22989, 3.22989, 3.22989, 3.22989, 3.22989, 3.22989, 3.22989, 3.22989, 3.22989, 3.22989, 3.22989, 3.22989, 3.23058, 3.22989
8.5485, 72, 67.3667, 3.26905, 8.60233, 4.63329, 0, 3.26905, 67.3659, 3.26905, 3.26905, 3.26905, 3.26905, 3.26905, 3.26905, 3.26905, 3.26905, 3.26905, 3.26905, 3.26905, 3.26905, 3.26905, 3.26984, 3.26905
8.55635, 78, 74.4696, 3.30658, 8.94427, 3.53037, 0, 3.30658, 74.4687, 3.30658, 3.30658, 3.30658, 3.30658, 3.30658, 3.30658, 3.30658, 3.30658, 3.30658, 3.30658, 3.30658, 3.30658, 3.30658, 3.30749, 3.30658
8.56419, 81, 81.5006, 3.34262, 9.11043, -0.50058, 0, 3.34263, 81.4995, 3.34262, 3.34262, 3.34262, 3.34262, 3.34262, 3.34262, 3.34262, 3.34262, 3.34262, 3.34262, 3.34262, 3.34262, 3.34262, 3.34366, 3.34262
8.57204, 88, 88.294, 3.37731, 9.48683, -0.294037, 0, 3.37731, 88.2929, 3.37731, 3.37731, 3.37731, 3.37731, 3.37731, 3.37731, 3.37731, 3.37731, 3.37731, 3.37731, 3.37731, 3.37731, 3.37731, 3.37847, 3.37731
8.57988, 114, 94.6766, 3.4106, 10.7703, 19.3234, 0, 3.4106, 94.6753, 3.4106, 3.4106, 3.4106, 3.4106, 3.4106, 3.4106, 3.4106, 3.4106, 3.4106, 3.4106, 3.4106, 3.4106, 3.4106, 3.41189, 3.4106
8.58773, 94, 100.479, 3.44204, 9.79796, -6.47912, 0, 3.44204, 100.478, 3.44204, 3.44204, 3.44204, 3.44204, 3.44204, 3.44204, 3.44204, 3.44204, 3.44204, 3.44204, 3.44204, 3.44204, 3.44204, 3.44347, 3.44204
8.59558, 99, 105.536, 3.47159, 10.0499, -6.53564, 0, 3.47159, 105.534, 3.47159, 3.47159, 3.47159, 3.47159, 3.47159, 3.47159, 3.47159, 3.47159, 3.47159, 3.47159, 3.47159, 3.47159, 3.47159, 3.47315, 3.47159
8.60342, 98, 109.696, 3.49887, 10, -11.6964, 0, 3.49887, 109.695, 3.49887, 3.49887, 3.49887, 3.49887, 3.49887, 3.49887, 3.49887, 3.49887, 3.49887, 3.49887, 3.49887, 3.49887, 3.49887, 3.50055, 3.49887
8.61126, 126, 112.836, 3.52394, 11.3137, 13.1641, 0, 3.52394, 112.834, 3.52394, 3.52394, 3.52394, 3.52394, 3.52394, 3.52394, 3.52394, 3.52394, 3.52394, 3.52394, 3.52394, 3.52394, 3.52394, 3.52574, 3.52394
8.61911, 119, 114.857, 3.54715, 11, 4.14256, 0, 3.54715, 114.856, 3.54715, 3.54715, 3.54715, 3.54715, 3.54715, 3.54715, 3.54715, 3.54715, 3.54715, 3.54715, 3.54715, 3.54715, 3.54715, 3.54905, 3.54715
8.62696, 89, 115.698, 3.5689, 9.53939, -26.6978, 0, 3.56891, 115.696, 3.5689, 3.5689, 3.5689, 3.5689, 3.5689, 3.5689, 3.5689, 3.5689, 3.5689, 3.5689, 3.5689, 3.5689, 3.5689, 3.5709, 3.5689
8.6348, 128, 115.331, 3.58899, 11.4018, 12.6687, 0, 3.58899, 115.329, 3.58899, 3.58899, 3.58899, 3.58899, 3.58899, 3.58899, 3.58899, 3.58899, 3.58899, 3.58899, 3.58899, 3.58899, 3.58899, 3.59107, 3.58899
8.64265, 111, 113.771, 3.60742, 10.6301, -2.77099, 0, 3.60742, 113.769, 3.60742, 3.60742, 3.60742, 3.60742, 3.60742, 3.60742, 3.60742, 3.60742, 3.60742, 3.60742, 3.60742, 3.60742, 3.60742, 3.60956, 3.60742
8.65049, 90, 111.067, 3.62363, 9.59166, -21.0669, 0, 3.62363, 111.065, 3.62363, 3.62363, 3.62363, 3.62363, 3.62363, 3.62363, 3.62363, 3.62363, 3.62363, 3.62363, 3.62363, 3.62363, 3.62363, 3.62581, 3.62363
8.65834, 103, 107.306, 3.63753, 10.247, -4.30598, 0, 3.63753, 107.304, 3.63753, 3.63753, 3.63753, 3.63753, 3.63753, 3.63753, 3.63753, 3.63753, 3.63753, 3.63753, 3.63753, 3.63753, 3.63753, 3.63974, 3.63753
8.66618, 107, 102.605, 3.64942, 10.4403, 4.39539, 0, 3.64942, 102.602, 3.64942, 3.64942, 3.64942, 3.64942, 3.64942, 3.64942, 3.64942, 3.64942, 3.64942, 3.64942, 3.64942, 3.64942, 3.64942, 3.65165, 3.64942
8.67403, 84, 97.1061, 3.65976, 9.27362, -13.1061, 0, 3.65976, 97.1039, 3.65976, 3.65976, 3.65976, 3.65976, 3.65976, 3.65976, 3.65976, 3.65976, 3.65976, 3.65976, 3.65976, 3.65976, 3.65976, 3.66199, 3.65976
8.68187, 90, 90.9694, 3.66863, 9.59166, -0.969383, 0, 3.66863, 90.9672, 3.66863, 3.66863, 3.66863, 3.66863, 3.66863, 3.66863, 3.66863, 3.66863, 3.66863, 3.66863, 3.66863, 3.66863, 3.66863, 3.67084, 3.66863
8.68972, 89, 84.3632, 3.67619, 9.53939, 4.63683, 0, 3.67619, 84.361, 3.67619, 3.67619, 3.67619, 3.67619, 3.67619, 3.67619, 3.67619, 3.67619, 3.67619, 3.67619, 3.67619, 3.67619, 3.67619, 3.67837, 3.67619
8.69756, 75, 77.4594, 3.68179, 8.77496, -2.45938, 0, 3.68179, 77.4572, 3.68179, 3.68179, 3.68179, 3.68179, 3.68179, 3.68179, 3.68179, 3.68179, 3.68179, 3.68179, 3.68179, 3.68179, 3.68179, 3.68393, 3.68179
8.70541, 69, 70.4266, 3.68526, 8.42615, -1.42657, 0, 3.68526, 70.4245, 3.68526, 3.68526, 3.68526, 3.68526, 3.68526, 3.68526, 3.68526, 3.68526, 3.68526, 3.68526, 3.68526, 3.68526, 3.68526, 3.68735, 3.68526
8.71325, 64, 63.4172, 3.68681, 8.12404, 0.582817, 0, 3.68681, 63.4151, 3.68681, 3.68681, 3.68681, 3.68681, 3.68681, 3.68681, 3.68681, 3.68681, 3.68681, 3.68681, 3.68681, 3.68681, 3.68681, 3.68886, 3.68681
8.7211, 86, 56.5726, 3.68686, 9.38083, 29.4274, 0, 3.68686, 56.5706, 3.68686, 3.68686, 3.68686, 3.68686, 3.68686, 3.68686, 3.68686, 3.68686, 3.68686, 3.68686, 3.68686, 3.68686, 3.68686, 3.68886, 3.68686
8.72894, 50, 50.0127, 3.68565, 7.2111, -0.0126877, 0, 3.68565, 50.0107, 3.68565, 3.68565, 3.68565, 3.68565, 3.68565, 3.68565, 3.68565, 3.68565, 3.68565, 3.68565, 3.68565, 3.68565, 3.68565, 3.68761, 3.68565
8.73679, 56, 43.8327, 3.68325, 7.61577, 12.1673, 0, 3.68325, 43.8308, 3.68325, 3.68325, 3.68325, 3.68325, 3.68325, 3.68325, 3.68325, 3.68325, 3.68325, 3.68325, 3.68325, 3.68325, 3.68325, 3.68517, 3.68325
8.74463, 57, 38.1036, 3.67908, 7.68115, 18.8964, 0, 3.67908, 38.1017, 3.67908, 3.67908, 3.67908, 3.67908, 3.67908, 3.67908, 3.67908, 3.67908, 3.67908, 3.67908, 3.67908, 3.67908, 3.67908, 3.68098, 3.67908
8.75248, 42, 32.8754, 3.67301, 6.63325, 9.1246, 0, 3.67301, 32.8735, 3.67301, 3.67301, 3.67301, 3.67301, 3.67301, 3.67301, 3.67301, 3.67301, 3.67301, 3.67301, 3.67301, 3.67301, 3.67301, 3.6749, 3.67301
8.76032, 45, 28.1737, 3.66514, 6.85565, 16.8263, 0, 3.66515, 28.1717, 3.66514, 3.66514, 3.66514, 3.66514, 3.66514, 3.66514, 3.66514, 3.66514, 3.66514, 3.66514, 3.66514, 3.66514, 3.66514, 3.66708, 3.66514
8.76817, 24, 24.0068, 3.65582, 5.09902, -0.00683975, 0, 3.65582, 24.0048, 3.65582, 3.65582, 3.65582, 3.65582, 3.65582, 3.65582, 3.65582, 3.65582, 3.65582, 3.65582, 3.65582, 3.65582, 3.65582, 3.65783, 3.65582
8.77601, 23, 20.3645, 3.64548, 5, 2.63554, 0, 3.64548, 20.3623, 3.64548, 3.64548, 3.64548, 3.64548, 3.64548, 3.64548, 3.64548, 3.64548, 3.64548, 3.64548, 3.64548, 3.64548, 3.64548, 3.64762, 3.64548
8.78386, 23, 17.2239, 3.63406, 5, 5.77608, 0, 3.63406, 17.2215, 3.63406, 3.63406, 3.63406, 3.63406, 3.63406, 3.63406, 3.63406, 3.63406, 3.63406, 3.63406, 3.63406, 3.63406, 3.63406, 3.63643, 3.63406
8.7917, 17, 14.5502, 3.6211, 4.3589, 2.44975, 0, 3.6211, 14.5476, 3.6211, 3.6211, 3.6211, 3.6211, 3.6211, 3.6211, 3.6211, 3.6211, 3.6211, 3.6211, 3.6211, 3.6211, 3.6211, 3.62379, 3.6211
8.79955, 18, 12.3033, 3.6065, 4.47214, 5.69672, 0, 3.6065, 12.3001, 3.6065, 3.6065, 3.6065, 3.6065, 3.6065, 3.6065, 3.6065, 3.6065, 3.6065, 3.6065, 3.6065, 3.6065, 3.6065, 3.60966, 3.6065
8.80739, 9, 10.4378, 3.59028, 3.31662, -1.43785, 0, 3.59028, 10.434, 3.59028, 3.59028, 3.59028, 3.59028, 3.59028, 3.59028, 3.59028, 3.59028, 3.59028, 3.59028, 3.59028, 3.59028, 3.59028, 3.59409, 3.59028
8.81524, 9, 8.90764, 3.57265, 3.31662, 0.0923576, 0, 3.57265, 8.90295, 3.57265, 3.57265, 3.57265, 3.57265, 3.57265, 3.57265, 3.57265, 3.57265, 3.57265, 3.57265, 3.57265, 3.57265, 3.57265, 3.57733, 3.57265
8.82308, 11, 7.66751, 3.55404, 3.60555, 3.33249, 0, 3.55404, 7.66166, 3.55404, 3.55404, 3.55404, 3.55404, 3.55404, 3.55404, 3.55404, 3.55404, 3.55404, 3.55404, 3.55404, 3.55404, 3.55404, 3.55989, 3.55404
8.83093, 9, 6.67414, 3.53464, 3.31662, 2.32586, 0, 3.53465, 6.66679, 3.53464, 3.53464, 3.53464, 3.53464, 3.53464, 3.53464, 3.53464, 3.53464, 3.53464, 3.53464, 3.53464, 3.53464, 3.53464, 3.542, 3.53464
8.83877, 7, 5.88633, 3.51409, 3, 1.11367, 0, 3.51409, 5.87704, 3.51409, 3.51409, 3.51409, 3.51409, 3.51409, 3.51409, 3.51409, 3.51409, 3.51409, 3.51409, 3.51409, 3.51409, 3.51409, 3.52337, 3.51409
8.84662, 10, 5.26786, 3.49229, 3.4641, 4.73214, 0, 3.49229, 5.25615, 3.49229, 3.49229, 3.49229, 3.49229, 3.49229, 3.49229, 3.49229, 3.49229, 3.49229, 3.49229, 3.49229, 3.49229, 3.49229, 3.504, 3.49229
8.85446, 6, 4.78665, 3.46906, 2.82843, 1.21335, 0, 3.46907, 4.77193, 3.46906, 3.46906, 3.46906, 3.46906, 3.46906, 3.46906, 3.46906, 3.46906, 3.46906, 3.46906, 3.46906, 3.46906, 3.46906, 3.48378, 3.46906
8.86231, 8, 4.41516, 3.44451, 3.16228, 3.58484, 0, 3.44451, 4.39677, 3.44451, 3.44451, 3.44451, 3.44451, 3.44451, 3.44451, 3.44451, 3.44451, 3.44451, 3.44451, 3.44451, 3.44451, 3.44451, 3.4629, 3.44451
8.87016, 2, 4.13054, 3.41902, 2, -2.13054, 0, 3.41902, 4.10771, 3.41902, 3.41902, 3.41902, 3.41902, 3.41902, 3.41902, 3.41902, 3.41902, 3.41902, 3.41902, 3.41902, 3.41902, 3.41902, 3.44184, 3.41902
8.878, 6, 3.91404, 3.39304, 2.82843, 2.08596, 0, 3.39304, 3.88597, 3.39304, 3.39304, 3.39304, 3.39304, 3.39304, 3.39304, 3.39304, 3.39304, 3.39304, 3.39304, 3.39304, 3.39304, 3.39304, 3.42111, 3.39304
8.88585, 6, 3.7497, 3.36632, 2.82843, 2.2503, 0, 3.36632, 3.71547, 3.36632, 3.36632, 3.36632, 3.36632, 3.36632, 3.36632, 3.36632, 3.36632, 3.36632, 3.36632, 3.36632, 3.36632, 3.36632, 3.40055, 3.36632
8.89369, 6, 3.62489, 3.33877, 2.82843, 2.37511, 0, 3.33877, 3.58357, 3.33877, 3.33877, 3.33877, 3.33877, 3.33877, 3.33877, 3.33877, 3.33877, 3.33877, 3.33877, 3.33877, 3.33877, 3.33877, 3.38008, 3.33877
8.90154, 4, 3.52929, 3.31001, 2.44949, 0.47071, 0, 3.31001, 3.47992, 3.31001, 3.31001, 3.31001, 3.31001, 3.31001, 3.31001, 3.31001, 3.31001, 3.31001, 3.31001, 3.31001, 3.31001, 3.31001, 3.35937, 3.31001
8.90938, 5, 3.45517, 3.27999, 2.64575, 1.54483, 0, 3.28, 3.39679, 3.27999, 3.27999, 3.27999, 3.27999, 3.27999, 3.27999, 3.27999, 3.27999, 3.27999, 3.27999, 3.27999, 3.27999, 3.27999, 3.33837, 3.27999
8.91723, 2, 3.39692, 3.24908, 2, -1.39692, 0, 3.24908, 3.32861, 3.24908, 3.24908, 3.24908, 3.24908, 3.24908, 3.24908, 3.24908, 3.24908, 3.24908, 3.24908, 3.24908, 3.24908, 3.24908, 3.31739, 3.24908
8.92507, 5, 3.35056, 3.2178, 2.64575, 1.64944, 0, 3.2178, 3.27149, 3.2178, 3.2178, 3.2178, 3.2178, 3.2178, 3.2178, 3.2178, 3.2178, 3.2178, 3.2178, 3.2178, 3.2178, 3.2178, 3.29687, 3.2178
8.93292, 4, 3.31274, 3.18621, 2.44949, 0.687262, 0, 3.18622, 3.22219, 3.18621, 3.18621, 3.18621, 3.18621, 3.18621, 3.18621, 3.18621, 3.18621, 3.18621, 3.18621, 3.18621, 3.18621, 3.18621, 3.27676, 3.18621
8.94076, 3, 3.2808, 3.15426, 2.23607, -0.280796, 0, 3.15427, 3.17822, 3.15426, 3.15426, 3.15426, 3.15426, 3.15426, 3.15426, 3.15426, 3.15426, 3.15426, 3.15426, 3.15426, 3.15426, 3.15426, 3.25683, 3.15426
8.94861, 7, 3.25231, 3.12147, 3, 3.74769, 0, 3.12148, 3.13738, 3.12147, 3.12147, 3.12147, 3.12147, 3.12147, 3.12147, 3.12147, 3.12147, 3.12147, 3.12147, 3.12147, 3.12147, 3.12147, 3.2364, 3.12147
8.95645, 3, 3.22552, 3.08759, 2.23607, -0.225524, 0, 3.08759, 3.09816, 3.08759, 3.08759, 3.08759, 3.08759, 3.08759, 3.08759, 3.08759, 3.08759, 3.08759, 3.08759, 3.08759, 3.08759, 3.08759, 3.21496, 3.08759
8.9643, 4, 3.19957, 3.05289, 2.44949, 0.800428, 0, 3.05289, 3.05995, 3.05289, 3.05289, 3.05289, 3.05289, 3.05289, 3.05289, 3.05289, 3.05289, 3.05289, 3.05289, 3.05289, 3.05289, 3.05289, 3.1925, 3.05289
8.97214, 6, 3.17406, 3.01788, 2.82843, 2.82594, 0, 3.01788, 3.02268, 3.01788, 3.01788, 3.01788, 3.01788, 3.01788, 3.01788, 3.01788, 3.01788, 3.01788, 3.01788, 3.01788, 3.01788, 3.01788, 3.16926, 3.01788
8.97999, 3, 3.14864, 2.98295, 2.23607, -0.148637, 0, 2.98295, 2.98629, 2.98295, 2.98295, 2.98295, 2.98295, 2.98295, 2.98295, 2.98295, 2.98295, 2.98295, 2.98295, 2.98295, 2.98295, 2.98295, 3.14529, 2.98295
8.98783, 1, 3.12242, 2.9478, 1.73205, -2.12242, 0, 2.9478, 2.95022, 2.9478, 2.9478, 2.9478, 2.9478, 2.9478, 2.9478, 2.9478, 2.9478, 2.9478, 2.9478, 2.9478, 2.9478, 2.9478, 3.12, 2.9478
8.99568, 1, 3.09484, 2.91233, 1.73205, -2.09484, 0, 2.91233, 2.91418, 2.91233, 2.91233, 2.91233, 2.91233, 2.91233, 2.91233, 2.91233, 2.91233, 2.91233, 2.91233, 2.91233, 2.91233, 2.91233, 3.09299, 2.91233
9.00352, 2, 3.06504, 2.87607, 2, -1.06504, 0, 2.87607, 2.87756, 2.87607, 2.87607, 2.87607, 2.87607, 2.87607, 2.87607, 2.87607, 2.87607, 2.87607, 2.87607, 2.87607, 2.87607, 2.87607, 3.06354, 2.87607
9.01137, 6, 3.03288, 2.83918, 2.82843, 2.96712, 0, 2.83918, 2.84045, 2.83918, 2.83918, 2.83918, 2.83918, 2.83918, 2.83918, 2.83918, 2.83918, 2.83918, 2.83918, 2.83918, 2.83918, 2.83918, 3.0316, 2.83918
9.01921, 5, 2.9986, 2.80209, 2.64575, 2.0014, 0, 2.8021, 2.80324, 2.80209, 2.80209, 2.80209, 2.80209, 2.80209, 2.80209, 2.80209, 2.80209, 2.80209, 2.80209, 2.80209, 2.80209, 2.80209, 2.99746, 2.80209
9.02706, 7, 2.96251, 2.76526, 3, 4.03749, 0, 2.76526, 2.76633, 2.76526, 2.76526, 2.76526, 2.76526, 2.76526, 2.76526, 2.76526, 2.76526, 2.76526, 2.76526, 2.76526, 2.76526, 2.76526, 2.96144, 2.76526
9.0349, 7, 2.92431, 2.72842, 3, 4.07569, 0, 2.72842, 2.72944, 2.72842, 2.72842, 2.72842, 2.72842, 2.72842, 2.72842, 2.72842, 2.72842, 2.72842, 2.72842, 2.72842, 2.72842, 2.72842, 2.92328, 2.72842
9.04275, 5, 2.88406, 2.69161, 2.64575, 2.11594, 0, 2.69161, 2.69261, 2.69161, 2.69161, 2.69161, 2.69161, 2.69161, 2.69161, 2.69161, 2.69161, 2.69161, 2.69161, 2.69161, 2.69161, 2.69161, 2.88306, 2.69161
9.05059, 3, 2.84141, 2.65436, 2.23607, 0.158591, 0, 2.65437, 2.65536, 2.65436, 2.65436, 2.65436, 2.65436, 2.65436, 2.65436, 2.65436, 2.65436, 2.65436, 2.65436, 2.65436, 2.65436, 2.65436, 2.84041, 2.65436
9.05844, 5, 2.79649, 2.61666, 2.64575, 2.20351, 0, 2.61666, 2.61765, 2.61666, 2.61666, 2.61666, 2.61666, 2.61666, 2.61666, 2.61666, 2.61666, 2.61666, 2.61666, 2.61666, 2.61666, 2.61666, 2.7955, 2.61666
9.06628, 6, 2.74991, 2.57887, 2.82843, 3.25009, 0, 2.57887, 2.57986, 2.57887, 2.57887, 2.57887, 2.57887, 2.57887, 2.57887, 2.57887, 2.57887, 2.57887, 2.57887, 2.57887, 2.57887, 2.57887, 2.74892, 2.57887
9.07413, 2, 2.70229, 2.54135, 2, -0.702286, 0, 2.54135, 2.54234, 2.54135, 2.54135, 2.54135, 2.54135, 2.54135, 2.54135, 2.54135, 2.54135, 2.54135, 2.54135, 2.54135, 2.54135, 2.54135, 2.70129, 2.54135
9.08197, 5, 2.65397, 2.50417, 2.64575, 2.34603, 0, 2.50417, 2.50516, 2.50417, 2.50417, 2.50417, 2.50417, 2.50417, 2.50417, 2.50417, 2.50417, 2.50417, 2.50417, 2.50417, 2.50417, 2.50417, 2.65297, 2.50417
9.08982, 2, 2.60496, 2.46702, 2, -0.604957, 0, 2.46702, 2.46801, 2.46702, 2.46702, 2.46702, 2.46702, 2.46702, 2.46702, 2.46702, 2.46702, 2.46702, 2.46702, 2.46702, 2.46702, 2.46702, 2.60396, 2.46702
9.09766, 4.38947, 2.55569, 2.43003, 2.52774, 1.83378, 0, 2.43003, 2.43103, 2.43003, 2.43003, 2.43003, 2.43003, 2.43003, 2.43003, 2.43003, 2.43003, 2.43003, 2.43003, 2.43003, 2.43003, 2.43003, 2.55469, 2.43003
9.10551, 1.61053, 2.50606, 2.39279, 1.90014, -0.895532, 0, 2.3928, 2.3938, 2.39279, 2.39279, 2.39279, 2.39279, 2.39279, 2.39279, 2.39279, 2.39279, 2.39279, 2.39279, 2.39279, 2.39279, 2.39279, 2.50506, 2.39279
9.11335, 6, 2.45661, 2.35559, 2.82843, 3.54339, 0, 2.35559, 2.3566, 2.35559, 2.35559, 2.35559, 2.35559, 2.35559, 2.35559, 2.35559, 2.35559, 2.35559, 2.35559, 2.35559, 2.35559, 2.35559, 2.45559, 2.35559
9.1212, 3, 2.40782, 2.31868, 2.23607, 0.59218, 0, 2.31868, 2.3197, 2.31868, 2.31868, 2.31868, 2.31868, 2.31868, 2.31868, 2.31868, 2.31868, 2.31868, 2.31868, 2.31868, 2.31868, 2.31868, 2.4068, 2.31868
9.12905, 0, 2.36012, 2.28228, 1.41421, -2.36012, 0, 2.28229, 2.2833, 2.28228, 2.28228, 2.28228, 2.28228, 2.28228, 2.28228, 2.28228, 2.28228, 2.28228, 2.28228, 2.28228, 2.28228, 2.28228, 2.3591, 2.28228
9.13689, 6, 2.31319, 2.24592, 2.82843, 3.68681, 0, 2.24592, 2.24694, 2.24592, 2.24592, 2.24592, 2.24592, 2.24592, 2.24592, 2.24592, 2.24592, 2.24592, 2.24592, 2.24592, 2.24592, 2.24592, 2.31216, 2.24592
9.14474, 4, 2.26738, 2.20984, 2.44949, 1.73262, 0, 2.20984, 2.21087, 2.20984, 2.20984, 2.20984, 2.20984, 2.20984, 2.20984, 2.20984, 2.20984, 2.20984, 2.20984, 2.20984, 2.20984, 2.20984, 2.26635, 2.20984
9.15258, 1, 2.22306, 2.17432, 1.73205, -1.22306, 0, 2.17432, 2.17536, 2.17432, 2.17432, 2.17432, 2.17432, 2.17432, 2.17432, 2.17432, 2.17432, 2.17432, 2.17432, 2.17432, 2.17432, 2.17432, 2.22201, 2.17432
9.16043, 3, 2.1797, 2.13882, 2.23607, 0.820301, 0, 2.13882, 2.13987, 2.13882, 2.13882, 2.13882, 2.13882, 2.13882, 2.13882, 2.13882, 2.13882, 2.13882, 2.13882, 2.13882, 2.13882, 2.13882, 2.17865, 2.13882
9.16827, 3, 2.13759, 2.10361, 2.23607, 0.862413, 0, 2.10361, 2.10467, 2.10361, 2.10361, 2.10361, 2.10361, 2.10361, 2.10361, 2.10361, 2.10361, 2.10361, 2.10361, 2.10361, 2.10361, 2.10361, 2.13653, 2.10361
9.17612, 3, 2.09697, 2.06897, 2.23607, 0.90303, 0, 2.06897, 2.07004, 2.06897, 2.06897, 2.06897, 2.06897, 2.06897, 2.06897, 2.06897, 2.06897, 2.06897, 2.06897, 2.06897, 2.06897, 2.06897, 2.09589, 2.06897
9.18396, 2.36307, 2.05725, 2.03434, 2.0888, 0.305826, 0, 2.03434, 2.03543, 2.03434, 2.03434, 2.03434, 2.03434, 2.03434, 2.03434, 2.03434, 2.03434, 2.03434, 2.03434, 2.03434, 2.03434, 2.03434, 2.05615, 2.03434
