   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_136.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
15.7777, 1.34746, 0.467445, 0.467145, 1.82961, 0.880014, 0.467145, 0, 0.467145, 0.467145, 0.467145, 0.467145, 0.467145, 0.467145, 0.467145, 0.467145, 0.467145, 0.467145, 0.467145, 0.467145, 0.467145, 0.467145, 0.467145, 0.467146, 0.467145, 0.467444, 0.467145
15.7856, 1.34291, 0.46705, 0.466713, 1.82836, 0.875863, 0.466713, 0, 0.466713, 0.466713, 0.466713, 0.466713, 0.466713, 0.466713, 0.466713, 0.466713, 0.466713, 0.466713, 0.466713, 0.466713, 0.466713, 0.466713, 0.466713, 0.466714, 0.466713, 0.467049, 0.466713
15.7935, 2.30963, 0.470835, 0.470459, 2.07596, 1.83879, 0.470459, 0, 0.470459, 0.470459, 0.470459, 0.470459, 0.470459, 0.470459, 0.470459, 0.470459, 0.470459, 0.470459, 0.470459, 0.470459, 0.470459, 0.470459, 0.470459, 0.47046, 0.470459, 0.470834, 0.470459
15.8013, 0, 0.472912, 0.472495, 1.41421, -0.472912, 0.472495, 0, 0.472495, 0.472495, 0.472495, 0.472495, 0.472495, 0.472495, 0.472495, 0.472495, 0.472495, 0.472495, 0.472495, 0.472495, 0.472495, 0.472495, 0.472495, 0.472496, 0.472495, 0.472911, 0.472495
15.8092, 0, 0.473487, 0.473026, 1.41421, -0.473487, 0.473026, 0, 0.473026, 0.473026, 0.473026, 0.473026, 0.473026, 0.473026, 0.473026, 0.473026, 0.473026, 0.473026, 0.473026, 0.473026, 0.473026, 0.473026, 0.473026, 0.473027, 0.473026, 0.473486, 0.473026
15.817, 1, 0.47331, 0.472803, 1.73205, 0.52669, 0.472803, 0, 0.472803, 0.472803, 0.472803, 0.472803, 0.472803, 0.472803, 0.472803, 0.472803, 0.472803, 0.472803, 0.472803, 0.472803, 0.472803, 0.472803, 0.472803, 0.472805, 0.472803, 0.473309, 0.472803
15.8249, 0.333086, 0.473135, 0.472581, 1.52744, -0.140049, 0.472581, 0, 0.472581, 0.472581, 0.472581, 0.472581, 0.472581, 0.472581, 0.472581, 0.472581, 0.472581, 0.472581, 0.472581, 0.472581, 0.472581, 0.472581, 0.472581, 0.472582, 0.472581, 0.473134, 0.472581
15.8328, 0.666915, 0.476668, 0.476064, 1.63307, 0.190247, 0.476064, 0, 0.476064, 0.476064, 0.476064, 0.476064, 0.476064, 0.476064, 0.476064, 0.476064, 0.476064, 0.476064, 0.476064, 0.476064, 0.476064, 0.476064, 0.476064, 0.476066, 0.476064, 0.476667, 0.476064
15.8406, 1, 0.47867, 0.478015, 1.73205, 0.52133, 0.478015, 0, 0.478015, 0.478015, 0.478015, 0.478015, 0.478015, 0.478015, 0.478015, 0.478015, 0.478015, 0.478015, 0.478015, 0.478015, 0.478015, 0.478015, 0.478015, 0.478016, 0.478015, 0.478668, 0.478015
15.8485, 1, 0.479327, 0.478621, 1.73205, 0.520673, 0.478621, 0, 0.478621, 0.478621, 0.478621, 0.478621, 0.478621, 0.478621, 0.478621, 0.478621, 0.478621, 0.478621, 0.478621, 0.478621, 0.478621, 0.478621, 0.478621, 0.478622, 0.478621, 0.479326, 0.478621
15.8563, 2.32342, 0.479313, 0.478553, 2.07928, 1.84411, 0.478553, 0, 0.478553, 0.478553, 0.478553, 0.478553, 0.478553, 0.478553, 0.478553, 0.478553, 0.478553, 0.478553, 0.478553, 0.478553, 0.478553, 0.478553, 0.478553, 0.478554, 0.478553, 0.479311, 0.478553
15.8642, 4.99752, 0.479298, 0.478485, 2.64528, 4.51822, 0.478485, 0, 0.478485, 0.478485, 0.478485, 0.478485, 0.478485, 0.478485, 0.478485, 0.478485, 0.478485, 0.478485, 0.478485, 0.478485, 0.478485, 0.478485, 0.478485, 0.478486, 0.478485, 0.479297, 0.478485
15.872, 0.679058, 0.482594, 0.481727, 1.63678, 0.196464, 0.481727, 0, 0.481727, 0.481727, 0.481727, 0.481727, 0.481727, 0.481727, 0.481727, 0.481727, 0.481727, 0.481727, 0.481727, 0.481727, 0.481727, 0.481727, 0.481727, 0.481728, 0.481727, 0.482593, 0.481727
15.8799, 0.316233, 0.484466, 0.483545, 1.52192, -0.168234, 0.483545, 0, 0.483545, 0.483545, 0.483545, 0.483545, 0.483545, 0.483545, 0.483545, 0.483545, 0.483545, 0.483545, 0.483545, 0.483545, 0.483545, 0.483545, 0.483545, 0.483546, 0.483545, 0.484465, 0.483545
15.8878, 0.997522, 0.485094, 0.484119, 1.73134, 0.512427, 0.484119, 0, 0.484119, 0.484119, 0.484119, 0.484119, 0.484119, 0.484119, 0.484119, 0.484119, 0.484119, 0.484119, 0.484119, 0.484119, 0.484119, 0.484119, 0.484119, 0.48412, 0.484119, 0.485093, 0.484119
15.8956, 0.997607, 0.485099, 0.48407, 1.73136, 0.512508, 0.48407, 0, 0.48407, 0.48407, 0.48407, 0.48407, 0.48407, 0.48407, 0.48407, 0.48407, 0.48407, 0.48407, 0.48407, 0.48407, 0.48407, 0.48407, 0.48407, 0.484071, 0.48407, 0.485098, 0.48407
15.9035, 0.99756, 0.485103, 0.484021, 1.73135, 0.512458, 0.484021, 0, 0.484021, 0.484021, 0.484021, 0.484021, 0.484021, 0.484021, 0.484021, 0.484021, 0.484021, 0.484021, 0.484021, 0.484021, 0.484021, 0.484021, 0.484021, 0.484022, 0.484021, 0.485101, 0.484021
15.9113, 0.997522, 0.488279, 0.487145, 1.73134, 0.509243, 0.487145, 0, 0.487145, 0.487145, 0.487145, 0.487145, 0.487145, 0.487145, 0.487145, 0.487145, 0.487145, 0.487145, 0.487145, 0.487145, 0.487145, 0.487145, 0.487145, 0.487147, 0.487145, 0.488277, 0.487145
15.9192, 0.997769, 0.490113, 0.488929, 1.73141, 0.507657, 0.488929, 0, 0.488929, 0.488929, 0.488929, 0.488929, 0.488929, 0.488929, 0.488929, 0.488929, 0.488929, 0.488929, 0.488929, 0.488929, 0.488929, 0.488929, 0.488929, 0.48893, 0.488929, 0.490112, 0.488929
15.9271, 0.695787, 0.490773, 0.489541, 1.64189, 0.205014, 0.489541, 0, 0.489541, 0.489541, 0.489541, 0.489541, 0.489541, 0.489541, 0.489541, 0.489541, 0.489541, 0.489541, 0.489541, 0.489541, 0.489541, 0.489541, 0.489541, 0.489542, 0.489541, 0.490772, 0.489541
15.9349, 0.299257, 0.490845, 0.489565, 1.51633, -0.191588, 0.489565, 0, 0.489565, 0.489565, 0.489565, 0.489565, 0.489565, 0.489565, 0.489565, 0.489565, 0.489565, 0.489565, 0.489565, 0.489565, 0.489565, 0.489565, 0.489565, 0.489566, 0.489565, 0.490843, 0.489565
15.9428, 0.700743, 0.490915, 0.489589, 1.64339, 0.209829, 0.489589, 0, 0.489589, 0.489589, 0.489589, 0.489589, 0.489589, 0.489589, 0.489589, 0.489589, 0.489589, 0.489589, 0.489589, 0.489589, 0.489589, 0.489589, 0.489589, 0.48959, 0.489589, 0.490913, 0.489589
15.9506, 1, 0.493859, 0.492489, 1.73205, 0.506141, 0.492489, 0, 0.492489, 0.492489, 0.492489, 0.492489, 0.492489, 0.492489, 0.492489, 0.492489, 0.492489, 0.492489, 0.492489, 0.492489, 0.492489, 0.492489, 0.492489, 0.49249, 0.492489, 0.493857, 0.492489
15.9585, 1.58389, 0.495543, 0.494131, 1.89312, 1.08835, 0.494131, 0, 0.494131, 0.494131, 0.494131, 0.494131, 0.494131, 0.494131, 0.494131, 0.494131, 0.494131, 0.494131, 0.494131, 0.494131, 0.494131, 0.494131, 0.494131, 0.494133, 0.494131, 0.495542, 0.494131
15.9663, 1.70582, 0.496128, 0.494676, 1.92505, 1.2097, 0.494676, 0, 0.494676, 0.494676, 0.494676, 0.494676, 0.494676, 0.494676, 0.494676, 0.494676, 0.494676, 0.494676, 0.494676, 0.494676, 0.494676, 0.494676, 0.494676, 0.494677, 0.494676, 0.496127, 0.494676
15.9742, 1.71028, 0.496161, 0.49467, 1.92621, 1.21412, 0.49467, 0, 0.49467, 0.49467, 0.49467, 0.49467, 0.49467, 0.49467, 0.49467, 0.49467, 0.49467, 0.49467, 0.49467, 0.49467, 0.49467, 0.49467, 0.49467, 0.494671, 0.49467, 0.49616, 0.49467
15.9821, 0.569517, 0.496193, 0.494665, 1.60297, 0.073324, 0.494665, 0, 0.494665, 0.494665, 0.494665, 0.494665, 0.494665, 0.494665, 0.494665, 0.494665, 0.494665, 0.494665, 0.494665, 0.494665, 0.494665, 0.494665, 0.494665, 0.494666, 0.494665, 0.496191, 0.494665
15.9899, 1.71301, 0.499025, 0.497462, 1.92692, 1.21399, 0.497462, 0, 0.497462, 0.497462, 0.497462, 0.497462, 0.497462, 0.497462, 0.497462, 0.497462, 0.497462, 0.497462, 0.497462, 0.497462, 0.497462, 0.497462, 0.497462, 0.497463, 0.497462, 0.499024, 0.497462
15.9978, 0.717472, 0.500671, 0.499074, 1.64848, 0.216801, 0.499074, 0, 0.499074, 0.499074, 0.499074, 0.499074, 0.499074, 0.499074, 0.499074, 0.499074, 0.499074, 0.499074, 0.499074, 0.499074, 0.499074, 0.499074, 0.499074, 0.499076, 0.499074, 0.50067, 0.499074
16.0056, 1.27754, 0.501281, 0.499651, 1.8104, 0.776256, 0.499651, 0, 0.499651, 0.499651, 0.499651, 0.499651, 0.499651, 0.499651, 0.499651, 0.499651, 0.499651, 0.499651, 0.499651, 0.499651, 0.499651, 0.499651, 0.499651, 0.499652, 0.499651, 0.501279, 0.499651
16.0135, 0.722463, 0.50137, 0.499709, 1.64999, 0.221094, 0.499709, 0, 0.499709, 0.499709, 0.499709, 0.499709, 0.499709, 0.499709, 0.499709, 0.499709, 0.499709, 0.499709, 0.499709, 0.499709, 0.499709, 0.499709, 0.499709, 0.49971, 0.499709, 0.501368, 0.499709
16.0214, 0.545477, 0.501458, 0.499767, 1.59546, 0.0440196, 0.499767, 0, 0.499767, 0.499767, 0.499767, 0.499767, 0.499767, 0.499767, 0.499767, 0.499767, 0.499767, 0.499767, 0.499767, 0.499767, 0.499767, 0.499767, 0.499767, 0.499768, 0.499767, 0.501456, 0.499767
16.0292, 1.45452, 0.504039, 0.502319, 1.85863, 0.950484, 0.502319, 0, 0.502319, 0.502319, 0.502319, 0.502319, 0.502319, 0.502319, 0.502319, 0.502319, 0.502319, 0.502319, 0.502319, 0.502319, 0.502319, 0.502319, 0.502319, 0.502321, 0.502319, 0.504038, 0.502319
16.0371, 1.26803, 0.505517, 0.503769, 1.80777, 0.762513, 0.503769, 0, 0.503769, 0.503769, 0.503769, 0.503769, 0.503769, 0.503769, 0.503769, 0.503769, 0.503769, 0.503769, 0.503769, 0.503769, 0.503769, 0.503769, 0.503769, 0.50377, 0.503769, 0.505515, 0.503769
16.0449, 1.73197, 0.506031, 0.504256, 1.93183, 1.22594, 0.504256, 0, 0.504256, 0.504256, 0.504256, 0.504256, 0.504256, 0.504256, 0.504256, 0.504256, 0.504256, 0.504256, 0.504256, 0.504256, 0.504256, 0.504256, 0.504256, 0.504257, 0.504256, 0.50603, 0.504256
16.0528, 0.263164, 0.506063, 0.504261, 1.50438, -0.242898, 0.504261, 0, 0.504261, 0.504261, 0.504261, 0.504261, 0.504261, 0.504261, 0.504261, 0.504261, 0.504261, 0.504261, 0.504261, 0.504261, 0.504261, 0.504261, 0.504261, 0.504262, 0.504261, 0.506061, 0.504261
16.0606, 0.736836, 0.506094, 0.504266, 1.65434, 0.230742, 0.504266, 0, 0.504266, 0.504266, 0.504266, 0.504266, 0.504266, 0.504266, 0.504266, 0.504266, 0.504266, 0.504266, 0.504266, 0.504266, 0.504266, 0.504266, 0.504266, 0.504267, 0.504266, 0.506093, 0.504266
16.0685, 0, 0.508572, 0.506718, 1.41421, -0.508572, 0.506718, 0, 0.506718, 0.506718, 0.506718, 0.506718, 0.506718, 0.506718, 0.506718, 0.506718, 0.506718, 0.506718, 0.506718, 0.506718, 0.506718, 0.506718, 0.506718, 0.506719, 0.506718, 0.508571, 0.506718
16.0764, 2, 0.510018, 0.508138, 2, 1.48998, 0.508138, 0, 0.508138, 0.508138, 0.508138, 0.508138, 0.508138, 0.508138, 0.508138, 0.508138, 0.508138, 0.508138, 0.508138, 0.508138, 0.508138, 0.508138, 0.508138, 0.50814, 0.508138, 0.510017, 0.508138
16.0842, 1, 0.510561, 0.508655, 1.73205, 0.489439, 0.508655, 0, 0.508655, 0.508655, 0.508655, 0.508655, 0.508655, 0.508655, 0.508655, 0.508655, 0.508655, 0.508655, 0.508655, 0.508655, 0.508655, 0.508655, 0.508655, 0.508656, 0.508655, 0.51056, 0.508655
16.0921, 0.251053, 0.510651, 0.50872, 1.50035, -0.259598, 0.50872, 0, 0.50872, 0.50872, 0.50872, 0.50872, 0.50872, 0.50872, 0.50872, 0.50872, 0.50872, 0.50872, 0.50872, 0.50872, 0.50872, 0.50872, 0.50872, 0.508721, 0.50872, 0.51065, 0.50872
16.0999, 1.74895, 0.510742, 0.508784, 1.93622, 1.23821, 0.508784, 0, 0.508784, 0.508784, 0.508784, 0.508784, 0.508784, 0.508784, 0.508784, 0.508784, 0.508784, 0.508784, 0.508784, 0.508784, 0.508784, 0.508784, 0.508784, 0.508786, 0.508784, 0.51074, 0.508784
16.1078, 0, 0.512957, 0.510974, 1.41421, -0.512957, 0.510974, 0, 0.510974, 0.510974, 0.510974, 0.510974, 0.510974, 0.510974, 0.510974, 0.510974, 0.510974, 0.510974, 0.510974, 0.510974, 0.510974, 0.510974, 0.510974, 0.510976, 0.510974, 0.512956, 0.510974
16.1157, 0, 0.514221, 0.512212, 1.41421, -0.514221, 0.512212, 0, 0.512212, 0.512212, 0.512212, 0.512212, 0.512212, 0.512212, 0.512212, 0.512212, 0.512212, 0.512212, 0.512212, 0.512212, 0.512212, 0.512212, 0.512212, 0.512213, 0.512212, 0.51422, 0.512212
16.1235, 0.241388, 0.514654, 0.512619, 1.49713, -0.273266, 0.512619, 0, 0.512619, 0.512619, 0.512619, 0.512619, 0.512619, 0.512619, 0.512619, 0.512619, 0.512619, 0.512619, 0.512619, 0.512619, 0.512619, 0.512619, 0.512619, 0.51262, 0.512619, 0.514652, 0.512619
16.1314, 3.75861, 0.514671, 0.51261, 2.39971, 3.24394, 0.51261, 0, 0.51261, 0.51261, 0.51261, 0.51261, 0.51261, 0.51261, 0.51261, 0.51261, 0.51261, 0.51261, 0.51261, 0.51261, 0.51261, 0.51261, 0.51261, 0.512611, 0.51261, 0.51467, 0.51261
16.1392, 0, 0.514688, 0.512601, 1.41421, -0.514688, 0.512601, 0, 0.512601, 0.512601, 0.512601, 0.512601, 0.512601, 0.512601, 0.512601, 0.512601, 0.512601, 0.512601, 0.512601, 0.512601, 0.512601, 0.512601, 0.512601, 0.512602, 0.512601, 0.514687, 0.512601
16.1471, 0.468649, 0.51681, 0.514695, 1.57119, -0.0481606, 0.514695, 0, 0.514695, 0.514695, 0.514695, 0.514695, 0.514695, 0.514695, 0.514695, 0.514695, 0.514695, 0.514695, 0.514695, 0.514695, 0.514695, 0.514695, 0.514695, 0.514697, 0.514695, 0.516809, 0.514695
16.1549, 2.7632, 0.518047, 0.515905, 2.18247, 2.24515, 0.515905, 0, 0.515905, 0.515905, 0.515905, 0.515905, 0.515905, 0.515905, 0.515905, 0.515905, 0.515905, 0.515905, 0.515905, 0.515905, 0.515905, 0.515905, 0.515905, 0.515906, 0.515905, 0.518045, 0.515905
16.1628, 0.768154, 0.518508, 0.516339, 1.66378, 0.249645, 0.516339, 0, 0.516339, 0.516339, 0.516339, 0.516339, 0.516339, 0.516339, 0.516339, 0.516339, 0.516339, 0.516339, 0.516339, 0.516339, 0.516339, 0.516339, 0.516339, 0.51634, 0.516339, 0.518507, 0.516339
16.1707, 0, 0.518582, 0.516385, 1.41421, -0.518582, 0.516385, 0, 0.516385, 0.516385, 0.516385, 0.516385, 0.516385, 0.516385, 0.516385, 0.516385, 0.516385, 0.516385, 0.516385, 0.516385, 0.516385, 0.516385, 0.516385, 0.516386, 0.516385, 0.518581, 0.516385
16.1785, 1.22454, 0.518657, 0.516431, 1.7957, 0.705879, 0.516431, 0, 0.516431, 0.516431, 0.516431, 0.516431, 0.516431, 0.516431, 0.516431, 0.516431, 0.516431, 0.516431, 0.516431, 0.516431, 0.516431, 0.516431, 0.516431, 0.516432, 0.516431, 0.518655, 0.516431
16.1864, 0.997522, 0.520493, 0.518238, 1.73134, 0.477029, 0.518238, 0, 0.518238, 0.518238, 0.518238, 0.518238, 0.518238, 0.518238, 0.518238, 0.518238, 0.518238, 0.518238, 0.518238, 0.518238, 0.518238, 0.518238, 0.518238, 0.51824, 0.518238, 0.520491, 0.518238
16.1942, 0.777943, 0.521532, 0.519249, 1.66672, 0.256411, 0.519249, 0, 0.519249, 0.519249, 0.519249, 0.519249, 0.519249, 0.519249, 0.519249, 0.519249, 0.519249, 0.519249, 0.519249, 0.519249, 0.519249, 0.519249, 0.519249, 0.51925, 0.519249, 0.521531, 0.519249
16.2021, 0, 0.521871, 0.519558, 1.41421, -0.521871, 0.519558, 0, 0.519558, 0.519558, 0.519558, 0.519558, 0.519558, 0.519558, 0.519558, 0.519558, 0.519558, 0.519558, 0.519558, 0.519558, 0.519558, 0.519558, 0.519558, 0.519559, 0.519558, 0.521869, 0.519558
16.21, 1.42974, 0.521859, 0.519516, 1.85196, 0.907881, 0.519516, 0, 0.519516, 0.519516, 0.519516, 0.519516, 0.519516, 0.519516, 0.519516, 0.519516, 0.519516, 0.519516, 0.519516, 0.519516, 0.519516, 0.519516, 0.519516, 0.519517, 0.519516, 0.521857, 0.519516
16.2178, 2.57026, 0.521847, 0.519474, 2.13782, 2.04841, 0.519474, 0, 0.519474, 0.519474, 0.519474, 0.519474, 0.519474, 0.519474, 0.519474, 0.519474, 0.519474, 0.519474, 0.519474, 0.519474, 0.519474, 0.519474, 0.519474, 0.519475, 0.519474, 0.521846, 0.519474
16.2257, 1, 0.523522, 0.521119, 1.73205, 0.476478, 0.521119, 0, 0.521119, 0.521119, 0.521119, 0.521119, 0.521119, 0.521119, 0.521119, 0.521119, 0.521119, 0.521119, 0.521119, 0.521119, 0.521119, 0.521119, 0.521119, 0.52112, 0.521119, 0.523521, 0.521119
16.2335, 0, 0.524521, 0.522086, 1.41421, -0.524521, 0.522086, 0, 0.522086, 0.522086, 0.522086, 0.522086, 0.522086, 0.522086, 0.522086, 0.522086, 0.522086, 0.522086, 0.522086, 0.522086, 0.522086, 0.522086, 0.522086, 0.522087, 0.522086, 0.524519, 0.522086
16.2414, 1, 0.524904, 0.522438, 1.73205, 0.475096, 0.522438, 0, 0.522438, 0.522438, 0.522438, 0.522438, 0.522438, 0.522438, 0.522438, 0.522438, 0.522438, 0.522438, 0.522438, 0.522438, 0.522438, 0.522438, 0.522438, 0.522439, 0.522438, 0.524903, 0.522438
16.2492, 3.4057, 0.52498, 0.522482, 2.32502, 2.88072, 0.522482, 0, 0.522482, 0.522482, 0.522482, 0.522482, 0.522482, 0.522482, 0.522482, 0.522482, 0.522482, 0.522482, 0.522482, 0.522482, 0.522482, 0.522482, 0.522482, 0.522483, 0.522482, 0.524979, 0.522482
16.2571, 1.5943, 0.525057, 0.522526, 1.89586, 1.06924, 0.522526, 0, 0.522526, 0.522526, 0.522526, 0.522526, 0.522526, 0.522526, 0.522526, 0.522526, 0.522526, 0.522526, 0.522526, 0.522526, 0.522526, 0.522526, 0.522526, 0.522527, 0.522526, 0.525056, 0.522526
16.265, 1, 0.526262, 0.523698, 1.73205, 0.473738, 0.523698, 0, 0.523698, 0.523698, 0.523698, 0.523698, 0.523698, 0.523698, 0.523698, 0.523698, 0.523698, 0.523698, 0.523698, 0.523698, 0.523698, 0.523698, 0.523698, 0.523699, 0.523698, 0.526261, 0.523698
16.2728, 0.195639, 0.526993, 0.524395, 1.48177, -0.331354, 0.524395, 0, 0.524395, 0.524395, 0.524395, 0.524395, 0.524395, 0.524395, 0.524395, 0.524395, 0.524395, 0.524395, 0.524395, 0.524395, 0.524395, 0.524395, 0.524395, 0.524396, 0.524395, 0.526991, 0.524395
16.2807, 0.997546, 0.527282, 0.52465, 1.73134, 0.470264, 0.52465, 0, 0.52465, 0.52465, 0.52465, 0.52465, 0.52465, 0.52465, 0.52465, 0.52465, 0.52465, 0.52465, 0.52465, 0.52465, 0.52465, 0.52465, 0.52465, 0.524651, 0.52465, 0.527281, 0.52465
16.2885, 0.806815, 0.527351, 0.524684, 1.67536, 0.279465, 0.524684, 0, 0.524684, 0.524684, 0.524684, 0.524684, 0.524684, 0.524684, 0.524684, 0.524684, 0.524684, 0.524684, 0.524684, 0.524684, 0.524684, 0.524684, 0.524684, 0.524685, 0.524684, 0.527349, 0.524684
16.2964, 0.188352, 0.52742, 0.524718, 1.47931, -0.339068, 0.524718, 0, 0.524718, 0.524718, 0.524718, 0.524718, 0.524718, 0.524718, 0.524718, 0.524718, 0.524718, 0.524718, 0.524718, 0.524718, 0.524718, 0.524718, 0.524718, 0.52472, 0.524718, 0.527419, 0.524718
16.3043, 1.81165, 0.528138, 0.5254, 1.95234, 1.28351, 0.5254, 0, 0.5254, 0.5254, 0.5254, 0.5254, 0.5254, 0.5254, 0.5254, 0.5254, 0.5254, 0.5254, 0.5254, 0.5254, 0.5254, 0.5254, 0.5254, 0.525402, 0.5254, 0.528136, 0.5254
16.3121, 0.183643, 0.528604, 0.52583, 1.47772, -0.344961, 0.52583, 0, 0.52583, 0.52583, 0.52583, 0.52583, 0.52583, 0.52583, 0.52583, 0.52583, 0.52583, 0.52583, 0.52583, 0.52583, 0.52583, 0.52583, 0.52583, 0.525831, 0.52583, 0.528602, 0.52583
16.32, 1.81636, 0.528822, 0.526011, 1.95355, 1.28754, 0.526011, 0, 0.526011, 0.526011, 0.526011, 0.526011, 0.526011, 0.526011, 0.526011, 0.526011, 0.526011, 0.526011, 0.526011, 0.526011, 0.526011, 0.526011, 0.526011, 0.526013, 0.526011, 0.52882, 0.526011
16.3278, 0.178788, 0.528855, 0.526008, 1.47607, -0.350067, 0.526008, 0, 0.526008, 0.526008, 0.526008, 0.526008, 0.526008, 0.526008, 0.526008, 0.526008, 0.526008, 0.526008, 0.526008, 0.526008, 0.526008, 0.526008, 0.526008, 0.526009, 0.526008, 0.528854, 0.526008
16.3357, 1.82121, 0.528766, 0.52588, 1.95479, 1.29245, 0.52588, 0, 0.52588, 0.52588, 0.52588, 0.52588, 0.52588, 0.52588, 0.52588, 0.52588, 0.52588, 0.52588, 0.52588, 0.52588, 0.52588, 0.52588, 0.52588, 0.525882, 0.52588, 0.528765, 0.52588
16.3435, 0, 0.528616, 0.525692, 1.41421, -0.528616, 0.525692, 0, 0.525692, 0.525692, 0.525692, 0.525692, 0.525692, 0.525692, 0.525692, 0.525692, 0.525692, 0.525692, 0.525692, 0.525692, 0.525692, 0.525692, 0.525692, 0.525693, 0.525692, 0.528614, 0.525692
16.3514, 1, 0.528363, 0.5254, 1.73205, 0.471637, 0.5254, 0, 0.5254, 0.5254, 0.5254, 0.5254, 0.5254, 0.5254, 0.5254, 0.5254, 0.5254, 0.5254, 0.5254, 0.5254, 0.5254, 0.5254, 0.5254, 0.525401, 0.5254, 0.528361, 0.5254
16.3593, 0, 0.52801, 0.525007, 1.41421, -0.52801, 0.525007, 0, 0.525007, 0.525007, 0.525007, 0.525007, 0.525007, 0.525007, 0.525007, 0.525007, 0.525007, 0.525007, 0.525007, 0.525007, 0.525007, 0.525007, 0.525007, 0.525009, 0.525007, 0.528008, 0.525007
16.3671, 0, 0.527394, 0.524352, 1.41421, -0.527394, 0.524352, 0, 0.524352, 0.524352, 0.524352, 0.524352, 0.524352, 0.524352, 0.524352, 0.524352, 0.524352, 0.524352, 0.524352, 0.524352, 0.524352, 0.524352, 0.524352, 0.524353, 0.524352, 0.527393, 0.524352
16.375, 0, 0.526542, 0.523459, 1.41421, -0.526542, 0.523459, 0, 0.523459, 0.523459, 0.523459, 0.523459, 0.523459, 0.523459, 0.523459, 0.523459, 0.523459, 0.523459, 0.523459, 0.523459, 0.523459, 0.523459, 0.523459, 0.52346, 0.523459, 0.526541, 0.523459
16.3828, 0, 0.525573, 0.522448, 1.41421, -0.525573, 0.522448, 0, 0.522448, 0.522448, 0.522448, 0.522448, 0.522448, 0.522448, 0.522448, 0.522448, 0.522448, 0.522448, 0.522448, 0.522448, 0.522448, 0.522448, 0.522448, 0.522449, 0.522448, 0.525572, 0.522448
16.3907, 1, 0.524605, 0.521438, 1.73205, 0.475395, 0.521438, 0, 0.521438, 0.521438, 0.521438, 0.521438, 0.521438, 0.521438, 0.521438, 0.521438, 0.521438, 0.521438, 0.521438, 0.521438, 0.521438, 0.521438, 0.521438, 0.52144, 0.521438, 0.524604, 0.521438
16.3986, 1, 0.524479, 0.521269, 1.73205, 0.475521, 0.521269, 0, 0.521269, 0.521269, 0.521269, 0.521269, 0.521269, 0.521269, 0.521269, 0.521269, 0.521269, 0.521269, 0.521269, 0.521269, 0.521269, 0.521269, 0.521269, 0.521271, 0.521269, 0.524478, 0.521269
16.4064, 3, 0.523936, 0.520683, 2.23607, 2.47606, 0.520683, 0, 0.520683, 0.520683, 0.520683, 0.520683, 0.520683, 0.520683, 0.520683, 0.520683, 0.520683, 0.520683, 0.520683, 0.520683, 0.520683, 0.520683, 0.520683, 0.520684, 0.520683, 0.523934, 0.520683
16.4143, 0, 0.523009, 0.519712, 1.41421, -0.523009, 0.519712, 0, 0.519712, 0.519712, 0.519712, 0.519712, 0.519712, 0.519712, 0.519712, 0.519712, 0.519712, 0.519712, 0.519712, 0.519712, 0.519712, 0.519712, 0.519712, 0.519713, 0.519712, 0.523007, 0.519712
16.4221, 0.149727, 0.521892, 0.51855, 1.46619, -0.372164, 0.51855, 0, 0.51855, 0.51855, 0.51855, 0.51855, 0.51855, 0.51855, 0.51855, 0.51855, 0.51855, 0.51855, 0.51855, 0.51855, 0.51855, 0.51855, 0.51855, 0.518551, 0.51855, 0.52189, 0.51855
16.43, 0.997696, 0.520776, 0.517389, 1.73139, 0.476919, 0.517389, 0, 0.517389, 0.517389, 0.517389, 0.517389, 0.517389, 0.517389, 0.517389, 0.517389, 0.517389, 0.517389, 0.517389, 0.517389, 0.517389, 0.517389, 0.517389, 0.51739, 0.517389, 0.520775, 0.517389
16.4378, 3.85258, 0.520784, 0.51735, 2.41921, 3.33179, 0.51735, 0, 0.51735, 0.51735, 0.51735, 0.51735, 0.51735, 0.51735, 0.51735, 0.51735, 0.51735, 0.51735, 0.51735, 0.51735, 0.51735, 0.51735, 0.51735, 0.517352, 0.51735, 0.520782, 0.51735
16.4457, 0, 0.520261, 0.516781, 1.41421, -0.520261, 0.516781, 0, 0.516781, 0.516781, 0.516781, 0.516781, 0.516781, 0.516781, 0.516781, 0.516781, 0.516781, 0.516781, 0.516781, 0.516781, 0.516781, 0.516781, 0.516781, 0.516782, 0.516781, 0.52026, 0.516781
16.4536, 0.14006, 0.519261, 0.515733, 1.46289, -0.379201, 0.515733, 0, 0.515733, 0.515733, 0.515733, 0.515733, 0.515733, 0.515733, 0.515733, 0.515733, 0.515733, 0.515733, 0.515733, 0.515733, 0.515733, 0.515733, 0.515733, 0.515734, 0.515733, 0.519259, 0.515733
