   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_612.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
2.67713, 95.3025, 84.3345, 9.19029, 9.8642, 10.968, 0, 9.19077, 9.2257, 9.19595, 11.8794, 9.25371, 9.19781, 23.339, 9.21049, 9.19029, 9.19029, 9.19029, 9.19029, 9.19029, 9.19029, 9.19029, 64.1332, 9.19029, 9.19029, 12.4211
2.68499, 85.7946, 85.918, 9.302, 9.36988, -0.123405, 0, 9.30247, 9.3374, 9.30766, 12.3818, 9.36565, 9.30984, 22.1354, 9.31606, 9.302, 9.302, 9.302, 9.302, 9.302, 9.302, 9.302, 65.7063, 9.302, 9.302, 13.4734
2.69286, 86.9749, 87.0001, 9.41367, 9.43265, -0.0251312, 0, 9.41414, 9.44907, 9.41933, 12.9016, 9.47762, 9.42184, 20.9236, 9.42334, 9.41367, 9.41367, 9.41367, 9.41367, 9.41367, 9.41367, 9.41367, 66.5509, 9.41367, 9.41367, 14.7417
2.70072, 88.1643, 87.61, 9.52528, 9.49549, 0.554237, 0, 9.52576, 9.56068, 9.53094, 13.43, 9.5896, 9.53379, 19.7419, 9.53184, 9.52528, 9.52528, 9.52528, 9.52528, 9.52528, 9.52528, 9.52528, 66.6411, 9.52528, 9.52528, 16.252
2.70858, 101.175, 87.7971, 9.63678, 10.1575, 13.3775, 0, 9.63726, 9.67218, 9.64244, 13.9566, 9.70156, 9.64564, 18.6235, 9.64117, 9.63678, 9.63678, 9.63678, 9.63678, 9.63678, 9.63678, 9.63678, 65.9816, 9.63678, 9.63678, 18.0262
2.71645, 97.1877, 87.6269, 9.74815, 9.9593, 9.5608, 0, 9.74862, 9.78355, 9.75381, 14.47, 9.81347, 9.75736, 17.5944, 9.75104, 9.74815, 9.74815, 9.74815, 9.74815, 9.74815, 9.74815, 9.74815, 64.608, 9.74815, 9.74815, 20.0799
2.72431, 101.658, 87.177, 9.85934, 10.1812, 14.4806, 0, 9.85981, 9.89474, 9.865, 14.958, 9.92533, 9.86892, 16.6738, 9.86123, 9.85934, 9.85934, 9.85934, 9.85934, 9.85934, 9.85934, 9.85934, 62.5845, 9.85934, 9.85934, 22.4197
2.73218, 95.5854, 86.5304, 9.97029, 9.87853, 9.05504, 0, 9.97077, 10.0057, 9.97595, 15.4081, 10.0371, 9.98024, 15.8736, 9.97151, 9.97029, 9.97029, 9.97029, 9.97029, 9.97029, 9.97029, 9.97029, 59.9996, 9.97029, 9.97029, 25.0405
2.74004, 91.9816, 85.7688, 10.081, 9.69441, 6.2128, 0, 10.0815, 10.1164, 10.0866, 15.8084, 10.1487, 10.0913, 15.1988, 10.0818, 10.081, 10.081, 10.081, 10.081, 10.081, 10.081, 10.081, 56.9606, 10.081, 10.081, 27.9235
2.74791, 90.0922, 84.9665, 10.1913, 9.59647, 5.12572, 0, 10.1918, 10.2268, 10.197, 16.1485, 10.2602, 10.2021, 14.6481, 10.1918, 10.1913, 10.1913, 10.1913, 10.1913, 10.1913, 10.1913, 10.1913, 53.5875, 10.1913, 10.1913, 31.0349
2.75577, 90.8611, 84.1837, 10.3013, 9.63645, 6.67738, 0, 10.3018, 10.3367, 10.307, 16.4195, 10.3715, 10.3124, 14.215, 10.3016, 10.3013, 10.3013, 10.3013, 10.3013, 10.3013, 10.3013, 10.3013, 50.0056, 10.3013, 10.3013, 34.3246
2.76363, 93.9123, 83.462, 10.4109, 9.79348, 10.4503, 0, 10.4114, 10.4463, 10.4166, 16.615, 10.4825, 10.4224, 13.8891, 10.4111, 10.4109, 10.4109, 10.4109, 10.4109, 10.4109, 10.4109, 10.4109, 46.3389, 10.4109, 10.4109, 37.727
2.7715, 89.5367, 82.8215, 10.52, 9.56748, 6.71519, 0, 10.5205, 10.5554, 10.5257, 16.7315, 10.5933, 10.5319, 13.6571, 10.5201, 10.52, 10.52, 10.52, 10.52, 10.52, 10.52, 10.52, 42.7047, 10.52, 10.52, 41.1614
2.77936, 106.568, 82.2597, 10.6285, 10.4196, 24.3087, 0, 10.629, 10.6639, 10.6342, 16.7685, 10.7037, 10.6408, 13.5038, 10.6286, 10.6285, 10.6285, 10.6285, 10.6285, 10.6285, 10.6285, 10.6285, 39.2072, 10.6285, 10.6285, 44.5366
2.78723, 83.5551, 81.7524, 10.7363, 9.2496, 1.80269, 0, 10.7368, 10.7717, 10.742, 16.7284, 10.8136, 10.749, 13.4134, 10.7364, 10.7363, 10.7363, 10.7363, 10.7363, 10.7363, 10.7363, 10.7363, 35.9353, 10.7363, 10.7363, 47.7526
2.79509, 92.2641, 81.2573, 10.8433, 9.70897, 11.0068, 0, 10.8438, 10.8787, 10.849, 16.6167, 10.923, 10.8564, 13.3704, 10.8433, 10.8433, 10.8433, 10.8433, 10.8433, 10.8433, 10.8433, 10.8433, 32.9588, 10.8433, 10.8433, 50.7069
2.80296, 71.5434, 80.7186, 10.9493, 8.57575, -9.17522, 0, 10.9497, 10.9847, 10.9549, 16.4413, 11.0316, 10.9628, 13.3602, 10.9493, 10.9493, 10.9493, 10.9493, 10.9493, 10.9493, 10.9493, 10.9493, 30.3279, 10.9493, 10.9493, 53.2996
2.81082, 72.67, 80.0732, 11.054, 8.64118, -7.40328, 0, 11.0544, 11.0894, 11.0596, 16.212, 11.1391, 11.068, 13.3698, 11.054, 11.054, 11.054, 11.054, 11.054, 11.054, 11.054, 11.054, 28.0736, 11.054, 11.054, 55.439
2.81868, 72.7162, 79.257, 11.1571, 8.64385, -6.54082, 0, 11.1576, 11.1925, 11.1627, 15.9401, 11.2454, 11.1715, 13.3882, 11.1571, 11.1571, 11.1571, 11.1571, 11.1571, 11.1571, 11.1571, 11.1571, 26.2084, 11.1571, 11.1571, 57.0472
2.82655, 89.8433, 78.2115, 11.2582, 9.58349, 11.6318, 0, 11.2587, 11.2936, 11.2639, 15.6376, 11.3499, 11.2731, 13.4065, 11.2582, 11.2582, 11.2582, 11.2582, 11.2582, 11.2582, 11.2582, 11.2582, 24.7289, 11.2582, 11.2582, 58.065
2.83441, 91.284, 76.8897, 11.3568, 9.65836, 14.3943, 0, 11.3573, 11.3922, 11.3624, 15.3163, 11.4521, 11.3721, 13.4178, 11.3568, 11.3568, 11.3568, 11.3568, 11.3568, 11.3568, 11.3568, 11.3568, 23.6176, 11.3568, 11.3568, 58.4561
2.84228, 75.4137, 75.2596, 11.4522, 8.79851, 0.15416, 0, 11.4526, 11.4876, 11.4578, 14.9874, 11.5514, 11.468, 13.4175, 11.4522, 11.4522, 11.4522, 11.4522, 11.4522, 11.4522, 11.4522, 11.4522, 22.846, 11.4522, 11.4522, 58.2085
2.85014, 70.9723, 73.3081, 11.5436, 8.54238, -2.33585, 0, 11.5441, 11.579, 11.5492, 14.6611, 11.647, 11.5599, 13.4027, 11.5436, 11.5436, 11.5436, 11.5436, 11.5436, 11.5436, 11.5436, 11.5436, 22.3776, 11.5436, 11.5436, 57.3362
2.85801, 64.2991, 71.0413, 11.6301, 8.14243, -6.74221, 0, 11.6306, 11.6655, 11.6357, 14.3457, 11.7379, 11.6468, 13.3723, 11.6301, 11.6301, 11.6301, 11.6301, 11.6301, 11.6301, 11.6301, 11.6301, 22.1702, 11.6301, 11.6301, 55.8773
2.86587, 74.3825, 68.4839, 11.7106, 8.73971, 5.89861, 0, 11.7111, 11.746, 11.7162, 14.0477, 11.8231, 11.7278, 13.3261, 11.7106, 11.7106, 11.7106, 11.7106, 11.7106, 11.7106, 11.7106, 11.7106, 22.1786, 11.7106, 11.7106, 53.892
2.87373, 58.6305, 65.6764, 11.7839, 7.78656, -7.04586, 0, 11.7843, 11.8193, 11.7895, 13.7716, 11.9013, 11.8016, 13.2651, 11.7839, 11.7839, 11.7839, 11.7839, 11.7839, 11.7839, 11.7839, 11.7839, 22.3566, 11.7839, 11.7839, 51.458
2.8816, 58.4226, 62.6719, 11.8486, 7.77319, -4.24937, 0, 11.849, 11.884, 11.8542, 13.5198, 11.9711, 11.8668, 13.1907, 11.8486, 11.8486, 11.8486, 11.8486, 11.8486, 11.8486, 11.8486, 11.8486, 22.6587, 11.8486, 11.8486, 48.666
2.88946, 65.6631, 59.532, 11.9032, 8.22576, 6.1311, 0, 11.9037, 11.9386, 11.9089, 13.2931, 12.0312, 11.9219, 13.1045, 11.9032, 11.9032, 11.9032, 11.9032, 11.9032, 11.9032, 11.9032, 11.9032, 23.0419, 11.9032, 11.9032, 45.6141
2.89733, 56.7337, 56.3215, 11.9465, 7.66379, 0.41217, 0, 11.9469, 11.9819, 11.9521, 13.0903, 12.08, 11.9657, 13.0082, 11.9465, 11.9465, 11.9465, 11.9465, 11.9465, 11.9465, 11.9465, 11.9465, 23.4663, 11.9465, 11.9465, 42.4018
2.90519, 53.5688, 53.1042, 11.9767, 7.45445, 0.464661, 0, 11.9772, 12.0121, 11.9824, 12.9092, 12.1161, 11.9965, 12.9033, 11.9767, 11.9767, 11.9767, 11.9767, 11.9767, 11.9767, 11.9767, 11.9767, 23.8963, 11.9767, 11.9767, 39.125
2.91306, 44.6647, 49.9391, 11.9927, 6.83116, -5.27433, 0, 11.9932, 12.0281, 11.9984, 12.7464, 12.1381, 12.0129, 12.791, 11.9927, 11.9927, 11.9927, 11.9927, 11.9927, 11.9927, 11.9927, 11.9927, 24.3009, 11.9927, 11.9927, 35.8718
2.92092, 40.0865, 46.8769, 11.9931, 6.48741, -6.79041, 0, 11.9936, 12.0286, 11.9988, 12.5982, 12.1448, 12.0139, 12.672, 11.9931, 11.9931, 11.9931, 11.9931, 11.9931, 11.9931, 11.9931, 11.9931, 24.6541, 11.9931, 11.9931, 32.7181
2.92878, 38.2579, 43.9586, 11.9771, 6.34491, -5.70063, 0, 11.9776, 12.0125, 11.9827, 12.4604, 12.1352, 11.9984, 12.5469, 11.9771, 11.9771, 11.9771, 11.9771, 11.9771, 11.9771, 11.9771, 11.9771, 24.9349, 11.9771, 11.9771, 29.7267
2.93665, 40.8266, 41.2131, 11.9438, 6.5442, -0.386528, 0, 11.9443, 11.9792, 11.9495, 12.3292, 12.1085, 11.9656, 12.416, 11.9438, 11.9438, 11.9438, 11.9438, 11.9438, 11.9438, 11.9438, 11.9438, 25.1273, 11.9438, 11.9438, 26.9441
2.94451, 35.6842, 38.6588, 11.8931, 6.13875, -2.97459, 0, 11.8936, 11.9285, 11.8988, 12.2009, 12.0646, 11.9155, 12.2792, 11.8931, 11.8931, 11.8931, 11.8931, 11.8931, 11.8931, 11.8931, 11.8931, 25.22, 11.8931, 11.8931, 24.4027
2.95238, 32.9779, 36.303, 11.8251, 5.91421, -3.32512, 0, 11.8256, 11.8605, 11.8308, 12.0725, 12.0036, 11.848, 12.1368, 11.8251, 11.8251, 11.8251, 11.8251, 11.8251, 11.8251, 11.8251, 11.8251, 25.206, 11.8251, 11.8251, 22.1202
2.96024, 25.4191, 34.1438, 11.7404, 5.23633, -8.72466, 0, 11.7409, 11.7759, 11.7461, 11.9417, 11.9261, 11.7639, 11.9887, 11.7404, 11.7404, 11.7404, 11.7404, 11.7404, 11.7404, 11.7404, 11.7404, 25.0826, 11.7404, 11.7404, 20.1015
2.96811, 24.815, 32.1722, 11.6402, 5.17832, -7.35718, 0, 11.6407, 11.6756, 11.6459, 11.8072, 11.8332, 11.6642, 11.8354, 11.6402, 11.6402, 11.6402, 11.6402, 11.6402, 11.6402, 11.6402, 11.6402, 24.8502, 11.6402, 11.6402, 18.3414
2.97597, 25.8766, 30.3738, 11.5259, 5.27983, -4.49727, 0, 11.5264, 11.5613, 11.5316, 11.6683, 11.7264, 11.5505, 11.6774, 11.5259, 11.5259, 11.5259, 11.5259, 11.5259, 11.5259, 11.5259, 11.5259, 24.5129, 11.5259, 11.5259, 16.8264
2.98383, 19.0749, 28.7312, 11.3997, 4.59074, -9.65635, 0, 11.4002, 11.4351, 11.4053, 11.5252, 11.6078, 11.4249, 11.5157, 11.3997, 11.3997, 11.3997, 11.3997, 11.3997, 11.3997, 11.3997, 11.3997, 24.0771, 11.3997, 11.3997, 15.5372
2.9917, 26.1663, 27.2258, 11.2637, 5.30719, -1.05949, 0, 11.2642, 11.2991, 11.2694, 11.3789, 11.4798, 11.2896, 11.3515, 11.2637, 11.2637, 11.2637, 11.2637, 11.2637, 11.2637, 11.2637, 11.2637, 23.5518, 11.2637, 11.2637, 14.4514
2.99956, 13.983, 25.839, 11.1207, 3.99787, -11.8561, 0, 11.1212, 11.1561, 11.1264, 11.2308, 11.3447, 11.1473, 11.1862, 11.1207, 11.1207, 11.1207, 11.1207, 11.1207, 11.1207, 11.1207, 11.1207, 22.9477, 11.1207, 11.1207, 13.5444
3.00743, 17.5134, 24.5546, 10.9733, 4.4174, -7.04115, 0, 10.9738, 11.0087, 10.979, 11.0828, 11.2055, 11.0007, 11.0215, 10.9733, 10.9733, 10.9733, 10.9733, 10.9733, 10.9733, 10.9733, 10.9733, 22.2768, 10.9733, 10.9733, 12.7922
3.01529, 21.9783, 23.3583, 10.8243, 4.89676, -1.38009, 0, 10.8247, 10.8597, 10.8299, 10.9373, 11.0648, 10.8526, 10.8593, 10.8243, 10.8243, 10.8243, 10.8243, 10.8243, 10.8243, 10.8243, 10.8243, 21.5526, 10.8243, 10.8243, 12.1714
3.02316, 18.9785, 22.2394, 10.6762, 4.58022, -3.26097, 0, 10.6767, 10.7116, 10.6819, 10.7966, 10.9252, 10.7059, 10.7014, 10.6762, 10.6762, 10.6762, 10.6762, 10.6762, 10.6762, 10.6762, 10.6762, 20.7888, 10.6762, 10.6762, 11.6611
3.03102, 17.9467, 21.1901, 10.5316, 4.46617, -3.24341, 0, 10.5321, 10.567, 10.5372, 10.663, 10.7892, 10.5629, 10.5494, 10.5316, 10.5316, 10.5316, 10.5316, 10.5316, 10.5316, 10.5316, 10.5316, 19.9997, 10.5316, 10.5316, 11.2423
3.03889, 14.9878, 20.2055, 10.3925, 4.12163, -5.21771, 0, 10.393, 10.4279, 10.3981, 10.5387, 10.6589, 10.4261, 10.405, 10.3925, 10.3925, 10.3925, 10.3925, 10.3925, 10.3925, 10.3925, 10.3925, 19.1991, 10.3925, 10.3925, 10.8986
3.04675, 15.2413, 19.2836, 10.2606, 4.15227, -4.04227, 0, 10.2611, 10.296, 10.2663, 10.4255, 10.536, 10.2975, 10.2693, 10.2606, 10.2606, 10.2606, 10.2606, 10.2606, 10.2606, 10.2606, 10.2606, 18.4005, 10.2606, 10.2606, 10.6165
3.05461, 9.48408, 18.4242, 10.1374, 3.38882, -8.94012, 0, 10.1378, 10.1728, 10.143, 10.325, 10.4218, 10.1788, 10.1432, 10.1374, 10.1374, 10.1374, 10.1374, 10.1374, 10.1374, 10.1374, 10.1374, 17.6163, 10.1374, 10.1374, 10.3843
3.06248, 10.983, 17.6288, 10.0236, 3.60319, -6.64583, 0, 10.0241, 10.059, 10.0292, 10.2382, 10.3172, 10.0717, 10.0275, 10.0236, 10.0236, 10.0236, 10.0236, 10.0236, 10.0236, 10.0236, 10.0236, 16.8577, 10.0236, 10.0236, 10.1927
3.07034, 22.4729, 16.8995, 9.91969, 4.94701, 5.57337, 0, 9.92017, 9.9551, 9.92535, 10.1656, 10.2227, 9.97747, 9.92232, 9.91969, 9.91969, 9.91969, 9.91969, 9.91969, 9.91969, 9.91969, 9.91969, 16.1342, 9.91969, 9.91969, 10.0341
3.07821, 14.2718, 16.2389, 9.82583, 4.03383, -1.96711, 0, 9.82631, 9.86123, 9.83149, 10.1075, 10.1383, 9.89743, 9.82755, 9.82583, 9.82583, 9.82583, 9.82583, 9.82583, 9.82583, 9.82583, 9.82583, 15.4535, 9.82583, 9.82583, 9.90219
3.08607, 9.99275, 15.6496, 9.74178, 3.46306, -5.6568, 0, 9.74226, 9.77719, 9.74744, 10.0636, 10.0639, 9.83306, 9.7429, 9.74178, 9.74178, 9.74178, 9.74178, 9.74178, 9.74178, 9.74178, 9.74178, 14.8214, 9.74178, 9.74178, 9.7921
3.09394, 8.75417, 15.1336, 9.6671, 3.27936, -6.3794, 0, 9.66757, 9.7025, 9.67276, 10.033, 9.99898, 9.78609, 9.66781, 9.6671, 9.6671, 9.6671, 9.6671, 9.6671, 9.6671, 9.6671, 9.6671, 14.2418, 9.6671, 9.6671, 9.69983
3.1018, 8.70372, 14.6927, 9.6012, 3.27165, -5.98896, 0, 9.60168, 9.63661, 9.60686, 10.0149, 9.94297, 9.75878, 9.60166, 9.6012, 9.6012, 9.6012, 9.6012, 9.6012, 9.6012, 9.6012, 9.60121, 13.7166, 9.6012, 9.6012, 9.62223
3.10966, 10.222, 14.3281, 9.54344, 3.49599, -4.10611, 0, 9.54392, 9.57885, 9.5491, 10.0078, 9.89523, 9.75401, 9.54372, 9.54344, 9.54344, 9.54344, 9.54344, 9.54344, 9.54344, 9.54344, 9.54345, 13.2462, 9.54344, 9.54344, 9.55677
3.11753, 10.2166, 14.0407, 9.49318, 3.49522, -3.82413, 0, 9.49366, 9.52859, 9.49884, 10.0103, 9.85511, 9.77556, 9.49335, 9.49318, 9.49318, 9.49318, 9.49318, 9.49318, 9.49318, 9.49318, 9.49318, 12.8292, 9.49318, 9.49318, 9.50152
3.12539, 13.2963, 13.8314, 9.44985, 3.91105, -0.535081, 0, 9.45032, 9.48525, 9.45551, 10.0206, 9.82204, 9.82815, 9.44995, 9.44985, 9.44985, 9.44985, 9.44985, 9.44985, 9.44985, 9.44985, 9.44985, 12.4633, 9.44985, 9.44985, 9.455
3.13326, 9.53741, 13.701, 9.41297, 3.39668, -4.16356, 0, 9.41345, 9.44837, 9.41863, 10.0371, 9.79556, 9.91756, 9.41303, 9.41297, 9.41297, 9.41297, 9.41297, 9.41297, 9.41297, 9.41297, 9.41297, 12.1449, 9.41297, 9.41297, 9.41612
3.14112, 8.89161, 13.6508, 9.38223, 3.30024, -4.75919, 0, 9.38271, 9.41764, 9.38789, 10.0579, 9.77535, 10.0506, 9.38227, 9.38223, 9.38223, 9.38223, 9.38223, 9.38223, 9.38223, 9.38223, 9.38223, 11.8701, 9.38223, 9.38223, 9.38413
3.14899, 7.76383, 13.6826, 9.35744, 3.12471, -5.91882, 0, 9.35792, 9.39285, 9.3631, 10.0815, 9.76121, 10.235, 9.35747, 9.35744, 9.35744, 9.35744, 9.35744, 9.35744, 9.35744, 9.35744, 9.35745, 11.6346, 9.35744, 9.35745, 9.35857
3.15685, 13.0847, 13.7989, 9.33854, 3.8839, -0.714201, 0, 9.33901, 9.37394, 9.3442, 10.1061, 9.75308, 10.4792, 9.33855, 9.33854, 9.33854, 9.33854, 9.33854, 9.33854, 9.33854, 9.33854, 9.33854, 11.4338, 9.33854, 9.33854, 9.3392
3.16471, 14.6743, 14.0023, 9.32555, 4.08341, 0.671979, 0, 9.32603, 9.36096, 9.33121, 10.1305, 9.751, 10.7919, 9.32556, 9.32555, 9.32555, 9.32555, 9.32555, 9.32555, 9.32555, 9.32555, 9.32555, 11.2635, 9.32555, 9.32556, 9.32594
3.17258, 10.205, 14.296, 9.3186, 3.49356, -4.09105, 0, 9.31908, 9.354, 9.32426, 10.1535, 9.75509, 11.1818, 9.3186, 9.3186, 9.3186, 9.3186, 9.3186, 9.3186, 9.3186, 9.3186, 9.3186, 11.1197, 9.3186, 9.31861, 9.31882
3.18044, 10.9879, 14.683, 9.31783, 3.60388, -3.69508, 0, 9.3183, 9.35323, 9.32349, 10.174, 9.76548, 11.6566, 9.31783, 9.31783, 9.31783, 9.31783, 9.31783, 9.31783, 9.31783, 9.31783, 9.31783, 10.9987, 9.31783, 9.31784, 9.31795
3.18831, 12.8748, 15.1654, 9.32336, 3.85679, -2.29057, 0, 9.32384, 9.35877, 9.32902, 10.1915, 9.78232, 12.2227, 9.32336, 9.32336, 9.32336, 9.32336, 9.32336, 9.32336, 9.32336, 9.32336, 9.32336, 10.8974, 9.32336, 9.32339, 9.32343
3.19617, 17.9666, 15.744, 9.33531, 4.4684, 2.22261, 0, 9.33578, 9.37071, 9.34097, 10.2055, 9.80569, 12.8841, 9.33531, 9.33531, 9.33531, 9.33531, 9.33531, 9.33531, 9.33531, 9.33531, 9.33531, 10.813, 9.33531, 9.33535, 9.33535
3.20404, 17.9175, 16.4174, 9.35368, 4.4629, 1.50012, 0, 9.35416, 9.38909, 9.35934, 10.2161, 9.83563, 13.6418, 9.35368, 9.35368, 9.35368, 9.35368, 9.35368, 9.35368, 9.35368, 9.35368, 9.35368, 10.7432, 9.35368, 9.35375, 9.3537
3.2119, 12.61, 17.1812, 9.37843, 3.8223, -4.57127, 0, 9.3789, 9.41383, 9.38409, 10.2234, 9.87207, 14.4931, 9.37843, 9.37843, 9.37843, 9.37843, 9.37843, 9.37843, 9.37843, 9.37843, 9.37843, 10.6863, 9.37843, 9.37853, 9.37844
3.21976, 17.3709, 18.0275, 9.40937, 4.40124, -0.656601, 0, 9.40985, 9.44477, 9.41503, 10.2278, 9.91483, 15.4305, 9.40937, 9.40937, 9.40937, 9.40937, 9.40937, 9.40937, 9.40937, 9.40937, 9.40937, 10.6407, 9.40937, 9.40954, 9.40938
3.22763, 19.3732, 18.9442, 9.44624, 4.62312, 0.428961, 0, 9.44672, 9.48164, 9.4519, 10.2301, 9.96366, 16.4421, 9.44624, 9.44624, 9.44624, 9.44624, 9.44624, 9.44624, 9.44624, 9.44624, 9.44624, 10.6052, 9.44624, 9.4465, 9.44624
3.23549, 17.7789, 19.9149, 9.48866, 4.44734, -2.13599, 0, 9.48914, 9.52407, 9.49432, 10.2311, 10.0182, 17.5108, 9.48866, 9.48866, 9.48866, 9.48866, 9.48866, 9.48866, 9.48866, 9.48866, 9.48867, 10.5789, 9.48866, 9.48906, 9.48867
3.24336, 22.1326, 20.9184, 9.53616, 4.9125, 1.21417, 0, 9.53664, 9.57157, 9.54182, 10.2315, 10.0779, 18.6146, 9.53616, 9.53616, 9.53616, 9.53616, 9.53616, 9.53616, 9.53616, 9.53616, 9.53616, 10.5608, 9.53616, 9.53675, 9.53616
3.25122, 26.9126, 21.9302, 9.58819, 5.37705, 4.98244, 0, 9.58867, 9.6236, 9.59385, 10.2325, 10.1422, 19.7273, 9.58819, 9.58819, 9.58819, 9.58819, 9.58819, 9.58819, 9.58819, 9.58819, 9.58819, 10.5504, 9.58819, 9.58907, 9.58819
3.25909, 24.8822, 22.9221, 9.64413, 5.18481, 1.96019, 0, 9.64461, 9.67954, 9.64979, 10.2349, 10.2106, 20.8193, 9.64413, 9.64413, 9.64413, 9.64413, 9.64413, 9.64413, 9.64413, 9.64413, 9.64413, 10.5469, 9.64413, 9.64542, 9.64413
3.26695, 17.0891, 23.8639, 9.70332, 4.36911, -6.77475, 0, 9.7038, 9.73873, 9.70899, 10.2395, 10.2824, 21.8588, 9.70332, 9.70332, 9.70332, 9.70332, 9.70332, 9.70332, 9.70332, 9.70332, 9.70333, 10.5497, 9.70332, 9.70519, 9.70332
3.27481, 32.877, 24.7249, 9.76509, 5.90568, 8.15217, 0, 9.76557, 9.80049, 9.77075, 10.247, 10.3568, 22.8137, 9.76509, 9.76509, 9.76509, 9.76509, 9.76509, 9.76509, 9.76509, 9.76509, 9.76509, 10.5583, 9.76509, 9.76775, 9.76509
3.28268, 35.9494, 25.4751, 9.82872, 6.16031, 10.4743, 0, 9.8292, 9.86413, 9.83439, 10.258, 10.4333, 23.6526, 9.82872, 9.82872, 9.82872, 9.82872, 9.82872, 9.82872, 9.82872, 9.82872, 9.82873, 10.5721, 9.82872, 9.83246, 9.82872
3.29054, 32.5926, 26.0873, 9.89355, 5.88155, 6.50529, 0, 9.89403, 9.92895, 9.89922, 10.2728, 10.511, 24.347, 9.89355, 9.89355, 9.89355, 9.89355, 9.89355, 9.89355, 9.89355, 9.89355, 9.89355, 10.5904, 9.89355, 9.89873, 9.89355
3.29841, 35.7792, 26.5386, 9.95889, 6.14648, 9.24064, 0, 9.95937, 9.9943, 9.96456, 10.2915, 10.5894, 24.8731, 9.95889, 9.95889, 9.95889, 9.95889, 9.95889, 9.95889, 9.95889, 9.95889, 9.9589, 10.6125, 9.95889, 9.96598, 9.95889
3.30627, 33.4354, 26.8114, 10.0241, 5.95277, 6.62402, 0, 10.0246, 10.0595, 10.0298, 10.3141, 10.6679, 25.2128, 10.0241, 10.0241, 10.0241, 10.0241, 10.0241, 10.0241, 10.0241, 10.0241, 10.0241, 10.6379, 10.0241, 10.0337, 10.0241
3.31414, 30.6212, 26.8953, 10.0887, 5.7115, 3.72591, 0, 10.0892, 10.1241, 10.0944, 10.3404, 10.7458, 25.3551, 10.0887, 10.0887, 10.0887, 10.0887, 10.0887, 10.0887, 10.0887, 10.0887, 10.0887, 10.6659, 10.0887, 10.1014, 10.0887
3.322, 22.9571, 26.7873, 10.1521, 4.99571, -3.83017, 0, 10.1525, 10.1875, 10.1578, 10.3699, 10.8227, 25.2969, 10.1521, 10.1521, 10.1521, 10.1521, 10.1521, 10.1521, 10.1521, 10.1521, 10.1521, 10.6957, 10.1521, 10.1688, 10.1521
3.32986, 22.8117, 26.4919, 10.2138, 4.98114, -3.68014, 0, 10.2143, 10.2492, 10.2195, 10.4023, 10.8981, 25.0427, 10.2138, 10.2138, 10.2138, 10.2138, 10.2138, 10.2138, 10.2138, 10.2138, 10.2138, 10.7269, 10.2138, 10.2355, 10.2138
3.33773, 30.6289, 26.0212, 10.2736, 5.71217, 4.60773, 0, 10.274, 10.309, 10.2793, 10.437, 10.972, 24.6047, 10.2736, 10.2736, 10.2736, 10.2736, 10.2736, 10.2736, 10.2736, 10.2736, 10.2736, 10.7588, 10.2736, 10.3013, 10.2736
3.34559, 35.316, 25.394, 10.3311, 6.10868, 9.92199, 0, 10.3316, 10.3665, 10.3368, 10.4735, 11.044, 24.0021, 10.3311, 10.3311, 10.3311, 10.3311, 10.3311, 10.3311, 10.3311, 10.3311, 10.3311, 10.7909, 10.3311, 10.3661, 10.3311
3.35346, 24.8577, 24.6346, 10.3862, 5.18244, 0.223045, 0, 10.3867, 10.4216, 10.392, 10.5113, 11.1145, 23.2592, 10.3862, 10.3862, 10.3862, 10.3862, 10.3862, 10.3862, 10.3862, 10.3862, 10.3862, 10.8229, 10.3862, 10.4299, 10.3862
3.36132, 16.2413, 23.7716, 10.4389, 4.27099, -7.53026, 0, 10.4393, 10.4743, 10.4447, 10.5499, 11.1837, 22.4048, 10.4389, 10.4389, 10.4389, 10.4389, 10.4389, 10.4389, 10.4389, 10.4389, 10.4389, 10.8543, 10.4389, 10.4925, 10.4389
3.36919, 26.5056, 22.836, 10.4891, 5.33906, 3.66961, 0, 10.4896, 10.5245, 10.4951, 10.589, 11.2524, 21.47, 10.4891, 10.4891, 10.4891, 10.4891, 10.4891, 10.4891, 10.4891, 10.4891, 10.4891, 10.8849, 10.4891, 10.5542, 10.4891
3.37705, 28.5204, 21.8603, 10.5371, 5.52453, 6.66014, 0, 10.5376, 10.5725, 10.5432, 10.6284, 11.322, 20.4865, 10.5371, 10.5371, 10.5371, 10.5371, 10.5371, 10.5371, 10.5371, 10.5371, 10.5371, 10.9147, 10.5371, 10.6151, 10.5371
3.38491, 17.8339, 20.8764, 10.5831, 4.45353, -3.04252, 0, 10.5836, 10.6185, 10.5894, 10.6679, 11.3945, 19.4854, 10.5831, 10.5831, 10.5831, 10.5831, 10.5831, 10.5831, 10.5831, 10.5831, 10.5831, 10.9437, 10.5831, 10.6752, 10.5831
