   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_395.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.61268, 6, 10.2105, 9.57869, 2.82843, -4.21053, 0, 9.57869, 9.57925, 9.57869, 9.57905, 10.1027, 9.67983, 9.57869, 9.57869, 9.57869, 9.57869, 9.57869, 9.57869, 9.57869, 9.57869, 9.57869, 9.58411, 9.57869, 9.57902, 9.57869
3.62061, 3, 10.3442, 9.64516, 2.23607, -7.3442, 0, 9.64516, 9.64572, 9.64516, 9.64552, 10.2344, 9.74938, 9.64516, 9.64516, 9.64516, 9.64516, 9.64516, 9.64516, 9.64516, 9.64516, 9.64516, 9.64958, 9.64516, 9.6454, 9.64516
3.62853, 13, 10.4754, 9.7118, 3.87298, 2.52456, 0, 9.71181, 9.71237, 9.71181, 9.71216, 10.3634, 9.81916, 9.7118, 9.7118, 9.7118, 9.7118, 9.7118, 9.7118, 9.7118, 9.7118, 9.7118, 9.71539, 9.7118, 9.71197, 9.7118
3.63646, 9, 10.6015, 9.77862, 3.31662, -1.60153, 0, 9.77863, 9.77919, 9.77863, 9.77898, 10.4871, 9.88917, 9.77862, 9.77862, 9.77862, 9.77862, 9.77862, 9.77862, 9.77862, 9.77862, 9.77862, 9.78151, 9.77862, 9.77874, 9.77862
3.64439, 4, 10.7198, 9.84561, 2.44949, -6.71978, 0, 9.84561, 9.84617, 9.84561, 9.84597, 10.6027, 9.9594, 9.84561, 9.84561, 9.84561, 9.84561, 9.84561, 9.84561, 9.84561, 9.84561, 9.84561, 9.84792, 9.84561, 9.84569, 9.84561
3.65231, 11, 10.8278, 9.91276, 3.60555, 0.172235, 0, 9.91276, 9.91333, 9.91276, 9.91312, 10.7079, 10.0298, 9.91276, 9.91276, 9.91276, 9.91276, 9.91276, 9.91276, 9.91276, 9.91276, 9.91276, 9.9146, 9.91276, 9.91281, 9.91276
3.66024, 8, 10.9235, 9.98008, 3.16228, -2.92348, 0, 9.98008, 9.98064, 9.98008, 9.98044, 10.8006, 10.1005, 9.98008, 9.98008, 9.98008, 9.98008, 9.98008, 9.98008, 9.98008, 9.98008, 9.98008, 9.98154, 9.98008, 9.98011, 9.98008
3.66817, 9, 11.0055, 10.0476, 3.31662, -2.00553, 0, 10.0476, 10.0481, 10.0476, 10.0479, 10.8796, 10.1714, 10.0476, 10.0476, 10.0476, 10.0476, 10.0476, 10.0476, 10.0476, 10.0476, 10.0476, 10.0487, 10.0476, 10.0476, 10.0476
3.67609, 19, 11.0733, 10.1152, 4.58258, 7.92672, 0, 10.1152, 10.1158, 10.1152, 10.1156, 10.9441, 10.2426, 10.1152, 10.1152, 10.1152, 10.1152, 10.1152, 10.1152, 10.1152, 10.1152, 10.1152, 10.1161, 10.1152, 10.1153, 10.1152
3.68402, 16, 11.1268, 10.1831, 4.24264, 4.87316, 0, 10.1831, 10.1836, 10.1831, 10.1834, 10.9944, 10.3139, 10.1831, 10.1831, 10.1831, 10.1831, 10.1831, 10.1831, 10.1831, 10.1831, 10.1831, 10.1838, 10.1831, 10.1831, 10.1831
3.69195, 17, 11.1671, 10.2511, 4.3589, 5.83287, 0, 10.2511, 10.2517, 10.2511, 10.2515, 11.0312, 10.3855, 10.2511, 10.2511, 10.2511, 10.2511, 10.2511, 10.2511, 10.2511, 10.2511, 10.2511, 10.2517, 10.2511, 10.2511, 10.2511
3.69987, 11, 11.1957, 10.3193, 3.60555, -0.195743, 0, 10.3193, 10.3199, 10.3193, 10.3197, 11.0564, 10.4574, 10.3193, 10.3193, 10.3193, 10.3193, 10.3193, 10.3193, 10.3193, 10.3193, 10.3193, 10.3197, 10.3193, 10.3193, 10.3193
3.7078, 20, 11.2148, 10.3877, 4.69042, 8.78517, 0, 10.3877, 10.3883, 10.3877, 10.3881, 11.0719, 10.5294, 10.3877, 10.3877, 10.3877, 10.3877, 10.3877, 10.3877, 10.3877, 10.3877, 10.3877, 10.388, 10.3877, 10.3877, 10.3877
3.71573, 22, 11.2269, 10.4563, 4.89898, 10.7731, 0, 10.4563, 10.4569, 10.4563, 10.4567, 11.0803, 10.6018, 10.4563, 10.4563, 10.4563, 10.4563, 10.4563, 10.4563, 10.4563, 10.4563, 10.4563, 10.4565, 10.4563, 10.4563, 10.4563
3.72366, 20, 11.2347, 10.5251, 4.69042, 8.76533, 0, 10.5251, 10.5256, 10.5251, 10.5254, 11.0843, 10.6743, 10.5251, 10.5251, 10.5251, 10.5251, 10.5251, 10.5251, 10.5251, 10.5251, 10.5251, 10.5253, 10.5251, 10.5251, 10.5251
3.73158, 26, 11.2408, 10.594, 5.2915, 14.7592, 0, 10.594, 10.5946, 10.594, 10.5944, 11.0866, 10.7471, 10.594, 10.594, 10.594, 10.594, 10.594, 10.594, 10.594, 10.594, 10.594, 10.5942, 10.594, 10.594, 10.594
3.73951, 23, 11.2477, 10.6632, 5, 11.7523, 0, 10.6632, 10.6638, 10.6632, 10.6636, 11.0896, 10.8202, 10.6632, 10.6632, 10.6632, 10.6632, 10.6632, 10.6632, 10.6632, 10.6632, 10.6632, 10.6633, 10.6632, 10.6632, 10.6632
3.74744, 16, 11.2574, 10.7326, 4.24264, 4.74256, 0, 10.7326, 10.7331, 10.7326, 10.7329, 11.0955, 10.8935, 10.7326, 10.7326, 10.7326, 10.7326, 10.7326, 10.7326, 10.7326, 10.7326, 10.7326, 10.7327, 10.7326, 10.7326, 10.7326
3.75536, 18, 11.2718, 10.8021, 4.47214, 6.7282, 0, 10.8021, 10.8027, 10.8021, 10.8025, 11.1059, 10.9671, 10.8021, 10.8021, 10.8021, 10.8021, 10.8021, 10.8021, 10.8021, 10.8021, 10.8021, 10.8022, 10.8021, 10.8021, 10.8021
3.76329, 14, 11.2919, 10.8719, 4, 2.70807, 0, 10.8719, 10.8725, 10.8719, 10.8723, 11.1219, 11.0409, 10.8719, 10.8719, 10.8719, 10.8719, 10.8719, 10.8719, 10.8719, 10.8719, 10.8719, 10.8719, 10.8719, 10.8719, 10.8719
3.77122, 26, 11.3186, 10.9419, 5.2915, 14.6814, 0, 10.9419, 10.9424, 10.9419, 10.9422, 11.1445, 11.115, 10.9419, 10.9419, 10.9419, 10.9419, 10.9419, 10.9419, 10.9419, 10.9419, 10.9419, 10.9419, 10.9419, 10.9419, 10.9419
3.77914, 24, 11.3519, 11.012, 5.09902, 12.6481, 0, 11.012, 11.0126, 11.012, 11.0124, 11.1737, 11.1893, 11.012, 11.012, 11.012, 11.012, 11.012, 11.012, 11.012, 11.012, 11.012, 11.0121, 11.012, 11.012, 11.012
3.78707, 15, 11.392, 11.0824, 4.12311, 3.60797, 0, 11.0824, 11.083, 11.0824, 11.0828, 11.2096, 11.2639, 11.0824, 11.0824, 11.0824, 11.0824, 11.0824, 11.0824, 11.0824, 11.0824, 11.0824, 11.0824, 11.0824, 11.0824, 11.0824
3.795, 21, 11.4384, 11.153, 4.79583, 9.56155, 0, 11.153, 11.1536, 11.153, 11.1534, 11.2517, 11.3388, 11.153, 11.153, 11.153, 11.153, 11.153, 11.153, 11.153, 11.153, 11.153, 11.153, 11.153, 11.153, 11.153
3.80292, 19, 11.4906, 11.2238, 4.58258, 7.50937, 0, 11.2238, 11.2244, 11.2238, 11.2242, 11.2996, 11.4139, 11.2238, 11.2238, 11.2238, 11.2238, 11.2238, 11.2238, 11.2238, 11.2238, 11.2238, 11.2238, 11.2238, 11.2238, 11.2238
3.81085, 10, 11.5479, 11.2949, 3.4641, -1.5479, 0, 11.2949, 11.2954, 11.2949, 11.2952, 11.3525, 11.4893, 11.2949, 11.2949, 11.2949, 11.2949, 11.2949, 11.2949, 11.2949, 11.2949, 11.2949, 11.2949, 11.2949, 11.2949, 11.2949
3.81878, 15, 11.6095, 11.3661, 4.12311, 3.39045, 0, 11.3661, 11.3667, 11.3661, 11.3665, 11.4098, 11.565, 11.3661, 11.3661, 11.3661, 11.3661, 11.3661, 11.3661, 11.3661, 11.3661, 11.3661, 11.3661, 11.3661, 11.3661, 11.3661
3.8267, 16, 11.6748, 11.4376, 4.24264, 4.32515, 0, 11.4376, 11.4382, 11.4376, 11.438, 11.4706, 11.6409, 11.4376, 11.4376, 11.4376, 11.4376, 11.4376, 11.4376, 11.4376, 11.4376, 11.4376, 11.4376, 11.4376, 11.4376, 11.4376
3.83463, 10, 11.7431, 11.5093, 3.4641, -1.74314, 0, 11.5093, 11.5099, 11.5093, 11.5097, 11.5344, 11.7171, 11.5093, 11.5093, 11.5093, 11.5093, 11.5093, 11.5093, 11.5093, 11.5093, 11.5093, 11.5093, 11.5093, 11.5093, 11.5093
3.84256, 6, 11.8138, 11.5812, 2.82843, -5.81384, 0, 11.5812, 11.5818, 11.5812, 11.5816, 11.6006, 11.7936, 11.5812, 11.5812, 11.5812, 11.5812, 11.5812, 11.5812, 11.5812, 11.5812, 11.5812, 11.5812, 11.5812, 11.5812, 11.5812
3.85048, 10, 11.8865, 11.6534, 3.4641, -1.88646, 0, 11.6534, 11.654, 11.6534, 11.6538, 11.6686, 11.8704, 11.6534, 11.6534, 11.6534, 11.6534, 11.6534, 11.6534, 11.6534, 11.6534, 11.6534, 11.6534, 11.6534, 11.6534, 11.6534
3.85841, 9, 11.9606, 11.7258, 3.31662, -2.96057, 0, 11.7258, 11.7264, 11.7258, 11.7262, 11.7381, 11.9474, 11.7258, 11.7258, 11.7258, 11.7258, 11.7258, 11.7258, 11.7258, 11.7258, 11.7258, 11.7258, 11.7258, 11.7258, 11.7258
3.86634, 8, 12.0358, 11.7984, 3.16228, -4.03583, 0, 11.7984, 11.799, 11.7984, 11.7988, 11.8087, 12.0247, 11.7984, 11.7984, 11.7984, 11.7984, 11.7984, 11.7984, 11.7984, 11.7984, 11.7984, 11.7984, 11.7984, 11.7984, 11.7984
3.87426, 6, 12.112, 11.8713, 2.82843, -6.112, 0, 11.8713, 11.8718, 11.8713, 11.8716, 11.8801, 12.1022, 11.8713, 11.8713, 11.8713, 11.8713, 11.8713, 11.8713, 11.8713, 11.8713, 11.8713, 11.8713, 11.8713, 11.8713, 11.8713
3.88219, 9, 12.1889, 11.9443, 3.31662, -3.18887, 0, 11.9444, 11.9449, 11.9444, 11.9447, 11.9523, 12.18, 11.9443, 11.9443, 11.9443, 11.9443, 11.9443, 11.9443, 11.9443, 11.9443, 11.9443, 11.9443, 11.9443, 11.9443, 11.9443
3.89012, 10, 12.2663, 12.0176, 3.4641, -2.26627, 0, 12.0176, 12.0182, 12.0176, 12.018, 12.0249, 12.258, 12.0176, 12.0176, 12.0176, 12.0176, 12.0176, 12.0176, 12.0176, 12.0176, 12.0176, 12.0176, 12.0176, 12.0176, 12.0176
3.89804, 8, 12.3441, 12.091, 3.16228, -4.34411, 0, 12.091, 12.0916, 12.091, 12.0914, 12.0979, 12.3363, 12.091, 12.091, 12.091, 12.091, 12.091, 12.091, 12.091, 12.091, 12.091, 12.091, 12.091, 12.091, 12.091
3.90597, 7, 12.4223, 12.1646, 3, -5.42228, 0, 12.1646, 12.1652, 12.1646, 12.165, 12.1713, 12.4147, 12.1646, 12.1646, 12.1646, 12.1646, 12.1646, 12.1646, 12.1646, 12.1646, 12.1646, 12.1646, 12.1646, 12.1646, 12.1646
3.9139, 7, 12.5007, 12.2384, 3, -5.5007, 0, 12.2384, 12.2389, 12.2384, 12.2387, 12.2448, 12.4933, 12.2384, 12.2384, 12.2384, 12.2384, 12.2384, 12.2384, 12.2384, 12.2384, 12.2384, 12.2384, 12.2384, 12.2384, 12.2384
3.92183, 1, 12.5793, 12.3122, 1.73205, -11.5793, 0, 12.3122, 12.3127, 12.3122, 12.3125, 12.3185, 12.572, 12.3122, 12.3122, 12.3122, 12.3122, 12.3122, 12.3122, 12.3122, 12.3122, 12.3122, 12.3122, 12.3122, 12.3122, 12.3122
3.92975, 13, 12.6581, 12.3861, 3.87298, 0.341942, 0, 12.3861, 12.3866, 12.3861, 12.3864, 12.3923, 12.6509, 12.3861, 12.3861, 12.3861, 12.3861, 12.3861, 12.3861, 12.3861, 12.3861, 12.3861, 12.3861, 12.3861, 12.3861, 12.3861
3.93768, 8, 12.7369, 12.46, 3.16228, -4.73689, 0, 12.46, 12.4605, 12.46, 12.4603, 12.4662, 12.7297, 12.46, 12.46, 12.46, 12.46, 12.46, 12.46, 12.46, 12.46, 12.46, 12.46, 12.46, 12.46, 12.46
3.94561, 3, 12.8157, 12.5338, 2.23607, -9.81574, 0, 12.5338, 12.5344, 12.5338, 12.5342, 12.5401, 12.8086, 12.5338, 12.5338, 12.5338, 12.5338, 12.5338, 12.5338, 12.5338, 12.5338, 12.5338, 12.5338, 12.5338, 12.5338, 12.5338
3.95353, 7, 12.8946, 12.6076, 3, -5.89458, 0, 12.6076, 12.6082, 12.6076, 12.608, 12.6139, 12.8874, 12.6076, 12.6076, 12.6076, 12.6076, 12.6076, 12.6076, 12.6076, 12.6076, 12.6076, 12.6076, 12.6076, 12.6076, 12.6076
3.96146, 2, 12.9734, 12.6813, 2, -10.9734, 0, 12.6813, 12.6819, 12.6813, 12.6817, 12.6876, 12.9661, 12.6813, 12.6813, 12.6813, 12.6813, 12.6813, 12.6813, 12.6813, 12.6813, 12.6813, 12.6813, 12.6813, 12.6813, 12.6813
3.96939, 4, 13.0521, 12.7548, 2.44949, -9.05207, 0, 12.7548, 12.7554, 12.7548, 12.7552, 12.7612, 13.0447, 12.7548, 12.7548, 12.7548, 12.7548, 12.7548, 12.7548, 12.7548, 12.7548, 12.7548, 12.7548, 12.7548, 12.7548, 12.7548
3.97731, 5, 13.1306, 12.8282, 2.64575, -8.13063, 0, 12.8282, 12.8287, 12.8282, 12.8285, 12.8347, 13.1232, 12.8282, 12.8282, 12.8282, 12.8282, 12.8282, 12.8282, 12.8282, 12.8282, 12.8282, 12.8282, 12.8282, 12.8282, 12.8282
3.98524, 5, 13.2091, 12.9013, 2.64575, -8.20905, 0, 12.9013, 12.9018, 12.9013, 12.9016, 12.9079, 13.2015, 12.9013, 12.9013, 12.9013, 12.9013, 12.9013, 12.9013, 12.9013, 12.9013, 12.9013, 12.9013, 12.9013, 12.9013, 12.9013
3.99317, 9, 13.2873, 12.9741, 3.31662, -4.28731, 0, 12.9741, 12.9747, 12.9741, 12.9744, 12.981, 13.2795, 12.9741, 12.9741, 12.9741, 12.9741, 12.9741, 12.9741, 12.9741, 12.9741, 12.9741, 12.9741, 12.9741, 12.9741, 12.9741
4.00109, 4, 13.3654, 13.0467, 2.44949, -9.36541, 0, 13.0467, 13.0472, 13.0467, 13.047, 13.0538, 13.3573, 13.0467, 13.0467, 13.0467, 13.0467, 13.0467, 13.0467, 13.0467, 13.0467, 13.0467, 13.0467, 13.0467, 13.0467, 13.0467
4.00902, 7, 13.4434, 13.1189, 3, -6.44338, 0, 13.1189, 13.1195, 13.1189, 13.1193, 13.1265, 13.4349, 13.1189, 13.1189, 13.1189, 13.1189, 13.1189, 13.1189, 13.1189, 13.1189, 13.1189, 13.1189, 13.1189, 13.1189, 13.1189
4.01695, 9, 13.5212, 13.1909, 3.31662, -4.52122, 0, 13.191, 13.1915, 13.191, 13.1913, 13.199, 13.5122, 13.1909, 13.1909, 13.1909, 13.1909, 13.1909, 13.1909, 13.1909, 13.1909, 13.1909, 13.1909, 13.1909, 13.1909, 13.1909
4.02487, 6, 13.599, 13.2627, 2.82843, -7.599, 0, 13.2627, 13.2633, 13.2627, 13.2631, 13.2714, 13.5894, 13.2627, 13.2627, 13.2627, 13.2627, 13.2627, 13.2627, 13.2627, 13.2627, 13.2627, 13.2627, 13.2627, 13.2627, 13.2627
4.0328, 3, 13.6768, 13.3342, 2.23607, -10.6768, 0, 13.3342, 13.3348, 13.3342, 13.3346, 13.3437, 13.6663, 13.3342, 13.3342, 13.3342, 13.3342, 13.3342, 13.3342, 13.3342, 13.3342, 13.3342, 13.3342, 13.3342, 13.3342, 13.3342
4.04073, 4, 13.7546, 13.4055, 2.44949, -9.75464, 0, 13.4055, 13.4061, 13.4055, 13.4059, 13.4161, 13.7431, 13.4055, 13.4055, 13.4055, 13.4055, 13.4055, 13.4055, 13.4055, 13.4055, 13.4055, 13.4055, 13.4055, 13.4055, 13.4055
4.04865, 13, 13.8326, 13.4766, 3.87298, -0.832642, 0, 13.4766, 13.4772, 13.4766, 13.477, 13.4886, 13.8197, 13.4766, 13.4766, 13.4766, 13.4766, 13.4766, 13.4766, 13.4766, 13.4766, 13.4766, 13.4766, 13.4766, 13.4766, 13.4766
4.05658, 7, 13.9109, 13.5476, 3, -6.91093, 0, 13.5476, 13.5481, 13.5476, 13.5479, 13.5613, 13.8963, 13.5476, 13.5476, 13.5476, 13.5476, 13.5476, 13.5476, 13.5476, 13.5476, 13.5476, 13.5476, 13.5476, 13.5476, 13.5476
4.06451, 5, 13.9896, 13.6184, 2.64575, -8.98959, 0, 13.6184, 13.619, 13.6184, 13.6188, 13.6344, 13.9727, 13.6184, 13.6184, 13.6184, 13.6184, 13.6184, 13.6184, 13.6184, 13.6184, 13.6184, 13.6184, 13.6184, 13.6184, 13.6184
4.07243, 4, 14.0687, 13.6892, 2.44949, -10.0687, 0, 13.6893, 13.6898, 13.6893, 13.6896, 13.7079, 14.0492, 13.6892, 13.6892, 13.6892, 13.6892, 13.6892, 13.6892, 13.6892, 13.6892, 13.6892, 13.6892, 13.6892, 13.6892, 13.6892
4.08036, 3, 14.1485, 13.76, 2.23607, -11.1485, 0, 13.76, 13.7606, 13.76, 13.7604, 13.7819, 14.1257, 13.76, 13.76, 13.76, 13.76, 13.76, 13.76, 13.76, 13.76, 13.76, 13.76, 13.76, 13.76, 13.76
4.08829, 2, 14.229, 13.8308, 2, -12.229, 0, 13.8308, 13.8314, 13.8308, 13.8312, 13.8567, 14.2022, 13.8308, 13.8308, 13.8308, 13.8308, 13.8308, 13.8308, 13.8308, 13.8308, 13.8308, 13.8308, 13.8308, 13.8308, 13.8308
4.09621, 5, 14.3103, 13.9017, 2.64575, -9.31033, 0, 13.9017, 13.9022, 13.9017, 13.902, 13.9322, 14.2788, 13.9017, 13.9017, 13.9017, 13.9017, 13.9017, 13.9017, 13.9017, 13.9017, 13.9017, 13.9017, 13.9017, 13.9017, 13.9017
4.10414, 5, 14.3925, 13.9726, 2.64575, -9.39251, 0, 13.9726, 13.9732, 13.9726, 13.973, 14.0086, 14.3556, 13.9726, 13.9726, 13.9726, 13.9726, 13.9726, 13.9726, 13.9726, 13.9726, 13.9726, 13.9726, 13.9726, 13.9726, 13.9726
4.11207, 5, 14.4756, 14.0436, 2.64575, -9.47557, 0, 14.0436, 14.0442, 14.0436, 14.044, 14.0858, 14.4325, 14.0436, 14.0436, 14.0436, 14.0436, 14.0436, 14.0436, 14.0436, 14.0436, 14.0436, 14.0436, 14.0436, 14.0436, 14.0436
4.12, 6, 14.5595, 14.1148, 2.82843, -8.55951, 0, 14.1148, 14.1153, 14.1148, 14.1151, 14.1639, 14.5095, 14.1148, 14.1148, 14.1148, 14.1148, 14.1148, 14.1148, 14.1148, 14.1148, 14.1148, 14.1148, 14.1148, 14.1148, 14.1148
4.12792, 5, 14.6442, 14.1861, 2.64575, -9.64424, 0, 14.1861, 14.1866, 14.1861, 14.1864, 14.2427, 14.5867, 14.1861, 14.1861, 14.1861, 14.1861, 14.1861, 14.1861, 14.1861, 14.1861, 14.1861, 14.1861, 14.1861, 14.1861, 14.1861
4.13585, 4, 14.7296, 14.2575, 2.44949, -10.7296, 0, 14.2575, 14.2581, 14.2575, 14.2579, 14.3221, 14.6641, 14.2575, 14.2575, 14.2575, 14.2575, 14.2575, 14.2575, 14.2575, 14.2575, 14.2575, 14.2575, 14.2575, 14.2575, 14.2575
4.14378, 3, 14.8155, 14.3292, 2.23607, -11.8155, 0, 14.3292, 14.3297, 14.3292, 14.3295, 14.402, 14.7418, 14.3292, 14.3292, 14.3292, 14.3292, 14.3292, 14.3292, 14.3292, 14.3292, 14.3292, 14.3292, 14.3292, 14.3292, 14.3292
4.1517, 6, 14.9016, 14.401, 2.82843, -8.90161, 0, 14.401, 14.4015, 14.401, 14.4013, 14.482, 14.8196, 14.401, 14.401, 14.401, 14.401, 14.401, 14.401, 14.401, 14.401, 14.401, 14.401, 14.401, 14.401, 14.401
4.15963, 4, 14.9877, 14.473, 2.44949, -10.9877, 0, 14.473, 14.4735, 14.473, 14.4733, 14.562, 14.8977, 14.473, 14.473, 14.473, 14.473, 14.473, 14.473, 14.473, 14.473, 14.473, 14.473, 14.473, 14.473, 14.473
4.16756, 5, 15.0735, 14.5452, 2.64575, -10.0735, 0, 14.5452, 14.5457, 14.5452, 14.5455, 14.6417, 14.9761, 14.5452, 14.5452, 14.5452, 14.5452, 14.5452, 14.5452, 14.5452, 14.5452, 14.5452, 14.5452, 14.5452, 14.5452, 14.5452
4.17548, 1, 15.1587, 14.6176, 1.73205, -14.1587, 0, 14.6176, 14.6181, 14.6176, 14.6179, 14.7206, 15.0547, 14.6176, 14.6176, 14.6176, 14.6176, 14.6176, 14.6176, 14.6176, 14.6176, 14.6176, 14.6176, 14.6176, 14.6176, 14.6176
4.18341, 7, 15.2431, 14.6902, 3, -8.24306, 0, 14.6902, 14.6908, 14.6902, 14.6905, 14.7987, 15.1336, 14.6902, 14.6902, 14.6902, 14.6902, 14.6902, 14.6902, 14.6902, 14.6902, 14.6902, 14.6902, 14.6902, 14.6902, 14.6902
4.19134, 3, 15.3264, 14.763, 2.23607, -12.3264, 0, 14.763, 14.7636, 14.763, 14.7634, 14.8755, 15.213, 14.763, 14.763, 14.763, 14.763, 14.763, 14.763, 14.763, 14.763, 14.763, 14.763, 14.763, 14.763, 14.763
4.19926, 0, 15.4088, 14.836, 1.41421, -15.4088, 0, 14.836, 14.8366, 14.836, 14.8364, 14.951, 15.2929, 14.836, 14.836, 14.836, 14.836, 14.836, 14.836, 14.836, 14.836, 14.836, 14.836, 14.836, 14.836, 14.836
4.20719, 4, 15.4902, 14.9093, 2.44949, -11.4902, 0, 14.9093, 14.9099, 14.9093, 14.9096, 15.025, 15.3736, 14.9093, 14.9093, 14.9093, 14.9093, 14.9093, 14.9093, 14.9093, 14.9093, 14.9093, 14.9093, 14.9093, 14.9093, 14.9093
4.21512, 7, 15.5712, 14.9827, 3, -8.57117, 0, 14.9827, 14.9833, 14.9827, 14.9831, 15.0975, 15.4555, 14.9827, 14.9827, 14.9827, 14.9827, 14.9827, 14.9827, 14.9827, 14.9827, 14.9827, 14.9827, 14.9827, 14.9827, 14.9827
4.22304, 2, 15.6525, 15.0564, 2, -13.6525, 0, 15.0564, 15.057, 15.0564, 15.0568, 15.1685, 15.5394, 15.0564, 15.0564, 15.0564, 15.0564, 15.0564, 15.0564, 15.0564, 15.0564, 15.0564, 15.0564, 15.0564, 15.0564, 15.0564
4.23097, 6, 15.7356, 15.1303, 2.82843, -9.73563, 0, 15.1303, 15.1308, 15.1303, 15.1306, 15.2382, 15.6267, 15.1303, 15.1303, 15.1303, 15.1303, 15.1303, 15.1303, 15.1303, 15.1303, 15.1303, 15.1303, 15.1303, 15.1303, 15.1303
4.2389, 9, 15.8232, 15.2044, 3.31662, -6.82318, 0, 15.2044, 15.2049, 15.2044, 15.2047, 15.3068, 15.7197, 15.2044, 15.2044, 15.2044, 15.2044, 15.2044, 15.2044, 15.2044, 15.2044, 15.2044, 15.2044, 15.2044, 15.2044, 15.2044
4.24682, 2, 15.9193, 15.2787, 2, -13.9193, 0, 15.2787, 15.2792, 15.2787, 15.279, 15.3746, 15.8224, 15.2787, 15.2787, 15.2787, 15.2787, 15.2787, 15.2787, 15.2787, 15.2787, 15.2787, 15.2787, 15.2787, 15.2788, 15.2787
4.25475, 5, 16.0308, 15.3532, 2.64575, -11.0308, 0, 15.3532, 15.3538, 15.3532, 15.3536, 15.4417, 15.9411, 15.3532, 15.3532, 15.3532, 15.3532, 15.3532, 15.3532, 15.3532, 15.3532, 15.3532, 15.3532, 15.3532, 15.3533, 15.3532
4.26268, 3, 16.1682, 15.4279, 2.23607, -13.1682, 0, 15.4279, 15.4285, 15.4279, 15.4283, 15.5086, 16.0864, 15.4279, 15.4279, 15.4279, 15.4279, 15.4279, 15.4279, 15.4279, 15.4279, 15.4279, 15.4279, 15.4279, 15.4281, 15.4279
4.2706, 8, 16.3485, 15.5029, 3.16228, -8.34852, 0, 15.5029, 15.5034, 15.5029, 15.5032, 15.5756, 16.2746, 15.5029, 15.5029, 15.5029, 15.5029, 15.5029, 15.5029, 15.5029, 15.5029, 15.5029, 15.5029, 15.5029, 15.5031, 15.5029
4.27853, 3, 16.5974, 15.578, 2.23607, -13.5974, 0, 15.578, 15.5786, 15.578, 15.5784, 15.6428, 16.5312, 15.578, 15.578, 15.578, 15.578, 15.578, 15.578, 15.578, 15.578, 15.578, 15.578, 15.578, 15.5784, 15.578
4.28646, 8, 16.9534, 15.6533, 3.16228, -8.95342, 0, 15.6533, 15.6539, 15.6533, 15.6537, 15.7106, 16.8947, 15.6533, 15.6533, 15.6533, 15.6533, 15.6533, 15.6533, 15.6533, 15.6533, 15.6533, 15.6533, 15.6533, 15.6539, 15.6533
4.29438, 6, 17.4737, 15.7289, 2.82843, -11.4737, 0, 15.7289, 15.7294, 15.7289, 15.7292, 15.779, 17.4218, 15.7289, 15.7289, 15.7289, 15.7289, 15.7289, 15.7289, 15.7289, 15.7289, 15.7289, 15.7289, 15.7289, 15.7297, 15.7289
4.30231, 11, 18.2404, 15.8046, 3.60555, -7.2404, 0, 15.8046, 15.8052, 15.8046, 15.805, 15.8484, 18.1946, 15.8046, 15.8046, 15.8046, 15.8046, 15.8046, 15.8046, 15.8046, 15.8046, 15.8046, 15.8046, 15.8046, 15.8058, 15.8046
4.31024, 9, 19.3688, 15.8806, 3.31662, -10.3688, 0, 15.8806, 15.8811, 15.8806, 15.8809, 15.9186, 19.3282, 15.8806, 15.8806, 15.8806, 15.8806, 15.8806, 15.8806, 15.8806, 15.8806, 15.8806, 15.8806, 15.8806, 15.8822, 15.8806
4.31817, 10, 21.0172, 15.9567, 3.4641, -11.0172, 0, 15.9567, 15.9573, 15.9567, 15.9571, 15.9898, 20.981, 15.9567, 15.9567, 15.9567, 15.9567, 15.9567, 15.9567, 15.9567, 15.9567, 15.9567, 15.9567, 15.9567, 15.9588, 15.9567
4.32609, 12, 23.3963, 16.033, 3.74166, -11.3963, 0, 16.033, 16.0336, 16.033, 16.0334, 16.062, 23.3637, 16.033, 16.033, 16.033, 16.033, 16.033, 16.033, 16.033, 16.033, 16.033, 16.033, 16.033, 16.0358, 16.033
4.33402, 11, 26.7806, 16.1096, 3.60555, -15.7806, 0, 16.1096, 16.1101, 16.1096, 16.1099, 16.1351, 26.7506, 16.1096, 16.1096, 16.1096, 16.1096, 16.1096, 16.1096, 16.1096, 16.1096, 16.1096, 16.1096, 16.1096, 16.1131, 16.1096
4.34195, 11, 31.5156, 16.1863, 3.60555, -20.5156, 0, 16.1863, 16.1869, 16.1863, 16.1867, 16.2091, 31.4873, 16.1863, 16.1863, 16.1863, 16.1863, 16.1863, 16.1863, 16.1863, 16.1863, 16.1863, 16.1863, 16.1863, 16.1908, 16.1863
4.34987, 20, 38.0215, 16.2632, 4.69042, -18.0215, 0, 16.2632, 16.2638, 16.2632, 16.2636, 16.2839, 37.9943, 16.2632, 16.2632, 16.2632, 16.2632, 16.2632, 16.2632, 16.2632, 16.2632, 16.2632, 16.2632, 16.2632, 16.2688, 16.2632
