   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_139.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.571588, 0, 7.43403e-05, 8.52986e-06, 1.41421, -7.43403e-05, 8.6011e-06, 8.52986e-06, 8.53054e-06, 8.53152e-06, 8.62979e-06, 8.53043e-06, 9.28069e-06, 8.53171e-06, 8.88071e-06, 8.8057e-06, 8.58623e-06, 4.44029e-05, 8.69215e-06, 8.53306e-06, 8.53102e-06, 8.56067e-06, 8.54293e-06, 2.0025e-05, 8.52991e-06, 2.47192e-05, 8.52986e-06, 8.96227e-06
0.579447, 0, 0.000114751, 1.44951e-05, 1.41421, -0.000114751, 1.46143e-05, 1.44951e-05, 1.44963e-05, 1.44979e-05, 1.46623e-05, 1.44961e-05, 1.57516e-05, 1.44982e-05, 1.51321e-05, 1.49567e-05, 1.45895e-05, 7.45248e-05, 1.46985e-05, 1.45005e-05, 1.44971e-05, 1.4538e-05, 1.45177e-05, 3.01425e-05, 1.44952e-05, 3.53304e-05, 1.44951e-05, 1.52187e-05
0.587305, 0, 0.000177501, 2.42358e-05, 1.41421, -0.000177501, 2.44321e-05, 2.42358e-05, 2.42377e-05, 2.42404e-05, 2.45111e-05, 2.42374e-05, 2.63047e-05, 2.42409e-05, 2.53767e-05, 2.49959e-05, 2.43911e-05, 0.000123082, 2.44898e-05, 2.42446e-05, 2.4239e-05, 2.42953e-05, 2.42742e-05, 4.54353e-05, 2.42359e-05, 5.12904e-05, 2.42358e-05, 2.54273e-05
0.595164, 0, 0.000274184, 3.98729e-05, 1.41421, -0.000274184, 4.01909e-05, 3.98729e-05, 3.98759e-05, 3.98803e-05, 4.0319e-05, 3.98754e-05, 4.32252e-05, 3.98811e-05, 4.18883e-05, 4.11045e-05, 4.01245e-05, 0.000200041, 4.01893e-05, 3.98871e-05, 3.98781e-05, 3.9955e-05, 3.99371e-05, 6.84716e-05, 3.98731e-05, 7.5367e-05, 3.98729e-05, 4.18035e-05
0.603022, 0, 0.000421686, 6.45525e-05, 1.41421, -0.000421686, 6.50598e-05, 6.45525e-05, 6.45574e-05, 6.45644e-05, 6.5264e-05, 6.45566e-05, 6.98986e-05, 6.45657e-05, 6.80637e-05, 6.65166e-05, 6.49539e-05, 0.000319973, 6.49457e-05, 6.45753e-05, 6.45608e-05, 6.46653e-05, 6.46584e-05, 0.000102985, 6.45529e-05, 0.000111636, 6.45525e-05, 6.76314e-05
0.610881, 0, 0.000644156, 0.000102848, 1.41421, -0.000644156, 0.000103644, 0.000102848, 0.000102856, 0.000102867, 0.000103965, 0.000102854, 0.000111239, 0.000102869, 0.000108879, 0.000105931, 0.000103478, 0.000503739, 0.000103335, 0.000102884, 0.000102861, 0.000103002, 0.00010302, 0.000154319, 0.000102849, 0.000165998, 0.000102848, 0.00010768
0.618739, 0, 0.000975479, 0.000161272, 1.41421, -0.000975479, 0.000162502, 0.000161272, 0.000161284, 0.0001613, 0.000162997, 0.000161282, 0.000174235, 0.000161304, 0.000171486, 0.000166034, 0.000162245, 0.000780607, 0.000161875, 0.000161327, 0.000161292, 0.000161482, 0.000161547, 0.000230002, 0.000161273, 0.000246833, 0.000161272, 0.000168737
0.626598, 0, 0.00146227, 0.000248906, 1.41421, -0.00146227, 0.000250776, 0.000248906, 0.000248924, 0.000248949, 0.000251529, 0.000248921, 0.000268619, 0.000248954, 0.000265955, 0.000256148, 0.000250386, 0.00119077, 0.00024965, 0.00024899, 0.000248936, 0.000249191, 0.000249338, 0.000340446, 0.000248907, 0.000365828, 0.000248906, 0.000260259
0.634456, 0, 0.00216741, 0.000378147, 1.41421, -0.00216741, 0.000380947, 0.000378147, 0.000378174, 0.000378212, 0.000382075, 0.00037817, 0.000407662, 0.00037822, 0.000406196, 0.00038899, 0.000380363, 0.00178828, 0.000379065, 0.000378273, 0.000378193, 0.000378533, 0.000378819, 0.000499784, 0.000378149, 0.000538951, 0.000378147, 0.000395146
0.642314, 0, 0.00317391, 0.000565556, 1.41421, -0.00317391, 0.000569683, 0.000565556, 0.000565595, 0.000565652, 0.000571346, 0.000565589, 0.000609062, 0.000565663, 0.000611027, 0.000581539, 0.000568822, 0.00264418, 0.000566685, 0.000565741, 0.000565623, 0.000566076, 0.000566583, 0.000726835, 0.000565559, 0.000787593, 0.000565556, 0.000590613
0.650173, 0, 0.00458915, 0.000832758, 1.41421, -0.00458915, 0.00083875, 0.000832758, 0.000832816, 0.000832898, 0.000841163, 0.000832806, 0.000895906, 0.000832914, 0.000905386, 0.000855958, 0.000837499, 0.00384983, 0.000834145, 0.000833027, 0.000832856, 0.000833458, 0.000834307, 0.00104613, 0.000832763, 0.00113982, 0.000832758, 0.000869129
0.658032, 0, 0.00654892, 0.00120735, 1.41421, -0.00654892, 0.00121592, 0.00120735, 0.00120744, 0.00120755, 0.00121937, 0.00120742, 0.00129762, 0.00120758, 0.00132163, 0.00124051, 0.00121413, 0.00551989, 0.00120905, 0.00120774, 0.00120749, 0.00120829, 0.00120965, 0.00148897, 0.00120736, 0.00163167, 0.00120735, 0.00125934
0.66589, 0, 0.00922108, 0.00172372, 1.41421, -0.00922108, 0.00173578, 0.00172372, 0.00172384, 0.001724, 0.00174063, 0.00172382, 0.00185079, 0.00172403, 0.00190085, 0.0017704, 0.00173326, 0.00779485, 0.0017258, 0.00172426, 0.00172392, 0.00172498, 0.00172709, 0.00209436, 0.00172373, 0.00230846, 0.00172372, 0.00179691
0.673748, 0, 0.0128084, 0.00242363, 1.41421, -0.0128084, 0.00244035, 0.00242363, 0.00242379, 0.00242402, 0.00244708, 0.00242377, 0.00259984, 0.00242407, 0.00269403, 0.00248837, 0.00243686, 0.0108424, 0.00242617, 0.00242438, 0.00242391, 0.00242531, 0.0024285, 0.0029098, 0.00242364, 0.00322591, 0.00242363, 0.00252513
0.681607, 0.978757, 0.0175495, 0.00335648, 1.72591, 0.961207, 0.00337932, 0.00335648, 0.0033567, 0.00335701, 0.00338852, 0.00335666, 0.0035972, 0.00335707, 0.003763, 0.00344491, 0.00337455, 0.0148574, 0.00335956, 0.0033575, 0.00335685, 0.0033587, 0.00336342, 0.00399158, 0.00335649, 0.004451, 0.00335648, 0.00349515
0.689465, 0.0212435, 0.0237184, 0.00457904, 1.4217, -0.00247492, 0.00460978, 0.00457904, 0.00457934, 0.00457976, 0.00462216, 0.00457929, 0.00490305, 0.00457984, 0.00518087, 0.00469807, 0.00460336, 0.0200592, 0.00458278, 0.00458042, 0.00457954, 0.00458199, 0.00458881, 0.0054046, 0.00457906, 0.00606248, 0.00457904, 0.00476571
0.697324, 0.973932, 0.0316207, 0.00615459, 1.72451, 0.942311, 0.00619536, 0.00615459, 0.00615498, 0.00615554, 0.00621178, 0.00615492, 0.00658435, 0.00615565, 0.00703191, 0.00631247, 0.00618685, 0.0266875, 0.0061591, 0.00615642, 0.00615526, 0.00615848, 0.00616815, 0.00722145, 0.00615462, 0.00815085, 0.00615459, 0.00640223
0.705182, 1.02607, 0.0415872, 0.0081512, 1.73956, 0.984481, 0.00820451, 0.0081512, 0.00815171, 0.00815244, 0.00822597, 0.00815163, 0.00871303, 0.00815259, 0.00941042, 0.00835759, 0.00819338, 0.0349938, 0.00815663, 0.0081536, 0.00815208, 0.00815632, 0.00816979, 0.00952054, 0.00815124, 0.0108177, 0.0081512, 0.00847501
0.713041, 0, 0.0539643, 0.0106392, 1.41421, -0.0539643, 0.0107079, 0.0106392, 0.0106399, 0.0106408, 0.0107356, 0.0106398, 0.0113633, 0.010641, 0.0124186, 0.0109052, 0.0106936, 0.0452314, 0.0106457, 0.0106423, 0.0106404, 0.0106459, 0.0106644, 0.0123832, 0.0106393, 0.0141747, 0.0106392, 0.0110566
0.720899, 0, 0.0691013, 0.013688, 1.41421, -0.0691013, 0.0137753, 0.013688, 0.0136889, 0.0136901, 0.0138105, 0.0136887, 0.014608, 0.0136903, 0.0161634, 0.014026, 0.0137571, 0.0576414, 0.0136957, 0.0136919, 0.0136895, 0.0136968, 0.0137217, 0.0158899, 0.0136881, 0.018342, 0.013688, 0.0142186
0.728758, 0, 0.087335, 0.0173617, 1.41421, -0.087335, 0.0174711, 0.0173617, 0.0173627, 0.0173642, 0.0175151, 0.0173626, 0.0185144, 0.0173645, 0.0207518, 0.0177851, 0.0174482, 0.072437, 0.0173708, 0.0173666, 0.0173635, 0.017373, 0.0174062, 0.0201154, 0.0173618, 0.0234461, 0.0173617, 0.0180268
0.736616, 0, 0.108973, 0.0217146, 1.41421, -0.108973, 0.0218498, 0.0217146, 0.0217159, 0.0217177, 0.0219042, 0.0217157, 0.0231394, 0.0217181, 0.0262848, 0.0222379, 0.0218215, 0.0897869, 0.0217253, 0.0217206, 0.0217168, 0.0217292, 0.021773, 0.0251228, 0.0217147, 0.0296187, 0.0217146, 0.0225372
0.744475, 0, 0.134278, 0.0267863, 1.41421, -0.134278, 0.0269511, 0.0267863, 0.0267879, 0.0267901, 0.0270175, 0.0267876, 0.0285238, 0.0267906, 0.0328513, 0.0274245, 0.0269167, 0.109798, 0.0267988, 0.0267937, 0.0267891, 0.0268051, 0.0268622, 0.0309583, 0.0267864, 0.0369951, 0.0267863, 0.0277904
0.752333, 0, 0.163449, 0.032597, 1.41421, -0.163449, 0.0327953, 0.032597, 0.0325989, 0.0326016, 0.0328752, 0.0325986, 0.0346879, 0.0326021, 0.0405194, 0.033365, 0.0327539, 0.132498, 0.0326114, 0.0326058, 0.0326003, 0.032621, 0.0326949, 0.0376444, 0.0325971, 0.0457137, 0.032597, 0.0338068
0.760191, 0, 0.196612, 0.039143, 1.41421, -0.196612, 0.0393787, 0.039143, 0.0391453, 0.0391485, 0.0394736, 0.0391449, 0.0416271, 0.0391491, 0.0493295, 0.0400554, 0.0393295, 0.157827, 0.0391595, 0.0391536, 0.039147, 0.0391736, 0.0392687, 0.0451752, 0.0391432, 0.0559169, 0.039143, 0.0405827
0.76805, 0, 0.233808, 0.0463941, 1.41421, -0.233808, 0.0466706, 0.0463941, 0.0463968, 0.0464006, 0.046782, 0.0463964, 0.0493083, 0.0464013, 0.0592861, 0.0474644, 0.0466129, 0.185625, 0.0464129, 0.0464065, 0.046399, 0.0464327, 0.0465551, 0.0535119, 0.0463943, 0.0677532, 0.0463941, 0.0480867
0.775908, 0, 0.274995, 0.0542915, 1.41421, -0.274995, 0.0546119, 0.0542915, 0.0542946, 0.054299, 0.054741, 0.0542941, 0.0576685, 0.0542999, 0.0703511, 0.0555317, 0.0545451, 0.215633, 0.0543127, 0.0543059, 0.0542972, 0.0543401, 0.0544976, 0.0625806, 0.0542918, 0.0813801, 0.0542915, 0.0562585
0.783767, 0.947406, 0.320045, 0.0627481, 1.7168, 0.627362, 0.0631149, 0.0627481, 0.0627516, 0.0627566, 0.0632627, 0.062751, 0.0666148, 0.0627576, 0.082439, 0.064168, 0.0630384, 0.247493, 0.0627718, 0.0627644, 0.0627548, 0.0628088, 0.0630128, 0.0722719, 0.0627483, 0.0969684, 0.0627481, 0.0650088
0.791625, 0.997592, 0.368759, 0.0716502, 1.73136, 0.628833, 0.0720655, 0.0716502, 0.0716542, 0.0716599, 0.0722327, 0.0716536, 0.0760271, 0.071661, 0.0954141, 0.0732573, 0.0719788, 0.280767, 0.0716765, 0.0716687, 0.0716581, 0.0717259, 0.0719925, 0.0824432, 0.0716505, 0.114705, 0.0716502, 0.074222
0.799484, 0.0550018, 0.42088, 0.0808623, 1.43353, -0.365878, 0.0813271, 0.0808623, 0.0808668, 0.0808731, 0.0815144, 0.080866, 0.0857617, 0.0808744, 0.109091, 0.0826611, 0.0812301, 0.314944, 0.0808911, 0.0808829, 0.0808715, 0.0809562, 0.0813089, 0.0929237, 0.0808626, 0.134797, 0.0808623, 0.0837601
0.807342, 0, 0.476106, 0.0902318, 1.41421, -0.476106, 0.0907466, 0.0902318, 0.0902367, 0.0902438, 0.0909539, 0.0902359, 0.0956578, 0.0902452, 0.123236, 0.0922236, 0.0906391, 0.349473, 0.0902631, 0.0902545, 0.0902425, 0.0903481, 0.0908214, 0.103521, 0.0902322, 0.157466, 0.0902318, 0.0934687
0.815201, 0, 0.534115, 0.0995967, 1.41421, -0.534115, 0.100161, 0.0995967, 0.0996021, 0.0996099, 0.100388, 0.0996012, 0.105545, 0.0996114, 0.137579, 0.10178, 0.100043, 0.383782, 0.0996305, 0.0996215, 0.0996093, 0.0997404, 0.100385, 0.114031, 0.0995971, 0.18295, 0.0995967, 0.103185
0.823059, 0, 0.594575, 0.108793, 1.41421, -0.594575, 0.109406, 0.108793, 0.108799, 0.108807, 0.109653, 0.108798, 0.11525, 0.108809, 0.151817, 0.111163, 0.109278, 0.417307, 0.108829, 0.10882, 0.108808, 0.10897, 0.10986, 0.124248, 0.108794, 0.211481, 0.108793, 0.112746
0.830918, 0, 0.657158, 0.117663, 1.41421, -0.657158, 0.118322, 0.117663, 0.11767, 0.117679, 0.118588, 0.117669, 0.124609, 0.11768, 0.165635, 0.120212, 0.118185, 0.449524, 0.117702, 0.117692, 0.117681, 0.117882, 0.119123, 0.133974, 0.117664, 0.243276, 0.117663, 0.121996
0.838776, 1.93054, 0.721546, 0.126063, 1.98256, 1.20899, 0.126766, 0.126063, 0.12607, 0.12608, 0.127049, 0.126069, 0.133471, 0.126082, 0.178712, 0.12878, 0.126619, 0.479967, 0.126104, 0.126094, 0.126084, 0.126332, 0.128076, 0.14303, 0.126064, 0.278502, 0.126063, 0.130798
0.846635, 1.92569, 0.787422, 0.133869, 1.98134, 1.13827, 0.134613, 0.133869, 0.133876, 0.133886, 0.134912, 0.133875, 0.141705, 0.133888, 0.190748, 0.136743, 0.134457, 0.508247, 0.133911, 0.133901, 0.133895, 0.134199, 0.136658, 0.151267, 0.13387, 0.317248, 0.133869, 0.139036
0.854493, 0.14377, 0.854465, 0.140982, 1.46416, -0.710696, 0.141762, 0.140982, 0.140989, 0.141, 0.142077, 0.140988, 0.149209, 0.141002, 0.201471, 0.143998, 0.141599, 0.534072, 0.141025, 0.141014, 0.141013, 0.141387, 0.144851, 0.158568, 0.140982, 0.359483, 0.140982, 0.146625
0.862351, 1, 0.922326, 0.14733, 1.73205, 0.077674, 0.148144, 0.14733, 0.147338, 0.147349, 0.148472, 0.147336, 0.15591, 0.147351, 0.210657, 0.150474, 0.147974, 0.557247, 0.147375, 0.147363, 0.147368, 0.147827, 0.152688, 0.164856, 0.14733, 0.40502, 0.14733, 0.153514
0.87021, 1.84179, 0.990608, 0.152872, 1.96005, 0.851185, 0.153716, 0.152872, 0.15288, 0.152891, 0.154055, 0.152879, 0.161763, 0.152894, 0.21814, 0.156129, 0.153539, 0.577678, 0.152917, 0.152906, 0.152919, 0.153479, 0.160255, 0.170095, 0.152872, 0.453477, 0.152872, 0.159687
0.878068, 0.158207, 1.05885, 0.157594, 1.46908, -0.90064, 0.158464, 0.157594, 0.157602, 0.157614, 0.158813, 0.157601, 0.166756, 0.157616, 0.223821, 0.160949, 0.158282, 0.595362, 0.15764, 0.157628, 0.157652, 0.158334, 0.167693, 0.174287, 0.157594, 0.504254, 0.157594, 0.165166
0.885927, 1.91607, 1.12649, 0.161508, 1.97891, 0.789581, 0.162401, 0.161508, 0.161517, 0.161529, 0.162759, 0.161515, 0.170903, 0.161531, 0.227675, 0.164947, 0.162214, 0.61038, 0.161554, 0.161543, 0.16158, 0.162405, 0.175191, 0.17747, 0.161509, 0.556514, 0.161508, 0.170008
0.893785, 1.99758, 1.19289, 0.164649, 1.99939, 0.804684, 0.165562, 0.164649, 0.164658, 0.164671, 0.165926, 0.164657, 0.17424, 0.164673, 0.229744, 0.168159, 0.16537, 0.622882, 0.164696, 0.164683, 0.164737, 0.16573, 0.182986, 0.179712, 0.16465, 0.609191, 0.164649, 0.174306
0.901644, 2.90885, 1.25732, 0.16707, 2.21559, 1.65153, 0.167999, 0.16707, 0.167079, 0.167091, 0.168368, 0.167077, 0.176823, 0.167094, 0.230139, 0.170637, 0.167802, 0.633067, 0.167115, 0.167103, 0.167178, 0.168364, 0.191343, 0.181102, 0.167071, 0.661011, 0.16707, 0.178182
0.909502, 2.904, 1.31895, 0.168835, 2.2145, 1.58504, 0.169778, 0.168835, 0.168844, 0.168857, 0.170151, 0.168843, 0.178721, 0.168859, 0.229024, 0.172449, 0.169577, 0.641169, 0.16888, 0.168867, 0.168968, 0.170371, 0.200545, 0.181747, 0.168836, 0.710542, 0.168835, 0.181791
0.917361, 2.17994, 1.37695, 0.170018, 2.04449, 0.802987, 0.170974, 0.170018, 0.170028, 0.170041, 0.171348, 0.170026, 0.180011, 0.170043, 0.226611, 0.173669, 0.170769, 0.647443, 0.170062, 0.170049, 0.17018, 0.171826, 0.210871, 0.18176, 0.170019, 0.756261, 0.170018, 0.185309
0.925219, 0.0935704, 1.43046, 0.170698, 1.44692, -1.33689, 0.171666, 0.170698, 0.170707, 0.17072, 0.172039, 0.170705, 0.180775, 0.170723, 0.22314, 0.174378, 0.171454, 0.652146, 0.170741, 0.170727, 0.170894, 0.172803, 0.222572, 0.181257, 0.170698, 0.796635, 0.170698, 0.188936
0.933078, 0.901605, 1.47868, 0.170951, 1.70341, -0.57707, 0.171931, 0.170951, 0.17096, 0.170973, 0.172301, 0.170959, 0.181093, 0.170976, 0.218865, 0.174653, 0.171712, 0.655529, 0.170993, 0.170979, 0.171189, 0.173378, 0.235848, 0.180348, 0.170952, 0.830219, 0.170951, 0.192886
0.940936, 1.89677, 1.52091, 0.170854, 1.97402, 0.375865, 0.171847, 0.170854, 0.170863, 0.170876, 0.17221, 0.170862, 0.181046, 0.170879, 0.214042, 0.174573, 0.171619, 0.657828, 0.170895, 0.17088, 0.171139, 0.173619, 0.25082, 0.179137, 0.170855, 0.855752, 0.170854, 0.197387
0.948795, 2.20162, 1.5566, 0.170477, 2.04979, 0.645021, 0.171485, 0.170477, 0.170486, 0.1705, 0.171839, 0.170485, 0.180707, 0.170502, 0.208915, 0.174208, 0.171245, 0.659256, 0.170517, 0.170501, 0.170818, 0.173591, 0.267503, 0.177717, 0.170478, 0.872246, 0.170477, 0.202668
0.956653, 1.89436, 1.58541, 0.169886, 1.97341, 0.308958, 0.170913, 0.169886, 0.169895, 0.169909, 0.171251, 0.169894, 0.180144, 0.169911, 0.203702, 0.173626, 0.170656, 0.660002, 0.169925, 0.169908, 0.170291, 0.173349, 0.285792, 0.176166, 0.169887, 0.879063, 0.169886, 0.208954
0.964511, 2.88956, 1.60716, 0.169139, 2.21124, 1.2824, 0.170191, 0.169139, 0.169148, 0.169162, 0.170507, 0.169147, 0.179418, 0.169164, 0.198595, 0.172885, 0.169911, 0.66023, 0.169177, 0.169159, 0.169619, 0.172942, 0.305441, 0.174552, 0.16914, 0.875964, 0.169139, 0.216454
0.97237, 1.10562, 1.62194, 0.168288, 1.76228, -0.51632, 0.169372, 0.168288, 0.168297, 0.168311, 0.169658, 0.168296, 0.178581, 0.168313, 0.193745, 0.172038, 0.169061, 0.660077, 0.168325, 0.168307, 0.168856, 0.172409, 0.326063, 0.17293, 0.168289, 0.863138, 0.168288, 0.225345
0.980228, 0.997592, 1.63, 0.167379, 1.73136, -0.632406, 0.168506, 0.167379, 0.167388, 0.167402, 0.16875, 0.167387, 0.177683, 0.167404, 0.18927, 0.171131, 0.168153, 0.659659, 0.167416, 0.167396, 0.168053, 0.171786, 0.347136, 0.171345, 0.16738, 0.841191, 0.167379, 0.235762
0.988087, 3.76703, 1.63177, 0.166452, 2.40146, 2.13526, 0.167636, 0.166452, 0.166462, 0.166475, 0.167824, 0.16646, 0.176763, 0.166478, 0.185251, 0.170206, 0.167226, 0.659068, 0.16649, 0.166468, 0.167256, 0.171103, 0.368021, 0.169832, 0.166453, 0.811107, 0.166452, 0.247779
0.995945, 3.34584, 1.62781, 0.165542, 2.31211, 1.71803, 0.166802, 0.165542, 0.165552, 0.165565, 0.166915, 0.16555, 0.175858, 0.165568, 0.181734, 0.169297, 0.166317, 0.65838, 0.165582, 0.165557, 0.166509, 0.170384, 0.387995, 0.168419, 0.165543, 0.77419, 0.165542, 0.261394
1.0038, 1, 1.61877, 0.164679, 1.73205, -0.618767, 0.166041, 0.164679, 0.164689, 0.164702, 0.166053, 0.164687, 0.174999, 0.164705, 0.178739, 0.168435, 0.165454, 0.657655, 0.164721, 0.164694, 0.165858, 0.169652, 0.406292, 0.167127, 0.16468, 0.731976, 0.164679, 0.276517
1.01166, 1.8775, 1.60532, 0.16389, 1.96914, 0.272181, 0.165385, 0.163889, 0.163899, 0.163913, 0.165263, 0.163898, 0.174211, 0.163915, 0.17626, 0.167646, 0.164665, 0.656937, 0.163935, 0.163904, 0.165354, 0.168928, 0.422153, 0.165975, 0.16389, 0.686133, 0.16389, 0.292959
1.01952, 1.1225, 1.58813, 0.163195, 1.76706, -0.465625, 0.164866, 0.163194, 0.163205, 0.163218, 0.164569, 0.163203, 0.173518, 0.163221, 0.174272, 0.166951, 0.16397, 0.656263, 0.163245, 0.163211, 0.165053, 0.168232, 0.434879, 0.164974, 0.163196, 0.638367, 0.163195, 0.310426
1.02738, 2, 1.56784, 0.162615, 2, 0.432164, 0.164514, 0.162613, 0.162624, 0.162637, 0.163989, 0.162622, 0.172938, 0.16264, 0.17274, 0.16637, 0.16339, 0.655654, 0.162671, 0.162631, 0.165026, 0.167584, 0.443886, 0.164134, 0.162615, 0.590322, 0.162615, 0.328524
1.03524, 1.87026, 1.54502, 0.162162, 1.9673, 0.325243, 0.164359, 0.16216, 0.162171, 0.162185, 0.163536, 0.16217, 0.172486, 0.162187, 0.171616, 0.165918, 0.162937, 0.655125, 0.162227, 0.162181, 0.165362, 0.167001, 0.448743, 0.163463, 0.162163, 0.543497, 0.162162, 0.346769
1.0431, 0.997595, 1.52022, 0.161848, 1.73136, -0.52262, 0.164429, 0.161846, 0.161858, 0.161871, 0.163223, 0.161856, 0.172173, 0.161874, 0.170851, 0.165604, 0.162624, 0.654682, 0.161925, 0.161871, 0.166179, 0.166501, 0.449213, 0.162966, 0.161849, 0.499183, 0.161848, 0.364604
1.05095, 1.13214, 1.49391, 0.161681, 1.76979, -0.361765, 0.164752, 0.161678, 0.161691, 0.161704, 0.163055, 0.161689, 0.172006, 0.161707, 0.170391, 0.165437, 0.162456, 0.65432, 0.161772, 0.161708, 0.167626, 0.1661, 0.445268, 0.162642, 0.161682, 0.458413, 0.161681, 0.381428
1.05881, 1, 1.46657, 0.161663, 1.73205, -0.46657, 0.165353, 0.161659, 0.161672, 0.161686, 0.163037, 0.161671, 0.171988, 0.161688, 0.170186, 0.165418, 0.162438, 0.654028, 0.161772, 0.161696, 0.169901, 0.165808, 0.437094, 0.162491, 0.161663, 0.421948, 0.161663, 0.396625
1.06667, 1, 1.4387, 0.161792, 1.73205, -0.438701, 0.166257, 0.161787, 0.161801, 0.161814, 0.163166, 0.161799, 0.172117, 0.161817, 0.170186, 0.165547, 0.162567, 0.653783, 0.161925, 0.161833, 0.173255, 0.165637, 0.425071, 0.162506, 0.161792, 0.390264, 0.161792, 0.409605
1.07453, 2.7164, 1.41084, 0.162061, 2.17173, 1.30555, 0.167485, 0.162055, 0.162071, 0.162084, 0.163436, 0.162069, 0.172387, 0.162087, 0.170344, 0.165816, 0.162836, 0.653555, 0.162225, 0.162112, 0.178005, 0.165589, 0.409749, 0.162678, 0.162062, 0.363579, 0.162061, 0.419837
1.08239, 4.99519, 1.38362, 0.162461, 2.64484, 3.61157, 0.169054, 0.162453, 0.16247, 0.162484, 0.163835, 0.162469, 0.172786, 0.162487, 0.17062, 0.166216, 0.163236, 0.653305, 0.162663, 0.162524, 0.184542, 0.165663, 0.391803, 0.162994, 0.162462, 0.341877, 0.162461, 0.426887
1.09025, 0.288414, 1.35776, 0.162975, 1.51275, -1.06934, 0.170972, 0.162964, 0.162984, 0.162997, 0.164349, 0.162982, 0.1733, 0.163, 0.170974, 0.16673, 0.16375, 0.652988, 0.163226, 0.163052, 0.19333, 0.165854, 0.371981, 0.163434, 0.162975, 0.324945, 0.162975, 0.430447
1.09811, 0, 1.33409, 0.163581, 1.41421, -1.33409, 0.173241, 0.163568, 0.16359, 0.163604, 0.164955, 0.163589, 0.173906, 0.163606, 0.171371, 0.167336, 0.164356, 0.65255, 0.163893, 0.163676, 0.204913, 0.166147, 0.351054, 0.163978, 0.163581, 0.312421, 0.163581, 0.430355
1.10596, 2, 1.31356, 0.164253, 2, 0.686444, 0.175848, 0.164237, 0.164263, 0.164276, 0.165628, 0.164261, 0.174579, 0.164279, 0.171779, 0.168009, 0.165029, 0.651934, 0.164644, 0.164369, 0.219893, 0.166522, 0.329767, 0.164596, 0.164254, 0.303836, 0.164253, 0.426607
1.11382, 1.84615, 1.29717, 0.164962, 1.96116, 0.548976, 0.178767, 0.164941, 0.164971, 0.164985, 0.166336, 0.16497, 0.175288, 0.164988, 0.172168, 0.168717, 0.165737, 0.651081, 0.165449, 0.165102, 0.238922, 0.166953, 0.308791, 0.165256, 0.164963, 0.298652, 0.164962, 0.419353
1.12168, 0.997599, 1.28597, 0.165671, 1.73136, -0.288374, 0.181953, 0.165645, 0.16568, 0.165694, 0.167045, 0.165679, 0.175996, 0.165696, 0.172506, 0.169426, 0.166446, 0.649934, 0.16628, 0.165839, 0.262657, 0.167408, 0.288694, 0.165924, 0.165672, 0.296304, 0.165671, 0.408888
1.12954, 1.99759, 1.28098, 0.166341, 1.9994, 0.716609, 0.185344, 0.166308, 0.16635, 0.166364, 0.167715, 0.166349, 0.176666, 0.166367, 0.172765, 0.170096, 0.167116, 0.648442, 0.167101, 0.16654, 0.291724, 0.167848, 0.269918, 0.166558, 0.166342, 0.296222, 0.166341, 0.395627
1.1374, 1.99759, 1.28308, 0.16693, 1.9994, 0.71451, 0.188855, 0.166889, 0.166939, 0.166952, 0.168304, 0.166937, 0.177255, 0.166955, 0.172914, 0.170685, 0.167705, 0.646568, 0.167876, 0.167164, 0.326654, 0.168231, 0.252768, 0.167115, 0.16693, 0.29786, 0.16693, 0.380077
1.14526, 0.997573, 1.29301, 0.167391, 1.73135, -0.295435, 0.192382, 0.167341, 0.167401, 0.167414, 0.168766, 0.167399, 0.177717, 0.167417, 0.17292, 0.171146, 0.168167, 0.644289, 0.168567, 0.167666, 0.367819, 0.168512, 0.237416, 0.16755, 0.167392, 0.300707, 0.167391, 0.362797
1.15311, 5.83172, 1.31118, 0.167679, 2.79852, 4.52054, 0.1958, 0.167617, 0.167689, 0.167702, 0.169054, 0.167687, 0.178005, 0.167705, 0.172751, 0.171435, 0.168455, 0.64161, 0.169133, 0.167999, 0.415356, 0.168642, 0.223912, 0.167814, 0.16768, 0.304298, 0.167679, 0.344366
1.16097, 0.331784, 1.33768, 0.167747, 1.52702, -1.0059, 0.198971, 0.16767, 0.167756, 0.16777, 0.169121, 0.167755, 0.178072, 0.167772, 0.17237, 0.171502, 0.168522, 0.638566, 0.169535, 0.168115, 0.469102, 0.168571, 0.212198, 0.167861, 0.167748, 0.308218, 0.167747, 0.325346
1.16883, 0.829278, 1.37216, 0.167547, 1.68205, -0.542881, 0.201746, 0.167452, 0.167556, 0.16757, 0.168921, 0.167555, 0.177873, 0.167573, 0.171743, 0.171302, 0.168322, 0.63523, 0.169733, 0.167969, 0.528523, 0.168253, 0.202138, 0.167644, 0.167548, 0.312103, 0.167547, 0.306252
