   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_127.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
15.3789, 0.997457, 0.596136, 0.596134, 1.73132, 0.401321, 0, 0.596134, 0.596134, 0.596134, 0.596134, 0.596134, 0.596134, 0.596134, 0.596134, 0.596134, 0.596134, 0.596134, 0.596134, 0.596134, 0.596134, 0.596134, 0.596136, 0.596134, 0.596134, 0.596134, 0.596134
15.3868, 0.524783, 0.589748, 0.589745, 1.58896, -0.0649646, 0, 0.589745, 0.589745, 0.589745, 0.589745, 0.589745, 0.589745, 0.589745, 0.589745, 0.589745, 0.589745, 0.589745, 0.589745, 0.589745, 0.589745, 0.589745, 0.589748, 0.589745, 0.589745, 0.589745, 0.589745
15.3947, 1, 0.583394, 0.583391, 1.73205, 0.416606, 0, 0.583391, 0.583391, 0.583391, 0.583391, 0.583391, 0.583391, 0.583391, 0.583391, 0.583391, 0.583391, 0.583391, 0.583391, 0.583391, 0.583391, 0.583391, 0.583394, 0.583391, 0.583391, 0.583391, 0.583391
15.4025, 0, 0.580436, 0.580434, 1.41421, -0.580436, 0, 0.580434, 0.580434, 0.580434, 0.580434, 0.580434, 0.580434, 0.580434, 0.580434, 0.580434, 0.580434, 0.580434, 0.580434, 0.580434, 0.580434, 0.580434, 0.580436, 0.580434, 0.580434, 0.580434, 0.580434
15.4104, 1, 0.576046, 0.576044, 1.73205, 0.423954, 0, 0.576044, 0.576044, 0.576044, 0.576044, 0.576044, 0.576044, 0.576044, 0.576044, 0.576044, 0.576044, 0.576044, 0.576044, 0.576044, 0.576044, 0.576044, 0.576046, 0.576044, 0.576044, 0.576044, 0.576044
15.4183, 1, 0.570375, 0.570372, 1.73205, 0.429625, 0, 0.570372, 0.570372, 0.570372, 0.570372, 0.570372, 0.570372, 0.570372, 0.570372, 0.570372, 0.570372, 0.570372, 0.570372, 0.570372, 0.570372, 0.570372, 0.570375, 0.570372, 0.570372, 0.570372, 0.570372
15.4261, 0.921437, 0.564086, 0.564083, 1.70922, 0.357352, 0, 0.564083, 0.564083, 0.564083, 0.564083, 0.564083, 0.564083, 0.564083, 0.564083, 0.564083, 0.564083, 0.564083, 0.564083, 0.564083, 0.564083, 0.564083, 0.564086, 0.564083, 0.564083, 0.564083, 0.564083
15.434, 1.53705, 0.557832, 0.55783, 1.8807, 0.979219, 0, 0.55783, 0.55783, 0.55783, 0.55783, 0.55783, 0.55783, 0.55783, 0.55783, 0.55783, 0.55783, 0.55783, 0.55783, 0.55783, 0.55783, 0.55783, 0.557832, 0.55783, 0.55783, 0.55783, 0.55783
15.4419, 2.54151, 0.554814, 0.554811, 2.13108, 1.9867, 0, 0.554811, 0.554811, 0.554811, 0.554811, 0.554811, 0.554811, 0.554811, 0.554811, 0.554811, 0.554811, 0.554811, 0.554811, 0.554811, 0.554811, 0.554811, 0.554814, 0.554811, 0.554811, 0.554811, 0.554811
15.4497, 2, 0.550355, 0.550353, 2, 1.44964, 0, 0.550353, 0.550353, 0.550353, 0.550353, 0.550353, 0.550353, 0.550353, 0.550353, 0.550353, 0.550353, 0.550353, 0.550353, 0.550353, 0.550353, 0.550353, 0.550355, 0.550353, 0.550353, 0.550353, 0.550353
15.4576, 0, 0.544609, 0.544607, 1.41421, -0.544609, 0, 0.544607, 0.544607, 0.544607, 0.544607, 0.544607, 0.544607, 0.544607, 0.544607, 0.544607, 0.544607, 0.544607, 0.544607, 0.544607, 0.544607, 0.544607, 0.544609, 0.544607, 0.544607, 0.544607, 0.544607
15.4655, 1, 0.538244, 0.538242, 1.73205, 0.461756, 0, 0.538242, 0.538242, 0.538242, 0.538242, 0.538242, 0.538242, 0.538242, 0.538242, 0.538242, 0.538242, 0.538242, 0.538242, 0.538242, 0.538242, 0.538242, 0.538244, 0.538242, 0.538242, 0.538242, 0.538242
15.4733, 0, 0.531917, 0.531914, 1.41421, -0.531917, 0, 0.531914, 0.531914, 0.531914, 0.531914, 0.531914, 0.531914, 0.531914, 0.531914, 0.531914, 0.531914, 0.531914, 0.531914, 0.531914, 0.531914, 0.531914, 0.531917, 0.531914, 0.531915, 0.531914, 0.531914
15.4812, 2, 0.529072, 0.52907, 2, 1.47093, 0, 0.52907, 0.52907, 0.52907, 0.52907, 0.52907, 0.52907, 0.52907, 0.52907, 0.52907, 0.52907, 0.52907, 0.52907, 0.52907, 0.52907, 0.52907, 0.529072, 0.52907, 0.52907, 0.52907, 0.52907
15.4891, 0, 0.524751, 0.524749, 1.41421, -0.524751, 0, 0.524749, 0.524749, 0.524749, 0.524749, 0.524749, 0.524749, 0.524749, 0.524749, 0.524749, 0.524749, 0.524749, 0.524749, 0.524749, 0.524749, 0.524749, 0.524751, 0.524749, 0.524749, 0.524749, 0.524749
15.4969, 1, 0.519115, 0.519113, 1.73205, 0.480885, 0, 0.519113, 0.519113, 0.519113, 0.519113, 0.519113, 0.519113, 0.519113, 0.519113, 0.519113, 0.519113, 0.519113, 0.519113, 0.519113, 0.519113, 0.519113, 0.519115, 0.519113, 0.519113, 0.519113, 0.519113
15.5048, 1, 0.512848, 0.512845, 1.73205, 0.487152, 0, 0.512845, 0.512845, 0.512845, 0.512845, 0.512845, 0.512845, 0.512845, 0.512845, 0.512845, 0.512845, 0.512845, 0.512845, 0.512845, 0.512845, 0.512845, 0.512847, 0.512845, 0.512845, 0.512845, 0.512845
15.5127, 0.434325, 0.506619, 0.506616, 1.56023, -0.0722939, 0, 0.506616, 0.506616, 0.506616, 0.506616, 0.506616, 0.506616, 0.506616, 0.506616, 0.506616, 0.506616, 0.506616, 0.506616, 0.506616, 0.506616, 0.506616, 0.506618, 0.506616, 0.506616, 0.506616, 0.506616
15.5205, 0.565675, 0.503857, 0.503854, 1.60177, 0.0618181, 0, 0.503854, 0.503854, 0.503854, 0.503854, 0.503854, 0.503854, 0.503854, 0.503854, 0.503854, 0.503854, 0.503854, 0.503854, 0.503854, 0.503854, 0.503854, 0.503857, 0.503854, 0.503855, 0.503854, 0.503854
15.5284, 1.42956, 0.499569, 0.499566, 1.85191, 0.929993, 0, 0.499566, 0.499566, 0.499566, 0.499566, 0.499566, 0.499566, 0.499566, 0.499566, 0.499566, 0.499566, 0.499566, 0.499566, 0.499566, 0.499566, 0.499566, 0.499568, 0.499566, 0.499567, 0.499566, 0.499566
15.5363, 0.570437, 0.493917, 0.493914, 1.60326, 0.0765199, 0, 0.493914, 0.493914, 0.493914, 0.493914, 0.493914, 0.493914, 0.493914, 0.493914, 0.493914, 0.493914, 0.493914, 0.493914, 0.493914, 0.493914, 0.493914, 0.493916, 0.493914, 0.493915, 0.493914, 0.493914
15.5442, 0, 0.487611, 0.487607, 1.41421, -0.487611, 0, 0.487607, 0.487607, 0.487607, 0.487607, 0.487607, 0.487607, 0.487607, 0.487607, 0.487607, 0.487607, 0.487607, 0.487607, 0.487607, 0.487607, 0.487607, 0.487609, 0.487607, 0.487609, 0.487607, 0.487607
15.552, 1, 0.481345, 0.481341, 1.73205, 0.518655, 0, 0.481341, 0.481341, 0.481341, 0.481341, 0.481341, 0.481341, 0.481341, 0.481341, 0.481341, 0.481341, 0.481341, 0.481341, 0.481341, 0.481341, 0.481341, 0.481343, 0.481341, 0.481343, 0.481341, 0.481341
15.5599, 0, 0.479177, 0.479172, 1.41421, -0.479177, 0, 0.479172, 0.479172, 0.479172, 0.479172, 0.479172, 0.479172, 0.479172, 0.479172, 0.479172, 0.479172, 0.479172, 0.479172, 0.479172, 0.479172, 0.479172, 0.479174, 0.479172, 0.479174, 0.479172, 0.479172
15.5678, 0, 0.475182, 0.475176, 1.41421, -0.475182, 0, 0.475176, 0.475176, 0.475176, 0.475176, 0.475176, 0.475176, 0.475176, 0.475176, 0.475176, 0.475176, 0.475176, 0.475176, 0.475176, 0.475176, 0.475176, 0.475179, 0.475176, 0.47518, 0.475176, 0.475176
15.5756, 1, 0.469542, 0.469535, 1.73205, 0.530458, 0, 0.469535, 0.469535, 0.469535, 0.469535, 0.469535, 0.469535, 0.469535, 0.469535, 0.469535, 0.469535, 0.469535, 0.469535, 0.469535, 0.469535, 0.469535, 0.469537, 0.469535, 0.469539, 0.469535, 0.469535
15.5835, 2.41264, 0.46311, 0.463101, 2.10063, 1.94953, 0, 0.463101, 0.463101, 0.463101, 0.463101, 0.463101, 0.463101, 0.463101, 0.463101, 0.463101, 0.463101, 0.463101, 0.463101, 0.463101, 0.463101, 0.463101, 0.463104, 0.463101, 0.463107, 0.463101, 0.463101
15.5914, 1.58736, 0.456722, 0.456712, 1.89403, 1.13064, 0, 0.456712, 0.456712, 0.456712, 0.456712, 0.456712, 0.456712, 0.456712, 0.456712, 0.456712, 0.456712, 0.456712, 0.456712, 0.456712, 0.456712, 0.456712, 0.456715, 0.456712, 0.45672, 0.456712, 0.456712
15.5992, 1.40781, 0.455178, 0.455166, 1.84602, 0.952628, 0, 0.455166, 0.455166, 0.455166, 0.455166, 0.455166, 0.455166, 0.455166, 0.455166, 0.455166, 0.455166, 0.455166, 0.455166, 0.455166, 0.455166, 0.455166, 0.455169, 0.455166, 0.455176, 0.455166, 0.455166
15.6071, 1.59219, 0.451459, 0.451444, 1.89531, 1.14073, 0, 0.451444, 0.451444, 0.451444, 0.451444, 0.451444, 0.451444, 0.451444, 0.451444, 0.451444, 0.451444, 0.451444, 0.451444, 0.451444, 0.451444, 0.451444, 0.451447, 0.451444, 0.451456, 0.451444, 0.451444
15.615, 0.402974, 0.445751, 0.445734, 1.55015, -0.0427774, 0, 0.445734, 0.445734, 0.445734, 0.445734, 0.445734, 0.445734, 0.445734, 0.445734, 0.445734, 0.445734, 0.445734, 0.445734, 0.445734, 0.445734, 0.445734, 0.445737, 0.445734, 0.445749, 0.445734, 0.445734
15.6228, 2.39827, 0.439088, 0.439067, 2.0972, 1.95918, 0, 0.439067, 0.439067, 0.439067, 0.439067, 0.439067, 0.439067, 0.439067, 0.439067, 0.439067, 0.439067, 0.439067, 0.439067, 0.439067, 0.439067, 0.439067, 0.43907, 0.439067, 0.439085, 0.439067, 0.439067
15.6307, 2.19876, 0.432475, 0.43245, 2.04909, 1.76629, 0, 0.43245, 0.43245, 0.43245, 0.43245, 0.43245, 0.43245, 0.43245, 0.43245, 0.43245, 0.43245, 0.43245, 0.43245, 0.43245, 0.43245, 0.43245, 0.432453, 0.43245, 0.432472, 0.43245, 0.43245
15.6386, 1, 0.431422, 0.431392, 1.73205, 0.568578, 0, 0.431392, 0.431392, 0.431392, 0.431392, 0.431392, 0.431392, 0.431392, 0.431392, 0.431392, 0.431392, 0.431392, 0.431392, 0.431392, 0.431392, 0.431392, 0.431395, 0.431392, 0.431419, 0.431392, 0.431392
15.6464, 0, 0.427962, 0.427926, 1.41421, -0.427962, 0, 0.427926, 0.427926, 0.427926, 0.427926, 0.427926, 0.427926, 0.427926, 0.427926, 0.427926, 0.427926, 0.427926, 0.427926, 0.427926, 0.427926, 0.427926, 0.427929, 0.427926, 0.427959, 0.427926, 0.427926
15.6543, 0.39083, 0.422299, 0.422257, 1.54623, -0.0314691, 0, 0.422257, 0.422257, 0.422257, 0.422257, 0.422257, 0.422257, 0.422257, 0.422257, 0.422257, 0.422257, 0.422257, 0.422257, 0.422257, 0.422257, 0.422257, 0.422259, 0.422257, 0.422297, 0.422257, 0.422257
15.6622, 3.99765, 0.415577, 0.415526, 2.44901, 3.58207, 0, 0.415526, 0.415526, 0.415526, 0.415526, 0.415526, 0.415526, 0.415526, 0.415526, 0.415526, 0.415526, 0.415526, 0.415526, 0.415526, 0.415526, 0.415526, 0.415529, 0.415526, 0.415575, 0.415526, 0.415526
15.6701, 1.99765, 0.40891, 0.40885, 1.99941, 1.58874, 0, 0.40885, 0.40885, 0.40885, 0.40885, 0.40885, 0.40885, 0.40885, 0.40885, 0.40885, 0.40885, 0.40885, 0.40885, 0.40885, 0.40885, 0.40885, 0.408853, 0.40885, 0.408908, 0.40885, 0.40885
15.6779, 2.99752, 0.408409, 0.408338, 2.23551, 2.58911, 0, 0.408338, 0.408338, 0.408338, 0.408338, 0.408338, 0.408338, 0.408338, 0.408338, 0.408338, 0.408338, 0.408338, 0.408338, 0.408338, 0.408338, 0.408338, 0.40834, 0.408338, 0.408406, 0.408338, 0.408338
15.6858, 3.61636, 0.405236, 0.405153, 2.36989, 3.21112, 0, 0.405153, 0.405153, 0.405153, 0.405153, 0.405153, 0.405153, 0.405153, 0.405153, 0.405153, 0.405153, 0.405153, 0.405153, 0.405153, 0.405153, 0.405153, 0.405155, 0.405153, 0.405234, 0.405153, 0.405153
15.6937, 1.37889, 0.399607, 0.399509, 1.83818, 0.97928, 0, 0.399509, 0.399509, 0.399509, 0.399509, 0.399509, 0.399509, 0.399509, 0.399509, 0.399509, 0.399509, 0.399509, 0.399509, 0.399509, 0.399509, 0.399509, 0.399512, 0.399509, 0.399605, 0.399509, 0.399509
15.7015, 0.621113, 0.392795, 0.392681, 1.61899, 0.228317, 0, 0.392681, 0.392681, 0.392681, 0.392681, 0.392681, 0.392681, 0.392681, 0.392681, 0.392681, 0.392681, 0.392681, 0.392681, 0.392681, 0.392681, 0.392681, 0.392684, 0.392681, 0.392793, 0.392681, 0.392681
15.7094, 0, 0.386045, 0.385912, 1.41421, -0.386045, 0, 0.385912, 0.385912, 0.385912, 0.385912, 0.385912, 0.385912, 0.385912, 0.385912, 0.385912, 0.385912, 0.385912, 0.385912, 0.385912, 0.385912, 0.385912, 0.385915, 0.385912, 0.386042, 0.385912, 0.385912
15.7173, 0, 0.386833, 0.38668, 1.41421, -0.386833, 0, 0.38668, 0.38668, 0.38668, 0.38668, 0.38668, 0.38668, 0.38668, 0.38668, 0.38668, 0.38668, 0.38668, 0.38668, 0.38668, 0.38668, 0.38668, 0.386682, 0.38668, 0.38683, 0.38668, 0.38668
15.7251, 0, 0.384202, 0.384026, 1.41421, -0.384202, 0, 0.384026, 0.384026, 0.384026, 0.384026, 0.384026, 0.384026, 0.384026, 0.384026, 0.384026, 0.384026, 0.384026, 0.384026, 0.384026, 0.384026, 0.384026, 0.384028, 0.384026, 0.384199, 0.384026, 0.384026
15.733, 1, 0.37842, 0.378219, 1.73205, 0.62158, 0, 0.378219, 0.378219, 0.378219, 0.378219, 0.378219, 0.378219, 0.378219, 0.378219, 0.378219, 0.378219, 0.378219, 0.378219, 0.378219, 0.378219, 0.378219, 0.378221, 0.378219, 0.378417, 0.378219, 0.378219
15.7409, 0, 0.371121, 0.370892, 1.41421, -0.371121, 0, 0.370892, 0.370892, 0.370892, 0.370892, 0.370892, 0.370892, 0.370892, 0.370892, 0.370892, 0.370892, 0.370892, 0.370892, 0.370892, 0.370892, 0.370892, 0.370894, 0.370892, 0.371118, 0.370892, 0.370892
15.7487, 0, 0.363896, 0.363636, 1.41421, -0.363896, 0, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363639, 0.363636, 0.363894, 0.363636, 0.363636
15.7566, 0.359603, 0.370344, 0.370051, 1.5361, -0.0107402, 0, 0.370051, 0.370051, 0.370051, 0.370051, 0.370051, 0.370051, 0.370051, 0.370051, 0.370051, 0.370051, 0.370051, 0.370051, 0.370051, 0.370051, 0.370051, 0.370053, 0.370051, 0.370341, 0.370051, 0.370051
15.7645, 1.35465, 0.373174, 0.372845, 1.83157, 0.981472, 0, 0.372845, 0.372845, 0.372845, 0.372845, 0.372845, 0.372845, 0.372845, 0.372845, 0.372845, 0.372845, 0.372845, 0.372845, 0.372845, 0.372845, 0.372845, 0.372848, 0.372845, 0.373172, 0.372845, 0.372845
15.7723, 1.28575, 0.372526, 0.372158, 1.81266, 0.913224, 0, 0.372158, 0.372158, 0.372158, 0.372158, 0.372158, 0.372158, 0.372158, 0.372158, 0.372158, 0.372158, 0.372158, 0.372158, 0.372158, 0.372158, 0.372158, 0.372161, 0.372158, 0.372524, 0.372158, 0.372158
15.7802, 0, 0.370143, 0.369733, 1.41421, -0.370143, 0, 0.369733, 0.369733, 0.369733, 0.369733, 0.369733, 0.369733, 0.369733, 0.369733, 0.369733, 0.369733, 0.369733, 0.369733, 0.369733, 0.369733, 0.369733, 0.369736, 0.369733, 0.37014, 0.369733, 0.369733
15.7881, 0, 0.36777, 0.367316, 1.41421, -0.36777, 0, 0.367316, 0.367316, 0.367316, 0.367316, 0.367316, 0.367316, 0.367316, 0.367316, 0.367316, 0.367316, 0.367316, 0.367316, 0.367316, 0.367316, 0.367316, 0.367319, 0.367316, 0.367767, 0.367316, 0.367316
15.7959, 2, 0.373029, 0.372529, 2, 1.62697, 0, 0.372529, 0.372529, 0.372529, 0.372529, 0.372529, 0.372529, 0.372529, 0.372529, 0.372529, 0.372529, 0.372529, 0.372529, 0.372529, 0.372529, 0.372529, 0.372532, 0.372529, 0.373027, 0.372529, 0.372529
15.8038, 0, 0.375411, 0.374862, 1.41421, -0.375411, 0, 0.374862, 0.374862, 0.374862, 0.374862, 0.374862, 0.374862, 0.374862, 0.374862, 0.374862, 0.374862, 0.374862, 0.374862, 0.374862, 0.374862, 0.374862, 0.374865, 0.374862, 0.375409, 0.374862, 0.374862
15.8117, 1.34263, 0.375082, 0.374482, 1.82829, 0.967545, 0, 0.374482, 0.374482, 0.374482, 0.374482, 0.374482, 0.374482, 0.374482, 0.374482, 0.374482, 0.374482, 0.374482, 0.374482, 0.374482, 0.374482, 0.374482, 0.374484, 0.374482, 0.37508, 0.374482, 0.374482
15.8196, 1.99765, 0.3734, 0.372746, 1.99941, 1.62425, 0, 0.372746, 0.372746, 0.372746, 0.372746, 0.372746, 0.372746, 0.372746, 0.372746, 0.372746, 0.372746, 0.372746, 0.372746, 0.372746, 0.372746, 0.372746, 0.372749, 0.372746, 0.373397, 0.372746, 0.372746
15.8274, 0.659727, 0.371723, 0.371015, 1.63087, 0.288004, 0, 0.371015, 0.371015, 0.371015, 0.371015, 0.371015, 0.371015, 0.371015, 0.371015, 0.371015, 0.371015, 0.371015, 0.371015, 0.371015, 0.371015, 0.371015, 0.371017, 0.371015, 0.371721, 0.371015, 0.371015
15.8353, 3.33544, 0.376592, 0.375827, 2.30986, 2.95885, 0, 0.375827, 0.375827, 0.375827, 0.375827, 0.375827, 0.375827, 0.375827, 0.375827, 0.375827, 0.375827, 0.375827, 0.375827, 0.375827, 0.375827, 0.375827, 0.375829, 0.375827, 0.37659, 0.375827, 0.375827
15.8432, 0.66456, 0.378776, 0.377952, 1.63235, 0.285784, 0, 0.377952, 0.377952, 0.377952, 0.377952, 0.377952, 0.377952, 0.377952, 0.377952, 0.377952, 0.377952, 0.377952, 0.377952, 0.377952, 0.377952, 0.377952, 0.377955, 0.377952, 0.378773, 0.377952, 0.377952
15.851, 1.66138, 0.378447, 0.377564, 1.91347, 1.28293, 0, 0.377564, 0.377564, 0.377564, 0.377564, 0.377564, 0.377564, 0.377564, 0.377564, 0.377564, 0.377564, 0.377564, 0.377564, 0.377564, 0.377564, 0.377564, 0.377567, 0.377564, 0.378444, 0.377564, 0.377564
15.8589, 1.66675, 0.376862, 0.37592, 1.91488, 1.28989, 0, 0.37592, 0.37592, 0.37592, 0.37592, 0.37592, 0.37592, 0.37592, 0.37592, 0.37592, 0.37592, 0.37592, 0.37592, 0.37592, 0.37592, 0.37592, 0.375922, 0.37592, 0.37686, 0.37592, 0.37592
15.8668, 1.67187, 0.375282, 0.374279, 1.91621, 1.29659, 0, 0.374279, 0.374279, 0.374279, 0.374279, 0.374279, 0.374279, 0.374279, 0.374279, 0.374279, 0.374279, 0.374279, 0.374279, 0.374279, 0.374279, 0.374279, 0.374281, 0.374279, 0.375279, 0.374279, 0.374279
15.8746, 1, 0.379965, 0.378901, 1.73205, 0.620035, 0, 0.378901, 0.378901, 0.378901, 0.378901, 0.378901, 0.378901, 0.378901, 0.378901, 0.378901, 0.378901, 0.378901, 0.378901, 0.378901, 0.378901, 0.378901, 0.378904, 0.378901, 0.379962, 0.378901, 0.378901
15.8825, 1.32094, 0.382084, 0.38096, 1.82235, 0.938858, 0, 0.38096, 0.38096, 0.38096, 0.38096, 0.38096, 0.38096, 0.38096, 0.38096, 0.38096, 0.38096, 0.38096, 0.38096, 0.38096, 0.38096, 0.38096, 0.380962, 0.38096, 0.382081, 0.38096, 0.38096
15.8904, 1.99765, 0.381807, 0.380623, 1.99941, 1.61584, 0, 0.380623, 0.380623, 0.380623, 0.380623, 0.380623, 0.380623, 0.380623, 0.380623, 0.380623, 0.380623, 0.380623, 0.380623, 0.380623, 0.380623, 0.380623, 0.380625, 0.380623, 0.381804, 0.380623, 0.380623
15.8982, 0.681413, 0.380332, 0.379088, 1.6375, 0.301081, 0, 0.379088, 0.379088, 0.379088, 0.379088, 0.379088, 0.379088, 0.379088, 0.379088, 0.379088, 0.379088, 0.379088, 0.379088, 0.379088, 0.379088, 0.379088, 0.379091, 0.379088, 0.380329, 0.379088, 0.379088
15.9061, 0.313755, 0.378859, 0.377557, 1.5211, -0.0651045, 0, 0.377557, 0.377557, 0.377557, 0.377557, 0.377557, 0.377557, 0.377557, 0.377557, 0.377557, 0.377557, 0.377557, 0.377557, 0.377557, 0.377557, 0.377557, 0.377559, 0.377557, 0.378857, 0.377557, 0.377557
15.914, 0.686245, 0.383243, 0.381883, 1.63898, 0.303002, 0, 0.381883, 0.381883, 0.381883, 0.381883, 0.381883, 0.381883, 0.381883, 0.381883, 0.381883, 0.381883, 0.381883, 0.381883, 0.381883, 0.381883, 0.381883, 0.381886, 0.381883, 0.383241, 0.381883, 0.381883
15.9218, 1.30892, 0.385169, 0.383753, 1.81904, 0.923753, 0, 0.383753, 0.383753, 0.383753, 0.383753, 0.383753, 0.383753, 0.383753, 0.383753, 0.383753, 0.383753, 0.383753, 0.383753, 0.383753, 0.383753, 0.383753, 0.383755, 0.383753, 0.385166, 0.383753, 0.383753
15.9297, 1.99752, 0.3848, 0.38333, 1.99938, 1.61272, 0, 0.38333, 0.38333, 0.38333, 0.38333, 0.38333, 0.38333, 0.38333, 0.38333, 0.38333, 0.38333, 0.38333, 0.38333, 0.38333, 0.38333, 0.38333, 0.383332, 0.38333, 0.384798, 0.38333, 0.38333
15.9376, 1.30198, 0.383285, 0.381761, 1.81714, 0.918697, 0, 0.381761, 0.381761, 0.381761, 0.381761, 0.381761, 0.381761, 0.381761, 0.381761, 0.381761, 0.381761, 0.381761, 0.381761, 0.381761, 0.381761, 0.381761, 0.381764, 0.381761, 0.383283, 0.381761, 0.381761
15.9454, 2.69331, 0.381772, 0.380197, 2.1664, 2.31154, 0, 0.380197, 0.380197, 0.380197, 0.380197, 0.380197, 0.380197, 0.380197, 0.380197, 0.380197, 0.380197, 0.380197, 0.380197, 0.380197, 0.380197, 0.380197, 0.380199, 0.380197, 0.38177, 0.380197, 0.380197
15.9533, 1.99752, 0.385918, 0.384292, 1.99938, 1.6116, 0, 0.384292, 0.384292, 0.384292, 0.384292, 0.384292, 0.384292, 0.384292, 0.384292, 0.384292, 0.384292, 0.384292, 0.384292, 0.384292, 0.384292, 0.384292, 0.384295, 0.384292, 0.385915, 0.384292, 0.384292
15.9612, 1.59171, 0.387765, 0.386092, 1.89518, 1.20395, 0, 0.386092, 0.386092, 0.386092, 0.386092, 0.386092, 0.386092, 0.386092, 0.386092, 0.386092, 0.386092, 0.386092, 0.386092, 0.386092, 0.386092, 0.386092, 0.386094, 0.386092, 0.387763, 0.386092, 0.386092
15.9691, 3.10903, 0.387449, 0.385729, 2.26032, 2.72158, 0, 0.385729, 0.385729, 0.385729, 0.385729, 0.385729, 0.385729, 0.385729, 0.385729, 0.385729, 0.385729, 0.385729, 0.385729, 0.385729, 0.385729, 0.385729, 0.385732, 0.385729, 0.387446, 0.385729, 0.385729
15.9769, 2.29195, 0.38605, 0.384286, 2.0717, 1.9059, 0, 0.384286, 0.384286, 0.384286, 0.384286, 0.384286, 0.384286, 0.384286, 0.384286, 0.384286, 0.384286, 0.384286, 0.384286, 0.384286, 0.384286, 0.384286, 0.384288, 0.384286, 0.386048, 0.384286, 0.384286
15.9848, 0.708055, 0.384653, 0.382846, 1.64562, 0.323402, 0, 0.382846, 0.382846, 0.382846, 0.382846, 0.382846, 0.382846, 0.382846, 0.382846, 0.382846, 0.382846, 0.382846, 0.382846, 0.382846, 0.382846, 0.382846, 0.382848, 0.382846, 0.38465, 0.382846, 0.382846
15.9927, 1, 0.388274, 0.386425, 1.73205, 0.611726, 0, 0.386425, 0.386425, 0.386425, 0.386425, 0.386425, 0.386425, 0.386425, 0.386425, 0.386425, 0.386425, 0.386425, 0.386425, 0.386425, 0.386425, 0.386425, 0.386428, 0.386425, 0.388271, 0.386425, 0.386425
16.0005, 0, 0.389839, 0.387951, 1.41421, -0.389839, 0, 0.387951, 0.387951, 0.387951, 0.387951, 0.387951, 0.387951, 0.387951, 0.387951, 0.387951, 0.387951, 0.387951, 0.387951, 0.387951, 0.387951, 0.387951, 0.387953, 0.387951, 0.389836, 0.387951, 0.387951
16.0084, 1, 0.38944, 0.387513, 1.73205, 0.61056, 0, 0.387513, 0.387513, 0.387513, 0.387513, 0.387513, 0.387513, 0.387513, 0.387513, 0.387513, 0.387513, 0.387513, 0.387513, 0.387513, 0.387513, 0.387513, 0.387516, 0.387513, 0.389437, 0.387513, 0.387513
16.0163, 0, 0.388058, 0.386095, 1.41421, -0.388058, 0, 0.386095, 0.386095, 0.386095, 0.386095, 0.386095, 0.386095, 0.386095, 0.386095, 0.386095, 0.386095, 0.386095, 0.386095, 0.386095, 0.386095, 0.386095, 0.386098, 0.386095, 0.388056, 0.386095, 0.386095
16.0241, 0, 0.386679, 0.38468, 1.41421, -0.386679, 0, 0.38468, 0.38468, 0.38468, 0.38468, 0.38468, 0.38468, 0.38468, 0.38468, 0.38468, 0.38468, 0.38468, 0.38468, 0.38468, 0.38468, 0.38468, 0.384682, 0.38468, 0.386676, 0.38468, 0.38468
16.032, 2.27522, 0.389927, 0.387892, 2.06766, 1.88529, 0, 0.387892, 0.387892, 0.387892, 0.387892, 0.387892, 0.387892, 0.387892, 0.387892, 0.387892, 0.387892, 0.387892, 0.387892, 0.387892, 0.387892, 0.387892, 0.387895, 0.387892, 0.389924, 0.387892, 0.387892
16.0399, 0.997522, 0.39137, 0.389302, 1.73134, 0.606152, 0, 0.389302, 0.389302, 0.389302, 0.389302, 0.389302, 0.389302, 0.389302, 0.389302, 0.389302, 0.389302, 0.389302, 0.389302, 0.389302, 0.389302, 0.389302, 0.389304, 0.389302, 0.391367, 0.389302, 0.389302
16.0477, 0.727261, 0.391059, 0.388957, 1.65144, 0.336203, 0, 0.388957, 0.388957, 0.388957, 0.388957, 0.388957, 0.388957, 0.388957, 0.388957, 0.388957, 0.388957, 0.388957, 0.388957, 0.388957, 0.388957, 0.388957, 0.38896, 0.388957, 0.391056, 0.388957, 0.388957
16.0556, 0.536059, 0.389871, 0.387737, 1.5925, 0.146189, 0, 0.387737, 0.387737, 0.387737, 0.387737, 0.387737, 0.387737, 0.387737, 0.387737, 0.387737, 0.387737, 0.387737, 0.387737, 0.387737, 0.387737, 0.387737, 0.387739, 0.387737, 0.389868, 0.387737, 0.387737
16.0635, 3.72949, 0.388684, 0.386518, 2.39364, 3.34081, 0, 0.386518, 0.386518, 0.386518, 0.386518, 0.386518, 0.386518, 0.386518, 0.386518, 0.386518, 0.386518, 0.386518, 0.386518, 0.386518, 0.386518, 0.386518, 0.386521, 0.386518, 0.388682, 0.386518, 0.386518
