   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_146.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
6.06004, 15.3142, 15.5797, 15.5713, 4.16104, -0.265486, 15.5713, 0, 15.5713, 15.5713, 15.5797, 15.5713, 15.5713, 15.5713, 15.5713, 15.5713, 15.5713, 15.5713, 15.5713, 15.5713, 15.5713, 15.5713, 15.5713, 15.5713, 15.5713, 15.5713
6.06791, 9.31268, 15.6103, 15.6018, 3.36343, -6.29766, 15.6018, 0, 15.6018, 15.6018, 15.6103, 15.6018, 15.6018, 15.6018, 15.6018, 15.6018, 15.6018, 15.6018, 15.6018, 15.6018, 15.6018, 15.6018, 15.6018, 15.6018, 15.6018, 15.6018
6.07577, 14.9828, 15.6412, 15.6326, 4.12102, -0.658412, 15.6326, 0, 15.6326, 15.6326, 15.6412, 15.6326, 15.6326, 15.6326, 15.6326, 15.6326, 15.6326, 15.6326, 15.6326, 15.6326, 15.6326, 15.6326, 15.6326, 15.6326, 15.6326, 15.6326
6.08364, 8.30601, 15.6723, 15.6636, 3.2103, -7.36626, 15.6636, 0, 15.6636, 15.6636, 15.6722, 15.6636, 15.6636, 15.6636, 15.6636, 15.6636, 15.6636, 15.6636, 15.6636, 15.6636, 15.6636, 15.6636, 15.6636, 15.6636, 15.6636, 15.6636
6.0915, 9.70029, 15.7035, 15.6947, 3.42057, -6.00318, 15.6947, 0, 15.6947, 15.6947, 15.7034, 15.6947, 15.6947, 15.6947, 15.6947, 15.6947, 15.6947, 15.6947, 15.6947, 15.6947, 15.6947, 15.6947, 15.6947, 15.6947, 15.6947, 15.6947
6.09937, 9.84853, 15.7347, 15.7259, 3.44217, -5.88622, 15.7259, 0, 15.7259, 15.7259, 15.7347, 15.7259, 15.7259, 15.7259, 15.7259, 15.7259, 15.7259, 15.7259, 15.7259, 15.7259, 15.7259, 15.7259, 15.7259, 15.7259, 15.7259, 15.7259
6.10723, 15.1865, 15.766, 15.757, 4.14566, -0.579541, 15.757, 0, 15.7571, 15.7571, 15.766, 15.757, 15.757, 15.757, 15.757, 15.757, 15.757, 15.757, 15.757, 15.757, 15.757, 15.757, 15.757, 15.757, 15.757, 15.757
6.1151, 11.1265, 15.7973, 15.7882, 3.62305, -4.67077, 15.7882, 0, 15.7882, 15.7882, 15.7973, 15.7882, 15.7882, 15.7882, 15.7882, 15.7882, 15.7882, 15.7882, 15.7882, 15.7882, 15.7882, 15.7882, 15.7882, 15.7882, 15.7882, 15.7882
6.12296, 16.7998, 15.8284, 15.8192, 4.33587, 0.971353, 15.8192, 0, 15.8193, 15.8193, 15.8284, 15.8192, 15.8192, 15.8192, 15.8192, 15.8192, 15.8192, 15.8192, 15.8192, 15.8192, 15.8192, 15.8192, 15.8192, 15.8192, 15.8192, 15.8192
6.13082, 13.8384, 15.8595, 15.8502, 3.97974, -2.0211, 15.8502, 0, 15.8502, 15.8502, 15.8594, 15.8502, 15.8502, 15.8502, 15.8502, 15.8502, 15.8502, 15.8502, 15.8502, 15.8502, 15.8502, 15.8502, 15.8502, 15.8502, 15.8502, 15.8502
6.13869, 17.4483, 15.8903, 15.8809, 4.41002, 1.55795, 15.8809, 0, 15.8809, 15.8809, 15.8903, 15.8809, 15.8809, 15.8809, 15.8809, 15.8809, 15.8809, 15.8809, 15.8809, 15.8809, 15.8809, 15.8809, 15.8809, 15.8809, 15.8809, 15.8809
6.14655, 7.89694, 15.9209, 15.9114, 3.14594, -8.02401, 15.9114, 0, 15.9114, 15.9114, 15.9209, 15.9114, 15.9114, 15.9114, 15.9114, 15.9114, 15.9114, 15.9114, 15.9114, 15.9114, 15.9114, 15.9114, 15.9114, 15.9114, 15.9114, 15.9114
6.15442, 14.2816, 15.9513, 15.9417, 4.03504, -1.66978, 15.9417, 0, 15.9417, 15.9417, 15.9513, 15.9417, 15.9417, 15.9417, 15.9417, 15.9417, 15.9417, 15.9417, 15.9417, 15.9417, 15.9417, 15.9417, 15.9417, 15.9417, 15.9417, 15.9417
6.16228, 11.6804, 15.9814, 15.9717, 3.69871, -4.30103, 15.9717, 0, 15.9717, 15.9717, 15.9814, 15.9717, 15.9717, 15.9717, 15.9717, 15.9717, 15.9717, 15.9717, 15.9717, 15.9717, 15.9717, 15.9717, 15.9717, 15.9717, 15.9717, 15.9717
6.17015, 16.0928, 16.0113, 16.0014, 4.25356, 0.0814857, 16.0014, 0, 16.0014, 16.0014, 16.0112, 16.0014, 16.0014, 16.0014, 16.0014, 16.0014, 16.0014, 16.0014, 16.0014, 16.0014, 16.0014, 16.0014, 16.0014, 16.0014, 16.0014, 16.0014
6.17801, 13.4555, 16.0408, 16.0308, 3.93135, -2.58525, 16.0308, 0, 16.0308, 16.0308, 16.0407, 16.0308, 16.0308, 16.0308, 16.0308, 16.0308, 16.0308, 16.0308, 16.0308, 16.0308, 16.0308, 16.0308, 16.0308, 16.0308, 16.0308, 16.0308
6.18588, 13.5203, 16.0699, 16.0598, 3.93958, -2.54962, 16.0598, 0, 16.0598, 16.0598, 16.0699, 16.0598, 16.0598, 16.0598, 16.0598, 16.0598, 16.0598, 16.0598, 16.0598, 16.0598, 16.0598, 16.0598, 16.0598, 16.0598, 16.0598, 16.0598
6.19374, 15.5654, 16.0988, 16.0885, 4.19111, -0.533401, 16.0885, 0, 16.0885, 16.0885, 16.0987, 16.0885, 16.0885, 16.0885, 16.0885, 16.0885, 16.0885, 16.0885, 16.0885, 16.0885, 16.0885, 16.0885, 16.0885, 16.0885, 16.0885, 16.0885
6.20161, 16.4104, 16.1272, 16.1169, 4.29073, 0.283155, 16.1169, 0, 16.1169, 16.1169, 16.1272, 16.1169, 16.1169, 16.1169, 16.1169, 16.1169, 16.1169, 16.1169, 16.1169, 16.1169, 16.1169, 16.1169, 16.1169, 16.1169, 16.1169, 16.1169
6.20947, 11.2591, 16.1553, 16.1448, 3.64131, -4.8962, 16.1448, 0, 16.1448, 16.1448, 16.1553, 16.1448, 16.1448, 16.1448, 16.1448, 16.1448, 16.1448, 16.1448, 16.1448, 16.1448, 16.1448, 16.1448, 16.1448, 16.1448, 16.1448, 16.1448
6.21733, 17.8427, 16.1831, 16.1724, 4.45451, 1.65962, 16.1724, 0, 16.1724, 16.1724, 16.183, 16.1724, 16.1724, 16.1724, 16.1724, 16.1724, 16.1724, 16.1724, 16.1724, 16.1724, 16.1724, 16.1724, 16.1724, 16.1724, 16.1724, 16.1724
6.2252, 15.6992, 16.2104, 16.1996, 4.20704, -0.511241, 16.1996, 0, 16.1996, 16.1997, 16.2104, 16.1996, 16.1996, 16.1996, 16.1996, 16.1996, 16.1996, 16.1996, 16.1996, 16.1996, 16.1996, 16.1996, 16.1996, 16.1996, 16.1996, 16.1996
6.23306, 14.2577, 16.2374, 16.2265, 4.03209, -1.97972, 16.2265, 0, 16.2265, 16.2265, 16.2374, 16.2265, 16.2265, 16.2265, 16.2265, 16.2265, 16.2265, 16.2265, 16.2265, 16.2265, 16.2265, 16.2265, 16.2265, 16.2265, 16.2265, 16.2265
6.24093, 14.8813, 16.264, 16.2529, 4.10868, -1.38279, 16.2529, 0, 16.2529, 16.2529, 16.264, 16.2529, 16.2529, 16.2529, 16.2529, 16.2529, 16.2529, 16.2529, 16.2529, 16.2529, 16.2529, 16.2529, 16.2529, 16.2529, 16.2529, 16.2529
6.24879, 15.1621, 16.2903, 16.279, 4.14271, -1.1282, 16.279, 0, 16.279, 16.279, 16.2903, 16.279, 16.279, 16.279, 16.279, 16.279, 16.279, 16.279, 16.279, 16.279, 16.279, 16.279, 16.279, 16.279, 16.279, 16.279
6.25666, 20.2748, 16.3161, 16.3046, 4.71962, 3.95865, 16.3046, 0, 16.3046, 16.3047, 16.3161, 16.3046, 16.3046, 16.3046, 16.3046, 16.3046, 16.3046, 16.3046, 16.3046, 16.3046, 16.3046, 16.3046, 16.3046, 16.3046, 16.3046, 16.3046
6.26452, 14.1291, 16.3417, 16.3299, 4.01611, -2.21255, 16.3299, 0, 16.3299, 16.3299, 16.3416, 16.3299, 16.3299, 16.3299, 16.3299, 16.3299, 16.3299, 16.3299, 16.3299, 16.3299, 16.3299, 16.3299, 16.3299, 16.3299, 16.3299, 16.3299
6.27239, 15.8563, 16.3668, 16.3548, 4.22567, -0.510537, 16.3548, 0, 16.3548, 16.3548, 16.3668, 16.3548, 16.3548, 16.3548, 16.3548, 16.3548, 16.3548, 16.3548, 16.3548, 16.3548, 16.3548, 16.3548, 16.3548, 16.3548, 16.3548, 16.3548
6.28025, 12.0906, 16.3916, 16.3793, 3.75374, -4.30099, 16.3793, 0, 16.3793, 16.3793, 16.3916, 16.3793, 16.3793, 16.3793, 16.3793, 16.3793, 16.3793, 16.3793, 16.3793, 16.3793, 16.3793, 16.3793, 16.3793, 16.3793, 16.3793, 16.3793
6.28812, 20.4543, 16.416, 16.4034, 4.73859, 4.03824, 16.4034, 0, 16.4034, 16.4034, 16.416, 16.4034, 16.4034, 16.4034, 16.4034, 16.4034, 16.4034, 16.4034, 16.4034, 16.4034, 16.4034, 16.4034, 16.4034, 16.4034, 16.4034, 16.4034
6.29598, 18.4926, 16.4401, 16.4271, 4.52687, 2.05247, 16.4271, 0, 16.4271, 16.4271, 16.4401, 16.4271, 16.4271, 16.4271, 16.4271, 16.4271, 16.4271, 16.4271, 16.4271, 16.4271, 16.4271, 16.4271, 16.4271, 16.4271, 16.4271, 16.4271
6.30385, 20.2085, 16.4639, 16.4504, 4.71259, 3.74466, 16.4504, 0, 16.4504, 16.4504, 16.4639, 16.4504, 16.4504, 16.4504, 16.4504, 16.4504, 16.4504, 16.4504, 16.4504, 16.4504, 16.4504, 16.4504, 16.4504, 16.4504, 16.4504, 16.4504
6.31171, 14.2233, 16.4874, 16.4733, 4.02781, -2.26408, 16.4733, 0, 16.4733, 16.4733, 16.4873, 16.4733, 16.4733, 16.4733, 16.4733, 16.4733, 16.4733, 16.4733, 16.4733, 16.4733, 16.4733, 16.4733, 16.4733, 16.4733, 16.4733, 16.4733
6.31957, 6.23781, 16.5105, 16.4958, 2.87016, -10.2727, 16.4958, 0, 16.4959, 16.4959, 16.5105, 16.4958, 16.4958, 16.4958, 16.4958, 16.4958, 16.4958, 16.4958, 16.4958, 16.4958, 16.4958, 16.4959, 16.4958, 16.4958, 16.4958, 16.4958
6.32744, 13.7378, 16.5335, 16.518, 3.96709, -2.79566, 16.518, 0, 16.518, 16.518, 16.5334, 16.518, 16.518, 16.518, 16.518, 16.518, 16.518, 16.518, 16.518, 16.518, 16.518, 16.518, 16.518, 16.518, 16.518, 16.518
6.3353, 10.7243, 16.5561, 16.5397, 3.56711, -5.83182, 16.5397, 0, 16.5397, 16.5398, 16.5561, 16.5397, 16.5397, 16.5397, 16.5397, 16.5397, 16.5397, 16.5397, 16.5397, 16.5397, 16.5397, 16.5397, 16.5397, 16.5397, 16.5397, 16.5397
6.34317, 15.7376, 16.5785, 16.5611, 4.21161, -0.840908, 16.5611, 0, 16.5611, 16.5611, 16.5785, 16.5611, 16.5611, 16.5611, 16.5611, 16.5611, 16.5611, 16.5611, 16.5611, 16.5611, 16.5611, 16.5611, 16.5611, 16.5611, 16.5611, 16.5611
6.35103, 21.4637, 16.6008, 16.5821, 4.84393, 4.86292, 16.5821, 0, 16.5821, 16.5821, 16.6007, 16.5821, 16.5821, 16.5821, 16.5821, 16.5821, 16.5821, 16.5821, 16.5821, 16.5821, 16.5821, 16.5821, 16.5821, 16.5821, 16.5821, 16.5821
6.3589, 19.7882, 16.6228, 16.6027, 4.66779, 3.16544, 16.6027, 0, 16.6027, 16.6027, 16.6228, 16.6027, 16.6027, 16.6027, 16.6027, 16.6027, 16.6027, 16.6027, 16.6027, 16.6027, 16.6027, 16.6027, 16.6027, 16.6027, 16.6027, 16.6027
6.36676, 10.6402, 16.6447, 16.6229, 3.55531, -6.00446, 16.6229, 0, 16.6229, 16.6229, 16.6446, 16.6229, 16.6229, 16.6229, 16.6229, 16.6229, 16.6229, 16.6229, 16.6229, 16.6229, 16.6229, 16.6229, 16.6229, 16.6229, 16.6229, 16.6229
6.37463, 20.0399, 16.6664, 16.6427, 4.69467, 3.37349, 16.6427, 0, 16.6428, 16.6428, 16.6664, 16.6427, 16.6427, 16.6427, 16.6427, 16.6427, 16.6427, 16.6427, 16.6427, 16.6427, 16.6427, 16.6427, 16.6427, 16.6427, 16.6427, 16.6427
6.38249, 20.3686, 16.688, 16.6622, 4.72955, 3.68062, 16.6622, 0, 16.6622, 16.6622, 16.688, 16.6622, 16.6622, 16.6622, 16.6622, 16.6622, 16.6622, 16.6622, 16.6622, 16.6622, 16.6622, 16.6622, 16.6622, 16.6622, 16.6622, 16.6622
6.39036, 22.3699, 16.7095, 16.6813, 4.93659, 5.66036, 16.6813, 0, 16.6813, 16.6813, 16.7095, 16.6813, 16.6813, 16.6813, 16.6813, 16.6813, 16.6813, 16.6813, 16.6813, 16.6813, 16.6813, 16.6813, 16.6813, 16.6813, 16.6813, 16.6813
6.39822, 13.6631, 16.7309, 16.7, 3.95766, -3.06785, 16.7, 0, 16.7, 16.7, 16.7309, 16.7, 16.7, 16.7, 16.7, 16.7, 16.7, 16.7, 16.7, 16.7, 16.7, 16.7, 16.7, 16.7, 16.7, 16.7
6.40609, 24.4256, 16.7522, 16.7184, 5.14058, 7.67339, 16.7184, 0, 16.7184, 16.7184, 16.7522, 16.7184, 16.7184, 16.7184, 16.7184, 16.7184, 16.7184, 16.7184, 16.7184, 16.7184, 16.7184, 16.7184, 16.7184, 16.7184, 16.7184, 16.7184
6.41395, 23.974, 16.7734, 16.7364, 5.09646, 7.20059, 16.7364, 0, 16.7364, 16.7364, 16.7733, 16.7364, 16.7364, 16.7364, 16.7364, 16.7364, 16.7364, 16.7364, 16.7364, 16.7364, 16.7364, 16.7364, 16.7364, 16.7364, 16.7364, 16.7364
6.42181, 20.2227, 16.7944, 16.754, 4.7141, 3.42834, 16.754, 0, 16.754, 16.754, 16.7943, 16.754, 16.754, 16.754, 16.754, 16.754, 16.754, 16.754, 16.754, 16.754, 16.754, 16.754, 16.754, 16.754, 16.754, 16.754
6.42968, 15.6418, 16.8152, 16.7712, 4.20022, -1.17337, 16.7712, 0, 16.7713, 16.7713, 16.8152, 16.7712, 16.7712, 16.7712, 16.7712, 16.7712, 16.7712, 16.7712, 16.7712, 16.7712, 16.7712, 16.7712, 16.7712, 16.7712, 16.7712, 16.7712
6.43754, 14.9859, 16.8358, 16.7882, 4.12139, -1.84994, 16.7882, 0, 16.7882, 16.7882, 16.8358, 16.7882, 16.7882, 16.7882, 16.7882, 16.7882, 16.7882, 16.7882, 16.7882, 16.7882, 16.7882, 16.7882, 16.7882, 16.7882, 16.7882, 16.7882
6.44541, 12.9855, 16.8561, 16.8047, 3.87111, -3.87064, 16.8047, 0, 16.8047, 16.8047, 16.8561, 16.8047, 16.8047, 16.8047, 16.8047, 16.8047, 16.8047, 16.8047, 16.8047, 16.8047, 16.8047, 16.8047, 16.8047, 16.8047, 16.8047, 16.8047
6.45327, 14.4037, 16.8761, 16.8209, 4.05015, -2.47239, 16.8209, 0, 16.8209, 16.8209, 16.8761, 16.8209, 16.8209, 16.8209, 16.8209, 16.8209, 16.8209, 16.8209, 16.8209, 16.8209, 16.8209, 16.8209, 16.8209, 16.8209, 16.8209, 16.8209
6.46114, 17.9808, 16.8957, 16.8367, 4.46999, 1.08507, 16.8367, 0, 16.8367, 16.8367, 16.8957, 16.8367, 16.8367, 16.8367, 16.8367, 16.8367, 16.8367, 16.8367, 16.8367, 16.8367, 16.8367, 16.8367, 16.8367, 16.8367, 16.8367, 16.8367
6.469, 13.5935, 16.9148, 16.8522, 3.94887, -3.32125, 16.8522, 0, 16.8522, 16.8522, 16.9148, 16.8522, 16.8522, 16.8522, 16.8522, 16.8522, 16.8522, 16.8522, 16.8522, 16.8522, 16.8522, 16.8522, 16.8522, 16.8522, 16.8522, 16.8522
6.47687, 21.1654, 16.9333, 16.8674, 4.81305, 4.23213, 16.8674, 0, 16.8674, 16.8674, 16.9333, 16.8674, 16.8674, 16.8674, 16.8674, 16.8674, 16.8674, 16.8674, 16.8674, 16.8674, 16.8674, 16.8674, 16.8674, 16.8674, 16.8674, 16.8674
6.48473, 25.784, 16.9512, 16.8821, 5.27105, 8.83284, 16.8821, 0, 16.8821, 16.8821, 16.9512, 16.8821, 16.8821, 16.8821, 16.8821, 16.8821, 16.8821, 16.8821, 16.8821, 16.8821, 16.8821, 16.8821, 16.8821, 16.8821, 16.8821, 16.8821
6.4926, 11.183, 16.9683, 16.8966, 3.63084, -5.7853, 16.8966, 0, 16.8966, 16.8966, 16.9683, 16.8966, 16.8966, 16.8966, 16.8966, 16.8966, 16.8966, 16.8966, 16.8966, 16.8966, 16.8966, 16.8966, 16.8966, 16.8966, 16.8966, 16.8966
6.50046, 16.5667, 16.9847, 16.9107, 4.30891, -0.418005, 16.9107, 0, 16.9107, 16.9107, 16.9846, 16.9107, 16.9107, 16.9107, 16.9107, 16.9107, 16.9107, 16.9107, 16.9107, 16.9107, 16.9107, 16.9107, 16.9107, 16.9107, 16.9107, 16.9107
6.50832, 16.3994, 17.0002, 16.9244, 4.28945, -0.600739, 16.9244, 0, 16.9244, 16.9245, 17.0001, 16.9244, 16.9244, 16.9244, 16.9244, 16.9244, 16.9244, 16.9244, 16.9244, 16.9244, 16.9244, 16.9244, 16.9244, 16.9244, 16.9244, 16.9244
6.51619, 14.2236, 17.0148, 16.9379, 4.02785, -2.79119, 16.9379, 0, 16.9379, 16.9379, 17.0147, 16.9379, 16.9379, 16.9379, 16.9379, 16.9379, 16.9379, 16.9379, 16.9379, 16.9379, 16.9379, 16.9379, 16.9379, 16.9379, 16.9379, 16.9379
6.52405, 10.9296, 17.0284, 16.9509, 3.59577, -6.09884, 16.9509, 0, 16.9509, 16.9509, 17.0284, 16.9509, 16.9509, 16.9509, 16.9509, 16.9509, 16.9509, 16.9509, 16.9509, 16.9509, 16.9509, 16.9509, 16.9509, 16.9509, 16.9509, 16.9509
6.53192, 13.2407, 17.0411, 16.9637, 3.90394, -3.80041, 16.9637, 0, 16.9637, 16.9637, 17.0411, 16.9637, 16.9637, 16.9637, 16.9637, 16.9637, 16.9637, 16.9637, 16.9637, 16.9637, 16.9637, 16.9637, 16.9637, 16.9637, 16.9637, 16.9637
6.53978, 12.2691, 17.0529, 16.9761, 3.77745, -4.7838, 16.9761, 0, 16.9761, 16.9761, 17.0529, 16.9761, 16.9761, 16.9761, 16.9761, 16.9761, 16.9761, 16.9761, 16.9761, 16.9761, 16.9761, 16.9761, 16.9761, 16.9761, 16.9761, 16.9761
6.54765, 12.7118, 17.0638, 16.9881, 3.83559, -4.35205, 16.9881, 0, 16.9881, 16.9881, 17.0638, 16.9881, 16.9881, 16.9881, 16.9881, 16.9881, 16.9881, 16.9881, 16.9881, 16.9881, 16.9881, 16.9881, 16.9881, 16.9881, 16.9881, 16.9881
6.55551, 13.2351, 17.0738, 16.9998, 3.90321, -3.83876, 16.9998, 0, 16.9998, 16.9998, 17.0738, 16.9998, 16.9998, 16.9998, 16.9998, 16.9998, 16.9998, 16.9998, 16.9998, 16.9998, 16.9998, 16.9998, 16.9998, 16.9998, 16.9998, 16.9998
6.56338, 25.7458, 17.083, 17.0112, 5.26743, 8.66279, 17.0112, 0, 17.0112, 17.0112, 17.083, 17.0112, 17.0112, 17.0112, 17.0112, 17.0112, 17.0112, 17.0112, 17.0112, 17.0112, 17.0112, 17.0112, 17.0112, 17.0112, 17.0112, 17.0112
6.57124, 12.547, 17.0914, 17.0222, 3.81405, -4.54444, 17.0222, 0, 17.0223, 17.0223, 17.0914, 17.0222, 17.0222, 17.0222, 17.0222, 17.0222, 17.0222, 17.0222, 17.0222, 17.0222, 17.0222, 17.0222, 17.0222, 17.0222, 17.0222, 17.0222
6.57911, 19.7745, 17.0992, 17.033, 4.66632, 2.67533, 17.033, 0, 17.033, 17.033, 17.0992, 17.033, 17.033, 17.033, 17.033, 17.033, 17.033, 17.033, 17.033, 17.033, 17.033, 17.033, 17.033, 17.033, 17.033, 17.033
6.58697, 14.6493, 17.1064, 17.0433, 4.08035, -2.4571, 17.0433, 0, 17.0433, 17.0434, 17.1063, 17.0433, 17.0433, 17.0433, 17.0433, 17.0433, 17.0433, 17.0433, 17.0433, 17.0433, 17.0433, 17.0433, 17.0433, 17.0433, 17.0433, 17.0433
6.59483, 14.6477, 17.113, 17.0534, 4.08016, -2.4653, 17.0534, 0, 17.0534, 17.0534, 17.113, 17.0534, 17.0534, 17.0534, 17.0534, 17.0534, 17.0534, 17.0534, 17.0534, 17.0534, 17.0534, 17.0534, 17.0534, 17.0534, 17.0534, 17.0534
6.6027, 18.1496, 17.1192, 17.0631, 4.48883, 1.03035, 17.0631, 0, 17.0631, 17.0631, 17.1192, 17.0631, 17.0631, 17.0631, 17.0631, 17.0631, 17.0631, 17.0631, 17.0631, 17.0631, 17.0631, 17.0631, 17.0631, 17.0631, 17.0631, 17.0631
6.61056, 14.3349, 17.1251, 17.0725, 4.04165, -2.79013, 17.0725, 0, 17.0725, 17.0725, 17.125, 17.0725, 17.0725, 17.0725, 17.0725, 17.0725, 17.0725, 17.0725, 17.0725, 17.0725, 17.0725, 17.0725, 17.0725, 17.0725, 17.0725, 17.0725
6.61843, 12.464, 17.1307, 17.0815, 3.80315, -4.66667, 17.0815, 0, 17.0815, 17.0816, 17.1306, 17.0815, 17.0815, 17.0815, 17.0815, 17.0815, 17.0815, 17.0815, 17.0815, 17.0815, 17.0815, 17.0815, 17.0815, 17.0815, 17.0815, 17.0815
6.62629, 10.9798, 17.136, 17.0903, 3.60274, -6.15625, 17.0903, 0, 17.0903, 17.0903, 17.136, 17.0903, 17.0903, 17.0903, 17.0903, 17.0903, 17.0903, 17.0903, 17.0903, 17.0903, 17.0903, 17.0903, 17.0903, 17.0903, 17.0903, 17.0903
6.63416, 14.1348, 17.1412, 17.0987, 4.01681, -3.00641, 17.0987, 0, 17.0987, 17.0987, 17.1412, 17.0987, 17.0987, 17.0987, 17.0987, 17.0987, 17.0987, 17.0987, 17.0987, 17.0987, 17.0987, 17.0987, 17.0987, 17.0987, 17.0987, 17.0987
6.64202, 17.3731, 17.1463, 17.1067, 4.40149, 0.226841, 17.1067, 0, 17.1067, 17.1068, 17.1463, 17.1067, 17.1067, 17.1067, 17.1067, 17.1067, 17.1067, 17.1067, 17.1067, 17.1067, 17.1067, 17.1067, 17.1067, 17.1067, 17.1067, 17.1067
6.64989, 18.1364, 17.1513, 17.1145, 4.48736, 0.985144, 17.1145, 0, 17.1145, 17.1145, 17.1512, 17.1145, 17.1145, 17.1145, 17.1145, 17.1145, 17.1145, 17.1145, 17.1145, 17.1145, 17.1145, 17.1145, 17.1145, 17.1145, 17.1145, 17.1145
6.65775, 9.57175, 17.1562, 17.1219, 3.40173, -7.58447, 17.1219, 0, 17.1219, 17.122, 17.1562, 17.1219, 17.1219, 17.1219, 17.1219, 17.1219, 17.1219, 17.1219, 17.1219, 17.1219, 17.1219, 17.1219, 17.1219, 17.1219, 17.1219, 17.1219
6.66562, 18.2559, 17.1611, 17.129, 4.50065, 1.09479, 17.129, 0, 17.129, 17.1291, 17.161, 17.129, 17.129, 17.129, 17.129, 17.129, 17.129, 17.129, 17.129, 17.129, 17.129, 17.129, 17.129, 17.129, 17.129, 17.129
6.67348, 12.8462, 17.1659, 17.1358, 3.85307, -4.31975, 17.1358, 0, 17.1358, 17.1359, 17.1659, 17.1358, 17.1358, 17.1358, 17.1358, 17.1358, 17.1358, 17.1358, 17.1358, 17.1358, 17.1358, 17.1358, 17.1358, 17.1358, 17.1358, 17.1358
6.68134, 7.68622, 17.1707, 17.1423, 3.11227, -9.4845, 17.1423, 0, 17.1423, 17.1424, 17.1706, 17.1423, 17.1423, 17.1423, 17.1423, 17.1423, 17.1423, 17.1423, 17.1423, 17.1423, 17.1423, 17.1423, 17.1423, 17.1423, 17.1423, 17.1423
6.68921, 12.0207, 17.1754, 17.1485, 3.74443, -5.1547, 17.1485, 0, 17.1485, 17.1486, 17.1753, 17.1485, 17.1485, 17.1485, 17.1485, 17.1485, 17.1485, 17.1485, 17.1485, 17.1485, 17.1485, 17.1485, 17.1485, 17.1485, 17.1485, 17.1485
6.69707, 9.12945, 17.1801, 17.1544, 3.33608, -8.05064, 17.1544, 0, 17.1544, 17.1545, 17.18, 17.1544, 17.1544, 17.1544, 17.1544, 17.1544, 17.1544, 17.1544, 17.1544, 17.1544, 17.1544, 17.1544, 17.1544, 17.1544, 17.1544, 17.1544
6.70494, 5.52063, 17.1846, 17.1599, 2.74238, -11.664, 17.1599, 0, 17.1599, 17.16, 17.1845, 17.1599, 17.1599, 17.1599, 17.1599, 17.1599, 17.1599, 17.1599, 17.1599, 17.1599, 17.1599, 17.1599, 17.1599, 17.1599, 17.1599, 17.1599
6.7128, 19.7243, 17.1891, 17.1651, 4.66093, 2.5352, 17.1651, 0, 17.1651, 17.1653, 17.1889, 17.1651, 17.1651, 17.1651, 17.1651, 17.1651, 17.1651, 17.1651, 17.1651, 17.1651, 17.1651, 17.1651, 17.1651, 17.1651, 17.1651, 17.1651
6.72067, 5.98792, 17.1934, 17.1701, 2.82629, -11.2055, 17.1701, 0, 17.1701, 17.1703, 17.1932, 17.1701, 17.1701, 17.1701, 17.1701, 17.1701, 17.1701, 17.1701, 17.1701, 17.1701, 17.1701, 17.1701, 17.1701, 17.1701, 17.1701, 17.1701
6.72853, 7.86131, 17.1976, 17.1747, 3.14027, -9.33628, 17.1747, 0, 17.1747, 17.1749, 17.1974, 17.1747, 17.1747, 17.1747, 17.1747, 17.1747, 17.1747, 17.1747, 17.1747, 17.1747, 17.1747, 17.1747, 17.1747, 17.1747, 17.1747, 17.1747
6.7364, 21.2369, 17.2016, 17.179, 4.82047, 4.03532, 17.179, 0, 17.179, 17.1793, 17.2013, 17.179, 17.179, 17.179, 17.179, 17.179, 17.179, 17.179, 17.179, 17.179, 17.179, 17.179, 17.179, 17.179, 17.179, 17.179
6.74426, 20.4658, 17.2054, 17.1831, 4.73982, 3.26045, 17.1831, 0, 17.1831, 17.1834, 17.2051, 17.1831, 17.1831, 17.1831, 17.1831, 17.1831, 17.1831, 17.1831, 17.1831, 17.1831, 17.1831, 17.1831, 17.1831, 17.1831, 17.1831, 17.1831
6.75213, 17.1524, 17.209, 17.1868, 4.37634, -0.0566521, 17.1868, 0, 17.1868, 17.1872, 17.2087, 17.1868, 17.1868, 17.1868, 17.1868, 17.1868, 17.1868, 17.1868, 17.1868, 17.1868, 17.1868, 17.1868, 17.1868, 17.1868, 17.1868, 17.1868
6.75999, 8.99294, 17.2124, 17.1902, 3.31556, -8.21948, 17.1902, 0, 17.1903, 17.1907, 17.212, 17.1902, 17.1902, 17.1902, 17.1902, 17.1902, 17.1902, 17.1902, 17.1902, 17.1902, 17.1902, 17.1902, 17.1902, 17.1902, 17.1902, 17.1902
6.76786, 14.3312, 17.2156, 17.1934, 4.04119, -2.88436, 17.1934, 0, 17.1934, 17.1939, 17.2151, 17.1934, 17.1934, 17.1934, 17.1934, 17.1934, 17.1934, 17.1934, 17.1934, 17.1934, 17.1934, 17.1934, 17.1934, 17.1934, 17.1934, 17.1934
6.77572, 14.0954, 17.2185, 17.1962, 4.01191, -3.12311, 17.1962, 0, 17.1963, 17.1968, 17.218, 17.1962, 17.1962, 17.1962, 17.1962, 17.1962, 17.1962, 17.1962, 17.1962, 17.1962, 17.1962, 17.1962, 17.1962, 17.1962, 17.1962, 17.1962
