   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_252.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
15.3545, 29.8933, 21.98, 21.98, 5.64742, 7.91331, 21.98, 0, 21.98, 21.98, 21.98, 21.98, 21.98, 21.98, 21.98, 21.98, 21.98, 21.98, 21.98, 21.98, 21.98, 21.98, 21.98, 21.98, 21.98
15.3624, 17.9777, 21.873, 21.873, 4.46964, -3.89534, 21.873, 0, 21.873, 21.873, 21.873, 21.873, 21.873, 21.873, 21.873, 21.873, 21.873, 21.873, 21.873, 21.873, 21.873, 21.873, 21.873, 21.873, 21.873
15.3704, 19.1941, 21.7663, 21.7663, 4.6037, -2.57227, 21.7663, 0, 21.7663, 21.7663, 21.7663, 21.7663, 21.7663, 21.7663, 21.7663, 21.7663, 21.7663, 21.7663, 21.7663, 21.7663, 21.7663, 21.7663, 21.7663, 21.7663, 21.7663
15.3784, 23.7636, 21.6717, 21.6717, 5.07578, 2.09187, 21.6717, 0, 21.6717, 21.6717, 21.6717, 21.6717, 21.6717, 21.6717, 21.6717, 21.6717, 21.6717, 21.6717, 21.6717, 21.6717, 21.6717, 21.6717, 21.6717, 21.6717, 21.6717
15.3864, 29.1611, 21.5716, 21.5716, 5.58221, 7.58945, 21.5716, 0, 21.5716, 21.5716, 21.5716, 21.5716, 21.5716, 21.5716, 21.5716, 21.5716, 21.5716, 21.5716, 21.5716, 21.5716, 21.5716, 21.5716, 21.5716, 21.5716, 21.5716
15.3943, 26.9089, 21.467, 21.467, 5.3767, 5.4419, 21.467, 0, 21.467, 21.467, 21.467, 21.467, 21.467, 21.467, 21.467, 21.467, 21.467, 21.467, 21.467, 21.467, 21.467, 21.467, 21.467, 21.467, 21.467
15.4023, 17.3901, 21.3602, 21.3602, 4.40342, -3.97016, 21.3602, 0, 21.3602, 21.3602, 21.3602, 21.3602, 21.3602, 21.3602, 21.3602, 21.3602, 21.3602, 21.3602, 21.3602, 21.3602, 21.3602, 21.3602, 21.3602, 21.3602, 21.3602
15.4103, 17.3581, 21.2537, 21.2537, 4.39979, -3.89563, 21.2537, 0, 21.2537, 21.2537, 21.2537, 21.2537, 21.2537, 21.2537, 21.2537, 21.2537, 21.2537, 21.2537, 21.2537, 21.2537, 21.2537, 21.2537, 21.2537, 21.2537, 21.2537
15.4183, 15.5948, 21.1619, 21.1619, 4.19461, -5.56709, 21.1619, 0, 21.1619, 21.1619, 21.1619, 21.1619, 21.1619, 21.1619, 21.1619, 21.1619, 21.1619, 21.1619, 21.1619, 21.1619, 21.1619, 21.1619, 21.1619, 21.1619, 21.1619
15.4263, 24.6062, 21.0636, 21.0636, 5.15812, 3.54264, 21.0636, 0, 21.0636, 21.0636, 21.0636, 21.0636, 21.0636, 21.0636, 21.0636, 21.0636, 21.0636, 21.0636, 21.0636, 21.0636, 21.0636, 21.0636, 21.0636, 21.0636, 21.0636
15.4342, 27.4741, 20.9598, 20.9598, 5.42901, 6.51434, 20.9598, 0, 20.9598, 20.9598, 20.9598, 20.9598, 20.9598, 20.9598, 20.9598, 20.9598, 20.9598, 20.9598, 20.9598, 20.9598, 20.9598, 20.9598, 20.9598, 20.9598, 20.9598
15.4422, 33.4178, 20.8534, 20.8534, 5.95129, 12.5645, 20.8534, 0, 20.8534, 20.8534, 20.8534, 20.8534, 20.8534, 20.8534, 20.8534, 20.8534, 20.8534, 20.8534, 20.8534, 20.8534, 20.8534, 20.8534, 20.8534, 20.8534, 20.8534
15.4502, 22.8931, 20.7473, 20.7473, 4.9893, 2.14584, 20.7473, 0, 20.7473, 20.7473, 20.7473, 20.7473, 20.7473, 20.7473, 20.7473, 20.7473, 20.7473, 20.7473, 20.7473, 20.7473, 20.7473, 20.7473, 20.7473, 20.7473, 20.7473
15.4582, 29.995, 20.6581, 20.6581, 5.65641, 9.33689, 20.6581, 0, 20.6581, 20.6581, 20.6581, 20.6581, 20.6581, 20.6581, 20.6581, 20.6581, 20.6581, 20.6581, 20.6581, 20.6581, 20.6581, 20.6581, 20.6581, 20.6581, 20.6581
15.4662, 23.4955, 20.5615, 20.5615, 5.04931, 2.93406, 20.5615, 0, 20.5615, 20.5615, 20.5615, 20.5615, 20.5615, 20.5615, 20.5615, 20.5615, 20.5615, 20.5615, 20.5615, 20.5615, 20.5615, 20.5615, 20.5615, 20.5615, 20.5615
15.4741, 27.4611, 20.4585, 20.4585, 5.42781, 7.00256, 20.4585, 0, 20.4585, 20.4585, 20.4585, 20.4585, 20.4585, 20.4585, 20.4585, 20.4585, 20.4585, 20.4585, 20.4585, 20.4585, 20.4585, 20.4585, 20.4585, 20.4585, 20.4585
15.4821, 22.9678, 20.3526, 20.3526, 4.99678, 2.61519, 20.3526, 0, 20.3526, 20.3526, 20.3526, 20.3526, 20.3526, 20.3526, 20.3526, 20.3526, 20.3526, 20.3526, 20.3526, 20.3526, 20.3526, 20.3526, 20.3526, 20.3526, 20.3526
15.4901, 26.969, 20.2469, 20.2469, 5.38229, 6.72211, 20.2469, 0, 20.2469, 20.2469, 20.2469, 20.2469, 20.2469, 20.2469, 20.2469, 20.2469, 20.2469, 20.2469, 20.2469, 20.2469, 20.2469, 20.2469, 20.2469, 20.2469, 20.2469
15.4981, 23.472, 20.1618, 20.1618, 5.04698, 3.3102, 20.1618, 0, 20.1618, 20.1618, 20.1618, 20.1618, 20.1618, 20.1618, 20.1618, 20.1618, 20.1618, 20.1618, 20.1618, 20.1618, 20.1618, 20.1618, 20.1618, 20.1618, 20.1618
15.506, 15.9819, 20.0674, 20.0674, 4.24051, -4.08552, 20.0674, 0, 20.0674, 20.0674, 20.0674, 20.0674, 20.0674, 20.0674, 20.0674, 20.0674, 20.0674, 20.0674, 20.0674, 20.0674, 20.0674, 20.0674, 20.0674, 20.0674, 20.0674
15.514, 17.4843, 19.965, 19.965, 4.4141, -2.48072, 19.965, 0, 19.965, 19.965, 19.965, 19.965, 19.965, 19.965, 19.965, 19.965, 19.965, 19.965, 19.965, 19.965, 19.965, 19.965, 19.965, 19.965, 19.965
15.522, 21.4263, 19.8587, 19.8587, 4.84007, 1.56759, 19.8587, 0, 19.8587, 19.8587, 19.8587, 19.8587, 19.8587, 19.8587, 19.8587, 19.8587, 19.8587, 19.8587, 19.8587, 19.8587, 19.8587, 19.8587, 19.8587, 19.8587, 19.8587
15.53, 19.0176, 19.7527, 19.7527, 4.5845, -0.735062, 19.7527, 0, 19.7527, 19.7527, 19.7527, 19.7527, 19.7527, 19.7527, 19.7527, 19.7527, 19.7527, 19.7527, 19.7527, 19.7527, 19.7527, 19.7527, 19.7527, 19.7527, 19.7527
15.538, 21.9465, 19.7097, 19.7097, 4.89351, 2.23681, 19.7097, 0, 19.7097, 19.7097, 19.7097, 19.7097, 19.7097, 19.7097, 19.7097, 19.7097, 19.7097, 19.7097, 19.7097, 19.7097, 19.7097, 19.7097, 19.7097, 19.7097, 19.7097
15.5459, 22.0751, 19.6536, 19.6536, 4.90664, 2.42145, 19.6536, 0, 19.6536, 19.6536, 19.6536, 19.6536, 19.6536, 19.6536, 19.6536, 19.6536, 19.6536, 19.6536, 19.6536, 19.6536, 19.6536, 19.6536, 19.6536, 19.6536, 19.6536
15.5539, 16.0255, 19.5861, 19.5861, 4.24565, -3.56062, 19.5861, 0, 19.5861, 19.5861, 19.5861, 19.5861, 19.5861, 19.5861, 19.5861, 19.5861, 19.5861, 19.5861, 19.5861, 19.5861, 19.5861, 19.5861, 19.5861, 19.5861, 19.5861
15.5619, 18.4236, 19.513, 19.513, 4.51925, -1.08935, 19.513, 0, 19.513, 19.513, 19.513, 19.513, 19.513, 19.513, 19.513, 19.513, 19.513, 19.513, 19.513, 19.513, 19.513, 19.513, 19.513, 19.513, 19.513
15.5699, 14.4574, 19.44, 19.4399, 4.05677, -4.98254, 19.4399, 0, 19.4399, 19.4399, 19.4399, 19.4399, 19.4399, 19.4399, 19.4399, 19.4399, 19.4399, 19.4399, 19.4399, 19.4399, 19.4399, 19.4399, 19.4399, 19.44, 19.4399
15.5779, 27.454, 19.3956, 19.3955, 5.42716, 8.05847, 19.3955, 0, 19.3955, 19.3955, 19.3955, 19.3955, 19.3955, 19.3955, 19.3955, 19.3955, 19.3955, 19.3955, 19.3955, 19.3955, 19.3955, 19.3955, 19.3955, 19.3956, 19.3955
15.5858, 24.8019, 19.3393, 19.3393, 5.17705, 5.46255, 19.3393, 0, 19.3393, 19.3393, 19.3393, 19.3393, 19.3393, 19.3393, 19.3393, 19.3393, 19.3393, 19.3393, 19.3393, 19.3393, 19.3393, 19.3393, 19.3393, 19.3393, 19.3393
15.5938, 34.4948, 19.2728, 19.2727, 6.04109, 15.222, 19.2727, 0, 19.2727, 19.2727, 19.2727, 19.2727, 19.2727, 19.2727, 19.2727, 19.2727, 19.2727, 19.2727, 19.2727, 19.2727, 19.2727, 19.2727, 19.2727, 19.2728, 19.2727
15.6018, 25.8297, 19.2012, 19.2011, 5.27539, 6.62853, 19.2011, 0, 19.2011, 19.2011, 19.2011, 19.2011, 19.2011, 19.2011, 19.2011, 19.2011, 19.2011, 19.2011, 19.2011, 19.2011, 19.2011, 19.2011, 19.2011, 19.2012, 19.2011
15.6098, 27.4933, 19.1298, 19.1297, 5.43078, 8.36355, 19.1297, 0, 19.1297, 19.1297, 19.1297, 19.1297, 19.1297, 19.1297, 19.1297, 19.1297, 19.1297, 19.1297, 19.1297, 19.1297, 19.1297, 19.1297, 19.1297, 19.1298, 19.1297
15.6177, 31.6531, 19.0863, 19.0861, 5.80113, 12.5669, 19.0861, 0, 19.0861, 19.0861, 19.0861, 19.0861, 19.0861, 19.0861, 19.0861, 19.0861, 19.0861, 19.0861, 19.0861, 19.0861, 19.0861, 19.0861, 19.0861, 19.0863, 19.0861
15.6257, 23.3487, 19.0305, 19.0304, 5.03475, 4.31815, 19.0304, 0, 19.0304, 19.0304, 19.0304, 19.0304, 19.0304, 19.0304, 19.0304, 19.0304, 19.0304, 19.0304, 19.0304, 19.0304, 19.0304, 19.0304, 19.0304, 19.0305, 19.0304
15.6337, 29.4188, 18.9645, 18.9643, 5.60525, 10.4544, 18.9643, 0, 18.9643, 18.9643, 18.9643, 18.9643, 18.9643, 18.9643, 18.9643, 18.9643, 18.9643, 18.9643, 18.9643, 18.9643, 18.9643, 18.9643, 18.9643, 18.9645, 18.9643
15.6417, 26.6927, 18.8932, 18.8931, 5.35656, 7.79944, 18.8931, 0, 18.8931, 18.8931, 18.8931, 18.8931, 18.8931, 18.8931, 18.8931, 18.8931, 18.8931, 18.8931, 18.8931, 18.8931, 18.8931, 18.8931, 18.8931, 18.8932, 18.8931
15.6497, 23.6833, 18.8222, 18.8219, 5.06787, 4.86109, 18.8219, 0, 18.8219, 18.8219, 18.8219, 18.8219, 18.8219, 18.8219, 18.8219, 18.8219, 18.8219, 18.8219, 18.8219, 18.8219, 18.8219, 18.8219, 18.8219, 18.8222, 18.8219
15.6576, 26.8161, 18.7799, 18.7797, 5.36806, 8.03618, 18.7797, 0, 18.7797, 18.7797, 18.7797, 18.7797, 18.7797, 18.7797, 18.7797, 18.7797, 18.7797, 18.7797, 18.7797, 18.7797, 18.7797, 18.7797, 18.7797, 18.7799, 18.7797
15.6656, 19.2971, 18.725, 18.7247, 4.61488, 0.572138, 18.7247, 0, 18.7247, 18.7247, 18.7247, 18.7247, 18.7247, 18.7247, 18.7247, 18.7247, 18.7247, 18.7247, 18.7247, 18.7247, 18.7247, 18.7247, 18.7247, 18.725, 18.7247
15.6736, 21.4349, 18.6593, 18.6589, 4.84096, 2.77566, 18.6589, 0, 18.6589, 18.6589, 18.6589, 18.6589, 18.6589, 18.6589, 18.6589, 18.6589, 18.6589, 18.6589, 18.6589, 18.6589, 18.6589, 18.6589, 18.6589, 18.6593, 18.6589
15.6816, 14.7533, 18.5882, 18.5877, 4.09308, -3.83488, 18.5877, 0, 18.5877, 18.5877, 18.5877, 18.5877, 18.5877, 18.5877, 18.5877, 18.5877, 18.5877, 18.5877, 18.5877, 18.5877, 18.5877, 18.5877, 18.5877, 18.5882, 18.5877
15.6896, 19.4167, 18.5173, 18.5167, 4.62782, 0.899473, 18.5167, 0, 18.5167, 18.5167, 18.5167, 18.5167, 18.5167, 18.5167, 18.5167, 18.5167, 18.5167, 18.5167, 18.5167, 18.5167, 18.5167, 18.5167, 18.5167, 18.5173, 18.5167
15.6975, 24.8513, 18.4751, 18.4744, 5.18182, 6.37623, 18.4744, 0, 18.4744, 18.4744, 18.4744, 18.4744, 18.4744, 18.4744, 18.4744, 18.4744, 18.4744, 18.4744, 18.4744, 18.4744, 18.4744, 18.4744, 18.4744, 18.4751, 18.4744
15.7055, 22.4046, 18.4207, 18.4199, 4.9401, 3.98391, 18.4199, 0, 18.4199, 18.4199, 18.4199, 18.4199, 18.4199, 18.4199, 18.4199, 18.4199, 18.4199, 18.4199, 18.4199, 18.4199, 18.4199, 18.4199, 18.4199, 18.4207, 18.4199
15.7135, 19.8315, 18.3556, 18.3547, 4.67242, 1.47588, 18.3547, 0, 18.3547, 18.3547, 18.3547, 18.3547, 18.3547, 18.3547, 18.3547, 18.3547, 18.3547, 18.3547, 18.3547, 18.3547, 18.3547, 18.3547, 18.3547, 18.3556, 18.3547
15.7215, 25.5362, 18.2853, 18.2843, 5.24749, 7.2509, 18.2843, 0, 18.2843, 18.2843, 18.2843, 18.2843, 18.2843, 18.2843, 18.2843, 18.2843, 18.2843, 18.2843, 18.2843, 18.2843, 18.2843, 18.2843, 18.2843, 18.2853, 18.2843
15.7294, 28.8292, 18.2151, 18.2139, 5.55241, 10.6141, 18.2139, 0, 18.2139, 18.2139, 18.2139, 18.2139, 18.2139, 18.2139, 18.2139, 18.2139, 18.2139, 18.2139, 18.2139, 18.2139, 18.2139, 18.2139, 18.2139, 18.2151, 18.2139
15.7374, 22.4022, 18.1712, 18.1698, 4.93986, 4.23106, 18.1698, 0, 18.1698, 18.1698, 18.1698, 18.1698, 18.1698, 18.1698, 18.1698, 18.1698, 18.1698, 18.1698, 18.1698, 18.1698, 18.1698, 18.1698, 18.1698, 18.1712, 18.1698
15.7454, 19.1331, 18.1167, 18.1152, 4.59707, 1.01641, 18.1152, 0, 18.1152, 18.1152, 18.1152, 18.1152, 18.1152, 18.1152, 18.1152, 18.1152, 18.1152, 18.1152, 18.1152, 18.1152, 18.1152, 18.1152, 18.1152, 18.1167, 18.1152
15.7534, 23.4991, 18.0528, 18.0511, 5.04967, 5.44636, 18.0511, 0, 18.0511, 18.0511, 18.0511, 18.0511, 18.0511, 18.0511, 18.0511, 18.0511, 18.0511, 18.0511, 18.0511, 18.0511, 18.0511, 18.0511, 18.0511, 18.0528, 18.0511
15.7614, 22.2971, 17.9842, 17.9823, 4.92921, 4.31292, 17.9823, 0, 17.9823, 17.9823, 17.9823, 17.9823, 17.9823, 17.9823, 17.9823, 17.9823, 17.9823, 17.9823, 17.9823, 17.9823, 17.9823, 17.9823, 17.9823, 17.9842, 17.9823
15.7693, 22.2218, 17.9159, 17.9137, 4.92157, 4.30596, 17.9137, 0, 17.9137, 17.9137, 17.9137, 17.9137, 17.9137, 17.9137, 17.9137, 17.9137, 17.9137, 17.9137, 17.9137, 17.9137, 17.9137, 17.9137, 17.9137, 17.9159, 17.9137
15.7773, 20.9046, 17.8657, 17.8633, 4.78587, 3.03887, 17.8633, 0, 17.8633, 17.8633, 17.8633, 17.8633, 17.8633, 17.8633, 17.8633, 17.8633, 17.8633, 17.8633, 17.8633, 17.8633, 17.8633, 17.8633, 17.8633, 17.8657, 17.8633
15.7853, 18.6217, 17.8095, 17.8068, 4.54111, 0.812233, 17.8068, 0, 17.8068, 17.8068, 17.8068, 17.8068, 17.8068, 17.8068, 17.8068, 17.8068, 17.8068, 17.8068, 17.8068, 17.8068, 17.8068, 17.8068, 17.8068, 17.8095, 17.8068
15.7933, 18.3396, 17.7478, 17.7449, 4.50995, 0.591805, 17.7449, 0, 17.7449, 17.7449, 17.7449, 17.7449, 17.7449, 17.7449, 17.7449, 17.7449, 17.7449, 17.7449, 17.7449, 17.7449, 17.7449, 17.7449, 17.7449, 17.7478, 17.7449
15.8013, 14.1962, 17.6836, 17.6803, 4.02445, -3.48745, 17.6803, 0, 17.6803, 17.6803, 17.6803, 17.6803, 17.6803, 17.6803, 17.6803, 17.6803, 17.6803, 17.6803, 17.6803, 17.6803, 17.6803, 17.6803, 17.6803, 17.6836, 17.6803
15.8092, 21.1682, 17.6192, 17.6156, 4.81333, 3.54899, 17.6156, 0, 17.6156, 17.6156, 17.6156, 17.6156, 17.6156, 17.6156, 17.6156, 17.6156, 17.6156, 17.6156, 17.6156, 17.6156, 17.6156, 17.6156, 17.6156, 17.6192, 17.6156
15.8172, 16.1807, 17.5547, 17.5508, 4.26388, -1.37401, 17.5508, 0, 17.5508, 17.5508, 17.5508, 17.5508, 17.5508, 17.5508, 17.5508, 17.5508, 17.5508, 17.5508, 17.5508, 17.5508, 17.5508, 17.5508, 17.5508, 17.5547, 17.5508
15.8252, 23.7754, 17.4902, 17.486, 5.07695, 6.28515, 17.486, 0, 17.486, 17.486, 17.486, 17.486, 17.486, 17.486, 17.486, 17.486, 17.486, 17.486, 17.486, 17.486, 17.486, 17.486, 17.486, 17.4902, 17.486
15.8332, 19.7695, 17.4259, 17.4213, 4.66578, 2.34357, 17.4213, 0, 17.4213, 17.4213, 17.4213, 17.4213, 17.4213, 17.4213, 17.4213, 17.4213, 17.4213, 17.4213, 17.4213, 17.4213, 17.4213, 17.4213, 17.4213, 17.4259, 17.4213
15.8411, 22.9741, 17.3596, 17.3546, 4.99741, 5.61455, 17.3546, 0, 17.3546, 17.3546, 17.3546, 17.3546, 17.3546, 17.3546, 17.3546, 17.3546, 17.3546, 17.3546, 17.3546, 17.3546, 17.3546, 17.3546, 17.3546, 17.3596, 17.3546
15.8491, 25.7544, 17.2904, 17.2851, 5.26824, 8.46395, 17.2851, 0, 17.2851, 17.2851, 17.2851, 17.2851, 17.2851, 17.2851, 17.2851, 17.2851, 17.2851, 17.2851, 17.2851, 17.2851, 17.2851, 17.2851, 17.2851, 17.2904, 17.2851
15.8571, 19.4155, 17.2174, 17.2117, 4.62769, 2.19806, 17.2117, 0, 17.2117, 17.2117, 17.2117, 17.2117, 17.2117, 17.2117, 17.2117, 17.2117, 17.2117, 17.2117, 17.2117, 17.2117, 17.2117, 17.2117, 17.2117, 17.2174, 17.2117
15.8651, 15.4343, 17.1412, 17.1351, 4.17544, -1.70692, 17.1351, 0, 17.1351, 17.1351, 17.1351, 17.1351, 17.1351, 17.1351, 17.1351, 17.1351, 17.1351, 17.1351, 17.1351, 17.1351, 17.1351, 17.1351, 17.1351, 17.1412, 17.1351
15.8731, 18.9058, 17.0636, 17.057, 4.57229, 1.84223, 17.057, 0, 17.057, 17.057, 17.057, 17.057, 17.057, 17.057, 17.057, 17.057, 17.057, 17.057, 17.057, 17.057, 17.057, 17.057, 17.057, 17.0636, 17.057
15.881, 19.5963, 16.9861, 16.9791, 4.64718, 2.61017, 16.9791, 0, 16.9791, 16.9791, 16.9791, 16.9791, 16.9791, 16.9791, 16.9791, 16.9791, 16.9791, 16.9791, 16.9791, 16.9791, 16.9791, 16.9791, 16.9791, 16.9861, 16.9791
15.889, 16.3562, 16.9251, 16.9177, 4.28441, -0.568892, 16.9177, 0, 16.9177, 16.9177, 16.9177, 16.9177, 16.9177, 16.9177, 16.9177, 16.9177, 16.9177, 16.9177, 16.9177, 16.9177, 16.9177, 16.9177, 16.9177, 16.9251, 16.9177
15.897, 13.2218, 16.8552, 16.8474, 3.90151, -3.63343, 16.8474, 0, 16.8474, 16.8474, 16.8474, 16.8474, 16.8474, 16.8474, 16.8474, 16.8474, 16.8474, 16.8474, 16.8474, 16.8474, 16.8474, 16.8474, 16.8474, 16.8552, 16.8474
15.905, 16.3563, 16.7775, 16.7694, 4.28442, -0.421272, 16.7694, 0, 16.7694, 16.7694, 16.7694, 16.7694, 16.7694, 16.7694, 16.7694, 16.7694, 16.7694, 16.7694, 16.7694, 16.7694, 16.7694, 16.7694, 16.7694, 16.7775, 16.7694
15.913, 14.2344, 16.696, 16.6875, 4.0292, -2.46158, 16.6875, 0, 16.6875, 16.6875, 16.6875, 16.6875, 16.6875, 16.6875, 16.6875, 16.6875, 16.6875, 16.6875, 16.6875, 16.6875, 16.6875, 16.6875, 16.6875, 16.696, 16.6875
15.9209, 15.6135, 16.6147, 16.6058, 4.19684, -1.00122, 16.6058, 0, 16.6058, 16.6058, 16.6058, 16.6058, 16.6058, 16.6058, 16.6058, 16.6058, 16.6058, 16.6058, 16.6058, 16.6058, 16.6058, 16.6058, 16.6058, 16.6147, 16.6058
15.9289, 18.4543, 16.594, 16.5847, 4.52264, 1.86023, 16.5847, 0, 16.5847, 16.5847, 16.5847, 16.5847, 16.5847, 16.5847, 16.5847, 16.5847, 16.5847, 16.5847, 16.5847, 16.5847, 16.5847, 16.5847, 16.5847, 16.594, 16.5847
15.9369, 20.7967, 16.5604, 16.5507, 4.77459, 4.23635, 16.5507, 0, 16.5507, 16.5507, 16.5507, 16.5507, 16.5507, 16.5507, 16.5507, 16.5507, 16.5507, 16.5507, 16.5507, 16.5507, 16.5507, 16.5507, 16.5507, 16.5604, 16.5507
15.9449, 22.3433, 16.5148, 16.5047, 4.93389, 5.82851, 16.5047, 0, 16.5047, 16.5047, 16.5047, 16.5047, 16.5047, 16.5047, 16.5047, 16.5047, 16.5047, 16.5047, 16.5047, 16.5047, 16.5047, 16.5047, 16.5047, 16.5148, 16.5047
15.9528, 11.4273, 16.4633, 16.4529, 3.66432, -5.03604, 16.4529, 0, 16.4529, 16.4529, 16.4529, 16.4529, 16.4529, 16.4529, 16.4529, 16.4529, 16.4529, 16.4529, 16.4529, 16.4529, 16.4529, 16.4529, 16.4529, 16.4633, 16.4529
15.9608, 14.2634, 16.4119, 16.4011, 4.0328, -2.14844, 16.4011, 0, 16.4011, 16.4011, 16.4011, 16.4011, 16.4011, 16.4011, 16.4011, 16.4011, 16.4011, 16.4011, 16.4011, 16.4011, 16.4011, 16.4011, 16.4011, 16.4119, 16.4011
15.9688, 21.0466, 16.3847, 16.3736, 4.80069, 4.66189, 16.3736, 0, 16.3736, 16.3736, 16.3736, 16.3736, 16.3736, 16.3736, 16.3736, 16.3736, 16.3736, 16.3736, 16.3736, 16.3736, 16.3736, 16.3736, 16.3736, 16.3847, 16.3736
15.9768, 24.3301, 16.3488, 16.3373, 5.13129, 7.98133, 16.3373, 0, 16.3373, 16.3373, 16.3373, 16.3373, 16.3373, 16.3373, 16.3373, 16.3373, 16.3373, 16.3373, 16.3373, 16.3373, 16.3373, 16.3373, 16.3373, 16.3488, 16.3373
15.9848, 24.0226, 16.3051, 16.2933, 5.10123, 7.71747, 16.2933, 0, 16.2933, 16.2933, 16.2933, 16.2933, 16.2933, 16.2933, 16.2933, 16.2933, 16.2933, 16.2933, 16.2933, 16.2933, 16.2933, 16.2933, 16.2933, 16.3051, 16.2933
15.9927, 23.6602, 16.2575, 16.2455, 5.06559, 7.40269, 16.2455, 0, 16.2455, 16.2455, 16.2455, 16.2455, 16.2455, 16.2455, 16.2455, 16.2455, 16.2455, 16.2455, 16.2455, 16.2455, 16.2455, 16.2455, 16.2455, 16.2575, 16.2455
16.0007, 19.2021, 16.21, 16.1977, 4.60458, 2.9921, 16.1977, 0, 16.1977, 16.1977, 16.1977, 16.1977, 16.1977, 16.1977, 16.1977, 16.1977, 16.1977, 16.1977, 16.1977, 16.1977, 16.1977, 16.1977, 16.1977, 16.21, 16.1977
16.0087, 24.9795, 16.1803, 16.1676, 5.19418, 8.79927, 16.1676, 0, 16.1676, 16.1676, 16.1676, 16.1676, 16.1676, 16.1676, 16.1676, 16.1676, 16.1676, 16.1676, 16.1676, 16.1676, 16.1676, 16.1676, 16.1676, 16.1803, 16.1676
16.0167, 20.3214, 16.1432, 16.1303, 4.72456, 4.17825, 16.1303, 0, 16.1303, 16.1303, 16.1303, 16.1303, 16.1303, 16.1303, 16.1303, 16.1303, 16.1303, 16.1303, 16.1303, 16.1303, 16.1303, 16.1303, 16.1303, 16.1432, 16.1303
16.0246, 17.6546, 16.0997, 16.0866, 4.43336, 1.55491, 16.0866, 0, 16.0866, 16.0866, 16.0866, 16.0866, 16.0866, 16.0866, 16.0866, 16.0866, 16.0866, 16.0866, 16.0866, 16.0866, 16.0866, 16.0866, 16.0866, 16.0997, 16.0866
16.0326, 13.9791, 16.0531, 16.0397, 3.99738, -2.07408, 16.0397, 0, 16.0397, 16.0397, 16.0397, 16.0397, 16.0397, 16.0397, 16.0397, 16.0397, 16.0397, 16.0397, 16.0397, 16.0397, 16.0397, 16.0397, 16.0397, 16.0531, 16.0397
16.0406, 24.3016, 16.0066, 15.993, 5.12851, 8.29501, 15.993, 0, 15.993, 15.993, 15.993, 15.993, 15.993, 15.993, 15.993, 15.993, 15.993, 15.993, 15.993, 15.993, 15.993, 15.993, 15.993, 16.0066, 15.993
16.0486, 23.2853, 15.9755, 15.9616, 5.02845, 7.30982, 15.9616, 0, 15.9616, 15.9616, 15.9616, 15.9616, 15.9616, 15.9616, 15.9616, 15.9616, 15.9616, 15.9616, 15.9616, 15.9616, 15.9616, 15.9616, 15.9616, 15.9755, 15.9616
16.0566, 21.3575, 15.9382, 15.9241, 4.83296, 5.41934, 15.9241, 0, 15.9241, 15.9241, 15.9241, 15.9241, 15.9241, 15.9241, 15.9241, 15.9241, 15.9241, 15.9241, 15.9241, 15.9241, 15.9241, 15.9241, 15.9241, 15.9382, 15.9241
16.0645, 18.5944, 15.8953, 15.881, 4.53811, 2.69908, 15.881, 0, 15.881, 15.881, 15.881, 15.881, 15.881, 15.881, 15.881, 15.881, 15.881, 15.881, 15.881, 15.881, 15.881, 15.881, 15.881, 15.8953, 15.881
16.0725, 21.6757, 15.8498, 15.8352, 4.86577, 5.82592, 15.8352, 0, 15.8352, 15.8352, 15.8352, 15.8352, 15.8352, 15.8352, 15.8352, 15.8352, 15.8352, 15.8352, 15.8352, 15.8352, 15.8352, 15.8352, 15.8352, 15.8498, 15.8352
16.0805, 17.0149, 15.8043, 15.7895, 4.3606, 1.21058, 15.7895, 0, 15.7895, 15.7895, 15.7895, 15.7895, 15.7895, 15.7895, 15.7895, 15.7895, 15.7895, 15.7895, 15.7895, 15.7895, 15.7895, 15.7895, 15.7895, 15.8043, 15.7895
16.0885, 13.3045, 15.771, 15.756, 3.91209, -2.4665, 15.756, 0, 15.756, 15.756, 15.756, 15.756, 15.756, 15.756, 15.756, 15.756, 15.756, 15.756, 15.756, 15.756, 15.756, 15.756, 15.756, 15.771, 15.756
16.0965, 16.5134, 15.7325, 15.7174, 4.30272, 0.780835, 15.7174, 0, 15.7174, 15.7174, 15.7174, 15.7174, 15.7174, 15.7174, 15.7174, 15.7174, 15.7174, 15.7174, 15.7174, 15.7174, 15.7174, 15.7174, 15.7174, 15.7325, 15.7174
16.1044, 27.7665, 15.6896, 15.6742, 5.45587, 12.0769, 15.6742, 0, 15.6742, 15.6742, 15.6742, 15.6742, 15.6742, 15.6742, 15.6742, 15.6742, 15.6742, 15.6742, 15.6742, 15.6742, 15.6742, 15.6742, 15.6742, 15.6896, 15.6742
16.1124, 12.9149, 15.6445, 15.6289, 3.86199, -2.7296, 15.6289, 0, 15.6289, 15.6289, 15.6289, 15.6289, 15.6289, 15.6289, 15.6289, 15.6289, 15.6289, 15.6289, 15.6289, 15.6289, 15.6289, 15.6289, 15.6289, 15.6445, 15.6289
