   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_73.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
13.4004, 2.99753, 2.30014, 2.22382, 2.23552, 0.697387, 2.22382, 0, 2.30014, 2.22382, 2.22382, 2.22382, 2.22382, 2.22382, 2.22382, 2.22382, 2.22382, 2.22382, 2.22382, 2.22382, 2.22382, 2.22382, 2.22382, 2.22382, 2.22382, 2.22382, 2.22382
13.4083, 1.99752, 2.28175, 2.21512, 1.99938, -0.284226, 2.21512, 0, 2.28175, 2.21512, 2.21512, 2.21512, 2.21512, 2.21512, 2.21512, 2.21512, 2.21512, 2.21512, 2.21512, 2.21512, 2.21512, 2.21512, 2.21512, 2.21512, 2.21512, 2.21512, 2.21512
13.4161, 5.07323, 2.26606, 2.20788, 2.65956, 2.80717, 2.20788, 0, 2.26606, 2.20788, 2.20788, 2.20788, 2.20788, 2.20788, 2.20788, 2.20788, 2.20788, 2.20788, 2.20788, 2.20788, 2.20788, 2.20788, 2.20789, 2.20788, 2.20788, 2.20788, 2.20788
13.424, 4.99529, 2.25088, 2.19994, 2.64486, 2.74441, 2.19994, 0, 2.25088, 2.19994, 2.19994, 2.19994, 2.19994, 2.19994, 2.19994, 2.19994, 2.19994, 2.19994, 2.19994, 2.19994, 2.19994, 2.19994, 2.19995, 2.19994, 2.19994, 2.19994, 2.19994
13.4319, 2.85353, 2.23615, 2.19135, 2.20307, 0.617378, 2.19135, 0, 2.23615, 2.19135, 2.19135, 2.19135, 2.19135, 2.19135, 2.19135, 2.19135, 2.19135, 2.19135, 2.19135, 2.19135, 2.19135, 2.19135, 2.19136, 2.19135, 2.19135, 2.19135, 2.19135
13.4397, 0, 2.22211, 2.18245, 1.41421, -2.22211, 2.18245, 0, 2.22211, 2.18245, 2.18245, 2.18245, 2.18245, 2.18245, 2.18245, 2.18245, 2.18245, 2.18245, 2.18245, 2.18245, 2.18245, 2.18245, 2.18245, 2.18245, 2.18245, 2.18245, 2.18245
13.4476, 1.19777, 2.20895, 2.17356, 1.78823, -1.01118, 2.17356, 0, 2.20895, 2.17356, 2.17356, 2.17356, 2.17356, 2.17356, 2.17356, 2.17356, 2.17356, 2.17356, 2.17356, 2.17356, 2.17356, 2.17356, 2.17356, 2.17356, 2.17356, 2.17356, 2.17356
13.4555, 5.86568, 2.19833, 2.16648, 2.80458, 3.66735, 2.16648, 0, 2.19832, 2.16648, 2.16648, 2.16648, 2.16648, 2.16648, 2.16648, 2.16648, 2.16648, 2.16648, 2.16648, 2.16648, 2.16648, 2.16648, 2.16648, 2.16648, 2.16648, 2.16648, 2.16648
13.4633, 1.93656, 2.18753, 2.15864, 1.98408, -0.250971, 2.15864, 0, 2.18752, 2.15864, 2.15864, 2.15864, 2.15864, 2.15864, 2.15864, 2.15864, 2.15864, 2.15864, 2.15864, 2.15864, 2.15864, 2.15864, 2.15865, 2.15864, 2.15864, 2.15864, 2.15864
13.4712, 1.29368, 2.17649, 2.15011, 1.81485, -0.882805, 2.15011, 0, 2.17648, 2.15011, 2.15011, 2.15011, 2.15011, 2.15011, 2.15011, 2.15011, 2.15011, 2.15011, 2.15011, 2.15011, 2.15011, 2.15011, 2.15011, 2.15011, 2.15011, 2.15011, 2.15011
13.4791, 6.81884, 2.16545, 2.14124, 2.96965, 4.65339, 2.14124, 0, 2.16545, 2.14124, 2.14124, 2.14124, 2.14124, 2.14124, 2.14124, 2.14124, 2.14124, 2.14124, 2.14124, 2.14124, 2.14124, 2.14124, 2.14124, 2.14124, 2.14124, 2.14124, 2.14124
13.4869, 2.99554, 2.15467, 2.13239, 2.23507, 0.840867, 2.13239, 0, 2.15467, 2.13239, 2.13239, 2.13239, 2.13239, 2.13239, 2.13239, 2.13239, 2.13239, 2.13239, 2.13239, 2.13239, 2.13239, 2.13239, 2.13239, 2.13239, 2.13239, 2.13239, 2.13239
13.4948, 1.94349, 2.14575, 2.12522, 1.98582, -0.202253, 2.12522, 0, 2.14575, 2.12522, 2.12522, 2.12522, 2.12522, 2.12522, 2.12522, 2.12522, 2.12522, 2.12522, 2.12522, 2.12522, 2.12522, 2.12522, 2.12522, 2.12522, 2.12522, 2.12522, 2.12522
13.5027, 0.997516, 2.13615, 2.11727, 1.73133, -1.13863, 2.11727, 0, 2.13615, 2.11727, 2.11727, 2.11727, 2.11727, 2.11727, 2.11727, 2.11727, 2.11727, 2.11727, 2.11727, 2.11727, 2.11727, 2.11727, 2.11727, 2.11727, 2.11727, 2.11727, 2.11727
13.5105, 1.09108, 2.12589, 2.10859, 1.75815, -1.03481, 2.10859, 0, 2.12589, 2.10859, 2.10859, 2.10859, 2.10859, 2.10859, 2.10859, 2.10859, 2.10859, 2.10859, 2.10859, 2.10859, 2.10859, 2.10859, 2.10859, 2.10859, 2.10859, 2.10859, 2.10859
13.5184, 6.85985, 2.11534, 2.09956, 2.97655, 4.74452, 2.09956, 0, 2.11533, 2.09956, 2.09956, 2.09956, 2.09956, 2.09956, 2.09956, 2.09956, 2.09956, 2.09956, 2.09956, 2.09956, 2.09956, 2.09956, 2.09956, 2.09956, 2.09956, 2.09956, 2.09956
13.5263, 0.0835192, 2.10483, 2.09054, 1.44344, -2.02132, 2.09054, 0, 2.10483, 2.09054, 2.09054, 2.09054, 2.09054, 2.09054, 2.09054, 2.09054, 2.09054, 2.09054, 2.09054, 2.09054, 2.09054, 2.09054, 2.09054, 2.09054, 2.09054, 2.09054, 2.09054
13.5341, 1.91648, 2.09637, 2.08353, 1.97901, -0.179892, 2.08353, 0, 2.09637, 2.08353, 2.08353, 2.08353, 2.08353, 2.08353, 2.08353, 2.08353, 2.08353, 2.08353, 2.08353, 2.08353, 2.08353, 2.08353, 2.08353, 2.08353, 2.08353, 2.08353, 2.08353
13.542, 0.0741016, 2.08712, 2.07569, 1.44017, -2.01302, 2.07569, 0, 2.08712, 2.07569, 2.07569, 2.07569, 2.07569, 2.07569, 2.07569, 2.07569, 2.07569, 2.07569, 2.07569, 2.07569, 2.07569, 2.07569, 2.07569, 2.07569, 2.07569, 2.07569, 2.07569
13.5499, 2.96047, 2.07715, 2.06707, 2.22721, 0.883314, 2.06707, 0, 2.07715, 2.06707, 2.06707, 2.06707, 2.06707, 2.06707, 2.06707, 2.06707, 2.06707, 2.06707, 2.06707, 2.06707, 2.06707, 2.06707, 2.06707, 2.06707, 2.06707, 2.06707, 2.06707
13.5577, 4.96543, 2.06688, 2.05808, 2.63921, 2.89855, 2.05808, 0, 2.06688, 2.05808, 2.05808, 2.05808, 2.05808, 2.05808, 2.05808, 2.05808, 2.05808, 2.05808, 2.05808, 2.05808, 2.05808, 2.05808, 2.05808, 2.05808, 2.05808, 2.05808, 2.05808
13.5656, 1.11896, 2.05671, 2.04911, 1.76606, -0.937748, 2.04911, 0, 2.05671, 2.04911, 2.04911, 2.04911, 2.04911, 2.04911, 2.04911, 2.04911, 2.04911, 2.04911, 2.04911, 2.04911, 2.04911, 2.04911, 2.04911, 2.04911, 2.04911, 2.04911, 2.04911
13.5735, 4.88104, 2.04853, 2.04205, 2.62317, 2.83251, 2.04205, 0, 2.04853, 2.04205, 2.04205, 2.04205, 2.04205, 2.04205, 2.04205, 2.04205, 2.04205, 2.04205, 2.04205, 2.04205, 2.04205, 2.04205, 2.04205, 2.04205, 2.04205, 2.04205, 2.04205
13.5813, 5.02503, 2.0396, 2.03412, 2.65048, 2.98543, 2.03412, 0, 2.0396, 2.03412, 2.03412, 2.03412, 2.03412, 2.03412, 2.03412, 2.03412, 2.03412, 2.03412, 2.03412, 2.03412, 2.03412, 2.03412, 2.03412, 2.03412, 2.03412, 2.03412, 2.03412
13.5892, 2.02007, 2.02997, 2.0254, 2.00501, -0.00989223, 2.0254, 0, 2.02996, 2.0254, 2.0254, 2.0254, 2.0254, 2.0254, 2.0254, 2.0254, 2.0254, 2.0254, 2.0254, 2.0254, 2.0254, 2.0254, 2.0254, 2.0254, 2.0254, 2.0254, 2.0254
13.5971, 3.99529, 2.02005, 2.01628, 2.44853, 1.97524, 2.01628, 0, 2.02005, 2.01628, 2.01628, 2.01628, 2.01628, 2.01628, 2.01628, 2.01628, 2.01628, 2.01628, 2.01628, 2.01628, 2.01628, 2.01628, 2.01629, 2.01628, 2.01628, 2.01628, 2.01628
13.6049, 2.9596, 2.01027, 2.00719, 2.22702, 0.949338, 2.00719, 0, 2.01026, 2.00719, 2.00719, 2.00719, 2.00719, 2.00719, 2.00719, 2.00719, 2.00719, 2.00719, 2.00719, 2.00719, 2.00719, 2.00719, 2.0072, 2.00719, 2.00719, 2.00719, 2.00719
13.6128, 0.0614546, 2.00276, 2.00029, 1.43578, -1.94131, 2.00029, 0, 2.00276, 2.00029, 2.00029, 2.00029, 2.00029, 2.00029, 2.00029, 2.00029, 2.00029, 2.00029, 2.00029, 2.00029, 2.00029, 2.00029, 2.00029, 2.00029, 2.00029, 2.00029, 2.00029
13.6207, 3.96432, 1.99444, 1.99247, 2.4422, 1.96988, 1.99247, 0, 1.99444, 1.99247, 1.99247, 1.99247, 1.99247, 1.99247, 1.99247, 1.99247, 1.99247, 1.99247, 1.99247, 1.99247, 1.99247, 1.99247, 1.99247, 1.99247, 1.99247, 1.99247, 1.99247
13.6285, 2.97423, 1.98536, 1.98381, 2.2303, 0.988863, 1.98381, 0, 1.98536, 1.98381, 1.98381, 1.98381, 1.98381, 1.98381, 1.98381, 1.98381, 1.98381, 1.98381, 1.98381, 1.98381, 1.98381, 1.98381, 1.98382, 1.98381, 1.98381, 1.98381, 1.98381
13.6364, 0.00805452, 1.97595, 1.97475, 1.41706, -1.9679, 1.97475, 0, 1.97595, 1.97475, 1.97475, 1.97475, 1.97475, 1.97475, 1.97475, 1.97475, 1.97475, 1.97475, 1.97475, 1.97475, 1.97475, 1.97475, 1.97475, 1.97475, 1.97475, 1.97475, 1.97475
13.6443, 1.00905, 1.96663, 1.96571, 1.73466, -0.957588, 1.96571, 0, 1.96663, 1.96571, 1.96571, 1.96571, 1.96571, 1.96571, 1.96571, 1.96571, 1.96571, 1.96571, 1.96571, 1.96571, 1.96571, 1.96571, 1.96571, 1.96571, 1.96571, 1.96571, 1.96571
13.6521, 5.98959, 1.95945, 1.95875, 2.82659, 4.03015, 1.95875, 0, 1.95944, 1.95875, 1.95875, 1.95875, 1.95875, 1.95875, 1.95875, 1.95875, 1.95875, 1.95875, 1.95875, 1.95875, 1.95875, 1.95875, 1.95875, 1.95875, 1.95875, 1.95875, 1.95875
13.66, 2.99418, 1.9514, 1.95087, 2.23477, 1.04278, 1.95087, 0, 1.9514, 1.95087, 1.95087, 1.95087, 1.95087, 1.95087, 1.95087, 1.95087, 1.95087, 1.95087, 1.95087, 1.95087, 1.95087, 1.95087, 1.95088, 1.95087, 1.95087, 1.95087, 1.95087
13.6679, 2.99752, 1.94256, 1.94217, 2.23551, 1.05496, 1.94217, 0, 1.94256, 1.94217, 1.94217, 1.94217, 1.94217, 1.94217, 1.94217, 1.94217, 1.94217, 1.94217, 1.94217, 1.94217, 1.94217, 1.94217, 1.94217, 1.94217, 1.94217, 1.94217, 1.94217
13.6757, 2.99765, 1.93335, 1.93306, 2.23554, 1.0643, 1.93306, 0, 1.93334, 1.93306, 1.93306, 1.93306, 1.93306, 1.93306, 1.93306, 1.93306, 1.93306, 1.93306, 1.93306, 1.93306, 1.93306, 1.93306, 1.93306, 1.93306, 1.93306, 1.93306, 1.93306
13.6836, 2.99752, 1.92418, 1.92397, 2.23551, 1.07334, 1.92397, 0, 1.92418, 1.92397, 1.92397, 1.92397, 1.92397, 1.92397, 1.92397, 1.92397, 1.92397, 1.92397, 1.92397, 1.92397, 1.92397, 1.92397, 1.92397, 1.92397, 1.92397, 1.92397, 1.92397
13.6915, 1.99765, 1.91722, 1.91708, 1.99941, 0.0804224, 1.91708, 0, 1.91722, 1.91708, 1.91708, 1.91708, 1.91708, 1.91708, 1.91708, 1.91708, 1.91708, 1.91708, 1.91708, 1.91708, 1.91708, 1.91708, 1.91708, 1.91708, 1.91708, 1.91708, 1.91708
13.6993, 1.99765, 1.90938, 1.90928, 1.99941, 0.0882607, 1.90928, 0, 1.90938, 1.90928, 1.90928, 1.90928, 1.90928, 1.90928, 1.90928, 1.90928, 1.90928, 1.90928, 1.90928, 1.90928, 1.90928, 1.90928, 1.90928, 1.90928, 1.90928, 1.90928, 1.90928
13.7072, 0.997522, 1.90074, 1.90067, 1.73134, -0.903223, 1.90067, 0, 1.90074, 1.90067, 1.90067, 1.90067, 1.90067, 1.90067, 1.90067, 1.90067, 1.90067, 1.90067, 1.90067, 1.90067, 1.90067, 1.90067, 1.90067, 1.90067, 1.90067, 1.90067, 1.90067
13.7151, 2.98191, 1.89172, 1.89167, 2.23202, 1.09019, 1.89167, 0, 1.89172, 1.89167, 1.89167, 1.89167, 1.89167, 1.89167, 1.89167, 1.89167, 1.89167, 1.89167, 1.89167, 1.89167, 1.89167, 1.89167, 1.89167, 1.89167, 1.89167, 1.89167, 1.89167
13.7229, 1.01338, 1.88272, 1.88268, 1.73591, -0.869336, 1.88268, 0, 1.88272, 1.88268, 1.88268, 1.88268, 1.88268, 1.88268, 1.88268, 1.88268, 1.88268, 1.88268, 1.88268, 1.88268, 1.88268, 1.88268, 1.88269, 1.88268, 1.88268, 1.88268, 1.88268
13.7308, 2.01834, 1.87576, 1.87574, 2.00458, 0.142576, 1.87574, 0, 1.87576, 1.87574, 1.87574, 1.87574, 1.87574, 1.87574, 1.87574, 1.87574, 1.87574, 1.87574, 1.87574, 1.87574, 1.87574, 1.87574, 1.87574, 1.87574, 1.87574, 1.87574, 1.87574
13.7387, 2.97683, 1.86794, 1.86792, 2.23088, 1.10889, 1.86792, 0, 1.86794, 1.86792, 1.86792, 1.86792, 1.86792, 1.86792, 1.86792, 1.86792, 1.86792, 1.86792, 1.86792, 1.86792, 1.86792, 1.86792, 1.86793, 1.86792, 1.86792, 1.86792, 1.86792
13.7465, 5.97187, 1.85933, 1.85932, 2.82345, 4.11254, 1.85932, 0, 1.85933, 1.85932, 1.85932, 1.85932, 1.85932, 1.85932, 1.85932, 1.85932, 1.85932, 1.85932, 1.85932, 1.85932, 1.85932, 1.85932, 1.85932, 1.85932, 1.85932, 1.85932, 1.85932
13.7544, 3.99504, 1.85035, 1.85034, 2.44848, 2.14469, 1.85034, 0, 1.85035, 1.85034, 1.85034, 1.85034, 1.85034, 1.85034, 1.85034, 1.85034, 1.85034, 1.85034, 1.85034, 1.85034, 1.85034, 1.85034, 1.85034, 1.85034, 1.85034, 1.85034, 1.85034
13.7623, 2.0259, 1.84139, 1.84138, 2.00646, 0.184508, 1.84138, 0, 1.84139, 1.84138, 1.84138, 1.84138, 1.84138, 1.84138, 1.84138, 1.84138, 1.84138, 1.84138, 1.84138, 1.84138, 1.84138, 1.84138, 1.84139, 1.84138, 1.84138, 1.84138, 1.84138
13.7701, 1.03036, 1.83451, 1.8345, 1.74079, -0.804147, 1.8345, 0, 1.8345, 1.8345, 1.8345, 1.8345, 1.8345, 1.8345, 1.8345, 1.8345, 1.8345, 1.8345, 1.8345, 1.8345, 1.8345, 1.8345, 1.8345, 1.8345, 1.8345, 1.8345, 1.8345
13.778, 5.92912, 1.82677, 1.82676, 2.81587, 4.10235, 1.82676, 0, 1.82676, 1.82676, 1.82676, 1.82676, 1.82676, 1.82676, 1.82676, 1.82676, 1.82676, 1.82676, 1.82676, 1.82676, 1.82676, 1.82676, 1.82676, 1.82676, 1.82676, 1.82676, 1.82676
13.7859, 1.03321, 1.81826, 1.81826, 1.74161, -0.785055, 1.81826, 0, 1.81826, 1.81826, 1.81826, 1.81826, 1.81826, 1.81826, 1.81826, 1.81826, 1.81826, 1.81826, 1.81826, 1.81826, 1.81826, 1.81826, 1.81826, 1.81826, 1.81826, 1.81826, 1.81826
13.7937, 3.95737, 1.80939, 1.80939, 2.44077, 2.14798, 1.80939, 0, 1.80939, 1.80939, 1.80939, 1.80939, 1.80939, 1.80939, 1.80939, 1.80939, 1.80939, 1.80939, 1.80939, 1.80939, 1.80939, 1.80939, 1.80939, 1.80939, 1.80939, 1.80939, 1.80939
13.8016, 1.0803, 1.80054, 1.80054, 1.75508, -0.720247, 1.80054, 0, 1.80054, 1.80054, 1.80054, 1.80054, 1.80054, 1.80054, 1.80054, 1.80054, 1.80054, 1.80054, 1.80054, 1.80054, 1.80054, 1.80054, 1.80054, 1.80054, 1.80054, 1.80054, 1.80054
13.8095, 2.86543, 1.79367, 1.79366, 2.20577, 1.07176, 1.79366, 0, 1.79366, 1.79366, 1.79366, 1.79366, 1.79366, 1.79366, 1.79366, 1.79366, 1.79366, 1.79366, 1.79366, 1.79366, 1.79366, 1.79366, 1.79367, 1.79366, 1.79366, 1.79366, 1.79366
13.8173, 5.94523, 1.78596, 1.78595, 2.81873, 4.15927, 1.78595, 0, 1.78595, 1.78595, 1.78595, 1.78595, 1.78595, 1.78595, 1.78595, 1.78595, 1.78595, 1.78595, 1.78595, 1.78595, 1.78595, 1.78595, 1.78596, 1.78595, 1.78595, 1.78595, 1.78595
13.8252, 3.08972, 1.77751, 1.77751, 2.25604, 1.3122, 1.77751, 0, 1.77751, 1.77751, 1.77751, 1.77751, 1.77751, 1.77751, 1.77751, 1.77751, 1.77751, 1.77751, 1.77751, 1.77751, 1.77751, 1.77751, 1.77751, 1.77751, 1.77751, 1.77751, 1.77751
13.8331, 2.04747, 1.76871, 1.76871, 2.01183, 0.278753, 1.76871, 0, 1.76871, 1.76871, 1.76871, 1.76871, 1.76871, 1.76871, 1.76871, 1.76871, 1.76871, 1.76871, 1.76871, 1.76871, 1.76871, 1.76871, 1.76871, 1.76871, 1.76871, 1.76871, 1.76871
13.8409, 1.99752, 1.75994, 1.75994, 1.99938, 0.237578, 1.75994, 0, 1.75994, 1.75994, 1.75994, 1.75994, 1.75994, 1.75994, 1.75994, 1.75994, 1.75994, 1.75994, 1.75994, 1.75994, 1.75994, 1.75994, 1.75994, 1.75994, 1.75994, 1.75994, 1.75994
13.8488, 1.99765, 1.75312, 1.75311, 1.99941, 0.24453, 1.75311, 0, 1.75311, 1.75311, 1.75311, 1.75311, 1.75311, 1.75311, 1.75311, 1.75311, 1.75311, 1.75311, 1.75311, 1.75311, 1.75311, 1.75311, 1.75312, 1.75311, 1.75311, 1.75311, 1.75311
13.8567, 1.057, 1.74548, 1.74548, 1.74843, -0.688481, 1.74548, 0, 1.74548, 1.74548, 1.74548, 1.74548, 1.74548, 1.74548, 1.74548, 1.74548, 1.74548, 1.74548, 1.74548, 1.74548, 1.74548, 1.74548, 1.74548, 1.74548, 1.74548, 1.74548, 1.74548
13.8645, 3.87633, 1.73714, 1.73714, 2.42411, 2.13919, 1.73714, 0, 1.73714, 1.73714, 1.73714, 1.73714, 1.73714, 1.73714, 1.73714, 1.73714, 1.73714, 1.73714, 1.73714, 1.73714, 1.73714, 1.73714, 1.73714, 1.73714, 1.73714, 1.73714, 1.73714
13.8724, 3.05948, 1.72846, 1.72845, 2.24933, 1.33102, 1.72845, 0, 1.72845, 1.72845, 1.72845, 1.72845, 1.72845, 1.72845, 1.72845, 1.72845, 1.72845, 1.72845, 1.72845, 1.72845, 1.72845, 1.72845, 1.72846, 1.72845, 1.72845, 1.72845, 1.72845
13.8803, 0.99753, 1.71979, 1.71979, 1.73134, -0.722263, 1.71979, 0, 1.71979, 1.71979, 1.71979, 1.71979, 1.71979, 1.71979, 1.71979, 1.71979, 1.71979, 1.71979, 1.71979, 1.71979, 1.71979, 1.71979, 1.71979, 1.71979, 1.71979, 1.71979, 1.71979
13.8881, 0.997513, 1.71308, 1.71308, 1.73133, -0.715566, 1.71308, 0, 1.71308, 1.71308, 1.71308, 1.71308, 1.71308, 1.71308, 1.71308, 1.71308, 1.71308, 1.71308, 1.71308, 1.71308, 1.71308, 1.71308, 1.71308, 1.71308, 1.71308, 1.71308, 1.71308
13.896, 0.997646, 1.70555, 1.70554, 1.73137, -0.7079, 1.70554, 0, 1.70554, 1.70554, 1.70554, 1.70554, 1.70554, 1.70554, 1.70554, 1.70554, 1.70554, 1.70554, 1.70554, 1.70554, 1.70554, 1.70554, 1.70555, 1.70554, 1.70554, 1.70554, 1.70554
13.9039, 5.77608, 1.69729, 1.69729, 2.78856, 4.07879, 1.69729, 0, 1.69729, 1.69729, 1.69729, 1.69729, 1.69729, 1.69729, 1.69729, 1.69729, 1.69729, 1.69729, 1.69729, 1.69729, 1.69729, 1.69729, 1.69729, 1.69729, 1.69729, 1.69729, 1.69729
13.9117, 4.14275, 1.68869, 1.68869, 2.47846, 2.45406, 1.68869, 0, 1.68869, 1.68869, 1.68869, 1.68869, 1.68869, 1.68869, 1.68869, 1.68869, 1.68869, 1.68869, 1.68869, 1.68869, 1.68869, 1.68869, 1.68869, 1.68869, 1.68869, 1.68869, 1.68869
13.9196, 2.15266, 1.68011, 1.68011, 2.03781, 0.472552, 1.68011, 0, 1.68011, 1.68011, 1.68011, 1.68011, 1.68011, 1.68011, 1.68011, 1.68011, 1.68011, 1.68011, 1.68011, 1.68011, 1.68011, 1.68011, 1.68011, 1.68011, 1.68011, 1.68011, 1.68011
13.9275, 1.83792, 1.67367, 1.67367, 1.95906, 0.16425, 1.67367, 0, 1.67367, 1.67367, 1.67367, 1.67367, 1.67367, 1.67367, 1.67367, 1.67367, 1.67367, 1.67367, 1.67367, 1.67367, 1.67367, 1.67367, 1.67367, 1.67367, 1.67367, 1.67367, 1.67367
13.9353, 1.07856, 1.66629, 1.66629, 1.75458, -0.587732, 1.66629, 0, 1.66629, 1.66629, 1.66629, 1.66629, 1.66629, 1.66629, 1.66629, 1.66629, 1.66629, 1.66629, 1.66629, 1.66629, 1.66629, 1.66629, 1.66629, 1.66629, 1.66629, 1.66629, 1.66629
13.9432, 1.08352, 1.65809, 1.65809, 1.756, -0.574569, 1.65809, 0, 1.65809, 1.65809, 1.65809, 1.65809, 1.65809, 1.65809, 1.65809, 1.65809, 1.65809, 1.65809, 1.65809, 1.65809, 1.65809, 1.65809, 1.65809, 1.65809, 1.65809, 1.65809, 1.65809
13.9511, 1.91165, 1.64948, 1.64948, 1.97779, 0.262168, 1.64948, 0, 1.64948, 1.64948, 1.64948, 1.64948, 1.64948, 1.64948, 1.64948, 1.64948, 1.64948, 1.64948, 1.64948, 1.64948, 1.64948, 1.64948, 1.64948, 1.64948, 1.64948, 1.64948, 1.64948
13.9589, 1.08835, 1.64089, 1.64089, 1.75737, -0.552542, 1.64089, 0, 1.64089, 1.64089, 1.64089, 1.64089, 1.64089, 1.64089, 1.64089, 1.64089, 1.64089, 1.64089, 1.64089, 1.64089, 1.64089, 1.64089, 1.64089, 1.64089, 1.64089, 1.64089, 1.64089
13.9668, 2.90694, 1.63658, 1.63658, 2.21516, 1.27036, 1.63658, 0, 1.63658, 1.63658, 1.63658, 1.63658, 1.63658, 1.63658, 1.63658, 1.63658, 1.63658, 1.63658, 1.63658, 1.63658, 1.63658, 1.63658, 1.63658, 1.63658, 1.63658, 1.63658, 1.63658
13.9747, 2.90198, 1.63164, 1.63164, 2.21404, 1.27034, 1.63164, 0, 1.63164, 1.63164, 1.63164, 1.63164, 1.63164, 1.63164, 1.63164, 1.63164, 1.63164, 1.63164, 1.63164, 1.63164, 1.63164, 1.63164, 1.63164, 1.63164, 1.63164, 1.63164, 1.63164
13.9825, 1.19108, 1.62612, 1.62612, 1.78636, -0.435042, 1.62612, 0, 1.62612, 1.62612, 1.62612, 1.62612, 1.62612, 1.62612, 1.62612, 1.62612, 1.62612, 1.62612, 1.62612, 1.62612, 1.62612, 1.62612, 1.62612, 1.62612, 1.62612, 1.62612, 1.62612
13.9904, 0.899641, 1.62032, 1.62032, 1.70283, -0.720678, 1.62032, 0, 1.62032, 1.62032, 1.62032, 1.62032, 1.62032, 1.62032, 1.62032, 1.62032, 1.62032, 1.62032, 1.62032, 1.62032, 1.62032, 1.62032, 1.62032, 1.62032, 1.62032, 1.62032, 1.62032
13.9983, 0.997509, 1.61453, 1.61453, 1.73133, -0.617018, 1.61453, 0, 1.61453, 1.61453, 1.61453, 1.61453, 1.61453, 1.61453, 1.61453, 1.61453, 1.61453, 1.61453, 1.61453, 1.61453, 1.61453, 1.61453, 1.61453, 1.61453, 1.61453, 1.61453, 1.61453
14.0061, 2.89219, 1.60885, 1.60885, 2.21183, 1.28334, 1.60885, 0, 1.60885, 1.60885, 1.60885, 1.60885, 1.60885, 1.60885, 1.60885, 1.60885, 1.60885, 1.60885, 1.60885, 1.60885, 1.60885, 1.60885, 1.60885, 1.60885, 1.60885, 1.60885, 1.60885
14.014, 1.1031, 1.60286, 1.60286, 1.76156, -0.499767, 1.60286, 0, 1.60286, 1.60286, 1.60286, 1.60286, 1.60286, 1.60286, 1.60286, 1.60286, 1.60286, 1.60286, 1.60286, 1.60286, 1.60286, 1.60286, 1.60286, 1.60286, 1.60286, 1.60286, 1.60286
14.0219, 4.77745, 1.59657, 1.59657, 2.60335, 3.18087, 1.59657, 0, 1.59657, 1.59657, 1.59657, 1.59657, 1.59657, 1.59657, 1.59657, 1.59657, 1.59657, 1.59657, 1.59657, 1.59657, 1.59657, 1.59657, 1.59657, 1.59657, 1.59657, 1.59657, 1.59657
14.0297, 1.33011, 1.59006, 1.59006, 1.82486, -0.259947, 1.59006, 0, 1.59006, 1.59006, 1.59006, 1.59006, 1.59006, 1.59006, 1.59006, 1.59006, 1.59006, 1.59006, 1.59006, 1.59006, 1.59006, 1.59006, 1.59006, 1.59006, 1.59006, 1.59006, 1.59006
14.0376, 2.77051, 1.5834, 1.5834, 2.18415, 1.18711, 1.5834, 0, 1.5834, 1.5834, 1.5834, 1.5834, 1.5834, 1.5834, 1.5834, 1.5834, 1.5834, 1.5834, 1.5834, 1.5834, 1.5834, 1.5834, 1.5834, 1.5834, 1.5834, 1.5834, 1.5834
14.0455, 1.11227, 1.57668, 1.57668, 1.76416, -0.46441, 1.57668, 0, 1.57668, 1.57668, 1.57668, 1.57668, 1.57668, 1.57668, 1.57668, 1.57668, 1.57668, 1.57668, 1.57668, 1.57668, 1.57668, 1.57668, 1.57668, 1.57668, 1.57668, 1.57668, 1.57668
14.0533, 1.99741, 1.5699, 1.5699, 1.99935, 0.427509, 1.5699, 0, 1.5699, 1.5699, 1.5699, 1.5699, 1.5699, 1.5699, 1.5699, 1.5699, 1.5699, 1.5699, 1.5699, 1.5699, 1.5699, 1.5699, 1.5699, 1.5699, 1.5699, 1.5699, 1.5699
14.0612, 2.99775, 1.56301, 1.56301, 2.23557, 1.43474, 1.56301, 0, 1.56301, 1.56301, 1.56301, 1.56301, 1.56301, 1.56301, 1.56301, 1.56301, 1.56301, 1.56301, 1.56301, 1.56301, 1.56301, 1.56301, 1.56301, 1.56301, 1.56301, 1.56301, 1.56301
14.0691, 2.87299, 1.55589, 1.55589, 2.20748, 1.31709, 1.55589, 0, 1.55589, 1.55589, 1.55589, 1.55589, 1.55589, 1.55589, 1.55589, 1.55589, 1.55589, 1.55589, 1.55589, 1.55589, 1.55589, 1.55589, 1.55589, 1.55589, 1.55589, 1.55589, 1.55589
14.0769, 2.12206, 1.54858, 1.54858, 2.03028, 0.573476, 1.54858, 0, 1.54858, 1.54858, 1.54858, 1.54858, 1.54858, 1.54858, 1.54858, 1.54858, 1.54858, 1.54858, 1.54858, 1.54858, 1.54858, 1.54858, 1.54858, 1.54858, 1.54858, 1.54858, 1.54858
