   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_97.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
12.767, 1.72677, 2.18958, 2.18958, 1.93048, -0.462815, 2.18958, 0, 2.18958, 2.18958, 2.18958, 2.18958, 2.18958, 2.18958, 2.18958, 2.18958, 2.18958, 2.18958, 2.18958, 2.18958, 2.18958, 2.18958, 2.18958, 2.18958, 2.18958, 2.18958
12.7749, 1.5368, 2.17486, 2.17486, 1.88064, -0.638059, 2.17486, 0, 2.17486, 2.17486, 2.17486, 2.17486, 2.17486, 2.17486, 2.17486, 2.17486, 2.17486, 2.17486, 2.17486, 2.17486, 2.17486, 2.17486, 2.17486, 2.17486, 2.17486, 2.17486
12.7827, 4.26097, 2.16019, 2.16019, 2.50219, 2.10077, 2.16019, 0, 2.16019, 2.16019, 2.16019, 2.16019, 2.16019, 2.16019, 2.16019, 2.16019, 2.16019, 2.16019, 2.16019, 2.16019, 2.16019, 2.16019, 2.16019, 2.16019, 2.16019, 2.16019
12.7906, 3.20223, 2.16574, 2.16574, 2.28084, 1.03649, 2.16574, 0, 2.16574, 2.16574, 2.16574, 2.16574, 2.16574, 2.16574, 2.16574, 2.16574, 2.16574, 2.16574, 2.16574, 2.16574, 2.16574, 2.16574, 2.16574, 2.16574, 2.16574, 2.16574
12.7985, 1.52243, 2.16621, 2.16621, 1.87681, -0.643785, 2.16621, 0, 2.16621, 2.16621, 2.16621, 2.16621, 2.16621, 2.16621, 2.16621, 2.16621, 2.16621, 2.16621, 2.16621, 2.16621, 2.16621, 2.16621, 2.16621, 2.16621, 2.16621, 2.16621
12.8063, 2.47757, 2.16196, 2.16196, 2.11603, 0.315608, 2.16196, 0, 2.16196, 2.16196, 2.16196, 2.16196, 2.16196, 2.16196, 2.16196, 2.16196, 2.16196, 2.16196, 2.16196, 2.16196, 2.16196, 2.16196, 2.16196, 2.16196, 2.16196, 2.16196
12.8142, 0.513011, 2.15536, 2.15536, 1.58525, -1.64235, 2.15536, 0, 2.15536, 2.15536, 2.15536, 2.15536, 2.15536, 2.15536, 2.15536, 2.15536, 2.15536, 2.15536, 2.15536, 2.15536, 2.15536, 2.15536, 2.15536, 2.15536, 2.15536, 2.15536
12.822, 3.24907, 2.14877, 2.14876, 2.29109, 1.10031, 2.14876, 0, 2.14876, 2.14876, 2.14876, 2.14876, 2.14876, 2.14876, 2.14876, 2.14876, 2.14876, 2.14876, 2.14876, 2.14876, 2.14876, 2.14876, 2.14876, 2.14876, 2.14876, 2.14876
12.8299, 3.24399, 2.15183, 2.15182, 2.28998, 1.09216, 2.15182, 0, 2.15182, 2.15182, 2.15182, 2.15182, 2.15182, 2.15182, 2.15182, 2.15182, 2.15182, 2.15182, 2.15182, 2.15182, 2.15182, 2.15182, 2.15182, 2.15182, 2.15182, 2.15182
12.8377, 4.49232, 2.15139, 2.15139, 2.548, 2.34093, 2.15139, 0, 2.15139, 2.15139, 2.15139, 2.15139, 2.15139, 2.15139, 2.15139, 2.15139, 2.15139, 2.15139, 2.15139, 2.15139, 2.15139, 2.15139, 2.15139, 2.15139, 2.15139, 2.15139
12.8456, 1.74833, 2.14777, 2.14777, 1.93606, -0.399444, 2.14777, 0, 2.14777, 2.14777, 2.14777, 2.14777, 2.14777, 2.14777, 2.14777, 2.14777, 2.14777, 2.14777, 2.14777, 2.14777, 2.14777, 2.14777, 2.14777, 2.14777, 2.14777, 2.14777
12.8535, 2.24201, 2.14257, 2.14256, 2.05961, 0.0994408, 2.14256, 0, 2.14256, 2.14256, 2.14256, 2.14256, 2.14256, 2.14256, 2.14256, 2.14256, 2.14256, 2.14256, 2.14256, 2.14256, 2.14256, 2.14256, 2.14256, 2.14256, 2.14256, 2.14256
12.8613, 4.51128, 2.13737, 2.13736, 2.55172, 2.37391, 2.13736, 0, 2.13737, 2.13736, 2.13736, 2.13736, 2.13736, 2.13736, 2.13736, 2.13736, 2.13736, 2.13736, 2.13736, 2.13736, 2.13736, 2.13736, 2.13737, 2.13736, 2.13736, 2.13736
12.8692, 3.47906, 2.13915, 2.13915, 2.34074, 1.33991, 2.13915, 0, 2.13915, 2.13915, 2.13915, 2.13915, 2.13915, 2.13915, 2.13915, 2.13915, 2.13915, 2.13915, 2.13915, 2.13915, 2.13915, 2.13915, 2.13915, 2.13915, 2.13915, 2.13915
12.877, 2.75809, 2.13827, 2.13827, 2.1813, 0.619815, 2.13827, 0, 2.13827, 2.13827, 2.13827, 2.13827, 2.13827, 2.13827, 2.13827, 2.13827, 2.13827, 2.13827, 2.13827, 2.13827, 2.13827, 2.13827, 2.13827, 2.13827, 2.13827, 2.13827
12.8849, 1.76285, 2.13491, 2.13491, 1.93981, -0.372056, 2.13491, 0, 2.13491, 2.13491, 2.13491, 2.13491, 2.13491, 2.13491, 2.13491, 2.13491, 2.13491, 2.13491, 2.13491, 2.13491, 2.13491, 2.13491, 2.13491, 2.13491, 2.13491, 2.13491
12.8927, 3.69665, 2.13031, 2.13031, 2.38677, 1.56634, 2.13031, 0, 2.13031, 2.13031, 2.13031, 2.13031, 2.13031, 2.13031, 2.13031, 2.13031, 2.13031, 2.13031, 2.13031, 2.13031, 2.13031, 2.13031, 2.13031, 2.13031, 2.13031, 2.13031
12.9006, 5.76307, 2.12572, 2.12571, 2.78623, 3.63736, 2.12571, 0, 2.12571, 2.12571, 2.12571, 2.12571, 2.12571, 2.12571, 2.12571, 2.12571, 2.12571, 2.12571, 2.12571, 2.12571, 2.12571, 2.12571, 2.12571, 2.12571, 2.12571, 2.12571
12.9085, 1.76778, 2.12584, 2.12584, 1.94108, -0.35806, 2.12584, 0, 2.12584, 2.12584, 2.12584, 2.12584, 2.12584, 2.12584, 2.12584, 2.12584, 2.12584, 2.12584, 2.12584, 2.12584, 2.12584, 2.12584, 2.12584, 2.12584, 2.12584, 2.12584
12.9163, 4.22255, 2.12436, 2.12436, 2.4945, 2.09819, 2.12436, 0, 2.12436, 2.12436, 2.12436, 2.12436, 2.12436, 2.12436, 2.12436, 2.12436, 2.12436, 2.12436, 2.12436, 2.12436, 2.12436, 2.12436, 2.12436, 2.12436, 2.12436, 2.12436
12.9242, 2.77261, 2.12142, 2.12142, 2.18463, 0.65119, 2.12142, 0, 2.12142, 2.12142, 2.12142, 2.12142, 2.12142, 2.12142, 2.12142, 2.12142, 2.12142, 2.12142, 2.12142, 2.12142, 2.12142, 2.12142, 2.12142, 2.12142, 2.12142, 2.12142
12.932, 2.43829, 2.11776, 2.11775, 2.10672, 0.320531, 2.11775, 0, 2.11776, 2.11775, 2.11775, 2.11775, 2.11775, 2.11775, 2.11775, 2.11775, 2.11775, 2.11775, 2.11775, 2.11775, 2.11775, 2.11775, 2.11776, 2.11775, 2.11775, 2.11775
12.9399, 4.33903, 2.1141, 2.11409, 2.51774, 2.22494, 2.11409, 0, 2.11409, 2.11409, 2.11409, 2.11409, 2.11409, 2.11409, 2.11409, 2.11409, 2.11409, 2.11409, 2.11409, 2.11409, 2.11409, 2.11409, 2.11409, 2.11409, 2.11409, 2.11409
12.9478, 0, 2.11129, 2.11129, 1.41421, -2.11129, 2.11129, 0, 2.11129, 2.11129, 2.11129, 2.11129, 2.11129, 2.11129, 2.11129, 2.11129, 2.11129, 2.11129, 2.11129, 2.11129, 2.11129, 2.11129, 2.11129, 2.11129, 2.11129, 2.11129
12.9556, 2.42602, 2.1085, 2.10849, 2.10381, 0.317527, 2.10849, 0, 2.10849, 2.10849, 2.10849, 2.10849, 2.10849, 2.10849, 2.10849, 2.10849, 2.10849, 2.10849, 2.10849, 2.10849, 2.10849, 2.10849, 2.10849, 2.10849, 2.10849, 2.10849
12.9635, 5.57398, 2.1057, 2.10569, 2.75209, 3.46828, 2.10569, 0, 2.1057, 2.10569, 2.10569, 2.10569, 2.10569, 2.10569, 2.10569, 2.10569, 2.10569, 2.10569, 2.10569, 2.10569, 2.10569, 2.10569, 2.1057, 2.10569, 2.10569, 2.10569
12.9713, 2.2083, 2.10224, 2.10223, 2.05141, 0.106066, 2.10223, 0, 2.10223, 2.10223, 2.10223, 2.10223, 2.10223, 2.10223, 2.10223, 2.10223, 2.10223, 2.10223, 2.10223, 2.10223, 2.10223, 2.10223, 2.10223, 2.10223, 2.10223, 2.10223
12.9792, 3.20335, 2.09799, 2.09799, 2.28108, 1.10535, 2.09799, 0, 2.09799, 2.09799, 2.09799, 2.09799, 2.09799, 2.09799, 2.09799, 2.09799, 2.09799, 2.09799, 2.09799, 2.09799, 2.09799, 2.09799, 2.09799, 2.09799, 2.09799, 2.09799
12.987, 4.19831, 2.09295, 2.09294, 2.48964, 2.10537, 2.09294, 0, 2.09294, 2.09294, 2.09294, 2.09294, 2.09294, 2.09294, 2.09294, 2.09294, 2.09294, 2.09294, 2.09294, 2.09294, 2.09294, 2.09294, 2.09294, 2.09294, 2.09294, 2.09294
12.9949, 2.59103, 2.08729, 2.08729, 2.14267, 0.503735, 2.08729, 0, 2.08729, 2.08729, 2.08729, 2.08729, 2.08729, 2.08729, 2.08729, 2.08729, 2.08729, 2.08729, 2.08729, 2.08729, 2.08729, 2.08729, 2.08729, 2.08729, 2.08729, 2.08729
13.0028, 2.39455, 2.08135, 2.08134, 2.09632, 0.3132, 2.08134, 0, 2.08135, 2.08134, 2.08134, 2.08134, 2.08134, 2.08134, 2.08134, 2.08134, 2.08134, 2.08134, 2.08134, 2.08134, 2.08134, 2.08134, 2.08134, 2.08134, 2.08134, 2.08134
13.0106, 3.79653, 2.07541, 2.0754, 2.4076, 1.72112, 2.0754, 0, 2.07541, 2.0754, 2.0754, 2.0754, 2.0754, 2.0754, 2.0754, 2.0754, 2.0754, 2.0754, 2.0754, 2.0754, 2.0754, 2.0754, 2.0754, 2.0754, 2.0754, 2.0754
13.0185, 6.96456, 2.07212, 2.07211, 2.99409, 4.89244, 2.07211, 0, 2.07212, 2.07211, 2.07211, 2.07211, 2.07211, 2.07211, 2.07211, 2.07211, 2.07211, 2.07211, 2.07211, 2.07211, 2.07211, 2.07211, 2.07211, 2.07211, 2.07211, 2.07211
13.0263, 7.21735, 2.06734, 2.06733, 3.03601, 5.15, 2.06733, 0, 2.06734, 2.06733, 2.06733, 2.06733, 2.06733, 2.06733, 2.06733, 2.06733, 2.06733, 2.06733, 2.06733, 2.06733, 2.06733, 2.06733, 2.06733, 2.06733, 2.06733, 2.06733
13.0342, 3.80372, 2.06129, 2.06127, 2.40909, 1.74242, 2.06127, 0, 2.06129, 2.06127, 2.06127, 2.06127, 2.06127, 2.06127, 2.06127, 2.06127, 2.06127, 2.06127, 2.06127, 2.06127, 2.06127, 2.06127, 2.06127, 2.06127, 2.06127, 2.06127
13.042, 4.6223, 2.05461, 2.05458, 2.57338, 2.56769, 2.05458, 0, 2.05461, 2.05458, 2.05458, 2.05458, 2.05458, 2.05458, 2.05458, 2.05458, 2.05458, 2.05458, 2.05458, 2.05458, 2.05458, 2.05458, 2.05458, 2.05458, 2.05458, 2.05458
13.0499, 1, 2.04796, 2.04789, 1.73205, -1.04796, 2.04789, 0, 2.04795, 2.04789, 2.04789, 2.04789, 2.04789, 2.04789, 2.04789, 2.04789, 2.04789, 2.04789, 2.04789, 2.04789, 2.04789, 2.04789, 2.0479, 2.04789, 2.04789, 2.04789
13.0578, 1.36307, 2.04534, 2.04524, 1.83387, -0.682263, 2.04524, 0, 2.04533, 2.04524, 2.04524, 2.04524, 2.04524, 2.04524, 2.04524, 2.04524, 2.04524, 2.04524, 2.04524, 2.04524, 2.04524, 2.04524, 2.04524, 2.04524, 2.04524, 2.04524
13.0656, 1.81623, 2.04085, 2.0407, 1.95352, -0.224621, 2.0407, 0, 2.04085, 2.0407, 2.0407, 2.0407, 2.0407, 2.0407, 2.0407, 2.0407, 2.0407, 2.0407, 2.0407, 2.0407, 2.0407, 2.0407, 2.0407, 2.0407, 2.0407, 2.0407
13.0735, 4.17435, 2.03477, 2.03452, 2.48482, 2.13958, 2.03452, 0, 2.03476, 2.03452, 2.03452, 2.03452, 2.03452, 2.03452, 2.03452, 2.03452, 2.03452, 2.03452, 2.03452, 2.03452, 2.03452, 2.03452, 2.03453, 2.03452, 2.03452, 2.03452
13.0813, 1.82082, 2.02791, 2.02754, 1.95469, -0.207093, 2.02754, 0, 2.02791, 2.02754, 2.02754, 2.02754, 2.02754, 2.02754, 2.02754, 2.02754, 2.02754, 2.02754, 2.02754, 2.02754, 2.02754, 2.02754, 2.02754, 2.02754, 2.02754, 2.02754
13.0892, 1.16976, 2.02113, 2.02057, 1.78038, -0.851366, 2.02057, 0, 2.02113, 2.02057, 2.02057, 2.02057, 2.02057, 2.02057, 2.02057, 2.02057, 2.02057, 2.02057, 2.02057, 2.02057, 2.02057, 2.02057, 2.02057, 2.02057, 2.02057, 2.02057
13.097, 3.82538, 2.01898, 2.01814, 2.41358, 1.8064, 2.01814, 0, 2.01898, 2.01814, 2.01814, 2.01814, 2.01814, 2.01814, 2.01814, 2.01814, 2.01814, 2.01814, 2.01814, 2.01814, 2.01814, 2.01814, 2.01814, 2.01814, 2.01814, 2.01814
13.1049, 0.997543, 2.01494, 2.0137, 1.73134, -1.0174, 2.0137, 0, 2.01494, 2.0137, 2.0137, 2.0137, 2.0137, 2.0137, 2.0137, 2.0137, 2.0137, 2.0137, 2.0137, 2.0137, 2.0137, 2.0137, 2.01371, 2.0137, 2.0137, 2.0137
13.1128, 3.99765, 2.00926, 2.00746, 2.44901, 1.98838, 2.00746, 0, 2.00926, 2.00746, 2.00746, 2.00746, 2.00746, 2.00746, 2.00746, 2.00746, 2.00746, 2.00746, 2.00746, 2.00746, 2.00746, 2.00746, 2.00747, 2.00746, 2.00746, 2.00746
13.1206, 0.835192, 2.0029, 2.00033, 1.6838, -1.16771, 2.00033, 0, 2.0029, 2.00033, 2.00033, 2.00033, 2.00033, 2.00033, 2.00033, 2.00033, 2.00033, 2.00033, 2.00033, 2.00033, 2.00033, 2.00033, 2.00033, 2.00033, 2.00033, 2.00033
13.1285, 1.31995, 1.99682, 1.99321, 1.82207, -0.676866, 1.99321, 0, 1.99681, 1.99321, 1.99321, 1.99321, 1.99321, 1.99321, 1.99321, 1.99321, 1.99321, 1.99321, 1.99321, 1.99321, 1.99321, 1.99321, 1.99321, 1.99321, 1.99321, 1.99321
13.1363, 4.83767, 1.99587, 1.99088, 2.61489, 2.8418, 1.99088, 0, 1.99586, 1.99088, 1.99088, 1.99088, 1.99088, 1.99088, 1.99088, 1.99088, 1.99088, 1.99088, 1.99088, 1.99088, 1.99088, 1.99088, 1.99088, 1.99088, 1.99088, 1.99088
13.1442, 0.842379, 1.9933, 1.98651, 1.68594, -1.15092, 1.98651, 0, 1.9933, 1.98651, 1.98651, 1.98651, 1.98651, 1.98651, 1.98651, 1.98651, 1.98651, 1.98651, 1.98651, 1.98651, 1.98651, 1.98651, 1.98652, 1.98651, 1.98651, 1.98651
13.1521, 2.30558, 1.98939, 1.9803, 2.07499, 0.316187, 1.9803, 0, 1.98939, 1.9803, 1.9803, 1.9803, 1.9803, 1.9803, 1.9803, 1.9803, 1.9803, 1.9803, 1.9803, 1.9803, 1.9803, 1.9803, 1.9803, 1.9803, 1.9803, 1.9803
13.1599, 3.69442, 1.98515, 1.97316, 2.3863, 1.70928, 1.97316, 0, 1.98514, 1.97316, 1.97316, 1.97316, 1.97316, 1.97316, 1.97316, 1.97316, 1.97316, 1.97316, 1.97316, 1.97316, 1.97316, 1.97316, 1.97316, 1.97316, 1.97316, 1.97316
13.1678, 2.29566, 1.98158, 1.96604, 2.0726, 0.31408, 1.96604, 0, 1.98158, 1.96604, 1.96604, 1.96604, 1.96604, 1.96604, 1.96604, 1.96604, 1.96604, 1.96604, 1.96604, 1.96604, 1.96604, 1.96604, 1.96604, 1.96604, 1.96604, 1.96604
13.1756, 3.84981, 1.98353, 1.96369, 2.41864, 1.86628, 1.96369, 0, 1.98353, 1.96369, 1.96369, 1.96369, 1.96369, 1.96369, 1.96369, 1.96369, 1.96369, 1.96369, 1.96369, 1.96369, 1.96369, 1.96369, 1.9637, 1.96369, 1.96369, 1.96369
13.1835, 5.85452, 1.98424, 1.95933, 2.80259, 3.87028, 1.95933, 0, 1.98424, 1.95933, 1.95933, 1.95933, 1.95933, 1.95933, 1.95933, 1.95933, 1.95933, 1.95933, 1.95933, 1.95933, 1.95933, 1.95933, 1.95933, 1.95933, 1.95933, 1.95933
13.1913, 1, 1.98389, 1.95311, 1.73205, -0.983894, 1.95311, 0, 1.98389, 1.95311, 1.95311, 1.95311, 1.95311, 1.95311, 1.95311, 1.95311, 1.95311, 1.95311, 1.95311, 1.95311, 1.95311, 1.95311, 1.95311, 1.95311, 1.95311, 1.95311
13.1992, 0.276828, 1.9834, 1.94597, 1.50892, -1.70657, 1.94597, 0, 1.9834, 1.94597, 1.94597, 1.94597, 1.94597, 1.94597, 1.94597, 1.94597, 1.94597, 1.94597, 1.94597, 1.94597, 1.94597, 1.94597, 1.94597, 1.94597, 1.94597, 1.94597
13.2071, 5.85909, 1.98362, 1.93883, 2.80341, 3.87547, 1.93883, 0, 1.98362, 1.93883, 1.93883, 1.93883, 1.93883, 1.93883, 1.93883, 1.93883, 1.93883, 1.93883, 1.93883, 1.93883, 1.93883, 1.93883, 1.93884, 1.93883, 1.93883, 1.93883
13.2149, 2.99741, 1.98905, 1.93631, 2.23549, 1.00837, 1.93631, 0, 1.98904, 1.93631, 1.93631, 1.93631, 1.93631, 1.93631, 1.93631, 1.93631, 1.93631, 1.93631, 1.93631, 1.93631, 1.93631, 1.93631, 1.93631, 1.93631, 1.93631, 1.93631
13.2228, 3.86667, 1.99301, 1.93192, 2.42212, 1.87366, 1.93192, 0, 1.99301, 1.93192, 1.93192, 1.93192, 1.93192, 1.93192, 1.93192, 1.93192, 1.93192, 1.93192, 1.93192, 1.93192, 1.93192, 1.93192, 1.93192, 1.93192, 1.93192, 1.93192
13.2306, 2.12862, 1.99543, 1.92578, 2.0319, 0.133195, 1.92578, 0, 1.99543, 1.92578, 1.92578, 1.92578, 1.92578, 1.92578, 1.92578, 1.92578, 1.92578, 1.92578, 1.92578, 1.92578, 1.92578, 1.92578, 1.92579, 1.92578, 1.92578, 1.92578
13.2385, 1.87138, 1.99692, 1.91879, 1.96758, -0.125543, 1.91879, 0, 1.99692, 1.91879, 1.91879, 1.91879, 1.91879, 1.91879, 1.91879, 1.91879, 1.91879, 1.91879, 1.91879, 1.91879, 1.91879, 1.91879, 1.9188, 1.91879, 1.91879, 1.91879
13.2463, 1.12392, 1.99805, 1.91182, 1.76746, -0.874134, 1.91182, 0, 1.99805, 1.91182, 1.91182, 1.91182, 1.91182, 1.91182, 1.91182, 1.91182, 1.91182, 1.91182, 1.91182, 1.91182, 1.91182, 1.91182, 1.91182, 1.91182, 1.91182, 1.91182
13.2542, 2.99752, 2.00263, 1.90897, 2.23551, 0.994888, 1.90897, 0, 2.00263, 1.90897, 1.90897, 1.90897, 1.90897, 1.90897, 1.90897, 1.90897, 1.90897, 1.90897, 1.90897, 1.90897, 1.90897, 1.90897, 1.90898, 1.90897, 1.90897, 1.90897
13.2621, 3.23544, 2.00457, 1.90447, 2.28811, 1.23087, 1.90447, 0, 2.00457, 1.90447, 1.90447, 1.90447, 1.90447, 1.90447, 1.90447, 1.90447, 1.90447, 1.90447, 1.90447, 1.90447, 1.90447, 1.90447, 1.90447, 1.90447, 1.90447, 1.90447
13.2699, 4.75984, 2.00369, 1.89841, 2.59997, 2.75614, 1.89841, 0, 2.00369, 1.89841, 1.89841, 1.89841, 1.89841, 1.89841, 1.89841, 1.89841, 1.89841, 1.89841, 1.89841, 1.89841, 1.89841, 1.89841, 1.89841, 1.89841, 1.89841, 1.89841
13.2778, 5.88329, 2.00055, 1.89159, 2.80772, 3.88273, 1.89159, 0, 2.00055, 1.89159, 1.89159, 1.89159, 1.89159, 1.89159, 1.89159, 1.89159, 1.89159, 1.89159, 1.89159, 1.89159, 1.89159, 1.89159, 1.89159, 1.89159, 1.89159, 1.89159
13.2856, 2.2233, 1.99576, 1.88478, 2.05507, 0.227535, 1.88478, 0, 1.99576, 1.88478, 1.88478, 1.88478, 1.88478, 1.88478, 1.88478, 1.88478, 1.88478, 1.88478, 1.88478, 1.88478, 1.88478, 1.88478, 1.88478, 1.88478, 1.88478, 1.88478
13.2935, 1.88612, 1.99288, 1.88164, 1.97132, -0.106763, 1.88164, 0, 1.99288, 1.88164, 1.88164, 1.88164, 1.88164, 1.88164, 1.88164, 1.88164, 1.88164, 1.88164, 1.88164, 1.88164, 1.88164, 1.88164, 1.88164, 1.88164, 1.88164, 1.88164
13.3014, 4.42528, 1.98681, 1.87706, 2.53481, 2.43847, 1.87706, 0, 1.98681, 1.87706, 1.87706, 1.87706, 1.87706, 1.87706, 1.87706, 1.87706, 1.87706, 1.87706, 1.87706, 1.87706, 1.87706, 1.87706, 1.87706, 1.87706, 1.87706, 1.87706
13.3092, 4.56977, 1.9777, 1.87113, 2.56316, 2.59207, 1.87113, 0, 1.97769, 1.87113, 1.87113, 1.87113, 1.87113, 1.87113, 1.87113, 1.87113, 1.87113, 1.87113, 1.87113, 1.87113, 1.87113, 1.87113, 1.87113, 1.87113, 1.87113, 1.87113
13.3171, 1.20219, 1.96639, 1.86452, 1.78947, -0.764202, 1.86452, 0, 1.96639, 1.86452, 1.86452, 1.86452, 1.86452, 1.86452, 1.86452, 1.86452, 1.86452, 1.86452, 1.86452, 1.86452, 1.86452, 1.86452, 1.86452, 1.86452, 1.86452, 1.86452
13.3249, 5.99223, 1.95381, 1.85793, 2.82705, 4.03842, 1.85793, 0, 1.95381, 1.85793, 1.85793, 1.85793, 1.85793, 1.85793, 1.85793, 1.85793, 1.85793, 1.85793, 1.85793, 1.85793, 1.85793, 1.85793, 1.85793, 1.85793, 1.85793, 1.85793
13.3328, 3.79839, 1.94326, 1.85439, 2.40798, 1.85512, 1.85439, 0, 1.94326, 1.85439, 1.85439, 1.85439, 1.85439, 1.85439, 1.85439, 1.85439, 1.85439, 1.85439, 1.85439, 1.85439, 1.85439, 1.85439, 1.85439, 1.85439, 1.85439, 1.85439
13.3406, 3.09257, 1.93084, 1.84967, 2.25667, 1.16172, 1.84967, 0, 1.93084, 1.84967, 1.84967, 1.84967, 1.84967, 1.84967, 1.84967, 1.84967, 1.84967, 1.84967, 1.84967, 1.84967, 1.84967, 1.84967, 1.84968, 1.84967, 1.84967, 1.84967
13.3485, 2.9026, 1.91691, 1.84384, 2.21418, 0.985694, 1.84384, 0, 1.91691, 1.84384, 1.84384, 1.84384, 1.84384, 1.84384, 1.84384, 1.84384, 1.84384, 1.84384, 1.84384, 1.84384, 1.84384, 1.84384, 1.84384, 1.84384, 1.84384, 1.84384
13.3564, 3.08773, 1.90234, 1.83745, 2.2556, 1.1854, 1.83745, 0, 1.90233, 1.83745, 1.83745, 1.83745, 1.83745, 1.83745, 1.83745, 1.83745, 1.83745, 1.83745, 1.83745, 1.83745, 1.83745, 1.83745, 1.83746, 1.83745, 1.83745, 1.83745
13.3642, 3.99529, 1.88797, 1.83108, 2.44853, 2.10732, 1.83108, 0, 1.88796, 1.83108, 1.83108, 1.83108, 1.83108, 1.83108, 1.83108, 1.83108, 1.83108, 1.83108, 1.83108, 1.83108, 1.83108, 1.83108, 1.83108, 1.83108, 1.83108, 1.83108
13.3721, 2.99504, 1.87632, 1.82701, 2.23496, 1.11872, 1.82701, 0, 1.87632, 1.82701, 1.82701, 1.82701, 1.82701, 1.82701, 1.82701, 1.82701, 1.82701, 1.82701, 1.82701, 1.82701, 1.82701, 1.82701, 1.82701, 1.82701, 1.82701, 1.82701
13.3799, 3.82949, 1.86448, 1.82212, 2.41443, 1.96501, 1.82212, 0, 1.86448, 1.82212, 1.82212, 1.82212, 1.82212, 1.82212, 1.82212, 1.82212, 1.82212, 1.82212, 1.82212, 1.82212, 1.82212, 1.82212, 1.82212, 1.82212, 1.82212, 1.82212
13.3878, 1.08042, 1.8526, 1.81647, 1.75511, -0.772174, 1.81647, 0, 1.85259, 1.81647, 1.81647, 1.81647, 1.81647, 1.81647, 1.81647, 1.81647, 1.81647, 1.81647, 1.81647, 1.81647, 1.81647, 1.81647, 1.81647, 1.81647, 1.81647, 1.81647
13.3956, 2.99752, 1.84114, 1.81044, 2.23551, 1.15638, 1.81044, 0, 1.84114, 1.81044, 1.81044, 1.81044, 1.81044, 1.81044, 1.81044, 1.81044, 1.81044, 1.81044, 1.81044, 1.81044, 1.81044, 1.81044, 1.81044, 1.81044, 1.81044, 1.81044
13.4035, 5.07323, 1.83051, 1.80442, 2.65956, 3.24272, 1.80442, 0, 1.83051, 1.80442, 1.80442, 1.80442, 1.80442, 1.80442, 1.80442, 1.80442, 1.80442, 1.80442, 1.80442, 1.80442, 1.80442, 1.80442, 1.80443, 1.80442, 1.80442, 1.80442
13.4114, 1.99529, 1.82181, 1.79953, 1.99882, 0.17348, 1.79953, 0, 1.82181, 1.79953, 1.79953, 1.79953, 1.79953, 1.79953, 1.79953, 1.79953, 1.79953, 1.79953, 1.79953, 1.79953, 1.79953, 1.79953, 1.79954, 1.79953, 1.79953, 1.79953
13.4192, 3.92429, 1.81357, 1.79437, 2.43399, 2.11072, 1.79437, 0, 1.81357, 1.79437, 1.79437, 1.79437, 1.79437, 1.79437, 1.79437, 1.79437, 1.79437, 1.79437, 1.79437, 1.79437, 1.79437, 1.79437, 1.79437, 1.79437, 1.79437, 1.79437
13.4271, 3.06603, 1.80571, 1.78893, 2.25078, 1.26032, 1.78893, 0, 1.80571, 1.78893, 1.78893, 1.78893, 1.78893, 1.78893, 1.78893, 1.78893, 1.78893, 1.78893, 1.78893, 1.78893, 1.78893, 1.78893, 1.78893, 1.78893, 1.78893, 1.78893
13.4349, 1.86321, 1.79821, 1.7833, 1.96551, 0.065002, 1.7833, 0, 1.79821, 1.7833, 1.7833, 1.7833, 1.7833, 1.7833, 1.7833, 1.7833, 1.7833, 1.7833, 1.7833, 1.7833, 1.7833, 1.7833, 1.7833, 1.7833, 1.7833, 1.7833
13.4428, 4.12689, 1.79104, 1.77756, 2.47526, 2.33585, 1.77756, 0, 1.79104, 1.77756, 1.77756, 1.77756, 1.77756, 1.77756, 1.77756, 1.77756, 1.77756, 1.77756, 1.77756, 1.77756, 1.77756, 1.77756, 1.77756, 1.77756, 1.77756, 1.77756
13.4506, 3.99554, 1.78415, 1.77174, 2.44858, 2.21139, 1.77174, 0, 1.78414, 1.77174, 1.77174, 1.77174, 1.77174, 1.77174, 1.77174, 1.77174, 1.77174, 1.77174, 1.77174, 1.77174, 1.77174, 1.77174, 1.77175, 1.77174, 1.77174, 1.77174
13.4585, 2.93631, 1.77746, 1.7659, 2.22178, 1.15885, 1.7659, 0, 1.77745, 1.7659, 1.7659, 1.7659, 1.7659, 1.7659, 1.7659, 1.7659, 1.7659, 1.7659, 1.7659, 1.7659, 1.7659, 1.7659, 1.7659, 1.7659, 1.7659, 1.7659
13.4664, 3.05378, 1.77091, 1.76003, 2.24806, 1.28287, 1.76003, 0, 1.77091, 1.76003, 1.76003, 1.76003, 1.76003, 1.76003, 1.76003, 1.76003, 1.76003, 1.76003, 1.76003, 1.76003, 1.76003, 1.76003, 1.76003, 1.76003, 1.76003, 1.76003
