   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_123.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
2.15118, 2.05585, 1.46042, 0.893084, 2.01391, 0.595437, 0.893821, 2.40431e-07, 0.893093, 0.893106, 0.896607, 0.893597, 0.89315, 0.897729, 1.27624, 1.02152, 0.893244, 0.893087, 0.893084, 0.893084, 0.893084, 0.893084, 0.893086, 0.935027, 0.893084, 0.897197
2.15905, 0.944147, 1.58798, 0.917097, 1.71585, -0.643837, 0.917843, 1.52583e-07, 0.917106, 0.91712, 0.920621, 0.91765, 0.917163, 0.921987, 1.4203, 1.02539, 0.917183, 0.9171, 0.917097, 0.917097, 0.917097, 0.917097, 0.917099, 0.962222, 0.917097, 0.921458
2.16691, 3.04616, 1.75303, 0.941449, 2.24637, 1.29313, 0.942205, 9.56426e-08, 0.941457, 0.941471, 0.944972, 0.942059, 0.941515, 0.946589, 1.59788, 1.03298, 0.941494, 0.94145, 0.941449, 0.941449, 0.941449, 0.941449, 0.941451, 0.990254, 0.941449, 0.946083
2.17477, 4.47454, 1.96067, 0.966134, 2.54451, 2.51386, 0.966904, 5.92118e-08, 0.966143, 0.966157, 0.969658, 0.966818, 0.9662, 0.971532, 1.81456, 1.04367, 0.966158, 0.966136, 0.966134, 0.966134, 0.966134, 0.966134, 0.966136, 1.01928, 0.966134, 0.971068
2.18263, 2.5158, 2.21588, 0.991153, 2.12504, 0.299912, 0.991939, 3.62008e-08, 0.991162, 0.991176, 0.994677, 0.991924, 0.99122, 0.996814, 2.07567, 1.05693, 0.991166, 0.991155, 0.991153, 0.991153, 0.991153, 0.991153, 0.991156, 1.04948, 0.991153, 0.996412
2.1905, 0.963509, 2.52301, 1.0165, 1.72148, -1.5595, 1.01731, 2.18543e-08, 1.01651, 1.01653, 1.02003, 1.01737, 1.01657, 1.02243, 2.38573, 1.07232, 1.01651, 1.01651, 1.0165, 1.0165, 1.0165, 1.0165, 1.01651, 1.08113, 1.0165, 1.02211
2.19836, 4.54033, 2.88518, 1.04218, 2.55741, 1.65515, 1.04301, 1.30268e-08, 1.04219, 1.0422, 1.04571, 1.04315, 1.04225, 1.04839, 2.74795, 1.08948, 1.04219, 1.04218, 1.04218, 1.04218, 1.04218, 1.04218, 1.04218, 1.1145, 1.04218, 1.04817
2.20622, 3.9927, 3.30381, 1.06819, 2.448, 0.688889, 1.06904, 7.66599e-09, 1.06819, 1.06821, 1.07171, 1.06927, 1.06825, 1.07467, 3.16363, 1.10815, 1.06819, 1.06819, 1.06819, 1.06819, 1.06819, 1.06819, 1.06819, 1.14998, 1.06819, 1.07457
2.21409, 4.0101, 3.77801, 1.09451, 2.45155, 0.232091, 1.0954, 4.45294e-09, 1.09452, 1.09453, 1.09804, 1.0957, 1.09458, 1.10128, 3.63166, 1.12811, 1.09451, 1.09451, 1.09451, 1.09451, 1.09451, 1.09451, 1.09451, 1.18798, 1.09451, 1.10132
2.22195, 5.46925, 4.30395, 1.12116, 2.73299, 1.16531, 1.12208, 2.55297e-09, 1.12117, 1.12118, 1.12468, 1.12245, 1.12122, 1.12821, 4.14792, 1.14922, 1.12116, 1.12116, 1.12116, 1.12116, 1.12116, 1.12116, 1.12116, 1.22897, 1.12116, 1.12842
2.22981, 3.9952, 4.87467, 1.14812, 2.44851, -0.879476, 1.14908, 1.44438e-09, 1.14813, 1.14814, 1.15164, 1.14951, 1.14818, 1.15547, 4.70502, 1.17136, 1.14812, 1.14812, 1.14812, 1.14812, 1.14812, 1.14812, 1.14812, 1.27345, 1.14812, 1.15585
2.23768, 2.99517, 5.47978, 1.17539, 2.23499, -2.48461, 1.17639, 8.06371e-10, 1.1754, 1.17541, 1.17891, 1.17688, 1.17546, 1.18304, 5.29213, 1.19447, 1.17539, 1.17539, 1.17539, 1.17539, 1.17539, 1.17539, 1.17539, 1.32196, 1.17539, 1.18362
2.24554, 8.49198, 6.10568, 1.20297, 3.23913, 2.38629, 1.20403, 4.44239e-10, 1.20298, 1.20299, 1.20649, 1.20453, 1.20304, 1.21093, 5.89522, 1.21846, 1.20297, 1.20297, 1.20297, 1.20297, 1.20297, 1.20297, 1.20297, 1.375, 1.20297, 1.21171
2.2534, 9.98823, 6.73589, 1.23086, 3.4624, 3.25234, 1.23197, 2.41399e-10, 1.23087, 1.23088, 1.23438, 1.23248, 1.23092, 1.23913, 6.49739, 1.24329, 1.23086, 1.23086, 1.23086, 1.23086, 1.23086, 1.23086, 1.23086, 1.43302, 1.23086, 1.24014
2.26127, 7.482, 7.35166, 1.25904, 3.07929, 0.130345, 1.26022, 1.29295e-10, 1.25905, 1.25907, 1.26257, 1.2607, 1.25911, 1.26763, 7.07959, 1.2689, 1.25904, 1.25904, 1.25904, 1.25904, 1.25904, 1.25904, 1.25905, 1.49638, 1.25904, 1.26888
2.26913, 10.4936, 7.93307, 1.28753, 3.53463, 2.56053, 1.28877, 6.81562e-11, 1.28754, 1.28755, 1.29105, 1.28921, 1.28759, 1.29643, 7.62174, 1.29524, 1.28753, 1.28753, 1.28753, 1.28753, 1.28753, 1.28753, 1.28753, 1.56529, 1.28753, 1.29794
2.27699, 9.47749, 8.46013, 1.3163, 3.38784, 1.01736, 1.31762, 3.58478e-11, 1.31631, 1.31633, 1.31983, 1.31798, 1.31637, 1.32553, 8.10387, 1.32226, 1.3163, 1.3163, 1.3163, 1.3163, 1.3163, 1.3163, 1.31631, 1.63976, 1.3163, 1.32731
2.28485, 10.0116, 8.91396, 1.34537, 3.46577, 1.09762, 1.34676, 1.83136e-11, 1.34538, 1.34539, 1.34889, 1.34701, 1.34543, 1.35492, 8.50741, 1.34991, 1.34537, 1.34537, 1.34537, 1.34537, 1.34537, 1.34537, 1.34537, 1.71955, 1.34537, 1.35698
2.29272, 7.50584, 9.27818, 1.37472, 3.08315, -1.77234, 1.37619, 9.12613e-12, 1.37472, 1.37474, 1.37824, 1.37631, 1.37478, 1.38461, 8.81649, 1.37813, 1.37472, 1.37472, 1.37472, 1.37472, 1.37472, 1.37472, 1.37472, 1.80416, 1.37472, 1.38696
2.30058, 7.5107, 9.53991, 1.40434, 3.08394, -2.02921, 1.40591, 4.40224e-12, 1.40435, 1.40436, 1.40786, 1.40587, 1.40441, 1.41457, 9.01911, 1.40687, 1.40434, 1.40434, 1.40434, 1.40434, 1.40434, 1.40434, 1.40434, 1.89277, 1.40434, 1.41723
2.30844, 12.3936, 9.69081, 1.43424, 3.79388, 2.70275, 1.4359, 2.02806e-12, 1.43425, 1.43426, 1.43776, 1.43568, 1.43431, 1.44482, 9.10804, 1.43609, 1.43424, 1.43424, 1.43424, 1.43424, 1.43424, 1.43424, 1.43424, 1.98429, 1.43424, 1.4478
2.31631, 13.5515, 9.72751, 1.46441, 3.94354, 3.82398, 1.46617, 8.77157e-13, 1.46442, 1.46443, 1.46793, 1.46576, 1.46448, 1.47535, 9.08134, 1.46574, 1.46441, 1.46441, 1.46441, 1.46441, 1.46441, 1.46441, 1.46441, 2.07734, 1.46441, 1.47864
2.32417, 10.4651, 9.65196, 1.49484, 3.53059, 0.81311, 1.49671, 3.48316e-13, 1.49485, 1.49486, 1.49836, 1.49608, 1.49491, 1.50615, 8.94255, 1.49578, 1.49484, 1.49484, 1.49484, 1.49484, 1.49484, 1.49484, 1.49484, 2.17033, 1.49484, 1.50977
2.33203, 8.46027, 9.47111, 1.52553, 3.23423, -1.01085, 1.52751, 1.2827e-13, 1.52554, 1.52555, 1.52905, 1.52666, 1.52559, 1.53724, 8.70038, 1.52619, 1.52553, 1.52553, 1.52553, 1.52553, 1.52553, 1.52553, 1.52553, 2.26152, 1.52553, 1.54117
2.3399, 12.9858, 9.19642, 1.55647, 3.87115, 3.78937, 1.55856, 4.21996e-14, 1.55647, 1.55649, 1.55999, 1.55748, 1.55653, 1.56861, 8.36806, 1.55692, 1.55647, 1.55647, 1.55647, 1.55647, 1.55647, 1.55647, 1.55647, 2.34912, 1.55647, 1.57284
2.34776, 10.6473, 8.84292, 1.58765, 3.5563, 1.80434, 1.58987, 1.20824e-14, 1.58766, 1.58767, 1.59117, 1.58855, 1.58772, 1.60028, 7.96237, 1.58796, 1.58765, 1.58765, 1.58765, 1.58765, 1.58765, 1.58765, 1.58765, 2.4314, 1.58765, 1.60476
2.35562, 10.928, 8.42815, 1.61907, 3.59556, 2.49987, 1.62141, 2.86237e-15, 1.61908, 1.61909, 1.62259, 1.61986, 1.61914, 1.63228, 7.50237, 1.61928, 1.61907, 1.61907, 1.61907, 1.61907, 1.61907, 1.61907, 1.61907, 2.5068, 1.61907, 1.63694
2.36349, 5.06719, 7.97101, 1.65072, 2.65842, -2.90381, 1.65319, 6.53124e-16, 1.65073, 1.65074, 1.65424, 1.65141, 1.65079, 1.66465, 7.0082, 1.65086, 1.65072, 1.65072, 1.65072, 1.65072, 1.65072, 1.65072, 1.65072, 2.57403, 1.65072, 1.66937
2.37135, 9.37875, 7.49039, 1.6826, 3.37324, 1.88836, 1.6852, 1.29746e-16, 1.68261, 1.68262, 1.68612, 1.6832, 1.68266, 1.69746, 6.49962, 1.68269, 1.6826, 1.6826, 1.6826, 1.6826, 1.6826, 1.6826, 1.6826, 2.63216, 1.6826, 1.70203
2.37921, 5.61643, 7.00432, 1.71469, 2.75979, -1.38789, 1.71743, 2.22897e-17, 1.7147, 1.71471, 1.71821, 1.7152, 1.71476, 1.73083, 5.995, 1.71475, 1.71469, 1.71469, 1.71469, 1.71469, 1.71469, 1.71469, 1.71469, 2.68069, 1.71469, 1.73493
2.38707, 7.3643, 6.52885, 1.74699, 3.06011, 0.835447, 1.74987, 3.26631e-18, 1.747, 1.74701, 1.75051, 1.74743, 1.74706, 1.76491, 5.51029, 1.74703, 1.74699, 1.74699, 1.74699, 1.74699, 1.74699, 1.74699, 1.74699, 2.71959, 1.74699, 1.76804
2.39494, 9.08399, 6.07754, 1.77949, 3.32926, 3.00644, 1.78252, 3.87478e-19, 1.7795, 1.77952, 1.78302, 1.77987, 1.77956, 1.79996, 5.05833, 1.77952, 1.77949, 1.77949, 1.77949, 1.77949, 1.77949, 1.77949, 1.7795, 2.7493, 1.77949, 1.80138
2.4028, 3.54447, 5.66105, 1.81219, 2.35467, -2.11658, 1.81537, 2.63756e-20, 1.8122, 1.81222, 1.81572, 1.81252, 1.81226, 1.8363, 4.64856, 1.81221, 1.81219, 1.81219, 1.81219, 1.81219, 1.81219, 1.81219, 1.8122, 2.77071, 1.81219, 1.83492
2.41066, 4.44589, 5.28703, 1.84509, 2.53888, -0.841135, 1.84842, 9.8862e-22, 1.84509, 1.84511, 1.84861, 1.84536, 1.84515, 1.87441, 4.28686, 1.84509, 1.84509, 1.84509, 1.84509, 1.84509, 1.84509, 1.84509, 1.84509, 2.78511, 1.84509, 1.86867
2.41853, 3.10335, 4.96034, 1.87816, 2.25906, -1.85699, 1.88165, 2.55621e-23, 1.87817, 1.87818, 1.88169, 1.8784, 1.87823, 1.91492, 3.97579, 1.87817, 1.87816, 1.87816, 1.87816, 1.87816, 1.87816, 1.87816, 1.87816, 2.79413, 1.87816, 1.90262
2.42639, 1.44354, 4.68338, 1.91142, 1.85568, -3.23983, 1.91507, 1.34905e-25, 1.91142, 1.91144, 1.91494, 1.91163, 1.91149, 1.95867, 3.715, 1.91142, 1.91142, 1.91142, 1.91142, 1.91142, 1.91142, 1.91142, 1.91142, 2.79971, 1.91142, 1.93676
2.43425, 2.99755, 4.45661, 1.94485, 2.23552, -1.45906, 1.94867, 0, 1.94486, 1.94487, 1.94837, 1.94504, 1.94492, 2.00673, 3.50169, 1.94485, 1.94485, 1.94485, 1.94485, 1.94485, 1.94485, 1.94485, 1.94485, 2.80402, 1.94485, 1.97109
2.44212, 2.5589, 4.27931, 1.97846, 2.13516, -1.72041, 1.98244, 0, 1.97847, 1.97848, 1.98198, 1.97863, 1.97853, 2.06044, 3.33136, 1.97846, 1.97846, 1.97846, 1.97846, 1.97846, 1.97846, 1.97846, 1.97846, 2.80951, 1.97846, 2.0056
2.44998, 3.43629, 4.15017, 2.01224, 2.33159, -0.71388, 2.01639, 0, 2.01224, 2.01226, 2.01576, 2.01239, 2.01231, 2.12141, 3.19834, 2.01224, 2.01224, 2.01224, 2.01224, 2.01224, 2.01224, 2.01224, 2.01224, 2.81889, 2.01224, 2.0403
2.45784, 2.99755, 4.06807, 2.04618, 2.23552, -1.07051, 2.05051, 0, 2.04619, 2.0462, 2.04971, 2.04633, 2.04625, 2.19157, 3.09645, 2.04618, 2.04618, 2.04618, 2.04618, 2.04618, 2.04618, 2.04618, 2.04618, 2.83532, 2.04618, 2.07517
2.46571, 2.56615, 4.03271, 2.0803, 2.13686, -1.46656, 2.08481, 0, 2.08031, 2.08032, 2.08382, 2.08043, 2.08037, 2.27309, 3.01948, 2.0803, 2.0803, 2.0803, 2.0803, 2.0803, 2.0803, 2.0803, 2.0803, 2.86253, 2.0803, 2.11023
2.47357, 3.85812, 4.04533, 2.11458, 2.42035, -0.187211, 2.11928, 0, 2.11459, 2.1146, 2.1181, 2.11471, 2.11466, 2.36836, 2.96165, 2.11458, 2.11458, 2.11458, 2.11458, 2.11458, 2.11458, 2.11458, 2.11458, 2.90513, 2.11458, 2.14547
2.48143, 6.56853, 4.10914, 2.14903, 2.92721, 2.45939, 2.15391, 0, 2.14904, 2.14905, 2.15255, 2.14916, 2.14911, 2.47989, 2.91787, 2.14903, 2.14903, 2.14903, 2.14903, 2.14903, 2.14903, 2.14903, 2.14903, 2.96895, 2.14903, 2.18089
2.48929, 1.99758, 4.22988, 2.18364, 1.99939, -2.2323, 2.18872, 0, 2.18365, 2.18367, 2.18717, 2.18377, 2.18372, 2.61015, 2.88393, 2.18364, 2.18364, 2.18364, 2.18364, 2.18364, 2.18364, 2.18364, 2.18365, 3.06143, 2.18364, 2.21648
2.49716, 0.575774, 4.41613, 2.21843, 1.60492, -3.84036, 2.22369, 0, 2.21843, 2.21845, 2.22195, 2.21855, 2.21851, 2.76145, 2.85656, 2.21843, 2.21843, 2.21843, 2.21843, 2.21843, 2.21843, 2.21843, 2.21843, 3.19212, 2.21843, 2.25225
2.50502, 2.83888, 4.67952, 2.25337, 2.19975, -1.84063, 2.25883, 0, 2.25338, 2.25339, 2.25689, 2.25349, 2.25345, 2.93564, 2.83345, 2.25337, 2.25337, 2.25337, 2.25337, 2.25337, 2.25337, 2.25337, 2.25337, 3.3731, 2.25337, 2.2882
2.51288, 4.66308, 5.03485, 2.28847, 2.5813, -0.371765, 2.29414, 0, 2.28848, 2.2885, 2.292, 2.28859, 2.28856, 3.13393, 2.81312, 2.28847, 2.28847, 2.28847, 2.28847, 2.28847, 2.28847, 2.28847, 2.28848, 3.61946, 2.28847, 2.32434
2.52075, 10.4, 5.49996, 2.32374, 3.52136, 4.9, 2.3296, 0, 2.32375, 2.32376, 2.32726, 2.32385, 2.32383, 3.35657, 2.79481, 2.32374, 2.32374, 2.32374, 2.32374, 2.32374, 2.32374, 2.32374, 2.32374, 3.94949, 2.32374, 2.36066
2.52861, 6.7469, 6.09554, 2.35916, 2.95752, 0.651361, 2.36523, 0, 2.35916, 2.35918, 2.36268, 2.35927, 2.35925, 3.60272, 2.77831, 2.35916, 2.35916, 2.35916, 2.35916, 2.35916, 2.35916, 2.35916, 2.35916, 4.38497, 2.35916, 2.39718
2.53647, 6.21952, 6.84453, 2.39473, 2.86697, -0.625006, 2.40101, 0, 2.39474, 2.39475, 2.39825, 2.39485, 2.39483, 3.87014, 2.76378, 2.39473, 2.39473, 2.39473, 2.39473, 2.39473, 2.39473, 2.39473, 2.39473, 4.95082, 2.39473, 2.43392
2.54434, 10.5757, 7.77123, 2.43045, 3.54622, 2.80447, 2.43694, 0, 2.43046, 2.43047, 2.43397, 2.43056, 2.43056, 4.15511, 2.75165, 2.43045, 2.43045, 2.43045, 2.43045, 2.43045, 2.43045, 2.43045, 2.43045, 5.67462, 2.43045, 2.47091
2.5522, 8.98569, 8.90025, 2.46631, 3.31447, 0.0854378, 2.47302, 0, 2.46632, 2.46633, 2.46983, 2.46643, 2.46642, 4.45243, 2.74243, 2.46631, 2.46631, 2.46631, 2.46631, 2.46631, 2.46631, 2.46631, 2.46631, 6.58561, 2.46631, 2.50822
2.56006, 10.4006, 10.2551, 2.50231, 3.52145, 0.14549, 2.50924, 0, 2.50232, 2.50233, 2.50583, 2.50243, 2.50243, 4.75548, 2.73659, 2.50231, 2.50231, 2.50231, 2.50231, 2.50231, 2.50231, 2.50231, 2.50231, 7.7133, 2.50231, 2.54594
2.56792, 10.9707, 11.856, 2.53844, 3.60148, -0.885344, 2.54559, 0, 2.53845, 2.53846, 2.54196, 2.53856, 2.53857, 5.05642, 2.73457, 2.53844, 2.53844, 2.53844, 2.53844, 2.53844, 2.53844, 2.53844, 2.53844, 9.08515, 2.53844, 2.58423
2.57579, 15.5738, 13.7182, 2.5747, 4.19211, 1.85562, 2.58207, 0, 2.57471, 2.57472, 2.57822, 2.57481, 2.57483, 5.3466, 2.73664, 2.5747, 2.5747, 2.5747, 2.5747, 2.5747, 2.5747, 2.5747, 2.5747, 10.7245, 2.5747, 2.62334
2.58365, 14.1593, 15.8489, 2.61107, 4.01986, -1.68965, 2.61867, 0, 2.61108, 2.61109, 2.6146, 2.61119, 2.61121, 5.61689, 2.74292, 2.61107, 2.61107, 2.61107, 2.61107, 2.61107, 2.61107, 2.61107, 2.61107, 12.6473, 2.61107, 2.66363
2.59151, 21.9667, 18.2461, 2.64756, 4.89558, 3.72055, 2.65539, 0, 2.64757, 2.64758, 2.65108, 2.64767, 2.6477, 5.8584, 2.75339, 2.64756, 2.64756, 2.64756, 2.64756, 2.64756, 2.64756, 2.64756, 2.64756, 14.8597, 2.64756, 2.70565
2.59938, 19.5752, 20.8953, 2.68415, 4.64491, -1.32011, 2.69222, 0, 2.68416, 2.68417, 2.68768, 2.68427, 2.6843, 6.06287, 2.7679, 2.68415, 2.68415, 2.68415, 2.68415, 2.68415, 2.68415, 2.68415, 2.68415, 17.3549, 2.68415, 2.75021
2.60724, 22.3571, 23.7678, 2.72084, 4.93529, -1.41076, 2.72914, 0, 2.72085, 2.72087, 2.72437, 2.72096, 2.721, 6.22331, 2.78617, 2.72084, 2.72084, 2.72084, 2.72084, 2.72084, 2.72084, 2.72084, 2.72085, 20.1103, 2.72084, 2.79844
2.6151, 34.0518, 26.8205, 2.75763, 6.00432, 7.23137, 2.76616, 0, 2.75764, 2.75765, 2.76115, 2.75774, 2.7578, 6.33449, 2.80786, 2.75763, 2.75763, 2.75763, 2.75763, 2.75763, 2.75763, 2.75763, 2.75763, 23.0867, 2.75763, 2.85194
2.62297, 36.012, 29.9949, 2.7945, 6.16539, 6.01709, 2.80328, 0, 2.79451, 2.79452, 2.79802, 2.79461, 2.79468, 6.39331, 2.83256, 2.7945, 2.7945, 2.7945, 2.7945, 2.7945, 2.7945, 2.7945, 2.7945, 26.227, 2.7945, 2.91286
2.63083, 37.5968, 33.2188, 2.83145, 6.2926, 4.37802, 2.84047, 0, 2.83146, 2.83147, 2.83497, 2.83156, 2.83163, 6.39903, 2.85988, 2.83145, 2.83145, 2.83145, 2.83145, 2.83145, 2.83145, 2.83145, 2.83145, 29.4573, 2.83145, 2.98407
2.63869, 33.232, 36.4084, 2.86847, 5.93565, -3.17644, 2.87775, 0, 2.86848, 2.86849, 2.872, 2.86859, 2.86867, 6.35331, 2.88941, 2.86847, 2.86847, 2.86847, 2.86847, 2.86847, 2.86847, 2.86847, 2.86847, 32.6886, 2.86847, 3.06933
2.64656, 37.4503, 39.4717, 2.90556, 6.28095, -2.02138, 2.91511, 0, 2.90557, 2.90558, 2.90908, 2.90568, 2.90576, 6.26013, 2.92075, 2.90556, 2.90556, 2.90556, 2.90556, 2.90556, 2.90556, 2.90556, 2.90556, 35.8207, 2.90556, 3.17335
2.65442, 42.1906, 42.3141, 2.94271, 6.6476, -0.123566, 2.95254, 0, 2.94272, 2.94273, 2.94623, 2.94283, 2.94292, 6.12545, 2.95358, 2.94271, 2.94271, 2.94271, 2.94271, 2.94271, 2.94271, 2.94271, 2.94271, 38.7475, 2.94271, 3.30203
2.66228, 44.6844, 44.8434, 2.97992, 6.8326, -0.159004, 2.99005, 0, 2.97993, 2.97994, 2.98344, 2.98003, 2.98014, 5.95684, 2.98758, 2.97992, 2.97992, 2.97992, 2.97992, 2.97992, 2.97992, 2.97992, 2.97992, 41.3623, 2.97992, 3.4624
2.67015, 42.6753, 46.9755, 3.01717, 6.68396, -4.30027, 3.02766, 0, 3.01718, 3.01719, 3.02069, 3.01729, 3.0174, 5.76294, 3.0225, 3.01717, 3.01717, 3.01717, 3.01717, 3.01717, 3.01717, 3.01717, 3.01717, 43.5645, 3.01717, 3.66269
2.67801, 48.1996, 48.6414, 3.05446, 7.08517, -0.441841, 3.06537, 0, 3.05447, 3.05449, 3.05799, 3.05458, 3.05471, 5.55289, 3.05811, 3.05446, 3.05446, 3.05446, 3.05446, 3.05446, 3.05446, 3.05446, 3.05447, 45.2668, 3.05446, 3.91218
2.68587, 48.1203, 49.7913, 3.0918, 7.07957, -1.67101, 3.10323, 0, 3.0918, 3.09182, 3.09532, 3.09191, 3.09205, 5.33579, 3.09426, 3.0918, 3.0918, 3.0918, 3.0918, 3.0918, 3.0918, 3.0918, 3.0918, 46.4003, 3.0918, 4.22097
2.69373, 45.3086, 50.3991, 3.12915, 6.87812, -5.09052, 3.14128, 0, 3.12916, 3.12918, 3.13268, 3.12927, 3.12942, 5.12019, 3.13079, 3.12915, 3.12915, 3.12915, 3.12915, 3.12915, 3.12915, 3.12915, 3.12916, 46.9199, 3.12915, 4.59954
2.7016, 53.6644, 50.4643, 3.16653, 7.46086, 3.20011, 3.17962, 0, 3.16654, 3.16656, 3.17006, 3.16665, 3.16681, 4.91364, 3.16761, 3.16653, 3.16653, 3.16653, 3.16653, 3.16653, 3.16653, 3.16653, 3.16654, 46.8075, 3.16653, 5.05816
2.70946, 50.2982, 50.0127, 3.20393, 7.23175, 0.285557, 3.21838, 0, 3.20393, 3.20395, 3.20745, 3.20404, 3.20421, 4.72243, 3.20462, 3.20393, 3.20393, 3.20393, 3.20393, 3.20393, 3.20393, 3.20393, 3.20393, 46.0729, 3.20393, 5.60608
2.71732, 44.8781, 49.094, 3.24133, 6.84676, -4.21583, 3.25774, 0, 3.24134, 3.24135, 3.24485, 3.24145, 3.24163, 4.55133, 3.24177, 3.24133, 3.24133, 3.24133, 3.24133, 3.24133, 3.24133, 3.24133, 3.24133, 44.7536, 3.24133, 6.2508
2.72519, 47.0581, 47.7786, 3.27873, 7.00415, -0.720539, 3.29799, 0, 3.27874, 3.27875, 3.28225, 3.27885, 3.27904, 4.40357, 3.27901, 3.27873, 3.27873, 3.27873, 3.27873, 3.27873, 3.27873, 3.27873, 3.27873, 42.9122, 3.27873, 6.99677
2.73305, 48.2334, 46.1521, 3.31612, 7.08755, 2.0813, 3.33951, 0, 3.31612, 3.31614, 3.31964, 3.31624, 3.31644, 4.28085, 3.31629, 3.31612, 3.31612, 3.31612, 3.31612, 3.31612, 3.31612, 3.31612, 3.31612, 40.6312, 3.31612, 7.84462
2.74091, 53.2433, 44.3087, 3.35349, 7.43258, 8.93462, 3.38284, 0, 3.35349, 3.35351, 3.35701, 3.35361, 3.35382, 4.18348, 3.35359, 3.35349, 3.35349, 3.35349, 3.35349, 3.35349, 3.35349, 3.35349, 3.35349, 38.0086, 3.35349, 8.79008
2.74878, 44.2524, 42.3447, 3.39083, 6.80091, 1.90773, 3.4287, 0, 3.39084, 3.39085, 3.39435, 3.39096, 3.39118, 4.11057, 3.39089, 3.39083, 3.39083, 3.39083, 3.39083, 3.39083, 3.39083, 3.39083, 3.39083, 35.1506, 3.39083, 9.82325
2.75664, 42.8939, 40.3518, 3.42813, 6.70029, 2.54208, 3.478, 0, 3.42814, 3.42816, 3.43166, 3.42826, 3.42849, 4.06025, 3.42817, 3.42813, 3.42813, 3.42813, 3.42813, 3.42813, 3.42813, 3.42813, 3.42814, 32.1658, 3.42813, 10.9281
2.7645, 39.2618, 38.411, 3.46538, 6.42354, 0.850857, 3.53195, 0, 3.46539, 3.46541, 3.46891, 3.46551, 3.46576, 4.02994, 3.46541, 3.46538, 3.46538, 3.46538, 3.46538, 3.46538, 3.46538, 3.46538, 3.46538, 29.1588, 3.46538, 12.0824
2.77236, 27.3354, 36.5886, 3.50256, 5.41621, -9.25322, 3.59202, 0, 3.50257, 3.50258, 3.50608, 3.50269, 3.50294, 4.0166, 3.50257, 3.50256, 3.50256, 3.50256, 3.50256, 3.50256, 3.50256, 3.50256, 3.50256, 26.2255, 3.50256, 13.258
2.78023, 26.2873, 34.9328, 3.53964, 5.31858, -8.64544, 3.66001, 0, 3.53965, 3.53966, 3.54316, 3.53978, 3.54004, 4.01697, 3.53965, 3.53964, 3.53964, 3.53964, 3.53964, 3.53964, 3.53964, 3.53964, 3.53964, 23.4483, 3.53964, 14.4223
2.78809, 34.9608, 33.4731, 3.57659, 6.07954, 1.48779, 3.738, 0, 3.5766, 3.57661, 3.58011, 3.57673, 3.577, 4.02777, 3.57659, 3.57659, 3.57659, 3.57659, 3.57659, 3.57659, 3.57659, 3.57659, 3.57659, 20.8943, 3.57659, 15.5387
2.79595, 34.9521, 32.2206, 3.61337, 6.07883, 2.73154, 3.82837, 0, 3.61338, 3.61339, 3.61689, 3.61352, 3.6138, 4.04587, 3.61337, 3.61337, 3.61337, 3.61337, 3.61337, 3.61337, 3.61337, 3.61337, 3.61337, 18.613, 3.61337, 16.5693
2.80382, 34.9876, 31.1704, 3.64992, 6.08175, 3.81723, 3.93376, 0, 3.64993, 3.64995, 3.65345, 3.65007, 3.65036, 4.06843, 3.64992, 3.64992, 3.64992, 3.64992, 3.64992, 3.64992, 3.64992, 3.64992, 3.64992, 16.6369, 3.64992, 17.4769
2.81168, 36.9204, 30.3047, 3.68617, 6.23862, 6.61569, 4.05687, 0, 3.68618, 3.68619, 3.68969, 3.68632, 3.68662, 4.09299, 3.68617, 3.68617, 3.68617, 3.68617, 3.68617, 3.68617, 3.68617, 3.68617, 3.68617, 14.9822, 3.68617, 18.227
2.81954, 34.694, 29.5965, 3.722, 6.05755, 5.09745, 4.20043, 0, 3.72201, 3.72203, 3.72553, 3.72217, 3.72247, 4.11752, 3.722, 3.722, 3.722, 3.722, 3.722, 3.722, 3.722, 3.722, 3.72201, 13.6503, 3.722, 18.7901
2.82741, 20.6121, 29.0142, 3.7573, 4.75522, -8.40201, 4.36691, 0, 3.7573, 3.75732, 3.76082, 3.75746, 3.75778, 4.14044, 3.7573, 3.7573, 3.7573, 3.7573, 3.7573, 3.7573, 3.7573, 3.7573, 3.7573, 12.6303, 3.7573, 19.1442
2.83527, 23.6023, 28.5245, 3.79187, 5.05987, -4.9222, 4.55834, 0, 3.79188, 3.79189, 3.79539, 3.79204, 3.79237, 4.16061, 3.79187, 3.79187, 3.79187, 3.79187, 3.79187, 3.79187, 3.79187, 3.79187, 3.79187, 11.9015, 3.79187, 19.2755
2.84313, 32.0146, 28.0965, 3.82551, 5.8322, 3.91811, 4.77605, 0, 3.82552, 3.82553, 3.82903, 3.82569, 3.82602, 4.17728, 3.82551, 3.82551, 3.82551, 3.82551, 3.82551, 3.82551, 3.82551, 3.82551, 3.82551, 11.4353, 3.82551, 19.1801
