   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_248.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
23.1195, 0, 0.114107, 0.103065, 1.41421, -0.114107, 0, 0.103065, 0.103065, 0.103065, 0.103065, 0.103065, 0.103065, 0.103065, 0.103065, 0.103065, 0.103065, 0.103065, 0.103065, 0.113788, 0.103065, 0.103384, 0.103065
23.1274, 0, 0.11152, 0.100783, 1.41421, -0.11152, 0, 0.100783, 0.100783, 0.100783, 0.100783, 0.100783, 0.100783, 0.100783, 0.100783, 0.100783, 0.100783, 0.100783, 0.100783, 0.111218, 0.100783, 0.101085, 0.100783
23.1353, 0, 0.108973, 0.0985262, 1.41421, -0.108973, 0, 0.0985262, 0.0985262, 0.0985262, 0.0985262, 0.0985262, 0.0985262, 0.0985262, 0.0985262, 0.0985262, 0.0985262, 0.0985262, 0.0985262, 0.108688, 0.0985262, 0.0988115, 0.0985262
23.1431, 0, 0.107831, 0.0976618, 1.41421, -0.107831, 0, 0.0976618, 0.0976618, 0.0976618, 0.0976618, 0.0976618, 0.0976618, 0.0976618, 0.0976618, 0.0976618, 0.0976618, 0.0976618, 0.0976618, 0.107562, 0.0976618, 0.0979312, 0.0976618
23.151, 0, 0.106174, 0.0962705, 1.41421, -0.106174, 0, 0.0962705, 0.0962705, 0.0962705, 0.0962705, 0.0962705, 0.0962705, 0.0962705, 0.0962705, 0.0962705, 0.0962705, 0.0962705, 0.0962705, 0.10592, 0.0962705, 0.0965246, 0.0962705
23.1589, 0.0882499, 0.104058, 0.0944109, 1.44508, -0.0158079, 0, 0.0944109, 0.0944109, 0.0944109, 0.0944109, 0.0944109, 0.0944109, 0.0944109, 0.0944109, 0.0944109, 0.0944109, 0.0944109, 0.0944109, 0.103818, 0.0944109, 0.0946503, 0.0944109
23.1667, 0.91175, 0.101731, 0.092333, 1.70639, 0.810019, 0, 0.092333, 0.092333, 0.092333, 0.092333, 0.092333, 0.092333, 0.092333, 0.092333, 0.092333, 0.092333, 0.092333, 0.092333, 0.101506, 0.092333, 0.0925583, 0.092333
23.1746, 0.0837878, 0.0994345, 0.0902782, 1.44353, -0.0156467, 0, 0.0902782, 0.0902782, 0.0902782, 0.0902782, 0.0902782, 0.0902782, 0.0902782, 0.0902782, 0.0902782, 0.0902782, 0.0902782, 0.0902782, 0.0992227, 0.0902782, 0.09049, 0.0902782
23.1825, 0.916212, 0.0983298, 0.0894101, 1.70769, 0.817882, 0, 0.0894101, 0.0894101, 0.0894101, 0.0894101, 0.0894101, 0.0894101, 0.0894101, 0.0894101, 0.0894101, 0.0894101, 0.0894101, 0.0894101, 0.0981309, 0.0894101, 0.089609, 0.0894101
23.1903, 0, 0.0967507, 0.0880636, 1.41421, -0.0967507, 0, 0.0880636, 0.0880636, 0.0880636, 0.0880636, 0.0880636, 0.0880636, 0.0880636, 0.0880636, 0.0880636, 0.0880636, 0.0880636, 0.0880636, 0.0965642, 0.0880636, 0.0882502, 0.0880636
23.1982, 1, 0.0947531, 0.0862954, 1.73205, 0.905247, 0, 0.0862954, 0.0862954, 0.0862954, 0.0862954, 0.0862954, 0.0862954, 0.0862954, 0.0862954, 0.0862954, 0.0862954, 0.0862954, 0.0862954, 0.0945783, 0.0862954, 0.0864702, 0.0862954
23.206, 0.0738538, 0.0925625, 0.0843317, 1.44009, -0.0187087, 0, 0.0843317, 0.0843317, 0.0843317, 0.0843317, 0.0843317, 0.0843317, 0.0843317, 0.0843317, 0.0843317, 0.0843317, 0.0843317, 0.0843317, 0.0923989, 0.0843317, 0.0844953, 0.0843317
23.2139, 0.926146, 0.090396, 0.0823907, 1.7106, 0.83575, 0, 0.0823907, 0.0823907, 0.0823907, 0.0823907, 0.0823907, 0.0823907, 0.0823907, 0.0823907, 0.0823907, 0.0823907, 0.0823907, 0.0823907, 0.0902431, 0.0823907, 0.0825436, 0.0823907
23.2218, 0, 0.0892999, 0.0815191, 1.41421, -0.0892999, 0, 0.0815191, 0.0815191, 0.0815191, 0.0815191, 0.0815191, 0.0815191, 0.0815191, 0.0815191, 0.0815191, 0.0815191, 0.0815191, 0.0815191, 0.0891571, 0.0815191, 0.0816619, 0.0815191
23.2296, 1, 0.0877655, 0.0802087, 1.73205, 0.912234, 0, 0.0802087, 0.0802087, 0.0802087, 0.0802087, 0.0802087, 0.0802087, 0.0802087, 0.0802087, 0.0802087, 0.0802087, 0.0802087, 0.0802087, 0.0876324, 0.0802087, 0.0803418, 0.0802087
23.2375, 0, 0.0858462, 0.0785133, 1.41421, -0.0858462, 0, 0.0785133, 0.0785133, 0.0785133, 0.0785133, 0.0785133, 0.0785133, 0.0785133, 0.0785133, 0.0785133, 0.0785133, 0.0785133, 0.0785133, 0.0857222, 0.0785133, 0.0786372, 0.0785133
23.2454, 0, 0.0837496, 0.0766406, 1.41421, -0.0837496, 0, 0.0766406, 0.0766406, 0.0766406, 0.0766406, 0.0766406, 0.0766406, 0.0766406, 0.0766406, 0.0766406, 0.0766406, 0.0766406, 0.0766406, 0.0836343, 0.0766406, 0.0767559, 0.0766406
23.2532, 0, 0.0816753, 0.0747906, 1.41421, -0.0816753, 0, 0.0747906, 0.0747906, 0.0747906, 0.0747906, 0.0747906, 0.0747906, 0.0747906, 0.0747906, 0.0747906, 0.0747906, 0.0747906, 0.0747906, 0.0815683, 0.0747906, 0.0748976, 0.0747906
23.2611, 0, 0.0805952, 0.073935, 1.41421, -0.0805952, 0, 0.073935, 0.073935, 0.073935, 0.073935, 0.073935, 0.073935, 0.073935, 0.073935, 0.073935, 0.073935, 0.073935, 0.073935, 0.0804959, 0.073935, 0.0740343, 0.073935
23.269, 1, 0.079114, 0.0726785, 1.73205, 0.920886, 0, 0.0726785, 0.0726785, 0.0726785, 0.0726785, 0.0726785, 0.0726785, 0.0726785, 0.0726785, 0.0726785, 0.0726785, 0.0726785, 0.0726785, 0.079022, 0.0726785, 0.0727705, 0.0726785
23.2768, 0, 0.077282, 0.0710712, 1.41421, -0.077282, 0, 0.0710712, 0.0710712, 0.0710712, 0.0710712, 0.0710712, 0.0710712, 0.0710712, 0.0710712, 0.0710712, 0.0710712, 0.0710712, 0.0710712, 0.0771969, 0.0710712, 0.0711563, 0.0710712
23.2847, 0, 0.0752895, 0.0693035, 1.41421, -0.0752895, 0, 0.0693035, 0.0693035, 0.0693035, 0.0693035, 0.0693035, 0.0693035, 0.0693035, 0.0693035, 0.0693035, 0.0693035, 0.0693035, 0.0693035, 0.0752109, 0.0693035, 0.0693821, 0.0693035
23.2926, 0, 0.0733198, 0.0675581, 1.41421, -0.0733198, 0, 0.0675581, 0.0675581, 0.0675581, 0.0675581, 0.0675581, 0.0675581, 0.0675581, 0.0675581, 0.0675581, 0.0675581, 0.0675581, 0.0675581, 0.0732472, 0.0675581, 0.0676306, 0.0675581
23.3004, 0, 0.0722325, 0.0666946, 1.41421, -0.0722325, 0, 0.0666946, 0.0666946, 0.0666946, 0.0666946, 0.0666946, 0.0666946, 0.0666946, 0.0666946, 0.0666946, 0.0666946, 0.0666946, 0.0666946, 0.0721657, 0.0666946, 0.0667614, 0.0666946
23.3083, 1, 0.0707871, 0.0654719, 1.73205, 0.929213, 0, 0.0654719, 0.0654719, 0.0654719, 0.0654719, 0.0654719, 0.0654719, 0.0654719, 0.0654719, 0.0654719, 0.0654719, 0.0654719, 0.0654719, 0.0707256, 0.0654719, 0.0655333, 0.0654719
23.3162, 0, 0.0690304, 0.0639365, 1.41421, -0.0690304, 0, 0.0639365, 0.0639365, 0.0639365, 0.0639365, 0.0639365, 0.0639365, 0.0639365, 0.0639365, 0.0639365, 0.0639365, 0.0639365, 0.0639365, 0.068974, 0.0639365, 0.063993, 0.0639365
23.324, 1, 0.0671341, 0.0622597, 1.73205, 0.932866, 0, 0.0622597, 0.0622597, 0.0622597, 0.0622597, 0.0622597, 0.0622597, 0.0622597, 0.0622597, 0.0622597, 0.0622597, 0.0622597, 0.0622597, 0.0670823, 0.0622597, 0.0623114, 0.0622597
23.3319, 0, 0.0652621, 0.0606051, 1.41421, -0.0652621, 0, 0.0606051, 0.0606051, 0.0606051, 0.0606051, 0.0606051, 0.0606051, 0.0606051, 0.0606051, 0.0606051, 0.0606051, 0.0606051, 0.0606051, 0.0652147, 0.0606051, 0.0606525, 0.0606051
23.3397, 0, 0.0642003, 0.0597578, 1.41421, -0.0642003, 0, 0.0597578, 0.0597578, 0.0597578, 0.0597578, 0.0597578, 0.0597578, 0.0597578, 0.0597578, 0.0597578, 0.0597578, 0.0597578, 0.0597578, 0.0641569, 0.0597578, 0.0598012, 0.0597578
23.3476, 0, 0.0628215, 0.0585907, 1.41421, -0.0628215, 0, 0.0585907, 0.0585907, 0.0585907, 0.0585907, 0.0585907, 0.0585907, 0.0585907, 0.0585907, 0.0585907, 0.0585907, 0.0585907, 0.0585907, 0.0627819, 0.0585907, 0.0586302, 0.0585907
23.3555, 0, 0.0611686, 0.0571459, 1.41421, -0.0611686, 0, 0.0571459, 0.0571459, 0.0571459, 0.0571459, 0.0571459, 0.0571459, 0.0571459, 0.0571459, 0.0571459, 0.0571459, 0.0571459, 0.0571459, 0.0611325, 0.0571459, 0.057182, 0.0571459
23.3633, 0, 0.0593952, 0.0555768, 1.41421, -0.0593952, 0, 0.0555768, 0.0555768, 0.0555768, 0.0555768, 0.0555768, 0.0555768, 0.0555768, 0.0555768, 0.0555768, 0.0555768, 0.0555768, 0.0555768, 0.0593624, 0.0555768, 0.0556097, 0.0555768
23.3712, 0, 0.057648, 0.0540295, 1.41421, -0.057648, 0, 0.0540295, 0.0540295, 0.0540295, 0.0540295, 0.0540295, 0.0540295, 0.0540295, 0.0540295, 0.0540295, 0.0540295, 0.0540295, 0.0540295, 0.0576181, 0.0540295, 0.0540594, 0.0540295
23.3791, 0, 0.0565988, 0.0531756, 1.41421, -0.0565988, 0, 0.0531756, 0.0531756, 0.0531756, 0.0531756, 0.0531756, 0.0531756, 0.0531756, 0.0531756, 0.0531756, 0.0531756, 0.0531756, 0.0531756, 0.0565717, 0.0531756, 0.0532028, 0.0531756
23.3869, 0, 0.0552767, 0.0520438, 1.41421, -0.0552767, 0, 0.0520438, 0.0520438, 0.0520438, 0.0520438, 0.0520438, 0.0520438, 0.0520438, 0.0520438, 0.0520438, 0.0520438, 0.0520438, 0.0520438, 0.0552522, 0.0520438, 0.0520684, 0.0520438
23.3948, 0, 0.0537205, 0.0506726, 1.41421, -0.0537205, 0, 0.0506726, 0.0506726, 0.0506726, 0.0506726, 0.0506726, 0.0506726, 0.0506726, 0.0506726, 0.0506726, 0.0506726, 0.0506726, 0.0506726, 0.0536983, 0.0506726, 0.0506949, 0.0506726
23.4027, 0, 0.0520643, 0.0491958, 1.41421, -0.0520643, 0, 0.0491958, 0.0491958, 0.0491958, 0.0491958, 0.0491958, 0.0491958, 0.0491958, 0.0491958, 0.0491958, 0.0491958, 0.0491958, 0.0491958, 0.0520442, 0.0491958, 0.049216, 0.0491958
23.4105, 1, 0.0504358, 0.0477409, 1.73205, 0.949564, 0, 0.0477409, 0.0477409, 0.0477409, 0.0477409, 0.0477409, 0.0477409, 0.0477409, 0.0477409, 0.0477409, 0.0477409, 0.0477409, 0.0477409, 0.0504177, 0.0477409, 0.047759, 0.0477409
23.4184, 1, 0.0494346, 0.0469073, 1.73205, 0.950565, 0, 0.0469073, 0.0469073, 0.0469073, 0.0469073, 0.0469073, 0.0469073, 0.0469073, 0.0469073, 0.0469073, 0.0469073, 0.0469073, 0.0469073, 0.0494183, 0.0469073, 0.0469236, 0.0469073
23.4263, 1.00644, 0.0482001, 0.045834, 1.73391, 0.958244, 0, 0.045834, 0.045834, 0.045834, 0.045834, 0.045834, 0.045834, 0.045834, 0.045834, 0.045834, 0.045834, 0.045834, 0.045834, 0.0481854, 0.045834, 0.0458487, 0.045834
23.4341, 0.993556, 0.0467665, 0.0445554, 1.73019, 0.94679, 0, 0.0445554, 0.0445554, 0.0445554, 0.0445554, 0.0445554, 0.0445554, 0.0445554, 0.0445554, 0.0445554, 0.0445554, 0.0445554, 0.0445554, 0.0467533, 0.0445554, 0.0445686, 0.0445554
23.442, 2, 0.0452502, 0.0431877, 2, 1.95475, 0, 0.0431877, 0.0431877, 0.0431877, 0.0431877, 0.0431877, 0.0431877, 0.0431877, 0.0431877, 0.0431877, 0.0431877, 0.0431877, 0.0431877, 0.0452384, 0.0431877, 0.0431995, 0.0431877
23.4498, 0, 0.0437618, 0.0418413, 1.41421, -0.0437618, 0, 0.0418413, 0.0418413, 0.0418413, 0.0418413, 0.0418413, 0.0418413, 0.0418413, 0.0418413, 0.0418413, 0.0418413, 0.0418413, 0.0418413, 0.0437512, 0.0418413, 0.0418518, 0.0418413
23.4577, 0, 0.0427934, 0.0410083, 1.41421, -0.0427934, 0, 0.0410083, 0.0410083, 0.0410083, 0.0410083, 0.0410083, 0.0410083, 0.0410083, 0.0410083, 0.0410083, 0.0410083, 0.0410083, 0.0410083, 0.042784, 0.0410083, 0.0410178, 0.0410083
23.4656, 1.9943, 0.041632, 0.0399758, 1.99857, 1.95267, 0, 0.0399758, 0.0399758, 0.0399758, 0.0399758, 0.0399758, 0.0399758, 0.0399758, 0.0399758, 0.0399758, 0.0399758, 0.0399758, 0.0399758, 0.0416236, 0.0399758, 0.0399842, 0.0399758
23.4734, 0.00569871, 0.0403077, 0.0387738, 1.41623, -0.0346089, 0, 0.0387738, 0.0387738, 0.0387738, 0.0387738, 0.0387738, 0.0387738, 0.0387738, 0.0387738, 0.0387738, 0.0387738, 0.0387738, 0.0387738, 0.0403001, 0.0387738, 0.0387813, 0.0387738
23.4813, 0, 0.0389184, 0.0375003, 1.41421, -0.0389184, 0, 0.0375003, 0.0375003, 0.0375003, 0.0375003, 0.0375003, 0.0375003, 0.0375003, 0.0375003, 0.0375003, 0.0375003, 0.0375003, 0.0375003, 0.0389117, 0.0375003, 0.037507, 0.0375003
23.4892, 0, 0.0375567, 0.0362482, 1.41421, -0.0375567, 0, 0.0362482, 0.0362482, 0.0362482, 0.0362482, 0.0362482, 0.0362482, 0.0362482, 0.0362482, 0.0362482, 0.0362482, 0.0362482, 0.0362482, 0.0375508, 0.0362482, 0.0362541, 0.0362482
23.497, 0, 0.0366477, 0.0354424, 1.41421, -0.0366477, 0, 0.0354424, 0.0354424, 0.0354424, 0.0354424, 0.0354424, 0.0354424, 0.0354424, 0.0354424, 0.0354424, 0.0354424, 0.0354424, 0.0354424, 0.0366424, 0.0354424, 0.0354477, 0.0354424
23.5049, 0, 0.0355808, 0.0344726, 1.41421, -0.0355808, 0, 0.0344726, 0.0344726, 0.0344726, 0.0344726, 0.0344726, 0.0344726, 0.0344726, 0.0344726, 0.0344726, 0.0344726, 0.0344726, 0.0344726, 0.0355761, 0.0344726, 0.0344773, 0.0344726
23.5128, 0, 0.0343815, 0.0333645, 1.41421, -0.0343815, 0, 0.0333645, 0.0333645, 0.0333645, 0.0333645, 0.0333645, 0.0333645, 0.0333645, 0.0333645, 0.0333645, 0.0333645, 0.0333645, 0.0333645, 0.0343774, 0.0333645, 0.0333686, 0.0333645
23.5206, 1, 0.0331317, 0.0322, 1.73205, 0.966868, 0, 0.0322, 0.0322, 0.0322, 0.0322, 0.0322, 0.0322, 0.0322, 0.0322, 0.0322, 0.0322, 0.0322, 0.0322, 0.033128, 0.0322, 0.0322037, 0.0322
23.5285, 1, 0.0319082, 0.0310562, 1.73205, 0.968092, 0, 0.0310562, 0.0310562, 0.0310562, 0.0310562, 0.0310562, 0.0310562, 0.0310562, 0.0310562, 0.0310562, 0.0310562, 0.0310562, 0.0310562, 0.031905, 0.0310562, 0.0310594, 0.0310562
23.5364, 0.973228, 0.0310407, 0.0302631, 1.7243, 0.942187, 0, 0.0302631, 0.0302631, 0.0302631, 0.0302631, 0.0302631, 0.0302631, 0.0302631, 0.0302631, 0.0302631, 0.0302631, 0.0302631, 0.0302631, 0.0310379, 0.0302631, 0.0302659, 0.0302631
23.5442, 0.99704, 0.0300503, 0.0293418, 1.7312, 0.96699, 0, 0.0293418, 0.0293418, 0.0293418, 0.0293418, 0.0293418, 0.0293418, 0.0293418, 0.0293418, 0.0293418, 0.0293418, 0.0293418, 0.0293418, 0.0300478, 0.0293418, 0.0293443, 0.0293418
23.5521, 0.0297324, 0.0289585, 0.0283143, 1.42469, 0.000773877, 0, 0.0283143, 0.0283143, 0.0283143, 0.0283143, 0.0283143, 0.0283143, 0.0283143, 0.0283143, 0.0283143, 0.0283143, 0.0283143, 0.0283143, 0.0289564, 0.0283143, 0.0283164, 0.0283143
23.5599, 0.965791, 0.0278308, 0.0272459, 1.72215, 0.93796, 0, 0.0272459, 0.0272459, 0.0272459, 0.0272459, 0.0272459, 0.0272459, 0.0272459, 0.0272459, 0.0272459, 0.0272459, 0.0272459, 0.0272459, 0.0278289, 0.0272459, 0.0272479, 0.0272459
23.5678, 1.03421, 0.0267281, 0.0261982, 1.7419, 1.00748, 0, 0.0261982, 0.0261982, 0.0261982, 0.0261982, 0.0261982, 0.0261982, 0.0261982, 0.0261982, 0.0261982, 0.0261982, 0.0261982, 0.0261982, 0.0267264, 0.0261982, 0.0261998, 0.0261982
23.5757, 0, 0.0259202, 0.0254409, 1.41421, -0.0259202, 0, 0.0254409, 0.0254409, 0.0254409, 0.0254409, 0.0254409, 0.0254409, 0.0254409, 0.0254409, 0.0254409, 0.0254409, 0.0254409, 0.0254409, 0.0259187, 0.0254409, 0.0254423, 0.0254409
23.5835, 0, 0.0250199, 0.0245872, 1.41421, -0.0250199, 0, 0.0245872, 0.0245872, 0.0245872, 0.0245872, 0.0245872, 0.0245872, 0.0245872, 0.0245872, 0.0245872, 0.0245872, 0.0245872, 0.0245872, 0.0250186, 0.0245872, 0.0245884, 0.0245872
23.5914, 0, 0.0240443, 0.0236544, 1.41421, -0.0240443, 0, 0.0236544, 0.0236544, 0.0236544, 0.0236544, 0.0236544, 0.0236544, 0.0236544, 0.0236544, 0.0236544, 0.0236544, 0.0236544, 0.0236544, 0.0240432, 0.0236544, 0.0236555, 0.0236544
23.5993, 0, 0.0230445, 0.0226938, 1.41421, -0.0230445, 0, 0.0226938, 0.0226938, 0.0226938, 0.0226938, 0.0226938, 0.0226938, 0.0226938, 0.0226938, 0.0226938, 0.0226938, 0.0226938, 0.0226938, 0.0230436, 0.0226938, 0.0226947, 0.0226938
23.6071, 0, 0.022068, 0.0217531, 1.41421, -0.022068, 0, 0.0217531, 0.0217531, 0.0217531, 0.0217531, 0.0217531, 0.0217531, 0.0217531, 0.0217531, 0.0217531, 0.0217531, 0.0217531, 0.0217531, 0.0220672, 0.0217531, 0.0217539, 0.0217531
23.615, 0, 0.0213025, 0.0210203, 1.41421, -0.0213025, 0, 0.0210203, 0.0210203, 0.0210203, 0.0210203, 0.0210203, 0.0210203, 0.0210203, 0.0210203, 0.0210203, 0.0210203, 0.0210203, 0.0210203, 0.0213018, 0.0210203, 0.021021, 0.0210203
23.6229, 0, 0.0204767, 0.0202242, 1.41421, -0.0204767, 0, 0.0202242, 0.0202242, 0.0202242, 0.0202242, 0.0202242, 0.0202242, 0.0202242, 0.0202242, 0.0202242, 0.0202242, 0.0202242, 0.0202242, 0.0204761, 0.0202242, 0.0202248, 0.0202242
23.6307, 0, 0.0196021, 0.0193767, 1.41421, -0.0196021, 0, 0.0193767, 0.0193767, 0.0193767, 0.0193767, 0.0193767, 0.0193767, 0.0193767, 0.0193767, 0.0193767, 0.0193767, 0.0193767, 0.0193767, 0.0196016, 0.0193767, 0.0193772, 0.0193767
23.6386, 1, 0.0187156, 0.0185147, 1.73205, 0.981284, 0, 0.0185147, 0.0185147, 0.0185147, 0.0185147, 0.0185147, 0.0185147, 0.0185147, 0.0185147, 0.0185147, 0.0185147, 0.0185147, 0.0185147, 0.0187152, 0.0185147, 0.0185151, 0.0185147
23.6465, 2, 0.0178511, 0.0176723, 2, 1.98215, 0, 0.0176723, 0.0176723, 0.0176723, 0.0176723, 0.0176723, 0.0176723, 0.0176723, 0.0176723, 0.0176723, 0.0176723, 0.0176723, 0.0176723, 0.0178507, 0.0176723, 0.0176727, 0.0176723
23.6543, 0, 0.0171413, 0.0169825, 1.41421, -0.0171413, 0, 0.0169825, 0.0169825, 0.0169825, 0.0169825, 0.0169825, 0.0169825, 0.0169825, 0.0169825, 0.0169825, 0.0169825, 0.0169825, 0.0169825, 0.0171409, 0.0169825, 0.0169828, 0.0169825
23.6622, 0, 0.0163991, 0.0162584, 1.41421, -0.0163991, 0, 0.0162584, 0.0162584, 0.0162584, 0.0162584, 0.0162584, 0.0162584, 0.0162584, 0.0162584, 0.0162584, 0.0162584, 0.0162584, 0.0162584, 0.0163988, 0.0162584, 0.0162587, 0.0162584
23.6701, 0, 0.0156311, 0.0155065, 1.41421, -0.0156311, 0, 0.0155065, 0.0155065, 0.0155065, 0.0155065, 0.0155065, 0.0155065, 0.0155065, 0.0155065, 0.0155065, 0.0155065, 0.0155065, 0.0155065, 0.0156309, 0.0155065, 0.0155068, 0.0155065
23.6779, 0.929598, 0.0148614, 0.0147513, 1.71161, 0.914737, 0, 0.0147513, 0.0147513, 0.0147513, 0.0147513, 0.0147513, 0.0147513, 0.0147513, 0.0147513, 0.0147513, 0.0147513, 0.0147513, 0.0147513, 0.0148611, 0.0147513, 0.0147516, 0.0147513
23.6858, 0.0704016, 0.014112, 0.014015, 1.43889, 0.0562896, 0, 0.014015, 0.014015, 0.014015, 0.014015, 0.014015, 0.014015, 0.014015, 0.014015, 0.014015, 0.014015, 0.014015, 0.014015, 0.0141118, 0.014015, 0.0140152, 0.014015
23.6936, 0, 0.0134474, 0.0133621, 1.41421, -0.0134474, 0, 0.0133621, 0.0133621, 0.0133621, 0.0133621, 0.0133621, 0.0133621, 0.0133621, 0.0133621, 0.0133621, 0.0133621, 0.0133621, 0.0133621, 0.0134473, 0.0133621, 0.0133622, 0.0133621
23.7015, 0.9222, 0.0127783, 0.0127033, 1.70944, 0.909422, 0, 0.0127033, 0.0127033, 0.0127033, 0.0127033, 0.0127033, 0.0127033, 0.0127033, 0.0127033, 0.0127033, 0.0127033, 0.0127033, 0.0127033, 0.0127782, 0.0127033, 0.0127034, 0.0127033
23.7094, 0.997482, 0.0121069, 0.0120411, 1.73132, 0.985376, 0, 0.0120411, 0.0120411, 0.0120411, 0.0120411, 0.0120411, 0.0120411, 0.0120411, 0.0120411, 0.0120411, 0.0120411, 0.0120411, 0.0120411, 0.0121068, 0.0120411, 0.0120412, 0.0120411
23.7172, 0.0803173, 0.0114402, 0.0113827, 1.44233, 0.0688771, 0, 0.0113827, 0.0113827, 0.0113827, 0.0113827, 0.0113827, 0.0113827, 0.0113827, 0.0113827, 0.0113827, 0.0113827, 0.0113827, 0.0113827, 0.0114401, 0.0113827, 0.0113828, 0.0113827
23.7251, 0, 0.0107841, 0.0107338, 1.41421, -0.0107841, 0, 0.0107338, 0.0107338, 0.0107338, 0.0107338, 0.0107338, 0.0107338, 0.0107338, 0.0107338, 0.0107338, 0.0107338, 0.0107338, 0.0107338, 0.010784, 0.0107338, 0.0107339, 0.0107338
23.733, 0, 0.0101426, 0.0100987, 1.41421, -0.0101426, 0, 0.0100987, 0.0100987, 0.0100987, 0.0100987, 0.0100987, 0.0100987, 0.0100987, 0.0100987, 0.0100987, 0.0100987, 0.0100987, 0.0100987, 0.0101425, 0.0100987, 0.0100988, 0.0100987
23.7408, 1, 0.00951006, 0.00947188, 1.73205, 0.99049, 0, 0.00947188, 0.00947188, 0.00947188, 0.00947188, 0.00947188, 0.00947188, 0.00947188, 0.00947188, 0.00947188, 0.00947188, 0.00947188, 0.00947188, 0.00951, 0.00947188, 0.00947193, 0.00947188
23.7487, 0.90783, 0.00888881, 0.00885563, 1.70524, 0.898941, 0, 0.00885563, 0.00885563, 0.00885563, 0.00885563, 0.00885563, 0.00885563, 0.00885563, 0.00885563, 0.00885563, 0.00885563, 0.00885563, 0.00885563, 0.00888876, 0.00885563, 0.00885567, 0.00885563
23.7566, 1.09217, 0.0082766, 0.00824782, 1.75846, 1.08389, 0, 0.00824782, 0.00824782, 0.00824782, 0.00824782, 0.00824782, 0.00824782, 0.00824782, 0.00824782, 0.00824782, 0.00824782, 0.00824782, 0.00824782, 0.00827656, 0.00824782, 0.00824786, 0.00824782
23.7644, 0, 0.00767691, 0.00765199, 1.41421, -0.00767691, 0, 0.00765199, 0.00765199, 0.00765199, 0.00765199, 0.00765199, 0.00765199, 0.00765199, 0.00765199, 0.00765199, 0.00765199, 0.00765199, 0.00765199, 0.00767688, 0.00765199, 0.00765203, 0.00765199
23.7723, 0, 0.00709541, 0.00707387, 1.41421, -0.00709541, 0, 0.00707387, 0.00707387, 0.00707387, 0.00707387, 0.00707387, 0.00707387, 0.00707387, 0.00707387, 0.00707387, 0.00707387, 0.00707387, 0.00707387, 0.00709538, 0.00707387, 0.0070739, 0.00707387
23.7802, 0, 0.00653704, 0.00651846, 1.41421, -0.00653704, 0, 0.00651846, 0.00651846, 0.00651846, 0.00651846, 0.00651846, 0.00651846, 0.00651846, 0.00651846, 0.00651846, 0.00651846, 0.00651846, 0.00651846, 0.00653702, 0.00651846, 0.00651848, 0.00651846
23.788, 0, 0.00600553, 0.00598953, 1.41421, -0.00600553, 0, 0.00598953, 0.00598953, 0.00598953, 0.00598953, 0.00598953, 0.00598953, 0.00598953, 0.00598953, 0.00598953, 0.00598953, 0.00598953, 0.00598953, 0.00600551, 0.00598953, 0.00598955, 0.00598953
23.7959, 1, 0.00548902, 0.00547526, 1.73205, 0.994511, 0, 0.00547526, 0.00547526, 0.00547526, 0.00547526, 0.00547526, 0.00547526, 0.00547526, 0.00547526, 0.00547526, 0.00547526, 0.00547526, 0.00547526, 0.005489, 0.00547526, 0.00547528, 0.00547526
23.8037, 1.78147, 0.00498536, 0.00497355, 1.9446, 1.77648, 0, 0.00497355, 0.00497355, 0.00497355, 0.00497355, 0.00497355, 0.00497355, 0.00497355, 0.00497355, 0.00497355, 0.00497355, 0.00497355, 0.00497355, 0.00498535, 0.00497355, 0.00497357, 0.00497355
23.8116, 0.218533, 0.00449782, 0.0044877, 1.48947, 0.214035, 0, 0.0044877, 0.0044877, 0.0044877, 0.0044877, 0.0044877, 0.0044877, 0.0044877, 0.0044877, 0.0044877, 0.0044877, 0.0044877, 0.0044877, 0.00449781, 0.0044877, 0.00448772, 0.0044877
23.8195, 0, 0.00402673, 0.00401808, 1.41421, -0.00402673, 0, 0.00401808, 0.00401808, 0.00401808, 0.00401808, 0.00401808, 0.00401808, 0.00401808, 0.00401808, 0.00401808, 0.00401808, 0.00401808, 0.00401808, 0.00402672, 0.00401808, 0.00401809, 0.00401808
23.8273, 0, 0.00357538, 0.003568, 1.41421, -0.00357538, 0, 0.003568, 0.003568, 0.003568, 0.003568, 0.003568, 0.003568, 0.003568, 0.003568, 0.003568, 0.003568, 0.003568, 0.003568, 0.00357537, 0.003568, 0.00356801, 0.003568
23.8352, 0.88107, 0.00314452, 0.00313823, 1.69737, 0.877926, 0, 0.00313823, 0.00313823, 0.00313823, 0.00313823, 0.00313823, 0.00313823, 0.00313823, 0.00313823, 0.00313823, 0.00313823, 0.00313823, 0.00313823, 0.00314452, 0.00313823, 0.00313824, 0.00313823
23.8431, 0.11893, 0.00273681, 0.00273146, 1.45565, 0.116193, 0, 0.00273146, 0.00273146, 0.00273146, 0.00273146, 0.00273146, 0.00273146, 0.00273146, 0.00273146, 0.00273146, 0.00273146, 0.00273146, 0.00273146, 0.0027368, 0.00273146, 0.00273146, 0.00273146
