   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_148.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
4.83362, 10.2819, 10.0486, 10.0437, 3.50456, 0.233302, 10.0437, 0, 10.0437, 10.0437, 10.0477, 10.044, 10.0437, 10.0437, 10.0437, 10.0437, 10.0437, 10.0437, 10.0437, 10.0437, 10.0437, 10.0437, 10.0437, 10.0437, 10.0437, 10.0443, 10.0437
4.84148, 11.9137, 10.0918, 10.087, 3.7301, 1.82192, 10.087, 0, 10.087, 10.087, 10.0909, 10.0873, 10.087, 10.087, 10.087, 10.087, 10.087, 10.087, 10.087, 10.087, 10.087, 10.087, 10.087, 10.087, 10.087, 10.0875, 10.087
4.84935, 9.36617, 10.135, 10.1302, 3.37138, -0.76878, 10.1302, 0, 10.1303, 10.1303, 10.1342, 10.1305, 10.1302, 10.1302, 10.1302, 10.1302, 10.1302, 10.1302, 10.1302, 10.1302, 10.1302, 10.1302, 10.1302, 10.1302, 10.1302, 10.1307, 10.1302
4.85721, 7.99275, 10.1782, 10.1736, 3.16113, -2.18544, 10.1736, 0, 10.1736, 10.1736, 10.1775, 10.1739, 10.1736, 10.1736, 10.1736, 10.1736, 10.1736, 10.1736, 10.1736, 10.1736, 10.1736, 10.1736, 10.1736, 10.1736, 10.1736, 10.1739, 10.1736
4.86508, 9.99275, 10.2215, 10.2169, 3.46306, -0.228736, 10.2169, 0, 10.2169, 10.2169, 10.2209, 10.2172, 10.2169, 10.2169, 10.2169, 10.2169, 10.2169, 10.2169, 10.2169, 10.2169, 10.2169, 10.2169, 10.2169, 10.2169, 10.2169, 10.2172, 10.2169
4.87294, 8.68657, 10.2648, 10.2603, 3.26903, -1.57826, 10.2603, 0, 10.2603, 10.2603, 10.2643, 10.2606, 10.2603, 10.2603, 10.2603, 10.2603, 10.2603, 10.2603, 10.2603, 10.2603, 10.2603, 10.2603, 10.2603, 10.2603, 10.2603, 10.2605, 10.2603
4.88081, 10.2989, 10.3082, 10.3037, 3.50698, -0.00927448, 10.3037, 0, 10.3037, 10.3037, 10.3077, 10.304, 10.3037, 10.3037, 10.3037, 10.3037, 10.3037, 10.3037, 10.3037, 10.3037, 10.3037, 10.3037, 10.3037, 10.3037, 10.3037, 10.3039, 10.3037
4.88867, 10.7481, 10.3516, 10.3472, 3.57045, 0.396459, 10.3472, 0, 10.3472, 10.3472, 10.3512, 10.3475, 10.3472, 10.3472, 10.3472, 10.3472, 10.3472, 10.3472, 10.3472, 10.3472, 10.3472, 10.3472, 10.3472, 10.3472, 10.3472, 10.3473, 10.3472
4.89654, 13.9239, 10.3951, 10.3907, 3.99048, 3.52882, 10.3907, 0, 10.3907, 10.3907, 10.3946, 10.391, 10.3907, 10.3907, 10.3907, 10.3907, 10.3907, 10.3907, 10.3907, 10.3907, 10.3907, 10.3907, 10.3907, 10.3907, 10.3907, 10.3908, 10.3907
4.9044, 2.93817, 10.4386, 10.4342, 2.2222, -7.50041, 10.4342, 0, 10.4342, 10.4342, 10.4381, 10.4345, 10.4342, 10.4342, 10.4342, 10.4342, 10.4342, 10.4342, 10.4342, 10.4342, 10.4342, 10.4342, 10.4342, 10.4342, 10.4342, 10.4343, 10.4342
4.91227, 4.36084, 10.4821, 10.4777, 2.52207, -6.12127, 10.4777, 0, 10.4777, 10.4777, 10.4817, 10.478, 10.4777, 10.4777, 10.4777, 10.4777, 10.4777, 10.4777, 10.4777, 10.4777, 10.4777, 10.4777, 10.4777, 10.4777, 10.4777, 10.4778, 10.4777
4.92013, 14.3895, 10.5257, 10.5213, 4.04839, 3.86381, 10.5213, 0, 10.5213, 10.5213, 10.5252, 10.5216, 10.5213, 10.5213, 10.5213, 10.5213, 10.5213, 10.5213, 10.5213, 10.5213, 10.5213, 10.5213, 10.5213, 10.5213, 10.5213, 10.5213, 10.5213
4.928, 9.62701, 10.5692, 10.5648, 3.40984, -0.942225, 10.5648, 0, 10.5649, 10.5649, 10.5688, 10.5652, 10.5648, 10.5648, 10.5648, 10.5648, 10.5648, 10.5648, 10.5648, 10.5648, 10.5648, 10.5648, 10.5648, 10.5648, 10.5648, 10.5649, 10.5648
4.93586, 7.98501, 10.6128, 10.6084, 3.15991, -2.62782, 10.6084, 0, 10.6085, 10.6085, 10.6124, 10.6088, 10.6084, 10.6084, 10.6084, 10.6084, 10.6084, 10.6084, 10.6084, 10.6084, 10.6084, 10.6084, 10.6084, 10.6084, 10.6084, 10.6085, 10.6084
4.94373, 14.0017, 10.6565, 10.6521, 4.00021, 3.34522, 10.6521, 0, 10.6521, 10.6521, 10.656, 10.6524, 10.6521, 10.6521, 10.6521, 10.6521, 10.6521, 10.6521, 10.6521, 10.6521, 10.6521, 10.6521, 10.6521, 10.6521, 10.6521, 10.6521, 10.6521
4.95159, 6.96078, 10.7001, 10.6957, 2.99346, -3.73931, 10.6957, 0, 10.6957, 10.6957, 10.6997, 10.696, 10.6957, 10.6957, 10.6957, 10.6957, 10.6957, 10.6957, 10.6957, 10.6957, 10.6957, 10.6957, 10.6957, 10.6957, 10.6957, 10.6958, 10.6957
4.95946, 14.6616, 10.7437, 10.7393, 4.08187, 3.91791, 10.7393, 0, 10.7394, 10.7393, 10.7433, 10.7397, 10.7393, 10.7393, 10.7393, 10.7393, 10.7393, 10.7393, 10.7393, 10.7393, 10.7393, 10.7393, 10.7393, 10.7393, 10.7393, 10.7394, 10.7393
4.96732, 14.3071, 10.7874, 10.783, 4.03821, 3.51973, 10.783, 0, 10.783, 10.783, 10.787, 10.7833, 10.783, 10.783, 10.783, 10.783, 10.783, 10.783, 10.783, 10.783, 10.783, 10.783, 10.783, 10.783, 10.783, 10.7831, 10.783
4.97519, 17.3088, 10.8311, 10.8267, 4.39418, 6.47778, 10.8267, 0, 10.8267, 10.8267, 10.8306, 10.827, 10.8267, 10.8267, 10.8267, 10.8267, 10.8267, 10.8267, 10.8267, 10.8267, 10.8267, 10.8267, 10.8267, 10.8267, 10.8267, 10.8267, 10.8267
4.98305, 18.9933, 10.8747, 10.8703, 4.58184, 8.11854, 10.8703, 0, 10.8703, 10.8703, 10.8743, 10.8707, 10.8703, 10.8703, 10.8703, 10.8703, 10.8703, 10.8703, 10.8703, 10.8703, 10.8703, 10.8703, 10.8703, 10.8703, 10.8703, 10.8704, 10.8703
4.99092, 16.3231, 10.9184, 10.914, 4.28055, 5.40471, 10.914, 0, 10.914, 10.914, 10.918, 10.9143, 10.914, 10.914, 10.914, 10.914, 10.914, 10.914, 10.914, 10.914, 10.914, 10.914, 10.914, 10.914, 10.914, 10.914, 10.914
4.99878, 11.6729, 10.9621, 10.9576, 3.69769, 0.710852, 10.9576, 0, 10.9576, 10.9576, 10.9616, 10.958, 10.9576, 10.9576, 10.9576, 10.9576, 10.9576, 10.9576, 10.9576, 10.9576, 10.9576, 10.9576, 10.9576, 10.9576, 10.9576, 10.9577, 10.9576
5.00665, 11.2933, 11.0057, 11.0013, 3.64599, 0.287548, 11.0013, 0, 11.0013, 11.0013, 11.0053, 11.0017, 11.0013, 11.0013, 11.0013, 11.0013, 11.0013, 11.0013, 11.0013, 11.0013, 11.0013, 11.0013, 11.0013, 11.0013, 11.0013, 11.0014, 11.0013
5.01451, 9.98309, 11.0494, 11.0449, 3.46166, -1.06628, 11.0449, 0, 11.0449, 11.0449, 11.0489, 11.0453, 11.0449, 11.0449, 11.0449, 11.0449, 11.0449, 11.0449, 11.0449, 11.0449, 11.0449, 11.0449, 11.0449, 11.0449, 11.0449, 11.045, 11.0449
5.02238, 15.3356, 11.093, 11.0886, 4.1636, 4.24257, 11.0886, 0, 11.0886, 11.0886, 11.0925, 11.0889, 11.0886, 11.0886, 11.0886, 11.0886, 11.0886, 11.0886, 11.0886, 11.0886, 11.0886, 11.0886, 11.0886, 11.0886, 11.0886, 11.0886, 11.0886
5.03025, 14.9856, 11.1366, 11.1322, 4.12136, 3.84902, 11.1322, 0, 11.1322, 11.1322, 11.1362, 11.1326, 11.1322, 11.1322, 11.1322, 11.1322, 11.1322, 11.1322, 11.1322, 11.1322, 11.1322, 11.1322, 11.1322, 11.1322, 11.1322, 11.1322, 11.1322
5.03811, 13.9142, 11.1802, 11.1758, 3.98926, 2.73398, 11.1758, 0, 11.1758, 11.1758, 11.1797, 11.1762, 11.1758, 11.1758, 11.1758, 11.1758, 11.1758, 11.1758, 11.1758, 11.1758, 11.1758, 11.1758, 11.1758, 11.1758, 11.1758, 11.1758, 11.1758
5.04598, 19.416, 11.2238, 11.2193, 4.62774, 8.19221, 11.2193, 0, 11.2193, 11.2193, 11.2233, 11.2197, 11.2193, 11.2193, 11.2193, 11.2193, 11.2193, 11.2193, 11.2193, 11.2193, 11.2193, 11.2193, 11.2193, 11.2193, 11.2193, 11.2194, 11.2193
5.05384, 15.2647, 11.2673, 11.2629, 4.15508, 3.99734, 11.2629, 0, 11.2629, 11.2629, 11.2668, 11.2633, 11.2629, 11.2629, 11.2629, 11.2629, 11.2629, 11.2629, 11.2629, 11.2629, 11.2629, 11.2629, 11.2629, 11.2629, 11.2629, 11.2629, 11.2629
5.06171, 18.5264, 11.3108, 11.3064, 4.53061, 7.2156, 11.3064, 0, 11.3064, 11.3064, 11.3103, 11.3068, 11.3064, 11.3064, 11.3064, 11.3064, 11.3064, 11.3064, 11.3064, 11.3064, 11.3064, 11.3064, 11.3064, 11.3064, 11.3064, 11.3064, 11.3064
5.06957, 18.4396, 11.3543, 11.3498, 4.52102, 7.08527, 11.3498, 0, 11.3499, 11.3499, 11.3538, 11.3503, 11.3498, 11.3498, 11.3498, 11.3498, 11.3498, 11.3498, 11.3498, 11.3498, 11.3498, 11.3498, 11.3498, 11.3498, 11.3498, 11.3499, 11.3498
5.07744, 18.7701, 11.3978, 11.3933, 4.55743, 7.37238, 11.3933, 0, 11.3933, 11.3933, 11.3972, 11.3937, 11.3933, 11.3933, 11.3933, 11.3933, 11.3933, 11.3933, 11.3933, 11.3933, 11.3933, 11.3933, 11.3933, 11.3933, 11.3933, 11.3933, 11.3933
5.0853, 15.3103, 11.4412, 11.4367, 4.16056, 3.86908, 11.4367, 0, 11.4367, 11.4367, 11.4406, 11.4371, 11.4367, 11.4367, 11.4367, 11.4367, 11.4367, 11.4367, 11.4367, 11.4367, 11.4367, 11.4367, 11.4367, 11.4367, 11.4367, 11.4367, 11.4367
5.09317, 18.1213, 11.4846, 11.48, 4.48568, 6.63673, 11.48, 0, 11.48, 11.48, 11.484, 11.4805, 11.48, 11.48, 11.48, 11.48, 11.48, 11.48, 11.48, 11.48, 11.48, 11.48, 11.48, 11.48, 11.48, 11.4801, 11.48
5.10103, 11.8595, 11.5279, 11.5233, 3.72284, 0.331636, 11.5233, 0, 11.5233, 11.5233, 11.5273, 11.5239, 11.5233, 11.5233, 11.5233, 11.5233, 11.5233, 11.5233, 11.5233, 11.5233, 11.5233, 11.5233, 11.5233, 11.5233, 11.5233, 11.5233, 11.5233
5.1089, 16.0972, 11.5712, 11.5666, 4.25408, 4.52594, 11.5666, 0, 11.5666, 11.5666, 11.5705, 11.5672, 11.5666, 11.5666, 11.5666, 11.5666, 11.5666, 11.5666, 11.5666, 11.5666, 11.5666, 11.5666, 11.5666, 11.5666, 11.5666, 11.5666, 11.5666
5.11676, 17.978, 11.6145, 11.6097, 4.46968, 6.3635, 11.6097, 0, 11.6098, 11.6097, 11.6137, 11.6105, 11.6097, 11.6097, 11.6097, 11.6097, 11.6097, 11.6097, 11.6097, 11.6097, 11.6097, 11.6097, 11.6097, 11.6097, 11.6097, 11.6098, 11.6097
5.12463, 14.3622, 11.6579, 11.6529, 4.04502, 2.70434, 11.6529, 0, 11.6529, 11.6529, 11.6569, 11.6538, 11.6529, 11.6529, 11.6529, 11.6529, 11.6529, 11.6529, 11.6529, 11.6529, 11.6529, 11.6529, 11.6529, 11.6529, 11.6529, 11.6529, 11.6529
5.13249, 14.3669, 11.7012, 11.696, 4.0456, 2.66572, 11.696, 0, 11.696, 11.696, 11.6999, 11.6972, 11.696, 11.696, 11.696, 11.696, 11.696, 11.696, 11.696, 11.696, 11.696, 11.696, 11.696, 11.696, 11.696, 11.696, 11.696
5.14036, 15.5941, 11.7446, 11.739, 4.19453, 3.84953, 11.739, 0, 11.739, 11.739, 11.7429, 11.7406, 11.739, 11.739, 11.739, 11.739, 11.739, 11.739, 11.739, 11.739, 11.739, 11.739, 11.739, 11.739, 11.739, 11.739, 11.739
5.14822, 11.1529, 11.7881, 11.7819, 3.62669, -0.635177, 11.7819, 0, 11.7819, 11.7819, 11.7859, 11.784, 11.7819, 11.7819, 11.7819, 11.7819, 11.7819, 11.7819, 11.7819, 11.7819, 11.7819, 11.7819, 11.7819, 11.7819, 11.7819, 11.782, 11.7819
5.15609, 12.2022, 11.8317, 11.8248, 3.76858, 0.370503, 11.8248, 0, 11.8248, 11.8248, 11.8288, 11.8277, 11.8248, 11.8248, 11.8248, 11.8248, 11.8248, 11.8248, 11.8248, 11.8248, 11.8248, 11.8248, 11.8248, 11.8248, 11.8248, 11.8248, 11.8248
5.16395, 16.4003, 11.8756, 11.8676, 4.28956, 4.52472, 11.8676, 0, 11.8676, 11.8676, 11.8716, 11.8716, 11.8676, 11.8676, 11.8676, 11.8676, 11.8676, 11.8676, 11.8676, 11.8676, 11.8676, 11.8676, 11.8676, 11.8676, 11.8676, 11.8676, 11.8676
5.17182, 17.5654, 11.9198, 11.9103, 4.42328, 5.64557, 11.9103, 0, 11.9103, 11.9103, 11.9143, 11.9158, 11.9103, 11.9103, 11.9103, 11.9103, 11.9103, 11.9103, 11.9103, 11.9103, 11.9103, 11.9103, 11.9103, 11.9103, 11.9103, 11.9104, 11.9103
5.17968, 19.3825, 11.9646, 11.953, 4.62412, 7.41798, 11.953, 0, 11.953, 11.953, 11.957, 11.9605, 11.953, 11.953, 11.953, 11.953, 11.953, 11.953, 11.953, 11.953, 11.953, 11.953, 11.953, 11.953, 11.953, 11.953, 11.953
5.18755, 13.9867, 12.0099, 11.9956, 3.99834, 1.97685, 11.9956, 0, 11.9956, 11.9956, 11.9995, 12.0059, 11.9956, 11.9956, 11.9956, 11.9956, 11.9956, 11.9956, 11.9956, 11.9956, 11.9956, 11.9956, 11.9956, 11.9956, 11.9956, 11.9956, 11.9956
5.19541, 15.3904, 12.0561, 12.038, 4.17018, 3.33431, 12.038, 0, 12.0381, 12.0381, 12.042, 12.052, 12.038, 12.038, 12.038, 12.038, 12.038, 12.038, 12.038, 12.038, 12.038, 12.038, 12.0381, 12.038, 12.038, 12.0381, 12.038
5.20328, 11.3956, 12.1034, 12.0805, 3.66, -0.707763, 12.0805, 0, 12.0805, 12.0805, 12.0844, 12.0993, 12.0805, 12.0805, 12.0805, 12.0805, 12.0805, 12.0805, 12.0805, 12.0805, 12.0805, 12.0805, 12.0805, 12.0805, 12.0805, 12.0805, 12.0805
5.21114, 15.1705, 12.152, 12.1228, 4.14373, 3.01849, 12.1228, 0, 12.1228, 12.1228, 12.1267, 12.148, 12.1228, 12.1228, 12.1228, 12.1228, 12.1228, 12.1228, 12.1228, 12.1228, 12.1228, 12.1228, 12.1228, 12.1228, 12.1228, 12.1228, 12.1228
5.21901, 17.5111, 12.2024, 12.165, 4.41714, 5.3087, 12.165, 0, 12.165, 12.165, 12.169, 12.1983, 12.165, 12.165, 12.165, 12.165, 12.165, 12.165, 12.165, 12.165, 12.165, 12.165, 12.165, 12.165, 12.165, 12.1651, 12.165
5.22687, 10.1189, 12.2548, 12.2071, 3.48122, -2.13594, 12.2071, 0, 12.2072, 12.2072, 12.2111, 12.2508, 12.2071, 12.2071, 12.2071, 12.2071, 12.2071, 12.2071, 12.2071, 12.2071, 12.2071, 12.2071, 12.2071, 12.2071, 12.2071, 12.2072, 12.2071
5.23474, 21.2407, 12.3098, 12.2492, 4.82086, 8.93092, 12.2492, 0, 12.2492, 12.2492, 12.2532, 12.3057, 12.2492, 12.2492, 12.2492, 12.2492, 12.2492, 12.2492, 12.2492, 12.2492, 12.2492, 12.2492, 12.2492, 12.2492, 12.2492, 12.2493, 12.2492
5.2426, 14.2322, 12.3677, 12.2911, 4.02891, 1.86449, 12.2911, 0, 12.2911, 12.2911, 12.2951, 12.3636, 12.2911, 12.2911, 12.2911, 12.2911, 12.2911, 12.2911, 12.2911, 12.2911, 12.2911, 12.2911, 12.2911, 12.2911, 12.2911, 12.2912, 12.2911
5.25047, 20.1369, 12.4289, 12.333, 4.70499, 7.70805, 12.333, 0, 12.333, 12.333, 12.3369, 12.4248, 12.333, 12.333, 12.333, 12.333, 12.333, 12.333, 12.333, 12.333, 12.333, 12.333, 12.333, 12.333, 12.333, 12.3331, 12.333
5.25833, 13.8249, 12.4939, 12.3747, 3.97805, 1.33099, 12.3747, 0, 12.3747, 12.3747, 12.3787, 12.4898, 12.3747, 12.3747, 12.3747, 12.3747, 12.3747, 12.3747, 12.3747, 12.3747, 12.3747, 12.3747, 12.3747, 12.3747, 12.3747, 12.3748, 12.3747
5.2662, 11.407, 12.5631, 12.4163, 3.66156, -1.15611, 12.4163, 0, 12.4164, 12.4164, 12.4203, 12.559, 12.4163, 12.4163, 12.4163, 12.4163, 12.4163, 12.4163, 12.4163, 12.4163, 12.4163, 12.4163, 12.4163, 12.4163, 12.4163, 12.4165, 12.4163
5.27406, 11.5586, 12.6368, 12.4579, 3.6822, -1.07824, 12.4579, 0, 12.4579, 12.4579, 12.4618, 12.6327, 12.4579, 12.4579, 12.4579, 12.4579, 12.4579, 12.4579, 12.4579, 12.4579, 12.4579, 12.4579, 12.4579, 12.4579, 12.4579, 12.458, 12.4579
5.28193, 6.97643, 12.7153, 12.4993, 2.99607, -5.73884, 12.4993, 0, 12.4993, 12.4993, 12.5033, 12.7111, 12.4993, 12.4993, 12.4993, 12.4993, 12.4993, 12.4993, 12.4993, 12.4993, 12.4993, 12.4993, 12.4993, 12.4993, 12.4993, 12.4994, 12.4993
5.28979, 19.8098, 12.7985, 12.5406, 4.67009, 7.01125, 12.5406, 0, 12.5406, 12.5406, 12.5445, 12.7944, 12.5406, 12.5406, 12.5406, 12.5406, 12.5406, 12.5406, 12.5406, 12.5406, 12.5406, 12.5406, 12.5406, 12.5406, 12.5406, 12.5407, 12.5406
5.29766, 20.1515, 12.8866, 12.5817, 4.70654, 7.26497, 12.5817, 0, 12.5817, 12.5817, 12.5857, 12.8824, 12.5817, 12.5817, 12.5817, 12.5817, 12.5817, 12.5817, 12.5817, 12.5817, 12.5817, 12.5817, 12.5817, 12.5817, 12.5817, 12.5819, 12.5817
5.30552, 9.85853, 12.9791, 12.6228, 3.44362, -3.12061, 12.6228, 0, 12.6228, 12.6228, 12.6268, 12.9749, 12.6228, 12.6228, 12.6228, 12.6228, 12.6228, 12.6228, 12.6228, 12.6228, 12.6228, 12.6228, 12.6228, 12.6228, 12.6228, 12.623, 12.6228
5.31339, 8.98534, 13.0757, 12.6637, 3.31441, -4.09039, 12.6637, 0, 12.6637, 12.6637, 12.6677, 13.0715, 12.6637, 12.6637, 12.6637, 12.6637, 12.6637, 12.6637, 12.6637, 12.6637, 12.6637, 12.6637, 12.6637, 12.6637, 12.6637, 12.6639, 12.6637
5.32126, 16.3234, 13.1757, 12.7045, 4.28059, 3.14775, 12.7045, 0, 12.7045, 12.7045, 12.7085, 13.1714, 12.7045, 12.7045, 12.7045, 12.7045, 12.7045, 12.7045, 12.7045, 12.7045, 12.7045, 12.7045, 12.7045, 12.7045, 12.7045, 12.7047, 12.7045
5.32912, 17.8635, 13.278, 12.7451, 4.45685, 4.58545, 12.7451, 0, 12.7452, 12.7451, 12.7491, 13.2738, 12.7451, 12.7451, 12.7451, 12.7451, 12.7451, 12.7451, 12.7451, 12.7451, 12.7451, 12.7451, 12.7451, 12.7451, 12.7451, 12.7454, 12.7451
5.33698, 17.4241, 13.3816, 12.7856, 4.40727, 4.04242, 12.7856, 0, 12.7857, 12.7857, 12.7896, 13.3774, 12.7856, 12.7856, 12.7856, 12.7856, 12.7856, 12.7856, 12.7856, 12.7856, 12.7856, 12.7856, 12.7856, 12.7856, 12.7856, 12.7859, 12.7856
5.34485, 20.331, 13.4852, 12.826, 4.72557, 6.84579, 12.826, 0, 12.826, 12.826, 12.83, 13.481, 12.826, 12.826, 12.826, 12.826, 12.826, 12.826, 12.826, 12.826, 12.826, 12.826, 12.826, 12.826, 12.826, 12.8263, 12.826
5.35272, 18.9859, 13.5873, 12.8662, 4.58103, 5.39856, 12.8662, 0, 12.8662, 12.8662, 12.8702, 13.583, 12.8662, 12.8662, 12.8662, 12.8662, 12.8662, 12.8662, 12.8662, 12.8662, 12.8662, 12.8662, 12.8662, 12.8662, 12.8662, 12.8665, 12.8662
5.36058, 10.5296, 13.6863, 12.9063, 3.53971, -3.15672, 12.9063, 0, 12.9063, 12.9063, 12.9103, 13.6819, 12.9063, 12.9063, 12.9063, 12.9063, 12.9063, 12.9063, 12.9063, 12.9063, 12.9063, 12.9063, 12.9063, 12.9063, 12.9063, 12.9066, 12.9063
5.36845, 21.9829, 13.7806, 12.9462, 4.89723, 8.20233, 12.9462, 0, 12.9462, 12.9462, 12.9502, 13.7762, 12.9462, 12.9462, 12.9462, 12.9462, 12.9462, 12.9462, 12.9462, 12.9462, 12.9462, 12.9462, 12.9462, 12.9462, 12.9462, 12.9465, 12.9462
5.37631, 17.523, 13.8686, 12.986, 4.41848, 3.65442, 12.986, 0, 12.986, 12.986, 12.99, 13.8642, 12.986, 12.986, 12.986, 12.986, 12.986, 12.986, 12.986, 12.986, 12.986, 12.986, 12.986, 12.986, 12.986, 12.9863, 12.986
5.38418, 17.4438, 13.9489, 13.0255, 4.40951, 3.49493, 13.0255, 0, 13.0255, 13.0255, 13.0296, 13.9445, 13.0255, 13.0255, 13.0255, 13.0255, 13.0255, 13.0255, 13.0255, 13.0255, 13.0255, 13.0255, 13.0255, 13.0255, 13.0255, 13.0259, 13.0255
5.39204, 15.6553, 14.0202, 13.0649, 4.20182, 1.63508, 13.0649, 0, 13.065, 13.065, 13.069, 14.0158, 13.0649, 13.0649, 13.0649, 13.0649, 13.0649, 13.0649, 13.0649, 13.0649, 13.0649, 13.0649, 13.0649, 13.0649, 13.0649, 13.0653, 13.0649
5.39991, 16.8429, 14.0816, 13.1042, 4.34084, 2.76127, 13.1042, 0, 13.1042, 13.1042, 13.1083, 14.0771, 13.1042, 13.1042, 13.1042, 13.1042, 13.1042, 13.1042, 13.1042, 13.1042, 13.1042, 13.1042, 13.1042, 13.1042, 13.1042, 13.1046, 13.1042
5.40777, 18.4513, 14.1323, 13.1432, 4.52231, 4.31899, 13.1432, 0, 13.1433, 13.1433, 13.1474, 14.1277, 13.1432, 13.1432, 13.1432, 13.1432, 13.1432, 13.1432, 13.1432, 13.1432, 13.1432, 13.1432, 13.1433, 13.1432, 13.1432, 13.1436, 13.1432
5.41564, 18.0918, 14.172, 13.1821, 4.48239, 3.91984, 13.1821, 0, 13.1821, 13.1821, 13.1864, 14.1673, 13.1821, 13.1821, 13.1821, 13.1821, 13.1821, 13.1821, 13.1821, 13.1821, 13.1821, 13.1821, 13.1821, 13.1821, 13.1821, 13.1825, 13.1821
5.4235, 20.4488, 14.2006, 13.2208, 4.73802, 6.24818, 13.2208, 0, 13.2208, 13.2208, 13.2252, 14.1958, 13.2208, 13.2208, 13.2208, 13.2208, 13.2208, 13.2208, 13.2208, 13.2208, 13.2208, 13.2208, 13.2208, 13.2208, 13.2208, 13.2212, 13.2208
5.43137, 15.4536, 14.2186, 13.2593, 4.17774, 1.23495, 13.2593, 0, 13.2594, 13.2594, 13.2639, 14.2136, 13.2593, 13.2593, 13.2593, 13.2593, 13.2593, 13.2593, 13.2593, 13.2593, 13.2593, 13.2593, 13.2594, 13.2593, 13.2593, 13.2597, 13.2593
5.43923, 17.4579, 14.2266, 13.2977, 4.41111, 3.23124, 13.2977, 0, 13.2977, 13.2977, 13.3024, 14.2214, 13.2977, 13.2977, 13.2977, 13.2977, 13.2977, 13.2977, 13.2977, 13.2977, 13.2977, 13.2977, 13.2977, 13.2977, 13.2977, 13.2981, 13.2977
5.4471, 10.9098, 14.2257, 13.3358, 3.59302, -3.31588, 13.3358, 0, 13.3358, 13.3358, 13.3409, 14.2202, 13.3358, 13.3358, 13.3358, 13.3358, 13.3358, 13.3358, 13.3358, 13.3358, 13.3358, 13.3358, 13.3358, 13.3358, 13.3358, 13.3362, 13.3358
5.45496, 12.052, 14.217, 13.3737, 3.74861, -2.16498, 13.3737, 0, 13.3738, 13.3737, 13.3792, 14.2112, 13.3737, 13.3737, 13.3737, 13.3737, 13.3737, 13.3737, 13.3737, 13.3737, 13.3737, 13.3737, 13.3737, 13.3737, 13.3737, 13.3741, 13.3737
5.46283, 12.4418, 14.2021, 13.4115, 3.80024, -1.7603, 13.4115, 0, 13.4115, 13.4115, 13.4174, 14.1958, 13.4115, 13.4115, 13.4115, 13.4115, 13.4115, 13.4115, 13.4115, 13.4115, 13.4115, 13.4115, 13.4115, 13.4115, 13.4115, 13.4119, 13.4115
5.47069, 9.49826, 14.1825, 13.449, 3.39091, -4.68427, 13.449, 0, 13.449, 13.449, 13.4556, 14.1755, 13.449, 13.449, 13.449, 13.449, 13.449, 13.449, 13.449, 13.449, 13.449, 13.449, 13.449, 13.449, 13.449, 13.4494, 13.449
5.47856, 14.4776, 14.1599, 13.4863, 4.05926, 0.31772, 13.4863, 0, 13.4863, 13.4863, 13.4938, 14.152, 13.4863, 13.4863, 13.4863, 13.4863, 13.4863, 13.4863, 13.4863, 13.4863, 13.4863, 13.4863, 13.4863, 13.4863, 13.4863, 13.4867, 13.4863
5.48642, 17.0104, 14.1357, 13.5234, 4.3601, 2.87475, 13.5234, 0, 13.5235, 13.5235, 13.532, 14.1268, 13.5234, 13.5234, 13.5234, 13.5234, 13.5234, 13.5234, 13.5234, 13.5234, 13.5234, 13.5234, 13.5234, 13.5234, 13.5234, 13.5238, 13.5234
5.49429, 14.4683, 14.1115, 13.5603, 4.05812, 0.356784, 13.5603, 0, 13.5604, 13.5603, 13.5703, 14.1012, 13.5603, 13.5603, 13.5603, 13.5603, 13.5603, 13.5603, 13.5603, 13.5603, 13.5603, 13.5603, 13.5603, 13.5603, 13.5603, 13.5607, 13.5603
5.50215, 8.98587, 14.0888, 13.597, 3.31449, -5.10288, 13.597, 0, 13.597, 13.597, 13.6087, 14.0766, 13.597, 13.597, 13.597, 13.597, 13.597, 13.597, 13.597, 13.597, 13.597, 13.597, 13.597, 13.597, 13.597, 13.5974, 13.597
5.51002, 13.9859, 14.0686, 13.6335, 3.99823, -0.0827122, 13.6335, 0, 13.6335, 13.6335, 13.6475, 14.0542, 13.6335, 13.6335, 13.6335, 13.6335, 13.6335, 13.6335, 13.6335, 13.6335, 13.6335, 13.6335, 13.6335, 13.6335, 13.6335, 13.6339, 13.6335
5.51788, 12.4891, 14.052, 13.6697, 3.80645, -1.56292, 13.6697, 0, 13.6697, 13.6697, 13.6865, 14.0348, 13.6697, 13.6697, 13.6697, 13.6697, 13.6697, 13.6697, 13.6697, 13.6697, 13.6697, 13.6697, 13.6697, 13.6697, 13.6697, 13.6701, 13.6697
5.52575, 11.4944, 14.0399, 13.7057, 3.67348, -2.54545, 13.7057, 0, 13.7058, 13.7058, 13.7261, 14.0191, 13.7057, 13.7057, 13.7057, 13.7057, 13.7057, 13.7057, 13.7057, 13.7057, 13.7057, 13.7057, 13.7057, 13.7057, 13.7057, 13.7061, 13.7057
