   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_119.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
14.6607, 2.68748, 1.08738, 1.08738, 2.16506, 1.6001, 0, 1.08738, 1.08738, 1.08738, 1.08738, 1.08738, 1.08738, 1.08738, 1.08738, 1.08738, 1.08738, 1.08738, 1.08738, 1.08738, 1.08738, 1.08738, 1.08738, 1.08738, 1.08738, 1.08738
14.6685, 3.30781, 1.08208, 1.08208, 2.30387, 2.22573, 0, 1.08208, 1.08208, 1.08208, 1.08208, 1.08208, 1.08208, 1.08208, 1.08208, 1.08208, 1.08208, 1.08208, 1.08208, 1.08208, 1.08208, 1.08208, 1.08208, 1.08208, 1.08208, 1.08208
14.6764, 1.99752, 1.07642, 1.07641, 1.99938, 0.921105, 0, 1.07641, 1.07641, 1.07641, 1.07641, 1.07641, 1.07641, 1.07641, 1.07641, 1.07641, 1.07641, 1.07641, 1.07641, 1.07641, 1.07641, 1.07641, 1.07642, 1.07641, 1.07641, 1.07641
14.6842, 0.99777, 1.07077, 1.07077, 1.73141, -0.0729998, 0, 1.07077, 1.07077, 1.07077, 1.07077, 1.07077, 1.07077, 1.07077, 1.07077, 1.07077, 1.07077, 1.07077, 1.07077, 1.07077, 1.07077, 1.07077, 1.07077, 1.07077, 1.07077, 1.07077
14.6921, 0.317224, 1.06756, 1.06755, 1.52224, -0.750331, 0, 1.06755, 1.06755, 1.06755, 1.06755, 1.06755, 1.06755, 1.06755, 1.06755, 1.06755, 1.06755, 1.06755, 1.06755, 1.06755, 1.06755, 1.06755, 1.06756, 1.06755, 1.06755, 1.06755
14.6999, 2.35539, 1.06322, 1.06321, 2.08696, 1.29218, 0, 1.06321, 1.06321, 1.06321, 1.06321, 1.06321, 1.06321, 1.06321, 1.06321, 1.06321, 1.06321, 1.06321, 1.06321, 1.06321, 1.06321, 1.06321, 1.06322, 1.06321, 1.06321, 1.06321
14.7078, 2.32007, 1.05784, 1.05784, 2.07848, 1.26224, 0, 1.05784, 1.05784, 1.05784, 1.05784, 1.05784, 1.05784, 1.05784, 1.05784, 1.05784, 1.05784, 1.05784, 1.05784, 1.05784, 1.05784, 1.05784, 1.05784, 1.05784, 1.05784, 1.05784
14.7157, 2.32454, 1.05196, 1.05195, 2.07955, 1.27258, 0, 1.05195, 1.05195, 1.05195, 1.05195, 1.05195, 1.05195, 1.05195, 1.05195, 1.05195, 1.05195, 1.05195, 1.05195, 1.05195, 1.05195, 1.05195, 1.05196, 1.05195, 1.05195, 1.05195
14.7235, 1.67051, 1.04609, 1.04609, 1.91586, 0.624419, 0, 1.04609, 1.04609, 1.04609, 1.04609, 1.04609, 1.04609, 1.04609, 1.04609, 1.04609, 1.04609, 1.04609, 1.04609, 1.04609, 1.04609, 1.04609, 1.04609, 1.04609, 1.04609, 1.04609
14.7314, 1.99777, 1.04323, 1.04323, 1.99944, 0.954541, 0, 1.04323, 1.04323, 1.04323, 1.04323, 1.04323, 1.04323, 1.04323, 1.04323, 1.04323, 1.04323, 1.04323, 1.04323, 1.04323, 1.04323, 1.04323, 1.04323, 1.04323, 1.04323, 1.04323
14.7392, 2.66316, 1.03905, 1.03904, 2.15943, 1.62411, 0, 1.03904, 1.03904, 1.03904, 1.03904, 1.03904, 1.03904, 1.03904, 1.03904, 1.03904, 1.03904, 1.03904, 1.03904, 1.03904, 1.03904, 1.03904, 1.03905, 1.03904, 1.03904, 1.03904
14.7471, 2.66857, 1.03365, 1.03365, 2.16069, 1.63491, 0, 1.03365, 1.03365, 1.03365, 1.03365, 1.03365, 1.03365, 1.03365, 1.03365, 1.03365, 1.03365, 1.03365, 1.03365, 1.03365, 1.03365, 1.03365, 1.03365, 1.03365, 1.03365, 1.03365
14.755, 2.66097, 1.02767, 1.02766, 2.15893, 1.6333, 0, 1.02766, 1.02766, 1.02766, 1.02766, 1.02766, 1.02766, 1.02766, 1.02766, 1.02766, 1.02766, 1.02766, 1.02766, 1.02766, 1.02766, 1.02766, 1.02767, 1.02766, 1.02766, 1.02766
14.7628, 1.99752, 1.0217, 1.02169, 1.99938, 0.975825, 0, 1.02169, 1.02169, 1.02169, 1.02169, 1.02169, 1.02169, 1.02169, 1.02169, 1.02169, 1.02169, 1.02169, 1.02169, 1.02169, 1.02169, 1.02169, 1.0217, 1.02169, 1.02169, 1.02169
14.7707, 0.341512, 1.01923, 1.01923, 1.5302, -0.677723, 0, 1.01923, 1.01923, 1.01923, 1.01923, 1.01923, 1.01923, 1.01923, 1.01923, 1.01923, 1.01923, 1.01923, 1.01923, 1.01923, 1.01923, 1.01923, 1.01923, 1.01923, 1.01923, 1.01923
14.7785, 1, 1.01522, 1.01522, 1.73205, -0.0152203, 0, 1.01522, 1.01522, 1.01522, 1.01522, 1.01522, 1.01522, 1.01522, 1.01522, 1.01522, 1.01522, 1.01522, 1.01522, 1.01522, 1.01522, 1.01522, 1.01522, 1.01522, 1.01522, 1.01522
14.7864, 1.6513, 1.0098, 1.0098, 1.91084, 0.641503, 0, 1.0098, 1.0098, 1.0098, 1.0098, 1.0098, 1.0098, 1.0098, 1.0098, 1.0098, 1.0098, 1.0098, 1.0098, 1.0098, 1.0098, 1.0098, 1.0098, 1.0098, 1.0098, 1.0098
14.7942, 0.348699, 1.00369, 1.00368, 1.53255, -0.654987, 0, 1.00368, 1.00368, 1.00368, 1.00368, 1.00368, 1.00368, 1.00368, 1.00368, 1.00368, 1.00368, 1.00368, 1.00368, 1.00368, 1.00368, 1.00368, 1.00369, 1.00368, 1.00368, 1.00368
14.8021, 0, 0.997591, 0.997589, 1.41421, -0.997591, 0, 0.997589, 0.997589, 0.997589, 0.997589, 0.997589, 0.997589, 0.997589, 0.997589, 0.997589, 0.997589, 0.997589, 0.997589, 0.997589, 0.997589, 0.997589, 0.997591, 0.997589, 0.997589, 0.997589
14.81, 1.64399, 0.996546, 0.996544, 1.90892, 0.647444, 0, 0.996544, 0.996544, 0.996544, 0.996544, 0.996544, 0.996544, 0.996544, 0.996544, 0.996544, 0.996544, 0.996544, 0.996544, 0.996544, 0.996544, 0.996544, 0.996546, 0.996544, 0.996544, 0.996544
14.8178, 1.99765, 0.993801, 0.993799, 1.99941, 1.00384, 0, 0.993799, 0.993799, 0.993799, 0.993799, 0.993799, 0.993799, 0.993799, 0.993799, 0.993799, 0.993799, 0.993799, 0.993799, 0.993799, 0.993799, 0.993799, 0.993801, 0.993799, 0.993799, 0.993799
14.8257, 0.358364, 0.989526, 0.989524, 1.5357, -0.631162, 0, 0.989524, 0.989524, 0.989524, 0.989524, 0.989524, 0.989524, 0.989524, 0.989524, 0.989524, 0.989524, 0.989524, 0.989524, 0.989524, 0.989524, 0.989524, 0.989526, 0.989524, 0.989524, 0.989524
14.8335, 0, 0.984496, 0.984494, 1.41421, -0.984496, 0, 0.984494, 0.984494, 0.984494, 0.984494, 0.984494, 0.984494, 0.984494, 0.984494, 0.984494, 0.984494, 0.984494, 0.984494, 0.984494, 0.984494, 0.984494, 0.984496, 0.984494, 0.984494, 0.984494
14.8414, 1.63445, 0.979478, 0.979477, 1.90642, 0.65497, 0, 0.979477, 0.979477, 0.979477, 0.979477, 0.979477, 0.979477, 0.979477, 0.979477, 0.979477, 0.979477, 0.979477, 0.979477, 0.979477, 0.979477, 0.979477, 0.979478, 0.979477, 0.979477, 0.979477
14.8492, 4.2616, 0.978269, 0.978267, 2.50232, 3.28333, 0, 0.978267, 0.978267, 0.978267, 0.978267, 0.978267, 0.978267, 0.978267, 0.978267, 0.978267, 0.978267, 0.978267, 0.978267, 0.978267, 0.978267, 0.978267, 0.978269, 0.978267, 0.978267, 0.978267
14.8571, 1.73344, 0.97548, 0.975478, 1.93221, 0.757965, 0, 0.975478, 0.975478, 0.975478, 0.975478, 0.975478, 0.975478, 0.975478, 0.975478, 0.975478, 0.975478, 0.975478, 0.975478, 0.975478, 0.975478, 0.975478, 0.97548, 0.975478, 0.975478, 0.975478
14.865, 0.997646, 0.971288, 0.971286, 1.73137, 0.0263579, 0, 0.971286, 0.971286, 0.971286, 0.971286, 0.971286, 0.971286, 0.971286, 0.971286, 0.971286, 0.971286, 0.971286, 0.971286, 0.971286, 0.971286, 0.971286, 0.971288, 0.971286, 0.971286, 0.971286
14.8728, 0.997646, 0.966404, 0.966402, 1.73137, 0.0312421, 0, 0.966402, 0.966402, 0.966402, 0.966402, 0.966402, 0.966402, 0.966402, 0.966402, 0.966402, 0.966402, 0.966402, 0.966402, 0.966402, 0.966402, 0.966402, 0.966404, 0.966402, 0.966402, 0.966402
14.8807, 1.61983, 0.961532, 0.96153, 1.90258, 0.658295, 0, 0.96153, 0.96153, 0.96153, 0.96153, 0.96153, 0.96153, 0.96153, 0.96153, 0.96153, 0.96153, 0.96153, 0.96153, 0.96153, 0.96153, 0.96153, 0.961532, 0.96153, 0.96153, 0.96153
14.8885, 2.75539, 0.960297, 0.960295, 2.18069, 1.79509, 0, 0.960295, 0.960295, 0.960295, 0.960295, 0.960295, 0.960295, 0.960295, 0.960295, 0.960295, 0.960295, 0.960295, 0.960295, 0.960295, 0.960295, 0.960295, 0.960297, 0.960295, 0.960295, 0.960295
14.8964, 1, 0.957511, 0.957509, 1.73205, 0.0424891, 0, 0.957509, 0.957509, 0.957509, 0.957509, 0.957509, 0.957509, 0.957509, 0.957509, 0.957509, 0.957509, 0.957509, 0.957509, 0.957509, 0.957509, 0.957509, 0.957511, 0.957509, 0.957509, 0.957509
14.9042, 0.615118, 0.953365, 0.953363, 1.61713, -0.338247, 0, 0.953363, 0.953363, 0.953363, 0.953363, 0.953363, 0.953363, 0.953363, 0.953363, 0.953363, 0.953363, 0.953363, 0.953363, 0.953363, 0.953363, 0.953363, 0.953365, 0.953363, 0.953363, 0.953363
14.9121, 1.38488, 0.948547, 0.948545, 1.8398, 0.436335, 0, 0.948545, 0.948545, 0.948545, 0.948545, 0.948545, 0.948545, 0.948545, 0.948545, 0.948545, 0.948545, 0.948545, 0.948545, 0.948545, 0.948545, 0.948545, 0.948547, 0.948545, 0.948545, 0.948545
14.92, 1, 0.943742, 0.94374, 1.73205, 0.056258, 0, 0.94374, 0.94374, 0.94374, 0.94374, 0.94374, 0.94374, 0.94374, 0.94374, 0.94374, 0.94374, 0.94374, 0.94374, 0.94374, 0.94374, 0.94374, 0.943742, 0.94374, 0.94374, 0.94374
14.9278, 1, 0.942508, 0.942506, 1.73205, 0.0574924, 0, 0.942506, 0.942506, 0.942506, 0.942506, 0.942506, 0.942506, 0.942506, 0.942506, 0.942506, 0.942506, 0.942506, 0.942506, 0.942506, 0.942506, 0.942506, 0.942508, 0.942506, 0.942506, 0.942506
14.9357, 2, 0.939735, 0.939733, 2, 1.06027, 0, 0.939733, 0.939733, 0.939733, 0.939733, 0.939733, 0.939733, 0.939733, 0.939733, 0.939733, 0.939733, 0.939733, 0.939733, 0.939733, 0.939733, 0.939733, 0.939735, 0.939733, 0.939733, 0.939733
14.9435, 2, 0.93563, 0.935628, 2, 1.06437, 0, 0.935628, 0.935628, 0.935628, 0.935628, 0.935628, 0.935628, 0.935628, 0.935628, 0.935628, 0.935628, 0.935628, 0.935628, 0.935628, 0.935628, 0.935628, 0.93563, 0.935628, 0.935628, 0.935628
14.9514, 1, 0.930868, 0.930866, 1.73205, 0.0691319, 0, 0.930866, 0.930866, 0.930866, 0.930866, 0.930866, 0.930866, 0.930866, 0.930866, 0.930866, 0.930866, 0.930866, 0.930866, 0.930866, 0.930866, 0.930866, 0.930868, 0.930866, 0.930866, 0.930866
14.9592, 1, 0.926118, 0.926117, 1.73205, 0.0738815, 0, 0.926117, 0.926117, 0.926117, 0.926117, 0.926117, 0.926117, 0.926117, 0.926117, 0.926117, 0.926117, 0.926117, 0.926117, 0.926117, 0.926117, 0.926117, 0.926118, 0.926117, 0.926117, 0.926117
14.9671, 0.595787, 0.924856, 0.924854, 1.61114, -0.329069, 0, 0.924854, 0.924854, 0.924854, 0.924854, 0.924854, 0.924854, 0.924854, 0.924854, 0.924854, 0.924854, 0.924854, 0.924854, 0.924854, 0.924854, 0.924854, 0.924856, 0.924854, 0.924854, 0.924854
14.975, 2.99752, 0.922096, 0.922094, 2.23551, 2.07543, 0, 0.922094, 0.922094, 0.922094, 0.922094, 0.922094, 0.922094, 0.922094, 0.922094, 0.922094, 0.922094, 0.922094, 0.922094, 0.922094, 0.922094, 0.922094, 0.922096, 0.922094, 0.922094, 0.922094
14.9828, 0.406691, 0.918037, 0.918035, 1.55135, -0.511346, 0, 0.918035, 0.918035, 0.918035, 0.918035, 0.918035, 0.918035, 0.918035, 0.918035, 0.918035, 0.918035, 0.918035, 0.918035, 0.918035, 0.918035, 0.918035, 0.918037, 0.918035, 0.918035, 0.918035
14.9907, 1, 0.913338, 0.913336, 1.73205, 0.0866624, 0, 0.913336, 0.913336, 0.913336, 0.913336, 0.913336, 0.913336, 0.913336, 0.913336, 0.913336, 0.913336, 0.913336, 0.913336, 0.913336, 0.913336, 0.913336, 0.913338, 0.913336, 0.913336, 0.913336
14.9985, 1.17224, 0.90865, 0.908648, 1.78108, 0.263593, 0, 0.908648, 0.908648, 0.908648, 0.908648, 0.908648, 0.908648, 0.908648, 0.908648, 0.908648, 0.908648, 0.908648, 0.908648, 0.908648, 0.908648, 0.908648, 0.90865, 0.908648, 0.908648, 0.908648
15.0064, 2.57943, 0.906754, 0.906752, 2.13996, 1.67268, 0, 0.906752, 0.906752, 0.906752, 0.906752, 0.906752, 0.906752, 0.906752, 0.906752, 0.906752, 0.906752, 0.906752, 0.906752, 0.906752, 0.906752, 0.906752, 0.906754, 0.906752, 0.906752, 0.906752
15.0142, 1.24833, 0.90378, 0.903778, 1.80231, 0.344548, 0, 0.903778, 0.903778, 0.903778, 0.903778, 0.903778, 0.903778, 0.903778, 0.903778, 0.903778, 0.903778, 0.903778, 0.903778, 0.903778, 0.903778, 0.903778, 0.90378, 0.903778, 0.903778, 0.903778
15.0221, 1.57886, 0.899922, 0.89992, 1.89179, 0.678941, 0, 0.89992, 0.89992, 0.89992, 0.89992, 0.89992, 0.89992, 0.89992, 0.89992, 0.89992, 0.89992, 0.89992, 0.89992, 0.89992, 0.89992, 0.89992, 0.899922, 0.89992, 0.89992, 0.89992
15.03, 0.421137, 0.89563, 0.895628, 1.556, -0.474493, 0, 0.895628, 0.895628, 0.895628, 0.895628, 0.895628, 0.895628, 0.895628, 0.895628, 0.895628, 0.895628, 0.895628, 0.895628, 0.895628, 0.895628, 0.895628, 0.89563, 0.895628, 0.895628, 0.895628
15.0378, 0.574102, 0.891349, 0.891347, 1.6044, -0.317247, 0, 0.891347, 0.891347, 0.891347, 0.891347, 0.891347, 0.891347, 0.891347, 0.891347, 0.891347, 0.891347, 0.891347, 0.891347, 0.891347, 0.891347, 0.891347, 0.891349, 0.891347, 0.891347, 0.891347
15.0457, 0.425898, 0.887885, 0.887883, 1.55753, -0.461986, 0, 0.887883, 0.887883, 0.887883, 0.887883, 0.887883, 0.887883, 0.887883, 0.887883, 0.887883, 0.887883, 0.887883, 0.887883, 0.887883, 0.887883, 0.887883, 0.887885, 0.887883, 0.887883, 0.887883
15.0535, 2, 0.884043, 0.884041, 2, 1.11596, 0, 0.884041, 0.884041, 0.884041, 0.884041, 0.884041, 0.884041, 0.884041, 0.884041, 0.884041, 0.884041, 0.884041, 0.884041, 0.884041, 0.884041, 0.884041, 0.884043, 0.884041, 0.884041, 0.884041
15.0614, 0, 0.880209, 0.880207, 1.41421, -0.880209, 0, 0.880207, 0.880207, 0.880207, 0.880207, 0.880207, 0.880207, 0.880207, 0.880207, 0.880207, 0.880207, 0.880207, 0.880207, 0.880207, 0.880207, 0.880207, 0.880209, 0.880207, 0.880207, 0.880207
15.0692, 1.56449, 0.876554, 0.876553, 1.88799, 0.687936, 0, 0.876553, 0.876553, 0.876553, 0.876553, 0.876553, 0.876553, 0.876553, 0.876553, 0.876553, 0.876553, 0.876553, 0.876553, 0.876553, 0.876553, 0.876553, 0.876554, 0.876553, 0.876553, 0.876553
15.0771, 2.43551, 0.872447, 0.872445, 2.10607, 1.56306, 0, 0.872445, 0.872445, 0.872445, 0.872445, 0.872445, 0.872445, 0.872445, 0.872445, 0.872445, 0.872445, 0.872445, 0.872445, 0.872445, 0.872445, 0.872445, 0.872447, 0.872445, 0.872445, 0.872445
15.085, 1.5596, 0.867921, 0.867919, 1.88669, 0.691682, 0, 0.867919, 0.867919, 0.867919, 0.867919, 0.867919, 0.867919, 0.867919, 0.867919, 0.867919, 0.867919, 0.867919, 0.867919, 0.867919, 0.867919, 0.867919, 0.867921, 0.867919, 0.867919, 0.867919
15.0928, 0.997646, 0.863194, 0.863192, 1.73137, 0.134451, 0, 0.863192, 0.863192, 0.863192, 0.863192, 0.863192, 0.863192, 0.863192, 0.863192, 0.863192, 0.863192, 0.863192, 0.863192, 0.863192, 0.863192, 0.863192, 0.863194, 0.863192, 0.863192, 0.863192
15.1007, 1.55254, 0.85848, 0.858478, 1.88482, 0.69406, 0, 0.858478, 0.858478, 0.858478, 0.858478, 0.858478, 0.858478, 0.858478, 0.858478, 0.858478, 0.858478, 0.858478, 0.858478, 0.858478, 0.858478, 0.858478, 0.85848, 0.858478, 0.858478, 0.858478
15.1085, 1.89021, 0.853518, 0.853516, 1.97236, 1.03669, 0, 0.853516, 0.853516, 0.853516, 0.853516, 0.853516, 0.853516, 0.853516, 0.853516, 0.853516, 0.853516, 0.853516, 0.853516, 0.853516, 0.853516, 0.853516, 0.853518, 0.853516, 0.853516, 0.853516
15.1164, 0, 0.848201, 0.848199, 1.41421, -0.848201, 0, 0.848199, 0.848199, 0.848199, 0.848199, 0.848199, 0.848199, 0.848199, 0.848199, 0.848199, 0.848199, 0.848199, 0.848199, 0.848199, 0.848199, 0.848199, 0.848201, 0.848199, 0.848199, 0.848199
15.1242, 0, 0.8429, 0.842898, 1.41421, -0.8429, 0, 0.842898, 0.842898, 0.842898, 0.842898, 0.842898, 0.842898, 0.842898, 0.842898, 0.842898, 0.842898, 0.842898, 0.842898, 0.842898, 0.842898, 0.842898, 0.8429, 0.842898, 0.842898, 0.842898
15.1321, 0.545162, 0.839856, 0.839854, 1.59536, -0.294694, 0, 0.839854, 0.839854, 0.839854, 0.839854, 0.839854, 0.839854, 0.839854, 0.839854, 0.839854, 0.839854, 0.839854, 0.839854, 0.839854, 0.839854, 0.839854, 0.839856, 0.839854, 0.839854, 0.839854
15.14, 1.45484, 0.835423, 0.835421, 1.85872, 0.619415, 0, 0.835421, 0.835421, 0.835421, 0.835421, 0.835421, 0.835421, 0.835421, 0.835421, 0.835421, 0.835421, 0.835421, 0.835421, 0.835421, 0.835421, 0.835421, 0.835423, 0.835421, 0.835421, 0.835421
15.1478, 4, 0.829608, 0.829606, 2.44949, 3.17039, 0, 0.829606, 0.829606, 0.829606, 0.829606, 0.829606, 0.829606, 0.829606, 0.829606, 0.829606, 0.829606, 0.829606, 0.829606, 0.829606, 0.829606, 0.829606, 0.829608, 0.829606, 0.829606, 0.829606
15.1557, 1.07584, 0.823119, 0.823117, 1.75381, 0.252717, 0, 0.823117, 0.823117, 0.823117, 0.823117, 0.823117, 0.823117, 0.823117, 0.823117, 0.823117, 0.823117, 0.823117, 0.823117, 0.823117, 0.823117, 0.823117, 0.823119, 0.823117, 0.823117, 0.823117
15.1635, 0.924164, 0.816655, 0.816653, 1.71002, 0.107508, 0, 0.816653, 0.816653, 0.816653, 0.816653, 0.816653, 0.816653, 0.816653, 0.816653, 0.816653, 0.816653, 0.816653, 0.816653, 0.816653, 0.816653, 0.816653, 0.816655, 0.816653, 0.816653, 0.816653
15.1714, 2, 0.814415, 0.814413, 2, 1.18559, 0, 0.814413, 0.814413, 0.814413, 0.814413, 0.814413, 0.814413, 0.814413, 0.814413, 0.814413, 0.814413, 0.814413, 0.814413, 0.814413, 0.814413, 0.814413, 0.814415, 0.814413, 0.814413, 0.814413
15.1792, 1.53067, 0.810289, 0.810287, 1.87901, 0.720376, 0, 0.810287, 0.810287, 0.810287, 0.810287, 0.810287, 0.810287, 0.810287, 0.810287, 0.810287, 0.810287, 0.810287, 0.810287, 0.810287, 0.810287, 0.810287, 0.810289, 0.810287, 0.810287, 0.810287
15.1871, 1.46933, 0.804375, 0.804373, 1.86261, 0.66496, 0, 0.804373, 0.804373, 0.804373, 0.804373, 0.804373, 0.804373, 0.804373, 0.804373, 0.804373, 0.804373, 0.804373, 0.804373, 0.804373, 0.804373, 0.804373, 0.804375, 0.804373, 0.804373, 0.804373
15.195, 1, 0.797586, 0.797584, 1.73205, 0.202414, 0, 0.797584, 0.797584, 0.797584, 0.797584, 0.797584, 0.797584, 0.797584, 0.797584, 0.797584, 0.797584, 0.797584, 0.797584, 0.797584, 0.797584, 0.797584, 0.797586, 0.797584, 0.797584, 0.797584
15.2028, 1.52342, 0.790825, 0.790824, 1.87708, 0.732595, 0, 0.790824, 0.790824, 0.790824, 0.790824, 0.790824, 0.790824, 0.790824, 0.790824, 0.790824, 0.790824, 0.790824, 0.790824, 0.790824, 0.790824, 0.790824, 0.790825, 0.790824, 0.790824, 0.790824
15.2107, 2.99777, 0.789181, 0.78918, 2.23557, 2.20859, 0, 0.78918, 0.78918, 0.78918, 0.78918, 0.78918, 0.78918, 0.78918, 0.78918, 0.78918, 0.78918, 0.78918, 0.78918, 0.78918, 0.78918, 0.78918, 0.789181, 0.78918, 0.78918, 0.78918
15.2185, 0.47881, 0.785254, 0.785252, 1.57442, -0.306444, 0, 0.785252, 0.785252, 0.785252, 0.785252, 0.785252, 0.785252, 0.785252, 0.785252, 0.785252, 0.785252, 0.785252, 0.785252, 0.785252, 0.785252, 0.785252, 0.785254, 0.785252, 0.785252, 0.785252
15.2264, 1.51623, 0.779225, 0.779223, 1.87516, 0.737008, 0, 0.779223, 0.779223, 0.779223, 0.779223, 0.779223, 0.779223, 0.779223, 0.779223, 0.779223, 0.779223, 0.779223, 0.779223, 0.779223, 0.779223, 0.779223, 0.779225, 0.779223, 0.779223, 0.779223
15.2343, 0.483767, 0.772168, 0.772166, 1.576, -0.288401, 0, 0.772166, 0.772166, 0.772166, 0.772166, 0.772166, 0.772166, 0.772166, 0.772166, 0.772166, 0.772166, 0.772166, 0.772166, 0.772166, 0.772166, 0.772166, 0.772168, 0.772166, 0.772166, 0.772166
15.2421, 1.02292, 0.765144, 0.765142, 1.73866, 0.257778, 0, 0.765142, 0.765142, 0.765142, 0.765142, 0.765142, 0.765142, 0.765142, 0.765142, 0.765142, 0.765142, 0.765142, 0.765142, 0.765142, 0.765142, 0.765142, 0.765144, 0.765142, 0.765142, 0.765142
15.25, 1.97708, 0.763994, 0.763992, 1.99426, 1.21308, 0, 0.763992, 0.763992, 0.763992, 0.763992, 0.763992, 0.763992, 0.763992, 0.763992, 0.763992, 0.763992, 0.763992, 0.763992, 0.763992, 0.763992, 0.763992, 0.763994, 0.763992, 0.763992, 0.763992
15.2578, 1.01338, 0.760281, 0.760279, 1.73591, 0.253102, 0, 0.760279, 0.760279, 0.760279, 0.760279, 0.760279, 0.760279, 0.760279, 0.760279, 0.760279, 0.760279, 0.760279, 0.760279, 0.760279, 0.760279, 0.760279, 0.760281, 0.760279, 0.760279, 0.760279
15.2657, 3.98662, 0.754233, 0.754231, 2.44676, 3.23238, 0, 0.754231, 0.754231, 0.754231, 0.754231, 0.754231, 0.754231, 0.754231, 0.754231, 0.754231, 0.754231, 0.754231, 0.754231, 0.754231, 0.754231, 0.754231, 0.754233, 0.754231, 0.754231, 0.754231
15.2735, 0, 0.747042, 0.74704, 1.41421, -0.747042, 0, 0.74704, 0.74704, 0.74704, 0.74704, 0.74704, 0.74704, 0.74704, 0.74704, 0.74704, 0.74704, 0.74704, 0.74704, 0.74704, 0.74704, 0.74704, 0.747042, 0.74704, 0.74704, 0.74704
15.2814, 0, 0.739886, 0.739884, 1.41421, -0.739886, 0, 0.739884, 0.739884, 0.739884, 0.739884, 0.739884, 0.739884, 0.739884, 0.739884, 0.739884, 0.739884, 0.739884, 0.739884, 0.739884, 0.739884, 0.739884, 0.739886, 0.739884, 0.739884, 0.739884
15.2893, 0, 0.739055, 0.739053, 1.41421, -0.739055, 0, 0.739053, 0.739053, 0.739053, 0.739053, 0.739053, 0.739053, 0.739053, 0.739053, 0.739053, 0.739053, 0.739053, 0.739053, 0.739053, 0.739053, 0.739053, 0.739055, 0.739053, 0.739053, 0.739053
15.2971, 1.49455, 0.735491, 0.735489, 1.86937, 0.759057, 0, 0.735489, 0.735489, 0.735489, 0.735489, 0.735489, 0.735489, 0.735489, 0.735489, 0.735489, 0.735489, 0.735489, 0.735489, 0.735489, 0.735489, 0.735489, 0.735491, 0.735489, 0.735489, 0.735489
15.305, 1.50545, 0.729435, 0.729433, 1.87229, 0.776017, 0, 0.729433, 0.729433, 0.729433, 0.729433, 0.729433, 0.729433, 0.729433, 0.729433, 0.729433, 0.729433, 0.729433, 0.729433, 0.729433, 0.729433, 0.729433, 0.729435, 0.729433, 0.729433, 0.729433
15.3128, 0, 0.722161, 0.722159, 1.41421, -0.722161, 0, 0.722159, 0.722159, 0.722159, 0.722159, 0.722159, 0.722159, 0.722159, 0.722159, 0.722159, 0.722159, 0.722159, 0.722159, 0.722159, 0.722159, 0.722159, 0.722161, 0.722159, 0.722159, 0.722159
15.3207, 1.97472, 0.714924, 0.714922, 1.99367, 1.2598, 0, 0.714922, 0.714922, 0.714922, 0.714922, 0.714922, 0.714922, 0.714922, 0.714922, 0.714922, 0.714922, 0.714922, 0.714922, 0.714922, 0.714922, 0.714922, 0.714924, 0.714922, 0.714922, 0.714922
15.3285, 1.51029, 0.714377, 0.714375, 1.87358, 0.795908, 0, 0.714375, 0.714375, 0.714375, 0.714375, 0.714375, 0.714375, 0.714375, 0.714375, 0.714375, 0.714375, 0.714375, 0.714375, 0.714375, 0.714375, 0.714375, 0.714377, 0.714375, 0.714375, 0.714375
15.3364, 1.99752, 0.710964, 0.710962, 1.99938, 1.28656, 0, 0.710962, 0.710962, 0.710962, 0.710962, 0.710962, 0.710962, 0.710962, 0.710962, 0.710962, 0.710962, 0.710962, 0.710962, 0.710962, 0.710962, 0.710962, 0.710964, 0.710962, 0.710962, 0.710962
15.3443, 2.51747, 0.704943, 0.704941, 2.12543, 1.81253, 0, 0.704941, 0.704941, 0.704941, 0.704941, 0.704941, 0.704941, 0.704941, 0.704941, 0.704941, 0.704941, 0.704941, 0.704941, 0.704941, 0.704941, 0.704941, 0.704943, 0.704941, 0.704941, 0.704941
15.3521, 1.47776, 0.697648, 0.697645, 1.86488, 0.780112, 0, 0.697645, 0.697645, 0.697645, 0.697645, 0.697645, 0.697645, 0.697645, 0.697645, 0.697645, 0.697645, 0.697645, 0.697645, 0.697645, 0.697645, 0.697645, 0.697647, 0.697645, 0.697645, 0.697645
15.36, 1.52224, 0.69039, 0.690388, 1.87676, 0.83185, 0, 0.690388, 0.690388, 0.690388, 0.690388, 0.690388, 0.690388, 0.690388, 0.690388, 0.690388, 0.690388, 0.690388, 0.690388, 0.690388, 0.690388, 0.690388, 0.69039, 0.690388, 0.690388, 0.690388
15.3678, 1.94572, 0.690207, 0.690205, 1.98638, 1.25552, 0, 0.690205, 0.690205, 0.690205, 0.690205, 0.690205, 0.690205, 0.690205, 0.690205, 0.690205, 0.690205, 0.690205, 0.690205, 0.690205, 0.690205, 0.690205, 0.690207, 0.690205, 0.690205, 0.690205
