   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_59.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.645093, 0, 9.45061e-05, 2.16057e-05, 1.41421, -9.45061e-05, 2.16419e-05, 2.16057e-05, 2.16062e-05, 2.16065e-05, 2.16248e-05, 2.16141e-05, 2.16288e-05, 2.16356e-05, 2.21109e-05, 2.2054e-05, 2.18416e-05, 7.93519e-05, 2.1708e-05, 2.16539e-05, 2.16074e-05, 2.1612e-05, 2.16119e-05, 2.16058e-05, 3.47212e-05, 2.16057e-05, 2.16057e-05, 2.21721e-05
0.652987, 0, 0.000187822, 4.48231e-05, 1.41421, -0.000187822, 4.48982e-05, 4.48231e-05, 4.48241e-05, 4.48247e-05, 4.48628e-05, 4.48405e-05, 4.48711e-05, 4.48851e-05, 4.59496e-05, 4.57535e-05, 4.53127e-05, 0.000164669, 4.4964e-05, 4.49231e-05, 4.48267e-05, 4.4833e-05, 4.48366e-05, 4.48233e-05, 6.3741e-05, 4.48231e-05, 4.48231e-05, 4.59986e-05
0.660881, 0, 0.000366639, 8.98482e-05, 1.41421, -0.000366639, 8.99987e-05, 8.98482e-05, 8.98503e-05, 8.98515e-05, 8.99277e-05, 8.98832e-05, 8.99444e-05, 8.99726e-05, 9.23085e-05, 9.1714e-05, 9.08301e-05, 0.000330179, 9.00411e-05, 9.00488e-05, 8.98553e-05, 8.98638e-05, 8.98764e-05, 8.98486e-05, 0.000117706, 8.98482e-05, 8.98482e-05, 9.22056e-05
0.668775, 0, 0.000698946, 0.000174079, 1.41421, -0.000698946, 0.000174371, 0.000174079, 0.000174083, 0.000174085, 0.000174233, 0.000174147, 0.000174265, 0.00017432, 0.000179343, 0.000177695, 0.000175982, 0.000639922, 0.000174342, 0.000174468, 0.000174093, 0.000174103, 0.000174136, 0.00017408, 0.000216049, 0.000174079, 0.000174079, 0.000178648
0.676669, 0, 0.00129682, 0.000326113, 1.41421, -0.00129682, 0.00032666, 0.000326113, 0.000326121, 0.000326125, 0.000326402, 0.00032624, 0.000326463, 0.000326565, 0.00033715, 0.000332892, 0.00032968, 0.00119922, 0.00032647, 0.000326842, 0.000326139, 0.000326151, 0.000326226, 0.000326115, 0.000390718, 0.000326113, 0.000326113, 0.000334678
0.684563, 0, 0.00233733, 0.000590947, 1.41421, -0.00233733, 0.000591939, 0.000590947, 0.000590961, 0.000590969, 0.000591471, 0.000591177, 0.000591581, 0.000591766, 0.000613606, 0.000603236, 0.000597414, 0.00217391, 0.000591428, 0.000592269, 0.000590994, 0.000591004, 0.00059116, 0.000590949, 0.000692064, 0.000590947, 0.000590947, 0.000606474
0.692457, 0, 0.00408819, 0.00103623, 1.41421, -0.00408819, 0.00103797, 0.00103623, 0.00103626, 0.00103627, 0.00103715, 0.00103664, 0.00103734, 0.00103767, 0.00108176, 0.00105779, 0.00104758, 0.00381351, 0.00103688, 0.00103855, 0.00103631, 0.00103632, 0.00103662, 0.00103624, 0.00119602, 0.00103623, 0.00103623, 0.00106347
0.700351, 0, 0.00693637, 0.00175904, 1.41421, -0.00693637, 0.001762, 0.00175904, 0.00175908, 0.00175911, 0.0017606, 0.00175973, 0.00176093, 0.00176148, 0.00184847, 0.00179566, 0.00177831, 0.0064764, 0.00175991, 0.00176298, 0.00175918, 0.00175917, 0.00175974, 0.00175905, 0.00201197, 0.00175904, 0.00175904, 0.00180531
0.708245, 0, 0.0114158, 0.00289201, 1.41421, -0.0114158, 0.00289687, 0.00289201, 0.00289208, 0.00289212, 0.00289458, 0.00289314, 0.00289512, 0.00289603, 0.00306359, 0.00295226, 0.00292372, 0.0106528, 0.00289317, 0.00289849, 0.00289224, 0.00289221, 0.00289322, 0.00289202, 0.00329017, 0.00289201, 0.00289201, 0.00296813
0.716139, 0, 0.0182278, 0.00460715, 1.41421, -0.0182278, 0.0046149, 0.00460715, 0.00460726, 0.00460732, 0.00461125, 0.00460895, 0.00461211, 0.00461356, 0.00492835, 0.0047032, 0.0046577, 0.0169792, 0.00460869, 0.00461748, 0.00460752, 0.00460745, 0.00460919, 0.00460717, 0.00522672, 0.00460715, 0.00460715, 0.00472851
0.724033, 0, 0.0282476, 0.0071153, 1.41421, -0.0282476, 0.00712728, 0.0071153, 0.00711547, 0.00711557, 0.00712163, 0.00711809, 0.00712296, 0.0071252, 0.00770133, 0.00726376, 0.00719343, 0.0262374, 0.00711733, 0.00713127, 0.00711587, 0.00711574, 0.00711862, 0.00711533, 0.00806391, 0.0071153, 0.0071153, 0.00730287
0.731927, 0, 0.042507, 0.010659, 1.41421, -0.042507, 0.0106769, 0.010659, 0.0106592, 0.0106594, 0.0106685, 0.0106631, 0.0106705, 0.0106738, 0.0117001, 0.0108816, 0.0107761, 0.0393285, 0.0106616, 0.0106829, 0.0106598, 0.0106596, 0.0106642, 0.010659, 0.0120834, 0.010659, 0.010659, 0.0109402
0.739821, 0.959465, 0.0621482, 0.0154971, 1.72031, 0.897317, 0.0155232, 0.0154971, 0.0154975, 0.0154977, 0.0155109, 0.0155032, 0.0155138, 0.0155187, 0.0172964, 0.015821, 0.0156676, 0.0572178, 0.0155005, 0.0155319, 0.0154983, 0.0154981, 0.0155052, 0.0154972, 0.0175906, 0.0154971, 0.0154971, 0.0159063
0.747715, 0.040535, 0.0883457, 0.0218811, 1.42847, -0.0478107, 0.0219181, 0.0218811, 0.0218816, 0.0218819, 0.0219007, 0.0218897, 0.0219047, 0.0219117, 0.0249042, 0.0223389, 0.022122, 0.0808479, 0.0218856, 0.0219304, 0.0218829, 0.0218825, 0.0218933, 0.0218812, 0.0248891, 0.0218811, 0.0218811, 0.0224595
0.755609, 0, 0.122198, 0.030024, 1.41421, -0.122198, 0.0300748, 0.030024, 0.0300247, 0.0300251, 0.0300508, 0.0300358, 0.0300565, 0.030066, 0.0349589, 0.0306529, 0.030355, 0.111024, 0.0300296, 0.0300916, 0.0300264, 0.030026, 0.0300418, 0.0300241, 0.0342478, 0.030024, 0.030024, 0.0308186
0.763503, 0, 0.164603, 0.0400652, 1.41421, -0.164603, 0.040133, 0.0400652, 0.0400661, 0.0400666, 0.040101, 0.0400809, 0.0401085, 0.0401212, 0.0478877, 0.0409053, 0.0405073, 0.148287, 0.0400721, 0.0401555, 0.0400684, 0.040068, 0.0400905, 0.0400653, 0.0458642, 0.0400652, 0.0400652, 0.0411267
0.771397, 0, 0.216124, 0.0520371, 1.41421, -0.216124, 0.0521252, 0.0520371, 0.0520383, 0.052039, 0.0520837, 0.0520576, 0.0520934, 0.0521099, 0.0640741, 0.0531298, 0.0526121, 0.192787, 0.0520457, 0.0521546, 0.0520413, 0.0520411, 0.0520724, 0.0520373, 0.0598304, 0.0520371, 0.0520371, 0.0534178
0.779291, 1.94741, 0.276886, 0.0658399, 1.98681, 1.67052, 0.0659516, 0.0658399, 0.0658415, 0.0658424, 0.065899, 0.0658659, 0.0659114, 0.0659323, 0.083815, 0.0672245, 0.0665686, 0.244194, 0.0658503, 0.0659888, 0.0658452, 0.0658455, 0.0658879, 0.0658402, 0.0761113, 0.0658399, 0.0658399, 0.0675896
0.787185, 0.0525937, 0.3465, 0.0812292, 1.43269, -0.293906, 0.0813673, 0.0812292, 0.0812312, 0.0812323, 0.0813022, 0.0812613, 0.0813175, 0.0813434, 0.107274, 0.0829404, 0.0821298, 0.301643, 0.0812417, 0.0814132, 0.0812358, 0.0812369, 0.081293, 0.0812296, 0.0945413, 0.0812292, 0.0812292, 0.0833918
0.795079, 0, 0.424045, 0.0978222, 1.41421, -0.424045, 0.0979888, 0.0978222, 0.0978246, 0.0978259, 0.0979103, 0.0978609, 0.0979287, 0.0979599, 0.134434, 0.0998867, 0.0989088, 0.363766, 0.0978367, 0.0980442, 0.0978302, 0.0978326, 0.0979052, 0.0978227, 0.114847, 0.0978222, 0.0978222, 0.100432
0.802973, 0, 0.508118, 0.115122, 1.41421, -0.508118, 0.115319, 0.115122, 0.115125, 0.115127, 0.115226, 0.115168, 0.115248, 0.115285, 0.16505, 0.117557, 0.116404, 0.428769, 0.115139, 0.115384, 0.115132, 0.115136, 0.115228, 0.115123, 0.1367, 0.115122, 0.115122, 0.118201
0.810867, 0, 0.596941, 0.132562, 1.41421, -0.596941, 0.132788, 0.132562, 0.132565, 0.132567, 0.132682, 0.132614, 0.132707, 0.132749, 0.198612, 0.135372, 0.134041, 0.494597, 0.132581, 0.132863, 0.132573, 0.13258, 0.132694, 0.132562, 0.159787, 0.132562, 0.132562, 0.136117
0.818761, 0, 0.688518, 0.149552, 1.41421, -0.688518, 0.149809, 0.149552, 0.149556, 0.149558, 0.149688, 0.149612, 0.149716, 0.149764, 0.234323, 0.152731, 0.151226, 0.559115, 0.149573, 0.149894, 0.149565, 0.149575, 0.149716, 0.149553, 0.183907, 0.149552, 0.149552, 0.153579
0.826655, 0, 0.780819, 0.165542, 1.41421, -0.780819, 0.165827, 0.165542, 0.165546, 0.165548, 0.165693, 0.165608, 0.165724, 0.165777, 0.271096, 0.169072, 0.1674, 0.620314, 0.165565, 0.16592, 0.165556, 0.165571, 0.165741, 0.165543, 0.209053, 0.165542, 0.165542, 0.17002
0.834549, 0.930539, 0.871964, 0.180062, 1.71188, 0.0585744, 0.180373, 0.180062, 0.180066, 0.180069, 0.180226, 0.180134, 0.180261, 0.180319, 0.30759, 0.183915, 0.18209, 0.67649, 0.180087, 0.180474, 0.180078, 0.180098, 0.180301, 0.180063, 0.235483, 0.180062, 0.180062, 0.184963
0.842443, 0.0694614, 0.960394, 0.192765, 1.43856, -0.890932, 0.193099, 0.192765, 0.192769, 0.192772, 0.192941, 0.192842, 0.192978, 0.193041, 0.342277, 0.196905, 0.194945, 0.726378, 0.192791, 0.193206, 0.192782, 0.192809, 0.19305, 0.192766, 0.26375, 0.192765, 0.192765, 0.198055
0.850337, 1, 1.04498, 0.203439, 1.73205, -0.0449785, 0.203794, 0.203439, 0.203444, 0.203447, 0.203627, 0.203522, 0.203666, 0.203732, 0.373558, 0.207829, 0.205751, 0.769218, 0.203468, 0.203905, 0.203459, 0.203494, 0.20378, 0.20344, 0.294669, 0.203439, 0.203439, 0.209086
0.858231, 0, 1.12507, 0.212015, 1.41421, -1.12507, 0.212387, 0.212015, 0.21202, 0.212023, 0.212212, 0.212102, 0.212253, 0.212322, 0.399898, 0.216612, 0.214437, 0.804759, 0.212044, 0.2125, 0.212037, 0.212081, 0.212426, 0.212016, 0.329227, 0.212015, 0.212015, 0.217992
0.866125, 0.920897, 1.20049, 0.218544, 1.70906, -0.27959, 0.218929, 0.218544, 0.218549, 0.218552, 0.218747, 0.218633, 0.21879, 0.218862, 0.419987, 0.223309, 0.221055, 0.833199, 0.218574, 0.219041, 0.218569, 0.218625, 0.219049, 0.218545, 0.368423, 0.218544, 0.218544, 0.224836
0.874019, 0.997577, 1.27138, 0.223173, 1.73135, -0.273806, 0.223569, 0.223173, 0.223179, 0.223182, 0.223383, 0.223265, 0.223426, 0.223501, 0.432885, 0.228071, 0.225755, 0.855092, 0.223204, 0.223677, 0.223203, 0.223273, 0.223818, 0.223174, 0.41306, 0.223173, 0.223173, 0.229787
0.881913, 0.997599, 1.33811, 0.226117, 1.73136, -0.340514, 0.226521, 0.226117, 0.226122, 0.226126, 0.22633, 0.226211, 0.226375, 0.226451, 0.438139, 0.231114, 0.228752, 0.871223, 0.226147, 0.226621, 0.226152, 0.226241, 0.226977, 0.226118, 0.463511, 0.226117, 0.226117, 0.233082
0.889807, 4.82487, 1.40101, 0.227621, 2.61245, 3.42387, 0.228031, 0.227621, 0.227626, 0.22763, 0.227837, 0.227716, 0.227883, 0.22796, 0.435842, 0.232691, 0.230296, 0.882497, 0.227651, 0.228119, 0.227664, 0.227778, 0.228827, 0.227622, 0.519509, 0.227621, 0.227621, 0.234997
0.897701, 0.259055, 1.46017, 0.227937, 1.50302, -1.20112, 0.228352, 0.227937, 0.227943, 0.227947, 0.228157, 0.228034, 0.228203, 0.22828, 0.42662, 0.233059, 0.230642, 0.889836, 0.227968, 0.228425, 0.227993, 0.22814, 0.229705, 0.227939, 0.579983, 0.227937, 0.227937, 0.235822
0.905595, 0, 1.51533, 0.227307, 1.41421, -1.51533, 0.227725, 0.227307, 0.227313, 0.227316, 0.227528, 0.227404, 0.227574, 0.227652, 0.411563, 0.232462, 0.230031, 0.894101, 0.227336, 0.227777, 0.227378, 0.227571, 0.229976, 0.227308, 0.642998, 0.227307, 0.227307, 0.235837
0.913489, 3.90643, 1.56571, 0.225942, 2.43031, 2.34071, 0.226362, 0.225942, 0.225948, 0.225951, 0.226164, 0.226039, 0.22621, 0.226289, 0.392083, 0.23112, 0.22868, 0.896048, 0.22597, 0.226389, 0.226034, 0.226288, 0.23003, 0.225943, 0.705813, 0.225942, 0.225942, 0.235307
0.921383, 0.0935704, 1.61014, 0.224025, 1.44692, -1.51657, 0.224446, 0.224025, 0.224031, 0.224034, 0.224247, 0.224123, 0.224294, 0.224373, 0.369754, 0.229216, 0.226771, 0.896305, 0.224052, 0.224445, 0.224144, 0.224477, 0.230287, 0.224026, 0.765078, 0.224025, 0.224025, 0.234479
0.929277, 1.80321, 1.6471, 0.221705, 1.95018, 0.156112, 0.222127, 0.221705, 0.221711, 0.221714, 0.221928, 0.221803, 0.221975, 0.222054, 0.346139, 0.226903, 0.224457, 0.895372, 0.221731, 0.222094, 0.221859, 0.222291, 0.231194, 0.221706, 0.817141, 0.221705, 0.221705, 0.233589
0.937171, 2.09598, 1.67506, 0.219104, 2.02385, 0.420917, 0.219527, 0.219104, 0.21911, 0.219113, 0.219328, 0.219202, 0.219374, 0.219453, 0.322642, 0.224305, 0.22186, 0.893628, 0.219128, 0.219458, 0.219302, 0.219855, 0.233224, 0.219105, 0.858442, 0.219104, 0.219104, 0.232877
0.945065, 0.997592, 1.69274, 0.216319, 1.73136, -0.695147, 0.216743, 0.216319, 0.216325, 0.216328, 0.216543, 0.216417, 0.21659, 0.216669, 0.300403, 0.221521, 0.219077, 0.891358, 0.216342, 0.216637, 0.21657, 0.217264, 0.236846, 0.21632, 0.885926, 0.216319, 0.216319, 0.232605
0.952959, 0.103219, 1.69941, 0.213428, 1.45025, -1.5962, 0.213852, 0.213428, 0.213434, 0.213438, 0.213652, 0.213527, 0.213699, 0.213778, 0.280239, 0.218629, 0.216187, 0.888768, 0.213449, 0.213709, 0.213742, 0.214593, 0.242494, 0.213429, 0.897422, 0.213428, 0.213428, 0.23308
0.960853, 1.89196, 1.69516, 0.210495, 1.97281, 0.196804, 0.21092, 0.210495, 0.210501, 0.210504, 0.210719, 0.210593, 0.210766, 0.210845, 0.262643, 0.215695, 0.213255, 0.886005, 0.210515, 0.21074, 0.210884, 0.2119, 0.250504, 0.210496, 0.891917, 0.210495, 0.210495, 0.234669
0.968747, 2.88713, 1.68095, 0.207573, 2.21069, 1.20618, 0.208, 0.207573, 0.207579, 0.207582, 0.207797, 0.207671, 0.207843, 0.207923, 0.247813, 0.212771, 0.210333, 0.883176, 0.207591, 0.207783, 0.208048, 0.209227, 0.261044, 0.207574, 0.86969, 0.207573, 0.207573, 0.237813
0.976641, 4.10805, 1.65862, 0.204706, 2.47145, 2.44942, 0.205135, 0.204706, 0.204712, 0.204715, 0.20493, 0.204804, 0.204977, 0.205056, 0.23572, 0.209903, 0.207466, 0.880359, 0.204723, 0.204884, 0.20528, 0.206605, 0.274043, 0.204707, 0.832287, 0.204706, 0.204706, 0.24302
0.984535, 3.11286, 1.63069, 0.201932, 2.26116, 1.48217, 0.202366, 0.201932, 0.201938, 0.201942, 0.202156, 0.202031, 0.202203, 0.202282, 0.226171, 0.207128, 0.204693, 0.877612, 0.201949, 0.202082, 0.202618, 0.204058, 0.289133, 0.201933, 0.782322, 0.201932, 0.201932, 0.250851
0.992429, 1.76463, 1.60002, 0.199283, 1.94026, 0.164606, 0.199724, 0.199283, 0.199289, 0.199293, 0.199507, 0.199382, 0.199554, 0.199633, 0.218881, 0.204478, 0.202044, 0.874975, 0.199299, 0.199408, 0.200092, 0.201601, 0.305623, 0.199284, 0.723179, 0.199283, 0.199283, 0.261871
1.00032, 3.11529, 1.56949, 0.196785, 2.2617, 1.5458, 0.197236, 0.196785, 0.196791, 0.196795, 0.197009, 0.196884, 0.197056, 0.197135, 0.213524, 0.20198, 0.199546, 0.872484, 0.196801, 0.19689, 0.19773, 0.199247, 0.322518, 0.196786, 0.658622, 0.196785, 0.196785, 0.276586
1.00822, 0.997587, 1.54159, 0.194458, 1.73135, -0.544, 0.194924, 0.194458, 0.194464, 0.194468, 0.194682, 0.194557, 0.194729, 0.194808, 0.209772, 0.199652, 0.197219, 0.870159, 0.194474, 0.194548, 0.195551, 0.197007, 0.338598, 0.194459, 0.592403, 0.194458, 0.194458, 0.295362
1.01611, 1.1225, 1.51817, 0.192318, 1.76706, -0.395663, 0.192804, 0.192317, 0.192324, 0.192327, 0.192541, 0.192416, 0.192588, 0.192668, 0.207316, 0.197511, 0.195078, 0.868018, 0.192333, 0.192397, 0.193569, 0.19489, 0.352539, 0.192319, 0.527921, 0.192318, 0.192318, 0.318323
1.02401, 1.87268, 1.50023, 0.190372, 1.96791, 0.372449, 0.190887, 0.190372, 0.190378, 0.190382, 0.190596, 0.190471, 0.190643, 0.190722, 0.205872, 0.195565, 0.193133, 0.866071, 0.190389, 0.190447, 0.191795, 0.192905, 0.363072, 0.190373, 0.467958, 0.190372, 0.190372, 0.34527
1.0319, 0.997588, 1.48789, 0.188626, 1.73135, -0.490305, 0.189181, 0.188626, 0.188632, 0.188635, 0.18885, 0.188724, 0.188897, 0.188976, 0.205181, 0.193819, 0.191387, 0.864319, 0.188643, 0.188702, 0.190234, 0.19106, 0.369155, 0.188627, 0.41453, 0.188626, 0.188626, 0.375609
1.03979, 2.86545, 1.48047, 0.187078, 2.20578, 1.38498, 0.187685, 0.187078, 0.187084, 0.187087, 0.187302, 0.187176, 0.187349, 0.187428, 0.205009, 0.192271, 0.189839, 0.862759, 0.187097, 0.187162, 0.188889, 0.189363, 0.370116, 0.187079, 0.368858, 0.187078, 0.187078, 0.408324
1.04769, 5.12971, 1.47664, 0.185723, 2.67015, 3.65308, 0.1864, 0.185722, 0.185729, 0.185732, 0.185947, 0.185822, 0.185994, 0.186073, 0.205138, 0.190916, 0.188484, 0.861382, 0.185745, 0.185824, 0.187762, 0.187822, 0.365746, 0.185724, 0.331418, 0.185723, 0.185723, 0.441997
1.05558, 0.99761, 1.47467, 0.184553, 1.73136, -0.477055, 0.18532, 0.184552, 0.184559, 0.184562, 0.184776, 0.184651, 0.184823, 0.184903, 0.205373, 0.189745, 0.187313, 0.860171, 0.184577, 0.184681, 0.186864, 0.186441, 0.356332, 0.184554, 0.302078, 0.184553, 0.184553, 0.47489
1.06348, 1.13696, 1.47268, 0.183555, 1.77115, -0.335727, 0.184441, 0.183554, 0.183561, 0.183565, 0.183779, 0.183654, 0.183826, 0.183905, 0.205543, 0.188748, 0.186316, 0.859102, 0.183584, 0.183726, 0.186217, 0.185223, 0.342604, 0.183556, 0.280251, 0.183555, 0.183555, 0.505077
1.07137, 0.858198, 1.46892, 0.182718, 1.69062, -0.610726, 0.183762, 0.182716, 0.182724, 0.182727, 0.182941, 0.182816, 0.182988, 0.183068, 0.205507, 0.18791, 0.185478, 0.858142, 0.182752, 0.182948, 0.185876, 0.184166, 0.325631, 0.182719, 0.265066, 0.182718, 0.182718, 0.53062
1.07926, 0.997595, 1.46193, 0.182026, 1.73136, -0.464338, 0.183281, 0.182024, 0.182032, 0.182035, 0.18225, 0.182124, 0.182296, 0.182376, 0.205163, 0.187219, 0.184786, 0.857246, 0.182067, 0.182339, 0.185944, 0.183266, 0.306668, 0.182027, 0.255514, 0.182026, 0.182026, 0.549764
1.08716, 0.144207, 1.45075, 0.181465, 1.46431, -1.30654, 0.183005, 0.181462, 0.181471, 0.181474, 0.181689, 0.181563, 0.181735, 0.181815, 0.204454, 0.186658, 0.184225, 0.856358, 0.181515, 0.18189, 0.186612, 0.182513, 0.286993, 0.181466, 0.250559, 0.181465, 0.181465, 0.56112
1.09505, 1, 1.43504, 0.18102, 1.73205, -0.43504, 0.182946, 0.181016, 0.181026, 0.181029, 0.181243, 0.181118, 0.18129, 0.18137, 0.203369, 0.186213, 0.18378, 0.855405, 0.181081, 0.18159, 0.188206, 0.181897, 0.267766, 0.181021, 0.249221, 0.18102, 0.18102, 0.563825
1.10295, 1.84856, 1.41519, 0.180675, 1.96178, 0.433377, 0.183123, 0.18067, 0.180681, 0.180685, 0.180899, 0.180774, 0.180946, 0.181025, 0.201936, 0.185868, 0.183436, 0.854295, 0.180751, 0.181431, 0.191247, 0.181405, 0.249918, 0.180677, 0.250617, 0.180675, 0.180675, 0.55763
1.11084, 1.99758, 1.39234, 0.180416, 1.9994, 0.605237, 0.183561, 0.18041, 0.180422, 0.180426, 0.18064, 0.180515, 0.180687, 0.180766, 0.200222, 0.185609, 0.183177, 0.852917, 0.180511, 0.181403, 0.196534, 0.18102, 0.234096, 0.180417, 0.253985, 0.180416, 0.180416, 0.542931
1.11873, 0.153854, 1.36845, 0.180226, 1.4676, -1.2146, 0.184284, 0.180217, 0.180232, 0.180235, 0.18045, 0.180324, 0.180497, 0.180576, 0.198314, 0.185419, 0.182987, 0.851145, 0.180343, 0.181496, 0.205227, 0.180724, 0.220649, 0.180227, 0.258682, 0.180226, 0.180226, 0.520711
1.12663, 2.84133, 1.34621, 0.180087, 2.2003, 1.49512, 0.185314, 0.180075, 0.180093, 0.180096, 0.18031, 0.180185, 0.180357, 0.180436, 0.196308, 0.185279, 0.182847, 0.848837, 0.180233, 0.181697, 0.218919, 0.180497, 0.209658, 0.180088, 0.264183, 0.180087, 0.180087, 0.492431
1.13452, 1.99759, 1.32899, 0.179977, 1.9994, 0.668602, 0.18666, 0.179963, 0.179983, 0.179987, 0.180201, 0.180076, 0.180248, 0.180327, 0.194296, 0.18517, 0.182738, 0.845846, 0.180162, 0.18199, 0.239684, 0.180315, 0.200998, 0.179979, 0.270064, 0.179977, 0.179977, 0.459862
1.14242, 1.16107, 1.32069, 0.179875, 1.77794, -0.159614, 0.188309, 0.179856, 0.179881, 0.179884, 0.180099, 0.179973, 0.180146, 0.180225, 0.192353, 0.185068, 0.182636, 0.842031, 0.180109, 0.182354, 0.270054, 0.180153, 0.194395, 0.179876, 0.275994, 0.179875, 0.179875, 0.424898
1.15031, 0.834108, 1.32546, 0.179752, 1.68348, -0.491353, 0.190217, 0.179727, 0.179758, 0.179761, 0.179975, 0.17985, 0.180022, 0.180102, 0.190529, 0.184944, 0.182512, 0.837274, 0.180051, 0.182764, 0.312903, 0.179981, 0.1895, 0.179753, 0.281723, 0.179752, 0.179752, 0.389372
1.1582, 1.82929, 1.34738, 0.179575, 1.95686, 0.481902, 0.192303, 0.179544, 0.179581, 0.179585, 0.179799, 0.179674, 0.179846, 0.179925, 0.188844, 0.184768, 0.182336, 0.831492, 0.179961, 0.183189, 0.371197, 0.179764, 0.185937, 0.179576, 0.287064, 0.179575, 0.179575, 0.354896
1.1661, 2.16588, 1.38999, 0.179309, 2.04105, 0.775895, 0.194446, 0.179269, 0.179315, 0.179318, 0.179533, 0.179407, 0.17958, 0.179659, 0.187291, 0.184502, 0.18207, 0.824659, 0.17981, 0.183592, 0.447607, 0.179465, 0.183346, 0.17931, 0.291886, 0.179309, 0.179309, 0.322755
1.17399, 2.17072, 1.45573, 0.178911, 2.04223, 0.714996, 0.196487, 0.178861, 0.178917, 0.17892, 0.179135, 0.179009, 0.179182, 0.179261, 0.185834, 0.184104, 0.181672, 0.816817, 0.179566, 0.183931, 0.544011, 0.17904, 0.181401, 0.178912, 0.296091, 0.178911, 0.178911, 0.293835
1.18189, 3.47334, 1.54538, 0.178336, 2.33952, 1.92797, 0.198236, 0.178274, 0.178342, 0.178345, 0.17856, 0.178434, 0.178607, 0.178686, 0.184416, 0.183529, 0.181097, 0.808091, 0.179194, 0.184158, 0.660897, 0.178442, 0.17983, 0.178337, 0.299598, 0.178336, 0.178336, 0.268626
1.18978, 4.99283, 1.65757, 0.177536, 2.6444, 3.33526, 0.19949, 0.177459, 0.177542, 0.177546, 0.17776, 0.177635, 0.177807, 0.177886, 0.182967, 0.182729, 0.180297, 0.798693, 0.17866, 0.184224, 0.796836, 0.177624, 0.178408, 0.177537, 0.302333, 0.177536, 0.177536, 0.24725
1.19767, 1.53383, 1.78841, 0.176463, 1.87985, -0.254585, 0.20005, 0.176367, 0.176469, 0.176472, 0.176687, 0.176561, 0.176734, 0.176813, 0.18141, 0.181656, 0.179224, 0.788931, 0.177928, 0.184076, 0.948042, 0.176535, 0.176958, 0.176464, 0.304206, 0.176463, 0.176463, 0.229533
1.20557, 1, 1.93146, 0.17507, 1.73205, -0.93146, 0.199742, 0.174951, 0.175076, 0.175079, 0.175293, 0.175168, 0.17534, 0.175419, 0.179666, 0.180262, 0.17783, 0.779205, 0.176962, 0.183666, 1.10826, 0.175129, 0.175343, 0.175071, 0.305111, 0.17507, 0.17507, 0.215085
1.21346, 2.44444, 2.078, 0.173314, 2.10818, 0.366444, 0.198435, 0.173167, 0.17332, 0.173323, 0.173538, 0.173412, 0.173585, 0.173664, 0.177664, 0.178507, 0.176075, 0.770017, 0.175728, 0.182949, 1.26898, 0.173363, 0.173461, 0.173315, 0.30492, 0.173314, 0.173314, 0.203394
1.22136, 3.18035, 2.2178, 0.171162, 2.27604, 0.962553, 0.196058, 0.170982, 0.171168, 0.171171, 0.171385, 0.17126, 0.171432, 0.171512, 0.175343, 0.176354, 0.173922, 0.761973, 0.174196, 0.181888, 1.42006, 0.171202, 0.171239, 0.171163, 0.303492, 0.171162, 0.171162, 0.193895
1.22925, 3.80518, 2.34017, 0.16859, 2.40939, 1.46501, 0.192607, 0.168371, 0.168596, 0.168599, 0.168814, 0.168688, 0.168861, 0.16894, 0.172658, 0.173783, 0.171351, 0.755797, 0.172336, 0.180457, 1.55073, 0.168623, 0.168629, 0.168591, 0.300687, 0.16859, 0.16859, 0.18604
1.23714, 1.37759, 2.43526, 0.165589, 1.83782, -1.05766, 0.188142, 0.165322, 0.165595, 0.165598, 0.165813, 0.165687, 0.165859, 0.165939, 0.169584, 0.170782, 0.16835, 0.752346, 0.170125, 0.178644, 1.65086, 0.165616, 0.165608, 0.16559, 0.296382, 0.165589, 0.165589, 0.179337
1.24504, 1.80278, 2.49538, 0.162164, 1.95007, -0.692593, 0.182786, 0.161842, 0.16217, 0.162174, 0.162388, 0.162263, 0.162435, 0.162514, 0.166112, 0.167357, 0.164925, 0.752633, 0.167544, 0.176456, 1.71217, 0.162186, 0.162174, 0.162166, 0.290497, 0.162164, 0.162164, 0.173382
1.25293, 3.79794, 2.51614, 0.15834, 2.40789, 1.2818, 0.176704, 0.15795, 0.158346, 0.158349, 0.158564, 0.158438, 0.158611, 0.15869, 0.162256, 0.163533, 0.161101, 0.757844, 0.164584, 0.173915, 1.72941, 0.158358, 0.158344, 0.158341, 0.28301, 0.15834, 0.15834, 0.167863
1.26083, 3.59171, 2.49718, 0.154155, 2.36468, 1.09453, 0.170088, 0.153686, 0.154161, 0.154164, 0.154378, 0.154253, 0.154425, 0.154505, 0.158051, 0.159347, 0.156915, 0.769355, 0.161244, 0.171068, 1.70099, 0.154169, 0.154157, 0.154156, 0.273978, 0.154155, 0.154155, 0.162561
