   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_147.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
15.9881, 0.997522, 0.33707, 0.3352, 1.73134, 0.660451, 0.3352, 0, 0.3352, 0.3352, 0.3352, 0.3352, 0.3352, 0.3352, 0.3352, 0.3352, 0.3352, 0.3352, 0.3352, 0.3352, 0.3352, 0.3352, 0.3352, 0.335202, 0.3352, 0.337068, 0.3352
15.996, 0.715242, 0.341357, 0.339443, 1.6478, 0.373885, 0.339443, 0, 0.339443, 0.339443, 0.339443, 0.339443, 0.339443, 0.339443, 0.339443, 0.339443, 0.339443, 0.339443, 0.339443, 0.339443, 0.339443, 0.339443, 0.339443, 0.339446, 0.339443, 0.341354, 0.339443
16.0038, 0, 0.342948, 0.340993, 1.41421, -0.342948, 0.340993, 0, 0.340993, 0.340993, 0.340993, 0.340993, 0.340993, 0.340993, 0.340993, 0.340993, 0.340993, 0.340993, 0.340993, 0.340993, 0.340993, 0.340993, 0.340993, 0.340995, 0.340993, 0.342945, 0.340993
16.0117, 1, 0.342019, 0.340024, 1.73205, 0.657981, 0.340024, 0, 0.340024, 0.340024, 0.340024, 0.340024, 0.340024, 0.340024, 0.340024, 0.340024, 0.340024, 0.340024, 0.340024, 0.340024, 0.340024, 0.340024, 0.340024, 0.340026, 0.340024, 0.342016, 0.340024
16.0196, 2.27522, 0.339835, 0.3378, 2.06766, 1.93538, 0.3378, 0, 0.3378, 0.3378, 0.3378, 0.3378, 0.3378, 0.3378, 0.3378, 0.3378, 0.3378, 0.3378, 0.3378, 0.3378, 0.3378, 0.3378, 0.3378, 0.337803, 0.3378, 0.339832, 0.3378
16.0274, 0.997522, 0.337657, 0.335584, 1.73134, 0.659865, 0.335584, 0, 0.335584, 0.335584, 0.335584, 0.335584, 0.335584, 0.335584, 0.335584, 0.335584, 0.335584, 0.335584, 0.335584, 0.335584, 0.335584, 0.335584, 0.335584, 0.335587, 0.335584, 0.337654, 0.335584
16.0353, 0.727261, 0.341783, 0.339674, 1.65144, 0.385479, 0.339674, 0, 0.339674, 0.339674, 0.339674, 0.339674, 0.339674, 0.339674, 0.339674, 0.339674, 0.339674, 0.339674, 0.339674, 0.339674, 0.339674, 0.339674, 0.339674, 0.339676, 0.339674, 0.34178, 0.339674
16.0431, 1, 0.343314, 0.341168, 1.73205, 0.656686, 0.341168, 0, 0.341168, 0.341168, 0.341168, 0.341168, 0.341168, 0.341168, 0.341168, 0.341168, 0.341168, 0.341168, 0.341168, 0.341168, 0.341168, 0.341168, 0.341168, 0.341171, 0.341168, 0.343311, 0.341168
16.051, 0.265551, 0.342419, 0.340238, 1.50517, -0.0768673, 0.340238, 0, 0.340238, 0.340238, 0.340238, 0.340238, 0.340238, 0.340238, 0.340238, 0.340238, 0.340238, 0.340238, 0.340238, 0.340238, 0.340238, 0.340238, 0.340238, 0.340241, 0.340238, 0.342416, 0.340238
16.0589, 0.734449, 0.340315, 0.3381, 1.65362, 0.394133, 0.3381, 0, 0.3381, 0.3381, 0.3381, 0.3381, 0.3381, 0.3381, 0.3381, 0.3381, 0.3381, 0.3381, 0.3381, 0.3381, 0.3381, 0.3381, 0.3381, 0.338102, 0.3381, 0.340313, 0.3381
16.0667, 0.521437, 0.338218, 0.335969, 1.5879, 0.18322, 0.335969, 0, 0.335969, 0.335969, 0.335969, 0.335969, 0.335969, 0.335969, 0.335969, 0.335969, 0.335969, 0.335969, 0.335969, 0.335969, 0.335969, 0.335969, 0.335969, 0.335971, 0.335969, 0.338215, 0.335969
16.0746, 1.47856, 0.342134, 0.339852, 1.86509, 1.13643, 0.339852, 0, 0.339852, 0.339852, 0.339852, 0.339852, 0.339852, 0.339852, 0.339852, 0.339852, 0.339852, 0.339852, 0.339852, 0.339852, 0.339852, 0.339852, 0.339852, 0.339854, 0.339852, 0.342132, 0.339852
16.0825, 1, 0.343569, 0.341253, 1.73205, 0.656431, 0.341253, 0, 0.341253, 0.341253, 0.341253, 0.341253, 0.341253, 0.341253, 0.341253, 0.341253, 0.341253, 0.341253, 0.341253, 0.341253, 0.341253, 0.341253, 0.341253, 0.341256, 0.341253, 0.343567, 0.341253
16.0903, 1, 0.342687, 0.340338, 1.73205, 0.657313, 0.340338, 0, 0.340338, 0.340338, 0.340338, 0.340338, 0.340338, 0.340338, 0.340338, 0.340338, 0.340338, 0.340338, 0.340338, 0.340338, 0.340338, 0.340338, 0.340338, 0.340341, 0.340338, 0.342684, 0.340338
16.0982, 0.502107, 0.34065, 0.338269, 1.5818, 0.161457, 0.338269, 0, 0.338269, 0.338269, 0.338269, 0.338269, 0.338269, 0.338269, 0.338269, 0.338269, 0.338269, 0.338269, 0.338269, 0.338269, 0.338269, 0.338269, 0.338269, 0.338271, 0.338269, 0.340648, 0.338269
16.106, 1.74659, 0.338619, 0.336206, 1.93561, 1.40797, 0.336206, 0, 0.336206, 0.336206, 0.336206, 0.336206, 0.336206, 0.336206, 0.336206, 0.336206, 0.336206, 0.336206, 0.336206, 0.336206, 0.336206, 0.336206, 0.336206, 0.336208, 0.336206, 0.338617, 0.336206
16.1139, 0.751301, 0.34237, 0.339923, 1.6587, 0.408931, 0.339923, 0, 0.339923, 0.339923, 0.339923, 0.339923, 0.339923, 0.339923, 0.339923, 0.339923, 0.339923, 0.339923, 0.339923, 0.339923, 0.339923, 0.339923, 0.339923, 0.339926, 0.339923, 0.342367, 0.339923
16.1218, 1, 0.343746, 0.341267, 1.73205, 0.656254, 0.341267, 0, 0.341267, 0.341267, 0.341267, 0.341267, 0.341267, 0.341267, 0.341267, 0.341267, 0.341267, 0.341267, 0.341267, 0.341267, 0.341267, 0.341267, 0.341267, 0.341269, 0.341267, 0.343743, 0.341267
16.1296, 1.24139, 0.342905, 0.340393, 1.80039, 0.898483, 0.340393, 0, 0.340393, 0.340393, 0.340393, 0.340393, 0.340393, 0.340393, 0.340393, 0.340393, 0.340393, 0.340393, 0.340393, 0.340393, 0.340393, 0.340393, 0.340393, 0.340396, 0.340393, 0.342902, 0.340393
16.1375, 0.758612, 0.34096, 0.338415, 1.66091, 0.417653, 0.338415, 0, 0.338415, 0.338415, 0.338415, 0.338415, 0.338415, 0.338415, 0.338415, 0.338415, 0.338415, 0.338415, 0.338415, 0.338415, 0.338415, 0.338415, 0.338415, 0.338418, 0.338415, 0.340957, 0.338415
16.1454, 0.236555, 0.33902, 0.336443, 1.49551, -0.102465, 0.336443, 0, 0.336443, 0.336443, 0.336443, 0.336443, 0.336443, 0.336443, 0.336443, 0.336443, 0.336443, 0.336443, 0.336443, 0.336443, 0.336443, 0.336443, 0.336443, 0.336445, 0.336443, 0.339018, 0.336443
16.1532, 1.99777, 0.342562, 0.339951, 1.99944, 1.65521, 0.339951, 0, 0.339951, 0.339951, 0.339951, 0.339951, 0.339951, 0.339951, 0.339951, 0.339951, 0.339951, 0.339951, 0.339951, 0.339951, 0.339951, 0.339951, 0.339951, 0.339954, 0.339951, 0.34256, 0.339951
16.1611, 2.99752, 0.34384, 0.341196, 2.23551, 2.65368, 0.341196, 0, 0.341196, 0.341196, 0.341196, 0.341196, 0.341196, 0.341196, 0.341196, 0.341196, 0.341196, 0.341196, 0.341196, 0.341196, 0.341196, 0.341196, 0.341196, 0.341198, 0.341196, 0.343838, 0.341196
16.1689, 0.768154, 0.343005, 0.340326, 1.66378, 0.425149, 0.340326, 0, 0.340326, 0.340326, 0.340326, 0.340326, 0.340326, 0.340326, 0.340326, 0.340326, 0.340326, 0.340326, 0.340326, 0.340326, 0.340326, 0.340326, 0.340326, 0.340328, 0.340326, 0.343002, 0.340326
16.1768, 3.22701, 0.341116, 0.338403, 2.28627, 2.8859, 0.338403, 0, 0.338403, 0.338403, 0.338403, 0.338403, 0.338403, 0.338403, 0.338403, 0.338403, 0.338403, 0.338403, 0.338403, 0.338403, 0.338403, 0.338403, 0.338403, 0.338406, 0.338403, 0.341114, 0.338403
16.1847, 0.772986, 0.339234, 0.336486, 1.66523, 0.433752, 0.336486, 0, 0.336486, 0.336486, 0.336486, 0.336486, 0.336486, 0.336486, 0.336486, 0.336486, 0.336486, 0.336486, 0.336486, 0.336486, 0.336486, 0.336486, 0.336486, 0.336489, 0.336486, 0.339232, 0.336486
16.1925, 0, 0.342612, 0.339829, 1.41421, -0.342612, 0.339829, 0, 0.339829, 0.339829, 0.339829, 0.339829, 0.339829, 0.339829, 0.339829, 0.339829, 0.339829, 0.339829, 0.339829, 0.339829, 0.339829, 0.339829, 0.339829, 0.339831, 0.339829, 0.342609, 0.339829
16.2004, 1.21983, 0.343833, 0.341014, 1.79439, 0.875993, 0.341014, 0, 0.341014, 0.341014, 0.341014, 0.341014, 0.341014, 0.341014, 0.341014, 0.341014, 0.341014, 0.341014, 0.341014, 0.341014, 0.341014, 0.341014, 0.341014, 0.341017, 0.341014, 0.343831, 0.341014
16.2082, 0.780173, 0.343042, 0.340187, 1.66739, 0.437132, 0.340187, 0, 0.340187, 0.340187, 0.340187, 0.340187, 0.340187, 0.340187, 0.340187, 0.340187, 0.340187, 0.340187, 0.340187, 0.340187, 0.340187, 0.340187, 0.340187, 0.340189, 0.340187, 0.343039, 0.340187
16.2161, 0.21487, 0.341247, 0.338356, 1.48824, -0.126378, 0.338356, 0, 0.338356, 0.338356, 0.338356, 0.338356, 0.338356, 0.338356, 0.338356, 0.338356, 0.338356, 0.338356, 0.338356, 0.338356, 0.338356, 0.338356, 0.338356, 0.338358, 0.338356, 0.341245, 0.338356
16.224, 0.997769, 0.339459, 0.33653, 1.73141, 0.658311, 0.33653, 0, 0.33653, 0.33653, 0.33653, 0.33653, 0.33653, 0.33653, 0.33653, 0.33653, 0.33653, 0.33653, 0.33653, 0.33653, 0.33653, 0.33653, 0.33653, 0.336532, 0.33653, 0.339456, 0.33653
16.2318, 2.78736, 0.34262, 0.339654, 2.188, 2.44474, 0.339654, 0, 0.339654, 0.339654, 0.339654, 0.339654, 0.339654, 0.339654, 0.339654, 0.339654, 0.339654, 0.339654, 0.339654, 0.339654, 0.339654, 0.339654, 0.339654, 0.339656, 0.339654, 0.342618, 0.339654
16.2397, 0.207559, 0.343736, 0.340731, 1.48579, -0.136177, 0.340731, 0, 0.340731, 0.340731, 0.340731, 0.340731, 0.340731, 0.340731, 0.340731, 0.340731, 0.340731, 0.340731, 0.340731, 0.340731, 0.340731, 0.340731, 0.340731, 0.340733, 0.340731, 0.343733, 0.340731
16.2476, 1.99777, 0.342943, 0.339899, 1.99944, 1.65483, 0.339899, 0, 0.339899, 0.339899, 0.339899, 0.339899, 0.339899, 0.339899, 0.339899, 0.339899, 0.339899, 0.339899, 0.339899, 0.339899, 0.339899, 0.339899, 0.339899, 0.339902, 0.339899, 0.34294, 0.339899
16.2554, 1.79467, 0.341199, 0.338116, 1.94799, 1.45347, 0.338116, 0, 0.338116, 0.338116, 0.338116, 0.338116, 0.338116, 0.338116, 0.338116, 0.338116, 0.338116, 0.338116, 0.338116, 0.338116, 0.338116, 0.338116, 0.338116, 0.338118, 0.338116, 0.341196, 0.338116
16.2633, 0.200372, 0.33946, 0.336337, 1.48337, -0.139089, 0.336337, 0, 0.336337, 0.336337, 0.336337, 0.336337, 0.336337, 0.336337, 0.336337, 0.336337, 0.336337, 0.336337, 0.336337, 0.336337, 0.336337, 0.336337, 0.336337, 0.33634, 0.336337, 0.339458, 0.336337
16.2711, 0.799628, 0.34246, 0.339296, 1.67321, 0.457168, 0.339296, 0, 0.339296, 0.339296, 0.339296, 0.339296, 0.339296, 0.339296, 0.339296, 0.339296, 0.339296, 0.339296, 0.339296, 0.339296, 0.339296, 0.339296, 0.339296, 0.339299, 0.339296, 0.342457, 0.339296
16.279, 0, 0.34352, 0.340316, 1.41421, -0.34352, 0.340316, 0, 0.340316, 0.340316, 0.340316, 0.340316, 0.340316, 0.340316, 0.340316, 0.340316, 0.340316, 0.340316, 0.340316, 0.340316, 0.340316, 0.340316, 0.340316, 0.340318, 0.340316, 0.343518, 0.340316
16.2869, 0, 0.342772, 0.339525, 1.41421, -0.342772, 0.339525, 0, 0.339525, 0.339525, 0.339525, 0.339525, 0.339525, 0.339525, 0.339525, 0.339525, 0.339525, 0.339525, 0.339525, 0.339525, 0.339525, 0.339525, 0.339525, 0.339528, 0.339525, 0.342769, 0.339525
16.2947, 1.19083, 0.341122, 0.337833, 1.78629, 0.849708, 0.337833, 0, 0.337833, 0.337833, 0.337833, 0.337833, 0.337833, 0.337833, 0.337833, 0.337833, 0.337833, 0.337833, 0.337833, 0.337833, 0.337833, 0.337833, 0.337833, 0.337836, 0.337833, 0.34112, 0.337833
16.3026, 1.99752, 0.339477, 0.336145, 1.99938, 1.65804, 0.336145, 0, 0.336145, 0.336145, 0.336145, 0.336145, 0.336145, 0.336145, 0.336145, 0.336145, 0.336145, 0.336145, 0.336145, 0.336145, 0.336145, 0.336145, 0.336145, 0.336148, 0.336145, 0.339474, 0.336145
16.3104, 0.997646, 0.342255, 0.338879, 1.73137, 0.655391, 0.338879, 0, 0.338879, 0.338879, 0.338879, 0.338879, 0.338879, 0.338879, 0.338879, 0.338879, 0.338879, 0.338879, 0.338879, 0.338879, 0.338879, 0.338879, 0.338879, 0.338882, 0.338879, 0.342252, 0.338879
16.3183, 0.997646, 0.343203, 0.339783, 1.73137, 0.654443, 0.339783, 0, 0.339783, 0.339783, 0.339783, 0.339783, 0.339783, 0.339783, 0.339783, 0.339783, 0.339783, 0.339783, 0.339783, 0.339783, 0.339783, 0.339783, 0.339783, 0.339786, 0.339783, 0.3432, 0.339783
16.3262, 0.816357, 0.342446, 0.338981, 1.6782, 0.473911, 0.338981, 0, 0.338981, 0.338981, 0.338981, 0.338981, 0.338981, 0.338981, 0.338981, 0.338981, 0.338981, 0.338981, 0.338981, 0.338981, 0.338981, 0.338981, 0.338981, 0.338984, 0.338981, 0.342443, 0.338981
16.334, 1.17879, 0.340839, 0.337329, 1.78292, 0.837949, 0.337329, 0, 0.337329, 0.337329, 0.337329, 0.337329, 0.337329, 0.337329, 0.337329, 0.337329, 0.337329, 0.337329, 0.337329, 0.337329, 0.337329, 0.337329, 0.337329, 0.337331, 0.337329, 0.340837, 0.337329
16.3419, 0.821212, 0.339238, 0.335681, 1.67965, 0.481974, 0.335681, 0, 0.335681, 0.335681, 0.335681, 0.335681, 0.335681, 0.335681, 0.335681, 0.335681, 0.335681, 0.335681, 0.335681, 0.335681, 0.335681, 0.335681, 0.335681, 0.335683, 0.335681, 0.339235, 0.335681
16.3498, 1, 0.341882, 0.338278, 1.73205, 0.658118, 0.338278, 0, 0.338278, 0.338278, 0.338278, 0.338278, 0.338278, 0.338278, 0.338278, 0.338278, 0.338278, 0.338278, 0.338278, 0.338278, 0.338278, 0.338278, 0.338278, 0.338281, 0.338278, 0.341879, 0.338278
16.3576, 0, 0.342787, 0.339135, 1.41421, -0.342787, 0.339135, 0, 0.339135, 0.339135, 0.339135, 0.339135, 0.339135, 0.339135, 0.339135, 0.339135, 0.339135, 0.339135, 0.339135, 0.339135, 0.339135, 0.339135, 0.339135, 0.339138, 0.339135, 0.342785, 0.339135
16.3655, 0, 0.342068, 0.338368, 1.41421, -0.342068, 0.338368, 0, 0.338368, 0.338368, 0.338368, 0.338368, 0.338368, 0.338368, 0.338368, 0.338368, 0.338368, 0.338368, 0.338368, 0.338368, 0.338368, 0.338368, 0.338368, 0.33837, 0.338368, 0.342066, 0.338368
16.3733, 0, 0.34054, 0.336791, 1.41421, -0.34054, 0.336791, 0, 0.336791, 0.336791, 0.336791, 0.336791, 0.336791, 0.336791, 0.336791, 0.336791, 0.336791, 0.336791, 0.336791, 0.336791, 0.336791, 0.336791, 0.336791, 0.336793, 0.336791, 0.340538, 0.336791
16.3812, 0, 0.339017, 0.335217, 1.41421, -0.339017, 0.335217, 0, 0.335217, 0.335217, 0.335217, 0.335217, 0.335217, 0.335217, 0.335217, 0.335217, 0.335217, 0.335217, 0.335217, 0.335217, 0.335217, 0.335217, 0.335217, 0.335219, 0.335217, 0.339014, 0.335217
16.3891, 0.161874, 0.34149, 0.33764, 1.47033, -0.179616, 0.33764, 0, 0.33764, 0.33764, 0.33764, 0.33764, 0.33764, 0.33764, 0.33764, 0.33764, 0.33764, 0.33764, 0.33764, 0.33764, 0.33764, 0.33764, 0.33764, 0.337642, 0.33764, 0.341488, 0.33764
16.3969, 0.838126, 0.342297, 0.338395, 1.68467, 0.495829, 0.338395, 0, 0.338395, 0.338395, 0.338395, 0.338395, 0.338395, 0.338395, 0.338395, 0.338395, 0.338395, 0.338395, 0.338395, 0.338395, 0.338395, 0.338395, 0.338395, 0.338397, 0.338395, 0.342294, 0.338395
16.4048, 0, 0.34155, 0.337596, 1.41421, -0.34155, 0.337596, 0, 0.337596, 0.337596, 0.337596, 0.337596, 0.337596, 0.337596, 0.337596, 0.337596, 0.337596, 0.337596, 0.337596, 0.337596, 0.337596, 0.337596, 0.337596, 0.337598, 0.337596, 0.341547, 0.337596
16.4126, 1, 0.34003, 0.336022, 1.73205, 0.65997, 0.336022, 0, 0.336022, 0.336022, 0.336022, 0.336022, 0.336022, 0.336022, 0.336022, 0.336022, 0.336022, 0.336022, 0.336022, 0.336022, 0.336022, 0.336022, 0.336022, 0.336025, 0.336022, 0.340027, 0.336022
16.4205, 0, 0.338514, 0.334453, 1.41421, -0.338514, 0.334453, 0, 0.334453, 0.334453, 0.334453, 0.334453, 0.334453, 0.334453, 0.334453, 0.334453, 0.334453, 0.334453, 0.334453, 0.334453, 0.334453, 0.334453, 0.334453, 0.334455, 0.334453, 0.338512, 0.334453
16.4284, 2, 0.340879, 0.336762, 2, 1.65912, 0.336762, 0, 0.336762, 0.336762, 0.336762, 0.336762, 0.336762, 0.336762, 0.336762, 0.336762, 0.336762, 0.336762, 0.336762, 0.336762, 0.336762, 0.336762, 0.336762, 0.336765, 0.336762, 0.340876, 0.336762
16.4362, 1, 0.341648, 0.337476, 1.73205, 0.658352, 0.337476, 0, 0.337476, 0.337476, 0.337476, 0.337476, 0.337476, 0.337476, 0.337476, 0.337476, 0.337476, 0.337476, 0.337476, 0.337476, 0.337476, 0.337476, 0.337476, 0.337478, 0.337476, 0.341645, 0.337476
16.4441, 0.144769, 0.340934, 0.336705, 1.4645, -0.196165, 0.336705, 0, 0.336705, 0.336705, 0.336705, 0.336705, 0.336705, 0.336705, 0.336705, 0.336705, 0.336705, 0.336705, 0.336705, 0.336705, 0.336705, 0.336705, 0.336705, 0.336708, 0.336705, 0.340932, 0.336705
16.452, 0.855231, 0.339482, 0.335196, 1.68974, 0.515749, 0.335196, 0, 0.335196, 0.335196, 0.335196, 0.335196, 0.335196, 0.335196, 0.335196, 0.335196, 0.335196, 0.335196, 0.335196, 0.335196, 0.335196, 0.335196, 0.335196, 0.335198, 0.335196, 0.339479, 0.335196
16.4598, 1.14006, 0.338034, 0.333689, 1.77202, 0.802025, 0.333689, 0, 0.333689, 0.333689, 0.333689, 0.333689, 0.333689, 0.333689, 0.333689, 0.333689, 0.333689, 0.333689, 0.333689, 0.333689, 0.333689, 0.333689, 0.333689, 0.333692, 0.333689, 0.338031, 0.333689
16.4677, 0.859941, 0.340206, 0.335802, 1.69114, 0.519734, 0.335802, 0, 0.335802, 0.335802, 0.335802, 0.335802, 0.335802, 0.335802, 0.335802, 0.335802, 0.335802, 0.335802, 0.335802, 0.335802, 0.335802, 0.335802, 0.335802, 0.335805, 0.335802, 0.340204, 0.335802
16.4755, 0, 0.340869, 0.336405, 1.41421, -0.340869, 0.336405, 0, 0.336405, 0.336405, 0.336405, 0.336405, 0.336405, 0.336405, 0.336405, 0.336405, 0.336405, 0.336405, 0.336405, 0.336405, 0.336405, 0.336405, 0.336405, 0.336408, 0.336405, 0.340867, 0.336405
16.4834, 0, 0.34013, 0.335604, 1.41421, -0.34013, 0.335604, 0, 0.335604, 0.335604, 0.335604, 0.335604, 0.335604, 0.335604, 0.335604, 0.335604, 0.335604, 0.335604, 0.335604, 0.335604, 0.335604, 0.335604, 0.335604, 0.335607, 0.335604, 0.340127, 0.335604
16.4913, 0, 0.338691, 0.334104, 1.41421, -0.338691, 0.334104, 0, 0.334104, 0.334104, 0.334104, 0.334104, 0.334104, 0.334104, 0.334104, 0.334104, 0.334104, 0.334104, 0.334104, 0.334104, 0.334104, 0.334104, 0.334104, 0.334106, 0.334104, 0.338689, 0.334104
16.4991, 0, 0.337258, 0.332607, 1.41421, -0.337258, 0.332607, 0, 0.332607, 0.332607, 0.332607, 0.332607, 0.332607, 0.332607, 0.332607, 0.332607, 0.332607, 0.332607, 0.332607, 0.332607, 0.332607, 0.332607, 0.332607, 0.332609, 0.332607, 0.337255, 0.332607
16.507, 0.251363, 0.33927, 0.334555, 1.50045, -0.0879064, 0.334555, 0, 0.334555, 0.334555, 0.334555, 0.334555, 0.334555, 0.334555, 0.334555, 0.334555, 0.334555, 0.334555, 0.334555, 0.334555, 0.334555, 0.334555, 0.334555, 0.334557, 0.334555, 0.339267, 0.334555
16.5148, 1.74864, 0.33988, 0.3351, 1.93614, 1.40876, 0.3351, 0, 0.3351, 0.3351, 0.3351, 0.3351, 0.3351, 0.3351, 0.3351, 0.3351, 0.3351, 0.3351, 0.3351, 0.3351, 0.3351, 0.3351, 0.3351, 0.335102, 0.3351, 0.339877, 0.3351
16.5227, 0, 0.339187, 0.33434, 1.41421, -0.339187, 0.33434, 0, 0.33434, 0.33434, 0.33434, 0.33434, 0.33434, 0.33434, 0.33434, 0.33434, 0.33434, 0.33434, 0.33434, 0.33434, 0.33434, 0.33434, 0.33434, 0.334343, 0.33434, 0.339184, 0.33434
16.5306, 1, 0.337845, 0.332932, 1.73205, 0.662155, 0.332932, 0, 0.332932, 0.332932, 0.332932, 0.332932, 0.332932, 0.332932, 0.332932, 0.332932, 0.332932, 0.332932, 0.332932, 0.332932, 0.332932, 0.332932, 0.332932, 0.332934, 0.332932, 0.337843, 0.332932
16.5384, 2, 0.336508, 0.331526, 2, 1.66349, 0.331526, 0, 0.331526, 0.331526, 0.331526, 0.331526, 0.331526, 0.331526, 0.331526, 0.331526, 0.331526, 0.331526, 0.331526, 0.331526, 0.331526, 0.331526, 0.331526, 0.331529, 0.331526, 0.336505, 0.331526
16.5463, 0.22707, 0.338236, 0.333185, 1.49234, -0.111166, 0.333185, 0, 0.333185, 0.333185, 0.333185, 0.333185, 0.333185, 0.333185, 0.333185, 0.333185, 0.333185, 0.333185, 0.333185, 0.333185, 0.333185, 0.333185, 0.333185, 0.333188, 0.333185, 0.338234, 0.333185
16.5542, 2.88418, 0.338709, 0.333587, 2.21002, 2.54547, 0.333587, 0, 0.333587, 0.333587, 0.333587, 0.333587, 0.333587, 0.333587, 0.333587, 0.333587, 0.333587, 0.333587, 0.333587, 0.333587, 0.333587, 0.333587, 0.333587, 0.33359, 0.333587, 0.338706, 0.333587
16.562, 1.99733, 0.338012, 0.332819, 1.99933, 1.65932, 0.332819, 0, 0.332819, 0.332819, 0.332819, 0.332819, 0.332819, 0.332819, 0.332819, 0.332819, 0.332819, 0.332819, 0.332819, 0.332819, 0.332819, 0.332819, 0.332819, 0.332821, 0.332819, 0.338009, 0.332819
16.5699, 0.891423, 0.336733, 0.331467, 1.70042, 0.55469, 0.331467, 0, 0.331467, 0.331467, 0.331467, 0.331467, 0.331467, 0.331467, 0.331467, 0.331467, 0.331467, 0.331467, 0.331467, 0.331467, 0.331467, 0.331467, 0.331467, 0.33147, 0.331467, 0.336731, 0.331467
16.5777, 0, 0.335458, 0.330119, 1.41421, -0.335458, 0.330119, 0, 0.330119, 0.330119, 0.330119, 0.330119, 0.330119, 0.330119, 0.330119, 0.330119, 0.330119, 0.330119, 0.330119, 0.330119, 0.330119, 0.330119, 0.330119, 0.330121, 0.330119, 0.335456, 0.330119
16.5856, 0, 0.336959, 0.331544, 1.41421, -0.336959, 0.331544, 0, 0.331544, 0.331544, 0.331544, 0.331544, 0.331544, 0.331544, 0.331544, 0.331544, 0.331544, 0.331544, 0.331544, 0.331544, 0.331544, 0.331544, 0.331544, 0.331547, 0.331544, 0.336956, 0.331544
16.5935, 2.19831, 0.337357, 0.331866, 2.04898, 1.86096, 0.331866, 0, 0.331866, 0.331866, 0.331866, 0.331866, 0.331866, 0.331866, 0.331866, 0.331866, 0.331866, 0.331866, 0.331866, 0.331866, 0.331866, 0.331866, 0.331866, 0.331868, 0.331866, 0.337354, 0.331866
16.6013, 3.80169, 0.336725, 0.331157, 2.40867, 3.46496, 0.331157, 0, 0.331157, 0.331157, 0.331157, 0.331157, 0.331157, 0.331157, 0.331157, 0.331157, 0.331157, 0.331157, 0.331157, 0.331157, 0.331157, 0.331157, 0.331157, 0.331159, 0.331157, 0.336723, 0.331157
16.6092, 0, 0.335582, 0.329934, 1.41421, -0.335582, 0.329934, 0, 0.329934, 0.329934, 0.329934, 0.329934, 0.329934, 0.329934, 0.329934, 0.329934, 0.329934, 0.329934, 0.329934, 0.329934, 0.329934, 0.329934, 0.329934, 0.329937, 0.329934, 0.335579, 0.329934
16.6171, 0.0921705, 0.334441, 0.328714, 1.44643, -0.242271, 0.328714, 0, 0.328714, 0.328714, 0.328714, 0.328714, 0.328714, 0.328714, 0.328714, 0.328714, 0.328714, 0.328714, 0.328714, 0.328714, 0.328714, 0.328714, 0.328714, 0.328717, 0.328714, 0.334439, 0.328714
16.6249, 0.997567, 0.335622, 0.329814, 1.73135, 0.661945, 0.329814, 0, 0.329814, 0.329814, 0.329814, 0.329814, 0.329814, 0.329814, 0.329814, 0.329814, 0.329814, 0.329814, 0.329814, 0.329814, 0.329814, 0.329814, 0.329814, 0.329816, 0.329814, 0.33562, 0.329814
16.6328, 1.91026, 0.335869, 0.329978, 1.97744, 1.57439, 0.329978, 0, 0.329978, 0.329978, 0.329978, 0.329978, 0.329978, 0.329978, 0.329978, 0.329978, 0.329978, 0.329978, 0.329978, 0.329978, 0.329978, 0.329978, 0.329978, 0.329981, 0.329978, 0.335867, 0.329978
16.6406, 1.16947, 0.335245, 0.32927, 1.7803, 0.83423, 0.32927, 0, 0.32927, 0.32927, 0.32927, 0.32927, 0.32927, 0.32927, 0.32927, 0.32927, 0.32927, 0.32927, 0.32927, 0.32927, 0.32927, 0.32927, 0.32927, 0.329273, 0.32927, 0.335243, 0.32927
16.6485, 1.99513, 0.334188, 0.328127, 1.99878, 1.66094, 0.328127, 0, 0.328127, 0.328127, 0.328127, 0.328127, 0.328127, 0.328127, 0.328127, 0.328127, 0.328127, 0.328127, 0.328127, 0.328127, 0.328127, 0.328127, 0.328127, 0.32813, 0.328127, 0.334185, 0.328127
16.6564, 1.8354, 0.333134, 0.326987, 1.95842, 1.50227, 0.326987, 0, 0.326987, 0.326987, 0.326987, 0.326987, 0.326987, 0.326987, 0.326987, 0.326987, 0.326987, 0.326987, 0.326987, 0.326987, 0.326987, 0.326987, 0.326987, 0.326989, 0.326987, 0.333131, 0.326987
16.6642, 0, 0.334066, 0.327831, 1.41421, -0.334066, 0.327831, 0, 0.327831, 0.327831, 0.327831, 0.327831, 0.327831, 0.327831, 0.327831, 0.327831, 0.327831, 0.327831, 0.327831, 0.327831, 0.327831, 0.327831, 0.327831, 0.327834, 0.327831, 0.334063, 0.327831
16.6721, 0, 0.334231, 0.327907, 1.41421, -0.334231, 0.327907, 0, 0.327907, 0.327907, 0.327907, 0.327907, 0.327907, 0.327907, 0.327907, 0.327907, 0.327907, 0.327907, 0.327907, 0.327907, 0.327907, 0.327907, 0.327907, 0.327909, 0.327907, 0.334228, 0.327907
