   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_332.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.677239, 0, 0.0115166, 0.000943958, 1.41421, -0.0115166, 0.000943958, 0.000943998, 0.00187325, 0.000956879, 0.000947, 0.000979467, 0.00361559, 0.00100849, 0.00697647, 0.000945333, 0.000944996, 0.000947809, 0.000943965, 0.00164556, 0.000943958, 0.000943958, 0.00105926
0.685123, 0, 0.0178446, 0.00142044, 1.41421, -0.0178446, 0.00142044, 0.0014205, 0.00282246, 0.00143993, 0.00142503, 0.00147401, 0.00595914, 0.0015178, 0.0105217, 0.00142218, 0.00142201, 0.00142625, 0.00142045, 0.00244445, 0.00142044, 0.00142044, 0.0015944
0.693007, 0, 0.0271747, 0.00209231, 1.41421, -0.0271747, 0.00209231, 0.0020924, 0.00416335, 0.00212111, 0.00209909, 0.00217145, 0.00964742, 0.00223613, 0.0155365, 0.00209451, 0.00209463, 0.0021009, 0.00209233, 0.00357569, 0.00209231, 0.00209231, 0.00234929
0.70089, 0, 0.0406756, 0.00301765, 1.41421, -0.0406756, 0.00301765, 0.00301778, 0.00601376, 0.00305931, 0.00302746, 0.00313213, 0.0153379, 0.00322571, 0.022467, 0.00302041, 0.003021, 0.00303007, 0.00301767, 0.00514537, 0.00301765, 0.00301765, 0.00338942
0.708774, 0, 0.0598514, 0.00426249, 1.41421, -0.0598514, 0.00426249, 0.00426267, 0.00850862, 0.00432152, 0.00427639, 0.00442473, 0.0239414, 0.00455735, 0.0318264, 0.00426595, 0.00426723, 0.00428009, 0.00426252, 0.00727948, 0.00426249, 0.00426249, 0.00478938
0.716658, 0, 0.0865861, 0.00589823, 1.41421, -0.0865861, 0.00589823, 0.00589848, 0.011795, 0.00598022, 0.00591753, 0.00612355, 0.0366819, 0.00630772, 0.0441776, 0.00590254, 0.00590482, 0.00592269, 0.00589827, 0.0101228, 0.00589823, 0.00589823, 0.00662997
0.724541, 0, 0.123175, 0.0079978, 1.41421, -0.123175, 0.0079978, 0.00799814, 0.0160251, 0.0081094, 0.00802407, 0.00830452, 0.0551527, 0.00855523, 0.0601073, 0.00800312, 0.00800676, 0.0080311, 0.00799785, 0.0138369, 0.0079978, 0.0079978, 0.00899396
0.732425, 0, 0.172327, 0.0106302, 1.41421, -0.172327, 0.0106302, 0.0106306, 0.0213452, 0.0107792, 0.0106652, 0.0110396, 0.0813573, 0.0113743, 0.0801873, 0.0106367, 0.0106421, 0.0106747, 0.0106303, 0.0185967, 0.0106302, 0.0106302, 0.01196
0.740309, 0, 0.237133, 0.0138539, 1.41421, -0.237133, 0.0138539, 0.0138545, 0.0278837, 0.014049, 0.0138999, 0.01439, 0.117719, 0.0148282, 0.104929, 0.0138619, 0.0138696, 0.0139123, 0.013854, 0.0245878, 0.0138539, 0.0138539, 0.0155953
0.748192, 0, 0.320976, 0.0177101, 1.41421, -0.320976, 0.0177101, 0.0177109, 0.0357365, 0.0179607, 0.0177691, 0.0183989, 0.167043, 0.0189618, 0.134729, 0.0177197, 0.0177302, 0.0177851, 0.0177102, 0.0320044, 0.0177101, 0.0177101, 0.0199479
0.756076, 0, 0.427388, 0.0222149, 1.41421, -0.427388, 0.0222149, 0.0222159, 0.0449528, 0.0225311, 0.0222894, 0.0230838, 0.232415, 0.0237938, 0.169819, 0.0222264, 0.0222403, 0.0223098, 0.0222151, 0.0410516, 0.0222149, 0.0222149, 0.0250384
0.76396, 0, 0.559828, 0.027354, 1.41421, -0.559828, 0.027354, 0.0273552, 0.055523, 0.0277457, 0.0274462, 0.0284304, 0.317022, 0.02931, 0.210214, 0.0273676, 0.0273855, 0.0274719, 0.0273542, 0.0519513, 0.027354, 0.027354, 0.0308532
0.771843, 0, 0.721396, 0.033078, 1.41421, -0.721396, 0.033078, 0.0330795, 0.0673693, 0.0335548, 0.0331902, 0.0343883, 0.42388, 0.035459, 0.255682, 0.0330939, 0.0331162, 0.0332222, 0.0330782, 0.0649566, 0.033078, 0.033078, 0.0373402
0.779727, 0, 0.914493, 0.039301, 1.41421, -0.914493, 0.039301, 0.0393027, 0.0803422, 0.0398716, 0.0394353, 0.0408692, 0.555491, 0.0421506, 0.305722, 0.0393194, 0.0393467, 0.0394747, 0.0393012, 0.0803718, 0.039301, 0.039301, 0.0444063
0.787611, 0, 1.14044, 0.0459024, 1.41421, -1.14044, 0.0459024, 0.0459044, 0.0942225, 0.0465742, 0.0460605, 0.0477487, 0.713435, 0.0492572, 0.359575, 0.0459234, 0.0459562, 0.046109, 0.0459027, 0.0985809, 0.0459024, 0.0459024, 0.0519205
0.795494, 0, 1.39909, 0.052732, 1.41421, -1.39909, 0.052732, 0.0527344, 0.10873, 0.0535105, 0.0529153, 0.0548717, 0.897929, 0.0566197, 0.416246, 0.0527558, 0.0527942, 0.0529749, 0.0527324, 0.120078, 0.052732, 0.052732, 0.0597187
0.803378, 2, 1.68855, 0.0596185, 2, 0.311454, 0.0596185, 0.0596212, 0.12354, 0.0605072, 0.0598277, 0.062061, 1.10744, 0.0640559, 0.474566, 0.0596451, 0.0596895, 0.0599015, 0.059619, 0.145497, 0.0596185, 0.0596185, 0.0676139
0.811262, 0, 2.00487, 0.0663801, 1.41421, -2.00487, 0.0663801, 0.0663831, 0.1383, 0.06738, 0.0666155, 0.0691282, 1.33838, 0.0713723, 0.533254, 0.0664095, 0.0664597, 0.0667076, 0.0663806, 0.175636, 0.0663801, 0.0663801, 0.0754086
0.819146, 0, 2.34206, 0.0728363, 1.41421, -2.34206, 0.0728363, 0.0728397, 0.152659, 0.0739461, 0.0730976, 0.0758863, 1.58492, 0.0783764, 0.591006, 0.0728684, 0.0729244, 0.0732143, 0.0728369, 0.211457, 0.0728363, 0.0728363, 0.0829081
0.827029, 2, 2.69217, 0.0788206, 2, -0.692166, 0.0788206, 0.0788243, 0.166281, 0.0800366, 0.0791068, 0.0821625, 1.83911, 0.0848899, 0.646574, 0.0788553, 0.0789167, 0.0792571, 0.0788212, 0.254063, 0.0788206, 0.0788206, 0.0899355
0.834913, 2, 3.0456, 0.0841912, 2, -1.0456, 0.0841912, 0.0841953, 0.178877, 0.0855077, 0.0845011, 0.0878092, 2.09118, 0.0907608, 0.69885, 0.0842283, 0.0842947, 0.0846977, 0.0841919, 0.304644, 0.0841912, 0.0841912, 0.0963448
0.842797, 2, 3.39167, 0.0888398, 2, -1.39167, 0.0888398, 0.0888441, 0.190216, 0.0902492, 0.0891716, 0.0927134, 2.33009, 0.095872, 0.746925, 0.088879, 0.0889497, 0.0894325, 0.0888405, 0.364372, 0.0888398, 0.0888398, 0.102031
0.85068, 4, 3.71929, 0.0926965, 2.44949, 0.280714, 0.0926965, 0.0927011, 0.200135, 0.0941902, 0.0930481, 0.0968017, 2.54433, 0.100147, 0.790136, 0.0927375, 0.0928118, 0.0933984, 0.0926972, 0.434264, 0.0926965, 0.0926965, 0.106939
0.858564, 4, 4.01772, 0.0957327, 2.44949, -0.0177207, 0.0957327, 0.0957375, 0.208548, 0.0973013, 0.096102, 0.100043, 2.72286, 0.103554, 0.828081, 0.0957752, 0.0958523, 0.0965752, 0.0957335, 0.515015, 0.0957327, 0.0957327, 0.111067
0.866448, 6, 4.27741, 0.0979595, 2.82843, 1.72259, 0.0979595, 0.0979645, 0.215445, 0.0995929, 0.098344, 0.102449, 2.85606, 0.106102, 0.860623, 0.098003, 0.098082, 0.0989847, 0.0979603, 0.606809, 0.0979595, 0.0979595, 0.114466
0.874331, 2, 4.49061, 0.0994225, 2, -2.49061, 0.0994225, 0.0994277, 0.220879, 0.101111, 0.09982, 0.104063, 2.9366, 0.107837, 0.88786, 0.0994668, 0.0995466, 0.100686, 0.0994233, 0.709136, 0.0994225, 0.0994225, 0.117241
0.882215, 2, 4.65196, 0.100197, 2, -2.65196, 0.100197, 0.100202, 0.224958, 0.101931, 0.100605, 0.104964, 2.96022, 0.108836, 0.910091, 0.100241, 0.100321, 0.101769, 0.100197, 0.820642, 0.100197, 0.100197, 0.119546
0.890099, 4, 4.75876, 0.100377, 2.44949, -0.75876, 0.100377, 0.100382, 0.227833, 0.102149, 0.100794, 0.105247, 2.92602, 0.109199, 0.927762, 0.100422, 0.1005, 0.102349, 0.100378, 0.939042, 0.100377, 0.100377, 0.121583
0.897982, 2, 4.81096, 0.100072, 2, -2.81096, 0.100072, 0.100078, 0.229679, 0.101874, 0.100496, 0.105024, 2.83665, 0.109038, 0.94142, 0.100116, 0.100193, 0.102552, 0.100073, 1.06111, 0.100072, 0.100072, 0.123598
0.905866, 2, 4.81102, 0.0993953, 2, -2.81102, 0.0993953, 0.0994009, 0.230684, 0.101221, 0.099825, 0.104412, 2.69795, 0.108473, 0.951659, 0.0994385, 0.099512, 0.102515, 0.0993962, 1.18279, 0.0993953, 0.0993953, 0.125883
0.91375, 2, 4.76343, 0.0984578, 2, -2.76343, 0.0984578, 0.0984635, 0.231034, 0.100301, 0.0988917, 0.103524, 2.51842, 0.107619, 0.959081, 0.0985, 0.0985697, 0.102373, 0.0984587, 1.29937, 0.0984578, 0.0984578, 0.128782
0.921633, 4, 4.67427, 0.0973643, 2.44949, -0.674271, 0.0973642, 0.0973699, 0.230906, 0.0992209, 0.0978013, 0.102467, 2.3084, 0.106587, 0.964258, 0.0974051, 0.0974702, 0.102254, 0.0973652, 1.40581, 0.0973643, 0.0973643, 0.13269
0.929517, 6, 4.55057, 0.0962083, 2.82843, 1.44943, 0.0962083, 0.096214, 0.23046, 0.0980748, 0.0966477, 0.101338, 2.07916, 0.105475, 0.967709, 0.0962476, 0.0963075, 0.102276, 0.0962092, 1.49709, 0.0962083, 0.0962083, 0.138069
0.937401, 4, 4.39983, 0.0950704, 2.44949, -0.39983, 0.0950704, 0.0950762, 0.229833, 0.0969441, 0.0955115, 0.10022, 1.84194, 0.104368, 0.969889, 0.0951081, 0.0951623, 0.102543, 0.0950714, 1.56863, 0.0950704, 0.0950704, 0.145446
0.945284, 0, 4.22958, 0.0940171, 1.41421, -4.22958, 0.0940171, 0.0940229, 0.22914, 0.0958958, 0.0944594, 0.0991802, 1.60716, 0.103334, 0.971175, 0.0940532, 0.0941012, 0.103144, 0.0940181, 1.6167, 0.0940171, 0.0940171, 0.155421
0.953168, 4, 4.04706, 0.0931008, 2.44949, -0.0470586, 0.0931007, 0.0931065, 0.228473, 0.0949829, 0.0935438, 0.0982734, 1.38376, 0.10243, 0.971876, 0.0931352, 0.093177, 0.104151, 0.0931017, 1.6387, 0.0931008, 0.0931008, 0.168658
0.961052, 6, 3.85901, 0.0923601, 2.82843, 2.14099, 0.09236, 0.0923658, 0.227901, 0.0942446, 0.0928037, 0.0975391, 1.17876, 0.101697, 0.97223, 0.092393, 0.0924284, 0.105622, 0.092361, 1.63348, 0.0923601, 0.0923601, 0.185867
0.968935, 0, 3.67159, 0.0918218, 1.41421, -3.67159, 0.0918217, 0.0918276, 0.227475, 0.0937078, 0.0922658, 0.0970051, 0.997089, 0.101163, 0.972417, 0.0918534, 0.0918826, 0.107604, 0.0918227, 1.60139, 0.0918218, 0.0918218, 0.207772
0.976819, 4, 3.49031, 0.0915019, 2.44949, 0.509692, 0.0915017, 0.0915076, 0.227228, 0.0933889, 0.0919461, 0.096688, 0.841597, 0.100845, 0.972569, 0.0915325, 0.0915556, 0.110132, 0.0915028, 1.54428, 0.0915019, 0.0915019, 0.235063
0.984703, 4, 3.32001, 0.0914071, 2.44949, 0.679994, 0.0914068, 0.0914128, 0.227179, 0.0932948, 0.0918514, 0.096595, 0.713236, 0.10075, 0.972773, 0.091437, 0.0914546, 0.113246, 0.091408, 1.46533, 0.0914071, 0.0914071, 0.268325
0.992586, 0, 3.1648, 0.0915366, 1.41421, -3.1648, 0.0915363, 0.0915424, 0.227338, 0.0934247, 0.0919811, 0.0967256, 0.611368, 0.10088, 0.973086, 0.0915664, 0.0915788, 0.116994, 0.0915376, 1.36879, 0.0915366, 0.0915366, 0.307964
1.00047, 0, 3.02804, 0.0918837, 1.41421, -3.02804, 0.0918832, 0.0918894, 0.227703, 0.093772, 0.0923282, 0.0970734, 0.534123, 0.101226, 0.97354, 0.0919137, 0.0919216, 0.121458, 0.0918846, 1.25958, 0.0918837, 0.0918837, 0.354116
1.00835, 2, 2.9122, 0.0924365, 2, -0.912201, 0.0924358, 0.0924422, 0.228266, 0.094325, 0.092881, 0.0976266, 0.478759, 0.101778, 0.974148, 0.0924675, 0.0924716, 0.126788, 0.0924374, 1.14292, 0.0924365, 0.0924365, 0.40656
1.01624, 6, 2.81883, 0.0931796, 2.82843, 3.18117, 0.0931787, 0.0931854, 0.229016, 0.0950682, 0.0936242, 0.09837, 0.442001, 0.10252, 0.974907, 0.0932124, 0.0932137, 0.133254, 0.0931806, 1.02396, 0.0931796, 0.0931796, 0.464654
1.02412, 8, 2.74855, 0.0940954, 3.16228, 5.25145, 0.0940942, 0.0941012, 0.229935, 0.095984, 0.09454, 0.0992859, 0.420335, 0.103436, 0.975805, 0.0941309, 0.0941303, 0.141338, 0.0940963, 0.907392, 0.0940954, 0.0940954, 0.52728
1.032, 2, 2.70113, 0.0951642, 2, -0.701128, 0.0951625, 0.0951699, 0.231006, 0.0970528, 0.0956088, 0.100355, 0.410235, 0.104504, 0.976821, 0.0952035, 0.0952023, 0.151864, 0.0951651, 0.797229, 0.0951642, 0.0951642, 0.592847
1.03989, 0, 2.67573, 0.0963656, 1.41421, -2.67573, 0.0963634, 0.0963714, 0.232209, 0.0982543, 0.0968102, 0.101556, 0.408342, 0.105705, 0.977925, 0.0964102, 0.0964098, 0.166195, 0.0963665, 0.696617, 0.0963656, 0.0963656, 0.659314
1.04777, 4, 2.67133, 0.097679, 2.44949, 1.32867, 0.097676, 0.0976848, 0.233523, 0.0995677, 0.0981236, 0.10287, 0.411589, 0.107018, 0.979081, 0.0977306, 0.0977329, 0.186519, 0.09768, 0.607751, 0.097679, 0.097679, 0.724293
1.05566, 6, 2.68735, 0.099084, 2.82843, 3.31265, 0.09908, 0.0990897, 0.234928, 0.100973, 0.0995286, 0.104275, 0.417294, 0.108423, 0.980244, 0.0991448, 0.0991516, 0.216234, 0.0990849, 0.5319, 0.099084, 0.099084, 0.785169
1.06354, 8, 2.72443, 0.100561, 3.16228, 5.27557, 0.100555, 0.100566, 0.236405, 0.102449, 0.101005, 0.105751, 0.423217, 0.109899, 0.981361, 0.100633, 0.100647, 0.260456, 0.100561, 0.469481, 0.100561, 0.100561, 0.839281
1.07142, 4, 2.78548, 0.10209, 2.44949, 1.21452, 0.102082, 0.102095, 0.237934, 0.103978, 0.102534, 0.10728, 0.427595, 0.111428, 0.982371, 0.102178, 0.102201, 0.326652, 0.10209, 0.420203, 0.10209, 0.10209, 0.884107
1.07931, 2, 2.87677, 0.103652, 2, -0.876767, 0.103643, 0.103658, 0.239497, 0.105541, 0.104097, 0.108843, 0.429151, 0.112991, 0.983199, 0.10376, 0.103796, 0.425378, 0.103653, 0.383219, 0.103652, 0.103652, 0.917465
1.08719, 4, 3.00901, 0.105232, 2.44949, 0.99099, 0.10522, 0.105237, 0.241076, 0.10712, 0.105676, 0.110422, 0.427087, 0.11457, 0.983763, 0.105365, 0.105415, 0.571071, 0.105233, 0.357296, 0.105232, 0.105232, 0.93769
1.09507, 0, 3.19844, 0.10681, 1.41421, -3.19844, 0.106794, 0.106815, 0.242654, 0.108698, 0.107254, 0.112, 0.421051, 0.116148, 0.983967, 0.106975, 0.107042, 0.782801, 0.10681, 0.340972, 0.10681, 0.10681, 0.94377
1.10296, 6, 3.46753, 0.108369, 2.82843, 2.53247, 0.108349, 0.108375, 0.244214, 0.110258, 0.108814, 0.11356, 0.411093, 0.117707, 0.98371, 0.108577, 0.108663, 1.08486, 0.10837, 0.33269, 0.108369, 0.108369, 0.935437
1.11084, 10, 3.8453, 0.109894, 3.4641, 6.1547, 0.109868, 0.1099, 0.245738, 0.111783, 0.110339, 0.115085, 0.397586, 0.119232, 0.982882, 0.110156, 0.110259, 1.50699, 0.109895, 0.330903, 0.109894, 0.109894, 0.913183
1.11872, 12, 4.3669, 0.111366, 3.74166, 7.6331, 0.111332, 0.111372, 0.24721, 0.113254, 0.11181, 0.116556, 0.381157, 0.120704, 0.981377, 0.111697, 0.111816, 2.08397, 0.111367, 0.334155, 0.111366, 0.111366, 0.878214
1.12661, 10, 5.07231, 0.112766, 3.4641, 4.92769, 0.112724, 0.112772, 0.248611, 0.114655, 0.113211, 0.117957, 0.362585, 0.122104, 0.979093, 0.113187, 0.113316, 2.85455, 0.112767, 0.341128, 0.112766, 0.112766, 0.832343
1.13449, 6, 6.00397, 0.114076, 2.82843, -0.00396538, 0.114022, 0.114082, 0.24992, 0.115965, 0.114521, 0.119267, 0.342726, 0.123414, 0.975946, 0.114613, 0.114739, 3.85917, 0.114077, 0.350674, 0.114076, 0.114076, 0.777838
1.14238, 10, 7.20319, 0.115274, 3.4641, 2.79681, 0.115206, 0.11528, 0.251119, 0.117163, 0.115719, 0.120465, 0.32242, 0.124612, 0.971879, 0.11596, 0.116067, 5.13675, 0.115275, 0.361815, 0.115274, 0.115274, 0.717238
1.15026, 12, 8.70574, 0.116339, 3.74166, 3.29426, 0.116254, 0.116345, 0.252183, 0.118228, 0.116783, 0.12153, 0.302431, 0.125677, 0.966876, 0.117215, 0.117277, 6.72037, 0.11634, 0.373738, 0.116339, 0.116339, 0.653154
1.15814, 12, 10.5364, 0.117246, 3.74166, 1.46363, 0.11714, 0.117252, 0.25309, 0.119135, 0.117691, 0.122437, 0.283396, 0.126584, 0.960972, 0.118364, 0.118347, 8.63218, 0.117247, 0.385784, 0.117246, 0.117246, 0.588093
1.16603, 12, 12.7032, 0.117971, 3.74166, -0.703158, 0.117839, 0.117977, 0.253816, 0.11986, 0.118416, 0.123162, 0.265792, 0.12731, 0.954267, 0.119392, 0.119251, 10.8779, 0.117972, 0.397415, 0.117971, 0.117971, 0.524299
1.17391, 10, 15.1922, 0.11849, 3.4641, -5.19217, 0.118326, 0.118496, 0.254334, 0.120379, 0.118934, 0.12368, 0.249931, 0.127828, 0.946943, 0.120284, 0.119965, 13.4414, 0.118491, 0.408198, 0.11849, 0.11849, 0.463642
1.18179, 22, 17.9634, 0.118776, 4.89898, 4.03657, 0.118574, 0.118782, 0.254621, 0.120665, 0.119221, 0.123967, 0.235961, 0.128114, 0.939271, 0.121028, 0.120463, 16.2813, 0.118777, 0.417775, 0.118776, 0.118776, 0.407544
1.18968, 18, 20.9486, 0.118808, 4.47214, -2.94861, 0.11856, 0.118813, 0.254652, 0.120696, 0.119252, 0.123998, 0.223892, 0.128146, 0.931627, 0.121607, 0.120723, 19.3281, 0.118808, 0.425847, 0.118808, 0.118808, 0.356961
1.19756, 38, 24.0514, 0.118562, 6.32456, 13.9486, 0.11826, 0.118568, 0.254406, 0.120451, 0.119007, 0.123753, 0.213621, 0.1279, 0.924501, 0.122006, 0.120722, 22.4847, 0.118563, 0.43215, 0.118562, 0.118562, 0.312403
1.20545, 34, 27.1516, 0.118023, 6, 6.84835, 0.117655, 0.118028, 0.253867, 0.119911, 0.118467, 0.123213, 0.204965, 0.127361, 0.918511, 0.122212, 0.120442, 25.6305, 0.118023, 0.436454, 0.118023, 0.118023, 0.273979
1.21333, 26, 30.1117, 0.117177, 5.2915, -4.11174, 0.116731, 0.117182, 0.253021, 0.119065, 0.117621, 0.122367, 0.197693, 0.126515, 0.914411, 0.122208, 0.119873, 28.6279, 0.117177, 0.438554, 0.117177, 0.117177, 0.241475
1.22121, 26, 32.7867, 0.116018, 5.2915, -6.78667, 0.115481, 0.116024, 0.251863, 0.117907, 0.116463, 0.121209, 0.191556, 0.125357, 0.913101, 0.121981, 0.119008, 31.3317, 0.116019, 0.438275, 0.116018, 0.116018, 0.21444
1.2291, 36, 35.0354, 0.11455, 6.16441, 0.964554, 0.113904, 0.114556, 0.250394, 0.116439, 0.114995, 0.119741, 0.186308, 0.123888, 0.915637, 0.121518, 0.117853, 33.601, 0.114551, 0.435485, 0.11455, 0.11455, 0.192264
1.23698, 20, 36.7335, 0.112782, 4.69042, -16.7335, 0.112009, 0.112787, 0.248626, 0.11467, 0.113226, 0.117972, 0.181726, 0.12212, 0.923237, 0.120812, 0.116421, 35.3109, 0.112783, 0.430103, 0.112782, 0.112782, 0.174264
1.24486, 50, 37.784, 0.110733, 7.2111, 12.216, 0.109811, 0.110739, 0.246577, 0.112622, 0.111178, 0.115924, 0.177622, 0.120071, 0.937279, 0.119858, 0.11474, 36.3643, 0.110734, 0.422116, 0.110733, 0.110733, 0.159742
1.25275, 38, 38.1272, 0.108433, 6.32456, -0.127235, 0.107336, 0.108438, 0.244277, 0.110321, 0.108877, 0.113623, 0.173846, 0.117771, 0.959301, 0.118662, 0.112854, 36.7008, 0.108434, 0.411593, 0.108433, 0.108433, 0.148036
1.26063, 32, 37.7464, 0.105918, 5.83095, -5.74636, 0.104618, 0.105924, 0.241762, 0.107807, 0.106363, 0.111109, 0.170287, 0.115256, 0.990988, 0.11724, 0.110824, 36.3026, 0.105919, 0.39869, 0.105918, 0.105918, 0.138556
1.26851, 44, 36.6688, 0.103235, 6.78233, 7.33123, 0.101698, 0.103241, 0.239078, 0.105124, 0.10368, 0.108426, 0.166873, 0.112573, 1.03415, 0.115623, 0.108736, 35.1956, 0.103236, 0.383655, 0.103235, 0.103235, 0.130799
1.2764, 54, 34.9634, 0.100434, 7.48331, 19.0366, 0.0986233, 0.10044, 0.236276, 0.102323, 0.100879, 0.105625, 0.163567, 0.109772, 1.09069, 0.113861, 0.106704, 33.4473, 0.100435, 0.366822, 0.100434, 0.100434, 0.124358
1.28428, 40, 32.7339, 0.0975716, 6.48074, 7.26609, 0.0954436, 0.0975774, 0.233411, 0.0994603, 0.0980162, 0.102762, 0.160355, 0.106909, 1.16255, 0.112029, 0.104884, 31.1593, 0.0975726, 0.348599, 0.0975716, 0.0975716, 0.118917
1.29217, 22, 30.1087, 0.0947055, 4.89898, -8.10865, 0.0922113, 0.0947113, 0.230542, 0.0965941, 0.0951501, 0.0998959, 0.157247, 0.104043, 1.25171, 0.11023, 0.10348, 28.4578, 0.0947065, 0.329448, 0.0947055, 0.0947055, 0.114242
1.30005, 38, 27.2296, 0.0918938, 6.32456, 10.7704, 0.0889781, 0.0918996, 0.227725, 0.0937823, 0.0923384, 0.097084, 0.154267, 0.101231, 1.36004, 0.108596, 0.102767, 25.4826, 0.0918947, 0.30986, 0.0918938, 0.0918938, 0.11017
1.30793, 26, 24.24, 0.0891919, 5.2915, 1.76004, 0.085792, 0.0891977, 0.225014, 0.0910803, 0.0896365, 0.0943818, 0.151444, 0.0985284, 1.48936, 0.107301, 0.103105, 22.3743, 0.0891929, 0.290324, 0.0891919, 0.0891919, 0.106591
1.31582, 28, 21.274, 0.0866508, 5.47723, 6.72604, 0.0826963, 0.0866566, 0.222459, 0.0885391, 0.0870954, 0.0918402, 0.148813, 0.0959864, 1.64125, 0.106553, 0.104965, 19.2649, 0.0866518, 0.271306, 0.0866508, 0.0866508, 0.103437
1.3237, 24, 18.448, 0.0843151, 5.09902, 5.55198, 0.0797267, 0.0843209, 0.220102, 0.086203, 0.0847595, 0.0895037, 0.146407, 0.0936491, 1.81711, 0.106604, 0.10895, 16.2683, 0.0843161, 0.253216, 0.0843151, 0.0843151, 0.10067
1.33158, 12, 15.855, 0.0822214, 3.74166, -3.85504, 0.0769104, 0.0822271, 0.217975, 0.0841088, 0.0826657, 0.0874087, 0.144254, 0.091553, 2.01805, 0.107747, 0.115812, 13.4752, 0.0822223, 0.236395, 0.0822214, 0.0822214, 0.0982671
1.33947, 22, 13.5616, 0.0803975, 4.89898, 8.43843, 0.074265, 0.0804033, 0.216103, 0.0822843, 0.0808417, 0.0855831, 0.142374, 0.0897258, 2.24487, 0.11031, 0.126468, 10.9501, 0.0803984, 0.221096, 0.0803975, 0.0803975, 0.0962176
1.34735, 10, 11.6079, 0.0788621, 3.4641, -1.60794, 0.071798, 0.0788679, 0.214498, 0.080748, 0.0793061, 0.0840452, 0.140781, 0.0881855, 2.49804, 0.11465, 0.141991, 8.73118, 0.078863, 0.207481, 0.0788621, 0.0788621, 0.094513
1.35524, 10, 10.0104, 0.0776248, 3.4641, -0.0104389, 0.069507, 0.0776306, 0.213161, 0.0795094, 0.0780685, 0.0828043, 0.139478, 0.0869411, 2.77771, 0.121139, 0.163593, 6.83314, 0.0776257, 0.195621, 0.0776248, 0.0776248, 0.0931447
1.36312, 4, 8.76523, 0.0766866, 2.44949, -4.76523, 0.0673802, 0.0766924, 0.212084, 0.0785693, 0.0771299, 0.0818611, 0.138461, 0.0859932, 3.0837, 0.130141, 0.192567, 5.25067, 0.0766876, 0.185504, 0.0766866, 0.0766866, 0.0921011
1.371, 10, 7.85308, 0.0760414, 3.4641, 2.14692, 0.0653973, 0.0760471, 0.21125, 0.0779216, 0.0764842, 0.081209, 0.137718, 0.0853346, 3.41555, 0.141985, 0.230207, 3.96346, 0.0760423, 0.177048, 0.0760414, 0.0760414, 0.0913668
1.37889, 10, 7.24425, 0.0756772, 3.4641, 2.75575, 0.0635318, 0.0756829, 0.210634, 0.0775539, 0.0761192, 0.0808357, 0.137229, 0.0849526, 3.77253, 0.156931, 0.277694, 2.94116, 0.0756781, 0.170116, 0.0756772, 0.0756772, 0.090923
1.38677, 2, 6.90289, 0.0755781, 2, -4.90289, 0.061752, 0.0755838, 0.210205, 0.0774505, 0.0760192, 0.0807247, 0.136971, 0.0848302, 4.15373, 0.175132, 0.335946, 2.14795, 0.075579, 0.164537, 0.0755781, 0.0755781, 0.0907482
1.39465, 8, 6.79082, 0.0757268, 3.16228, 1.20918, 0.0600236, 0.0757325, 0.209931, 0.0775935, 0.0761667, 0.0808581, 0.13692, 0.0849491, 4.55806, 0.196596, 0.40546, 1.54634, 0.0757277, 0.160118, 0.0757268, 0.0757268, 0.0908203
1.40254, 10, 6.87025, 0.0761063, 3.4641, 3.12975, 0.0583119, 0.0761119, 0.20978, 0.0779658, 0.0765446, 0.0812183, 0.13705, 0.085291, 4.98433, 0.221146, 0.486142, 1.10016, 0.0761072, 0.156666, 0.0761063, 0.0761063, 0.0911183
1.41042, 10, 7.10572, 0.0767023, 3.4641, 2.89428, 0.0565839, 0.0767079, 0.209722, 0.0785531, 0.0771388, 0.0817908, 0.137342, 0.0858409, 5.43137, 0.248399, 0.57716, 0.776498, 0.0767032, 0.153999, 0.0767023, 0.0767023, 0.0916247
1.4183, 16, 7.46522, 0.0775058, 4.24264, 8.53478, 0.0548108, 0.0775113, 0.209738, 0.0793459, 0.0779399, 0.0825657, 0.137779, 0.0865887, 5.89811, 0.277755, 0.676841, 0.546833, 0.0775067, 0.151956, 0.0775058, 0.0775058, 0.0923275
1.42619, 12, 7.92039, 0.0785141, 3.74166, 4.07961, 0.0529693, 0.0785197, 0.209815, 0.0803418, 0.0789456, 0.0835403, 0.138356, 0.0875314, 6.3834, 0.308404, 0.782634, 0.387445, 0.078515, 0.150405, 0.0785141, 0.0785141, 0.093222
1.43407, 14, 8.44694, 0.0797331, 4, 5.55306, 0.0510434, 0.0797386, 0.209955, 0.0815463, 0.0801615, 0.0847203, 0.139075, 0.0886742, 6.88646, 0.33936, 0.891154, 0.279333, 0.079734, 0.14925, 0.0797331, 0.0797331, 0.0943128
