   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_223.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
21.9229, 0, 0.00354767, 0, 1.41421, -0.00354767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17543e-07, 0, 0.00354755, 0, 0
21.9308, 0, 0.00347564, 0, 1.41421, -0.00347564, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.176e-07, 0, 0.00347553, 0, 0
21.9387, 0, 0.00340446, 0, 1.41421, -0.00340446, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17659e-07, 0, 0.00340434, 0, 0
21.9466, 0, 0.00333408, 0, 1.41421, -0.00333408, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17722e-07, 0, 0.00333396, 0, 0
21.9544, 0, 0.0032645, 0, 1.41421, -0.0032645, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17788e-07, 0, 0.00326438, 0, 0
21.9623, 0, 0.00319571, 0, 1.41421, -0.00319571, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17855e-07, 0, 0.00319559, 0, 0
21.9702, 0, 0.00312774, 0, 1.41421, -0.00312774, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17925e-07, 0, 0.00312762, 0, 0
21.9781, 0, 0.00306054, 0, 1.41421, -0.00306054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17998e-07, 0, 0.00306042, 0, 0
21.986, 0, 0.00299412, 0, 1.41421, -0.00299412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18075e-07, 0, 0.002994, 0, 0
21.9939, 0, 0.0029285, 0, 1.41421, -0.0029285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18157e-07, 0, 0.00292838, 0, 0
22.0017, 0, 0.00286364, 0, 1.41421, -0.00286364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18249e-07, 0, 0.00286352, 0, 0
22.0096, 0, 0.00279957, 0, 1.41421, -0.00279957, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18363e-07, 0, 0.00279945, 0, 0
22.0175, 0, 0.00273628, 0, 1.41421, -0.00273628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18603e-07, 0, 0.00273616, 0, 0
22.0254, 0, 0.00267378, 0, 1.41421, -0.00267378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18886e-07, 0, 0.00267366, 0, 0
22.0333, 0, 0.00261206, 0, 1.41421, -0.00261206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19218e-07, 0, 0.00261194, 0, 0
22.0412, 0, 0.00255114, 0, 1.41421, -0.00255114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19792e-07, 0, 0.00255102, 0, 0
22.049, 0, 0.00249102, 0, 1.41421, -0.00249102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20652e-07, 0, 0.0024909, 0, 0
22.0569, 0, 0.0024317, 0, 1.41421, -0.0024317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21662e-07, 0, 0.00243157, 0, 0
22.0648, 0, 0.00237318, 0, 1.41421, -0.00237318, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23049e-07, 0, 0.00237306, 0, 0
22.0727, 0, 0.00231548, 0, 1.41421, -0.00231548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.24982e-07, 0, 0.00231536, 0, 0
22.0806, 0, 0.00225863, 0, 1.41421, -0.00225863, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27678e-07, 0, 0.0022585, 0, 0
22.0884, 0, 0.0022026, 0, 1.41421, -0.0022026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31439e-07, 0, 0.00220247, 0, 0
22.0963, 0, 0.00214743, 0, 1.41421, -0.00214743, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36673e-07, 0, 0.00214729, 0, 0
22.1042, 0, 0.00209313, 0, 1.41421, -0.00209313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43934e-07, 0, 0.00209298, 0, 0
22.1121, 0, 0.00203972, 0, 1.41421, -0.00203972, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5397e-07, 0, 0.00203957, 0, 0
22.12, 0, 0.0019872, 0, 1.41421, -0.0019872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67793e-07, 0, 0.00198703, 0, 0
22.1279, 0, 0.0019356, 0, 1.41421, -0.0019356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86752e-07, 0, 0.00193542, 0, 0
22.1357, 0, 0.00188494, 0, 1.41421, -0.00188494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12644e-07, 0, 0.00188473, 0, 0
22.1436, 0, 0.00183525, 0, 1.41421, -0.00183525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.47849e-07, 0, 0.001835, 0, 0
22.1515, 2, 0.00178653, 0, 2, 1.99821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.95502e-07, 0, 0.00178623, 0, 0
22.1594, 0, 0.00173882, 0, 1.41421, -0.00173882, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.59714e-07, 0, 0.00173846, 0, 0
22.1673, 0, 0.00169215, 0, 1.41421, -0.00169215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.45819e-07, 0, 0.00169171, 0, 0
22.1752, 0, 0.00164653, 0, 1.41421, -0.00164653, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.60807e-07, 0, 0.00164597, 0, 0
22.183, 0, 0.00160199, 0, 1.41421, -0.00160199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.13625e-07, 0, 0.00160127, 0, 0
22.1909, 0, 0.00155856, 0, 1.41421, -0.00155856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.15719e-07, 0, 0.00155765, 0, 0
22.1988, 0, 0.00151626, 0, 1.41421, -0.00151626, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18187e-06, 0, 0.00151508, 0, 0
22.2067, 0, 0.00147513, 0, 1.41421, -0.00147513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53066e-06, 0, 0.0014736, 0, 0
22.2146, 0, 0.00143519, 0, 1.41421, -0.00143519, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98563e-06, 0, 0.0014332, 0, 0
22.2224, 0, 0.00139649, 0, 1.41421, -0.00139649, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57613e-06, 0, 0.00139392, 0, 0
22.2303, 0, 0.00135906, 0, 1.41421, -0.00135906, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.33935e-06, 0, 0.00135572, 0, 0
22.2382, 0, 0.00132294, 0, 1.41421, -0.00132294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.32094e-06, 0, 0.00131862, 0, 0
22.2461, 0, 0.00128818, 0, 1.41421, -0.00128818, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.57744e-06, 0, 0.00128261, 0, 0
22.254, 0, 0.00125486, 0, 1.41421, -0.00125486, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.17824e-06, 0, 0.00124768, 0, 0
22.2619, 0, 0.00122303, 0, 1.41421, -0.00122303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.20808e-06, 0, 0.00121382, 0, 0
22.2697, 0, 0.00119278, 0, 1.41421, -0.00119278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17698e-05, 0, 0.00118101, 0, 0
22.2776, 0, 0.00116423, 0, 1.41421, -0.00116423, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49864e-05, 0, 0.00114925, 0, 0
22.2855, 0, 0.00113749, 0, 1.41421, -0.00113749, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90083e-05, 0, 0.00111848, 0, 0
22.2934, 0, 0.0011127, 0, 1.41421, -0.0011127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4012e-05, 0, 0.00108869, 0, 0
22.3013, 0, 0.00109006, 0, 1.41421, -0.00109006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.02076e-05, 0, 0.00105985, 0, 0
22.3092, 0, 0.00106978, 0, 1.41421, -0.00106978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.784e-05, 0, 0.00103194, 0, 0
22.317, 0, 0.0010521, 0, 1.41421, -0.0010521, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.72024e-05, 0, 0.00100489, 0, 0
22.3249, 0, 0.00103732, 0, 1.41421, -0.00103732, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.8629e-05, 0, 0.000978691, 0, 0
22.3328, 0, 0.0010258, 0, 1.41421, -0.0010258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.25041e-05, 0, 0.000953293, 0, 0
22.3407, 0, 0.00101793, 0, 1.41421, -0.00101793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.92792e-05, 0, 0.000928648, 0, 0
22.3486, 0, 0.00101418, 0, 1.41421, -0.00101418, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000109458, 0, 0.000904717, 0, 0
22.3565, 0, 0.00101507, 0, 1.41421, -0.00101507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000133619, 0, 0.000881454, 0, 0
22.3643, 0, 0.00102122, 0, 1.41421, -0.00102122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000162387, 0, 0.000858832, 0, 0
22.3722, 0, 0.00103329, 0, 1.41421, -0.00103329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000196495, 0, 0.000836791, 0, 0
22.3801, 0, 0.00105202, 0, 1.41421, -0.00105202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000236727, 0, 0.000815294, 0, 0
22.388, 0, 0.00107824, 0, 1.41421, -0.00107824, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000283937, 0, 0.000794306, 0, 0
22.3959, 0, 0.00111286, 0, 1.41421, -0.00111286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000339088, 0, 0.000773777, 0, 0
22.4037, 0, 0.00115685, 0, 1.41421, -0.00115685, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000403179, 0, 0.000753672, 0, 0
22.4116, 0, 0.00121124, 0, 1.41421, -0.00121124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000477286, 0, 0.000733958, 0, 0
22.4195, 0, 0.00127713, 0, 1.41421, -0.00127713, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000562521, 0, 0.000714604, 0, 0
22.4274, 0, 0.00135568, 0, 1.41421, -0.00135568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000660107, 0, 0.000695569, 0, 0
22.4353, 0, 0.00144806, 0, 1.41421, -0.00144806, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000771235, 0, 0.000676829, 0, 0
22.4432, 0, 0.00155549, 0, 1.41421, -0.00155549, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000897136, 0, 0.000658358, 0, 0
22.451, 0, 0.00167913, 0, 1.41421, -0.00167913, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001039, 0, 0.000640137, 0, 0
22.4589, 0, 0.00182022, 0, 1.41421, -0.00182022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00119808, 0, 0.000622136, 0, 0
22.4668, 0, 0.00197989, 0, 1.41421, -0.00197989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00137555, 0, 0.000604337, 0, 0
22.4747, 0, 0.00215905, 0, 1.41421, -0.00215905, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00157232, 0, 0.000586738, 0, 0
22.4826, 0, 0.00235878, 0, 1.41421, -0.00235878, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00178946, 0, 0.000569315, 0, 0
22.4905, 0, 0.00257979, 0, 1.41421, -0.00257979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00202773, 0, 0.000552063, 0, 0
22.4983, 0, 0.00282271, 0, 1.41421, -0.00282271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00228773, 0, 0.000534976, 0, 0
22.5062, 0, 0.00308784, 0, 1.41421, -0.00308784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00256979, 0, 0.000518053, 0, 0
22.5141, 0, 0.00337545, 0, 1.41421, -0.00337545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00287416, 0, 0.000501286, 0, 0
22.522, 0, 0.00368532, 0, 1.41421, -0.00368532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00320063, 0, 0.000484682, 0, 0
22.5299, 0, 0.00401689, 0, 1.41421, -0.00401689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00354865, 0, 0.000468247, 0, 0
22.5377, 0, 0.00436954, 0, 1.41421, -0.00436954, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00391755, 0, 0.00045198, 0, 0
22.5456, 0, 0.00474198, 0, 1.41421, -0.00474198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00430609, 0, 0.000435894, 0, 0
22.5535, 0, 0.00513267, 0, 1.41421, -0.00513267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00471267, 0, 0.00042, 0, 0
22.5614, 0, 0.00553956, 0, 1.41421, -0.00553956, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00513525, 0, 0.000404312, 0, 0
22.5693, 0, 0.00596051, 0, 1.41421, -0.00596051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00557167, 0, 0.000388837, 0, 0
22.5772, 0, 0.00639279, 0, 1.41421, -0.00639279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0060192, 0, 0.00037359, 0, 0
22.585, 0, 0.0068331, 0, 1.41421, -0.0068331, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00647451, 0, 0.000358594, 0, 0
22.5929, 0, 0.007278, 0, 1.41421, -0.007278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00693414, 0, 0.000343865, 0, 0
22.6008, 0, 0.00772397, 0, 1.41421, -0.00772397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00739455, 0, 0.000329413, 0, 0
22.6087, 0, 0.00816689, 0, 1.41421, -0.00816689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00785163, 0, 0.000315259, 0, 0
22.6166, 0, 0.00860243, 0, 1.41421, -0.00860243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00830101, 0, 0.000301423, 0, 0
22.6245, 0, 0.00902649, 0, 1.41421, -0.00902649, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00873858, 0, 0.000287916, 0, 0
22.6323, 0, 0.0094345, 0, 1.41421, -0.0094345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00915974, 0, 0.000274756, 0, 0
22.6402, 0, 0.00982203, 0, 1.41421, -0.00982203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00956007, 0, 0.000261959, 0, 0
22.6481, 0, 0.0101846, 0, 1.41421, -0.0101846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00993509, 0, 0.000249544, 0, 0
22.656, 0, 0.0105183, 0, 1.41421, -0.0105183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0102808, 0, 0.000237516, 0, 0
22.6639, 0, 0.0108189, 0, 1.41421, -0.0108189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.010593, 0, 0.00022589, 0, 0
22.6717, 0, 0.0110828, 0, 1.41421, -0.0110828, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0108682, 0, 0.00021468, 0, 0
22.6796, 0, 0.0113069, 0, 1.41421, -0.0113069, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011103, 0, 0.000203887, 0, 0
22.6875, 0, 0.0114882, 0, 1.41421, -0.0114882, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0112946, 0, 0.000193519, 0, 0
22.6954, 0, 0.0116243, 0, 1.41421, -0.0116243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0114407, 0, 0.000183585, 0, 0
22.7033, 0, 0.0117135, 0, 1.41421, -0.0117135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0115394, 0, 0.000174087, 0, 0
22.7112, 0, 0.0117548, 0, 1.41421, -0.0117548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0115897, 0, 0.000165021, 0, 0
22.719, 0, 0.0117474, 0, 1.41421, -0.0117474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011591, 0, 0.000156387, 0, 0
22.7269, 0, 0.0116915, 0, 1.41421, -0.0116915, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0115433, 0, 0.000148184, 0, 0
22.7348, 0, 0.0115877, 0, 1.41421, -0.0115877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0114473, 0, 0.000140402, 0, 0
22.7427, 0, 0.0114374, 0, 1.41421, -0.0114374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0113044, 0, 0.000133035, 0, 0
22.7506, 0, 0.0112424, 0, 1.41421, -0.0112424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0111163, 0, 0.000126075, 0, 0
22.7585, 0, 0.0110053, 0, 1.41421, -0.0110053, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0108858, 0, 0.000119512, 0, 0
22.7663, 0, 0.0107288, 0, 1.41421, -0.0107288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0106154, 0, 0.000113329, 0, 0
22.7742, 0, 0.0104163, 0, 1.41421, -0.0104163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0103088, 0, 0.000107517, 0, 0
22.7821, 0, 0.0100716, 0, 1.41421, -0.0100716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00996951, 0, 0.000102059, 0, 0
22.79, 0, 0.00969864, 0, 1.41421, -0.00969864, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0096017, 0, 9.69405e-05, 0, 0
22.7979, 0, 0.00930174, 0, 1.41421, -0.00930174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00920959, 0, 9.21445e-05, 0, 0
22.8057, 0, 0.00888523, 0, 1.41421, -0.00888523, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00879757, 0, 8.76542e-05, 0, 0
22.8136, 0, 0.00845367, 0, 1.41421, -0.00845367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00837022, 0, 8.34531e-05, 0, 0
22.8215, 0, 0.00801129, 0, 1.41421, -0.00801129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00793177, 0, 7.95217e-05, 0, 0
22.8294, 0, 0.00756254, 0, 1.41421, -0.00756254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00748669, 0, 7.58433e-05, 0, 0
22.8373, 0, 0.00711163, 0, 1.41421, -0.00711163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00703923, 0, 7.24005e-05, 0, 0
22.8452, 0, 0.00666268, 0, 1.41421, -0.00666268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0065935, 0, 6.91767e-05, 0, 0
22.853, 0, 0.00621922, 0, 1.41421, -0.00621922, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00615307, 0, 6.61535e-05, 0, 0
22.8609, 0, 0.00578482, 0, 1.41421, -0.00578482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0057215, 0, 6.33152e-05, 0, 0
22.8688, 0, 0.00536271, 0, 1.41421, -0.00536271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00530206, 0, 6.06469e-05, 0, 0
22.8767, 0, 0.00495546, 0, 1.41421, -0.00495546, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00489732, 0, 5.81321e-05, 0, 0
22.8846, 0, 0.00456557, 0, 1.41421, -0.00456557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00450982, 0, 5.57571e-05, 0, 0
22.8925, 0, 0.00419509, 0, 1.41421, -0.00419509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00414158, 0, 5.35086e-05, 0, 0
22.9003, 0, 0.00384566, 0, 1.41421, -0.00384566, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00379429, 0, 5.1374e-05, 0, 0
22.9082, 0, 0.00351858, 0, 1.41421, -0.00351858, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00346924, 0, 4.93415e-05, 0, 0
22.9161, 0, 0.00321478, 0, 1.41421, -0.00321478, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00316738, 0, 4.74005e-05, 0, 0
22.924, 0, 0.00293485, 0, 1.41421, -0.00293485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00288931, 0, 4.55412e-05, 0, 0
22.9319, 0, 0.00267915, 0, 1.41421, -0.00267915, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0026354, 0, 4.3755e-05, 0, 0
22.9397, 0, 0.00244754, 0, 1.41421, -0.00244754, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00240551, 0, 4.20331e-05, 0, 0
22.9476, 0, 0.00223983, 0, 1.41421, -0.00223983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00219946, 0, 4.0369e-05, 0, 0
22.9555, 0, 0.00205555, 0, 1.41421, -0.00205555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0020168, 0, 3.87568e-05, 0, 0
22.9634, 0, 0.00189393, 0, 1.41421, -0.00189393, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00185674, 0, 3.71903e-05, 0, 0
22.9713, 0, 0.00175412, 0, 1.41421, -0.00175412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171845, 0, 3.56654e-05, 0, 0
22.9792, 0, 0.0016351, 0, 1.41421, -0.0016351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00160092, 0, 3.41783e-05, 0, 0
22.987, 2, 0.00153575, 0, 2, 1.99846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00150302, 0, 3.27261e-05, 0, 0
22.9949, 0, 0.00145476, 0, 1.41421, -0.00145476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00142345, 0, 3.13057e-05, 0, 0
23.0028, 0, 0.00139084, 0, 1.41421, -0.00139084, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00136092, 0, 2.99155e-05, 0, 0
23.0107, 0, 0.00134259, 0, 1.41421, -0.00134259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00131404, 0, 2.85542e-05, 0, 0
23.0186, 0, 0.00130861, 0, 1.41421, -0.00130861, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00128139, 0, 2.72208e-05, 0, 0
23.0265, 0, 0.00128743, 0, 1.41421, -0.00128743, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00126152, 0, 2.5915e-05, 0, 0
23.0343, 0, 0.00127761, 0, 1.41421, -0.00127761, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00125297, 0, 2.46367e-05, 0, 0
23.0422, 0, 0.00127768, 0, 1.41421, -0.00127768, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0012543, 0, 2.33863e-05, 0, 0
23.0501, 0, 0.00128621, 0, 1.41421, -0.00128621, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00126405, 0, 2.21639e-05, 0, 0
23.058, 0, 0.00130179, 0, 1.41421, -0.00130179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00128082, 0, 2.09703e-05, 0, 0
23.0659, 0, 0.00132302, 0, 1.41421, -0.00132302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00130321, 0, 1.98067e-05, 0, 0
23.0737, 2, 0.00134858, 0, 2, 1.99865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00132991, 0, 1.86737e-05, 0, 0
