   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_40.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
6.94706, 468, 492.358, 37.5407, 21.6795, -24.3578, 37.5407, 0, 492.358, 37.5407, 37.5407, 37.5407, 37.5407, 37.5407, 37.5407, 37.5407, 37.5407, 37.5407, 37.5407, 37.5407, 37.5409
6.95496, 526, 556.451, 37.3731, 22.9783, -30.4514, 37.3731, 0, 556.451, 37.3731, 37.3731, 37.3731, 37.3731, 37.3731, 37.3731, 37.3731, 37.3731, 37.3731, 37.3731, 37.3731, 37.3733
6.96287, 590, 623.764, 37.1739, 24.3311, -33.7642, 37.1739, 0, 623.764, 37.1739, 37.1739, 37.1739, 37.1739, 37.1739, 37.1739, 37.1739, 37.1739, 37.1739, 37.1739, 37.1739, 37.1742
6.97078, 700, 693.326, 36.9388, 26.4953, 6.67352, 36.9388, 0, 693.326, 36.9388, 36.9388, 36.9388, 36.9388, 36.9388, 36.9388, 36.9388, 36.9388, 36.9388, 36.9388, 36.9388, 36.9391
6.97868, 760, 763.969, 36.6632, 27.6043, -3.96869, 36.6632, 0, 763.968, 36.6632, 36.6632, 36.6632, 36.6632, 36.6632, 36.6632, 36.6632, 36.6632, 36.6632, 36.6632, 36.6632, 36.6637
6.98659, 802, 834.349, 36.3429, 28.3549, -32.3492, 36.3429, 0, 834.349, 36.3429, 36.3429, 36.3429, 36.3429, 36.3429, 36.3429, 36.3429, 36.3429, 36.3429, 36.3429, 36.3429, 36.3434
6.9945, 830, 903.011, 35.9735, 28.8444, -73.0109, 35.9735, 0, 903.01, 35.9735, 35.9735, 35.9735, 35.9735, 35.9735, 35.9735, 35.9735, 35.9735, 35.9735, 35.9735, 35.9735, 35.9742
7.0024, 1000, 968.142, 35.2664, 31.6544, 31.8575, 35.2664, 0, 968.142, 35.2664, 35.2664, 35.2664, 35.2664, 35.2664, 35.2664, 35.2664, 35.2664, 35.2664, 35.2664, 35.2664, 35.2672
7.01031, 966, 1027.83, 33.8671, 31.1127, -61.8345, 33.8671, 0, 1027.83, 33.8671, 33.8671, 33.8671, 33.8671, 33.8671, 33.8671, 33.8671, 33.8671, 33.8671, 33.8671, 33.8671, 33.868
7.01822, 1046, 1081.74, 32.9509, 32.3728, -35.7382, 32.9509, 0, 1081.74, 32.9509, 32.9509, 32.9509, 32.9509, 32.9509, 32.9509, 32.9509, 32.9509, 32.9509, 32.9509, 32.9509, 32.952
7.02612, 1000, 1127.94, 32.0247, 31.6544, -127.945, 32.0247, 0, 1127.94, 32.0247, 32.0247, 32.0247, 32.0247, 32.0247, 32.0247, 32.0247, 32.0247, 32.0247, 32.0247, 32.0247, 32.0259
7.03403, 1094, 1165.18, 31.0618, 33.1059, -71.1793, 31.0618, 0, 1165.18, 31.0618, 31.0618, 31.0618, 31.0618, 31.0618, 31.0618, 31.0618, 31.0618, 31.0618, 31.0618, 31.0618, 31.0633
7.04194, 1146, 1192.4, 30.0677, 33.8821, -46.4001, 30.0677, 0, 1192.4, 30.0677, 30.0677, 30.0677, 30.0677, 30.0677, 30.0677, 30.0677, 30.0677, 30.0677, 30.0677, 30.0677, 30.0693
7.04984, 1162, 1208.84, 29.0487, 34.1174, -46.8409, 29.0487, 0, 1208.84, 29.0487, 29.0487, 29.0487, 29.0487, 29.0487, 29.0487, 29.0487, 29.0487, 29.0487, 29.0487, 29.0487, 29.0506
7.05775, 1142, 1214.03, 28.0126, 33.8231, -72.0317, 28.0126, 0, 1214.03, 28.0126, 28.0126, 28.0126, 28.0126, 28.0126, 28.0126, 28.0126, 28.0126, 28.0126, 28.0126, 28.0126, 28.0148
7.06566, 1158, 1207.82, 26.966, 34.0588, -49.8243, 26.966, 0, 1207.82, 26.966, 26.966, 26.966, 26.966, 26.966, 26.966, 26.966, 26.966, 26.966, 26.966, 26.966, 26.9684
7.07356, 1066, 1190.4, 25.9173, 32.6803, -124.398, 25.9173, 0, 1190.4, 25.9173, 25.9173, 25.9173, 25.9173, 25.9173, 25.9173, 25.9173, 25.9173, 25.9173, 25.9173, 25.9173, 25.9199
7.08147, 1056, 1162.25, 24.8755, 32.5269, -106.253, 24.8755, 0, 1162.25, 24.8755, 24.8755, 24.8755, 24.8755, 24.8755, 24.8755, 24.8755, 24.8755, 24.8755, 24.8755, 24.8755, 24.8784
7.08938, 976, 1124.18, 23.8498, 31.273, -148.175, 23.8498, 0, 1124.17, 23.8498, 23.8498, 23.8498, 23.8498, 23.8498, 23.8498, 23.8498, 23.8498, 23.8498, 23.8498, 23.8498, 23.8528
7.09728, 988, 1077.22, 22.8499, 31.4643, -89.2196, 22.8499, 0, 1077.22, 22.8499, 22.8499, 22.8499, 22.8499, 22.8499, 22.8499, 22.8499, 22.8499, 22.8499, 22.8499, 22.8499, 22.8532
7.10519, 978, 1022.64, 21.8824, 31.305, -44.6376, 21.8824, 0, 1022.63, 21.8824, 21.8824, 21.8824, 21.8824, 21.8824, 21.8824, 21.8824, 21.8824, 21.8824, 21.8824, 21.8824, 21.8858
7.1131, 866, 961.839, 20.9544, 29.4618, -95.8389, 20.9544, 0, 961.835, 20.9544, 20.9544, 20.9544, 20.9544, 20.9544, 20.9544, 20.9544, 20.9544, 20.9544, 20.9544, 20.9544, 20.958
7.121, 868, 896.31, 20.0721, 29.4958, -28.3101, 20.0721, 0, 896.306, 20.0721, 20.0721, 20.0721, 20.0721, 20.0721, 20.0721, 20.0721, 20.0721, 20.0721, 20.0721, 20.0721, 20.0758
7.12891, 788, 827.59, 19.2407, 28.1069, -39.5901, 19.2407, 0, 827.586, 19.2407, 19.2407, 19.2407, 19.2407, 19.2407, 19.2407, 19.2407, 19.2407, 19.2407, 19.2407, 19.2407, 19.2446
7.13682, 698, 757.175, 18.4643, 26.4575, -59.1752, 18.4643, 0, 757.171, 18.4643, 18.4643, 18.4643, 18.4643, 18.4643, 18.4643, 18.4643, 18.4643, 18.4643, 18.4643, 18.4643, 18.4682
7.14472, 612, 686.485, 17.7453, 24.779, -74.4854, 17.7453, 0, 686.481, 17.7453, 17.7453, 17.7453, 17.7453, 17.7453, 17.7453, 17.7453, 17.7453, 17.7453, 17.7453, 17.7453, 17.7492
7.15263, 582, 616.815, 17.0844, 24.1661, -34.8155, 17.0844, 0, 616.812, 17.0844, 17.0844, 17.0844, 17.0844, 17.0844, 17.0844, 17.0844, 17.0844, 17.0844, 17.0844, 17.0844, 17.0884
7.16054, 458, 549.302, 16.4813, 21.4476, -91.3019, 16.4813, 0, 549.298, 16.4813, 16.4813, 16.4813, 16.4813, 16.4813, 16.4813, 16.4813, 16.4813, 16.4813, 16.4813, 16.4813, 16.4852
7.16844, 434, 484.899, 15.9345, 20.8806, -50.899, 15.9345, 0, 484.895, 15.9345, 15.9345, 15.9345, 15.9345, 15.9345, 15.9345, 15.9345, 15.9345, 15.9345, 15.9345, 15.9345, 15.9383
7.17635, 404, 424.365, 15.4416, 20.1494, -20.3654, 15.4416, 0, 424.362, 15.4416, 15.4416, 15.4416, 15.4416, 15.4416, 15.4416, 15.4416, 15.4416, 15.4416, 15.4416, 15.4416, 15.4453
7.18426, 342, 368.262, 14.9995, 18.5472, -26.2617, 14.9995, 0, 368.258, 14.9995, 14.9995, 14.9995, 14.9995, 14.9995, 14.9995, 14.9995, 14.9995, 14.9995, 14.9995, 14.9995, 15.003
7.19216, 318, 316.957, 14.6039, 17.8885, 1.04306, 14.6039, 0, 316.954, 14.6039, 14.6039, 14.6039, 14.6039, 14.6039, 14.6039, 14.6039, 14.6039, 14.6039, 14.6039, 14.6039, 14.6073
7.20007, 228, 270.638, 14.2499, 15.1658, -42.6382, 14.2499, 0, 270.635, 14.2499, 14.2499, 14.2499, 14.2499, 14.2499, 14.2499, 14.2499, 14.2499, 14.2499, 14.2499, 14.2499, 14.2531
7.20798, 212, 229.345, 13.9325, 14.6287, -17.3454, 13.9325, 0, 229.342, 13.9325, 13.9325, 13.9325, 13.9325, 13.9325, 13.9325, 13.9325, 13.9325, 13.9325, 13.9325, 13.9325, 13.9355
7.21588, 162, 192.967, 13.6464, 12.8062, -30.9672, 13.6464, 0, 192.964, 13.6464, 13.6464, 13.6464, 13.6464, 13.6464, 13.6464, 13.6464, 13.6464, 13.6464, 13.6464, 13.6464, 13.6492
7.22379, 158, 161.294, 13.3867, 12.6491, -3.29384, 13.3867, 0, 161.291, 13.3867, 13.3867, 13.3867, 13.3867, 13.3867, 13.3867, 13.3867, 13.3867, 13.3867, 13.3867, 13.3867, 13.3892
7.2317, 90, 134.027, 13.1481, 9.59166, -44.0274, 13.1481, 0, 134.025, 13.1481, 13.1481, 13.1481, 13.1481, 13.1481, 13.1481, 13.1481, 13.1481, 13.1481, 13.1481, 13.1481, 13.1504
7.2396, 100, 110.817, 12.9259, 10.0995, -10.8172, 12.9259, 0, 110.815, 12.9259, 12.9259, 12.9259, 12.9259, 12.9259, 12.9259, 12.9259, 12.9259, 12.9259, 12.9259, 12.9259, 12.928
7.24751, 106, 91.2682, 12.7156, 10.3923, 14.7318, 12.7156, 0, 91.2663, 12.7156, 12.7156, 12.7156, 12.7156, 12.7156, 12.7156, 12.7156, 12.7156, 12.7156, 12.7156, 12.7156, 12.7175
7.25542, 70, 74.9743, 12.5134, 8.48528, -4.97425, 12.5134, 0, 74.9726, 12.5134, 12.5134, 12.5134, 12.5134, 12.5134, 12.5134, 12.5134, 12.5134, 12.5134, 12.5134, 12.5134, 12.515
7.26333, 46, 61.532, 12.3154, 6.9282, -15.532, 12.3154, 0, 61.5305, 12.3154, 12.3154, 12.3154, 12.3154, 12.3154, 12.3154, 12.3154, 12.3154, 12.3154, 12.3154, 12.3154, 12.3169
7.27123, 58, 50.5496, 12.1188, 7.74597, 7.45039, 12.1188, 0, 50.5484, 12.1188, 12.1188, 12.1188, 12.1188, 12.1188, 12.1188, 12.1188, 12.1188, 12.1188, 12.1188, 12.1188, 12.1201
7.27914, 40, 41.6588, 11.9209, 6.48074, -1.65881, 11.9209, 0, 41.6577, 11.9209, 11.9209, 11.9209, 11.9209, 11.9209, 11.9209, 11.9209, 11.9209, 11.9209, 11.9209, 11.9209, 11.9219
7.28705, 28, 34.5238, 11.7196, 5.47723, -6.52375, 11.7196, 0, 34.5228, 11.7196, 11.7196, 11.7196, 11.7196, 11.7196, 11.7196, 11.7196, 11.7196, 11.7196, 11.7196, 11.7196, 11.7205
7.29495, 18, 28.8444, 11.5135, 4.47214, -10.8444, 11.5135, 0, 28.8436, 11.5135, 11.5135, 11.5135, 11.5135, 11.5135, 11.5135, 11.5135, 11.5135, 11.5135, 11.5135, 11.5135, 11.5142
7.30286, 24, 24.4612, 11.4078, 5.09902, -0.461205, 11.4078, 0, 24.4605, 11.4078, 11.4078, 11.4078, 11.4078, 11.4078, 11.4078, 11.4078, 11.4078, 11.4078, 11.4078, 11.4078, 11.4085
7.31077, 10, 21.2248, 11.481, 3.4641, -11.2248, 11.481, 0, 21.2243, 11.481, 11.481, 11.481, 11.481, 11.481, 11.481, 11.481, 11.481, 11.481, 11.481, 11.481, 11.4816
7.31867, 22, 18.4917, 11.2829, 4.89898, 3.50829, 11.2829, 0, 18.4912, 11.2829, 11.2829, 11.2829, 11.2829, 11.2829, 11.2829, 11.2829, 11.2829, 11.2829, 11.2829, 11.2829, 11.2834
7.32658, 12, 16.3362, 11.0499, 3.74166, -4.33615, 11.0499, 0, 16.3357, 11.0499, 11.0499, 11.0499, 11.0499, 11.0499, 11.0499, 11.0499, 11.0499, 11.0499, 11.0499, 11.0499, 11.0504
7.33449, 8, 14.661, 10.8189, 3.16228, -6.66097, 10.8189, 0, 14.6606, 10.8189, 10.8189, 10.8189, 10.8189, 10.8189, 10.8189, 10.8189, 10.8189, 10.8189, 10.8189, 10.8189, 10.8193
7.34239, 2, 13.3579, 10.59, 2, -11.3579, 10.59, 0, 13.3575, 10.59, 10.59, 10.59, 10.59, 10.59, 10.59, 10.59, 10.59, 10.59, 10.59, 10.59, 10.5904
7.3503, 6, 12.3402, 10.3636, 2.82843, -6.34017, 10.3636, 0, 12.3397, 10.3636, 10.3636, 10.3636, 10.3636, 10.3636, 10.3636, 10.3636, 10.3636, 10.3636, 10.3636, 10.3636, 10.3641
7.35821, 12, 11.5802, 10.181, 3.74166, 0.419776, 10.181, 0, 11.5797, 10.181, 10.181, 10.181, 10.181, 10.181, 10.181, 10.181, 10.181, 10.181, 10.181, 10.181, 10.1815
7.36611, 16, 10.982, 10, 4.24264, 5.01803, 10, 0, 10.9813, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10.0006
7.37402, 8, 10.564, 9.88061, 3.16228, -2.56395, 9.88061, 0, 10.5631, 9.88061, 9.88061, 9.88061, 9.88061, 9.88061, 9.88061, 9.88061, 9.88061, 9.88061, 9.88061, 9.88061, 9.88141
7.38193, 8, 10.2334, 9.76176, 3.16228, -2.23342, 9.76176, 0, 10.2324, 9.76176, 9.76176, 9.76176, 9.76176, 9.76176, 9.76176, 9.76176, 9.76176, 9.76176, 9.76176, 9.76176, 9.76282
7.38983, 10, 9.96671, 9.64363, 3.4641, 0.0332937, 9.64363, 0, 9.96529, 9.64363, 9.64363, 9.64363, 9.64363, 9.64363, 9.64363, 9.64363, 9.64363, 9.64363, 9.64363, 9.64363, 9.64505
7.39774, 18, 9.74625, 9.52639, 4.47214, 8.25375, 9.52639, 0, 9.74436, 9.52639, 9.52639, 9.52639, 9.52639, 9.52639, 9.52639, 9.52639, 9.52639, 9.5264, 9.52639, 9.52639, 9.52829
7.40565, 10, 9.55866, 9.4097, 3.4641, 0.441342, 9.4097, 0, 9.55613, 9.4097, 9.4097, 9.4097, 9.4097, 9.4097, 9.4097, 9.4097, 9.4097, 9.4097, 9.4097, 9.4097, 9.41223
7.41355, 14, 9.39461, 9.29373, 4, 4.60539, 9.29373, 0, 9.39126, 9.29373, 9.29373, 9.29373, 9.29373, 9.29373, 9.29373, 9.29373, 9.29373, 9.29373, 9.29373, 9.29373, 9.29708
7.42146, 12, 9.24751, 9.17869, 3.74166, 2.75249, 9.17869, 0, 9.2431, 9.17869, 9.17869, 9.17869, 9.17869, 9.17869, 9.17869, 9.17869, 9.17869, 9.17869, 9.17869, 9.17869, 9.18311
7.42937, 8, 9.11207, 9.06413, 3.16228, -1.11207, 9.06413, 0, 9.1063, 9.06413, 9.06413, 9.06413, 9.06413, 9.06413, 9.06413, 9.06413, 9.06413, 9.06414, 9.06413, 9.06413, 9.0699
7.43727, 12, 8.98513, 8.95029, 3.74166, 3.01487, 8.95029, 0, 8.97767, 8.95029, 8.95029, 8.95029, 8.95029, 8.95029, 8.95029, 8.95029, 8.95029, 8.9503, 8.95029, 8.95029, 8.95776
7.44518, 14, 8.86465, 8.83746, 4, 5.13535, 8.83746, 0, 8.85508, 8.83746, 8.83746, 8.83746, 8.83746, 8.83746, 8.83746, 8.83746, 8.83746, 8.83746, 8.83746, 8.83746, 8.84702
7.45309, 12, 8.74844, 8.72503, 3.74166, 3.25156, 8.72503, 0, 8.73628, 8.72503, 8.72503, 8.72503, 8.72503, 8.72503, 8.72503, 8.72503, 8.72503, 8.72503, 8.72503, 8.72503, 8.73718
7.46099, 14, 8.63574, 8.61332, 4, 5.36426, 8.61332, 0, 8.62044, 8.61332, 8.61332, 8.61332, 8.61332, 8.61332, 8.61332, 8.61332, 8.61332, 8.61332, 8.61332, 8.61332, 8.62862
7.4689, 16, 8.52622, 8.50268, 4.24264, 7.47378, 8.50268, 0, 8.50715, 8.50268, 8.50268, 8.50268, 8.50268, 8.50268, 8.50268, 8.50268, 8.50268, 8.50268, 8.50268, 8.50268, 8.52175
7.47681, 18, 8.41872, 8.39239, 4.47214, 9.58128, 8.39239, 0, 8.39517, 8.39239, 8.39239, 8.39239, 8.39239, 8.39239, 8.39239, 8.39239, 8.39239, 8.39239, 8.39239, 8.39239, 8.41593
7.48471, 8, 8.31334, 8.28282, 3.16228, -0.313335, 8.28282, 0, 8.28453, 8.28282, 8.28282, 8.28282, 8.28282, 8.28282, 8.28282, 8.28282, 8.28282, 8.28282, 8.28282, 8.28282, 8.31162
7.49262, 10, 8.21028, 8.17433, 3.4641, 1.78972, 8.17433, 0, 8.17538, 8.17433, 8.17433, 8.17433, 8.17433, 8.17433, 8.17433, 8.17433, 8.17433, 8.17433, 8.17433, 8.17433, 8.20923
7.50053, 12, 8.10871, 8.06619, 3.74166, 3.89129, 8.06619, 0, 8.06683, 8.06619, 8.06619, 8.06619, 8.06619, 8.06619, 8.06619, 8.06619, 8.06619, 8.06619, 8.06619, 8.06619, 8.10807
7.50843, 16, 8.00896, 7.95878, 4.24264, 7.99104, 7.95878, 0, 7.95916, 7.95878, 7.95878, 7.95878, 7.95878, 7.95878, 7.95878, 7.95878, 7.95878, 7.95878, 7.95878, 7.95878, 8.00857
7.51634, 10, 7.9113, 7.85243, 3.4641, 2.0887, 7.85243, 0, 7.85266, 7.85243, 7.85243, 7.85243, 7.85243, 7.85243, 7.85243, 7.85243, 7.85243, 7.85243, 7.85243, 7.85243, 7.91107
7.52425, 16, 7.81501, 7.74646, 4.24264, 8.18499, 7.74646, 0, 7.74659, 7.74646, 7.74646, 7.74646, 7.74646, 7.74646, 7.74646, 7.74646, 7.74646, 7.74646, 7.74646, 7.74646, 7.81487
7.53216, 8, 7.72036, 7.6412, 3.16228, 0.279638, 7.6412, 0, 7.64128, 7.6412, 7.6412, 7.6412, 7.6412, 7.6412, 7.6412, 7.6412, 7.6412, 7.6412, 7.6412, 7.6412, 7.72028
7.54006, 8, 7.62758, 7.53699, 3.16228, 0.372421, 7.53699, 0, 7.53704, 7.53699, 7.53699, 7.53699, 7.53699, 7.53699, 7.53699, 7.53699, 7.53699, 7.53699, 7.53699, 7.53699, 7.62753
7.54797, 0, 7.53589, 7.43318, 1.41421, -7.53589, 7.43318, 0, 7.43319, 7.43318, 7.43318, 7.43318, 7.43318, 7.43318, 7.43318, 7.43318, 7.43318, 7.43318, 7.43318, 7.43318, 7.53588
7.55588, 16, 7.44551, 7.33009, 4.24264, 8.55449, 7.33009, 0, 7.3301, 7.33009, 7.33009, 7.33009, 7.33009, 7.33009, 7.33009, 7.33009, 7.33009, 7.33009, 7.33009, 7.33009, 7.4455
7.56378, 8, 7.35651, 7.22802, 3.16228, 0.643493, 7.22802, 0, 7.22802, 7.22802, 7.22802, 7.22802, 7.22802, 7.22802, 7.22802, 7.22802, 7.22802, 7.22802, 7.22802, 7.22802, 7.3565
7.57169, 12, 7.26809, 7.12637, 3.74166, 4.73191, 7.12637, 0, 7.12638, 7.12637, 7.12637, 7.12637, 7.12637, 7.12637, 7.12637, 7.12637, 7.12637, 7.12638, 7.12637, 7.12637, 7.26809
7.5796, 2, 7.18031, 7.02545, 2, -5.18031, 7.02545, 0, 7.02545, 7.02545, 7.02545, 7.02545, 7.02545, 7.02545, 7.02545, 7.02545, 7.02545, 7.02545, 7.02545, 7.02545, 7.1803
7.5875, 12, 7.09318, 6.92553, 3.74166, 4.90682, 6.92553, 0, 6.92553, 6.92553, 6.92553, 6.92553, 6.92553, 6.92553, 6.92553, 6.92553, 6.92553, 6.92553, 6.92553, 6.92553, 7.09318
7.59541, 6, 7.00587, 6.82604, 2.82843, -1.00587, 6.82604, 0, 6.82604, 6.82604, 6.82604, 6.82604, 6.82604, 6.82604, 6.82604, 6.82604, 6.82604, 6.82604, 6.82604, 6.82604, 7.00587
7.60332, 4, 6.91839, 6.72727, 2.44949, -2.91839, 6.72727, 0, 6.72727, 6.72727, 6.72727, 6.72727, 6.72727, 6.72727, 6.72727, 6.72727, 6.72727, 6.72727, 6.72727, 6.72727, 6.91839
7.61122, 16, 6.89253, 6.69129, 4.24264, 9.10747, 6.69129, 0, 6.69129, 6.69129, 6.69129, 6.69129, 6.69129, 6.69129, 6.69129, 6.69129, 6.69129, 6.69129, 6.69129, 6.69129, 6.89253
7.61913, 2, 6.8584, 6.64845, 2, -4.8584, 6.64845, 0, 6.64845, 6.64845, 6.64845, 6.64845, 6.64845, 6.64845, 6.64845, 6.64845, 6.64845, 6.64845, 6.64845, 6.64845, 6.8584
7.62704, 4, 6.81586, 6.59882, 2.44949, -2.81586, 6.59882, 0, 6.59882, 6.59882, 6.59882, 6.59882, 6.59882, 6.59882, 6.59882, 6.59882, 6.59882, 6.59882, 6.59882, 6.59882, 6.81586
7.63494, 6, 6.76595, 6.54364, 2.82843, -0.765947, 6.54364, 0, 6.54364, 6.54364, 6.54364, 6.54364, 6.54364, 6.54364, 6.54364, 6.54364, 6.54364, 6.54364, 6.54364, 6.54364, 6.76595
7.64285, 2, 6.71032, 6.48469, 2, -4.71032, 6.48469, 0, 6.48469, 6.48469, 6.48469, 6.48469, 6.48469, 6.48469, 6.48469, 6.48469, 6.48469, 6.48469, 6.48469, 6.48469, 6.71032
7.65076, 18, 6.65093, 6.42402, 4.47214, 11.3491, 6.42402, 0, 6.42402, 6.42402, 6.42402, 6.42402, 6.42402, 6.42402, 6.42402, 6.42402, 6.42402, 6.42402, 6.42402, 6.42402, 6.65093
7.65866, 4, 6.58975, 6.36364, 2.44949, -2.58975, 6.36364, 0, 6.36364, 6.36364, 6.36364, 6.36364, 6.36364, 6.36364, 6.36364, 6.36364, 6.36364, 6.36364, 6.36364, 6.36364, 6.58975
7.66657, 8, 6.55604, 6.33276, 3.16228, 1.44396, 6.33276, 0, 6.33276, 6.33276, 6.33276, 6.33276, 6.33276, 6.33276, 6.33276, 6.33276, 6.33276, 6.33276, 6.33276, 6.33276, 6.55604
7.67448, 10, 6.51906, 6.30058, 3.4641, 3.48094, 6.30058, 0, 6.30058, 6.30058, 6.30058, 6.30058, 6.30058, 6.30058, 6.30058, 6.30058, 6.30058, 6.30058, 6.30058, 6.30058, 6.51906
7.68238, 6, 6.47843, 6.26659, 2.82843, -0.478433, 6.26659, 0, 6.26659, 6.26659, 6.26659, 6.26659, 6.26659, 6.26659, 6.26659, 6.26659, 6.26659, 6.26659, 6.26659, 6.26659, 6.47843
7.69029, 8, 6.43379, 6.23024, 3.16228, 1.56621, 6.23024, 0, 6.23024, 6.23024, 6.23024, 6.23024, 6.23024, 6.23024, 6.23024, 6.23024, 6.23024, 6.23024, 6.23024, 6.23024, 6.43379
7.6982, 2, 6.3854, 6.19157, 2, -4.3854, 6.19157, 0, 6.19157, 6.19157, 6.19157, 6.19157, 6.19157, 6.19157, 6.19157, 6.19157, 6.19157, 6.19157, 6.19157, 6.19157, 6.3854
7.7061, 6, 6.33389, 6.15099, 2.82843, -0.333893, 6.15099, 0, 6.15099, 6.15099, 6.15099, 6.15099, 6.15099, 6.15099, 6.15099, 6.15099, 6.15099, 6.15099, 6.15099, 6.15099, 6.33389
7.71401, 8, 6.2791, 6.10807, 3.16228, 1.7209, 6.10807, 0, 6.10807, 6.10807, 6.10807, 6.10807, 6.10807, 6.10807, 6.10807, 6.10807, 6.10807, 6.10807, 6.10807, 6.10807, 6.2791
7.72192, 12, 6.22131, 6.0628, 3.74166, 5.77869, 6.0628, 0, 6.0628, 6.0628, 6.0628, 6.0628, 6.0628, 6.0628, 6.0628, 6.0628, 6.0628, 6.0628, 6.0628, 6.0628, 6.2213
7.72982, 4, 6.16015, 6.01457, 2.44949, -2.16015, 6.01457, 0, 6.01457, 6.01457, 6.01457, 6.01457, 6.01457, 6.01457, 6.01457, 6.01457, 6.01457, 6.01457, 6.01457, 6.01457, 6.16015
7.73773, 12, 6.09594, 5.96343, 3.74166, 5.90406, 5.96343, 0, 5.96343, 5.96343, 5.96343, 5.96343, 5.96343, 5.96343, 5.96343, 5.96343, 5.96343, 5.96343, 5.96343, 5.96343, 6.09594
7.74564, 8, 6.02972, 5.91017, 3.16228, 1.97028, 5.91017, 0, 5.91017, 5.91017, 5.91017, 5.91017, 5.91017, 5.91017, 5.91017, 5.91017, 5.91017, 5.91018, 5.91017, 5.91017, 6.02972
7.75354, 8, 5.96256, 5.85567, 3.16228, 2.03744, 5.85567, 0, 5.85567, 5.85567, 5.85567, 5.85567, 5.85567, 5.85567, 5.85567, 5.85567, 5.85567, 5.85567, 5.85567, 5.85567, 5.96256
7.76145, 12, 5.89429, 5.79956, 3.74166, 6.10571, 5.79956, 0, 5.79956, 5.79956, 5.79956, 5.79956, 5.79956, 5.79956, 5.79956, 5.79956, 5.79956, 5.79956, 5.79956, 5.79956, 5.89429
7.76936, 0, 5.82546, 5.74223, 1.41421, -5.82546, 5.74223, 0, 5.74223, 5.74223, 5.74223, 5.74223, 5.74223, 5.74223, 5.74223, 5.74223, 5.74223, 5.74224, 5.74223, 5.74223, 5.82546
7.77726, 6, 5.75694, 5.68446, 2.82843, 0.243057, 5.68446, 0, 5.68446, 5.68446, 5.68446, 5.68446, 5.68446, 5.68446, 5.68446, 5.68446, 5.68446, 5.68446, 5.68446, 5.68446, 5.75694
7.78517, 2, 5.68958, 5.62697, 2, -3.68958, 5.62697, 0, 5.62697, 5.62697, 5.62697, 5.62697, 5.62697, 5.62697, 5.62697, 5.62697, 5.62697, 5.62697, 5.62697, 5.62697, 5.68958
7.79308, 10, 5.62308, 5.56944, 3.4641, 4.37692, 5.56944, 0, 5.56944, 5.56944, 5.56944, 5.56944, 5.56944, 5.56944, 5.56944, 5.56944, 5.56944, 5.56944, 5.56944, 5.56944, 5.62308
7.80098, 8, 5.55746, 5.51184, 3.16228, 2.44254, 5.51184, 0, 5.51184, 5.51184, 5.51184, 5.51184, 5.51184, 5.51184, 5.51184, 5.51184, 5.51184, 5.51184, 5.51184, 5.51184, 5.55746
7.80889, 2, 5.4931, 5.45455, 2, -3.4931, 5.45455, 0, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.4931
7.8168, 6, 5.49374, 5.46128, 2.82843, 0.506265, 5.46128, 0, 5.46128, 5.46128, 5.46128, 5.46128, 5.46128, 5.46128, 5.46128, 5.46128, 5.46128, 5.46129, 5.46128, 5.46128, 5.49373
7.8247, 2, 5.49484, 5.46755, 2, -3.49484, 5.46755, 0, 5.46755, 5.46755, 5.46755, 5.46755, 5.46755, 5.46755, 5.46755, 5.46755, 5.46755, 5.46755, 5.46755, 5.46755, 5.49484
7.83261, 10, 5.49687, 5.47382, 3.4641, 4.50313, 5.47382, 0, 5.47382, 5.47382, 5.47382, 5.47382, 5.47382, 5.47382, 5.47382, 5.47382, 5.47382, 5.47382, 5.47382, 5.47382, 5.49687
7.84052, 6, 5.50026, 5.48052, 2.82843, 0.499744, 5.48052, 0, 5.48052, 5.48052, 5.48052, 5.48052, 5.48052, 5.48052, 5.48052, 5.48052, 5.48052, 5.48052, 5.48052, 5.48052, 5.50025
7.84842, 8, 5.50417, 5.48682, 3.16228, 2.49583, 5.48682, 0, 5.48682, 5.48682, 5.48682, 5.48682, 5.48682, 5.48682, 5.48682, 5.48682, 5.48682, 5.48682, 5.48682, 5.48682, 5.50417
7.85633, 6, 5.50903, 5.49313, 2.82843, 0.490974, 5.49313, 0, 5.49313, 5.49313, 5.49313, 5.49313, 5.49313, 5.49313, 5.49313, 5.49313, 5.49313, 5.49313, 5.49313, 5.49313, 5.50903
7.86424, 10, 5.51476, 5.49932, 3.4641, 4.48524, 5.49932, 0, 5.49932, 5.49932, 5.49932, 5.49932, 5.49932, 5.49932, 5.49932, 5.49932, 5.49932, 5.49932, 5.49932, 5.49932, 5.51476
