   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_308.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, Si_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.726458, 0, 0.121735, 0.00689127, 1.41421, -0.121735, 0.00689127, 0.00689358, 0.0149477, 0.0070882, 0.00689481, 0.00715565, 0.00689914, 0.036351, 0.0463285, 0.0354642, 0.00695301, 0.00690286, 0.00689133, 0.0150975, 0.00689127, 0.00689127, 0.00745407
0.734339, 2, 0.168064, 0.00920031, 2, 1.83194, 0.00920031, 0.0092034, 0.019988, 0.00946399, 0.00920504, 0.00955431, 0.00921084, 0.0535003, 0.0620072, 0.04746, 0.00928304, 0.00921609, 0.00920038, 0.0204219, 0.00920031, 0.00920031, 0.00995399
0.74222, 4, 0.228094, 0.0120428, 2.44949, 3.77191, 0.0120428, 0.0120469, 0.0262082, 0.0123891, 0.012049, 0.0125077, 0.0120567, 0.077244, 0.081383, 0.0622816, 0.0121516, 0.0120642, 0.0120429, 0.0271933, 0.0120428, 0.0120428, 0.0130327
0.7501, 0, 0.304406, 0.0154613, 1.41421, -0.304406, 0.0154613, 0.0154665, 0.033709, 0.0159073, 0.0154693, 0.0160601, 0.0154791, 0.109384, 0.104784, 0.0801788, 0.0156016, 0.01549, 0.0154614, 0.0356744, 0.0154613, 0.0154613, 0.0167367
0.757981, 2, 0.399586, 0.0194774, 2, 1.60041, 0.0194774, 0.019484, 0.0425482, 0.0200413, 0.0194875, 0.0202344, 0.0194999, 0.151893, 0.132407, 0.1013, 0.0196552, 0.0195156, 0.0194775, 0.0461574, 0.0194774, 0.0194774, 0.0210905
0.765862, 0, 0.516061, 0.0240867, 1.41421, -0.516061, 0.0240867, 0.0240949, 0.0527276, 0.0247867, 0.0240992, 0.0250265, 0.0241146, 0.206794, 0.164279, 0.125664, 0.0243081, 0.0241372, 0.0240869, 0.0589773, 0.0240867, 0.0240867, 0.0260903
0.773742, 2, 0.655889, 0.0292544, 2, 1.34411, 0.0292544, 0.0292644, 0.0641842, 0.0301082, 0.0292697, 0.0304006, 0.0292885, 0.275985, 0.200225, 0.153136, 0.0295259, 0.0293206, 0.0292547, 0.0745334, 0.0292544, 0.0292544, 0.0317
0.781623, 2, 0.820555, 0.034914, 2, 1.17944, 0.034914, 0.034926, 0.0767861, 0.0359375, 0.0349324, 0.036288, 0.0349549, 0.361011, 0.239859, 0.183417, 0.0352418, 0.0349999, 0.0349143, 0.0933203, 0.034914, 0.034914, 0.037849
0.789504, 2, 1.01074, 0.0409681, 2, 0.989263, 0.0409681, 0.0409823, 0.0903339, 0.0421748, 0.0409898, 0.0425881, 0.0410163, 0.462801, 0.282581, 0.216049, 0.0413586, 0.0410787, 0.0409685, 0.115967, 0.0409681, 0.0409681, 0.044434
0.797384, 4, 1.22611, 0.0472926, 2.44949, 2.77389, 0.0472926, 0.047309, 0.104568, 0.0486926, 0.0473178, 0.0491721, 0.0473485, 0.581388, 0.327605, 0.250427, 0.0477525, 0.0474337, 0.047293, 0.143278, 0.0472926, 0.0472926, 0.0513232
0.805265, 2, 1.46518, 0.0537434, 2, 0.534822, 0.0537434, 0.0537622, 0.119185, 0.055343, 0.0537722, 0.0558909, 0.0538073, 0.715659, 0.373999, 0.285839, 0.0542801, 0.0539221, 0.0537439, 0.176274, 0.0537434, 0.0537434, 0.0583638
0.813146, 4, 1.72524, 0.0601659, 2.44949, 2.27476, 0.0601659, 0.060187, 0.133853, 0.061967, 0.0601982, 0.0625839, 0.0602378, 0.863166, 0.420742, 0.321505, 0.0607883, 0.0603906, 0.0601664, 0.216216, 0.0601659, 0.0601659, 0.0653923
0.821026, 4, 2.00234, 0.066404, 2.44949, 1.99766, 0.066404, 0.0664275, 0.148235, 0.0684043, 0.06644, 0.0690893, 0.0664839, 1.02004, 0.466789, 0.356626, 0.067124, 0.0666853, 0.0664046, 0.264601, 0.066404, 0.066404, 0.0722452
0.828907, 6, 2.29146, 0.0723119, 2.82843, 3.70854, 0.0723119, 0.0723376, 0.162012, 0.0745045, 0.0723513, 0.0752554, 0.0723995, 1.18105, 0.51114, 0.390442, 0.0731456, 0.0726627, 0.0723125, 0.323124, 0.0723119, 0.0723119, 0.0787711
0.836788, 6, 2.58669, 0.0777622, 2.82843, 3.41331, 0.0777622, 0.0777901, 0.174901, 0.0801366, 0.0778049, 0.0809498, 0.0778571, 1.33986, 0.552906, 0.422274, 0.0787326, 0.0781991, 0.0777629, 0.393582, 0.0777622, 0.0777622, 0.0848409
0.844668, 2, 2.88158, 0.0826537, 2, -0.881576, 0.0826537, 0.0826836, 0.186672, 0.0851963, 0.0826994, 0.0860671, 0.0827553, 1.48936, 0.591353, 0.451566, 0.0837933, 0.0831978, 0.0826545, 0.477724, 0.0826537, 0.0826537, 0.0903563
0.852549, 2, 3.1695, 0.0869163, 2, -1.1695, 0.0869163, 0.0869479, 0.197162, 0.0896111, 0.0869647, 0.090534, 0.087024, 1.62223, 0.625945, 0.477913, 0.0882706, 0.0875949, 0.0869171, 0.577045, 0.0869163, 0.0869163, 0.0952558
0.86043, 2, 3.44403, 0.0905125, 2, -1.44403, 0.0905125, 0.0905457, 0.206273, 0.0933421, 0.0905633, 0.0943112, 0.0906256, 1.73153, 0.656356, 0.501069, 0.092144, 0.091361, 0.0905133, 0.692537, 0.0905125, 0.0905125, 0.0995177
0.868311, 4, 3.69929, 0.0934369, 2.44949, 0.300707, 0.0934369, 0.0934714, 0.213979, 0.0963833, 0.0934898, 0.0973924, 0.0935546, 1.81134, 0.682468, 0.52095, 0.0954293, 0.0945004, 0.0934377, 0.824413, 0.0934369, 0.0934369, 0.10316
0.876191, 4, 3.93024, 0.0957123, 2.44949, 0.0697622, 0.0957123, 0.095748, 0.22031, 0.0987578, 0.095767, 0.0998009, 0.0958339, 1.8573, 0.704351, 0.537611, 0.0981755, 0.0970478, 0.0957131, 0.971846, 0.0957123, 0.0957123, 0.106238
0.884072, 4, 4.1328, 0.0973852, 2.44949, -0.132804, 0.0973852, 0.0974219, 0.225352, 0.100513, 0.0974414, 0.101584, 0.0975102, 1.86701, 0.722235, 0.551232, 0.10046, 0.0990632, 0.0973861, 1.13276, 0.0973852, 0.0973852, 0.108844
0.891953, 4, 4.30397, 0.0985196, 2.44949, -0.303971, 0.0985196, 0.0985571, 0.229226, 0.101715, 0.098577, 0.102809, 0.0986473, 1.84031, 0.736469, 0.562081, 0.102382, 0.100625, 0.0985206, 1.30371, 0.0985196, 0.0985196, 0.111099
0.899833, 0, 4.44171, 0.0991908, 1.41421, -4.44171, 0.0991908, 0.0992289, 0.232077, 0.102439, 0.0992492, 0.103551, 0.0993206, 1.77926, 0.74748, 0.570485, 0.104056, 0.101823, 0.0991918, 1.47987, 0.0991908, 0.0991908, 0.113154
0.907714, 6, 4.54488, 0.0994795, 2.82843, 1.45512, 0.0994795, 0.0995181, 0.234065, 0.102769, 0.0995386, 0.103896, 0.0996109, 1.68793, 0.755736, 0.576801, 0.105605, 0.10275, 0.0994804, 1.65522, 0.0994795, 0.0994795, 0.115189
0.915595, 4, 4.61307, 0.0994669, 2.44949, -0.613067, 0.0994669, 0.0995058, 0.235349, 0.102788, 0.0995265, 0.103926, 0.0995996, 1.57199, 0.761709, 0.581388, 0.107157, 0.103497, 0.0994678, 1.82282, 0.0994669, 0.0994669, 0.117413
0.923475, 4, 4.64646, 0.0992311, 2.44949, -0.64646, 0.0992311, 0.0992704, 0.236083, 0.102576, 0.0992912, 0.103722, 0.0993648, 1.43815, 0.765853, 0.58459, 0.108835, 0.104145, 0.0992321, 1.97528, 0.0992311, 0.0992311, 0.120069
0.931356, 6, 4.64578, 0.0988443, 2.82843, 1.35422, 0.0988443, 0.0988837, 0.236406, 0.102207, 0.0989047, 0.103358, 0.0989786, 1.29362, 0.768578, 0.586719, 0.110757, 0.104764, 0.0988453, 2.10531, 0.0988443, 0.0988443, 0.123435
0.939237, 6, 4.61229, 0.098371, 2.82843, 1.38771, 0.098371, 0.0984106, 0.236441, 0.101746, 0.0984316, 0.102902, 0.0985058, 1.14545, 0.770245, 0.58805, 0.113033, 0.105404, 0.098372, 2.20629, 0.098371, 0.098371, 0.127832
0.947117, 0, 4.54782, 0.0978676, 1.41421, -4.54782, 0.0978675, 0.0979073, 0.236295, 0.101251, 0.0979284, 0.10241, 0.0980028, 1.00008, 0.771159, 0.588813, 0.115758, 0.106099, 0.0978686, 2.2729, 0.0978676, 0.0978676, 0.133623
0.954998, 6, 4.45487, 0.097382, 2.82843, 1.54513, 0.0973819, 0.0974217, 0.236055, 0.100772, 0.0974429, 0.101933, 0.0975174, 0.862915, 0.77157, 0.589199, 0.119019, 0.106863, 0.0973829, 2.30154, 0.097382, 0.097382, 0.141211
0.962879, 0, 4.33675, 0.0969541, 1.41421, -4.33675, 0.096954, 0.0969939, 0.235793, 0.100348, 0.097015, 0.10151, 0.0970896, 0.738099, 0.771675, 0.589358, 0.12289, 0.107693, 0.096955, 2.29071, 0.0969541, 0.0969541, 0.151029
0.970759, 2, 4.19759, 0.0966164, 2, -2.19759, 0.0966162, 0.0966562, 0.235564, 0.100013, 0.0966774, 0.101176, 0.096752, 0.628437, 0.771626, 0.589408, 0.127437, 0.108571, 0.0966173, 2.24114, 0.0966164, 0.0966164, 0.163521
0.97864, 4, 4.0423, 0.0963943, 2.44949, -0.0423007, 0.0963941, 0.0964342, 0.235413, 0.0997924, 0.0964554, 0.100956, 0.0965301, 0.535434, 0.771536, 0.589436, 0.132722, 0.10947, 0.0963953, 2.15574, 0.0963943, 0.0963943, 0.179112
0.986521, 0, 3.87649, 0.0963072, 1.41421, -3.87649, 0.096307, 0.0963471, 0.235371, 0.0997064, 0.0963683, 0.100871, 0.096443, 0.459436, 0.771486, 0.589507, 0.138815, 0.110355, 0.0963082, 2.0393, 0.0963072, 0.0963072, 0.198169
0.994402, 4, 3.7062, 0.0963686, 2.44949, 0.2938, 0.0963682, 0.0964085, 0.23546, 0.0997684, 0.0964297, 0.100933, 0.0965044, 0.399835, 0.771532, 0.589664, 0.145817, 0.111192, 0.0963696, 1.89812, 0.0963686, 0.0963686, 0.220953
1.00228, 10, 3.53759, 0.0965866, 3.4641, 6.46241, 0.0965861, 0.0966265, 0.235695, 0.0999869, 0.0966477, 0.101151, 0.0967224, 0.355314, 0.771709, 0.589938, 0.15389, 0.111949, 0.0965876, 1.73944, 0.0965866, 0.0965866, 0.247568
1.01016, 6, 3.37664, 0.0969648, 2.82843, 2.62336, 0.0969641, 0.0970046, 0.236083, 0.100365, 0.0970258, 0.10153, 0.0971006, 0.324061, 0.772038, 0.590345, 0.163318, 0.112603, 0.0969657, 1.57083, 0.0969648, 0.0969648, 0.277906
1.01804, 0, 3.2288, 0.0975021, 1.41421, -3.2288, 0.0975012, 0.097542, 0.236627, 0.100903, 0.0975632, 0.102067, 0.097638, 0.30399, 0.772527, 0.59089, 0.174608, 0.113143, 0.0975031, 1.39972, 0.0975021, 0.0975021, 0.31161
1.02592, 6, 3.09887, 0.0981939, 2.82843, 2.90113, 0.0981926, 0.0982338, 0.237322, 0.101595, 0.098255, 0.102759, 0.0983298, 0.292902, 0.773175, 0.591572, 0.188646, 0.113568, 0.0981949, 1.2328, 0.0981939, 0.0981939, 0.348041
1.03381, 4, 2.99097, 0.099032, 2.44949, 1.00903, 0.0990302, 0.0990719, 0.238162, 0.102433, 0.0990931, 0.103598, 0.0991678, 0.288624, 0.773978, 0.592382, 0.206942, 0.11389, 0.099033, 1.07574, 0.099032, 0.099032, 0.386275
1.04169, 10, 2.9088, 0.100005, 3.4641, 7.0912, 0.100003, 0.100045, 0.239136, 0.103406, 0.100066, 0.104571, 0.100141, 0.289106, 0.774924, 0.593303, 0.231993, 0.11413, 0.100006, 0.932918, 0.100005, 0.100005, 0.425122
1.04957, 6, 2.85617, 0.1011, 2.82843, 3.14383, 0.101097, 0.10114, 0.240231, 0.104501, 0.101161, 0.105666, 0.101236, 0.292491, 0.775998, 0.594314, 0.267814, 0.114317, 0.101101, 0.807321, 0.1011, 0.1011, 0.463184
1.05745, 4, 2.83794, 0.102301, 2.44949, 1.16206, 0.102297, 0.102341, 0.241433, 0.105702, 0.102363, 0.106867, 0.102437, 0.297163, 0.777184, 0.595385, 0.320665, 0.114485, 0.102302, 0.700599, 0.102301, 0.102301, 0.498927
1.06533, 2, 2.86118, 0.103592, 2, -0.861176, 0.103587, 0.103632, 0.242724, 0.106993, 0.103654, 0.108158, 0.103728, 0.30178, 0.778464, 0.596483, 0.400016, 0.114664, 0.103593, 0.613205, 0.103592, 0.103592, 0.530785
1.07321, 6, 2.93676, 0.104955, 2.82843, 3.06324, 0.104948, 0.104995, 0.244087, 0.108356, 0.105017, 0.109521, 0.105091, 0.305287, 0.779819, 0.597564, 0.519751, 0.114885, 0.104956, 0.544578, 0.104955, 0.104955, 0.557273
1.08109, 4, 3.08112, 0.106372, 2.44949, 0.918883, 0.106363, 0.106412, 0.245504, 0.109773, 0.106433, 0.110938, 0.106508, 0.306929, 0.781231, 0.598581, 0.699595, 0.115171, 0.106373, 0.493404, 0.106372, 0.106372, 0.577105
1.08897, 4, 3.31813, 0.107825, 2.44949, 0.681871, 0.107812, 0.107864, 0.246956, 0.111225, 0.107886, 0.11239, 0.10796, 0.306239, 0.78268, 0.599477, 0.966668, 0.115537, 0.107826, 0.45784, 0.107825, 0.107825, 0.589299
1.09685, 4, 3.68089, 0.109293, 2.44949, 0.31911, 0.109277, 0.109333, 0.248425, 0.112694, 0.109354, 0.113859, 0.109429, 0.303023, 0.784146, 0.600192, 1.35695, 0.115989, 0.109294, 0.43575, 0.109293, 0.109293, 0.593258
1.10473, 8, 4.21314, 0.110759, 3.16228, 3.78686, 0.110738, 0.110799, 0.249891, 0.11416, 0.11082, 0.115324, 0.110895, 0.297329, 0.785611, 0.600657, 1.91653, 0.116526, 0.11076, 0.424886, 0.110759, 0.110759, 0.58882
1.11261, 0, 4.96989, 0.112203, 1.41421, -4.96989, 0.112175, 0.112242, 0.251334, 0.115603, 0.112264, 0.116768, 0.112338, 0.289404, 0.787054, 0.600801, 2.70206, 0.117136, 0.112203, 0.423041, 0.112203, 0.112203, 0.576271
1.12049, 8, 6.0168, 0.113604, 3.16228, 1.9832, 0.113569, 0.113644, 0.252736, 0.117005, 0.113665, 0.11817, 0.11374, 0.279644, 0.788454, 0.600552, 3.78017, 0.117803, 0.113605, 0.428152, 0.113604, 0.113604, 0.556317
1.12837, 4, 7.42811, 0.114942, 2.44949, -3.42811, 0.114898, 0.114982, 0.254074, 0.118343, 0.115003, 0.119508, 0.115078, 0.268541, 0.789792, 0.599844, 5.22536, 0.118502, 0.114943, 0.438368, 0.114942, 0.114942, 0.530017
1.13625, 16, 9.2823, 0.116196, 4.24264, 6.7177, 0.116139, 0.116236, 0.255328, 0.119597, 0.116257, 0.120761, 0.116332, 0.256626, 0.791046, 0.598616, 7.11587, 0.119205, 0.116197, 0.452082, 0.116196, 0.116196, 0.498696
1.14413, 8, 11.6558, 0.117341, 3.16228, -3.65581, 0.11727, 0.117381, 0.256473, 0.120742, 0.117402, 0.121907, 0.117477, 0.244417, 0.792191, 0.596824, 9.52744, 0.11988, 0.117342, 0.467935, 0.117341, 0.117341, 0.463832
1.15202, 14, 14.6145, 0.118355, 4, -0.614459, 0.118266, 0.118395, 0.257487, 0.121755, 0.118416, 0.12292, 0.11849, 0.232382, 0.793204, 0.594448, 12.525, 0.120495, 0.118356, 0.484809, 0.118355, 0.118355, 0.426946
1.1599, 16, 18.2036, 0.119211, 4.24264, -2.20356, 0.119099, 0.11925, 0.258342, 0.122611, 0.119272, 0.123776, 0.119346, 0.220904, 0.794061, 0.591495, 16.1527, 0.121014, 0.119211, 0.501795, 0.119211, 0.119211, 0.389488
1.16778, 48, 22.4367, 0.119883, 7.07107, 25.5633, 0.119745, 0.119923, 0.259015, 0.123283, 0.119944, 0.124448, 0.120019, 0.210267, 0.794733, 0.58801, 20.4233, 0.121402, 0.119884, 0.518162, 0.119883, 0.119883, 0.352754
1.17566, 34, 27.2858, 0.120344, 6, 6.71418, 0.120175, 0.120384, 0.259476, 0.123745, 0.120406, 0.12491, 0.12048, 0.200647, 0.795195, 0.584086, 25.3079, 0.121624, 0.120345, 0.53332, 0.120344, 0.120344, 0.317815
1.18354, 32, 32.6729, 0.12057, 5.83095, -0.672871, 0.120361, 0.12061, 0.259702, 0.123971, 0.120631, 0.125136, 0.120706, 0.192122, 0.79542, 0.579867, 30.7276, 0.121648, 0.120571, 0.546787, 0.12057, 0.12057, 0.285478
1.19142, 40, 38.4653, 0.120535, 6.48074, 1.53473, 0.12028, 0.120575, 0.259667, 0.123936, 0.120596, 0.125101, 0.120671, 0.184682, 0.795385, 0.575561, 36.5496, 0.121442, 0.120536, 0.558155, 0.120535, 0.120535, 0.256277
1.1993, 34, 44.4769, 0.120217, 6, -10.4769, 0.119907, 0.120257, 0.259349, 0.123618, 0.120278, 0.124783, 0.120353, 0.178247, 0.795067, 0.57144, 42.5875, 0.12098, 0.120218, 0.56707, 0.120217, 0.120217, 0.230484
1.20718, 58, 50.4748, 0.1196, 7.74597, 7.52524, 0.119224, 0.11964, 0.258732, 0.123001, 0.119661, 0.124165, 0.119736, 0.172694, 0.79445, 0.567855, 48.6084, 0.120241, 0.119601, 0.573217, 0.1196, 0.1196, 0.208141
1.21506, 62, 56.1929, 0.118671, 8, 5.80709, 0.118218, 0.11871, 0.257802, 0.122071, 0.118732, 0.123236, 0.118806, 0.16787, 0.79352, 0.565238, 54.3463, 0.119209, 0.118672, 0.576316, 0.118671, 0.118671, 0.189106
1.22294, 52, 61.3502, 0.117424, 7.34847, -9.35022, 0.116881, 0.117464, 0.256556, 0.120825, 0.117486, 0.12199, 0.11756, 0.163617, 0.792274, 0.564109, 59.5203, 0.117876, 0.117425, 0.576126, 0.117424, 0.117424, 0.173102
1.23082, 70, 65.6738, 0.115865, 8.48528, 4.32618, 0.115215, 0.115905, 0.254997, 0.119266, 0.115926, 0.12043, 0.116001, 0.159783, 0.790714, 0.565079, 63.8576, 0.116243, 0.115866, 0.572461, 0.115865, 0.115865, 0.15977
1.2387, 74, 68.9224, 0.114003, 8.7178, 5.07761, 0.113229, 0.114043, 0.253135, 0.117404, 0.114065, 0.118569, 0.114139, 0.156236, 0.788852, 0.56886, 67.1169, 0.11432, 0.114004, 0.56521, 0.114003, 0.114003, 0.148709
1.24658, 72, 70.9087, 0.111862, 8.60233, 1.09126, 0.110943, 0.111902, 0.250994, 0.115263, 0.111923, 0.116428, 0.111998, 0.152867, 0.78671, 0.576256, 69.1107, 0.112127, 0.111863, 0.554353, 0.111862, 0.111862, 0.139522
1.25446, 70, 71.5178, 0.109472, 8.48528, -1.51783, 0.108385, 0.109512, 0.248603, 0.112873, 0.109533, 0.114038, 0.109608, 0.149599, 0.784318, 0.588165, 69.7237, 0.109693, 0.109473, 0.539982, 0.109472, 0.109472, 0.131838
1.26234, 52, 70.7176, 0.106872, 7.34847, -18.7176, 0.105591, 0.106912, 0.246003, 0.110273, 0.106933, 0.111438, 0.107008, 0.14638, 0.781716, 0.605571, 68.9231, 0.107056, 0.106873, 0.522317, 0.106872, 0.106872, 0.125331
1.27023, 80, 68.5618, 0.10411, 9.05539, 11.4382, 0.102603, 0.10415, 0.24324, 0.107511, 0.104171, 0.108676, 0.104247, 0.143187, 0.778948, 0.629529, 66.7618, 0.104263, 0.104111, 0.501702, 0.10411, 0.10411, 0.119734
1.27811, 62, 65.1845, 0.10124, 8, -3.1845, 0.0994717, 0.101279, 0.240367, 0.10464, 0.101301, 0.105805, 0.101376, 0.140018, 0.776068, 0.661143, 63.3726, 0.101367, 0.101241, 0.478604, 0.10124, 0.10124, 0.114836
1.28599, 56, 60.7859, 0.0983169, 7.61577, -4.7859, 0.0962485, 0.0983568, 0.237441, 0.101718, 0.098378, 0.102882, 0.0984536, 0.13689, 0.77313, 0.701545, 58.9544, 0.098422, 0.0983179, 0.453591, 0.0983169, 0.0983169, 0.110481
1.29387, 80, 55.6137, 0.0954012, 9.05539, 24.3863, 0.0929867, 0.095441, 0.23452, 0.0988017, 0.0954622, 0.0999664, 0.0955384, 0.133832, 0.770188, 0.751857, 53.7535, 0.0954881, 0.0954021, 0.427307, 0.0954012, 0.0954012, 0.106564
1.30175, 48, 49.94, 0.0925506, 7.07107, -1.94003, 0.0897384, 0.0925905, 0.231661, 0.0959509, 0.0926116, 0.0971155, 0.0926886, 0.130881, 0.767295, 0.813165, 48.0406, 0.0926223, 0.0925516, 0.400433, 0.0925506, 0.0925506, 0.103017
1.30963, 32, 44.0386, 0.0898198, 5.83095, -12.0386, 0.0865515, 0.0898597, 0.228917, 0.0932199, 0.0898809, 0.0943844, 0.089959, 0.128078, 0.764497, 0.886479, 42.0878, 0.0898788, 0.0898208, 0.373648, 0.0898198, 0.0898198, 0.099802
1.31751, 46, 38.1641, 0.0872588, 6.9282, 7.83594, 0.0834682, 0.0872986, 0.226335, 0.0906583, 0.0873199, 0.0918227, 0.0873997, 0.125462, 0.761832, 0.972696, 36.1485, 0.0873071, 0.0872598, 0.347595, 0.0872588, 0.0872588, 0.0969026
1.32539, 40, 32.5354, 0.0849099, 6.48074, 7.46463, 0.0805229, 0.0849497, 0.223955, 0.0883086, 0.0849709, 0.0894728, 0.0850532, 0.123068, 0.759325, 1.07258, 30.4405, 0.0849493, 0.0849108, 0.322837, 0.0849099, 0.0849099, 0.0943145
1.33327, 30, 27.3253, 0.0828073, 5.65685, 2.67474, 0.0777405, 0.0828471, 0.221804, 0.0862049, 0.0828683, 0.0873687, 0.0829541, 0.120926, 0.756986, 1.18671, 25.1356, 0.0828394, 0.0828082, 0.299836, 0.0828073, 0.0828073, 0.0920399
1.34115, 24, 22.6547, 0.0809757, 5.09902, 1.34532, 0.0751362, 0.0810155, 0.219904, 0.0843717, 0.0810367, 0.0855349, 0.0811275, 0.119055, 0.754809, 1.31552, 20.354, 0.0810017, 0.0809766, 0.27893, 0.0809757, 0.0809757, 0.0900816
1.34903, 18, 18.5942, 0.0794304, 4.47214, -0.594198, 0.0727147, 0.0794702, 0.21826, 0.0828241, 0.0794914, 0.0839866, 0.0795889, 0.117467, 0.752773, 1.4592, 16.1661, 0.0794514, 0.0794314, 0.260332, 0.0794304, 0.0794304, 0.08844
1.35691, 20, 15.1679, 0.0781771, 4.69042, 4.8321, 0.0704704, 0.0782168, 0.216869, 0.0815675, 0.078238, 0.082729, 0.0783448, 0.116164, 0.750832, 1.61778, 12.5958, 0.078194, 0.0781781, 0.244122, 0.0781771, 0.0781771, 0.087111
1.36479, 26, 12.3621, 0.077213, 5.2915, 13.6379, 0.0683882, 0.0772527, 0.215716, 0.0805989, 0.0772738, 0.081759, 0.0773932, 0.115139, 0.748926, 1.79111, 9.62993, 0.0772265, 0.0772139, 0.230269, 0.077213, 0.077213, 0.0860844
1.37267, 12, 10.1346, 0.0765279, 3.74166, 1.86543, 0.0664452, 0.0765675, 0.214777, 0.0799079, 0.0765887, 0.0810661, 0.0767249, 0.114377, 0.746979, 1.97887, 7.22652, 0.0765387, 0.0765289, 0.218643, 0.0765279, 0.0765279, 0.0853451
1.38056, 6, 8.42413, 0.0761061, 2.82843, -2.42413, 0.0646116, 0.0761456, 0.214023, 0.0794782, 0.0761667, 0.0806339, 0.0763253, 0.113857, 0.744901, 2.18059, 5.32525, 0.0761146, 0.076107, 0.209042, 0.0761061, 0.0761061, 0.0848733
1.38844, 10, 7.15988, 0.0759282, 3.4641, 2.84012, 0.0628534, 0.0759675, 0.213417, 0.0792902, 0.0759886, 0.0804427, 0.0761771, 0.113557, 0.742592, 2.3957, 3.85609, 0.0759349, 0.0759292, 0.201217, 0.0759282, 0.0759282, 0.0846465
1.39632, 10, 6.26833, 0.0759735, 3.4641, 3.73167, 0.0611341, 0.0760126, 0.212924, 0.0793228, 0.0760337, 0.0804713, 0.0762617, 0.11345, 0.739953, 2.62357, 2.7465, 0.0759787, 0.0759744, 0.194893, 0.0759735, 0.0759735, 0.0846412
1.4042, 10, 5.67911, 0.0762222, 3.4641, 4.32089, 0.0594176, 0.0762612, 0.212508, 0.0795558, 0.0762822, 0.0806993, 0.0765622, 0.113512, 0.736888, 2.86351, 1.92714, 0.0762263, 0.0762231, 0.189796, 0.0762222, 0.0762222, 0.0848356
1.41208, 6, 5.32859, 0.076658, 2.82843, 0.671408, 0.0576699, 0.0766967, 0.21214, 0.0799727, 0.0767177, 0.0811102, 0.0770662, 0.113724, 0.733319, 3.11489, 1.33531, 0.0766612, 0.076659, 0.185668, 0.076658, 0.076658, 0.0852113
1.41996, 2, 5.16197, 0.0772702, 2, -3.16197, 0.0558619, 0.0773086, 0.2118, 0.0805623, 0.0773295, 0.0816927, 0.0777673, 0.114071, 0.729186, 3.37709, 0.917088, 0.0772726, 0.0772711, 0.182284, 0.0772702, 0.0772702, 0.0857563
1.42784, 4, 5.13393, 0.0780553, 2.44949, -1.13393, 0.053971, 0.0780933, 0.21148, 0.0813213, 0.0781141, 0.0824435, 0.0786678, 0.114548, 0.724463, 3.64956, 0.627917, 0.0780571, 0.0780562, 0.17946, 0.0780553, 0.0780553, 0.0864662
1.43572, 2, 5.20849, 0.0790187, 2, -3.20849, 0.0519824, 0.0790563, 0.211186, 0.0822551, 0.0790771, 0.0833678, 0.0797793, 0.115162, 0.719162, 3.93192, 0.432321, 0.0790201, 0.0790196, 0.177057, 0.0790187, 0.0790187, 0.0873461
1.4436, 10, 5.35807, 0.0801756, 3.4641, 4.64193, 0.0498901, 0.0802128, 0.210941, 0.0833789, 0.0802335, 0.0844812, 0.081124, 0.11593, 0.713336, 4.224, 0.302963, 0.0801767, 0.0801765, 0.174987, 0.0801756, 0.0801756, 0.0884112
1.45148, 4, 5.56239, 0.0815512, 2.44949, -1.56239, 0.0476972, 0.0815879, 0.210786, 0.0847184, 0.0816085, 0.0858092, 0.0827343, 0.11688, 0.707082, 4.52593, 0.219434, 0.081552, 0.0815521, 0.173203, 0.0815512, 0.0815512, 0.0896872
1.45936, 10, 5.80732, 0.08318, 3.4641, 4.19268, 0.0454155, 0.0832161, 0.210775, 0.0863084, 0.0832366, 0.087387, 0.0846517, 0.118054, 0.700542, 4.83828, 0.166942, 0.0831806, 0.0831808, 0.171701, 0.08318, 0.08318, 0.09121
1.46724, 4, 6.0839, 0.0851051, 2.44949, -2.0839, 0.0430643, 0.0851407, 0.21098, 0.0881929, 0.0851611, 0.0892587, 0.0869254, 0.119501, 0.693893, 5.16241, 0.135054, 0.0851056, 0.085106, 0.170512, 0.0851051, 0.0851051, 0.0930242
1.47512, 6, 6.38774, 0.0873768, 2.82843, -0.387738, 0.0406688, 0.0874118, 0.211481, 0.0904228, 0.087432, 0.0914753, 0.0896093, 0.121281, 0.687342, 5.50093, 0.116616, 0.0873771, 0.0873776, 0.169693, 0.0873768, 0.0873768, 0.095182
1.483, 4, 6.71895, 0.0900502, 2.44949, -2.71895, 0.0382583, 0.0900846, 0.212368, 0.0930541, 0.0901048, 0.0940933, 0.09276, 0.123459, 0.681116, 5.85855, 0.106854, 0.0900505, 0.090051, 0.169318, 0.0900502, 0.0900502, 0.0977407
1.49088, 6, 7.08283, 0.0931838, 2.82843, -1.08283, 0.035864, 0.0932176, 0.213736, 0.0961459, 0.0932376, 0.0971719, 0.0964329, 0.126102, 0.675449, 6.24345, 0.102666, 0.0931839, 0.0931846, 0.169477, 0.0931838, 0.0931838, 0.100761
