   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_131.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.763295, 0, 0.156812, 0.0184788, 1.41421, -0.156812, 0.0184788, 0.0184804, 0.0184831, 0.051773, 0.0195932, 0.0215697, 0.0781536, 0.0200328, 0.0245672, 0.0185103, 0.0184972, 0.0185855, 0.0184918, 0.0184788, 0.0184789, 0.0518197, 0.0184788, 0.0184788
0.771184, 2, 0.244294, 0.0259311, 2, 1.75571, 0.0259311, 0.0259333, 0.0259371, 0.0727274, 0.0274974, 0.0302755, 0.1323, 0.0281153, 0.0344886, 0.0259719, 0.0259569, 0.026081, 0.0259511, 0.0259311, 0.0259313, 0.0742319, 0.0259311, 0.0259311
0.779073, 2, 0.37119, 0.0350127, 2, 1.62881, 0.0350127, 0.0350157, 0.0350208, 0.0983132, 0.0371315, 0.0408893, 0.217436, 0.0379673, 0.0465883, 0.0350644, 0.0350476, 0.0352155, 0.0350428, 0.0350127, 0.0350129, 0.102611, 0.0350127, 0.0350127
0.786963, 0, 0.550081, 0.0455673, 1.41421, -0.550081, 0.0455673, 0.0455711, 0.0455778, 0.128121, 0.0483305, 0.0532312, 0.34619, 0.0494205, 0.0606637, 0.0456314, 0.0456128, 0.0458318, 0.045612, 0.0455673, 0.0455675, 0.137094, 0.0455673, 0.0455673
0.794852, 4, 0.794638, 0.0572695, 2.44949, 3.20536, 0.0572695, 0.0572743, 0.0572827, 0.161272, 0.0607506, 0.0669247, 0.532879, 0.0621238, 0.0762882, 0.0573472, 0.0573268, 0.0576027, 0.0573347, 0.0572695, 0.0572698, 0.177464, 0.0572695, 0.0572695
0.802741, 2, 1.11799, 0.0696509, 2, 0.882006, 0.0696509, 0.0696568, 0.069667, 0.196487, 0.0738963, 0.0814258, 0.791664, 0.0755709, 0.0928451, 0.0697429, 0.0697208, 0.0700575, 0.0697441, 0.0696509, 0.0696513, 0.223325, 0.0696509, 0.0696509
0.81063, 4, 1.5303, 0.0821527, 2.44949, 2.4697, 0.0821527, 0.0821597, 0.0821718, 0.232231, 0.087176, 0.0960853, 1.13364, 0.0891574, 0.109597, 0.0822592, 0.0822354, 0.082634, 0.0822828, 0.0821527, 0.0821531, 0.2745, 0.0821527, 0.0821527
0.818519, 4, 2.03576, 0.0941956, 2.44949, 1.96424, 0.0941956, 0.0942037, 0.0942176, 0.266907, 0.0999765, 0.110229, 1.56317, 0.102256, 0.125779, 0.0943163, 0.0942908, 0.0947503, 0.0943724, 0.0941956, 0.0941961, 0.331638, 0.0941956, 0.0941956
0.826408, 4, 2.62988, 0.105255, 2.44949, 1.37012, 0.105255, 0.105264, 0.10528, 0.299066, 0.111742, 0.123248, 2.07421, 0.1143, 0.140697, 0.105389, 0.105362, 0.105879, 0.105489, 0.105255, 0.105256, 0.397021, 0.105255, 0.105255
0.834297, 2, 3.29769, 0.114922, 2, -1.29769, 0.114922, 0.114932, 0.114949, 0.327575, 0.12204, 0.134664, 2.6476, 0.124846, 0.153809, 0.115068, 0.115039, 0.11561, 0.115222, 0.114922, 0.114922, 0.475403, 0.114922, 0.114922
0.842186, 6, 4.01376, 0.122938, 2.82843, 1.98624, 0.122938, 0.122948, 0.122967, 0.351716, 0.130595, 0.144176, 3.25036, 0.133613, 0.164774, 0.123094, 0.123063, 0.123685, 0.123313, 0.122938, 0.122938, 0.574704, 0.122938, 0.122938
0.850075, 4, 4.74478, 0.129206, 2.44949, -0.744779, 0.129206, 0.129217, 0.129237, 0.371218, 0.137306, 0.151673, 3.83797, 0.140497, 0.173462, 0.129371, 0.129339, 0.13001, 0.129663, 0.129206, 0.129207, 0.70629, 0.129206, 0.129206
0.857964, 4, 5.45414, 0.133773, 2.44949, -1.45414, 0.133773, 0.133785, 0.133805, 0.386206, 0.142222, 0.157208, 4.35937, 0.145548, 0.179935, 0.133945, 0.133911, 0.134638, 0.134318, 0.133773, 0.133774, 0.884525, 0.133773, 0.133773
0.865853, 6, 6.10795, 0.136795, 2.82843, -0.107946, 0.136795, 0.136807, 0.136828, 0.397106, 0.145508, 0.160961, 4.76447, 0.148933, 0.184397, 0.136971, 0.136936, 0.137734, 0.137432, 0.136795, 0.136795, 1.1254, 0.136795, 0.136795
0.873743, 8, 6.68069, 0.138492, 3.16228, 1.31931, 0.138492, 0.138504, 0.138526, 0.404523, 0.147396, 0.163189, 5.01218, 0.150892, 0.18714, 0.138671, 0.138635, 0.139533, 0.139233, 0.138492, 0.138493, 1.44416, 0.138492, 0.138492
0.881632, 0, 7.15904, 0.139112, 1.41421, -7.15904, 0.139112, 0.139125, 0.139147, 0.409134, 0.14815, 0.16418, 5.07756, 0.151693, 0.18849, 0.139292, 0.139255, 0.140305, 0.13998, 0.139112, 0.139113, 1.85208, 0.139112, 0.139112
0.889521, 8, 7.54255, 0.138898, 3.16228, 0.457451, 0.138898, 0.138911, 0.138933, 0.411598, 0.148026, 0.164214, 4.95599, 0.151596, 0.188766, 0.139077, 0.139039, 0.140319, 0.139934, 0.138898, 0.138899, 2.35292, 0.138898, 0.138898
0.89741, 12, 7.84089, 0.138064, 3.74166, 4.15911, 0.138064, 0.138077, 0.138099, 0.412493, 0.14725, 0.163541, 4.66379, 0.150834, 0.188248, 0.138241, 0.138203, 0.139827, 0.139343, 0.138064, 0.138065, 2.93971, 0.138064, 0.138064
0.905299, 8, 8.06846, 0.136791, 3.16228, -0.0684576, 0.136791, 0.136804, 0.136826, 0.412293, 0.146012, 0.162368, 4.2348, 0.149601, 0.187171, 0.136963, 0.136924, 0.139054, 0.138432, 0.136791, 0.136792, 3.5927, 0.136791, 0.136791
0.913188, 8, 8.23802, 0.135219, 3.16228, -0.238018, 0.135219, 0.135232, 0.135254, 0.411364, 0.144462, 0.160855, 3.7142, 0.148049, 0.185717, 0.135385, 0.135346, 0.138192, 0.137403, 0.135219, 0.13522, 4.27919, 0.135219, 0.135219
0.921077, 4, 8.35524, 0.133457, 2.44949, -4.35524, 0.133457, 0.13347, 0.133492, 0.409972, 0.142713, 0.159128, 3.15095, 0.146293, 0.184023, 0.133615, 0.133576, 0.137409, 0.136433, 0.133457, 0.133458, 4.95566, 0.133457, 0.133457
0.928966, 8, 8.41593, 0.131585, 3.16228, -0.415926, 0.131585, 0.131598, 0.131621, 0.408305, 0.140848, 0.157275, 2.59058, 0.14442, 0.182188, 0.131734, 0.131694, 0.136846, 0.135678, 0.131585, 0.131586, 5.57217, 0.131585, 0.131585
0.936855, 16, 8.40659, 0.129664, 4.24264, 7.59341, 0.129664, 0.129676, 0.129699, 0.406494, 0.138929, 0.155363, 2.0698, 0.142494, 0.180287, 0.129802, 0.129762, 0.136625, 0.135265, 0.129664, 0.129664, 6.07835, 0.129664, 0.129664
0.944744, 8, 8.30825, 0.127737, 3.16228, -0.308254, 0.127737, 0.12775, 0.127772, 0.404624, 0.137005, 0.153442, 1.6136, 0.140561, 0.17837, 0.127865, 0.127824, 0.136848, 0.135284, 0.127737, 0.127738, 6.43015, 0.127737, 0.127737
0.952633, 8, 8.10227, 0.12584, 3.16228, -0.102271, 0.12584, 0.125853, 0.125876, 0.402756, 0.135109, 0.151548, 1.23484, 0.138659, 0.176479, 0.125959, 0.125916, 0.1376, 0.135777, 0.12584, 0.125841, 6.59598, 0.12584, 0.12584
0.960522, 10, 7.77643, 0.124002, 3.4641, 2.22357, 0.124002, 0.124015, 0.124038, 0.400931, 0.133272, 0.149711, 0.93593, 0.136815, 0.174644, 0.124111, 0.124066, 0.138947, 0.136721, 0.124002, 0.124003, 6.56125, 0.124002, 0.124002
0.968411, 20, 7.32971, 0.122246, 4.69042, 12.6703, 0.122246, 0.122259, 0.122281, 0.399181, 0.131515, 0.147955, 0.711619, 0.135054, 0.172888, 0.122346, 0.122299, 0.14094, 0.138022, 0.122246, 0.122247, 6.3303, 0.122246, 0.122246
0.9763, 8, 6.77461, 0.120592, 3.16228, 1.22539, 0.120591, 0.120604, 0.120627, 0.39753, 0.129861, 0.146301, 0.552173, 0.133396, 0.171234, 0.120685, 0.120636, 0.143612, 0.139524, 0.120592, 0.120592, 5.92553, 0.120592, 0.120592
0.98419, 4, 6.13636, 0.119057, 2.44949, -2.13636, 0.119057, 0.11907, 0.119093, 0.395997, 0.128327, 0.144767, 0.446128, 0.131859, 0.169701, 0.119145, 0.119093, 0.146982, 0.141017, 0.119057, 0.119058, 5.38386, 0.119057, 0.119057
0.992079, 4, 5.4496, 0.117661, 2.44949, -1.4496, 0.117661, 0.117674, 0.117696, 0.394601, 0.12693, 0.143371, 0.382347, 0.13046, 0.168304, 0.117744, 0.11769, 0.151057, 0.142271, 0.117661, 0.117661, 4.75138, 0.117661, 0.117661
0.999968, 6, 4.75337, 0.116417, 2.82843, 1.24663, 0.116417, 0.11643, 0.116452, 0.393357, 0.125686, 0.142127, 0.35118, 0.129215, 0.16706, 0.116498, 0.11644, 0.155834, 0.143068, 0.116417, 0.116417, 4.07703, 0.116417, 0.116417
1.00786, 2, 4.08559, 0.11534, 2, -2.08559, 0.11534, 0.115353, 0.115376, 0.392281, 0.12461, 0.14105, 0.344847, 0.128138, 0.165984, 0.115421, 0.11536, 0.161305, 0.143243, 0.11534, 0.115341, 3.4067, 0.11534, 0.11534
1.01575, 6, 3.47821, 0.114446, 2.82843, 2.52179, 0.114446, 0.114459, 0.114481, 0.391386, 0.123715, 0.140156, 0.357267, 0.127242, 0.165089, 0.114527, 0.114463, 0.167458, 0.142711, 0.114446, 0.114447, 2.7786, 0.114446, 0.114446
1.02363, 8, 2.95394, 0.113745, 3.16228, 5.04606, 0.113745, 0.113758, 0.113781, 0.390686, 0.123015, 0.139455, 0.383559, 0.126542, 0.164389, 0.113829, 0.11376, 0.174278, 0.141479, 0.113745, 0.113746, 2.22035, 0.113745, 0.113745
1.03152, 8, 2.52483, 0.113249, 3.16228, 5.47517, 0.113249, 0.113262, 0.113285, 0.39019, 0.122519, 0.138959, 0.419488, 0.126045, 0.163893, 0.113338, 0.113264, 0.181753, 0.139643, 0.113249, 0.11325, 1.74818, 0.113249, 0.113249
1.03941, 2, 2.1927, 0.112966, 2, -0.192705, 0.112965, 0.112978, 0.113001, 0.389906, 0.122235, 0.138676, 0.460998, 0.125761, 0.163609, 0.113061, 0.112981, 0.189882, 0.137371, 0.112966, 0.112966, 1.36783, 0.112966, 0.112966
1.0473, 0, 1.951, 0.112898, 1.41421, -1.951, 0.112897, 0.112911, 0.112933, 0.389838, 0.122168, 0.138608, 0.503982, 0.125694, 0.163541, 0.113003, 0.112916, 0.198688, 0.134872, 0.112898, 0.112899, 1.07663, 0.112898, 0.112898
1.05519, 4, 1.78746, 0.113047, 2.44949, 2.21254, 0.113046, 0.11306, 0.113082, 0.389987, 0.122316, 0.138757, 0.54429, 0.125842, 0.163689, 0.113165, 0.113069, 0.208265, 0.132357, 0.113047, 0.113048, 0.866144, 0.113047, 0.113047
1.06308, 2, 1.68703, 0.113407, 2, 0.312971, 0.113405, 0.113419, 0.113442, 0.390347, 0.122676, 0.139117, 0.577979, 0.126202, 0.164047, 0.113542, 0.113437, 0.218869, 0.130017, 0.113407, 0.113407, 0.724812, 0.113407, 0.113407
1.07097, 6, 1.63461, 0.113967, 2.82843, 4.36539, 0.113965, 0.11398, 0.114002, 0.390908, 0.123237, 0.139677, 0.601678, 0.126763, 0.164604, 0.114126, 0.114009, 0.231133, 0.127999, 0.113967, 0.113968, 0.640096, 0.113967, 0.113967
1.07886, 2, 1.61739, 0.114713, 2, 0.382615, 0.11471, 0.114726, 0.114749, 0.391654, 0.123983, 0.140423, 0.612985, 0.127509, 0.165344, 0.114903, 0.114772, 0.246493, 0.126394, 0.114713, 0.114714, 0.60001, 0.114713, 0.114713
1.08675, 2, 1.6268, 0.115625, 2, 0.373203, 0.115621, 0.115638, 0.115661, 0.392566, 0.124895, 0.141335, 0.610775, 0.128421, 0.166245, 0.115855, 0.115708, 0.268003, 0.125241, 0.115625, 0.115626, 0.593958, 0.115625, 0.115625
1.09464, 2, 1.6604, 0.116678, 2, 0.339598, 0.116673, 0.116691, 0.116714, 0.393619, 0.125948, 0.142388, 0.595323, 0.129474, 0.167278, 0.116959, 0.116794, 0.30179, 0.124534, 0.116678, 0.116679, 0.61303, 0.116678, 0.116678
1.10253, 6, 1.72416, 0.117845, 2.82843, 4.27584, 0.117838, 0.117858, 0.11788, 0.394785, 0.127115, 0.143555, 0.56822, 0.130641, 0.168411, 0.11819, 0.118004, 0.359483, 0.124235, 0.117845, 0.117846, 0.649929, 0.117845, 0.117845
1.11041, 6, 1.83567, 0.119095, 2.82843, 4.16433, 0.119085, 0.119108, 0.11913, 0.396036, 0.128365, 0.144805, 0.532086, 0.131891, 0.169606, 0.119521, 0.119311, 0.461936, 0.124282, 0.119095, 0.119096, 0.698735, 0.119095, 0.119095
1.1183, 4, 2.02868, 0.120396, 2.44949, 1.97132, 0.120383, 0.120409, 0.120431, 0.397337, 0.129666, 0.146106, 0.490149, 0.133192, 0.170822, 0.120922, 0.120683, 0.644472, 0.124607, 0.120396, 0.120397, 0.75464, 0.120396, 0.120396
1.12619, 8, 2.3591, 0.121715, 3.16228, 5.6409, 0.121698, 0.121728, 0.12175, 0.398655, 0.130984, 0.147425, 0.445774, 0.134511, 0.172015, 0.122367, 0.122088, 0.963497, 0.125137, 0.121715, 0.121716, 0.813749, 0.121715, 0.121715
1.13408, 10, 2.91162, 0.123017, 3.4641, 7.08838, 0.122994, 0.123029, 0.123052, 0.399957, 0.132286, 0.148727, 0.402036, 0.135812, 0.173136, 0.123826, 0.123495, 1.5037, 0.125802, 0.123017, 0.123017, 0.872965, 0.123017, 0.123017
1.14197, 6, 3.80531, 0.124266, 2.82843, 2.19469, 0.124237, 0.124279, 0.124301, 0.401207, 0.133536, 0.149976, 0.361407, 0.137062, 0.174137, 0.125276, 0.124868, 2.38398, 0.126537, 0.124266, 0.124267, 0.929936, 0.124266, 0.124266
1.14986, 20, 5.19558, 0.125427, 4.69042, 14.8044, 0.12539, 0.12544, 0.125462, 0.402368, 0.134697, 0.151137, 0.32557, 0.138223, 0.174971, 0.126696, 0.126172, 3.75964, 0.127281, 0.125427, 0.125428, 0.983047, 0.125427, 0.125427
1.15775, 18, 7.26879, 0.126463, 4.47214, 10.7312, 0.126415, 0.126475, 0.126498, 0.403403, 0.135732, 0.152173, 0.295407, 0.139258, 0.17559, 0.128076, 0.127369, 5.81702, 0.127977, 0.126463, 0.126463, 1.03136, 0.126463, 0.126463
1.16564, 18, 10.2261, 0.127333, 4.47214, 7.7739, 0.127272, 0.127346, 0.127369, 0.404274, 0.136603, 0.153043, 0.271084, 0.140129, 0.175953, 0.129413, 0.128421, 8.75736, 0.128572, 0.127333, 0.127334, 1.07453, 0.127333, 0.127333
1.17353, 20, 14.2547, 0.128, 4.69042, 5.74532, 0.127922, 0.128012, 0.128035, 0.40494, 0.137269, 0.15371, 0.252217, 0.140795, 0.176022, 0.130724, 0.129288, 12.768, 0.129013, 0.128, 0.128, 1.11262, 0.128, 0.128
1.18142, 34, 19.4872, 0.12842, 6, 14.5128, 0.128323, 0.128433, 0.128455, 0.40536, 0.13769, 0.15413, 0.23807, 0.141216, 0.175769, 0.132039, 0.129927, 17.982, 0.129249, 0.12842, 0.128421, 1.14593, 0.12842, 0.12842
1.18931, 44, 25.9546, 0.128553, 6.78233, 18.0454, 0.128431, 0.128566, 0.128588, 0.405494, 0.137823, 0.154263, 0.227737, 0.141349, 0.175172, 0.133412, 0.130296, 24.4306, 0.129231, 0.128553, 0.128554, 1.17471, 0.128553, 0.128553
1.19719, 40, 33.5414, 0.128358, 6.48074, 6.45863, 0.128206, 0.128371, 0.128393, 0.405299, 0.137628, 0.154068, 0.220285, 0.141154, 0.174217, 0.134908, 0.130353, 31.9991, 0.128912, 0.128358, 0.128359, 1.19901, 0.128358, 0.128358
1.20508, 56, 41.9567, 0.127797, 7.61577, 14.0433, 0.127609, 0.127809, 0.127832, 0.404737, 0.137066, 0.153507, 0.214859, 0.140592, 0.172904, 0.136607, 0.130059, 40.3976, 0.128249, 0.127797, 0.127797, 1.21846, 0.127797, 0.127797
1.21297, 58, 50.7317, 0.126836, 7.74597, 7.26835, 0.126604, 0.126849, 0.126871, 0.403776, 0.136105, 0.152546, 0.210738, 0.139631, 0.171239, 0.138579, 0.12938, 49.1585, 0.127205, 0.126836, 0.126837, 1.23226, 0.126836, 0.126836
1.22086, 54, 59.2511, 0.12545, 7.48331, -5.25108, 0.125167, 0.125463, 0.125485, 0.402391, 0.13472, 0.15116, 0.207356, 0.138246, 0.169244, 0.140873, 0.128291, 57.6683, 0.12575, 0.12545, 0.125451, 1.2392, 0.12545, 0.12545
1.22875, 56, 66.8204, 0.123626, 7.61577, -10.8204, 0.123281, 0.123638, 0.123661, 0.400566, 0.132895, 0.149336, 0.204296, 0.136421, 0.166957, 0.143492, 0.126776, 65.2342, 0.123868, 0.123626, 0.123626, 1.23781, 0.123626, 0.123626
1.23664, 56, 72.7593, 0.121361, 7.61577, -16.7593, 0.120943, 0.121374, 0.121396, 0.398301, 0.13063, 0.147071, 0.201275, 0.134156, 0.164434, 0.146373, 0.124833, 71.1777, 0.121557, 0.121361, 0.121362, 1.22657, 0.121361, 0.121361
1.24453, 54, 76.502, 0.118671, 7.48331, -22.502, 0.118168, 0.118683, 0.118706, 0.395611, 0.12794, 0.144381, 0.198117, 0.131466, 0.161759, 0.149376, 0.122477, 74.9345, 0.118828, 0.118671, 0.118671, 1.2042, 0.118671, 0.118671
1.25242, 58, 77.6873, 0.115586, 7.74597, -19.6873, 0.114985, 0.115599, 0.115622, 0.392527, 0.124856, 0.141296, 0.194734, 0.128382, 0.159044, 0.152281, 0.119738, 76.1446, 0.115712, 0.115586, 0.115587, 1.16992, 0.115586, 0.115586
1.26031, 62, 76.2153, 0.112157, 8, -14.2153, 0.11144, 0.11217, 0.112192, 0.389098, 0.121427, 0.137867, 0.191101, 0.124953, 0.156434, 0.154808, 0.116666, 74.7086, 0.112256, 0.112157, 0.112158, 1.12365, 0.112157, 0.112157
1.2682, 66, 72.2597, 0.108447, 8.24621, -6.25974, 0.107595, 0.10846, 0.108482, 0.385387, 0.117716, 0.134157, 0.187241, 0.121243, 0.154105, 0.156649, 0.113324, 70.7996, 0.108525, 0.108447, 0.108448, 1.06616, 0.108447, 0.108447
1.27609, 88, 66.2346, 0.104533, 9.48683, 21.7654, 0.103524, 0.104546, 0.104568, 0.381473, 0.113802, 0.130243, 0.183208, 0.117328, 0.152268, 0.157512, 0.109791, 64.8306, 0.104594, 0.104533, 0.104534, 0.999106, 0.104533, 0.104533
1.28397, 54, 58.7229, 0.100501, 7.48331, -4.72287, 0.0993113, 0.100514, 0.100536, 0.377441, 0.10977, 0.126211, 0.179077, 0.113297, 0.151154, 0.157174, 0.106156, 57.3821, 0.100548, 0.100501, 0.100502, 0.924887, 0.100501, 0.100501
1.29186, 52, 50.3843, 0.0964417, 7.34847, 1.61572, 0.0950424, 0.0964547, 0.096477, 0.373382, 0.105711, 0.122152, 0.174934, 0.109237, 0.151012, 0.155525, 0.102518, 49.1112, 0.0964779, 0.0964417, 0.0964426, 0.846468, 0.0964417, 0.0964417
1.29975, 44, 41.8634, 0.0924457, 6.78233, 2.13661, 0.0908036, 0.0924586, 0.0924809, 0.369386, 0.101715, 0.118156, 0.170866, 0.105241, 0.152092, 0.152607, 0.0989845, 40.6592, 0.0924732, 0.0924457, 0.0924465, 0.76708, 0.0924457, 0.0924457
1.30764, 52, 33.7121, 0.0885975, 7.34847, 18.2879, 0.0866746, 0.0886104, 0.0886327, 0.365537, 0.097867, 0.114307, 0.166958, 0.101393, 0.154636, 0.14863, 0.0956784, 32.5745, 0.0886182, 0.0885975, 0.0885983, 0.689899, 0.0885975, 0.0885975
1.31553, 56, 26.3412, 0.0849725, 7.61577, 29.6588, 0.0827254, 0.0849854, 0.0850078, 0.361911, 0.094242, 0.110682, 0.163284, 0.0977682, 0.158859, 0.14398, 0.0927485, 25.2647, 0.084988, 0.0849725, 0.0849734, 0.617746, 0.0849725, 0.0849725
1.32342, 42, 20.0023, 0.0816341, 6.63325, 21.9977, 0.0790132, 0.081647, 0.0816693, 0.35857, 0.0909035, 0.107344, 0.159906, 0.0944296, 0.164946, 0.139227, 0.0903972, 18.9784, 0.0816455, 0.0816341, 0.0816349, 0.552848, 0.0816341, 0.0816341
1.33131, 16, 14.7966, 0.0786305, 4.24264, 1.20341, 0.0755797, 0.0786434, 0.0786657, 0.355561, 0.0878997, 0.10434, 0.156871, 0.0914257, 0.173034, 0.135128, 0.0889228, 13.8143, 0.0786388, 0.0786305, 0.0786313, 0.496679, 0.0786305, 0.0786305
1.3392, 30, 10.7031, 0.0759946, 5.65685, 19.2969, 0.0724508, 0.0760075, 0.0760299, 0.352915, 0.0852635, 0.101703, 0.154209, 0.0887894, 0.183216, 0.132665, 0.0887856, 9.74949, 0.0760007, 0.0759946, 0.0759955, 0.44992, 0.0759946, 0.0759946
1.34709, 14, 7.61636, 0.073744, 4, 6.38364, 0.0696363, 0.0737569, 0.0737793, 0.350644, 0.0830123, 0.0994505, 0.151937, 0.0865378, 0.195535, 0.133088, 0.090697, 6.67659, 0.0737484, 0.073744, 0.0737449, 0.412508, 0.073744, 0.073744
1.35498, 24, 5.38417, 0.0718812, 5.09902, 18.6158, 0.0671306, 0.0718941, 0.0719165, 0.348745, 0.0811483, 0.0975845, 0.150052, 0.0846733, 0.209986, 0.137996, 0.0957304, 4.44137, 0.0718843, 0.0718812, 0.0718821, 0.383759, 0.0718812, 0.0718812
1.36287, 16, 3.83978, 0.0703955, 4.24264, 12.1602, 0.0649141, 0.0704084, 0.0704307, 0.347194, 0.0796604, 0.096093, 0.14854, 0.0831845, 0.226523, 0.149406, 0.105436, 2.87471, 0.0703977, 0.0703955, 0.0703963, 0.362542, 0.0703955, 0.0703955
1.37075, 8, 2.82509, 0.0692642, 3.16228, 5.17491, 0.0629551, 0.0692771, 0.0692994, 0.345953, 0.0785256, 0.0949521, 0.147372, 0.082048, 0.245064, 0.169797, 0.121939, 1.8153, 0.0692657, 0.0692642, 0.069265, 0.347465, 0.0692642, 0.0692642
1.37864, 10, 2.20453, 0.068455, 3.4641, 7.79547, 0.0612109, 0.0684679, 0.0684902, 0.344965, 0.0777106, 0.0941271, 0.146508, 0.0812303, 0.265498, 0.202072, 0.147974, 1.12344, 0.0684561, 0.068455, 0.0684558, 0.337046, 0.068455, 0.068455
1.38653, 6, 1.87066, 0.0679281, 2.82843, 4.12934, 0.0596313, 0.067941, 0.0679632, 0.344154, 0.0771746, 0.0935753, 0.145898, 0.0806899, 0.287693, 0.249401, 0.186809, 0.686711, 0.0679289, 0.0679281, 0.0679289, 0.329856, 0.0679281, 0.0679281
1.39442, 4, 1.74381, 0.0676389, 2.44949, 2.25619, 0.0581598, 0.0676517, 0.067674, 0.343433, 0.0768714, 0.0932481, 0.145484, 0.0803802, 0.311501, 0.314897, 0.242012, 0.420058, 0.0676394, 0.0676389, 0.0676397, 0.324624, 0.0676389, 0.0676389
1.40231, 10, 1.7679, 0.0675408, 3.4641, 8.2321, 0.0567378, 0.0675536, 0.0675758, 0.342701, 0.0767528, 0.0930942, 0.145204, 0.080252, 0.336769, 0.401135, 0.317018, 0.262499, 0.0675411, 0.0675408, 0.0675416, 0.320294, 0.0675408, 0.0675408
1.4102, 4, 1.90452, 0.0675888, 2.44949, 2.09548, 0.0553073, 0.0676015, 0.0676236, 0.34185, 0.0767717, 0.0930632, 0.144994, 0.0802573, 0.363341, 0.509538, 0.414518, 0.172378, 0.067589, 0.0675888, 0.0675896, 0.316058, 0.0675888, 0.0675888
1.41809, 6, 2.12665, 0.0677431, 2.82843, 3.87335, 0.0538145, 0.0677558, 0.0677778, 0.340774, 0.0768863, 0.0931093, 0.144795, 0.0803533, 0.391073, 0.639745, 0.535718, 0.122484, 0.0677433, 0.0677431, 0.0677439, 0.311347, 0.0677431, 0.0677431
1.42598, 8, 2.41307, 0.0679729, 3.16228, 5.58693, 0.0522139, 0.0679855, 0.0680074, 0.339377, 0.0770635, 0.093196, 0.144559, 0.0805058, 0.419834, 0.789061, 0.679588, 0.0957732, 0.067973, 0.0679729, 0.0679737, 0.305822, 0.0679729, 0.0679729
1.43387, 12, 2.74412, 0.0682596, 3.74166, 9.25588, 0.0504716, 0.0682721, 0.0682938, 0.337587, 0.077283, 0.0933, 0.144251, 0.0806939, 0.449519, 0.952177, 0.842275, 0.0819891, 0.0682597, 0.0682596, 0.0682604, 0.299337, 0.0682596, 0.0682596
1.44176, 2, 3.09902, 0.0685999, 2, -1.09902, 0.0485681, 0.0686122, 0.0686336, 0.335363, 0.0775403, 0.0934147, 0.143857, 0.0809124, 0.480053, 1.12127, 1.01686, 0.0751953, 0.0685999, 0.0685999, 0.0686007, 0.291911, 0.0685999, 0.0685999
1.44965, 10, 3.45496, 0.0690067, 3.4641, 6.54504, 0.0464999, 0.0690188, 0.06904, 0.33271, 0.0778482, 0.0935524, 0.143387, 0.081174, 0.511402, 1.28654, 1.19358, 0.0720894, 0.0690067, 0.0690067, 0.0690075, 0.283693, 0.0690067, 0.0690067
1.45753, 6, 3.78777, 0.0695101, 2.82843, 2.21223, 0.0442798, 0.069522, 0.0695429, 0.329682, 0.0782374, 0.0937452, 0.142879, 0.0815097, 0.543567, 1.43722, 1.36064, 0.0709124, 0.0695101, 0.0695101, 0.0695108, 0.274922, 0.0695101, 0.0695101
1.46542, 4, 4.07377, 0.0701552, 2.44949, -0.0737743, 0.0419354, 0.0701669, 0.0701874, 0.326385, 0.0787551, 0.0940436, 0.142395, 0.0819677, 0.576593, 1.56282, 1.50548, 0.0707762, 0.0701552, 0.0701552, 0.0701559, 0.265903, 0.0701552, 0.0701552
1.47331, 6, 4.29231, 0.0709997, 2.82843, 1.70769, 0.0395065, 0.0710111, 0.0710313, 0.322971, 0.0794618, 0.0945135, 0.14202, 0.08261, 0.610559, 1.65452, 1.61637, 0.0712675, 0.0709997, 0.0709997, 0.0710004, 0.256972, 0.0709997, 0.0709997
1.4812, 8, 4.42825, 0.0721095, 3.16228, 3.57175, 0.0370406, 0.0721207, 0.0721405, 0.319626, 0.0804276, 0.0952316, 0.141854, 0.0835083, 0.645577, 1.70629, 1.68399, 0.072222, 0.0721095, 0.0721095, 0.0721102, 0.248469, 0.0721095, 0.0721095
1.48909, 0, 4.47394, 0.0735543, 1.41421, -4.47394, 0.0345883, 0.0735652, 0.0735847, 0.316559, 0.0817265, 0.0962795, 0.142007, 0.0847389, 0.681771, 1.71567, 1.70281, 0.0736004, 0.0735543, 0.0735543, 0.073555, 0.240713, 0.0735543, 0.0735543
1.49698, 2, 4.4301, 0.0754026, 2, -2.4301, 0.0321986, 0.0754132, 0.0754323, 0.31398, 0.0834317, 0.0977385, 0.142587, 0.086377, 0.71928, 1.68403, 1.67185, 0.075421, 0.0754026, 0.0754026, 0.0754033, 0.233988, 0.0754026, 0.0754026
1.50487, 2, 4.30553, 0.0777179, 2, -2.30553, 0.0299143, 0.0777283, 0.077747, 0.312088, 0.0856109, 0.0996837, 0.143697, 0.0884925, 0.758259, 1.61612, 1.59475, 0.077725, 0.0777179, 0.0777179, 0.0777185, 0.228523, 0.0777179, 0.0777179
1.51276, 8, 4.11556, 0.0805557, 3.16228, 3.88444, 0.0277691, 0.0805659, 0.0805842, 0.311049, 0.0883233, 0.10218, 0.145425, 0.0911463, 0.798896, 1.51932, 1.47914, 0.0805584, 0.0805557, 0.0805557, 0.0805563, 0.224484, 0.0805557, 0.0805557
