   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_42.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
18.95, 0, 0.232671, 1.19419e-07, 1.41421, -0.232671, 1.19419e-07, 0, 1.19419e-07, 1.19419e-07, 1.19419e-07, 1.19419e-07, 1.19419e-07, 1.19419e-07, 1.19419e-07, 1.19419e-07, 1.19419e-07, 1.19419e-07, 1.19419e-07, 1.19419e-07, 1.19419e-07, 1.19419e-07, 1.19419e-07, 2.36461e-06, 1.19419e-07, 0.232669, 1.19419e-07, 1.19419e-07
18.958, 0, 0.227517, 1.0063e-07, 1.41421, -0.227517, 1.0063e-07, 0, 1.0063e-07, 1.0063e-07, 1.0063e-07, 1.0063e-07, 1.0063e-07, 1.0063e-07, 1.0063e-07, 1.0063e-07, 1.0063e-07, 1.0063e-07, 1.0063e-07, 1.0063e-07, 1.0063e-07, 1.0063e-07, 1.0063e-07, 2.34711e-06, 1.0063e-07, 0.227514, 1.0063e-07, 1.0063e-07
18.9659, 0, 0.222422, 8.11256e-08, 1.41421, -0.222422, 8.11256e-08, 0, 8.11256e-08, 8.11256e-08, 8.11256e-08, 8.11256e-08, 8.11256e-08, 8.11256e-08, 8.11256e-08, 8.11256e-08, 8.11256e-08, 8.11256e-08, 8.11256e-08, 8.11256e-08, 8.11256e-08, 8.11256e-08, 8.11256e-08, 2.32912e-06, 8.11256e-08, 0.22242, 8.11256e-08, 8.11256e-08
18.9738, 0, 0.217396, 6.18597e-08, 1.41421, -0.217396, 6.18597e-08, 0, 6.18597e-08, 6.18597e-08, 6.18597e-08, 6.18597e-08, 6.18597e-08, 6.18597e-08, 6.18597e-08, 6.18597e-08, 6.18597e-08, 6.18597e-08, 6.18597e-08, 6.18597e-08, 6.18597e-08, 6.18597e-08, 6.18597e-08, 2.31155e-06, 6.18597e-08, 0.217394, 6.18597e-08, 6.18597e-08
18.9817, 2, 0.212446, 4.44158e-08, 2, 1.78755, 4.44158e-08, 0, 4.44158e-08, 4.44158e-08, 4.44158e-08, 4.44158e-08, 4.44158e-08, 4.44158e-08, 4.44158e-08, 4.44158e-08, 4.44158e-08, 4.44158e-08, 4.44158e-08, 4.44158e-08, 4.44158e-08, 4.44158e-08, 4.44158e-08, 2.29593e-06, 4.44158e-08, 0.212444, 4.44158e-08, 4.44158e-08
18.9896, 0, 0.207581, 2.98547e-08, 1.41421, -0.207581, 2.98547e-08, 0, 2.98547e-08, 2.98547e-08, 2.98547e-08, 2.98547e-08, 2.98547e-08, 2.98547e-08, 2.98547e-08, 2.98547e-08, 2.98547e-08, 2.98547e-08, 2.98547e-08, 2.98547e-08, 2.98547e-08, 2.98547e-08, 2.98547e-08, 2.2833e-06, 2.98547e-08, 0.207578, 2.98547e-08, 2.98547e-08
18.9975, 0, 0.202803, 2.03776e-08, 1.41421, -0.202803, 2.03776e-08, 0, 2.03776e-08, 2.03776e-08, 2.03776e-08, 2.03776e-08, 2.03776e-08, 2.03776e-08, 2.03776e-08, 2.03776e-08, 2.03776e-08, 2.03776e-08, 2.03776e-08, 2.03776e-08, 2.03776e-08, 2.03776e-08, 2.03776e-08, 2.27583e-06, 2.03776e-08, 0.202801, 2.03776e-08, 2.03776e-08
19.0054, 0, 0.198121, 1.20293e-08, 1.41421, -0.198121, 1.20293e-08, 0, 1.20293e-08, 1.20293e-08, 1.20293e-08, 1.20293e-08, 1.20293e-08, 1.20293e-08, 1.20293e-08, 1.20293e-08, 1.20293e-08, 1.20293e-08, 1.20293e-08, 1.20293e-08, 1.20293e-08, 1.20293e-08, 1.20293e-08, 2.26955e-06, 1.20293e-08, 0.198119, 1.20293e-08, 1.20293e-08
19.0133, 0, 0.193537, 5.4746e-09, 1.41421, -0.193537, 5.4746e-09, 0, 5.4746e-09, 5.4746e-09, 5.4746e-09, 5.4746e-09, 5.4746e-09, 5.4746e-09, 5.4746e-09, 5.4746e-09, 5.4746e-09, 5.4746e-09, 5.4746e-09, 5.4746e-09, 5.4746e-09, 5.4746e-09, 5.4746e-09, 2.2651e-06, 5.4746e-09, 0.193535, 5.4746e-09, 5.4746e-09
19.0212, 0, 0.18905, 1.36865e-09, 1.41421, -0.18905, 1.36865e-09, 0, 1.36865e-09, 1.36865e-09, 1.36865e-09, 1.36865e-09, 1.36865e-09, 1.36865e-09, 1.36865e-09, 1.36865e-09, 1.36865e-09, 1.36865e-09, 1.36865e-09, 1.36865e-09, 1.36865e-09, 1.36865e-09, 1.36865e-09, 2.26314e-06, 1.36865e-09, 0.189048, 1.36865e-09, 1.36865e-09
19.0291, 0, 0.184669, 0, 1.41421, -0.184669, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.26394e-06, 0, 0.184666, 0, 0
19.037, 0, 0.180388, 0, 1.41421, -0.180388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.26612e-06, 0, 0.180386, 0, 0
19.0449, 0, 0.176212, 0, 1.41421, -0.176212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.26832e-06, 0, 0.17621, 0, 0
19.0528, 0, 0.172139, 0, 1.41421, -0.172139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27054e-06, 0, 0.172137, 0, 0
19.0607, 0, 0.168168, 0, 1.41421, -0.168168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27276e-06, 0, 0.168165, 0, 0
19.0687, 0, 0.164298, 0, 1.41421, -0.164298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27498e-06, 0, 0.164295, 0, 0
19.0766, 0, 0.160526, 0, 1.41421, -0.160526, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27722e-06, 0, 0.160524, 0, 0
19.0845, 0, 0.156852, 0, 1.41421, -0.156852, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27945e-06, 0, 0.15685, 0, 0
19.0924, 0, 0.153274, 0, 1.41421, -0.153274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2817e-06, 0, 0.153271, 0, 0
19.1003, 0, 0.149787, 1.6986e-22, 1.41421, -0.149787, 1.6986e-22, 0, 1.6986e-22, 1.6986e-22, 1.6986e-22, 1.6986e-22, 1.6986e-22, 1.6986e-22, 1.6986e-22, 1.6986e-22, 1.6986e-22, 1.6986e-22, 1.6986e-22, 1.6986e-22, 1.6986e-22, 1.6986e-22, 1.6986e-22, 2.28394e-06, 1.6986e-22, 0.149785, 1.6986e-22, 1.6986e-22
19.1082, 0, 0.146391, 6.48654e-22, 1.41421, -0.146391, 6.48654e-22, 0, 6.48654e-22, 6.48654e-22, 6.48654e-22, 6.48654e-22, 6.48654e-22, 6.48654e-22, 6.48654e-22, 6.48654e-22, 6.48654e-22, 6.48654e-22, 6.48654e-22, 6.48654e-22, 6.48654e-22, 6.48654e-22, 6.48654e-22, 2.28619e-06, 6.48654e-22, 0.146389, 6.48654e-22, 6.48654e-22
19.1161, 0, 0.143082, 1.36419e-21, 1.41421, -0.143082, 1.36419e-21, 0, 1.36419e-21, 1.36419e-21, 1.36419e-21, 1.36419e-21, 1.36419e-21, 1.36419e-21, 1.36419e-21, 1.36419e-21, 1.36419e-21, 1.36419e-21, 1.36419e-21, 1.36419e-21, 1.36419e-21, 1.36419e-21, 1.36419e-21, 2.28844e-06, 1.36419e-21, 0.14308, 1.36419e-21, 1.36419e-21
19.124, 0, 0.139858, 2.26396e-21, 1.41421, -0.139858, 2.26396e-21, 0, 2.26396e-21, 2.26396e-21, 2.26396e-21, 2.26396e-21, 2.26396e-21, 2.26396e-21, 2.26396e-21, 2.26396e-21, 2.26396e-21, 2.26396e-21, 2.26396e-21, 2.26396e-21, 2.26396e-21, 2.26396e-21, 2.26396e-21, 2.29069e-06, 2.26396e-21, 0.139856, 2.26396e-21, 2.26396e-21
19.1319, 0, 0.136718, 3.30102e-21, 1.41421, -0.136718, 3.30102e-21, 0, 3.30102e-21, 3.30102e-21, 3.30102e-21, 3.30102e-21, 3.30102e-21, 3.30102e-21, 3.30102e-21, 3.30102e-21, 3.30102e-21, 3.30102e-21, 3.30102e-21, 3.30102e-21, 3.30102e-21, 3.30102e-21, 3.30102e-21, 2.29295e-06, 3.30102e-21, 0.136715, 3.30102e-21, 3.30102e-21
19.1398, 2, 0.133656, 4.45693e-21, 2, 1.86634, 4.45693e-21, 0, 4.45693e-21, 4.45693e-21, 4.45693e-21, 4.45693e-21, 4.45693e-21, 4.45693e-21, 4.45693e-21, 4.45693e-21, 4.45693e-21, 4.45693e-21, 4.45693e-21, 4.45693e-21, 4.45693e-21, 4.45693e-21, 4.45693e-21, 2.29521e-06, 4.45693e-21, 0.133653, 4.45693e-21, 4.45693e-21
19.1477, 0, 0.130672, 5.68497e-21, 1.41421, -0.130672, 5.68497e-21, 0, 5.68497e-21, 5.68497e-21, 5.68497e-21, 5.68497e-21, 5.68497e-21, 5.68497e-21, 5.68497e-21, 5.68497e-21, 5.68497e-21, 5.68497e-21, 5.68497e-21, 5.68497e-21, 5.68497e-21, 5.68497e-21, 5.68497e-21, 2.29747e-06, 5.68497e-21, 0.130669, 5.68497e-21, 5.68497e-21
19.1556, 0, 0.127761, 6.92022e-21, 1.41421, -0.127761, 6.92022e-21, 0, 6.92022e-21, 6.92022e-21, 6.92022e-21, 6.92022e-21, 6.92022e-21, 6.92022e-21, 6.92022e-21, 6.92022e-21, 6.92022e-21, 6.92022e-21, 6.92022e-21, 6.92022e-21, 6.92022e-21, 6.92022e-21, 6.92022e-21, 2.29973e-06, 6.92022e-21, 0.127759, 6.92022e-21, 6.92022e-21
19.1635, 0, 0.124924, 8.13665e-21, 1.41421, -0.124924, 8.13665e-21, 0, 8.13665e-21, 8.13665e-21, 8.13665e-21, 8.13665e-21, 8.13665e-21, 8.13665e-21, 8.13665e-21, 8.13665e-21, 8.13665e-21, 8.13665e-21, 8.13665e-21, 8.13665e-21, 8.13665e-21, 8.13665e-21, 8.13665e-21, 2.302e-06, 8.13665e-21, 0.124921, 8.13665e-21, 8.13665e-21
19.1714, 2, 0.122155, 9.29166e-21, 2, 1.87784, 9.29166e-21, 0, 9.29166e-21, 9.29166e-21, 9.29166e-21, 9.29166e-21, 9.29166e-21, 9.29166e-21, 9.29166e-21, 9.29166e-21, 9.29166e-21, 9.29166e-21, 9.29166e-21, 9.29166e-21, 9.29166e-21, 9.29166e-21, 9.29166e-21, 2.30427e-06, 9.29166e-21, 0.122153, 9.29166e-21, 9.29166e-21
19.1794, 0, 0.119454, 1.0394e-20, 1.41421, -0.119454, 1.0394e-20, 0, 1.0394e-20, 1.0394e-20, 1.0394e-20, 1.0394e-20, 1.0394e-20, 1.0394e-20, 1.0394e-20, 1.0394e-20, 1.0394e-20, 1.0394e-20, 1.0394e-20, 1.0394e-20, 1.0394e-20, 1.0394e-20, 1.0394e-20, 2.30654e-06, 1.0394e-20, 0.119451, 1.0394e-20, 1.0394e-20
19.1873, 0, 0.116817, 1.13768e-20, 1.41421, -0.116817, 1.13768e-20, 0, 1.13768e-20, 1.13768e-20, 1.13768e-20, 1.13768e-20, 1.13768e-20, 1.13768e-20, 1.13768e-20, 1.13768e-20, 1.13768e-20, 1.13768e-20, 1.13768e-20, 1.13768e-20, 1.13768e-20, 1.13768e-20, 1.13768e-20, 2.30882e-06, 1.13768e-20, 0.116815, 1.13768e-20, 1.13768e-20
19.1952, 0, 0.114243, 1.22352e-20, 1.41421, -0.114243, 1.22352e-20, 0, 1.22352e-20, 1.22352e-20, 1.22352e-20, 1.22352e-20, 1.22352e-20, 1.22352e-20, 1.22352e-20, 1.22352e-20, 1.22352e-20, 1.22352e-20, 1.22352e-20, 1.22352e-20, 1.22352e-20, 1.22352e-20, 1.22352e-20, 2.3111e-06, 1.22352e-20, 0.11424, 1.22352e-20, 1.22352e-20
19.2031, 0, 0.111729, 1.29588e-20, 1.41421, -0.111729, 1.29588e-20, 0, 1.29588e-20, 1.29588e-20, 1.29588e-20, 1.29588e-20, 1.29588e-20, 1.29588e-20, 1.29588e-20, 1.29588e-20, 1.29588e-20, 1.29588e-20, 1.29588e-20, 1.29588e-20, 1.29588e-20, 1.29588e-20, 1.29588e-20, 2.31338e-06, 1.29588e-20, 0.111727, 1.29588e-20, 1.29588e-20
19.211, 0, 0.109273, 1.35198e-20, 1.41421, -0.109273, 1.35198e-20, 0, 1.35198e-20, 1.35198e-20, 1.35198e-20, 1.35198e-20, 1.35198e-20, 1.35198e-20, 1.35198e-20, 1.35198e-20, 1.35198e-20, 1.35198e-20, 1.35198e-20, 1.35198e-20, 1.35198e-20, 1.35198e-20, 1.35198e-20, 2.31567e-06, 1.35198e-20, 0.109271, 1.35198e-20, 1.35198e-20
19.2189, 0, 0.106874, 1.39496e-20, 1.41421, -0.106874, 1.39496e-20, 0, 1.39496e-20, 1.39496e-20, 1.39496e-20, 1.39496e-20, 1.39496e-20, 1.39496e-20, 1.39496e-20, 1.39496e-20, 1.39496e-20, 1.39496e-20, 1.39496e-20, 1.39496e-20, 1.39496e-20, 1.39496e-20, 1.39496e-20, 2.31797e-06, 1.39496e-20, 0.106872, 1.39496e-20, 1.39496e-20
19.2268, 0, 0.10453, 1.42357e-20, 1.41421, -0.10453, 1.42357e-20, 0, 1.42357e-20, 1.42357e-20, 1.42357e-20, 1.42357e-20, 1.42357e-20, 1.42357e-20, 1.42357e-20, 1.42357e-20, 1.42357e-20, 1.42357e-20, 1.42357e-20, 1.42357e-20, 1.42357e-20, 1.42357e-20, 1.42357e-20, 2.32027e-06, 1.42357e-20, 0.104527, 1.42357e-20, 1.42357e-20
19.2347, 2, 0.102237, 1.43554e-20, 2, 1.89776, 1.43554e-20, 0, 1.43554e-20, 1.43554e-20, 1.43554e-20, 1.43554e-20, 1.43554e-20, 1.43554e-20, 1.43554e-20, 1.43554e-20, 1.43554e-20, 1.43554e-20, 1.43554e-20, 1.43554e-20, 1.43554e-20, 1.43554e-20, 1.43554e-20, 2.32259e-06, 1.43554e-20, 0.102234, 1.43554e-20, 1.43554e-20
19.2426, 0, 0.0999952, 1.4325e-20, 1.41421, -0.0999952, 1.4325e-20, 0, 1.4325e-20, 1.4325e-20, 1.4325e-20, 1.4325e-20, 1.4325e-20, 1.4325e-20, 1.4325e-20, 1.4325e-20, 1.4325e-20, 1.4325e-20, 1.4325e-20, 1.4325e-20, 1.4325e-20, 1.4325e-20, 1.4325e-20, 2.32493e-06, 1.4325e-20, 0.0999929, 1.4325e-20, 1.4325e-20
19.2505, 2, 0.0978023, 1.41616e-20, 2, 1.9022, 1.41616e-20, 0, 1.41616e-20, 1.41616e-20, 1.41616e-20, 1.41616e-20, 1.41616e-20, 1.41616e-20, 1.41616e-20, 1.41616e-20, 1.41616e-20, 1.41616e-20, 1.41616e-20, 1.41616e-20, 1.41616e-20, 1.41616e-20, 1.41616e-20, 2.3273e-06, 1.41616e-20, 0.0978, 1.41616e-20, 1.41616e-20
19.2584, 0, 0.0956573, 1.39032e-20, 1.41421, -0.0956573, 1.39032e-20, 0, 1.39032e-20, 1.39032e-20, 1.39032e-20, 1.39032e-20, 1.39032e-20, 1.39032e-20, 1.39032e-20, 1.39032e-20, 1.39032e-20, 1.39032e-20, 1.39032e-20, 1.39032e-20, 1.39032e-20, 1.39032e-20, 1.39032e-20, 2.32969e-06, 1.39032e-20, 0.095655, 1.39032e-20, 1.39032e-20
19.2663, 0, 0.0935582, 1.35089e-20, 1.41421, -0.0935582, 1.35089e-20, 0, 1.35089e-20, 1.35089e-20, 1.35089e-20, 1.35089e-20, 1.35089e-20, 1.35089e-20, 1.35089e-20, 1.35089e-20, 1.35089e-20, 1.35089e-20, 1.35089e-20, 1.35089e-20, 1.35089e-20, 1.35089e-20, 1.35089e-20, 2.33213e-06, 1.35089e-20, 0.0935558, 1.35089e-20, 1.35089e-20
19.2742, 0, 0.0915027, 1.30077e-20, 1.41421, -0.0915027, 1.30077e-20, 0, 1.30077e-20, 1.30077e-20, 1.30077e-20, 1.30077e-20, 1.30077e-20, 1.30077e-20, 1.30077e-20, 1.30077e-20, 1.30077e-20, 1.30077e-20, 1.30077e-20, 1.30077e-20, 1.30077e-20, 1.30077e-20, 1.30077e-20, 2.33464e-06, 1.30077e-20, 0.0915004, 1.30077e-20, 1.30077e-20
19.2822, 0, 0.0894907, 1.2406e-20, 1.41421, -0.0894907, 1.2406e-20, 0, 1.2406e-20, 1.2406e-20, 1.2406e-20, 1.2406e-20, 1.2406e-20, 1.2406e-20, 1.2406e-20, 1.2406e-20, 1.2406e-20, 1.2406e-20, 1.2406e-20, 1.2406e-20, 1.2406e-20, 1.2406e-20, 1.2406e-20, 2.33724e-06, 1.2406e-20, 0.0894884, 1.2406e-20, 1.2406e-20
19.2901, 0, 0.0875196, 1.17014e-20, 1.41421, -0.0875196, 1.17014e-20, 0, 1.17014e-20, 1.17014e-20, 1.17014e-20, 1.17014e-20, 1.17014e-20, 1.17014e-20, 1.17014e-20, 1.17014e-20, 1.17014e-20, 1.17014e-20, 1.17014e-20, 1.17014e-20, 1.17014e-20, 1.17014e-20, 1.17014e-20, 2.33997e-06, 1.17014e-20, 0.0875173, 1.17014e-20, 1.17014e-20
19.298, 2, 0.0855892, 1.09301e-20, 2, 1.91441, 1.09301e-20, 0, 1.09301e-20, 1.09301e-20, 1.09301e-20, 1.09301e-20, 1.09301e-20, 1.09301e-20, 1.09301e-20, 1.09301e-20, 1.09301e-20, 1.09301e-20, 1.09301e-20, 1.09301e-20, 1.09301e-20, 1.09301e-20, 1.09301e-20, 2.34286e-06, 1.09301e-20, 0.0855869, 1.09301e-20, 1.09301e-20
19.3059, 0, 0.0836977, 1.01109e-20, 1.41421, -0.0836977, 1.01109e-20, 0, 1.01109e-20, 1.01109e-20, 1.01109e-20, 1.01109e-20, 1.01109e-20, 1.01109e-20, 1.01109e-20, 1.01109e-20, 1.01109e-20, 1.01109e-20, 1.01109e-20, 1.01109e-20, 1.01109e-20, 1.01109e-20, 1.01109e-20, 2.34599e-06, 1.01109e-20, 0.0836953, 1.01109e-20, 1.01109e-20
19.3138, 0, 0.0818433, 9.26259e-21, 1.41421, -0.0818433, 9.26259e-21, 0, 9.26259e-21, 9.26259e-21, 9.26259e-21, 9.26259e-21, 9.26259e-21, 9.26259e-21, 9.26259e-21, 9.26259e-21, 9.26259e-21, 9.26259e-21, 9.26259e-21, 9.26259e-21, 9.26259e-21, 9.26259e-21, 9.26259e-21, 2.34945e-06, 9.26259e-21, 0.0818409, 9.26259e-21, 9.26259e-21
19.3217, 0, 0.0800259, 8.34891e-21, 1.41421, -0.0800259, 8.34891e-21, 0, 8.34891e-21, 8.34891e-21, 8.34891e-21, 8.34891e-21, 8.34891e-21, 8.34891e-21, 8.34891e-21, 8.34891e-21, 8.34891e-21, 8.34891e-21, 8.34891e-21, 8.34891e-21, 8.34891e-21, 8.34891e-21, 8.34891e-21, 2.35333e-06, 8.34891e-21, 0.0800235, 8.34891e-21, 8.34891e-21
19.3296, 0, 0.0782434, 7.39982e-21, 1.41421, -0.0782434, 7.39982e-21, 0, 7.39982e-21, 7.39982e-21, 7.39982e-21, 7.39982e-21, 7.39982e-21, 7.39982e-21, 7.39982e-21, 7.39982e-21, 7.39982e-21, 7.39982e-21, 7.39982e-21, 7.39982e-21, 7.39982e-21, 7.39982e-21, 7.39982e-21, 2.35781e-06, 7.39982e-21, 0.078241, 7.39982e-21, 7.39982e-21
19.3375, 0, 0.0764957, 6.44899e-21, 1.41421, -0.0764957, 6.44899e-21, 0, 6.44899e-21, 6.44899e-21, 6.44899e-21, 6.44899e-21, 6.44899e-21, 6.44899e-21, 6.44899e-21, 6.44899e-21, 6.44899e-21, 6.44899e-21, 6.44899e-21, 6.44899e-21, 6.44899e-21, 6.44899e-21, 6.44899e-21, 2.36306e-06, 6.44899e-21, 0.0764933, 6.44899e-21, 6.44899e-21
19.3454, 0, 0.0747808, 5.51099e-21, 1.41421, -0.0747808, 5.51099e-21, 0, 5.51099e-21, 5.51099e-21, 5.51099e-21, 5.51099e-21, 5.51099e-21, 5.51099e-21, 5.51099e-21, 5.51099e-21, 5.51099e-21, 5.51099e-21, 5.51099e-21, 5.51099e-21, 5.51099e-21, 5.51099e-21, 5.51099e-21, 2.36936e-06, 5.51099e-21, 0.0747784, 5.51099e-21, 5.51099e-21
19.3533, 0, 0.0730983, 4.61105e-21, 1.41421, -0.0730983, 4.61105e-21, 0, 4.61105e-21, 4.61105e-21, 4.61105e-21, 4.61105e-21, 4.61105e-21, 4.61105e-21, 4.61105e-21, 4.61105e-21, 4.61105e-21, 4.61105e-21, 4.61105e-21, 4.61105e-21, 4.61105e-21, 4.61105e-21, 4.61105e-21, 2.37704e-06, 4.61105e-21, 0.0730959, 4.61105e-21, 4.61105e-21
19.3612, 0, 0.0714476, 3.75308e-21, 1.41421, -0.0714476, 3.75308e-21, 0, 3.75308e-21, 3.75308e-21, 3.75308e-21, 3.75308e-21, 3.75308e-21, 3.75308e-21, 3.75308e-21, 3.75308e-21, 3.75308e-21, 3.75308e-21, 3.75308e-21, 3.75308e-21, 3.75308e-21, 3.75308e-21, 3.75308e-21, 2.38654e-06, 3.75308e-21, 0.0714452, 3.75308e-21, 3.75308e-21
19.3691, 0, 0.069827, 2.95658e-21, 1.41421, -0.069827, 2.95658e-21, 0, 2.95658e-21, 2.95658e-21, 2.95658e-21, 2.95658e-21, 2.95658e-21, 2.95658e-21, 2.95658e-21, 2.95658e-21, 2.95658e-21, 2.95658e-21, 2.95658e-21, 2.95658e-21, 2.95658e-21, 2.95658e-21, 2.95658e-21, 2.39842e-06, 2.95658e-21, 0.0698246, 2.95658e-21, 2.95658e-21
19.377, 2, 0.0682366, 2.23903e-21, 2, 1.93176, 2.23903e-21, 0, 2.23903e-21, 2.23903e-21, 2.23903e-21, 2.23903e-21, 2.23903e-21, 2.23903e-21, 2.23903e-21, 2.23903e-21, 2.23903e-21, 2.23903e-21, 2.23903e-21, 2.23903e-21, 2.23903e-21, 2.23903e-21, 2.23903e-21, 2.41339e-06, 2.23903e-21, 0.0682341, 2.23903e-21, 2.23903e-21
19.3849, 0, 0.066675, 1.59969e-21, 1.41421, -0.066675, 1.59969e-21, 0, 1.59969e-21, 1.59969e-21, 1.59969e-21, 1.59969e-21, 1.59969e-21, 1.59969e-21, 1.59969e-21, 1.59969e-21, 1.59969e-21, 1.59969e-21, 1.59969e-21, 1.59969e-21, 1.59969e-21, 1.59969e-21, 1.59969e-21, 2.43236e-06, 1.59969e-21, 0.0666725, 1.59969e-21, 1.59969e-21
19.3929, 0, 0.0651411, 1.05296e-21, 1.41421, -0.0651411, 1.05296e-21, 0, 1.05296e-21, 1.05296e-21, 1.05296e-21, 1.05296e-21, 1.05296e-21, 1.05296e-21, 1.05296e-21, 1.05296e-21, 1.05296e-21, 1.05296e-21, 1.05296e-21, 1.05296e-21, 1.05296e-21, 1.05296e-21, 1.05296e-21, 2.45647e-06, 1.05296e-21, 0.0651387, 1.05296e-21, 1.05296e-21
19.4008, 0, 0.0636351, 6.0476e-22, 1.41421, -0.0636351, 6.0476e-22, 0, 6.0476e-22, 6.0476e-22, 6.0476e-22, 6.0476e-22, 6.0476e-22, 6.0476e-22, 6.0476e-22, 6.0476e-22, 6.0476e-22, 6.0476e-22, 6.0476e-22, 6.0476e-22, 6.0476e-22, 6.0476e-22, 6.0476e-22, 2.48713e-06, 6.0476e-22, 0.0636327, 6.0476e-22, 6.0476e-22
19.4087, 0, 0.0621556, 2.71574e-22, 1.41421, -0.0621556, 2.71574e-22, 0, 2.71574e-22, 2.71574e-22, 2.71574e-22, 2.71574e-22, 2.71574e-22, 2.71574e-22, 2.71574e-22, 2.71574e-22, 2.71574e-22, 2.71574e-22, 2.71574e-22, 2.71574e-22, 2.71574e-22, 2.71574e-22, 2.71574e-22, 2.52612e-06, 2.71574e-22, 0.0621531, 2.71574e-22, 2.71574e-22
19.4166, 0, 0.0607025, 6.78936e-23, 1.41421, -0.0607025, 6.78936e-23, 0, 6.78936e-23, 6.78936e-23, 6.78936e-23, 6.78936e-23, 6.78936e-23, 6.78936e-23, 6.78936e-23, 6.78936e-23, 6.78936e-23, 6.78936e-23, 6.78936e-23, 6.78936e-23, 6.78936e-23, 6.78936e-23, 6.78936e-23, 2.57559e-06, 6.78936e-23, 0.0606999, 6.78936e-23, 6.78936e-23
19.4245, 0, 0.059275, 0, 1.41421, -0.059275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.63819e-06, 0, 0.0592724, 0, 0
19.4324, 0, 0.0578722, 0, 1.41421, -0.0578722, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.71719e-06, 0, 0.0578695, 0, 0
19.4403, 0, 0.0564943, 0, 1.41421, -0.0564943, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.81645e-06, 0, 0.0564915, 0, 0
19.4482, 0, 0.0551402, 0, 1.41421, -0.0551402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.94094e-06, 0, 0.0551373, 0, 0
19.4561, 0, 0.0538098, 0, 1.41421, -0.0538098, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.09928e-06, 0, 0.0538067, 0, 0
19.464, 0, 0.0525028, 0, 1.41421, -0.0525028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.29352e-06, 0, 0.0524995, 0, 0
19.4719, 0, 0.051219, 0, 1.41421, -0.051219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.53305e-06, 0, 0.0512155, 0, 0
19.4798, 0, 0.049958, 0, 1.41421, -0.049958, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.82756e-06, 0, 0.0499542, 0, 0
19.4877, 0, 0.0487192, 0, 1.41421, -0.0487192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.18817e-06, 0, 0.048715, 0, 0
19.4956, 0, 0.0475029, 0, 1.41421, -0.0475029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.62751e-06, 0, 0.0474983, 0, 0
19.5036, 0, 0.0463085, 3.2313e-34, 1.41421, -0.0463085, 3.2313e-34, 0, 3.2313e-34, 3.2313e-34, 3.2313e-34, 3.2313e-34, 3.2313e-34, 3.2313e-34, 3.2313e-34, 3.2313e-34, 3.2313e-34, 3.2313e-34, 3.2313e-34, 3.2313e-34, 3.2313e-34, 3.2313e-34, 3.2313e-34, 5.1607e-06, 3.2313e-34, 0.0463033, 3.2313e-34, 3.2313e-34
