   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_228.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.03315, 826, 872.702, 37.3732, 28.775, -46.7023, 0, 37.3732, 872.702, 37.3732, 37.3732, 37.3732, 37.3732, 37.3732, 37.3732, 37.3732, 37.3732, 37.3732, 37.3732, 37.3732, 37.3732, 37.3732, 37.3732, 37.3732
7.04104, 850, 894.684, 35.9136, 29.189, -44.6842, 0, 35.9136, 894.684, 35.9136, 35.9136, 35.9136, 35.9136, 35.9136, 35.9136, 35.9136, 35.9136, 35.9136, 35.9136, 35.9136, 35.9136, 35.9136, 35.9136, 35.9136
7.04893, 864, 908.109, 34.4205, 29.4279, -44.1092, 0, 34.4205, 908.109, 34.4205, 34.4205, 34.4205, 34.4205, 34.4205, 34.4205, 34.4205, 34.4205, 34.4205, 34.4205, 34.4205, 34.4205, 34.4205, 34.4205, 34.4205
7.05682, 984, 912.547, 32.9035, 31.4006, 71.4528, 0, 32.9035, 912.547, 32.9035, 32.9035, 32.9035, 32.9035, 32.9035, 32.9035, 32.9035, 32.9035, 32.9035, 32.9035, 32.9035, 32.9035, 32.9035, 32.9035, 32.9035
7.06471, 970, 907.846, 31.3727, 31.1769, 62.1542, 0, 31.3727, 907.846, 31.3727, 31.3727, 31.3727, 31.3727, 31.3727, 31.3727, 31.3727, 31.3727, 31.3727, 31.3727, 31.3727, 31.3727, 31.3727, 31.3727, 31.3727
7.07261, 752, 894.136, 29.8396, 27.4591, -142.136, 0, 29.8396, 894.136, 29.8396, 29.8396, 29.8396, 29.8396, 29.8396, 29.8396, 29.8396, 29.8396, 29.8396, 29.8396, 29.8396, 29.8396, 29.8396, 29.8396, 29.8396
7.08049, 774, 871.824, 28.3165, 27.8568, -97.824, 0, 28.3166, 871.824, 28.3165, 28.3165, 28.3165, 28.3165, 28.3165, 28.3165, 28.3165, 28.3165, 28.3165, 28.3165, 28.3165, 28.3165, 28.3165, 28.3165, 28.3165
7.08838, 856, 841.576, 26.8157, 29.2916, 14.4238, 0, 26.8157, 841.576, 26.8157, 26.8157, 26.8157, 26.8157, 26.8157, 26.8157, 26.8157, 26.8157, 26.8157, 26.8157, 26.8157, 26.8157, 26.8157, 26.8157, 26.8157
7.09627, 788, 804.272, 25.3489, 28.1069, -16.2716, 0, 25.3489, 804.272, 25.3489, 25.3489, 25.3489, 25.3489, 25.3489, 25.3489, 25.3489, 25.3489, 25.3489, 25.3489, 25.3489, 25.3489, 25.3489, 25.3489, 25.3489
7.10417, 736, 760.972, 23.9275, 27.1662, -24.9721, 0, 23.9275, 760.972, 23.9275, 23.9275, 23.9275, 23.9275, 23.9275, 23.9275, 23.9275, 23.9275, 23.9275, 23.9275, 23.9275, 23.9275, 23.9275, 23.9275, 23.9275
7.11205, 708, 712.867, 22.5619, 26.6458, -4.8667, 0, 22.5619, 712.867, 22.5619, 22.5619, 22.5619, 22.5619, 22.5619, 22.5619, 22.5619, 22.5619, 22.5619, 22.5619, 22.5619, 22.5619, 22.5619, 22.5619, 22.5619
7.11995, 618, 661.207, 21.2609, 24.8998, -43.2067, 0, 21.2609, 661.207, 21.2609, 21.2609, 21.2609, 21.2609, 21.2609, 21.2609, 21.2609, 21.2609, 21.2609, 21.2609, 21.2609, 21.2609, 21.2609, 21.2609, 21.2609
7.12783, 602, 607.269, 20.0319, 24.5764, -5.26874, 0, 20.0319, 607.269, 20.0319, 20.0319, 20.0319, 20.0319, 20.0319, 20.0319, 20.0319, 20.0319, 20.0319, 20.0319, 20.0319, 20.0319, 20.0319, 20.0319, 20.0319
7.13573, 550, 552.291, 18.8802, 23.4947, -2.29132, 0, 18.8802, 552.291, 18.8802, 18.8802, 18.8802, 18.8802, 18.8802, 18.8802, 18.8802, 18.8802, 18.8802, 18.8802, 18.8802, 18.8802, 18.8802, 18.8802, 18.8802
7.14361, 486, 497.436, 17.8093, 22.0907, -11.4361, 0, 17.8093, 497.436, 17.8093, 17.8093, 17.8093, 17.8093, 17.8093, 17.8093, 17.8093, 17.8093, 17.8093, 17.8093, 17.8093, 17.8093, 17.8093, 17.8093, 17.8093
7.1515, 404, 443.74, 16.8206, 20.1494, -39.7402, 0, 16.8206, 443.74, 16.8206, 16.8206, 16.8206, 16.8206, 16.8206, 16.8206, 16.8206, 16.8206, 16.8206, 16.8206, 16.8206, 16.8206, 16.8206, 16.8206, 16.8206
7.1594, 418, 392.092, 15.9137, 20.4939, 25.9075, 0, 15.9137, 392.092, 15.9137, 15.9137, 15.9137, 15.9137, 15.9137, 15.9137, 15.9137, 15.9137, 15.9137, 15.9137, 15.9137, 15.9137, 15.9137, 15.9137, 15.9137
7.16728, 372, 343.237, 15.0865, 19.3391, 28.7633, 0, 15.0865, 343.237, 15.0865, 15.0865, 15.0865, 15.0865, 15.0865, 15.0865, 15.0865, 15.0865, 15.0865, 15.0865, 15.0865, 15.0865, 15.0865, 15.0865, 15.0865
7.17517, 336, 297.723, 14.3352, 18.3848, 38.2765, 0, 14.3352, 297.723, 14.3352, 14.3352, 14.3352, 14.3352, 14.3352, 14.3352, 14.3352, 14.3352, 14.3352, 14.3352, 14.3352, 14.3352, 14.3352, 14.3352, 14.3352
7.18306, 238, 255.946, 13.6549, 15.4919, -17.9458, 0, 13.655, 255.946, 13.6549, 13.6549, 13.6549, 13.6549, 13.6549, 13.6549, 13.6549, 13.6549, 13.6549, 13.6549, 13.6549, 13.6549, 13.6549, 13.655, 13.6549
7.19096, 206, 218.132, 13.0395, 14.4222, -12.1317, 0, 13.0395, 218.132, 13.0395, 13.0395, 13.0395, 13.0395, 13.0395, 13.0395, 13.0395, 13.0395, 13.0395, 13.0395, 13.0395, 13.0395, 13.0395, 13.0395, 13.0395
7.19884, 156, 184.366, 12.4822, 12.5698, -28.3661, 0, 12.4823, 184.366, 12.4822, 12.4822, 12.4822, 12.4822, 12.4822, 12.4822, 12.4822, 12.4822, 12.4822, 12.4822, 12.4822, 12.4822, 12.4822, 12.4823, 12.4822
7.20673, 184, 154.603, 11.9763, 13.6382, 29.3967, 0, 11.9763, 154.603, 11.9763, 11.9763, 11.9763, 11.9763, 11.9763, 11.9763, 11.9763, 11.9763, 11.9763, 11.9763, 11.9763, 11.9763, 11.9763, 11.9764, 11.9763
7.21462, 124, 128.694, 11.5148, 11.225, -4.69382, 0, 11.5149, 128.694, 11.5148, 11.5148, 11.5148, 11.5148, 11.5148, 11.5148, 11.5148, 11.5148, 11.5148, 11.5148, 11.5148, 11.5148, 11.5148, 11.5149, 11.5148
7.22251, 128, 106.417, 11.0912, 11.4018, 21.5826, 0, 11.0912, 106.417, 11.0912, 11.0912, 11.0912, 11.0912, 11.0912, 11.0912, 11.0912, 11.0912, 11.0912, 11.0912, 11.0912, 11.0912, 11.0912, 11.0913, 11.0912
7.2304, 96, 87.4849, 10.6983, 9.8995, 8.51506, 0, 10.6983, 87.4848, 10.6983, 10.6983, 10.6983, 10.6983, 10.6983, 10.6983, 10.6983, 10.6983, 10.6983, 10.6983, 10.6983, 10.6983, 10.6983, 10.6984, 10.6983
7.2383, 68, 71.577, 10.3298, 8.3666, -3.57697, 0, 10.3298, 71.5768, 10.3298, 10.3298, 10.3298, 10.3298, 10.3298, 10.3298, 10.3298, 10.3298, 10.3298, 10.3298, 10.3298, 10.3298, 10.3298, 10.3299, 10.3298
7.24618, 42, 58.3557, 9.98002, 6.63325, -16.3557, 0, 9.98003, 58.3555, 9.98002, 9.98002, 9.98002, 9.98002, 9.98002, 9.98002, 9.98002, 9.98002, 9.98002, 9.98002, 9.98002, 9.98002, 9.98002, 9.98017, 9.98002
7.25407, 40, 47.4815, 9.64374, 6.48074, -7.48153, 0, 9.64375, 47.4813, 9.64374, 9.64374, 9.64374, 9.64374, 9.64374, 9.64374, 9.64374, 9.64374, 9.64374, 9.64374, 9.64374, 9.64374, 9.64374, 9.64392, 9.64374
7.26196, 24, 38.6247, 9.31644, 5.09902, -14.6247, 0, 9.31645, 38.6245, 9.31644, 9.31644, 9.31644, 9.31644, 9.31644, 9.31644, 9.31644, 9.31644, 9.31644, 9.31644, 9.31644, 9.31644, 9.31644, 9.31666, 9.31644
7.26986, 16, 31.4757, 8.99456, 4.24264, -15.4757, 0, 8.99457, 31.4754, 8.99456, 8.99456, 8.99456, 8.99456, 8.99456, 8.99456, 8.99456, 8.99456, 8.99456, 8.99456, 8.99456, 8.99456, 8.99456, 8.99481, 8.99456
7.27774, 22, 25.7539, 8.67539, 4.89898, -3.7539, 0, 8.6754, 25.7536, 8.67539, 8.67539, 8.67539, 8.67539, 8.67539, 8.67539, 8.67539, 8.67539, 8.67539, 8.67539, 8.67539, 8.67539, 8.67539, 8.67568, 8.67539
7.28563, 22, 21.2058, 8.35651, 4.89898, 0.794216, 0, 8.35653, 21.2054, 8.35651, 8.35651, 8.35651, 8.35651, 8.35651, 8.35651, 8.35651, 8.35651, 8.35651, 8.35651, 8.35651, 8.35651, 8.35651, 8.35685, 8.35651
7.29352, 12, 17.6106, 8.03589, 3.74166, -5.61056, 0, 8.03591, 17.6102, 8.03589, 8.03589, 8.03589, 8.03589, 8.03589, 8.03589, 8.03589, 8.03589, 8.03589, 8.03589, 8.03589, 8.03589, 8.03589, 8.03627, 8.03589
7.30141, 20, 14.6585, 7.59211, 4.69042, 5.34146, 0, 7.59213, 14.6581, 7.59211, 7.59211, 7.59211, 7.59211, 7.59211, 7.59211, 7.59211, 7.59211, 7.59211, 7.59211, 7.59212, 7.59211, 7.59211, 7.59254, 7.59211
7.3093, 8, 12.5475, 7.38181, 3.16228, -4.54753, 0, 7.38182, 12.547, 7.38181, 7.38181, 7.38181, 7.38181, 7.38181, 7.38181, 7.38181, 7.38181, 7.38181, 7.38181, 7.38181, 7.38181, 7.38181, 7.38229, 7.38181
7.31719, 8, 10.9149, 7.17446, 3.16228, -2.9149, 0, 7.17447, 10.9144, 7.17446, 7.17446, 7.17446, 7.17446, 7.17446, 7.17446, 7.17446, 7.17446, 7.17446, 7.17446, 7.17446, 7.17446, 7.17446, 7.17498, 7.17446
7.32509, 10, 9.65275, 6.97001, 3.4641, 0.347249, 0, 6.97002, 9.65216, 6.97001, 6.97001, 6.97001, 6.97001, 6.97001, 6.97001, 6.97001, 6.97001, 6.97001, 6.97001, 6.97001, 6.97001, 6.97001, 6.97058, 6.97001
7.33297, 4, 8.67464, 6.76852, 2.44949, -4.67464, 0, 6.76853, 8.674, 6.76852, 6.76852, 6.76852, 6.76852, 6.76852, 6.76852, 6.76852, 6.76852, 6.76852, 6.76852, 6.76852, 6.76852, 6.76852, 6.76913, 6.76852
7.34086, 10, 7.91166, 6.57003, 3.4641, 2.08834, 0, 6.57004, 7.91098, 6.57003, 6.57003, 6.57003, 6.57003, 6.57003, 6.57003, 6.57003, 6.57003, 6.57003, 6.57003, 6.57003, 6.57003, 6.57003, 6.57069, 6.57003
7.34875, 2, 7.30999, 6.37444, 2, -5.30999, 0, 6.37446, 7.30927, 6.37444, 6.37444, 6.37444, 6.37444, 6.37444, 6.37444, 6.37444, 6.37444, 6.37444, 6.37444, 6.37445, 6.37444, 6.37444, 6.37514, 6.37444
7.35664, 2, 6.8282, 6.18182, 2, -4.8282, 0, 6.18183, 6.82745, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18255, 6.18182
7.36453, 10, 6.44252, 6, 3.4641, 3.55748, 0, 6.00001, 6.44174, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6.00077, 6
7.37242, 2, 6.17821, 5.87797, 2, -4.17821, 0, 5.87798, 6.1774, 5.87797, 5.87797, 5.87797, 5.87797, 5.87797, 5.87797, 5.87797, 5.87797, 5.87797, 5.87797, 5.87797, 5.87797, 5.87797, 5.87876, 5.87797
7.38031, 12, 5.95846, 5.75653, 3.74166, 6.04154, 0, 5.75655, 5.95763, 5.75653, 5.75653, 5.75653, 5.75653, 5.75653, 5.75653, 5.75653, 5.75653, 5.75653, 5.75653, 5.75653, 5.75653, 5.75653, 5.75735, 5.75653
7.3882, 8, 5.77103, 5.63636, 3.16228, 2.22897, 0, 5.63638, 5.77018, 5.63636, 5.63636, 5.63636, 5.63636, 5.63636, 5.63636, 5.63636, 5.63636, 5.63636, 5.63636, 5.63636, 5.63636, 5.63636, 5.6372, 5.63636
7.39609, 0, 5.71328, 5.62418, 1.41421, -5.71328, 0, 5.62419, 5.7124, 5.62418, 5.62418, 5.62418, 5.62418, 5.62418, 5.62418, 5.62418, 5.62418, 5.62418, 5.62418, 5.62418, 5.62418, 5.62418, 5.62504, 5.62418
7.40399, 6, 5.67034, 5.61181, 2.82843, 0.329663, 0, 5.61182, 5.66944, 5.61181, 5.61181, 5.61181, 5.61181, 5.61181, 5.61181, 5.61181, 5.61181, 5.61181, 5.61181, 5.61181, 5.61181, 5.61181, 5.61269, 5.61181
7.41187, 12, 5.63768, 5.59945, 3.74166, 6.36232, 0, 5.59947, 5.63676, 5.59945, 5.59945, 5.59945, 5.59945, 5.59945, 5.59945, 5.59945, 5.59945, 5.59945, 5.59945, 5.59945, 5.59945, 5.59945, 5.60035, 5.59945
7.41976, 6, 5.61216, 5.58728, 2.82843, 0.38784, 0, 5.5873, 5.61122, 5.58728, 5.58728, 5.58728, 5.58728, 5.58728, 5.58728, 5.58728, 5.58728, 5.58728, 5.58728, 5.58728, 5.58728, 5.58728, 5.58821, 5.58728
7.42765, 2, 5.59116, 5.57497, 2, -3.59116, 0, 5.57498, 5.59018, 5.57497, 5.57497, 5.57497, 5.57497, 5.57497, 5.57497, 5.57497, 5.57497, 5.57497, 5.57497, 5.57497, 5.57497, 5.57497, 5.57593, 5.57497
7.43554, 4, 5.57328, 5.56267, 2.44949, -1.57328, 0, 5.56268, 5.57225, 5.56267, 5.56267, 5.56267, 5.56267, 5.56267, 5.56267, 5.56267, 5.56267, 5.56267, 5.56267, 5.56267, 5.56267, 5.56267, 5.56368, 5.56267
7.44343, 8, 5.55758, 5.5505, 3.16228, 2.44242, 0, 5.55051, 5.55648, 5.5505, 5.5505, 5.5505, 5.5505, 5.5505, 5.5505, 5.5505, 5.5505, 5.5505, 5.5505, 5.5505, 5.5505, 5.5505, 5.55158, 5.5505
7.45132, 4, 5.54293, 5.53804, 2.44949, -1.54293, 0, 5.53806, 5.54174, 5.53804, 5.53804, 5.53804, 5.53804, 5.53804, 5.53804, 5.53804, 5.53804, 5.53804, 5.53804, 5.53804, 5.53804, 5.53804, 5.53922, 5.53804
7.45921, 4, 5.5284, 5.52482, 2.44949, -1.5284, 0, 5.52483, 5.52709, 5.52482, 5.52482, 5.52482, 5.52482, 5.52482, 5.52482, 5.52482, 5.52482, 5.52482, 5.52482, 5.52482, 5.52482, 5.52482, 5.52611, 5.52482
7.4671, 10, 5.51347, 5.51063, 3.4641, 4.48653, 0, 5.51065, 5.51201, 5.51063, 5.51063, 5.51063, 5.51063, 5.51063, 5.51063, 5.51063, 5.51063, 5.51063, 5.51063, 5.51064, 5.51063, 5.51063, 5.51207, 5.51063
7.47499, 12, 5.49715, 5.49468, 3.74166, 6.50285, 0, 5.49469, 5.49551, 5.49468, 5.49468, 5.49468, 5.49468, 5.49468, 5.49468, 5.49468, 5.49468, 5.49468, 5.49468, 5.49468, 5.49468, 5.49468, 5.4963, 5.49468
7.48288, 12, 5.47898, 5.47662, 3.74166, 6.52102, 0, 5.47663, 5.47712, 5.47662, 5.47662, 5.47662, 5.47662, 5.47662, 5.47662, 5.47662, 5.47662, 5.47662, 5.47662, 5.47662, 5.47662, 5.47662, 5.47846, 5.47662
7.49078, 10, 5.459, 5.45658, 3.4641, 4.541, 0, 5.45659, 5.45687, 5.45658, 5.45658, 5.45658, 5.45658, 5.45658, 5.45658, 5.45658, 5.45658, 5.45658, 5.45658, 5.45658, 5.45658, 5.45658, 5.45869, 5.45658
7.49866, 12, 5.43653, 5.43392, 3.74166, 6.56347, 0, 5.43394, 5.4341, 5.43392, 5.43392, 5.43392, 5.43392, 5.43392, 5.43392, 5.43392, 5.43392, 5.43392, 5.43392, 5.43392, 5.43392, 5.43392, 5.43634, 5.43392
7.50655, 4, 5.41146, 5.40857, 2.44949, -1.41146, 0, 5.40859, 5.40867, 5.40857, 5.40857, 5.40857, 5.40857, 5.40857, 5.40857, 5.40857, 5.40857, 5.40857, 5.40857, 5.40857, 5.40857, 5.40857, 5.41135, 5.40857
7.51444, 4, 5.38415, 5.3809, 2.44949, -1.38415, 0, 5.38091, 5.38096, 5.3809, 5.3809, 5.3809, 5.3809, 5.3809, 5.3809, 5.3809, 5.3809, 5.3809, 5.3809, 5.3809, 5.3809, 5.3809, 5.38407, 5.3809
7.52233, 0, 5.35501, 5.35135, 1.41421, -5.35501, 0, 5.35136, 5.35138, 5.35135, 5.35135, 5.35135, 5.35135, 5.35135, 5.35135, 5.35135, 5.35135, 5.35135, 5.35135, 5.35135, 5.35135, 5.35135, 5.35496, 5.35135
7.53022, 16, 5.32452, 5.3204, 4.24264, 10.6755, 0, 5.32042, 5.32041, 5.3204, 5.3204, 5.3204, 5.3204, 5.3204, 5.3204, 5.3204, 5.3204, 5.3204, 5.3204, 5.3204, 5.3204, 5.3204, 5.3245, 5.3204
7.53811, 8, 5.29267, 5.28804, 3.16228, 2.70733, 0, 5.28805, 5.28804, 5.28804, 5.28804, 5.28804, 5.28804, 5.28804, 5.28804, 5.28804, 5.28804, 5.28804, 5.28804, 5.28804, 5.28804, 5.28804, 5.29265, 5.28804
7.546, 8, 5.25955, 5.25439, 3.16228, 2.74045, 0, 5.2544, 5.25439, 5.25439, 5.25439, 5.25439, 5.25439, 5.25439, 5.25439, 5.25439, 5.25439, 5.25439, 5.25439, 5.25439, 5.25439, 5.25439, 5.25953, 5.25439
7.55389, 4, 5.22554, 5.21983, 2.44949, -1.22554, 0, 5.21985, 5.21983, 5.21983, 5.21983, 5.21983, 5.21983, 5.21983, 5.21983, 5.21983, 5.21983, 5.21983, 5.21983, 5.21983, 5.21983, 5.21983, 5.22552, 5.21983
7.56178, 8, 5.19115, 5.18489, 3.16228, 2.80885, 0, 5.1849, 5.18489, 5.18489, 5.18489, 5.18489, 5.18489, 5.18489, 5.18489, 5.18489, 5.18489, 5.18489, 5.18489, 5.18489, 5.18489, 5.18489, 5.19113, 5.18489
7.56967, 8, 5.15637, 5.14956, 3.16228, 2.84363, 0, 5.14958, 5.14956, 5.14956, 5.14956, 5.14956, 5.14956, 5.14956, 5.14956, 5.14956, 5.14956, 5.14956, 5.14956, 5.14957, 5.14956, 5.14956, 5.15636, 5.14956
7.57756, 8, 5.12128, 5.11395, 3.16228, 2.87872, 0, 5.11396, 5.11395, 5.11395, 5.11395, 5.11395, 5.11395, 5.11395, 5.11395, 5.11395, 5.11395, 5.11395, 5.11395, 5.11395, 5.11395, 5.11395, 5.12126, 5.11395
7.58545, 4, 5.08607, 5.07824, 2.44949, -1.08607, 0, 5.07826, 5.07824, 5.07824, 5.07824, 5.07824, 5.07824, 5.07824, 5.07824, 5.07824, 5.07824, 5.07824, 5.07824, 5.07824, 5.07824, 5.07824, 5.08605, 5.07824
7.59334, 6, 5.05093, 5.04266, 2.82843, 0.949069, 0, 5.04268, 5.04266, 5.04266, 5.04266, 5.04266, 5.04266, 5.04266, 5.04266, 5.04266, 5.04266, 5.04266, 5.04266, 5.04267, 5.04266, 5.04266, 5.05092, 5.04266
7.60123, 4, 5.01584, 5.00719, 2.44949, -1.01584, 0, 5.00721, 5.00719, 5.00719, 5.00719, 5.00719, 5.00719, 5.00719, 5.00719, 5.00719, 5.00719, 5.00719, 5.00719, 5.00719, 5.00719, 5.00719, 5.01583, 5.00719
7.60912, 6, 4.9807, 4.97173, 2.82843, 1.0193, 0, 4.97175, 4.97173, 4.97173, 4.97173, 4.97173, 4.97173, 4.97173, 4.97173, 4.97173, 4.97173, 4.97173, 4.97173, 4.97174, 4.97173, 4.97173, 4.98068, 4.97173
7.61701, 6, 4.9456, 4.9364, 2.82843, 1.0544, 0, 4.93642, 4.9364, 4.9364, 4.9364, 4.9364, 4.9364, 4.9364, 4.9364, 4.9364, 4.9364, 4.9364, 4.9364, 4.9364, 4.9364, 4.9364, 4.94559, 4.9364
7.6249, 2, 4.91067, 4.90133, 2, -2.91067, 0, 4.90134, 4.90133, 4.90133, 4.90133, 4.90133, 4.90133, 4.90133, 4.90133, 4.90133, 4.90133, 4.90133, 4.90133, 4.90133, 4.90133, 4.90133, 4.91066, 4.90133
7.63279, 2, 4.87564, 4.86624, 2, -2.87564, 0, 4.86625, 4.86624, 4.86624, 4.86624, 4.86624, 4.86624, 4.86624, 4.86624, 4.86624, 4.86624, 4.86624, 4.86624, 4.86624, 4.86624, 4.86624, 4.87562, 4.86624
7.64068, 12, 4.84064, 4.83127, 3.74166, 7.15936, 0, 4.83129, 4.83127, 4.83127, 4.83127, 4.83127, 4.83127, 4.83127, 4.83127, 4.83127, 4.83127, 4.83127, 4.83127, 4.83127, 4.83127, 4.83127, 4.84063, 4.83127
7.64857, 6, 4.80583, 4.79659, 2.82843, 1.19417, 0, 4.7966, 4.79659, 4.79659, 4.79659, 4.79659, 4.79659, 4.79659, 4.79659, 4.79659, 4.79659, 4.79659, 4.79659, 4.79659, 4.79659, 4.79659, 4.80581, 4.79659
7.65647, 8, 4.7709, 4.76187, 3.16228, 3.2291, 0, 4.76188, 4.76187, 4.76187, 4.76187, 4.76187, 4.76187, 4.76187, 4.76187, 4.76187, 4.76187, 4.76187, 4.76187, 4.76187, 4.76187, 4.76187, 4.77088, 4.76187
7.66435, 2, 4.73601, 4.72727, 2, -2.73601, 0, 4.72729, 4.72727, 4.72727, 4.72727, 4.72727, 4.72727, 4.72727, 4.72727, 4.72727, 4.72727, 4.72727, 4.72727, 4.72727, 4.72727, 4.72727, 4.73599, 4.72727
7.67224, 2, 4.74306, 4.73469, 2, -2.74306, 0, 4.73471, 4.73469, 4.73469, 4.73469, 4.73469, 4.73469, 4.73469, 4.73469, 4.73469, 4.73469, 4.73469, 4.73469, 4.73469, 4.73469, 4.73469, 4.74304, 4.73469
7.68013, 6, 4.74978, 4.74185, 2.82843, 1.25022, 0, 4.74186, 4.74185, 4.74185, 4.74185, 4.74185, 4.74185, 4.74185, 4.74185, 4.74185, 4.74185, 4.74185, 4.74185, 4.74185, 4.74185, 4.74185, 4.74977, 4.74185
7.68802, 8, 4.75646, 4.74901, 3.16228, 3.24354, 0, 4.74902, 4.74901, 4.74901, 4.74901, 4.74901, 4.74901, 4.74901, 4.74901, 4.74901, 4.74901, 4.74901, 4.74901, 4.74901, 4.74901, 4.74901, 4.75645, 4.74901
7.69591, 0, 4.76337, 4.75644, 1.41421, -4.76337, 0, 4.75645, 4.75644, 4.75644, 4.75644, 4.75644, 4.75644, 4.75644, 4.75644, 4.75644, 4.75644, 4.75644, 4.75644, 4.75644, 4.75644, 4.75644, 4.76336, 4.75644
7.7038, 4, 4.77, 4.76362, 2.44949, -0.770004, 0, 4.76363, 4.76362, 4.76362, 4.76362, 4.76362, 4.76362, 4.76362, 4.76362, 4.76362, 4.76362, 4.76362, 4.76362, 4.76362, 4.76362, 4.76362, 4.76999, 4.76362
7.71169, 10, 4.77662, 4.7708, 3.4641, 5.22338, 0, 4.77081, 4.7708, 4.7708, 4.7708, 4.7708, 4.7708, 4.7708, 4.7708, 4.7708, 4.7708, 4.7708, 4.7708, 4.7708, 4.7708, 4.7708, 4.77661, 4.7708
7.71958, 16, 4.78321, 4.77794, 4.24264, 11.2168, 0, 4.77795, 4.77794, 4.77794, 4.77794, 4.77794, 4.77794, 4.77794, 4.77794, 4.77794, 4.77794, 4.77794, 4.77794, 4.77794, 4.77794, 4.77794, 4.78319, 4.77794
7.72747, 10, 4.78954, 4.78483, 3.4641, 5.21046, 0, 4.78485, 4.78483, 4.78483, 4.78483, 4.78483, 4.78483, 4.78483, 4.78483, 4.78483, 4.78483, 4.78483, 4.78483, 4.78483, 4.78483, 4.78483, 4.78953, 4.78483
7.73536, 8, 4.7959, 4.79173, 3.16228, 3.2041, 0, 4.79174, 4.79173, 4.79173, 4.79173, 4.79173, 4.79173, 4.79173, 4.79173, 4.79173, 4.79173, 4.79173, 4.79173, 4.79173, 4.79173, 4.79173, 4.79589, 4.79173
7.74325, 6, 4.80255, 4.79888, 2.82843, 1.19745, 0, 4.7989, 4.79888, 4.79888, 4.79888, 4.79888, 4.79888, 4.79888, 4.79888, 4.79888, 4.79888, 4.79888, 4.79888, 4.79888, 4.79888, 4.79888, 4.80254, 4.79888
7.75114, 14, 4.80898, 4.80579, 4, 9.19102, 0, 4.8058, 4.80579, 4.80579, 4.80579, 4.80579, 4.80579, 4.80579, 4.80579, 4.80579, 4.80579, 4.80579, 4.80579, 4.80579, 4.80579, 4.80579, 4.80897, 4.80579
7.75903, 8, 4.81545, 4.8127, 3.16228, 3.18455, 0, 4.81272, 4.8127, 4.8127, 4.8127, 4.8127, 4.8127, 4.8127, 4.8127, 4.8127, 4.8127, 4.8127, 4.8127, 4.8127, 4.8127, 4.8127, 4.81544, 4.8127
7.76692, 8, 4.82178, 4.81942, 3.16228, 3.17822, 0, 4.81944, 4.81942, 4.81942, 4.81942, 4.81942, 4.81942, 4.81942, 4.81942, 4.81942, 4.81942, 4.81942, 4.81942, 4.81943, 4.81942, 4.81942, 4.82176, 4.81942
7.77481, 12, 4.8279, 4.8259, 3.74166, 7.1721, 0, 4.82592, 4.8259, 4.8259, 4.8259, 4.8259, 4.8259, 4.8259, 4.8259, 4.8259, 4.8259, 4.8259, 4.8259, 4.8259, 4.8259, 4.8259, 4.82788, 4.8259
7.7827, 4, 4.83407, 4.83239, 2.44949, -0.834067, 0, 4.8324, 4.83239, 4.83239, 4.83239, 4.83239, 4.83239, 4.83239, 4.83239, 4.83239, 4.83239, 4.83239, 4.83239, 4.83239, 4.83239, 4.83239, 4.83405, 4.83239
7.79059, 10, 4.84053, 4.83912, 3.4641, 5.15947, 0, 4.83914, 4.83912, 4.83912, 4.83912, 4.83912, 4.83912, 4.83912, 4.83912, 4.83912, 4.83912, 4.83912, 4.83912, 4.83912, 4.83912, 4.83912, 4.84052, 4.83912
7.79848, 8, 4.8468, 4.84561, 3.16228, 3.1532, 0, 4.84563, 4.84561, 4.84561, 4.84561, 4.84561, 4.84561, 4.84561, 4.84561, 4.84561, 4.84561, 4.84561, 4.84561, 4.84561, 4.84561, 4.84561, 4.84678, 4.84561
7.80637, 14, 4.85312, 4.85211, 4, 9.14688, 0, 4.85212, 4.85211, 4.85211, 4.85211, 4.85211, 4.85211, 4.85211, 4.85211, 4.85211, 4.85211, 4.85211, 4.85211, 4.85211, 4.85211, 4.85211, 4.8531, 4.85211
7.81426, 12, 4.85915, 4.85828, 3.74166, 7.14085, 0, 4.85829, 4.85828, 4.85828, 4.85828, 4.85828, 4.85828, 4.85828, 4.85828, 4.85828, 4.85828, 4.85828, 4.85828, 4.85828, 4.85828, 4.85828, 4.85913, 4.85828
7.82215, 8, 4.86499, 4.86421, 3.16228, 3.13501, 0, 4.86422, 4.86421, 4.86421, 4.86421, 4.86421, 4.86421, 4.86421, 4.86421, 4.86421, 4.86421, 4.86421, 4.86421, 4.86421, 4.86421, 4.86421, 4.86498, 4.86421
