   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_187.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.758109, 0, 0.156589, 0.0100462, 1.41421, -0.156589, 0.0128442, 0.0100462, 0.0499789, 0.0110556, 0.0105854, 0.038293, 0.0250521, 0.0105261, 0.0570122, 0.0100646, 0.010232, 0.0100462, 0.0100462, 0.0214063, 0.0100462, 0.0100462
0.765993, 2, 0.1989, 0.0124238, 2, 1.8011, 0.0158957, 0.0124238, 0.0619724, 0.0136763, 0.0130929, 0.0513621, 0.0310428, 0.0130193, 0.0706994, 0.0124467, 0.0126551, 0.0124238, 0.0124239, 0.0272751, 0.0124238, 0.0124238
0.773877, 0, 0.248645, 0.0150915, 1.41421, -0.248645, 0.0193238, 0.0150915, 0.0754924, 0.0166183, 0.0159072, 0.0676273, 0.0377878, 0.0158175, 0.0861307, 0.0151194, 0.0153749, 0.0150915, 0.0150916, 0.0343601, 0.0150915, 0.0150915
0.781761, 0, 0.306065, 0.0180165, 1.41421, -0.306065, 0.0230879, 0.0180165, 0.0903933, 0.0198461, 0.0189939, 0.0873934, 0.045212, 0.0188864, 0.103141, 0.0180499, 0.0183587, 0.0180165, 0.0180167, 0.0428675, 0.0180165, 0.0180165
0.789645, 2, 0.371164, 0.0211508, 2, 1.62884, 0.0271278, 0.0211508, 0.106451, 0.0233071, 0.0223028, 0.110825, 0.0532008, 0.0221761, 0.121475, 0.0211902, 0.0215585, 0.0211508, 0.021151, 0.0530578, 0.0211508, 0.0211508
0.797529, 0, 0.443683, 0.0244333, 1.41421, -0.443683, 0.0313659, 0.0244333, 0.123372, 0.0269343, 0.0257694, 0.13789, 0.0616056, 0.0256225, 0.140798, 0.0244789, 0.0249135, 0.0244333, 0.0244335, 0.0652645, 0.0244333, 0.0244333
0.805413, 2, 0.523098, 0.0277932, 2, 1.4769, 0.0357123, 0.0277932, 0.14081, 0.0306501, 0.0293194, 0.168309, 0.0702516, 0.0291516, 0.160716, 0.0278452, 0.0283538, 0.0277932, 0.0277935, 0.0799105, 0.0277932, 0.0277932
0.813297, 0, 0.608637, 0.0311553, 1.41421, -0.608637, 0.0400704, 0.0311553, 0.158387, 0.0343715, 0.0328735, 0.201518, 0.0789494, 0.0326846, 0.180796, 0.0312137, 0.0318058, 0.0311553, 0.0311556, 0.0975195, 0.0311553, 0.0311553
0.82118, 2, 0.699305, 0.0344446, 2, 1.3007, 0.0443435, 0.0344446, 0.175716, 0.0380157, 0.0363524, 0.236654, 0.0875064, 0.0361426, 0.200598, 0.0345093, 0.0351976, 0.0344446, 0.0344449, 0.118715, 0.0344446, 0.0344446
0.829064, 2, 0.793945, 0.0375922, 2, 1.20605, 0.0484417, 0.0375922, 0.19243, 0.0415062, 0.0396832, 0.272577, 0.0957414, 0.0394532, 0.219702, 0.0376627, 0.0384648, 0.0375922, 0.0375925, 0.144204, 0.0375922, 0.0375922
0.836948, 0, 0.891288, 0.0405395, 1.41421, -0.891288, 0.0522878, 0.0405395, 0.208205, 0.0447778, 0.0428038, 0.307914, 0.103495, 0.0425548, 0.237735, 0.0406155, 0.0415563, 0.0405395, 0.0405399, 0.174739, 0.0405395, 0.0405395
0.844832, 2, 0.99001, 0.0432424, 2, 1.00999, 0.0558222, 0.0432424, 0.222774, 0.0477806, 0.0456668, 0.341144, 0.110639, 0.0454002, 0.254395, 0.0433231, 0.0444378, 0.0432424, 0.0432428, 0.211049, 0.0432424, 0.0432424
0.852716, 0, 1.08879, 0.045673, 1.41421, -1.08879, 0.0590058, 0.045673, 0.235949, 0.0504829, 0.0482426, 0.370716, 0.117086, 0.0479601, 0.269462, 0.0457578, 0.0470954, 0.045673, 0.0456735, 0.253764, 0.045673, 0.045673
0.8606, 0, 1.18634, 0.0478209, 1.41421, -1.18634, 0.0618209, 0.0478209, 0.247616, 0.0528714, 0.0505191, 0.395166, 0.122784, 0.0502224, 0.282806, 0.0479088, 0.0495363, 0.0478209, 0.0478214, 0.303296, 0.0478209, 0.0478209
0.868484, 2, 1.28142, 0.0496918, 2, 0.718582, 0.0642706, 0.0496918, 0.257743, 0.054951, 0.0525014, 0.413255, 0.127727, 0.0521925, 0.294387, 0.0497818, 0.0517887, 0.0496918, 0.0496923, 0.359737, 0.0496918, 0.0496918
0.876368, 2, 1.37283, 0.0513054, 2, 0.627175, 0.0663759, 0.0513054, 0.266366, 0.0567418, 0.0542097, 0.424079, 0.131938, 0.0538903, 0.304244, 0.0513966, 0.0538996, 0.0513054, 0.0513059, 0.422738, 0.0513054, 0.0513054
0.884252, 4, 1.45938, 0.0526927, 2.44949, 2.54062, 0.0681724, 0.0526927, 0.273578, 0.0582764, 0.0556757, 0.42716, 0.135474, 0.0553477, 0.312482, 0.0527841, 0.0559322, 0.0526927, 0.0526933, 0.491426, 0.0526927, 0.0526927
0.892136, 0, 1.53989, 0.0538922, 1.41421, -1.53989, 0.0697058, 0.0538922, 0.279516, 0.0595956, 0.0569391, 0.42249, 0.13841, 0.056604, 0.319255, 0.0539826, 0.0579619, 0.0538922, 0.0538927, 0.564353, 0.0538922, 0.0538922
0.90002, 2, 1.61312, 0.0549458, 2, 0.386881, 0.0710274, 0.0549458, 0.284346, 0.0607447, 0.0580438, 0.410528, 0.140834, 0.0577031, 0.32475, 0.0550344, 0.060072, 0.0549458, 0.0549464, 0.639493, 0.0549458, 0.0549458
0.907903, 4, 1.67777, 0.0558963, 2.44949, 2.32223, 0.0721901, 0.0558963, 0.288241, 0.0617696, 0.059034, 0.392156, 0.142841, 0.058689, 0.329164, 0.0559821, 0.0623497, 0.0558963, 0.0558968, 0.714312, 0.0558963, 0.0558963
0.915787, 0, 1.73251, 0.0567838, 1.41421, -1.73251, 0.0732453, 0.0567838, 0.291379, 0.062714, 0.0599519, 0.368587, 0.144522, 0.0596035, 0.332698, 0.056866, 0.0648823, 0.0567838, 0.0567844, 0.785897, 0.0567838, 0.0567838
0.923671, 2, 1.77603, 0.0576441, 2, 0.223969, 0.07424, 0.0576441, 0.293923, 0.0636169, 0.060835, 0.341259, 0.145962, 0.0604841, 0.335538, 0.0577219, 0.0677533, 0.0576441, 0.0576447, 0.851139, 0.0576441, 0.0576441
0.931555, 0, 1.80713, 0.0585071, 1.41421, -1.80713, 0.0752162, 0.0585071, 0.296019, 0.064511, 0.0617146, 0.311698, 0.147236, 0.0613619, 0.337852, 0.0585799, 0.0710403, 0.0585071, 0.0585077, 0.906973, 0.0585071, 0.0585071
0.939439, 4, 1.82483, 0.0593962, 2.44949, 2.17517, 0.07621, 0.0593961, 0.297794, 0.0654225, 0.0626156, 0.281404, 0.148407, 0.0622616, 0.339782, 0.0594636, 0.074814, 0.0593962, 0.0593967, 0.95062, 0.0593962, 0.0593962
0.947323, 0, 1.82851, 0.0603283, 1.41421, -1.82851, 0.0772521, 0.0603283, 0.299348, 0.0663704, 0.0635562, 0.251737, 0.149526, 0.0632012, 0.341447, 0.06039, 0.079132, 0.0603283, 0.0603289, 0.979832, 0.0603283, 0.0603283
0.955207, 0, 1.81801, 0.0613144, 1.41421, -1.81801, 0.0783695, 0.0613144, 0.300763, 0.0673674, 0.0645481, 0.223839, 0.150629, 0.0641925, 0.342937, 0.0613703, 0.084045, 0.0613144, 0.061315, 0.993094, 0.0613144, 0.0613144
0.963091, 0, 1.79377, 0.0623603, 1.41421, -1.79377, 0.0795869, 0.0623602, 0.302099, 0.0684205, 0.0655978, 0.198586, 0.151743, 0.0652418, 0.344324, 0.0624104, 0.0895948, 0.0623603, 0.0623608, 0.989768, 0.0623603, 0.0623603
0.970975, 8, 1.75683, 0.0634672, 3.16228, 6.24317, 0.0809292, 0.0634671, 0.303397, 0.0695323, 0.0667073, 0.176565, 0.152887, 0.066351, 0.345655, 0.0635117, 0.0958178, 0.0634672, 0.0634678, 0.97015, 0.0634672, 0.0634672
0.978859, 2, 1.70887, 0.0646331, 2, 0.291125, 0.0824237, 0.064633, 0.304687, 0.0707013, 0.0678749, 0.158092, 0.154068, 0.0675184, 0.346967, 0.0646725, 0.102752, 0.0646331, 0.0646337, 0.935448, 0.0646331, 0.0646331
0.986742, 4, 1.65213, 0.0658536, 2.44949, 2.34787, 0.0841036, 0.0658535, 0.305987, 0.0719238, 0.0690965, 0.143234, 0.155292, 0.0687399, 0.348279, 0.0658884, 0.110449, 0.0658536, 0.0658542, 0.887671, 0.0658536, 0.0658536
0.994626, 2, 1.58928, 0.0671227, 2, 0.410721, 0.0860108, 0.0671225, 0.307305, 0.0731942, 0.0703663, 0.131859, 0.156557, 0.0700096, 0.349605, 0.0671537, 0.118998, 0.0671227, 0.0671233, 0.829448, 0.0671227, 0.0671227
1.00251, 2, 1.52334, 0.0684333, 2, 0.476661, 0.0882001, 0.0684331, 0.308645, 0.0745055, 0.0716773, 0.123681, 0.157861, 0.0713206, 0.350948, 0.0684613, 0.12856, 0.0684333, 0.0684339, 0.763811, 0.0684333, 0.0684333
1.01039, 0, 1.45752, 0.0697783, 1.41421, -1.45752, 0.0907449, 0.0697779, 0.310008, 0.0758509, 0.0730225, 0.118314, 0.159199, 0.0726657, 0.352309, 0.0698043, 0.139437, 0.0697783, 0.0697788, 0.693949, 0.0697783, 0.0697783
1.01828, 4, 1.39516, 0.07115, 2.44949, 2.60484, 0.0937429, 0.0711495, 0.31139, 0.0772229, 0.0743943, 0.115309, 0.160563, 0.0740376, 0.353686, 0.0711754, 0.152174, 0.07115, 0.0711506, 0.622968, 0.07115, 0.07115
1.02616, 2, 1.33974, 0.0725415, 2, 0.660263, 0.0973258, 0.0725407, 0.312788, 0.0786146, 0.0757859, 0.114196, 0.161948, 0.0754291, 0.355072, 0.0725677, 0.167732, 0.0725415, 0.0725421, 0.553693, 0.0725415, 0.0725415
1.03405, 2, 1.29499, 0.0739461, 2, 0.705008, 0.10167, 0.073945, 0.314196, 0.0800192, 0.0771905, 0.114511, 0.163347, 0.0768337, 0.35646, 0.073975, 0.187744, 0.0739461, 0.0739466, 0.488504, 0.0739461, 0.0739461
1.04193, 0, 1.26529, 0.0753573, 1.41421, -1.26529, 0.107009, 0.0753559, 0.315609, 0.0814305, 0.0786018, 0.115815, 0.164755, 0.078245, 0.357841, 0.0753911, 0.214909, 0.0753573, 0.0753579, 0.429253, 0.0753573, 0.0753573
1.04981, 2, 1.25613, 0.0767693, 2, 0.743871, 0.11365, 0.0767674, 0.317022, 0.0828425, 0.0800138, 0.117711, 0.166163, 0.079657, 0.359204, 0.0768107, 0.253542, 0.0767693, 0.0767699, 0.377205, 0.0767693, 0.0767693
1.0577, 4, 1.27499, 0.0781763, 2.44949, 2.72501, 0.121984, 0.0781739, 0.31843, 0.0842496, 0.0814209, 0.119853, 0.167568, 0.0810641, 0.360536, 0.0782285, 0.310352, 0.0781763, 0.0781769, 0.333066, 0.0781763, 0.0781763
1.06558, 0, 1.33238, 0.0795729, 1.41421, -1.33238, 0.132503, 0.0795697, 0.319827, 0.0856462, 0.0828175, 0.121954, 0.168963, 0.0824607, 0.36182, 0.0796398, 0.395444, 0.0795729, 0.0795735, 0.297036, 0.0795729, 0.0795729
1.07347, 4, 1.44322, 0.0809533, 2.44949, 2.55678, 0.145798, 0.080949, 0.321207, 0.0870266, 0.0841978, 0.123787, 0.170343, 0.0838411, 0.363038, 0.0810395, 0.523584, 0.0809533, 0.0809539, 0.26889, 0.0809533, 0.0809533
1.08135, 4, 1.62838, 0.0823116, 2.44949, 2.37162, 0.162557, 0.0823059, 0.322565, 0.0883848, 0.0855561, 0.125189, 0.1717, 0.0851993, 0.364165, 0.0824224, 0.715668, 0.0823116, 0.0823122, 0.248082, 0.0823116, 0.0823116
1.08923, 2, 1.91638, 0.0836412, 2, 0.0836217, 0.18354, 0.0836338, 0.323895, 0.0897145, 0.0868858, 0.126059, 0.173029, 0.086529, 0.365174, 0.0837829, 1.00034, 0.0836412, 0.0836418, 0.233842, 0.0836412, 0.0836412
1.09712, 6, 2.34494, 0.084935, 2.82843, 3.65506, 0.209531, 0.0849254, 0.325189, 0.0910083, 0.0881795, 0.126351, 0.174323, 0.0878228, 0.366033, 0.0851148, 1.41547, 0.084935, 0.0849356, 0.225271, 0.084935, 0.084935
1.105, 6, 2.9622, 0.0861848, 2.82843, 3.0378, 0.241278, 0.0861724, 0.326439, 0.0922581, 0.0894293, 0.126071, 0.175572, 0.0890725, 0.366707, 0.0864107, 2.00938, 0.0861848, 0.0861854, 0.221423, 0.0861848, 0.0861848
1.11288, 2, 3.82708, 0.0873811, 2, -1.82708, 0.279399, 0.0873651, 0.327635, 0.0934543, 0.0906256, 0.125267, 0.176768, 0.0902688, 0.367156, 0.0876621, 2.84129, 0.0873811, 0.0873816, 0.221364, 0.0873811, 0.0873811
1.12077, 8, 5.00862, 0.0885132, 3.16228, 2.99138, 0.324281, 0.0884928, 0.328767, 0.0945864, 0.0917577, 0.124016, 0.1779, 0.0914009, 0.367341, 0.088859, 3.98062, 0.0885132, 0.0885137, 0.224218, 0.0885132, 0.0885132
1.12865, 14, 6.58344, 0.0895687, 4, 7.41656, 0.375964, 0.0895427, 0.329823, 0.0956419, 0.0928132, 0.122414, 0.178956, 0.0924564, 0.367223, 0.0899897, 5.50464, 0.0895687, 0.0895692, 0.229198, 0.0895687, 0.0895687
1.13654, 8, 8.6314, 0.0905336, 3.16228, -0.631404, 0.434037, 0.0905008, 0.330788, 0.0966068, 0.0937781, 0.120566, 0.179921, 0.0934213, 0.366766, 0.091041, 7.4942, 0.0905336, 0.0905342, 0.235613, 0.0905336, 0.0905336
1.14442, 14, 11.2288, 0.0913922, 4, 2.77119, 0.497546, 0.0913509, 0.331646, 0.0974655, 0.0946368, 0.11857, 0.180779, 0.09428, 0.365944, 0.0919976, 10.027, 0.0913922, 0.0913928, 0.242882, 0.0913922, 0.0913922
1.1523, 18, 14.44, 0.0921274, 4.47214, 3.55997, 0.564969, 0.0920757, 0.332381, 0.0982007, 0.095372, 0.116515, 0.181515, 0.0950152, 0.364741, 0.0928426, 13.1692, 0.0921274, 0.092128, 0.250517, 0.0921274, 0.0921274
1.16019, 12, 18.3068, 0.0927206, 3.74166, -6.30682, 0.634207, 0.0926562, 0.332975, 0.0987939, 0.0959651, 0.114469, 0.182108, 0.0956083, 0.363159, 0.0935578, 16.9651, 0.0927206, 0.0927212, 0.258123, 0.0927206, 0.0927206
1.16807, 24, 22.8376, 0.093152, 5.09902, 1.16238, 0.702676, 0.0930722, 0.333406, 0.0992253, 0.0963966, 0.112479, 0.182539, 0.0960398, 0.361221, 0.0941235, 21.4257, 0.093152, 0.0931526, 0.265378, 0.093152, 0.093152
1.17596, 30, 27.9971, 0.0934019, 5.65685, 2.00293, 0.767439, 0.0933035, 0.333656, 0.0994751, 0.0966464, 0.110568, 0.182789, 0.0962896, 0.358976, 0.0945199, 26.5187, 0.0934019, 0.0934025, 0.272018, 0.0934019, 0.0934019
1.18384, 36, 33.6984, 0.0934502, 6.16441, 2.30162, 0.825415, 0.0933295, 0.333704, 0.0995235, 0.0966948, 0.10874, 0.182837, 0.096338, 0.356502, 0.0947268, 32.1606, 0.0934502, 0.0934508, 0.277827, 0.0934502, 0.0934502
1.19172, 36, 39.7989, 0.0932786, 6.16441, -3.79893, 0.873613, 0.0931312, 0.333533, 0.0993519, 0.0965231, 0.106978, 0.182666, 0.0961664, 0.353915, 0.0947257, 38.2116, 0.0932786, 0.0932792, 0.282621, 0.0932786, 0.0932786
1.19961, 44, 46.1015, 0.0928705, 6.78233, -2.10148, 0.909387, 0.0926914, 0.333124, 0.0989438, 0.0961151, 0.105256, 0.182258, 0.0957583, 0.35137, 0.0944999, 44.4772, 0.0928705, 0.0928711, 0.286237, 0.0928705, 0.0928705
1.20749, 46, 52.3622, 0.0922128, 6.9282, -6.36222, 0.930676, 0.0919961, 0.332467, 0.098286, 0.0954573, 0.103536, 0.1816, 0.0951005, 0.349065, 0.0940362, 50.7156, 0.0922128, 0.0922134, 0.288534, 0.0922128, 0.0922128
1.21538, 46, 58.3044, 0.0912965, 6.9282, -12.3044, 0.936197, 0.0910355, 0.33155, 0.0973698, 0.0945411, 0.101781, 0.180684, 0.0941843, 0.34725, 0.0933261, 56.6511, 0.0912965, 0.0912971, 0.289387, 0.0912965, 0.0912965
1.22326, 62, 63.6381, 0.0901183, 8, -1.63809, 0.925566, 0.0898053, 0.330372, 0.0961916, 0.0933628, 0.0999539, 0.179505, 0.0930061, 0.346224, 0.0923671, 61.994, 0.0901183, 0.0901189, 0.288689, 0.0901183, 0.0901183
1.23114, 76, 68.0831, 0.088681, 8.83176, 7.91693, 0.899335, 0.0883072, 0.328935, 0.0947542, 0.0919255, 0.0980255, 0.178068, 0.0915687, 0.34634, 0.091164, 66.4634, 0.088681, 0.0886816, 0.286361, 0.088681, 0.088681
1.23903, 48, 71.3935, 0.0869942, 7.07107, -23.3935, 0.858936, 0.0865495, 0.327248, 0.0930675, 0.0902388, 0.0959741, 0.176381, 0.089882, 0.348013, 0.0897308, 69.8116, 0.0869942, 0.0869948, 0.28236, 0.0869942, 0.0869942
1.24691, 80, 73.3803, 0.0850752, 9.05539, 6.61972, 0.80655, 0.0845479, 0.325329, 0.0911484, 0.0883197, 0.0937893, 0.174462, 0.0879629, 0.35171, 0.088092, 71.847, 0.0850752, 0.0850758, 0.276684, 0.0850752, 0.0850752
1.2548, 76, 73.9295, 0.082948, 8.83176, 2.07048, 0.744899, 0.082325, 0.323201, 0.0890213, 0.0861925, 0.0914717, 0.172335, 0.0858358, 0.357955, 0.0862848, 72.4524, 0.082948, 0.0829486, 0.269386, 0.082948, 0.082948
1.26268, 90, 73.0129, 0.0806437, 9.59166, 16.9871, 0.677016, 0.0799096, 0.320895, 0.0867169, 0.0838882, 0.089033, 0.17003, 0.0835314, 0.367321, 0.0843621, 71.596, 0.0806437, 0.0806443, 0.260573, 0.0806437, 0.0806437
1.27056, 62, 70.6905, 0.0781991, 8, -8.69052, 0.605996, 0.0773367, 0.318449, 0.0842723, 0.0814436, 0.0864946, 0.167585, 0.0810868, 0.380424, 0.0823964, 69.334, 0.0781991, 0.0781997, 0.25041, 0.0781991, 0.0781991
1.27845, 66, 67.1043, 0.0756558, 8.24621, -1.10426, 0.534772, 0.0746452, 0.315902, 0.0817289, 0.0789002, 0.0838863, 0.16504, 0.0785434, 0.397908, 0.0804853, 65.8045, 0.0756558, 0.0756564, 0.239119, 0.0756558, 0.0756558
1.28633, 66, 62.4637, 0.0730582, 8.24621, 3.53631, 0.465926, 0.0718768, 0.313299, 0.0791311, 0.0763026, 0.0812439, 0.16244, 0.0759457, 0.420432, 0.0787593, 61.2138, 0.0730582, 0.0730588, 0.226964, 0.0730582, 0.0730582
1.29421, 58, 57.0261, 0.0704522, 7.74597, 0.973896, 0.401565, 0.0690744, 0.310684, 0.0765249, 0.0736965, 0.0786069, 0.159831, 0.0733396, 0.44865, 0.0773918, 55.8161, 0.0704522, 0.0704528, 0.214244, 0.0704522, 0.0704522
1.3021, 54, 51.0735, 0.0678835, 7.48331, 2.92648, 0.343259, 0.0662799, 0.3081, 0.0739559, 0.0711275, 0.0760164, 0.157256, 0.0707707, 0.483192, 0.0766131, 49.8908, 0.0678835, 0.0678841, 0.201273, 0.0678835, 0.0678835
1.30998, 68, 44.8888, 0.0653951, 8.3666, 23.1112, 0.292018, 0.0635328, 0.305588, 0.0714669, 0.0686389, 0.0735122, 0.154759, 0.0682819, 0.524645, 0.0767244, 43.7188, 0.0653951, 0.0653957, 0.188366, 0.0653951, 0.0653951
1.31787, 40, 38.7344, 0.0630264, 6.48074, 1.2656, 0.248342, 0.0608679, 0.303182, 0.0690973, 0.0662697, 0.0711315, 0.152376, 0.0659126, 0.573531, 0.0781156, 37.5609, 0.0630264, 0.063027, 0.175817, 0.0630264, 0.0630264
1.32575, 48, 32.8362, 0.0608114, 7.07107, 15.1638, 0.212289, 0.0583148, 0.300912, 0.0668809, 0.0640539, 0.0689068, 0.15014, 0.0636967, 0.63029, 0.0812808, 31.642, 0.0608114, 0.0608119, 0.163885, 0.0608114, 0.0608114
1.33363, 20, 27.3722, 0.0587777, 4.69042, -7.37218, 0.183571, 0.055896, 0.298795, 0.0648451, 0.0620191, 0.0668645, 0.148074, 0.0616618, 0.695263, 0.0868305, 26.1392, 0.0587777, 0.0587782, 0.152784, 0.0587777, 0.0587777
1.34152, 22, 22.4673, 0.056946, 4.89898, -0.46731, 0.161641, 0.0536266, 0.296842, 0.0630105, 0.0601859, 0.0650244, 0.146196, 0.0598283, 0.768687, 0.0954966, 21.1772, 0.056946, 0.0569465, 0.142672, 0.056946, 0.056946
1.3494, 22, 18.1944, 0.0553298, 4.89898, 3.80558, 0.145794, 0.0515142, 0.295054, 0.0613901, 0.0585675, 0.063399, 0.144514, 0.0582095, 0.850687, 0.108123, 16.8283, 0.0553298, 0.0553303, 0.133645, 0.0553298, 0.0553298
1.35729, 30, 14.5791, 0.0539353, 5.65685, 15.4209, 0.135229, 0.0495586, 0.293419, 0.0599897, 0.0571699, 0.0619938, 0.143028, 0.0568116, 0.941276, 0.125641, 13.1181, 0.0539353, 0.0539359, 0.125746, 0.0539353, 0.0539353
1.36517, 28, 11.6078, 0.0527622, 5.47723, 16.3922, 0.129117, 0.0477528, 0.291917, 0.0588087, 0.0559927, 0.0608076, 0.141729, 0.0556339, 1.04036, 0.149019, 10.0331, 0.0527622, 0.0527628, 0.118961, 0.0527622, 0.0527622
1.37305, 14, 9.23788, 0.0518046, 4, 4.76212, 0.126631, 0.0460834, 0.290519, 0.0578403, 0.0550294, 0.0598335, 0.140603, 0.0546701, 1.14776, 0.179193, 7.53061, 0.0518046, 0.0518052, 0.113236, 0.0518046, 0.0518046
1.38094, 12, 7.40691, 0.0510518, 3.74166, 4.59309, 0.126977, 0.0445321, 0.289189, 0.0570734, 0.0542693, 0.05906, 0.13963, 0.0539096, 1.26319, 0.216967, 5.54868, 0.0510518, 0.0510524, 0.108478, 0.0510518, 0.0510518
1.38882, 10, 6.04211, 0.0504902, 3.4641, 3.95789, 0.129405, 0.0430767, 0.287886, 0.0564936, 0.0536981, 0.0584722, 0.138785, 0.0533384, 1.38635, 0.262899, 4.01511, 0.0504902, 0.0504907, 0.104576, 0.0504902, 0.0504902
1.39671, 4, 5.06776, 0.0501042, 2.44949, -1.06776, 0.133217, 0.0416932, 0.286567, 0.0560849, 0.0533003, 0.0580539, 0.138042, 0.0529409, 1.51685, 0.31718, 2.85516, 0.0501042, 0.0501048, 0.101405, 0.0501042, 0.0501042
1.40459, 2, 4.41077, 0.0498787, 2, -2.41077, 0.137775, 0.0403568, 0.28519, 0.0558312, 0.05306, 0.0577887, 0.137377, 0.052702, 1.65431, 0.379507, 1.99718, 0.0498787, 0.0498792, 0.0988399, 0.0498787, 0.0498787
1.41247, 2, 4.00434, 0.0497996, 2, -2.00434, 0.142502, 0.039044, 0.283721, 0.0557182, 0.0529631, 0.0576619, 0.136766, 0.052608, 1.79835, 0.44899, 1.37629, 0.0497996, 0.0498002, 0.0967633, 0.0497996, 0.0497996
1.42036, 2, 3.79007, 0.0498562, 2, -1.79007, 0.146898, 0.0377334, 0.282133, 0.0557347, 0.0529987, 0.0576622, 0.136194, 0.0526487, 1.94862, 0.524097, 0.936566, 0.0498562, 0.0498568, 0.0950713, 0.0498562, 0.0498562
1.42824, 4, 3.71871, 0.0500419, 2.44949, 0.281294, 0.150548, 0.0364076, 0.28041, 0.0558738, 0.0531599, 0.0577826, 0.13565, 0.0528183, 2.10482, 0.602644, 0.631742, 0.0500419, 0.0500424, 0.0936791, 0.0500419, 0.0500419
1.43612, 6, 3.74998, 0.0503551, 2.82843, 2.25002, 0.15313, 0.0350537, 0.278554, 0.056134, 0.0534454, 0.0580218, 0.135134, 0.0531166, 2.26672, 0.681872, 0.424885, 0.0503551, 0.0503556, 0.092523, 0.0503551, 0.0503551
1.44401, 0, 3.85185, 0.0508002, 1.41421, -3.85185, 0.154428, 0.0336644, 0.276583, 0.0565201, 0.0538596, 0.0583844, 0.134655, 0.0535496, 2.43424, 0.758579, 0.287489, 0.0508002, 0.0508008, 0.0915616, 0.0508002, 0.0508002
1.45189, 16, 3.9995, 0.0513875, 4.24264, 12.0005, 0.154335, 0.0322373, 0.274531, 0.0570429, 0.0544131, 0.0588816, 0.134234, 0.0541298, 2.60749, 0.829337, 0.19821, 0.0513875, 0.051388, 0.0907744, 0.0513875, 0.0513875
1.45978, 4, 4.1744, 0.0521329, 2.44949, -0.174396, 0.152857, 0.0307758, 0.272451, 0.0577194, 0.0551224, 0.0595306, 0.133899, 0.0548758, 2.78684, 0.890729, 0.14154, 0.0521329, 0.0521334, 0.0901603, 0.0521329, 0.0521329
1.46766, 14, 4.36343, 0.0530577, 4, 9.63657, 0.1501, 0.0292874, 0.270412, 0.0585718, 0.0560093, 0.0603543, 0.133691, 0.0558117, 2.97317, 0.939644, 0.106507, 0.0530577, 0.0530582, 0.0897343, 0.0530577, 0.0530577
1.47554, 10, 4.55837, 0.0541874, 3.4641, 5.44163, 0.146258, 0.0277839, 0.268492, 0.059627, 0.0571, 0.06138, 0.133655, 0.0569664, 3.16815, 0.973536, 0.085559, 0.0541874, 0.0541879, 0.0895247, 0.0541874, 0.0541874
1.48343, 4, 4.75568, 0.0555507, 2.44949, -0.75568, 0.141598, 0.0262792, 0.266779, 0.0609151, 0.0584239, 0.0626383, 0.133842, 0.0583721, 3.37476, 0.990656, 0.0736297, 0.0555507, 0.0555512, 0.0895686, 0.0555507, 0.0555507
1.49131, 4, 4.95676, 0.0571782, 2.44949, -0.956764, 0.136428, 0.0247886, 0.265364, 0.0624684, 0.0600125, 0.064162, 0.134307, 0.0600632, 3.59821, 0.990214, 0.0674087, 0.0571782, 0.0571787, 0.0899091, 0.0571782, 0.0571782
1.4992, 12, 5.16887, 0.0591015, 3.74166, 6.83113, 0.13108, 0.0233277, 0.264336, 0.0643196, 0.0618981, 0.0659847, 0.135102, 0.0620748, 3.84727, 0.972442, 0.0647864, 0.0591015, 0.059102, 0.0905915, 0.0591015, 0.0591015
1.50708, 10, 5.40675, 0.0613518, 3.4641, 4.59325, 0.125879, 0.0219107, 0.26378, 0.0665014, 0.0641124, 0.0681392, 0.13628, 0.0644415, 4.13645, 0.938574, 0.0644541, 0.0613518, 0.0613522, 0.0916609, 0.0613518, 0.0613518
1.51496, 6, 5.69542, 0.0639592, 2.82843, 0.304577, 0.121127, 0.0205498, 0.263768, 0.0690448, 0.0666863, 0.0706572, 0.137886, 0.0671966, 4.48915, 0.890717, 0.0656219, 0.0639592, 0.0639596, 0.0931597, 0.0639592, 0.0639592
1.52285, 6, 6.07427, 0.0669518, 2.82843, -0.0742745, 0.117084, 0.0192548, 0.264363, 0.0719789, 0.0696483, 0.0735681, 0.139962, 0.0703712, 4.94221, 0.831656, 0.0678271, 0.0669518, 0.0669523, 0.0951262, 0.0669518, 0.0669518
1.53073, 2, 6.60294, 0.0703562, 2, -4.60294, 0.113956, 0.018032, 0.265613, 0.0753306, 0.073025, 0.076899, 0.142544, 0.0739938, 5.55213, 0.764607, 0.0708088, 0.0703562, 0.0703566, 0.0975937, 0.0703562, 0.0703562
1.53862, 10, 7.36922, 0.0741962, 3.4641, 2.63078, 0.111896, 0.0168849, 0.267552, 0.0791243, 0.0768408, 0.0806742, 0.145658, 0.0780905, 6.40339, 0.692944, 0.0744261, 0.0741962, 0.0741967, 0.10059, 0.0741962, 0.0741962
