   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_73.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.591114, 0, 2.64259e-05, 9.82296e-07, 1.41421, -2.64259e-05, 1.56908e-06, 9.82296e-07, 9.82304e-07, 9.82374e-07, 6.99068e-06, 1.14025e-06, 1.08187e-06, 1.50777e-06, 1.50278e-06, 9.9364e-07, 8.23155e-06, 9.89386e-07, 9.83834e-07, 1.01033e-06, 9.86118e-07, 9.82296e-07, 9.82306e-07, 1.1226e-05, 9.82296e-07, 9.82296e-07
0.59901, 0, 4.39186e-05, 1.838e-06, 1.41421, -4.39186e-05, 2.93666e-06, 1.838e-06, 1.83802e-06, 1.83815e-06, 1.30876e-05, 2.13374e-06, 2.02444e-06, 2.90843e-06, 2.81251e-06, 1.85924e-06, 1.54109e-05, 1.84722e-06, 1.84088e-06, 1.8905e-06, 1.84363e-06, 1.838e-06, 1.83802e-06, 1.53786e-05, 1.838e-06, 1.838e-06
0.606905, 0, 7.38636e-05, 3.36373e-06, 1.41421, -7.38636e-05, 5.37574e-06, 3.36373e-06, 3.36376e-06, 3.364e-06, 2.39656e-05, 3.90533e-06, 3.70516e-06, 5.50705e-06, 5.14838e-06, 3.40263e-06, 2.82203e-05, 3.37567e-06, 3.36901e-06, 3.45987e-06, 3.37195e-06, 3.36373e-06, 3.36377e-06, 2.14213e-05, 3.36373e-06, 3.36373e-06
0.6148, 0, 0.000124712, 6.02198e-06, 1.41421, -0.000124712, 9.62658e-06, 6.02198e-06, 6.02203e-06, 6.02246e-06, 4.29311e-05, 6.99228e-06, 6.63367e-06, 1.02392e-05, 9.21926e-06, 6.09167e-06, 5.05537e-05, 6.03737e-06, 6.03143e-06, 6.19422e-06, 6.03392e-06, 6.02198e-06, 6.02204e-06, 3.03906e-05, 6.02198e-06, 6.02198e-06
0.622696, 0, 0.000209982, 1.05479e-05, 1.41421, -0.000209982, 1.68664e-05, 1.05479e-05, 1.0548e-05, 1.05488e-05, 7.52458e-05, 1.22488e-05, 1.16201e-05, 1.87001e-05, 1.61524e-05, 1.06701e-05, 8.86074e-05, 1.05677e-05, 1.05645e-05, 1.08498e-05, 1.05651e-05, 1.05479e-05, 1.0548e-05, 4.38981e-05, 1.05479e-05, 1.05479e-05
0.630591, 0, 0.000350796, 1.80792e-05, 1.41421, -0.000350796, 2.89178e-05, 1.80792e-05, 1.80793e-05, 1.80806e-05, 0.000129061, 2.09968e-05, 1.99185e-05, 3.35564e-05, 2.7693e-05, 1.82887e-05, 0.000151981, 1.81045e-05, 1.81076e-05, 1.85971e-05, 1.81039e-05, 1.80792e-05, 1.80794e-05, 6.44182e-05, 1.80792e-05, 1.80792e-05
0.638487, 0, 0.000579338, 3.03283e-05, 1.41421, -0.000579338, 4.8526e-05, 3.03283e-05, 3.03286e-05, 3.03308e-05, 0.000216662, 3.52269e-05, 3.34164e-05, 5.91795e-05, 4.64696e-05, 3.06802e-05, 0.000255144, 3.03606e-05, 3.0376e-05, 3.11979e-05, 3.03636e-05, 3.03283e-05, 3.03286e-05, 9.56719e-05, 3.03283e-05, 3.03283e-05
0.646382, 0, 0.000943437, 4.98023e-05, 1.41421, -0.000943437, 7.97119e-05, 4.98023e-05, 4.98028e-05, 4.98064e-05, 0.00035606, 5.78535e-05, 5.48779e-05, 0.000102593, 7.63321e-05, 5.03806e-05, 0.000419309, 4.98434e-05, 4.98807e-05, 5.12316e-05, 4.98524e-05, 4.98023e-05, 4.98028e-05, 0.000143134, 4.98023e-05, 4.98023e-05
0.654277, 0, 0.00151241, 8.00694e-05, 1.41421, -0.00151241, 0.000128203, 8.00694e-05, 8.00701e-05, 8.00759e-05, 0.000572928, 9.30262e-05, 8.82375e-05, 0.00017486, 0.000122764, 8.1e-05, 0.000674715, 8.01215e-05, 8.01956e-05, 8.23696e-05, 8.01401e-05, 8.00694e-05, 8.00703e-05, 0.000214677, 8.00694e-05, 8.00694e-05
0.662173, 0, 0.00238411, 0.00012606, 1.41421, -0.00238411, 0.000201917, 0.00012606, 0.000126061, 0.00012607, 0.0009028, 0.000146479, 0.000138932, 0.00029304, 0.000193345, 0.000127526, 0.00106322, 0.000126126, 0.000126258, 0.000129685, 0.000126159, 0.00012606, 0.000126061, 0.000321331, 0.00012606, 0.00012606
0.670068, 0, 0.00369321, 0.000194387, 1.41421, -0.00369321, 0.00031149, 0.000194387, 0.000194389, 0.000194403, 0.00139345, 0.00022591, 0.000214259, 0.000482897, 0.000298257, 0.000196651, 0.00164108, 0.000194471, 0.000194694, 0.000199984, 0.000194526, 0.000194387, 0.000194389, 0.000478175, 0.000194387, 0.000194387
0.677963, 0, 0.00562012, 0.000293651, 1.41421, -0.00562012, 0.000470755, 0.000293651, 0.000293653, 0.000293674, 0.0021071, 0.000341324, 0.000323705, 0.000782478, 0.000450741, 0.000297075, 0.00248162, 0.000293755, 0.000294115, 0.000302115, 0.000293844, 0.000293651, 0.000293654, 0.000705273, 0.000293651, 0.000293651
0.685859, 0, 0.00840028, 0.000434674, 1.41421, -0.00840028, 0.000697154, 0.000434674, 0.000434678, 0.000434709, 0.00312232, 0.00050533, 0.000479216, 0.00124671, 0.000667492, 0.000439749, 0.00367738, 0.000434806, 0.000435362, 0.00044722, 0.000434943, 0.000434674, 0.000434679, 0.00102864, 0.000434674, 0.000434674
0.693754, 0, 0.0123323, 0.000630612, 1.41421, -0.0123323, 0.00101191, 0.000630612, 0.000630617, 0.000630663, 0.00453485, 0.000733251, 0.000695316, 0.00195297, 0.000968816, 0.000637984, 0.00534117, 0.000630777, 0.000631611, 0.00064884, 0.000630984, 0.000630612, 0.000630618, 0.00148108, 0.000630612, 0.000630612
0.701649, 0, 0.0177846, 0.000896882, 1.41421, -0.0177846, 0.00143992, 0.000896882, 0.000896889, 0.000896955, 0.00645733, 0.00104306, 0.000989035, 0.0030075, 0.00137855, 0.000907381, 0.00760569, 0.000897088, 0.000898305, 0.000922849, 0.000897395, 0.000896882, 0.000896891, 0.00210296, 0.000896882, 0.000896882
0.709545, 0, 0.0251986, 0.00125083, 1.41421, -0.0251986, 0.00200929, 0.00125083, 0.00125084, 0.00125093, 0.00901703, 0.001455, 0.00137954, 0.0045524, 0.00192357, 0.0012655, 0.0106209, 0.00125109, 0.00125282, 0.00128711, 0.00125154, 0.00125083, 0.00125084, 0.00294266, 0.00125083, 0.00125083
0.71744, 0, 0.0350866, 0.00171108, 1.41421, -0.0350866, 0.00275022, 0.00171108, 0.00171109, 0.00171122, 0.0123513, 0.0019908, 0.00188742, 0.00677204, 0.00263278, 0.00173117, 0.0145488, 0.00171139, 0.0017138, 0.00176081, 0.00171204, 0.00171108, 0.0017111, 0.00405688, 0.00171108, 0.00171108
0.725336, 0, 0.0480244, 0.00229658, 1.41421, -0.0480244, 0.00369357, 0.00229658, 0.0022966, 0.00229677, 0.016601, 0.00267263, 0.00253365, 0.00989847, 0.00353567, 0.00232359, 0.0195552, 0.00229697, 0.00230024, 0.00236349, 0.00229789, 0.00229658, 0.0022966, 0.00551086, 0.00229658, 0.00229658
0.733231, 0, 0.0646356, 0.00302532, 1.41421, -0.0646356, 0.00486875, 0.00302532, 0.00302535, 0.00302557, 0.021901, 0.00352155, 0.00333815, 0.0142136, 0.00466038, 0.00306096, 0.0257993, 0.0030258, 0.00303016, 0.0031137, 0.00302709, 0.00302532, 0.00302536, 0.00737869, 0.00302532, 0.00302532
0.741126, 0, 0.0855684, 0.00391284, 1.41421, -0.0855684, 0.00630133, 0.00391284, 0.00391287, 0.00391316, 0.0283696, 0.00455578, 0.00431816, 0.0200469, 0.00603132, 0.00395902, 0.0334206, 0.00391341, 0.0039191, 0.00402752, 0.00391521, 0.00391284, 0.00391288, 0.00974413, 0.00391284, 0.00391284
0.749022, 4, 0.111465, 0.00497053, 2.44949, 3.88853, 0.00801033, 0.00497053, 0.00497058, 0.00497094, 0.0360963, 0.0057888, 0.00548638, 0.0277663, 0.00766665, 0.0050293, 0.0425245, 0.00497122, 0.0049785, 0.00511682, 0.0049737, 0.00497053, 0.00497059, 0.0127024, 0.00497053, 0.00497053
0.756917, 0, 0.142926, 0.00620417, 1.41421, -0.142926, 0.0100057, 0.00620417, 0.00620423, 0.00620468, 0.0451299, 0.0072275, 0.00684929, 0.0377611, 0.00957585, 0.00627767, 0.053169, 0.00620499, 0.00621413, 0.00638771, 0.00620837, 0.00620417, 0.00620424, 0.0163638, 0.00620417, 0.00620417
0.764812, 0, 0.180463, 0.00761247, 1.41421, -0.180463, 0.0122862, 0.00761247, 0.00761253, 0.00761309, 0.0554684, 0.00887055, 0.00840558, 0.0504148, 0.0117576, 0.00770283, 0.0653518, 0.00761342, 0.0076247, 0.00783917, 0.00761798, 0.00761247, 0.00761255, 0.0208589, 0.00761247, 0.00761247
0.772708, 0, 0.224462, 0.0091862, 1.41421, -0.224462, 0.0148374, 0.0091862, 0.00918628, 0.00918696, 0.0670513, 0.0107074, 0.0101452, 0.0660688, 0.0141981, 0.00929546, 0.0790018, 0.00918731, 0.00920098, 0.00946215, 0.00919338, 0.0091862, 0.0091863, 0.0263463, 0.0091862, 0.0091862
0.780603, 0, 0.275137, 0.0109079, 1.41421, -0.275137, 0.0176318, 0.0109079, 0.010908, 0.0109088, 0.0797563, 0.0127179, 0.012049, 0.084978, 0.0168709, 0.0110379, 0.0939751, 0.0109092, 0.0109255, 0.0112394, 0.0109172, 0.0109079, 0.0109081, 0.0330228, 0.0109079, 0.0109079
0.788499, 0, 0.332498, 0.0127525, 1.41421, -0.332498, 0.0206288, 0.0127525, 0.0127526, 0.0127535, 0.093402, 0.0148727, 0.0140891, 0.107262, 0.0197371, 0.0129048, 0.110058, 0.0127539, 0.012773, 0.013146, 0.0127644, 0.0127525, 0.0127526, 0.0411349, 0.0127525, 0.0127525
0.796394, 0, 0.396325, 0.014688, 1.41421, -0.396325, 0.0237769, 0.014688, 0.0146881, 0.0146892, 0.107754, 0.0171346, 0.0162303, 0.132854, 0.0227474, 0.0148637, 0.126974, 0.0146896, 0.0147117, 0.0151507, 0.0147031, 0.014688, 0.0146881, 0.0509893, 0.014688, 0.014688
0.804289, 0, 0.466155, 0.0166777, 1.41421, -0.466155, 0.027016, 0.0166777, 0.0166778, 0.0166791, 0.122536, 0.0194606, 0.0184321, 0.161461, 0.0258442, 0.0168776, 0.144398, 0.0166795, 0.0167046, 0.0172179, 0.0166968, 0.0166777, 0.0166779, 0.0629613, 0.0166777, 0.0166777
0.812185, 0, 0.541296, 0.0186826, 1.41421, -0.541296, 0.0302817, 0.0186826, 0.0186828, 0.0186842, 0.13745, 0.0218049, 0.020651, 0.192534, 0.0289659, 0.0189069, 0.161979, 0.0186847, 0.0187127, 0.0193106, 0.0187067, 0.0186826, 0.0186828, 0.0774978, 0.0186826, 0.0186826
0.82008, 0, 0.620835, 0.0206638, 1.41421, -0.620835, 0.033509, 0.0206638, 0.020664, 0.0206656, 0.152191, 0.0241216, 0.0228436, 0.225258, 0.0320504, 0.0209122, 0.179354, 0.020666, 0.020697, 0.0213931, 0.0206939, 0.0206638, 0.0206641, 0.0951091, 0.0206638, 0.0206638
0.827975, 0, 0.703689, 0.0225852, 1.41421, -0.703689, 0.0366368, 0.0225852, 0.0225854, 0.0225871, 0.166465, 0.0263677, 0.0249698, 0.258578, 0.0350393, 0.0228569, 0.19618, 0.0225876, 0.0226214, 0.0234343, 0.0226228, 0.0225852, 0.0225855, 0.11635, 0.0225852, 0.0225852
0.835871, 0, 0.788642, 0.0244159, 1.41421, -0.788642, 0.0396118, 0.0244159, 0.0244161, 0.024418, 0.180012, 0.0285064, 0.0269946, 0.291237, 0.0378817, 0.0247097, 0.212146, 0.0244184, 0.0244548, 0.0254107, 0.0244627, 0.0244159, 0.0244162, 0.141784, 0.0244159, 0.0244159
0.843766, 0, 0.874403, 0.026132, 1.41421, -0.874403, 0.0423911, 0.026132, 0.0261322, 0.0261342, 0.192614, 0.0305086, 0.0288911, 0.321862, 0.0405367, 0.0264463, 0.226997, 0.0261346, 0.0261732, 0.0273084, 0.0261903, 0.026132, 0.0261323, 0.171931, 0.026132, 0.026132
0.851662, 2, 0.959658, 0.0277176, 2, 1.04034, 0.0449448, 0.0277176, 0.0277179, 0.02772, 0.204111, 0.0323548, 0.030641, 0.349052, 0.042976, 0.0280507, 0.24054, 0.0277204, 0.0277608, 0.0291248, 0.0277904, 0.0277176, 0.0277179, 0.2072, 0.0277176, 0.0277176
0.859557, 0, 1.04312, 0.0291657, 1.41421, -1.04312, 0.0472567, 0.0291657, 0.029166, 0.0291682, 0.2144, 0.0340354, 0.0322356, 0.371497, 0.0451841, 0.0295155, 0.252656, 0.0291686, 0.0292105, 0.0308698, 0.0292566, 0.0291657, 0.0291661, 0.247815, 0.0291657, 0.0291657
0.867452, 0, 1.12354, 0.0304773, 1.41421, -1.12354, 0.0493238, 0.0304773, 0.0304776, 0.0304798, 0.223441, 0.0355501, 0.0336753, 0.388085, 0.0471584, 0.0308417, 0.263292, 0.0304803, 0.0305232, 0.0325656, 0.0305908, 0.0304773, 0.0304776, 0.293732, 0.0304773, 0.0304773
0.875348, 2, 1.19975, 0.0316605, 2, 0.800252, 0.0511548, 0.0316605, 0.0316607, 0.0316631, 0.231245, 0.0369074, 0.0349682, 0.398001, 0.0489074, 0.0320373, 0.272465, 0.0316635, 0.0317069, 0.0342457, 0.0318023, 0.0316605, 0.0316608, 0.344566, 0.0316605, 0.0316605
0.883243, 0, 1.27066, 0.0327291, 1.41421, -1.27066, 0.0527685, 0.0327291, 0.0327293, 0.0327318, 0.237874, 0.0381221, 0.0361289, 0.400804, 0.0504489, 0.0331164, 0.280241, 0.0327321, 0.0327756, 0.0359539, 0.0329062, 0.0327291, 0.0327294, 0.399536, 0.0327291, 0.0327291
0.891138, 0, 1.33525, 0.0337009, 1.41421, -1.33525, 0.0541909, 0.0337009, 0.0337012, 0.0337037, 0.243422, 0.0392143, 0.0371766, 0.396464, 0.0518076, 0.0340969, 0.286734, 0.0337039, 0.033747, 0.0377419, 0.0339214, 0.0337009, 0.0337013, 0.457441, 0.0337009, 0.0337009
0.899034, 2, 1.39256, 0.034596, 2, 0.607441, 0.0554529, 0.034596, 0.0345963, 0.0345988, 0.248009, 0.0402064, 0.0381329, 0.385367, 0.0530122, 0.034999, 0.292084, 0.034599, 0.0346412, 0.0396673, 0.0348691, 0.034596, 0.0345964, 0.516669, 0.034596, 0.034596
0.906929, 0, 1.44167, 0.0354346, 1.41421, -1.44167, 0.0565873, 0.0354346, 0.0354349, 0.0354375, 0.251767, 0.0411218, 0.0390199, 0.368272, 0.054093, 0.0358431, 0.296445, 0.0354376, 0.0354784, 0.0417911, 0.0357706, 0.0354346, 0.035435, 0.575255, 0.0354346, 0.0354346
0.914825, 4, 1.48174, 0.0362363, 2.44949, 2.51826, 0.0576276, 0.0362363, 0.0362366, 0.0362391, 0.254833, 0.041983, 0.039859, 0.346243, 0.0550797, 0.036649, 0.299979, 0.0362391, 0.0362782, 0.0441755, 0.0366461, 0.0362363, 0.0362366, 0.630983, 0.0362363, 0.0362363
0.92272, 0, 1.51203, 0.0370182, 1.41421, -1.51203, 0.058606, 0.0370182, 0.0370185, 0.0370211, 0.257336, 0.0428101, 0.0406695, 0.320552, 0.0559995, 0.0374342, 0.302837, 0.037021, 0.037058, 0.0468813, 0.0375127, 0.0370182, 0.0370185, 0.681522, 0.0370182, 0.0370182
0.930615, 4, 1.5319, 0.0377949, 2.44949, 2.4681, 0.059553, 0.0377949, 0.0377952, 0.0377978, 0.259396, 0.0436206, 0.0414675, 0.292567, 0.0568763, 0.0382133, 0.305162, 0.0377976, 0.0378322, 0.0499686, 0.0383847, 0.0377949, 0.0377952, 0.724599, 0.0377949, 0.0377949
0.938511, 2, 1.54096, 0.0385779, 2, 0.459039, 0.0604971, 0.0385778, 0.0385782, 0.0385808, 0.261117, 0.0444282, 0.042266, 0.263653, 0.0577299, 0.038998, 0.307077, 0.0385805, 0.0386125, 0.0534885, 0.039272, 0.0385779, 0.0385782, 0.758171, 0.0385779, 0.0385779
0.946406, 2, 1.53905, 0.0393753, 2, 0.460952, 0.0614661, 0.0393753, 0.0393756, 0.0393783, 0.262588, 0.0452434, 0.0430746, 0.235068, 0.0585754, 0.0397968, 0.308686, 0.0393778, 0.0394071, 0.0574906, 0.0401806, 0.0393753, 0.0393757, 0.780595, 0.0393753, 0.0393753
0.954301, 2, 1.52635, 0.0401927, 2, 0.473645, 0.0624873, 0.0401926, 0.040193, 0.0401956, 0.263878, 0.0460732, 0.0438998, 0.207891, 0.0594243, 0.040615, 0.310074, 0.0401951, 0.0402216, 0.062019, 0.0411129, 0.0401927, 0.0401931, 0.790772, 0.0401927, 0.0401927
0.962197, 0, 1.50346, 0.0410326, 1.41421, -1.50346, 0.0635901, 0.0410326, 0.041033, 0.0410356, 0.265044, 0.0469217, 0.0447452, 0.182977, 0.0602839, 0.0414556, 0.311307, 0.0410349, 0.0410587, 0.0671148, 0.0420678, 0.0410326, 0.041033, 0.788243, 0.0410326, 0.0410326
0.970092, 0, 1.47134, 0.041896, 1.41421, -1.47134, 0.0648074, 0.0418959, 0.0418963, 0.0418989, 0.266128, 0.0477908, 0.0456122, 0.160927, 0.0611586, 0.0423194, 0.312437, 0.0418982, 0.0419193, 0.0728211, 0.0430417, 0.041896, 0.0418964, 0.773232, 0.041896, 0.041896
0.977987, 0, 1.43143, 0.0427817, 1.41421, -1.43143, 0.0661786, 0.0427816, 0.0427821, 0.0427847, 0.267161, 0.0486805, 0.0465004, 0.142096, 0.0620503, 0.0432054, 0.313499, 0.0427839, 0.0428025, 0.0791919, 0.0440289, 0.0427817, 0.0427821, 0.746626, 0.0427817, 0.0427817
0.985883, 6, 1.38549, 0.0436879, 2.82843, 4.61451, 0.0677522, 0.0436878, 0.0436882, 0.0436909, 0.268162, 0.0495891, 0.0474081, 0.126609, 0.0629589, 0.0441118, 0.314519, 0.0436901, 0.0437064, 0.086309, 0.045023, 0.0436879, 0.0436883, 0.709902, 0.0436879, 0.0436879
0.993778, 0, 1.33564, 0.0446118, 1.41421, -1.33564, 0.0695899, 0.0446116, 0.0446121, 0.0446147, 0.269147, 0.0505146, 0.048333, 0.114398, 0.0638832, 0.0450357, 0.315514, 0.0446139, 0.0446283, 0.0943106, 0.046017, 0.0446118, 0.0446121, 0.664997, 0.0446118, 0.0446118
1.00167, 2, 1.28428, 0.0455501, 2, 0.715722, 0.0717713, 0.0455499, 0.0455504, 0.0455531, 0.270123, 0.051454, 0.049272, 0.105243, 0.0648208, 0.0459742, 0.316495, 0.0455523, 0.0455653, 0.10344, 0.0470044, 0.0455501, 0.0455505, 0.614159, 0.0455501, 0.0455501
1.00957, 2, 1.23399, 0.0464997, 2, 0.766006, 0.0744001, 0.0464993, 0.0465, 0.0465026, 0.271096, 0.0524041, 0.0502219, 0.098816, 0.0657691, 0.0469237, 0.317467, 0.0465019, 0.0465139, 0.114127, 0.0479797, 0.0464997, 0.0465, 0.559766, 0.0464997, 0.0464997
1.01746, 2, 1.18764, 0.0474571, 2, 0.812364, 0.0776129, 0.0474566, 0.0474574, 0.04746, 0.272068, 0.0533619, 0.0511796, 0.0947179, 0.0667251, 0.0478812, 0.318431, 0.0474596, 0.0474712, 0.127109, 0.0489386, 0.0474571, 0.0474575, 0.504161, 0.0474571, 0.0474571
1.02536, 4, 1.14837, 0.0484192, 2.44949, 2.85163, 0.0815897, 0.0484185, 0.0484195, 0.0484222, 0.273039, 0.0543243, 0.0521418, 0.0925177, 0.067686, 0.0488433, 0.319388, 0.0484219, 0.0484339, 0.14363, 0.0498781, 0.0484192, 0.0484196, 0.449501, 0.0484192, 0.0484192
1.03326, 2, 1.11989, 0.049383, 2, 0.880107, 0.0865672, 0.049382, 0.0493833, 0.049386, 0.274007, 0.0552882, 0.0531057, 0.0917799, 0.0686487, 0.0498071, 0.320332, 0.049386, 0.0493993, 0.165728, 0.0507968, 0.049383, 0.0493834, 0.39764, 0.049383, 0.049383
1.04115, 2, 1.10683, 0.0503455, 2, 0.893173, 0.0928542, 0.0503442, 0.0503458, 0.0503484, 0.274973, 0.0562507, 0.0540682, 0.0920868, 0.0696102, 0.0507696, 0.321259, 0.0503489, 0.0503646, 0.196638, 0.0516945, 0.0503455, 0.0503458, 0.350052, 0.0503455, 0.0503455
1.04905, 0, 1.11526, 0.0513037, 1.41421, -1.11526, 0.100849, 0.051302, 0.051304, 0.0513067, 0.275932, 0.057209, 0.0550265, 0.0930557, 0.0705677, 0.0517278, 0.32216, 0.0513077, 0.051327, 0.241377, 0.0525717, 0.0513037, 0.0513041, 0.307789, 0.0513037, 0.0513037
1.05694, 0, 1.15353, 0.0522549, 1.41421, -1.15353, 0.111053, 0.0522526, 0.0522552, 0.0522578, 0.276884, 0.0581602, 0.0559776, 0.0943501, 0.0715183, 0.052679, 0.323025, 0.0522596, 0.0522841, 0.307481, 0.0534298, 0.0522549, 0.0522553, 0.271487, 0.0522549, 0.0522549
1.06484, 4, 1.23325, 0.0531959, 2.44949, 2.76675, 0.124083, 0.0531928, 0.0531962, 0.0531989, 0.277826, 0.0591012, 0.0569187, 0.0956877, 0.072459, 0.05362, 0.32384, 0.0532016, 0.0532331, 0.405965, 0.0542699, 0.0531959, 0.0531963, 0.241395, 0.0531959, 0.0531959
1.07273, 2, 1.37047, 0.0541235, 2, 0.629532, 0.140674, 0.0541195, 0.0541238, 0.0541265, 0.278754, 0.0600289, 0.0578463, 0.0968447, 0.0733863, 0.0545477, 0.324589, 0.0541304, 0.054171, 0.552448, 0.0550928, 0.0541235, 0.0541239, 0.217434, 0.0541235, 0.0541235
1.08063, 6, 1.587, 0.0550342, 2.82843, 4.413, 0.161665, 0.055029, 0.0550345, 0.0550372, 0.279665, 0.0609396, 0.058757, 0.0976571, 0.0742968, 0.0554584, 0.32525, 0.0550427, 0.0550949, 0.768422, 0.0558988, 0.0550342, 0.0550346, 0.199262, 0.0550342, 0.0550342
1.08852, 6, 1.91176, 0.0559239, 2.82843, 4.08824, 0.18797, 0.0559171, 0.0559242, 0.0559269, 0.280554, 0.0618292, 0.0596467, 0.0980192, 0.0751863, 0.056348, 0.3258, 0.0559344, 0.056001, 1.08252, 0.0566868, 0.0559239, 0.0559243, 0.186347, 0.0559239, 0.0559239
1.09642, 0, 2.38181, 0.0567878, 1.41421, -2.38181, 0.22052, 0.056779, 0.0567882, 0.0567908, 0.281418, 0.0626932, 0.0605106, 0.0978796, 0.0760502, 0.057212, 0.326212, 0.0568009, 0.056885, 1.53159, 0.0574548, 0.0567878, 0.0567882, 0.178039, 0.0567878, 0.0567878
1.10431, 6, 3.04312, 0.0576206, 2.82843, 2.95688, 0.26019, 0.0576092, 0.0576209, 0.0576236, 0.282251, 0.063526, 0.0613434, 0.0972353, 0.0768829, 0.0580448, 0.326455, 0.057637, 0.0577419, 2.16143, 0.0581988, 0.0576206, 0.057621, 0.173632, 0.0576206, 0.0576206
1.11221, 10, 3.95034, 0.058416, 3.4641, 6.04966, 0.307689, 0.0584014, 0.0584163, 0.058419, 0.283047, 0.0643214, 0.0621388, 0.0961229, 0.0776783, 0.0588402, 0.326497, 0.0584367, 0.0585661, 3.02667, 0.0589138, 0.058416, 0.0584164, 0.172409, 0.058416, 0.058416
1.1201, 8, 5.16559, 0.0591669, 3.16228, 2.83441, 0.363446, 0.0591483, 0.0591672, 0.0591698, 0.283797, 0.0650722, 0.0628896, 0.0946093, 0.0784291, 0.059591, 0.326305, 0.0591931, 0.0593506, 4.18963, 0.059593, 0.0591669, 0.0591672, 0.173687, 0.0591669, 0.0591669
1.128, 0, 6.75573, 0.0598648, 1.41421, -6.75573, 0.427475, 0.0598412, 0.0598651, 0.0598678, 0.284495, 0.0657701, 0.0635876, 0.0927803, 0.079127, 0.0602889, 0.325851, 0.0598981, 0.0600876, 5.71768, 0.060228, 0.0598648, 0.0598652, 0.176836, 0.0598648, 0.0598648
1.13589, 10, 8.78814, 0.0605007, 3.4641, 1.21186, 0.499269, 0.0604709, 0.060501, 0.0605036, 0.285131, 0.066406, 0.0642235, 0.090731, 0.0797629, 0.0609248, 0.32511, 0.0605431, 0.0607682, 7.67917, 0.0608092, 0.0605007, 0.060501, 0.181299, 0.0605007, 0.0605007
1.14379, 12, 11.3244, 0.0610641, 3.74166, 0.675636, 0.57769, 0.0610268, 0.0610644, 0.0610671, 0.285695, 0.0669694, 0.0647869, 0.0885557, 0.0803263, 0.0614883, 0.324064, 0.0611182, 0.0613822, 10.1371, 0.0613257, 0.0610641, 0.0610645, 0.186593, 0.0610641, 0.0610641
1.15169, 4, 14.4128, 0.0615439, 2.44949, -10.4128, 0.660937, 0.0614973, 0.0615442, 0.0615469, 0.286174, 0.0674492, 0.0652667, 0.0863398, 0.0808061, 0.061968, 0.322712, 0.0616128, 0.0619186, 13.142, 0.0617653, 0.0615439, 0.0615443, 0.192313, 0.0615439, 0.0615439
1.15958, 18, 18.0798, 0.061928, 4.47214, -0.0798321, 0.74655, 0.0618701, 0.0619283, 0.061931, 0.286559, 0.0678333, 0.0656508, 0.0841538, 0.0811902, 0.0623522, 0.321064, 0.0620156, 0.0623656, 16.723, 0.0621152, 0.061928, 0.0619284, 0.19812, 0.061928, 0.061928
1.16748, 32, 22.3215, 0.0622039, 5.83095, 9.67846, 0.831502, 0.0621324, 0.0622042, 0.0622069, 0.286834, 0.0681093, 0.0659267, 0.0820496, 0.0814662, 0.0626281, 0.319155, 0.0623146, 0.0627107, 20.8792, 0.0623622, 0.0622039, 0.0622043, 0.203737, 0.0622039, 0.0622039
1.17537, 16, 27.0953, 0.062359, 4.24264, -11.0953, 0.912349, 0.0622709, 0.0623593, 0.0623619, 0.28699, 0.0682643, 0.0660818, 0.0800595, 0.0816212, 0.0627831, 0.317042, 0.0624981, 0.0629412, 25.5716, 0.0624927, 0.062359, 0.0623594, 0.208935, 0.062359, 0.062359
1.18327, 26, 32.3146, 0.0623808, 5.2915, -6.31456, 0.985454, 0.062273, 0.0623812, 0.0623838, 0.287011, 0.0682862, 0.0661036, 0.0781968, 0.0816431, 0.062805, 0.314812, 0.0625542, 0.0630447, 30.7172, 0.0624938, 0.0623808, 0.0623812, 0.213524, 0.0623808, 0.0623808
1.19116, 50, 37.8467, 0.062258, 7.2111, 12.1533, 1.04726, 0.0621266, 0.0622583, 0.062261, 0.286888, 0.0681633, 0.0659808, 0.0764578, 0.0815202, 0.0626821, 0.312587, 0.0624721, 0.0630098, 36.187, 0.0623534, 0.062258, 0.0622584, 0.217344, 0.062258, 0.062258
1.19906, 54, 43.5146, 0.0619805, 7.48331, 10.4854, 1.09457, 0.0618212, 0.0619808, 0.0619835, 0.286611, 0.0678859, 0.0657033, 0.0748264, 0.0812427, 0.0624047, 0.310523, 0.0622421, 0.0628265, 41.8072, 0.0620611, 0.0619805, 0.0619809, 0.220259, 0.0619805, 0.0619805
1.20695, 38, 49.1049, 0.0615406, 6.32456, -11.1049, 1.12482, 0.0613482, 0.0615409, 0.0615436, 0.286171, 0.067446, 0.0652634, 0.0732772, 0.0808028, 0.0619648, 0.308819, 0.0618566, 0.0624871, 47.3667, 0.0616086, 0.0615406, 0.061541, 0.222151, 0.0615406, 0.0615406
