   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_31.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
8.63431, 26, 24.062, 4.46036, 5.2915, 1.93796, 0, 23.8629, 4.46036, 4.46036, 4.46036, 4.46036, 4.46036, 4.46036, 4.46036, 4.46036, 4.46036, 4.46036, 4.46036, 4.6595, 4.46036
8.64222, 16, 23.8205, 4.40558, 4.24264, -7.82053, 0, 23.6025, 4.40558, 4.40558, 4.40558, 4.40558, 4.40558, 4.40558, 4.40558, 4.40558, 4.40558, 4.40558, 4.40558, 4.62366, 4.40558
8.65013, 24, 23.4191, 4.35114, 5.09902, 0.58086, 0, 23.1818, 4.35114, 4.35114, 4.35114, 4.35114, 4.35114, 4.35114, 4.35114, 4.35114, 4.35114, 4.35114, 4.35114, 4.58844, 4.35114
8.65804, 26, 22.8668, 4.29668, 5.2915, 3.13321, 0, 22.6102, 4.29668, 4.29668, 4.29668, 4.29668, 4.29668, 4.29668, 4.29668, 4.29668, 4.29668, 4.29668, 4.29668, 4.55326, 4.29668
8.66595, 22, 22.1762, 4.24213, 4.89898, -0.176235, 0, 21.9006, 4.24213, 4.24213, 4.24213, 4.24213, 4.24213, 4.24213, 4.24213, 4.24213, 4.24213, 4.24213, 4.24213, 4.5178, 4.24213
8.67386, 36, 21.3623, 4.18655, 6.16441, 14.6377, 0, 21.068, 4.18655, 4.18655, 4.18655, 4.18655, 4.18655, 4.18655, 4.18655, 4.18655, 4.18655, 4.18655, 4.18655, 4.48089, 4.18655
8.68177, 34, 20.4436, 4.13009, 6, 13.5564, 0, 20.1313, 4.13009, 4.13009, 4.13009, 4.13009, 4.13009, 4.13009, 4.13009, 4.13009, 4.13009, 4.13009, 4.13009, 4.44239, 4.13009
8.68968, 24, 19.4407, 4.07339, 5.09902, 4.55933, 0, 19.1114, 4.07339, 4.07339, 4.07339, 4.07339, 4.07339, 4.07339, 4.07339, 4.07339, 4.07339, 4.07339, 4.07339, 4.40271, 4.07339
8.69759, 26, 18.3749, 4.01708, 5.2915, 7.62506, 0, 18.0298, 4.01708, 4.01708, 4.01708, 4.01708, 4.01708, 4.01708, 4.01708, 4.01708, 4.01708, 4.01708, 4.01708, 4.36224, 4.01708
8.7055, 24, 17.2673, 3.96107, 5.09902, 6.73273, 0, 16.9077, 3.96107, 3.96107, 3.96107, 3.96107, 3.96107, 3.96107, 3.96107, 3.96107, 3.96107, 3.96107, 3.96107, 4.32066, 3.96107
8.71341, 18, 16.1379, 3.90512, 4.47214, 1.86212, 0, 15.7655, 3.90512, 3.90512, 3.90512, 3.90512, 3.90512, 3.90512, 3.90512, 3.90512, 3.90512, 3.90512, 3.90512, 4.27751, 3.90512
8.72132, 28, 15.0054, 3.84862, 5.47723, 12.9946, 0, 14.622, 3.84862, 3.84862, 3.84862, 3.84862, 3.84862, 3.84862, 3.84862, 3.84862, 3.84862, 3.84862, 3.84862, 4.23201, 3.84862
8.72924, 16, 13.8872, 3.79146, 4.24264, 2.11284, 0, 13.4947, 3.79146, 3.79146, 3.79146, 3.79146, 3.79146, 3.79146, 3.79146, 3.79146, 3.79146, 3.79146, 3.79146, 4.18389, 3.79146
8.73715, 14, 12.7995, 3.73421, 4, 1.20053, 0, 12.4001, 3.73421, 3.73421, 3.73421, 3.73421, 3.73421, 3.73421, 3.73421, 3.73421, 3.73421, 3.73421, 3.73421, 4.13357, 3.73421
8.74506, 20, 11.7558, 3.67739, 4.69042, 8.24422, 0, 11.3517, 3.67739, 3.67739, 3.67739, 3.67739, 3.67739, 3.67739, 3.67739, 3.67739, 3.6774, 3.67739, 3.67739, 4.08151, 3.67739
8.75297, 14, 10.7667, 3.62111, 4, 3.23327, 0, 10.3601, 3.62111, 3.62111, 3.62111, 3.62111, 3.62111, 3.62111, 3.62111, 3.62111, 3.62111, 3.62111, 3.62111, 4.02773, 3.62111
8.76088, 14, 9.83981, 3.56491, 4, 4.16019, 0, 9.43295, 3.56491, 3.56491, 3.56491, 3.56491, 3.56491, 3.56491, 3.56491, 3.56491, 3.56491, 3.56491, 3.56491, 3.97178, 3.56491
8.76879, 8, 8.98041, 3.50874, 3.16228, -0.980413, 0, 8.57555, 3.50874, 3.50874, 3.50874, 3.50874, 3.50874, 3.50874, 3.50874, 3.50874, 3.50874, 3.50874, 3.50874, 3.9136, 3.50874
8.7767, 4, 8.19113, 3.45217, 2.44949, -4.19113, 0, 7.79046, 3.45217, 3.45217, 3.45217, 3.45217, 3.45217, 3.45217, 3.45217, 3.45217, 3.45217, 3.45217, 3.45217, 3.85283, 3.45217
8.78461, 10, 7.47351, 3.39564, 3.4641, 2.52649, 0, 7.07912, 3.39564, 3.39564, 3.39564, 3.39564, 3.39564, 3.39564, 3.39564, 3.39564, 3.39564, 3.39564, 3.39564, 3.79003, 3.39564
8.79252, 10, 6.82721, 3.33958, 3.4641, 3.17279, 0, 6.44105, 3.33958, 3.33958, 3.33958, 3.33958, 3.33958, 3.33958, 3.33958, 3.33958, 3.33958, 3.33958, 3.33958, 3.72574, 3.33958
8.80043, 6, 6.25003, 3.28422, 2.82843, -0.250034, 0, 5.87389, 3.28422, 3.28422, 3.28422, 3.28422, 3.28422, 3.28422, 3.28422, 3.28422, 3.28422, 3.28422, 3.28422, 3.66037, 3.28422
8.80834, 8, 5.73789, 3.22898, 3.16228, 2.26211, 0, 5.37331, 3.22898, 3.22898, 3.22898, 3.22898, 3.22898, 3.22898, 3.22898, 3.22898, 3.22898, 3.22898, 3.22898, 3.59355, 3.22898
8.81625, 10, 5.28673, 3.1742, 3.4641, 4.71327, 0, 4.93504, 3.1742, 3.1742, 3.1742, 3.1742, 3.1742, 3.1742, 3.1742, 3.1742, 3.1742, 3.1742, 3.1742, 3.52589, 3.1742
8.82416, 12, 4.89109, 3.11938, 3.74166, 7.10891, 0, 4.55332, 3.11938, 3.11938, 3.11938, 3.11938, 3.11938, 3.11938, 3.11938, 3.11938, 3.11938, 3.11938, 3.11938, 3.45715, 3.11938
8.83207, 12, 4.5459, 3.06471, 3.74166, 7.4541, 0, 4.22277, 3.06471, 3.06471, 3.06471, 3.06471, 3.06471, 3.06471, 3.06471, 3.06471, 3.06471, 3.06471, 3.06471, 3.38784, 3.06471
8.83998, 8, 4.24612, 3.01052, 3.16228, 3.75388, 0, 3.93802, 3.01052, 3.01052, 3.01052, 3.01052, 3.01052, 3.01052, 3.01052, 3.01052, 3.01052, 3.01052, 3.01052, 3.31861, 3.01052
8.84789, 6, 3.9869, 2.95715, 2.82843, 2.0131, 0, 3.69389, 2.95715, 2.95715, 2.95715, 2.95715, 2.95715, 2.95715, 2.95715, 2.95715, 2.95715, 2.95715, 2.95715, 3.25015, 2.95715
8.8558, 8, 3.76254, 2.90391, 3.16228, 4.23746, 0, 3.48431, 2.90391, 2.90391, 2.90391, 2.90391, 2.90391, 2.90391, 2.90391, 2.90391, 2.90391, 2.90391, 2.90391, 3.18214, 2.90391
8.86371, 14, 3.56873, 2.85116, 4, 10.4313, 0, 3.30462, 2.85116, 2.85116, 2.85116, 2.85116, 2.85116, 2.85116, 2.85116, 2.85116, 2.85116, 2.85116, 2.85116, 3.11527, 2.85116
8.87162, 2, 3.40164, 2.79923, 2, -1.40164, 0, 3.15063, 2.79923, 2.79923, 2.79923, 2.79923, 2.79923, 2.79923, 2.79923, 2.79923, 2.79924, 2.79923, 2.79923, 3.05024, 2.79923
8.87953, 0, 3.25678, 2.74745, 1.41421, -3.25678, 0, 3.01752, 2.74745, 2.74745, 2.74745, 2.74745, 2.74745, 2.74745, 2.74745, 2.74745, 2.74745, 2.74745, 2.74745, 2.98671, 2.74745
8.88744, 4, 3.1312, 2.69614, 2.44949, 0.868802, 0, 2.90202, 2.69614, 2.69614, 2.69614, 2.69614, 2.69614, 2.69614, 2.69614, 2.69614, 2.69614, 2.69614, 2.69614, 2.92532, 2.69614
8.89535, 0, 3.02236, 2.64566, 1.41421, -3.02236, 0, 2.80132, 2.64566, 2.64566, 2.64566, 2.64566, 2.64566, 2.64566, 2.64566, 2.64566, 2.64566, 2.64566, 2.64566, 2.86669, 2.64566
8.90326, 2, 2.92716, 2.59531, 2, -0.927162, 0, 2.71207, 2.59531, 2.59531, 2.59531, 2.59531, 2.59531, 2.59531, 2.59531, 2.59531, 2.59531, 2.59531, 2.59531, 2.81041, 2.59531
8.91117, 2, 2.84386, 2.54545, 2, -0.843863, 0, 2.63232, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54546, 2.54545, 2.54545, 2.75699, 2.54545
8.91908, 2, 2.84511, 2.57046, 2, -0.845109, 0, 2.63458, 2.57046, 2.57046, 2.57046, 2.57046, 2.57046, 2.57046, 2.57046, 2.57046, 2.57047, 2.57046, 2.57046, 2.78099, 2.57046
8.92699, 2, 2.85447, 2.59537, 2, -0.854471, 0, 2.64233, 2.59537, 2.59537, 2.59537, 2.59537, 2.59537, 2.59537, 2.59537, 2.59537, 2.59537, 2.59537, 2.59537, 2.80752, 2.59537
8.9349, 6, 2.87094, 2.6204, 2.82843, 3.12906, 0, 2.65452, 2.6204, 2.6204, 2.6204, 2.6204, 2.6204, 2.6204, 2.6204, 2.6204, 2.6204, 2.6204, 2.6204, 2.83682, 2.6204
8.94281, 2, 2.89371, 2.64577, 2, -0.89371, 0, 2.67038, 2.64577, 2.64577, 2.64577, 2.64577, 2.64577, 2.64577, 2.64577, 2.64577, 2.64577, 2.64577, 2.64577, 2.8691, 2.64577
8.95073, 6, 2.92144, 2.67104, 2.82843, 3.07856, 0, 2.68866, 2.67104, 2.67104, 2.67104, 2.67104, 2.67104, 2.67104, 2.67104, 2.67104, 2.67105, 2.67104, 2.67104, 2.90382, 2.67104
8.95864, 4, 2.95358, 2.69644, 2.44949, 1.04642, 0, 2.70897, 2.69644, 2.69644, 2.69644, 2.69644, 2.69644, 2.69644, 2.69644, 2.69644, 2.69644, 2.69644, 2.69644, 2.94105, 2.69644
8.96655, 6, 2.98923, 2.72176, 2.82843, 3.01077, 0, 2.73062, 2.72176, 2.72176, 2.72176, 2.72176, 2.72176, 2.72176, 2.72176, 2.72176, 2.72176, 2.72176, 2.72176, 2.98037, 2.72176
8.97446, 0, 3.02773, 2.74698, 1.41421, -3.02773, 0, 2.75321, 2.74698, 2.74698, 2.74698, 2.74698, 2.74698, 2.74698, 2.74698, 2.74698, 2.74698, 2.74698, 2.74698, 3.0215, 2.74698
8.98237, 6, 3.06869, 2.77232, 2.82843, 2.93131, 0, 2.77668, 2.77232, 2.77232, 2.77232, 2.77232, 2.77232, 2.77232, 2.77232, 2.77232, 2.77233, 2.77232, 2.77232, 3.06433, 2.77232
8.99028, 4, 3.11177, 2.798, 2.44949, 0.888233, 0, 2.80104, 2.798, 2.798, 2.798, 2.798, 2.798, 2.798, 2.798, 2.798, 2.798, 2.798, 2.798, 3.10872, 2.798
8.99819, 4, 3.15598, 2.82357, 2.44949, 0.844024, 0, 2.8257, 2.82357, 2.82357, 2.82357, 2.82357, 2.82357, 2.82357, 2.82357, 2.82357, 2.82357, 2.82357, 2.82357, 3.15384, 2.82357
9.0061, 4, 3.20101, 2.84926, 2.44949, 0.798993, 0, 2.85076, 2.84926, 2.84926, 2.84926, 2.84926, 2.84926, 2.84926, 2.84926, 2.84926, 2.84926, 2.84926, 2.84926, 3.19951, 2.84926
9.01401, 4, 3.24593, 2.87466, 2.44949, 0.754074, 0, 2.87572, 2.87466, 2.87466, 2.87466, 2.87466, 2.87466, 2.87466, 2.87466, 2.87466, 2.87466, 2.87466, 2.87466, 3.24486, 2.87466
9.02192, 2, 3.29045, 2.89995, 2, -1.29045, 0, 2.90072, 2.89995, 2.89995, 2.89995, 2.89995, 2.89995, 2.89995, 2.89995, 2.89995, 2.89995, 2.89995, 2.89995, 3.28968, 2.89995
9.02983, 6, 3.33433, 2.92535, 2.82843, 2.66567, 0, 2.92593, 2.92535, 2.92535, 2.92535, 2.92535, 2.92535, 2.92535, 2.92535, 2.92535, 2.92535, 2.92535, 2.92535, 3.33376, 2.92535
9.03774, 6, 3.37736, 2.95108, 2.82843, 2.62264, 0, 2.95152, 2.95108, 2.95108, 2.95108, 2.95108, 2.95108, 2.95108, 2.95108, 2.95108, 2.95108, 2.95108, 2.95108, 3.37691, 2.95108
9.04565, 4, 3.41873, 2.97671, 2.44949, 0.581271, 0, 2.97706, 2.97671, 2.97671, 2.97671, 2.97671, 2.97671, 2.97671, 2.97671, 2.97671, 2.97671, 2.97671, 2.97671, 3.41837, 2.97671
9.05356, 6, 3.45819, 3.00232, 2.82843, 2.54181, 0, 3.00261, 3.00232, 3.00232, 3.00232, 3.00232, 3.00232, 3.00232, 3.00232, 3.00232, 3.00232, 3.00232, 3.00232, 3.45789, 3.00232
9.06147, 12, 3.49514, 3.02758, 3.74166, 8.50486, 0, 3.02784, 3.02758, 3.02758, 3.02758, 3.02758, 3.02758, 3.02758, 3.02758, 3.02758, 3.02758, 3.02758, 3.02758, 3.49488, 3.02758
9.06938, 4, 3.52959, 3.05271, 2.44949, 0.470413, 0, 3.05294, 3.05271, 3.05271, 3.05271, 3.05271, 3.05271, 3.05271, 3.05271, 3.05271, 3.05271, 3.05271, 3.05271, 3.52935, 3.05271
9.07729, 2, 3.56162, 3.07794, 2, -1.56162, 0, 3.07817, 3.07794, 3.07794, 3.07794, 3.07794, 3.07794, 3.07794, 3.07794, 3.07794, 3.07794, 3.07794, 3.07794, 3.5614, 3.07794
9.0852, 8, 3.59131, 3.10343, 3.16228, 4.40869, 0, 3.10364, 3.10343, 3.10343, 3.10343, 3.10343, 3.10343, 3.10343, 3.10343, 3.10343, 3.10343, 3.10343, 3.10343, 3.5911, 3.10343
9.09311, 2, 3.61833, 3.12885, 2, -1.61833, 0, 3.12906, 3.12885, 3.12885, 3.12885, 3.12885, 3.12885, 3.12885, 3.12885, 3.12885, 3.12885, 3.12885, 3.12885, 3.61812, 3.12885
9.10102, 6, 3.64257, 3.15407, 2.82843, 2.35743, 0, 3.15427, 3.15407, 3.15407, 3.15407, 3.15407, 3.15407, 3.15407, 3.15407, 3.15407, 3.15407, 3.15407, 3.15407, 3.64237, 3.15407
9.10893, 2, 3.66401, 3.17891, 2, -1.66401, 0, 3.17912, 3.17891, 3.17891, 3.17891, 3.17891, 3.17891, 3.17891, 3.17891, 3.17891, 3.17892, 3.17891, 3.17891, 3.66381, 3.17891
9.11684, 4, 3.68302, 3.20363, 2.44949, 0.316978, 0, 3.20383, 3.20363, 3.20363, 3.20363, 3.20363, 3.20363, 3.20363, 3.20363, 3.20363, 3.20363, 3.20363, 3.20363, 3.68282, 3.20363
9.12475, 4, 3.70004, 3.22844, 2.44949, 0.299963, 0, 3.22864, 3.22844, 3.22844, 3.22844, 3.22844, 3.22844, 3.22844, 3.22844, 3.22844, 3.22844, 3.22844, 3.22844, 3.69983, 3.22844
9.13266, 0, 3.71533, 3.25339, 1.41421, -3.71533, 0, 3.2536, 3.25339, 3.25339, 3.25339, 3.25339, 3.25339, 3.25339, 3.25339, 3.25339, 3.25339, 3.25339, 3.25339, 3.71512, 3.25339
9.14058, 4, 3.72895, 3.27828, 2.44949, 0.271051, 0, 3.2785, 3.27828, 3.27828, 3.27828, 3.27828, 3.27828, 3.27828, 3.27828, 3.27828, 3.27828, 3.27828, 3.27828, 3.72873, 3.27828
9.14849, 2, 3.74083, 3.30279, 2, -1.74083, 0, 3.30301, 3.30279, 3.30279, 3.30279, 3.30279, 3.30279, 3.30279, 3.30279, 3.30279, 3.30279, 3.30279, 3.30279, 3.7406, 3.30279
9.1564, 12, 3.75126, 3.32695, 3.74166, 8.24874, 0, 3.32718, 3.32695, 3.32695, 3.32695, 3.32695, 3.32695, 3.32695, 3.32695, 3.32695, 3.32695, 3.32695, 3.32695, 3.75102, 3.32695
9.16431, 0, 3.76071, 3.35097, 1.41421, -3.76071, 0, 3.35122, 3.35097, 3.35097, 3.35097, 3.35097, 3.35097, 3.35097, 3.35097, 3.35097, 3.35097, 3.35097, 3.35097, 3.76045, 3.35097
9.17222, 6, 3.76962, 3.37508, 2.82843, 2.23038, 0, 3.37536, 3.37508, 3.37508, 3.37508, 3.37508, 3.37508, 3.37508, 3.37508, 3.37508, 3.37508, 3.37508, 3.37508, 3.76934, 3.37508
9.18013, 16, 3.77814, 3.39919, 4.24264, 12.2219, 0, 3.39952, 3.39919, 3.39919, 3.39919, 3.39919, 3.39919, 3.39919, 3.39919, 3.39919, 3.3992, 3.39919, 3.39919, 3.77781, 3.39919
9.18804, 4, 3.78618, 3.42306, 2.44949, 0.213816, 0, 3.42345, 3.42306, 3.42306, 3.42306, 3.42306, 3.42306, 3.42306, 3.42306, 3.42306, 3.42306, 3.42306, 3.42306, 3.78579, 3.42306
9.19595, 4, 3.7938, 3.44655, 2.44949, 0.206195, 0, 3.44703, 3.44655, 3.44655, 3.44655, 3.44655, 3.44655, 3.44655, 3.44655, 3.44655, 3.44656, 3.44655, 3.44655, 3.79332, 3.44655
9.20386, 2, 3.80122, 3.46977, 2, -1.80122, 0, 3.47038, 3.46977, 3.46977, 3.46977, 3.46977, 3.46977, 3.46977, 3.46977, 3.46977, 3.46977, 3.46977, 3.46977, 3.80061, 3.46977
9.21177, 6, 3.80863, 3.49278, 2.82843, 2.19137, 0, 3.49358, 3.49278, 3.49278, 3.49278, 3.49278, 3.49278, 3.49278, 3.49278, 3.49278, 3.49278, 3.49278, 3.49278, 3.80783, 3.49278
9.21968, 4, 3.81614, 3.51559, 2.44949, 0.183864, 0, 3.51666, 3.51559, 3.51559, 3.51559, 3.51559, 3.51559, 3.51559, 3.51559, 3.51559, 3.51559, 3.51559, 3.51559, 3.81506, 3.51559
9.22759, 0, 3.82378, 3.53815, 1.41421, -3.82378, 0, 3.53961, 3.53815, 3.53815, 3.53815, 3.53815, 3.53815, 3.53815, 3.53815, 3.53815, 3.53815, 3.53815, 3.53815, 3.82231, 3.53815
9.2355, 12, 3.83139, 3.56021, 3.74166, 8.1686, 0, 3.56223, 3.56021, 3.56021, 3.56021, 3.56021, 3.56021, 3.56021, 3.56021, 3.56021, 3.56021, 3.56021, 3.56021, 3.82938, 3.56021
9.24341, 6, 3.839, 3.58171, 2.82843, 2.161, 0, 3.58449, 3.58171, 3.58171, 3.58171, 3.58171, 3.58171, 3.58171, 3.58171, 3.58171, 3.58171, 3.58171, 3.58171, 3.83621, 3.58171
9.25132, 2, 3.84656, 3.6025, 2, -1.84656, 0, 3.60635, 3.6025, 3.6025, 3.6025, 3.6025, 3.6025, 3.6025, 3.6025, 3.6025, 3.60251, 3.6025, 3.6025, 3.84271, 3.6025
9.25923, 4, 3.85422, 3.62263, 2.44949, 0.14578, 0, 3.62793, 3.62263, 3.62263, 3.62263, 3.62263, 3.62263, 3.62263, 3.62263, 3.62263, 3.62263, 3.62263, 3.62263, 3.84892, 3.62263
9.26714, 4, 3.86213, 3.64209, 2.44949, 0.137871, 0, 3.64937, 3.64209, 3.64209, 3.64209, 3.64209, 3.64209, 3.64209, 3.64209, 3.64209, 3.64209, 3.64209, 3.64209, 3.85485, 3.64209
9.27505, 8, 3.87055, 3.66097, 3.16228, 4.12945, 0, 3.6709, 3.66097, 3.66097, 3.66097, 3.66097, 3.66097, 3.66097, 3.66097, 3.66097, 3.66097, 3.66097, 3.66097, 3.86062, 3.66097
9.28296, 4, 3.87969, 3.67927, 2.44949, 0.120309, 0, 3.69274, 3.67927, 3.67927, 3.67927, 3.67927, 3.67927, 3.67927, 3.67927, 3.67927, 3.67927, 3.67927, 3.67927, 3.86622, 3.67927
9.29087, 6, 3.88975, 3.69691, 2.82843, 2.11025, 0, 3.71504, 3.69691, 3.69691, 3.69691, 3.69691, 3.69691, 3.69691, 3.69691, 3.69691, 3.69691, 3.69691, 3.69691, 3.87161, 3.69691
9.29878, 4, 3.90108, 3.71394, 2.44949, 0.098917, 0, 3.73817, 3.71394, 3.71394, 3.71394, 3.71394, 3.71394, 3.71394, 3.71394, 3.71394, 3.71394, 3.71394, 3.71394, 3.87685, 3.71394
9.30669, 10, 3.91397, 3.73025, 3.4641, 6.08603, 0, 3.76238, 3.73025, 3.73025, 3.73025, 3.73025, 3.73025, 3.73025, 3.73025, 3.73025, 3.73025, 3.73025, 3.73025, 3.88184, 3.73025
9.3146, 0, 3.92888, 3.74586, 1.41421, -3.92888, 0, 3.78812, 3.74586, 3.74586, 3.74586, 3.74586, 3.74586, 3.74586, 3.74586, 3.74586, 3.74586, 3.74586, 3.74586, 3.88662, 3.74586
9.32251, 8, 3.94645, 3.76089, 3.16228, 4.05355, 0, 3.81602, 3.76089, 3.76089, 3.76089, 3.76089, 3.76089, 3.76089, 3.76089, 3.76089, 3.76089, 3.76089, 3.76089, 3.89131, 3.76089
9.33043, 2, 3.96725, 3.77533, 2, -1.96725, 0, 3.84665, 3.77533, 3.77533, 3.77533, 3.77533, 3.77533, 3.77533, 3.77533, 3.77533, 3.77533, 3.77533, 3.77533, 3.89593, 3.77533
9.33834, 2, 3.99201, 3.78923, 2, -1.99201, 0, 3.88072, 3.78923, 3.78923, 3.78923, 3.78923, 3.78923, 3.78923, 3.78923, 3.78923, 3.78923, 3.78923, 3.78923, 3.90051, 3.78923
9.34624, 2, 4.02143, 3.80256, 2, -2.02143, 0, 3.91894, 3.80256, 3.80256, 3.80256, 3.80256, 3.80256, 3.80256, 3.80256, 3.80256, 3.80256, 3.80256, 3.80256, 3.90504, 3.80256
9.35416, 2, 4.05635, 3.81536, 2, -2.05635, 0, 3.96216, 3.81536, 3.81536, 3.81536, 3.81536, 3.81536, 3.81536, 3.81536, 3.81536, 3.81536, 3.81536, 3.81536, 3.90955, 3.81536
9.36207, 12, 4.09777, 3.82778, 3.74166, 7.90223, 0, 4.01138, 3.82778, 3.82778, 3.82778, 3.82778, 3.82778, 3.82778, 3.82778, 3.82778, 3.82779, 3.82778, 3.82778, 3.91417, 3.82778
9.36998, 6, 4.14674, 3.84001, 2.82843, 1.85326, 0, 4.06767, 3.84001, 3.84001, 3.84001, 3.84001, 3.84001, 3.84001, 3.84001, 3.84001, 3.84001, 3.84001, 3.84001, 3.91908, 3.84001
9.37789, 2, 4.20405, 3.85191, 2, -2.20405, 0, 4.13183, 3.85191, 3.85191, 3.85191, 3.85191, 3.85191, 3.85191, 3.85191, 3.85191, 3.85191, 3.85191, 3.85191, 3.92413, 3.85191
9.3858, 4, 4.27062, 3.86354, 2.44949, -0.270622, 0, 4.20481, 3.86354, 3.86354, 3.86354, 3.86354, 3.86354, 3.86354, 3.86354, 3.86354, 3.86354, 3.86354, 3.86354, 3.92935, 3.86354
9.39371, 2, 4.34738, 3.87502, 2, -2.34738, 0, 4.28754, 3.87502, 3.87502, 3.87502, 3.87502, 3.87502, 3.87502, 3.87502, 3.87502, 3.87502, 3.87502, 3.87502, 3.93486, 3.87502
9.40162, 2, 4.4349, 3.88618, 2, -2.4349, 0, 4.38062, 3.88618, 3.88618, 3.88618, 3.88618, 3.88618, 3.88618, 3.88618, 3.88618, 3.88618, 3.88618, 3.88618, 3.94047, 3.88618
9.40953, 8, 4.5338, 3.89708, 3.16228, 3.4662, 0, 4.48469, 3.89708, 3.89708, 3.89708, 3.89708, 3.89708, 3.89708, 3.89708, 3.89708, 3.89708, 3.89708, 3.89708, 3.94619, 3.89708
9.41744, 4, 4.64462, 3.90785, 2.44949, -0.64462, 0, 4.6003, 3.90785, 3.90785, 3.90785, 3.90785, 3.90785, 3.90785, 3.90785, 3.90785, 3.90785, 3.90785, 3.90785, 3.95217, 3.90785
9.42535, 4, 4.76762, 3.91863, 2.44949, -0.767621, 0, 4.72773, 3.91863, 3.91863, 3.91863, 3.91863, 3.91863, 3.91863, 3.91863, 3.91863, 3.91863, 3.91863, 3.91863, 3.95853, 3.91863
9.43326, 6, 4.90264, 3.9294, 2.82843, 1.09736, 0, 4.86683, 3.9294, 3.9294, 3.9294, 3.9294, 3.9294, 3.9294, 3.9294, 3.9294, 3.9294, 3.9294, 3.9294, 3.96521, 3.9294
9.44117, 8, 5.04908, 3.94001, 3.16228, 2.95092, 0, 5.01701, 3.94001, 3.94001, 3.94001, 3.94001, 3.94001, 3.94001, 3.94001, 3.94001, 3.94001, 3.94001, 3.94001, 3.97208, 3.94001
9.44908, 0, 5.20587, 3.95025, 1.41421, -5.20587, 0, 5.17719, 3.95025, 3.95025, 3.95025, 3.95025, 3.95025, 3.95025, 3.95025, 3.95025, 3.95026, 3.95025, 3.95025, 3.97893, 3.95025
9.45699, 10, 5.37181, 3.96019, 3.4641, 4.62819, 0, 5.34621, 3.96019, 3.96019, 3.96019, 3.96019, 3.96019, 3.96019, 3.96019, 3.96019, 3.96019, 3.96019, 3.96019, 3.98579, 3.96019
9.4649, 4, 5.54545, 3.96997, 2.44949, -1.54545, 0, 5.5226, 3.96997, 3.96997, 3.96997, 3.96997, 3.96997, 3.96997, 3.96997, 3.96997, 3.96997, 3.96997, 3.96997, 3.99282, 3.96997
9.47281, 14, 5.7249, 3.97976, 4, 8.2751, 0, 5.70448, 3.97976, 3.97976, 3.97976, 3.97976, 3.97976, 3.97976, 3.97976, 3.97976, 3.97977, 3.97976, 3.97976, 4.00018, 3.97976
9.48072, 2, 5.90766, 3.98947, 2, -3.90766, 0, 5.88935, 3.98947, 3.98947, 3.98947, 3.98947, 3.98947, 3.98947, 3.98947, 3.98947, 3.98947, 3.98947, 3.98947, 4.00779, 3.98947
9.48863, 8, 6.09082, 3.99889, 3.16228, 1.90918, 0, 6.07428, 3.99889, 3.99889, 3.99889, 3.99889, 3.99889, 3.99889, 3.99889, 3.99889, 3.9989, 3.99889, 3.99889, 4.01543, 3.99889
9.49654, 8, 6.27126, 4.0079, 3.16228, 1.72874, 0, 6.25617, 4.0079, 4.0079, 4.0079, 4.0079, 4.0079, 4.0079, 4.0079, 4.0079, 4.00791, 4.0079, 4.0079, 4.02299, 4.0079
9.50445, 4, 6.44584, 4.01657, 2.44949, -2.44584, 0, 6.43188, 4.01657, 4.01657, 4.01657, 4.01657, 4.01657, 4.01657, 4.01657, 4.01657, 4.01657, 4.01657, 4.01657, 4.03053, 4.01657
9.51236, 6, 6.61144, 4.02507, 2.82843, -0.611444, 0, 6.59828, 4.02507, 4.02507, 4.02507, 4.02507, 4.02507, 4.02507, 4.02507, 4.02507, 4.02507, 4.02507, 4.02507, 4.03823, 4.02507
9.52027, 0, 6.76495, 4.03351, 1.41421, -6.76495, 0, 6.75226, 4.03351, 4.03351, 4.03351, 4.03351, 4.03351, 4.03351, 4.03351, 4.03351, 4.03352, 4.03351, 4.03351, 4.04621, 4.03351
9.52818, 6, 6.90312, 4.04181, 2.82843, -0.903122, 0, 6.89056, 4.04181, 4.04181, 4.04181, 4.04181, 4.04181, 4.04181, 4.04181, 4.04181, 4.04181, 4.04181, 4.04181, 4.05436, 4.04181
9.53609, 2, 7.02283, 4.04972, 2, -5.02283, 0, 7.01008, 4.04972, 4.04972, 4.04972, 4.04972, 4.04972, 4.04972, 4.04972, 4.04972, 4.04972, 4.04972, 4.04972, 4.06247, 4.04972
9.544, 12, 7.12145, 4.05719, 3.74166, 4.87855, 0, 7.10817, 4.05719, 4.05719, 4.05719, 4.05719, 4.05719, 4.05719, 4.05719, 4.05719, 4.05719, 4.05719, 4.05719, 4.07046, 4.05719
9.55192, 2, 7.19696, 4.06429, 2, -5.19696, 0, 7.18283, 4.06429, 4.06429, 4.06429, 4.06429, 4.06429, 4.06429, 4.06429, 4.06429, 4.06429, 4.06429, 4.06429, 4.07843, 4.06429
