   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_296.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.62297, 4, 6.9312, 6.70378, 2.44949, -2.9312, 0, 6.70378, 6.70378, 6.70378, 6.70378, 6.70378, 6.70378, 6.70378, 6.70378, 6.70378, 6.70378, 6.70378, 6.70378, 6.70378, 6.70378, 6.9312, 6.70378
7.63086, 4, 6.93095, 6.69781, 2.44949, -2.93095, 0, 6.69781, 6.69781, 6.69781, 6.69781, 6.69781, 6.69781, 6.69781, 6.69781, 6.69781, 6.69781, 6.69781, 6.69781, 6.69781, 6.69781, 6.93095, 6.69781
7.63874, 12, 6.92848, 6.69184, 3.74166, 5.07152, 0, 6.69184, 6.69184, 6.69184, 6.69184, 6.69184, 6.69184, 6.69184, 6.69184, 6.69184, 6.69184, 6.69184, 6.69184, 6.69184, 6.69184, 6.92848, 6.69184
7.64662, 4, 6.92352, 6.68572, 2.44949, -2.92352, 0, 6.68572, 6.68572, 6.68572, 6.68572, 6.68572, 6.68572, 6.68572, 6.68572, 6.68572, 6.68572, 6.68572, 6.68572, 6.68572, 6.68572, 6.92352, 6.68572
7.6545, 10, 6.91571, 6.67911, 3.4641, 3.08429, 0, 6.67911, 6.67911, 6.67911, 6.67911, 6.67911, 6.67911, 6.67911, 6.67911, 6.67911, 6.67911, 6.67911, 6.67912, 6.67911, 6.67911, 6.91571, 6.67911
7.66239, 12, 6.90438, 6.6713, 3.74166, 5.09562, 0, 6.6713, 6.6713, 6.6713, 6.6713, 6.6713, 6.6713, 6.6713, 6.6713, 6.6713, 6.6713, 6.6713, 6.6713, 6.6713, 6.6713, 6.90437, 6.6713
7.67027, 10, 6.88922, 6.66188, 3.4641, 3.11078, 0, 6.66188, 6.66188, 6.66188, 6.66188, 6.66188, 6.66188, 6.66188, 6.66188, 6.66188, 6.66188, 6.66188, 6.66188, 6.66188, 6.66188, 6.88921, 6.66188
7.67815, 4, 6.8691, 6.64955, 2.44949, -2.8691, 0, 6.64955, 6.64955, 6.64955, 6.64955, 6.64955, 6.64955, 6.64955, 6.64955, 6.64955, 6.64955, 6.64955, 6.64955, 6.64955, 6.64955, 6.8691, 6.64955
7.68604, 12, 6.84387, 6.63391, 3.74166, 5.15613, 0, 6.63391, 6.63391, 6.63391, 6.63391, 6.63391, 6.63391, 6.63391, 6.63391, 6.63391, 6.63391, 6.63391, 6.63392, 6.63391, 6.63391, 6.84387, 6.63391
7.69392, 4, 6.81388, 6.61507, 2.44949, -2.81388, 0, 6.61507, 6.61507, 6.61507, 6.61507, 6.61507, 6.61507, 6.61507, 6.61507, 6.61507, 6.61507, 6.61507, 6.61507, 6.61507, 6.61507, 6.81388, 6.61507
7.7018, 4, 6.77994, 6.59353, 2.44949, -2.77994, 0, 6.59353, 6.59353, 6.59353, 6.59353, 6.59353, 6.59353, 6.59353, 6.59353, 6.59353, 6.59353, 6.59353, 6.59353, 6.59353, 6.59353, 6.77993, 6.59353
7.70968, 10, 6.74318, 6.57012, 3.4641, 3.25682, 0, 6.57012, 6.57012, 6.57012, 6.57012, 6.57012, 6.57012, 6.57012, 6.57012, 6.57012, 6.57012, 6.57012, 6.57012, 6.57012, 6.57012, 6.74318, 6.57012
7.71757, 10, 6.70397, 6.54486, 3.4641, 3.29603, 0, 6.54486, 6.54486, 6.54486, 6.54486, 6.54486, 6.54486, 6.54486, 6.54486, 6.54486, 6.54486, 6.54486, 6.54486, 6.54486, 6.54486, 6.70397, 6.54486
7.72545, 8, 6.6625, 6.51763, 3.16228, 1.3375, 0, 6.51763, 6.51763, 6.51763, 6.51763, 6.51763, 6.51763, 6.51763, 6.51763, 6.51763, 6.51763, 6.51763, 6.51764, 6.51763, 6.51763, 6.6625, 6.51763
7.73333, 6, 6.61955, 6.48894, 2.82843, -0.619546, 0, 6.48894, 6.48894, 6.48894, 6.48894, 6.48894, 6.48894, 6.48894, 6.48894, 6.48894, 6.48894, 6.48894, 6.48894, 6.48894, 6.48894, 6.61954, 6.48894
7.74122, 10, 6.57615, 6.45954, 3.4641, 3.42385, 0, 6.45954, 6.45954, 6.45954, 6.45954, 6.45954, 6.45954, 6.45954, 6.45954, 6.45954, 6.45954, 6.45954, 6.45954, 6.45954, 6.45954, 6.57615, 6.45954
7.7491, 10, 6.5331, 6.42999, 3.4641, 3.4669, 0, 6.42999, 6.42999, 6.42999, 6.42999, 6.42999, 6.42999, 6.42999, 6.42999, 6.42999, 6.42999, 6.42999, 6.42999, 6.42999, 6.42999, 6.53309, 6.42999
7.75698, 2, 6.49025, 6.39995, 2, -4.49025, 0, 6.39995, 6.39995, 6.39995, 6.39995, 6.39995, 6.39995, 6.39995, 6.39995, 6.39995, 6.39995, 6.39995, 6.39996, 6.39995, 6.39995, 6.49024, 6.39995
7.76487, 8, 6.44803, 6.36972, 3.16228, 1.55197, 0, 6.36972, 6.36972, 6.36972, 6.36972, 6.36972, 6.36972, 6.36972, 6.36972, 6.36972, 6.36972, 6.36972, 6.36972, 6.36972, 6.36972, 6.44802, 6.36972
7.77275, 6, 6.40682, 6.33955, 2.82843, -0.406822, 0, 6.33955, 6.33955, 6.33955, 6.33955, 6.33955, 6.33955, 6.33955, 6.33955, 6.33955, 6.33955, 6.33955, 6.33956, 6.33955, 6.33955, 6.40682, 6.33955
7.78063, 22, 6.36683, 6.30959, 4.89898, 15.6332, 0, 6.30959, 6.30959, 6.30959, 6.30959, 6.30959, 6.30959, 6.30959, 6.30959, 6.30959, 6.30959, 6.30959, 6.30959, 6.30959, 6.30959, 6.36683, 6.30959
7.78851, 6, 6.32774, 6.27949, 2.82843, -0.327743, 0, 6.27949, 6.27949, 6.27949, 6.27949, 6.27949, 6.27949, 6.27949, 6.27949, 6.27949, 6.27949, 6.27949, 6.27949, 6.27949, 6.27949, 6.32774, 6.27949
7.7964, 6, 6.28977, 6.24946, 2.82843, -0.289773, 0, 6.24946, 6.24946, 6.24946, 6.24946, 6.24946, 6.24946, 6.24946, 6.24946, 6.24946, 6.24946, 6.24946, 6.24946, 6.24946, 6.24946, 6.28977, 6.24946
7.80428, 6, 6.25311, 6.21971, 2.82843, -0.253107, 0, 6.21971, 6.21971, 6.21971, 6.21971, 6.21971, 6.21971, 6.21971, 6.21971, 6.21971, 6.21971, 6.21971, 6.21971, 6.21971, 6.21971, 6.25311, 6.21971
7.81216, 8, 6.21729, 6.18982, 3.16228, 1.78271, 0, 6.18982, 6.18982, 6.18982, 6.18982, 6.18982, 6.18982, 6.18982, 6.18982, 6.18982, 6.18982, 6.18982, 6.18982, 6.18982, 6.18982, 6.21729, 6.18982
7.82005, 6, 6.18248, 6.16001, 2.82843, -0.182477, 0, 6.16001, 6.16001, 6.16001, 6.16001, 6.16001, 6.16001, 6.16001, 6.16001, 6.16001, 6.16001, 6.16001, 6.16001, 6.16001, 6.16001, 6.18248, 6.16001
7.82793, 10, 6.14879, 6.13045, 3.4641, 3.85121, 0, 6.13045, 6.13045, 6.13045, 6.13045, 6.13045, 6.13045, 6.13045, 6.13045, 6.13045, 6.13045, 6.13045, 6.13045, 6.13045, 6.13045, 6.14879, 6.13045
7.83581, 8, 6.1158, 6.10076, 3.16228, 1.8842, 0, 6.10076, 6.10076, 6.10076, 6.10076, 6.10076, 6.10076, 6.10076, 6.10076, 6.10076, 6.10076, 6.10076, 6.10076, 6.10076, 6.10076, 6.1158, 6.10076
7.84369, 12, 6.08366, 6.07114, 3.74166, 5.91634, 0, 6.07114, 6.07114, 6.07114, 6.07114, 6.07114, 6.07114, 6.07114, 6.07114, 6.07114, 6.07114, 6.07114, 6.07114, 6.07114, 6.07114, 6.08366, 6.07114
7.85158, 10, 6.05254, 6.04179, 3.4641, 3.94746, 0, 6.04179, 6.04179, 6.04179, 6.04179, 6.04179, 6.04179, 6.04179, 6.04179, 6.04179, 6.04179, 6.04179, 6.04179, 6.04179, 6.04179, 6.05254, 6.04179
7.85946, 12, 6.02204, 6.01231, 3.74166, 5.97796, 0, 6.01231, 6.01231, 6.01231, 6.01231, 6.01231, 6.01231, 6.01231, 6.01231, 6.01231, 6.01231, 6.01231, 6.01232, 6.01231, 6.01231, 6.02204, 6.01231
7.86734, 8, 5.99239, 5.98291, 3.16228, 2.00761, 0, 5.98291, 5.98291, 5.98291, 5.98291, 5.98291, 5.98291, 5.98291, 5.98291, 5.98291, 5.98291, 5.98291, 5.98292, 5.98291, 5.98291, 5.99239, 5.98291
7.87523, 10, 5.96383, 5.95377, 3.4641, 4.03617, 0, 5.95377, 5.95377, 5.95377, 5.95377, 5.95377, 5.95377, 5.95377, 5.95377, 5.95377, 5.95377, 5.95377, 5.95377, 5.95377, 5.95377, 5.96383, 5.95377
7.88311, 10, 5.9361, 5.9245, 3.4641, 4.0639, 0, 5.9245, 5.9245, 5.9245, 5.9245, 5.9245, 5.9245, 5.9245, 5.9245, 5.9245, 5.9245, 5.9245, 5.9245, 5.9245, 5.9245, 5.9361, 5.9245
7.89099, 2, 5.90956, 5.89531, 2, -3.90956, 0, 5.89531, 5.89531, 5.89531, 5.89531, 5.89531, 5.89531, 5.89531, 5.89531, 5.89531, 5.89531, 5.89531, 5.89531, 5.89531, 5.89531, 5.90956, 5.89531
7.89887, 12, 5.8846, 5.86637, 3.74166, 6.1154, 0, 5.86637, 5.86637, 5.86637, 5.86637, 5.86637, 5.86637, 5.86637, 5.86637, 5.86637, 5.86637, 5.86637, 5.86637, 5.86637, 5.86637, 5.8846, 5.86637
7.90676, 4, 5.86116, 5.83732, 2.44949, -1.86116, 0, 5.83732, 5.83732, 5.83732, 5.83732, 5.83732, 5.83732, 5.83732, 5.83732, 5.83732, 5.83732, 5.83732, 5.83732, 5.83732, 5.83732, 5.86116, 5.83732
7.91464, 12, 5.83977, 5.80835, 3.74166, 6.16023, 0, 5.80835, 5.80835, 5.80835, 5.80835, 5.80835, 5.80835, 5.80835, 5.80835, 5.80835, 5.80835, 5.80835, 5.80835, 5.80835, 5.80835, 5.83977, 5.80835
7.92252, 6, 5.82107, 5.77962, 2.82843, 0.178925, 0, 5.77962, 5.77962, 5.77962, 5.77962, 5.77962, 5.77962, 5.77962, 5.77962, 5.77962, 5.77962, 5.77962, 5.77962, 5.77962, 5.77962, 5.82107, 5.77962
7.93041, 8, 5.80523, 5.75079, 3.16228, 2.19477, 0, 5.75079, 5.75079, 5.75079, 5.75079, 5.75079, 5.75079, 5.75079, 5.75079, 5.75079, 5.75079, 5.75079, 5.75079, 5.75079, 5.75079, 5.80523, 5.75079
7.93829, 4, 5.79303, 5.72203, 2.44949, -1.79303, 0, 5.72203, 5.72203, 5.72203, 5.72203, 5.72203, 5.72203, 5.72203, 5.72203, 5.72203, 5.72203, 5.72203, 5.72203, 5.72203, 5.72203, 5.79303, 5.72203
7.94617, 10, 5.78535, 5.69352, 3.4641, 4.21465, 0, 5.69352, 5.69352, 5.69352, 5.69352, 5.69352, 5.69352, 5.69352, 5.69352, 5.69352, 5.69352, 5.69352, 5.69352, 5.69352, 5.69352, 5.78535, 5.69352
7.95405, 8, 5.7826, 5.66491, 3.16228, 2.2174, 0, 5.66491, 5.66491, 5.66491, 5.66491, 5.66491, 5.66491, 5.66491, 5.66491, 5.66491, 5.66491, 5.66491, 5.66491, 5.66491, 5.66491, 5.78259, 5.66491
7.96194, 12, 5.78576, 5.63636, 3.74166, 6.21424, 0, 5.63636, 5.63636, 5.63636, 5.63636, 5.63636, 5.63636, 5.63636, 5.63636, 5.63636, 5.63636, 5.63636, 5.63636, 5.63636, 5.63636, 5.78576, 5.63636
7.96982, 4, 5.81636, 5.62855, 2.44949, -1.81636, 0, 5.62855, 5.62855, 5.62855, 5.62855, 5.62855, 5.62855, 5.62855, 5.62855, 5.62855, 5.62855, 5.62855, 5.62855, 5.62855, 5.62855, 5.81636, 5.62855
7.9777, 4, 5.85435, 5.62055, 2.44949, -1.85435, 0, 5.62055, 5.62055, 5.62055, 5.62055, 5.62055, 5.62055, 5.62055, 5.62055, 5.62055, 5.62055, 5.62055, 5.62055, 5.62055, 5.62055, 5.85435, 5.62055
7.98559, 2, 5.90074, 5.61256, 2, -3.90074, 0, 5.61256, 5.61256, 5.61256, 5.61256, 5.61256, 5.61256, 5.61256, 5.61256, 5.61256, 5.61256, 5.61256, 5.61256, 5.61256, 5.61256, 5.90074, 5.61256
7.99347, 2, 5.95647, 5.60476, 2, -3.95647, 0, 5.60476, 5.60476, 5.60476, 5.60476, 5.60476, 5.60476, 5.60476, 5.60476, 5.60476, 5.60476, 5.60476, 5.60476, 5.60476, 5.60476, 5.95647, 5.60476
8.00135, 2, 6.02179, 5.59678, 2, -4.02179, 0, 5.59678, 5.59678, 5.59678, 5.59678, 5.59678, 5.59678, 5.59678, 5.59678, 5.59678, 5.59678, 5.59678, 5.59678, 5.59678, 5.59678, 6.02179, 5.59678
8.00923, 16, 6.09733, 5.5888, 4.24264, 9.90267, 0, 5.5888, 5.5888, 5.5888, 5.5888, 5.5888, 5.5888, 5.5888, 5.5888, 5.5888, 5.5888, 5.5888, 5.58881, 5.5888, 5.5888, 6.09733, 5.5888
8.01712, 0, 6.18323, 5.58076, 1.41421, -6.18323, 0, 5.58076, 5.58076, 5.58076, 5.58076, 5.58076, 5.58076, 5.58076, 5.58076, 5.58076, 5.58076, 5.58076, 5.58076, 5.58076, 5.58076, 6.18323, 5.58076
8.025, 10, 6.2793, 5.57253, 3.4641, 3.7207, 0, 5.57253, 5.57253, 5.57253, 5.57253, 5.57253, 5.57253, 5.57253, 5.57253, 5.57253, 5.57253, 5.57253, 5.57253, 5.57253, 5.57253, 6.2793, 5.57253
8.03288, 16, 6.38531, 5.56431, 4.24264, 9.61469, 0, 5.56431, 5.56431, 5.56431, 5.56431, 5.56431, 5.56431, 5.56431, 5.56431, 5.56431, 5.56431, 5.56431, 5.56432, 5.56431, 5.56431, 6.38531, 5.56431
8.04077, 6, 6.50063, 5.55628, 2.82843, -0.50063, 0, 5.55628, 5.55628, 5.55628, 5.55628, 5.55628, 5.55628, 5.55628, 5.55628, 5.55628, 5.55628, 5.55628, 5.55629, 5.55628, 5.55628, 6.50063, 5.55628
8.04865, 6, 6.6237, 5.54808, 2.82843, -0.6237, 0, 5.54808, 5.54808, 5.54808, 5.54808, 5.54808, 5.54808, 5.54808, 5.54808, 5.54808, 5.54808, 5.54808, 5.54808, 5.54808, 5.54808, 6.6237, 5.54808
8.05653, 8, 6.75309, 5.53988, 3.16228, 1.24691, 0, 5.53988, 5.53988, 5.53988, 5.53988, 5.53988, 5.53988, 5.53988, 5.53988, 5.53988, 5.53988, 5.53988, 5.53988, 5.53988, 5.53988, 6.75309, 5.53988
8.06442, 6, 6.88661, 5.53153, 2.82843, -0.886613, 0, 5.53153, 5.53153, 5.53153, 5.53153, 5.53153, 5.53153, 5.53153, 5.53153, 5.53153, 5.53153, 5.53153, 5.53154, 5.53153, 5.53153, 6.88661, 5.53153
8.0723, 12, 7.02184, 5.523, 3.74166, 4.97816, 0, 5.523, 5.523, 5.523, 5.523, 5.523, 5.523, 5.523, 5.523, 5.523, 5.523, 5.523, 5.523, 5.523, 5.523, 7.02183, 5.523
8.08018, 10, 7.15626, 5.51447, 3.4641, 2.84374, 0, 5.51447, 5.51447, 5.51447, 5.51447, 5.51447, 5.51447, 5.51447, 5.51447, 5.51447, 5.51447, 5.51447, 5.51448, 5.51447, 5.51447, 7.15626, 5.51447
8.08806, 6, 7.28715, 5.50617, 2.82843, -1.28715, 0, 5.50617, 5.50617, 5.50617, 5.50617, 5.50617, 5.50617, 5.50617, 5.50617, 5.50617, 5.50617, 5.50617, 5.50617, 5.50617, 5.50617, 7.28715, 5.50617
8.09595, 8, 7.41098, 5.49764, 3.16228, 0.589021, 0, 5.49764, 5.49764, 5.49764, 5.49764, 5.49764, 5.49764, 5.49764, 5.49764, 5.49764, 5.49764, 5.49764, 5.49765, 5.49764, 5.49764, 7.41098, 5.49764
8.10383, 6, 7.52486, 5.48913, 2.82843, -1.52486, 0, 5.48913, 5.48913, 5.48913, 5.48913, 5.48913, 5.48913, 5.48913, 5.48913, 5.48913, 5.48913, 5.48913, 5.48913, 5.48913, 5.48913, 7.52485, 5.48913
8.11171, 10, 7.62561, 5.48047, 3.4641, 2.37439, 0, 5.48047, 5.48047, 5.48047, 5.48047, 5.48047, 5.48047, 5.48047, 5.48047, 5.48047, 5.48047, 5.48047, 5.48047, 5.48047, 5.48047, 7.62561, 5.48047
8.1196, 6, 7.71034, 5.47158, 2.82843, -1.71034, 0, 5.47158, 5.47158, 5.47158, 5.47158, 5.47158, 5.47158, 5.47158, 5.47158, 5.47158, 5.47158, 5.47158, 5.47158, 5.47158, 5.47158, 7.71034, 5.47158
8.12748, 4, 7.77682, 5.4627, 2.44949, -3.77682, 0, 5.4627, 5.4627, 5.4627, 5.4627, 5.4627, 5.4627, 5.4627, 5.4627, 5.4627, 5.4627, 5.4627, 5.4627, 5.4627, 5.4627, 7.77682, 5.4627
8.13536, 14, 7.82327, 5.45408, 4, 6.17673, 0, 5.45408, 5.45408, 5.45408, 5.45408, 5.45408, 5.45408, 5.45408, 5.45408, 5.45408, 5.45408, 5.45408, 5.45408, 5.45408, 5.45408, 7.82327, 5.45408
8.14324, 6, 7.8477, 5.44521, 2.82843, -1.8477, 0, 5.44521, 5.44521, 5.44521, 5.44521, 5.44521, 5.44521, 5.44521, 5.44521, 5.44521, 5.44521, 5.44521, 5.44521, 5.44521, 5.44521, 7.8477, 5.44521
8.15113, 10, 7.84948, 5.43634, 3.4641, 2.15052, 0, 5.43634, 5.43634, 5.43634, 5.43634, 5.43634, 5.43634, 5.43634, 5.43634, 5.43634, 5.43634, 5.43634, 5.43634, 5.43634, 5.43634, 7.84948, 5.43634
8.15901, 10, 7.82828, 5.42737, 3.4641, 2.17172, 0, 5.42737, 5.42737, 5.42737, 5.42737, 5.42737, 5.42737, 5.42737, 5.42737, 5.42737, 5.42737, 5.42737, 5.42737, 5.42737, 5.42737, 7.82828, 5.42737
8.16689, 6, 7.78434, 5.41814, 2.82843, -1.78434, 0, 5.41814, 5.41814, 5.41814, 5.41814, 5.41814, 5.41814, 5.41814, 5.41814, 5.41814, 5.41814, 5.41814, 5.41814, 5.41814, 5.41814, 7.78434, 5.41814
8.17478, 6, 7.719, 5.40891, 2.82843, -1.719, 0, 5.40891, 5.40891, 5.40891, 5.40891, 5.40891, 5.40891, 5.40891, 5.40891, 5.40891, 5.40891, 5.40891, 5.40891, 5.40891, 5.40891, 7.719, 5.40891
8.18266, 22, 7.63418, 5.39998, 4.89898, 14.3658, 0, 5.39998, 5.39998, 5.39998, 5.39998, 5.39998, 5.39998, 5.39998, 5.39998, 5.39998, 5.39998, 5.39998, 5.39998, 5.39998, 5.39998, 7.63418, 5.39998
8.19054, 8, 7.53143, 5.39076, 3.16228, 0.46857, 0, 5.39076, 5.39076, 5.39076, 5.39076, 5.39076, 5.39076, 5.39076, 5.39076, 5.39076, 5.39076, 5.39076, 5.39076, 5.39076, 5.39076, 7.53143, 5.39076
8.19842, 12, 7.41358, 5.38155, 3.74166, 4.58642, 0, 5.38155, 5.38155, 5.38155, 5.38155, 5.38155, 5.38155, 5.38155, 5.38155, 5.38155, 5.38155, 5.38155, 5.38155, 5.38155, 5.38155, 7.41357, 5.38155
8.20631, 12, 7.28335, 5.37226, 3.74166, 4.71665, 0, 5.37226, 5.37226, 5.37226, 5.37226, 5.37226, 5.37226, 5.37226, 5.37226, 5.37226, 5.37226, 5.37226, 5.37226, 5.37226, 5.37226, 7.28335, 5.37226
8.21419, 6, 7.14364, 5.36274, 2.82843, -1.14364, 0, 5.36274, 5.36274, 5.36274, 5.36274, 5.36274, 5.36274, 5.36274, 5.36274, 5.36274, 5.36274, 5.36274, 5.36274, 5.36274, 5.36274, 7.14364, 5.36274
8.22207, 4, 6.99771, 5.35324, 2.44949, -2.99771, 0, 5.35324, 5.35324, 5.35324, 5.35324, 5.35324, 5.35324, 5.35324, 5.35324, 5.35324, 5.35324, 5.35324, 5.35324, 5.35324, 5.35324, 6.9977, 5.35324
8.22995, 12, 6.84842, 5.34361, 3.74166, 5.15158, 0, 5.34361, 5.34361, 5.34361, 5.34361, 5.34361, 5.34361, 5.34361, 5.34361, 5.34361, 5.34361, 5.34361, 5.34361, 5.34361, 5.34361, 6.84842, 5.34361
8.23784, 12, 6.69656, 5.33186, 3.74166, 5.30344, 0, 5.33186, 5.33186, 5.33186, 5.33186, 5.33186, 5.33186, 5.33186, 5.33186, 5.33186, 5.33186, 5.33186, 5.33186, 5.33186, 5.33186, 6.69656, 5.33186
8.24572, 10, 6.54408, 5.31737, 3.4641, 3.45592, 0, 5.31737, 5.31737, 5.31737, 5.31737, 5.31737, 5.31737, 5.31737, 5.31737, 5.31737, 5.31737, 5.31737, 5.31737, 5.31737, 5.31737, 6.54408, 5.31737
8.2536, 6, 6.39336, 5.30029, 2.82843, -0.39336, 0, 5.30029, 5.30029, 5.30029, 5.30029, 5.30029, 5.30029, 5.30029, 5.30029, 5.30029, 5.30029, 5.30029, 5.30029, 5.30029, 5.30029, 6.39336, 5.30029
8.26149, 12, 6.24675, 5.28112, 3.74166, 5.75325, 0, 5.28112, 5.28112, 5.28112, 5.28112, 5.28112, 5.28112, 5.28112, 5.28112, 5.28112, 5.28112, 5.28112, 5.28112, 5.28112, 5.28112, 6.24675, 5.28112
8.26937, 12, 6.10634, 5.26045, 3.74166, 5.89366, 0, 5.26045, 5.26045, 5.26045, 5.26045, 5.26045, 5.26045, 5.26045, 5.26045, 5.26045, 5.26045, 5.26045, 5.26045, 5.26045, 5.26045, 6.10634, 5.26045
8.27725, 10, 5.97286, 5.23794, 3.4641, 4.02714, 0, 5.23794, 5.23794, 5.23794, 5.23794, 5.23794, 5.23794, 5.23794, 5.23794, 5.23794, 5.23794, 5.23794, 5.23794, 5.23794, 5.23794, 5.97286, 5.23794
8.28514, 4, 5.84696, 5.21356, 2.44949, -1.84696, 0, 5.21356, 5.21356, 5.21356, 5.21356, 5.21356, 5.21356, 5.21356, 5.21356, 5.21356, 5.21356, 5.21356, 5.21356, 5.21356, 5.21356, 5.84696, 5.21356
8.29302, 18, 5.72948, 5.18779, 4.47214, 12.2705, 0, 5.18779, 5.18779, 5.18779, 5.18779, 5.18779, 5.18779, 5.18779, 5.18779, 5.18779, 5.18779, 5.18779, 5.18779, 5.18779, 5.18779, 5.72948, 5.18779
8.3009, 18, 5.62117, 5.16136, 4.47214, 12.3788, 0, 5.16136, 5.16136, 5.16136, 5.16136, 5.16136, 5.16136, 5.16136, 5.16136, 5.16136, 5.16136, 5.16136, 5.16136, 5.16136, 5.16136, 5.62117, 5.16136
8.30878, 6, 5.52218, 5.13463, 2.82843, 0.477816, 0, 5.13463, 5.13463, 5.13463, 5.13463, 5.13463, 5.13463, 5.13463, 5.13463, 5.13463, 5.13463, 5.13463, 5.13463, 5.13463, 5.13463, 5.52218, 5.13463
8.31667, 4, 5.43187, 5.10741, 2.44949, -1.43187, 0, 5.10741, 5.10741, 5.10741, 5.10741, 5.10741, 5.10741, 5.10741, 5.10741, 5.10741, 5.10741, 5.10741, 5.10741, 5.10741, 5.10741, 5.43187, 5.10741
8.32455, 6, 5.34993, 5.07998, 2.82843, 0.650068, 0, 5.07998, 5.07998, 5.07998, 5.07998, 5.07998, 5.07998, 5.07998, 5.07998, 5.07998, 5.07998, 5.07998, 5.07998, 5.07998, 5.07998, 5.34993, 5.07998
8.33243, 8, 5.27594, 5.05262, 3.16228, 2.72406, 0, 5.05262, 5.05262, 5.05262, 5.05262, 5.05262, 5.05262, 5.05262, 5.05262, 5.05262, 5.05262, 5.05262, 5.05263, 5.05262, 5.05262, 5.27594, 5.05262
8.34032, 4, 5.20906, 5.02527, 2.44949, -1.20906, 0, 5.02527, 5.02527, 5.02527, 5.02527, 5.02527, 5.02527, 5.02527, 5.02527, 5.02527, 5.02527, 5.02527, 5.02527, 5.02527, 5.02527, 5.20906, 5.02527
8.3482, 8, 5.14831, 4.99773, 3.16228, 2.85169, 0, 4.99773, 4.99773, 4.99773, 4.99773, 4.99773, 4.99773, 4.99773, 4.99773, 4.99773, 4.99773, 4.99773, 4.99774, 4.99773, 4.99773, 5.14831, 4.99773
8.35608, 8, 5.09317, 4.97027, 3.16228, 2.90683, 0, 4.97027, 4.97027, 4.97027, 4.97027, 4.97027, 4.97027, 4.97027, 4.97027, 4.97027, 4.97027, 4.97027, 4.97027, 4.97027, 4.97027, 5.09317, 4.97027
8.36396, 10, 5.04319, 4.9432, 3.4641, 4.95681, 0, 4.9432, 4.9432, 4.9432, 4.9432, 4.9432, 4.9432, 4.9432, 4.9432, 4.9432, 4.9432, 4.9432, 4.9432, 4.9432, 4.9432, 5.04319, 4.9432
8.37185, 4, 4.99702, 4.91586, 2.44949, -0.997021, 0, 4.91586, 4.91586, 4.91586, 4.91586, 4.91586, 4.91586, 4.91586, 4.91586, 4.91586, 4.91586, 4.91586, 4.91586, 4.91586, 4.91586, 4.99702, 4.91586
8.37973, 22, 4.95438, 4.88859, 4.89898, 17.0456, 0, 4.88859, 4.88859, 4.88859, 4.88859, 4.88859, 4.88859, 4.88859, 4.88859, 4.88859, 4.88859, 4.88859, 4.8886, 4.88859, 4.88859, 4.95438, 4.88859
8.38761, 4, 4.91508, 4.8618, 2.44949, -0.91508, 0, 4.8618, 4.8618, 4.8618, 4.8618, 4.8618, 4.8618, 4.8618, 4.8618, 4.8618, 4.8618, 4.8618, 4.8618, 4.8618, 4.8618, 4.91508, 4.8618
8.3955, 8, 4.87783, 4.83466, 3.16228, 3.12217, 0, 4.83466, 4.83466, 4.83466, 4.83466, 4.83466, 4.83466, 4.83466, 4.83466, 4.83466, 4.83466, 4.83466, 4.83466, 4.83466, 4.83466, 4.87783, 4.83466
8.40338, 0, 4.84262, 4.8076, 1.41421, -4.84262, 0, 4.8076, 4.8076, 4.8076, 4.8076, 4.8076, 4.8076, 4.8076, 4.8076, 4.8076, 4.8076, 4.8076, 4.8076, 4.8076, 4.8076, 4.84262, 4.8076
8.41126, 6, 4.80955, 4.78107, 2.82843, 1.19045, 0, 4.78107, 4.78107, 4.78107, 4.78107, 4.78107, 4.78107, 4.78107, 4.78107, 4.78107, 4.78107, 4.78107, 4.78107, 4.78107, 4.78107, 4.80955, 4.78107
8.41914, 8, 4.77738, 4.75413, 3.16228, 3.22262, 0, 4.75413, 4.75413, 4.75413, 4.75413, 4.75413, 4.75413, 4.75413, 4.75413, 4.75413, 4.75413, 4.75413, 4.75413, 4.75413, 4.75413, 4.77738, 4.75413
8.42703, 2, 4.74635, 4.72727, 2, -2.74635, 0, 4.72727, 4.72727, 4.72727, 4.72727, 4.72727, 4.72727, 4.72727, 4.72727, 4.72727, 4.72727, 4.72727, 4.72727, 4.72727, 4.72727, 4.74635, 4.72727
8.43491, 4, 4.7553, 4.73952, 2.44949, -0.755301, 0, 4.73952, 4.73952, 4.73952, 4.73952, 4.73952, 4.73952, 4.73952, 4.73952, 4.73952, 4.73952, 4.73952, 4.73952, 4.73952, 4.73952, 4.7553, 4.73952
8.44279, 4, 4.76454, 4.75135, 2.44949, -0.764535, 0, 4.75135, 4.75135, 4.75135, 4.75135, 4.75135, 4.75135, 4.75135, 4.75135, 4.75135, 4.75135, 4.75135, 4.75135, 4.75135, 4.75135, 4.76453, 4.75135
