   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_263.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
20.5679, 0, 0.0273911, 0, 1.41421, -0.0273911, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00111589, 0, 0.0262752, 0, 0
20.5758, 2, 0.0277609, 0, 2, 1.97224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000895214, 0, 0.0268657, 0, 0
20.5837, 0, 0.0281855, 0, 1.41421, -0.0281855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000714853, 0, 0.0274707, 0, 0
20.5916, 0, 0.0286587, 0, 1.41421, -0.0286587, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000568162, 0, 0.0280906, 0, 0
20.5995, 0, 0.0291749, 0, 1.41421, -0.0291749, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000449463, 0, 0.0287254, 0, 0
20.6073, 0, 0.0297295, 0, 1.41421, -0.0297295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000353886, 0, 0.0293756, 0, 0
20.6152, 0, 0.0303181, 0, 1.41421, -0.0303181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000277338, 0, 0.0300408, 0, 0
20.6231, 0, 0.0309372, 0, 1.41421, -0.0309372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000216355, 0, 0.0307209, 0, 0
20.631, 0, 0.0315838, 0, 1.41421, -0.0315838, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000168005, 0, 0.0314158, 0, 0
20.6389, 0, 0.0322551, 0, 1.41421, -0.0322551, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000129864, 0, 0.0321253, 0, 0
20.6468, 0, 0.032949, 0, 1.41421, -0.032949, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.9927e-05, 0, 0.032849, 0, 0
20.6546, 0, 0.0336633, 0, 1.41421, -0.0336633, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.65435e-05, 0, 0.0335868, 0, 0
20.6625, 0, 0.0343959, 0, 1.41421, -0.0343959, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.83793e-05, 0, 0.0343375, 0, 0
20.6704, 0, 0.0351449, 0, 1.41421, -0.0351449, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.43371e-05, 0, 0.0351006, 0, 0
20.6783, 0, 0.0359088, 0, 1.41421, -0.0359088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.35363e-05, 0, 0.0358753, 0, 0
20.6862, 0, 0.0366857, 0, 1.41421, -0.0366857, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.52716e-05, 0, 0.0366604, 0, 0
20.6941, 2, 0.037474, 0, 2, 1.96253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8979e-05, 0, 0.0374551, 0, 0
20.7019, 0, 0.0382716, 0, 1.41421, -0.0382716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42158e-05, 0, 0.0382573, 0, 0
20.7098, 4, 0.0390766, 0, 2.44949, 3.96092, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06295e-05, 0, 0.0390659, 0, 0
20.7177, 2, 0.0398873, 0, 2, 1.96011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.94429e-06, 0, 0.0398793, 0, 0
20.7256, 0, 0.040701, 0, 1.41421, -0.040701, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.94755e-06, 0, 0.0406951, 0, 0
20.7335, 0, 0.041516, 0, 1.41421, -0.041516, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.47154e-06, 0, 0.0415116, 0, 0
20.7414, 0, 0.0423294, 0, 1.41421, -0.0423294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.39132e-06, 0, 0.042326, 0, 0
20.7492, 0, 0.0431389, 0, 1.41421, -0.0431389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.60826e-06, 0, 0.0431363, 0, 0
20.7571, 0, 0.0439417, 0, 1.41421, -0.0439417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.04741e-06, 0, 0.0439397, 0, 0
20.765, 0, 0.0447351, 0, 1.41421, -0.0447351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65235e-06, 0, 0.0447334, 0, 0
20.7729, 0, 0.0455162, 0, 1.41421, -0.0455162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38057e-06, 0, 0.0455149, 0, 0
20.7808, 0, 0.0462818, 0, 1.41421, -0.0462818, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20032e-06, 0, 0.0462806, 0, 0
20.7887, 0, 0.0470288, 0, 1.41421, -0.0470288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08774e-06, 0, 0.0470278, 0, 0
20.7965, 0, 0.0477543, 0, 1.41421, -0.0477543, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02513e-06, 0, 0.0477532, 0, 0
20.8044, 0, 0.048455, 0, 1.41421, -0.048455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.99325e-07, 0, 0.048454, 0, 0
20.8123, 0, 0.0491277, 0, 1.41421, -0.0491277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00061e-06, 0, 0.0491267, 0, 0
20.8202, 0, 0.0497692, 0, 1.41421, -0.0497692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02174e-06, 0, 0.0497681, 0, 0
20.8281, 0, 0.0503767, 0, 1.41421, -0.0503767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05735e-06, 0, 0.0503757, 0, 0
20.836, 2, 0.050947, 0, 2, 1.94905, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10339e-06, 0, 0.0509459, 0, 0
20.8438, 0, 0.0514775, 0, 1.41421, -0.0514775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15682e-06, 0, 0.0514763, 0, 0
20.8517, 0, 0.0519653, 0, 1.41421, -0.0519653, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21524e-06, 0, 0.0519641, 0, 0
20.8596, 0, 0.0524081, 0, 1.41421, -0.0524081, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27677e-06, 0, 0.0524068, 0, 0
20.8675, 0, 0.0528038, 0, 1.41421, -0.0528038, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33976e-06, 0, 0.0528024, 0, 0
20.8754, 0, 0.0531503, 0, 1.41421, -0.0531503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40121e-06, 0, 0.0531489, 0, 0
20.8833, 0, 0.0534462, 0, 1.41421, -0.0534462, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46388e-06, 0, 0.0534447, 0, 0
20.8911, 0, 0.0536898, 0, 1.41421, -0.0536898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52589e-06, 0, 0.0536883, 0, 0
20.899, 0, 0.0538804, 0, 1.41421, -0.0538804, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58527e-06, 0, 0.0538788, 0, 0
20.9069, 0, 0.0540172, 0, 1.41421, -0.0540172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64118e-06, 0, 0.0540155, 0, 0
20.9148, 0, 0.0540999, 0, 1.41421, -0.0540999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69295e-06, 0, 0.0540982, 0, 0
20.9227, 0, 0.0541285, 0, 1.41421, -0.0541285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73998e-06, 0, 0.0541267, 0, 0
20.9306, 0, 0.0541034, 0, 1.41421, -0.0541034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78171e-06, 0, 0.0541016, 0, 0
20.9384, 0, 0.0540253, 0, 1.41421, -0.0540253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81764e-06, 0, 0.0540235, 0, 0
20.9463, 0, 0.0538954, 0, 1.41421, -0.0538954, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84736e-06, 0, 0.0538935, 0, 0
20.9542, 0, 0.0537149, 0, 1.41421, -0.0537149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87052e-06, 0, 0.053713, 0, 0
20.9621, 0, 0.0534856, 0, 1.41421, -0.0534856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88684e-06, 0, 0.0534837, 0, 0
20.97, 0, 0.0532095, 0, 1.41421, -0.0532095, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89613e-06, 0, 0.0532076, 0, 0
20.9779, 0, 0.0528887, 0, 1.41421, -0.0528887, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89828e-06, 0, 0.0528868, 0, 0
20.9857, 0, 0.0525258, 0, 1.41421, -0.0525258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89328e-06, 0, 0.0525239, 0, 0
20.9936, 0, 0.0521233, 0, 1.41421, -0.0521233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88121e-06, 0, 0.0521215, 0, 0
21.0015, 0, 0.051684, 0, 1.41421, -0.051684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86221e-06, 0, 0.0516822, 0, 0
21.0094, 0, 0.0512109, 0, 1.41421, -0.0512109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.83654e-06, 0, 0.0512091, 0, 0
21.0173, 0, 0.050707, 0, 1.41421, -0.050707, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80452e-06, 0, 0.0507052, 0, 0
21.0252, 0, 0.0501753, 0, 1.41421, -0.0501753, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.76653e-06, 0, 0.0501736, 0, 0
21.033, 0, 0.0496187, 0, 1.41421, -0.0496187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72303e-06, 0, 0.049617, 0, 0
21.0409, 0, 0.0490405, 0, 1.41421, -0.0490405, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67455e-06, 0, 0.0490388, 0, 0
21.0488, 0, 0.0484437, 0, 1.41421, -0.0484437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62165e-06, 0, 0.0484421, 0, 0
21.0567, 0, 0.0478313, 0, 1.41421, -0.0478313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56493e-06, 0, 0.0478297, 0, 0
21.0646, 0, 0.0472059, 0, 1.41421, -0.0472059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50501e-06, 0, 0.0472044, 0, 0
21.0725, 0, 0.0465702, 0, 1.41421, -0.0465702, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44252e-06, 0, 0.0465688, 0, 0
21.0803, 0, 0.0459271, 0, 1.41421, -0.0459271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37813e-06, 0, 0.0459257, 0, 0
21.0882, 0, 0.0452787, 0, 1.41421, -0.0452787, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31247e-06, 0, 0.0452774, 0, 0
21.0961, 0, 0.0446274, 0, 1.41421, -0.0446274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.24616e-06, 0, 0.0446261, 0, 0
21.104, 0, 0.0439751, 0, 1.41421, -0.0439751, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1798e-06, 0, 0.0439739, 0, 0
21.1119, 0, 0.0433235, 0, 1.41421, -0.0433235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11394e-06, 0, 0.0433223, 0, 0
21.1198, 0, 0.0426746, 0, 1.41421, -0.0426746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04916e-06, 0, 0.0426735, 0, 0
21.1276, 0, 0.0420296, 0, 1.41421, -0.0420296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.85905e-07, 0, 0.0420287, 0, 0
21.1355, 0, 0.0413899, 0, 1.41421, -0.0413899, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.24627e-07, 0, 0.041389, 0, 0
21.1434, 0, 0.0407564, 0, 1.41421, -0.0407564, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.65706e-07, 0, 0.0407555, 0, 0
21.1513, 0, 0.0401297, 0, 1.41421, -0.0401297, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.09447e-07, 0, 0.0401289, 0, 0
21.1592, 0, 0.0395111, 0, 1.41421, -0.0395111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.56182e-07, 0, 0.0395104, 0, 0
21.1671, 0, 0.0389008, 0, 1.41421, -0.0389008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.06103e-07, 0, 0.0389001, 0, 0
21.1749, 0, 0.0382991, 0, 1.41421, -0.0382991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.59379e-07, 0, 0.0382985, 0, 0
21.1828, 0, 0.0377062, 0, 1.41421, -0.0377062, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.16125e-07, 0, 0.0377056, 0, 0
21.1907, 0, 0.0371222, 0, 1.41421, -0.0371222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.764e-07, 0, 0.0371216, 0, 0
21.1986, 0, 0.0365471, 0, 1.41421, -0.0365471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.40248e-07, 0, 0.0365466, 0, 0
21.2065, 0, 0.0359807, 0, 1.41421, -0.0359807, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.07637e-07, 0, 0.0359802, 0, 0
21.2144, 0, 0.0354229, 0, 1.41421, -0.0354229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.78511e-07, 0, 0.0354224, 0, 0
21.2222, 0, 0.0348732, 0, 1.41421, -0.0348732, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.52774e-07, 0, 0.0348727, 0, 0
21.2301, 0, 0.0343313, 0, 1.41421, -0.0343313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.30319e-07, 0, 0.0343309, 0, 0
21.238, 0, 0.0337971, 0, 1.41421, -0.0337971, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.10994e-07, 0, 0.0337966, 0, 0
21.2459, 0, 0.0332698, 0, 1.41421, -0.0332698, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.94634e-07, 0, 0.0332694, 0, 0
21.2538, 0, 0.0327491, 0, 1.41421, -0.0327491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.81056e-07, 0, 0.0327487, 0, 0
21.2617, 0, 0.0322344, 0, 1.41421, -0.0322344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.7006e-07, 0, 0.032234, 0, 0
21.2696, 0, 0.0317256, 0, 1.41421, -0.0317256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.61451e-07, 0, 0.0317253, 0, 0
21.2774, 0, 0.0312222, 0, 1.41421, -0.0312222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.5501e-07, 0, 0.0312219, 0, 0
21.2853, 0, 0.0307238, 0, 1.41421, -0.0307238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.50523e-07, 0, 0.0307234, 0, 0
21.2932, 0, 0.0302299, 0, 1.41421, -0.0302299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.4777e-07, 0, 0.0302295, 0, 0
21.3011, 0, 0.0297402, 0, 1.41421, -0.0297402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.46535e-07, 0, 0.0297398, 0, 0
21.309, 0, 0.0292546, 0, 1.41421, -0.0292546, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.46605e-07, 0, 0.0292543, 0, 0
21.3168, 0, 0.0287728, 0, 1.41421, -0.0287728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.47771e-07, 0, 0.0287725, 0, 0
21.3247, 0, 0.0282946, 0, 1.41421, -0.0282946, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.4983e-07, 0, 0.0282943, 0, 0
21.3326, 0, 0.0278199, 0, 1.41421, -0.0278199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.52586e-07, 0, 0.0278195, 0, 0
21.3405, 0, 0.0273484, 0, 1.41421, -0.0273484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.55855e-07, 0, 0.0273481, 0, 0
21.3484, 0, 0.0268805, 0, 1.41421, -0.0268805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.59457e-07, 0, 0.0268801, 0, 0
21.3563, 0, 0.0264159, 0, 1.41421, -0.0264159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.63229e-07, 0, 0.0264155, 0, 0
21.3641, 0, 0.0259547, 0, 1.41421, -0.0259547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.67017e-07, 0, 0.0259543, 0, 0
21.372, 0, 0.0254969, 0, 1.41421, -0.0254969, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.70679e-07, 0, 0.0254965, 0, 0
21.3799, 0, 0.0250428, 0, 1.41421, -0.0250428, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.74087e-07, 0, 0.0250424, 0, 0
21.3878, 0, 0.0245925, 0, 1.41421, -0.0245925, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.77125e-07, 0, 0.0245922, 0, 0
21.3957, 0, 0.0241463, 0, 1.41421, -0.0241463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.79693e-07, 0, 0.0241459, 0, 0
21.4036, 0, 0.0237043, 0, 1.41421, -0.0237043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.81703e-07, 0, 0.0237039, 0, 0
21.4114, 0, 0.0232667, 0, 1.41421, -0.0232667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.83084e-07, 0, 0.0232663, 0, 0
21.4193, 0, 0.0228336, 0, 1.41421, -0.0228336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.83779e-07, 0, 0.0228332, 0, 0
21.4272, 0, 0.0224055, 0, 1.41421, -0.0224055, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.83743e-07, 0, 0.0224051, 0, 0
21.4351, 0, 0.0219826, 0, 1.41421, -0.0219826, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.82948e-07, 0, 0.0219822, 0, 0
21.443, 0, 0.021565, 0, 1.41421, -0.021565, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.81377e-07, 0, 0.0215646, 0, 0
21.4509, 0, 0.0211529, 0, 1.41421, -0.0211529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.79029e-07, 0, 0.0211525, 0, 0
21.4587, 0, 0.0207467, 0, 1.41421, -0.0207467, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.75914e-07, 0, 0.0207463, 0, 0
21.4666, 0, 0.0203465, 0, 1.41421, -0.0203465, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.72054e-07, 0, 0.0203462, 0, 0
21.4745, 0, 0.0199526, 0, 1.41421, -0.0199526, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.67483e-07, 0, 0.0199523, 0, 0
21.4824, 0, 0.019565, 0, 1.41421, -0.019565, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.6224e-07, 0, 0.0195646, 0, 0
21.4903, 0, 0.0191839, 0, 1.41421, -0.0191839, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.56377e-07, 0, 0.0191836, 0, 0
21.4982, 0, 0.0188096, 0, 1.41421, -0.0188096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.49956e-07, 0, 0.0188093, 0, 0
21.5061, 0, 0.0184421, 0, 1.41421, -0.0184421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.43037e-07, 0, 0.0184417, 0, 0
21.5139, 0, 0.0180814, 0, 1.41421, -0.0180814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.3569e-07, 0, 0.0180811, 0, 0
21.5218, 0, 0.0177278, 0, 1.41421, -0.0177278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.27986e-07, 0, 0.0177274, 0, 0
21.5297, 0, 0.017381, 0, 1.41421, -0.017381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.19997e-07, 0, 0.0173806, 0, 0
21.5376, 0, 0.0170413, 0, 1.41421, -0.0170413, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.118e-07, 0, 0.0170409, 0, 0
21.5455, 0, 0.0167086, 0, 1.41421, -0.0167086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.03467e-07, 0, 0.0167083, 0, 0
21.5534, 0, 0.0163828, 0, 1.41421, -0.0163828, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.95069e-07, 0, 0.0163825, 0, 0
21.5612, 0, 0.0160641, 0, 1.41421, -0.0160641, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.86674e-07, 0, 0.0160638, 0, 0
21.5691, 0, 0.0157521, 0, 1.41421, -0.0157521, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.78344e-07, 0, 0.0157518, 0, 0
21.577, 0, 0.0154471, 0, 1.41421, -0.0154471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.70144e-07, 0, 0.0154468, 0, 0
21.5849, 0, 0.0151488, 0, 1.41421, -0.0151488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.62126e-07, 0, 0.0151485, 0, 0
21.5928, 0, 0.014857, 0, 1.41421, -0.014857, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.54336e-07, 0, 0.0148567, 0, 0
21.6007, 0, 0.0145718, 0, 1.41421, -0.0145718, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46821e-07, 0, 0.0145716, 0, 0
21.6085, 0, 0.014293, 0, 1.41421, -0.014293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39614e-07, 0, 0.0142927, 0, 0
21.6164, 2, 0.0140205, 0, 2, 1.98598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32747e-07, 0, 0.0140202, 0, 0
21.6243, 0, 0.0137541, 0, 1.41421, -0.0137541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.26242e-07, 0, 0.0137539, 0, 0
21.6322, 0, 0.0134937, 0, 1.41421, -0.0134937, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20115e-07, 0, 0.0134935, 0, 0
21.6401, 0, 0.0132391, 0, 1.41421, -0.0132391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1438e-07, 0, 0.0132389, 0, 0
21.648, 0, 0.0129902, 0, 1.41421, -0.0129902, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09039e-07, 0, 0.01299, 0, 0
21.6558, 0, 0.0127469, 0, 1.41421, -0.0127469, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.04096e-07, 0, 0.0127467, 0, 0
21.6637, 0, 0.0125089, 0, 1.41421, -0.0125089, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99547e-07, 0, 0.0125087, 0, 0
21.6716, 0, 0.0122762, 0, 1.41421, -0.0122762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95382e-07, 0, 0.012276, 0, 0
