   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_186.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
8.49968, 14, 8.40568, 8.29465, 4, 5.59432, 8.29465, 0, 8.29465, 8.29672, 8.29465, 8.29465, 8.29465, 8.29465, 8.29465, 8.29465, 8.29465, 8.29465, 8.29465, 8.29465, 8.29465, 8.29465, 8.29465, 8.29465, 8.29465, 8.4036, 8.29465
8.50756, 12, 8.46847, 8.32984, 3.74166, 3.53153, 8.32984, 0, 8.32984, 8.33142, 8.32984, 8.32984, 8.32984, 8.32984, 8.32984, 8.32984, 8.32984, 8.32984, 8.32984, 8.32984, 8.32984, 8.32984, 8.32984, 8.32984, 8.32984, 8.46688, 8.32984
8.51544, 18, 8.53745, 8.3651, 4.47214, 9.46255, 8.3651, 0, 8.3651, 8.3663, 8.3651, 8.3651, 8.3651, 8.3651, 8.3651, 8.3651, 8.3651, 8.3651, 8.3651, 8.3651, 8.3651, 8.3651, 8.3651, 8.3651, 8.3651, 8.53625, 8.3651
8.52332, 8, 8.61415, 8.40117, 3.16228, -0.61415, 8.40117, 0, 8.40117, 8.40207, 8.40117, 8.40117, 8.40117, 8.40117, 8.40117, 8.40117, 8.40117, 8.40117, 8.40117, 8.40117, 8.40117, 8.40117, 8.40117, 8.40117, 8.40117, 8.61325, 8.40117
8.53121, 2, 8.69792, 8.43659, 2, -6.69792, 8.43659, 0, 8.43659, 8.43726, 8.43659, 8.43659, 8.43659, 8.43659, 8.43659, 8.43659, 8.43659, 8.43659, 8.43659, 8.43659, 8.43659, 8.43659, 8.43659, 8.43659, 8.43659, 8.69725, 8.43659
8.53909, 18, 8.79024, 8.47209, 4.47214, 9.20976, 8.47209, 0, 8.47209, 8.47258, 8.47209, 8.47209, 8.47209, 8.47209, 8.47209, 8.47209, 8.47209, 8.47209, 8.47209, 8.47209, 8.47209, 8.47209, 8.47209, 8.47209, 8.47209, 8.78974, 8.47209
8.54697, 16, 8.89061, 8.50647, 4.24264, 7.10939, 8.50647, 0, 8.50648, 8.50683, 8.50647, 8.50647, 8.50647, 8.50647, 8.50647, 8.50647, 8.50647, 8.50647, 8.50647, 8.50647, 8.50647, 8.50647, 8.50648, 8.50647, 8.50647, 8.89025, 8.50647
8.55485, 12, 9.0001, 8.54023, 3.74166, 2.9999, 8.54023, 0, 8.54023, 8.54049, 8.54023, 8.54023, 8.54023, 8.54023, 8.54023, 8.54023, 8.54023, 8.54023, 8.54023, 8.54023, 8.54023, 8.54023, 8.54023, 8.54023, 8.54023, 8.99984, 8.54023
8.56273, 14, 9.11982, 8.57404, 4, 4.88018, 8.57404, 0, 8.57405, 8.57423, 8.57404, 8.57404, 8.57404, 8.57404, 8.57404, 8.57404, 8.57404, 8.57404, 8.57404, 8.57404, 8.57404, 8.57404, 8.57405, 8.57404, 8.57404, 9.11963, 8.57404
8.57062, 2, 9.25066, 8.60862, 2, -7.25066, 8.60862, 0, 8.60863, 8.60876, 8.60862, 8.60862, 8.60862, 8.60862, 8.60862, 8.60862, 8.60862, 8.60862, 8.60862, 8.60862, 8.60862, 8.60862, 8.60863, 8.60862, 8.60862, 9.25053, 8.60862
8.5785, 4, 9.39118, 8.64258, 2.44949, -5.39118, 8.64258, 0, 8.64258, 8.64268, 8.64258, 8.64258, 8.64258, 8.64258, 8.64258, 8.64258, 8.64258, 8.64258, 8.64258, 8.64258, 8.64258, 8.64258, 8.64258, 8.64258, 8.64258, 9.39109, 8.64258
8.58638, 14, 9.54153, 8.67643, 4, 4.45847, 8.67643, 0, 8.67643, 8.6765, 8.67643, 8.67643, 8.67643, 8.67643, 8.67643, 8.67643, 8.67643, 8.67643, 8.67643, 8.67643, 8.67643, 8.67643, 8.67643, 8.67643, 8.67643, 9.54146, 8.67643
8.59426, 12, 9.69976, 8.70893, 3.74166, 2.30024, 8.70893, 0, 8.70893, 8.70897, 8.70893, 8.70893, 8.70893, 8.70893, 8.70893, 8.70893, 8.70893, 8.70893, 8.70893, 8.70893, 8.70893, 8.70893, 8.70893, 8.70893, 8.70893, 9.69971, 8.70893
8.60214, 12, 9.86548, 8.74078, 3.74166, 2.13452, 8.74078, 0, 8.74078, 8.74081, 8.74078, 8.74078, 8.74078, 8.74078, 8.74078, 8.74078, 8.74078, 8.74078, 8.74078, 8.74078, 8.74078, 8.74078, 8.74078, 8.74078, 8.74078, 9.86545, 8.74078
8.61003, 8, 10.038, 8.77268, 3.16228, -2.03799, 8.77268, 0, 8.77269, 8.77271, 8.77268, 8.77268, 8.77268, 8.77268, 8.77268, 8.77268, 8.77268, 8.77268, 8.77268, 8.77268, 8.77268, 8.77268, 8.77269, 8.77268, 8.77268, 10.038, 8.77268
8.61791, 12, 10.2161, 8.80527, 3.74166, 1.78391, 8.80527, 0, 8.80527, 8.80528, 8.80527, 8.80527, 8.80527, 8.80527, 8.80527, 8.80527, 8.80527, 8.80527, 8.80527, 8.80527, 8.80527, 8.80527, 8.80527, 8.80527, 8.80527, 10.2161, 8.80527
8.62579, 10, 10.3964, 8.83725, 3.4641, -0.396365, 8.83725, 0, 8.83725, 8.83726, 8.83725, 8.83725, 8.83725, 8.83725, 8.83725, 8.83725, 8.83725, 8.83725, 8.83725, 8.83725, 8.83725, 8.83725, 8.83725, 8.83725, 8.83725, 10.3964, 8.83725
8.63367, 14, 10.5766, 8.86884, 4, 3.4234, 8.86884, 0, 8.86884, 8.86885, 8.86884, 8.86884, 8.86884, 8.86884, 8.86884, 8.86884, 8.86884, 8.86884, 8.86884, 8.86884, 8.86884, 8.86884, 8.86884, 8.86884, 8.86884, 10.5766, 8.86884
8.64155, 16, 10.7531, 8.89901, 4.24264, 5.24689, 8.89901, 0, 8.89901, 8.89901, 8.89901, 8.89901, 8.89901, 8.89901, 8.89901, 8.89901, 8.89901, 8.89901, 8.89901, 8.89901, 8.89901, 8.89901, 8.89901, 8.89901, 8.89901, 10.7531, 8.89901
8.64944, 24, 10.9238, 8.92848, 5.09902, 13.0762, 8.92848, 0, 8.92849, 8.92849, 8.92848, 8.92848, 8.92848, 8.92848, 8.92848, 8.92848, 8.92848, 8.92848, 8.92848, 8.92848, 8.92848, 8.92848, 8.92849, 8.92848, 8.92848, 10.9238, 8.92848
8.65732, 18, 11.0866, 8.95801, 4.47214, 6.91341, 8.95801, 0, 8.95801, 8.95801, 8.95801, 8.95801, 8.95801, 8.95801, 8.95801, 8.95801, 8.95801, 8.95801, 8.95801, 8.95801, 8.95801, 8.95801, 8.95801, 8.95801, 8.95801, 11.0866, 8.95801
8.6652, 16, 11.2391, 8.9881, 4.24264, 4.76089, 8.9881, 0, 8.9881, 8.9881, 8.9881, 8.9881, 8.9881, 8.9881, 8.9881, 8.9881, 8.9881, 8.9881, 8.9881, 8.9881, 8.9881, 8.9881, 8.9881, 8.9881, 8.9881, 11.2391, 8.9881
8.67308, 8, 11.3776, 9.01761, 3.16228, -3.37759, 9.01761, 0, 9.01761, 9.01761, 9.01761, 9.01761, 9.01761, 9.01761, 9.01761, 9.01761, 9.01761, 9.01761, 9.01761, 9.01761, 9.01761, 9.01761, 9.01761, 9.01761, 9.01761, 11.3776, 9.01761
8.68096, 14, 11.4995, 9.04647, 4, 2.50045, 9.04647, 0, 9.04648, 9.04648, 9.04647, 9.04647, 9.04647, 9.04647, 9.04647, 9.04647, 9.04647, 9.04647, 9.04647, 9.04647, 9.04647, 9.04647, 9.04648, 9.04647, 9.04647, 11.4995, 9.04647
8.68885, 18, 11.6021, 9.07384, 4.47214, 6.39792, 9.07384, 0, 9.07384, 9.07384, 9.07384, 9.07384, 9.07384, 9.07384, 9.07384, 9.07384, 9.07384, 9.07384, 9.07384, 9.07384, 9.07384, 9.07384, 9.07384, 9.07384, 9.07384, 11.6021, 9.07384
8.69673, 6, 11.6843, 9.10047, 2.82843, -5.68434, 9.10047, 0, 9.10048, 9.10047, 9.10047, 9.10047, 9.10047, 9.10047, 9.10047, 9.10047, 9.10047, 9.10047, 9.10047, 9.10047, 9.10047, 9.10047, 9.10048, 9.10047, 9.10047, 11.6843, 9.10047
8.70461, 14, 11.746, 9.12715, 4, 2.25403, 9.12715, 0, 9.12715, 9.12715, 9.12715, 9.12715, 9.12715, 9.12715, 9.12715, 9.12715, 9.12715, 9.12715, 9.12715, 9.12715, 9.12715, 9.12715, 9.12715, 9.12715, 9.12715, 11.746, 9.12715
8.71249, 10, 11.7868, 9.15429, 3.4641, -1.78681, 9.15429, 0, 9.15429, 9.15429, 9.15429, 9.15429, 9.15429, 9.15429, 9.15429, 9.15429, 9.15429, 9.15429, 9.15429, 9.15429, 9.15429, 9.15429, 9.15429, 9.15429, 9.15429, 11.7868, 9.15429
8.72038, 18, 11.8058, 9.18087, 4.47214, 6.19417, 9.18087, 0, 9.18087, 9.18087, 9.18087, 9.18087, 9.18087, 9.18087, 9.18087, 9.18087, 9.18087, 9.18087, 9.18087, 9.18087, 9.18087, 9.18087, 9.18087, 9.18087, 9.18087, 11.8058, 9.18087
8.72826, 8, 11.8032, 9.20656, 3.16228, -3.80323, 9.20656, 0, 9.20656, 9.20656, 9.20656, 9.20656, 9.20656, 9.20656, 9.20656, 9.20656, 9.20656, 9.20656, 9.20656, 9.20656, 9.20656, 9.20656, 9.20656, 9.20656, 9.20656, 11.8032, 9.20656
8.73614, 12, 11.7794, 9.23069, 3.74166, 0.220604, 9.23069, 0, 9.23069, 9.23069, 9.23069, 9.23069, 9.23069, 9.23069, 9.23069, 9.23069, 9.23069, 9.23069, 9.23069, 9.23069, 9.23069, 9.23069, 9.23069, 9.23069, 9.23069, 11.7794, 9.23069
8.74402, 10, 11.7366, 9.25406, 3.4641, -1.73665, 9.25406, 0, 9.25406, 9.25406, 9.25406, 9.25406, 9.25406, 9.25406, 9.25406, 9.25406, 9.25406, 9.25406, 9.25406, 9.25406, 9.25406, 9.25406, 9.25406, 9.25406, 9.25406, 11.7366, 9.25406
8.7519, 24, 11.6777, 9.27745, 5.09902, 12.3223, 9.27745, 0, 9.27745, 9.27745, 9.27745, 9.27745, 9.27745, 9.27745, 9.27745, 9.27745, 9.27745, 9.27745, 9.27745, 9.27745, 9.27745, 9.27745, 9.27745, 9.27745, 9.27745, 11.6777, 9.27745
8.75978, 16, 11.6051, 9.30122, 4.24264, 4.39492, 9.30122, 0, 9.30122, 9.30122, 9.30122, 9.30122, 9.30122, 9.30122, 9.30122, 9.30122, 9.30122, 9.30122, 9.30122, 9.30122, 9.30122, 9.30122, 9.30122, 9.30122, 9.30122, 11.6051, 9.30122
8.76767, 12, 11.5203, 9.32444, 3.74166, 0.47967, 9.32444, 0, 9.32444, 9.32444, 9.32444, 9.32444, 9.32444, 9.32444, 9.32444, 9.32444, 9.32444, 9.32444, 9.32444, 9.32444, 9.32444, 9.32444, 9.32444, 9.32444, 9.32444, 11.5203, 9.32444
8.77555, 18, 11.4255, 9.34657, 4.47214, 6.57452, 9.34657, 0, 9.34657, 9.34657, 9.34657, 9.34657, 9.34657, 9.34657, 9.34657, 9.34657, 9.34657, 9.34657, 9.34657, 9.34657, 9.34657, 9.34657, 9.34657, 9.34657, 9.34657, 11.4255, 9.34657
8.78343, 2, 11.3225, 9.36709, 2, -9.32254, 9.36709, 0, 9.36709, 9.36709, 9.36709, 9.36709, 9.36709, 9.36709, 9.36709, 9.36709, 9.36709, 9.36709, 9.36709, 9.36709, 9.36709, 9.36709, 9.36709, 9.36709, 9.36709, 11.3225, 9.36709
8.79131, 8, 11.2148, 9.38681, 3.16228, -3.21482, 9.38681, 0, 9.38681, 9.38681, 9.38681, 9.38681, 9.38681, 9.38681, 9.38681, 9.38681, 9.38681, 9.38681, 9.38681, 9.38681, 9.38681, 9.38681, 9.38681, 9.38681, 9.38681, 11.2148, 9.38681
8.7992, 16, 11.1055, 9.40656, 4.24264, 4.89452, 9.40656, 0, 9.40656, 9.40656, 9.40656, 9.40656, 9.40656, 9.40656, 9.40656, 9.40656, 9.40656, 9.40656, 9.40656, 9.40656, 9.40656, 9.40656, 9.40656, 9.40656, 9.40656, 11.1055, 9.40656
8.80708, 10, 10.9969, 9.42659, 3.4641, -0.996927, 9.42659, 0, 9.4266, 9.42659, 9.42659, 9.42659, 9.42659, 9.42659, 9.42659, 9.42659, 9.42659, 9.42659, 9.42659, 9.42659, 9.42659, 9.42659, 9.4266, 9.42659, 9.42659, 10.9969, 9.42659
8.81496, 18, 10.8902, 9.44609, 4.47214, 7.10982, 9.44609, 0, 9.44609, 9.44609, 9.44609, 9.44609, 9.44609, 9.44609, 9.44609, 9.44609, 9.44609, 9.44609, 9.44609, 9.44609, 9.44609, 9.44609, 9.44609, 9.44609, 9.44609, 10.8902, 9.44609
8.82284, 18, 10.7861, 9.46433, 4.47214, 7.21387, 9.46433, 0, 9.46433, 9.46433, 9.46433, 9.46433, 9.46433, 9.46433, 9.46433, 9.46433, 9.46433, 9.46433, 9.46433, 9.46433, 9.46433, 9.46433, 9.46433, 9.46433, 9.46433, 10.7861, 9.46433
8.83072, 14, 10.6857, 9.48092, 4, 3.31433, 9.48092, 0, 9.48092, 9.48092, 9.48092, 9.48092, 9.48092, 9.48092, 9.48092, 9.48092, 9.48092, 9.48092, 9.48092, 9.48092, 9.48092, 9.48092, 9.48092, 9.48092, 9.48092, 10.6857, 9.48092
8.83861, 10, 10.5906, 9.49669, 3.4641, -0.590609, 9.49669, 0, 9.49669, 9.49669, 9.49669, 9.49669, 9.49669, 9.49669, 9.49669, 9.49669, 9.49669, 9.49669, 9.49669, 9.49669, 9.49669, 9.49669, 9.49669, 9.49669, 9.49669, 10.5906, 9.49669
8.84649, 10, 10.5025, 9.51247, 3.4641, -0.502493, 9.51247, 0, 9.51247, 9.51247, 9.51247, 9.51247, 9.51247, 9.51247, 9.51247, 9.51247, 9.51247, 9.51247, 9.51247, 9.51247, 9.51247, 9.51247, 9.51247, 9.51247, 9.51247, 10.5025, 9.51247
8.85437, 8, 10.422, 9.52848, 3.16228, -2.42199, 9.52848, 0, 9.52848, 9.52848, 9.52848, 9.52848, 9.52848, 9.52848, 9.52848, 9.52848, 9.52848, 9.52848, 9.52848, 9.52848, 9.52848, 9.52848, 9.52848, 9.52848, 9.52848, 10.422, 9.52848
8.86225, 18, 10.3486, 9.54395, 4.47214, 7.65142, 9.54395, 0, 9.54396, 9.54395, 9.54395, 9.54395, 9.54395, 9.54395, 9.54395, 9.54395, 9.54395, 9.54395, 9.54395, 9.54395, 9.54395, 9.54395, 9.54396, 9.54395, 9.54395, 10.3486, 9.54395
8.87013, 16, 10.2814, 9.55805, 4.24264, 5.71856, 9.55805, 0, 9.55805, 9.55805, 9.55805, 9.55805, 9.55805, 9.55805, 9.55805, 9.55805, 9.55805, 9.55805, 9.55805, 9.55805, 9.55805, 9.55805, 9.55805, 9.55805, 9.55805, 10.2814, 9.55805
8.87802, 6, 10.2202, 9.57046, 2.82843, -4.22021, 9.57046, 0, 9.57046, 9.57046, 9.57046, 9.57046, 9.57046, 9.57046, 9.57046, 9.57046, 9.57046, 9.57046, 9.57046, 9.57046, 9.57046, 9.57046, 9.57046, 9.57046, 9.57046, 10.2202, 9.57046
8.8859, 10, 10.1655, 9.58203, 3.4641, -0.165504, 9.58203, 0, 9.58203, 9.58203, 9.58203, 9.58203, 9.58203, 9.58203, 9.58203, 9.58203, 9.58203, 9.58203, 9.58203, 9.58203, 9.58203, 9.58203, 9.58203, 9.58203, 9.58203, 10.1655, 9.58203
8.89378, 4, 10.1179, 9.59361, 2.44949, -6.1179, 9.59361, 0, 9.59362, 9.59361, 9.59361, 9.59361, 9.59361, 9.59361, 9.59361, 9.59361, 9.59361, 9.59361, 9.59361, 9.59361, 9.59361, 9.59361, 9.59362, 9.59361, 9.59361, 10.1179, 9.59361
8.90166, 14, 10.0772, 9.60537, 4, 3.92276, 9.60537, 0, 9.60537, 9.60537, 9.60537, 9.60537, 9.60537, 9.60537, 9.60537, 9.60537, 9.60537, 9.60537, 9.60537, 9.60537, 9.60537, 9.60537, 9.60537, 9.60537, 9.60537, 10.0772, 9.60537
8.90954, 4, 10.0425, 9.6166, 2.44949, -6.04248, 9.6166, 0, 9.61661, 9.6166, 9.6166, 9.6166, 9.6166, 9.6166, 9.6166, 9.6166, 9.6166, 9.6166, 9.6166, 9.6166, 9.6166, 9.6166, 9.61661, 9.6166, 9.6166, 10.0425, 9.6166
8.91743, 18, 10.0123, 9.62636, 4.47214, 7.98768, 9.62636, 0, 9.62637, 9.62636, 9.62636, 9.62636, 9.62636, 9.62636, 9.62636, 9.62636, 9.62636, 9.62636, 9.62636, 9.62636, 9.62636, 9.62636, 9.62637, 9.62636, 9.62636, 10.0123, 9.62636
8.92531, 14, 9.98619, 9.63443, 4, 4.01381, 9.63443, 0, 9.63443, 9.63443, 9.63443, 9.63443, 9.63443, 9.63443, 9.63443, 9.63443, 9.63443, 9.63443, 9.63443, 9.63443, 9.63443, 9.63443, 9.63443, 9.63443, 9.63443, 9.98618, 9.63443
8.93319, 16, 9.96462, 9.64165, 4.24264, 6.03538, 9.64165, 0, 9.64165, 9.64165, 9.64165, 9.64165, 9.64165, 9.64165, 9.64165, 9.64165, 9.64165, 9.64165, 9.64165, 9.64165, 9.64165, 9.64165, 9.64165, 9.64165, 9.64165, 9.96461, 9.64165
8.94107, 16, 9.94814, 9.64887, 4.24264, 6.05186, 9.64887, 0, 9.64888, 9.64887, 9.64887, 9.64887, 9.64887, 9.64887, 9.64887, 9.64887, 9.64887, 9.64887, 9.64887, 9.64887, 9.64887, 9.64887, 9.64888, 9.64887, 9.64887, 9.94814, 9.64887
8.94895, 16, 9.93659, 9.65623, 4.24264, 6.06341, 9.65623, 0, 9.65623, 9.65623, 9.65623, 9.65623, 9.65623, 9.65623, 9.65623, 9.65623, 9.65623, 9.65623, 9.65623, 9.65623, 9.65623, 9.65623, 9.65623, 9.65623, 9.65623, 9.93658, 9.65623
8.95684, 14, 9.92901, 9.66308, 4, 4.07099, 9.66308, 0, 9.66308, 9.66308, 9.66308, 9.66308, 9.66308, 9.66308, 9.66308, 9.66308, 9.66308, 9.66308, 9.66308, 9.66308, 9.66308, 9.66308, 9.66308, 9.66308, 9.66308, 9.92901, 9.66308
8.96472, 14, 9.9241, 9.6684, 4, 4.0759, 9.6684, 0, 9.6684, 9.6684, 9.6684, 9.6684, 9.6684, 9.6684, 9.6684, 9.6684, 9.6684, 9.6684, 9.6684, 9.6684, 9.6684, 9.6684, 9.6684, 9.6684, 9.6684, 9.9241, 9.6684
8.9726, 14, 9.92139, 9.67203, 4, 4.07861, 9.67203, 0, 9.67203, 9.67203, 9.67203, 9.67203, 9.67203, 9.67203, 9.67203, 9.67203, 9.67203, 9.67203, 9.67203, 9.67203, 9.67203, 9.67203, 9.67203, 9.67203, 9.67203, 9.92139, 9.67203
8.98048, 2, 9.9214, 9.67482, 2, -7.9214, 9.67482, 0, 9.67482, 9.67482, 9.67482, 9.67482, 9.67482, 9.67482, 9.67482, 9.67482, 9.67482, 9.67482, 9.67482, 9.67482, 9.67482, 9.67482, 9.67482, 9.67482, 9.67482, 9.9214, 9.67482
8.98836, 8, 9.92463, 9.67761, 3.16228, -1.92463, 9.67761, 0, 9.67761, 9.67761, 9.67761, 9.67761, 9.67761, 9.67761, 9.67761, 9.67761, 9.67761, 9.67761, 9.67761, 9.67761, 9.67761, 9.67761, 9.67761, 9.67761, 9.67761, 9.92462, 9.67761
8.99625, 10, 9.93081, 9.6805, 3.4641, 0.0691919, 9.6805, 0, 9.68051, 9.6805, 9.6805, 9.6805, 9.6805, 9.6805, 9.6805, 9.6805, 9.6805, 9.6805, 9.6805, 9.6805, 9.6805, 9.6805, 9.68051, 9.6805, 9.6805, 9.9308, 9.6805
9.00413, 20, 9.93894, 9.6829, 4.69042, 10.0611, 9.6829, 0, 9.6829, 9.6829, 9.6829, 9.6829, 9.6829, 9.6829, 9.6829, 9.6829, 9.6829, 9.6829, 9.6829, 9.6829, 9.6829, 9.6829, 9.6829, 9.6829, 9.6829, 9.93893, 9.6829
9.01201, 12, 9.94756, 9.68376, 3.74166, 2.05244, 9.68376, 0, 9.68376, 9.68376, 9.68376, 9.68376, 9.68376, 9.68376, 9.68376, 9.68376, 9.68376, 9.68376, 9.68376, 9.68376, 9.68376, 9.68376, 9.68376, 9.68376, 9.68376, 9.94756, 9.68376
9.01989, 18, 9.9561, 9.68295, 4.47214, 8.0439, 9.68295, 0, 9.68295, 9.68295, 9.68295, 9.68295, 9.68295, 9.68295, 9.68295, 9.68295, 9.68295, 9.68295, 9.68295, 9.68295, 9.68295, 9.68295, 9.68295, 9.68295, 9.68295, 9.95609, 9.68295
9.02778, 14, 9.96493, 9.6813, 4, 4.03507, 9.6813, 0, 9.6813, 9.6813, 9.6813, 9.6813, 9.6813, 9.6813, 9.6813, 9.6813, 9.6813, 9.6813, 9.6813, 9.6813, 9.6813, 9.6813, 9.6813, 9.6813, 9.6813, 9.96493, 9.6813
9.03566, 24, 9.97444, 9.67965, 5.09902, 14.0256, 9.67965, 0, 9.67965, 9.67965, 9.67965, 9.67965, 9.67965, 9.67965, 9.67965, 9.67965, 9.67965, 9.67965, 9.67965, 9.67965, 9.67965, 9.67965, 9.67965, 9.67965, 9.67965, 9.97444, 9.67965
9.04354, 12, 9.98425, 9.67807, 3.74166, 2.01575, 9.67807, 0, 9.67808, 9.67807, 9.67807, 9.67807, 9.67807, 9.67807, 9.67807, 9.67807, 9.67807, 9.67807, 9.67807, 9.67807, 9.67807, 9.67807, 9.67808, 9.67807, 9.67807, 9.98425, 9.67807
9.05142, 16, 9.99341, 9.67604, 4.24264, 6.00659, 9.67604, 0, 9.67604, 9.67604, 9.67604, 9.67604, 9.67604, 9.67604, 9.67604, 9.67604, 9.67604, 9.67604, 9.67604, 9.67604, 9.67604, 9.67604, 9.67604, 9.67604, 9.67604, 9.99341, 9.67604
9.0593, 20, 10.0004, 9.67245, 4.69042, 9.99959, 9.67245, 0, 9.67245, 9.67245, 9.67245, 9.67245, 9.67245, 9.67245, 9.67245, 9.67245, 9.67245, 9.67245, 9.67245, 9.67245, 9.67245, 9.67245, 9.67245, 9.67245, 9.67245, 10.0004, 9.67245
9.06718, 16, 10.0049, 9.66726, 4.24264, 5.99511, 9.66726, 0, 9.66726, 9.66726, 9.66726, 9.66726, 9.66726, 9.66726, 9.66726, 9.66726, 9.66726, 9.66726, 9.66726, 9.66726, 9.66726, 9.66726, 9.66726, 9.66726, 9.66726, 10.0049, 9.66726
9.07507, 14, 10.0073, 9.66127, 4, 3.99266, 9.66127, 0, 9.66128, 9.66127, 9.66127, 9.66127, 9.66127, 9.66127, 9.66127, 9.66127, 9.66127, 9.66127, 9.66127, 9.66127, 9.66127, 9.66127, 9.66128, 9.66127, 9.66127, 10.0073, 9.66127
9.08295, 8, 10.0083, 9.6553, 3.16228, -2.00834, 9.6553, 0, 9.6553, 9.6553, 9.6553, 9.6553, 9.6553, 9.6553, 9.6553, 9.6553, 9.6553, 9.6553, 9.6553, 9.6553, 9.6553, 9.6553, 9.6553, 9.6553, 9.6553, 10.0083, 9.6553
9.09083, 18, 10.0077, 9.6493, 4.47214, 7.99227, 9.6493, 0, 9.6493, 9.6493, 9.6493, 9.6493, 9.6493, 9.6493, 9.6493, 9.6493, 9.6493, 9.6493, 9.6493, 9.6493, 9.6493, 9.6493, 9.6493, 9.6493, 9.6493, 10.0077, 9.6493
9.09871, 16, 10.0049, 9.64282, 4.24264, 5.99506, 9.64282, 0, 9.64282, 9.64282, 9.64282, 9.64282, 9.64282, 9.64282, 9.64282, 9.64282, 9.64282, 9.64282, 9.64282, 9.64282, 9.64282, 9.64282, 9.64282, 9.64282, 9.64282, 10.0049, 9.64282
9.1066, 18, 9.99895, 9.63482, 4.47214, 8.00105, 9.63482, 0, 9.63482, 9.63482, 9.63482, 9.63482, 9.63482, 9.63482, 9.63482, 9.63482, 9.63482, 9.63482, 9.63482, 9.63482, 9.63482, 9.63482, 9.63482, 9.63482, 9.63482, 9.99894, 9.63482
9.11448, 22, 9.98993, 9.62543, 4.89898, 12.0101, 9.62543, 0, 9.62543, 9.62543, 9.62543, 9.62543, 9.62543, 9.62543, 9.62543, 9.62543, 9.62543, 9.62543, 9.62543, 9.62543, 9.62543, 9.62543, 9.62543, 9.62543, 9.62543, 9.98993, 9.62543
9.12236, 16, 9.97873, 9.61534, 4.24264, 6.02127, 9.61534, 0, 9.61534, 9.61534, 9.61534, 9.61534, 9.61534, 9.61534, 9.61534, 9.61534, 9.61534, 9.61534, 9.61534, 9.61534, 9.61534, 9.61534, 9.61534, 9.61534, 9.61534, 9.97872, 9.61534
9.13024, 10, 9.96621, 9.60526, 3.4641, 0.0337887, 9.60526, 0, 9.60526, 9.60526, 9.60526, 9.60526, 9.60526, 9.60526, 9.60526, 9.60526, 9.60526, 9.60526, 9.60526, 9.60526, 9.60526, 9.60526, 9.60526, 9.60526, 9.60526, 9.96621, 9.60526
9.13812, 22, 9.95241, 9.59498, 4.89898, 12.0476, 9.59498, 0, 9.59498, 9.59498, 9.59498, 9.59498, 9.59498, 9.59498, 9.59498, 9.59498, 9.59498, 9.59498, 9.59498, 9.59498, 9.59498, 9.59498, 9.59498, 9.59498, 9.59498, 9.95241, 9.59498
9.14601, 26, 9.93714, 9.58404, 5.2915, 16.0629, 9.58404, 0, 9.58405, 9.58404, 9.58404, 9.58404, 9.58404, 9.58404, 9.58404, 9.58404, 9.58404, 9.58404, 9.58404, 9.58404, 9.58404, 9.58404, 9.58405, 9.58404, 9.58404, 9.93713, 9.58404
9.15389, 22, 9.92003, 9.57181, 4.89898, 12.08, 9.57181, 0, 9.57181, 9.57181, 9.57181, 9.57181, 9.57181, 9.57181, 9.57181, 9.57181, 9.57181, 9.57181, 9.57181, 9.57181, 9.57181, 9.57181, 9.57181, 9.57181, 9.57181, 9.92003, 9.57181
9.16177, 22, 9.90156, 9.55846, 4.89898, 12.0984, 9.55846, 0, 9.55846, 9.55846, 9.55846, 9.55846, 9.55846, 9.55846, 9.55846, 9.55846, 9.55846, 9.55846, 9.55846, 9.55846, 9.55846, 9.55846, 9.55846, 9.55846, 9.55846, 9.90156, 9.55846
9.16965, 24, 9.88259, 9.54454, 5.09902, 14.1174, 9.54454, 0, 9.54455, 9.54454, 9.54454, 9.54454, 9.54454, 9.54454, 9.54454, 9.54454, 9.54454, 9.54454, 9.54454, 9.54454, 9.54454, 9.54454, 9.54455, 9.54454, 9.54454, 9.88259, 9.54454
9.17753, 22, 9.86386, 9.53055, 4.89898, 12.1361, 9.53055, 0, 9.53055, 9.53055, 9.53055, 9.53055, 9.53055, 9.53055, 9.53055, 9.53055, 9.53055, 9.53055, 9.53055, 9.53055, 9.53055, 9.53055, 9.53055, 9.53055, 9.53055, 9.86386, 9.53055
9.18542, 18, 9.84544, 9.51626, 4.47214, 8.15456, 9.51626, 0, 9.51626, 9.51626, 9.51626, 9.51626, 9.51626, 9.51626, 9.51626, 9.51626, 9.51626, 9.51626, 9.51626, 9.51626, 9.51626, 9.51626, 9.51626, 9.51626, 9.51626, 9.84543, 9.51626
9.1933, 16, 9.827, 9.50114, 4.24264, 6.173, 9.50114, 0, 9.50114, 9.50114, 9.50114, 9.50114, 9.50114, 9.50114, 9.50114, 9.50114, 9.50114, 9.50114, 9.50114, 9.50114, 9.50114, 9.50114, 9.50114, 9.50114, 9.50114, 9.827, 9.50114
