   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_62.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.606612, 0, 3.86992e-05, 2.63793e-06, 1.41421, -3.86992e-05, 2.63793e-06, 2.63799e-06, 2.63823e-06, 1.34132e-05, 2.86399e-06, 3.65018e-06, 2.95536e-06, 2.75012e-06, 4.18253e-06, 2.97319e-06, 2.74204e-06, 1.79608e-05, 2.67585e-06, 2.72014e-06, 2.68326e-06, 2.63793e-06, 2.71871e-06, 2.63794e-06, 8.4403e-06, 2.63793e-06, 2.63793e-06, 2.90028e-06
0.61451, 0, 7.00303e-05, 4.96965e-06, 1.41421, -7.00303e-05, 4.96965e-06, 4.96976e-06, 4.9702e-06, 2.52771e-05, 5.39567e-06, 6.87737e-06, 5.56789e-06, 5.18109e-06, 8.14863e-06, 5.60148e-06, 5.16585e-06, 3.38477e-05, 5.01932e-06, 5.12457e-06, 5.05508e-06, 4.96965e-06, 5.08795e-06, 4.96966e-06, 1.27908e-05, 4.96965e-06, 4.96965e-06, 5.46408e-06
0.622408, 0, 0.000125628, 9.13952e-06, 1.41421, -0.000125628, 9.13952e-06, 9.13973e-06, 9.14054e-06, 4.65012e-05, 9.92333e-06, 1.26494e-05, 1.02402e-05, 9.52853e-06, 1.5565e-05, 1.0302e-05, 9.50049e-06, 6.22694e-05, 9.2043e-06, 9.42455e-06, 9.2967e-06, 9.13952e-06, 9.31153e-06, 9.13955e-06, 1.98142e-05, 9.13952e-06, 9.13952e-06, 1.00492e-05
0.630307, 0, 0.000222403, 1.64114e-05, 1.41421, -0.000222403, 1.64114e-05, 1.64118e-05, 1.64133e-05, 8.35279e-05, 1.78195e-05, 2.27165e-05, 1.83886e-05, 1.71103e-05, 2.91625e-05, 1.84996e-05, 1.70599e-05, 0.000111854, 1.64956e-05, 1.69235e-05, 1.66938e-05, 1.64114e-05, 1.66599e-05, 1.64115e-05, 3.12038e-05, 1.64114e-05, 1.64114e-05, 1.80456e-05
0.638205, 0, 0.000387394, 2.87791e-05, 1.41421, -0.000387394, 2.87791e-05, 2.87798e-05, 2.87823e-05, 0.000146525, 3.12493e-05, 3.98404e-05, 3.22478e-05, 3.00051e-05, 5.3614e-05, 3.24425e-05, 2.99167e-05, 0.000196218, 2.88879e-05, 2.96774e-05, 2.92744e-05, 2.87791e-05, 2.9136e-05, 2.87792e-05, 4.96166e-05, 2.87791e-05, 2.87791e-05, 3.16459e-05
0.646103, 0, 0.000662703, 4.92956e-05, 1.41421, -0.000662703, 4.92956e-05, 4.92968e-05, 4.93012e-05, 0.000251071, 5.35287e-05, 6.82509e-05, 5.52398e-05, 5.13965e-05, 9.67525e-05, 5.55735e-05, 5.12451e-05, 0.000336228, 4.9436e-05, 5.0835e-05, 5.01445e-05, 4.92956e-05, 4.98058e-05, 4.92958e-05, 7.91196e-05, 4.92956e-05, 4.92956e-05, 5.42084e-05
0.654002, 0, 0.00111215, 8.24965e-05, 1.41421, -0.00111215, 8.24965e-05, 8.24984e-05, 8.25057e-05, 0.000420322, 8.95837e-05, 0.000114233, 9.24486e-05, 8.60139e-05, 0.000171436, 9.30073e-05, 8.57604e-05, 0.000562899, 8.26768e-05, 8.50738e-05, 8.39177e-05, 8.24965e-05, 8.32228e-05, 8.24968e-05, 0.000125769, 8.24965e-05, 8.24965e-05, 9.07217e-05
0.6619, 0, 0.00182986, 0.000134912, 1.41421, -0.00182986, 0.000134912, 0.000134916, 0.000134928, 0.000687644, 0.000146508, 0.000186837, 0.000151196, 0.000140668, 0.000298328, 0.00015211, 0.000140253, 0.00092092, 0.000135144, 0.000139129, 0.000137238, 0.000134912, 0.000135943, 0.000134913, 0.000198325, 0.000134912, 0.000134912, 0.00014837
0.669798, 0, 0.002951, 0.000215656, 1.41421, -0.002951, 0.000215656, 0.000215661, 0.00021568, 0.00109962, 0.000234201, 0.000298698, 0.000241697, 0.00022486, 0.000509922, 0.000243159, 0.000224196, 0.00147269, 0.000215951, 0.0002224, 0.000219375, 0.000215656, 0.000217113, 0.000215657, 0.000309093, 0.000215656, 0.000215656, 0.000237179
0.677696, 0, 0.00466446, 0.000337031, 1.41421, -0.00466446, 0.000337031, 0.000337039, 0.000337069, 0.00171921, 0.000366028, 0.000466876, 0.000377749, 0.000351423, 0.000856181, 0.000380035, 0.000350385, 0.00230254, 0.000337408, 0.000347576, 0.000342846, 0.000337031, 0.000339086, 0.000337033, 0.000474834, 0.000337031, 0.000337031, 0.000370684
0.685595, 0, 0.00722698, 0.000515095, 1.41421, -0.00722698, 0.000515095, 0.000515107, 0.000515153, 0.00262861, 0.000559434, 0.000713643, 0.000577358, 0.000537101, 0.00141215, 0.000580853, 0.000535515, 0.0035206, 0.000515574, 0.000531219, 0.000523988, 0.000515095, 0.000517981, 0.000515097, 0.000717662, 0.000515095, 0.000515095, 0.000566555
0.693493, 0, 0.010978, 0.000770067, 1.41421, -0.010978, 0.000770067, 0.000770085, 0.000770153, 0.00393146, 0.00083639, 0.00106706, 0.0008632, 0.000802983, 0.00228784, 0.000868428, 0.000800611, 0.0052657, 0.000770674, 0.000794185, 0.000783369, 0.000770067, 0.000774102, 0.00077007, 0.00106581, 0.000770067, 0.000770067, 0.000847042
0.701391, 0, 0.0163539, 0.00112646, 1.41421, -0.0163539, 0.00112646, 0.00112649, 0.00112659, 0.00575353, 0.00122353, 0.00156114, 0.00126277, 0.00117464, 0.00364039, 0.00127042, 0.00117117, 0.00770635, 0.00112723, 0.00116176, 0.00114593, 0.00112646, 0.00113207, 0.00112647, 0.00155414, 0.00112646, 0.00112646, 0.00123913
0.70929, 0, 0.0238994, 0.00161282, 1.41421, -0.0238994, 0.00161282, 0.00161285, 0.001613, 0.00824139, 0.00175188, 0.00223552, 0.00180809, 0.00168183, 0.00568824, 0.00181905, 0.00167686, 0.0110389, 0.00161378, 0.00166338, 0.00164071, 0.00161282, 0.00162056, 0.00161282, 0.0022242, 0.00161282, 0.00161282, 0.00177422
0.717188, 0, 0.0342742, 0.00226083, 1.41421, -0.0342742, 0.00226083, 0.00226088, 0.00226108, 0.0115581, 0.00245587, 0.00313423, 0.00253472, 0.00235763, 0.00872622, 0.00255009, 0.00235065, 0.0154819, 0.00226203, 0.00233175, 0.00229997, 0.00226083, 0.00227142, 0.00226084, 0.00312372, 0.00226083, 0.00226083, 0.00248722
0.725086, 0, 0.0482522, 0.00310395, 1.41421, -0.0482522, 0.00310395, 0.00310402, 0.0031043, 0.015876, 0.00337189, 0.00430378, 0.0034802, 0.00323693, 0.0131401, 0.00350132, 0.00322735, 0.0212663, 0.00310545, 0.00320137, 0.00315774, 0.00310395, 0.0031183, 0.00310396, 0.00430553, 0.00310395, 0.00310395, 0.00341498
0.732984, 0, 0.0667097, 0.00417525, 1.41421, -0.0667097, 0.00417525, 0.00417535, 0.00417572, 0.0213658, 0.00453589, 0.00579017, 0.00468167, 0.00435424, 0.0194171, 0.00471009, 0.00434134, 0.0286209, 0.0041771, 0.00430637, 0.00424769, 0.00417525, 0.00419445, 0.00417527, 0.0058259, 0.00417525, 0.00417525, 0.00459392
0.740883, 2, 0.0906006, 0.00550477, 2, 1.9094, 0.00550477, 0.0055049, 0.00550539, 0.0281833, 0.00598054, 0.00763524, 0.00617287, 0.0057409, 0.0281501, 0.00621035, 0.00572388, 0.0377545, 0.00550703, 0.00567774, 0.00560042, 0.00550477, 0.00553012, 0.00550479, 0.00774258, 0.00550477, 0.00550477, 0.00605718
0.748781, 0, 0.120917, 0.00711652, 1.41421, -0.120917, 0.00711652, 0.00711669, 0.00711732, 0.0364533, 0.00773198, 0.00987248, 0.00798076, 0.00742198, 0.0400294, 0.00802924, 0.00739996, 0.0488346, 0.00711926, 0.00734024, 0.00724041, 0.00711652, 0.00714949, 0.00711655, 0.0101129, 0.00711652, 0.00711652, 0.00783128
0.756679, 0, 0.158632, 0.00902534, 1.41421, -0.158632, 0.00902534, 0.00902555, 0.00902635, 0.0462542, 0.00980636, 0.0125227, 0.0101221, 0.00941296, 0.0558194, 0.0101836, 0.00938502, 0.0619663, 0.00902862, 0.00930918, 0.00918285, 0.00902534, 0.00906754, 0.00902537, 0.0129925, 0.00902534, 0.00902534, 0.00993267
0.764578, 0, 0.20463, 0.0112341, 1.41421, -0.20463, 0.0112341, 0.0112344, 0.0112354, 0.0576028, 0.0122069, 0.0155901, 0.0126001, 0.0117169, 0.0763142, 0.0126767, 0.0116821, 0.0771722, 0.011238, 0.0115875, 0.0114308, 0.0112341, 0.0112872, 0.0112341, 0.0164352, 0.0112341, 0.0112341, 0.0123647
0.772476, 0, 0.259614, 0.0137315, 1.41421, -0.259614, 0.0137315, 0.0137319, 0.0137331, 0.0704433, 0.0149213, 0.0190592, 0.0154022, 0.014322, 0.102272, 0.0154958, 0.0142795, 0.0943779, 0.0137361, 0.0141636, 0.0139732, 0.0137315, 0.0137972, 0.0137316, 0.020495, 0.0137315, 0.0137315, 0.0151154
0.780374, 0, 0.324018, 0.0164913, 1.41421, -0.324018, 0.0164913, 0.0164916, 0.0164931, 0.0846414, 0.017921, 0.0228934, 0.0184989, 0.0172008, 0.134326, 0.0186113, 0.0171497, 0.113404, 0.0164966, 0.0170102, 0.0167835, 0.0164913, 0.016571, 0.0164913, 0.0252298, 0.0164913, 0.0164913, 0.0181559
0.788272, 0, 0.397911, 0.019472, 1.41421, -0.397911, 0.019472, 0.0194724, 0.0194741, 0.0999858, 0.021161, 0.0270356, 0.0218438, 0.0203103, 0.172887, 0.0219765, 0.0202498, 0.133966, 0.019478, 0.0200845, 0.0198203, 0.019472, 0.0195669, 0.019472, 0.0307081, 0.019472, 0.019472, 0.0214416
0.796171, 0, 0.480905, 0.0226191, 1.41421, -0.480905, 0.0226191, 0.0226196, 0.0226216, 0.116195, 0.0245822, 0.0314098, 0.0253757, 0.0235934, 0.218025, 0.0255298, 0.0235231, 0.155689, 0.022626, 0.0233302, 0.0230293, 0.0226191, 0.02273, 0.0226191, 0.0370165, 0.0226191, 0.0226191, 0.0249131
0.804069, 0, 0.572098, 0.0258679, 1.41421, -0.572098, 0.0258679, 0.0258685, 0.0258708, 0.132936, 0.0281141, 0.0359261, 0.0290221, 0.0269827, 0.269374, 0.0291981, 0.0269024, 0.178123, 0.0258757, 0.0266803, 0.0263463, 0.0258679, 0.025995, 0.025868, 0.0442687, 0.0258679, 0.0258679, 0.0285008
0.811967, 2, 0.670039, 0.0291479, 2, 1.32996, 0.0291479, 0.0291485, 0.0291511, 0.149839, 0.0316798, 0.0404858, 0.0327033, 0.0304045, 0.326049, 0.0329014, 0.0303139, 0.200776, 0.0291564, 0.0300616, 0.0297016, 0.0291479, 0.0292905, 0.029148, 0.0526128, 0.0291479, 0.0291479, 0.0321285
0.819866, 0, 0.772739, 0.0323869, 1.41421, -0.772739, 0.0323869, 0.0323876, 0.0323905, 0.166529, 0.035201, 0.0449885, 0.0363386, 0.0337836, 0.386608, 0.0365583, 0.0336829, 0.223142, 0.0323962, 0.0333994, 0.0330256, 0.0323869, 0.0325439, 0.032387, 0.0622345, 0.0323869, 0.0323869, 0.0357197
0.827764, 0, 0.877739, 0.0355168, 1.41421, -0.877739, 0.0355168, 0.0355176, 0.0355208, 0.182645, 0.0386034, 0.0493384, 0.0398511, 0.0370487, 0.449066, 0.0400914, 0.0369383, 0.24474, 0.0355269, 0.0366227, 0.0362537, 0.0355168, 0.0356862, 0.0355169, 0.0733547, 0.0355168, 0.0355168, 0.0392027
0.835662, 0, 0.982227, 0.0384776, 1.41421, -0.982227, 0.0384776, 0.0384785, 0.038482, 0.197868, 0.0418215, 0.0534512, 0.0431732, 0.0401372, 0.510988, 0.0434326, 0.0400176, 0.265138, 0.0384885, 0.0396692, 0.0393317, 0.0384776, 0.0386567, 0.0384778, 0.0862193, 0.0384776, 0.0384776, 0.0425164
0.84356, 0, 1.0832, 0.0412213, 1.41421, -1.0832, 0.0412213, 0.0412223, 0.041226, 0.211936, 0.0448027, 0.0572587, 0.0462505, 0.0429988, 0.569621, 0.0465272, 0.0428707, 0.283985, 0.0412328, 0.0424883, 0.0422195, 0.0412213, 0.041407, 0.0412215, 0.101077, 0.0412213, 0.0412213, 0.0456139
0.851459, 2, 1.17765, 0.0437141, 2, 0.82235, 0.0437141, 0.0437151, 0.043719, 0.224659, 0.0475101, 0.0607124, 0.0490446, 0.045598, 0.622108, 0.0493365, 0.0454623, 0.301025, 0.043726, 0.0450442, 0.0448948, 0.0437141, 0.0439027, 0.0437142, 0.11815, 0.0437141, 0.0437141, 0.0484661
0.859357, 4, 1.26281, 0.0459374, 2.44949, 2.73719, 0.0459374, 0.0459385, 0.0459426, 0.235923, 0.0499231, 0.0637851, 0.0515343, 0.0479155, 0.665722, 0.051839, 0.047773, 0.316105, 0.0459498, 0.0473169, 0.0473538, 0.0459374, 0.0461255, 0.0459376, 0.137594, 0.0459374, 0.0459374, 0.0510632
0.867255, 2, 1.3363, 0.0478881, 2, 0.663697, 0.0478881, 0.0478892, 0.0478935, 0.24569, 0.0520378, 0.0664701, 0.0537152, 0.0499476, 0.698112, 0.0540304, 0.0497992, 0.329171, 0.0479008, 0.0493018, 0.049612, 0.0478881, 0.048072, 0.0478883, 0.159455, 0.0478881, 0.0478881, 0.0534148
0.875154, 6, 1.39636, 0.0495761, 2.82843, 4.60364, 0.0495761, 0.0495773, 0.0495817, 0.253991, 0.0538645, 0.0687793, 0.055598, 0.0517045, 0.717526, 0.0559213, 0.0515511, 0.340263, 0.0495891, 0.0510081, 0.0517026, 0.0495761, 0.0497526, 0.0495763, 0.183621, 0.0495761, 0.0495761, 0.0555489
0.883052, 2, 1.44191, 0.0510227, 2, 0.558091, 0.0510227, 0.0510239, 0.0510285, 0.260913, 0.055426, 0.0707402, 0.057206, 0.0532081, 0.722985, 0.057535, 0.0530506, 0.349495, 0.0510358, 0.0524568, 0.0536743, 0.0510227, 0.0511892, 0.0510229, 0.209795, 0.0510227, 0.0510227, 0.0575112
0.89095, 2, 1.47261, 0.0522575, 2, 0.52739, 0.0522575, 0.0522587, 0.0522634, 0.266583, 0.0567538, 0.0723917, 0.0585714, 0.0544891, 0.714375, 0.0589043, 0.0543282, 0.357037, 0.0522705, 0.0536776, 0.0555884, 0.0522575, 0.0524117, 0.0522577, 0.237463, 0.0522575, 0.0522575, 0.059363
0.898848, 0, 1.48886, 0.0533151, 1.41421, -1.48886, 0.0533151, 0.0533163, 0.053321, 0.271158, 0.0578852, 0.0737797, 0.0597326, 0.0555833, 0.692459, 0.0600674, 0.0554198, 0.363096, 0.053328, 0.0547055, 0.057515, 0.0533151, 0.0534556, 0.0533153, 0.265896, 0.0533151, 0.0533151, 0.0611804
0.906747, 0, 1.49168, 0.0542323, 1.41421, -1.49168, 0.0542323, 0.0542336, 0.0542383, 0.274805, 0.0588597, 0.0749534, 0.0607302, 0.0565289, 0.658788, 0.0610655, 0.0563634, 0.367896, 0.054245, 0.0555785, 0.0595299, 0.0542323, 0.0543583, 0.0542325, 0.29417, 0.0542323, 0.0542323, 0.0630547
0.914645, 4, 1.48262, 0.055046, 2.44949, 2.51738, 0.055046, 0.0550472, 0.055052, 0.277693, 0.0597169, 0.0759619, 0.061605, 0.0573642, 0.61555, 0.0619395, 0.0571971, 0.371659, 0.0550583, 0.0563345, 0.0617109, 0.055046, 0.0551574, 0.0550462, 0.321215, 0.055046, 0.055046, 0.0650931
0.922543, 2, 1.46356, 0.0557904, 2, 0.53644, 0.0557903, 0.0557916, 0.0557965, 0.279981, 0.0604936, 0.0768513, 0.0623948, 0.0581246, 0.565351, 0.0627276, 0.0579564, 0.374598, 0.0558023, 0.0570097, 0.0641344, 0.0557904, 0.0558875, 0.0557906, 0.345883, 0.0557904, 0.0557904, 0.0674208
0.930441, 0, 1.43658, 0.0564964, 1.41421, -1.43658, 0.0564963, 0.0564976, 0.0565025, 0.281811, 0.0612232, 0.0776629, 0.063134, 0.0588423, 0.510986, 0.0634644, 0.0586732, 0.376903, 0.0565078, 0.057637, 0.0668733, 0.0564964, 0.0565802, 0.0564966, 0.367037, 0.0564964, 0.0564964, 0.0701849
0.93834, 2, 1.4038, 0.0571903, 2, 0.596196, 0.0571903, 0.0571916, 0.0571965, 0.283307, 0.061934, 0.0784322, 0.0638516, 0.0595446, 0.455198, 0.0641793, 0.059375, 0.378737, 0.0572013, 0.0582452, 0.069994, 0.0571903, 0.0572619, 0.0571905, 0.383644, 0.0571903, 0.0571903, 0.0735561
0.946238, 0, 1.36731, 0.0578938, 1.41421, -1.36731, 0.0578938, 0.0578951, 0.0579, 0.28457, 0.0626492, 0.0791883, 0.0645715, 0.0602539, 0.400483, 0.0648963, 0.0600838, 0.380237, 0.0579043, 0.0588583, 0.0735589, 0.0578938, 0.0579544, 0.057894, 0.39487, 0.0578938, 0.0578938, 0.0777314
0.954136, 0, 1.32901, 0.0586234, 1.41421, -1.32901, 0.0586234, 0.0586247, 0.0586296, 0.285683, 0.0633869, 0.0799539, 0.0653124, 0.0609875, 0.34894, 0.0656343, 0.0608171, 0.381511, 0.0586334, 0.0594957, 0.0776151, 0.0586234, 0.0586744, 0.0586236, 0.400154, 0.0586234, 0.0586234, 0.0829323
0.962035, 2, 1.29068, 0.0593913, 2, 0.70932, 0.0593912, 0.0593926, 0.0593975, 0.286708, 0.0641601, 0.0807459, 0.0660879, 0.0617581, 0.30217, 0.066407, 0.0615875, 0.382644, 0.0594009, 0.0601722, 0.0822073, 0.0593913, 0.0594341, 0.0593915, 0.399267, 0.0593913, 0.0593913, 0.0894003
0.969933, 6, 1.25388, 0.0602055, 2.82843, 4.74612, 0.0602054, 0.0602068, 0.0602117, 0.287691, 0.0649779, 0.0815759, 0.066907, 0.0625741, 0.261252, 0.0672236, 0.0624033, 0.383698, 0.0602147, 0.0608986, 0.0873727, 0.0602055, 0.0602413, 0.0602057, 0.39233, 0.0602055, 0.0602055, 0.0973866
0.977831, 0, 1.21998, 0.0610706, 1.41421, -1.21998, 0.0610704, 0.0610718, 0.0610768, 0.288664, 0.0658452, 0.0824512, 0.0677753, 0.0634403, 0.226756, 0.0680896, 0.0632695, 0.384717, 0.0610795, 0.061682, 0.093147, 0.0610706, 0.0611005, 0.0610708, 0.379808, 0.0610706, 0.0610706, 0.107135
0.98573, 0, 1.19018, 0.061988, 1.41421, -1.19018, 0.0619878, 0.0619893, 0.0619942, 0.28965, 0.0667641, 0.083375, 0.0686947, 0.0643584, 0.198802, 0.069007, 0.0641875, 0.385731, 0.0619967, 0.0625263, 0.0995732, 0.061988, 0.0620131, 0.0619882, 0.362466, 0.061988, 0.061988, 0.118859
0.993628, 2, 1.16549, 0.0629568, 2, 0.834509, 0.0629565, 0.0629581, 0.062963, 0.290661, 0.0677338, 0.0843478, 0.0696648, 0.0653276, 0.177143, 0.0699754, 0.0651568, 0.386758, 0.0629655, 0.0634331, 0.106718, 0.0629568, 0.0629779, 0.062957, 0.341301, 0.0629568, 0.0629568, 0.132716
1.00153, 4, 1.14676, 0.0639742, 2.44949, 2.85324, 0.0639738, 0.0639755, 0.0639804, 0.291704, 0.0687517, 0.0853676, 0.0706829, 0.0663453, 0.161257, 0.0709922, 0.0661744, 0.387809, 0.063983, 0.064402, 0.114701, 0.0639742, 0.063992, 0.0639744, 0.317454, 0.0639742, 0.0639742, 0.148771
1.00942, 4, 1.13466, 0.0650358, 2.44949, 2.86534, 0.0650353, 0.0650371, 0.065042, 0.29278, 0.0698136, 0.0864306, 0.071745, 0.0674071, 0.150435, 0.0720532, 0.0672362, 0.388888, 0.0650449, 0.0654313, 0.123742, 0.0650358, 0.0650509, 0.065036, 0.292123, 0.0650358, 0.0650358, 0.166972
1.01732, 2, 1.12978, 0.0661363, 2, 0.870215, 0.0661356, 0.0661376, 0.0661425, 0.29389, 0.0709143, 0.0875319, 0.0728457, 0.0685076, 0.143866, 0.073153, 0.0683367, 0.389992, 0.0661459, 0.0665188, 0.134249, 0.0661363, 0.0661491, 0.0661365, 0.266466, 0.0661363, 0.0661363, 0.187119
1.02522, 4, 1.13271, 0.0672693, 2.44949, 2.86729, 0.0672684, 0.0672706, 0.0672755, 0.295028, 0.0720474, 0.0886654, 0.0739789, 0.0696407, 0.140696, 0.0742855, 0.0694698, 0.391119, 0.0672797, 0.0676619, 0.146945, 0.0672693, 0.0672802, 0.0672695, 0.241531, 0.0672693, 0.0672693, 0.208848
1.03312, 0, 1.14423, 0.0684283, 1.41421, -1.14423, 0.068427, 0.0684295, 0.0684345, 0.296189, 0.0732064, 0.0898246, 0.075138, 0.0707997, 0.140085, 0.0754441, 0.0706288, 0.392261, 0.0684398, 0.0688586, 0.163082, 0.0684283, 0.0684376, 0.0684285, 0.218194, 0.0684283, 0.0684283, 0.231627
1.04102, 2, 1.16564, 0.0696061, 2, 0.83436, 0.0696044, 0.0696074, 0.0696123, 0.297369, 0.0743843, 0.0910026, 0.0763158, 0.0719776, 0.141241, 0.0766216, 0.0718066, 0.393406, 0.0696192, 0.0701077, 0.184759, 0.0696061, 0.0696141, 0.0696063, 0.197128, 0.0696061, 0.0696061, 0.254766
1.04892, 0, 1.1993, 0.0707956, 1.41421, -1.1993, 0.0707933, 0.0707969, 0.0708018, 0.298559, 0.0755738, 0.0921922, 0.0775053, 0.073167, 0.14345, 0.0778108, 0.0729961, 0.394543, 0.0708107, 0.0714089, 0.21538, 0.0707956, 0.0708024, 0.0707958, 0.178783, 0.0707956, 0.0707956, 0.277447
1.05681, 0, 1.24931, 0.0719894, 1.41421, -1.24931, 0.0719863, 0.0719907, 0.0719956, 0.299753, 0.0767676, 0.093386, 0.0786992, 0.0743609, 0.146089, 0.0790045, 0.0741899, 0.395655, 0.0720072, 0.0727635, 0.260305, 0.0719894, 0.0719952, 0.0719896, 0.1634, 0.0719894, 0.0719894, 0.298774
1.06471, 6, 1.32247, 0.0731802, 2.82843, 4.67753, 0.0731761, 0.0731814, 0.0731864, 0.300944, 0.0779584, 0.0945768, 0.0798899, 0.0755516, 0.148643, 0.0801951, 0.0753807, 0.396724, 0.0732014, 0.074174, 0.327708, 0.0731802, 0.0731852, 0.0731804, 0.151032, 0.0731802, 0.0731802, 0.317825
1.07261, 2, 1.42953, 0.0743603, 2, 0.570473, 0.0743549, 0.0743616, 0.0743665, 0.302125, 0.0791385, 0.095757, 0.0810701, 0.0767318, 0.150708, 0.0813752, 0.0765608, 0.397725, 0.074386, 0.0756443, 0.429677, 0.0743603, 0.0743646, 0.0743605, 0.141573, 0.0743603, 0.0743603, 0.333727
1.08051, 6, 1.58652, 0.0755221, 2.82843, 4.41348, 0.0755149, 0.0755233, 0.0755283, 0.303286, 0.0803003, 0.0969187, 0.0822318, 0.0778935, 0.151994, 0.0825369, 0.0777226, 0.398631, 0.0755535, 0.0771793, 0.583517, 0.0755221, 0.0755257, 0.0755223, 0.134804, 0.0755221, 0.0755221, 0.345721
1.08841, 4, 1.81636, 0.0766574, 2.44949, 2.18364, 0.0766481, 0.0766587, 0.0766636, 0.304422, 0.0814356, 0.0980541, 0.0833672, 0.0790289, 0.152324, 0.0836722, 0.0788579, 0.399411, 0.0766961, 0.0787846, 0.813189, 0.0766574, 0.0766605, 0.0766576, 0.130423, 0.0766574, 0.0766574, 0.353225
1.09631, 4, 2.15033, 0.0777577, 2.44949, 1.84967, 0.0777456, 0.077759, 0.0777639, 0.305522, 0.0825359, 0.0991544, 0.0844675, 0.0801292, 0.151627, 0.0847724, 0.0799582, 0.400025, 0.0778058, 0.0804657, 1.15074, 0.0777577, 0.0777603, 0.0777579, 0.128086, 0.0777577, 0.0777577, 0.355887
1.1042, 4, 2.62931, 0.0788136, 2.44949, 1.37069, 0.0787979, 0.0788149, 0.0788198, 0.306578, 0.0835918, 0.10021, 0.0855234, 0.0811851, 0.149922, 0.0858283, 0.0810141, 0.400434, 0.0788738, 0.0822276, 1.63745, 0.0788136, 0.0788158, 0.0788138, 0.127432, 0.0788136, 0.0788136, 0.353609
1.1121, 10, 3.30433, 0.0798149, 3.4641, 6.69567, 0.0797947, 0.0798162, 0.0798211, 0.307579, 0.0845931, 0.101212, 0.0865247, 0.0821863, 0.147307, 0.0868296, 0.0820154, 0.400592, 0.0798907, 0.0840739, 2.32445, 0.0798149, 0.0798168, 0.0798151, 0.128107, 0.0798149, 0.0798149, 0.34656
1.12, 6, 4.23619, 0.0807501, 2.82843, 1.76381, 0.0807242, 0.0807514, 0.0807563, 0.308514, 0.0855283, 0.102147, 0.0874599, 0.0831215, 0.143934, 0.0877648, 0.0829506, 0.400453, 0.0808461, 0.0860064, 3.27227, 0.0807501, 0.0807517, 0.0807503, 0.129783, 0.0807501, 0.0807501, 0.335153
1.1279, 18, 5.49352, 0.0816064, 4.47214, 12.5065, 0.0815735, 0.0816077, 0.0816126, 0.309371, 0.0863847, 0.103003, 0.0883162, 0.0839779, 0.139993, 0.0886211, 0.083807, 0.399972, 0.0817286, 0.0880239, 4.54902, 0.0816064, 0.0816078, 0.0816066, 0.132162, 0.0816064, 0.0816064, 0.32001
1.1358, 12, 7.1492, 0.0823696, 3.74166, 4.8508, 0.0823279, 0.0823709, 0.0823758, 0.310134, 0.0871478, 0.103766, 0.0890794, 0.0847411, 0.135683, 0.0893843, 0.0845701, 0.39911, 0.0825256, 0.0901223, 6.22684, 0.0823696, 0.0823707, 0.0823698, 0.134985, 0.0823696, 0.0823696, 0.301909
1.1437, 10, 9.27445, 0.0830237, 3.4641, 0.725547, 0.0829711, 0.083025, 0.0830299, 0.310788, 0.087802, 0.10442, 0.0897335, 0.0853952, 0.131202, 0.0900384, 0.0852243, 0.397836, 0.0832234, 0.0922935, 8.37605, 0.0830237, 0.0830246, 0.0830239, 0.138031, 0.0830237, 0.0830237, 0.281716
1.15159, 16, 11.9314, 0.0835514, 4.24264, 4.06858, 0.0834854, 0.0835527, 0.0835576, 0.311316, 0.0883296, 0.104948, 0.0902612, 0.0859229, 0.12672, 0.0905661, 0.0857519, 0.396132, 0.0838071, 0.094526, 11.0579, 0.0835514, 0.0835521, 0.0835516, 0.141115, 0.0835514, 0.0835514, 0.260317
1.15949, 34, 15.1636, 0.0839338, 6, 18.8364, 0.0838514, 0.0839351, 0.08394, 0.311698, 0.088712, 0.10533, 0.0906436, 0.0863053, 0.122377, 0.0909485, 0.0861343, 0.394001, 0.0842608, 0.0968046, 14.3149, 0.0839338, 0.0839344, 0.083934, 0.144082, 0.0839338, 0.0839338, 0.238556
1.16739, 16, 18.9861, 0.0841513, 4.24264, -2.9861, 0.084049, 0.0841525, 0.0841575, 0.311916, 0.0889295, 0.105548, 0.090861, 0.0865227, 0.118271, 0.091166, 0.0863518, 0.391469, 0.0845683, 0.0991112, 18.1614, 0.0841513, 0.0841518, 0.0841515, 0.146805, 0.0841513, 0.0841513, 0.217183
1.17529, 14, 23.3757, 0.0841835, 4, -9.3757, 0.0840571, 0.0841848, 0.0841897, 0.311948, 0.0889618, 0.10558, 0.0908933, 0.086555, 0.114458, 0.0911983, 0.0863841, 0.388592, 0.0847125, 0.101425, 22.5734, 0.0841835, 0.084184, 0.0841837, 0.149179, 0.0841835, 0.0841835, 0.196813
1.18319, 48, 28.2633, 0.0840108, 7.07107, 19.7367, 0.0838554, 0.0840121, 0.084017, 0.311775, 0.088789, 0.105407, 0.0907206, 0.0863823, 0.110956, 0.0910255, 0.0862114, 0.385462, 0.084677, 0.103724, 27.4812, 0.0840108, 0.0840111, 0.084011, 0.151114, 0.0840108, 0.0840108, 0.177908
