   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_138.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
6.38812, 7810, 7552.92, 37.7618, 88.3855, 257.083, 0, 37.7618, 37.7619, 7534.63, 56.0461, 37.7618, 37.7618, 37.7618, 37.7618, 37.7618, 37.7618, 37.7618, 37.7618, 37.7618, 37.7618, 37.7618, 37.7618, 37.7618
6.396, 7540, 7637.58, 37.7809, 86.8447, -97.584, 0, 37.781, 37.781, 7616.59, 58.777, 37.7809, 37.7809, 37.7809, 37.7809, 37.7809, 37.7809, 37.7809, 37.7809, 37.7809, 37.7809, 37.7809, 37.7809, 37.7809
6.40389, 7632, 7640, 37.7965, 87.3728, -8.00049, 0, 37.7965, 37.7965, 7616.16, 61.6386, 37.7965, 37.7965, 37.7965, 37.7965, 37.7965, 37.7965, 37.7965, 37.7965, 37.7965, 37.7965, 37.7965, 37.7965, 37.7965
6.41178, 7568, 7560.29, 37.808, 87.0057, 7.71387, 0, 37.808, 37.8081, 7533.51, 64.5819, 37.808, 37.808, 37.808, 37.808, 37.808, 37.808, 37.808, 37.808, 37.808, 37.808, 37.808, 37.808, 37.808
6.41966, 7450, 7401.21, 37.8151, 86.325, 48.7935, 0, 37.8152, 37.8152, 7371.47, 67.5486, 37.8151, 37.8151, 37.8151, 37.8151, 37.8151, 37.8151, 37.8151, 37.8151, 37.8151, 37.8151, 37.8151, 37.8151, 37.8151
6.42755, 7290, 7168.03, 37.8175, 85.3932, 121.966, 0, 37.8175, 37.8176, 7135.38, 70.4728, 37.8175, 37.8175, 37.8175, 37.8175, 37.8175, 37.8175, 37.8175, 37.8175, 37.8175, 37.8175, 37.8175, 37.8175, 37.8175
6.43543, 6870, 6868.26, 37.8146, 82.8975, 1.7417, 0, 37.8146, 37.8147, 6832.79, 73.2834, 37.8146, 37.8146, 37.8146, 37.8146, 37.8146, 37.8146, 37.8146, 37.8146, 37.8146, 37.8146, 37.8146, 37.8146, 37.8146
6.44332, 6620, 6511.11, 37.8061, 81.3757, 108.894, 0, 37.8061, 37.8062, 6473, 75.9072, 37.8061, 37.8061, 37.8061, 37.8061, 37.8061, 37.8061, 37.8061, 37.8061, 37.8061, 37.8061, 37.8061, 37.8061, 37.8061
6.45121, 6114, 6107.28, 37.7917, 78.2049, 6.71729, 0, 37.7917, 37.7918, 6066.8, 78.2707, 37.7917, 37.7917, 37.7917, 37.7917, 37.7917, 37.7917, 37.7917, 37.7917, 37.7917, 37.7917, 37.7917, 37.7917, 37.7917
6.45909, 5786, 5668.15, 37.7712, 76.0789, 117.845, 0, 37.7712, 37.7713, 5625.62, 80.3054, 37.7712, 37.7712, 37.7712, 37.7712, 37.7712, 37.7712, 37.7712, 37.7712, 37.7712, 37.7712, 37.7712, 37.7712, 37.7712
6.46698, 5136, 5205.49, 37.7443, 71.6798, -69.4941, 0, 37.7444, 37.7444, 5161.29, 81.9492, 37.7443, 37.7443, 37.7443, 37.7443, 37.7443, 37.7443, 37.7443, 37.7443, 37.7443, 37.7443, 37.7443, 37.7443, 37.7443
6.47487, 4846, 4730.71, 37.7112, 69.6276, 115.286, 0, 37.7112, 37.7113, 4685.27, 83.151, 37.7112, 37.7112, 37.7112, 37.7112, 37.7112, 37.7112, 37.7112, 37.7112, 37.7112, 37.7112, 37.7112, 37.7112, 37.7112
6.48275, 4230, 4254.76, 37.6717, 65.0538, -24.7593, 0, 37.6718, 37.6719, 4208.56, 83.8723, 37.6717, 37.6717, 37.6717, 37.6717, 37.6717, 37.6717, 37.6717, 37.6717, 37.6717, 37.6717, 37.6717, 37.6717, 37.6717
6.49064, 3746, 3787.32, 37.6263, 61.2209, -41.3208, 0, 37.6263, 37.6264, 3740.86, 84.0898, 37.6263, 37.6263, 37.6263, 37.6263, 37.6263, 37.6263, 37.6263, 37.6263, 37.6263, 37.6263, 37.6263, 37.6263, 37.6263
6.49853, 3492, 3336.87, 37.5751, 59.1101, 155.128, 0, 37.5751, 37.5752, 3290.65, 83.7963, 37.5751, 37.5751, 37.5751, 37.5751, 37.5751, 37.5751, 37.5751, 37.5751, 37.5751, 37.5751, 37.5751, 37.5751, 37.5751
6.50641, 2962, 2910.34, 37.5187, 54.4426, 51.6638, 0, 37.5187, 37.5188, 2864.85, 83.0012, 37.5187, 37.5187, 37.5187, 37.5187, 37.5187, 37.5187, 37.5187, 37.5187, 37.5187, 37.5187, 37.5187, 37.5187, 37.5187
6.5143, 2580, 2513.06, 37.4577, 50.8134, 66.9399, 0, 37.4578, 37.4579, 2468.79, 81.7301, 37.4577, 37.4577, 37.4577, 37.4577, 37.4577, 37.4577, 37.4577, 37.4577, 37.4577, 37.4577, 37.4577, 37.4577, 37.4577
6.52219, 2204, 2148.71, 37.3929, 46.9681, 55.2896, 0, 37.3929, 37.393, 2106.08, 80.0228, 37.3929, 37.3929, 37.3929, 37.3929, 37.3929, 37.3929, 37.3929, 37.3929, 37.3929, 37.3929, 37.3929, 37.3929, 37.3929
6.53007, 1894, 1819.51, 37.325, 43.5431, 74.4875, 0, 37.325, 37.3251, 1778.91, 77.932, 37.325, 37.325, 37.325, 37.325, 37.325, 37.325, 37.325, 37.325, 37.325, 37.325, 37.325, 37.325, 37.325
6.53796, 1562, 1526.31, 37.2549, 39.5474, 35.6925, 0, 37.255, 37.2551, 1488.04, 75.5201, 37.2549, 37.2549, 37.2549, 37.2549, 37.2549, 37.2549, 37.2549, 37.2549, 37.2549, 37.2549, 37.2549, 37.2549, 37.2549
6.54585, 1416, 1268.7, 37.1836, 37.6563, 147.297, 0, 37.1837, 37.1838, 1233.03, 72.8559, 37.1836, 37.1836, 37.1836, 37.1836, 37.1836, 37.1836, 37.1836, 37.1836, 37.1836, 37.1836, 37.1836, 37.1836, 37.1836
6.55373, 1086, 1045.39, 37.112, 32.9848, 40.6086, 0, 37.1121, 37.1121, 1012.49, 70.0117, 37.112, 37.112, 37.112, 37.112, 37.112, 37.112, 37.112, 37.112, 37.112, 37.112, 37.112, 37.112, 37.112
6.56162, 840, 854.301, 37.0411, 29.0172, -14.3011, 0, 37.0411, 37.0412, 824.282, 67.0603, 37.0411, 37.0411, 37.0411, 37.0411, 37.0411, 37.0411, 37.0411, 37.0411, 37.0411, 37.0411, 37.0411, 37.0411, 37.0411
6.56951, 652, 692.844, 36.9716, 25.5734, -40.8444, 0, 36.9716, 36.9717, 665.745, 64.0713, 36.9716, 36.9716, 36.9716, 36.9716, 36.9716, 36.9716, 36.9716, 36.9716, 36.9716, 36.9716, 36.9716, 36.9716, 36.9716
6.57739, 570, 558.081, 36.9045, 23.9165, 11.9194, 0, 36.9045, 36.9046, 533.876, 61.1089, 36.9045, 36.9045, 36.9045, 36.9045, 36.9045, 36.9045, 36.9045, 36.9045, 36.9045, 36.9045, 36.9045, 36.9045, 36.9045
6.58528, 486, 446.951, 36.8404, 22.0907, 39.049, 0, 36.8404, 36.8405, 425.561, 58.2299, 36.8404, 36.8404, 36.8404, 36.8404, 36.8404, 36.8404, 36.8404, 36.8404, 36.8404, 36.8404, 36.8404, 36.8404, 36.8404
6.59317, 378, 356.385, 36.7799, 19.4936, 21.6149, 0, 36.7799, 36.78, 337.683, 55.4821, 36.7799, 36.7799, 36.7799, 36.7799, 36.7799, 36.7799, 36.7799, 36.7799, 36.7799, 36.7799, 36.7799, 36.7799, 36.7799
6.60105, 304, 283.429, 36.7235, 17.4929, 20.571, 0, 36.7235, 36.7236, 267.249, 52.9038, 36.7235, 36.7235, 36.7235, 36.7235, 36.7235, 36.7235, 36.7235, 36.7235, 36.7235, 36.7235, 36.7235, 36.7235, 36.7235
6.60894, 240, 225.31, 36.6715, 15.5563, 14.6902, 0, 36.6715, 36.6716, 211.459, 50.5225, 36.6715, 36.6715, 36.6715, 36.6715, 36.6715, 36.6715, 36.6715, 36.6715, 36.6715, 36.6715, 36.6715, 36.6715, 36.6715
6.61683, 164, 179.532, 36.6241, 12.8841, -15.532, 0, 36.6242, 36.6242, 167.799, 48.3569, 36.6241, 36.6241, 36.6241, 36.6241, 36.6241, 36.6241, 36.6241, 36.6241, 36.6241, 36.6241, 36.6241, 36.6241, 36.6241
6.62471, 150, 143.858, 36.5814, 12.3288, 6.14226, 0, 36.5815, 36.5815, 134.023, 46.4158, 36.5814, 36.5814, 36.5814, 36.5814, 36.5814, 36.5814, 36.5814, 36.5814, 36.5814, 36.5814, 36.5814, 36.5814, 36.5814
6.6326, 114, 116.355, 36.5434, 10.7703, -2.3553, 0, 36.5435, 36.5435, 108.198, 44.7006, 36.5434, 36.5434, 36.5434, 36.5434, 36.5434, 36.5434, 36.5434, 36.5434, 36.5434, 36.5434, 36.5434, 36.5434, 36.5434
6.64049, 88, 95.3692, 36.5099, 9.48683, -7.36916, 0, 36.5099, 36.51, 88.6738, 43.2052, 36.5099, 36.5099, 36.5099, 36.5099, 36.5099, 36.5099, 36.5099, 36.5099, 36.5099, 36.5099, 36.5099, 36.5099, 36.5099
6.64837, 88, 79.5223, 36.4807, 9.48683, 8.47774, 0, 36.4807, 36.4807, 74.0838, 41.9191, 36.4807, 36.4807, 36.4807, 36.4807, 36.4807, 36.4807, 36.4807, 36.4807, 36.4807, 36.4807, 36.4807, 36.4807, 36.4807
6.65626, 66, 67.6729, 36.4554, 8.24621, -1.67291, 0, 36.4554, 36.4554, 63.3012, 40.827, 36.4554, 36.4554, 36.4554, 36.4554, 36.4554, 36.4554, 36.4554, 36.4554, 36.4554, 36.4554, 36.4554, 36.4554, 36.4554
6.66415, 46, 58.8998, 36.4337, 6.9282, -12.8998, 0, 36.4338, 36.4338, 55.422, 39.9114, 36.4337, 36.4337, 36.4337, 36.4337, 36.4337, 36.4337, 36.4337, 36.4337, 36.4337, 36.4337, 36.4337, 36.4337, 36.4337
6.67203, 44, 52.4663, 36.4153, 6.78233, -8.46626, 0, 36.4153, 36.4153, 49.7281, 39.1533, 36.4153, 36.4153, 36.4153, 36.4153, 36.4153, 36.4153, 36.4153, 36.4153, 36.4153, 36.4153, 36.4153, 36.4153, 36.4153
6.67992, 20, 47.7931, 36.3997, 4.69042, -27.7931, 0, 36.3997, 36.3997, 45.6595, 38.5332, 36.3997, 36.3997, 36.3997, 36.3997, 36.3997, 36.3997, 36.3997, 36.3997, 36.3997, 36.3997, 36.3997, 36.3997, 36.3997
6.68781, 42, 44.43, 36.3865, 6.63325, -2.43002, 0, 36.3865, 36.3865, 42.7845, 38.0319, 36.3865, 36.3865, 36.3865, 36.3865, 36.3865, 36.3865, 36.3865, 36.3865, 36.3865, 36.3865, 36.3865, 36.3865, 36.3865
6.69569, 36, 42.0324, 36.3753, 6.16441, -6.03237, 0, 36.3753, 36.3754, 40.7764, 37.6312, 36.3753, 36.3753, 36.3753, 36.3753, 36.3753, 36.3753, 36.3753, 36.3753, 36.3753, 36.3753, 36.3753, 36.3753, 36.3753
6.70358, 42, 40.3406, 36.3658, 6.63325, 1.65936, 0, 36.3659, 36.3659, 39.3917, 37.3147, 36.3658, 36.3658, 36.3658, 36.3658, 36.3658, 36.3658, 36.3658, 36.3658, 36.3658, 36.3658, 36.3658, 36.3658, 36.3658
6.71147, 30, 39.1608, 36.3577, 5.65685, -9.16079, 0, 36.3577, 36.3577, 38.4512, 37.0672, 36.3577, 36.3577, 36.3577, 36.3577, 36.3577, 36.3577, 36.3577, 36.3577, 36.3577, 36.3577, 36.3577, 36.3577, 36.3577
6.71935, 36, 38.3511, 36.3505, 6.16441, -2.35105, 0, 36.3505, 36.3505, 37.8258, 36.8757, 36.3505, 36.3505, 36.3505, 36.3505, 36.3505, 36.3505, 36.3505, 36.3505, 36.3505, 36.3505, 36.3505, 36.3505, 36.3505
6.72724, 28, 37.8098, 36.3441, 5.47723, -9.80984, 0, 36.3441, 36.3441, 37.4249, 36.7289, 36.3441, 36.3441, 36.3441, 36.3441, 36.3441, 36.3441, 36.3441, 36.3441, 36.3441, 36.3441, 36.3441, 36.3441, 36.3441
6.73513, 34, 37.4666, 36.3381, 6, -3.46662, 0, 36.3382, 36.3382, 37.1874, 36.6172, 36.3381, 36.3381, 36.3381, 36.3381, 36.3381, 36.3381, 36.3381, 36.3381, 36.3381, 36.3381, 36.3381, 36.3381, 36.3381
6.74301, 24, 37.2752, 36.3324, 5.09902, -13.2752, 0, 36.3325, 36.3325, 37.0748, 36.5328, 36.3324, 36.3324, 36.3324, 36.3324, 36.3324, 36.3324, 36.3324, 36.3324, 36.3324, 36.3324, 36.3324, 36.3324, 36.3324
6.7509, 42, 37.2092, 36.3269, 6.63325, 4.79077, 0, 36.3269, 36.3269, 37.0667, 36.4693, 36.3269, 36.3269, 36.3269, 36.3269, 36.3269, 36.3269, 36.3269, 36.3269, 36.3269, 36.3269, 36.3269, 36.3269, 36.3269
6.75879, 46, 37.2589, 36.3212, 6.9282, 8.74115, 0, 36.3213, 36.3213, 37.1586, 36.4214, 36.3212, 36.3212, 36.3212, 36.3212, 36.3212, 36.3212, 36.3212, 36.3212, 36.3212, 36.3212, 36.3212, 36.3212, 36.3212
6.76667, 26, 37.4294, 36.3155, 5.2915, -11.4294, 0, 36.3155, 36.3155, 37.3595, 36.3853, 36.3155, 36.3155, 36.3155, 36.3155, 36.3155, 36.3155, 36.3155, 36.3155, 36.3155, 36.3155, 36.3155, 36.3155, 36.3155
6.77456, 40, 37.7412, 36.3094, 6.48074, 2.2588, 0, 36.3094, 36.3094, 37.693, 36.3575, 36.3094, 36.3094, 36.3094, 36.3094, 36.3094, 36.3094, 36.3094, 36.3094, 36.3094, 36.3094, 36.3094, 36.3094, 36.3094
6.78245, 32, 38.2302, 36.3029, 5.83095, -6.23022, 0, 36.303, 36.303, 38.1973, 36.3358, 36.3029, 36.3029, 36.3029, 36.3029, 36.3029, 36.3029, 36.3029, 36.3029, 36.3029, 36.3029, 36.3029, 36.3029, 36.3029
6.79033, 42, 38.9505, 36.2961, 6.63325, 3.04951, 0, 36.2961, 36.2961, 38.9282, 36.3183, 36.2961, 36.2961, 36.2961, 36.2961, 36.2961, 36.2961, 36.2961, 36.2961, 36.2961, 36.2961, 36.2961, 36.2961, 36.2961
6.79822, 34, 39.9763, 36.2887, 6, -5.97633, 0, 36.2888, 36.2888, 39.9614, 36.3036, 36.2887, 36.2887, 36.2887, 36.2887, 36.2887, 36.2887, 36.2887, 36.2887, 36.2887, 36.2887, 36.2887, 36.2887, 36.2887
6.80611, 62, 41.4066, 36.2808, 8, 20.5934, 0, 36.2808, 36.2808, 41.3967, 36.2906, 36.2808, 36.2808, 36.2808, 36.2808, 36.2808, 36.2808, 36.2808, 36.2808, 36.2808, 36.2808, 36.2808, 36.2808, 36.2808
6.81399, 44, 43.3678, 36.2722, 6.78233, 0.63224, 0, 36.2723, 36.2723, 43.3612, 36.2787, 36.2722, 36.2722, 36.2722, 36.2722, 36.2722, 36.2722, 36.2722, 36.2722, 36.2722, 36.2722, 36.2722, 36.2722, 36.2722
6.82188, 58, 46.0196, 36.2629, 7.74597, 11.9804, 0, 36.263, 36.263, 46.0153, 36.2671, 36.2629, 36.2629, 36.2629, 36.2629, 36.2629, 36.2629, 36.2629, 36.2629, 36.2629, 36.2629, 36.2629, 36.2629, 36.2629
6.82977, 72, 49.5583, 36.2528, 8.60233, 22.4417, 0, 36.2528, 36.2528, 49.5555, 36.2555, 36.2528, 36.2528, 36.2528, 36.2528, 36.2528, 36.2528, 36.2528, 36.2528, 36.2528, 36.2528, 36.2528, 36.2528, 36.2528
6.83765, 48, 54.2205, 36.2417, 7.07107, -6.22046, 0, 36.2417, 36.2417, 54.2187, 36.2434, 36.2417, 36.2417, 36.2417, 36.2417, 36.2417, 36.2417, 36.2417, 36.2417, 36.2417, 36.2417, 36.2417, 36.2417, 36.2417
6.84554, 76, 60.2872, 36.2294, 8.83176, 15.7128, 0, 36.2295, 36.2295, 60.286, 36.2305, 36.2294, 36.2294, 36.2294, 36.2294, 36.2294, 36.2294, 36.2294, 36.2294, 36.2294, 36.2294, 36.2294, 36.2294, 36.2294
6.85342, 82, 68.083, 36.2157, 9.16515, 13.917, 0, 36.2158, 36.2158, 68.0822, 36.2164, 36.2157, 36.2157, 36.2157, 36.2157, 36.2157, 36.2157, 36.2157, 36.2157, 36.2157, 36.2157, 36.2157, 36.2157, 36.2157
6.86131, 110, 77.978, 36.2003, 10.583, 32.022, 0, 36.2003, 36.2003, 77.9775, 36.2007, 36.2003, 36.2003, 36.2003, 36.2003, 36.2003, 36.2003, 36.2003, 36.2003, 36.2003, 36.2003, 36.2003, 36.2003, 36.2003
6.8692, 118, 90.3782, 36.1826, 10.9545, 27.6218, 0, 36.1827, 36.1827, 90.3779, 36.1829, 36.1826, 36.1826, 36.1826, 36.1826, 36.1826, 36.1826, 36.1826, 36.1826, 36.1826, 36.1826, 36.1826, 36.1826, 36.1826
6.87708, 152, 105.725, 36.1622, 12.4097, 46.2747, 0, 36.1622, 36.1622, 105.725, 36.1623, 36.1622, 36.1622, 36.1622, 36.1622, 36.1622, 36.1622, 36.1622, 36.1622, 36.1622, 36.1622, 36.1622, 36.1622, 36.1622
6.88497, 138, 124.478, 36.1382, 11.8322, 13.522, 0, 36.1382, 36.1382, 124.478, 36.1383, 36.1382, 36.1382, 36.1382, 36.1382, 36.1382, 36.1382, 36.1382, 36.1382, 36.1382, 36.1382, 36.1382, 36.1382, 36.1382
6.89286, 180, 147.099, 36.1097, 13.4907, 32.9013, 0, 36.1097, 36.1098, 147.099, 36.1098, 36.1097, 36.1097, 36.1097, 36.1097, 36.1097, 36.1097, 36.1097, 36.1097, 36.1097, 36.1097, 36.1097, 36.1097, 36.1097
6.90074, 192, 174.03, 36.0756, 13.9284, 17.9702, 0, 36.0756, 36.0756, 174.03, 36.0756, 36.0756, 36.0756, 36.0756, 36.0756, 36.0756, 36.0756, 36.0756, 36.0756, 36.0756, 36.0756, 36.0756, 36.0756, 36.0756
6.90863, 260, 205.677, 36.0343, 16.1864, 54.3229, 0, 36.0343, 36.0343, 205.677, 36.0343, 36.0343, 36.0343, 36.0343, 36.0343, 36.0343, 36.0343, 36.0343, 36.0343, 36.0343, 36.0343, 36.0343, 36.0344, 36.0343
6.91652, 284, 242.36, 35.9842, 16.9115, 41.64, 0, 35.9842, 35.9842, 242.36, 35.9842, 35.9842, 35.9842, 35.9842, 35.9842, 35.9842, 35.9842, 35.9842, 35.9842, 35.9842, 35.9842, 35.9842, 35.9842, 35.9842
6.9244, 300, 284.307, 35.923, 17.3781, 15.6929, 0, 35.9231, 35.9231, 284.307, 35.923, 35.923, 35.923, 35.923, 35.923, 35.923, 35.923, 35.923, 35.923, 35.923, 35.923, 35.923, 35.9231, 35.923
6.93229, 376, 331.598, 35.8484, 19.4422, 44.402, 0, 35.8485, 35.8485, 331.598, 35.8484, 35.8484, 35.8484, 35.8484, 35.8484, 35.8484, 35.8484, 35.8484, 35.8484, 35.8484, 35.8484, 35.8484, 35.8485, 35.8484
6.94018, 472, 384.159, 35.7575, 21.7715, 87.8413, 0, 35.7576, 35.7576, 384.158, 35.7575, 35.7575, 35.7575, 35.7575, 35.7575, 35.7575, 35.7575, 35.7575, 35.7575, 35.7575, 35.7575, 35.7575, 35.7577, 35.7575
6.94806, 434, 441.696, 35.6471, 20.8806, -7.69632, 0, 35.6471, 35.6472, 441.696, 35.6471, 35.6471, 35.6471, 35.6471, 35.6471, 35.6471, 35.6471, 35.6471, 35.6471, 35.6471, 35.6471, 35.6471, 35.6473, 35.6471
6.95595, 584, 503.724, 35.5136, 24.2074, 80.2756, 0, 35.5136, 35.5136, 503.724, 35.5136, 35.5136, 35.5136, 35.5136, 35.5136, 35.5136, 35.5136, 35.5136, 35.5136, 35.5136, 35.5136, 35.5136, 35.5138, 35.5136
6.96384, 620, 569.513, 35.353, 24.9399, 50.4871, 0, 35.353, 35.353, 569.513, 35.353, 35.353, 35.353, 35.353, 35.353, 35.353, 35.353, 35.353, 35.353, 35.353, 35.353, 35.353, 35.3533, 35.353
6.97172, 696, 638.1, 35.1611, 26.4197, 57.9001, 0, 35.1612, 35.1612, 638.099, 35.1611, 35.1611, 35.1611, 35.1611, 35.1611, 35.1611, 35.1611, 35.1611, 35.1611, 35.1611, 35.1611, 35.1611, 35.1616, 35.1611
6.97961, 712, 708.316, 34.9337, 26.7208, 3.68353, 0, 34.9337, 34.9337, 708.316, 34.9337, 34.9337, 34.9337, 34.9337, 34.9337, 34.9337, 34.9337, 34.9337, 34.9337, 34.9337, 34.9337, 34.9337, 34.9343, 34.9337
6.9875, 700, 778.781, 34.6663, 26.4953, -78.7815, 0, 34.6663, 34.6663, 778.781, 34.6663, 34.6663, 34.6663, 34.6663, 34.6663, 34.6663, 34.6663, 34.6663, 34.6663, 34.6663, 34.6663, 34.6663, 34.667, 34.6663
6.99538, 854, 847.98, 34.3545, 29.2575, 6.02026, 0, 34.3545, 34.3545, 847.979, 34.3545, 34.3545, 34.3545, 34.3545, 34.3545, 34.3545, 34.3545, 34.3545, 34.3545, 34.3545, 34.3545, 34.3545, 34.3553, 34.3545
7.00327, 916, 914.393, 34.1279, 30.2985, 1.60657, 0, 34.1279, 34.128, 914.392, 34.1279, 34.1279, 34.1279, 34.1279, 34.1279, 34.1279, 34.1279, 34.1279, 34.1279, 34.1279, 34.1279, 34.1279, 34.129, 34.1279
7.01116, 934, 975.734, 33.3591, 30.5941, -41.7345, 0, 33.3591, 33.3591, 975.733, 33.3591, 33.3591, 33.3591, 33.3591, 33.3591, 33.3591, 33.3591, 33.3591, 33.3591, 33.3591, 33.3591, 33.3591, 33.3604, 33.3591
7.01904, 1000, 1030.85, 32.5487, 31.6544, -30.8505, 0, 32.5487, 32.5487, 1030.85, 32.5487, 32.5487, 32.5487, 32.5487, 32.5487, 32.5487, 32.5487, 32.5487, 32.5487, 32.5487, 32.5487, 32.5487, 32.5502, 32.5487
7.02693, 1010, 1078.19, 31.6988, 31.8119, -68.1926, 0, 31.6989, 31.6989, 1078.19, 31.6988, 31.6988, 31.6988, 31.6988, 31.6988, 31.6988, 31.6988, 31.6988, 31.6988, 31.6988, 31.6988, 31.6988, 31.7007, 31.6988
7.03482, 984, 1116.38, 30.8132, 31.4006, -132.38, 0, 30.8132, 30.8132, 1116.38, 30.8132, 30.8132, 30.8132, 30.8132, 30.8132, 30.8132, 30.8132, 30.8132, 30.8132, 30.8132, 30.8132, 30.8132, 30.8153, 30.8132
7.0427, 1056, 1144.27, 29.896, 32.5269, -88.2747, 0, 29.8961, 29.8961, 1144.27, 29.896, 29.896, 29.896, 29.896, 29.896, 29.896, 29.896, 29.896, 29.896, 29.896, 29.896, 29.896, 29.8985, 29.896
7.05059, 1048, 1161.02, 28.9532, 32.4037, -113.024, 0, 28.9532, 28.9532, 1161.02, 28.9532, 28.9532, 28.9532, 28.9532, 28.9532, 28.9532, 28.9532, 28.9532, 28.9532, 28.9532, 28.9532, 28.9532, 28.956, 28.9532
7.05848, 986, 1166.11, 27.9911, 31.4325, -180.112, 0, 27.9911, 27.9911, 1166.11, 27.9911, 27.9911, 27.9911, 27.9911, 27.9911, 27.9911, 27.9911, 27.9911, 27.9911, 27.9911, 27.9911, 27.9911, 27.9942, 27.9911
7.06636, 1090, 1159.38, 27.0173, 33.0454, -69.3826, 0, 27.0173, 27.0174, 1159.38, 27.0173, 27.0173, 27.0173, 27.0173, 27.0173, 27.0173, 27.0173, 27.0173, 27.0173, 27.0173, 27.0173, 27.0173, 27.0209, 27.0173
7.07425, 1014, 1141.04, 26.0397, 31.8748, -127.045, 0, 26.0397, 26.0397, 1141.04, 26.0397, 26.0397, 26.0397, 26.0397, 26.0397, 26.0397, 26.0397, 26.0397, 26.0397, 26.0397, 26.0397, 26.0397, 26.0436, 26.0397
7.08214, 1066, 1111.67, 25.0669, 32.6803, -45.6687, 0, 25.0669, 25.0669, 1111.66, 25.0669, 25.0669, 25.0669, 25.0669, 25.0669, 25.0669, 25.0669, 25.0669, 25.0669, 25.0669, 25.0669, 25.0669, 25.0712, 25.0669
7.09002, 1004, 1072.14, 24.1073, 31.7175, -68.1407, 0, 24.1073, 24.1073, 1072.14, 24.1073, 24.1073, 24.1073, 24.1073, 24.1073, 24.1073, 24.1073, 24.1073, 24.1073, 24.1073, 24.1073, 24.1073, 24.112, 24.1073
7.09791, 948, 1023.64, 23.1693, 30.8221, -75.6355, 0, 23.1694, 23.1694, 1023.63, 23.1693, 23.1693, 23.1693, 23.1693, 23.1693, 23.1693, 23.1693, 23.1693, 23.1693, 23.1693, 23.1693, 23.1693, 23.1744, 23.1693
7.1058, 900, 967.535, 22.2609, 30.0333, -67.5347, 0, 22.2609, 22.261, 967.529, 22.2609, 22.2609, 22.2609, 22.2609, 22.2609, 22.2609, 22.2609, 22.2609, 22.2609, 22.2609, 22.2609, 22.2609, 22.2663, 22.2609
7.11368, 818, 905.398, 21.3893, 28.6356, -87.3981, 0, 21.3893, 21.3893, 905.392, 21.3893, 21.3893, 21.3893, 21.3893, 21.3893, 21.3893, 21.3893, 21.3893, 21.3893, 21.3893, 21.3893, 21.3893, 21.3949, 21.3893
7.12157, 772, 838.849, 20.5606, 27.8209, -66.8489, 0, 20.5606, 20.5607, 838.843, 20.5606, 20.5606, 20.5606, 20.5606, 20.5606, 20.5606, 20.5606, 20.5606, 20.5606, 20.5606, 20.5606, 20.5606, 20.5665, 20.5606
7.12946, 788, 769.521, 19.7797, 28.1069, 18.4791, 0, 19.7798, 19.7798, 769.515, 19.7797, 19.7797, 19.7797, 19.7797, 19.7797, 19.7797, 19.7797, 19.7797, 19.7797, 19.7797, 19.7797, 19.7797, 19.7858, 19.7797
7.13734, 680, 699.023, 19.0505, 26.1151, -19.0228, 0, 19.0506, 19.0506, 699.016, 19.0505, 19.0505, 19.0505, 19.0505, 19.0505, 19.0505, 19.0505, 19.0505, 19.0505, 19.0505, 19.0505, 19.0505, 19.0567, 19.0505
7.14523, 574, 628.822, 18.3751, 24, -54.8223, 0, 18.3751, 18.3752, 628.816, 18.3751, 18.3751, 18.3751, 18.3751, 18.3751, 18.3751, 18.3751, 18.3751, 18.3751, 18.3751, 18.3751, 18.3751, 18.3813, 18.3751
7.15312, 508, 560.252, 17.7541, 22.5832, -52.2521, 0, 17.7542, 17.7543, 560.246, 17.7541, 17.7541, 17.7541, 17.7541, 17.7541, 17.7541, 17.7541, 17.7541, 17.7541, 17.7541, 17.7541, 17.7541, 17.7604, 17.7541
7.161, 432, 494.431, 17.1869, 20.8327, -62.4315, 0, 17.1869, 17.1871, 494.425, 17.1869, 17.1869, 17.1869, 17.1869, 17.1869, 17.1869, 17.1869, 17.1869, 17.1869, 17.1869, 17.1869, 17.1869, 17.1931, 17.1869
7.16889, 386, 432.296, 16.6719, 19.6977, -46.2961, 0, 16.6719, 16.6721, 432.29, 16.6719, 16.6719, 16.6719, 16.6719, 16.6719, 16.6719, 16.6719, 16.6719, 16.6719, 16.6719, 16.6719, 16.6719, 16.6779, 16.6719
7.17678, 404, 374.531, 16.2061, 20.1494, 29.4689, 0, 16.2061, 16.2064, 374.525, 16.2061, 16.2061, 16.2061, 16.2061, 16.2061, 16.2061, 16.2061, 16.2061, 16.2061, 16.2061, 16.2061, 16.2061, 16.2119, 16.2061
7.18466, 294, 321.618, 15.7859, 17.2047, -27.6185, 0, 15.7859, 15.7864, 321.612, 15.7859, 15.7859, 15.7859, 15.7859, 15.7859, 15.7859, 15.7859, 15.7859, 15.7859, 15.7859, 15.7859, 15.7859, 15.7915, 15.7859
