   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_127.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
18.2083, 0, 0.123416, 0.000739023, 1.41421, -0.123416, 0, 0.000739023, 0.000739023, 0.000739023, 0.000739023, 0.000739023, 0.000739023, 0.000739023, 0.000739023, 0.000739023, 0.000739023, 0.000739023, 0.000739023, 0.000749237, 0.000739023, 0.123406, 0.000739023, 0.000739023
18.2162, 2, 0.125994, 0.000696803, 2, 1.87401, 0, 0.000696803, 0.000696803, 0.000696803, 0.000696803, 0.000696803, 0.000696803, 0.000696803, 0.000696803, 0.000696803, 0.000696803, 0.000696803, 0.000696803, 0.000707735, 0.000696803, 0.125983, 0.000696803, 0.000696803
18.2241, 0, 0.128616, 0.000634506, 1.41421, -0.128616, 0, 0.000634506, 0.000634506, 0.000634506, 0.000634506, 0.000634506, 0.000634506, 0.000634506, 0.000634506, 0.000634506, 0.000634506, 0.000634506, 0.000634506, 0.000646185, 0.000634506, 0.128604, 0.000634506, 0.000634506
18.232, 0, 0.131305, 0.000575126, 1.41421, -0.131305, 0, 0.000575126, 0.000575126, 0.000575126, 0.000575126, 0.000575126, 0.000575126, 0.000575126, 0.000575126, 0.000575126, 0.000575126, 0.000575126, 0.000575126, 0.000587578, 0.000575126, 0.131293, 0.000575126, 0.000575126
18.2399, 0, 0.134165, 0.000620155, 1.41421, -0.134165, 0, 0.000620155, 0.000620155, 0.000620155, 0.000620155, 0.000620155, 0.000620155, 0.000620155, 0.000620155, 0.000620155, 0.000620155, 0.000620155, 0.000620155, 0.000633406, 0.000620155, 0.134152, 0.000620155, 0.000620155
18.2478, 0, 0.137044, 0.000615554, 1.41421, -0.137044, 0, 0.000615554, 0.000615554, 0.000615554, 0.000615554, 0.000615554, 0.000615554, 0.000615554, 0.000615554, 0.000615554, 0.000615554, 0.000615554, 0.000615554, 0.000629623, 0.000615554, 0.13703, 0.000615554, 0.000615554
18.2557, 0, 0.139954, 0.00057253, 1.41421, -0.139954, 0, 0.00057253, 0.00057253, 0.00057253, 0.00057253, 0.00057253, 0.00057253, 0.00057253, 0.00057253, 0.00057253, 0.00057253, 0.00057253, 0.00057253, 0.000587437, 0.00057253, 0.139939, 0.00057253, 0.00057253
18.2636, 0, 0.14292, 0.000513011, 1.41421, -0.14292, 0, 0.000513011, 0.000513011, 0.000513011, 0.000513011, 0.000513011, 0.000513011, 0.000513011, 0.000513011, 0.000513011, 0.000513011, 0.000513011, 0.000513011, 0.000528771, 0.000513011, 0.142904, 0.000513011, 0.000513011
18.2715, 2, 0.145964, 0.000456758, 2, 1.85404, 0, 0.000456758, 0.000456758, 0.000456758, 0.000456758, 0.000456758, 0.000456758, 0.000456758, 0.000456758, 0.000456758, 0.000456758, 0.000456758, 0.000456758, 0.000473381, 0.000456758, 0.145947, 0.000456758, 0.000456758
18.2794, 0, 0.149177, 0.000493861, 1.41421, -0.149177, 0, 0.000493861, 0.000493861, 0.000493861, 0.000493861, 0.000493861, 0.000493861, 0.000493861, 0.000493861, 0.000493861, 0.000493861, 0.000493861, 0.000493861, 0.000511355, 0.000493861, 0.14916, 0.000493861, 0.000493861
18.2873, 0, 0.152427, 0.000488654, 1.41421, -0.152427, 0, 0.000488654, 0.000488654, 0.000488654, 0.000488654, 0.000488654, 0.000488654, 0.000488654, 0.000488654, 0.000488654, 0.000488654, 0.000488654, 0.000488654, 0.000507021, 0.000488654, 0.152408, 0.000488654, 0.000488654
18.2952, 0, 0.155726, 0.000451149, 1.41421, -0.155726, 0, 0.000451149, 0.000451149, 0.000451149, 0.000451149, 0.000451149, 0.000451149, 0.000451149, 0.000451149, 0.000451149, 0.000451149, 0.000451149, 0.000451149, 0.000470387, 0.000451149, 0.155707, 0.000451149, 0.000451149
18.3031, 0, 0.159094, 0.000400045, 1.41421, -0.159094, 0, 0.000400045, 0.000400045, 0.000400045, 0.000400045, 0.000400045, 0.000400045, 0.000400045, 0.000400045, 0.000400045, 0.000400045, 0.000400045, 0.000400045, 0.000420147, 0.000400045, 0.159074, 0.000400045, 0.000400045
18.311, 0, 0.16255, 0.000352012, 1.41421, -0.16255, 0, 0.000352012, 0.000352012, 0.000352012, 0.000352012, 0.000352012, 0.000352012, 0.000352012, 0.000352012, 0.000352012, 0.000352012, 0.000352012, 0.000352012, 0.000372967, 0.000352012, 0.162529, 0.000352012, 0.000352012
18.3189, 0, 0.166167, 0.000376356, 1.41421, -0.166167, 0, 0.000376356, 0.000376356, 0.000376356, 0.000376356, 0.000376356, 0.000376356, 0.000376356, 0.000376356, 0.000376356, 0.000376356, 0.000376356, 0.000376356, 0.000398147, 0.000376356, 0.166145, 0.000376356, 0.000376356
18.3268, 0, 0.16984, 0.000366855, 1.41421, -0.16984, 0, 0.000366855, 0.000366855, 0.000366855, 0.000366855, 0.000366855, 0.000366855, 0.000366855, 0.000366855, 0.000366855, 0.000366855, 0.000366855, 0.000366855, 0.000389459, 0.000366855, 0.169817, 0.000366855, 0.000366855
18.3347, 0, 0.173582, 0.000332864, 1.41421, -0.173582, 0, 0.000332864, 0.000332864, 0.000332864, 0.000332864, 0.000332864, 0.000332864, 0.000332864, 0.000332864, 0.000332864, 0.000332864, 0.000332864, 0.000332864, 0.000356254, 0.000332864, 0.173559, 0.000332864, 0.000332864
18.3426, 0, 0.177409, 0.00028915, 1.41421, -0.177409, 0, 0.00028915, 0.00028915, 0.00028915, 0.00028915, 0.00028915, 0.00028915, 0.00028915, 0.00028915, 0.00028915, 0.00028915, 0.00028915, 0.00028915, 0.000313294, 0.00028915, 0.177385, 0.00028915, 0.00028915
18.3505, 2, 0.181337, 0.000248512, 2, 1.81866, 0, 0.000248512, 0.000248512, 0.000248512, 0.000248512, 0.000248512, 0.000248512, 0.000248512, 0.000248512, 0.000248512, 0.000248512, 0.000248512, 0.000248512, 0.000273372, 0.000248512, 0.181312, 0.000248512, 0.000248512
18.3584, 0, 0.185421, 0.000263454, 1.41421, -0.185421, 0, 0.000263454, 0.000263454, 0.000263454, 0.000263454, 0.000263454, 0.000263454, 0.000263454, 0.000263454, 0.000263454, 0.000263454, 0.000263454, 0.000263454, 0.000288986, 0.000263454, 0.185395, 0.000263454, 0.000263454
18.3663, 0, 0.189581, 0.00025354, 1.41421, -0.189581, 0, 0.00025354, 0.00025354, 0.00025354, 0.00025354, 0.00025354, 0.00025354, 0.00025354, 0.00025354, 0.00025354, 0.00025354, 0.00025354, 0.00025354, 0.000279697, 0.00025354, 0.189555, 0.00025354, 0.00025354
18.3742, 0, 0.19383, 0.000226706, 1.41421, -0.19383, 0, 0.000226706, 0.000226706, 0.000226706, 0.000226706, 0.000226706, 0.000226706, 0.000226706, 0.000226706, 0.000226706, 0.000226706, 0.000226706, 0.000226706, 0.000253434, 0.000226706, 0.193803, 0.000226706, 0.000226706
18.3821, 0, 0.198178, 0.000193534, 1.41421, -0.198178, 0, 0.000193534, 0.000193534, 0.000193534, 0.000193534, 0.000193534, 0.000193534, 0.000193534, 0.000193534, 0.000193534, 0.000193534, 0.000193534, 0.000193534, 0.000220774, 0.000193534, 0.198151, 0.000193534, 0.000193534
18.39, 2, 0.202637, 0.000162985, 2, 1.79736, 0, 0.000162985, 0.000162985, 0.000162985, 0.000162985, 0.000162985, 0.000162985, 0.000162985, 0.000162985, 0.000162985, 0.000162985, 0.000162985, 0.000162985, 0.000190674, 0.000162985, 0.202609, 0.000162985, 0.000162985
18.3979, 2, 0.207242, 0.000168933, 2, 1.79276, 0, 0.000168933, 0.000168933, 0.000168933, 0.000168933, 0.000168933, 0.000168933, 0.000168933, 0.000168933, 0.000168933, 0.000168933, 0.000168933, 0.000168933, 0.000197006, 0.000168933, 0.207214, 0.000168933, 0.000168933
18.4058, 0, 0.211941, 0.000158491, 1.41421, -0.211941, 0, 0.000158491, 0.000158491, 0.000158491, 0.000158491, 0.000158491, 0.000158491, 0.000158491, 0.000158491, 0.000158491, 0.000158491, 0.000158491, 0.000158491, 0.000186876, 0.000158491, 0.211912, 0.000158491, 0.000158491
18.4137, 0, 0.21674, 0.00013768, 1.41421, -0.21674, 0, 0.00013768, 0.00013768, 0.00013768, 0.00013768, 0.00013768, 0.00013768, 0.00013768, 0.00013768, 0.00013768, 0.00013768, 0.00013768, 0.00013768, 0.000166303, 0.00013768, 0.216711, 0.00013768, 0.00013768
18.4216, 0, 0.221647, 0.000113514, 1.41421, -0.221647, 0, 0.000113514, 0.000113514, 0.000113514, 0.000113514, 0.000113514, 0.000113514, 0.000113514, 0.000113514, 0.000113514, 0.000113514, 0.000113514, 0.000113514, 0.000142299, 0.000113514, 0.221618, 0.000113514, 0.000113514
18.4295, 0, 0.226666, 9.16788e-05, 1.41421, -0.226666, 0, 9.16788e-05, 9.16788e-05, 9.16788e-05, 9.16788e-05, 9.16788e-05, 9.16788e-05, 9.16788e-05, 9.16788e-05, 9.16788e-05, 9.16788e-05, 9.16788e-05, 9.16788e-05, 0.000120547, 9.16788e-05, 0.226637, 9.16788e-05, 9.16788e-05
18.4374, 0, 0.231818, 9.18482e-05, 1.41421, -0.231818, 0, 9.18482e-05, 9.18482e-05, 9.18482e-05, 9.18482e-05, 9.18482e-05, 9.18482e-05, 9.18482e-05, 9.18482e-05, 9.18482e-05, 9.18482e-05, 9.18482e-05, 9.18482e-05, 0.000120719, 9.18482e-05, 0.231789, 9.18482e-05, 9.18482e-05
18.4453, 0, 0.237069, 8.30322e-05, 1.41421, -0.237069, 0, 8.30322e-05, 8.30322e-05, 8.30322e-05, 8.30322e-05, 8.30322e-05, 8.30322e-05, 8.30322e-05, 8.30322e-05, 8.30322e-05, 8.30322e-05, 8.30322e-05, 8.30322e-05, 0.000111824, 8.30322e-05, 0.23704, 8.30322e-05, 8.30322e-05
18.4532, 0, 0.24242, 6.90907e-05, 1.41421, -0.24242, 0, 6.90907e-05, 6.90907e-05, 6.90907e-05, 6.90907e-05, 6.90907e-05, 6.90907e-05, 6.90907e-05, 6.90907e-05, 6.90907e-05, 6.90907e-05, 6.90907e-05, 6.90907e-05, 9.77217e-05, 6.90907e-05, 0.242391, 6.90907e-05, 6.90907e-05
18.4611, 2, 0.247872, 5.39883e-05, 2, 1.75213, 0, 5.39883e-05, 5.39883e-05, 5.39883e-05, 5.39883e-05, 5.39883e-05, 5.39883e-05, 5.39883e-05, 5.39883e-05, 5.39883e-05, 5.39883e-05, 5.39883e-05, 5.39883e-05, 8.23776e-05, 5.39883e-05, 0.247843, 5.39883e-05, 5.39883e-05
18.469, 0, 0.253423, 4.07461e-05, 1.41421, -0.253423, 0, 4.07461e-05, 4.07461e-05, 4.07461e-05, 4.07461e-05, 4.07461e-05, 4.07461e-05, 4.07461e-05, 4.07461e-05, 4.07461e-05, 4.07461e-05, 4.07461e-05, 4.07461e-05, 6.88137e-05, 4.07461e-05, 0.253395, 4.07461e-05, 4.07461e-05
18.4769, 0, 0.259078, 3.80697e-05, 1.41421, -0.259078, 0, 3.80697e-05, 3.80697e-05, 3.80697e-05, 3.80697e-05, 3.80697e-05, 3.80697e-05, 3.80697e-05, 3.80697e-05, 3.80697e-05, 3.80697e-05, 3.80697e-05, 3.80697e-05, 6.57376e-05, 3.80697e-05, 0.25905, 3.80697e-05, 3.80697e-05
18.4848, 0, 0.264815, 3.17541e-05, 1.41421, -0.264815, 0, 3.17541e-05, 3.17541e-05, 3.17541e-05, 3.17541e-05, 3.17541e-05, 3.17541e-05, 3.17541e-05, 3.17541e-05, 3.17541e-05, 3.17541e-05, 3.17541e-05, 3.17541e-05, 5.89471e-05, 3.17541e-05, 0.264788, 3.17541e-05, 3.17541e-05
18.4927, 0, 0.270632, 2.39167e-05, 1.41421, -0.270632, 0, 2.39167e-05, 2.39167e-05, 2.39167e-05, 2.39167e-05, 2.39167e-05, 2.39167e-05, 2.39167e-05, 2.39167e-05, 2.39167e-05, 2.39167e-05, 2.39167e-05, 2.39167e-05, 5.05629e-05, 2.39167e-05, 0.270606, 2.39167e-05, 2.39167e-05
18.5006, 2, 0.276519, 1.63301e-05, 2, 1.72348, 0, 1.63301e-05, 1.63301e-05, 1.63301e-05, 1.63301e-05, 1.63301e-05, 1.63301e-05, 1.63301e-05, 1.63301e-05, 1.63301e-05, 1.63301e-05, 1.63301e-05, 1.63301e-05, 4.23621e-05, 1.63301e-05, 0.276493, 1.63301e-05, 1.63301e-05
18.5085, 0, 0.282468, 1.01865e-05, 1.41421, -0.282468, 0, 1.01865e-05, 1.01865e-05, 1.01865e-05, 1.01865e-05, 1.01865e-05, 1.01865e-05, 1.01865e-05, 1.01865e-05, 1.01865e-05, 1.01865e-05, 1.01865e-05, 1.01865e-05, 3.55413e-05, 1.01865e-05, 0.282443, 1.01865e-05, 1.01865e-05
18.5164, 0, 0.288472, 7.59765e-06, 1.41421, -0.288472, 0, 7.59765e-06, 7.59765e-06, 7.59765e-06, 7.59765e-06, 7.59765e-06, 7.59765e-06, 7.59765e-06, 7.59765e-06, 7.59765e-06, 7.59765e-06, 7.59765e-06, 7.59765e-06, 3.22176e-05, 7.59765e-06, 0.288447, 7.59765e-06, 7.59765e-06
18.5243, 0, 0.294514, 4.65676e-06, 1.41421, -0.294514, 0, 4.65676e-06, 4.65676e-06, 4.65676e-06, 4.65676e-06, 4.65676e-06, 4.65676e-06, 4.65676e-06, 4.65676e-06, 4.65676e-06, 4.65676e-06, 4.65676e-06, 4.65676e-06, 2.84902e-05, 4.65676e-06, 0.29449, 4.65676e-06, 4.65676e-06
18.5322, 0, 0.300582, 2.15754e-06, 1.41421, -0.300582, 0, 2.15754e-06, 2.15754e-06, 2.15754e-06, 2.15754e-06, 2.15754e-06, 2.15754e-06, 2.15754e-06, 2.15754e-06, 2.15754e-06, 2.15754e-06, 2.15754e-06, 2.15754e-06, 2.5159e-05, 2.15754e-06, 0.300559, 2.15754e-06, 2.15754e-06
18.5401, 0, 0.306662, 5.39385e-07, 1.41421, -0.306662, 0, 5.39385e-07, 5.39385e-07, 5.39385e-07, 5.39385e-07, 5.39385e-07, 5.39385e-07, 5.39385e-07, 5.39385e-07, 5.39385e-07, 5.39385e-07, 5.39385e-07, 5.39385e-07, 2.26701e-05, 5.39385e-07, 0.30664, 5.39385e-07, 5.39385e-07
18.548, 0, 0.312738, 0, 1.41421, -0.312738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12279e-05, 0, 0.312717, 0, 0
18.5559, 0, 0.318796, 0, 1.41421, -0.318796, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03e-05, 0, 0.318776, 0, 0
18.5638, 0, 0.324814, 4.05952e-07, 1.41421, -0.324814, 0, 4.05952e-07, 4.05952e-07, 4.05952e-07, 4.05952e-07, 4.05952e-07, 4.05952e-07, 4.05952e-07, 4.05952e-07, 4.05952e-07, 4.05952e-07, 4.05952e-07, 4.05952e-07, 1.97603e-05, 4.05952e-07, 0.324794, 4.05952e-07, 4.05952e-07
18.5717, 0, 0.330775, 1.48798e-06, 1.41421, -0.330775, 0, 1.48798e-06, 1.48798e-06, 1.48798e-06, 1.48798e-06, 1.48798e-06, 1.48798e-06, 1.48798e-06, 1.48798e-06, 1.48798e-06, 1.48798e-06, 1.48798e-06, 1.48798e-06, 1.98859e-05, 1.48798e-06, 0.330756, 1.48798e-06, 1.48798e-06
18.5796, 0, 0.336659, 2.88214e-06, 1.41421, -0.336659, 0, 2.88214e-06, 2.88214e-06, 2.88214e-06, 2.88214e-06, 2.88214e-06, 2.88214e-06, 2.88214e-06, 2.88214e-06, 2.88214e-06, 2.88214e-06, 2.88214e-06, 2.88214e-06, 2.03196e-05, 2.88214e-06, 0.336641, 2.88214e-06, 2.88214e-06
18.5875, 0, 0.342445, 4.50768e-06, 1.41421, -0.342445, 0, 4.50768e-06, 4.50768e-06, 4.50768e-06, 4.50768e-06, 4.50768e-06, 4.50768e-06, 4.50768e-06, 4.50768e-06, 4.50768e-06, 4.50768e-06, 4.50768e-06, 4.50768e-06, 2.09874e-05, 4.50768e-06, 0.342429, 4.50768e-06, 4.50768e-06
18.5954, 0, 0.348115, 6.49523e-06, 1.41421, -0.348115, 0, 6.49523e-06, 6.49523e-06, 6.49523e-06, 6.49523e-06, 6.49523e-06, 6.49523e-06, 6.49523e-06, 6.49523e-06, 6.49523e-06, 6.49523e-06, 6.49523e-06, 6.49523e-06, 2.2026e-05, 6.49523e-06, 0.348099, 6.49523e-06, 6.49523e-06
18.6033, 2, 0.353644, 1.08008e-05, 2, 1.64636, 0, 1.08008e-05, 1.08008e-05, 1.08008e-05, 1.08008e-05, 1.08008e-05, 1.08008e-05, 1.08008e-05, 1.08008e-05, 1.08008e-05, 1.08008e-05, 1.08008e-05, 1.08008e-05, 2.53977e-05, 1.08008e-05, 0.35363, 1.08008e-05, 1.08008e-05
18.6112, 0, 0.359011, 1.5264e-05, 1.41421, -0.359011, 0, 1.5264e-05, 1.5264e-05, 1.5264e-05, 1.5264e-05, 1.5264e-05, 1.5264e-05, 1.5264e-05, 1.5264e-05, 1.5264e-05, 1.5264e-05, 1.5264e-05, 1.5264e-05, 2.89475e-05, 1.5264e-05, 0.358998, 1.5264e-05, 1.5264e-05
18.6191, 0, 0.364193, 1.90061e-05, 1.41421, -0.364193, 0, 1.90061e-05, 1.90061e-05, 1.90061e-05, 1.90061e-05, 1.90061e-05, 1.90061e-05, 1.90061e-05, 1.90061e-05, 1.90061e-05, 1.90061e-05, 1.90061e-05, 1.90061e-05, 3.18013e-05, 1.90061e-05, 0.36418, 1.90061e-05, 1.90061e-05
18.627, 0, 0.369166, 2.23575e-05, 1.41421, -0.369166, 0, 2.23575e-05, 2.23575e-05, 2.23575e-05, 2.23575e-05, 2.23575e-05, 2.23575e-05, 2.23575e-05, 2.23575e-05, 2.23575e-05, 2.23575e-05, 2.23575e-05, 2.23575e-05, 3.42943e-05, 2.23575e-05, 0.369154, 2.23575e-05, 2.23575e-05
18.6349, 0, 0.373909, 2.59809e-05, 1.41421, -0.373909, 0, 2.59809e-05, 2.59809e-05, 2.59809e-05, 2.59809e-05, 2.59809e-05, 2.59809e-05, 2.59809e-05, 2.59809e-05, 2.59809e-05, 2.59809e-05, 2.59809e-05, 2.59809e-05, 3.70928e-05, 2.59809e-05, 0.373898, 2.59809e-05, 2.59809e-05
18.6428, 0, 0.378404, 3.42274e-05, 1.41421, -0.378404, 0, 3.42274e-05, 3.42274e-05, 3.42274e-05, 3.42274e-05, 3.42274e-05, 3.42274e-05, 3.42274e-05, 3.42274e-05, 3.42274e-05, 3.42274e-05, 3.42274e-05, 3.42274e-05, 4.4551e-05, 3.42274e-05, 0.378394, 3.42274e-05, 3.42274e-05
18.6507, 2, 0.382625, 4.13525e-05, 2, 1.61738, 0, 4.13525e-05, 4.13525e-05, 4.13525e-05, 4.13525e-05, 4.13525e-05, 4.13525e-05, 4.13525e-05, 4.13525e-05, 4.13525e-05, 4.13525e-05, 4.13525e-05, 4.13525e-05, 5.09271e-05, 4.13525e-05, 0.382615, 4.13525e-05, 4.13525e-05
18.6586, 0, 0.386548, 4.61593e-05, 1.41421, -0.386548, 0, 4.61593e-05, 4.61593e-05, 4.61593e-05, 4.61593e-05, 4.61593e-05, 4.61593e-05, 4.61593e-05, 4.61593e-05, 4.61593e-05, 4.61593e-05, 4.61593e-05, 4.61593e-05, 5.5026e-05, 4.61593e-05, 0.386539, 4.61593e-05, 4.61593e-05
18.6665, 2, 0.390155, 4.96909e-05, 2, 1.60984, 0, 4.96909e-05, 4.96909e-05, 4.96909e-05, 4.96909e-05, 4.96909e-05, 4.96909e-05, 4.96909e-05, 4.96909e-05, 4.96909e-05, 4.96909e-05, 4.96909e-05, 4.96909e-05, 5.78922e-05, 4.96909e-05, 0.390147, 4.96909e-05, 4.96909e-05
18.6744, 0, 0.393428, 5.33527e-05, 1.41421, -0.393428, 0, 5.33527e-05, 5.33527e-05, 5.33527e-05, 5.33527e-05, 5.33527e-05, 5.33527e-05, 5.33527e-05, 5.33527e-05, 5.33527e-05, 5.33527e-05, 5.33527e-05, 5.33527e-05, 6.0932e-05, 5.33527e-05, 0.393421, 5.33527e-05, 5.33527e-05
18.6823, 4, 0.396359, 6.63378e-05, 2.44949, 3.60364, 0, 6.63378e-05, 6.63378e-05, 6.63378e-05, 6.63378e-05, 6.63378e-05, 6.63378e-05, 6.63378e-05, 6.63378e-05, 6.63378e-05, 6.63378e-05, 6.63378e-05, 6.63378e-05, 7.33387e-05, 6.63378e-05, 0.396352, 6.63378e-05, 6.63378e-05
18.6902, 0, 0.398921, 7.66972e-05, 1.41421, -0.398921, 0, 7.66972e-05, 7.66972e-05, 7.66972e-05, 7.66972e-05, 7.66972e-05, 7.66972e-05, 7.66972e-05, 7.66972e-05, 7.66972e-05, 7.66972e-05, 7.66972e-05, 7.66972e-05, 8.31631e-05, 7.66972e-05, 0.398914, 7.66972e-05, 7.66972e-05
18.6981, 4, 0.401095, 8.27983e-05, 2.44949, 3.5989, 0, 8.27983e-05, 8.27983e-05, 8.27983e-05, 8.27983e-05, 8.27983e-05, 8.27983e-05, 8.27983e-05, 8.27983e-05, 8.27983e-05, 8.27983e-05, 8.27983e-05, 8.27983e-05, 8.87718e-05, 8.27983e-05, 0.401089, 8.27983e-05, 8.27983e-05
18.706, 0, 0.402872, 8.65904e-05, 1.41421, -0.402872, 0, 8.65904e-05, 8.65904e-05, 8.65904e-05, 8.65904e-05, 8.65904e-05, 8.65904e-05, 8.65904e-05, 8.65904e-05, 8.65904e-05, 8.65904e-05, 8.65904e-05, 8.65904e-05, 9.21133e-05, 8.65904e-05, 0.402867, 8.65904e-05, 8.65904e-05
18.7139, 2, 0.404244, 9.04675e-05, 2, 1.59576, 0, 9.04675e-05, 9.04675e-05, 9.04675e-05, 9.04675e-05, 9.04675e-05, 9.04675e-05, 9.04675e-05, 9.04675e-05, 9.04675e-05, 9.04675e-05, 9.04675e-05, 9.04675e-05, 9.558e-05, 9.04675e-05, 0.404239, 9.04675e-05, 9.04675e-05
18.7218, 0, 0.405214, 0.000106556, 1.41421, -0.405214, 0, 0.000106556, 0.000106556, 0.000106556, 0.000106556, 0.000106556, 0.000106556, 0.000106556, 0.000106556, 0.000106556, 0.000106556, 0.000106556, 0.000106556, 0.000111296, 0.000106556, 0.40521, 0.000106556, 0.000106556
18.7297, 0, 0.40576, 0.000117973, 1.41421, -0.40576, 0, 0.000117973, 0.000117973, 0.000117973, 0.000117973, 0.000117973, 0.000117973, 0.000117973, 0.000117973, 0.000117973, 0.000117973, 0.000117973, 0.000117973, 0.000122379, 0.000117973, 0.405756, 0.000117973, 0.000117973
18.7376, 0, 0.405875, 0.000123076, 1.41421, -0.405875, 0, 0.000123076, 0.000123076, 0.000123076, 0.000123076, 0.000123076, 0.000123076, 0.000123076, 0.000123076, 0.000123076, 0.000123076, 0.000123076, 0.000123076, 0.000127181, 0.000123076, 0.405871, 0.000123076, 0.000123076
18.7455, 0, 0.405562, 0.000124837, 1.41421, -0.405562, 0, 0.000124837, 0.000124837, 0.000124837, 0.000124837, 0.000124837, 0.000124837, 0.000124837, 0.000124837, 0.000124837, 0.000124837, 0.000124837, 0.000124837, 0.000128674, 0.000124837, 0.405558, 0.000124837, 0.000124837
18.7534, 0, 0.404824, 0.000126612, 1.41421, -0.404824, 0, 0.000126612, 0.000126612, 0.000126612, 0.000126612, 0.000126612, 0.000126612, 0.000126612, 0.000126612, 0.000126612, 0.000126612, 0.000126612, 0.000126612, 0.00013021, 0.000126612, 0.404821, 0.000126612, 0.000126612
18.7613, 0, 0.403684, 0.000147188, 1.41421, -0.403684, 0, 0.000147188, 0.000147188, 0.000147188, 0.000147188, 0.000147188, 0.000147188, 0.000147188, 0.000147188, 0.000147188, 0.000147188, 0.000147188, 0.000147188, 0.000150577, 0.000147188, 0.403681, 0.000147188, 0.000147188
18.7692, 0, 0.402122, 0.000161211, 1.41421, -0.402122, 0, 0.000161211, 0.000161211, 0.000161211, 0.000161211, 0.000161211, 0.000161211, 0.000161211, 0.000161211, 0.000161211, 0.000161211, 0.000161211, 0.000161211, 0.000164415, 0.000161211, 0.402119, 0.000161211, 0.000161211
18.7771, 2, 0.400145, 0.000166722, 2, 1.59986, 0, 0.000166722, 0.000166722, 0.000166722, 0.000166722, 0.000166722, 0.000166722, 0.000166722, 0.000166722, 0.000166722, 0.000166722, 0.000166722, 0.000166722, 0.000169765, 0.000166722, 0.400142, 0.000166722, 0.000166722
18.785, 0, 0.397767, 0.000167767, 1.41421, -0.397767, 0, 0.000167767, 0.000167767, 0.000167767, 0.000167767, 0.000167767, 0.000167767, 0.000167767, 0.000167767, 0.000167767, 0.000167767, 0.000167767, 0.000167767, 0.00017067, 0.000167767, 0.397764, 0.000167767, 0.000167767
18.7929, 0, 0.395004, 0.000168816, 1.41421, -0.395004, 0, 0.000168816, 0.000168816, 0.000168816, 0.000168816, 0.000168816, 0.000168816, 0.000168816, 0.000168816, 0.000168816, 0.000168816, 0.000168816, 0.000168816, 0.000171597, 0.000168816, 0.395001, 0.000168816, 0.000168816
18.8008, 0, 0.391894, 0.000190543, 1.41421, -0.391894, 0, 0.000190543, 0.000190543, 0.000190543, 0.000190543, 0.000190543, 0.000190543, 0.000190543, 0.000190543, 0.000190543, 0.000190543, 0.000190543, 0.000190543, 0.000193219, 0.000190543, 0.391892, 0.000190543, 0.000190543
18.8087, 2, 0.388423, 0.00020358, 2, 1.61158, 0, 0.00020358, 0.00020358, 0.00020358, 0.00020358, 0.00020358, 0.00020358, 0.00020358, 0.00020358, 0.00020358, 0.00020358, 0.00020358, 0.00020358, 0.000206167, 0.00020358, 0.388421, 0.00020358, 0.00020358
18.8166, 0, 0.384609, 0.000206287, 1.41421, -0.384609, 0, 0.000206287, 0.000206287, 0.000206287, 0.000206287, 0.000206287, 0.000206287, 0.000206287, 0.000206287, 0.000206287, 0.000206287, 0.000206287, 0.000206287, 0.000208798, 0.000206287, 0.384606, 0.000206287, 0.000206287
18.8245, 2, 0.380475, 0.000203698, 2, 1.61952, 0, 0.000203698, 0.000203698, 0.000203698, 0.000203698, 0.000203698, 0.000203698, 0.000203698, 0.000203698, 0.000203698, 0.000203698, 0.000203698, 0.000203698, 0.000206145, 0.000203698, 0.380473, 0.000203698, 0.000203698
18.8324, 0, 0.376049, 0.000201126, 1.41421, -0.376049, 0, 0.000201126, 0.000201126, 0.000201126, 0.000201126, 0.000201126, 0.000201126, 0.000201126, 0.000201126, 0.000201126, 0.000201126, 0.000201126, 0.000201126, 0.000203518, 0.000201126, 0.376047, 0.000201126, 0.000201126
18.8403, 0, 0.371381, 0.000226192, 1.41421, -0.371381, 0, 0.000226192, 0.000226192, 0.000226192, 0.000226192, 0.000226192, 0.000226192, 0.000226192, 0.000226192, 0.000226192, 0.000226192, 0.000226192, 0.000226192, 0.000228539, 0.000226192, 0.371379, 0.000226192, 0.000226192
18.8482, 0, 0.366455, 0.000240924, 1.41421, -0.366455, 0, 0.000240924, 0.000240924, 0.000240924, 0.000240924, 0.000240924, 0.000240924, 0.000240924, 0.000240924, 0.000240924, 0.000240924, 0.000240924, 0.000240924, 0.000243233, 0.000240924, 0.366453, 0.000240924, 0.000240924
18.8561, 0, 0.361295, 0.000243501, 1.41421, -0.361295, 0, 0.000243501, 0.000243501, 0.000243501, 0.000243501, 0.000243501, 0.000243501, 0.000243501, 0.000243501, 0.000243501, 0.000243501, 0.000243501, 0.000243501, 0.000245779, 0.000243501, 0.361293, 0.000243501, 0.000243501
