   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_86.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
8.38981, 10, 16.417, 16.2482, 3.4641, -6.417, 0, 16.2483, 16.3032, 16.3332, 16.2482, 16.2482, 16.2482, 16.2482, 16.2482, 16.2482, 16.2482, 16.2482, 16.2482, 16.2482, 16.2482, 16.2482, 16.2482, 16.2482, 16.2482, 16.2482, 16.2771, 16.2482
8.3977, 18, 16.3913, 16.2248, 4.47214, 1.60873, 0, 16.2248, 16.2965, 16.2981, 16.2248, 16.2248, 16.2248, 16.2248, 16.2248, 16.2248, 16.2248, 16.2248, 16.2248, 16.2248, 16.2248, 16.2248, 16.2248, 16.2248, 16.2248, 16.2248, 16.2463, 16.2248
8.40559, 22, 16.3709, 16.1996, 4.89898, 5.6291, 0, 16.1996, 16.2923, 16.2623, 16.1996, 16.1996, 16.1996, 16.1996, 16.1996, 16.1996, 16.1996, 16.1996, 16.1996, 16.1996, 16.1996, 16.1996, 16.1996, 16.1996, 16.1996, 16.1996, 16.2155, 16.1996
8.41349, 14, 16.3564, 16.1727, 4, -2.35639, 0, 16.1727, 16.2915, 16.2259, 16.1727, 16.1727, 16.1727, 16.1727, 16.1727, 16.1727, 16.1727, 16.1727, 16.1727, 16.1727, 16.1727, 16.1727, 16.1727, 16.1727, 16.1727, 16.1727, 16.1844, 16.1727
8.42138, 14, 16.3485, 16.1442, 4, -2.34849, 0, 16.1443, 16.2952, 16.1889, 16.1442, 16.1442, 16.1442, 16.1442, 16.1442, 16.1442, 16.1442, 16.1442, 16.1442, 16.1442, 16.1442, 16.1442, 16.1442, 16.1442, 16.1442, 16.1442, 16.1528, 16.1442
8.42928, 20, 16.3482, 16.1145, 4.69042, 3.65182, 0, 16.1145, 16.3047, 16.1517, 16.1145, 16.1145, 16.1145, 16.1145, 16.1145, 16.1145, 16.1145, 16.1145, 16.1145, 16.1145, 16.1145, 16.1145, 16.1145, 16.1145, 16.1145, 16.1145, 16.1207, 16.1145
8.43717, 12, 16.3567, 16.0839, 3.74166, -4.35666, 0, 16.0839, 16.3213, 16.1146, 16.0839, 16.0839, 16.0839, 16.0839, 16.0839, 16.0839, 16.0839, 16.0839, 16.0839, 16.0839, 16.0839, 16.0839, 16.0839, 16.0839, 16.0839, 16.0839, 16.0884, 16.0839
8.44506, 22, 16.375, 16.0526, 4.89898, 5.62501, 0, 16.0526, 16.3464, 16.0778, 16.0526, 16.0526, 16.0526, 16.0526, 16.0526, 16.0526, 16.0526, 16.0526, 16.0526, 16.0526, 16.0526, 16.0526, 16.0526, 16.0526, 16.0526, 16.0526, 16.056, 16.0526
8.45296, 32, 16.4037, 16.0204, 5.83095, 15.5963, 0, 16.0204, 16.3807, 16.0408, 16.0204, 16.0204, 16.0204, 16.0204, 16.0204, 16.0204, 16.0204, 16.0204, 16.0204, 16.0204, 16.0204, 16.0204, 16.0204, 16.0204, 16.0204, 16.0204, 16.023, 16.0204
8.46085, 16, 16.4436, 15.9872, 4.24264, -0.44364, 0, 15.9873, 16.425, 16.0037, 15.9872, 15.9872, 15.9872, 15.9872, 15.9872, 15.9872, 15.9872, 15.9872, 15.9872, 15.9872, 15.9872, 15.9872, 15.9872, 15.9872, 15.9872, 15.9872, 15.9894, 15.9872
8.46875, 14, 16.4951, 15.9528, 4, -2.49512, 0, 15.9528, 16.4801, 15.9659, 15.9528, 15.9528, 15.9528, 15.9528, 15.9528, 15.9528, 15.9528, 15.9528, 15.9528, 15.9528, 15.9528, 15.9528, 15.9528, 15.9528, 15.9528, 15.9528, 15.9547, 15.9528
8.47664, 14, 16.5587, 15.9172, 4, -2.55871, 0, 15.9172, 16.5464, 15.9275, 15.9172, 15.9172, 15.9172, 15.9172, 15.9172, 15.9172, 15.9172, 15.9172, 15.9172, 15.9172, 15.9172, 15.9172, 15.9172, 15.9172, 15.9172, 15.9172, 15.9191, 15.9172
8.48453, 18, 16.6351, 15.8806, 4.47214, 1.36495, 0, 15.8806, 16.6248, 15.8887, 15.8806, 15.8806, 15.8806, 15.8806, 15.8806, 15.8806, 15.8806, 15.8806, 15.8806, 15.8806, 15.8806, 15.8806, 15.8806, 15.8806, 15.8806, 15.8806, 15.8827, 15.8806
8.49243, 24, 16.7247, 15.8436, 5.09902, 7.27532, 0, 15.8436, 16.7159, 15.8499, 15.8436, 15.8436, 15.8436, 15.8436, 15.8436, 15.8436, 15.8436, 15.8436, 15.8436, 15.8436, 15.8436, 15.8436, 15.8436, 15.8436, 15.8436, 15.8436, 15.846, 15.8436
8.50032, 10, 16.8272, 15.8061, 3.4641, -6.82722, 0, 15.8062, 16.8194, 15.811, 15.8061, 15.8061, 15.8061, 15.8061, 15.8061, 15.8061, 15.8061, 15.8061, 15.8061, 15.8061, 15.8061, 15.8061, 15.8061, 15.8061, 15.8061, 15.8061, 15.8091, 15.8061
8.50821, 20, 16.9419, 15.7681, 4.69042, 3.05809, 0, 15.7682, 16.9345, 15.7719, 15.7681, 15.7681, 15.7681, 15.7681, 15.7681, 15.7681, 15.7681, 15.7681, 15.7681, 15.7681, 15.7681, 15.7681, 15.7681, 15.7681, 15.7681, 15.7681, 15.7719, 15.7681
8.51611, 16, 17.0671, 15.7291, 4.24264, -1.06709, 0, 15.7291, 17.0596, 15.7319, 15.7291, 15.7291, 15.7291, 15.7291, 15.7291, 15.7291, 15.7291, 15.7291, 15.7291, 15.7291, 15.7291, 15.7291, 15.7291, 15.7291, 15.7291, 15.7291, 15.7338, 15.7291
8.524, 14, 17.2009, 15.6887, 4, -3.20088, 0, 15.6888, 17.1928, 15.6909, 15.6887, 15.6887, 15.6887, 15.6887, 15.6887, 15.6887, 15.6887, 15.6887, 15.6887, 15.6887, 15.6887, 15.6887, 15.6887, 15.6887, 15.6887, 15.6887, 15.6947, 15.6887
8.53189, 24, 17.3415, 15.6473, 5.09902, 6.6585, 0, 15.6474, 17.3324, 15.6489, 15.6473, 15.6473, 15.6473, 15.6473, 15.6473, 15.6473, 15.6473, 15.6473, 15.6473, 15.6473, 15.6473, 15.6473, 15.6473, 15.6473, 15.6473, 15.6473, 15.6549, 15.6473
8.53979, 18, 17.487, 15.6054, 4.47214, 0.513016, 0, 15.6055, 17.4763, 15.6066, 15.6054, 15.6054, 15.6054, 15.6054, 15.6054, 15.6054, 15.6054, 15.6054, 15.6054, 15.6054, 15.6054, 15.6054, 15.6054, 15.6054, 15.6054, 15.6054, 15.6149, 15.6054
8.54768, 24, 17.6349, 15.5635, 5.09902, 6.36512, 0, 15.5635, 17.6221, 15.5643, 15.5635, 15.5635, 15.5635, 15.5635, 15.5635, 15.5635, 15.5635, 15.5635, 15.5635, 15.5635, 15.5635, 15.5635, 15.5635, 15.5635, 15.5635, 15.5635, 15.5754, 15.5635
8.55558, 22, 17.7815, 15.5211, 4.89898, 4.21851, 0, 15.5211, 17.7661, 15.5217, 15.5211, 15.5211, 15.5211, 15.5211, 15.5211, 15.5211, 15.5211, 15.5211, 15.5211, 15.5211, 15.5211, 15.5211, 15.5211, 15.5211, 15.5211, 15.5211, 15.5359, 15.5211
8.56347, 18, 17.9232, 15.4781, 4.47214, 0.0768414, 0, 15.4781, 17.9044, 15.4785, 15.4781, 15.4781, 15.4781, 15.4781, 15.4781, 15.4781, 15.4781, 15.4781, 15.4781, 15.4781, 15.4781, 15.4781, 15.4781, 15.4781, 15.4781, 15.4781, 15.4964, 15.4781
8.57136, 20, 18.0556, 15.4339, 4.69042, 1.94437, 0, 15.4339, 18.0328, 15.4342, 15.4339, 15.4339, 15.4339, 15.4339, 15.4339, 15.4339, 15.4339, 15.4339, 15.4339, 15.4339, 15.4339, 15.4339, 15.4339, 15.4339, 15.4339, 15.4339, 15.4564, 15.4339
8.57926, 26, 18.1754, 15.3887, 5.2915, 7.82461, 0, 15.3887, 18.1476, 15.3889, 15.3887, 15.3887, 15.3887, 15.3887, 15.3887, 15.3887, 15.3887, 15.3887, 15.3887, 15.3887, 15.3887, 15.3887, 15.3887, 15.3887, 15.3887, 15.3887, 15.4162, 15.3887
8.58715, 18, 18.2794, 15.343, 4.47214, -0.279415, 0, 15.343, 18.2458, 15.3431, 15.343, 15.343, 15.343, 15.343, 15.343, 15.343, 15.343, 15.343, 15.343, 15.343, 15.343, 15.343, 15.343, 15.343, 15.343, 15.343, 15.3764, 15.343
8.59504, 14, 18.3649, 15.2973, 4, -4.36493, 0, 15.2974, 18.3245, 15.2975, 15.2973, 15.2973, 15.2973, 15.2973, 15.2973, 15.2973, 15.2973, 15.2973, 15.2973, 15.2973, 15.2973, 15.2973, 15.2973, 15.2973, 15.2973, 15.2973, 15.3377, 15.2973
8.60294, 10, 18.4287, 15.2515, 3.4641, -8.42869, 0, 15.2515, 18.3802, 15.2515, 15.2515, 15.2515, 15.2515, 15.2515, 15.2515, 15.2515, 15.2515, 15.2515, 15.2515, 15.2515, 15.2515, 15.2515, 15.2515, 15.2515, 15.2515, 15.2515, 15.2999, 15.2515
8.61083, 20, 18.4683, 15.2054, 4.69042, 1.53174, 0, 15.2054, 18.4104, 15.2054, 15.2054, 15.2054, 15.2054, 15.2054, 15.2054, 15.2054, 15.2054, 15.2054, 15.2054, 15.2054, 15.2054, 15.2054, 15.2054, 15.2054, 15.2054, 15.2054, 15.2631, 15.2054
8.61873, 10, 18.481, 15.1582, 3.4641, -8.48097, 0, 15.1582, 18.4125, 15.1582, 15.1582, 15.1582, 15.1582, 15.1582, 15.1582, 15.1582, 15.1582, 15.1582, 15.1582, 15.1582, 15.1582, 15.1582, 15.1582, 15.1582, 15.1582, 15.1582, 15.2267, 15.1582
8.62662, 24, 18.4657, 15.11, 5.09902, 5.53426, 0, 15.11, 18.385, 15.11, 15.11, 15.11, 15.11, 15.11, 15.11, 15.11, 15.11, 15.11, 15.11, 15.11, 15.11, 15.11, 15.11, 15.11, 15.11, 15.11, 15.1907, 15.11
8.63451, 22, 18.4227, 15.0613, 4.89898, 3.57728, 0, 15.0614, 18.3282, 15.0613, 15.0613, 15.0613, 15.0613, 15.0613, 15.0613, 15.0613, 15.0613, 15.0613, 15.0613, 15.0613, 15.0613, 15.0613, 15.0613, 15.0613, 15.0613, 15.0613, 15.1558, 15.0613
8.64241, 24, 18.3528, 15.0127, 5.09902, 5.64722, 0, 15.0128, 18.2428, 15.0128, 15.0127, 15.0127, 15.0127, 15.0127, 15.0127, 15.0127, 15.0127, 15.0127, 15.0127, 15.0127, 15.0127, 15.0127, 15.0127, 15.0127, 15.0127, 15.0127, 15.1227, 15.0127
8.6503, 16, 18.257, 14.9643, 4.24264, -2.25703, 0, 14.9643, 18.1299, 14.9643, 14.9643, 14.9643, 14.9643, 14.9643, 14.9643, 14.9643, 14.9643, 14.9643, 14.9643, 14.9643, 14.9643, 14.9643, 14.9643, 14.9643, 14.9643, 14.9643, 15.0914, 14.9643
8.65819, 16, 18.1368, 14.9155, 4.24264, -2.1368, 0, 14.9156, 17.9907, 14.9155, 14.9155, 14.9155, 14.9155, 14.9155, 14.9155, 14.9155, 14.9155, 14.9155, 14.9155, 14.9155, 14.9155, 14.9155, 14.9155, 14.9155, 14.9155, 14.9155, 15.0616, 14.9155
8.66609, 14, 17.9941, 14.8662, 4, -3.99414, 0, 14.8662, 17.8274, 14.8662, 14.8662, 14.8662, 14.8662, 14.8662, 14.8662, 14.8662, 14.8662, 14.8662, 14.8662, 14.8662, 14.8662, 14.8662, 14.8662, 14.8662, 14.8662, 14.8662, 15.0329, 14.8662
8.67398, 20, 17.8315, 14.816, 4.69042, 2.16848, 0, 14.816, 17.6424, 14.816, 14.816, 14.816, 14.816, 14.816, 14.816, 14.816, 14.816, 14.816, 14.816, 14.816, 14.816, 14.816, 14.816, 14.816, 14.816, 14.816, 15.005, 14.816
8.68188, 16, 17.6526, 14.7653, 4.24264, -1.6526, 0, 14.7653, 17.4396, 14.7653, 14.7653, 14.7653, 14.7653, 14.7653, 14.7653, 14.7653, 14.7653, 14.7653, 14.7653, 14.7653, 14.7653, 14.7653, 14.7653, 14.7653, 14.7653, 14.7653, 14.9783, 14.7653
8.68977, 24, 17.4613, 14.7148, 5.09902, 6.53875, 0, 14.7148, 17.223, 14.7148, 14.7148, 14.7148, 14.7148, 14.7148, 14.7148, 14.7148, 14.7148, 14.7148, 14.7148, 14.7148, 14.7148, 14.7148, 14.7148, 14.7148, 14.7148, 14.7148, 14.953, 14.7148
8.69766, 18, 17.2612, 14.6645, 4.47214, 0.73881, 0, 14.6645, 16.9966, 14.6645, 14.6645, 14.6645, 14.6645, 14.6645, 14.6645, 14.6645, 14.6645, 14.6645, 14.6645, 14.6645, 14.6645, 14.6645, 14.6645, 14.6645, 14.6645, 14.6645, 14.9291, 14.6645
8.70556, 22, 17.0552, 14.6139, 4.89898, 4.94483, 0, 14.614, 16.7633, 14.6139, 14.6139, 14.6139, 14.6139, 14.6139, 14.6139, 14.6139, 14.6139, 14.6139, 14.6139, 14.6139, 14.6139, 14.6139, 14.6139, 14.6139, 14.6139, 14.6139, 14.9058, 14.6139
8.71345, 10, 16.8467, 14.5633, 3.4641, -6.84665, 0, 14.5633, 16.5271, 14.5633, 14.5633, 14.5633, 14.5633, 14.5633, 14.5633, 14.5633, 14.5633, 14.5633, 14.5633, 14.5633, 14.5633, 14.5633, 14.5633, 14.5633, 14.5633, 14.5633, 14.8829, 14.5633
8.72134, 18, 16.6379, 14.5119, 4.47214, 1.36209, 0, 14.5119, 16.2905, 14.5119, 14.5119, 14.5119, 14.5119, 14.5119, 14.5119, 14.5119, 14.5119, 14.5119, 14.5119, 14.5119, 14.5119, 14.5119, 14.5119, 14.5119, 14.5119, 14.5119, 14.8592, 14.5119
8.72924, 18, 16.4319, 14.4601, 4.47214, 1.56807, 0, 14.4601, 16.0571, 14.4601, 14.4601, 14.4601, 14.4601, 14.4601, 14.4601, 14.4601, 14.4601, 14.4601, 14.4601, 14.4601, 14.4601, 14.4601, 14.4601, 14.4601, 14.4601, 14.4601, 14.8349, 14.4601
8.73713, 16, 16.2313, 14.4084, 4.24264, -0.231333, 0, 14.4084, 15.8299, 14.4084, 14.4084, 14.4084, 14.4084, 14.4084, 14.4084, 14.4084, 14.4084, 14.4084, 14.4084, 14.4084, 14.4084, 14.4084, 14.4084, 14.4084, 14.4084, 14.4084, 14.8097, 14.4084
8.74502, 22, 16.0382, 14.3571, 4.89898, 5.96179, 0, 14.3572, 15.6116, 14.3571, 14.3571, 14.3571, 14.3571, 14.3571, 14.3571, 14.3571, 14.3571, 14.3571, 14.3571, 14.3571, 14.3571, 14.3571, 14.3571, 14.3571, 14.3571, 14.3571, 14.7837, 14.3571
8.75292, 18, 15.8529, 14.3056, 4.47214, 2.14708, 0, 14.3056, 15.4031, 14.3056, 14.3056, 14.3056, 14.3056, 14.3056, 14.3056, 14.3056, 14.3056, 14.3056, 14.3056, 14.3056, 14.3056, 14.3056, 14.3056, 14.3056, 14.3056, 14.3056, 14.7554, 14.3056
8.76081, 28, 15.6767, 14.2541, 5.47723, 12.3233, 0, 14.2541, 15.206, 14.2541, 14.2541, 14.2541, 14.2541, 14.2541, 14.2541, 14.2541, 14.2541, 14.2541, 14.2541, 14.2541, 14.2541, 14.2541, 14.2541, 14.2541, 14.2541, 14.2541, 14.7248, 14.2541
8.76871, 20, 15.5097, 14.2024, 4.69042, 4.49032, 0, 14.2024, 15.0209, 14.2024, 14.2024, 14.2024, 14.2024, 14.2024, 14.2024, 14.2024, 14.2024, 14.2024, 14.2024, 14.2024, 14.2024, 14.2024, 14.2024, 14.2024, 14.2024, 14.2024, 14.6912, 14.2024
8.7766, 14, 15.3517, 14.1503, 4, -1.35169, 0, 14.1504, 14.8481, 14.1503, 14.1503, 14.1503, 14.1503, 14.1503, 14.1503, 14.1503, 14.1503, 14.1503, 14.1503, 14.1503, 14.1503, 14.1503, 14.1503, 14.1503, 14.1503, 14.1503, 14.6539, 14.1503
8.78449, 18, 15.2029, 14.0984, 4.47214, 2.79709, 0, 14.0984, 14.6881, 14.0984, 14.0984, 14.0984, 14.0984, 14.0984, 14.0984, 14.0984, 14.0984, 14.0984, 14.0984, 14.0984, 14.0984, 14.0984, 14.0984, 14.0984, 14.0984, 14.0984, 14.6131, 14.0984
8.79239, 12, 15.0634, 14.047, 3.74166, -3.06335, 0, 14.047, 14.5412, 14.047, 14.047, 14.047, 14.047, 14.047, 14.047, 14.047, 14.047, 14.047, 14.047, 14.047, 14.047, 14.047, 14.047, 14.047, 14.047, 14.047, 14.5691, 14.047
8.80028, 14, 14.9314, 13.9952, 4, -0.931354, 0, 13.9952, 14.4058, 13.9952, 13.9952, 13.9952, 13.9952, 13.9952, 13.9952, 13.9952, 13.9952, 13.9952, 13.9952, 13.9952, 13.9952, 13.9952, 13.9952, 13.9952, 13.9952, 13.9952, 14.5207, 13.9952
8.80818, 34, 14.8067, 13.9435, 6, 19.1933, 0, 13.9435, 14.2817, 13.9435, 13.9435, 13.9435, 13.9435, 13.9435, 13.9435, 13.9435, 13.9435, 13.9435, 13.9435, 13.9435, 13.9435, 13.9435, 13.9435, 13.9435, 13.9435, 13.9435, 14.4684, 13.9435
8.81607, 6, 14.6888, 13.8921, 2.82843, -8.68883, 0, 13.8922, 14.1684, 13.8921, 13.8921, 13.8921, 13.8921, 13.8921, 13.8921, 13.8921, 13.8921, 13.8921, 13.8921, 13.8921, 13.8921, 13.8921, 13.8921, 13.8921, 13.8921, 13.8921, 14.4125, 13.8921
8.82396, 16, 14.5763, 13.8404, 4.24264, 1.42373, 0, 13.8404, 14.0641, 13.8404, 13.8404, 13.8404, 13.8404, 13.8404, 13.8404, 13.8404, 13.8404, 13.8404, 13.8404, 13.8404, 13.8404, 13.8404, 13.8404, 13.8404, 13.8404, 13.8404, 14.3525, 13.8404
8.83186, 14, 14.4689, 13.7887, 4, -0.468889, 0, 13.7887, 13.9683, 13.7887, 13.7887, 13.7887, 13.7887, 13.7887, 13.7887, 13.7887, 13.7887, 13.7887, 13.7887, 13.7887, 13.7887, 13.7887, 13.7887, 13.7887, 13.7887, 13.7887, 14.2892, 13.7887
8.83975, 20, 14.3666, 13.7376, 4.69042, 5.63338, 0, 13.7377, 13.8806, 13.7376, 13.7376, 13.7376, 13.7376, 13.7376, 13.7376, 13.7376, 13.7376, 13.7376, 13.7376, 13.7376, 13.7376, 13.7376, 13.7376, 13.7376, 13.7376, 13.7376, 14.2236, 13.7376
8.84764, 14, 14.2679, 13.6861, 4, -0.267923, 0, 13.6862, 13.799, 13.6861, 13.6861, 13.6861, 13.6861, 13.6861, 13.6861, 13.6861, 13.6861, 13.6861, 13.6861, 13.6861, 13.6861, 13.6861, 13.6861, 13.6861, 13.6861, 13.6861, 14.155, 13.6861
8.85554, 10, 14.173, 13.6347, 3.4641, -4.173, 0, 13.6348, 13.7231, 13.6347, 13.6347, 13.6347, 13.6347, 13.6347, 13.6347, 13.6347, 13.6347, 13.6347, 13.6347, 13.6347, 13.6347, 13.6347, 13.6347, 13.6347, 13.6347, 13.6347, 14.0846, 13.6347
8.86343, 12, 14.082, 13.5838, 3.74166, -2.08198, 0, 13.5838, 13.6524, 13.5838, 13.5838, 13.5838, 13.5838, 13.5838, 13.5838, 13.5838, 13.5838, 13.5838, 13.5838, 13.5838, 13.5838, 13.5838, 13.5838, 13.5838, 13.5838, 13.5838, 14.0134, 13.5838
8.87132, 12, 13.9938, 13.5324, 3.74166, -1.99381, 0, 13.5325, 13.5852, 13.5324, 13.5324, 13.5324, 13.5324, 13.5324, 13.5324, 13.5324, 13.5324, 13.5324, 13.5324, 13.5324, 13.5324, 13.5324, 13.5324, 13.5324, 13.5324, 13.5324, 13.941, 13.5324
8.87922, 16, 13.909, 13.4812, 4.24264, 2.09104, 0, 13.4812, 13.5215, 13.4812, 13.4812, 13.4812, 13.4812, 13.4812, 13.4812, 13.4812, 13.4812, 13.4812, 13.4812, 13.4812, 13.4812, 13.4812, 13.4812, 13.4812, 13.4812, 13.4812, 13.8686, 13.4812
8.88711, 18, 13.828, 13.4305, 4.47214, 4.17202, 0, 13.4306, 13.461, 13.4305, 13.4305, 13.4305, 13.4305, 13.4305, 13.4305, 13.4305, 13.4305, 13.4305, 13.4305, 13.4305, 13.4305, 13.4305, 13.4305, 13.4305, 13.4305, 13.4305, 13.7975, 13.4305
8.89501, 12, 13.7498, 13.3795, 3.74166, -1.74984, 0, 13.3795, 13.4023, 13.3795, 13.3795, 13.3795, 13.3795, 13.3795, 13.3795, 13.3795, 13.3795, 13.3795, 13.3795, 13.3795, 13.3795, 13.3795, 13.3795, 13.3795, 13.3795, 13.3795, 13.7269, 13.3795
8.9029, 22, 13.6751, 13.3285, 4.89898, 8.32489, 0, 13.3285, 13.3455, 13.3285, 13.3285, 13.3285, 13.3285, 13.3285, 13.3285, 13.3285, 13.3285, 13.3285, 13.3285, 13.3285, 13.3285, 13.3285, 13.3285, 13.3285, 13.3285, 13.3285, 13.658, 13.3285
8.91079, 20, 13.6042, 13.278, 4.69042, 6.39576, 0, 13.278, 13.2906, 13.278, 13.278, 13.278, 13.278, 13.278, 13.278, 13.278, 13.278, 13.278, 13.278, 13.278, 13.278, 13.278, 13.278, 13.278, 13.278, 13.278, 13.5916, 13.278
8.91869, 30, 13.5363, 13.2271, 5.65685, 16.4637, 0, 13.2272, 13.2363, 13.2271, 13.2271, 13.2271, 13.2271, 13.2271, 13.2271, 13.2271, 13.2271, 13.2271, 13.2271, 13.2271, 13.2271, 13.2271, 13.2271, 13.2271, 13.2271, 13.2271, 13.5271, 13.2271
8.92658, 20, 13.4719, 13.1764, 4.69042, 6.52813, 0, 13.1764, 13.1831, 13.1764, 13.1764, 13.1764, 13.1764, 13.1764, 13.1764, 13.1764, 13.1764, 13.1764, 13.1764, 13.1764, 13.1764, 13.1764, 13.1764, 13.1764, 13.1764, 13.1764, 13.4651, 13.1764
8.93447, 12, 13.4112, 13.1261, 3.74166, -1.41118, 0, 13.1262, 13.131, 13.1261, 13.1261, 13.1261, 13.1261, 13.1261, 13.1261, 13.1261, 13.1261, 13.1261, 13.1261, 13.1261, 13.1261, 13.1261, 13.1261, 13.1261, 13.1261, 13.1261, 13.4063, 13.1261
8.94237, 20, 13.3533, 13.0756, 4.69042, 6.64674, 0, 13.0756, 13.079, 13.0756, 13.0756, 13.0756, 13.0756, 13.0756, 13.0756, 13.0756, 13.0756, 13.0756, 13.0756, 13.0756, 13.0756, 13.0756, 13.0756, 13.0756, 13.0756, 13.0756, 13.3498, 13.0756
8.95026, 14, 13.2983, 13.0251, 4, 0.701677, 0, 13.0251, 13.0276, 13.0251, 13.0251, 13.0251, 13.0251, 13.0251, 13.0251, 13.0251, 13.0251, 13.0251, 13.0251, 13.0251, 13.0251, 13.0251, 13.0251, 13.0251, 13.0251, 13.0251, 13.2958, 13.0251
8.95816, 12, 13.2464, 12.9751, 3.74166, -1.2464, 0, 12.9751, 12.9768, 12.9751, 12.9751, 12.9751, 12.9751, 12.9751, 12.9751, 12.9751, 12.9751, 12.9751, 12.9751, 12.9751, 12.9751, 12.9751, 12.9751, 12.9751, 12.9751, 12.9751, 13.2446, 12.9751
8.96605, 20, 13.1965, 12.9247, 4.69042, 6.8035, 0, 12.9248, 12.926, 12.9247, 12.9247, 12.9247, 12.9247, 12.9247, 12.9247, 12.9247, 12.9247, 12.9247, 12.9247, 12.9247, 12.9247, 12.9247, 12.9247, 12.9247, 12.9247, 12.9247, 13.1953, 12.9247
8.97394, 12, 13.1486, 12.8745, 3.74166, -1.14862, 0, 12.8745, 12.8754, 12.8745, 12.8745, 12.8745, 12.8745, 12.8745, 12.8745, 12.8745, 12.8745, 12.8745, 12.8745, 12.8745, 12.8745, 12.8745, 12.8745, 12.8745, 12.8745, 12.8745, 13.1477, 12.8745
8.98184, 20, 13.1026, 12.8247, 4.69042, 6.89735, 0, 12.8247, 12.8253, 12.8247, 12.8247, 12.8247, 12.8247, 12.8247, 12.8247, 12.8247, 12.8247, 12.8247, 12.8247, 12.8247, 12.8247, 12.8247, 12.8247, 12.8247, 12.8247, 12.8247, 13.102, 12.8247
8.98973, 16, 13.0576, 12.7747, 4.24264, 2.94242, 0, 12.7747, 12.7751, 12.7747, 12.7747, 12.7747, 12.7747, 12.7747, 12.7747, 12.7747, 12.7747, 12.7747, 12.7747, 12.7747, 12.7747, 12.7747, 12.7747, 12.7747, 12.7747, 12.7747, 13.0571, 12.7747
8.99762, 4, 13.0133, 12.7248, 2.44949, -9.01326, 0, 12.7248, 12.7251, 12.7248, 12.7248, 12.7248, 12.7248, 12.7248, 12.7248, 12.7248, 12.7248, 12.7248, 12.7248, 12.7248, 12.7248, 12.7248, 12.7248, 12.7248, 12.7248, 12.7248, 13.0129, 12.7248
9.00552, 10, 12.9695, 12.6752, 3.4641, -2.96946, 0, 12.6752, 12.6754, 12.6752, 12.6752, 12.6752, 12.6752, 12.6752, 12.6752, 12.6752, 12.6752, 12.6752, 12.6752, 12.6752, 12.6752, 12.6752, 12.6752, 12.6752, 12.6752, 12.6752, 12.9692, 12.6752
9.01341, 18, 12.9254, 12.6255, 4.47214, 5.07464, 0, 12.6255, 12.6256, 12.6255, 12.6255, 12.6255, 12.6255, 12.6255, 12.6255, 12.6255, 12.6255, 12.6255, 12.6255, 12.6255, 12.6255, 12.6255, 12.6255, 12.6255, 12.6255, 12.6255, 12.9252, 12.6255
9.02131, 22, 12.8808, 12.5758, 4.89898, 9.11919, 0, 12.5758, 12.5759, 12.5758, 12.5758, 12.5758, 12.5758, 12.5758, 12.5758, 12.5758, 12.5758, 12.5758, 12.5758, 12.5758, 12.5758, 12.5758, 12.5758, 12.5758, 12.5758, 12.5758, 12.8807, 12.5758
9.0292, 10, 12.8357, 12.5264, 3.4641, -2.83565, 0, 12.5265, 12.5265, 12.5264, 12.5264, 12.5264, 12.5264, 12.5264, 12.5264, 12.5264, 12.5264, 12.5264, 12.5264, 12.5264, 12.5264, 12.5264, 12.5264, 12.5264, 12.5264, 12.5264, 12.8355, 12.5264
9.03709, 24, 12.7893, 12.477, 5.09902, 11.2107, 0, 12.477, 12.4771, 12.477, 12.477, 12.477, 12.477, 12.477, 12.477, 12.477, 12.477, 12.477, 12.477, 12.477, 12.477, 12.477, 12.477, 12.477, 12.477, 12.477, 12.7892, 12.477
9.04499, 30, 12.7417, 12.4277, 5.65685, 17.2583, 0, 12.4277, 12.4277, 12.4277, 12.4277, 12.4277, 12.4277, 12.4277, 12.4277, 12.4277, 12.4277, 12.4277, 12.4277, 12.4277, 12.4277, 12.4277, 12.4277, 12.4277, 12.4277, 12.4277, 12.7416, 12.4277
9.05288, 14, 12.692, 12.3778, 4, 1.30799, 0, 12.3779, 12.3779, 12.3778, 12.3778, 12.3778, 12.3778, 12.3778, 12.3778, 12.3778, 12.3778, 12.3778, 12.3778, 12.3778, 12.3778, 12.3778, 12.3778, 12.3778, 12.3778, 12.3778, 12.6919, 12.3778
9.06077, 16, 12.6397, 12.327, 4.24264, 3.36029, 0, 12.327, 12.327, 12.327, 12.327, 12.327, 12.327, 12.327, 12.327, 12.327, 12.327, 12.327, 12.327, 12.327, 12.327, 12.327, 12.327, 12.327, 12.327, 12.327, 12.6396, 12.327
9.06867, 16, 12.5846, 12.275, 4.24264, 3.4154, 0, 12.275, 12.275, 12.275, 12.275, 12.275, 12.275, 12.275, 12.275, 12.275, 12.275, 12.275, 12.275, 12.275, 12.275, 12.275, 12.275, 12.275, 12.275, 12.275, 12.5845, 12.275
