   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_74.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
4.16732, 14, 19.3516, 17.6269, 4, -5.35164, 17.6269, 0, 17.6269, 17.877, 18.332, 18.3887, 17.6269, 17.6269, 17.6269, 17.6269, 17.6269, 17.6269, 17.6269, 17.6269, 17.6269, 17.6269, 17.6269, 17.6345
4.17522, 20, 19.244, 17.7136, 4.69042, 0.756025, 17.7136, 0, 17.7136, 17.9638, 18.4032, 18.2979, 17.7136, 17.7136, 17.7136, 17.7136, 17.7136, 17.7136, 17.7136, 17.7136, 17.7136, 17.7136, 17.7136, 17.7199
4.18312, 10, 19.1647, 17.8009, 3.4641, -9.16471, 17.8009, 0, 17.8009, 18.051, 18.4669, 18.2433, 17.8009, 17.8009, 17.8009, 17.8009, 17.8009, 17.8009, 17.8009, 17.8009, 17.8009, 17.8009, 17.8009, 17.806
4.19102, 10, 19.1092, 17.8886, 3.4641, -9.10918, 17.8886, 0, 17.8886, 18.1388, 18.5241, 18.2194, 17.8886, 17.8886, 17.8886, 17.8886, 17.8886, 17.8886, 17.8886, 17.8886, 17.8886, 17.8886, 17.8886, 17.8928
4.19892, 14, 19.0733, 17.9768, 4, -5.0733, 17.9768, 0, 17.9768, 18.227, 18.5756, 18.2209, 17.9768, 17.9768, 17.9768, 17.9768, 17.9768, 17.9768, 17.9768, 17.9768, 17.9768, 17.9768, 17.9768, 17.9802
4.20681, 10, 19.0536, 18.0654, 3.4641, -9.0536, 18.0654, 0, 18.0654, 18.3156, 18.6228, 18.2433, 18.0654, 18.0654, 18.0654, 18.0654, 18.0654, 18.0654, 18.0654, 18.0654, 18.0654, 18.0654, 18.0654, 18.0681
4.21471, 16, 19.0473, 18.1544, 4.24264, -3.04731, 18.1544, 0, 18.1544, 18.4045, 18.6669, 18.2824, 18.1544, 18.1544, 18.1544, 18.1544, 18.1544, 18.1544, 18.1544, 18.1544, 18.1544, 18.1544, 18.1544, 18.1566
4.22261, 10, 19.0522, 18.2437, 3.4641, -9.05224, 18.2437, 0, 18.2437, 18.4939, 18.7092, 18.3346, 18.2437, 18.2437, 18.2437, 18.2437, 18.2437, 18.2437, 18.2437, 18.2437, 18.2437, 18.2437, 18.2437, 18.2455
4.23051, 10, 19.0668, 18.3333, 3.4641, -9.06677, 18.3333, 0, 18.3333, 18.5835, 18.7511, 18.3971, 18.3333, 18.3333, 18.3333, 18.3333, 18.3333, 18.3333, 18.3333, 18.3333, 18.3333, 18.3333, 18.3333, 18.335
4.23841, 16, 19.0897, 18.4233, 4.24264, -3.08971, 18.4233, 0, 18.4233, 18.6735, 18.7937, 18.4675, 18.4233, 18.4233, 18.4233, 18.4233, 18.4233, 18.4233, 18.4233, 18.4233, 18.4233, 18.4233, 18.4233, 18.4249
4.2463, 16, 19.1202, 18.5135, 4.24264, -3.12019, 18.5135, 0, 18.5135, 18.7637, 18.8381, 18.5437, 18.5135, 18.5135, 18.5135, 18.5135, 18.5135, 18.5135, 18.5135, 18.5135, 18.5135, 18.5135, 18.5135, 18.5152
4.2542, 22, 19.1577, 18.604, 4.89898, 2.84234, 18.604, 0, 18.604, 18.8543, 18.8851, 18.6245, 18.604, 18.604, 18.604, 18.604, 18.604, 18.604, 18.604, 18.604, 18.604, 18.604, 18.604, 18.6059
4.2621, 4, 19.2016, 18.6948, 2.44949, -15.2016, 18.6948, 0, 18.6948, 18.9451, 18.9354, 18.7085, 18.6948, 18.6948, 18.6948, 18.6948, 18.6948, 18.6948, 18.6948, 18.6948, 18.6948, 18.6948, 18.6948, 18.6971
4.27, 12, 19.2517, 18.7859, 3.74166, -7.25171, 18.7859, 0, 18.7859, 19.0363, 18.9895, 18.7949, 18.7859, 18.7859, 18.7859, 18.7859, 18.7859, 18.7859, 18.7859, 18.7859, 18.7859, 18.7859, 18.7859, 18.7887
4.2779, 2, 19.3076, 18.8772, 2, -17.3076, 18.8772, 0, 18.8772, 19.1277, 19.0477, 18.8831, 18.8772, 18.8772, 18.8772, 18.8772, 18.8772, 18.8772, 18.8772, 18.8772, 18.8772, 18.8772, 18.8772, 18.8808
4.2858, 12, 19.3691, 18.9688, 3.74166, -7.36906, 18.9688, 0, 18.9688, 19.2195, 19.11, 18.9726, 18.9688, 18.9688, 18.9688, 18.9688, 18.9688, 18.9688, 18.9688, 18.9688, 18.9688, 18.9688, 18.9688, 18.9734
4.29369, 20, 19.4357, 19.0606, 4.69042, 0.564346, 19.0606, 0, 19.0606, 19.3116, 19.1764, 19.063, 19.0606, 19.0606, 19.0606, 19.0606, 19.0606, 19.0606, 19.0606, 19.0606, 19.0606, 19.0606, 19.0606, 19.0665
4.30159, 10, 19.5071, 19.1527, 3.4641, -9.5071, 19.1527, 0, 19.1527, 19.4041, 19.2468, 19.1542, 19.1527, 19.1527, 19.1527, 19.1527, 19.1527, 19.1527, 19.1527, 19.1527, 19.1527, 19.1527, 19.1527, 19.1602
4.30949, 12, 19.583, 19.245, 3.74166, -7.58303, 19.245, 0, 19.245, 19.497, 19.3209, 19.246, 19.245, 19.245, 19.245, 19.245, 19.245, 19.245, 19.245, 19.245, 19.245, 19.245, 19.245, 19.2543
4.31739, 12, 19.6631, 19.3376, 3.74166, -7.66313, 19.3376, 0, 19.3376, 19.5903, 19.3983, 19.3382, 19.3376, 19.3376, 19.3376, 19.3376, 19.3376, 19.3376, 19.3376, 19.3376, 19.3376, 19.3376, 19.3376, 19.3491
4.32528, 10, 19.7471, 19.4304, 3.4641, -9.74709, 19.4304, 0, 19.4304, 19.6843, 19.4787, 19.4307, 19.4304, 19.4304, 19.4304, 19.4304, 19.4304, 19.4304, 19.4304, 19.4304, 19.4304, 19.4304, 19.4304, 19.4444
4.33318, 12, 19.8346, 19.5234, 3.74166, -7.83463, 19.5234, 0, 19.5234, 19.7791, 19.5618, 19.5236, 19.5234, 19.5234, 19.5234, 19.5234, 19.5234, 19.5234, 19.5234, 19.5234, 19.5234, 19.5234, 19.5234, 19.5403
4.34108, 20, 19.9256, 19.6167, 4.69042, 0.0744343, 19.6167, 0, 19.6167, 19.8748, 19.6472, 19.6168, 19.6167, 19.6167, 19.6167, 19.6167, 19.6167, 19.6167, 19.6167, 19.6167, 19.6167, 19.6167, 19.6167, 19.6368
4.34898, 14, 20.0198, 19.7102, 4, -6.01977, 19.7102, 0, 19.7102, 19.9717, 19.7345, 19.7102, 19.7102, 19.7102, 19.7102, 19.7102, 19.7102, 19.7102, 19.7102, 19.7102, 19.7102, 19.7102, 19.7102, 19.7338
4.35688, 26, 20.1172, 19.8039, 5.2915, 5.88277, 19.8039, 0, 19.8039, 20.0702, 19.8234, 19.8039, 19.8039, 19.8039, 19.8039, 19.8039, 19.8039, 19.8039, 19.8039, 19.8039, 19.8039, 19.8039, 19.8039, 19.8312
4.36477, 16, 20.2181, 19.8978, 4.24264, -4.21811, 19.8978, 0, 19.8978, 20.1708, 19.9137, 19.8978, 19.8978, 19.8978, 19.8978, 19.8978, 19.8978, 19.8978, 19.8978, 19.8978, 19.8978, 19.8978, 19.8978, 19.9291
4.37267, 28, 20.3228, 19.9919, 5.47723, 7.67724, 19.9919, 0, 19.9919, 20.2742, 20.0052, 19.992, 19.9919, 19.9919, 19.9919, 19.9919, 19.9919, 19.9919, 19.9919, 19.9919, 19.9919, 19.9919, 19.9919, 20.0273
4.38057, 4, 20.4317, 20.0863, 2.44949, -16.4317, 20.0863, 0, 20.0863, 20.3811, 20.0975, 20.0863, 20.0863, 20.0863, 20.0863, 20.0863, 20.0863, 20.0863, 20.0863, 20.0863, 20.0863, 20.0863, 20.0863, 20.1257
4.38847, 16, 20.5458, 20.1809, 4.24264, -4.54575, 20.1809, 0, 20.1809, 20.4926, 20.1906, 20.1809, 20.1809, 20.1809, 20.1809, 20.1809, 20.1809, 20.1809, 20.1809, 20.1809, 20.1809, 20.1809, 20.1809, 20.2243
4.39637, 30, 20.6661, 20.2757, 5.65685, 9.33386, 20.2757, 0, 20.2757, 20.6102, 20.2844, 20.2757, 20.2757, 20.2757, 20.2757, 20.2757, 20.2757, 20.2757, 20.2757, 20.2757, 20.2757, 20.2757, 20.2757, 20.3229
4.40427, 18, 20.7944, 20.3707, 4.47214, -2.79445, 20.3707, 0, 20.3707, 20.7358, 20.3786, 20.3707, 20.3707, 20.3707, 20.3707, 20.3707, 20.3707, 20.3707, 20.3707, 20.3707, 20.3707, 20.3707, 20.3707, 20.4215
4.41216, 18, 20.9328, 20.466, 4.47214, -2.93282, 20.466, 0, 20.466, 20.8715, 20.4734, 20.466, 20.466, 20.466, 20.466, 20.466, 20.466, 20.466, 20.466, 20.466, 20.466, 20.466, 20.466, 20.5198
4.42006, 20, 21.084, 20.5614, 4.69042, -1.084, 20.5614, 0, 20.5614, 21.0204, 20.5685, 20.5614, 20.5614, 20.5614, 20.5614, 20.5614, 20.5614, 20.5614, 20.5614, 20.5614, 20.5614, 20.5614, 20.5614, 20.618
4.42796, 28, 21.2515, 20.6571, 5.47723, 6.74845, 20.6571, 0, 20.6571, 21.186, 20.6639, 20.6571, 20.6571, 20.6571, 20.6571, 20.6571, 20.6571, 20.6571, 20.6571, 20.6571, 20.6571, 20.6571, 20.6571, 20.7158
4.43586, 18, 21.4398, 20.7529, 4.47214, -3.4398, 20.7529, 0, 20.7529, 21.3727, 20.7596, 20.7529, 20.7529, 20.7529, 20.7529, 20.7529, 20.7529, 20.7529, 20.7529, 20.7529, 20.7529, 20.7529, 20.7529, 20.8133
4.44376, 32, 21.6542, 20.849, 5.83095, 10.3458, 20.849, 0, 20.849, 21.5862, 20.8556, 20.849, 20.849, 20.849, 20.849, 20.849, 20.849, 20.849, 20.849, 20.849, 20.849, 20.849, 20.849, 20.9104
4.45165, 32, 21.9012, 20.9453, 5.83095, 10.0988, 20.9453, 0, 20.9453, 21.8327, 20.9519, 20.9453, 20.9453, 20.9453, 20.9453, 20.9453, 20.9453, 20.9453, 20.9453, 20.9453, 20.9453, 20.9453, 20.9453, 21.0071
4.45955, 30, 22.1885, 21.0418, 5.65685, 7.81146, 21.0418, 0, 21.0418, 22.1201, 21.0484, 21.0418, 21.0418, 21.0418, 21.0418, 21.0418, 21.0418, 21.0418, 21.0418, 21.0418, 21.0418, 21.0418, 21.0418, 21.1035
4.46745, 38, 22.5251, 21.1384, 6.32456, 15.4749, 21.1384, 0, 21.1384, 22.4572, 21.1452, 21.1384, 21.1384, 21.1384, 21.1384, 21.1384, 21.1384, 21.1384, 21.1384, 21.1384, 21.1384, 21.1384, 21.1384, 21.1996
4.47535, 18, 22.9212, 21.2353, 4.47214, -4.92115, 21.2353, 0, 21.2353, 22.8541, 21.2422, 21.2353, 21.2353, 21.2353, 21.2353, 21.2353, 21.2353, 21.2353, 21.2353, 21.2353, 21.2353, 21.2353, 21.2353, 21.2955
4.48325, 32, 23.3879, 21.3324, 5.83095, 8.61213, 21.3324, 0, 21.3324, 23.322, 21.3394, 21.3324, 21.3324, 21.3324, 21.3324, 21.3324, 21.3324, 21.3324, 21.3324, 21.3324, 21.3324, 21.3324, 21.3324, 21.3913
4.49114, 40, 23.9374, 21.4297, 6.48074, 16.0626, 21.4297, 0, 21.4297, 23.8729, 21.4368, 21.4297, 21.4297, 21.4297, 21.4297, 21.4297, 21.4297, 21.4297, 21.4297, 21.4297, 21.4297, 21.4297, 21.4297, 21.4869
4.49904, 24, 24.5822, 21.5271, 5.09902, -0.582201, 21.5271, 0, 21.5271, 24.5194, 21.5345, 21.5271, 21.5271, 21.5271, 21.5271, 21.5271, 21.5271, 21.5271, 21.5271, 21.5271, 21.5271, 21.5271, 21.5271, 21.5826
4.50694, 14, 25.335, 21.6247, 4, -11.335, 21.6247, 0, 21.6247, 25.2738, 21.6323, 21.6247, 21.6247, 21.6247, 21.6247, 21.6247, 21.6247, 21.6247, 21.6247, 21.6247, 21.6247, 21.6247, 21.6247, 21.6783
4.51484, 28, 26.2075, 21.7225, 5.47723, 1.7925, 21.7225, 0, 21.7225, 26.148, 21.7304, 21.7225, 21.7225, 21.7225, 21.7225, 21.7225, 21.7225, 21.7225, 21.7225, 21.7225, 21.7225, 21.7225, 21.7225, 21.7742
4.52274, 42, 27.21, 21.8205, 6.63325, 14.79, 21.8205, 0, 21.8205, 27.1521, 21.8288, 21.8205, 21.8205, 21.8205, 21.8205, 21.8205, 21.8205, 21.8205, 21.8205, 21.8205, 21.8205, 21.8205, 21.8205, 21.8702
4.53063, 22, 28.3503, 21.9187, 4.89898, -6.35029, 21.9187, 0, 21.9187, 28.2939, 21.9274, 21.9187, 21.9187, 21.9187, 21.9187, 21.9187, 21.9187, 21.9187, 21.9187, 21.9187, 21.9187, 21.9187, 21.9187, 21.9663
4.53853, 26, 29.6326, 22.017, 5.2915, -3.6326, 22.017, 0, 22.017, 29.5776, 22.0262, 22.017, 22.017, 22.017, 22.017, 22.017, 22.017, 22.017, 22.017, 22.017, 22.017, 22.017, 22.017, 22.0627
4.54643, 30, 31.0566, 22.1154, 5.65685, -1.05662, 22.1154, 0, 22.1154, 31.0029, 22.1253, 22.1154, 22.1154, 22.1154, 22.1154, 22.1154, 22.1154, 22.1154, 22.1154, 22.1154, 22.1154, 22.1154, 22.1154, 22.1592
4.55433, 40, 32.6165, 22.214, 6.48074, 7.3835, 22.214, 0, 22.214, 32.5639, 22.2248, 22.214, 22.214, 22.214, 22.214, 22.214, 22.214, 22.214, 22.214, 22.214, 22.214, 22.214, 22.214, 22.2559
4.56223, 48, 34.3002, 22.3128, 7.07107, 13.6998, 22.3128, 0, 22.3128, 34.2485, 22.3245, 22.3128, 22.3128, 22.3128, 22.3128, 22.3128, 22.3128, 22.3128, 22.3128, 22.3128, 22.3128, 22.3128, 22.3128, 22.3527
4.57012, 46, 36.0884, 22.4117, 6.9282, 9.91164, 22.4117, 0, 22.4117, 36.0374, 22.4246, 22.4117, 22.4117, 22.4117, 22.4117, 22.4117, 22.4117, 22.4117, 22.4117, 22.4117, 22.4117, 22.4117, 22.4117, 22.4497
4.57802, 52, 37.955, 22.5107, 7.34847, 14.045, 22.5107, 0, 22.5107, 37.9046, 22.5251, 22.5107, 22.5107, 22.5107, 22.5107, 22.5107, 22.5107, 22.5107, 22.5107, 22.5107, 22.5107, 22.5107, 22.5107, 22.5467
4.58592, 52, 39.8671, 22.6099, 7.34847, 12.1329, 22.6099, 0, 22.6099, 39.817, 22.6261, 22.6099, 22.6099, 22.6099, 22.6099, 22.6099, 22.6099, 22.6099, 22.6099, 22.6099, 22.6099, 22.6099, 22.6099, 22.6439
4.59382, 54, 41.7854, 22.7092, 7.48331, 12.2146, 22.7092, 0, 22.7092, 41.7354, 22.7274, 22.7092, 22.7092, 22.7092, 22.7092, 22.7092, 22.7092, 22.7092, 22.7092, 22.7092, 22.7092, 22.7092, 22.7092, 22.7411
4.60172, 46, 43.6659, 22.8087, 6.9282, 2.33406, 22.8087, 0, 22.8087, 43.6156, 22.8293, 22.8087, 22.8087, 22.8087, 22.8087, 22.8087, 22.8087, 22.8087, 22.8087, 22.8087, 22.8087, 22.8087, 22.8087, 22.8384
4.60961, 60, 45.4611, 22.9083, 7.87401, 14.5389, 22.9083, 0, 22.9083, 45.4101, 22.9317, 22.9083, 22.9083, 22.9083, 22.9083, 22.9083, 22.9083, 22.9083, 22.9083, 22.9083, 22.9083, 22.9083, 22.9083, 22.9357
4.61751, 66, 47.1222, 23.008, 8.24621, 18.8778, 23.008, 0, 23.008, 47.0702, 23.0347, 23.008, 23.008, 23.008, 23.008, 23.008, 23.008, 23.008, 23.008, 23.008, 23.008, 23.008, 23.008, 23.0332
4.62541, 54, 48.6012, 23.1078, 7.48331, 5.3988, 23.1078, 0, 23.1078, 48.5478, 23.1382, 23.1078, 23.1078, 23.1078, 23.1078, 23.1078, 23.1078, 23.1078, 23.1078, 23.1078, 23.1078, 23.1078, 23.1078, 23.1308
4.63331, 72, 49.8539, 23.2078, 8.60233, 22.1461, 23.2078, 0, 23.2078, 49.7986, 23.2423, 23.2078, 23.2078, 23.2078, 23.2078, 23.2078, 23.2078, 23.2078, 23.2078, 23.2078, 23.2078, 23.2078, 23.2078, 23.2285
4.64121, 62, 50.8418, 23.3078, 8, 11.1582, 23.3078, 0, 23.3078, 50.7841, 23.347, 23.3078, 23.3078, 23.3078, 23.3078, 23.3078, 23.3078, 23.3078, 23.3078, 23.3078, 23.3078, 23.3078, 23.3078, 23.3263
4.6491, 38, 51.534, 23.408, 6.32456, -13.534, 23.408, 0, 23.408, 51.4735, 23.4522, 23.408, 23.408, 23.408, 23.408, 23.408, 23.408, 23.408, 23.408, 23.408, 23.408, 23.408, 23.408, 23.4244
4.657, 34, 51.9097, 23.5083, 6, -17.9097, 23.5083, 0, 23.5083, 51.8458, 23.5578, 23.5083, 23.5083, 23.5083, 23.5083, 23.5083, 23.5083, 23.5083, 23.5083, 23.5083, 23.5083, 23.5083, 23.5083, 23.5226
4.6649, 38, 51.9588, 23.6087, 6.32456, -13.9588, 23.6087, 0, 23.6087, 51.8912, 23.6639, 23.6087, 23.6087, 23.6087, 23.6087, 23.6087, 23.6087, 23.6087, 23.6087, 23.6087, 23.6087, 23.6087, 23.6087, 23.6211
4.6728, 42, 51.6827, 23.7092, 6.63325, -9.68274, 23.7092, 0, 23.7092, 51.6111, 23.7702, 23.7092, 23.7092, 23.7092, 23.7092, 23.7092, 23.7092, 23.7092, 23.7092, 23.7092, 23.7092, 23.7092, 23.7092, 23.7199
4.6807, 42, 51.0944, 23.8098, 6.63325, -9.09442, 23.8098, 0, 23.8098, 51.0184, 23.8768, 23.8098, 23.8098, 23.8098, 23.8098, 23.8098, 23.8098, 23.8098, 23.8098, 23.8098, 23.8098, 23.8098, 23.8098, 23.8188
4.68859, 38, 50.2174, 23.9105, 6.32456, -12.2174, 23.9105, 0, 23.9105, 50.137, 23.9833, 23.9105, 23.9105, 23.9105, 23.9105, 23.9105, 23.9105, 23.9105, 23.9105, 23.9105, 23.9105, 23.9105, 23.9105, 23.9181
4.69649, 44, 49.0844, 24.0113, 6.78233, -5.08439, 24.0113, 0, 24.0113, 48.9996, 24.0898, 24.0113, 24.0113, 24.0113, 24.0113, 24.0113, 24.0113, 24.0113, 24.0113, 24.0113, 24.0113, 24.0113, 24.0113, 24.0176
4.70439, 40, 47.7358, 24.1121, 6.48074, -7.73577, 24.1121, 0, 24.1121, 47.6468, 24.1959, 24.1121, 24.1121, 24.1121, 24.1121, 24.1121, 24.1121, 24.1121, 24.1121, 24.1121, 24.1121, 24.1121, 24.1121, 24.1173
4.71229, 30, 46.2171, 24.2131, 5.65685, -16.2171, 24.2131, 0, 24.2131, 46.1243, 24.3017, 24.2131, 24.2131, 24.2131, 24.2131, 24.2131, 24.2131, 24.2131, 24.2131, 24.2131, 24.2131, 24.2131, 24.2131, 24.2173
4.72019, 32, 44.5765, 24.3141, 5.83095, -12.5765, 24.3141, 0, 24.3141, 44.4804, 24.4069, 24.3141, 24.3141, 24.3141, 24.3141, 24.3141, 24.3141, 24.3141, 24.3141, 24.3141, 24.3141, 24.3141, 24.3141, 24.3174
4.72808, 24, 42.863, 24.4151, 5.09902, -18.863, 24.4151, 0, 24.4151, 42.7641, 24.5113, 24.4151, 24.4151, 24.4151, 24.4151, 24.4151, 24.4151, 24.4151, 24.4151, 24.4151, 24.4151, 24.4151, 24.4151, 24.4178
4.73598, 16, 41.1236, 24.5163, 4.24264, -25.1236, 24.5163, 0, 24.5163, 41.0228, 24.6149, 24.5163, 24.5163, 24.5163, 24.5163, 24.5163, 24.5163, 24.5163, 24.5163, 24.5163, 24.5163, 24.5163, 24.5163, 24.5184
4.74388, 24, 39.4016, 24.6175, 5.09902, -15.4016, 24.6175, 0, 24.6175, 39.2998, 24.7176, 24.6175, 24.6175, 24.6175, 24.6175, 24.6175, 24.6175, 24.6175, 24.6175, 24.6175, 24.6175, 24.6175, 24.6175, 24.6191
4.75178, 26, 37.735, 24.7187, 5.2915, -11.735, 24.7187, 0, 24.7187, 37.633, 24.8194, 24.7187, 24.7187, 24.7187, 24.7187, 24.7187, 24.7187, 24.7187, 24.7187, 24.7187, 24.7187, 24.7187, 24.7187, 24.72
4.75968, 30, 36.1559, 24.82, 5.65685, -6.15585, 24.82, 0, 24.82, 36.0547, 24.9201, 24.82, 24.82, 24.82, 24.82, 24.82, 24.82, 24.82, 24.82, 24.82, 24.82, 24.82, 24.82, 24.8209
4.76757, 14, 34.6887, 24.9213, 4, -20.6887, 24.9213, 0, 24.9213, 34.5893, 25.02, 24.9213, 24.9213, 24.9213, 24.9213, 24.9213, 24.9213, 24.9213, 24.9213, 24.9213, 24.9213, 24.9213, 24.9213, 24.922
4.77547, 18, 33.3514, 25.0226, 4.47214, -15.3514, 25.0226, 0, 25.0226, 33.2546, 25.1189, 25.0226, 25.0226, 25.0226, 25.0226, 25.0226, 25.0226, 25.0226, 25.0226, 25.0226, 25.0226, 25.0226, 25.0226, 25.0232
4.78337, 22, 32.1547, 25.124, 4.89898, -10.1547, 25.124, 0, 25.124, 32.0613, 25.2169, 25.124, 25.124, 25.124, 25.124, 25.124, 25.124, 25.124, 25.124, 25.124, 25.124, 25.124, 25.124, 25.1244
4.79127, 16, 31.1036, 25.2254, 4.24264, -15.1036, 25.2254, 0, 25.2254, 31.0144, 25.3143, 25.2254, 25.2254, 25.2254, 25.2254, 25.2254, 25.2254, 25.2254, 25.2254, 25.2254, 25.2254, 25.2254, 25.2254, 25.2257
4.79917, 14, 30.1973, 25.3268, 4, -16.1973, 25.3268, 0, 25.3268, 30.1127, 25.4111, 25.3268, 25.3268, 25.3268, 25.3268, 25.3268, 25.3268, 25.3268, 25.3268, 25.3268, 25.3268, 25.3268, 25.3268, 25.327
4.80707, 14, 29.4304, 25.4282, 4, -15.4304, 25.4282, 0, 25.4282, 29.3509, 25.5075, 25.4282, 25.4282, 25.4282, 25.4282, 25.4282, 25.4282, 25.4282, 25.4282, 25.4282, 25.4282, 25.4282, 25.4282, 25.4284
4.81496, 24, 28.7947, 25.5296, 5.09902, -4.7947, 25.5296, 0, 25.5296, 28.7205, 25.6036, 25.5296, 25.5296, 25.5296, 25.5296, 25.5296, 25.5296, 25.5296, 25.5296, 25.5296, 25.5296, 25.5296, 25.5296, 25.5298
4.82286, 28, 28.279, 25.6311, 5.47723, -0.27899, 25.6311, 0, 25.6311, 28.2103, 25.6995, 25.6311, 25.6311, 25.6311, 25.6311, 25.6311, 25.6311, 25.6311, 25.6311, 25.6311, 25.6311, 25.6311, 25.6311, 25.6313
4.83076, 6, 27.8709, 25.7325, 2.82843, -21.8709, 25.7325, 0, 25.7325, 27.8077, 25.7955, 25.7325, 25.7325, 25.7325, 25.7325, 25.7325, 25.7325, 25.7325, 25.7325, 25.7325, 25.7325, 25.7325, 25.7325, 25.7328
4.83866, 6, 27.5575, 25.834, 2.82843, -21.5575, 25.834, 0, 25.834, 27.4995, 25.8916, 25.834, 25.834, 25.834, 25.834, 25.834, 25.834, 25.834, 25.834, 25.834, 25.834, 25.834, 25.834, 25.8343
4.84655, 14, 27.3256, 25.9354, 4, -13.3256, 25.9354, 0, 25.9354, 27.2727, 25.9879, 25.9354, 25.9354, 25.9354, 25.9354, 25.9354, 25.9354, 25.9354, 25.9354, 25.9354, 25.9354, 25.9354, 25.9354, 25.9358
4.85445, 8, 27.1629, 26.0368, 3.16228, -19.1629, 26.0368, 0, 26.0368, 27.1147, 26.0846, 26.0368, 26.0368, 26.0368, 26.0368, 26.0368, 26.0368, 26.0368, 26.0368, 26.0368, 26.0368, 26.0368, 26.0368, 26.0373
4.86235, 14, 27.0579, 26.1383, 4, -13.0579, 26.1383, 0, 26.1383, 27.0139, 26.1816, 26.1383, 26.1383, 26.1383, 26.1383, 26.1383, 26.1383, 26.1383, 26.1383, 26.1383, 26.1383, 26.1383, 26.1383, 26.1389
4.87025, 24, 27.0001, 26.2397, 5.09902, -3.00008, 26.2397, 0, 26.2397, 26.96, 26.279, 26.2397, 26.2397, 26.2397, 26.2397, 26.2397, 26.2397, 26.2397, 26.2397, 26.2397, 26.2397, 26.2397, 26.2397, 26.2404
4.87815, 22, 26.9805, 26.341, 4.89898, -4.98047, 26.341, 0, 26.341, 26.9437, 26.3769, 26.341, 26.341, 26.341, 26.341, 26.341, 26.341, 26.341, 26.341, 26.341, 26.341, 26.341, 26.341, 26.342
4.88604, 10, 26.9913, 26.4424, 3.4641, -16.9913, 26.4424, 0, 26.4424, 26.9574, 26.4752, 26.4424, 26.4424, 26.4424, 26.4424, 26.4424, 26.4424, 26.4424, 26.4424, 26.4424, 26.4424, 26.4424, 26.4424, 26.4435
4.89394, 10, 27.026, 26.5437, 3.4641, -17.026, 26.5437, 0, 26.5437, 26.9944, 26.5739, 26.5437, 26.5437, 26.5437, 26.5437, 26.5437, 26.5437, 26.5437, 26.5437, 26.5437, 26.5437, 26.5437, 26.5437, 26.5451
4.90184, 26, 27.0792, 26.645, 5.2915, -1.07916, 26.645, 0, 26.645, 27.0495, 26.673, 26.645, 26.645, 26.645, 26.645, 26.645, 26.645, 26.645, 26.645, 26.645, 26.645, 26.645, 26.645, 26.6467
4.90974, 12, 27.1465, 26.7463, 3.74166, -15.1465, 26.7463, 0, 26.7463, 27.1184, 26.7725, 26.7463, 26.7463, 26.7463, 26.7463, 26.7463, 26.7463, 26.7463, 26.7463, 26.7463, 26.7463, 26.7463, 26.7463, 26.7483
4.91764, 14, 27.2246, 26.8475, 4, -13.2246, 26.8475, 0, 26.8475, 27.1975, 26.8723, 26.8475, 26.8475, 26.8475, 26.8475, 26.8475, 26.8475, 26.8475, 26.8475, 26.8475, 26.8475, 26.8475, 26.8475, 26.8498
4.92553, 8, 27.3106, 26.9487, 3.16228, -19.3106, 26.9487, 0, 26.9487, 27.2843, 26.9723, 26.9487, 26.9487, 26.9487, 26.9487, 26.9487, 26.9487, 26.9487, 26.9487, 26.9487, 26.9487, 26.9487, 26.9487, 26.9513
4.93343, 30, 27.4026, 27.0498, 5.65685, 2.59744, 27.0498, 0, 27.0498, 27.3768, 27.0726, 27.0498, 27.0498, 27.0498, 27.0498, 27.0498, 27.0498, 27.0498, 27.0498, 27.0498, 27.0498, 27.0498, 27.0498, 27.0528
4.94133, 8, 27.4988, 27.1509, 3.16228, -19.4988, 27.1509, 0, 27.1509, 27.4733, 27.1731, 27.1509, 27.1509, 27.1509, 27.1509, 27.1509, 27.1509, 27.1509, 27.1509, 27.1509, 27.1509, 27.1509, 27.1509, 27.1543
4.94923, 8, 27.5983, 27.2519, 3.16228, -19.5983, 27.2519, 0, 27.2519, 27.5728, 27.2737, 27.2519, 27.2519, 27.2519, 27.2519, 27.2519, 27.2519, 27.2519, 27.2519, 27.2519, 27.2519, 27.2519, 27.2519, 27.2557
4.95713, 30, 27.7, 27.3528, 5.65685, 2.3, 27.3528, 0, 27.3528, 27.6743, 27.3744, 27.3528, 27.3528, 27.3528, 27.3528, 27.3528, 27.3528, 27.3528, 27.3528, 27.3528, 27.3528, 27.3528, 27.3528, 27.357
4.96502, 6, 27.8033, 27.4537, 2.82843, -21.8033, 27.4537, 0, 27.4537, 27.7774, 27.4751, 27.4537, 27.4537, 27.4537, 27.4537, 27.4537, 27.4537, 27.4537, 27.4537, 27.4537, 27.4537, 27.4537, 27.4537, 27.4582
4.97292, 16, 27.9078, 27.5546, 4.24264, -11.9078, 27.5546, 0, 27.5546, 27.8816, 27.576, 27.5546, 27.5546, 27.5546, 27.5546, 27.5546, 27.5546, 27.5546, 27.5546, 27.5546, 27.5546, 27.5546, 27.5546, 27.5594
