   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_76.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
8.80281, 10, 9.95511, 9.12485, 3.4641, 0.0448895, 9.12485, 0, 9.12486, 9.32558, 9.12485, 9.12485, 9.12485, 9.12485, 9.12485, 9.12485, 9.12485, 9.12485, 9.12485, 9.12485, 9.12485, 9.12485, 9.12485, 9.12485, 9.12485, 9.12485, 9.12485, 9.75438, 9.12485
8.81071, 16, 9.89612, 9.13278, 4.24264, 6.10388, 9.13278, 0, 9.13279, 9.29806, 9.13278, 9.13278, 9.13278, 9.13278, 9.13278, 9.13278, 9.13278, 9.13278, 9.13278, 9.13278, 9.13278, 9.13278, 9.13278, 9.13278, 9.13278, 9.13278, 9.13278, 9.73084, 9.13278
8.8186, 12, 9.84033, 9.14, 3.74166, 2.15967, 9.14, 0, 9.14001, 9.27495, 9.14, 9.14, 9.14, 9.14, 9.14, 9.14, 9.14, 9.14, 9.14, 9.14, 9.14, 9.14, 9.14, 9.14, 9.14001, 9.14, 9.14, 9.70538, 9.14
8.8265, 20, 9.78863, 9.14723, 4.69042, 10.2114, 9.14723, 0, 9.14723, 9.25648, 9.14723, 9.14723, 9.14723, 9.14723, 9.14723, 9.14723, 9.14723, 9.14723, 9.14723, 9.14723, 9.14723, 9.14723, 9.14723, 9.14723, 9.14723, 9.14723, 9.14723, 9.67937, 9.14723
8.8344, 18, 9.74144, 9.15468, 4.47214, 8.25856, 9.15468, 0, 9.15468, 9.24239, 9.15468, 9.15468, 9.15468, 9.15468, 9.15468, 9.15468, 9.15468, 9.15468, 9.15468, 9.15468, 9.15468, 9.15468, 9.15468, 9.15468, 9.15468, 9.15468, 9.15468, 9.65373, 9.15468
8.84229, 18, 9.69814, 9.1616, 4.47214, 8.30186, 9.1616, 0, 9.16161, 9.23142, 9.1616, 9.1616, 9.1616, 9.1616, 9.1616, 9.1616, 9.1616, 9.1616, 9.1616, 9.1616, 9.1616, 9.1616, 9.1616, 9.1616, 9.1616, 9.1616, 9.1616, 9.62831, 9.1616
8.85019, 18, 9.65806, 9.16722, 4.47214, 8.34194, 9.16722, 0, 9.16722, 9.22234, 9.16722, 9.16722, 9.16722, 9.16722, 9.16722, 9.16722, 9.16722, 9.16722, 9.16722, 9.16722, 9.16722, 9.16722, 9.16722, 9.16722, 9.16722, 9.16722, 9.16722, 9.60294, 9.16722
8.85809, 20, 9.621, 9.17121, 4.69042, 10.379, 9.17121, 0, 9.17122, 9.21436, 9.17121, 9.17121, 9.17121, 9.17121, 9.17121, 9.17121, 9.17121, 9.17121, 9.17121, 9.17121, 9.17121, 9.17121, 9.17121, 9.17121, 9.17121, 9.17121, 9.17121, 9.57785, 9.17121
8.86598, 24, 9.58784, 9.17439, 5.09902, 14.4122, 9.17439, 0, 9.17439, 9.20788, 9.17439, 9.17439, 9.17439, 9.17439, 9.17439, 9.17439, 9.17439, 9.17439, 9.17439, 9.17439, 9.17439, 9.17439, 9.17439, 9.17439, 9.17439, 9.17439, 9.17439, 9.55434, 9.17439
8.87388, 12, 9.55943, 9.17757, 3.74166, 2.44057, 9.17757, 0, 9.17757, 9.20336, 9.17757, 9.17757, 9.17757, 9.17757, 9.17757, 9.17757, 9.17757, 9.17757, 9.17757, 9.17757, 9.17757, 9.17757, 9.17757, 9.17757, 9.17757, 9.17757, 9.17757, 9.53364, 9.17757
8.88178, 18, 9.53601, 9.18097, 4.47214, 8.46399, 9.18097, 0, 9.18097, 9.20065, 9.18097, 9.18097, 9.18097, 9.18097, 9.18097, 9.18097, 9.18097, 9.18097, 9.18097, 9.18097, 9.18097, 9.18097, 9.18097, 9.18097, 9.18097, 9.18097, 9.18097, 9.51632, 9.18097
8.88967, 6, 9.51676, 9.18379, 2.82843, -3.51676, 9.18379, 0, 9.18379, 9.1987, 9.18379, 9.18379, 9.18379, 9.18379, 9.18379, 9.18379, 9.18379, 9.18379, 9.18379, 9.18379, 9.18379, 9.18379, 9.18379, 9.18379, 9.18379, 9.18379, 9.18379, 9.50185, 9.18379
8.89757, 22, 9.50066, 9.18508, 4.89898, 12.4993, 9.18508, 0, 9.18508, 9.19627, 9.18508, 9.18508, 9.18508, 9.18508, 9.18508, 9.18508, 9.18508, 9.18508, 9.18508, 9.18508, 9.18508, 9.18508, 9.18508, 9.18508, 9.18508, 9.18508, 9.18508, 9.48946, 9.18508
8.90547, 14, 9.4873, 9.18456, 4, 4.5127, 9.18456, 0, 9.18457, 9.1929, 9.18456, 9.18456, 9.18456, 9.18456, 9.18456, 9.18456, 9.18456, 9.18456, 9.18456, 9.18456, 9.18456, 9.18456, 9.18456, 9.18456, 9.18456, 9.18456, 9.18456, 9.47896, 9.18456
8.91336, 14, 9.47744, 9.18314, 4, 4.52256, 9.18314, 0, 9.18314, 9.1893, 9.18314, 9.18314, 9.18314, 9.18314, 9.18314, 9.18314, 9.18314, 9.18314, 9.18314, 9.18314, 9.18314, 9.18314, 9.18314, 9.18314, 9.18314, 9.18314, 9.18314, 9.47128, 9.18314
8.92126, 6, 9.47176, 9.18172, 2.82843, -3.47176, 9.18172, 0, 9.18172, 9.18623, 9.18172, 9.18172, 9.18172, 9.18172, 9.18172, 9.18172, 9.18172, 9.18172, 9.18172, 9.18172, 9.18172, 9.18172, 9.18172, 9.18172, 9.18172, 9.18172, 9.18172, 9.46724, 9.18172
8.92916, 14, 9.47012, 9.18042, 4, 4.52988, 9.18042, 0, 9.18042, 9.1837, 9.18042, 9.18042, 9.18042, 9.18042, 9.18042, 9.18042, 9.18042, 9.18042, 9.18042, 9.18042, 9.18042, 9.18042, 9.18042, 9.18042, 9.18042, 9.18042, 9.18042, 9.46683, 9.18042
8.93705, 16, 9.47157, 9.17862, 4.24264, 6.52843, 9.17862, 0, 9.17862, 9.18098, 9.17862, 9.17862, 9.17862, 9.17862, 9.17862, 9.17862, 9.17862, 9.17862, 9.17862, 9.17862, 9.17862, 9.17862, 9.17862, 9.17862, 9.17862, 9.17862, 9.17862, 9.4692, 9.17862
8.94495, 16, 9.47434, 9.1749, 4.24264, 6.52566, 9.1749, 0, 9.1749, 9.1766, 9.1749, 9.1749, 9.1749, 9.1749, 9.1749, 9.1749, 9.1749, 9.1749, 9.1749, 9.1749, 9.1749, 9.1749, 9.1749, 9.1749, 9.1749, 9.1749, 9.1749, 9.47264, 9.1749
8.95284, 10, 9.47812, 9.16935, 3.4641, 0.52188, 9.16935, 0, 9.16935, 9.17055, 9.16935, 9.16935, 9.16935, 9.16935, 9.16935, 9.16935, 9.16935, 9.16935, 9.16935, 9.16935, 9.16935, 9.16935, 9.16935, 9.16935, 9.16935, 9.16935, 9.16935, 9.47691, 9.16935
8.96074, 12, 9.48338, 9.16288, 3.74166, 2.51662, 9.16288, 0, 9.16288, 9.16373, 9.16288, 9.16288, 9.16288, 9.16288, 9.16288, 9.16288, 9.16288, 9.16288, 9.16288, 9.16288, 9.16288, 9.16288, 9.16288, 9.16288, 9.16288, 9.16288, 9.16288, 9.48252, 9.16288
8.96864, 12, 9.49058, 9.15641, 3.74166, 2.50942, 9.15641, 0, 9.15641, 9.15701, 9.15641, 9.15641, 9.15641, 9.15641, 9.15641, 9.15641, 9.15641, 9.15641, 9.15641, 9.15641, 9.15641, 9.15641, 9.15641, 9.15641, 9.15641, 9.15641, 9.15641, 9.48998, 9.15641
8.97653, 10, 9.4992, 9.14989, 3.4641, 0.500798, 9.14989, 0, 9.1499, 9.15031, 9.14989, 9.14989, 9.14989, 9.14989, 9.14989, 9.14989, 9.14989, 9.14989, 9.14989, 9.14989, 9.14989, 9.14989, 9.14989, 9.14989, 9.1499, 9.14989, 9.14989, 9.49878, 9.14989
8.98443, 18, 9.50806, 9.14264, 4.47214, 8.49194, 9.14264, 0, 9.14264, 9.14293, 9.14264, 9.14264, 9.14264, 9.14264, 9.14264, 9.14264, 9.14264, 9.14264, 9.14264, 9.14264, 9.14264, 9.14264, 9.14264, 9.14264, 9.14264, 9.14264, 9.14264, 9.50776, 9.14264
8.99233, 18, 9.51547, 9.13343, 4.47214, 8.48453, 9.13343, 0, 9.13344, 9.13364, 9.13343, 9.13343, 9.13343, 9.13343, 9.13343, 9.13343, 9.13343, 9.13343, 9.13343, 9.13343, 9.13343, 9.13343, 9.13343, 9.13343, 9.13343, 9.13343, 9.13343, 9.51526, 9.13343
9.00023, 6, 9.52115, 9.12247, 2.82843, -3.52115, 9.12247, 0, 9.12248, 9.12262, 9.12247, 9.12247, 9.12247, 9.12247, 9.12247, 9.12247, 9.12247, 9.12247, 9.12247, 9.12247, 9.12247, 9.12247, 9.12247, 9.12247, 9.12247, 9.12247, 9.12247, 9.521, 9.12247
9.00812, 12, 9.52552, 9.11064, 3.74166, 2.47448, 9.11064, 0, 9.11064, 9.11074, 9.11064, 9.11064, 9.11064, 9.11064, 9.11064, 9.11064, 9.11064, 9.11064, 9.11064, 9.11064, 9.11064, 9.11064, 9.11064, 9.11064, 9.11064, 9.11064, 9.11064, 9.52542, 9.11064
9.01602, 8, 9.52907, 9.09881, 3.16228, -1.52907, 9.09881, 0, 9.09882, 9.09888, 9.09881, 9.09881, 9.09881, 9.09881, 9.09881, 9.09881, 9.09881, 9.09881, 9.09881, 9.09881, 9.09881, 9.09881, 9.09881, 9.09881, 9.09881, 9.09881, 9.09881, 9.52899, 9.09881
9.02391, 10, 9.53105, 9.08665, 3.4641, 0.46895, 9.08665, 0, 9.08665, 9.0867, 9.08665, 9.08665, 9.08665, 9.08665, 9.08665, 9.08665, 9.08665, 9.08665, 9.08665, 9.08665, 9.08665, 9.08665, 9.08665, 9.08665, 9.08665, 9.08665, 9.08665, 9.53099, 9.08665
9.03181, 12, 9.53047, 9.07347, 3.74166, 2.46953, 9.07347, 0, 9.07348, 9.07351, 9.07347, 9.07347, 9.07347, 9.07347, 9.07347, 9.07347, 9.07347, 9.07347, 9.07347, 9.07347, 9.07347, 9.07347, 9.07347, 9.07347, 9.07347, 9.07347, 9.07347, 9.53042, 9.07347
9.03971, 4, 9.52615, 9.05841, 2.44949, -5.52615, 9.05841, 0, 9.05841, 9.05844, 9.05841, 9.05841, 9.05841, 9.05841, 9.05841, 9.05841, 9.05841, 9.05841, 9.05841, 9.05841, 9.05841, 9.05841, 9.05841, 9.05841, 9.05841, 9.05841, 9.05841, 9.52612, 9.05841
9.0476, 18, 9.51814, 9.04172, 4.47214, 8.48186, 9.04172, 0, 9.04172, 9.04174, 9.04172, 9.04172, 9.04172, 9.04172, 9.04172, 9.04172, 9.04172, 9.04172, 9.04172, 9.04172, 9.04172, 9.04172, 9.04172, 9.04172, 9.04172, 9.04172, 9.04172, 9.51811, 9.04172
9.0555, 14, 9.50709, 9.02422, 4, 4.49291, 9.02422, 0, 9.02422, 9.02424, 9.02422, 9.02422, 9.02422, 9.02422, 9.02422, 9.02422, 9.02422, 9.02422, 9.02422, 9.02422, 9.02422, 9.02422, 9.02422, 9.02422, 9.02422, 9.02422, 9.02422, 9.50706, 9.02422
9.0634, 4, 9.49362, 9.00665, 2.44949, -5.49362, 9.00665, 0, 9.00666, 9.00667, 9.00665, 9.00665, 9.00665, 9.00665, 9.00665, 9.00665, 9.00665, 9.00665, 9.00665, 9.00665, 9.00665, 9.00665, 9.00665, 9.00665, 9.00665, 9.00665, 9.00665, 9.4936, 9.00665
9.07129, 8, 9.47726, 8.98858, 3.16228, -1.47726, 8.98858, 0, 8.98858, 8.9886, 8.98858, 8.98858, 8.98858, 8.98858, 8.98858, 8.98858, 8.98858, 8.98858, 8.98858, 8.98858, 8.98858, 8.98858, 8.98858, 8.98858, 8.98858, 8.98858, 8.98858, 9.47724, 8.98858
9.07919, 10, 9.45726, 8.96925, 3.4641, 0.542737, 8.96925, 0, 8.96925, 8.96927, 8.96925, 8.96925, 8.96925, 8.96925, 8.96925, 8.96925, 8.96925, 8.96925, 8.96925, 8.96925, 8.96925, 8.96925, 8.96925, 8.96925, 8.96925, 8.96925, 8.96925, 9.45724, 8.96925
9.08708, 10, 9.43315, 8.94812, 3.4641, 0.56685, 8.94812, 0, 8.94812, 8.94813, 8.94812, 8.94812, 8.94812, 8.94812, 8.94812, 8.94812, 8.94812, 8.94812, 8.94812, 8.94812, 8.94812, 8.94812, 8.94812, 8.94812, 8.94812, 8.94812, 8.94812, 9.43313, 8.94812
9.09498, 32, 9.40536, 8.92551, 5.83095, 22.5946, 8.92551, 0, 8.92551, 8.92553, 8.92551, 8.92551, 8.92551, 8.92551, 8.92551, 8.92551, 8.92551, 8.92551, 8.92551, 8.92551, 8.92551, 8.92551, 8.92551, 8.92551, 8.92551, 8.92551, 8.92551, 9.40534, 8.92551
9.10288, 16, 9.37482, 8.90218, 4.24264, 6.62518, 8.90218, 0, 8.90219, 8.9022, 8.90218, 8.90218, 8.90218, 8.90218, 8.90218, 8.90218, 8.90218, 8.90218, 8.90218, 8.90218, 8.90218, 8.90218, 8.90218, 8.90218, 8.90218, 8.90218, 8.90218, 9.3748, 8.90218
9.11077, 12, 9.34215, 8.87857, 3.74166, 2.65785, 8.87857, 0, 8.87858, 8.87859, 8.87857, 8.87857, 8.87857, 8.87857, 8.87857, 8.87857, 8.87857, 8.87857, 8.87857, 8.87857, 8.87857, 8.87857, 8.87857, 8.87857, 8.87858, 8.87857, 8.87857, 9.34213, 8.87857
9.11867, 24, 9.30718, 8.85428, 5.09902, 14.6928, 8.85428, 0, 8.85428, 8.8543, 8.85428, 8.85428, 8.85428, 8.85428, 8.85428, 8.85428, 8.85428, 8.85428, 8.85428, 8.85428, 8.85428, 8.85428, 8.85428, 8.85428, 8.85428, 8.85428, 8.85428, 9.30715, 8.85428
9.12657, 18, 9.26946, 8.82862, 4.47214, 8.73054, 8.82862, 0, 8.82863, 8.82864, 8.82862, 8.82862, 8.82862, 8.82862, 8.82862, 8.82862, 8.82862, 8.82862, 8.82862, 8.82862, 8.82862, 8.82862, 8.82862, 8.82862, 8.82863, 8.82862, 8.82862, 9.26944, 8.82862
9.13447, 12, 9.22907, 8.80141, 3.74166, 2.77093, 8.80141, 0, 8.80142, 8.80143, 8.80141, 8.80141, 8.80141, 8.80141, 8.80141, 8.80141, 8.80141, 8.80141, 8.80141, 8.80141, 8.80141, 8.80141, 8.80141, 8.80141, 8.80141, 8.80141, 8.80141, 9.22905, 8.80141
9.14236, 18, 9.18662, 8.773, 4.47214, 8.81338, 8.773, 0, 8.773, 8.77302, 8.773, 8.773, 8.773, 8.773, 8.773, 8.773, 8.773, 8.773, 8.773, 8.773, 8.773, 8.773, 8.773, 8.773, 8.773, 8.773, 8.773, 9.18659, 8.773
9.15026, 18, 9.14296, 8.744, 4.47214, 8.85704, 8.744, 0, 8.74401, 8.74402, 8.744, 8.744, 8.744, 8.744, 8.744, 8.744, 8.744, 8.744, 8.744, 8.744, 8.744, 8.744, 8.744, 8.744, 8.744, 8.744, 8.744, 9.14293, 8.744
9.15815, 28, 9.09807, 8.71416, 5.47723, 18.9019, 8.71416, 0, 8.71416, 8.71418, 8.71416, 8.71416, 8.71416, 8.71416, 8.71416, 8.71416, 8.71416, 8.71416, 8.71416, 8.71416, 8.71416, 8.71416, 8.71416, 8.71416, 8.71416, 8.71416, 8.71416, 9.09805, 8.71416
9.16605, 14, 9.05206, 8.68335, 4, 4.94794, 8.68335, 0, 8.68335, 8.68337, 8.68335, 8.68335, 8.68335, 8.68335, 8.68335, 8.68335, 8.68335, 8.68335, 8.68335, 8.68335, 8.68335, 8.68335, 8.68335, 8.68335, 8.68335, 8.68335, 8.68335, 9.05203, 8.68335
9.17395, 16, 9.00474, 8.65121, 4.24264, 6.99526, 8.65121, 0, 8.65121, 8.65123, 8.65121, 8.65121, 8.65121, 8.65121, 8.65121, 8.65121, 8.65121, 8.65121, 8.65121, 8.65121, 8.65121, 8.65121, 8.65121, 8.65121, 8.65121, 8.65121, 8.65121, 9.00472, 8.65121
9.18184, 22, 8.95608, 8.61751, 4.89898, 13.0439, 8.61751, 0, 8.61752, 8.61754, 8.61751, 8.61751, 8.61751, 8.61751, 8.61751, 8.61751, 8.61751, 8.61751, 8.61751, 8.61751, 8.61751, 8.61751, 8.61751, 8.61751, 8.61751, 8.61751, 8.61751, 8.95605, 8.61751
9.18974, 24, 8.90632, 8.58238, 5.09902, 15.0937, 8.58238, 0, 8.58239, 8.58241, 8.58238, 8.58238, 8.58238, 8.58238, 8.58238, 8.58238, 8.58238, 8.58238, 8.58238, 8.58238, 8.58238, 8.58238, 8.58238, 8.58238, 8.58238, 8.58238, 8.58238, 8.90628, 8.58238
9.19764, 30, 8.85467, 8.54492, 5.65685, 21.1453, 8.54492, 0, 8.54493, 8.54496, 8.54492, 8.54492, 8.54492, 8.54492, 8.54492, 8.54492, 8.54492, 8.54492, 8.54492, 8.54492, 8.54492, 8.54492, 8.54492, 8.54492, 8.54492, 8.54492, 8.54492, 8.85463, 8.54492
9.20553, 12, 8.80098, 8.50487, 3.74166, 3.19902, 8.50487, 0, 8.50488, 8.50492, 8.50487, 8.50487, 8.50487, 8.50487, 8.50487, 8.50487, 8.50487, 8.50487, 8.50487, 8.50487, 8.50487, 8.50487, 8.50487, 8.50487, 8.50488, 8.50487, 8.50487, 8.80092, 8.50487
9.21343, 22, 8.74559, 8.46254, 4.89898, 13.2544, 8.46254, 0, 8.46254, 8.4626, 8.46254, 8.46254, 8.46254, 8.46254, 8.46254, 8.46254, 8.46254, 8.46254, 8.46254, 8.46254, 8.46254, 8.46254, 8.46254, 8.46254, 8.46254, 8.46254, 8.46254, 8.74551, 8.46254
9.22133, 32, 8.68895, 8.41833, 5.83095, 23.311, 8.41833, 0, 8.41834, 8.41842, 8.41833, 8.41833, 8.41833, 8.41833, 8.41833, 8.41833, 8.41833, 8.41833, 8.41833, 8.41833, 8.41833, 8.41833, 8.41833, 8.41833, 8.41833, 8.41833, 8.41833, 8.68886, 8.41833
9.22922, 32, 8.63158, 8.37274, 5.83095, 23.3684, 8.37274, 0, 8.37275, 8.37286, 8.37274, 8.37274, 8.37274, 8.37274, 8.37274, 8.37274, 8.37274, 8.37274, 8.37274, 8.37274, 8.37274, 8.37274, 8.37274, 8.37274, 8.37275, 8.37274, 8.37274, 8.63146, 8.37274
9.23712, 16, 8.57323, 8.32553, 4.24264, 7.42677, 8.32553, 0, 8.32554, 8.3257, 8.32553, 8.32553, 8.32553, 8.32553, 8.32553, 8.32553, 8.32553, 8.32553, 8.32553, 8.32553, 8.32553, 8.32553, 8.32553, 8.32553, 8.32554, 8.32553, 8.32553, 8.57306, 8.32553
9.24502, 38, 8.51377, 8.27658, 6.32456, 29.4862, 8.27658, 0, 8.27659, 8.27681, 8.27658, 8.27658, 8.27658, 8.27658, 8.27658, 8.27658, 8.27658, 8.27658, 8.27658, 8.27658, 8.27658, 8.27658, 8.27658, 8.27658, 8.27658, 8.27658, 8.27658, 8.51354, 8.27658
9.25291, 36, 8.45338, 8.22608, 6.16441, 27.5466, 8.22608, 0, 8.22609, 8.2264, 8.22608, 8.22608, 8.22608, 8.22608, 8.22608, 8.22608, 8.22608, 8.22608, 8.22608, 8.22608, 8.22608, 8.22608, 8.22608, 8.22608, 8.22608, 8.22608, 8.22608, 8.45306, 8.22608
9.26081, 22, 8.39202, 8.17403, 4.89898, 13.608, 8.17403, 0, 8.17404, 8.17447, 8.17403, 8.17403, 8.17403, 8.17403, 8.17403, 8.17403, 8.17403, 8.17403, 8.17403, 8.17403, 8.17403, 8.17403, 8.17403, 8.17403, 8.17403, 8.17403, 8.17403, 8.39158, 8.17403
9.26871, 46, 8.32987, 8.12062, 6.9282, 37.6701, 8.12062, 0, 8.12063, 8.12122, 8.12062, 8.12062, 8.12062, 8.12062, 8.12062, 8.12062, 8.12062, 8.12062, 8.12062, 8.12062, 8.12062, 8.12062, 8.12062, 8.12062, 8.12063, 8.12062, 8.12062, 8.32927, 8.12062
9.2766, 30, 8.26733, 8.0663, 5.65685, 21.7327, 8.0663, 0, 8.0663, 8.06711, 8.0663, 8.0663, 8.0663, 8.0663, 8.0663, 8.0663, 8.0663, 8.0663, 8.0663, 8.0663, 8.0663, 8.0663, 8.0663, 8.0663, 8.0663, 8.0663, 8.0663, 8.2665, 8.0663
9.2845, 40, 8.20493, 8.01161, 6.48074, 31.7951, 8.01161, 0, 8.01161, 8.01272, 8.01161, 8.01161, 8.01161, 8.01161, 8.01161, 8.01161, 8.01161, 8.01161, 8.01161, 8.01161, 8.01161, 8.01161, 8.01161, 8.01161, 8.01161, 8.01161, 8.01161, 8.20381, 8.01161
9.29239, 36, 8.14263, 7.95655, 6.16441, 27.8574, 7.95655, 0, 7.95656, 7.95805, 7.95655, 7.95655, 7.95655, 7.95655, 7.95655, 7.95655, 7.95655, 7.95655, 7.95655, 7.95655, 7.95655, 7.95655, 7.95655, 7.95655, 7.95655, 7.95655, 7.95655, 8.14112, 7.95655
9.30029, 24, 8.08034, 7.90105, 5.09902, 15.9197, 7.90105, 0, 7.90105, 7.90306, 7.90105, 7.90105, 7.90105, 7.90105, 7.90105, 7.90105, 7.90105, 7.90105, 7.90105, 7.90105, 7.90105, 7.90105, 7.90105, 7.90105, 7.90105, 7.90105, 7.90105, 8.07832, 7.90105
9.30819, 26, 8.0178, 7.84486, 5.2915, 17.9822, 7.84486, 0, 7.84486, 7.84753, 7.84486, 7.84486, 7.84486, 7.84486, 7.84486, 7.84486, 7.84486, 7.84486, 7.84486, 7.84486, 7.84486, 7.84486, 7.84486, 7.84486, 7.84486, 7.84486, 7.84486, 8.01512, 7.84486
9.31608, 42, 7.95459, 7.78758, 6.63325, 34.0454, 7.78758, 0, 7.78758, 7.7911, 7.78758, 7.78758, 7.78758, 7.78758, 7.78758, 7.78758, 7.78758, 7.78758, 7.78758, 7.78758, 7.78758, 7.78758, 7.78758, 7.78758, 7.78758, 7.78758, 7.78758, 7.95106, 7.78758
9.32398, 26, 7.89094, 7.72944, 5.2915, 18.1091, 7.72944, 0, 7.72944, 7.73404, 7.72944, 7.72944, 7.72944, 7.72944, 7.72944, 7.72944, 7.72944, 7.72944, 7.72944, 7.72944, 7.72944, 7.72944, 7.72944, 7.72944, 7.72944, 7.72944, 7.72944, 7.88633, 7.72944
9.33188, 18, 7.8274, 7.67099, 4.47214, 10.1726, 7.67099, 0, 7.67099, 7.67695, 7.67099, 7.67099, 7.67099, 7.67099, 7.67099, 7.67099, 7.67099, 7.67099, 7.67099, 7.67099, 7.67099, 7.67099, 7.67099, 7.67099, 7.67099, 7.67099, 7.67099, 7.82142, 7.67099
9.33977, 24, 7.76451, 7.61275, 5.09902, 16.2355, 7.61275, 0, 7.61276, 7.62042, 7.61275, 7.61275, 7.61275, 7.61275, 7.61275, 7.61275, 7.61275, 7.61275, 7.61275, 7.61275, 7.61275, 7.61275, 7.61275, 7.61275, 7.61276, 7.61275, 7.61275, 7.75684, 7.61275
9.34767, 24, 7.70186, 7.5543, 5.09902, 16.2981, 7.5543, 0, 7.5543, 7.56407, 7.5543, 7.5543, 7.5543, 7.5543, 7.5543, 7.5543, 7.5543, 7.5543, 7.5543, 7.5543, 7.5543, 7.5543, 7.5543, 7.5543, 7.5543, 7.5543, 7.5543, 7.69208, 7.5543
9.35557, 30, 7.63959, 7.49573, 5.65685, 22.3604, 7.49573, 0, 7.49573, 7.50807, 7.49573, 7.49573, 7.49573, 7.49573, 7.49573, 7.49573, 7.49573, 7.49573, 7.49573, 7.49573, 7.49573, 7.49573, 7.49573, 7.49573, 7.49573, 7.49573, 7.49573, 7.62724, 7.49573
9.36346, 18, 7.57699, 7.4363, 4.47214, 10.423, 7.4363, 0, 7.4363, 7.45176, 7.4363, 7.4363, 7.4363, 7.4363, 7.4363, 7.4363, 7.4363, 7.4363, 7.4363, 7.4363, 7.4363, 7.4363, 7.4363, 7.4363, 7.4363, 7.4363, 7.4363, 7.56153, 7.4363
9.37136, 18, 7.51423, 7.3761, 4.47214, 10.4858, 7.3761, 0, 7.37611, 7.3953, 7.3761, 7.3761, 7.3761, 7.3761, 7.3761, 7.3761, 7.3761, 7.3761, 7.3761, 7.3761, 7.3761, 7.3761, 7.3761, 7.3761, 7.3761, 7.3761, 7.3761, 7.49503, 7.3761
9.37926, 18, 7.45189, 7.31565, 4.47214, 10.5481, 7.31565, 0, 7.31566, 7.33929, 7.31565, 7.31565, 7.31565, 7.31565, 7.31565, 7.31565, 7.31565, 7.31565, 7.31565, 7.31565, 7.31565, 7.31565, 7.31565, 7.31565, 7.31566, 7.31565, 7.31565, 7.42825, 7.31565
9.38715, 24, 7.39053, 7.25545, 5.09902, 16.6095, 7.25545, 0, 7.25546, 7.2843, 7.25545, 7.25545, 7.25545, 7.25545, 7.25545, 7.25545, 7.25545, 7.25545, 7.25545, 7.25545, 7.25545, 7.25545, 7.25545, 7.25545, 7.25546, 7.25545, 7.25545, 7.36168, 7.25545
9.39505, 22, 7.3302, 7.19546, 4.89898, 14.6698, 7.19546, 0, 7.19547, 7.23037, 7.19546, 7.19546, 7.19546, 7.19546, 7.19546, 7.19546, 7.19546, 7.19546, 7.19546, 7.19546, 7.19546, 7.19546, 7.19546, 7.19546, 7.19546, 7.19546, 7.19546, 7.29529, 7.19546
9.40295, 18, 7.27072, 7.13541, 4.47214, 10.7293, 7.13541, 0, 7.13542, 7.17729, 7.13541, 7.13541, 7.13541, 7.13541, 7.13541, 7.13541, 7.13541, 7.13541, 7.13541, 7.13541, 7.13541, 7.13541, 7.13541, 7.13541, 7.13541, 7.13541, 7.13541, 7.22884, 7.13541
9.41084, 16, 7.21192, 7.07506, 4.24264, 8.78808, 7.07506, 0, 7.07506, 7.12487, 7.07506, 7.07506, 7.07506, 7.07506, 7.07506, 7.07506, 7.07506, 7.07506, 7.07506, 7.07506, 7.07506, 7.07506, 7.07506, 7.07506, 7.07506, 7.07506, 7.07506, 7.1621, 7.07506
9.41874, 18, 7.15357, 7.0141, 4.47214, 10.8464, 7.0141, 0, 7.01411, 7.07285, 7.0141, 7.0141, 7.0141, 7.0141, 7.0141, 7.0141, 7.0141, 7.0141, 7.0141, 7.0141, 7.0141, 7.0141, 7.0141, 7.0141, 7.01411, 7.0141, 7.0141, 7.09482, 7.0141
9.42664, 16, 7.09617, 6.95299, 4.24264, 8.90383, 6.95299, 0, 6.953, 7.02168, 6.95299, 6.95299, 6.95299, 6.95299, 6.95299, 6.95299, 6.95299, 6.95299, 6.95299, 6.95299, 6.95299, 6.95299, 6.95299, 6.95299, 6.95299, 6.95299, 6.95299, 7.02747, 6.95299
9.43453, 6, 7.04018, 6.89215, 2.82843, -1.04018, 6.89215, 0, 6.89215, 6.97178, 6.89215, 6.89215, 6.89215, 6.89215, 6.89215, 6.89215, 6.89215, 6.89215, 6.89215, 6.89215, 6.89215, 6.89215, 6.89215, 6.89215, 6.89215, 6.89215, 6.89215, 6.96054, 6.89215
9.44243, 12, 6.9858, 6.83177, 3.74166, 5.0142, 6.83177, 0, 6.83177, 6.9233, 6.83177, 6.83177, 6.83177, 6.83177, 6.83177, 6.83177, 6.83177, 6.83177, 6.83177, 6.83177, 6.83177, 6.83177, 6.83177, 6.83177, 6.83177, 6.83177, 6.83177, 6.89426, 6.83177
9.45033, 6, 6.93245, 6.77129, 2.82843, -0.932454, 6.77129, 0, 6.7713, 6.87561, 6.77129, 6.77129, 6.77129, 6.77129, 6.77129, 6.77129, 6.77129, 6.77129, 6.77129, 6.77129, 6.77129, 6.77129, 6.77129, 6.77129, 6.7713, 6.77129, 6.77129, 6.82813, 6.77129
