   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_261.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.608327, 0, 8.12552e-05, 4.43852e-06, 1.41421, -8.12552e-05, 4.43852e-06, 4.43872e-06, 4.43906e-06, 4.43874e-06, 1.10738e-05, 4.59017e-06, 4.61994e-06, 4.44204e-06, 7.78303e-06, 2.15183e-05, 2.52417e-05, 4.54102e-06, 4.48569e-06, 4.45573e-06, 4.44874e-06, 4.49055e-06, 4.43857e-06, 3.23876e-05, 4.43852e-06, 4.43852e-06, 4.87662e-06
0.616209, 0, 0.000139772, 8.44319e-06, 1.41421, -0.000139772, 8.44319e-06, 8.44356e-06, 8.44422e-06, 8.4436e-06, 2.1083e-05, 8.73207e-06, 8.78878e-06, 8.44989e-06, 1.53921e-05, 4.0979e-05, 4.80717e-05, 8.57794e-06, 8.53303e-06, 8.46881e-06, 8.46325e-06, 8.51975e-06, 8.44328e-06, 4.61941e-05, 8.44319e-06, 8.44319e-06, 9.27774e-06
0.624091, 0, 0.000242386, 1.56713e-05, 1.41421, -0.000242386, 1.56713e-05, 1.5672e-05, 1.56733e-05, 1.56721e-05, 3.91669e-05, 1.62083e-05, 1.63137e-05, 1.56838e-05, 2.98455e-05, 7.61507e-05, 8.93351e-05, 1.58477e-05, 1.58383e-05, 1.57092e-05, 1.57098e-05, 1.57831e-05, 1.56715e-05, 6.72953e-05, 1.56713e-05, 1.56713e-05, 1.72226e-05
0.631974, 0, 0.000420255, 2.83874e-05, 1.41421, -0.000420255, 2.83874e-05, 2.83887e-05, 2.83909e-05, 2.83888e-05, 7.10151e-05, 2.93617e-05, 2.95529e-05, 2.84101e-05, 5.67648e-05, 0.000138114, 0.000162035, 2.86172e-05, 2.86904e-05, 2.8443e-05, 2.84595e-05, 2.85495e-05, 2.83877e-05, 0.00010007, 2.83874e-05, 2.83874e-05, 3.1202e-05
0.639856, 0, 0.000723795, 5.01928e-05, 1.41421, -0.000723795, 5.01928e-05, 5.01951e-05, 5.0199e-05, 5.01953e-05, 0.000125691, 5.19183e-05, 5.22571e-05, 5.02329e-05, 0.000105936, 0.00024453, 0.000286896, 5.0491e-05, 5.07295e-05, 5.02739e-05, 5.03246e-05, 5.04265e-05, 5.01934e-05, 0.000151406, 5.01928e-05, 5.01928e-05, 5.51776e-05
0.647738, 0, 0.00123257, 8.66455e-05, 1.41421, -0.00123257, 8.66455e-05, 8.66494e-05, 8.66562e-05, 8.66498e-05, 0.000217207, 8.96295e-05, 9.02153e-05, 8.67148e-05, 0.000194049, 0.000422721, 0.000495985, 8.70311e-05, 8.75736e-05, 8.67629e-05, 8.68811e-05, 8.69804e-05, 8.66465e-05, 0.00023192, 8.66455e-05, 8.66455e-05, 9.52659e-05
0.65562, 0, 0.00206882, 0.000146059, 1.41421, -0.00206882, 0.000146059, 0.000146065, 0.000146077, 0.000146066, 0.000366566, 0.000151098, 0.000152088, 0.000146176, 0.000348965, 0.000713661, 0.000837398, 0.000146556, 0.000147626, 0.000146228, 0.00014647, 0.000146537, 0.00014606, 0.000357565, 0.000146059, 0.000146059, 0.000160618
0.663503, 0, 0.00341553, 0.000240476, 1.41421, -0.00341553, 0.000240476, 0.000240487, 0.000240506, 0.000240488, 0.000604266, 0.000248791, 0.000250423, 0.000240669, 0.000616194, 0.0011769, 0.00138104, 0.000241115, 0.000243062, 0.000240719, 0.000241179, 0.000241156, 0.000240479, 0.000551661, 0.000240476, 0.000240476, 0.000264496
0.671385, 0, 0.00553946, 0.000386796, 1.41421, -0.00553946, 0.000386796, 0.000386813, 0.000386844, 0.000386815, 0.000973208, 0.000400198, 0.000402829, 0.000387107, 0.00106846, 0.00189626, 0.00222533, 0.000387615, 0.000390964, 0.000387141, 0.00038797, 0.000387759, 0.0003868, 0.000847358, 0.000386796, 0.000386796, 0.000425514
0.679267, 0, 0.00881924, 0.00060793, 1.41421, -0.00881924, 0.00060793, 0.000607957, 0.000608005, 0.00060796, 0.00153174, 0.000629043, 0.000633188, 0.00060842, 0.00181929, 0.00298589, 0.00350429, 0.000608977, 0.000614497, 0.00060842, 0.000609848, 0.000609289, 0.000607936, 0.00129038, 0.00060793, 0.00060793, 0.000668926
0.687149, 0, 0.0137784, 0.000933888, 1.41421, -0.0137784, 0.000933888, 0.000933931, 0.000934004, 0.000933935, 0.00235657, 0.000966404, 0.000972787, 0.000934643, 0.00304178, 0.00459597, 0.00539432, 0.000935223, 0.000944002, 0.00093458, 0.000936955, 0.000935801, 0.000933898, 0.0019419, 0.000933888, 0.000933888, 0.00102782
0.695032, 2, 0.0211212, 0.00140252, 2, 1.97888, 0.00140252, 0.00140259, 0.0014027, 0.00140259, 0.00354485, 0.00145149, 0.0014611, 0.00140366, 0.00499317, 0.00691701, 0.0081192, 0.00140422, 0.00141776, 0.0014035, 0.00140733, 0.0014052, 0.00140254, 0.00288119, 0.00140252, 0.00140252, 0.00154398
0.702914, 2, 0.0317698, 0.00205977, 2, 1.96823, 0.00205977, 0.00205987, 0.00206003, 0.00205988, 0.0052151, 0.00213189, 0.00214605, 0.00206145, 0.00804591, 0.0101818, 0.0119524, 0.00206192, 0.00208221, 0.00206114, 0.00206713, 0.00206351, 0.0020598, 0.00420778, 0.00205977, 0.00205977, 0.00226812
0.710796, 2, 0.0468988, 0.00295898, 2, 1.9531, 0.00295898, 0.00295912, 0.00295936, 0.00295913, 0.00750587, 0.0030629, 0.0030833, 0.0029614, 0.0127242, 0.0146629, 0.0172145, 0.00296169, 0.00299132, 0.00296088, 0.00297004, 0.00296415, 0.00295902, 0.00604255, 0.00295898, 0.00295898, 0.00325922
0.718678, 0, 0.0679607, 0.00415919, 1.41421, -0.0679607, 0.00415919, 0.00415938, 0.00415972, 0.0041594, 0.0105717, 0.00430575, 0.00433452, 0.00416259, 0.019744, 0.0206654, 0.024264, 0.00416259, 0.0042048, 0.00416183, 0.00417546, 0.00416628, 0.00415924, 0.00852767, 0.00415919, 0.00415919, 0.00458263
0.726561, 0, 0.096699, 0.00572209, 1.41421, -0.096699, 0.00572209, 0.00572236, 0.00572281, 0.00572238, 0.0145762, 0.00592445, 0.00596418, 0.00572679, 0.0300523, 0.0285129, 0.0334817, 0.00572632, 0.00578509, 0.00572573, 0.00574557, 0.00573172, 0.00572216, 0.0118252, 0.00572209, 0.00572209, 0.00630678
0.734443, 2, 0.135139, 0.0077078, 2, 1.86486, 0.0077078, 0.00770815, 0.00770877, 0.00770819, 0.0196811, 0.00798145, 0.00803517, 0.00771415, 0.0448589, 0.0385274, 0.0452468, 0.00771303, 0.00779304, 0.00771278, 0.00774104, 0.00772073, 0.00770788, 0.0161147, 0.0077078, 0.0077078, 0.00849854
0.742325, 4, 0.185549, 0.0101692, 2.44949, 3.81445, 0.0101692, 0.0101697, 0.0101705, 0.0101698, 0.0260331, 0.0105318, 0.010603, 0.0101776, 0.0656492, 0.0510027, 0.0599058, 0.0101757, 0.0102823, 0.010176, 0.0102154, 0.0101864, 0.0101693, 0.021591, 0.0101692, 0.0101692, 0.0112171
0.750207, 0, 0.250369, 0.0131462, 1.41421, -0.250369, 0.0131462, 0.0131468, 0.0131479, 0.0131469, 0.0337482, 0.0136171, 0.0137095, 0.0131571, 0.0941711, 0.0661751, 0.077738, 0.013154, 0.0132932, 0.0131554, 0.0132093, 0.0131686, 0.0131464, 0.0284632, 0.0131462, 0.0131462, 0.0145073
0.75809, 2, 0.332095, 0.016659, 2, 1.66791, 0.016659, 0.0166598, 0.0166612, 0.0166599, 0.042896, 0.0172587, 0.0173764, 0.0166729, 0.132377, 0.0841913, 0.0989177, 0.0166684, 0.0168465, 0.0166713, 0.0167437, 0.0166877, 0.0166592, 0.0369572, 0.016659, 0.016659, 0.0183928
0.765972, 0, 0.433121, 0.0207028, 1.41421, -0.433121, 0.0207028, 0.0207038, 0.0207055, 0.0207039, 0.0534847, 0.0214521, 0.0215992, 0.0207202, 0.182316, 0.10508, 0.123481, 0.020714, 0.0209378, 0.0207192, 0.0208146, 0.0207391, 0.0207031, 0.0473243, 0.0207028, 0.0207028, 0.0228701
0.773854, 2, 0.555549, 0.0252439, 2, 1.44445, 0.0252439, 0.0252451, 0.0252472, 0.0252452, 0.0654508, 0.0261628, 0.0263432, 0.0252652, 0.245965, 0.12873, 0.151301, 0.0252571, 0.0255332, 0.0252655, 0.0253891, 0.0252889, 0.0252442, 0.0598577, 0.0252439, 0.0252439, 0.0279038
0.781736, 0, 0.70096, 0.0302176, 1.41421, -0.70096, 0.0302176, 0.0302191, 0.0302216, 0.0302192, 0.0786526, 0.0313246, 0.0315419, 0.0302433, 0.325005, 0.154877, 0.182072, 0.0302329, 0.0305682, 0.0302457, 0.0304036, 0.0302724, 0.030218, 0.0749173, 0.0302176, 0.0302176, 0.0334248
0.789619, 0, 0.870187, 0.0355299, 1.41421, -0.870187, 0.0355299, 0.0355316, 0.0355346, 0.0355318, 0.0928729, 0.0368405, 0.0370978, 0.0355603, 0.420552, 0.183111, 0.215313, 0.0355475, 0.0359486, 0.0355662, 0.0357652, 0.0355953, 0.0355303, 0.0929653, 0.0355299, 0.0355299, 0.0393321
0.797501, 4, 1.06308, 0.041061, 2.44949, 2.93692, 0.041061, 0.041063, 0.0410665, 0.0410632, 0.107826, 0.0425869, 0.0428865, 0.0410964, 0.532858, 0.212883, 0.250385, 0.041081, 0.0415547, 0.0411075, 0.0413555, 0.0411376, 0.0410615, 0.114604, 0.041061, 0.041061, 0.0454968
0.805383, 2, 1.27833, 0.0466731, 2, 0.721672, 0.0466731, 0.0466754, 0.0466794, 0.0466756, 0.123177, 0.0484216, 0.0487649, 0.0467137, 0.66105, 0.243545, 0.286531, 0.0466955, 0.0472493, 0.0467321, 0.047039, 0.046761, 0.0466737, 0.140617, 0.0466731, 0.0466731, 0.0517703
0.813266, 2, 1.51337, 0.0522191, 2, 0.486628, 0.0522191, 0.0522217, 0.0522261, 0.0522219, 0.13856, 0.0541924, 0.0545798, 0.0522649, 0.8029, 0.274386, 0.322917, 0.0522439, 0.0528865, 0.0522934, 0.0526721, 0.052318, 0.0522197, 0.171999, 0.0522191, 0.0522191, 0.0579949
0.821148, 0, 1.76437, 0.0575532, 1.41421, -1.76437, 0.0575532, 0.057556, 0.057561, 0.0575563, 0.153604, 0.0597484, 0.0601794, 0.0576041, 0.954725, 0.30468, 0.358695, 0.0575803, 0.0583231, 0.0576462, 0.058115, 0.0576621, 0.0575539, 0.209965, 0.0575532, 0.0575532, 0.064015
0.82903, 2, 2.02631, 0.0625414, 2, -0.0263081, 0.0625414, 0.0625445, 0.06255, 0.0625448, 0.167962, 0.0649508, 0.0654238, 0.0625973, 1.11142, 0.333739, 0.393059, 0.0625708, 0.0634297, 0.0626575, 0.0632439, 0.062659, 0.0625421, 0.255926, 0.0625414, 0.0625414, 0.0696897
0.836912, 0, 2.29328, 0.0670713, 1.41421, -2.29328, 0.0670713, 0.0670747, 0.0670806, 0.067075, 0.181329, 0.0696826, 0.0701953, 0.0671319, 1.26669, 0.360956, 0.425296, 0.0671027, 0.0681005, 0.0672157, 0.0679629, 0.0671957, 0.0670721, 0.311425, 0.0670713, 0.0670713, 0.0749036
0.844795, 0, 2.55875, 0.0710586, 1.41421, -2.55875, 0.0710586, 0.0710622, 0.0710686, 0.0710626, 0.193466, 0.0738562, 0.0744054, 0.0711235, 1.41339, 0.385842, 0.454832, 0.0710919, 0.0722612, 0.0712383, 0.072215, 0.0711876, 0.0710595, 0.378009, 0.0710586, 0.0710586, 0.0795746
0.852677, 6, 2.81605, 0.0744524, 2.82843, 3.18395, 0.0744524, 0.0744562, 0.074463, 0.0744566, 0.204207, 0.0774179, 0.0780001, 0.0745212, 1.54412, 0.408052, 0.481261, 0.0744872, 0.0758746, 0.0746764, 0.0759919, 0.0745834, 0.0744533, 0.457062, 0.0744524, 0.0744524, 0.0836609
0.860559, 2, 3.05879, 0.0772358, 2, -1.05879, 0.0772358, 0.0772398, 0.0772469, 0.0772402, 0.213467, 0.0803493, 0.0809606, 0.077308, 1.65181, 0.427391, 0.504352, 0.0772719, 0.0789419, 0.0775159, 0.0793422, 0.0773663, 0.0772368, 0.549587, 0.0772358, 0.0772358, 0.0871624
0.868441, 0, 3.28124, 0.0794247, 1.41421, -3.28124, 0.0794247, 0.0794289, 0.0794362, 0.0794293, 0.22124, 0.0826659, 0.0833021, 0.0794999, 1.73041, 0.443816, 0.524048, 0.0794617, 0.0815021, 0.079776, 0.0823781, 0.0795522, 0.0794257, 0.655964, 0.0794247, 0.0794247, 0.0901207
0.876324, 8, 3.47872, 0.0810631, 3.16228, 4.52128, 0.0810631, 0.0810674, 0.081075, 0.0810678, 0.227587, 0.0844119, 0.0850693, 0.0811408, 1.77543, 0.457414, 0.540449, 0.0811007, 0.0836275, 0.0815052, 0.085281, 0.0811853, 0.0810641, 0.775706, 0.0810631, 0.0810631, 0.0926159
0.884206, 2, 3.64782, 0.0822173, 2, -1.64782, 0.0822173, 0.0822218, 0.0822296, 0.0822222, 0.232625, 0.0856549, 0.0863297, 0.0822971, 1.78445, 0.468383, 0.553778, 0.0822553, 0.0854181, 0.0827746, 0.0883066, 0.0823323, 0.0822184, 0.907261, 0.0822173, 0.0822173, 0.0947632
0.892088, 2, 3.78642, 0.0829691, 2, -1.78642, 0.0829691, 0.0829737, 0.0829817, 0.0829741, 0.236509, 0.0864783, 0.0871672, 0.0830506, 1.75731, 0.476998, 0.564352, 0.083007, 0.0869946, 0.0836714, 0.0917873, 0.0830754, 0.0829702, 1.04789, 0.0829691, 0.0829691, 0.0967082
0.89997, 0, 3.8937, 0.0834079, 1.41421, -3.8937, 0.0834079, 0.0834125, 0.0834206, 0.083413, 0.239421, 0.0869736, 0.0876735, 0.0834906, 1.69615, 0.483585, 0.572543, 0.0834453, 0.08849, 0.0842904, 0.0961318, 0.0835044, 0.083409, 1.19365, 0.0834079, 0.0834079, 0.0986247
0.907853, 4, 3.96992, 0.0836247, 2.44949, 0.0300789, 0.0836247, 0.0836294, 0.0836376, 0.0836298, 0.241547, 0.087234, 0.0879425, 0.0837084, 1.60518, 0.488488, 0.578746, 0.0836614, 0.0900431, 0.0847277, 0.101819, 0.083711, 0.0836258, 1.33949, 0.0836247, 0.0836247, 0.100714
0.915735, 10, 4.01626, 0.0837062, 3.4641, 5.98374, 0.0837062, 0.083711, 0.0837192, 0.0837114, 0.243071, 0.0873485, 0.0880635, 0.0837908, 1.49021, 0.492047, 0.58335, 0.083742, 0.0917909, 0.0850741, 0.109386, 0.0837823, 0.0837074, 1.47956, 0.0837062, 0.0837062, 0.103206
0.923617, 0, 4.03455, 0.083731, 1.41421, -4.03455, 0.083731, 0.0837358, 0.0837441, 0.0837362, 0.244163, 0.0873977, 0.0881175, 0.0838161, 1.3581, 0.494579, 0.58672, 0.0837656, 0.0938634, 0.0854098, 0.119401, 0.0837971, 0.0837322, 1.60753, 0.083731, 0.083731, 0.106368
0.931499, 0, 4.02705, 0.0837663, 1.41421, -4.02705, 0.0837662, 0.0837711, 0.0837794, 0.0837715, 0.24497, 0.0874506, 0.0881738, 0.0838518, 1.21615, 0.496366, 0.589175, 0.0837996, 0.0963786, 0.0858014, 0.132426, 0.0838231, 0.0837674, 1.71712, 0.0837663, 0.0837663, 0.110503
0.939382, 10, 3.99637, 0.0838665, 3.4641, 6.00363, 0.0838665, 0.0838713, 0.0838797, 0.0838718, 0.245617, 0.0875633, 0.0882891, 0.0839523, 1.07145, 0.497646, 0.59099, 0.0838984, 0.0994401, 0.0862993, 0.148966, 0.0839149, 0.0838677, 1.80262, 0.0838665, 0.0838665, 0.115966
0.947264, 6, 3.94533, 0.0840734, 2.82843, 2.05467, 0.0840734, 0.0840782, 0.0840866, 0.0840787, 0.246203, 0.0877789, 0.0885063, 0.0841594, 0.930376, 0.498614, 0.592385, 0.0841039, 0.103137, 0.0869368, 0.169405, 0.0841142, 0.0840746, 1.85938, 0.0840734, 0.0840734, 0.123161
0.955146, 6, 3.877, 0.0844161, 2.82843, 2.123, 0.0844161, 0.084421, 0.0844294, 0.0844214, 0.246803, 0.0881275, 0.0888561, 0.0845023, 0.79822, 0.49942, 0.593534, 0.0844452, 0.107537, 0.0877311, 0.193934, 0.0844503, 0.0844173, 1.88428, 0.0844161, 0.0844161, 0.132543
0.963028, 2, 3.79463, 0.0849125, 2, -1.79463, 0.0849125, 0.0849174, 0.0849258, 0.0849178, 0.24747, 0.0886278, 0.0893571, 0.0849988, 0.678946, 0.500178, 0.594567, 0.0849403, 0.112694, 0.0886844, 0.22248, 0.0849411, 0.0849137, 1.87598, 0.0849125, 0.0849125, 0.144603
0.970911, 2, 3.70171, 0.0855707, 2, -1.70171, 0.0855706, 0.0855756, 0.085584, 0.085576, 0.24824, 0.0892885, 0.0900184, 0.085657, 0.575136, 0.500964, 0.595573, 0.0855974, 0.118649, 0.0897861, 0.254646, 0.0855946, 0.0855719, 1.8351, 0.0855707, 0.0855707, 0.159855
0.978793, 2, 3.60189, 0.0863909, 2, -1.60189, 0.0863907, 0.0863957, 0.0864041, 0.0863962, 0.249131, 0.0901103, 0.0908404, 0.0864772, 0.488059, 0.501829, 0.596615, 0.0864166, 0.125435, 0.0910163, 0.289677, 0.0864108, 0.086392, 1.76414, 0.0863909, 0.0863909, 0.17879
0.986675, 4, 3.49887, 0.0873666, 2.44949, 0.501127, 0.0873664, 0.0873715, 0.0873799, 0.0873719, 0.250151, 0.0910871, 0.0918174, 0.087453, 0.417842, 0.502803, 0.597728, 0.0873918, 0.133087, 0.0923485, 0.326452, 0.0873833, 0.0873678, 1.66723, 0.0873666, 0.0873666, 0.201835
0.994557, 4, 3.39629, 0.088487, 2.44949, 0.603713, 0.0884867, 0.0884919, 0.0885003, 0.0884923, 0.251298, 0.0922081, 0.0929385, 0.0885734, 0.363694, 0.503897, 0.598932, 0.0885121, 0.141664, 0.0937534, 0.363531, 0.088501, 0.0884882, 1.5498, 0.088487, 0.088487, 0.229289
1.00244, 0, 3.2975, 0.0897377, 1.41421, -3.2975, 0.0897373, 0.0897426, 0.089751, 0.089743, 0.252565, 0.0934591, 0.0941897, 0.0898241, 0.324155, 0.505111, 0.600229, 0.089763, 0.151274, 0.0952018, 0.399229, 0.0897495, 0.0897389, 1.41805, 0.0897377, 0.0897377, 0.261259
1.01032, 2, 3.20543, 0.0911025, 2, -1.20543, 0.0911018, 0.0911073, 0.0911158, 0.0911078, 0.253939, 0.0948241, 0.0955547, 0.0911888, 0.297329, 0.506439, 0.601617, 0.0911286, 0.162135, 0.0966674, 0.431747, 0.0911124, 0.0911037, 1.27846, 0.0911025, 0.0911025, 0.297591
1.0182, 6, 3.1225, 0.0925641, 2.82843, 2.8775, 0.0925632, 0.0925689, 0.0925774, 0.0925694, 0.255406, 0.0962858, 0.0970164, 0.0926505, 0.281091, 0.507867, 0.603085, 0.0925916, 0.174662, 0.0981288, 0.459319, 0.0925725, 0.0925652, 1.13731, 0.0925641, 0.0925641, 0.337821
1.02609, 8, 3.05062, 0.0941053, 3.16228, 4.94938, 0.0941041, 0.0941101, 0.0941186, 0.0941106, 0.25695, 0.0978271, 0.0985577, 0.0941916, 0.273244, 0.509379, 0.604617, 0.0941351, 0.189622, 0.0995707, 0.48038, 0.0941124, 0.0941064, 1.00024, 0.0941053, 0.0941053, 0.381135
1.03397, 2, 2.99139, 0.0957092, 2, -0.99139, 0.0957077, 0.0957141, 0.0957225, 0.0957146, 0.258556, 0.0994311, 0.100162, 0.0957956, 0.271652, 0.510961, 0.606196, 0.0957423, 0.208364, 0.100984, 0.493714, 0.0957154, 0.0957104, 0.871948, 0.0957092, 0.0957092, 0.426366
1.04185, 6, 2.94652, 0.0973603, 2.82843, 3.05348, 0.0973582, 0.0973652, 0.0973736, 0.0973656, 0.260208, 0.101082, 0.101813, 0.0974467, 0.274317, 0.512594, 0.6078, 0.0973977, 0.233189, 0.102365, 0.498577, 0.0973656, 0.0973615, 0.755999, 0.0973603, 0.0973603, 0.472024
1.04973, 8, 2.91851, 0.0990441, 3.16228, 5.08149, 0.0990412, 0.0990489, 0.0990574, 0.0990494, 0.261892, 0.102766, 0.103497, 0.0991305, 0.279447, 0.514265, 0.609407, 0.0990873, 0.267887, 0.103716, 0.494778, 0.0990486, 0.0990453, 0.654767, 0.0990441, 0.0990441, 0.51637
1.05762, 6, 2.91162, 0.100747, 2.82843, 3.08838, 0.100744, 0.100752, 0.100761, 0.100753, 0.263596, 0.104469, 0.1052, 0.100834, 0.285493, 0.515959, 0.610991, 0.100798, 0.318493, 0.105041, 0.482685, 0.100751, 0.100749, 0.569482, 0.100747, 0.100747, 0.557517
1.0655, 8, 2.93313, 0.102459, 3.16228, 5.06687, 0.102454, 0.102464, 0.102472, 0.102464, 0.265307, 0.106181, 0.106911, 0.102545, 0.291174, 0.517664, 0.612521, 0.102519, 0.394328, 0.106348, 0.463187, 0.102462, 0.10246, 0.50036, 0.102459, 0.102459, 0.593564
1.07338, 4, 2.99497, 0.104167, 2.44949, 1.00503, 0.104161, 0.104172, 0.104181, 0.104173, 0.267016, 0.107889, 0.10862, 0.104254, 0.295497, 0.519369, 0.613963, 0.104241, 0.509329, 0.107644, 0.437596, 0.10417, 0.104169, 0.446789, 0.104167, 0.104167, 0.622749
1.08126, 0, 3.11551, 0.105864, 1.41421, -3.11551, 0.105855, 0.105869, 0.105877, 0.105869, 0.268712, 0.109586, 0.110316, 0.10595, 0.297757, 0.521062, 0.615276, 0.105953, 0.683658, 0.108933, 0.407509, 0.105866, 0.105865, 0.407549, 0.105864, 0.105864, 0.643589
1.08914, 12, 3.32159, 0.107539, 3.74166, 8.67841, 0.107527, 0.107544, 0.107552, 0.107544, 0.270387, 0.111261, 0.111991, 0.107625, 0.297536, 0.522735, 0.616412, 0.107649, 0.945535, 0.110219, 0.374653, 0.107541, 0.10754, 0.38101, 0.107539, 0.107539, 0.655017
1.09703, 6, 3.65048, 0.109183, 2.82843, 2.34952, 0.109168, 0.109188, 0.109196, 0.109188, 0.272032, 0.112905, 0.113636, 0.109269, 0.294684, 0.524378, 0.617316, 0.10932, 1.33307, 0.111501, 0.340731, 0.109185, 0.109184, 0.36533, 0.109183, 0.109183, 0.656471
1.10491, 6, 4.15151, 0.110788, 2.82843, 1.84849, 0.110768, 0.110792, 0.110801, 0.110793, 0.273636, 0.114509, 0.11524, 0.110874, 0.289287, 0.525982, 0.617929, 0.110959, 1.89589, 0.112777, 0.307289, 0.110789, 0.110789, 0.358609, 0.110788, 0.110788, 0.647945
1.11279, 4, 4.88696, 0.112342, 2.44949, -0.886965, 0.112317, 0.112347, 0.112355, 0.112347, 0.275191, 0.116064, 0.116795, 0.112428, 0.28163, 0.527536, 0.618183, 0.112557, 2.69602, 0.114038, 0.275612, 0.112343, 0.112343, 0.359004, 0.112342, 0.112342, 0.629988
1.12067, 10, 5.9318, 0.113835, 3.4641, 4.0682, 0.113802, 0.11384, 0.113848, 0.11384, 0.276684, 0.117557, 0.118287, 0.113921, 0.272138, 0.529029, 0.61801, 0.114107, 3.80765, 0.115273, 0.246667, 0.113836, 0.113836, 0.364819, 0.113835, 0.113835, 0.603651
1.12856, 12, 7.37146, 0.115253, 3.74166, 4.62854, 0.115212, 0.115258, 0.115266, 0.115258, 0.278102, 0.118975, 0.119706, 0.115339, 0.261327, 0.530447, 0.617344, 0.1156, 5.31516, 0.116469, 0.221079, 0.115254, 0.115254, 0.374545, 0.115253, 0.115253, 0.570385
1.13644, 12, 9.29764, 0.116582, 3.74166, 2.70236, 0.116529, 0.116587, 0.116595, 0.116587, 0.279431, 0.120304, 0.121034, 0.116668, 0.249747, 0.531775, 0.616126, 0.117024, 7.30893, 0.117606, 0.199148, 0.116582, 0.116583, 0.386887, 0.116582, 0.116582, 0.531915
1.14432, 16, 11.801, 0.117804, 4.24264, 4.199, 0.117738, 0.117809, 0.117817, 0.117809, 0.280652, 0.121526, 0.122256, 0.11789, 0.237926, 0.532997, 0.614312, 0.118371, 9.87826, 0.118666, 0.180897, 0.117804, 0.117805, 0.400763, 0.117804, 0.117804, 0.490099
1.1522, 18, 14.962, 0.1189, 4.47214, 3.03799, 0.118817, 0.118905, 0.118913, 0.118905, 0.281749, 0.122622, 0.123352, 0.118986, 0.226336, 0.534093, 0.611879, 0.119627, 13.1023, 0.119625, 0.166124, 0.1189, 0.118901, 0.415288, 0.1189, 0.1189, 0.446775
1.16008, 34, 18.8391, 0.119849, 6, 15.1609, 0.119745, 0.119854, 0.119862, 0.119854, 0.282697, 0.123571, 0.124301, 0.119935, 0.215356, 0.535042, 0.608834, 0.120782, 17.0384, 0.120459, 0.154473, 0.119849, 0.11985, 0.429754, 0.119849, 0.119849, 0.403638
1.16797, 26, 23.4557, 0.120628, 5.2915, 2.54435, 0.120499, 0.120632, 0.120641, 0.120633, 0.283476, 0.124349, 0.12508, 0.120714, 0.20526, 0.535821, 0.605225, 0.12182, 21.709, 0.12114, 0.145498, 0.120628, 0.120629, 0.443594, 0.120628, 0.120628, 0.362139
1.17585, 30, 28.7877, 0.121212, 5.65685, 1.21229, 0.121053, 0.121217, 0.121226, 0.121218, 0.284061, 0.124934, 0.125665, 0.121299, 0.196215, 0.536406, 0.601144, 0.12273, 27.0897, 0.121643, 0.138714, 0.121213, 0.121214, 0.456354, 0.121212, 0.121212, 0.323418
1.18373, 50, 34.7536, 0.121579, 7.2111, 15.2464, 0.121384, 0.121584, 0.121593, 0.121585, 0.284428, 0.125301, 0.126032, 0.121666, 0.188281, 0.536773, 0.59674, 0.123498, 33.0983, 0.121941, 0.133647, 0.12158, 0.121581, 0.467664, 0.121579, 0.121579, 0.288272
1.19161, 44, 41.2083, 0.121705, 6.78233, 2.79172, 0.121466, 0.12171, 0.121719, 0.121711, 0.284554, 0.125427, 0.126158, 0.121792, 0.181436, 0.536899, 0.592224, 0.124108, 39.5899, 0.122009, 0.129859, 0.121705, 0.121706, 0.477208, 0.121705, 0.121705, 0.25716
1.1995, 74, 47.9422, 0.121569, 8.7178, 26.0578, 0.121278, 0.121574, 0.121582, 0.121574, 0.284418, 0.125291, 0.126022, 0.121656, 0.175589, 0.536763, 0.587882, 0.124547, 46.3551, 0.121824, 0.126968, 0.121569, 0.12157, 0.484707, 0.121569, 0.121569, 0.230238
1.20738, 64, 54.6903, 0.121154, 8.12404, 9.30968, 0.120801, 0.121158, 0.121167, 0.121159, 0.284002, 0.124876, 0.125606, 0.12124, 0.170605, 0.536347, 0.584071, 0.124801, 53.1293, 0.121368, 0.124657, 0.121154, 0.121155, 0.489908, 0.121154, 0.121154, 0.207406
1.21526, 44, 61.1464, 0.120446, 6.78233, -17.1464, 0.120021, 0.120451, 0.12046, 0.120452, 0.283295, 0.124168, 0.124899, 0.120533, 0.166326, 0.53564, 0.581239, 0.124854, 59.6065, 0.120626, 0.122675, 0.120446, 0.120447, 0.49258, 0.120446, 0.120446, 0.188373
1.22314, 72, 66.985, 0.119441, 8.60233, 5.01504, 0.11893, 0.119446, 0.119454, 0.119446, 0.28229, 0.123163, 0.123894, 0.119528, 0.16259, 0.534635, 0.579921, 0.124695, 65.4619, 0.119591, 0.120831, 0.119441, 0.119442, 0.492518, 0.119441, 0.119441, 0.172721
1.23102, 82, 71.888, 0.11814, 9.16515, 10.112, 0.117529, 0.118145, 0.118153, 0.118145, 0.280989, 0.121862, 0.122592, 0.118226, 0.159245, 0.533333, 0.580753, 0.12431, 70.3776, 0.118265, 0.118989, 0.11814, 0.118141, 0.489562, 0.11814, 0.11814, 0.159967
