   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_72.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
6.5681, 826, 719.757, 33.4972, 28.775, 106.243, 33.4972, 0, 33.4972, 33.4972, 33.4973, 704.724, 48.5307, 33.4972, 33.4972, 33.4972, 33.4972, 33.4972, 33.4972, 33.4972, 33.4972, 33.4972, 33.4972, 33.4972, 33.4972, 33.4972, 33.4972
6.57599, 666, 579.513, 33.4602, 25.8457, 86.4867, 33.4602, 0, 33.4602, 33.4603, 33.4604, 566.05, 46.9232, 33.4602, 33.4602, 33.4602, 33.4602, 33.4602, 33.4602, 33.4602, 33.4602, 33.4602, 33.4602, 33.4602, 33.4602, 33.4602, 33.4602
6.58389, 534, 463.561, 33.4248, 23.1517, 70.4386, 33.4248, 0, 33.4248, 33.4248, 33.4249, 451.632, 45.3544, 33.4248, 33.4248, 33.4248, 33.4248, 33.4248, 33.4248, 33.4248, 33.4248, 33.4248, 33.4248, 33.4248, 33.4248, 33.4248, 33.4248
6.59178, 416, 368.845, 33.3913, 20.445, 47.1552, 33.3913, 0, 33.3913, 33.3913, 33.3914, 358.385, 43.8509, 33.3913, 33.3913, 33.3913, 33.3913, 33.3913, 33.3913, 33.3913, 33.3913, 33.3913, 33.3913, 33.3913, 33.3913, 33.3913, 33.3913
6.59968, 368, 292.399, 33.3599, 19.2354, 75.6009, 33.3599, 0, 33.3599, 33.3599, 33.36, 283.324, 42.4348, 33.3599, 33.3599, 33.3599, 33.3599, 33.3599, 33.3599, 33.3599, 33.3599, 33.3599, 33.3599, 33.3599, 33.3599, 33.3599, 33.3599
6.60758, 238, 231.403, 33.3308, 15.4919, 6.59698, 33.3308, 0, 33.3308, 33.3309, 33.331, 223.612, 41.1219, 33.3308, 33.3308, 33.3308, 33.3308, 33.3308, 33.3308, 33.3308, 33.3308, 33.3308, 33.3308, 33.3308, 33.3308, 33.3308, 33.3308
6.61547, 204, 183.289, 33.3043, 14.3527, 20.7109, 33.3043, 0, 33.3043, 33.3043, 33.3044, 176.67, 39.9233, 33.3043, 33.3043, 33.3043, 33.3043, 33.3043, 33.3043, 33.3043, 33.3043, 33.3043, 33.3043, 33.3043, 33.3043, 33.3043, 33.3043
6.62337, 134, 145.769, 33.2803, 11.6619, -11.769, 33.2803, 0, 33.2803, 33.2803, 33.2804, 140.204, 38.845, 33.2803, 33.2803, 33.2803, 33.2803, 33.2803, 33.2803, 33.2803, 33.2803, 33.2803, 33.2803, 33.2803, 33.2803, 33.2803, 33.2803
6.63126, 114, 116.828, 33.2587, 10.7703, -2.82758, 33.2587, 0, 33.2587, 33.2588, 33.2588, 112.198, 37.8885, 33.2587, 33.2587, 33.2587, 33.2587, 33.2587, 33.2587, 33.2587, 33.2587, 33.2587, 33.2587, 33.2587, 33.2587, 33.2587, 33.2587
6.63916, 90, 94.7476, 33.2396, 9.59166, -4.74759, 33.2396, 0, 33.2396, 33.2397, 33.2397, 90.9355, 37.0515, 33.2396, 33.2396, 33.2396, 33.2396, 33.2396, 33.2396, 33.2396, 33.2396, 33.2396, 33.2396, 33.2396, 33.2396, 33.2396, 33.2396
6.64706, 86, 78.0827, 33.2228, 9.38083, 7.91728, 33.2228, 0, 33.2228, 33.2229, 33.2229, 74.9765, 36.3288, 33.2228, 33.2228, 33.2228, 33.2228, 33.2228, 33.2228, 33.2228, 33.2228, 33.2228, 33.2228, 33.2228, 33.2228, 33.2228, 33.2228
6.65495, 86, 65.6376, 33.208, 9.38083, 20.3624, 33.208, 0, 33.2081, 33.2082, 33.2081, 63.1326, 35.7128, 33.208, 33.208, 33.208, 33.208, 33.208, 33.208, 33.208, 33.208, 33.208, 33.208, 33.208, 33.208, 33.208, 33.208
6.66285, 48, 56.4402, 33.1952, 7.07107, -8.4402, 33.1952, 0, 33.1952, 33.1954, 33.1953, 54.4409, 35.1943, 33.1952, 33.1952, 33.1952, 33.1952, 33.1952, 33.1952, 33.1952, 33.1952, 33.1952, 33.1952, 33.1952, 33.1952, 33.1952, 33.1952
6.67074, 44, 49.7127, 33.1841, 6.78233, -5.71267, 33.1841, 0, 33.1841, 33.1843, 33.1842, 48.1334, 34.7632, 33.1841, 33.1841, 33.1841, 33.1841, 33.1841, 33.1841, 33.1841, 33.1841, 33.1841, 33.1841, 33.1841, 33.1841, 33.1841, 33.1841
6.67864, 52, 44.8416, 33.1744, 7.34847, 7.15842, 33.1744, 0, 33.1744, 33.1746, 33.1745, 43.6068, 34.4089, 33.1744, 33.1744, 33.1744, 33.1744, 33.1744, 33.1744, 33.1744, 33.1744, 33.1744, 33.1744, 33.1744, 33.1744, 33.1744, 33.1744
6.68654, 36, 41.3504, 33.1659, 6.16441, -5.35036, 33.1659, 0, 33.1659, 33.1662, 33.166, 40.3948, 34.1212, 33.1659, 33.1659, 33.1659, 33.1659, 33.1659, 33.1659, 33.1659, 33.1659, 33.1659, 33.1659, 33.1659, 33.1659, 33.1659, 33.1659
6.69443, 42, 38.874, 33.1585, 6.63325, 3.12605, 33.1585, 0, 33.1585, 33.1588, 33.1585, 38.142, 33.8901, 33.1585, 33.1585, 33.1585, 33.1585, 33.1585, 33.1585, 33.1585, 33.1585, 33.1585, 33.1585, 33.1585, 33.1585, 33.1585, 33.1585
6.70233, 28, 37.1363, 33.1518, 5.47723, -9.13626, 33.1518, 0, 33.1518, 33.1521, 33.1518, 36.5812, 33.7064, 33.1518, 33.1518, 33.1518, 33.1518, 33.1518, 33.1518, 33.1518, 33.1518, 33.1518, 33.1518, 33.1518, 33.1518, 33.1518, 33.1518
6.71022, 28, 35.9326, 33.1456, 5.47723, -7.93258, 33.1456, 0, 33.1456, 33.1461, 33.1457, 35.5159, 33.5618, 33.1456, 33.1456, 33.1456, 33.1456, 33.1456, 33.1456, 33.1456, 33.1456, 33.1456, 33.1456, 33.1456, 33.1456, 33.1456, 33.1456
6.71812, 52, 35.1129, 33.1399, 7.34847, 16.8871, 33.1399, 0, 33.1399, 33.1404, 33.14, 34.8032, 33.449, 33.1399, 33.1399, 33.1399, 33.1399, 33.1399, 33.1399, 33.1399, 33.1399, 33.1399, 33.1399, 33.1399, 33.1399, 33.1399, 33.1399
6.72602, 46, 34.5698, 33.1344, 6.9282, 11.4302, 33.1344, 0, 33.1344, 33.135, 33.1344, 34.3418, 33.3617, 33.1344, 33.1344, 33.1344, 33.1344, 33.1344, 33.1344, 33.1344, 33.1344, 33.1344, 33.1344, 33.1344, 33.1344, 33.1344, 33.1344
6.73391, 18, 34.2292, 33.129, 4.47214, -16.2292, 33.129, 0, 33.129, 33.1297, 33.129, 34.063, 33.2944, 33.129, 33.129, 33.129, 33.129, 33.129, 33.129, 33.129, 33.129, 33.129, 33.129, 33.129, 33.129, 33.129, 33.129
6.74181, 50, 34.0425, 33.1235, 7.2111, 15.9575, 33.1235, 0, 33.1235, 33.1244, 33.1236, 33.9224, 33.2427, 33.1235, 33.1235, 33.1235, 33.1235, 33.1235, 33.1235, 33.1235, 33.1235, 33.1235, 33.1235, 33.1235, 33.1235, 33.1235, 33.1235
6.7497, 44, 33.9819, 33.1179, 6.78233, 10.0181, 33.1179, 0, 33.1179, 33.1189, 33.118, 33.8958, 33.2029, 33.1179, 33.1179, 33.1179, 33.1179, 33.1179, 33.1179, 33.1179, 33.1179, 33.1179, 33.1179, 33.1179, 33.1179, 33.1179, 33.1179
6.7576, 30, 34.0368, 33.1121, 5.65685, -4.03679, 33.1121, 0, 33.1121, 33.1133, 33.1122, 33.9755, 33.1722, 33.1121, 33.1121, 33.1121, 33.1121, 33.1121, 33.1121, 33.1121, 33.1121, 33.1121, 33.1121, 33.1121, 33.1121, 33.1121, 33.1121
6.7655, 32, 34.2119, 33.106, 5.83095, -2.21193, 33.106, 0, 33.106, 33.1074, 33.1061, 34.1686, 33.148, 33.106, 33.106, 33.106, 33.106, 33.106, 33.106, 33.106, 33.106, 33.106, 33.106, 33.106, 33.106, 33.106, 33.106
6.77339, 36, 34.5273, 33.0996, 6.16441, 1.47268, 33.0996, 0, 33.0996, 33.1011, 33.0996, 34.4967, 33.1286, 33.0996, 33.0996, 33.0996, 33.0996, 33.0996, 33.0996, 33.0996, 33.0996, 33.0996, 33.0996, 33.0996, 33.0996, 33.0996, 33.0996
6.78129, 30, 35.0188, 33.0927, 5.65685, -5.01885, 33.0927, 0, 33.0927, 33.0945, 33.0928, 34.9971, 33.1126, 33.0927, 33.0927, 33.0927, 33.0927, 33.0927, 33.0927, 33.0927, 33.0927, 33.0927, 33.0927, 33.0927, 33.0927, 33.0927, 33.0927
6.78918, 36, 35.7399, 33.0854, 6.16441, 0.260105, 33.0854, 0, 33.0854, 33.0873, 33.0854, 35.7244, 33.0989, 33.0854, 33.0854, 33.0854, 33.0854, 33.0854, 33.0854, 33.0854, 33.0854, 33.0854, 33.0854, 33.0854, 33.0854, 33.0854, 33.0854
6.79708, 34, 36.7645, 33.0775, 6, -2.76453, 33.0775, 0, 33.0775, 33.0797, 33.0776, 36.7532, 33.0866, 33.0775, 33.0775, 33.0775, 33.0775, 33.0775, 33.0775, 33.0775, 33.0775, 33.0775, 33.0775, 33.0775, 33.0775, 33.0775, 33.0775
6.80498, 54, 38.1906, 33.0692, 7.48331, 15.8094, 33.0692, 0, 33.0692, 33.0716, 33.0692, 38.182, 33.0752, 33.0692, 33.0692, 33.0692, 33.0692, 33.0692, 33.0692, 33.0692, 33.0692, 33.0692, 33.0692, 33.0692, 33.0692, 33.0692, 33.0692
6.81287, 52, 40.1436, 33.0602, 7.34847, 11.8564, 33.0602, 0, 33.0602, 33.0628, 33.0602, 40.1369, 33.0641, 33.0602, 33.0602, 33.0602, 33.0602, 33.0602, 33.0602, 33.0602, 33.0602, 33.0602, 33.0602, 33.0602, 33.0602, 33.0602, 33.0602
6.82077, 54, 42.7817, 33.0505, 7.48331, 11.2183, 33.0505, 0, 33.0505, 33.0534, 33.0505, 42.7761, 33.0531, 33.0505, 33.0505, 33.0505, 33.0505, 33.0505, 33.0505, 33.0505, 33.0505, 33.0505, 33.0505, 33.0505, 33.0505, 33.0505, 33.0505
6.82866, 58, 46.2989, 33.04, 7.74597, 11.7011, 33.04, 0, 33.04, 33.0431, 33.04, 46.294, 33.0416, 33.04, 33.04, 33.04, 33.04, 33.04, 33.04, 33.04, 33.04, 33.04, 33.04, 33.04, 33.04, 33.04, 33.04
6.83656, 62, 50.9297, 33.0286, 8, 11.0703, 33.0286, 0, 33.0286, 33.0319, 33.0286, 50.9252, 33.0296, 33.0286, 33.0286, 33.0286, 33.0286, 33.0286, 33.0286, 33.0286, 33.0286, 33.0286, 33.0286, 33.0286, 33.0286, 33.0286, 33.0286
6.84446, 86, 56.9516, 33.016, 9.38083, 29.0484, 33.016, 0, 33.016, 33.0196, 33.0161, 56.9473, 33.0167, 33.016, 33.016, 33.016, 33.016, 33.016, 33.016, 33.016, 33.016, 33.016, 33.016, 33.016, 33.016, 33.016, 33.016
6.85235, 78, 64.6859, 33.0022, 8.94427, 13.3141, 33.0022, 0, 33.0022, 33.0059, 33.0022, 64.6817, 33.0026, 33.0022, 33.0022, 33.0022, 33.0022, 33.0022, 33.0022, 33.0022, 33.0022, 33.0022, 33.0022, 33.0022, 33.0022, 33.0022, 33.0022
6.86025, 94, 74.4967, 32.9866, 9.79796, 19.5033, 32.9866, 0, 32.9866, 32.9904, 32.9866, 74.4925, 32.9868, 32.9866, 32.9866, 32.9866, 32.9866, 32.9866, 32.9866, 32.9866, 32.9866, 32.9866, 32.9866, 32.9866, 32.9866, 32.9866, 32.9866
6.86814, 100, 86.7897, 32.9689, 10.0995, 13.2103, 32.9689, 0, 32.9689, 32.9729, 32.9689, 86.7855, 32.9691, 32.9689, 32.9689, 32.9689, 32.9689, 32.9689, 32.9689, 32.9689, 32.9689, 32.9689, 32.9689, 32.9689, 32.9689, 32.9689, 32.9689
6.87604, 146, 101.998, 32.9485, 12.1655, 44.0022, 32.9485, 0, 32.9485, 32.9525, 32.9486, 101.994, 32.9486, 32.9485, 32.9485, 32.9485, 32.9485, 32.9485, 32.9485, 32.9485, 32.9485, 32.9485, 32.9485, 32.9485, 32.9485, 32.9485, 32.9485
6.88393, 150, 120.575, 32.9247, 12.3288, 29.4248, 32.9247, 0, 32.9247, 32.9288, 32.9247, 120.571, 32.9247, 32.9247, 32.9247, 32.9247, 32.9247, 32.9247, 32.9247, 32.9247, 32.9247, 32.9247, 32.9247, 32.9247, 32.9247, 32.9247, 32.9247
6.89183, 166, 142.984, 32.8965, 12.9615, 23.0161, 32.8965, 0, 32.8965, 32.9006, 32.8966, 142.98, 32.8966, 32.8965, 32.8965, 32.8965, 32.8965, 32.8965, 32.8965, 32.8965, 32.8965, 32.8965, 32.8965, 32.8965, 32.8965, 32.8965, 32.8965
6.89973, 194, 169.661, 32.8629, 14, 24.3393, 32.8629, 0, 32.8629, 32.8669, 32.8629, 169.657, 32.8629, 32.8629, 32.8629, 32.8629, 32.8629, 32.8629, 32.8629, 32.8629, 32.8629, 32.8629, 32.8629, 32.8629, 32.8629, 32.8629, 32.8629
6.90762, 240, 201.003, 32.8223, 15.5563, 38.9969, 32.8223, 0, 32.8223, 32.8263, 32.8224, 200.999, 32.8223, 32.8223, 32.8223, 32.8223, 32.8223, 32.8223, 32.8223, 32.8223, 32.8223, 32.8223, 32.8223, 32.8223, 32.8223, 32.8223, 32.8224
6.91552, 278, 237.344, 32.7732, 16.7332, 40.6563, 32.7732, 0, 32.7732, 32.777, 32.7732, 237.34, 32.7732, 32.7732, 32.7732, 32.7732, 32.7732, 32.7732, 32.7732, 32.7732, 32.7732, 32.7732, 32.7732, 32.7732, 32.7732, 32.7732, 32.7732
6.92342, 300, 278.9, 32.7133, 17.3781, 21.0999, 32.7133, 0, 32.7133, 32.717, 32.7134, 278.896, 32.7133, 32.7133, 32.7133, 32.7133, 32.7133, 32.7133, 32.7133, 32.7133, 32.7133, 32.7133, 32.7133, 32.7133, 32.7133, 32.7133, 32.7134
6.93131, 360, 325.76, 32.6404, 19.0263, 34.2398, 32.6404, 0, 32.6404, 32.644, 32.6404, 325.756, 32.6404, 32.6404, 32.6404, 32.6404, 32.6404, 32.6404, 32.6404, 32.6404, 32.6404, 32.6404, 32.6404, 32.6404, 32.6404, 32.6404, 32.6405
6.93921, 404, 377.853, 32.5516, 20.1494, 26.147, 32.5516, 0, 32.5516, 32.555, 32.5517, 377.849, 32.5516, 32.5516, 32.5516, 32.5516, 32.5516, 32.5516, 32.5516, 32.5516, 32.5516, 32.5516, 32.5516, 32.5516, 32.5516, 32.5516, 32.5517
6.9471, 480, 434.909, 32.4439, 21.9545, 45.0905, 32.4439, 0, 32.4439, 32.447, 32.4439, 434.906, 32.4439, 32.4439, 32.4439, 32.4439, 32.4439, 32.4439, 32.4439, 32.4439, 32.4439, 32.4439, 32.4439, 32.4439, 32.4439, 32.4439, 32.444
6.955, 508, 496.434, 32.3137, 22.5832, 11.5662, 32.3137, 0, 32.3137, 32.3166, 32.3137, 496.431, 32.3137, 32.3137, 32.3137, 32.3137, 32.3137, 32.3137, 32.3137, 32.3137, 32.3137, 32.3137, 32.3137, 32.3137, 32.3137, 32.3137, 32.3138
6.96289, 578, 561.726, 32.1571, 24.0832, 16.2744, 32.1571, 0, 32.1572, 32.1598, 32.1572, 561.723, 32.1571, 32.1571, 32.1571, 32.1571, 32.1571, 32.1571, 32.1571, 32.1571, 32.1571, 32.1571, 32.1571, 32.1571, 32.1571, 32.1571, 32.1574
6.97079, 612, 629.845, 31.9702, 24.779, -17.8447, 31.9702, 0, 31.9702, 31.9727, 31.9703, 629.842, 31.9702, 31.9702, 31.9702, 31.9702, 31.9702, 31.9702, 31.9702, 31.9702, 31.9702, 31.9702, 31.9702, 31.9702, 31.9702, 31.9702, 31.9705
6.97869, 734, 699.619, 31.7488, 27.1293, 34.3809, 31.7488, 0, 31.7488, 31.751, 31.7488, 699.617, 31.7488, 31.7488, 31.7488, 31.7488, 31.7488, 31.7488, 31.7488, 31.7488, 31.7488, 31.7488, 31.7488, 31.7488, 31.7488, 31.7488, 31.7491
6.98658, 808, 769.708, 31.4884, 28.4605, 38.2922, 31.4884, 0, 31.4884, 31.4904, 31.4884, 769.705, 31.4884, 31.4884, 31.4884, 31.4884, 31.4884, 31.4884, 31.4884, 31.4884, 31.4884, 31.4884, 31.4884, 31.4884, 31.4884, 31.4884, 31.4888
6.99448, 732, 838.595, 31.1849, 27.0924, -106.595, 31.1849, 0, 31.1849, 31.1866, 31.1849, 838.593, 31.1849, 31.1849, 31.1849, 31.1849, 31.1849, 31.1849, 31.1849, 31.1849, 31.1849, 31.1849, 31.1849, 31.1849, 31.1849, 31.1849, 31.1854
7.00238, 816, 904.42, 30.5901, 28.6007, -88.4204, 30.5901, 0, 30.5901, 30.5917, 30.5902, 904.418, 30.5901, 30.5901, 30.5901, 30.5901, 30.5901, 30.5901, 30.5901, 30.5901, 30.5901, 30.5901, 30.5901, 30.5901, 30.5901, 30.5901, 30.5908
7.01027, 974, 965.755, 29.9367, 31.241, 8.24512, 29.9367, 0, 29.9367, 29.9381, 29.9368, 965.753, 29.9367, 29.9367, 29.9367, 29.9367, 29.9367, 29.9367, 29.9367, 29.9367, 29.9367, 29.9367, 29.9367, 29.9367, 29.9367, 29.9367, 29.9375
7.01817, 870, 1021.01, 29.2743, 29.5296, -151.01, 29.2743, 0, 29.2743, 29.2755, 29.2744, 1021.01, 29.2743, 29.2743, 29.2743, 29.2743, 29.2743, 29.2743, 29.2743, 29.2743, 29.2743, 29.2743, 29.2743, 29.2743, 29.2743, 29.2743, 29.2752
7.02606, 1012, 1068.61, 28.5735, 31.8434, -56.6085, 28.5735, 0, 28.5735, 28.5745, 28.5736, 1068.61, 28.5735, 28.5735, 28.5735, 28.5735, 28.5735, 28.5735, 28.5735, 28.5735, 28.5735, 28.5735, 28.5735, 28.5735, 28.5735, 28.5735, 28.5746
7.03396, 1050, 1107.17, 27.8374, 32.4346, -57.1729, 27.8374, 0, 27.8374, 27.8383, 27.8375, 1107.17, 27.8374, 27.8374, 27.8374, 27.8374, 27.8374, 27.8374, 27.8374, 27.8374, 27.8374, 27.8374, 27.8374, 27.8374, 27.8374, 27.8374, 27.8387
7.04185, 1006, 1135.55, 27.0706, 31.749, -129.555, 27.0706, 0, 27.0706, 27.0714, 27.0707, 1135.55, 27.0706, 27.0706, 27.0706, 27.0706, 27.0706, 27.0706, 27.0706, 27.0706, 27.0706, 27.0706, 27.0706, 27.0706, 27.0706, 27.0706, 27.0721
7.04975, 1054, 1152.89, 26.2785, 32.4962, -98.8928, 26.2785, 0, 26.2785, 26.2791, 26.2786, 1152.89, 26.2785, 26.2785, 26.2785, 26.2785, 26.2785, 26.2785, 26.2785, 26.2785, 26.2785, 26.2785, 26.2785, 26.2785, 26.2785, 26.2785, 26.2801
7.05765, 1040, 1158.66, 25.4672, 32.28, -118.658, 25.4672, 0, 25.4672, 25.4677, 25.4673, 1158.66, 25.4672, 25.4672, 25.4672, 25.4672, 25.4672, 25.4672, 25.4672, 25.4672, 25.4672, 25.4672, 25.4672, 25.4672, 25.4672, 25.4672, 25.4691
7.06554, 1042, 1152.67, 24.6442, 32.311, -110.674, 24.6442, 0, 24.6442, 24.6447, 24.6443, 1152.67, 24.6442, 24.6442, 24.6442, 24.6442, 24.6442, 24.6442, 24.6442, 24.6442, 24.6442, 24.6442, 24.6442, 24.6442, 24.6442, 24.6442, 24.6463
7.07344, 1106, 1135.13, 23.8175, 33.2866, -29.1317, 23.8175, 0, 23.8175, 23.8178, 23.8175, 1135.13, 23.8175, 23.8175, 23.8175, 23.8175, 23.8175, 23.8175, 23.8175, 23.8175, 23.8175, 23.8175, 23.8175, 23.8175, 23.8175, 23.8175, 23.8198
7.08134, 1006, 1106.57, 22.9948, 31.749, -100.57, 22.9948, 0, 22.9948, 22.9951, 22.9949, 1106.57, 22.9948, 22.9948, 22.9948, 22.9948, 22.9948, 22.9948, 22.9948, 22.9948, 22.9948, 22.9948, 22.9948, 22.9948, 22.9948, 22.9948, 22.9973
7.08923, 996, 1067.86, 22.1848, 31.5911, -71.8616, 22.1848, 0, 22.1848, 22.185, 22.1848, 1067.86, 22.1848, 22.1848, 22.1848, 22.1848, 22.1848, 22.1848, 22.1848, 22.1848, 22.1848, 22.1848, 22.1848, 22.1848, 22.1848, 22.1848, 22.1875
7.09713, 960, 1020.16, 21.3954, 31.0161, -60.1561, 21.3954, 0, 21.3954, 21.3956, 21.3954, 1020.15, 21.3954, 21.3954, 21.3954, 21.3954, 21.3954, 21.3954, 21.3954, 21.3954, 21.3954, 21.3954, 21.3954, 21.3954, 21.3954, 21.3954, 21.3983
7.10502, 832, 964.819, 20.6339, 28.8791, -132.819, 20.6339, 0, 20.6339, 20.6341, 20.634, 964.816, 20.6339, 20.6339, 20.6339, 20.6339, 20.6339, 20.6339, 20.6339, 20.6339, 20.6339, 20.6339, 20.6339, 20.6339, 20.6339, 20.6339, 20.637
7.11292, 728, 903.38, 19.9075, 27.0185, -175.38, 19.9075, 0, 19.9075, 19.9077, 19.9076, 903.377, 19.9075, 19.9075, 19.9075, 19.9075, 19.9075, 19.9075, 19.9075, 19.9075, 19.9075, 19.9075, 19.9075, 19.9075, 19.9075, 19.9075, 19.9108
7.12081, 728, 837.467, 19.2221, 27.0185, -109.467, 19.2221, 0, 19.2221, 19.2222, 19.2222, 837.464, 19.2221, 19.2221, 19.2221, 19.2221, 19.2221, 19.2221, 19.2221, 19.2221, 19.2221, 19.2221, 19.2221, 19.2221, 19.2221, 19.2221, 19.2255
7.12871, 774, 768.703, 18.5825, 27.8568, 5.29651, 18.5825, 0, 18.5825, 18.5827, 18.5826, 768.7, 18.5825, 18.5825, 18.5825, 18.5825, 18.5825, 18.5825, 18.5825, 18.5825, 18.5825, 18.5825, 18.5825, 18.5825, 18.5825, 18.5825, 18.586
7.13661, 642, 698.68, 17.993, 25.3772, -56.6803, 17.993, 0, 17.993, 17.9931, 17.9931, 698.677, 17.993, 17.993, 17.993, 17.993, 17.993, 17.993, 17.993, 17.993, 17.993, 17.993, 17.993, 17.993, 17.993, 17.993, 17.9965
7.1445, 542, 628.879, 17.456, 23.3238, -86.8789, 17.456, 0, 17.456, 17.4561, 17.4562, 628.875, 17.456, 17.456, 17.456, 17.456, 17.456, 17.456, 17.456, 17.456, 17.456, 17.456, 17.456, 17.456, 17.456, 17.456, 17.4596
7.1524, 570, 560.627, 16.9732, 23.9165, 9.37317, 16.9732, 0, 16.9732, 16.9733, 16.9734, 560.623, 16.9732, 16.9732, 16.9732, 16.9732, 16.9732, 16.9732, 16.9732, 16.9732, 16.9732, 16.9732, 16.9732, 16.9732, 16.9732, 16.9732, 16.9768
7.16029, 476, 495.064, 16.5419, 21.8632, -19.0643, 16.5419, 0, 16.5419, 16.542, 16.5421, 495.06, 16.5419, 16.5419, 16.5419, 16.5419, 16.5419, 16.5419, 16.5419, 16.5419, 16.5419, 16.5419, 16.5419, 16.5419, 16.5419, 16.5419, 16.5454
7.16819, 408, 433.107, 16.1599, 20.2485, -25.1067, 16.1599, 0, 16.1599, 16.16, 16.1602, 433.103, 16.1599, 16.1599, 16.1599, 16.1599, 16.1599, 16.1599, 16.1599, 16.1599, 16.1599, 16.1599, 16.1599, 16.1599, 16.1599, 16.1599, 16.1634
7.17609, 338, 375.472, 15.8249, 18.4391, -37.4724, 15.8249, 0, 15.8249, 15.825, 15.8253, 375.468, 15.8249, 15.8249, 15.8249, 15.8249, 15.8249, 15.8249, 15.8249, 15.8249, 15.8249, 15.8249, 15.8249, 15.8249, 15.8249, 15.8249, 15.8282
7.18398, 292, 322.649, 15.5337, 17.1464, -30.6493, 15.5337, 0, 15.5337, 15.5338, 15.5343, 322.645, 15.5337, 15.5337, 15.5337, 15.5337, 15.5337, 15.5337, 15.5337, 15.5337, 15.5337, 15.5337, 15.5337, 15.5337, 15.5337, 15.5337, 15.5369
7.19188, 260, 274.91, 15.2824, 16.1864, -14.9104, 15.2824, 0, 15.2824, 15.2825, 15.2832, 274.906, 15.2824, 15.2824, 15.2824, 15.2824, 15.2824, 15.2824, 15.2824, 15.2824, 15.2824, 15.2824, 15.2824, 15.2824, 15.2824, 15.2824, 15.2854
7.19977, 234, 232.361, 15.0662, 15.3623, 1.63895, 15.0662, 0, 15.0662, 15.0663, 15.0674, 232.357, 15.0662, 15.0662, 15.0662, 15.0662, 15.0662, 15.0662, 15.0662, 15.0662, 15.0662, 15.0662, 15.0662, 15.0662, 15.0662, 15.0662, 15.069
7.20767, 176, 194.936, 14.88, 13.3417, -18.9355, 14.88, 0, 14.88, 14.8801, 14.8817, 194.931, 14.88, 14.88, 14.88, 14.88, 14.88, 14.88, 14.88, 14.88, 14.88, 14.88, 14.88, 14.88, 14.88, 14.88, 14.8826
7.21557, 116, 162.433, 14.719, 10.8628, -46.4332, 14.719, 0, 14.719, 14.7191, 14.7213, 162.428, 14.719, 14.719, 14.719, 14.719, 14.719, 14.719, 14.719, 14.719, 14.719, 14.719, 14.719, 14.719, 14.719, 14.719, 14.7214
7.22346, 126, 134.558, 14.5782, 11.3137, -8.55795, 14.5782, 0, 14.5782, 14.5783, 14.5814, 134.553, 14.5782, 14.5782, 14.5782, 14.5782, 14.5782, 14.5782, 14.5782, 14.5782, 14.5782, 14.5782, 14.5782, 14.5782, 14.5782, 14.5782, 14.5804
7.23136, 108, 110.945, 14.4533, 10.4881, -2.94515, 14.4533, 0, 14.4533, 14.4534, 14.4575, 110.939, 14.4533, 14.4533, 14.4533, 14.4533, 14.4533, 14.4533, 14.4533, 14.4533, 14.4533, 14.4533, 14.4533, 14.4533, 14.4533, 14.4533, 14.4553
7.23925, 92, 91.1766, 14.3402, 9.69536, 0.82338, 14.3402, 0, 14.3402, 14.3402, 14.3459, 91.169, 14.3402, 14.3402, 14.3402, 14.3402, 14.3402, 14.3402, 14.3402, 14.3402, 14.3402, 14.3402, 14.3402, 14.3402, 14.3402, 14.3402, 14.3419
7.24715, 64, 74.8185, 14.2356, 8.12404, -10.8185, 14.2356, 0, 14.2356, 14.2357, 14.2433, 74.8092, 14.2356, 14.2356, 14.2356, 14.2356, 14.2356, 14.2356, 14.2356, 14.2356, 14.2356, 14.2356, 14.2356, 14.2356, 14.2356, 14.2356, 14.2371
7.25505, 60, 61.4377, 14.1359, 7.87401, -1.43766, 14.1359, 0, 14.1359, 14.1359, 14.1461, 61.426, 14.1359, 14.1359, 14.1359, 14.1359, 14.1359, 14.1359, 14.1359, 14.1359, 14.1359, 14.1359, 14.1359, 14.1359, 14.1359, 14.1359, 14.1372
7.26294, 62, 50.61, 14.0378, 8, 11.39, 14.0378, 0, 14.0378, 14.0379, 14.0513, 50.5953, 14.0378, 14.0378, 14.0378, 14.0378, 14.0378, 14.0378, 14.0378, 14.0378, 14.0378, 14.0378, 14.0378, 14.0378, 14.0378, 14.0378, 14.039
7.27084, 40, 41.9423, 13.9391, 6.48074, -1.94228, 13.9391, 0, 13.9391, 13.9392, 13.9566, 41.9237, 13.9391, 13.9391, 13.9391, 13.9391, 13.9391, 13.9391, 13.9391, 13.9391, 13.9391, 13.9391, 13.9391, 13.9391, 13.9391, 13.9391, 13.9402
7.27873, 22, 35.0737, 13.837, 4.89898, -13.0737, 13.837, 0, 13.837, 13.8371, 13.8595, 35.0503, 13.837, 13.837, 13.837, 13.837, 13.837, 13.837, 13.837, 13.837, 13.837, 13.837, 13.837, 13.837, 13.837, 13.837, 13.8378
