   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_29.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.613613, 0, 0.000351503, 2.58749e-05, 1.41421, -0.000351503, 2.58749e-05, 2.58798e-05, 2.58915e-05, 5.40967e-05, 2.63066e-05, 2.65664e-05, 7.10582e-05, 4.97809e-05, 0.00019597, 2.60256e-05, 2.59587e-05, 2.7928e-05, 2.5875e-05, 7.79539e-05, 2.58749e-05, 2.58749e-05, 2.85838e-05
0.621527, 0, 0.000592537, 4.43585e-05, 1.41421, -0.000592537, 4.43585e-05, 4.4367e-05, 4.43871e-05, 9.27836e-05, 4.50993e-05, 4.55451e-05, 0.000129835, 8.53783e-05, 0.000336221, 4.46171e-05, 4.44783e-05, 4.72398e-05, 4.43587e-05, 0.00011588, 4.43585e-05, 4.43585e-05, 4.90067e-05
0.629441, 0, 0.000989655, 7.44844e-05, 1.41421, -0.000989655, 7.44844e-05, 7.44988e-05, 7.45326e-05, 0.000155875, 7.57295e-05, 7.64788e-05, 0.000233347, 0.000143429, 0.000565033, 7.49192e-05, 7.46548e-05, 7.85098e-05, 7.44849e-05, 0.000174164, 7.44844e-05, 7.44844e-05, 8.22969e-05
0.637355, 0, 0.00163348, 0.000122521, 1.41421, -0.00163348, 0.000122521, 0.000122545, 0.000122601, 0.00025654, 0.000124572, 0.000125805, 0.000412514, 0.000236045, 0.000930263, 0.000123237, 0.000122762, 0.000128124, 0.000122522, 0.000263339, 0.000122521, 0.000122521, 0.000135386
0.645269, 0, 0.00265987, 0.000197465, 1.41421, -0.00265987, 0.000197465, 0.000197503, 0.000197593, 0.000413697, 0.000200773, 0.000202763, 0.000717276, 0.00038063, 0.00150072, 0.00019862, 0.000197804, 0.000205236, 0.000197466, 0.000398611, 0.000197465, 0.000197465, 0.000218221
0.653182, 0, 0.00426815, 0.000311867, 1.41421, -0.00426815, 0.000311867, 0.000311928, 0.00031207, 0.00065378, 0.000317098, 0.000320246, 0.0012266, 0.000601493, 0.0023726, 0.000313694, 0.000312342, 0.000322617, 0.000311869, 0.000601397, 0.000311867, 0.000311867, 0.000344687
0.661096, 0, 0.00674459, 0.000482755, 1.41421, -0.00674459, 0.000482755, 0.000482849, 0.000483069, 0.0010127, 0.000490862, 0.000495741, 0.00206269, 0.000931654, 0.00367675, 0.000485586, 0.000483419, 0.000497583, 0.000482758, 0.000901118, 0.000482755, 0.000482755, 0.000533625
0.66901, 0, 0.0104916, 0.000732561, 1.41421, -0.0104916, 0.000732561, 0.000732703, 0.000733037, 0.00153783, 0.00074488, 0.000752293, 0.00341053, 0.00141468, 0.005586, 0.000736863, 0.000733482, 0.000752956, 0.000732565, 0.00133716, 0.000732561, 0.000732561, 0.00080986
0.676924, 0, 0.0160622, 0.00108993, 1.41421, -0.0160622, 0.00108993, 0.00109014, 0.00109064, 0.00228983, 0.00110829, 0.00111933, 0.00554355, 0.00210634, 0.00832185, 0.00109634, 0.00109121, 0.00111789, 0.00108994, 0.00196088, 0.00108993, 0.00108993, 0.00120511
0.684838, 0, 0.0242006, 0.00159032, 1.41421, -0.0242006, 0.00159032, 0.00159063, 0.00159135, 0.00334392, 0.00161714, 0.00163329, 0.00885643, 0.00307574, 0.0121595, 0.00159969, 0.00159208, 0.00162849, 0.00159033, 0.00283747, 0.00159032, 0.00159032, 0.00175866
0.692751, 0, 0.035884, 0.00227607, 1.41421, -0.035884, 0.00227607, 0.00227651, 0.00227756, 0.00479025, 0.00231453, 0.00233768, 0.0139044, 0.00440575, 0.0174293, 0.00228951, 0.00227849, 0.00232793, 0.00227608, 0.00404749, 0.00227607, 0.00227607, 0.00251743
0.700665, 0, 0.0523668, 0.00319597, 1.41421, -0.0523668, 0.00319597, 0.0031966, 0.00319807, 0.00673304, 0.00325008, 0.00328265, 0.0214481, 0.00619209, 0.0245142, 0.00321489, 0.00319929, 0.00326598, 0.00319599, 0.00568791, 0.00319597, 0.00319597, 0.00353555
0.708579, 0, 0.0752184, 0.0044039, 1.41421, -0.0752184, 0.0044039, 0.00440476, 0.00440679, 0.00928795, 0.00447862, 0.00452358, 0.0325006, 0.00854098, 0.0338405, 0.00443003, 0.00440843, 0.0044977, 0.00440393, 0.00787242, 0.0044039, 0.0044039, 0.00487283
0.716493, 0, 0.10635, 0.00595656, 1.41421, -0.10635, 0.00595656, 0.00595773, 0.00596048, 0.0125775, 0.00605785, 0.0061188, 0.0483706, 0.0115649, 0.0458618, 0.005992, 0.00596271, 0.0060811, 0.00595659, 0.0107312, 0.00595656, 0.00595656, 0.00659233
0.724407, 0, 0.148025, 0.0079103, 1.41421, -0.148025, 0.0079103, 0.00791185, 0.00791551, 0.0167248, 0.00804514, 0.00812629, 0.0706958, 0.0153766, 0.0610358, 0.00795753, 0.00791861, 0.00807397, 0.00791035, 0.0144102, 0.0079103, 0.0079103, 0.00875684
0.73232, 0, 0.202835, 0.0103169, 1.41421, -0.202835, 0.0103169, 0.010319, 0.0103238, 0.0218443, 0.0104933, 0.0105994, 0.101452, 0.0200811, 0.0797934, 0.0103788, 0.0103281, 0.0105296, 0.010317, 0.0190706, 0.0103169, 0.0103169, 0.0114243
0.740234, 0, 0.27364, 0.013219, 1.41421, -0.27364, 0.013219, 0.0132217, 0.0132278, 0.0280329, 0.0134457, 0.013582, 0.142932, 0.0257668, 0.102504, 0.0132987, 0.013234, 0.0134918, 0.0132191, 0.0248892, 0.013219, 0.013219, 0.0146426
0.748148, 2, 0.363468, 0.0166449, 2, 1.63653, 0.0166449, 0.0166482, 0.0166559, 0.0353587, 0.0169311, 0.0171034, 0.197674, 0.0324957, 0.129435, 0.0167457, 0.0166646, 0.01699, 0.016645, 0.03206, 0.0166449, 0.0166449, 0.018444
0.756062, 0, 0.475345, 0.0206034, 1.41421, -0.475345, 0.0206034, 0.0206075, 0.0206172, 0.043851, 0.0209591, 0.0211731, 0.268333, 0.0402939, 0.160719, 0.0207292, 0.0206295, 0.0210337, 0.0206035, 0.0407999, 0.0206034, 0.0206034, 0.0228399
0.763976, 2, 0.61209, 0.0250807, 2, 1.38791, 0.0250807, 0.0250857, 0.0250975, 0.0534917, 0.0255153, 0.0257769, 0.357498, 0.0491439, 0.196317, 0.0252353, 0.0251147, 0.0256091, 0.0250808, 0.051357, 0.0250807, 0.0250807, 0.0278165
0.771889, 4, 0.776046, 0.0300367, 2.44949, 3.22395, 0.0300367, 0.0300427, 0.0300569, 0.0642096, 0.0305595, 0.0308741, 0.467429, 0.058979, 0.236, 0.0302242, 0.0300809, 0.0306753, 0.0300369, 0.0640238, 0.0300367, 0.0300367, 0.0333317
0.779803, 0, 0.968785, 0.0354049, 1.41421, -0.968785, 0.0354049, 0.035412, 0.0354288, 0.0758779, 0.036024, 0.0363966, 0.599761, 0.0696814, 0.279339, 0.0356295, 0.0354617, 0.0361639, 0.0354051, 0.0791535, 0.0354049, 0.0354049, 0.0393144
0.787717, 0, 1.19081, 0.0410934, 1.41421, -1.19081, 0.0410934, 0.0411017, 0.0411213, 0.0883168, 0.0418158, 0.0422506, 0.755174, 0.0810846, 0.325713, 0.0413596, 0.041166, 0.0419805, 0.0410936, 0.09718, 0.0410934, 0.0410934, 0.0456665
0.795631, 0, 1.44126, 0.0469886, 1.41421, -1.44126, 0.0469886, 0.0469982, 0.0470208, 0.1013, 0.0478195, 0.0483195, 0.933062, 0.0929794, 0.374331, 0.0473015, 0.0470808, 0.0480078, 0.0469889, 0.118634, 0.0469886, 0.0469886, 0.0522663
0.803545, 2, 1.7177, 0.0529611, 2, 0.282301, 0.0529611, 0.0529719, 0.0529975, 0.114568, 0.0539035, 0.0544707, 1.13127, 0.105125, 0.424272, 0.0533265, 0.0530774, 0.0541116, 0.0529614, 0.144159, 0.0529611, 0.0529611, 0.0589759
0.811458, 2, 2.01599, 0.0588722, 2, -0.0159898, 0.0588722, 0.0588844, 0.058913, 0.127838, 0.0599273, 0.0605622, 1.34591, 0.117261, 0.474537, 0.0592979, 0.0590183, 0.0601484, 0.0588726, 0.174508, 0.0588722, 0.0588722, 0.0656487
0.819372, 6, 2.3303, 0.0645831, 2.82843, 3.6697, 0.0645831, 0.0645965, 0.0646282, 0.140826, 0.0657494, 0.0664513, 1.57132, 0.129124, 0.524106, 0.0650789, 0.0647658, 0.0659737, 0.0645835, 0.210532, 0.0645831, 0.0645831, 0.0721391
0.827286, 0, 2.65326, 0.0699623, 1.41421, -2.65326, 0.0699623, 0.0699769, 0.0700115, 0.153259, 0.0712365, 0.0720034, 1.80022, 0.140464, 0.571999, 0.0705418, 0.0701903, 0.071451, 0.0699627, 0.253142, 0.0699623, 0.0699623, 0.0783125
0.8352, 2, 2.97631, 0.0748937, 2, -0.976307, 0.0748937, 0.0749095, 0.0749469, 0.164894, 0.0762705, 0.077099, 2.02401, 0.151055, 0.617334, 0.0755757, 0.075178, 0.0764594, 0.0748941, 0.303244, 0.0748937, 0.0748937, 0.0840538
0.843113, 4, 3.29012, 0.0792828, 2.44949, 0.709882, 0.0792828, 0.0792998, 0.0793397, 0.17553, 0.0807552, 0.0816412, 2.23331, 0.160712, 0.659371, 0.0800929, 0.0796371, 0.0809009, 0.0792833, 0.361646, 0.0792828, 0.0792828, 0.0892757
0.851027, 2, 3.58521, 0.0830612, 2, -1.58521, 0.0830612, 0.0830792, 0.0831215, 0.185015, 0.0846209, 0.0855595, 2.41859, 0.169297, 0.697547, 0.084034, 0.0835028, 0.0847043, 0.0830617, 0.428947, 0.0830612, 0.0830612, 0.0939241
0.858941, 0, 3.85253, 0.0861884, 1.41421, -3.85253, 0.0861884, 0.0862072, 0.0862517, 0.193255, 0.0878262, 0.0888119, 2.5709, 0.176722, 0.731491, 0.0873701, 0.0867391, 0.0878284, 0.0861889, 0.505401, 0.0861884, 0.0861884, 0.0979823
0.866855, 6, 4.0841, 0.0886522, 2.82843, 1.9159, 0.0886522, 0.0886719, 0.0887182, 0.200212, 0.0903588, 0.0913859, 2.68263, 0.182953, 0.761032, 0.0901032, 0.089339, 0.0902616, 0.0886528, 0.59079, 0.0886522, 0.0886522, 0.101473
0.874769, 4, 4.27352, 0.0904665, 2.44949, -0.273518, 0.0904665, 0.0904868, 0.0905348, 0.205898, 0.0922323, 0.093295, 2.74812, 0.188004, 0.78618, 0.092264, 0.0913223, 0.0920197, 0.0904671, 0.684302, 0.0904665, 0.0904665, 0.104458
0.882682, 4, 4.41635, 0.0916676, 2.44949, -0.416354, 0.0916676, 0.0916885, 0.0917378, 0.210371, 0.0934835, 0.0945763, 2.76421, 0.191928, 0.807103, 0.0939084, 0.0927317, 0.0931425, 0.0916682, 0.784443, 0.0916676, 0.0916676, 0.107039
0.890596, 4, 4.51038, 0.0923099, 2.44949, -0.510382, 0.0923099, 0.0923313, 0.0923817, 0.213726, 0.0941673, 0.0952851, 2.73051, 0.194815, 0.824096, 0.0951134, 0.0936281, 0.0936887, 0.0923105, 0.889005, 0.0923099, 0.0923099, 0.109355
0.89851, 2, 4.55559, 0.0924607, 2, -2.55559, 0.0924607, 0.0924824, 0.0925338, 0.216083, 0.0943518, 0.0954899, 2.64938, 0.196779, 0.837544, 0.0959707, 0.0940848, 0.0937303, 0.0924613, 0.995095, 0.0924607, 0.0924607, 0.111586
0.906424, 4, 4.55403, 0.0921948, 2.44949, -0.554026, 0.0921948, 0.0922169, 0.092269, 0.217578, 0.0941129, 0.0952672, 2.52578, 0.197945, 0.847888, 0.0965818, 0.0941813, 0.0933473, 0.0921955, 1.09924, 0.0921948, 0.0921948, 0.11395
0.914338, 4, 4.50952, 0.0915906, 2.44949, -0.509515, 0.0915906, 0.091613, 0.0916656, 0.218352, 0.0935298, 0.0946968, 2.36676, 0.198447, 0.855589, 0.0970527, 0.0939988, 0.0926228, 0.0915913, 1.19757, 0.0915906, 0.0915906, 0.116706
0.922251, 2, 4.42724, 0.0907255, 2, -2.42724, 0.0907254, 0.090748, 0.0908011, 0.218545, 0.0926808, 0.0938575, 2.18085, 0.198416, 0.861103, 0.0974905, 0.0936144, 0.0916384, 0.0907261, 1.28604, 0.0907255, 0.0907255, 0.12016
0.930165, 2, 4.3133, 0.0896732, 2, -2.3133, 0.0896731, 0.0896958, 0.0897492, 0.21829, 0.0916407, 0.0928248, 1.97737, 0.197979, 0.864859, 0.0979962, 0.0930983, 0.0904716, 0.0896738, 1.36074, 0.0896732, 0.0896732, 0.124663
0.938079, 0, 4.17429, 0.0885018, 1.41421, -4.17429, 0.0885017, 0.0885245, 0.0885782, 0.217709, 0.0904783, 0.0916678, 1.76572, 0.197248, 0.867243, 0.0986664, 0.0925104, 0.0891932, 0.0885024, 1.41816, 0.0885018, 0.0885018, 0.130613
0.945993, 6, 4.01695, 0.0872721, 2.82843, 1.98305, 0.087272, 0.0872949, 0.0873487, 0.216907, 0.0892552, 0.0904486, 1.5547, 0.196325, 0.868594, 0.0995893, 0.0918991, 0.0878657, 0.0872727, 1.45553, 0.0872721, 0.0872721, 0.138454
0.953907, 2, 3.8478, 0.0860374, 2, -1.8478, 0.0860373, 0.0860603, 0.0861143, 0.215978, 0.0880252, 0.0892215, 1.35201, 0.195297, 0.869198, 0.100846, 0.0913009, 0.0865437, 0.0860381, 1.47099, 0.0860374, 0.0860374, 0.148661
0.96182, 6, 3.673, 0.0848433, 2.82843, 2.327, 0.0848432, 0.0848662, 0.0849203, 0.214997, 0.0868343, 0.0880326, 1.16389, 0.194235, 0.869289, 0.10251, 0.0907404, 0.0852728, 0.084844, 1.4638, 0.0848433, 0.0848433, 0.161729
0.969734, 0, 3.49814, 0.0837274, 1.41421, -3.49814, 0.0837273, 0.0837504, 0.0838045, 0.214027, 0.0857207, 0.0869203, 0.994892, 0.1932, 0.869054, 0.104654, 0.090232, 0.0840905, 0.0837281, 1.43438, 0.0837274, 0.0837274, 0.178141
0.977648, 12, 3.32821, 0.0827207, 3.74166, 8.67179, 0.0827205, 0.0827437, 0.0827979, 0.213119, 0.0847156, 0.085916, 0.847885, 0.192239, 0.868639, 0.107359, 0.0897821, 0.0830271, 0.0827214, 1.3843, 0.0827207, 0.0827207, 0.198334
0.985562, 4, 3.16752, 0.0818473, 2.44949, 0.832479, 0.081847, 0.0818703, 0.0819245, 0.212311, 0.0838431, 0.0850442, 0.724137, 0.191388, 0.868154, 0.110723, 0.0893904, 0.0821058, 0.081848, 1.31614, 0.0818473, 0.0818473, 0.222651
0.993476, 2, 3.0197, 0.0811252, 2, -1.0197, 0.0811248, 0.0811482, 0.0812024, 0.211631, 0.0831217, 0.0843231, 0.623533, 0.190674, 0.86768, 0.114895, 0.0890532, 0.0813435, 0.0811259, 1.23331, 0.0811252, 0.0811252, 0.251294
1.00139, 2, 2.88768, 0.080567, 2, -0.887685, 0.0805665, 0.0805901, 0.0806443, 0.2111, 0.0825639, 0.0837656, 0.544831, 0.190116, 0.867271, 0.120105, 0.0887656, 0.0807517, 0.0805677, 1.13972, 0.080567, 0.080567, 0.284268
1.0093, 0, 2.77371, 0.0801801, 1.41421, -2.77371, 0.0801793, 0.0802031, 0.0802573, 0.21073, 0.0821772, 0.0833791, 0.48595, 0.189724, 0.866964, 0.126736, 0.0885227, 0.0803367, 0.0801808, 1.03955, 0.0801801, 0.0801801, 0.321334
1.01722, 2, 2.67939, 0.0799672, 2, -0.679393, 0.0799661, 0.0799902, 0.0800444, 0.210528, 0.0819645, 0.0831665, 0.444253, 0.189505, 0.866779, 0.135418, 0.0883218, 0.0801005, 0.0799679, 0.936958, 0.0799672, 0.0799672, 0.361971
1.02513, 4, 2.60585, 0.079927, 2.44949, 1.39415, 0.0799255, 0.07995, 0.0800042, 0.210494, 0.0819243, 0.0831264, 0.416796, 0.189459, 0.866721, 0.147175, 0.088163, 0.0800407, 0.0799276, 0.835767, 0.079927, 0.079927, 0.405358
1.03304, 2, 2.55393, 0.0800542, 2, -0.553931, 0.0800522, 0.0800772, 0.0801314, 0.210625, 0.0820516, 0.0832537, 0.400546, 0.18958, 0.866785, 0.163637, 0.0880491, 0.0801515, 0.0800548, 0.739316, 0.0800542, 0.0800542, 0.450377
1.04096, 4, 2.52454, 0.0803404, 2.44949, 1.47546, 0.0803377, 0.0803634, 0.0804176, 0.210913, 0.0823378, 0.0835399, 0.392552, 0.189861, 0.866954, 0.187337, 0.0879857, 0.0804238, 0.0803411, 0.650289, 0.0803404, 0.0803404, 0.49565
1.04887, 6, 2.51919, 0.0807742, 2.82843, 3.48081, 0.0807707, 0.0807972, 0.0808515, 0.211348, 0.0827717, 0.0839738, 0.390079, 0.190291, 0.867201, 0.222101, 0.0879799, 0.0808459, 0.0807749, 0.570647, 0.0807742, 0.0807742, 0.539591
1.05679, 4, 2.54066, 0.0813421, 2.44949, 1.45934, 0.0813373, 0.0813651, 0.0814193, 0.211917, 0.0833396, 0.0845417, 0.390699, 0.190855, 0.86749, 0.273566, 0.0880396, 0.0814037, 0.0813427, 0.501624, 0.0813421, 0.0813421, 0.580502
1.0647, 2, 2.59384, 0.0820283, 2, -0.593836, 0.0820221, 0.0820513, 0.0821056, 0.212603, 0.0840258, 0.0852279, 0.392359, 0.191539, 0.867773, 0.349795, 0.0881717, 0.0820813, 0.082029, 0.443767, 0.0820283, 0.0820283, 0.616674
1.07261, 4, 2.68667, 0.0828159, 2.44949, 1.31333, 0.0828077, 0.0828389, 0.0828931, 0.213391, 0.0848134, 0.0860155, 0.393415, 0.192325, 0.867994, 0.461994, 0.0883813, 0.0828614, 0.0828165, 0.397032, 0.0828159, 0.0828159, 0.646506
1.08053, 2, 2.83119, 0.0836866, 2, -0.831186, 0.083676, 0.0837096, 0.0837639, 0.214262, 0.0856841, 0.0868862, 0.392647, 0.193194, 0.868087, 0.625281, 0.0886706, 0.0837257, 0.0836873, 0.360892, 0.0836866, 0.0836866, 0.668621
1.08844, 6, 3.04443, 0.0846217, 2.82843, 2.95557, 0.0846078, 0.0846447, 0.0846989, 0.215197, 0.0866192, 0.0878213, 0.389249, 0.194129, 0.867975, 0.85942, 0.0890381, 0.0846552, 0.0846224, 0.334464, 0.0846217, 0.0846217, 0.681973
1.09635, 6, 3.34919, 0.0856015, 2.82843, 2.65081, 0.0855836, 0.0856245, 0.0856788, 0.216177, 0.087599, 0.0888011, 0.382805, 0.195108, 0.867575, 1.18937, 0.0894782, 0.0856302, 0.0856022, 0.316633, 0.0856015, 0.0856015, 0.685927
1.10427, 2, 3.7744, 0.0866063, 2, -1.7744, 0.0865832, 0.0866293, 0.0866835, 0.217182, 0.0886038, 0.0898059, 0.373247, 0.196112, 0.866798, 1.64554, 0.089981, 0.0866308, 0.0866069, 0.306155, 0.0866063, 0.0866063, 0.680309
1.11218, 6, 4.35494, 0.0876159, 2.82843, 1.64506, 0.0875864, 0.0876389, 0.0876932, 0.218191, 0.0896134, 0.0908155, 0.360792, 0.197122, 0.865554, 2.26357, 0.0905329, 0.0876368, 0.0876166, 0.301756, 0.0876159, 0.0876159, 0.665415
1.1201, 2, 5.13055, 0.08861, 2, -3.13055, 0.0885725, 0.088633, 0.0886872, 0.219186, 0.0906075, 0.0918096, 0.345882, 0.198116, 0.863757, 3.08326, 0.0911165, 0.0886277, 0.0886107, 0.302199, 0.08861, 0.08861, 0.641991
1.12801, 12, 6.14399, 0.0895679, 3.74166, 5.85601, 0.0895203, 0.0895909, 0.0896451, 0.220143, 0.0915654, 0.0927675, 0.329107, 0.199073, 0.861332, 4.14679, 0.0917117, 0.0895829, 0.0895686, 0.306336, 0.0895679, 0.0895679, 0.611163
1.13592, 16, 7.43798, 0.0904685, 4.24264, 8.56202, 0.0904086, 0.0904916, 0.0905458, 0.221044, 0.092466, 0.0936682, 0.311138, 0.199974, 0.858224, 5.49579, 0.0922955, 0.0904812, 0.0904692, 0.313135, 0.0904685, 0.0904685, 0.574348
1.14384, 16, 9.0511, 0.0912906, 4.24264, 6.9489, 0.0912154, 0.0913136, 0.0913679, 0.221866, 0.0932881, 0.0944902, 0.292658, 0.200796, 0.854404, 7.16741, 0.0928436, 0.0913013, 0.0912913, 0.321698, 0.0912906, 0.0912906, 0.533154
1.15175, 16, 11.0131, 0.0920126, 4.24264, 4.98686, 0.0919187, 0.0920356, 0.0920898, 0.222588, 0.0940101, 0.0952122, 0.274304, 0.201518, 0.849887, 9.18978, 0.0933304, 0.0920215, 0.0920133, 0.331259, 0.0920126, 0.0920126, 0.489251
1.15967, 12, 13.3395, 0.0926127, 3.74166, -1.33949, 0.092496, 0.0926357, 0.09269, 0.223188, 0.0946102, 0.0958124, 0.256626, 0.202118, 0.844732, 11.5766, 0.0937298, 0.0926202, 0.0926134, 0.341175, 0.0926127, 0.0926127, 0.444268
1.16758, 14, 16.0259, 0.0930695, 4, -2.0259, 0.0929251, 0.0930925, 0.0931467, 0.223645, 0.095067, 0.0962691, 0.240061, 0.202575, 0.839065, 14.3221, 0.0940157, 0.0930757, 0.0930701, 0.350917, 0.0930695, 0.0930695, 0.399695
1.17549, 16, 19.044, 0.0933618, 4.24264, -3.04403, 0.093184, 0.0933848, 0.0934391, 0.223937, 0.0953593, 0.0965614, 0.224914, 0.202867, 0.833084, 17.3964, 0.0941631, 0.093367, 0.0933625, 0.360044, 0.0933618, 0.0933618, 0.356807
1.18341, 16, 22.338, 0.0934701, 4.24264, -6.33801, 0.0932521, 0.0934931, 0.0935473, 0.224046, 0.0954676, 0.0966697, 0.211361, 0.202976, 0.827073, 20.7426, 0.0941484, 0.0934743, 0.0934708, 0.368192, 0.0934701, 0.0934701, 0.316614
1.19132, 26, 25.8236, 0.0933762, 5.2915, 0.176411, 0.0931101, 0.0933993, 0.0934535, 0.223952, 0.0953737, 0.0965759, 0.199463, 0.202882, 0.821412, 24.2754, 0.0939504, 0.0933797, 0.0933769, 0.375058, 0.0933762, 0.0933762, 0.279839
1.19923, 36, 29.3899, 0.0930652, 6.16441, 6.61014, 0.0927417, 0.0930882, 0.0931424, 0.223641, 0.0950627, 0.0962648, 0.189181, 0.202571, 0.816588, 27.8832, 0.0935508, 0.093068, 0.0930658, 0.380384, 0.0930652, 0.0930652, 0.246922
1.20715, 52, 32.9039, 0.0925252, 7.34847, 19.0961, 0.0921336, 0.0925482, 0.0926024, 0.223101, 0.0945227, 0.0957248, 0.180398, 0.202031, 0.813206, 31.4326, 0.0929358, 0.0925275, 0.0925259, 0.383952, 0.0925252, 0.0925252, 0.218044
1.21506, 48, 36.2184, 0.0917493, 7.07107, 11.7816, 0.0912773, 0.0917724, 0.0918266, 0.222325, 0.0937468, 0.094949, 0.172951, 0.201255, 0.811996, 34.776, 0.0920963, 0.0917512, 0.09175, 0.385579, 0.0917493, 0.0917493, 0.193165
1.22298, 44, 39.1816, 0.0907358, 6.78233, 4.81841, 0.0901688, 0.0907588, 0.0908131, 0.221311, 0.0927333, 0.0939355, 0.166645, 0.200241, 0.81382, 37.7612, 0.0910287, 0.0907373, 0.0907365, 0.385123, 0.0907358, 0.0907358, 0.17207
1.23089, 40, 41.6487, 0.0894891, 6.48074, -1.64869, 0.0888106, 0.0895121, 0.0895664, 0.220064, 0.0914866, 0.0926887, 0.161282, 0.198994, 0.819678, 40.2431, 0.089736, 0.0894903, 0.0894898, 0.382483, 0.0894891, 0.0894891, 0.154426
1.2388, 36, 43.4936, 0.0880201, 6.16441, -7.49363, 0.0872109, 0.0880431, 0.0880973, 0.218595, 0.0900176, 0.0912197, 0.15667, 0.197525, 0.830707, 42.0953, 0.088228, 0.0880211, 0.0880208, 0.37761, 0.0880201, 0.0880201, 0.139825
1.24672, 38, 44.6199, 0.0863465, 6.32456, -6.61993, 0.0853847, 0.0863695, 0.0864237, 0.216921, 0.088344, 0.0895461, 0.152639, 0.195851, 0.848179, 43.2206, 0.0865214, 0.0863473, 0.0863472, 0.370515, 0.0863465, 0.0863465, 0.12783
1.25463, 44, 44.9691, 0.0844927, 6.78233, -0.96907, 0.0833532, 0.0845158, 0.08457, 0.215067, 0.0864902, 0.0876923, 0.149047, 0.193997, 0.873492, 43.5597, 0.0846396, 0.0844933, 0.0844934, 0.361274, 0.0844927, 0.0844927, 0.118009
1.26254, 44, 44.5257, 0.0824893, 6.78233, -0.525707, 0.0811432, 0.0825123, 0.0825666, 0.213062, 0.0844868, 0.0856889, 0.145781, 0.191993, 0.908152, 43.0962, 0.0826125, 0.0824898, 0.08249, 0.350035, 0.0824893, 0.0824893, 0.109961
1.27046, 52, 43.3189, 0.0803722, 7.34847, 8.68108, 0.0787865, 0.0803952, 0.0804494, 0.210943, 0.0823696, 0.0835717, 0.142759, 0.189874, 0.953754, 41.8581, 0.0804754, 0.0803726, 0.0803729, 0.337015, 0.0803722, 0.0803722, 0.103333
1.27837, 34, 41.4195, 0.0781815, 6, -7.41948, 0.0763188, 0.0782045, 0.0782588, 0.208749, 0.0801789, 0.081381, 0.139927, 0.18768, 1.01195, 39.9146, 0.0782678, 0.0781818, 0.0781822, 0.322496, 0.0781815, 0.0781815, 0.0978259
1.28629, 60, 38.9332, 0.0759602, 7.87401, 21.0668, 0.0737777, 0.0759832, 0.0760375, 0.206523, 0.0779576, 0.0791596, 0.137254, 0.185455, 1.0844, 37.3699, 0.0760322, 0.0759604, 0.0759609, 0.306815, 0.0759602, 0.0759602, 0.0931997
1.2942, 30, 35.9917, 0.0737526, 5.65685, -5.99173, 0.071202, 0.0737757, 0.0738299, 0.204308, 0.0757499, 0.0769518, 0.134729, 0.18324, 1.17275, 34.3542, 0.0738126, 0.0737528, 0.0737533, 0.290349, 0.0737526, 0.0737526, 0.0892687
1.30211, 36, 32.7418, 0.0716028, 6.16441, 3.25818, 0.0686292, 0.0716258, 0.07168, 0.202145, 0.0735998, 0.0748017, 0.132355, 0.18108, 1.27859, 31.0125, 0.0716527, 0.0716029, 0.0716035, 0.273493, 0.0716028, 0.0716028, 0.0858952
1.31003, 24, 29.3333, 0.0695528, 5.09902, -5.33329, 0.0660944, 0.0695758, 0.06963, 0.200077, 0.0715495, 0.0727512, 0.130144, 0.179014, 1.40335, 27.4931, 0.0695942, 0.0695529, 0.0695535, 0.256643, 0.0695528, 0.0695528, 0.0829816
1.31794, 24, 25.9089, 0.0676412, 5.09902, -1.90893, 0.0636285, 0.0676642, 0.0677184, 0.198137, 0.0696376, 0.070839, 0.128112, 0.177078, 1.54835, 23.9371, 0.0676755, 0.0676413, 0.0676419, 0.240175, 0.0676412, 0.0676412, 0.0804621
1.32585, 22, 22.5954, 0.0659024, 4.89898, -0.595449, 0.0612573, 0.0659254, 0.0659795, 0.196357, 0.0678981, 0.0690992, 0.126277, 0.175304, 1.71466, 20.4702, 0.0659307, 0.0659024, 0.0659031, 0.224427, 0.0659024, 0.0659024, 0.078294
1.33377, 22, 19.497, 0.0643647, 4.89898, 2.50303, 0.0590002, 0.0643877, 0.0644418, 0.19476, 0.0663596, 0.0675602, 0.124657, 0.173715, 1.90314, 17.1954, 0.064388, 0.0643647, 0.0643654, 0.209679, 0.0643647, 0.0643647, 0.0764507
1.34168, 12, 16.6917, 0.0630508, 3.74166, -4.6917, 0.0568697, 0.0630737, 0.0631278, 0.193363, 0.0650444, 0.0662443, 0.123264, 0.17233, 2.1144, 14.1903, 0.0630699, 0.0630508, 0.0630514, 0.196149, 0.0630508, 0.0630508, 0.0749157
1.3496, 8, 14.2311, 0.0619768, 3.16228, -6.23106, 0.0548713, 0.0619998, 0.0620538, 0.192175, 0.0639688, 0.0651677, 0.122106, 0.171157, 2.34876, 11.5058, 0.0619925, 0.0619769, 0.0619775, 0.183986, 0.0619768, 0.0619768, 0.073678
