   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_338.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
4.50032, 32, 29.5365, 27.1428, 5.83095, 2.46354, 0, 27.1428, 29.4746, 27.1471, 27.1448, 27.1428, 27.1428, 27.1428, 27.1428, 27.1428, 27.1428, 27.1428, 27.1428, 27.1428, 27.1428, 27.1428, 27.1985, 27.1428
4.5082, 40, 30.1878, 27.2672, 6.48074, 9.81225, 0, 27.2672, 30.1286, 27.2716, 27.2691, 27.2672, 27.2672, 27.2672, 27.2672, 27.2672, 27.2672, 27.2672, 27.2672, 27.2672, 27.2672, 27.2672, 27.3199, 27.2672
4.51609, 24, 30.9401, 27.3918, 5.09902, -6.94013, 0, 27.3918, 30.8836, 27.3964, 27.3938, 27.3918, 27.3918, 27.3918, 27.3918, 27.3918, 27.3918, 27.3918, 27.3918, 27.3918, 27.3918, 27.3918, 27.4418, 27.3918
4.52397, 58, 31.803, 27.5166, 7.74597, 26.197, 0, 27.5166, 31.7488, 27.5214, 27.5187, 27.5166, 27.5166, 27.5166, 27.5166, 27.5166, 27.5166, 27.5166, 27.5166, 27.5166, 27.5166, 27.5166, 27.564, 27.5166
4.53186, 38, 32.7835, 27.6417, 6.32456, 5.21652, 0, 27.6417, 32.7314, 27.6467, 27.6438, 27.6417, 27.6417, 27.6417, 27.6417, 27.6417, 27.6417, 27.6417, 27.6417, 27.6417, 27.6417, 27.6417, 27.6866, 27.6417
4.53974, 24, 33.8859, 27.767, 5.09902, -9.88588, 0, 27.767, 33.8357, 27.7723, 27.7691, 27.767, 27.767, 27.767, 27.767, 27.767, 27.767, 27.767, 27.767, 27.767, 27.767, 27.767, 27.8097, 27.767
4.54763, 26, 35.1104, 27.8925, 5.2915, -9.11037, 0, 27.8925, 35.0619, 27.8982, 27.8946, 27.8925, 27.8925, 27.8925, 27.8925, 27.8925, 27.8925, 27.8925, 27.8925, 27.8925, 27.8925, 27.8925, 27.933, 27.8925
4.55551, 44, 36.4524, 28.0182, 6.78233, 7.54765, 0, 28.0182, 36.4055, 28.0244, 28.0204, 28.0182, 28.0182, 28.0182, 28.0182, 28.0182, 28.0182, 28.0182, 28.0182, 28.0182, 28.0182, 28.0182, 28.0568, 28.0182
4.5634, 32, 37.9012, 28.1442, 5.83095, -5.90119, 0, 28.1442, 37.8557, 28.1509, 28.1464, 28.1442, 28.1442, 28.1442, 28.1442, 28.1442, 28.1442, 28.1442, 28.1442, 28.1442, 28.1442, 28.1442, 28.1807, 28.1442
4.57128, 50, 39.4406, 28.2703, 7.2111, 10.5594, 0, 28.2703, 39.3963, 28.2777, 28.2726, 28.2703, 28.2703, 28.2703, 28.2703, 28.2703, 28.2703, 28.2703, 28.2703, 28.2703, 28.2703, 28.2703, 28.3049, 28.2703
4.57916, 36, 41.0477, 28.3967, 6.16441, -5.04771, 0, 28.3967, 41.0045, 28.4049, 28.399, 28.3967, 28.3967, 28.3967, 28.3967, 28.3967, 28.3967, 28.3967, 28.3967, 28.3967, 28.3967, 28.3967, 28.4294, 28.3967
4.58705, 64, 42.6932, 28.5232, 8.12404, 21.3068, 0, 28.5232, 42.6509, 28.5324, 28.5255, 28.5232, 28.5232, 28.5232, 28.5232, 28.5232, 28.5232, 28.5232, 28.5232, 28.5232, 28.5232, 28.5232, 28.5539, 28.5232
4.59493, 36, 44.3425, 28.6499, 6.16441, -8.34248, 0, 28.6499, 44.3009, 28.6603, 28.6523, 28.6499, 28.6499, 28.6499, 28.6499, 28.6499, 28.6499, 28.6499, 28.6499, 28.6499, 28.6499, 28.6499, 28.6787, 28.6499
4.60282, 38, 45.9565, 28.7768, 6.32456, -7.9565, 0, 28.7768, 45.9156, 28.7886, 28.7793, 28.7768, 28.7768, 28.7768, 28.7768, 28.7768, 28.7768, 28.7768, 28.7768, 28.7768, 28.7768, 28.7768, 28.8035, 28.7768
4.6107, 42, 47.4936, 28.904, 6.63325, -5.49363, 0, 28.904, 47.4531, 28.9174, 28.9064, 28.904, 28.904, 28.904, 28.904, 28.904, 28.904, 28.904, 28.904, 28.904, 28.904, 28.904, 28.9286, 28.904
4.61859, 22, 48.9107, 29.0313, 4.89898, -26.9107, 0, 29.0313, 48.8704, 29.0465, 29.0338, 29.0313, 29.0313, 29.0313, 29.0313, 29.0313, 29.0313, 29.0313, 29.0313, 29.0313, 29.0313, 29.0313, 29.0538, 29.0313
4.62647, 48, 50.166, 29.1587, 7.07107, -2.16604, 0, 29.1587, 50.1256, 29.1762, 29.1613, 29.1587, 29.1587, 29.1587, 29.1587, 29.1587, 29.1587, 29.1587, 29.1587, 29.1587, 29.1587, 29.1587, 29.1791, 29.1587
4.63435, 58, 51.2214, 29.2864, 7.74597, 6.77864, 0, 29.2864, 51.1805, 29.3063, 29.289, 29.2864, 29.2864, 29.2864, 29.2864, 29.2864, 29.2864, 29.2864, 29.2864, 29.2864, 29.2864, 29.2864, 29.3047, 29.2864
4.64224, 44, 52.0439, 29.4142, 6.78233, -8.04388, 0, 29.4142, 52.0024, 29.4368, 29.4168, 29.4142, 29.4142, 29.4142, 29.4142, 29.4142, 29.4142, 29.4142, 29.4142, 29.4142, 29.4142, 29.4142, 29.4304, 29.4142
4.65012, 40, 52.6084, 29.5422, 6.48074, -12.6084, 0, 29.5422, 52.5658, 29.5678, 29.5449, 29.5422, 29.5422, 29.5422, 29.5422, 29.5422, 29.5422, 29.5422, 29.5422, 29.5422, 29.5422, 29.5422, 29.5565, 29.5422
4.65801, 46, 52.8984, 29.6704, 6.9282, -6.89843, 0, 29.6704, 52.8545, 29.6992, 29.6731, 29.6704, 29.6704, 29.6704, 29.6704, 29.6704, 29.6704, 29.6704, 29.6704, 29.6704, 29.6704, 29.6704, 29.6828, 29.6704
4.66589, 36, 52.9079, 29.7987, 6.16441, -16.9079, 0, 29.7987, 52.8622, 29.831, 29.8015, 29.7987, 29.7987, 29.7987, 29.7987, 29.7987, 29.7987, 29.7987, 29.7987, 29.7987, 29.7987, 29.7987, 29.8093, 29.7987
4.67378, 40, 52.6408, 29.9272, 6.48074, -12.6408, 0, 29.9272, 52.5931, 29.963, 29.93, 29.9272, 29.9272, 29.9272, 29.9272, 29.9272, 29.9272, 29.9272, 29.9272, 29.9272, 29.9272, 29.9272, 29.9362, 29.9272
4.68166, 42, 52.1114, 30.0558, 6.63325, -10.1114, 0, 30.0559, 52.0615, 30.0953, 30.0587, 30.0558, 30.0558, 30.0558, 30.0558, 30.0558, 30.0558, 30.0558, 30.0558, 30.0558, 30.0558, 30.0558, 30.0634, 30.0558
4.68954, 34, 51.3432, 30.1846, 6, -17.3432, 0, 30.1847, 51.2909, 30.2277, 30.1875, 30.1846, 30.1846, 30.1846, 30.1846, 30.1846, 30.1846, 30.1846, 30.1846, 30.1846, 30.1846, 30.1846, 30.1909, 30.1846
4.69743, 24, 50.3674, 30.3136, 5.09902, -26.3674, 0, 30.3136, 50.3128, 30.3601, 30.3165, 30.3136, 30.3136, 30.3136, 30.3136, 30.3136, 30.3136, 30.3136, 30.3136, 30.3136, 30.3136, 30.3136, 30.3187, 30.3136
4.70531, 20, 49.2216, 30.4426, 4.69042, -29.2216, 0, 30.4426, 49.1646, 30.4924, 30.4456, 30.4426, 30.4426, 30.4426, 30.4426, 30.4426, 30.4426, 30.4426, 30.4426, 30.4426, 30.4426, 30.4426, 30.4467, 30.4426
4.7132, 34, 47.9468, 30.5718, 6, -13.9468, 0, 30.5718, 47.8876, 30.6246, 30.5748, 30.5718, 30.5718, 30.5718, 30.5718, 30.5718, 30.5718, 30.5718, 30.5718, 30.5718, 30.5718, 30.5718, 30.5751, 30.5718
4.72108, 12, 46.5857, 30.7011, 3.74166, -34.5857, 0, 30.7011, 46.5246, 30.7565, 30.7041, 30.7011, 30.7011, 30.7011, 30.7011, 30.7011, 30.7011, 30.7011, 30.7011, 30.7011, 30.7011, 30.7011, 30.7037, 30.7011
4.72897, 34, 45.181, 30.8305, 6, -11.181, 0, 30.8305, 45.1183, 30.888, 30.8336, 30.8305, 30.8305, 30.8305, 30.8305, 30.8305, 30.8305, 30.8305, 30.8305, 30.8305, 30.8305, 30.8305, 30.8325, 30.8305
4.73685, 36, 43.7725, 30.96, 6.16441, -7.77254, 0, 30.96, 43.7087, 31.019, 30.9631, 30.96, 30.96, 30.96, 30.96, 30.96, 30.96, 30.96, 30.96, 30.96, 30.96, 30.96, 30.9616, 30.96
4.74473, 28, 42.3961, 31.0895, 5.47723, -14.3961, 0, 31.0896, 42.3317, 31.1495, 31.0928, 31.0895, 31.0895, 31.0895, 31.0895, 31.0895, 31.0895, 31.0895, 31.0895, 31.0895, 31.0895, 31.0895, 31.0908, 31.0895
4.75262, 28, 41.0825, 31.2192, 5.47723, -13.0825, 0, 31.2192, 41.018, 31.2795, 31.2225, 31.2192, 31.2192, 31.2192, 31.2192, 31.2192, 31.2192, 31.2192, 31.2192, 31.2192, 31.2192, 31.2192, 31.2202, 31.2192
4.7605, 20, 39.8562, 31.349, 4.69042, -19.8562, 0, 31.349, 39.7922, 31.4089, 31.3523, 31.349, 31.349, 31.349, 31.349, 31.349, 31.349, 31.349, 31.349, 31.349, 31.349, 31.349, 31.3497, 31.349
4.76839, 14, 38.7356, 31.4788, 4, -24.7356, 0, 31.4788, 38.6726, 31.5378, 31.4821, 31.4788, 31.4788, 31.4788, 31.4788, 31.4788, 31.4788, 31.4788, 31.4788, 31.4788, 31.4788, 31.4788, 31.4794, 31.4788
4.77627, 22, 37.7326, 31.6087, 4.89898, -15.7326, 0, 31.6087, 37.6712, 31.6661, 31.6121, 31.6087, 31.6087, 31.6087, 31.6087, 31.6087, 31.6087, 31.6087, 31.6087, 31.6087, 31.6087, 31.6087, 31.6092, 31.6087
4.78416, 14, 36.8535, 31.7386, 4, -22.8535, 0, 31.7386, 36.7942, 31.794, 31.7421, 31.7386, 31.7386, 31.7386, 31.7386, 31.7386, 31.7386, 31.7386, 31.7386, 31.7386, 31.7386, 31.7386, 31.7391, 31.7386
4.79204, 26, 36.0991, 31.8686, 5.2915, -10.0991, 0, 31.8686, 36.0423, 31.9214, 31.8721, 31.8686, 31.8686, 31.8686, 31.8686, 31.8686, 31.8686, 31.8686, 31.8686, 31.8686, 31.8686, 31.8686, 31.8691, 31.8686
4.79992, 4, 35.4663, 31.9987, 2.44949, -31.4663, 0, 31.9987, 35.4123, 32.0486, 32.0022, 31.9987, 31.9987, 31.9987, 31.9987, 31.9987, 31.9987, 31.9987, 31.9987, 31.9987, 31.9987, 31.9987, 31.9992, 31.9987
4.80781, 16, 34.9483, 32.1287, 4.24264, -18.9483, 0, 32.1287, 34.8973, 32.1755, 32.1323, 32.1287, 32.1287, 32.1287, 32.1287, 32.1287, 32.1287, 32.1287, 32.1287, 32.1287, 32.1287, 32.1287, 32.1293, 32.1287
4.81569, 12, 34.5361, 32.2589, 3.74166, -22.5361, 0, 32.2589, 34.4883, 32.3023, 32.2625, 32.2589, 32.2589, 32.2589, 32.2589, 32.2589, 32.2589, 32.2589, 32.2589, 32.2589, 32.2589, 32.2589, 32.2595, 32.2589
4.82358, 26, 34.2189, 32.389, 5.2915, -8.21894, 0, 32.389, 34.1744, 32.4291, 32.3927, 32.389, 32.389, 32.389, 32.389, 32.389, 32.389, 32.389, 32.389, 32.389, 32.389, 32.389, 32.3898, 32.389
4.83146, 18, 33.9855, 32.5192, 4.47214, -15.9855, 0, 32.5192, 33.9441, 32.556, 32.523, 32.5192, 32.5192, 32.5192, 32.5192, 32.5192, 32.5192, 32.5192, 32.5192, 32.5192, 32.5192, 32.5192, 32.5201, 32.5192
4.83935, 14, 33.8243, 32.6495, 4, -19.8243, 0, 32.6495, 33.786, 32.6829, 32.6533, 32.6495, 32.6495, 32.6495, 32.6495, 32.6495, 32.6495, 32.6495, 32.6495, 32.6495, 32.6495, 32.6495, 32.6505, 32.6495
4.84723, 18, 33.7244, 32.7797, 4.47214, -15.7244, 0, 32.7797, 33.689, 32.8101, 32.7836, 32.7797, 32.7797, 32.7797, 32.7797, 32.7797, 32.7797, 32.7797, 32.7797, 32.7797, 32.7797, 32.7797, 32.7809, 32.7797
4.85511, 26, 33.6753, 32.91, 5.2915, -7.6753, 0, 32.91, 33.6425, 32.9374, 32.9139, 32.91, 32.91, 32.91, 32.91, 32.91, 32.91, 32.91, 32.91, 32.91, 32.91, 32.91, 32.9114, 32.91
4.863, 20, 33.6679, 33.0402, 4.69042, -13.6679, 0, 33.0402, 33.6375, 33.0651, 33.0442, 33.0402, 33.0402, 33.0402, 33.0402, 33.0402, 33.0402, 33.0402, 33.0402, 33.0402, 33.0402, 33.0402, 33.0418, 33.0402
4.87088, 16, 33.694, 33.1705, 4.24264, -17.694, 0, 33.1705, 33.6657, 33.193, 33.1745, 33.1705, 33.1705, 33.1705, 33.1705, 33.1705, 33.1705, 33.1705, 33.1705, 33.1705, 33.1705, 33.1705, 33.1723, 33.1705
4.87877, 20, 33.7467, 33.3008, 4.69042, -13.7467, 0, 33.3008, 33.7202, 33.3212, 33.3048, 33.3008, 33.3008, 33.3008, 33.3008, 33.3008, 33.3008, 33.3008, 33.3008, 33.3008, 33.3008, 33.3008, 33.3028, 33.3008
4.88665, 16, 33.8201, 33.431, 4.24264, -17.8201, 0, 33.431, 33.7951, 33.4497, 33.4351, 33.431, 33.431, 33.431, 33.431, 33.431, 33.431, 33.431, 33.431, 33.431, 33.431, 33.431, 33.4333, 33.431
4.89454, 20, 33.9095, 33.5613, 4.69042, -13.9095, 0, 33.5613, 33.8857, 33.5784, 33.5655, 33.5613, 33.5613, 33.5613, 33.5613, 33.5613, 33.5613, 33.5613, 33.5613, 33.5613, 33.5613, 33.5613, 33.5638, 33.5613
4.90242, 26, 34.0111, 33.6915, 5.2915, -8.01109, 0, 33.6915, 33.9883, 33.7074, 33.6957, 33.6915, 33.6915, 33.6915, 33.6915, 33.6915, 33.6915, 33.6915, 33.6915, 33.6915, 33.6915, 33.6915, 33.6943, 33.6915
4.91031, 22, 34.1218, 33.8218, 4.89898, -12.1218, 0, 33.8218, 34.0997, 33.8367, 33.826, 33.8218, 33.8218, 33.8218, 33.8218, 33.8218, 33.8218, 33.8218, 33.8218, 33.8218, 33.8218, 33.8218, 33.8247, 33.8218
4.91819, 28, 34.2392, 33.952, 5.47723, -6.23919, 0, 33.952, 34.2176, 33.9661, 33.9563, 33.952, 33.952, 33.952, 33.952, 33.952, 33.952, 33.952, 33.952, 33.952, 33.952, 33.952, 33.9551, 33.952
4.92607, 32, 34.3615, 34.0821, 5.83095, -2.36153, 0, 34.0821, 34.3403, 34.0956, 34.0865, 34.0821, 34.0821, 34.0821, 34.0821, 34.0821, 34.0821, 34.0821, 34.0821, 34.0821, 34.0821, 34.0821, 34.0855, 34.0821
4.93396, 40, 34.4875, 34.2122, 6.48074, 5.51253, 0, 34.2122, 34.4664, 34.2253, 34.2166, 34.2122, 34.2122, 34.2122, 34.2122, 34.2122, 34.2122, 34.2122, 34.2122, 34.2122, 34.2122, 34.2122, 34.2158, 34.2122
4.94184, 42, 34.616, 34.3423, 6.63325, 7.38401, 0, 34.3424, 34.595, 34.3551, 34.3468, 34.3423, 34.3423, 34.3423, 34.3423, 34.3423, 34.3423, 34.3423, 34.3423, 34.3423, 34.3423, 34.3423, 34.3461, 34.3423
4.94973, 34, 34.7463, 34.4724, 6, -0.746307, 0, 34.4724, 34.7254, 34.4849, 34.4769, 34.4724, 34.4724, 34.4724, 34.4724, 34.4724, 34.4724, 34.4724, 34.4724, 34.4724, 34.4724, 34.4724, 34.4762, 34.4724
4.95761, 38, 34.8779, 34.6023, 6.32456, 3.12208, 0, 34.6023, 34.8569, 34.6148, 34.6069, 34.6023, 34.6023, 34.6023, 34.6023, 34.6023, 34.6023, 34.6023, 34.6023, 34.6023, 34.6023, 34.6023, 34.6063, 34.6023
4.9655, 40, 35.0105, 34.7323, 6.48074, 4.98954, 0, 34.7323, 34.9893, 34.7447, 34.7369, 34.7323, 34.7323, 34.7323, 34.7323, 34.7323, 34.7323, 34.7323, 34.7323, 34.7323, 34.7323, 34.7323, 34.7364, 34.7323
4.97338, 66, 35.1436, 34.8621, 8.24621, 30.8564, 0, 34.8621, 35.1224, 34.8745, 34.8668, 34.8621, 34.8621, 34.8621, 34.8621, 34.8621, 34.8621, 34.8621, 34.8621, 34.8621, 34.8621, 34.8621, 34.8663, 34.8621
4.98126, 60, 35.2772, 34.9919, 7.87401, 24.7228, 0, 34.9919, 35.2558, 35.0044, 34.9966, 34.9919, 34.9919, 34.9919, 34.9919, 34.9919, 34.9919, 34.9919, 34.9919, 34.9919, 34.9919, 34.9919, 34.9961, 34.9919
4.98915, 46, 35.4112, 35.1216, 6.9282, 10.5888, 0, 35.1216, 35.3896, 35.1342, 35.1264, 35.1216, 35.1216, 35.1216, 35.1216, 35.1216, 35.1216, 35.1216, 35.1216, 35.1216, 35.1216, 35.1216, 35.1258, 35.1216
4.99703, 42, 35.5454, 35.2512, 6.63325, 6.45461, 0, 35.2512, 35.5237, 35.2639, 35.256, 35.2512, 35.2512, 35.2512, 35.2512, 35.2512, 35.2512, 35.2512, 35.2512, 35.2512, 35.2512, 35.2512, 35.2554, 35.2512
5.00492, 62, 35.6798, 35.3807, 8, 26.3202, 0, 35.3807, 35.6579, 35.3936, 35.3856, 35.3807, 35.3807, 35.3807, 35.3807, 35.3807, 35.3807, 35.3807, 35.3807, 35.3807, 35.3807, 35.3807, 35.3848, 35.3807
5.0128, 40, 35.8144, 35.5101, 6.48074, 4.18561, 0, 35.5101, 35.7924, 35.5231, 35.5151, 35.5101, 35.5101, 35.5101, 35.5101, 35.5101, 35.5101, 35.5101, 35.5101, 35.5101, 35.5101, 35.5101, 35.5141, 35.5101
5.02069, 72, 35.9492, 35.6394, 8.60233, 36.0508, 0, 35.6394, 35.927, 35.6526, 35.6444, 35.6394, 35.6394, 35.6394, 35.6394, 35.6394, 35.6394, 35.6394, 35.6394, 35.6394, 35.6394, 35.6394, 35.6433, 35.6394
5.02857, 78, 36.0842, 35.7685, 8.94427, 41.9158, 0, 35.7685, 36.0619, 35.7819, 35.7736, 35.7685, 35.7685, 35.7685, 35.7685, 35.7685, 35.7685, 35.7685, 35.7685, 35.7685, 35.7685, 35.7685, 35.7724, 35.7685
5.03645, 78, 36.2195, 35.8976, 8.94427, 41.7805, 0, 35.8976, 36.1971, 35.9111, 35.9027, 35.8976, 35.8976, 35.8976, 35.8976, 35.8976, 35.8976, 35.8976, 35.8976, 35.8976, 35.8976, 35.8976, 35.9012, 35.8976
5.04434, 60, 36.3552, 36.0264, 7.87401, 23.6448, 0, 36.0264, 36.3327, 36.0402, 36.0316, 36.0264, 36.0264, 36.0264, 36.0264, 36.0264, 36.0264, 36.0264, 36.0264, 36.0264, 36.0264, 36.0264, 36.03, 36.0264
5.05222, 68, 36.4914, 36.1551, 8.3666, 31.5086, 0, 36.1551, 36.4687, 36.1691, 36.1604, 36.1551, 36.1551, 36.1551, 36.1551, 36.1551, 36.1551, 36.1551, 36.1551, 36.1551, 36.1551, 36.1551, 36.1585, 36.1551
5.06011, 84, 36.6282, 36.2837, 9.27362, 47.3718, 0, 36.2837, 36.6054, 36.2978, 36.289, 36.2837, 36.2837, 36.2837, 36.2837, 36.2837, 36.2837, 36.2837, 36.2837, 36.2837, 36.2837, 36.2837, 36.2869, 36.2837
5.06799, 74, 36.7658, 36.412, 8.7178, 37.2342, 0, 36.412, 36.7429, 36.4264, 36.4174, 36.412, 36.412, 36.412, 36.412, 36.412, 36.412, 36.412, 36.412, 36.412, 36.412, 36.412, 36.4151, 36.412
5.07588, 62, 36.9047, 36.5402, 8, 25.0953, 0, 36.5402, 36.8815, 36.5547, 36.5457, 36.5402, 36.5402, 36.5402, 36.5402, 36.5402, 36.5402, 36.5402, 36.5402, 36.5402, 36.5402, 36.5402, 36.5432, 36.5402
5.08376, 72, 37.0449, 36.6681, 8.60233, 34.9551, 0, 36.6681, 37.0215, 36.6829, 36.6739, 36.6681, 36.6681, 36.6681, 36.6681, 36.6681, 36.6681, 36.6681, 36.6681, 36.6681, 36.6681, 36.6681, 36.671, 36.6681
5.09164, 56, 37.187, 36.7959, 7.61577, 18.813, 0, 36.7959, 37.1633, 36.8108, 36.8018, 36.7959, 36.7959, 36.7959, 36.7959, 36.7959, 36.7959, 36.7959, 36.7959, 36.7959, 36.7959, 36.7959, 36.7986, 36.7959
5.09953, 36, 37.3316, 36.9234, 6.16441, -1.33156, 0, 36.9234, 37.3074, 36.9386, 36.9297, 36.9234, 36.9234, 36.9234, 36.9234, 36.9234, 36.9234, 36.9234, 36.9234, 36.9234, 36.9234, 36.9234, 36.9261, 36.9234
5.10741, 54, 37.4791, 37.0506, 7.48331, 16.5209, 0, 37.0506, 37.4543, 37.066, 37.0574, 37.0506, 37.0506, 37.0506, 37.0506, 37.0506, 37.0506, 37.0506, 37.0506, 37.0506, 37.0506, 37.0506, 37.0533, 37.0506
5.1153, 54, 37.6305, 37.1776, 7.48331, 16.3695, 0, 37.1776, 37.6047, 37.1932, 37.1852, 37.1776, 37.1776, 37.1776, 37.1776, 37.1776, 37.1776, 37.1776, 37.1776, 37.1776, 37.1776, 37.1776, 37.1802, 37.1776
5.12318, 30, 37.7867, 37.3044, 5.65685, -7.78667, 0, 37.3044, 37.7595, 37.3202, 37.3131, 37.3044, 37.3044, 37.3044, 37.3044, 37.3044, 37.3044, 37.3044, 37.3044, 37.3044, 37.3044, 37.3044, 37.3069, 37.3044
5.13107, 26, 37.9488, 37.4308, 5.2915, -11.9488, 0, 37.4308, 37.9197, 37.4469, 37.4413, 37.4308, 37.4308, 37.4308, 37.4308, 37.4308, 37.4308, 37.4308, 37.4308, 37.4308, 37.4308, 37.4308, 37.4334, 37.4308
5.13895, 40, 38.1181, 37.557, 6.48074, 1.88195, 0, 37.557, 38.0861, 37.5732, 37.57, 37.557, 37.557, 37.557, 37.557, 37.557, 37.557, 37.557, 37.557, 37.557, 37.557, 37.557, 37.5596, 37.557
5.14683, 48, 38.2961, 37.6828, 7.07107, 9.70385, 0, 37.6829, 38.26, 37.6993, 37.6998, 37.6828, 37.6828, 37.6828, 37.6828, 37.6828, 37.6828, 37.6828, 37.6828, 37.6828, 37.6828, 37.6828, 37.6855, 37.6828
5.15472, 20, 38.4848, 37.8084, 4.69042, -18.4848, 0, 37.8084, 38.4425, 37.8251, 37.8312, 37.8084, 37.8084, 37.8084, 37.8084, 37.8084, 37.8084, 37.8084, 37.8084, 37.8084, 37.8084, 37.8084, 37.8112, 37.8084
5.1626, 32, 38.686, 37.9336, 5.83095, -6.68601, 0, 37.9336, 38.635, 37.9505, 37.9648, 37.9336, 37.9336, 37.9336, 37.9336, 37.9336, 37.9336, 37.9336, 37.9336, 37.9336, 37.9336, 37.9336, 37.9365, 37.9336
5.17049, 28, 38.902, 38.0585, 5.47723, -10.902, 0, 38.0585, 38.8384, 38.0757, 38.1019, 38.0585, 38.0585, 38.0585, 38.0585, 38.0585, 38.0585, 38.0585, 38.0585, 38.0585, 38.0585, 38.0585, 38.0615, 38.0585
5.17837, 28, 39.1353, 38.183, 5.47723, -11.1353, 0, 38.183, 39.054, 38.2004, 38.2438, 38.183, 38.183, 38.183, 38.183, 38.183, 38.183, 38.183, 38.183, 38.183, 38.183, 38.183, 38.1862, 38.183
5.18626, 28, 39.3886, 38.3072, 5.47723, -11.3886, 0, 38.3072, 39.2824, 38.3248, 38.3924, 38.3072, 38.3072, 38.3072, 38.3072, 38.3072, 38.3072, 38.3072, 38.3072, 38.3072, 38.3072, 38.3072, 38.3106, 38.3072
5.19414, 28, 39.6648, 38.431, 5.47723, -11.6648, 0, 38.431, 39.5243, 38.4488, 38.55, 38.431, 38.431, 38.431, 38.431, 38.431, 38.431, 38.431, 38.431, 38.431, 38.431, 38.431, 38.4346, 38.431
5.20202, 22, 39.9671, 38.5544, 4.89898, -17.9671, 0, 38.5545, 39.7799, 38.5725, 38.7197, 38.5544, 38.5544, 38.5544, 38.5544, 38.5544, 38.5544, 38.5544, 38.5544, 38.5544, 38.5544, 38.5544, 38.5583, 38.5544
5.20991, 22, 40.2987, 38.6775, 4.89898, -18.2987, 0, 38.6775, 40.0486, 38.6958, 38.9052, 38.6775, 38.6775, 38.6775, 38.6775, 38.6775, 38.6775, 38.6775, 38.6775, 38.6775, 38.6775, 38.6775, 38.6816, 38.6775
5.21779, 24, 40.6631, 38.8001, 5.09902, -16.6631, 0, 38.8002, 40.3296, 38.8187, 39.1107, 38.8001, 38.8001, 38.8001, 38.8001, 38.8001, 38.8001, 38.8001, 38.8001, 38.8001, 38.8001, 38.8001, 38.8046, 38.8001
5.22568, 26, 41.0638, 38.9224, 5.2915, -15.0638, 0, 38.9224, 40.6212, 38.9412, 39.3415, 38.9224, 38.9224, 38.9224, 38.9224, 38.9224, 38.9224, 38.9224, 38.9224, 38.9224, 38.9224, 38.9224, 38.9272, 38.9224
5.23356, 18, 41.5045, 39.0443, 4.47214, -23.5045, 0, 39.0443, 40.9211, 39.0632, 39.6035, 39.0443, 39.0443, 39.0443, 39.0443, 39.0443, 39.0443, 39.0443, 39.0443, 39.0443, 39.0443, 39.0443, 39.0493, 39.0443
5.24145, 22, 41.9887, 39.1657, 4.89898, -19.9887, 0, 39.1657, 41.2264, 39.1849, 39.9033, 39.1657, 39.1657, 39.1657, 39.1657, 39.1657, 39.1657, 39.1657, 39.1657, 39.1657, 39.1657, 39.1657, 39.1711, 39.1657
5.24933, 32, 42.5197, 39.2867, 5.83095, -10.5197, 0, 39.2867, 41.5335, 39.3061, 40.2478, 39.2867, 39.2867, 39.2867, 39.2867, 39.2867, 39.2867, 39.2867, 39.2867, 39.2867, 39.2867, 39.2867, 39.2925, 39.2867
5.25721, 24, 43.1008, 39.4073, 5.09902, -19.1008, 0, 39.4073, 41.8381, 39.427, 40.6442, 39.4073, 39.4073, 39.4073, 39.4073, 39.4073, 39.4073, 39.4073, 39.4073, 39.4073, 39.4073, 39.4073, 39.4134, 39.4073
5.2651, 22, 43.7345, 39.5274, 4.89898, -21.7345, 0, 39.5275, 42.1358, 39.5474, 41.0998, 39.5274, 39.5274, 39.5274, 39.5274, 39.5274, 39.5274, 39.5274, 39.5274, 39.5274, 39.5274, 39.5274, 39.5339, 39.5274
5.27298, 26, 44.4224, 39.6471, 5.2915, -18.4224, 0, 39.6471, 42.4218, 39.6673, 41.6209, 39.6471, 39.6471, 39.6471, 39.6471, 39.6471, 39.6471, 39.6471, 39.6471, 39.6471, 39.6471, 39.6471, 39.6539, 39.6471
5.28087, 28, 45.1653, 39.7664, 5.47723, -17.1653, 0, 39.7664, 42.6913, 39.7868, 42.2129, 39.7664, 39.7664, 39.7664, 39.7664, 39.7664, 39.7664, 39.7664, 39.7664, 39.7664, 39.7664, 39.7664, 39.7734, 39.7664
5.28875, 24, 45.9626, 39.8852, 5.09902, -21.9626, 0, 39.8852, 42.94, 39.9058, 42.8798, 39.8852, 39.8852, 39.8852, 39.8852, 39.8852, 39.8852, 39.8852, 39.8852, 39.8852, 39.8852, 39.8852, 39.8925, 39.8852
5.29664, 18, 46.8115, 40.0035, 4.47214, -28.8115, 0, 40.0035, 43.1637, 40.0244, 43.6229, 40.0035, 40.0035, 40.0035, 40.0035, 40.0035, 40.0035, 40.0035, 40.0035, 40.0035, 40.0035, 40.0035, 40.011, 40.0035
