   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_164.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
2.90187, 44, 30.0696, 12.9304, 6.78233, 13.9304, 0, 12.9304, 13.1647, 12.9352, 12.9591, 13.0634, 12.9325, 14.2366, 12.9304, 12.9304, 12.9304, 12.9304, 12.9304, 12.9304, 12.9304, 12.9304, 19.1972, 12.9304, 12.9304, 22.0936
2.90975, 24, 28.9203, 12.9587, 5.09902, -4.92028, 0, 12.9587, 13.193, 12.9635, 12.9874, 13.0631, 12.9609, 14.0595, 12.9587, 12.9587, 12.9587, 12.9587, 12.9587, 12.9587, 12.9587, 12.9587, 19.5379, 12.9587, 12.9587, 20.8658
2.91764, 28, 27.8104, 12.9686, 5.47723, 0.189583, 0, 12.9686, 13.2029, 12.9735, 12.9974, 13.0501, 12.9709, 13.8818, 12.9686, 12.9686, 12.9686, 12.9686, 12.9686, 12.9686, 12.9686, 12.9686, 19.8288, 12.9686, 12.9686, 19.6854
2.92552, 16, 26.7533, 12.9585, 4.24264, -10.7533, 0, 12.9585, 13.1928, 12.9633, 12.9872, 13.0219, 12.9609, 13.7041, 12.9585, 12.9585, 12.9585, 12.9585, 12.9585, 12.9585, 12.9585, 12.9585, 20.0571, 12.9585, 12.9585, 18.5753
2.93341, 28, 25.7564, 12.9269, 5.47723, 2.24363, 0, 12.9269, 13.1612, 12.9318, 12.9557, 12.9763, 12.9294, 13.5263, 12.9269, 12.9269, 12.9269, 12.9269, 12.9269, 12.9269, 12.9269, 12.9269, 20.2131, 12.9269, 12.9269, 17.5511
2.9413, 30, 24.8218, 12.8732, 5.65685, 5.17821, 0, 12.8732, 13.1075, 12.878, 12.9019, 12.9119, 12.8758, 13.3474, 12.8732, 12.8732, 12.8732, 12.8732, 12.8732, 12.8732, 12.8732, 12.8732, 20.2901, 12.8732, 12.8732, 16.6213
2.94918, 26, 23.9469, 12.797, 5.2915, 2.05307, 0, 12.7971, 13.0314, 12.8019, 12.8258, 12.8279, 12.7997, 13.1665, 12.797, 12.797, 12.797, 12.797, 12.797, 12.797, 12.797, 12.797, 20.2848, 12.797, 12.797, 15.7883
2.95707, 14, 23.1259, 12.6991, 4, -9.12592, 0, 12.6991, 12.9334, 12.7039, 12.7278, 12.7241, 12.7019, 12.9824, 12.6991, 12.6991, 12.6991, 12.6991, 12.6991, 12.6991, 12.6991, 12.6991, 20.1963, 12.6991, 12.6991, 15.0497
2.96495, 16, 22.3507, 12.5806, 4.24264, -6.35074, 0, 12.5806, 12.8149, 12.5854, 12.6093, 12.6015, 12.5835, 12.7945, 12.5806, 12.5806, 12.5806, 12.5806, 12.5806, 12.5806, 12.5806, 12.5806, 20.0262, 12.5806, 12.5806, 14.3994
2.97284, 20, 21.6125, 12.4436, 4.69042, -1.61253, 0, 12.4436, 12.6779, 12.4484, 12.4723, 12.4617, 12.4466, 12.6026, 12.4436, 12.4436, 12.4436, 12.4436, 12.4436, 12.4436, 12.4436, 12.4436, 19.7785, 12.4436, 12.4436, 13.8295
2.98073, 18, 20.9027, 12.2908, 4.47214, -2.90266, 0, 12.2908, 12.5252, 12.2957, 12.3196, 12.3071, 12.294, 12.4072, 12.2908, 12.2908, 12.2908, 12.2908, 12.2908, 12.2908, 12.2908, 12.2908, 19.4589, 12.2908, 12.2908, 13.3309
2.98861, 22, 20.2137, 12.1256, 4.89898, 1.78633, 0, 12.1256, 12.36, 12.1305, 12.1544, 12.1409, 12.1289, 12.2095, 12.1256, 12.1256, 12.1256, 12.1256, 12.1256, 12.1256, 12.1256, 12.1256, 19.0747, 12.1256, 12.1256, 12.8943
2.9965, 16, 19.5399, 11.9517, 4.24264, -3.53993, 0, 11.9517, 12.186, 11.9566, 11.9805, 11.9666, 11.9551, 12.0113, 11.9517, 11.9517, 11.9517, 11.9517, 11.9517, 11.9517, 11.9517, 11.9517, 18.6348, 11.9517, 11.9517, 12.5112
3.00438, 24, 18.8779, 11.7731, 5.09902, 5.12211, 0, 11.7731, 12.0074, 11.7779, 11.8018, 11.788, 11.7766, 11.8147, 11.7731, 11.7731, 11.7731, 11.7731, 11.7731, 11.7731, 11.7731, 11.7731, 18.1488, 11.7731, 11.7731, 12.1742
3.01227, 10, 18.2264, 11.5936, 3.4641, -8.22641, 0, 11.5936, 11.8279, 11.5984, 11.6223, 11.6092, 11.5973, 11.6222, 11.5936, 11.5936, 11.5936, 11.5936, 11.5936, 11.5936, 11.5936, 11.5936, 17.6273, 11.5936, 11.5936, 11.8768
3.02016, 24, 17.5864, 11.4171, 5.09902, 6.41363, 0, 11.4171, 11.6514, 11.422, 11.4459, 11.4339, 11.4209, 11.4365, 11.4171, 11.4171, 11.4171, 11.4171, 11.4171, 11.4171, 11.4171, 11.4171, 17.0815, 11.4171, 11.4171, 11.6141
3.02804, 4, 16.9606, 11.247, 2.44949, -12.9606, 0, 11.247, 11.4813, 11.2518, 11.2757, 11.2654, 11.2509, 11.26, 11.247, 11.247, 11.247, 11.247, 11.247, 11.247, 11.247, 11.247, 16.5223, 11.247, 11.247, 11.382
3.03593, 20, 16.3531, 11.0861, 4.69042, 3.6469, 0, 11.0861, 11.3204, 11.0909, 11.1148, 11.1066, 11.0901, 11.0946, 11.0861, 11.0861, 11.0861, 11.0861, 11.0861, 11.0861, 11.0861, 11.0861, 15.9609, 11.0861, 11.0861, 11.1772
3.04381, 4, 15.769, 10.9365, 2.44949, -11.769, 0, 10.9365, 11.1708, 10.9414, 10.9652, 10.9599, 10.9407, 10.942, 10.9365, 10.9365, 10.9365, 10.9365, 10.9365, 10.9365, 10.9365, 10.9365, 15.4074, 10.9365, 10.9365, 10.9971
3.0517, 4, 15.2135, 10.7997, 2.44949, -11.2135, 0, 10.7997, 11.034, 10.8046, 10.8285, 10.8266, 10.8041, 10.8033, 10.7997, 10.7997, 10.7997, 10.7997, 10.7997, 10.7997, 10.7997, 10.7997, 14.8712, 10.7997, 10.7997, 10.8395
3.05959, 8, 14.6916, 10.6765, 3.16228, -6.69162, 0, 10.6765, 10.9108, 10.6813, 10.7052, 10.7076, 10.681, 10.6787, 10.6765, 10.6765, 10.6765, 10.6765, 10.6765, 10.6765, 10.6765, 10.6765, 14.3602, 10.6765, 10.6765, 10.7021
3.06747, 12, 14.2076, 10.5668, 3.74166, -2.20763, 0, 10.5668, 10.8011, 10.5716, 10.5955, 10.603, 10.5714, 10.5682, 10.5668, 10.5668, 10.5668, 10.5668, 10.5668, 10.5668, 10.5668, 10.5668, 13.8812, 10.5668, 10.5668, 10.5831
3.07536, 4, 13.7647, 10.4702, 2.44949, -9.76474, 0, 10.4702, 10.7045, 10.475, 10.4989, 10.5124, 10.475, 10.471, 10.4702, 10.4702, 10.4702, 10.4702, 10.4702, 10.4702, 10.4702, 10.4702, 13.4388, 10.4702, 10.4702, 10.4804
3.08324, 12, 13.3649, 10.3857, 3.74166, -1.36493, 0, 10.3857, 10.62, 10.3906, 10.4145, 10.4348, 10.3906, 10.3862, 10.3857, 10.3857, 10.3857, 10.3857, 10.3857, 10.3857, 10.3857, 10.3857, 13.0362, 10.3857, 10.3857, 10.392
3.09113, 6, 13.0088, 10.3122, 2.82843, -7.00882, 0, 10.3122, 10.5465, 10.317, 10.3409, 10.3691, 10.3173, 10.3125, 10.3122, 10.3122, 10.3122, 10.3122, 10.3122, 10.3122, 10.3122, 10.3122, 12.6747, 10.3122, 10.3122, 10.316
3.09902, 6, 12.6957, 10.2483, 2.82843, -6.69573, 0, 10.2483, 10.4826, 10.2531, 10.277, 10.3139, 10.2535, 10.2484, 10.2483, 10.2483, 10.2483, 10.2483, 10.2483, 10.2483, 10.2483, 10.2483, 12.3545, 10.2483, 10.2483, 10.2506
3.1069, 14, 12.4238, 10.1927, 4, 1.57617, 0, 10.1927, 10.427, 10.1975, 10.2214, 10.2678, 10.198, 10.1928, 10.1927, 10.1927, 10.1927, 10.1927, 10.1927, 10.1927, 10.1927, 10.1927, 12.0739, 10.1927, 10.1927, 10.194
3.11479, 10, 12.1904, 10.1442, 3.4641, -2.19036, 0, 10.1442, 10.3785, 10.1491, 10.173, 10.2295, 10.1498, 10.1443, 10.1442, 10.1442, 10.1442, 10.1442, 10.1442, 10.1442, 10.1442, 10.1442, 11.8308, 10.1442, 10.1442, 10.145
3.12267, 2, 11.9919, 10.1021, 2, -9.99193, 0, 10.1021, 10.3364, 10.1069, 10.1308, 10.1978, 10.1078, 10.1021, 10.1021, 10.1021, 10.1021, 10.1021, 10.1021, 10.1021, 10.1021, 10.1021, 11.6221, 10.1021, 10.1021, 10.1025
3.13056, 8, 11.8247, 10.0656, 3.16228, -3.82473, 0, 10.0656, 10.2999, 10.0704, 10.0943, 10.1719, 10.0714, 10.0656, 10.0656, 10.0656, 10.0656, 10.0656, 10.0656, 10.0656, 10.0656, 10.0656, 11.4443, 10.0656, 10.0656, 10.0658
3.13845, 10, 11.6849, 10.0344, 3.4641, -1.68488, 0, 10.0344, 10.2687, 10.0392, 10.0631, 10.1512, 10.0404, 10.0344, 10.0344, 10.0344, 10.0344, 10.0344, 10.0344, 10.0344, 10.0344, 10.0344, 11.294, 10.0344, 10.0344, 10.0345
3.14633, 8, 11.5686, 10.0085, 3.16228, -3.56859, 0, 10.0085, 10.2428, 10.0133, 10.0372, 10.1353, 10.0147, 10.0085, 10.0085, 10.0085, 10.0085, 10.0085, 10.0085, 10.0085, 10.0085, 10.0085, 11.1676, 10.0085, 10.0085, 10.0086
3.15422, 8, 11.4723, 9.98809, 3.16228, -3.47231, 0, 9.9881, 10.2224, 9.99294, 10.0168, 10.1239, 9.99445, 9.9881, 9.98809, 9.98809, 9.98809, 9.98809, 9.98809, 9.98809, 9.98809, 9.98809, 11.0621, 9.98809, 9.98809, 9.98814
3.1621, 10, 11.393, 9.97353, 3.4641, -1.39296, 0, 9.97353, 10.2078, 9.97837, 10.0023, 10.1173, 9.98005, 9.97353, 9.97353, 9.97353, 9.97353, 9.97353, 9.97353, 9.97353, 9.97353, 9.97353, 10.9748, 9.97353, 9.97353, 9.97355
3.16999, 6, 11.3279, 9.96527, 2.82843, -5.32788, 0, 9.96527, 10.1996, 9.97011, 9.99401, 10.1154, 9.97196, 9.96527, 9.96527, 9.96527, 9.96527, 9.96527, 9.96527, 9.96527, 9.96527, 9.96527, 10.9031, 9.96527, 9.96527, 9.96528
3.17788, 2, 11.2749, 9.96379, 2, -9.2749, 0, 9.96379, 10.1981, 9.96863, 9.99253, 10.1185, 9.97065, 9.96379, 9.96379, 9.96379, 9.96379, 9.96379, 9.96379, 9.96379, 9.96379, 9.96379, 10.8454, 9.96379, 9.96379, 9.96379
3.18576, 2, 11.2323, 9.96949, 2, -9.23231, 0, 9.96949, 10.2038, 9.97434, 9.99823, 10.1268, 9.97653, 9.96949, 9.96949, 9.96949, 9.96949, 9.96949, 9.96949, 9.96949, 9.96949, 9.96949, 10.8, 9.96949, 9.96949, 9.96949
3.19365, 8, 11.1988, 9.9827, 3.16228, -3.19883, 0, 9.98271, 10.217, 9.98755, 10.0114, 10.1405, 9.98992, 9.9827, 9.9827, 9.9827, 9.9827, 9.9827, 9.9827, 9.9827, 9.9827, 9.9827, 10.7659, 9.9827, 9.9827, 9.9827
3.20153, 4, 11.1735, 10.0036, 2.44949, -7.17352, 0, 10.0036, 10.2379, 10.0084, 10.0323, 10.1598, 10.011, 10.0036, 10.0036, 10.0036, 10.0036, 10.0036, 10.0036, 10.0036, 10.0036, 10.0036, 10.742, 10.0036, 10.0036, 10.0036
3.20942, 12, 11.1557, 10.0321, 3.74166, 0.844265, 0, 10.0321, 10.2664, 10.037, 10.0609, 10.1847, 10.0397, 10.0321, 10.0321, 10.0321, 10.0321, 10.0321, 10.0321, 10.0321, 10.0321, 10.0321, 10.7277, 10.0321, 10.0321, 10.0321
3.21731, 4, 11.145, 10.0681, 2.44949, -7.14502, 0, 10.0682, 10.3025, 10.073, 10.0969, 10.2151, 10.0759, 10.0681, 10.0681, 10.0681, 10.0681, 10.0681, 10.0681, 10.0681, 10.0681, 10.0681, 10.7223, 10.0681, 10.0682, 10.0681
3.22519, 8, 11.1411, 10.1113, 3.16228, -3.14109, 0, 10.1113, 10.3456, 10.1161, 10.14, 10.2511, 10.1192, 10.1113, 10.1113, 10.1113, 10.1113, 10.1113, 10.1113, 10.1113, 10.1113, 10.1113, 10.7254, 10.1113, 10.1113, 10.1113
3.23308, 6, 11.1437, 10.161, 2.82843, -5.14372, 0, 10.1611, 10.3954, 10.1659, 10.1898, 10.2922, 10.1692, 10.161, 10.161, 10.161, 10.161, 10.161, 10.161, 10.161, 10.161, 10.1611, 10.7365, 10.161, 10.1611, 10.161
3.24096, 14, 11.1527, 10.2168, 4, 2.84729, 0, 10.2168, 10.4511, 10.2216, 10.2455, 10.3383, 10.2251, 10.2168, 10.2168, 10.2168, 10.2168, 10.2168, 10.2168, 10.2168, 10.2168, 10.2168, 10.7549, 10.2168, 10.2168, 10.2168
3.24885, 6, 11.1679, 10.2778, 2.82843, -5.16789, 0, 10.2778, 10.5121, 10.2826, 10.3065, 10.389, 10.2863, 10.2778, 10.2778, 10.2778, 10.2778, 10.2778, 10.2778, 10.2778, 10.2778, 10.2778, 10.7802, 10.2778, 10.2778, 10.2778
3.25674, 10, 11.189, 10.3432, 3.4641, -1.18899, 0, 10.3432, 10.5775, 10.3481, 10.372, 10.4437, 10.3519, 10.3432, 10.3432, 10.3432, 10.3432, 10.3432, 10.3432, 10.3432, 10.3432, 10.3432, 10.8118, 10.3432, 10.3433, 10.3432
3.26462, 14, 11.2157, 10.4123, 4, 2.78429, 0, 10.4123, 10.6466, 10.4171, 10.441, 10.5021, 10.4212, 10.4123, 10.4123, 10.4123, 10.4123, 10.4123, 10.4123, 10.4123, 10.4123, 10.4123, 10.849, 10.4123, 10.4124, 10.4123
3.27251, 10, 11.2477, 10.4841, 3.4641, -1.24765, 0, 10.4841, 10.7184, 10.489, 10.5129, 10.5634, 10.4932, 10.4841, 10.4841, 10.4841, 10.4841, 10.4841, 10.4841, 10.4841, 10.4841, 10.4841, 10.8911, 10.4841, 10.4843, 10.4841
3.28039, 14, 11.2843, 10.5579, 4, 2.71567, 0, 10.5579, 10.7922, 10.5627, 10.5866, 10.6272, 10.5672, 10.5579, 10.5579, 10.5579, 10.5579, 10.5579, 10.5579, 10.5579, 10.5579, 10.5579, 10.9374, 10.5579, 10.5582, 10.5579
3.28828, 16, 11.3252, 10.6327, 4.24264, 4.6748, 0, 10.6327, 10.867, 10.6375, 10.6615, 10.6929, 10.6422, 10.6327, 10.6327, 10.6327, 10.6327, 10.6327, 10.6327, 10.6327, 10.6327, 10.6327, 10.9872, 10.6327, 10.6332, 10.6327
3.29616, 22, 11.3696, 10.7078, 4.89898, 10.6304, 0, 10.7078, 10.9422, 10.7127, 10.7366, 10.7596, 10.7175, 10.7078, 10.7078, 10.7078, 10.7078, 10.7078, 10.7078, 10.7078, 10.7078, 10.7078, 11.0395, 10.7078, 10.7085, 10.7078
3.30405, 12, 11.4169, 10.7825, 3.74166, 0.583146, 0, 10.7825, 11.0169, 10.7874, 10.8113, 10.8268, 10.7924, 10.7825, 10.7825, 10.7825, 10.7825, 10.7825, 10.7825, 10.7825, 10.7825, 10.7825, 11.0937, 10.7825, 10.7836, 10.7825
3.31194, 10, 11.4662, 10.8561, 3.4641, -1.4662, 0, 10.8561, 11.0904, 10.8609, 10.8849, 10.8938, 10.8662, 10.8561, 10.8561, 10.8561, 10.8561, 10.8561, 10.8561, 10.8561, 10.8561, 10.8561, 11.1489, 10.8561, 10.8576, 10.8561
3.31982, 8, 11.5169, 10.9279, 3.16228, -3.51692, 0, 10.9279, 11.1622, 10.9327, 10.9567, 10.96, 10.9382, 10.9279, 10.9279, 10.9279, 10.9279, 10.9279, 10.9279, 10.9279, 10.9279, 10.9279, 11.2044, 10.9279, 10.93, 10.9279
3.32771, 14, 11.5683, 10.9974, 4, 2.4317, 0, 10.9974, 11.2317, 11.0023, 11.0262, 11.0249, 11.0079, 10.9974, 10.9974, 10.9974, 10.9974, 10.9974, 10.9974, 10.9974, 10.9974, 10.9974, 11.2593, 10.9974, 11.0004, 10.9974
3.33559, 6, 11.6197, 11.0642, 2.82843, -5.61967, 0, 11.0642, 11.2985, 11.069, 11.0931, 11.0878, 11.0749, 11.0642, 11.0642, 11.0642, 11.0642, 11.0642, 11.0642, 11.0642, 11.0642, 11.0642, 11.3132, 11.0642, 11.0683, 11.0642
3.34348, 4, 11.6705, 11.1279, 2.44949, -7.67047, 0, 11.1279, 11.3622, 11.1328, 11.1569, 11.1483, 11.1389, 11.1279, 11.1279, 11.1279, 11.1279, 11.1279, 11.1279, 11.1279, 11.1279, 11.1279, 11.3654, 11.1279, 11.1334, 11.1279
3.35137, 2, 11.7202, 11.1883, 2, -9.72025, 0, 11.1884, 11.4227, 11.1932, 11.2174, 11.2063, 11.1995, 11.1883, 11.1883, 11.1883, 11.1883, 11.1883, 11.1883, 11.1883, 11.1883, 11.1883, 11.4155, 11.1883, 11.1957, 11.1883
3.35925, 8, 11.7687, 11.2454, 3.16228, -3.76869, 0, 11.2454, 11.4798, 11.2503, 11.2747, 11.2614, 11.2568, 11.2454, 11.2454, 11.2454, 11.2454, 11.2454, 11.2454, 11.2454, 11.2454, 11.2454, 11.4632, 11.2454, 11.2551, 11.2454
3.36714, 24, 11.8157, 11.2992, 5.09902, 12.1843, 0, 11.2993, 11.5336, 11.3041, 11.3287, 11.3138, 11.3109, 11.2992, 11.2992, 11.2992, 11.2992, 11.2992, 11.2992, 11.2992, 11.2992, 11.2992, 11.5084, 11.2992, 11.3117, 11.2992
3.37502, 8, 11.8612, 11.35, 3.16228, -3.86117, 0, 11.35, 11.5843, 11.3548, 11.3798, 11.3634, 11.3618, 11.35, 11.35, 11.35, 11.35, 11.35, 11.35, 11.35, 11.35, 11.35, 11.551, 11.35, 11.3658, 11.35
3.38291, 8, 11.9054, 11.398, 3.16228, -3.9054, 0, 11.398, 11.6323, 11.4028, 11.4283, 11.4107, 11.4101, 11.398, 11.398, 11.398, 11.398, 11.398, 11.398, 11.398, 11.398, 11.398, 11.5913, 11.398, 11.4177, 11.398
3.3908, 8, 11.9487, 11.4437, 3.16228, -3.94869, 0, 11.4437, 11.678, 11.4485, 11.4747, 11.4559, 11.4561, 11.4437, 11.4437, 11.4437, 11.4437, 11.4437, 11.4437, 11.4437, 11.4437, 11.4437, 11.6296, 11.4437, 11.468, 11.4437
3.39868, 14, 11.9915, 11.4877, 4, 2.00847, 0, 11.4877, 11.722, 11.4926, 11.5197, 11.4996, 11.5005, 11.4877, 11.4877, 11.4877, 11.4877, 11.4877, 11.4877, 11.4877, 11.4877, 11.4877, 11.6663, 11.4877, 11.5172, 11.4877
3.40657, 18, 12.0345, 11.5307, 4.47214, 5.9655, 0, 11.5307, 11.765, 11.5355, 11.564, 11.5424, 11.5439, 11.5307, 11.5307, 11.5307, 11.5307, 11.5307, 11.5307, 11.5307, 11.5307, 11.5307, 11.702, 11.5307, 11.5658, 11.5307
3.41445, 6, 12.0783, 11.5733, 2.82843, -6.07833, 0, 11.5733, 11.8077, 11.5782, 11.6085, 11.585, 11.5872, 11.5733, 11.5733, 11.5733, 11.5733, 11.5733, 11.5733, 11.5733, 11.5733, 11.5733, 11.7373, 11.5733, 11.6145, 11.5733
3.42234, 6, 12.1238, 11.6164, 2.82843, -6.12379, 0, 11.6164, 11.8507, 11.6212, 11.654, 11.6281, 11.6311, 11.6164, 11.6164, 11.6164, 11.6164, 11.6164, 11.6164, 11.6164, 11.6164, 11.6164, 11.7729, 11.6164, 11.664, 11.6164
3.43023, 14, 12.1718, 11.6605, 4, 1.82824, 0, 11.6605, 11.8948, 11.6653, 11.7015, 11.6723, 11.6765, 11.6605, 11.6605, 11.6605, 11.6605, 11.6605, 11.6605, 11.6605, 11.6605, 11.6605, 11.8095, 11.6605, 11.7146, 11.6605
3.43811, 6, 12.2232, 11.7063, 2.82843, -6.2232, 0, 11.7063, 11.9406, 11.7111, 11.7519, 11.7184, 11.7242, 11.7063, 11.7063, 11.7063, 11.7063, 11.7063, 11.7063, 11.7063, 11.7063, 11.7063, 11.8477, 11.7063, 11.767, 11.7063
3.446, 2, 12.2792, 11.7545, 2, -10.2792, 0, 11.7545, 11.9888, 11.7593, 11.8062, 11.7668, 11.7753, 11.7545, 11.7545, 11.7545, 11.7545, 11.7545, 11.7545, 11.7545, 11.7545, 11.7545, 11.8882, 11.7545, 11.8214, 11.7545
3.45388, 6, 12.3409, 11.8055, 2.82843, -6.34088, 0, 11.8055, 12.0398, 11.8103, 11.8652, 11.8181, 11.8306, 11.8055, 11.8055, 11.8055, 11.8055, 11.8055, 11.8055, 11.8055, 11.8055, 11.8055, 11.9314, 11.8055, 11.8782, 11.8055
3.46177, 4, 12.4098, 11.8596, 2.44949, -8.40981, 0, 11.8596, 12.0939, 11.8645, 11.93, 11.8726, 11.8913, 11.8596, 11.8596, 11.8596, 11.8596, 11.8596, 11.8596, 11.8596, 11.8596, 11.8596, 11.9778, 11.8596, 11.9374, 11.8596
3.46966, 8, 12.4877, 11.9172, 3.16228, -4.48774, 0, 11.9172, 12.1515, 11.9221, 12.0014, 11.9305, 11.9586, 11.9172, 11.9172, 11.9172, 11.9172, 11.9172, 11.9172, 11.9172, 11.9172, 11.9172, 12.0277, 11.9172, 11.9992, 11.9172
3.47754, 4, 12.5769, 11.9784, 2.44949, -8.57688, 0, 11.9784, 12.2127, 11.9832, 12.0806, 11.9921, 12.0339, 11.9784, 11.9784, 11.9784, 11.9784, 11.9784, 11.9784, 11.9784, 11.9784, 11.9784, 12.0811, 11.9784, 12.0635, 11.9784
3.48543, 0, 12.68, 12.0431, 1.41421, -12.68, 0, 12.0431, 12.2774, 12.048, 12.1686, 12.0573, 12.1191, 12.0431, 12.0431, 12.0431, 12.0431, 12.0431, 12.0431, 12.0431, 12.0431, 12.0431, 12.1383, 12.0431, 12.1301, 12.0431
3.49331, 2, 12.8006, 12.1114, 2, -10.8006, 0, 12.1114, 12.3457, 12.1162, 12.2664, 12.126, 12.2164, 12.1114, 12.1114, 12.1114, 12.1114, 12.1114, 12.1114, 12.1114, 12.1114, 12.1114, 12.1992, 12.1114, 12.199, 12.1114
3.5012, 12, 12.9429, 12.183, 3.74166, -0.942865, 0, 12.183, 12.4173, 12.1878, 12.3755, 12.198, 12.3287, 12.183, 12.183, 12.183, 12.183, 12.183, 12.183, 12.183, 12.183, 12.183, 12.2636, 12.183, 12.2698, 12.183
3.50909, 8, 13.112, 12.2577, 3.16228, -5.112, 0, 12.2577, 12.492, 12.2626, 12.4972, 12.2732, 12.4594, 12.2577, 12.2577, 12.2577, 12.2577, 12.2577, 12.2577, 12.2577, 12.2577, 12.2577, 12.3313, 12.2577, 12.3426, 12.2577
3.51697, 2, 13.314, 12.3353, 2, -11.314, 0, 12.3353, 12.5696, 12.3402, 12.6328, 12.3513, 12.6127, 12.3353, 12.3353, 12.3353, 12.3353, 12.3353, 12.3353, 12.3353, 12.3353, 12.3353, 12.4022, 12.3353, 12.417, 12.3353
3.52486, 14, 13.5558, 12.4155, 4, 0.444233, 0, 12.4155, 12.6498, 12.4203, 12.784, 12.432, 12.7935, 12.4155, 12.4155, 12.4155, 12.4155, 12.4155, 12.4155, 12.4155, 12.4155, 12.4155, 12.476, 12.4155, 12.4929, 12.4155
3.53274, 2, 13.8448, 12.4978, 2, -11.8448, 0, 12.4979, 12.7322, 12.5027, 12.9521, 12.5149, 13.0075, 12.4978, 12.4978, 12.4978, 12.4978, 12.4978, 12.4978, 12.4978, 12.4978, 12.4978, 12.5524, 12.4978, 12.5701, 12.4978
3.54063, 8, 14.1892, 12.5822, 3.16228, -6.1892, 0, 12.5822, 12.8165, 12.587, 13.1384, 12.5998, 13.2607, 12.5822, 12.5822, 12.5822, 12.5822, 12.5822, 12.5822, 12.5822, 12.5822, 12.5822, 12.6311, 12.5822, 12.6487, 12.5822
3.54852, 12, 14.5968, 12.6682, 3.74166, -2.5968, 0, 12.6682, 12.9025, 12.6731, 13.344, 12.6864, 13.5596, 12.6682, 12.6682, 12.6682, 12.6682, 12.6682, 12.6682, 12.6682, 12.6682, 12.6682, 12.7119, 12.6682, 12.7286, 12.6682
3.5564, 10, 15.075, 12.7557, 3.4641, -5.075, 0, 12.7557, 12.99, 12.7605, 13.5694, 12.7744, 13.9106, 12.7557, 12.7557, 12.7557, 12.7557, 12.7557, 12.7557, 12.7557, 12.7557, 12.7557, 12.7944, 12.7557, 12.8096, 12.7557
3.56429, 6, 15.63, 12.8443, 2.82843, -9.63001, 0, 12.8443, 13.0786, 12.8491, 13.8146, 12.8637, 14.3194, 12.8443, 12.8443, 12.8443, 12.8443, 12.8443, 12.8443, 12.8443, 12.8443, 12.8443, 12.8786, 12.8443, 12.8917, 12.8443
3.57217, 26, 16.266, 12.9339, 5.2915, 9.73402, 0, 12.9339, 13.1682, 12.9387, 14.0786, 12.9539, 14.7907, 12.9339, 12.9339, 12.9339, 12.9339, 12.9339, 12.9339, 12.9339, 12.9339, 12.9339, 12.964, 12.9339, 12.975, 12.9339
3.58006, 16, 16.9843, 13.0243, 4.24264, -0.98431, 0, 13.0243, 13.2586, 13.0291, 14.3597, 13.0449, 15.3275, 13.0243, 13.0243, 13.0243, 13.0243, 13.0243, 13.0243, 13.0243, 13.0243, 13.0243, 13.0507, 13.0243, 13.0595, 13.0243
3.58795, 14, 17.7828, 13.1153, 4, -3.78283, 0, 13.1153, 13.3497, 13.1202, 14.655, 13.1366, 15.93, 13.1153, 13.1153, 13.1153, 13.1153, 13.1153, 13.1153, 13.1153, 13.1153, 13.1153, 13.1384, 13.1153, 13.145, 13.1153
3.59583, 20, 18.6552, 13.207, 4.69042, 1.34476, 0, 13.207, 13.4413, 13.2118, 14.9607, 13.2289, 16.5958, 13.207, 13.207, 13.207, 13.207, 13.207, 13.207, 13.207, 13.207, 13.207, 13.2269, 13.207, 13.2316, 13.207
3.60372, 16, 19.5904, 13.2991, 4.24264, -3.59044, 0, 13.2991, 13.5334, 13.304, 15.2718, 13.3217, 17.3186, 13.2991, 13.2991, 13.2991, 13.2991, 13.2991, 13.2991, 13.2991, 13.2991, 13.2991, 13.3163, 13.2991, 13.3193, 13.2991
3.6116, 22, 20.5726, 13.3916, 4.89898, 1.42744, 0, 13.3916, 13.6259, 13.3965, 15.5823, 13.4149, 18.0883, 13.3916, 13.3916, 13.3916, 13.3916, 13.3916, 13.3916, 13.3916, 13.3916, 13.3916, 13.4064, 13.3916, 13.4079, 13.3916
3.61949, 28, 21.5811, 13.4845, 5.47723, 6.41887, 0, 13.4845, 13.7188, 13.4894, 15.8859, 13.5085, 18.891, 13.4845, 13.4845, 13.4845, 13.4845, 13.4845, 13.4845, 13.4845, 13.4845, 13.4845, 13.4972, 13.4845, 13.4974, 13.4845
3.62738, 14, 22.5913, 13.5777, 4, -8.59134, 0, 13.5777, 13.812, 13.5826, 16.1755, 13.6024, 19.7087, 13.5777, 13.5777, 13.5777, 13.5777, 13.5777, 13.5777, 13.5777, 13.5777, 13.5777, 13.5885, 13.5777, 13.5878, 13.5777
3.63526, 40, 23.5754, 13.6712, 6.48074, 16.4246, 0, 13.6712, 13.9055, 13.6761, 16.4443, 13.6967, 20.5208, 13.6712, 13.6712, 13.6712, 13.6712, 13.6712, 13.6712, 13.6712, 13.6712, 13.6712, 13.6803, 13.6712, 13.679, 13.6712
