   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_185.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
4.82644, 26, 30.7162, 28.9547, 5.2915, -4.71617, 0, 28.9547, 28.9547, 30.6445, 29.0204, 28.9547, 28.9547, 28.9547, 28.9547, 28.9547, 28.9547, 28.9547, 28.9547, 28.9547, 28.9547, 28.9547, 28.9547, 28.9547, 28.9607, 28.9547
4.83432, 14, 30.4845, 29.0692, 4, -16.4845, 0, 29.0692, 29.0692, 30.4174, 29.1294, 29.0692, 29.0692, 29.0692, 29.0692, 29.0692, 29.0692, 29.0692, 29.0692, 29.0692, 29.0692, 29.0692, 29.0692, 29.0692, 29.0761, 29.0692
4.8422, 24, 30.3229, 29.1837, 5.09902, -6.32291, 0, 29.1837, 29.1838, 30.2599, 29.2387, 29.1837, 29.1837, 29.1837, 29.1837, 29.1837, 29.1837, 29.1837, 29.1837, 29.1837, 29.1837, 29.1838, 29.1837, 29.1837, 29.1918, 29.1837
4.85008, 20, 30.2204, 29.2983, 4.69042, -10.2204, 0, 29.2983, 29.2983, 30.161, 29.3482, 29.2983, 29.2983, 29.2983, 29.2983, 29.2983, 29.2983, 29.2983, 29.2983, 29.2983, 29.2983, 29.2983, 29.2983, 29.2983, 29.3077, 29.2983
4.85797, 16, 30.1668, 29.4128, 4.24264, -14.1668, 0, 29.4128, 29.4128, 30.1105, 29.458, 29.4128, 29.4128, 29.4128, 29.4128, 29.4128, 29.4128, 29.4128, 29.4128, 29.4128, 29.4128, 29.4128, 29.4128, 29.4128, 29.4239, 29.4128
4.86585, 8, 30.153, 29.5274, 3.16228, -22.153, 0, 29.5274, 29.5274, 30.0992, 29.5683, 29.5274, 29.5274, 29.5274, 29.5274, 29.5274, 29.5274, 29.5274, 29.5274, 29.5274, 29.5274, 29.5274, 29.5274, 29.5274, 29.5402, 29.5274
4.87373, 32, 30.1712, 29.6419, 5.83095, 1.82878, 0, 29.6419, 29.6419, 30.1193, 29.679, 29.6419, 29.6419, 29.6419, 29.6419, 29.6419, 29.6419, 29.6419, 29.6419, 29.6419, 29.6419, 29.6419, 29.6419, 29.6419, 29.6567, 29.6419
4.88161, 6, 30.2147, 29.7564, 2.82843, -24.2147, 0, 29.7564, 29.7564, 30.1641, 29.7901, 29.7564, 29.7564, 29.7564, 29.7564, 29.7564, 29.7564, 29.7564, 29.7564, 29.7564, 29.7564, 29.7564, 29.7564, 29.7564, 29.7733, 29.7564
4.88949, 26, 30.2779, 29.8709, 5.2915, -4.27794, 0, 29.8709, 29.8709, 30.228, 29.9017, 29.8709, 29.8709, 29.8709, 29.8709, 29.8709, 29.8709, 29.8709, 29.8709, 29.8709, 29.8709, 29.8709, 29.8709, 29.8709, 29.89, 29.8709
4.89737, 32, 30.3563, 29.9854, 5.83095, 1.64373, 0, 29.9854, 29.9854, 30.3065, 30.0138, 29.9854, 29.9854, 29.9854, 29.9854, 29.9854, 29.9854, 29.9854, 29.9854, 29.9854, 29.9854, 29.9854, 29.9854, 29.9854, 30.0068, 29.9854
4.90525, 24, 30.4461, 30.0998, 5.09902, -6.44608, 0, 30.0998, 30.0999, 30.3959, 30.1262, 30.0998, 30.0998, 30.0998, 30.0998, 30.0998, 30.0998, 30.0998, 30.0998, 30.0998, 30.0998, 30.0998, 30.0998, 30.0998, 30.1236, 30.0998
4.91314, 16, 30.5444, 30.2143, 4.24264, -14.5444, 0, 30.2143, 30.2143, 30.4936, 30.2389, 30.2143, 30.2143, 30.2143, 30.2143, 30.2143, 30.2143, 30.2143, 30.2143, 30.2143, 30.2143, 30.2143, 30.2143, 30.2143, 30.2404, 30.2143
4.92102, 16, 30.6491, 30.3287, 4.24264, -14.6491, 0, 30.3287, 30.3287, 30.5973, 30.352, 30.3287, 30.3287, 30.3287, 30.3287, 30.3287, 30.3287, 30.3287, 30.3287, 30.3287, 30.3287, 30.3287, 30.3287, 30.3287, 30.3571, 30.3287
4.9289, 16, 30.7583, 30.443, 4.24264, -14.7583, 0, 30.443, 30.443, 30.7053, 30.4654, 30.443, 30.443, 30.443, 30.443, 30.443, 30.443, 30.443, 30.443, 30.443, 30.443, 30.443, 30.443, 30.443, 30.4737, 30.443
4.93678, 28, 30.8708, 30.5573, 5.47723, -2.87082, 0, 30.5573, 30.5573, 30.8164, 30.5789, 30.5573, 30.5573, 30.5573, 30.5573, 30.5573, 30.5573, 30.5573, 30.5573, 30.5573, 30.5573, 30.5573, 30.5573, 30.5573, 30.5901, 30.5573
4.94466, 26, 30.9856, 30.6716, 5.2915, -4.98556, 0, 30.6716, 30.6716, 30.9298, 30.6926, 30.6716, 30.6716, 30.6716, 30.6716, 30.6716, 30.6716, 30.6716, 30.6716, 30.6716, 30.6716, 30.6716, 30.6716, 30.6716, 30.7062, 30.6716
4.95254, 20, 31.1018, 30.7858, 4.69042, -11.1018, 0, 30.7858, 30.7858, 31.0447, 30.8065, 30.7858, 30.7858, 30.7858, 30.7858, 30.7858, 30.7858, 30.7858, 30.7858, 30.7858, 30.7858, 30.7858, 30.7858, 30.7858, 30.8221, 30.7858
4.96043, 14, 31.2191, 30.8999, 4, -17.2191, 0, 30.8999, 30.8999, 31.1608, 30.9205, 30.8999, 30.8999, 30.8999, 30.8999, 30.8999, 30.8999, 30.8999, 30.8999, 30.8999, 30.8999, 30.8999, 30.8999, 30.8999, 30.9376, 30.8999
4.96831, 28, 31.3369, 31.014, 5.47723, -3.33692, 0, 31.014, 31.014, 31.2777, 31.0345, 31.014, 31.014, 31.014, 31.014, 31.014, 31.014, 31.014, 31.014, 31.014, 31.014, 31.014, 31.014, 31.014, 31.0527, 31.014
4.97619, 26, 31.4551, 31.128, 5.2915, -5.45506, 0, 31.128, 31.128, 31.3951, 31.1485, 31.128, 31.128, 31.128, 31.128, 31.128, 31.128, 31.128, 31.128, 31.128, 31.128, 31.128, 31.128, 31.128, 31.1675, 31.128
4.98407, 10, 31.5733, 31.2419, 3.4641, -21.5733, 0, 31.2419, 31.2419, 31.5129, 31.2625, 31.2419, 31.2419, 31.2419, 31.2419, 31.2419, 31.2419, 31.2419, 31.2419, 31.2419, 31.2419, 31.2419, 31.2419, 31.2419, 31.2817, 31.2419
4.99195, 20, 31.6916, 31.3558, 4.69042, -11.6916, 0, 31.3558, 31.3558, 31.631, 31.3765, 31.3558, 31.3558, 31.3558, 31.3558, 31.3558, 31.3558, 31.3558, 31.3558, 31.3558, 31.3558, 31.3558, 31.3558, 31.3558, 31.3956, 31.3558
4.99983, 24, 31.8099, 31.4695, 5.09902, -7.80989, 0, 31.4695, 31.4695, 31.7494, 31.4905, 31.4695, 31.4695, 31.4695, 31.4695, 31.4695, 31.4695, 31.4695, 31.4695, 31.4695, 31.4695, 31.4695, 31.4695, 31.4695, 31.509, 31.4695
5.00771, 28, 31.9281, 31.5832, 5.47723, -3.92808, 0, 31.5832, 31.5832, 31.868, 31.6044, 31.5832, 31.5832, 31.5832, 31.5832, 31.5832, 31.5832, 31.5832, 31.5832, 31.5832, 31.5832, 31.5832, 31.5832, 31.5832, 31.622, 31.5832
5.0156, 24, 32.0462, 31.6967, 5.09902, -8.04623, 0, 31.6967, 31.6967, 31.9868, 31.7182, 31.6967, 31.6967, 31.6967, 31.6967, 31.6967, 31.6967, 31.6967, 31.6967, 31.6967, 31.6967, 31.6967, 31.6967, 31.6967, 31.7347, 31.6967
5.02348, 26, 32.1644, 31.8102, 5.2915, -6.16439, 0, 31.8102, 31.8102, 32.1058, 31.8319, 31.8102, 31.8102, 31.8102, 31.8102, 31.8102, 31.8102, 31.8102, 31.8102, 31.8102, 31.8102, 31.8102, 31.8102, 31.8102, 31.8469, 31.8102
5.03136, 14, 32.2827, 31.9235, 4, -18.2827, 0, 31.9235, 31.9235, 32.2251, 31.9455, 31.9235, 31.9235, 31.9235, 31.9235, 31.9235, 31.9235, 31.9235, 31.9235, 31.9235, 31.9235, 31.9235, 31.9235, 31.9235, 31.9589, 31.9235
5.03924, 22, 32.4012, 32.0366, 4.89898, -10.4012, 0, 32.0366, 32.0367, 32.3448, 32.059, 32.0366, 32.0366, 32.0366, 32.0366, 32.0366, 32.0366, 32.0366, 32.0366, 32.0366, 32.0366, 32.0367, 32.0366, 32.0366, 32.0706, 32.0366
5.04712, 12, 32.5201, 32.1497, 3.74166, -20.5201, 0, 32.1497, 32.1497, 32.465, 32.1724, 32.1497, 32.1497, 32.1497, 32.1497, 32.1497, 32.1497, 32.1497, 32.1497, 32.1497, 32.1497, 32.1497, 32.1497, 32.1497, 32.1821, 32.1497
5.055, 22, 32.6395, 32.2626, 4.89898, -10.6395, 0, 32.2626, 32.2626, 32.5857, 32.2856, 32.2626, 32.2626, 32.2626, 32.2626, 32.2626, 32.2626, 32.2626, 32.2626, 32.2626, 32.2626, 32.2626, 32.2626, 32.2626, 32.2934, 32.2626
5.06289, 20, 32.7598, 32.3753, 4.69042, -12.7598, 0, 32.3753, 32.3753, 32.7073, 32.3987, 32.3753, 32.3753, 32.3753, 32.3753, 32.3753, 32.3753, 32.3753, 32.3753, 32.3753, 32.3753, 32.3753, 32.3753, 32.3753, 32.4045, 32.3753
5.07077, 20, 32.8812, 32.4879, 4.69042, -12.8812, 0, 32.4879, 32.4879, 32.8298, 32.5116, 32.4879, 32.4879, 32.4879, 32.4879, 32.4879, 32.4879, 32.4879, 32.4879, 32.4879, 32.4879, 32.4879, 32.4879, 32.4879, 32.5155, 32.4879
5.07865, 34, 33.004, 32.6003, 6, 0.996037, 0, 32.6003, 32.6003, 32.9537, 32.6243, 32.6003, 32.6003, 32.6003, 32.6003, 32.6003, 32.6003, 32.6003, 32.6003, 32.6003, 32.6003, 32.6003, 32.6003, 32.6003, 32.6265, 32.6003
5.08653, 26, 33.1285, 32.7125, 5.2915, -7.12854, 0, 32.7125, 32.7125, 33.0793, 32.7368, 32.7125, 32.7125, 32.7125, 32.7125, 32.7125, 32.7125, 32.7125, 32.7125, 32.7125, 32.7125, 32.7125, 32.7125, 32.7125, 32.7374, 32.7125
5.09441, 14, 33.2554, 32.8245, 4, -19.2554, 0, 32.8245, 32.8245, 33.207, 32.8492, 32.8245, 32.8245, 32.8245, 32.8245, 32.8245, 32.8245, 32.8245, 32.8245, 32.8245, 32.8245, 32.8245, 32.8245, 32.8245, 32.8482, 32.8245
5.10229, 18, 33.3851, 32.9363, 4.47214, -15.3851, 0, 32.9363, 32.9363, 33.3375, 32.9613, 32.9363, 32.9363, 32.9363, 32.9363, 32.9363, 32.9363, 32.9363, 32.9363, 32.9363, 32.9363, 32.9363, 32.9363, 32.9363, 32.9588, 32.9363
5.11018, 28, 33.5183, 33.0478, 5.47723, -5.5183, 0, 33.0478, 33.0478, 33.4713, 33.0732, 33.0478, 33.0478, 33.0478, 33.0478, 33.0478, 33.0478, 33.0478, 33.0478, 33.0478, 33.0478, 33.0478, 33.0478, 33.0478, 33.0694, 33.0478
5.11806, 20, 33.6557, 33.1591, 4.69042, -13.6557, 0, 33.1591, 33.1592, 33.6093, 33.1849, 33.1591, 33.1591, 33.1591, 33.1591, 33.1591, 33.1591, 33.1591, 33.1591, 33.1591, 33.1591, 33.1592, 33.1591, 33.1591, 33.1799, 33.1591
5.12594, 24, 33.7983, 33.2702, 5.09902, -9.7983, 0, 33.2702, 33.2703, 33.7523, 33.2964, 33.2702, 33.2702, 33.2702, 33.2702, 33.2702, 33.2702, 33.2702, 33.2702, 33.2702, 33.2702, 33.2702, 33.2702, 33.2702, 33.2901, 33.2702
5.13382, 8, 33.9469, 33.3811, 3.16228, -25.9469, 0, 33.3811, 33.3811, 33.9013, 33.4075, 33.3811, 33.3811, 33.3811, 33.3811, 33.3811, 33.3811, 33.3811, 33.3811, 33.3811, 33.3811, 33.3811, 33.3811, 33.3811, 33.4002, 33.3811
5.1417, 28, 34.1027, 33.4916, 5.47723, -6.10274, 0, 33.4916, 33.4916, 34.0575, 33.5185, 33.4916, 33.4916, 33.4916, 33.4916, 33.4916, 33.4916, 33.4916, 33.4916, 33.4916, 33.4916, 33.4916, 33.4916, 33.4916, 33.51, 33.4916
5.14958, 18, 34.2668, 33.6019, 4.47214, -16.2668, 0, 33.6019, 33.6019, 34.222, 33.6291, 33.6019, 33.6019, 33.6019, 33.6019, 33.6019, 33.6019, 33.6019, 33.6019, 33.6019, 33.6019, 33.6019, 33.6019, 33.6019, 33.6195, 33.6019
5.15746, 24, 34.4403, 33.7119, 5.09902, -10.4403, 0, 33.7119, 33.7119, 34.3959, 33.7394, 33.7119, 33.7119, 33.7119, 33.7119, 33.7119, 33.7119, 33.7119, 33.7119, 33.7119, 33.7119, 33.7119, 33.7119, 33.7119, 33.7288, 33.7119
5.16535, 32, 34.6244, 33.8216, 5.83095, -2.62444, 0, 33.8216, 33.8216, 34.5804, 33.8495, 33.8216, 33.8216, 33.8216, 33.8216, 33.8216, 33.8216, 33.8216, 33.8216, 33.8216, 33.8216, 33.8216, 33.8216, 33.8216, 33.8377, 33.8216
5.17323, 14, 34.8202, 33.931, 4, -20.8202, 0, 33.931, 33.931, 34.7765, 33.9593, 33.931, 33.931, 33.931, 33.931, 33.931, 33.931, 33.931, 33.931, 33.931, 33.931, 33.931, 33.931, 33.931, 33.9463, 33.931
5.18111, 24, 35.0283, 34.0401, 5.09902, -11.0283, 0, 34.0401, 34.0401, 34.9852, 34.0687, 34.0401, 34.0401, 34.0401, 34.0401, 34.0401, 34.0401, 34.0401, 34.0401, 34.0401, 34.0401, 34.0401, 34.0401, 34.0401, 34.0546, 34.0401
5.18899, 18, 35.2496, 34.1488, 4.47214, -17.2496, 0, 34.1488, 34.1488, 35.2069, 34.1778, 34.1488, 34.1488, 34.1488, 34.1488, 34.1488, 34.1488, 34.1488, 34.1488, 34.1488, 34.1488, 34.1488, 34.1488, 34.1488, 34.1625, 34.1488
5.19687, 28, 35.4842, 34.2572, 5.47723, -7.48422, 0, 34.2572, 34.2572, 35.442, 34.2866, 34.2572, 34.2572, 34.2572, 34.2572, 34.2572, 34.2572, 34.2572, 34.2572, 34.2572, 34.2572, 34.2572, 34.2572, 34.2572, 34.27, 34.2572
5.20475, 30, 35.7319, 34.3653, 5.65685, -5.73193, 0, 34.3653, 34.3653, 35.6902, 34.395, 34.3653, 34.3653, 34.3653, 34.3653, 34.3653, 34.3653, 34.3653, 34.3653, 34.3653, 34.3653, 34.3653, 34.3653, 34.3653, 34.3773, 34.3653
5.21264, 36, 35.9921, 34.473, 6.16441, 0.00794601, 0, 34.473, 34.473, 35.9507, 34.5031, 34.473, 34.473, 34.473, 34.473, 34.473, 34.473, 34.473, 34.473, 34.473, 34.473, 34.473, 34.473, 34.473, 34.4842, 34.473
5.22052, 22, 36.2632, 34.5804, 4.89898, -14.2632, 0, 34.5804, 34.5804, 36.2223, 34.6109, 34.5804, 34.5804, 34.5804, 34.5804, 34.5804, 34.5804, 34.5804, 34.5804, 34.5804, 34.5804, 34.5804, 34.5804, 34.5804, 34.5907, 34.5804
5.2284, 30, 36.5434, 34.6874, 5.65685, -6.5434, 0, 34.6874, 34.6874, 36.5028, 34.7183, 34.6874, 34.6874, 34.6874, 34.6874, 34.6874, 34.6874, 34.6874, 34.6874, 34.6874, 34.6874, 34.6874, 34.6874, 34.6874, 34.697, 34.6874
5.23628, 26, 36.83, 34.794, 5.2915, -10.83, 0, 34.794, 34.794, 36.7897, 34.8253, 34.794, 34.794, 34.794, 34.794, 34.794, 34.794, 34.794, 34.794, 34.794, 34.794, 34.794, 34.794, 34.794, 34.8029, 34.794
5.24416, 24, 37.1197, 34.9002, 5.09902, -13.1197, 0, 34.9002, 34.9003, 37.0797, 34.9319, 34.9002, 34.9002, 34.9002, 34.9002, 34.9002, 34.9002, 34.9002, 34.9002, 34.9002, 34.9002, 34.9002, 34.9002, 34.9002, 34.9086, 34.9002
5.25204, 30, 37.4088, 35.0061, 5.65685, -7.4088, 0, 35.0061, 35.0061, 37.3689, 35.0382, 35.0061, 35.0061, 35.0061, 35.0061, 35.0061, 35.0061, 35.0061, 35.0061, 35.0061, 35.0061, 35.0061, 35.0061, 35.0061, 35.0139, 35.0061
5.25992, 30, 37.693, 35.1116, 5.65685, -7.69299, 0, 35.1116, 35.1116, 37.6531, 35.144, 35.1116, 35.1116, 35.1116, 35.1116, 35.1116, 35.1116, 35.1116, 35.1116, 35.1116, 35.1116, 35.1116, 35.1116, 35.1116, 35.119, 35.1116
5.26781, 38, 37.9678, 35.2167, 6.32456, 0.032196, 0, 35.2167, 35.2167, 37.9279, 35.2495, 35.2167, 35.2167, 35.2167, 35.2167, 35.2167, 35.2167, 35.2167, 35.2167, 35.2167, 35.2167, 35.2167, 35.2167, 35.2167, 35.2237, 35.2167
5.27569, 32, 38.2286, 35.3214, 5.83095, -6.22861, 0, 35.3214, 35.3214, 38.1886, 35.3546, 35.3214, 35.3214, 35.3214, 35.3214, 35.3214, 35.3214, 35.3214, 35.3214, 35.3214, 35.3214, 35.3214, 35.3214, 35.3214, 35.3281, 35.3214
5.28357, 28, 38.471, 35.4256, 5.47723, -10.471, 0, 35.4256, 35.4256, 38.4308, 35.4592, 35.4256, 35.4256, 35.4256, 35.4256, 35.4256, 35.4256, 35.4256, 35.4256, 35.4256, 35.4256, 35.4256, 35.4256, 35.4256, 35.4322, 35.4256
5.29145, 36, 38.691, 35.5295, 6.16441, -2.69097, 0, 35.5295, 35.5295, 38.6505, 35.5635, 35.5295, 35.5295, 35.5295, 35.5295, 35.5295, 35.5295, 35.5295, 35.5295, 35.5295, 35.5295, 35.5295, 35.5295, 35.5295, 35.5359, 35.5295
5.29933, 38, 38.8849, 35.6329, 6.32456, -0.884892, 0, 35.6329, 35.6329, 38.8441, 35.6673, 35.6329, 35.6329, 35.6329, 35.6329, 35.6329, 35.6329, 35.6329, 35.6329, 35.6329, 35.6329, 35.6329, 35.6329, 35.6329, 35.6393, 35.6329
5.30721, 32, 39.05, 35.7359, 5.83095, -7.05001, 0, 35.7359, 35.7359, 39.0088, 35.7707, 35.7359, 35.7359, 35.7359, 35.7359, 35.7359, 35.7359, 35.7359, 35.7359, 35.7359, 35.7359, 35.7359, 35.7359, 35.7359, 35.7423, 35.7359
5.3151, 38, 39.1845, 35.8385, 6.32456, -1.18451, 0, 35.8385, 35.8385, 39.1429, 35.8736, 35.8385, 35.8385, 35.8385, 35.8385, 35.8385, 35.8385, 35.8385, 35.8385, 35.8385, 35.8385, 35.8385, 35.8385, 35.8385, 35.8448, 35.8385
5.32298, 26, 39.2875, 35.9405, 5.2915, -13.2875, 0, 35.9405, 35.9405, 39.2455, 35.9761, 35.9405, 35.9405, 35.9405, 35.9405, 35.9405, 35.9405, 35.9405, 35.9405, 35.9405, 35.9405, 35.9405, 35.9405, 35.9405, 35.9469, 35.9405
5.33086, 36, 39.3592, 36.0422, 6.16441, -3.35922, 0, 36.0422, 36.0422, 39.3168, 36.0782, 36.0422, 36.0422, 36.0422, 36.0422, 36.0422, 36.0422, 36.0422, 36.0422, 36.0422, 36.0422, 36.0422, 36.0422, 36.0422, 36.0486, 36.0422
5.33874, 50, 39.4009, 36.1433, 7.2111, 10.5991, 0, 36.1433, 36.1433, 39.358, 36.1797, 36.1433, 36.1433, 36.1433, 36.1433, 36.1433, 36.1433, 36.1433, 36.1433, 36.1433, 36.1433, 36.1433, 36.1433, 36.1433, 36.1498, 36.1433
5.34662, 36, 39.4148, 36.244, 6.16441, -3.4148, 0, 36.244, 36.244, 39.3714, 36.2808, 36.244, 36.244, 36.244, 36.244, 36.244, 36.244, 36.244, 36.244, 36.244, 36.244, 36.244, 36.244, 36.244, 36.2505, 36.244
5.3545, 34, 39.404, 36.3441, 6, -5.40397, 0, 36.3441, 36.3441, 39.3602, 36.3813, 36.3441, 36.3441, 36.3441, 36.3441, 36.3441, 36.3441, 36.3441, 36.3441, 36.3441, 36.3441, 36.3441, 36.3441, 36.3441, 36.3507, 36.3441
5.36239, 26, 39.3722, 36.4438, 5.2915, -13.3722, 0, 36.4438, 36.4438, 39.328, 36.4814, 36.4438, 36.4438, 36.4438, 36.4438, 36.4438, 36.4438, 36.4438, 36.4438, 36.4438, 36.4438, 36.4438, 36.4438, 36.4438, 36.4504, 36.4438
5.37027, 26, 39.3237, 36.5429, 5.2915, -13.3237, 0, 36.5429, 36.5429, 39.2791, 36.5809, 36.5429, 36.5429, 36.5429, 36.5429, 36.5429, 36.5429, 36.5429, 36.5429, 36.5429, 36.5429, 36.5429, 36.5429, 36.5429, 36.5495, 36.5429
5.37815, 26, 39.263, 36.6415, 5.2915, -13.263, 0, 36.6415, 36.6415, 39.2179, 36.6799, 36.6415, 36.6415, 36.6415, 36.6415, 36.6415, 36.6415, 36.6415, 36.6415, 36.6415, 36.6415, 36.6415, 36.6415, 36.6415, 36.6481, 36.6415
5.38603, 32, 39.1945, 36.7396, 5.83095, -7.19455, 0, 36.7396, 36.7396, 39.1492, 36.7784, 36.7396, 36.7396, 36.7396, 36.7396, 36.7396, 36.7396, 36.7396, 36.7396, 36.7396, 36.7396, 36.7396, 36.7396, 36.7396, 36.7461, 36.7396
5.39391, 24, 39.1229, 36.8371, 5.09902, -15.1229, 0, 36.8371, 36.8372, 39.0772, 36.8764, 36.8371, 36.8371, 36.8371, 36.8371, 36.8371, 36.8371, 36.8371, 36.8371, 36.8371, 36.8371, 36.8371, 36.8371, 36.8371, 36.8436, 36.8371
5.40179, 36, 39.052, 36.9341, 6.16441, -3.05202, 0, 36.9341, 36.9341, 39.006, 36.9738, 36.9341, 36.9341, 36.9341, 36.9341, 36.9341, 36.9341, 36.9341, 36.9341, 36.9341, 36.9341, 36.9341, 36.9341, 36.9341, 36.9405, 36.9341
5.40967, 22, 38.9856, 37.0305, 4.89898, -16.9856, 0, 37.0305, 37.0306, 38.9392, 37.0706, 37.0305, 37.0305, 37.0305, 37.0305, 37.0305, 37.0305, 37.0305, 37.0305, 37.0305, 37.0305, 37.0305, 37.0305, 37.0305, 37.0368, 37.0305
5.41756, 26, 38.9266, 37.1264, 5.2915, -12.9266, 0, 37.1264, 37.1264, 38.8799, 37.1669, 37.1264, 37.1264, 37.1264, 37.1264, 37.1264, 37.1264, 37.1264, 37.1264, 37.1264, 37.1264, 37.1264, 37.1264, 37.1264, 37.1326, 37.1264
5.42544, 42, 38.8774, 37.2217, 6.63325, 3.12261, 0, 37.2217, 37.2217, 38.8304, 37.2626, 37.2217, 37.2217, 37.2217, 37.2217, 37.2217, 37.2217, 37.2217, 37.2217, 37.2217, 37.2217, 37.2217, 37.2217, 37.2217, 37.2277, 37.2217
5.43332, 34, 38.8398, 37.3163, 6, -4.83982, 0, 37.3163, 37.3163, 38.7925, 37.3577, 37.3163, 37.3163, 37.3163, 37.3163, 37.3163, 37.3163, 37.3163, 37.3163, 37.3163, 37.3163, 37.3163, 37.3163, 37.3163, 37.3223, 37.3163
5.4412, 28, 38.815, 37.4104, 5.47723, -10.815, 0, 37.4104, 37.4104, 38.7674, 37.4522, 37.4104, 37.4104, 37.4104, 37.4104, 37.4104, 37.4104, 37.4104, 37.4104, 37.4104, 37.4104, 37.4104, 37.4104, 37.4104, 37.4162, 37.4104
5.44908, 26, 38.8033, 37.5039, 5.2915, -12.8033, 0, 37.5039, 37.5039, 38.7554, 37.5461, 37.5039, 37.5039, 37.5039, 37.5039, 37.5039, 37.5039, 37.5039, 37.5039, 37.5039, 37.5039, 37.5039, 37.5039, 37.5039, 37.5096, 37.5039
5.45696, 26, 38.805, 37.5967, 5.2915, -12.805, 0, 37.5967, 37.5967, 38.7568, 37.6394, 37.5967, 37.5967, 37.5967, 37.5967, 37.5967, 37.5967, 37.5967, 37.5967, 37.5967, 37.5967, 37.5967, 37.5967, 37.5967, 37.6023, 37.5967
5.46485, 36, 38.8195, 37.689, 6.16441, -2.81952, 0, 37.689, 37.689, 38.771, 37.732, 37.689, 37.689, 37.689, 37.689, 37.689, 37.689, 37.689, 37.689, 37.689, 37.689, 37.689, 37.689, 37.689, 37.6944, 37.689
5.47273, 26, 38.8462, 37.7806, 5.2915, -12.8462, 0, 37.7806, 37.7806, 38.7973, 37.8241, 37.7806, 37.7806, 37.7806, 37.7806, 37.7806, 37.7806, 37.7806, 37.7806, 37.7806, 37.7806, 37.7806, 37.7806, 37.7806, 37.7859, 37.7806
5.48061, 16, 38.8839, 37.8715, 4.24264, -22.8839, 0, 37.8715, 37.8715, 38.8347, 37.9155, 37.8715, 37.8715, 37.8715, 37.8715, 37.8715, 37.8715, 37.8715, 37.8715, 37.8715, 37.8715, 37.8715, 37.8715, 37.8715, 37.8767, 37.8715
5.48849, 10, 38.9317, 37.9618, 3.4641, -28.9317, 0, 37.9618, 37.9618, 38.8822, 38.0062, 37.9618, 37.9618, 37.9618, 37.9618, 37.9618, 37.9618, 37.9618, 37.9618, 37.9618, 37.9618, 37.9618, 37.9618, 37.9618, 37.9669, 37.9618
5.49637, 18, 38.9882, 38.0514, 4.47214, -20.9882, 0, 38.0514, 38.0514, 38.9383, 38.0963, 38.0514, 38.0514, 38.0514, 38.0514, 38.0514, 38.0514, 38.0514, 38.0514, 38.0514, 38.0514, 38.0514, 38.0514, 38.0514, 38.0563, 38.0514
5.50425, 34, 39.0522, 38.1403, 6, -5.05222, 0, 38.1403, 38.1403, 39.002, 38.1857, 38.1403, 38.1403, 38.1403, 38.1403, 38.1403, 38.1403, 38.1403, 38.1403, 38.1403, 38.1403, 38.1403, 38.1403, 38.1403, 38.1451, 38.1403
5.51214, 20, 39.1226, 38.2285, 4.69042, -19.1226, 0, 38.2285, 38.2286, 39.072, 38.2745, 38.2285, 38.2285, 38.2285, 38.2285, 38.2285, 38.2285, 38.2285, 38.2285, 38.2285, 38.2285, 38.2286, 38.2285, 38.2285, 38.2332, 38.2285
5.52002, 32, 39.1982, 38.3161, 5.83095, -7.1982, 0, 38.3161, 38.3161, 39.1472, 38.3626, 38.3161, 38.3161, 38.3161, 38.3161, 38.3161, 38.3161, 38.3161, 38.3161, 38.3161, 38.3161, 38.3161, 38.3161, 38.3161, 38.3206, 38.3161
5.5279, 22, 39.278, 38.4029, 4.89898, -17.278, 0, 38.4029, 38.4029, 39.2265, 38.45, 38.4029, 38.4029, 38.4029, 38.4029, 38.4029, 38.4029, 38.4029, 38.4029, 38.4029, 38.4029, 38.4029, 38.4029, 38.4029, 38.4073, 38.4029
5.53578, 18, 39.3612, 38.489, 4.47214, -21.3612, 0, 38.489, 38.489, 39.3091, 38.5369, 38.489, 38.489, 38.489, 38.489, 38.489, 38.489, 38.489, 38.489, 38.489, 38.489, 38.489, 38.489, 38.489, 38.4932, 38.489
5.54366, 22, 39.4471, 38.5743, 4.89898, -17.4471, 0, 38.5743, 38.5744, 39.3942, 38.6232, 38.5743, 38.5743, 38.5743, 38.5743, 38.5743, 38.5743, 38.5743, 38.5743, 38.5743, 38.5743, 38.5744, 38.5743, 38.5743, 38.5784, 38.5743
5.55154, 32, 39.5351, 38.6589, 5.83095, -7.5351, 0, 38.6589, 38.659, 39.481, 38.7091, 38.6589, 38.6589, 38.6589, 38.6589, 38.6589, 38.6589, 38.6589, 38.6589, 38.6589, 38.6589, 38.6589, 38.6589, 38.6589, 38.6628, 38.6589
5.55942, 36, 39.6249, 38.7428, 6.16441, -3.62485, 0, 38.7428, 38.7428, 39.5692, 38.7948, 38.7428, 38.7428, 38.7428, 38.7428, 38.7428, 38.7428, 38.7428, 38.7428, 38.7428, 38.7428, 38.7428, 38.7428, 38.7428, 38.7465, 38.7428
