   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_324.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
19.6872, 0, 0.0298084, 2.53899e-16, 1.41421, -0.0298084, 0, 2.53899e-16, 2.53899e-16, 2.53899e-16, 2.53899e-16, 2.53899e-16, 2.53899e-16, 2.53899e-16, 2.53899e-16, 2.53899e-16, 2.53899e-16, 2.53899e-16, 2.53899e-16, 2.53899e-16, 2.53899e-16, 0.000282478, 2.53899e-16, 0.029526, 2.53899e-16, 2.53899e-16
19.6951, 0, 0.029086, 1.69581e-16, 1.41421, -0.029086, 0, 1.69581e-16, 1.69581e-16, 1.69581e-16, 1.69581e-16, 1.69581e-16, 1.69581e-16, 1.69581e-16, 1.69581e-16, 1.69581e-16, 1.69581e-16, 1.69581e-16, 1.69581e-16, 1.69581e-16, 1.69581e-16, 0.000344927, 1.69581e-16, 0.0287411, 1.69581e-16, 1.69581e-16
19.7029, 0, 0.0284021, 4.4633e-17, 1.41421, -0.0284021, 0, 4.4633e-17, 4.4633e-17, 4.4633e-17, 4.4633e-17, 4.4633e-17, 4.4633e-17, 4.4633e-17, 4.4633e-17, 4.4633e-17, 4.4633e-17, 4.4633e-17, 4.4633e-17, 4.4633e-17, 4.4633e-17, 0.000421692, 4.4633e-17, 0.0279804, 4.4633e-17, 4.4633e-17
19.7108, 2, 0.0277595, 1.15086e-19, 2, 1.97224, 0, 1.15086e-19, 1.15086e-19, 1.15086e-19, 1.15086e-19, 1.15086e-19, 1.15086e-19, 1.15086e-19, 1.15086e-19, 1.15086e-19, 1.15086e-19, 1.15086e-19, 1.15086e-19, 1.15086e-19, 1.15086e-19, 0.000515902, 1.15086e-19, 0.0272436, 1.15086e-19, 1.15086e-19
19.7187, 0, 0.0271618, 1.97586e-16, 1.41421, -0.0271618, 0, 1.97586e-16, 1.97586e-16, 1.97586e-16, 1.97586e-16, 1.97586e-16, 1.97586e-16, 1.97586e-16, 1.97586e-16, 1.97586e-16, 1.97586e-16, 1.97586e-16, 1.97586e-16, 1.97586e-16, 1.97586e-16, 0.000631189, 1.97586e-16, 0.0265306, 1.97586e-16, 1.97586e-16
19.7266, 0, 0.026613, 3.48226e-16, 1.41421, -0.026613, 0, 3.48226e-16, 3.48226e-16, 3.48226e-16, 3.48226e-16, 3.48226e-16, 3.48226e-16, 3.48226e-16, 3.48226e-16, 3.48226e-16, 3.48226e-16, 3.48226e-16, 3.48226e-16, 3.48226e-16, 3.48226e-16, 0.000771889, 3.48226e-16, 0.0258411, 3.48226e-16, 3.48226e-16
19.7345, 0, 0.0261175, 2.31752e-16, 1.41421, -0.0261175, 0, 2.31752e-16, 2.31752e-16, 2.31752e-16, 2.31752e-16, 2.31752e-16, 2.31752e-16, 2.31752e-16, 2.31752e-16, 2.31752e-16, 2.31752e-16, 2.31752e-16, 2.31752e-16, 2.31752e-16, 2.31752e-16, 0.00094308, 2.31752e-16, 0.0251745, 2.31752e-16, 2.31752e-16
19.7424, 2, 0.0256812, 6.02972e-17, 2, 1.97432, 0, 6.02972e-17, 6.02972e-17, 6.02972e-17, 6.02972e-17, 6.02972e-17, 6.02972e-17, 6.02972e-17, 6.02972e-17, 6.02972e-17, 6.02972e-17, 6.02972e-17, 6.02972e-17, 6.02972e-17, 6.02972e-17, 0.0011505, 6.02972e-17, 0.0245307, 6.02972e-17, 6.02972e-17
19.7503, 2, 0.02531, 9.41559e-20, 2, 1.97469, 0, 9.41559e-20, 9.41559e-20, 9.41559e-20, 9.41559e-20, 9.41559e-20, 9.41559e-20, 9.41559e-20, 9.41559e-20, 9.41559e-20, 9.41559e-20, 9.41559e-20, 9.41559e-20, 9.41559e-20, 9.41559e-20, 0.00140086, 9.41559e-20, 0.0239091, 9.41559e-20, 9.41559e-20
19.7581, 0, 0.025011, 2.16372e-16, 1.41421, -0.025011, 0, 2.16372e-16, 2.16372e-16, 2.16372e-16, 2.16372e-16, 2.16372e-16, 2.16372e-16, 2.16372e-16, 2.16372e-16, 2.16372e-16, 2.16372e-16, 2.16372e-16, 2.16372e-16, 2.16372e-16, 2.16372e-16, 0.00170176, 2.16372e-16, 0.0233093, 2.16372e-16, 2.16372e-16
19.766, 0, 0.0247925, 3.8368e-16, 1.41421, -0.0247925, 0, 3.8368e-16, 3.8368e-16, 3.8368e-16, 3.8368e-16, 3.8368e-16, 3.8368e-16, 3.8368e-16, 3.8368e-16, 3.8368e-16, 3.8368e-16, 3.8368e-16, 3.8368e-16, 3.8368e-16, 3.8368e-16, 0.00206177, 3.8368e-16, 0.0227307, 3.8368e-16, 3.8368e-16
19.7739, 2, 0.0246632, 2.55327e-16, 2, 1.97534, 0, 2.55327e-16, 2.55327e-16, 2.55327e-16, 2.55327e-16, 2.55327e-16, 2.55327e-16, 2.55327e-16, 2.55327e-16, 2.55327e-16, 2.55327e-16, 2.55327e-16, 2.55327e-16, 2.55327e-16, 2.55327e-16, 0.00249048, 2.55327e-16, 0.0221727, 2.55327e-16, 2.55327e-16
19.7818, 0, 0.0246334, 6.60434e-17, 1.41421, -0.0246334, 0, 6.60434e-17, 6.60434e-17, 6.60434e-17, 6.60434e-17, 6.60434e-17, 6.60434e-17, 6.60434e-17, 6.60434e-17, 6.60434e-17, 6.60434e-17, 6.60434e-17, 6.60434e-17, 6.60434e-17, 6.60434e-17, 0.00299867, 6.60434e-17, 0.0216348, 6.60434e-17, 6.60434e-17
19.7897, 0, 0.0247141, 7.53247e-20, 1.41421, -0.0247141, 0, 7.53247e-20, 7.53247e-20, 7.53247e-20, 7.53247e-20, 7.53247e-20, 7.53247e-20, 7.53247e-20, 7.53247e-20, 7.53247e-20, 7.53247e-20, 7.53247e-20, 7.53247e-20, 7.53247e-20, 7.53247e-20, 0.00359777, 7.53247e-20, 0.0211163, 7.53247e-20, 7.53247e-20
19.7976, 2, 0.0249172, 1.97531e-16, 2, 1.97508, 0, 1.97531e-16, 1.97531e-16, 1.97531e-16, 1.97531e-16, 1.97531e-16, 1.97531e-16, 1.97531e-16, 1.97531e-16, 1.97531e-16, 1.97531e-16, 1.97531e-16, 1.97531e-16, 1.97531e-16, 1.97531e-16, 0.0043006, 1.97531e-16, 0.0206166, 1.97531e-16, 1.97531e-16
19.8055, 2, 0.0252559, 3.53025e-16, 2, 1.97474, 0, 3.53025e-16, 3.53025e-16, 3.53025e-16, 3.53025e-16, 3.53025e-16, 3.53025e-16, 3.53025e-16, 3.53025e-16, 3.53025e-16, 3.53025e-16, 3.53025e-16, 3.53025e-16, 3.53025e-16, 3.53025e-16, 0.00512089, 3.53025e-16, 0.020135, 3.53025e-16, 3.53025e-16
19.8133, 0, 0.0257439, 2.3491e-16, 1.41421, -0.0257439, 0, 2.3491e-16, 2.3491e-16, 2.3491e-16, 2.3491e-16, 2.3491e-16, 2.3491e-16, 2.3491e-16, 2.3491e-16, 2.3491e-16, 2.3491e-16, 2.3491e-16, 2.3491e-16, 2.3491e-16, 2.3491e-16, 0.00607323, 2.3491e-16, 0.0196707, 2.3491e-16, 2.3491e-16
19.8212, 0, 0.026396, 6.03156e-17, 1.41421, -0.026396, 0, 6.03156e-17, 6.03156e-17, 6.03156e-17, 6.03156e-17, 6.03156e-17, 6.03156e-17, 6.03156e-17, 6.03156e-17, 6.03156e-17, 6.03156e-17, 6.03156e-17, 6.03156e-17, 6.03156e-17, 6.03156e-17, 0.00717305, 6.03156e-17, 0.019223, 6.03156e-17, 6.03156e-17
19.8291, 2, 0.0272275, 4.23702e-20, 2, 1.97277, 0, 4.23702e-20, 4.23702e-20, 4.23702e-20, 4.23702e-20, 4.23702e-20, 4.23702e-20, 4.23702e-20, 4.23702e-20, 4.23702e-20, 4.23702e-20, 4.23702e-20, 4.23702e-20, 4.23702e-20, 4.23702e-20, 0.00843643, 4.23702e-20, 0.0187911, 4.23702e-20, 4.23702e-20
19.837, 0, 0.0282543, 1.52675e-16, 1.41421, -0.0282543, 0, 1.52675e-16, 1.52675e-16, 1.52675e-16, 1.52675e-16, 1.52675e-16, 1.52675e-16, 1.52675e-16, 1.52675e-16, 1.52675e-16, 1.52675e-16, 1.52675e-16, 1.52675e-16, 1.52675e-16, 1.52675e-16, 0.00987991, 1.52675e-16, 0.0183744, 1.52675e-16, 1.52675e-16
19.8449, 0, 0.0294927, 2.7385e-16, 1.41421, -0.0294927, 0, 2.7385e-16, 2.7385e-16, 2.7385e-16, 2.7385e-16, 2.7385e-16, 2.7385e-16, 2.7385e-16, 2.7385e-16, 2.7385e-16, 2.7385e-16, 2.7385e-16, 2.7385e-16, 2.7385e-16, 2.7385e-16, 0.0115208, 2.7385e-16, 0.0179719, 2.7385e-16, 2.7385e-16
19.8528, 0, 0.0309587, 1.8208e-16, 1.41421, -0.0309587, 0, 1.8208e-16, 1.8208e-16, 1.8208e-16, 1.8208e-16, 1.8208e-16, 1.8208e-16, 1.8208e-16, 1.8208e-16, 1.8208e-16, 1.8208e-16, 1.8208e-16, 1.8208e-16, 1.8208e-16, 1.8208e-16, 0.0133755, 1.8208e-16, 0.0175832, 1.8208e-16, 1.8208e-16
19.8607, 0, 0.0326676, 4.64505e-17, 1.41421, -0.0326676, 0, 4.64505e-17, 4.64505e-17, 4.64505e-17, 4.64505e-17, 4.64505e-17, 4.64505e-17, 4.64505e-17, 4.64505e-17, 4.64505e-17, 4.64505e-17, 4.64505e-17, 4.64505e-17, 4.64505e-17, 4.64505e-17, 0.0154602, 4.64505e-17, 0.0172074, 4.64505e-17, 4.64505e-17
19.8685, 0, 0.0346352, 1.88312e-20, 1.41421, -0.0346352, 0, 1.88312e-20, 1.88312e-20, 1.88312e-20, 1.88312e-20, 1.88312e-20, 1.88312e-20, 1.88312e-20, 1.88312e-20, 1.88312e-20, 1.88312e-20, 1.88312e-20, 1.88312e-20, 1.88312e-20, 1.88312e-20, 0.0177912, 1.88312e-20, 0.016844, 1.88312e-20, 1.88312e-20
19.8764, 2, 0.036876, 1.03603e-16, 2, 1.96312, 0, 1.03603e-16, 1.03603e-16, 1.03603e-16, 1.03603e-16, 1.03603e-16, 1.03603e-16, 1.03603e-16, 1.03603e-16, 1.03603e-16, 1.03603e-16, 1.03603e-16, 1.03603e-16, 1.03603e-16, 1.03603e-16, 0.0203838, 1.03603e-16, 0.0164922, 1.03603e-16, 1.03603e-16
19.8843, 0, 0.0394032, 1.87469e-16, 1.41421, -0.0394032, 0, 1.87469e-16, 1.87469e-16, 1.87469e-16, 1.87469e-16, 1.87469e-16, 1.87469e-16, 1.87469e-16, 1.87469e-16, 1.87469e-16, 1.87469e-16, 1.87469e-16, 1.87469e-16, 1.87469e-16, 1.87469e-16, 0.0232517, 1.87469e-16, 0.0161515, 1.87469e-16, 1.87469e-16
19.8922, 0, 0.0422286, 1.24645e-16, 1.41421, -0.0422286, 0, 1.24645e-16, 1.24645e-16, 1.24645e-16, 1.24645e-16, 1.24645e-16, 1.24645e-16, 1.24645e-16, 1.24645e-16, 1.24645e-16, 1.24645e-16, 1.24645e-16, 1.24645e-16, 1.24645e-16, 1.24645e-16, 0.0264075, 1.24645e-16, 0.0158211, 1.24645e-16, 1.24645e-16
19.9001, 2, 0.0453622, 3.15455e-17, 2, 1.95464, 0, 3.15455e-17, 3.15455e-17, 3.15455e-17, 3.15455e-17, 3.15455e-17, 3.15455e-17, 3.15455e-17, 3.15455e-17, 3.15455e-17, 3.15455e-17, 3.15455e-17, 3.15455e-17, 3.15455e-17, 3.15455e-17, 0.0298615, 3.15455e-17, 0.0155007, 3.15455e-17, 3.15455e-17
19.908, 0, 0.0488117, 4.7078e-21, 1.41421, -0.0488117, 0, 4.7078e-21, 4.7078e-21, 4.7078e-21, 4.7078e-21, 4.7078e-21, 4.7078e-21, 4.7078e-21, 4.7078e-21, 4.7078e-21, 4.7078e-21, 4.7078e-21, 4.7078e-21, 4.7078e-21, 4.7078e-21, 0.0336219, 4.7078e-21, 0.0151897, 4.7078e-21, 4.7078e-21
19.9158, 0, 0.0525833, 6.41543e-17, 1.41421, -0.0525833, 0, 6.41543e-17, 6.41543e-17, 6.41543e-17, 6.41543e-17, 6.41543e-17, 6.41543e-17, 6.41543e-17, 6.41543e-17, 6.41543e-17, 6.41543e-17, 6.41543e-17, 6.41543e-17, 6.41543e-17, 6.41543e-17, 0.0376957, 6.41543e-17, 0.0148876, 6.41543e-17, 6.41543e-17
19.9237, 0, 0.0566778, 1.17673e-16, 1.41421, -0.0566778, 0, 1.17673e-16, 1.17673e-16, 1.17673e-16, 1.17673e-16, 1.17673e-16, 1.17673e-16, 1.17673e-16, 1.17673e-16, 1.17673e-16, 1.17673e-16, 1.17673e-16, 1.17673e-16, 1.17673e-16, 1.17673e-16, 0.0420836, 1.17673e-16, 0.0145941, 1.17673e-16, 1.17673e-16
19.9316, 0, 0.0610957, 7.82394e-17, 1.41421, -0.0610957, 0, 7.82394e-17, 7.82394e-17, 7.82394e-17, 7.82394e-17, 7.82394e-17, 7.82394e-17, 7.82394e-17, 7.82394e-17, 7.82394e-17, 7.82394e-17, 7.82394e-17, 7.82394e-17, 7.82394e-17, 7.82394e-17, 0.0467868, 7.82394e-17, 0.0143089, 7.82394e-17, 7.82394e-17
19.9395, 0, 0.0658335, 1.95598e-17, 1.41421, -0.0658335, 0, 1.95598e-17, 1.95598e-17, 1.95598e-17, 1.95598e-17, 1.95598e-17, 1.95598e-17, 1.95598e-17, 1.95598e-17, 1.95598e-17, 1.95598e-17, 1.95598e-17, 1.95598e-17, 1.95598e-17, 1.95598e-17, 0.051802, 1.95598e-17, 0.0140315, 1.95598e-17, 1.95598e-17
19.9474, 0, 0.0708858, 0, 1.41421, -0.0708858, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0571241, 0, 0.0137617, 0, 0
19.9553, 0, 0.07624, 1.54033e-17, 1.41421, -0.07624, 0, 1.54033e-17, 1.54033e-17, 1.54033e-17, 1.54033e-17, 1.54033e-17, 1.54033e-17, 1.54033e-17, 1.54033e-17, 1.54033e-17, 1.54033e-17, 1.54033e-17, 1.54033e-17, 1.54033e-17, 1.54033e-17, 0.0627406, 1.54033e-17, 0.0134994, 1.54033e-17, 1.54033e-17
19.9632, 0, 0.081884, 4.5472e-17, 1.41421, -0.081884, 0, 4.5472e-17, 4.5472e-17, 4.5472e-17, 4.5472e-17, 4.5472e-17, 4.5472e-17, 4.5472e-17, 4.5472e-17, 4.5472e-17, 4.5472e-17, 4.5472e-17, 4.5472e-17, 4.5472e-17, 4.5472e-17, 0.0686397, 4.5472e-17, 0.0132443, 4.5472e-17, 4.5472e-17
19.971, 0, 0.0878011, 7.38928e-17, 1.41421, -0.0878011, 0, 7.38928e-17, 7.38928e-17, 7.38928e-17, 7.38928e-17, 7.38928e-17, 7.38928e-17, 7.38928e-17, 7.38928e-17, 7.38928e-17, 7.38928e-17, 7.38928e-17, 7.38928e-17, 7.38928e-17, 7.38928e-17, 0.0748048, 7.38928e-17, 0.0129963, 7.38928e-17, 7.38928e-17
19.9789, 0, 0.0939716, 6.93431e-17, 1.41421, -0.0939716, 0, 6.93431e-17, 6.93431e-17, 6.93431e-17, 6.93431e-17, 6.93431e-17, 6.93431e-17, 6.93431e-17, 6.93431e-17, 6.93431e-17, 6.93431e-17, 6.93431e-17, 6.93431e-17, 6.93431e-17, 6.93431e-17, 0.0812162, 6.93431e-17, 0.0127554, 6.93431e-17, 6.93431e-17
19.9868, 0, 0.100374, 3.81705e-17, 1.41421, -0.100374, 0, 3.81705e-17, 3.81705e-17, 3.81705e-17, 3.81705e-17, 3.81705e-17, 3.81705e-17, 3.81705e-17, 3.81705e-17, 3.81705e-17, 3.81705e-17, 3.81705e-17, 3.81705e-17, 3.81705e-17, 3.81705e-17, 0.0878526, 3.81705e-17, 0.0125213, 3.81705e-17, 3.81705e-17
19.9947, 2, 0.106979, 9.54262e-18, 2, 1.89302, 0, 9.54262e-18, 9.54262e-18, 9.54262e-18, 9.54262e-18, 9.54262e-18, 9.54262e-18, 9.54262e-18, 9.54262e-18, 9.54262e-18, 9.54262e-18, 9.54262e-18, 9.54262e-18, 9.54262e-18, 9.54262e-18, 0.0946849, 9.54262e-18, 0.0122943, 9.54262e-18, 9.54262e-18
20.0026, 0, 0.11376, 0, 1.41421, -0.11376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.101686, 0, 0.0120743, 0, 0
20.0105, 0, 0.120686, 0, 1.41421, -0.120686, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.108825, 0, 0.0118612, 0, 0
20.0184, 0, 0.127723, 0, 1.41421, -0.127723, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.116068, 0, 0.0116553, 0, 0
20.0262, 0, 0.134835, 0, 1.41421, -0.134835, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.123379, 0, 0.0114566, 0, 0
20.0341, 0, 0.141985, 0, 1.41421, -0.141985, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.13072, 0, 0.0112652, 0, 0
20.042, 0, 0.149134, 0, 1.41421, -0.149134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.138053, 0, 0.0110813, 0, 0
20.0499, 0, 0.15624, 0, 1.41421, -0.15624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.145335, 0, 0.0109051, 0, 0
20.0578, 0, 0.163264, 0, 1.41421, -0.163264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.152527, 0, 0.0107366, 0, 0
20.0657, 0, 0.170156, 0, 1.41421, -0.170156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.159579, 0, 0.0105763, 0, 0
20.0736, 0, 0.176873, 0, 1.41421, -0.176873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.166449, 0, 0.0104243, 0, 0
20.0814, 0, 0.183371, 0, 1.41421, -0.183371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.17309, 0, 0.0102807, 0, 0
20.0893, 0, 0.189602, 0, 1.41421, -0.189602, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.179457, 0, 0.0101458, 0, 0
20.0972, 0, 0.19552, 2.19715e-34, 1.41421, -0.19552, 0, 2.19715e-34, 2.19715e-34, 2.19715e-34, 2.19715e-34, 2.19715e-34, 2.19715e-34, 2.19715e-34, 2.19715e-34, 2.19715e-34, 2.19715e-34, 2.19715e-34, 2.19715e-34, 2.19715e-34, 2.19715e-34, 0.1855, 2.19715e-34, 0.0100198, 2.19715e-34, 2.19715e-34
20.1051, 0, 0.201077, 8.09526e-34, 1.41421, -0.201077, 0, 8.09526e-34, 8.09526e-34, 8.09526e-34, 8.09526e-34, 8.09526e-34, 8.09526e-34, 8.09526e-34, 8.09526e-34, 8.09526e-34, 8.09526e-34, 8.09526e-34, 8.09526e-34, 8.09526e-34, 8.09526e-34, 0.191173, 8.09526e-34, 0.00990301, 8.09526e-34, 8.09526e-34
20.113, 0, 0.206225, 1.68261e-33, 1.41421, -0.206225, 0, 1.68261e-33, 1.68261e-33, 1.68261e-33, 1.68261e-33, 1.68261e-33, 1.68261e-33, 1.68261e-33, 1.68261e-33, 1.68261e-33, 1.68261e-33, 1.68261e-33, 1.68261e-33, 1.68261e-33, 1.68261e-33, 0.196429, 1.68261e-33, 0.00979554, 1.68261e-33, 1.68261e-33
20.1209, 0, 0.210918, 2.81495e-33, 1.41421, -0.210918, 0, 2.81495e-33, 2.81495e-33, 2.81495e-33, 2.81495e-33, 2.81495e-33, 2.81495e-33, 2.81495e-33, 2.81495e-33, 2.81495e-33, 2.81495e-33, 2.81495e-33, 2.81495e-33, 2.81495e-33, 2.81495e-33, 0.20122, 2.81495e-33, 0.00969762, 2.81495e-33, 2.81495e-33
20.1287, 0, 0.215111, 4.23705e-33, 1.41421, -0.215111, 0, 4.23705e-33, 4.23705e-33, 4.23705e-33, 4.23705e-33, 4.23705e-33, 4.23705e-33, 4.23705e-33, 4.23705e-33, 4.23705e-33, 4.23705e-33, 4.23705e-33, 4.23705e-33, 4.23705e-33, 4.23705e-33, 0.205502, 4.23705e-33, 0.00960944, 4.23705e-33, 4.23705e-33
20.1366, 2, 0.218759, 5.85943e-33, 2, 1.78124, 0, 5.85943e-33, 5.85943e-33, 5.85943e-33, 5.85943e-33, 5.85943e-33, 5.85943e-33, 5.85943e-33, 5.85943e-33, 5.85943e-33, 5.85943e-33, 5.85943e-33, 5.85943e-33, 5.85943e-33, 5.85943e-33, 0.209228, 5.85943e-33, 0.00953123, 5.85943e-33, 5.85943e-33
20.1445, 0, 0.221822, 7.52954e-33, 1.41421, -0.221822, 0, 7.52954e-33, 7.52954e-33, 7.52954e-33, 7.52954e-33, 7.52954e-33, 7.52954e-33, 7.52954e-33, 7.52954e-33, 7.52954e-33, 7.52954e-33, 7.52954e-33, 7.52954e-33, 7.52954e-33, 7.52954e-33, 0.212358, 7.52954e-33, 0.00946314, 7.52954e-33, 7.52954e-33
20.1524, 2, 0.22426, 9.20138e-33, 2, 1.77574, 0, 9.20138e-33, 9.20138e-33, 9.20138e-33, 9.20138e-33, 9.20138e-33, 9.20138e-33, 9.20138e-33, 9.20138e-33, 9.20138e-33, 9.20138e-33, 9.20138e-33, 9.20138e-33, 9.20138e-33, 9.20138e-33, 0.214854, 9.20138e-33, 0.00940532, 9.20138e-33, 9.20138e-33
20.1603, 0, 0.22604, 1.08089e-32, 1.41421, -0.22604, 0, 1.08089e-32, 1.08089e-32, 1.08089e-32, 1.08089e-32, 1.08089e-32, 1.08089e-32, 1.08089e-32, 1.08089e-32, 1.08089e-32, 1.08089e-32, 1.08089e-32, 1.08089e-32, 1.08089e-32, 1.08089e-32, 0.216682, 1.08089e-32, 0.00935789, 1.08089e-32, 1.08089e-32
20.1682, 0, 0.227131, 1.23329e-32, 1.41421, -0.227131, 0, 1.23329e-32, 1.23329e-32, 1.23329e-32, 1.23329e-32, 1.23329e-32, 1.23329e-32, 1.23329e-32, 1.23329e-32, 1.23329e-32, 1.23329e-32, 1.23329e-32, 1.23329e-32, 1.23329e-32, 1.23329e-32, 0.21781, 1.23329e-32, 0.00932097, 1.23329e-32, 1.23329e-32
20.1761, 0, 0.22751, 1.3665e-32, 1.41421, -0.22751, 0, 1.3665e-32, 1.3665e-32, 1.3665e-32, 1.3665e-32, 1.3665e-32, 1.3665e-32, 1.3665e-32, 1.3665e-32, 1.3665e-32, 1.3665e-32, 1.3665e-32, 1.3665e-32, 1.3665e-32, 1.3665e-32, 0.218216, 1.3665e-32, 0.00929465, 1.3665e-32, 1.3665e-32
20.1839, 4, 0.227159, 1.48124e-32, 2.44949, 3.77284, 0, 1.48124e-32, 1.48124e-32, 1.48124e-32, 1.48124e-32, 1.48124e-32, 1.48124e-32, 1.48124e-32, 1.48124e-32, 1.48124e-32, 1.48124e-32, 1.48124e-32, 1.48124e-32, 1.48124e-32, 1.48124e-32, 0.21788, 1.48124e-32, 0.00927901, 1.48124e-32, 1.48124e-32
20.1918, 2, 0.226067, 1.58018e-32, 2, 1.77393, 0, 1.58018e-32, 1.58018e-32, 1.58018e-32, 1.58018e-32, 1.58018e-32, 1.58018e-32, 1.58018e-32, 1.58018e-32, 1.58018e-32, 1.58018e-32, 1.58018e-32, 1.58018e-32, 1.58018e-32, 1.58018e-32, 0.216793, 1.58018e-32, 0.00927408, 1.58018e-32, 1.58018e-32
20.1997, 0, 0.22423, 1.64504e-32, 1.41421, -0.22423, 0, 1.64504e-32, 1.64504e-32, 1.64504e-32, 1.64504e-32, 1.64504e-32, 1.64504e-32, 1.64504e-32, 1.64504e-32, 1.64504e-32, 1.64504e-32, 1.64504e-32, 1.64504e-32, 1.64504e-32, 1.64504e-32, 0.21495, 1.64504e-32, 0.00927987, 1.64504e-32, 1.64504e-32
20.2076, 0, 0.221653, 1.67885e-32, 1.41421, -0.221653, 0, 1.67885e-32, 1.67885e-32, 1.67885e-32, 1.67885e-32, 1.67885e-32, 1.67885e-32, 1.67885e-32, 1.67885e-32, 1.67885e-32, 1.67885e-32, 1.67885e-32, 1.67885e-32, 1.67885e-32, 1.67885e-32, 0.212357, 1.67885e-32, 0.00929639, 1.67885e-32, 1.67885e-32
20.2155, 0, 0.21835, 1.6843e-32, 1.41421, -0.21835, 0, 1.6843e-32, 1.6843e-32, 1.6843e-32, 1.6843e-32, 1.6843e-32, 1.6843e-32, 1.6843e-32, 1.6843e-32, 1.6843e-32, 1.6843e-32, 1.6843e-32, 1.6843e-32, 1.6843e-32, 1.6843e-32, 0.209026, 1.6843e-32, 0.00932359, 1.6843e-32, 1.6843e-32
20.2234, 0, 0.214341, 1.66469e-32, 1.41421, -0.214341, 0, 1.66469e-32, 1.66469e-32, 1.66469e-32, 1.66469e-32, 1.66469e-32, 1.66469e-32, 1.66469e-32, 1.66469e-32, 1.66469e-32, 1.66469e-32, 1.66469e-32, 1.66469e-32, 1.66469e-32, 1.66469e-32, 0.20498, 1.66469e-32, 0.00936142, 1.66469e-32, 1.66469e-32
20.2313, 0, 0.209658, 1.62123e-32, 1.41421, -0.209658, 0, 1.62123e-32, 1.62123e-32, 1.62123e-32, 1.62123e-32, 1.62123e-32, 1.62123e-32, 1.62123e-32, 1.62123e-32, 1.62123e-32, 1.62123e-32, 1.62123e-32, 1.62123e-32, 1.62123e-32, 1.62123e-32, 0.200248, 1.62123e-32, 0.0094098, 1.62123e-32, 1.62123e-32
20.2391, 0, 0.204337, 1.55881e-32, 1.41421, -0.204337, 0, 1.55881e-32, 1.55881e-32, 1.55881e-32, 1.55881e-32, 1.55881e-32, 1.55881e-32, 1.55881e-32, 1.55881e-32, 1.55881e-32, 1.55881e-32, 1.55881e-32, 1.55881e-32, 1.55881e-32, 1.55881e-32, 0.194869, 1.55881e-32, 0.00946863, 1.55881e-32, 1.55881e-32
20.247, 0, 0.198426, 1.47515e-32, 1.41421, -0.198426, 0, 1.47515e-32, 1.47515e-32, 1.47515e-32, 1.47515e-32, 1.47515e-32, 1.47515e-32, 1.47515e-32, 1.47515e-32, 1.47515e-32, 1.47515e-32, 1.47515e-32, 1.47515e-32, 1.47515e-32, 1.47515e-32, 0.188888, 1.47515e-32, 0.00953779, 1.47515e-32, 1.47515e-32
20.2549, 2, 0.191977, 1.37669e-32, 2, 1.80802, 0, 1.37669e-32, 1.37669e-32, 1.37669e-32, 1.37669e-32, 1.37669e-32, 1.37669e-32, 1.37669e-32, 1.37669e-32, 1.37669e-32, 1.37669e-32, 1.37669e-32, 1.37669e-32, 1.37669e-32, 1.37669e-32, 0.18236, 1.37669e-32, 0.00961713, 1.37669e-32, 1.37669e-32
20.2628, 0, 0.185049, 1.26947e-32, 1.41421, -0.185049, 0, 1.26947e-32, 1.26947e-32, 1.26947e-32, 1.26947e-32, 1.26947e-32, 1.26947e-32, 1.26947e-32, 1.26947e-32, 1.26947e-32, 1.26947e-32, 1.26947e-32, 1.26947e-32, 1.26947e-32, 1.26947e-32, 0.175342, 1.26947e-32, 0.00970654, 1.26947e-32, 1.26947e-32
