   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_184.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.06533, 1112, 1181.89, 28.7378, 33.3766, -69.8884, 0, 28.7382, 1181.89, 28.7378, 28.7378, 28.7378, 28.7378, 28.7378, 28.7378, 28.7378, 28.7378, 28.7378, 28.7378, 28.7378, 28.7378, 28.7378, 28.7378, 28.7378, 28.7402, 28.7378
7.07321, 1082, 1164.07, 27.6337, 32.9242, -82.0679, 0, 27.634, 1164.06, 27.6337, 27.6337, 27.6337, 27.6337, 27.6337, 27.6337, 27.6337, 27.6337, 27.6337, 27.6337, 27.6337, 27.6337, 27.6337, 27.6337, 27.6337, 27.6364, 27.6337
7.0811, 1012, 1135.11, 26.5345, 31.8434, -123.112, 0, 26.5348, 1135.11, 26.5345, 26.5345, 26.5345, 26.5345, 26.5345, 26.5345, 26.5345, 26.5345, 26.5345, 26.5345, 26.5345, 26.5345, 26.5345, 26.5345, 26.5345, 26.5374, 26.5345
7.08898, 1034, 1095.89, 25.4497, 32.187, -61.885, 0, 25.4499, 1095.88, 25.4497, 25.4497, 25.4497, 25.4497, 25.4497, 25.4497, 25.4497, 25.4497, 25.4497, 25.4497, 25.4497, 25.4497, 25.4497, 25.4497, 25.4497, 25.4529, 25.4497
7.09687, 966, 1047.54, 24.389, 31.1127, -81.5359, 0, 24.3892, 1047.53, 24.389, 24.389, 24.389, 24.389, 24.389, 24.389, 24.389, 24.389, 24.389, 24.389, 24.389, 24.389, 24.389, 24.389, 24.389, 24.3925, 24.389
7.10475, 906, 991.431, 23.3616, 30.133, -85.4311, 0, 23.3618, 991.427, 23.3616, 23.3616, 23.3616, 23.3616, 23.3616, 23.3616, 23.3616, 23.3616, 23.3616, 23.3616, 23.3616, 23.3616, 23.3617, 23.3616, 23.3616, 23.3653, 23.3616
7.11264, 884, 929.113, 22.3805, 29.7658, -45.1134, 0, 22.3806, 929.109, 22.3805, 22.3805, 22.3805, 22.3805, 22.3805, 22.3805, 22.3805, 22.3805, 22.3805, 22.3805, 22.3805, 22.3805, 22.3805, 22.3805, 22.3805, 22.3843, 22.3805
7.12052, 724, 862.193, 21.4472, 26.9444, -138.193, 0, 21.4473, 862.189, 21.4472, 21.4472, 21.4472, 21.4472, 21.4472, 21.4472, 21.4472, 21.4472, 21.4472, 21.4472, 21.4472, 21.4472, 21.4472, 21.4472, 21.4472, 21.4512, 21.4472
7.12841, 812, 792.307, 20.5675, 28.5307, 19.6928, 0, 20.5676, 792.303, 20.5675, 20.5675, 20.5675, 20.5675, 20.5675, 20.5675, 20.5675, 20.5675, 20.5675, 20.5675, 20.5675, 20.5675, 20.5675, 20.5675, 20.5675, 20.5716, 20.5675
7.13629, 650, 721.057, 19.744, 25.5343, -71.0573, 0, 19.7441, 721.053, 19.744, 19.744, 19.744, 19.744, 19.744, 19.744, 19.744, 19.744, 19.744, 19.744, 19.744, 19.744, 19.744, 19.744, 19.744, 19.7482, 19.744
7.14418, 632, 649.931, 18.9785, 25.1794, -17.9307, 0, 18.9787, 649.926, 18.9785, 18.9785, 18.9785, 18.9785, 18.9785, 18.9785, 18.9785, 18.9785, 18.9785, 18.9785, 18.9785, 18.9785, 18.9786, 18.9785, 18.9785, 18.9828, 18.9785
7.15206, 578, 580.269, 18.2721, 24.0832, -2.26923, 0, 18.2722, 580.265, 18.2721, 18.2721, 18.2721, 18.2721, 18.2721, 18.2721, 18.2721, 18.2721, 18.2721, 18.2721, 18.2721, 18.2721, 18.2721, 18.2721, 18.2721, 18.2763, 18.2721
7.15995, 488, 513.225, 17.6238, 22.1359, -25.2247, 0, 17.6239, 513.22, 17.6238, 17.6238, 17.6238, 17.6238, 17.6238, 17.6238, 17.6238, 17.6238, 17.6238, 17.6238, 17.6238, 17.6238, 17.6238, 17.6238, 17.6238, 17.628, 17.6238
7.16784, 446, 449.753, 17.0322, 21.166, -3.75266, 0, 17.0323, 449.749, 17.0322, 17.0322, 17.0322, 17.0322, 17.0322, 17.0322, 17.0322, 17.0322, 17.0322, 17.0322, 17.0322, 17.0322, 17.0322, 17.0322, 17.0322, 17.0362, 17.0322
7.17572, 356, 390.576, 16.4941, 18.9209, -34.5764, 0, 16.4941, 390.572, 16.4941, 16.4941, 16.4941, 16.4941, 16.4941, 16.4941, 16.4941, 16.4941, 16.4941, 16.4941, 16.4941, 16.4941, 16.4941, 16.4941, 16.4941, 16.498, 16.4941
7.18361, 318, 336.2, 16.0057, 17.8885, -18.2001, 0, 16.0058, 336.196, 16.0057, 16.0057, 16.0057, 16.0057, 16.0057, 16.0057, 16.0057, 16.0057, 16.0057, 16.0057, 16.0057, 16.0057, 16.0057, 16.0057, 16.0057, 16.0095, 16.0057
7.19149, 276, 286.941, 15.5635, 16.6733, -10.941, 0, 15.5636, 286.937, 15.5635, 15.5635, 15.5635, 15.5635, 15.5635, 15.5635, 15.5635, 15.5635, 15.5635, 15.5635, 15.5635, 15.5635, 15.5635, 15.5635, 15.5635, 15.567, 15.5635
7.19938, 212, 242.909, 15.1628, 14.6287, -30.9086, 0, 15.1629, 242.905, 15.1628, 15.1628, 15.1628, 15.1628, 15.1628, 15.1628, 15.1628, 15.1628, 15.1628, 15.1628, 15.1628, 15.1628, 15.1628, 15.1628, 15.1628, 15.1661, 15.1628
7.20726, 210, 204.056, 14.7979, 14.5602, 5.9442, 0, 14.798, 204.053, 14.7979, 14.7979, 14.7979, 14.7979, 14.7979, 14.7979, 14.7979, 14.7979, 14.7979, 14.7979, 14.7979, 14.7979, 14.7979, 14.7979, 14.7979, 14.801, 14.7979
7.21515, 144, 170.2, 14.4634, 12.083, -26.2, 0, 14.4635, 170.197, 14.4634, 14.4634, 14.4634, 14.4634, 14.4634, 14.4634, 14.4634, 14.4634, 14.4634, 14.4634, 14.4634, 14.4634, 14.4634, 14.4634, 14.4634, 14.4663, 14.4634
7.22303, 122, 141.059, 14.1537, 11.1355, -19.0594, 0, 14.1538, 141.057, 14.1537, 14.1537, 14.1537, 14.1537, 14.1537, 14.1537, 14.1537, 14.1537, 14.1537, 14.1537, 14.1537, 14.1537, 14.1537, 14.1537, 14.1537, 14.1563, 14.1537
7.23092, 96, 116.27, 13.8629, 9.8995, -20.2705, 0, 13.863, 116.268, 13.8629, 13.8629, 13.8629, 13.8629, 13.8629, 13.8629, 13.8629, 13.8629, 13.8629, 13.8629, 13.8629, 13.8629, 13.8629, 13.8629, 13.8629, 13.8653, 13.8629
7.23881, 76, 95.4233, 13.5865, 8.83176, -19.4233, 0, 13.5866, 95.4211, 13.5865, 13.5865, 13.5865, 13.5865, 13.5865, 13.5865, 13.5865, 13.5865, 13.5865, 13.5865, 13.5865, 13.5865, 13.5865, 13.5865, 13.5865, 13.5886, 13.5865
7.24669, 76, 78.0878, 13.3209, 8.83176, -2.08783, 0, 13.321, 78.0859, 13.3209, 13.3209, 13.3209, 13.3209, 13.3209, 13.3209, 13.3209, 13.3209, 13.3209, 13.3209, 13.3209, 13.3209, 13.3209, 13.3209, 13.3209, 13.3227, 13.3209
7.25458, 56, 63.8263, 13.0626, 7.61577, -7.82627, 0, 13.0627, 63.8246, 13.0626, 13.0626, 13.0626, 13.0626, 13.0626, 13.0626, 13.0626, 13.0626, 13.0626, 13.0626, 13.0626, 13.0626, 13.0626, 13.0626, 13.0626, 13.0642, 13.0626
7.26246, 44, 52.2133, 12.8076, 6.78233, -8.21328, 0, 12.8077, 52.2118, 12.8076, 12.8076, 12.8076, 12.8076, 12.8076, 12.8076, 12.8076, 12.8076, 12.8076, 12.8076, 12.8076, 12.8076, 12.8076, 12.8076, 12.8076, 12.809, 12.8076
7.27035, 32, 42.8485, 12.5533, 5.83095, -10.8485, 0, 12.5534, 42.8472, 12.5533, 12.5533, 12.5533, 12.5533, 12.5533, 12.5533, 12.5533, 12.5533, 12.5533, 12.5533, 12.5533, 12.5533, 12.5533, 12.5533, 12.5533, 12.5545, 12.5533
7.27823, 36, 35.3652, 12.2962, 6.16441, 0.634842, 0, 12.2963, 35.364, 12.2962, 12.2962, 12.2962, 12.2962, 12.2962, 12.2962, 12.2962, 12.2962, 12.2962, 12.2962, 12.2962, 12.2962, 12.2962, 12.2962, 12.2962, 12.2973, 12.2962
7.28612, 28, 29.4332, 12.0343, 5.47723, -1.43324, 0, 12.0344, 29.4323, 12.0343, 12.0343, 12.0343, 12.0343, 12.0343, 12.0343, 12.0343, 12.0343, 12.0343, 12.0343, 12.0343, 12.0343, 12.0343, 12.0343, 12.0343, 12.0352, 12.0343
7.294, 16, 24.7642, 11.7666, 4.24264, -8.76424, 0, 11.7667, 24.7634, 11.7666, 11.7666, 11.7666, 11.7666, 11.7666, 11.7666, 11.7666, 11.7666, 11.7666, 11.7666, 11.7666, 11.7666, 11.7666, 11.7666, 11.7666, 11.7674, 11.7666
7.30189, 14, 20.9235, 11.3056, 4, -6.92348, 0, 11.3057, 20.9228, 11.3056, 11.3056, 11.3056, 11.3056, 11.3056, 11.3056, 11.3056, 11.3056, 11.3056, 11.3056, 11.3056, 11.3056, 11.3056, 11.3056, 11.3056, 11.3062, 11.3056
7.30977, 24, 18.0975, 11.0479, 5.09902, 5.90247, 0, 11.048, 18.0969, 11.0479, 11.0479, 11.0479, 11.0479, 11.0479, 11.0479, 11.0479, 11.0479, 11.0479, 11.0479, 11.0479, 11.0479, 11.0479, 11.0479, 11.0479, 11.0484, 11.0479
7.31766, 12, 15.9114, 10.7927, 3.74166, -3.91141, 0, 10.7928, 15.9109, 10.7927, 10.7927, 10.7927, 10.7927, 10.7927, 10.7927, 10.7927, 10.7927, 10.7927, 10.7927, 10.7927, 10.7927, 10.7927, 10.7927, 10.7927, 10.7932, 10.7927
7.32554, 12, 14.2222, 10.5406, 3.74166, -2.22225, 0, 10.5407, 14.2218, 10.5406, 10.5406, 10.5406, 10.5406, 10.5406, 10.5406, 10.5406, 10.5406, 10.5406, 10.5406, 10.5406, 10.5406, 10.5406, 10.5406, 10.5406, 10.5409, 10.5406
7.33343, 2, 12.9152, 10.2918, 2, -10.9152, 0, 10.2919, 12.9148, 10.2918, 10.2918, 10.2918, 10.2918, 10.2918, 10.2918, 10.2918, 10.2918, 10.2918, 10.2918, 10.2918, 10.2918, 10.2918, 10.2918, 10.2918, 10.2921, 10.2918
7.34132, 4, 11.8975, 10.0456, 2.44949, -7.89752, 0, 10.0457, 11.8971, 10.0456, 10.0456, 10.0456, 10.0456, 10.0456, 10.0456, 10.0456, 10.0456, 10.0456, 10.0456, 10.0456, 10.0456, 10.0456, 10.0456, 10.0456, 10.0459, 10.0456
7.3492, 18, 11.0976, 9.80234, 4.47214, 6.90243, 0, 9.80244, 11.0971, 9.80234, 9.80234, 9.80234, 9.80234, 9.80234, 9.80234, 9.80234, 9.80234, 9.80234, 9.80234, 9.80234, 9.80234, 9.80234, 9.80234, 9.80234, 9.80267, 9.80234
7.35709, 14, 10.4601, 9.56252, 4, 3.53991, 0, 9.56262, 10.4596, 9.56252, 9.56252, 9.56252, 9.56252, 9.56252, 9.56252, 9.56252, 9.56252, 9.56252, 9.56252, 9.56252, 9.56252, 9.56252, 9.56252, 9.56252, 9.56289, 9.56252
7.36497, 10, 9.9416, 9.32522, 3.4641, 0.0583963, 0, 9.32533, 9.94104, 9.32522, 9.32522, 9.32522, 9.32522, 9.32522, 9.32522, 9.32522, 9.32522, 9.32522, 9.32522, 9.32522, 9.32522, 9.32522, 9.32522, 9.32522, 9.32568, 9.32522
7.37286, 10, 9.51044, 9.09091, 3.4641, 0.489559, 0, 9.09101, 9.50975, 9.09091, 9.09091, 9.09091, 9.09091, 9.09091, 9.09091, 9.09091, 9.09091, 9.09091, 9.09091, 9.09091, 9.09091, 9.09091, 9.09091, 9.09091, 9.0915, 9.09091
7.38074, 8, 9.30393, 9.02077, 3.16228, -1.30393, 0, 9.02088, 9.30303, 9.02077, 9.02077, 9.02077, 9.02077, 9.02077, 9.02077, 9.02077, 9.02077, 9.02077, 9.02077, 9.02077, 9.02077, 9.02077, 9.02077, 9.02077, 9.02156, 9.02077
7.38863, 14, 9.1401, 8.95044, 4, 4.8599, 0, 8.95054, 9.13892, 8.95044, 8.95044, 8.95044, 8.95044, 8.95044, 8.95044, 8.95044, 8.95044, 8.95044, 8.95044, 8.95044, 8.95044, 8.95044, 8.95044, 8.95044, 8.95151, 8.95044
7.39651, 8, 9.00666, 8.88037, 3.16228, -1.00666, 0, 8.88048, 9.00509, 8.88037, 8.88037, 8.88037, 8.88037, 8.88037, 8.88037, 8.88037, 8.88037, 8.88037, 8.88037, 8.88037, 8.88037, 8.88038, 8.88037, 8.88037, 8.88184, 8.88037
7.4044, 4, 8.89482, 8.81095, 2.44949, -4.89482, 0, 8.81106, 8.89272, 8.81095, 8.81095, 8.81095, 8.81095, 8.81095, 8.81095, 8.81095, 8.81095, 8.81095, 8.81095, 8.81095, 8.81095, 8.81096, 8.81095, 8.81095, 8.81294, 8.81095
7.41228, 8, 8.79742, 8.74149, 3.16228, -0.79742, 0, 8.7416, 8.79463, 8.74149, 8.74149, 8.74149, 8.74149, 8.74149, 8.74149, 8.74149, 8.74149, 8.74149, 8.74149, 8.74149, 8.74149, 8.74149, 8.74149, 8.74149, 8.74418, 8.74149
7.42017, 6, 8.71023, 8.67231, 2.82843, -2.71023, 0, 8.67241, 8.70652, 8.67231, 8.67231, 8.67231, 8.67231, 8.67231, 8.67231, 8.67231, 8.67231, 8.67231, 8.67231, 8.67231, 8.67231, 8.67231, 8.67231, 8.67231, 8.6759, 8.67231
7.42806, 20, 8.63038, 8.60366, 4.69042, 11.3696, 0, 8.60377, 8.6255, 8.60366, 8.60366, 8.60366, 8.60366, 8.60366, 8.60366, 8.60366, 8.60366, 8.60366, 8.60366, 8.60366, 8.60366, 8.60367, 8.60366, 8.60366, 8.60844, 8.60366
7.43594, 14, 8.55524, 8.53505, 4, 5.44476, 0, 8.53516, 8.54885, 8.53505, 8.53505, 8.53505, 8.53505, 8.53505, 8.53505, 8.53505, 8.53505, 8.53505, 8.53505, 8.53505, 8.53505, 8.53505, 8.53505, 8.53505, 8.54132, 8.53505
7.44383, 6, 8.48364, 8.4667, 2.82843, -2.48364, 0, 8.46681, 8.47536, 8.4667, 8.4667, 8.4667, 8.4667, 8.4667, 8.4667, 8.4667, 8.4667, 8.4667, 8.4667, 8.4667, 8.4667, 8.4667, 8.4667, 8.4667, 8.47487, 8.4667
7.45171, 10, 8.41485, 8.39884, 3.4641, 1.58515, 0, 8.39895, 8.40422, 8.39884, 8.39884, 8.39884, 8.39884, 8.39884, 8.39884, 8.39884, 8.39884, 8.39884, 8.39884, 8.39884, 8.39884, 8.39884, 8.39884, 8.39884, 8.40936, 8.39884
7.4596, 12, 8.34791, 8.33107, 3.74166, 3.65209, 0, 8.33118, 8.33438, 8.33107, 8.33107, 8.33107, 8.33107, 8.33107, 8.33107, 8.33107, 8.33107, 8.33107, 8.33107, 8.33107, 8.33107, 8.33107, 8.33107, 8.33107, 8.34449, 8.33107
7.46748, 18, 8.28265, 8.26357, 4.47214, 9.71735, 0, 8.26368, 8.26559, 8.26357, 8.26357, 8.26357, 8.26357, 8.26357, 8.26357, 8.26357, 8.26357, 8.26357, 8.26357, 8.26357, 8.26357, 8.26357, 8.26357, 8.26357, 8.28051, 8.26357
7.47537, 12, 8.21899, 8.19647, 3.74166, 3.78101, 0, 8.19659, 8.19769, 8.19647, 8.19647, 8.19647, 8.19647, 8.19647, 8.19647, 8.19647, 8.19647, 8.19647, 8.19647, 8.19647, 8.19647, 8.19647, 8.19647, 8.19647, 8.21765, 8.19647
7.48325, 6, 8.15618, 8.12913, 2.82843, -2.15618, 0, 8.12924, 8.12986, 8.12913, 8.12913, 8.12913, 8.12913, 8.12913, 8.12913, 8.12913, 8.12913, 8.12913, 8.12913, 8.12913, 8.12913, 8.12913, 8.12913, 8.12913, 8.15533, 8.12913
7.49114, 4, 8.09394, 8.06129, 2.44949, -4.09394, 0, 8.06141, 8.06173, 8.06129, 8.06129, 8.06129, 8.06129, 8.06129, 8.06129, 8.06129, 8.06129, 8.06129, 8.06129, 8.06129, 8.06129, 8.06129, 8.06129, 8.06129, 8.09338, 8.06129
7.49902, 8, 8.03181, 7.99252, 3.16228, -0.0318089, 0, 7.99264, 7.99278, 7.99252, 7.99252, 7.99252, 7.99252, 7.99252, 7.99252, 7.99252, 7.99252, 7.99252, 7.99252, 7.99252, 7.99252, 7.99252, 7.99252, 7.99252, 8.03143, 7.99252
7.50691, 12, 7.96971, 7.92274, 3.74166, 4.03029, 0, 7.92286, 7.92289, 7.92274, 7.92274, 7.92274, 7.92274, 7.92274, 7.92274, 7.92274, 7.92274, 7.92274, 7.92274, 7.92274, 7.92274, 7.92274, 7.92274, 7.92274, 7.96944, 7.92274
7.51479, 2, 7.90762, 7.85192, 2, -5.90762, 0, 7.85204, 7.852, 7.85192, 7.85192, 7.85192, 7.85192, 7.85192, 7.85192, 7.85192, 7.85192, 7.85192, 7.85192, 7.85192, 7.85192, 7.85192, 7.85192, 7.85192, 7.90741, 7.85192
7.52268, 12, 7.84521, 7.77975, 3.74166, 4.15479, 0, 7.77987, 7.7798, 7.77975, 7.77975, 7.77975, 7.77975, 7.77975, 7.77975, 7.77975, 7.77975, 7.77975, 7.77975, 7.77975, 7.77975, 7.77975, 7.77975, 7.77975, 7.84504, 7.77975
7.53057, 6, 7.78233, 7.70616, 2.82843, -1.78233, 0, 7.70628, 7.70617, 7.70616, 7.70616, 7.70616, 7.70616, 7.70616, 7.70616, 7.70616, 7.70616, 7.70616, 7.70616, 7.70616, 7.70616, 7.70616, 7.70616, 7.70616, 7.7822, 7.70616
7.53845, 16, 7.71907, 7.63127, 4.24264, 8.28093, 0, 7.63139, 7.63128, 7.63127, 7.63127, 7.63127, 7.63127, 7.63127, 7.63127, 7.63127, 7.63127, 7.63127, 7.63127, 7.63127, 7.63127, 7.63127, 7.63127, 7.63127, 7.71894, 7.63127
7.54634, 8, 7.6551, 7.55488, 3.16228, 0.344904, 0, 7.55501, 7.55489, 7.55488, 7.55488, 7.55488, 7.55488, 7.55488, 7.55488, 7.55488, 7.55488, 7.55488, 7.55488, 7.55488, 7.55488, 7.55488, 7.55488, 7.55488, 7.65497, 7.55488
7.55422, 16, 7.59036, 7.47711, 4.24264, 8.40964, 0, 7.47724, 7.47712, 7.47711, 7.47711, 7.47711, 7.47711, 7.47711, 7.47711, 7.47711, 7.47711, 7.47711, 7.47711, 7.47711, 7.47711, 7.47712, 7.47711, 7.47711, 7.59023, 7.47711
7.56211, 8, 7.52496, 7.39824, 3.16228, 0.475044, 0, 7.39837, 7.39824, 7.39824, 7.39824, 7.39824, 7.39824, 7.39824, 7.39824, 7.39824, 7.39824, 7.39824, 7.39824, 7.39824, 7.39824, 7.39824, 7.39824, 7.39824, 7.52483, 7.39824
7.56999, 10, 7.459, 7.31861, 3.4641, 2.541, 0, 7.31874, 7.31861, 7.31861, 7.31861, 7.31861, 7.31861, 7.31861, 7.31861, 7.31861, 7.31861, 7.31861, 7.31861, 7.31861, 7.31861, 7.31861, 7.31861, 7.31861, 7.45887, 7.31861
7.57788, 16, 7.39263, 7.23863, 4.24264, 8.60737, 0, 7.23876, 7.23863, 7.23863, 7.23863, 7.23863, 7.23863, 7.23863, 7.23863, 7.23863, 7.23863, 7.23863, 7.23863, 7.23863, 7.23863, 7.23863, 7.23863, 7.23863, 7.3925, 7.23863
7.58576, 2, 7.32564, 7.15836, 2, -5.32564, 0, 7.1585, 7.15836, 7.15836, 7.15836, 7.15836, 7.15836, 7.15836, 7.15836, 7.15836, 7.15836, 7.15836, 7.15836, 7.15836, 7.15836, 7.15836, 7.15836, 7.15836, 7.3255, 7.15836
7.59365, 2, 7.25768, 7.07777, 2, -5.25768, 0, 7.07791, 7.07777, 7.07777, 7.07777, 7.07777, 7.07777, 7.07777, 7.07777, 7.07777, 7.07777, 7.07777, 7.07777, 7.07777, 7.07777, 7.07778, 7.07777, 7.07777, 7.25754, 7.07777
7.60153, 12, 7.18866, 6.99706, 3.74166, 4.81134, 0, 6.9972, 6.99706, 6.99706, 6.99706, 6.99706, 6.99706, 6.99706, 6.99706, 6.99706, 6.99706, 6.99706, 6.99706, 6.99706, 6.99706, 6.99706, 6.99706, 6.99706, 7.18851, 6.99706
7.60942, 8, 7.11857, 6.91651, 3.16228, 0.881434, 0, 6.91666, 6.91651, 6.91651, 6.91651, 6.91651, 6.91651, 6.91651, 6.91651, 6.91651, 6.91651, 6.91651, 6.91651, 6.91651, 6.91651, 6.91652, 6.91651, 6.91651, 7.11842, 6.91651
7.61731, 8, 7.04738, 6.83638, 3.16228, 0.952624, 0, 6.83654, 6.83638, 6.83638, 6.83638, 6.83638, 6.83638, 6.83638, 6.83638, 6.83638, 6.83638, 6.83638, 6.83638, 6.83638, 6.83638, 6.83638, 6.83638, 6.83638, 7.04722, 6.83638
7.62519, 0, 6.97468, 6.7565, 1.41421, -6.97468, 0, 6.75666, 6.7565, 6.7565, 6.7565, 6.7565, 6.7565, 6.7565, 6.7565, 6.7565, 6.7565, 6.7565, 6.7565, 6.7565, 6.7565, 6.7565, 6.7565, 6.7565, 6.97452, 6.7565
7.63308, 4, 6.90039, 6.67697, 2.44949, -2.90039, 0, 6.67714, 6.67697, 6.67697, 6.67697, 6.67697, 6.67697, 6.67697, 6.67697, 6.67697, 6.67697, 6.67697, 6.67697, 6.67697, 6.67697, 6.67698, 6.67697, 6.67697, 6.90022, 6.67697
7.64096, 8, 6.82448, 6.59792, 3.16228, 1.17552, 0, 6.5981, 6.59792, 6.59792, 6.59792, 6.59792, 6.59792, 6.59792, 6.59792, 6.59792, 6.59792, 6.59792, 6.59792, 6.59792, 6.59792, 6.59792, 6.59792, 6.59792, 6.8243, 6.59792
7.64885, 16, 6.74696, 6.51944, 4.24264, 9.25304, 0, 6.51963, 6.51944, 6.51944, 6.51944, 6.51944, 6.51944, 6.51944, 6.51944, 6.51944, 6.51944, 6.51944, 6.51944, 6.51944, 6.51944, 6.51944, 6.51944, 6.51944, 6.74677, 6.51944
7.65673, 6, 6.66758, 6.4413, 2.82843, -0.667577, 0, 6.44151, 6.4413, 6.4413, 6.4413, 6.4413, 6.4413, 6.4413, 6.4413, 6.4413, 6.4413, 6.4413, 6.4413, 6.4413, 6.4413, 6.44131, 6.4413, 6.4413, 6.66737, 6.4413
7.66462, 10, 6.5865, 6.36364, 3.4641, 3.4135, 0, 6.36385, 6.36364, 6.36364, 6.36364, 6.36364, 6.36364, 6.36364, 6.36364, 6.36364, 6.36364, 6.36364, 6.36364, 6.36364, 6.36364, 6.36364, 6.36364, 6.36364, 6.58628, 6.36364
7.6725, 4, 6.58678, 6.36939, 2.44949, -2.58678, 0, 6.36962, 6.36939, 6.36939, 6.36939, 6.36939, 6.36939, 6.36939, 6.36939, 6.36939, 6.36939, 6.36939, 6.36939, 6.36939, 6.36939, 6.36939, 6.36939, 6.36939, 6.58654, 6.36939
7.68039, 6, 6.58476, 6.37475, 2.82843, -0.584758, 0, 6.375, 6.37475, 6.37475, 6.37475, 6.37475, 6.37475, 6.37475, 6.37475, 6.37475, 6.37475, 6.37475, 6.37475, 6.37475, 6.37475, 6.37475, 6.37475, 6.37475, 6.58451, 6.37475
7.68827, 4, 6.58105, 6.38012, 2.44949, -2.58105, 0, 6.38038, 6.38012, 6.38012, 6.38012, 6.38012, 6.38012, 6.38012, 6.38012, 6.38012, 6.38012, 6.38012, 6.38012, 6.38012, 6.38012, 6.38012, 6.38012, 6.38012, 6.58078, 6.38012
7.69616, 8, 6.57626, 6.38585, 3.16228, 1.42374, 0, 6.38614, 6.38585, 6.38585, 6.38585, 6.38585, 6.38585, 6.38585, 6.38585, 6.38585, 6.38585, 6.38585, 6.38585, 6.38585, 6.38585, 6.38585, 6.38585, 6.38585, 6.57597, 6.38585
7.70405, 4, 6.56995, 6.39123, 2.44949, -2.56995, 0, 6.39154, 6.39123, 6.39123, 6.39123, 6.39123, 6.39123, 6.39123, 6.39123, 6.39123, 6.39123, 6.39123, 6.39123, 6.39123, 6.39123, 6.39123, 6.39123, 6.39123, 6.56964, 6.39123
7.71193, 6, 6.56277, 6.39662, 2.82843, -0.562768, 0, 6.39695, 6.39662, 6.39662, 6.39662, 6.39662, 6.39662, 6.39662, 6.39662, 6.39662, 6.39662, 6.39662, 6.39662, 6.39662, 6.39662, 6.39662, 6.39662, 6.39662, 6.56243, 6.39662
7.71982, 10, 6.55496, 6.40195, 3.4641, 3.44504, 0, 6.40231, 6.40195, 6.40195, 6.40195, 6.40195, 6.40195, 6.40195, 6.40195, 6.40195, 6.40195, 6.40195, 6.40195, 6.40195, 6.40195, 6.40195, 6.40195, 6.40195, 6.55459, 6.40195
7.7277, 6, 6.54654, 6.40698, 2.82843, -0.546539, 0, 6.40736, 6.40698, 6.40698, 6.40698, 6.40698, 6.40698, 6.40698, 6.40698, 6.40698, 6.40698, 6.40698, 6.40698, 6.40698, 6.40698, 6.40698, 6.40698, 6.40698, 6.54615, 6.40698
7.73559, 12, 6.53811, 6.412, 3.74166, 5.46189, 0, 6.41242, 6.412, 6.412, 6.412, 6.412, 6.412, 6.412, 6.412, 6.412, 6.412, 6.412, 6.412, 6.412, 6.412, 6.412, 6.412, 6.412, 6.53769, 6.412
7.74347, 10, 6.53018, 6.4173, 3.4641, 3.46982, 0, 6.41775, 6.4173, 6.4173, 6.4173, 6.4173, 6.4173, 6.4173, 6.4173, 6.4173, 6.4173, 6.4173, 6.4173, 6.4173, 6.4173, 6.4173, 6.4173, 6.4173, 6.52974, 6.4173
7.75136, 20, 6.52245, 6.42235, 4.69042, 13.4775, 0, 6.42282, 6.42235, 6.42235, 6.42235, 6.42235, 6.42235, 6.42235, 6.42235, 6.42235, 6.42235, 6.42235, 6.42235, 6.42235, 6.42235, 6.42235, 6.42235, 6.42235, 6.52198, 6.42235
7.75924, 16, 6.51535, 6.4274, 4.24264, 9.48465, 0, 6.4279, 6.4274, 6.4274, 6.4274, 6.4274, 6.4274, 6.4274, 6.4274, 6.4274, 6.4274, 6.4274, 6.4274, 6.4274, 6.4274, 6.4274, 6.4274, 6.4274, 6.51485, 6.4274
7.76713, 18, 6.50868, 6.4321, 4.47214, 11.4913, 0, 6.43263, 6.4321, 6.4321, 6.4321, 6.4321, 6.4321, 6.4321, 6.4321, 6.4321, 6.4321, 6.4321, 6.4321, 6.4321, 6.4321, 6.4321, 6.4321, 6.4321, 6.50814, 6.4321
7.77501, 8, 6.50267, 6.4366, 3.16228, 1.49733, 0, 6.43715, 6.4366, 6.4366, 6.4366, 6.4366, 6.4366, 6.4366, 6.4366, 6.4366, 6.4366, 6.4366, 6.4366, 6.4366, 6.4366, 6.4366, 6.4366, 6.4366, 6.50211, 6.4366
7.7829, 10, 6.4976, 6.44109, 3.4641, 3.5024, 0, 6.44167, 6.44109, 6.44109, 6.44109, 6.44109, 6.44109, 6.44109, 6.44109, 6.44109, 6.44109, 6.44109, 6.44109, 6.44109, 6.44109, 6.44109, 6.44109, 6.44109, 6.49702, 6.44109
7.79078, 14, 6.49368, 6.44576, 4, 7.50632, 0, 6.44636, 6.44576, 6.44576, 6.44576, 6.44576, 6.44576, 6.44576, 6.44576, 6.44576, 6.44576, 6.44576, 6.44576, 6.44576, 6.44576, 6.44576, 6.44576, 6.44576, 6.49308, 6.44576
