   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_174.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
8.3118, 8, 10.9743, 10.7513, 3.16228, -2.97428, 0, 10.7526, 10.7513, 10.7513, 10.7513, 10.7513, 10.7513, 10.7513, 10.7513, 10.7513, 10.7513, 10.7513, 10.7513, 10.7513, 10.7513, 10.973, 10.7513
8.31969, 14, 10.9375, 10.7555, 4, 3.06246, 0, 10.7573, 10.7555, 10.7555, 10.7555, 10.7555, 10.7555, 10.7555, 10.7555, 10.7555, 10.7555, 10.7555, 10.7555, 10.7555, 10.7555, 10.9358, 10.7555
8.32757, 8, 10.9068, 10.7592, 3.16228, -2.90683, 0, 10.7615, 10.7592, 10.7592, 10.7592, 10.7592, 10.7592, 10.7592, 10.7592, 10.7592, 10.7592, 10.7592, 10.7592, 10.7592, 10.7592, 10.9044, 10.7592
8.33546, 20, 10.8818, 10.7624, 4.69042, 9.11822, 0, 10.7657, 10.7624, 10.7624, 10.7624, 10.7624, 10.7624, 10.7624, 10.7624, 10.7624, 10.7624, 10.7624, 10.7624, 10.7624, 10.7624, 10.8785, 10.7624
8.34335, 12, 10.8617, 10.7653, 3.74166, 1.13831, 0, 10.7698, 10.7653, 10.7653, 10.7653, 10.7653, 10.7653, 10.7653, 10.7653, 10.7653, 10.7653, 10.7653, 10.7653, 10.7653, 10.7653, 10.8572, 10.7653
8.35123, 16, 10.8459, 10.7676, 4.24264, 5.15407, 0, 10.7738, 10.7676, 10.7676, 10.7676, 10.7676, 10.7676, 10.7676, 10.7676, 10.7676, 10.7676, 10.7676, 10.7676, 10.7676, 10.7676, 10.8398, 10.7676
8.35912, 10, 10.8338, 10.7692, 3.4641, -0.833768, 0, 10.7775, 10.7692, 10.7692, 10.7692, 10.7692, 10.7692, 10.7692, 10.7692, 10.7692, 10.7692, 10.7692, 10.7692, 10.7692, 10.7692, 10.8254, 10.7692
8.36701, 2, 10.8247, 10.7699, 2, -8.82473, 0, 10.7812, 10.7699, 10.7699, 10.7699, 10.7699, 10.7699, 10.7699, 10.7699, 10.7699, 10.7699, 10.7699, 10.7699, 10.7699, 10.7699, 10.8134, 10.7699
8.37489, 16, 10.8187, 10.7701, 4.24264, 5.18133, 0, 10.7852, 10.7701, 10.7701, 10.7701, 10.7701, 10.7701, 10.7701, 10.7701, 10.7701, 10.7701, 10.7701, 10.7701, 10.7701, 10.7701, 10.8035, 10.7701
8.38278, 10, 10.8157, 10.7699, 3.4641, -0.815669, 0, 10.7901, 10.7699, 10.7699, 10.7699, 10.7699, 10.7699, 10.7699, 10.7699, 10.7699, 10.7699, 10.7699, 10.7699, 10.7699, 10.7699, 10.7955, 10.7699
8.39067, 20, 10.8157, 10.7696, 4.69042, 9.18429, 0, 10.7961, 10.7696, 10.7696, 10.7696, 10.7696, 10.7696, 10.7696, 10.7696, 10.7696, 10.7696, 10.7696, 10.7696, 10.7696, 10.7696, 10.7892, 10.7696
8.39855, 12, 10.8187, 10.7689, 3.74166, 1.18135, 0, 10.8037, 10.7689, 10.7689, 10.7689, 10.7689, 10.7689, 10.7689, 10.7689, 10.7689, 10.7689, 10.7689, 10.7689, 10.7689, 10.7689, 10.7839, 10.7689
8.40644, 10, 10.8242, 10.7676, 3.4641, -0.824176, 0, 10.8126, 10.7676, 10.7676, 10.7676, 10.7676, 10.7676, 10.7676, 10.7676, 10.7676, 10.7676, 10.7676, 10.7676, 10.7676, 10.7676, 10.7791, 10.7676
8.41432, 10, 10.8322, 10.7653, 3.4641, -0.83225, 0, 10.8232, 10.7653, 10.7653, 10.7653, 10.7653, 10.7653, 10.7653, 10.7653, 10.7653, 10.7653, 10.7653, 10.7653, 10.7653, 10.7653, 10.7743, 10.7653
8.42221, 12, 10.8433, 10.7623, 3.74166, 1.15668, 0, 10.836, 10.7623, 10.7623, 10.7623, 10.7623, 10.7623, 10.7623, 10.7623, 10.7623, 10.7623, 10.7623, 10.7623, 10.7623, 10.7623, 10.7695, 10.7623
8.4301, 12, 10.8581, 10.7589, 3.74166, 1.14191, 0, 10.8521, 10.7589, 10.7589, 10.7589, 10.7589, 10.7589, 10.7589, 10.7589, 10.7589, 10.7589, 10.7589, 10.7589, 10.7589, 10.7589, 10.7649, 10.7589
8.43798, 14, 10.8772, 10.7553, 4, 3.12282, 0, 10.872, 10.7553, 10.7553, 10.7553, 10.7553, 10.7553, 10.7553, 10.7553, 10.7553, 10.7553, 10.7553, 10.7553, 10.7553, 10.7553, 10.7605, 10.7553
8.44587, 14, 10.9009, 10.7515, 4, 3.09914, 0, 10.8961, 10.7515, 10.7515, 10.7515, 10.7515, 10.7515, 10.7515, 10.7515, 10.7515, 10.7515, 10.7515, 10.7515, 10.7515, 10.7515, 10.7562, 10.7515
8.45375, 18, 10.9291, 10.7469, 4.47214, 7.07085, 0, 10.9247, 10.7469, 10.7469, 10.7469, 10.7469, 10.7469, 10.7469, 10.7469, 10.7469, 10.7469, 10.7469, 10.7469, 10.7469, 10.7469, 10.7514, 10.7469
8.46164, 18, 10.9623, 10.7414, 4.47214, 7.03768, 0, 10.9579, 10.7414, 10.7414, 10.7414, 10.7414, 10.7414, 10.7414, 10.7414, 10.7414, 10.7414, 10.7414, 10.7414, 10.7414, 10.7414, 10.7458, 10.7414
8.46953, 14, 11.0009, 10.7352, 4, 2.99907, 0, 10.9964, 10.7352, 10.7352, 10.7352, 10.7352, 10.7352, 10.7352, 10.7352, 10.7352, 10.7352, 10.7352, 10.7352, 10.7352, 10.7352, 10.7397, 10.7352
8.47741, 2, 11.0456, 10.7286, 2, -9.04565, 0, 11.041, 10.7286, 10.7286, 10.7286, 10.7286, 10.7286, 10.7286, 10.7286, 10.7286, 10.7286, 10.7286, 10.7286, 10.7286, 10.7286, 10.7333, 10.7286
8.4853, 8, 11.0968, 10.7219, 3.16228, -3.09683, 0, 11.0919, 10.7219, 10.7219, 10.7219, 10.7219, 10.7219, 10.7219, 10.7219, 10.7219, 10.7219, 10.7219, 10.7219, 10.7219, 10.7219, 10.7268, 10.7219
8.49319, 18, 11.1543, 10.7147, 4.47214, 6.8457, 0, 11.1491, 10.7147, 10.7147, 10.7147, 10.7147, 10.7147, 10.7147, 10.7147, 10.7147, 10.7147, 10.7147, 10.7147, 10.7147, 10.7147, 10.7199, 10.7147
8.50107, 12, 11.2176, 10.7068, 3.74166, 0.782408, 0, 11.2121, 10.7068, 10.7068, 10.7068, 10.7068, 10.7068, 10.7068, 10.7068, 10.7068, 10.7068, 10.7068, 10.7068, 10.7068, 10.7068, 10.7123, 10.7068
8.50896, 6, 11.2863, 10.698, 2.82843, -5.28625, 0, 11.2804, 10.698, 10.698, 10.698, 10.698, 10.698, 10.698, 10.698, 10.698, 10.698, 10.698, 10.698, 10.698, 10.698, 10.7039, 10.698
8.51685, 18, 11.3599, 10.6886, 4.47214, 6.64008, 0, 11.3536, 10.6886, 10.6886, 10.6886, 10.6886, 10.6886, 10.6886, 10.6886, 10.6886, 10.6886, 10.6886, 10.6886, 10.6886, 10.6886, 10.6949, 10.6886
8.52473, 10, 11.4381, 10.6788, 3.4641, -1.4381, 0, 11.4314, 10.6788, 10.6788, 10.6788, 10.6788, 10.6788, 10.6788, 10.6788, 10.6788, 10.6788, 10.6788, 10.6789, 10.6788, 10.6788, 10.6856, 10.6788
8.53262, 10, 11.5198, 10.6688, 3.4641, -1.51978, 0, 11.5126, 10.6688, 10.6688, 10.6688, 10.6688, 10.6688, 10.6688, 10.6688, 10.6688, 10.6688, 10.6688, 10.6688, 10.6688, 10.6688, 10.676, 10.6688
8.5405, 12, 11.6035, 10.6583, 3.74166, 0.396452, 0, 11.5958, 10.6583, 10.6583, 10.6583, 10.6583, 10.6583, 10.6583, 10.6583, 10.6583, 10.6583, 10.6583, 10.6583, 10.6583, 10.6583, 10.6661, 10.6583
8.54839, 14, 11.6876, 10.647, 4, 2.31242, 0, 11.6791, 10.647, 10.647, 10.647, 10.647, 10.647, 10.647, 10.647, 10.647, 10.647, 10.647, 10.647, 10.647, 10.647, 10.6555, 10.647
8.55628, 16, 11.7702, 10.635, 4.24264, 4.22983, 0, 11.7609, 10.635, 10.635, 10.635, 10.635, 10.635, 10.635, 10.635, 10.635, 10.635, 10.635, 10.635, 10.635, 10.635, 10.6443, 10.635
8.56416, 8, 11.8497, 10.6223, 3.16228, -3.8497, 0, 11.8394, 10.6223, 10.6223, 10.6223, 10.6223, 10.6223, 10.6223, 10.6223, 10.6223, 10.6223, 10.6223, 10.6223, 10.6223, 10.6223, 10.6326, 10.6223
8.57205, 14, 11.9246, 10.6093, 4, 2.07535, 0, 11.913, 10.6093, 10.6093, 10.6093, 10.6093, 10.6093, 10.6093, 10.6093, 10.6093, 10.6093, 10.6093, 10.6093, 10.6093, 10.6093, 10.6209, 10.6093
8.57994, 16, 11.9931, 10.5959, 4.24264, 4.00692, 0, 11.9799, 10.5959, 10.5959, 10.5959, 10.5959, 10.5959, 10.5959, 10.5959, 10.5959, 10.5959, 10.5959, 10.5959, 10.5959, 10.5959, 10.6091, 10.5959
8.58782, 14, 12.0531, 10.5821, 4, 1.94694, 0, 12.0379, 10.5821, 10.5821, 10.5821, 10.5821, 10.5821, 10.5821, 10.5821, 10.5821, 10.5821, 10.5821, 10.5821, 10.5821, 10.5821, 10.5973, 10.5821
8.59571, 14, 12.1027, 10.5675, 4, 1.8973, 0, 12.0851, 10.5675, 10.5675, 10.5675, 10.5675, 10.5675, 10.5675, 10.5675, 10.5675, 10.5675, 10.5675, 10.5675, 10.5675, 10.5675, 10.5852, 10.5675
8.60359, 12, 12.1405, 10.5522, 3.74166, -0.140462, 0, 12.1198, 10.5522, 10.5522, 10.5522, 10.5522, 10.5522, 10.5522, 10.5522, 10.5522, 10.5522, 10.5522, 10.5522, 10.5522, 10.5522, 10.5728, 10.5522
8.61148, 12, 12.1654, 10.5362, 3.74166, -0.16538, 0, 12.141, 10.5362, 10.5362, 10.5362, 10.5362, 10.5362, 10.5362, 10.5362, 10.5362, 10.5362, 10.5362, 10.5362, 10.5362, 10.5362, 10.5606, 10.5362
8.61937, 10, 12.1769, 10.52, 3.4641, -2.1769, 0, 12.1481, 10.52, 10.52, 10.52, 10.52, 10.52, 10.52, 10.52, 10.52, 10.52, 10.52, 10.52, 10.52, 10.52, 10.5488, 10.52
8.62725, 6, 12.1745, 10.5034, 2.82843, -6.17448, 0, 12.1403, 10.5034, 10.5034, 10.5034, 10.5034, 10.5034, 10.5034, 10.5034, 10.5034, 10.5034, 10.5034, 10.5034, 10.5034, 10.5034, 10.5376, 10.5034
8.63514, 10, 12.1579, 10.4863, 3.4641, -2.1579, 0, 12.1173, 10.4863, 10.4863, 10.4863, 10.4863, 10.4863, 10.4863, 10.4863, 10.4863, 10.4863, 10.4863, 10.4863, 10.4863, 10.4863, 10.5269, 10.4863
8.64303, 14, 12.1271, 10.4685, 4, 1.87286, 0, 12.0791, 10.4685, 10.4685, 10.4685, 10.4685, 10.4685, 10.4685, 10.4685, 10.4685, 10.4685, 10.4685, 10.4685, 10.4685, 10.4685, 10.5166, 10.4685
8.65091, 8, 12.0828, 10.4499, 3.16228, -4.0828, 0, 12.0261, 10.4499, 10.4499, 10.4499, 10.4499, 10.4499, 10.4499, 10.4499, 10.4499, 10.4499, 10.4499, 10.4499, 10.4499, 10.4499, 10.5067, 10.4499
8.6588, 24, 12.0261, 10.4307, 5.09902, 11.9739, 0, 11.9594, 10.4307, 10.4307, 10.4307, 10.4307, 10.4307, 10.4307, 10.4307, 10.4307, 10.4307, 10.4307, 10.4307, 10.4307, 10.4307, 10.4974, 10.4307
8.66669, 6, 11.9585, 10.4112, 2.82843, -5.95855, 0, 11.8807, 10.4112, 10.4112, 10.4112, 10.4112, 10.4112, 10.4112, 10.4112, 10.4112, 10.4112, 10.4112, 10.4112, 10.4112, 10.4112, 10.4891, 10.4112
8.67457, 24, 11.8818, 10.3914, 5.09902, 12.1182, 0, 11.7914, 10.3914, 10.3914, 10.3914, 10.3914, 10.3914, 10.3914, 10.3914, 10.3914, 10.3914, 10.3914, 10.3914, 10.3914, 10.3914, 10.4818, 10.3914
8.68246, 14, 11.7973, 10.3713, 4, 2.20271, 0, 11.6932, 10.3713, 10.3713, 10.3713, 10.3713, 10.3713, 10.3713, 10.3713, 10.3713, 10.3713, 10.3713, 10.3713, 10.3713, 10.3713, 10.4753, 10.3713
8.69034, 20, 11.7065, 10.3504, 4.69042, 8.29346, 0, 11.5876, 10.3504, 10.3504, 10.3504, 10.3504, 10.3504, 10.3504, 10.3504, 10.3504, 10.3504, 10.3504, 10.3504, 10.3504, 10.3504, 10.4694, 10.3504
8.69823, 12, 11.6112, 10.3287, 3.74166, 0.388796, 0, 11.4762, 10.3287, 10.3287, 10.3287, 10.3287, 10.3287, 10.3287, 10.3287, 10.3287, 10.3287, 10.3287, 10.3287, 10.3287, 10.3287, 10.4636, 10.3287
8.70612, 10, 11.5132, 10.3063, 3.4641, -1.51318, 0, 11.3613, 10.3063, 10.3063, 10.3063, 10.3063, 10.3063, 10.3063, 10.3063, 10.3063, 10.3063, 10.3063, 10.3063, 10.3063, 10.3063, 10.4582, 10.3063
8.714, 12, 11.4144, 10.2837, 3.74166, 0.585565, 0, 11.245, 10.2837, 10.2837, 10.2837, 10.2837, 10.2837, 10.2837, 10.2837, 10.2837, 10.2837, 10.2837, 10.2837, 10.2837, 10.2837, 10.453, 10.2837
8.72189, 22, 11.3165, 10.2608, 4.89898, 10.6835, 0, 11.1291, 10.2608, 10.2608, 10.2608, 10.2608, 10.2608, 10.2608, 10.2608, 10.2608, 10.2608, 10.2608, 10.2608, 10.2608, 10.2608, 10.4482, 10.2608
8.72978, 18, 11.2205, 10.2377, 4.47214, 6.77949, 0, 11.0151, 10.2377, 10.2377, 10.2377, 10.2377, 10.2377, 10.2377, 10.2377, 10.2377, 10.2377, 10.2377, 10.2377, 10.2377, 10.2377, 10.4431, 10.2377
8.73766, 10, 11.127, 10.2139, 3.4641, -1.12703, 0, 10.9037, 10.2139, 10.2139, 10.2139, 10.2139, 10.2139, 10.2139, 10.2139, 10.2139, 10.2139, 10.2139, 10.2139, 10.2139, 10.2139, 10.4372, 10.2139
8.74555, 16, 11.0366, 10.1893, 4.24264, 4.96339, 0, 10.796, 10.1893, 10.1893, 10.1893, 10.1893, 10.1893, 10.1893, 10.1893, 10.1893, 10.1893, 10.1893, 10.1893, 10.1893, 10.1893, 10.4298, 10.1893
8.75343, 12, 10.9499, 10.1639, 3.74166, 1.0501, 0, 10.6929, 10.1639, 10.1639, 10.1639, 10.1639, 10.1639, 10.1639, 10.1639, 10.1639, 10.1639, 10.1639, 10.1639, 10.1639, 10.1639, 10.4209, 10.1639
8.76132, 14, 10.8675, 10.1383, 4, 3.1325, 0, 10.5955, 10.1383, 10.1383, 10.1383, 10.1383, 10.1383, 10.1383, 10.1383, 10.1383, 10.1383, 10.1383, 10.1383, 10.1383, 10.1383, 10.4103, 10.1383
8.76921, 10, 10.7897, 10.1126, 3.4641, -0.78972, 0, 10.5042, 10.1126, 10.1126, 10.1126, 10.1126, 10.1126, 10.1126, 10.1126, 10.1126, 10.1126, 10.1126, 10.1126, 10.1126, 10.1126, 10.398, 10.1126
8.77709, 18, 10.7162, 10.0866, 4.47214, 7.2838, 0, 10.4192, 10.0866, 10.0866, 10.0866, 10.0866, 10.0866, 10.0866, 10.0866, 10.0866, 10.0866, 10.0866, 10.0866, 10.0866, 10.0866, 10.3836, 10.0866
8.78498, 10, 10.6464, 10.06, 3.4641, -0.646417, 0, 10.34, 10.06, 10.06, 10.06, 10.06, 10.06, 10.06, 10.06, 10.06, 10.06, 10.06, 10.06, 10.06, 10.06, 10.3664, 10.06
8.79287, 22, 10.5797, 10.0327, 4.89898, 11.4203, 0, 10.2663, 10.0327, 10.0327, 10.0327, 10.0327, 10.0327, 10.0327, 10.0327, 10.0327, 10.0327, 10.0327, 10.0327, 10.0327, 10.0327, 10.3461, 10.0327
8.80075, 12, 10.5158, 10.0047, 3.74166, 1.48417, 0, 10.1979, 10.0047, 10.0047, 10.0047, 10.0047, 10.0047, 10.0047, 10.0047, 10.0047, 10.0047, 10.0047, 10.0047, 10.0047, 10.0047, 10.3225, 10.0047
8.80864, 2, 10.4547, 9.97631, 2, -8.45469, 0, 10.1348, 9.97631, 9.97631, 9.97631, 9.97631, 9.97631, 9.97631, 9.97631, 9.97631, 9.97631, 9.97631, 9.97631, 9.97631, 9.97631, 10.2962, 9.97631
8.81653, 10, 10.3962, 9.94799, 3.4641, -0.396241, 0, 10.0768, 9.94799, 9.94799, 9.94799, 9.94799, 9.94799, 9.94799, 9.94799, 9.94799, 9.94799, 9.94799, 9.948, 9.94799, 9.94799, 10.2674, 9.94799
8.82441, 6, 10.3398, 9.91939, 2.82843, -4.33981, 0, 10.0232, 9.91939, 9.91939, 9.91939, 9.91939, 9.91939, 9.91939, 9.91939, 9.91939, 9.91939, 9.91939, 9.9194, 9.91939, 9.91939, 10.236, 9.91939
8.8323, 12, 10.285, 9.89044, 3.74166, 1.71499, 0, 9.9734, 9.89044, 9.89044, 9.89044, 9.89044, 9.89044, 9.89044, 9.89044, 9.89044, 9.89044, 9.89044, 9.89044, 9.89044, 9.89044, 10.202, 9.89044
8.84018, 10, 10.2312, 9.86068, 3.4641, -0.231195, 0, 9.9264, 9.86068, 9.86068, 9.86068, 9.86068, 9.86068, 9.86068, 9.86068, 9.86068, 9.86068, 9.86068, 9.86068, 9.86068, 9.86068, 10.1655, 9.86068
8.84807, 14, 10.1783, 9.83023, 4, 3.82168, 0, 9.88183, 9.83023, 9.83023, 9.83023, 9.83023, 9.83023, 9.83023, 9.83023, 9.83023, 9.83023, 9.83023, 9.83023, 9.83023, 9.83023, 10.1267, 9.83023
8.85596, 24, 10.1267, 9.79945, 5.09902, 13.8733, 0, 9.83963, 9.79945, 9.79945, 9.79945, 9.79945, 9.79945, 9.79945, 9.79945, 9.79945, 9.79945, 9.79945, 9.79945, 9.79945, 9.79945, 10.0865, 9.79945
8.86384, 10, 10.0767, 9.76873, 3.4641, -0.0767031, 0, 9.79974, 9.76873, 9.76873, 9.76873, 9.76873, 9.76873, 9.76873, 9.76873, 9.76873, 9.76873, 9.76873, 9.76873, 9.76873, 9.76873, 10.0457, 9.76873
8.87173, 8, 10.0283, 9.73787, 3.16228, -2.02825, 0, 9.7616, 9.73787, 9.73787, 9.73787, 9.73787, 9.73787, 9.73787, 9.73787, 9.73787, 9.73787, 9.73787, 9.73787, 9.73787, 9.73787, 10.0045, 9.73787
8.87961, 12, 9.9814, 9.70684, 3.74166, 2.0186, 0, 9.72484, 9.70684, 9.70684, 9.70684, 9.70684, 9.70684, 9.70684, 9.70684, 9.70684, 9.70684, 9.70684, 9.70684, 9.70684, 9.70684, 9.9634, 9.70684
8.8875, 6, 9.93569, 9.67502, 2.82843, -3.93569, 0, 9.68857, 9.67502, 9.67502, 9.67502, 9.67502, 9.67502, 9.67502, 9.67502, 9.67502, 9.67502, 9.67502, 9.67502, 9.67502, 9.67502, 9.92215, 9.67502
8.89539, 14, 9.89135, 9.64248, 4, 4.10865, 0, 9.65259, 9.64248, 9.64248, 9.64248, 9.64248, 9.64248, 9.64248, 9.64248, 9.64248, 9.64248, 9.64248, 9.64248, 9.64248, 9.64248, 9.88125, 9.64248
8.90327, 12, 9.84891, 9.60961, 3.74166, 2.15109, 0, 9.61709, 9.60961, 9.60961, 9.60961, 9.60961, 9.60961, 9.60961, 9.60961, 9.60961, 9.60961, 9.60961, 9.60961, 9.60961, 9.60961, 9.84143, 9.60961
8.91116, 20, 9.80888, 9.5768, 4.69042, 10.1911, 0, 9.58228, 9.5768, 9.5768, 9.5768, 9.5768, 9.5768, 9.5768, 9.5768, 9.5768, 9.5768, 9.5768, 9.5768, 9.5768, 9.5768, 9.8034, 9.5768
8.91905, 12, 9.77135, 9.54404, 3.74166, 2.22865, 0, 9.54803, 9.54404, 9.54404, 9.54404, 9.54404, 9.54404, 9.54404, 9.54404, 9.54404, 9.54404, 9.54404, 9.54404, 9.54404, 9.54404, 9.76736, 9.54404
8.92693, 16, 9.7361, 9.51109, 4.24264, 6.2639, 0, 9.51397, 9.51109, 9.51109, 9.51109, 9.51109, 9.51109, 9.51109, 9.51109, 9.51109, 9.51109, 9.51109, 9.51109, 9.51109, 9.51109, 9.73322, 9.51109
8.93482, 12, 9.70277, 9.47759, 3.74166, 2.29723, 0, 9.47965, 9.47759, 9.47759, 9.47759, 9.47759, 9.47759, 9.47759, 9.47759, 9.47759, 9.47759, 9.47759, 9.47759, 9.47759, 9.47759, 9.70071, 9.47759
8.94271, 6, 9.67111, 9.44338, 2.82843, -3.67111, 0, 9.44485, 9.44338, 9.44338, 9.44338, 9.44338, 9.44338, 9.44338, 9.44338, 9.44338, 9.44338, 9.44338, 9.44338, 9.44338, 9.44338, 9.66965, 9.44338
8.95059, 14, 9.64138, 9.40886, 4, 4.35862, 0, 9.40989, 9.40886, 9.40886, 9.40886, 9.40886, 9.40886, 9.40886, 9.40886, 9.40886, 9.40886, 9.40886, 9.40886, 9.40886, 9.40886, 9.64034, 9.40886
8.95848, 8, 9.61374, 9.3744, 3.16228, -1.61374, 0, 9.37512, 9.3744, 9.3744, 9.3744, 9.3744, 9.3744, 9.3744, 9.3744, 9.3744, 9.3744, 9.3744, 9.3744, 9.3744, 9.3744, 9.61302, 9.3744
8.96636, 14, 9.58807, 9.34012, 4, 4.41193, 0, 9.34062, 9.34012, 9.34012, 9.34012, 9.34012, 9.34012, 9.34012, 9.34012, 9.34012, 9.34012, 9.34012, 9.34012, 9.34012, 9.34012, 9.58756, 9.34012
8.97425, 18, 9.56363, 9.30561, 4.47214, 8.43637, 0, 9.30596, 9.30561, 9.30561, 9.30561, 9.30561, 9.30561, 9.30561, 9.30561, 9.30561, 9.30561, 9.30561, 9.30561, 9.30561, 9.30561, 9.56328, 9.30561
8.98214, 20, 9.54002, 9.27082, 4.69042, 10.46, 0, 9.27106, 9.27082, 9.27082, 9.27082, 9.27082, 9.27082, 9.27082, 9.27082, 9.27082, 9.27082, 9.27082, 9.27082, 9.27082, 9.27082, 9.53978, 9.27082
8.99002, 4, 9.51649, 9.23535, 2.44949, -5.51649, 0, 9.23552, 9.23535, 9.23535, 9.23535, 9.23535, 9.23535, 9.23535, 9.23535, 9.23535, 9.23535, 9.23535, 9.23535, 9.23535, 9.23535, 9.51632, 9.23535
8.99791, 14, 9.493, 9.19958, 4, 4.507, 0, 9.1997, 9.19958, 9.19958, 9.19958, 9.19958, 9.19958, 9.19958, 9.19958, 9.19958, 9.19958, 9.19958, 9.19958, 9.19958, 9.19958, 9.49288, 9.19958
9.0058, 16, 9.46954, 9.16388, 4.24264, 6.53046, 0, 9.16396, 9.16388, 9.16388, 9.16388, 9.16388, 9.16388, 9.16388, 9.16388, 9.16388, 9.16388, 9.16388, 9.16388, 9.16388, 9.16388, 9.46945, 9.16388
9.01368, 10, 9.44594, 9.12848, 3.4641, 0.55406, 0, 9.12854, 9.12848, 9.12848, 9.12848, 9.12848, 9.12848, 9.12848, 9.12848, 9.12848, 9.12848, 9.12848, 9.12848, 9.12848, 9.12848, 9.44588, 9.12848
9.02157, 10, 9.42126, 9.09281, 3.4641, 0.578742, 0, 9.09286, 9.09281, 9.09281, 9.09281, 9.09281, 9.09281, 9.09281, 9.09281, 9.09281, 9.09281, 9.09281, 9.09281, 9.09281, 9.09281, 9.42121, 9.09281
9.02946, 28, 9.39543, 9.05715, 5.47723, 18.6046, 0, 9.05718, 9.05715, 9.05715, 9.05715, 9.05715, 9.05715, 9.05715, 9.05715, 9.05715, 9.05715, 9.05715, 9.05715, 9.05715, 9.05715, 9.3954, 9.05715
9.03734, 12, 9.36751, 9.02083, 3.74166, 2.63249, 0, 9.02085, 9.02083, 9.02083, 9.02083, 9.02083, 9.02083, 9.02083, 9.02083, 9.02083, 9.02083, 9.02083, 9.02083, 9.02083, 9.02083, 9.36748, 9.02083
9.04523, 2, 9.3376, 8.98422, 2, -7.3376, 0, 8.98425, 8.98422, 8.98422, 8.98422, 8.98422, 8.98422, 8.98422, 8.98422, 8.98422, 8.98422, 8.98422, 8.98422, 8.98422, 8.98422, 9.33758, 8.98422
9.05311, 12, 9.30589, 8.94769, 3.74166, 2.69411, 0, 8.94771, 8.94769, 8.94769, 8.94769, 8.94769, 8.94769, 8.94769, 8.94769, 8.94769, 8.94769, 8.94769, 8.94769, 8.94769, 8.94769, 9.30587, 8.94769
9.061, 10, 9.2726, 8.9116, 3.4641, 0.727405, 0, 8.91162, 8.9116, 8.9116, 8.9116, 8.9116, 8.9116, 8.9116, 8.9116, 8.9116, 8.9116, 8.9116, 8.9116, 8.9116, 8.9116, 9.27258, 8.9116
9.06889, 10, 9.2369, 8.87518, 3.4641, 0.763103, 0, 8.8752, 8.87518, 8.87518, 8.87518, 8.87518, 8.87518, 8.87518, 8.87518, 8.87518, 8.87518, 8.87518, 8.87518, 8.87518, 8.87518, 9.23688, 8.87518
9.07677, 16, 9.19918, 8.83884, 4.24264, 6.80082, 0, 8.83886, 8.83884, 8.83884, 8.83884, 8.83884, 8.83884, 8.83884, 8.83884, 8.83884, 8.83884, 8.83884, 8.83884, 8.83884, 8.83884, 9.19917, 8.83884
9.08466, 12, 9.15914, 8.8022, 3.74166, 2.84086, 0, 8.80222, 8.8022, 8.8022, 8.8022, 8.8022, 8.8022, 8.8022, 8.8022, 8.8022, 8.8022, 8.8022, 8.8022, 8.8022, 8.8022, 9.15912, 8.8022
9.09255, 12, 9.11684, 8.76523, 3.74166, 2.88316, 0, 8.76525, 8.76523, 8.76523, 8.76523, 8.76523, 8.76523, 8.76523, 8.76523, 8.76523, 8.76523, 8.76523, 8.76523, 8.76523, 8.76523, 9.11682, 8.76523
9.10043, 10, 9.07284, 8.72834, 3.4641, 0.927158, 0, 8.72836, 8.72834, 8.72834, 8.72834, 8.72834, 8.72834, 8.72834, 8.72834, 8.72834, 8.72834, 8.72834, 8.72835, 8.72834, 8.72834, 9.07282, 8.72834
9.10832, 18, 9.02778, 8.69197, 4.47214, 8.97222, 0, 8.69198, 8.69197, 8.69197, 8.69197, 8.69197, 8.69197, 8.69197, 8.69197, 8.69197, 8.69197, 8.69197, 8.69197, 8.69197, 8.69197, 9.02776, 8.69197
9.1162, 12, 8.98099, 8.65521, 3.74166, 3.01901, 0, 8.65523, 8.65521, 8.65521, 8.65521, 8.65521, 8.65521, 8.65521, 8.65521, 8.65521, 8.65521, 8.65521, 8.65522, 8.65521, 8.65521, 8.98097, 8.65521
9.12409, 6, 8.93317, 8.61854, 2.82843, -2.93317, 0, 8.61856, 8.61854, 8.61854, 8.61854, 8.61854, 8.61854, 8.61854, 8.61854, 8.61854, 8.61854, 8.61854, 8.61854, 8.61854, 8.61854, 8.93316, 8.61854
9.13198, 18, 8.88465, 8.58203, 4.47214, 9.11535, 0, 8.58204, 8.58203, 8.58203, 8.58203, 8.58203, 8.58203, 8.58203, 8.58203, 8.58203, 8.58203, 8.58203, 8.58203, 8.58203, 8.58203, 8.88464, 8.58203
9.13986, 10, 8.83514, 8.54512, 3.4641, 1.16486, 0, 8.54514, 8.54512, 8.54512, 8.54512, 8.54512, 8.54512, 8.54512, 8.54512, 8.54512, 8.54512, 8.54512, 8.54512, 8.54512, 8.54512, 8.83512, 8.54512
