   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_305.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.599769, 2, 4.22308e-05, 1.93427e-06, 2, 1.99996, 2.17346e-06, 1.93427e-06, 1.9343e-06, 1.93582e-06, 9.22183e-06, 2.1222e-06, 1.93822e-06, 2.19075e-06, 3.18672e-06, 4.25756e-06, 2.03917e-06, 1.10118e-05, 1.9599e-06, 1.9542e-06, 1.96424e-06, 1.93427e-06, 2.46986e-06, 1.93428e-06, 2.0772e-05, 1.93427e-06, 1.93427e-06, 2.04706e-06
0.607651, 0, 6.95635e-05, 3.67705e-06, 1.41421, -6.95635e-05, 4.13162e-06, 3.67705e-06, 3.67711e-06, 3.67999e-06, 1.75269e-05, 4.03421e-06, 3.68456e-06, 4.16448e-06, 6.26722e-06, 8.09241e-06, 3.87641e-06, 2.09288e-05, 3.71062e-06, 3.71493e-06, 3.73401e-06, 3.67705e-06, 4.46101e-06, 3.67707e-06, 2.88206e-05, 3.67705e-06, 3.67705e-06, 3.8914e-06
0.615532, 0, 0.000116475, 6.82782e-06, 1.41421, -0.000116475, 7.67167e-06, 6.82782e-06, 6.82793e-06, 6.83328e-06, 3.25379e-05, 7.49082e-06, 6.84176e-06, 7.73265e-06, 1.20892e-05, 1.50242e-05, 7.19789e-06, 3.88529e-05, 6.87159e-06, 6.89814e-06, 6.93356e-06, 6.82782e-06, 7.96665e-06, 6.82786e-06, 4.07243e-05, 6.82782e-06, 6.82782e-06, 7.22572e-06
0.623413, 0, 0.000196574, 1.23864e-05, 1.41421, -0.000196574, 1.39167e-05, 1.23864e-05, 1.23866e-05, 1.23963e-05, 5.90131e-05, 1.35888e-05, 1.24116e-05, 1.40273e-05, 2.28811e-05, 2.7251e-05, 1.30575e-05, 7.04658e-05, 1.24432e-05, 1.25139e-05, 1.25781e-05, 1.23864e-05, 1.40293e-05, 1.23864e-05, 5.86871e-05, 1.23864e-05, 1.23864e-05, 1.3108e-05
0.631294, 0, 0.000331894, 2.19567e-05, 1.41421, -0.000331894, 2.46686e-05, 2.19567e-05, 2.1957e-05, 2.19742e-05, 0.000104584, 2.40875e-05, 2.20015e-05, 2.48646e-05, 4.25073e-05, 4.82983e-05, 2.3146e-05, 0.000124879, 2.20302e-05, 2.21827e-05, 2.22965e-05, 2.19567e-05, 2.43123e-05, 2.19568e-05, 8.61757e-05, 2.19567e-05, 2.19567e-05, 2.32355e-05
0.639176, 0, 0.000557258, 3.80389e-05, 1.41421, -0.000557258, 4.27357e-05, 3.80389e-05, 3.80395e-05, 3.80693e-05, 0.000181139, 4.17292e-05, 3.81165e-05, 4.30751e-05, 7.75324e-05, 8.36594e-05, 4.00987e-05, 0.000216288, 3.81336e-05, 3.84303e-05, 3.86275e-05, 3.80389e-05, 4.13983e-05, 3.80392e-05, 0.000128555, 3.80389e-05, 3.80389e-05, 4.02536e-05
0.647057, 0, 0.000926353, 6.4419e-05, 1.41421, -0.000926353, 7.23702e-05, 6.4419e-05, 6.442e-05, 6.44704e-05, 0.000306675, 7.06662e-05, 6.45503e-05, 7.29449e-05, 0.000138881, 0.000141651, 6.79061e-05, 0.000366179, 6.45406e-05, 6.50816e-05, 6.54154e-05, 6.4419e-05, 6.91883e-05, 6.44194e-05, 0.000193948, 6.4419e-05, 6.4419e-05, 6.81683e-05
0.654938, 0, 0.00151986, 0.000106663, 1.41421, -0.00151986, 0.000119823, 0.000106663, 0.000106664, 0.000106748, 0.000507636, 0.000117003, 0.00010688, 0.000120774, 0.000244359, 0.000234493, 0.000112434, 0.000606125, 0.000106818, 0.000107759, 0.000108312, 0.000106663, 0.000113408, 0.000106663, 0.000294361, 0.000106663, 0.000106663, 0.000112868
0.66282, 0, 0.00245599, 0.000172708, 1.41421, -0.00245599, 0.000194009, 0.000172708, 0.00017271, 0.000172845, 0.000821714, 0.000189444, 0.000173059, 0.000195549, 0.000422366, 0.000379612, 0.000182049, 0.000981125, 0.000172906, 0.000174483, 0.000175377, 0.000172708, 0.000182215, 0.000172709, 0.00044709, 0.000172708, 0.000172708, 0.000182752
0.670701, 0, 0.00390347, 0.000273531, 1.41421, -0.00390347, 0.000307254, 0.000273531, 0.000273536, 0.000273749, 0.001301, 0.000300027, 0.000274088, 0.000309692, 0.000717224, 0.000601091, 0.000288321, 0.00155338, 0.000273784, 0.000276342, 0.000277757, 0.000273531, 0.000286891, 0.000273533, 0.000676394, 0.000273531, 0.000273531, 0.000289433
0.678582, 0, 0.00609703, 0.000423834, 1.41421, -0.00609703, 0.000476066, 0.000423834, 0.000423841, 0.000424172, 0.00201523, 0.000464873, 0.000424697, 0.000479841, 0.00119654, 0.000931172, 0.000446741, 0.00240611, 0.000424156, 0.000428187, 0.00043038, 0.000423834, 0.000442548, 0.000423837, 0.00101535, 0.000423834, 0.000423834, 0.000448464
0.686464, 0, 0.0093548, 0.000642669, 1.41421, -0.0093548, 0.000721835, 0.000642669, 0.000642679, 0.000643181, 0.00305468, 0.00070487, 0.000643977, 0.000727557, 0.00196104, 0.00141162, 0.000677388, 0.00364713, 0.000643077, 0.000649266, 0.000652591, 0.000642669, 0.000668786, 0.000642673, 0.00150782, 0.000642669, 0.000642669, 0.00068
0.694345, 0, 0.0140964, 0.000953864, 1.41421, -0.0140964, 0.00107131, 0.000953864, 0.000953879, 0.000954624, 0.00453219, 0.00104614, 0.000955804, 0.0010798, 0.00315709, 0.00209463, 0.00100537, 0.00541111, 0.000954378, 0.000963651, 0.000968585, 0.000953864, 0.000990145, 0.000953869, 0.00221025, 0.000953864, 0.000953864, 0.00100925
0.702226, 0, 0.0208607, 0.00138615, 1.41421, -0.0208607, 0.00155674, 0.00138615, 0.00138617, 0.00138725, 0.00658367, 0.00152018, 0.00138897, 0.00156907, 0.0049919, 0.00304311, 0.00146096, 0.0078603, 0.0013868, 0.00140036, 0.00140753, 0.00138615, 0.00143626, 0.00138616, 0.00319322, 0.00138615, 0.00138615, 0.00146659
0.710108, 0, 0.030321, 0.00197279, 1.41421, -0.030321, 0.00221546, 0.00197279, 0.00197282, 0.00197436, 0.00936634, 0.00216346, 0.0019768, 0.002233, 0.00775086, 0.00432984, 0.00207922, 0.0111824, 0.0019736, 0.00199301, 0.00200322, 0.00197279, 0.00204152, 0.0019728, 0.00454251, 0.00197279, 0.00197279, 0.00208723
0.717989, 0, 0.0432935, 0.00275061, 1.41421, -0.0432935, 0.00308878, 0.00275061, 0.00275066, 0.0027528, 0.0130539, 0.00301631, 0.0027562, 0.00311322, 0.0118154, 0.00603528, 0.00289892, 0.0155847, 0.00275162, 0.00277879, 0.00279303, 0.00275061, 0.00284405, 0.00275063, 0.00635947, 0.00275061, 0.00275061, 0.0029101
0.72587, 0, 0.0607393, 0.00375832, 1.41421, -0.0607393, 0.00422014, 0.00375832, 0.00375838, 0.00376131, 0.0178289, 0.00412117, 0.00376595, 0.00425351, 0.0176796, 0.00824393, 0.00396085, 0.0212849, 0.00375957, 0.0037968, 0.00381627, 0.00375832, 0.00388405, 0.00375834, 0.00876094, 0.00375832, 0.00375832, 0.00397613
0.733751, 0, 0.083753, 0.00503412, 1.41421, -0.083753, 0.00565237, 0.00503412, 0.0050342, 0.00503812, 0.0238708, 0.00551987, 0.00504433, 0.00569705, 0.0259613, 0.0110391, 0.00530525, 0.0284975, 0.00503566, 0.00508563, 0.00511175, 0.00503412, 0.00520132, 0.00503415, 0.0118789, 0.00503412, 0.00503412, 0.00532575
0.741633, 0, 0.113536, 0.00661265, 1.41421, -0.113536, 0.00742431, 0.00661265, 0.00661276, 0.00661791, 0.031342, 0.00725037, 0.00662606, 0.00748297, 0.0374037, 0.0144961, 0.00696861, 0.0374162, 0.00661453, 0.00668027, 0.00671468, 0.00661265, 0.00683209, 0.00661269, 0.0158606, 0.00661265, 0.00661265, 0.00699558
0.749514, 0, 0.151356, 0.0085216, 1.41421, -0.151356, 0.00956698, 0.0085216, 0.00852174, 0.00852837, 0.0403719, 0.00934295, 0.00853887, 0.00964253, 0.0528624, 0.018675, 0.00898006, 0.048195, 0.00852387, 0.00860868, 0.0086532, 0.0085216, 0.00880543, 0.00852166, 0.0208698, 0.0085216, 0.0085216, 0.00901492
0.757395, 0, 0.198484, 0.0107782, 1.41421, -0.198484, 0.0120996, 0.0107782, 0.0107783, 0.0107867, 0.0510397, 0.0118164, 0.0108, 0.0121951, 0.0732723, 0.0236127, 0.0113577, 0.0609288, 0.0107809, 0.0108882, 0.0109449, 0.0107782, 0.0111396, 0.0107782, 0.0270914, 0.0107782, 0.0107782, 0.011402
0.765277, 2, 0.256116, 0.0133858, 2, 1.74388, 0.015026, 0.0133858, 0.013386, 0.0133964, 0.0633597, 0.0146745, 0.0134129, 0.0151445, 0.09959, 0.0293162, 0.0141051, 0.0756345, 0.013389, 0.0135223, 0.0135934, 0.0133858, 0.0138384, 0.0133859, 0.034739, 0.0133858, 0.0133858, 0.0141605
0.773158, 0, 0.325283, 0.0163316, 1.41421, -0.325283, 0.0183317, 0.0163316, 0.0163318, 0.0163445, 0.0772698, 0.017903, 0.0163646, 0.0184762, 0.13271, 0.0357565, 0.0172087, 0.0922377, 0.0163353, 0.016498, 0.016586, 0.0163316, 0.0168887, 0.0163317, 0.0440687, 0.0163316, 0.0163316, 0.017277
0.781039, 0, 0.406749, 0.0195852, 1.41421, -0.406749, 0.0219825, 0.0195852, 0.0195855, 0.0196007, 0.0926254, 0.0214687, 0.0196248, 0.0221557, 0.173358, 0.042867, 0.0206365, 0.110566, 0.0195895, 0.0197845, 0.0198922, 0.0195852, 0.0202586, 0.0195853, 0.0553968, 0.0195852, 0.0195852, 0.0207197
0.78892, 0, 0.500914, 0.0230987, 1.41421, -0.500914, 0.0259247, 0.0230987, 0.0230991, 0.023117, 0.109201, 0.0253191, 0.0231454, 0.026129, 0.221966, 0.0505428, 0.0243381, 0.13035, 0.0231037, 0.0233335, 0.0234644, 0.0230987, 0.0238977, 0.0230988, 0.0691239, 0.0230987, 0.0230987, 0.0244383
0.796802, 0, 0.60772, 0.0268085, 1.41421, -0.60772, 0.030087, 0.0268085, 0.0268089, 0.0268297, 0.126697, 0.0293844, 0.0268626, 0.0303239, 0.27854, 0.0586451, 0.0282463, 0.151233, 0.0268141, 0.0270806, 0.0272389, 0.0268085, 0.0277387, 0.0268086, 0.0857588, 0.0268085, 0.0268085, 0.0283662
0.804683, 0, 0.726592, 0.0306384, 1.41421, -0.726592, 0.034384, 0.0306384, 0.0306388, 0.0306626, 0.144759, 0.0335813, 0.0307002, 0.0346547, 0.342545, 0.0670083, 0.032281, 0.17279, 0.0306447, 0.0309487, 0.0311404, 0.0306384, 0.0317006, 0.0306385, 0.105942, 0.0306384, 0.0306384, 0.0324239
0.812564, 0, 0.856404, 0.0345041, 1.41421, -0.856404, 0.0387214, 0.0345041, 0.0345046, 0.0345314, 0.162995, 0.0378176, 0.0345737, 0.0390261, 0.412814, 0.0754498, 0.0363536, 0.194556, 0.034511, 0.0348526, 0.0350859, 0.0345041, 0.0356937, 0.0345043, 0.130459, 0.0345041, 0.0345041, 0.0365237
0.820446, 2, 0.995482, 0.0383185, 2, 1.00452, 0.0430016, 0.0383185, 0.0383191, 0.0383488, 0.181003, 0.041998, 0.0383959, 0.0433401, 0.48751, 0.0837818, 0.0403723, 0.216049, 0.0383261, 0.0387043, 0.0389908, 0.0383185, 0.0396249, 0.0383187, 0.160237, 0.0383185, 0.0383185, 0.0405756
0.828327, 0, 1.14167, 0.0419975, 1.41421, -1.14167, 0.0471307, 0.0419975, 0.0419981, 0.0420307, 0.198396, 0.0460306, 0.0420823, 0.0475017, 0.564161, 0.0918234, 0.0442487, 0.236811, 0.0420057, 0.0424186, 0.0427751, 0.0419975, 0.0434042, 0.0419977, 0.196321, 0.0419975, 0.0419975, 0.0444932
0.836208, 2, 1.29242, 0.0454646, 2, 0.707578, 0.0510234, 0.0454646, 0.0454654, 0.0455006, 0.214827, 0.0498321, 0.0455564, 0.0514251, 0.639762, 0.0994115, 0.0479024, 0.256427, 0.0454734, 0.0459181, 0.0463685, 0.0454646, 0.04695, 0.0454649, 0.239812, 0.0454646, 0.0454646, 0.0481996
0.84409, 6, 1.44492, 0.048656, 2.82843, 4.55508, 0.0546084, 0.048656, 0.0486568, 0.0486945, 0.230011, 0.0533328, 0.0487543, 0.0550386, 0.710961, 0.106411, 0.0512665, 0.274556, 0.0486653, 0.0491379, 0.049716, 0.048656, 0.0501941, 0.0486563, 0.291778, 0.048656, 0.048656, 0.0516319
0.851971, 0, 1.59623, 0.0515232, 1.41421, -1.59623, 0.0578319, 0.0515232, 0.051524, 0.051564, 0.243733, 0.0564799, 0.0516274, 0.0582878, 0.774302, 0.112719, 0.0542899, 0.290945, 0.0515329, 0.052029, 0.052781, 0.0515232, 0.0530854, 0.0515235, 0.353125, 0.0515232, 0.0515232, 0.0547449
0.859852, 2, 1.74346, 0.0540347, 2, 0.256536, 0.0606591, 0.0540347, 0.0540356, 0.0540776, 0.255861, 0.0592394, 0.0541441, 0.0611377, 0.826515, 0.118274, 0.0569398, 0.305434, 0.0540448, 0.0545591, 0.0555477, 0.0540347, 0.0555914, 0.054035, 0.424446, 0.0540347, 0.0540347, 0.0575131
0.867733, 2, 1.88387, 0.0561765, 2, 0.116134, 0.0630747, 0.0561765, 0.0561774, 0.0562212, 0.266339, 0.0615962, 0.0562905, 0.0635729, 0.864802, 0.123046, 0.0592016, 0.31796, 0.0561869, 0.0567139, 0.0580218, 0.0561765, 0.0576989, 0.0561769, 0.505855, 0.0561765, 0.0561765, 0.0599314
0.875615, 2, 2.01494, 0.0579507, 2, -0.0149374, 0.0650813, 0.0579507, 0.0579516, 0.0579968, 0.275188, 0.0635528, 0.0580685, 0.0655961, 0.887106, 0.127045, 0.0610776, 0.328547, 0.0579612, 0.058495, 0.0602295, 0.0579507, 0.0594124, 0.057951, 0.596825, 0.0579507, 0.0579507, 0.0620144
0.883496, 8, 2.13447, 0.0593733, 3.16228, 5.86553, 0.0666973, 0.0593733, 0.0593742, 0.0594207, 0.282488, 0.0651269, 0.0594942, 0.0672255, 0.892304, 0.130307, 0.0625848, 0.33729, 0.0593839, 0.0599184, 0.0622153, 0.0593733, 0.060752, 0.0593736, 0.696063, 0.0593733, 0.0593733, 0.0637949
0.891377, 2, 2.24055, 0.0604715, 2, -0.240546, 0.0679533, 0.0604715, 0.0604725, 0.06052, 0.288366, 0.0663484, 0.0605951, 0.068492, 0.880317, 0.13289, 0.0637519, 0.344342, 0.0604821, 0.0610114, 0.0640395, 0.0604715, 0.0617498, 0.0604719, 0.801437, 0.0604715, 0.0604715, 0.0653222
0.899259, 2, 2.33154, 0.0612808, 2, -0.331536, 0.0688891, 0.0612808, 0.0612818, 0.0613301, 0.292981, 0.0672559, 0.0614065, 0.0694352, 0.852113, 0.134871, 0.064616, 0.349892, 0.0612913, 0.0618096, 0.0657739, 0.0612808, 0.0624467, 0.0612812, 0.909975, 0.0612808, 0.0612808, 0.0666608
0.90714, 0, 2.40605, 0.0618417, 1.41421, -2.40605, 0.06955, 0.0618417, 0.0618427, 0.0618915, 0.296509, 0.0678932, 0.0619689, 0.0701005, 0.809604, 0.136335, 0.0652195, 0.354149, 0.0618519, 0.0623537, 0.0674991, 0.0618417, 0.0628886, 0.061842, 1.01797, 0.0618417, 0.0618417, 0.0678885
0.915021, 0, 2.46291, 0.0621967, 1.41421, -2.46291, 0.069984, 0.0621967, 0.0621977, 0.062247, 0.299129, 0.0683067, 0.0623252, 0.0705352, 0.755456, 0.137367, 0.0656071, 0.357326, 0.0622067, 0.062687, 0.0692998, 0.0621967, 0.0631235, 0.0621971, 1.12116, 0.0621967, 0.0621967, 0.0690971
0.922903, 2, 2.50118, 0.0623889, 2, -0.501177, 0.0702396, 0.0623889, 0.06239, 0.0624396, 0.301015, 0.0685426, 0.0625183, 0.0707871, 0.692837, 0.138054, 0.0658238, 0.359628, 0.0623987, 0.0628532, 0.0712621, 0.0623889, 0.0631986, 0.0623893, 1.21502, 0.0623889, 0.0623889, 0.0703921
0.930784, 2, 2.52016, 0.0624596, 2, -0.520159, 0.0703634, 0.0624596, 0.0624606, 0.0625105, 0.302326, 0.0686452, 0.0625896, 0.0709013, 0.625133, 0.138475, 0.0659122, 0.361243, 0.0624689, 0.0628941, 0.07347, 0.0624596, 0.0631587, 0.0624599, 1.29507, 0.0624596, 0.0624596, 0.0718941
0.938665, 4, 2.51953, 0.062447, 2.44949, 1.48047, 0.0703998, 0.062447, 0.062448, 0.0624981, 0.303203, 0.0686556, 0.0625775, 0.0709201, 0.55567, 0.138702, 0.0659124, 0.362339, 0.062456, 0.0628491, 0.0760049, 0.062447, 0.0630447, 0.0624474, 1.35726, 0.062447, 0.062447, 0.0737398
0.946546, 2, 2.4994, 0.062386, 2, -0.499398, 0.0703902, 0.0623859, 0.062387, 0.0624372, 0.303767, 0.0686107, 0.0625168, 0.0708811, 0.487478, 0.1388, 0.0658604, 0.363056, 0.0623946, 0.062754, 0.0789382, 0.062386, 0.0628928, 0.0623863, 1.39833, 0.062386, 0.062386, 0.0760824
0.954428, 0, 2.46047, 0.0623073, 1.41421, -2.46047, 0.0703727, 0.0623073, 0.0623084, 0.0623587, 0.304119, 0.0685431, 0.0624384, 0.0708176, 0.423109, 0.13882, 0.065788, 0.363514, 0.0623155, 0.0626406, 0.0823369, 0.0623073, 0.0627345, 0.0623077, 1.41608, 0.0623073, 0.0623073, 0.0790898
0.962309, 2, 2.4041, 0.0622377, 2, -0.404097, 0.0703827, 0.0622376, 0.0622387, 0.0622891, 0.30434, 0.0684809, 0.0623689, 0.0707581, 0.364522, 0.138809, 0.0657225, 0.363805, 0.0622455, 0.0625364, 0.0862602, 0.0622377, 0.0625961, 0.0622381, 1.4096, 0.0622377, 0.0622377, 0.0829412
0.97019, 6, 2.33236, 0.0621996, 2.82843, 3.66764, 0.0704536, 0.0621995, 0.0622006, 0.062251, 0.304493, 0.0684478, 0.0623309, 0.0707268, 0.313047, 0.138801, 0.0656872, 0.364006, 0.0622071, 0.0624651, 0.090762, 0.0621996, 0.0624997, 0.0622, 1.37935, 0.0621996, 0.0621996, 0.0878191
0.978072, 2, 2.24802, 0.0622115, 2, -0.248016, 0.0706171, 0.0622114, 0.0622125, 0.062263, 0.304629, 0.0684629, 0.0623429, 0.070743, 0.269398, 0.138826, 0.0657009, 0.364172, 0.0622188, 0.0624462, 0.095896, 0.0622115, 0.0624627, 0.0622119, 1.32711, 0.0622115, 0.0622115, 0.0938983
0.985953, 2, 2.15444, 0.0622881, 2, -0.154442, 0.0709048, 0.0622879, 0.0622891, 0.0623396, 0.304785, 0.0685415, 0.0624196, 0.0708224, 0.233749, 0.138905, 0.0657786, 0.364346, 0.0622953, 0.0624952, 0.101725, 0.0622881, 0.0624987, 0.0622885, 1.25583, 0.0622881, 0.0622881, 0.10133
0.993834, 4, 2.05544, 0.0624404, 2.44949, 1.94456, 0.0713489, 0.0624402, 0.0624415, 0.0624919, 0.304986, 0.0686951, 0.0625719, 0.0709765, 0.205821, 0.139054, 0.0659316, 0.364558, 0.0624476, 0.0626242, 0.108341, 0.0624404, 0.0626174, 0.0624408, 1.16936, 0.0624404, 0.0624404, 0.110224
1.00172, 2, 1.95507, 0.062676, 2, 0.0449269, 0.0719842, 0.0626757, 0.062677, 0.0627275, 0.305251, 0.0689315, 0.0628075, 0.0712131, 0.185, 0.139284, 0.0661677, 0.364827, 0.0626833, 0.0628415, 0.115894, 0.062676, 0.0628252, 0.0626764, 1.07215, 0.062676, 0.062676, 0.120627
1.0096, 0, 1.85742, 0.0629993, 1.41421, -1.85742, 0.0728498, 0.0629988, 0.0630003, 0.0630508, 0.305592, 0.0692552, 0.0631308, 0.071537, 0.17044, 0.1396, 0.0664912, 0.365168, 0.0630068, 0.0631528, 0.124652, 0.0629993, 0.0631255, 0.0629996, 0.968848, 0.0629993, 0.0629993, 0.132505
1.01748, 0, 1.76643, 0.0634116, 1.41421, -1.76643, 0.0739928, 0.063411, 0.0634127, 0.0634631, 0.306015, 0.0696678, 0.0635431, 0.0719497, 0.16116, 0.140006, 0.0669037, 0.365586, 0.0634195, 0.0635606, 0.135089, 0.0634116, 0.0635188, 0.063412, 0.864002, 0.0634116, 0.0634116, 0.145724
1.02536, 6, 1.68584, 0.0639117, 2.82843, 4.31416, 0.0754712, 0.0639109, 0.0639127, 0.0639632, 0.306521, 0.0701681, 0.0640432, 0.07245, 0.156128, 0.140501, 0.0674039, 0.36608, 0.0639203, 0.064065, 0.148032, 0.0639117, 0.064003, 0.0639121, 0.761729, 0.0639117, 0.0639117, 0.160039
1.03324, 0, 1.61926, 0.064496, 1.41421, -1.61926, 0.0773601, 0.0644949, 0.064497, 0.0645475, 0.307109, 0.0707524, 0.0646275, 0.0730344, 0.154321, 0.141081, 0.0679882, 0.366647, 0.0645055, 0.0646642, 0.164893, 0.064496, 0.064574, 0.0644964, 0.665502, 0.064496, 0.064496, 0.175094
1.04112, 0, 1.57039, 0.0651586, 1.41421, -1.57039, 0.0797576, 0.0651571, 0.0651596, 0.0652101, 0.307773, 0.0714151, 0.0652901, 0.0736971, 0.15477, 0.14174, 0.0686508, 0.367277, 0.0651694, 0.0653547, 0.188003, 0.0651586, 0.0652253, 0.065159, 0.578006, 0.0651586, 0.0651586, 0.19043
1.049, 4, 1.54356, 0.0658922, 2.44949, 2.45644, 0.082792, 0.0658902, 0.0658932, 0.0659437, 0.308508, 0.0721487, 0.0660237, 0.0744307, 0.1566, 0.142471, 0.0693844, 0.367959, 0.0659047, 0.0661317, 0.221112, 0.0658922, 0.0659493, 0.0658926, 0.501084, 0.0658922, 0.0658922, 0.205502
1.05688, 8, 1.54446, 0.0666878, 3.16228, 6.45554, 0.08663, 0.0666851, 0.0666888, 0.0667393, 0.309304, 0.0729443, 0.0668193, 0.0752263, 0.159045, 0.143264, 0.07018, 0.368675, 0.0667025, 0.0669894, 0.270062, 0.0666878, 0.0667367, 0.0666882, 0.43575, 0.0666878, 0.0666878, 0.219712
1.06477, 0, 1.58121, 0.0675354, 1.41421, -1.58121, 0.0914827, 0.0675319, 0.0675364, 0.0675869, 0.310152, 0.0737919, 0.0676669, 0.0760739, 0.161471, 0.144111, 0.0710276, 0.369403, 0.067553, 0.0679218, 0.343689, 0.0675354, 0.0675773, 0.0675358, 0.382285, 0.0675354, 0.0675354, 0.232449
1.07265, 6, 1.66564, 0.0684242, 2.82843, 4.33436, 0.0976103, 0.0684196, 0.0684252, 0.0684757, 0.311041, 0.0746807, 0.0685557, 0.0769627, 0.163376, 0.144998, 0.0719164, 0.370118, 0.0684455, 0.0689222, 0.454958, 0.0684242, 0.06846, 0.0684246, 0.340349, 0.0684242, 0.0684242, 0.24313
1.08053, 6, 1.81483, 0.0693426, 2.82843, 4.18517, 0.10532, 0.0693365, 0.0693436, 0.0693941, 0.311959, 0.0755991, 0.0694741, 0.0778811, 0.1644, 0.145916, 0.0728348, 0.370791, 0.0693686, 0.0699838, 0.622278, 0.0693426, 0.0693732, 0.069343, 0.309138, 0.0693426, 0.0693426, 0.251251
1.08841, 4, 2.05273, 0.0702786, 2.44949, 1.94727, 0.114959, 0.0702707, 0.0702796, 0.0703301, 0.312896, 0.0765351, 0.0704101, 0.0788171, 0.164319, 0.146852, 0.0737708, 0.371386, 0.0703107, 0.0710998, 0.87097, 0.0702786, 0.0703047, 0.070279, 0.287522, 0.0702786, 0.0702786, 0.256423
1.09629, 4, 2.41172, 0.0712197, 2.44949, 1.58828, 0.126897, 0.0712094, 0.0712208, 0.0712712, 0.313837, 0.0774763, 0.0713512, 0.0797583, 0.16304, 0.147793, 0.074712, 0.371864, 0.0712596, 0.072263, 1.23465, 0.0712197, 0.0712419, 0.0712201, 0.274188, 0.0712197, 0.0712197, 0.258405
1.10417, 14, 2.93377, 0.0721531, 4, 11.0662, 0.141492, 0.0721398, 0.0721541, 0.0722046, 0.31477, 0.0784096, 0.0722846, 0.0806917, 0.160579, 0.148726, 0.0756453, 0.372183, 0.0722031, 0.0734658, 1.75636, 0.0721531, 0.0721719, 0.0721535, 0.267757, 0.0721531, 0.0721531, 0.257126
1.11205, 6, 3.67106, 0.0730654, 2.82843, 2.32894, 0.159061, 0.0730484, 0.0730665, 0.073117, 0.315682, 0.079322, 0.0731969, 0.081604, 0.157051, 0.149638, 0.0765577, 0.372297, 0.0731283, 0.0747003, 2.48904, 0.0730654, 0.0730813, 0.0730658, 0.266868, 0.0730654, 0.0730654, 0.252689
1.11993, 8, 4.68526, 0.0739426, 3.16228, 3.31474, 0.179818, 0.0739208, 0.0739437, 0.0739942, 0.31656, 0.0801992, 0.0740742, 0.0824812, 0.152638, 0.150515, 0.0774349, 0.372162, 0.0740223, 0.0759572, 3.49498, 0.0739426, 0.073956, 0.073943, 0.270253, 0.0739426, 0.0739426, 0.245357
1.12782, 4, 6.04567, 0.0747703, 2.44949, -2.04567, 0.20383, 0.0747425, 0.0747713, 0.0748218, 0.317387, 0.0810269, 0.0749018, 0.0833089, 0.147568, 0.151343, 0.0782625, 0.371735, 0.0748716, 0.0772266, 4.84386, 0.0747703, 0.0747815, 0.0747707, 0.276769, 0.0747703, 0.0747703, 0.235534
1.1357, 4, 7.82515, 0.0755331, 2.44949, -3.82515, 0.230958, 0.0754979, 0.0755341, 0.0755846, 0.31815, 0.0817896, 0.0756646, 0.0840716, 0.142087, 0.152106, 0.0790253, 0.370976, 0.0756624, 0.0784969, 6.60889, 0.0755331, 0.0755424, 0.0755334, 0.285424, 0.0755331, 0.0755331, 0.223724
1.14358, 2, 10.0943, 0.0762148, 2, -8.0943, 0.260812, 0.0761705, 0.0762158, 0.0762663, 0.318832, 0.0824713, 0.0763463, 0.0847533, 0.136436, 0.152787, 0.079707, 0.369857, 0.0763802, 0.0797549, 8.86102, 0.0762148, 0.0762226, 0.0762151, 0.295378, 0.0762148, 0.0762148, 0.210494
1.15146, 18, 12.9135, 0.0767983, 4.47214, 5.08649, 0.292726, 0.0767429, 0.0767994, 0.0768499, 0.319415, 0.0830549, 0.0769299, 0.0853369, 0.130831, 0.153371, 0.0802906, 0.368362, 0.0770101, 0.0809858, 11.6612, 0.0767983, 0.0768048, 0.0767987, 0.305938, 0.0767983, 0.0767983, 0.196423
1.15934, 32, 16.3237, 0.0772662, 5.83095, 15.6763, 0.325755, 0.0771971, 0.0772672, 0.0773177, 0.319883, 0.0835228, 0.0773977, 0.0858048, 0.125447, 0.153839, 0.0807584, 0.366494, 0.0775367, 0.0821734, 15.0509, 0.0772662, 0.0772715, 0.0772666, 0.31654, 0.0772662, 0.0772662, 0.182068
1.16722, 18, 20.3364, 0.0776002, 4.47214, -2.33644, 0.358704, 0.0775144, 0.0776012, 0.0776517, 0.320217, 0.0838567, 0.0777317, 0.0861387, 0.120414, 0.154173, 0.0810924, 0.364278, 0.0779448, 0.0833001, 19.0427, 0.0776002, 0.0776045, 0.0776006, 0.326731, 0.0776002, 0.0776002, 0.167922
1.1751, 32, 24.9237, 0.077782, 5.83095, 7.07627, 0.390188, 0.0776761, 0.077783, 0.0778335, 0.320399, 0.0840385, 0.0779135, 0.0863205, 0.11581, 0.154354, 0.0812742, 0.361767, 0.0782185, 0.0843476, 23.6097, 0.077782, 0.0777855, 0.0777824, 0.336141, 0.077782, 0.077782, 0.154393
