   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_96.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.600433, 0, 0.000163625, 3.39306e-05, 1.41421, -0.000163625, 3.39306e-05, 3.39315e-05, 3.39328e-05, 3.39752e-05, 3.39849e-05, 3.39388e-05, 3.39843e-05, 3.39466e-05, 3.53366e-05, 3.47506e-05, 3.42491e-05, 0.000134604, 3.40592e-05, 3.40168e-05, 3.39343e-05, 3.39597e-05, 3.81142e-05, 3.39307e-05, 5.4763e-05, 3.39306e-05, 3.49636e-05
0.608314, 0, 0.000266498, 5.69487e-05, 1.41421, -0.000266498, 5.69487e-05, 5.69503e-05, 5.69524e-05, 5.70236e-05, 5.70399e-05, 5.69624e-05, 5.70389e-05, 5.69756e-05, 5.95252e-05, 5.83254e-05, 5.74834e-05, 0.000225972, 5.71111e-05, 5.70934e-05, 5.69549e-05, 5.69896e-05, 6.27015e-05, 5.69489e-05, 8.48431e-05, 5.69487e-05, 5.8683e-05
0.616195, 0, 0.000430089, 9.39035e-05, 1.41421, -0.000430089, 9.39035e-05, 9.39061e-05, 9.39097e-05, 9.40271e-05, 9.40539e-05, 9.39261e-05, 9.40522e-05, 9.39478e-05, 9.85517e-05, 9.61743e-05, 9.47855e-05, 0.000372706, 9.41079e-05, 9.41422e-05, 9.39137e-05, 9.39606e-05, 0.00010178, 9.39038e-05, 0.00013174, 9.39035e-05, 9.67642e-05
0.624076, 0, 0.000686255, 0.000152131, 1.41421, -0.000686255, 0.000152131, 0.000152136, 0.000152141, 0.000152332, 0.000152375, 0.000152168, 0.000152372, 0.000152203, 0.000160385, 0.000155812, 0.000153561, 0.000603982, 0.000152388, 0.000152518, 0.000152148, 0.000152211, 0.000162877, 0.000152132, 0.000204112, 0.000152131, 0.000156768
0.631957, 0, 0.0010809, 0.000242172, 1.41421, -0.0010809, 0.000242172, 0.000242179, 0.000242188, 0.000242491, 0.000242561, 0.000242231, 0.000242556, 0.000242287, 0.000256596, 0.000248033, 0.000244449, 0.000961743, 0.000242494, 0.000242788, 0.000242199, 0.000242282, 0.000256785, 0.000242173, 0.000314409, 0.000242172, 0.000249556
0.639838, 0, 0.00167871, 0.000378824, 1.41421, -0.00167871, 0.000378824, 0.000378835, 0.000378849, 0.000379323, 0.000379432, 0.000378916, 0.000379425, 0.000379003, 0.000403624, 0.000387996, 0.000382387, 0.00150491, 0.000379226, 0.000379788, 0.000378865, 0.000378976, 0.00039864, 0.000378825, 0.000480147, 0.000378824, 0.000390379
0.647719, 0, 0.00256879, 0.000582366, 1.41421, -0.00256879, 0.000582366, 0.000582382, 0.000582404, 0.000583134, 0.0005833, 0.000582506, 0.00058329, 0.000582641, 0.000624316, 0.000596472, 0.000587845, 0.00231429, 0.000582867, 0.000583849, 0.000582429, 0.000582574, 0.00060917, 0.000582368, 0.000725406, 0.000582366, 0.000600137
0.6556, 0, 0.00387101, 0.000879917, 1.41421, -0.00387101, 0.000879917, 0.000879941, 0.000879974, 0.000881077, 0.000881329, 0.000880129, 0.000881313, 0.000880333, 0.000949716, 0.000901241, 0.000888199, 0.00349802, 0.000880541, 0.000882158, 0.000880012, 0.000880202, 0.000916089, 0.000879919, 0.00108253, 0.000879917, 0.000906782
0.663481, 0, 0.00574272, 0.00130682, 1.41421, -0.00574272, 0.00130682, 0.00130686, 0.00130691, 0.00130855, 0.00130892, 0.00130714, 0.0013089, 0.00130744, 0.00142104, 0.00133851, 0.00131913, 0.00519719, 0.0013076, 0.00131015, 0.00130696, 0.00130721, 0.00135551, 0.00130682, 0.00159394, 0.00130682, 0.00134674
0.671362, 0, 0.00838552, 0.00190796, 1.41421, -0.00838552, 0.00190796, 0.00190801, 0.00190809, 0.00191048, 0.00191103, 0.00190842, 0.00191099, 0.00190886, 0.00209177, 0.00195425, 0.00192594, 0.00759113, 0.00190892, 0.00191283, 0.00190817, 0.00190849, 0.00197332, 0.00190797, 0.00231387, 0.00190796, 0.00196628
0.679243, 0, 0.0120509, 0.00273875, 1.41421, -0.0120509, 0.00273875, 0.00273883, 0.00273893, 0.00274237, 0.00274315, 0.00273941, 0.0027431, 0.00274005, 0.0030296, 0.00280523, 0.00276457, 0.0109016, 0.00273994, 0.00274574, 0.00273905, 0.00273947, 0.00282617, 0.00273876, 0.00330995, 0.00273875, 0.00282252
0.687124, 0, 0.0170444, 0.00386565, 1.41421, -0.0170444, 0.00386565, 0.00386576, 0.0038659, 0.00387076, 0.00387187, 0.00386659, 0.0038718, 0.00386748, 0.00431811, 0.00395955, 0.00390212, 0.0153948, 0.00386712, 0.00387552, 0.00386607, 0.00386662, 0.00398209, 0.00386566, 0.00466431, 0.00386565, 0.00398397
0.695005, 0, 0.0237265, 0.00536584, 1.41421, -0.0237265, 0.00536584, 0.00536599, 0.00536619, 0.00537294, 0.00537448, 0.00536714, 0.00537438, 0.00536838, 0.0060578, 0.00549628, 0.0054165, 0.0213806, 0.00536764, 0.00537955, 0.00536643, 0.00536715, 0.00552012, 0.00536585, 0.00647395, 0.00536584, 0.00553021
0.702886, 1, 0.03251, 0.00732597, 1.73205, 0.96749, 0.00732597, 0.00732617, 0.00732645, 0.00733566, 0.00733777, 0.00732774, 0.00733764, 0.00732944, 0.0083662, 0.00750419, 0.00739519, 0.0292077, 0.00732818, 0.00734469, 0.00732677, 0.00732773, 0.00752909, 0.00732599, 0.00885025, 0.00732597, 0.00755058
0.710767, 0, 0.0438524, 0.00983957, 1.41421, -0.0438524, 0.00983957, 0.00983984, 0.00984021, 0.0098526, 0.00985544, 0.00984195, 0.00985525, 0.00984424, 0.0113766, 0.0100791, 0.00993261, 0.0392536, 0.00984226, 0.00986474, 0.00984064, 0.00984193, 0.010105, 0.00983959, 0.0119174, 0.00983957, 0.0101415
0.718648, 0, 0.0582422, 0.0130032, 1.41421, -0.0582422, 0.0130032, 0.0130035, 0.013004, 0.0130204, 0.0130242, 0.0130063, 0.0130239, 0.0130094, 0.0152354, 0.01332, 0.0131262, 0.0519094, 0.0130064, 0.0130365, 0.0130046, 0.0130063, 0.0133472, 0.0130032, 0.0158096, 0.0130032, 0.0134027
0.726529, 0.966691, 0.0761797, 0.016911, 1.72241, 0.890511, 0.016911, 0.0169114, 0.0169121, 0.0169334, 0.0169383, 0.0169151, 0.016938, 0.016919, 0.0200969, 0.0173235, 0.0170712, 0.067559, 0.0169149, 0.0169543, 0.0169128, 0.0169151, 0.0173524, 0.016911, 0.0206675, 0.016911, 0.0174312
0.73441, 0.0333093, 0.098153, 0.0216484, 1.42594, -0.0648437, 0.0216484, 0.021649, 0.0216498, 0.0216772, 0.0216834, 0.0216537, 0.021683, 0.0216587, 0.026117, 0.022177, 0.0218537, 0.0865537, 0.0216531, 0.0217039, 0.0216508, 0.0216539, 0.0222088, 0.0216485, 0.0266337, 0.0216484, 0.0223154
0.742291, 0.961873, 0.12461, 0.027285, 1.72101, 0.837263, 0.027285, 0.0272857, 0.0272868, 0.0273213, 0.0273292, 0.0272916, 0.0273287, 0.027298, 0.0334441, 0.027952, 0.0275441, 0.109184, 0.0272906, 0.027355, 0.027288, 0.0272922, 0.0279882, 0.0272851, 0.0338484, 0.027285, 0.028127
0.750172, 0.0381267, 0.155927, 0.0338667, 1.42763, -0.117801, 0.0338667, 0.0338676, 0.033869, 0.0339118, 0.0339216, 0.033875, 0.033921, 0.0338829, 0.0422087, 0.0346956, 0.0341887, 0.135648, 0.0338733, 0.0339537, 0.0338705, 0.0338761, 0.0347381, 0.0338668, 0.0424457, 0.0338667, 0.034914
0.758053, 0, 0.192382, 0.0414088, 1.41421, -0.192382, 0.0414088, 0.0414099, 0.0414115, 0.041464, 0.041476, 0.0414189, 0.0414753, 0.0414286, 0.052511, 0.0424236, 0.041803, 0.166025, 0.0414166, 0.0415153, 0.0414135, 0.041421, 0.0424744, 0.0414089, 0.0525507, 0.0414088, 0.0426923
0.765934, 0, 0.234124, 0.0498903, 1.41421, -0.234124, 0.0498903, 0.0498917, 0.0498936, 0.0499569, 0.0499714, 0.0499025, 0.0499705, 0.0499142, 0.0644087, 0.0511148, 0.050366, 0.200252, 0.0498993, 0.0500187, 0.049896, 0.049906, 0.0511754, 0.0498904, 0.06428, 0.0498903, 0.0514412
0.773815, 0, 0.281162, 0.0592498, 1.41421, -0.281162, 0.0592498, 0.0592515, 0.0592538, 0.0593291, 0.0593463, 0.0592643, 0.0593452, 0.0592783, 0.0779047, 0.0607063, 0.0598156, 0.238106, 0.0592602, 0.0594024, 0.0592567, 0.0592699, 0.0607773, 0.05925, 0.0777437, 0.0592498, 0.0610981
0.781696, 0, 0.33335, 0.0693847, 1.41421, -0.33335, 0.0693847, 0.0693866, 0.0693893, 0.0694777, 0.0694979, 0.0694017, 0.0694966, 0.069418, 0.0929364, 0.0710931, 0.0700484, 0.279199, 0.0693965, 0.0695634, 0.0693929, 0.0694102, 0.0711732, 0.0693849, 0.0930506, 0.0693847, 0.0715584
0.789577, 0, 0.390391, 0.0801524, 1.41421, -0.390391, 0.0801524, 0.0801547, 0.0801578, 0.0802601, 0.0802835, 0.0801721, 0.0802819, 0.080191, 0.109367, 0.0821296, 0.0809206, 0.322985, 0.0801657, 0.0803589, 0.0801621, 0.0801846, 0.0822148, 0.0801527, 0.110315, 0.0801524, 0.0826769
0.797458, 0, 0.45185, 0.0913762, 1.41421, -0.45185, 0.0913762, 0.0913787, 0.0913823, 0.0914991, 0.0915258, 0.0913987, 0.0915241, 0.0914202, 0.126983, 0.0936346, 0.0922537, 0.36878, 0.091391, 0.0916115, 0.0913875, 0.0914166, 0.0937173, 0.0913764, 0.129667, 0.0913762, 0.0942733
0.805339, 0.942581, 0.517181, 0.102853, 1.7154, 0.4254, 0.102853, 0.102856, 0.10286, 0.102991, 0.103021, 0.102878, 0.10302, 0.102902, 0.145491, 0.1054, 0.103843, 0.415791, 0.102869, 0.103117, 0.102866, 0.102903, 0.105468, 0.102853, 0.151258, 0.102853, 0.106141
0.81322, 0.0574186, 0.585753, 0.114362, 1.43437, -0.528335, 0.114362, 0.114365, 0.11437, 0.114517, 0.11455, 0.11439, 0.114548, 0.114418, 0.164529, 0.117201, 0.115466, 0.463158, 0.11438, 0.114656, 0.114378, 0.114425, 0.117238, 0.114363, 0.175264, 0.114362, 0.118057
0.821101, 0, 0.656889, 0.125681, 1.41421, -0.656889, 0.125681, 0.125685, 0.12569, 0.125851, 0.125888, 0.125712, 0.125886, 0.125742, 0.183674, 0.128809, 0.126897, 0.509998, 0.125701, 0.126004, 0.1257, 0.12576, 0.128792, 0.125681, 0.201885, 0.125681, 0.129796
0.828982, 0.935356, 0.729897, 0.136594, 1.71329, 0.205459, 0.136594, 0.136598, 0.136603, 0.136779, 0.13682, 0.136628, 0.136817, 0.13666, 0.202462, 0.140002, 0.137919, 0.555455, 0.136615, 0.136943, 0.136616, 0.136692, 0.139904, 0.136594, 0.231337, 0.136594, 0.141141
0.836863, 0.0646438, 0.804096, 0.146904, 1.43689, -0.739452, 0.146904, 0.146908, 0.146914, 0.147104, 0.147148, 0.146941, 0.147145, 0.146976, 0.220412, 0.15058, 0.148334, 0.598749, 0.146926, 0.147278, 0.14693, 0.147026, 0.15037, 0.146905, 0.263826, 0.146904, 0.151899
0.844744, 0.930539, 0.878833, 0.156446, 1.71188, 0.0517052, 0.156446, 0.15645, 0.156456, 0.15666, 0.156706, 0.156485, 0.156703, 0.156522, 0.237048, 0.160372, 0.157973, 0.639206, 0.156469, 0.156841, 0.156477, 0.156596, 0.160016, 0.156446, 0.299519, 0.156446, 0.161909
0.852625, 1.06946, 0.953488, 0.165089, 1.75199, 0.115974, 0.165089, 0.165093, 0.1651, 0.165315, 0.165365, 0.16513, 0.165361, 0.16517, 0.25193, 0.169246, 0.166706, 0.6763, 0.165113, 0.165503, 0.165126, 0.165276, 0.168707, 0.165089, 0.338504, 0.165089, 0.17105
0.860506, 0.925714, 1.02746, 0.172745, 1.71047, -0.101745, 0.172745, 0.17275, 0.172757, 0.172983, 0.173035, 0.172788, 0.173031, 0.17283, 0.26468, 0.17711, 0.174443, 0.709661, 0.17277, 0.173173, 0.172791, 0.172977, 0.176354, 0.172745, 0.38074, 0.172745, 0.179249
0.868387, 1.99758, 1.10015, 0.179368, 1.9994, 0.897437, 0.179368, 0.179373, 0.179381, 0.179616, 0.17967, 0.179414, 0.179667, 0.179457, 0.275006, 0.183917, 0.181139, 0.739085, 0.179394, 0.179807, 0.179425, 0.179656, 0.182911, 0.179369, 0.426008, 0.179368, 0.186481
0.876268, 1.9976, 1.17092, 0.184952, 1.9994, 0.826677, 0.184952, 0.184958, 0.184965, 0.185209, 0.185265, 0.184999, 0.185261, 0.185044, 0.282719, 0.189661, 0.186786, 0.764526, 0.184979, 0.185396, 0.185022, 0.185308, 0.188376, 0.184953, 0.473868, 0.184952, 0.19277
0.884149, 1.99758, 1.2391, 0.189527, 1.99939, 0.758474, 0.189527, 0.189533, 0.189541, 0.189792, 0.189849, 0.189576, 0.189846, 0.189622, 0.287746, 0.194371, 0.191414, 0.786079, 0.189554, 0.189972, 0.189614, 0.189966, 0.192785, 0.189528, 0.523624, 0.189527, 0.198183
0.89203, 0.997599, 1.30393, 0.193152, 1.73136, -0.306328, 0.193152, 0.193158, 0.193166, 0.193423, 0.193482, 0.193202, 0.193478, 0.19325, 0.29013, 0.19811, 0.195085, 0.803957, 0.193179, 0.193594, 0.193261, 0.19369, 0.196207, 0.193153, 0.574314, 0.193152, 0.202832
0.899911, 0.0839284, 1.36455, 0.195909, 1.44358, -1.28062, 0.195909, 0.195915, 0.195923, 0.196185, 0.196245, 0.195959, 0.196241, 0.196008, 0.290027, 0.200959, 0.197878, 0.818462, 0.195935, 0.196342, 0.196044, 0.196564, 0.198731, 0.195909, 0.62472, 0.195909, 0.206864
0.907792, 0, 1.42006, 0.197892, 1.41421, -1.42006, 0.197892, 0.197898, 0.197906, 0.198172, 0.198233, 0.197943, 0.198229, 0.197992, 0.287691, 0.203017, 0.199891, 0.829952, 0.197918, 0.198312, 0.198059, 0.198685, 0.200464, 0.197893, 0.673402, 0.197892, 0.210455
0.915673, 1, 1.4695, 0.199205, 1.73205, -0.469499, 0.199205, 0.19921, 0.199219, 0.199488, 0.19955, 0.199256, 0.199546, 0.199306, 0.283451, 0.204388, 0.201228, 0.838818, 0.19923, 0.199609, 0.199411, 0.200156, 0.201519, 0.199205, 0.718777, 0.199205, 0.213814
0.923554, 0, 1.51194, 0.19995, 1.41421, -1.51194, 0.19995, 0.199956, 0.199964, 0.200236, 0.200298, 0.200002, 0.200294, 0.200052, 0.27769, 0.205179, 0.201992, 0.845457, 0.199974, 0.200334, 0.200204, 0.201079, 0.202006, 0.19995, 0.759204, 0.19995, 0.217167
0.931435, 0.904013, 1.54655, 0.200227, 1.70412, -0.64254, 0.200227, 0.200233, 0.200241, 0.200515, 0.200578, 0.20028, 0.200574, 0.20033, 0.270817, 0.20549, 0.202283, 0.850248, 0.200251, 0.200589, 0.200537, 0.201551, 0.202034, 0.200228, 0.793094, 0.200227, 0.220766
0.939316, 0.0959867, 1.57267, 0.200127, 1.44775, -1.47669, 0.200127, 0.200133, 0.200142, 0.200417, 0.20048, 0.20018, 0.200476, 0.200231, 0.263238, 0.205415, 0.202194, 0.853544, 0.20015, 0.200465, 0.200503, 0.201662, 0.201699, 0.200128, 0.81903, 0.200127, 0.224877
0.947197, 0, 1.5899, 0.199732, 1.41421, -1.5899, 0.199732, 0.199738, 0.199747, 0.200023, 0.200086, 0.199785, 0.200082, 0.199836, 0.255337, 0.205037, 0.201807, 0.855656, 0.199755, 0.200044, 0.200185, 0.201488, 0.201087, 0.199733, 0.83588, 0.199732, 0.229776
0.955078, 0.896781, 1.59817, 0.199112, 1.70199, -0.701387, 0.199112, 0.199118, 0.199126, 0.199403, 0.199466, 0.199165, 0.199462, 0.199216, 0.247451, 0.204429, 0.201192, 0.856853, 0.199133, 0.199397, 0.199653, 0.201093, 0.200271, 0.199112, 0.84289, 0.199112, 0.235746
0.962959, 2.10322, 1.59777, 0.198325, 2.02564, 0.505449, 0.198325, 0.198331, 0.198339, 0.198617, 0.19868, 0.198378, 0.198676, 0.198429, 0.239863, 0.20365, 0.200409, 0.85736, 0.198345, 0.198584, 0.198967, 0.200528, 0.199311, 0.198325, 0.839756, 0.198325, 0.243064
0.97084, 0.891963, 1.5894, 0.19742, 1.70058, -0.697435, 0.19742, 0.197426, 0.197435, 0.197713, 0.197776, 0.197474, 0.197772, 0.197525, 0.232791, 0.202751, 0.199508, 0.857358, 0.19744, 0.197654, 0.198179, 0.199836, 0.198256, 0.197421, 0.826656, 0.19742, 0.251989
0.978721, 1.88713, 1.5741, 0.196438, 1.97158, 0.31303, 0.196437, 0.196444, 0.196452, 0.19673, 0.196794, 0.196491, 0.19679, 0.196542, 0.226387, 0.201772, 0.198527, 0.856994, 0.196458, 0.196649, 0.197329, 0.199046, 0.197144, 0.196438, 0.804244, 0.196438, 0.262745
0.986602, 1.99518, 1.55323, 0.195409, 1.9988, 0.441955, 0.195408, 0.195415, 0.195423, 0.195702, 0.195765, 0.195462, 0.195761, 0.195514, 0.220741, 0.200744, 0.1975, 0.856379, 0.195429, 0.1956, 0.196454, 0.198182, 0.196005, 0.195409, 0.773603, 0.195409, 0.275497
0.994483, 1.22572, 1.52835, 0.194358, 1.79603, -0.302629, 0.194358, 0.194364, 0.194373, 0.194651, 0.194715, 0.194412, 0.194711, 0.194463, 0.215887, 0.199695, 0.19645, 0.855596, 0.194378, 0.194533, 0.195585, 0.197263, 0.194861, 0.194359, 0.73617, 0.194358, 0.290332
1.00236, 0.882313, 1.50113, 0.193306, 1.69774, -0.618817, 0.193306, 0.193312, 0.19332, 0.193599, 0.193663, 0.19336, 0.193659, 0.193411, 0.21181, 0.198643, 0.195398, 0.85471, 0.193327, 0.193469, 0.194752, 0.196302, 0.193731, 0.193307, 0.69363, 0.193306, 0.307235
1.01024, 2.9976, 1.4732, 0.192267, 2.23553, 1.5244, 0.192267, 0.192273, 0.192282, 0.19256, 0.192624, 0.192321, 0.19262, 0.192372, 0.208463, 0.197604, 0.19436, 0.853762, 0.192289, 0.192424, 0.193987, 0.19531, 0.192628, 0.192268, 0.647794, 0.192267, 0.326065
1.01813, 0.120089, 1.44605, 0.191253, 1.45605, -1.32596, 0.191253, 0.191259, 0.191268, 0.191546, 0.19161, 0.191307, 0.191606, 0.191358, 0.205769, 0.19659, 0.193346, 0.852783, 0.191277, 0.191412, 0.19333, 0.194297, 0.19156, 0.191254, 0.600486, 0.191253, 0.346546
1.02601, 0.875066, 1.42091, 0.190273, 1.6956, -0.545847, 0.190272, 0.190279, 0.190288, 0.190566, 0.19063, 0.190327, 0.190626, 0.190378, 0.203636, 0.195609, 0.192366, 0.851789, 0.190299, 0.190442, 0.192833, 0.193272, 0.190534, 0.190274, 0.553424, 0.190273, 0.368254
1.03389, 0.124934, 1.39872, 0.189332, 1.45772, -1.27379, 0.189331, 0.189338, 0.189347, 0.189625, 0.189689, 0.189386, 0.189685, 0.189437, 0.201964, 0.194668, 0.191425, 0.850788, 0.189362, 0.189521, 0.192571, 0.192244, 0.189555, 0.189333, 0.508135, 0.189332, 0.390623
1.04177, 2, 1.38003, 0.188434, 2, 0.61997, 0.188432, 0.18844, 0.188448, 0.188727, 0.188791, 0.188487, 0.188787, 0.188539, 0.200651, 0.19377, 0.190527, 0.849777, 0.188468, 0.188656, 0.192647, 0.191221, 0.188625, 0.188434, 0.465878, 0.188434, 0.412966
1.04965, 0.867859, 1.36506, 0.187579, 1.69348, -0.4972, 0.187577, 0.187585, 0.187594, 0.187872, 0.187936, 0.187633, 0.187932, 0.187684, 0.199598, 0.192915, 0.189672, 0.848742, 0.187619, 0.187849, 0.193214, 0.190209, 0.187743, 0.18758, 0.427609, 0.187579, 0.434495
1.05753, 1.99757, 1.35373, 0.186766, 1.99939, 0.643847, 0.186764, 0.186772, 0.186781, 0.187059, 0.187123, 0.18682, 0.187119, 0.186871, 0.198715, 0.192102, 0.188859, 0.847666, 0.186814, 0.187101, 0.194485, 0.189215, 0.186907, 0.186767, 0.393969, 0.186766, 0.454372
1.06541, 2.13457, 1.34573, 0.185991, 2.03336, 0.788836, 0.185988, 0.185997, 0.186005, 0.186284, 0.186348, 0.186044, 0.186344, 0.186096, 0.19792, 0.191326, 0.188084, 0.846515, 0.186048, 0.186412, 0.196755, 0.188242, 0.186112, 0.185991, 0.365291, 0.185991, 0.471751
1.07329, 0.86063, 1.34068, 0.185247, 1.69134, -0.480049, 0.185242, 0.185253, 0.185261, 0.18554, 0.185604, 0.1853, 0.185599, 0.185352, 0.197145, 0.190582, 0.18734, 0.845252, 0.185317, 0.185779, 0.200427, 0.187291, 0.185351, 0.185247, 0.341637, 0.185247, 0.485843
1.08117, 0.13937, 1.33819, 0.184524, 1.46266, -1.19882, 0.184518, 0.18453, 0.184538, 0.184817, 0.184881, 0.184577, 0.184877, 0.184629, 0.196334, 0.189859, 0.186617, 0.843827, 0.18461, 0.185194, 0.206029, 0.186359, 0.184613, 0.184524, 0.322836, 0.184524, 0.495961
1.08905, 0.855793, 1.33801, 0.183811, 1.68991, -0.482218, 0.183804, 0.183817, 0.183825, 0.184104, 0.184168, 0.183864, 0.184164, 0.183916, 0.195443, 0.189146, 0.185904, 0.842181, 0.183918, 0.184652, 0.214241, 0.185441, 0.183888, 0.183811, 0.308542, 0.183811, 0.501579
1.09694, 0.144207, 1.34017, 0.183093, 1.46431, -1.19596, 0.183085, 0.183099, 0.183108, 0.183387, 0.18345, 0.183147, 0.183446, 0.183198, 0.194441, 0.188429, 0.185187, 0.84025, 0.183227, 0.184141, 0.225904, 0.184528, 0.183159, 0.183094, 0.298283, 0.183093, 0.50237
1.10482, 2.85099, 1.345, 0.182355, 2.2025, 1.50599, 0.182343, 0.182361, 0.182369, 0.182648, 0.182712, 0.182408, 0.182707, 0.18246, 0.193307, 0.18769, 0.184448, 0.837961, 0.182521, 0.18365, 0.24203, 0.183607, 0.182411, 0.182355, 0.291509, 0.182355, 0.498227
1.1127, 2.14901, 1.35321, 0.181576, 2.03691, 0.795803, 0.181561, 0.181582, 0.18159, 0.181869, 0.181933, 0.181629, 0.181929, 0.181681, 0.192027, 0.186911, 0.183669, 0.835242, 0.181785, 0.183162, 0.263783, 0.182661, 0.181624, 0.181576, 0.28764, 0.181576, 0.489275
1.12058, 2.84615, 1.36586, 0.180736, 2.2014, 1.48029, 0.180718, 0.180742, 0.18075, 0.181029, 0.181093, 0.180789, 0.181089, 0.180841, 0.190597, 0.186071, 0.182829, 0.832023, 0.180999, 0.182662, 0.292446, 0.181671, 0.180777, 0.180736, 0.286098, 0.180736, 0.475861
1.12846, 0.997599, 1.38431, 0.179812, 1.73136, -0.386713, 0.179789, 0.179818, 0.179827, 0.180106, 0.180169, 0.179866, 0.180165, 0.179917, 0.189013, 0.185148, 0.181906, 0.828239, 0.180144, 0.182129, 0.329357, 0.180614, 0.179847, 0.179813, 0.286334, 0.179812, 0.458523
1.13634, 0.156255, 1.41011, 0.178781, 1.46842, -1.25385, 0.178752, 0.178787, 0.178796, 0.179075, 0.179138, 0.178835, 0.179134, 0.178886, 0.187277, 0.184117, 0.180875, 0.823843, 0.1792, 0.181543, 0.375813, 0.179465, 0.178811, 0.178782, 0.287843, 0.178781, 0.43795
1.14422, 2.83892, 1.44479, 0.177618, 2.19976, 1.39414, 0.177581, 0.177624, 0.177632, 0.177911, 0.177975, 0.177671, 0.177971, 0.177723, 0.185388, 0.182953, 0.179711, 0.818811, 0.178145, 0.180881, 0.432945, 0.1782, 0.177643, 0.177618, 0.290176, 0.177618, 0.414931
1.1521, 0.997573, 1.48974, 0.176296, 1.73135, -0.492167, 0.176251, 0.176302, 0.176311, 0.17659, 0.176653, 0.17635, 0.176649, 0.176401, 0.183347, 0.181631, 0.17839, 0.81315, 0.176959, 0.180119, 0.501575, 0.176791, 0.176317, 0.176297, 0.292943, 0.176296, 0.390298
1.15998, 1.99761, 1.54594, 0.174791, 1.9994, 0.451673, 0.174735, 0.174797, 0.174806, 0.175085, 0.175148, 0.174845, 0.175144, 0.174896, 0.181147, 0.180127, 0.176885, 0.806909, 0.17562, 0.179234, 0.582042, 0.175212, 0.174809, 0.174792, 0.29581, 0.174791, 0.364871
1.16787, 2.82929, 1.61376, 0.173078, 2.19756, 1.21553, 0.173008, 0.173084, 0.173093, 0.173371, 0.173435, 0.173132, 0.173431, 0.173183, 0.178784, 0.178413, 0.175171, 0.800188, 0.174111, 0.178202, 0.674053, 0.173435, 0.173093, 0.173079, 0.298495, 0.173078, 0.339411
1.17575, 1.99516, 1.6928, 0.171133, 1.99879, 0.302363, 0.171047, 0.171139, 0.171148, 0.171426, 0.17149, 0.171187, 0.171486, 0.171238, 0.176245, 0.176468, 0.173226, 0.793146, 0.172411, 0.176999, 0.776533, 0.171435, 0.171145, 0.171134, 0.300763, 0.171133, 0.314576
1.18363, 1.34144, 1.78176, 0.168935, 1.82796, -0.440319, 0.168829, 0.168941, 0.16895, 0.169228, 0.169292, 0.168989, 0.169288, 0.16904, 0.173518, 0.17427, 0.171028, 0.786017, 0.170504, 0.175604, 0.887538, 0.169191, 0.168945, 0.168936, 0.302416, 0.168935, 0.2909
1.19151, 1, 1.87841, 0.166466, 1.73205, -0.878406, 0.166336, 0.166472, 0.16648, 0.166759, 0.166823, 0.166519, 0.166818, 0.166571, 0.170588, 0.171801, 0.168559, 0.779111, 0.168376, 0.173999, 1.00422, 0.166682, 0.166474, 0.166466, 0.303291, 0.166466, 0.268773
1.19939, 2.46617, 1.9796, 0.16371, 2.11333, 0.486573, 0.163553, 0.163716, 0.163725, 0.164004, 0.164067, 0.163764, 0.164063, 0.163815, 0.167442, 0.169045, 0.165804, 0.77283, 0.166013, 0.172173, 1.1229, 0.163894, 0.163717, 0.163711, 0.303249, 0.16371, 0.248446
1.20727, 2.53383, 2.08148, 0.16066, 2.12928, 0.452353, 0.160468, 0.160666, 0.160674, 0.160953, 0.161017, 0.160713, 0.161013, 0.160765, 0.164065, 0.165995, 0.162753, 0.767673, 0.163407, 0.170118, 1.23918, 0.160815, 0.160665, 0.16066, 0.302178, 0.16066, 0.230036
1.21515, 1, 2.17972, 0.15731, 1.73205, -1.17972, 0.157078, 0.157316, 0.157325, 0.157603, 0.157667, 0.157364, 0.157663, 0.157415, 0.16045, 0.162645, 0.159403, 0.764242, 0.160552, 0.167839, 1.34822, 0.157441, 0.157314, 0.157311, 0.299988, 0.15731, 0.213547
1.22303, 4.25925, 2.2699, 0.153664, 2.50185, 1.98936, 0.153385, 0.15367, 0.153679, 0.153957, 0.154021, 0.153718, 0.154017, 0.153769, 0.156593, 0.158999, 0.155757, 0.763251, 0.157447, 0.165353, 1.44501, 0.153775, 0.153668, 0.153665, 0.296611, 0.153664, 0.198893
1.23091, 1.74075, 2.34782, 0.149732, 1.9341, -0.607078, 0.149397, 0.149738, 0.149747, 0.150026, 0.150089, 0.149786, 0.150085, 0.149837, 0.152495, 0.155067, 0.151826, 0.765527, 0.154096, 0.162695, 1.52477, 0.149826, 0.149735, 0.149733, 0.292008, 0.149732, 0.185921
1.23879, 2.80999, 2.41003, 0.145532, 2.19317, 0.399958, 0.14513, 0.145538, 0.145546, 0.145825, 0.145889, 0.145586, 0.145885, 0.145637, 0.148167, 0.150867, 0.147625, 0.772012, 0.150507, 0.159926, 1.58331, 0.145611, 0.145534, 0.145533, 0.286167, 0.145532, 0.174441
