   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_116.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.95037, 1.03135, 6.05577, 6.04955, 1.74108, -5.02442, 6.04955, 0, 6.04956, 6.04955, 6.05376, 6.04964, 6.0499, 6.04955, 6.04955, 6.04955, 6.04955, 6.04955, 6.04955, 6.04955, 6.04955, 6.04955, 6.04955, 6.04955, 6.04955, 6.04955, 6.05111, 6.04955
3.95825, 1.97577, 6.09233, 6.08582, 1.99393, -4.11655, 6.08582, 0, 6.08583, 6.08582, 6.09002, 6.08591, 6.08616, 6.08582, 6.08582, 6.08582, 6.08582, 6.08582, 6.08582, 6.08582, 6.08582, 6.08582, 6.08582, 6.08582, 6.08582, 6.08582, 6.08767, 6.08582
3.96614, 4.94696, 6.12889, 6.12206, 2.63571, -1.18192, 6.12206, 0, 6.12207, 6.12206, 6.12627, 6.12215, 6.12241, 6.12206, 6.12206, 6.12206, 6.12206, 6.12206, 6.12206, 6.12206, 6.12206, 6.12206, 6.12206, 6.12206, 6.12206, 6.12206, 6.12422, 6.12206
3.97403, 4.01682, 6.16542, 6.15826, 2.45292, -2.1486, 6.15826, 0, 6.15827, 6.15826, 6.16247, 6.15835, 6.15862, 6.15826, 6.15826, 6.15826, 6.15826, 6.15826, 6.15826, 6.15826, 6.15826, 6.15826, 6.15826, 6.15826, 6.15826, 6.15826, 6.16075, 6.15826
3.98191, 3.99275, 6.20192, 6.19441, 2.44801, -2.20917, 6.19441, 0, 6.19442, 6.19441, 6.19861, 6.1945, 6.19478, 6.19441, 6.19441, 6.19441, 6.19441, 6.19441, 6.19441, 6.19441, 6.19441, 6.19441, 6.19441, 6.19441, 6.19441, 6.19441, 6.19724, 6.19441
3.9898, 4.02425, 6.23835, 6.23049, 2.45444, -2.21409, 6.23049, 0, 6.2305, 6.23049, 6.23469, 6.23058, 6.23087, 6.23049, 6.23049, 6.23049, 6.23049, 6.23049, 6.23049, 6.23049, 6.23049, 6.23049, 6.23049, 6.23049, 6.23049, 6.23049, 6.23365, 6.23049
3.99768, 2.99517, 6.27469, 6.2665, 2.23499, -3.27953, 6.2665, 0, 6.26651, 6.2665, 6.2707, 6.26659, 6.2669, 6.2665, 6.2665, 6.2665, 6.2665, 6.2665, 6.2665, 6.2665, 6.2665, 6.2665, 6.2665, 6.2665, 6.2665, 6.2665, 6.26998, 6.2665
4.00557, 3.99517, 6.31095, 6.30243, 2.4485, -2.31578, 6.30243, 0, 6.30244, 6.30243, 6.30663, 6.30252, 6.30285, 6.30243, 6.30243, 6.30243, 6.30243, 6.30243, 6.30243, 6.30243, 6.30243, 6.30243, 6.30243, 6.30243, 6.30243, 6.30243, 6.30621, 6.30243
4.01345, 5.9565, 6.3471, 6.33828, 2.82073, -0.390599, 6.33828, 0, 6.33829, 6.33828, 6.34249, 6.33837, 6.33874, 6.33828, 6.33828, 6.33828, 6.33828, 6.33828, 6.33828, 6.33828, 6.33828, 6.33828, 6.33828, 6.33828, 6.33828, 6.33828, 6.34233, 6.33828
4.02134, 5.95167, 6.38314, 6.37406, 2.81987, -0.431465, 6.37406, 0, 6.37407, 6.37406, 6.37827, 6.37415, 6.37456, 6.37406, 6.37406, 6.37406, 6.37406, 6.37406, 6.37406, 6.37406, 6.37406, 6.37406, 6.37406, 6.37406, 6.37406, 6.37406, 6.37833, 6.37406
4.02923, 2.07739, 6.41906, 6.40976, 2.01925, -4.34167, 6.40976, 0, 6.40978, 6.40977, 6.41397, 6.40986, 6.41031, 6.40976, 6.40976, 6.40976, 6.40976, 6.40976, 6.40976, 6.40976, 6.40976, 6.40976, 6.40976, 6.40977, 6.40976, 6.40976, 6.4142, 6.40976
4.03711, 3.04101, 6.45487, 6.44541, 2.24522, -3.41386, 6.44541, 0, 6.44542, 6.44541, 6.44962, 6.4455, 6.44602, 6.44541, 6.44541, 6.44541, 6.44541, 6.44541, 6.44541, 6.44541, 6.44541, 6.44541, 6.44541, 6.44541, 6.44541, 6.44541, 6.44995, 6.44541
4.045, 5.04591, 6.49058, 6.481, 2.65441, -1.44467, 6.481, 0, 6.48101, 6.481, 6.48521, 6.48109, 6.48169, 6.481, 6.481, 6.481, 6.481, 6.481, 6.481, 6.481, 6.481, 6.481, 6.481, 6.481, 6.481, 6.481, 6.48558, 6.481
4.05288, 1.94932, 6.52621, 6.51656, 1.98729, -4.57689, 6.51656, 0, 6.51657, 6.51656, 6.52076, 6.51665, 6.51734, 6.51656, 6.51656, 6.51656, 6.51656, 6.51656, 6.51656, 6.51656, 6.51656, 6.51656, 6.51656, 6.51656, 6.51656, 6.51656, 6.52111, 6.51656
4.06077, 0.0506815, 6.56176, 6.55208, 1.43202, -6.51108, 6.55208, 0, 6.55209, 6.55208, 6.55629, 6.55218, 6.55299, 6.55208, 6.55208, 6.55208, 6.55208, 6.55208, 6.55208, 6.55208, 6.55208, 6.55208, 6.55208, 6.55209, 6.55208, 6.55208, 6.55655, 6.55208
4.06865, 2.88897, 6.59728, 6.58761, 2.2111, -3.70831, 6.58761, 0, 6.58762, 6.58761, 6.59181, 6.5877, 6.58865, 6.58761, 6.58761, 6.58761, 6.58761, 6.58761, 6.58761, 6.58761, 6.58761, 6.58761, 6.58761, 6.58761, 6.58761, 6.58761, 6.59192, 6.58761
4.07654, 3.93724, 6.63277, 6.62314, 2.43664, -2.69553, 6.62314, 0, 6.62315, 6.62314, 6.62734, 6.62323, 6.62435, 6.62314, 6.62314, 6.62314, 6.62314, 6.62314, 6.62314, 6.62314, 6.62314, 6.62314, 6.62314, 6.62314, 6.62314, 6.62314, 6.62724, 6.62314
4.08443, 4.99276, 6.66826, 6.65869, 2.64438, -1.67551, 6.65869, 0, 6.6587, 6.65869, 6.6629, 6.65878, 6.6601, 6.65869, 6.65869, 6.65869, 6.65869, 6.65869, 6.65869, 6.65869, 6.65869, 6.65869, 6.65869, 6.65869, 6.65869, 6.65869, 6.66254, 6.65869
4.09231, 3.11827, 6.70379, 6.69428, 2.26236, -3.58551, 6.69428, 0, 6.69429, 6.69428, 6.69849, 6.69437, 6.69591, 6.69428, 6.69428, 6.69428, 6.69428, 6.69428, 6.69428, 6.69428, 6.69428, 6.69428, 6.69428, 6.69428, 6.69428, 6.69428, 6.69784, 6.69428
4.1002, 3.99758, 6.73937, 6.72992, 2.449, -2.74179, 6.72992, 0, 6.72994, 6.72993, 6.73413, 6.73002, 6.73181, 6.72992, 6.72992, 6.72992, 6.72992, 6.72992, 6.72992, 6.72992, 6.72992, 6.72992, 6.72992, 6.72993, 6.72992, 6.72992, 6.73317, 6.72992
4.10808, 1.99765, 6.77504, 6.76564, 1.99941, -4.7774, 6.76564, 0, 6.76565, 6.76564, 6.76985, 6.76573, 6.76781, 6.76564, 6.76564, 6.76564, 6.76564, 6.76564, 6.76564, 6.76564, 6.76564, 6.76564, 6.76564, 6.76564, 6.76564, 6.76564, 6.76856, 6.76564
4.11597, 7.71749, 6.81081, 6.80143, 3.11729, 0.906684, 6.80143, 0, 6.80144, 6.80143, 6.80564, 6.80152, 6.80391, 6.80143, 6.80143, 6.80143, 6.80143, 6.80143, 6.80143, 6.80143, 6.80143, 6.80143, 6.80143, 6.80143, 6.80143, 6.80143, 6.80401, 6.80143
4.12385, 4.20518, 6.84671, 6.83732, 2.49102, -2.64152, 6.83732, 0, 6.83733, 6.83732, 6.84153, 6.83741, 6.84014, 6.83732, 6.83732, 6.83732, 6.83732, 6.83732, 6.83732, 6.83732, 6.83732, 6.83732, 6.83732, 6.83732, 6.83732, 6.83732, 6.83958, 6.83732
4.13174, 5.84573, 6.88272, 6.8733, 2.80102, -1.037, 6.8733, 0, 6.87332, 6.87331, 6.87751, 6.8734, 6.87647, 6.8733, 6.8733, 6.8733, 6.8733, 6.8733, 6.8733, 6.8733, 6.8733, 6.8733, 6.8733, 6.87331, 6.8733, 6.8733, 6.87525, 6.8733
4.13963, 6.06736, 6.91889, 6.9094, 2.84031, -0.851526, 6.9094, 0, 6.90941, 6.9094, 6.91361, 6.90949, 6.91293, 6.9094, 6.9094, 6.9094, 6.9094, 6.9094, 6.9094, 6.9094, 6.9094, 6.9094, 6.9094, 6.9094, 6.9094, 6.9094, 6.91105, 6.9094
4.14751, 2.15209, 6.9552, 6.94562, 2.03767, -4.80311, 6.94562, 0, 6.94563, 6.94562, 6.94982, 6.94571, 6.94951, 6.94562, 6.94562, 6.94562, 6.94562, 6.94562, 6.94562, 6.94562, 6.94562, 6.94562, 6.94562, 6.94562, 6.94562, 6.94562, 6.947, 6.94562
4.1554, 6.83358, 6.99165, 6.98195, 2.97213, -0.158066, 6.98195, 0, 6.98196, 6.98195, 6.98615, 6.98204, 6.98619, 6.98195, 6.98195, 6.98195, 6.98195, 6.98195, 6.98195, 6.98195, 6.98195, 6.98195, 6.98195, 6.98195, 6.98195, 6.98195, 6.98309, 6.98195
4.16328, 6.07732, 7.02824, 7.01841, 2.84206, -0.950915, 7.01841, 0, 7.01842, 7.01841, 7.02262, 7.0185, 7.02299, 7.01841, 7.01841, 7.01841, 7.01841, 7.01841, 7.01841, 7.01841, 7.01841, 7.01841, 7.01841, 7.01841, 7.01841, 7.01841, 7.01935, 7.01841
4.17117, 6.99493, 7.06496, 7.05501, 2.99916, -0.0700321, 7.05501, 0, 7.05502, 7.05501, 7.05921, 7.0551, 7.05989, 7.05501, 7.05501, 7.05501, 7.05501, 7.05501, 7.05501, 7.05501, 7.05501, 7.05501, 7.05501, 7.05501, 7.05501, 7.05501, 7.05576, 7.05501
4.17905, 9.72744, 7.10181, 7.09174, 3.42453, 2.62562, 7.09174, 0, 7.09175, 7.09174, 7.09594, 7.09183, 7.09689, 7.09174, 7.09174, 7.09174, 7.09174, 7.09174, 7.09174, 7.09174, 7.09174, 7.09174, 7.09174, 7.09174, 7.09174, 7.09174, 7.09235, 7.09174
4.18694, 9.80496, 7.13878, 7.1286, 3.43583, 2.66617, 7.1286, 0, 7.12862, 7.12861, 7.13281, 7.1287, 7.13397, 7.1286, 7.1286, 7.1286, 7.1286, 7.1286, 7.1286, 7.1286, 7.1286, 7.1286, 7.1286, 7.12861, 7.1286, 7.1286, 7.12911, 7.1286
4.19483, 5.54728, 7.17587, 7.16561, 2.74723, -1.62859, 7.16561, 0, 7.16562, 7.16561, 7.16981, 7.1657, 7.17113, 7.16561, 7.16561, 7.16561, 7.16561, 7.16561, 7.16561, 7.16561, 7.16561, 7.16561, 7.16561, 7.16561, 7.16561, 7.16561, 7.16603, 7.16561
4.20271, 2.90111, 7.21306, 7.20275, 2.21384, -4.31195, 7.20275, 0, 7.20276, 7.20275, 7.20696, 7.20284, 7.20837, 7.20275, 7.20275, 7.20275, 7.20275, 7.20275, 7.20275, 7.20275, 7.20275, 7.20275, 7.20275, 7.20275, 7.20275, 7.20275, 7.20313, 7.20275
4.2106, 3.19306, 7.25036, 7.24004, 2.27883, -4.0573, 7.24004, 0, 7.24005, 7.24004, 7.24424, 7.24013, 7.24569, 7.24004, 7.24004, 7.24004, 7.24004, 7.24004, 7.24004, 7.24004, 7.24004, 7.24004, 7.24004, 7.24004, 7.24004, 7.24004, 7.2404, 7.24004
4.21848, 3.7974, 7.28777, 7.27746, 2.40778, -3.49038, 7.27746, 0, 7.27747, 7.27746, 7.28167, 7.27755, 7.28307, 7.27746, 7.27746, 7.27746, 7.27746, 7.27746, 7.27746, 7.27746, 7.27746, 7.27746, 7.27746, 7.27746, 7.27746, 7.27746, 7.27785, 7.27746
4.22637, 3.2026, 7.32532, 7.31503, 2.28092, -4.12271, 7.31503, 0, 7.31504, 7.31503, 7.31924, 7.31512, 7.32053, 7.31503, 7.31503, 7.31503, 7.31503, 7.31503, 7.31503, 7.31503, 7.31503, 7.31503, 7.31503, 7.31503, 7.31503, 7.31503, 7.3155, 7.31503
4.23425, 4.6816, 7.36299, 7.35274, 2.58488, -2.68139, 7.35274, 0, 7.35275, 7.35274, 7.35694, 7.35283, 7.35807, 7.35274, 7.35274, 7.35274, 7.35274, 7.35274, 7.35274, 7.35274, 7.35274, 7.35274, 7.35274, 7.35274, 7.35274, 7.35274, 7.35334, 7.35274
4.24214, 3.1013, 7.40081, 7.39058, 2.25861, -4.29951, 7.39058, 0, 7.3906, 7.39059, 7.39479, 7.39068, 7.39569, 7.39058, 7.39058, 7.39058, 7.39058, 7.39058, 7.39058, 7.39058, 7.39058, 7.39058, 7.39058, 7.39059, 7.39058, 7.39058, 7.39139, 7.39058
4.25003, 6.77301, 7.43882, 7.42857, 2.96193, -0.66581, 7.42857, 0, 7.42858, 7.42857, 7.43278, 7.42866, 7.43341, 7.42857, 7.42857, 7.42857, 7.42857, 7.42857, 7.42857, 7.42857, 7.42857, 7.42857, 7.42857, 7.42858, 7.42857, 7.42857, 7.42967, 7.42857
4.25791, 4.99055, 7.47704, 7.4667, 2.64397, -2.48649, 7.4667, 0, 7.46671, 7.4667, 7.4709, 7.46679, 7.47123, 7.4667, 7.4667, 7.4667, 7.4667, 7.4667, 7.4667, 7.4667, 7.4667, 7.4667, 7.4667, 7.4667, 7.4667, 7.4667, 7.4682, 7.4667
4.2658, 7.10613, 7.5155, 7.50496, 3.01764, -0.40937, 7.50496, 0, 7.50497, 7.50496, 7.50917, 7.50505, 7.50917, 7.50496, 7.50496, 7.50496, 7.50496, 7.50496, 7.50496, 7.50496, 7.50496, 7.50496, 7.50496, 7.50496, 7.50496, 7.50496, 7.50699, 7.50496
4.27368, 9.87454, 7.55425, 7.54336, 3.44594, 2.32029, 7.54336, 0, 7.54337, 7.54336, 7.54757, 7.54345, 7.54722, 7.54336, 7.54336, 7.54336, 7.54336, 7.54336, 7.54336, 7.54336, 7.54336, 7.54336, 7.54336, 7.54336, 7.54336, 7.54336, 7.54608, 7.54336
4.28157, 6.11099, 7.59331, 7.58189, 2.84798, -1.48232, 7.58189, 0, 7.58191, 7.5819, 7.5861, 7.58199, 7.58541, 7.58189, 7.58189, 7.58189, 7.58189, 7.58189, 7.58189, 7.58189, 7.58189, 7.58189, 7.58189, 7.5819, 7.58189, 7.58189, 7.58549, 7.58189
4.28945, 8.86993, 7.63273, 7.62057, 3.29696, 1.23719, 7.62057, 0, 7.62058, 7.62057, 7.62477, 7.62066, 7.62374, 7.62057, 7.62057, 7.62057, 7.62057, 7.62057, 7.62057, 7.62057, 7.62057, 7.62057, 7.62057, 7.62057, 7.62057, 7.62057, 7.62525, 7.62057
4.29734, 6.86462, 7.67255, 7.65937, 2.97735, -0.807924, 7.65937, 0, 7.65938, 7.65937, 7.66357, 7.65946, 7.6622, 7.65937, 7.65937, 7.65937, 7.65937, 7.65937, 7.65937, 7.65937, 7.65937, 7.65937, 7.65937, 7.65937, 7.65937, 7.65937, 7.6654, 7.65937
4.30522, 9.2437, 7.71279, 7.6983, 3.35316, 1.53091, 7.6983, 0, 7.69831, 7.6983, 7.70251, 7.69839, 7.70083, 7.6983, 7.6983, 7.6983, 7.6983, 7.6983, 7.6983, 7.6983, 7.6983, 7.6983, 7.6983, 7.6983, 7.6983, 7.6983, 7.70595, 7.6983
4.31311, 4.86268, 7.75349, 7.73737, 2.61967, -2.89081, 7.73737, 0, 7.73738, 7.73737, 7.74157, 7.73746, 7.73961, 7.73737, 7.73737, 7.73737, 7.73737, 7.73737, 7.73737, 7.73737, 7.73737, 7.73737, 7.73737, 7.73737, 7.73737, 7.73737, 7.74693, 7.73737
4.321, 5.99009, 7.79465, 7.77656, 2.82667, -1.80456, 7.77656, 0, 7.77657, 7.77656, 7.78077, 7.77665, 7.77855, 7.77656, 7.77656, 7.77656, 7.77656, 7.77656, 7.77656, 7.77656, 7.77656, 7.77656, 7.77656, 7.77656, 7.77656, 7.77656, 7.78835, 7.77656
4.32888, 6.12565, 7.83628, 7.81588, 2.85055, -1.71063, 7.81588, 0, 7.81589, 7.81588, 7.82009, 7.81597, 7.81765, 7.81588, 7.81588, 7.81588, 7.81588, 7.81588, 7.81588, 7.81588, 7.81588, 7.81588, 7.81588, 7.81588, 7.81588, 7.81588, 7.8302, 7.81588
4.33677, 6.8553, 7.87837, 7.85534, 2.97579, -1.02307, 7.85534, 0, 7.85535, 7.85534, 7.85955, 7.85543, 7.85691, 7.85534, 7.85534, 7.85534, 7.85534, 7.85534, 7.85534, 7.85534, 7.85534, 7.85534, 7.85534, 7.85534, 7.85534, 7.85534, 7.87248, 7.85534
4.34465, 10.4307, 7.92088, 7.89492, 3.52572, 2.50982, 7.89492, 0, 7.89493, 7.89492, 7.89913, 7.89502, 7.89633, 7.89492, 7.89492, 7.89492, 7.89492, 7.89492, 7.89492, 7.89492, 7.89492, 7.89492, 7.89492, 7.89492, 7.89492, 7.89492, 7.91516, 7.89492
4.35254, 9.83457, 7.96377, 7.93464, 3.44014, 1.8708, 7.93464, 0, 7.93465, 7.93464, 7.93884, 7.93473, 7.93591, 7.93464, 7.93464, 7.93464, 7.93464, 7.93464, 7.93464, 7.93464, 7.93464, 7.93464, 7.93464, 7.93464, 7.93464, 7.93464, 7.95818, 7.93464
4.36042, 9.70574, 8.00697, 7.97448, 3.42136, 1.69877, 7.97448, 0, 7.97449, 7.97448, 7.97869, 7.97458, 7.97565, 7.97448, 7.97448, 7.97448, 7.97448, 7.97448, 7.97448, 7.97448, 7.97448, 7.97448, 7.97448, 7.97448, 7.97448, 7.97448, 8.00148, 7.97448
4.36831, 5.13745, 8.05039, 8.01445, 2.6716, -2.91294, 8.01445, 0, 8.01446, 8.01445, 8.01866, 8.01455, 8.01553, 8.01445, 8.01445, 8.01445, 8.01445, 8.01445, 8.01445, 8.01445, 8.01445, 8.01445, 8.01445, 8.01445, 8.01445, 8.01445, 8.04499, 8.01445
4.3762, 4.29188, 8.09395, 8.05456, 2.50836, -3.80206, 8.05456, 0, 8.05457, 8.05456, 8.05876, 8.05466, 8.05557, 8.05456, 8.05456, 8.05456, 8.05456, 8.05456, 8.05456, 8.05456, 8.05456, 8.05456, 8.05456, 8.05456, 8.05456, 8.05456, 8.08861, 8.05456
4.38408, 3.54188, 8.13753, 8.09479, 2.35412, -4.59565, 8.09479, 0, 8.0948, 8.09479, 8.09899, 8.09489, 8.09575, 8.09479, 8.09479, 8.09479, 8.09479, 8.09479, 8.09479, 8.09479, 8.09479, 8.09479, 8.09479, 8.09479, 8.09479, 8.09479, 8.13224, 8.09479
4.39197, 9.52696, 8.18103, 8.13515, 3.39514, 1.34592, 8.13515, 0, 8.13516, 8.13515, 8.13935, 8.13526, 8.13608, 8.13515, 8.13515, 8.13515, 8.13515, 8.13515, 8.13515, 8.13515, 8.13515, 8.13515, 8.13515, 8.13515, 8.13515, 8.13515, 8.17577, 8.13515
4.39985, 11.4535, 8.22437, 8.17565, 3.6679, 3.2291, 8.17565, 0, 8.17566, 8.17565, 8.17985, 8.17577, 8.17656, 8.17565, 8.17565, 8.17565, 8.17565, 8.17565, 8.17565, 8.17565, 8.17565, 8.17565, 8.17565, 8.17565, 8.17565, 8.17565, 8.21912, 8.17565
4.40774, 4.14975, 8.26742, 8.21627, 2.47987, -4.11766, 8.21627, 0, 8.21628, 8.21627, 8.22048, 8.2164, 8.21717, 8.21627, 8.21627, 8.21627, 8.21627, 8.21627, 8.21627, 8.21627, 8.21627, 8.21627, 8.21627, 8.21627, 8.21627, 8.21627, 8.26217, 8.21627
4.41563, 6.8312, 8.31012, 8.25703, 2.97173, -1.47892, 8.25703, 0, 8.25704, 8.25703, 8.26123, 8.25717, 8.25792, 8.25703, 8.25703, 8.25703, 8.25703, 8.25703, 8.25703, 8.25703, 8.25703, 8.25703, 8.25703, 8.25703, 8.25703, 8.25703, 8.30487, 8.25703
4.42351, 5.15411, 8.35242, 8.29791, 2.67472, -3.19831, 8.29791, 0, 8.29792, 8.29791, 8.30211, 8.29807, 8.2988, 8.29791, 8.29791, 8.29791, 8.29791, 8.29791, 8.29791, 8.29791, 8.29791, 8.29791, 8.29791, 8.29791, 8.29791, 8.29791, 8.34715, 8.29791
4.4314, 8.16084, 8.3943, 8.33892, 3.18761, -0.233454, 8.33892, 0, 8.33893, 8.33893, 8.34313, 8.33911, 8.33982, 8.33892, 8.33892, 8.33892, 8.33892, 8.33892, 8.33892, 8.33892, 8.33892, 8.33892, 8.33892, 8.33893, 8.33892, 8.33892, 8.38899, 8.33892
4.43928, 15.9812, 8.43574, 8.38006, 4.24042, 7.54543, 8.38006, 0, 8.38008, 8.38007, 8.38427, 8.38028, 8.38097, 8.38006, 8.38006, 8.38006, 8.38006, 8.38006, 8.38006, 8.38006, 8.38006, 8.38006, 8.38006, 8.38007, 8.38006, 8.38006, 8.4304, 8.38006
4.44717, 8.97976, 8.47677, 8.42133, 3.31357, 0.50299, 8.42133, 0, 8.42134, 8.42133, 8.42553, 8.42158, 8.42225, 8.42133, 8.42133, 8.42133, 8.42133, 8.42133, 8.42133, 8.42133, 8.42133, 8.42133, 8.42133, 8.42133, 8.42133, 8.42133, 8.47138, 8.42133
4.45505, 7.50208, 8.51746, 8.46272, 3.08255, -1.01538, 8.46272, 0, 8.46273, 8.46272, 8.46692, 8.46302, 8.46365, 8.46272, 8.46272, 8.46272, 8.46272, 8.46272, 8.46272, 8.46272, 8.46272, 8.46272, 8.46272, 8.46272, 8.46272, 8.46272, 8.512, 8.46272
4.46294, 8.98823, 8.55789, 8.50423, 3.31485, 0.430339, 8.50423, 0, 8.50424, 8.50423, 8.50844, 8.5046, 8.50518, 8.50423, 8.50423, 8.50423, 8.50423, 8.50423, 8.50423, 8.50423, 8.50423, 8.50423, 8.50423, 8.50423, 8.50423, 8.50423, 8.55235, 8.50423
4.47082, 6.34464, 8.59813, 8.54586, 2.88871, -2.25349, 8.54586, 0, 8.54588, 8.54587, 8.55007, 8.54632, 8.54683, 8.54586, 8.54586, 8.54586, 8.54586, 8.54586, 8.54586, 8.54586, 8.54586, 8.54586, 8.54586, 8.54587, 8.54586, 8.54586, 8.59249, 8.54586
4.47871, 4.99272, 8.63829, 8.58762, 2.64437, -3.64557, 8.58762, 0, 8.58763, 8.58762, 8.59182, 8.58818, 8.5886, 8.58762, 8.58762, 8.58762, 8.58762, 8.58762, 8.58762, 8.58762, 8.58762, 8.58762, 8.58762, 8.58762, 8.58762, 8.58762, 8.63253, 8.58762
4.4866, 8.44312, 8.67849, 8.62949, 3.23158, -0.235363, 8.62949, 0, 8.6295, 8.62949, 8.6337, 8.63019, 8.63049, 8.62949, 8.62949, 8.62949, 8.62949, 8.62949, 8.62949, 8.62949, 8.62949, 8.62949, 8.62949, 8.62949, 8.62949, 8.62949, 8.67257, 8.62949
4.49448, 11.1712, 8.71879, 8.67147, 3.62921, 2.4524, 8.67147, 0, 8.67148, 8.67147, 8.67568, 8.67233, 8.67249, 8.67147, 8.67147, 8.67147, 8.67147, 8.67147, 8.67147, 8.67147, 8.67147, 8.67147, 8.67147, 8.67147, 8.67147, 8.67147, 8.71269, 8.67147
4.50237, 8.17582, 8.7593, 8.71357, 3.18996, -0.583482, 8.71357, 0, 8.71358, 8.71358, 8.71778, 8.71463, 8.71461, 8.71357, 8.71357, 8.71357, 8.71357, 8.71357, 8.71357, 8.71357, 8.71357, 8.71357, 8.71357, 8.71358, 8.71357, 8.71357, 8.75298, 8.71357
4.51025, 11.2285, 8.80008, 8.75578, 3.63709, 2.42837, 8.75578, 0, 8.75579, 8.75578, 8.75999, 8.75709, 8.75684, 8.75578, 8.75578, 8.75578, 8.75578, 8.75578, 8.75578, 8.75578, 8.75578, 8.75578, 8.75578, 8.75578, 8.75578, 8.75578, 8.7935, 8.75578
4.51814, 8.17326, 8.84118, 8.7981, 3.18955, -0.667928, 8.7981, 0, 8.79811, 8.7981, 8.80231, 8.7997, 8.79918, 8.7981, 8.7981, 8.7981, 8.7981, 8.7981, 8.7981, 8.7981, 8.7981, 8.7981, 8.7981, 8.7981, 8.7981, 8.7981, 8.83429, 8.7981
4.52602, 9.56925, 8.88262, 8.84053, 3.40136, 0.686624, 8.84053, 0, 8.84054, 8.84053, 8.84474, 8.84247, 8.84163, 8.84053, 8.84053, 8.84053, 8.84053, 8.84053, 8.84053, 8.84053, 8.84053, 8.84053, 8.84053, 8.84053, 8.84053, 8.84053, 8.87536, 8.84053
4.53391, 8.38612, 8.92441, 8.88306, 3.22275, -0.538287, 8.88306, 0, 8.88307, 8.88306, 8.88727, 8.88541, 8.88418, 8.88306, 8.88306, 8.88306, 8.88306, 8.88306, 8.88306, 8.88306, 8.88306, 8.88306, 8.88306, 8.88306, 8.88306, 8.88306, 8.91673, 8.88306
4.5418, 6.99529, 8.96653, 8.9257, 2.99922, -1.97124, 8.9257, 0, 8.92571, 8.9257, 8.92991, 8.92851, 8.92684, 8.9257, 8.9257, 8.9257, 8.9257, 8.9257, 8.9257, 8.9257, 8.9257, 8.9257, 8.9257, 8.9257, 8.9257, 8.9257, 8.95836, 8.9257
4.54968, 9.38724, 9.00894, 8.96844, 3.3745, 0.378293, 8.96844, 0, 8.96845, 8.96844, 8.97265, 8.97177, 8.9696, 8.96844, 8.96844, 8.96844, 8.96844, 8.96844, 8.96844, 8.96844, 8.96844, 8.96844, 8.96844, 8.96844, 8.96844, 8.96844, 9.00024, 8.96844
4.55757, 11.783, 9.05162, 9.01128, 3.71254, 2.73135, 9.01128, 0, 9.0113, 9.01129, 9.01549, 9.01519, 9.01247, 9.01128, 9.01128, 9.01128, 9.01128, 9.01128, 9.01128, 9.01128, 9.01128, 9.01128, 9.01128, 9.01129, 9.01128, 9.01128, 9.04232, 9.01128
4.56545, 7.60792, 9.09452, 9.05423, 3.09966, -1.4866, 9.05423, 0, 9.05424, 9.05423, 9.05843, 9.05876, 9.05543, 9.05423, 9.05423, 9.05423, 9.05423, 9.05423, 9.05423, 9.05423, 9.05423, 9.05423, 9.05423, 9.05423, 9.05423, 9.05423, 9.08456, 9.05423
4.57334, 8.41222, 9.13758, 9.09727, 3.2268, -0.725356, 9.09727, 0, 9.09728, 9.09727, 9.10147, 9.10247, 9.09849, 9.09727, 9.09727, 9.09727, 9.09727, 9.09727, 9.09727, 9.09727, 9.09727, 9.09727, 9.09727, 9.09727, 9.09727, 9.09727, 9.12692, 9.09727
4.58122, 9.36083, 9.18076, 9.1404, 3.37058, 0.180075, 9.1404, 0, 9.14042, 9.14041, 9.14461, 9.14632, 9.14165, 9.1404, 9.1404, 9.1404, 9.1404, 9.1404, 9.1404, 9.1404, 9.1404, 9.1404, 9.1404, 9.14041, 9.1404, 9.1404, 9.16938, 9.1404
4.58911, 7.2052, 9.22402, 9.18364, 3.03401, -2.01882, 9.18364, 0, 9.18365, 9.18364, 9.18785, 9.19028, 9.18491, 9.18364, 9.18364, 9.18364, 9.18364, 9.18364, 9.18364, 9.18364, 9.18364, 9.18364, 9.18364, 9.18364, 9.18364, 9.18364, 9.21189, 9.18364
4.597, 9.55867, 9.26733, 9.22697, 3.39981, 0.291339, 9.22697, 0, 9.22698, 9.22698, 9.23118, 9.23434, 9.22826, 9.22697, 9.22697, 9.22697, 9.22697, 9.22697, 9.22697, 9.22697, 9.22697, 9.22697, 9.22697, 9.22698, 9.22697, 9.22697, 9.25446, 9.22697
4.60488, 8.20737, 9.31068, 9.2704, 3.1949, -1.1033, 9.2704, 0, 9.27042, 9.27041, 9.27461, 9.27848, 9.27172, 9.2704, 9.2704, 9.2704, 9.2704, 9.2704, 9.2704, 9.2704, 9.2704, 9.2704, 9.2704, 9.27041, 9.2704, 9.2704, 9.29707, 9.2704
