   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_114.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
4.33741, 7.12784, 7.88409, 7.87539, 3.02123, -0.756244, 7.87539, 0, 7.87539, 7.8754, 7.87935, 7.87547, 7.88002, 7.87539, 7.87539, 7.87539, 7.87539, 7.87539, 7.87539, 7.87539, 7.87539, 7.87539, 7.87539, 7.87539, 7.87539, 7.87539, 7.87539, 7.87539
4.34529, 6.99273, 7.92329, 7.91505, 2.99879, -0.930562, 7.91505, 0, 7.91505, 7.91506, 7.91901, 7.91513, 7.91922, 7.91505, 7.91505, 7.91505, 7.91505, 7.91505, 7.91505, 7.91505, 7.91505, 7.91505, 7.91505, 7.91505, 7.91505, 7.91505, 7.91505, 7.91505
4.35318, 5.13507, 7.9627, 7.95483, 2.67115, -2.82763, 7.95483, 0, 7.95484, 7.95485, 7.9588, 7.95492, 7.95863, 7.95483, 7.95483, 7.95483, 7.95483, 7.95483, 7.95483, 7.95483, 7.95483, 7.95483, 7.95483, 7.95483, 7.95484, 7.95483, 7.95483, 7.95483
4.36106, 5.13991, 8.00232, 7.99475, 2.67206, -2.86241, 7.99475, 0, 7.99475, 7.99477, 7.99872, 7.99484, 7.99824, 7.99475, 7.99475, 7.99475, 7.99475, 7.99475, 7.99475, 7.99475, 7.99475, 7.99475, 7.99475, 7.99475, 7.99475, 7.99475, 7.99475, 7.99475
4.36895, 4.14472, 8.04214, 8.0348, 2.47886, -3.89741, 8.0348, 0, 8.0348, 8.03482, 8.03877, 8.03489, 8.03806, 8.0348, 8.0348, 8.0348, 8.0348, 8.0348, 8.0348, 8.0348, 8.0348, 8.0348, 8.0348, 8.0348, 8.0348, 8.0348, 8.0348, 8.0348
4.37683, 6.5513, 8.08215, 8.07498, 2.92426, -1.53085, 8.07498, 0, 8.07498, 8.075, 8.07895, 8.07507, 8.07807, 8.07498, 8.07498, 8.07498, 8.07498, 8.07498, 8.07498, 8.07498, 8.07498, 8.07498, 8.07498, 8.07498, 8.07498, 8.07498, 8.07498, 8.07498
4.38472, 8.6891, 8.12233, 8.11529, 3.26942, 0.566762, 8.11529, 0, 8.11529, 8.11531, 8.11926, 8.11538, 8.11825, 8.11529, 8.11529, 8.11529, 8.11529, 8.11529, 8.11529, 8.11529, 8.11529, 8.11529, 8.11529, 8.11529, 8.11529, 8.11529, 8.11529, 8.11529
4.3926, 7.45082, 8.16269, 8.15573, 3.07422, -0.711868, 8.15573, 0, 8.15573, 8.15574, 8.1597, 8.15583, 8.15861, 8.15573, 8.15573, 8.15573, 8.15573, 8.15573, 8.15573, 8.15573, 8.15573, 8.15573, 8.15573, 8.15573, 8.15573, 8.15573, 8.15573, 8.15573
4.40049, 4.83833, 8.20322, 8.1963, 2.61502, -3.36488, 8.1963, 0, 8.1963, 8.19631, 8.20026, 8.1964, 8.19912, 8.1963, 8.1963, 8.1963, 8.1963, 8.1963, 8.1963, 8.1963, 8.1963, 8.1963, 8.1963, 8.1963, 8.1963, 8.1963, 8.1963, 8.1963
4.40837, 5.99294, 8.2439, 8.23699, 2.82718, -2.25096, 8.23699, 0, 8.23699, 8.23701, 8.24096, 8.23711, 8.2398, 8.23699, 8.23699, 8.23699, 8.23699, 8.23699, 8.23699, 8.23699, 8.23699, 8.23699, 8.23699, 8.23699, 8.237, 8.23699, 8.23699, 8.23699
4.41626, 2.31593, 8.28474, 8.27783, 2.07748, -5.96881, 8.27783, 0, 8.27783, 8.27784, 8.28179, 8.27795, 8.28063, 8.27783, 8.27783, 8.27783, 8.27783, 8.27783, 8.27783, 8.27783, 8.27783, 8.27783, 8.27783, 8.27783, 8.27783, 8.27783, 8.27783, 8.27783
4.42415, 10.5053, 8.32572, 8.31878, 3.53629, 2.17959, 8.31878, 0, 8.31878, 8.3188, 8.32275, 8.31892, 8.3216, 8.31878, 8.31878, 8.31878, 8.31878, 8.31878, 8.31878, 8.31878, 8.31878, 8.31878, 8.31878, 8.31878, 8.31878, 8.31878, 8.31878, 8.31878
4.43203, 9.82416, 8.36686, 8.35987, 3.43863, 1.4573, 8.35987, 0, 8.35987, 8.35989, 8.36384, 8.36003, 8.36271, 8.35987, 8.35987, 8.35987, 8.35987, 8.35987, 8.35987, 8.35987, 8.35987, 8.35987, 8.35987, 8.35987, 8.35987, 8.35987, 8.35987, 8.35987
4.43992, 9.81945, 8.40813, 8.40108, 3.43794, 1.41132, 8.40108, 0, 8.40108, 8.4011, 8.40505, 8.40127, 8.40396, 8.40108, 8.40108, 8.40108, 8.40108, 8.40108, 8.40108, 8.40108, 8.40108, 8.40108, 8.40108, 8.40108, 8.40109, 8.40108, 8.40108, 8.40108
4.4478, 8.49873, 8.44955, 8.44242, 3.24017, 0.0491791, 8.44242, 0, 8.44242, 8.44244, 8.44639, 8.44265, 8.44534, 8.44242, 8.44242, 8.44242, 8.44242, 8.44242, 8.44242, 8.44242, 8.44242, 8.44242, 8.44242, 8.44242, 8.44243, 8.44242, 8.44242, 8.44242
4.45569, 6.16657, 8.4911, 8.48388, 2.85772, -2.32453, 8.48388, 0, 8.48388, 8.4839, 8.48785, 8.48415, 8.48684, 8.48388, 8.48388, 8.48388, 8.48388, 8.48388, 8.48388, 8.48388, 8.48388, 8.48388, 8.48388, 8.48388, 8.48388, 8.48388, 8.48388, 8.48388
4.46357, 7.64325, 8.5328, 8.52547, 3.10536, -0.889555, 8.52547, 0, 8.52547, 8.52549, 8.52944, 8.5258, 8.52848, 8.52547, 8.52547, 8.52547, 8.52547, 8.52547, 8.52547, 8.52547, 8.52547, 8.52547, 8.52547, 8.52547, 8.52547, 8.52547, 8.52547, 8.52547
4.47146, 9.81164, 8.57464, 8.56718, 3.43681, 1.237, 8.56718, 0, 8.56718, 8.56719, 8.57115, 8.56758, 8.57024, 8.56718, 8.56718, 8.56718, 8.56718, 8.56718, 8.56718, 8.56718, 8.56718, 8.56718, 8.56718, 8.56718, 8.56718, 8.56718, 8.56718, 8.56718
4.47934, 6.80695, 8.61662, 8.60901, 2.96765, -1.80967, 8.60901, 0, 8.60901, 8.60902, 8.61297, 8.60951, 8.61213, 8.60901, 8.60901, 8.60901, 8.60901, 8.60901, 8.60901, 8.60901, 8.60901, 8.60901, 8.60901, 8.60901, 8.60901, 8.60901, 8.60901, 8.60901
4.48723, 5.90223, 8.65874, 8.65095, 2.81109, -2.75651, 8.65095, 0, 8.65095, 8.65096, 8.65492, 8.65157, 8.65413, 8.65095, 8.65095, 8.65095, 8.65095, 8.65095, 8.65095, 8.65095, 8.65095, 8.65095, 8.65095, 8.65095, 8.65095, 8.65095, 8.65095, 8.65095
4.49511, 3.99758, 8.701, 8.693, 2.449, -4.70341, 8.693, 0, 8.693, 8.69302, 8.69697, 8.69377, 8.69624, 8.693, 8.693, 8.693, 8.693, 8.693, 8.693, 8.693, 8.693, 8.693, 8.693, 8.693, 8.69301, 8.693, 8.693, 8.693
4.503, 10.8686, 8.74341, 8.73518, 3.58728, 2.1252, 8.73518, 0, 8.73518, 8.73519, 8.73915, 8.73612, 8.73848, 8.73518, 8.73518, 8.73518, 8.73518, 8.73518, 8.73518, 8.73518, 8.73518, 8.73518, 8.73518, 8.73518, 8.73518, 8.73518, 8.73518, 8.73518
4.51089, 5.74552, 8.78597, 8.77746, 2.78308, -3.04045, 8.77746, 0, 8.77746, 8.77747, 8.78143, 8.77862, 8.78082, 8.77746, 8.77746, 8.77746, 8.77746, 8.77746, 8.77746, 8.77746, 8.77746, 8.77746, 8.77746, 8.77746, 8.77746, 8.77746, 8.77746, 8.77746
4.51877, 6.37857, 8.82868, 8.81985, 2.89458, -2.45011, 8.81985, 0, 8.81985, 8.81987, 8.82382, 8.82127, 8.82327, 8.81985, 8.81985, 8.81985, 8.81985, 8.81985, 8.81985, 8.81985, 8.81985, 8.81985, 8.81985, 8.81985, 8.81985, 8.81985, 8.81985, 8.81985
4.52666, 12.8251, 8.87155, 8.86235, 3.85034, 3.95353, 8.86235, 0, 8.86235, 8.86237, 8.86632, 8.86408, 8.86584, 8.86235, 8.86235, 8.86235, 8.86235, 8.86235, 8.86235, 8.86235, 8.86235, 8.86235, 8.86235, 8.86235, 8.86235, 8.86235, 8.86235, 8.86235
4.53454, 4.97237, 8.91458, 8.90495, 2.64052, -3.94221, 8.90495, 0, 8.90495, 8.90497, 8.90892, 8.90703, 8.90851, 8.90495, 8.90495, 8.90495, 8.90495, 8.90495, 8.90495, 8.90495, 8.90495, 8.90495, 8.90495, 8.90495, 8.90496, 8.90495, 8.90495, 8.90495
4.54243, 8.59504, 8.95776, 8.94766, 3.255, -0.362717, 8.94766, 0, 8.94767, 8.94768, 8.95163, 8.95015, 8.95128, 8.94766, 8.94766, 8.94766, 8.94766, 8.94766, 8.94766, 8.94766, 8.94766, 8.94766, 8.94766, 8.94766, 8.94767, 8.94766, 8.94766, 8.94766
4.55031, 11.3823, 9.0011, 8.99047, 3.65818, 2.38118, 8.99047, 0, 8.99047, 8.99049, 8.99444, 8.99342, 8.99416, 8.99047, 8.99047, 8.99047, 8.99047, 8.99047, 8.99047, 8.99047, 8.99047, 8.99047, 8.99047, 8.99047, 8.99048, 8.99047, 8.99047, 8.99047
4.5582, 11.0082, 9.04459, 9.03339, 3.60669, 1.96362, 9.03339, 0, 9.03339, 9.0334, 9.03735, 9.03685, 9.03714, 9.03339, 9.03339, 9.03339, 9.03339, 9.03339, 9.03339, 9.03339, 9.03339, 9.03339, 9.03339, 9.03339, 9.03339, 9.03339, 9.03339, 9.03339
4.56608, 5.78789, 9.08823, 9.0764, 2.79068, -3.30033, 9.0764, 0, 9.0764, 9.07642, 9.08037, 9.08042, 9.08022, 9.0764, 9.0764, 9.0764, 9.0764, 9.0764, 9.0764, 9.0764, 9.0764, 9.0764, 9.0764, 9.0764, 9.0764, 9.0764, 9.0764, 9.0764
4.57397, 10.3627, 9.132, 9.11951, 3.51607, 1.23071, 9.11951, 0, 9.11951, 9.11953, 9.12348, 9.12413, 9.1234, 9.11951, 9.11951, 9.11951, 9.11951, 9.11951, 9.11951, 9.11951, 9.11951, 9.11951, 9.11951, 9.11951, 9.11952, 9.11951, 9.11951, 9.11951
4.58185, 11.1981, 9.17591, 9.16272, 3.63291, 2.02215, 9.16272, 0, 9.16272, 9.16274, 9.16669, 9.16797, 9.16668, 9.16272, 9.16272, 9.16272, 9.16272, 9.16272, 9.16272, 9.16272, 9.16272, 9.16272, 9.16272, 9.16272, 9.16273, 9.16272, 9.16272, 9.16272
4.58974, 7.20285, 9.21993, 9.20603, 3.03362, -2.01708, 9.20603, 0, 9.20603, 9.20605, 9.21, 9.21192, 9.21006, 9.20603, 9.20603, 9.20603, 9.20603, 9.20603, 9.20603, 9.20603, 9.20603, 9.20603, 9.20603, 9.20603, 9.20603, 9.20603, 9.20603, 9.20603
4.59762, 8.99033, 9.26404, 9.24943, 3.31517, -0.273709, 9.24943, 0, 9.24943, 9.24945, 9.2534, 9.25596, 9.25353, 9.24943, 9.24943, 9.24943, 9.24943, 9.24943, 9.24943, 9.24943, 9.24943, 9.24943, 9.24943, 9.24943, 9.24944, 9.24943, 9.24943, 9.24943
4.60551, 7.99033, 9.30824, 9.29294, 3.16075, -1.31791, 9.29294, 0, 9.29294, 9.29295, 9.2969, 9.30009, 9.2971, 9.29294, 9.29294, 9.29294, 9.29294, 9.29294, 9.29294, 9.29294, 9.29294, 9.29294, 9.29294, 9.29294, 9.29294, 9.29294, 9.29294, 9.29294
4.6134, 9.54667, 9.3525, 9.33653, 3.39804, 0.194175, 9.33653, 0, 9.33653, 9.33655, 9.3405, 9.34428, 9.34076, 9.33653, 9.33653, 9.33653, 9.33653, 9.33653, 9.33653, 9.33653, 9.33653, 9.33653, 9.33653, 9.33653, 9.33653, 9.33653, 9.33653, 9.33653
4.62128, 11.7611, 9.39679, 9.38021, 3.7096, 2.36434, 9.38021, 0, 9.38022, 9.38023, 9.38418, 9.3885, 9.38452, 9.38021, 9.38021, 9.38021, 9.38021, 9.38021, 9.38021, 9.38021, 9.38021, 9.38021, 9.38021, 9.38021, 9.38022, 9.38021, 9.38021, 9.38021
4.62917, 11.3025, 9.44111, 9.424, 3.64726, 1.86139, 9.424, 0, 9.424, 9.42401, 9.42796, 9.43274, 9.42838, 9.424, 9.424, 9.424, 9.424, 9.424, 9.424, 9.424, 9.424, 9.424, 9.424, 9.424, 9.424, 9.424, 9.424, 9.424
4.63705, 9.80928, 9.48543, 9.46787, 3.43646, 0.323848, 9.46787, 0, 9.46787, 9.46789, 9.47184, 9.47699, 9.47232, 9.46787, 9.46787, 9.46787, 9.46787, 9.46787, 9.46787, 9.46787, 9.46787, 9.46787, 9.46787, 9.46787, 9.46787, 9.46787, 9.46787, 9.46787
4.64494, 9.76363, 9.52973, 9.51183, 3.42982, 0.233898, 9.51183, 0, 9.51183, 9.51185, 9.5158, 9.52122, 9.51636, 9.51183, 9.51183, 9.51183, 9.51183, 9.51183, 9.51183, 9.51183, 9.51183, 9.51183, 9.51183, 9.51183, 9.51184, 9.51183, 9.51183, 9.51183
4.65282, 10.7588, 9.57402, 9.55589, 3.57195, 1.18478, 9.55589, 0, 9.55589, 9.5559, 9.55986, 9.56543, 9.56049, 9.55589, 9.55589, 9.55589, 9.55589, 9.55589, 9.55589, 9.55589, 9.55589, 9.55589, 9.55589, 9.55589, 9.55589, 9.55589, 9.55589, 9.55589
4.66071, 11.518, 9.61826, 9.60003, 3.67668, 1.8997, 9.60003, 0, 9.60003, 9.60005, 9.604, 9.6096, 9.6047, 9.60003, 9.60003, 9.60003, 9.60003, 9.60003, 9.60003, 9.60003, 9.60003, 9.60003, 9.60003, 9.60003, 9.60003, 9.60003, 9.60003, 9.60003
4.66859, 8.46301, 9.66248, 9.64426, 3.23466, -1.19947, 9.64426, 0, 9.64426, 9.64428, 9.64823, 9.65375, 9.64901, 9.64426, 9.64426, 9.64426, 9.64426, 9.64426, 9.64426, 9.64426, 9.64426, 9.64426, 9.64426, 9.64426, 9.64426, 9.64426, 9.64426, 9.64426
4.67648, 7.23123, 9.70667, 9.68858, 3.03829, -2.47544, 9.68858, 0, 9.68858, 9.68859, 9.69255, 9.69786, 9.6934, 9.68858, 9.68858, 9.68858, 9.68858, 9.68858, 9.68858, 9.68858, 9.68858, 9.68858, 9.68858, 9.68858, 9.68858, 9.68858, 9.68858, 9.68858
4.68436, 10.9928, 9.75082, 9.73298, 3.60455, 1.24198, 9.73298, 0, 9.73298, 9.73299, 9.73695, 9.74193, 9.73788, 9.73298, 9.73298, 9.73298, 9.73298, 9.73298, 9.73298, 9.73298, 9.73298, 9.73298, 9.73298, 9.73298, 9.73298, 9.73298, 9.73298, 9.73298
4.69225, 2.99289, 9.79496, 9.77746, 2.23448, -6.80207, 9.77746, 0, 9.77746, 9.77748, 9.78143, 9.786, 9.78244, 9.77746, 9.77746, 9.77746, 9.77746, 9.77746, 9.77746, 9.77746, 9.77746, 9.77746, 9.77746, 9.77746, 9.77747, 9.77746, 9.77746, 9.77746
4.70013, 13.7503, 9.8391, 9.82203, 3.96867, 3.91121, 9.82203, 0, 9.82203, 9.82204, 9.82599, 9.83006, 9.82708, 9.82203, 9.82203, 9.82203, 9.82203, 9.82203, 9.82203, 9.82203, 9.82203, 9.82203, 9.82203, 9.82203, 9.82203, 9.82203, 9.82203, 9.82203
4.70802, 13.4828, 9.88324, 9.86666, 3.93482, 3.59954, 9.86666, 0, 9.86666, 9.86668, 9.87063, 9.87412, 9.87179, 9.86666, 9.86666, 9.86666, 9.86666, 9.86666, 9.86666, 9.86666, 9.86666, 9.86666, 9.86666, 9.86666, 9.86667, 9.86666, 9.86666, 9.86666
4.71591, 7.99851, 9.92742, 9.91138, 3.16204, -1.9289, 9.91138, 0, 9.91138, 9.9114, 9.91535, 9.91822, 9.91659, 9.91138, 9.91138, 9.91138, 9.91138, 9.91138, 9.91138, 9.91138, 9.91138, 9.91138, 9.91138, 9.91138, 9.91138, 9.91138, 9.91138, 9.91138
4.72379, 6.2507, 9.97163, 9.95617, 2.8724, -3.72094, 9.95617, 0, 9.95617, 9.95618, 9.96013, 9.96236, 9.96145, 9.95617, 9.95617, 9.95617, 9.95617, 9.95617, 9.95617, 9.95617, 9.95617, 9.95617, 9.95617, 9.95617, 9.95617, 9.95617, 9.95617, 9.95617
4.73168, 11.4492, 10.0159, 10.001, 3.66732, 1.43333, 10.001, 0, 10.001, 10.001, 10.005, 10.0066, 10.0064, 10.001, 10.001, 10.001, 10.001, 10.001, 10.001, 10.001, 10.001, 10.001, 10.001, 10.001, 10.001, 10.001, 10.001, 10.001
4.73956, 12.2018, 10.0603, 10.046, 3.76853, 2.14156, 10.046, 0, 10.046, 10.046, 10.0499, 10.0508, 10.0514, 10.046, 10.046, 10.046, 10.046, 10.046, 10.046, 10.046, 10.046, 10.046, 10.046, 10.046, 10.046, 10.046, 10.046, 10.046
4.74745, 11.7643, 10.1047, 10.0909, 3.71003, 1.65962, 10.0909, 0, 10.0909, 10.091, 10.0949, 10.0952, 10.0965, 10.0909, 10.0909, 10.0909, 10.0909, 10.0909, 10.0909, 10.0909, 10.0909, 10.0909, 10.0909, 10.0909, 10.0909, 10.0909, 10.0909, 10.0909
4.75533, 10.5137, 10.1493, 10.136, 3.53747, 0.364437, 10.136, 0, 10.136, 10.136, 10.14, 10.1397, 10.1416, 10.136, 10.136, 10.136, 10.136, 10.136, 10.136, 10.136, 10.136, 10.136, 10.136, 10.136, 10.136, 10.136, 10.136, 10.136
4.76322, 14.1853, 10.1939, 10.1811, 4.02309, 3.99135, 10.1811, 0, 10.1811, 10.1811, 10.1851, 10.1842, 10.1868, 10.1811, 10.1811, 10.1811, 10.1811, 10.1811, 10.1811, 10.1811, 10.1811, 10.1811, 10.1811, 10.1811, 10.1811, 10.1811, 10.1811, 10.1811
4.7711, 7.60112, 10.2387, 10.2263, 3.09857, -2.63754, 10.2263, 0, 10.2263, 10.2263, 10.2302, 10.2289, 10.232, 10.2263, 10.2263, 10.2263, 10.2263, 10.2263, 10.2263, 10.2263, 10.2263, 10.2263, 10.2263, 10.2263, 10.2263, 10.2263, 10.2263, 10.2263
4.77899, 6.72254, 10.2835, 10.2715, 2.95339, -3.56098, 10.2715, 0, 10.2715, 10.2715, 10.2755, 10.2737, 10.2774, 10.2715, 10.2715, 10.2715, 10.2715, 10.2715, 10.2715, 10.2715, 10.2715, 10.2715, 10.2715, 10.2715, 10.2715, 10.2715, 10.2715, 10.2715
4.78687, 10.1682, 10.3285, 10.3168, 3.48829, -0.16033, 10.3168, 0, 10.3168, 10.3168, 10.3208, 10.3186, 10.3227, 10.3168, 10.3168, 10.3168, 10.3168, 10.3168, 10.3168, 10.3168, 10.3168, 10.3168, 10.3168, 10.3168, 10.3168, 10.3168, 10.3168, 10.3168
4.79476, 14.3218, 10.3736, 10.3621, 4.04002, 3.94819, 10.3621, 0, 10.3621, 10.3621, 10.3661, 10.3636, 10.3681, 10.3621, 10.3621, 10.3621, 10.3621, 10.3621, 10.3621, 10.3621, 10.3621, 10.3621, 10.3621, 10.3621, 10.3621, 10.3621, 10.3621, 10.3621
4.80265, 11.3691, 10.4188, 10.4075, 3.65637, 0.950307, 10.4075, 0, 10.4075, 10.4075, 10.4115, 10.4087, 10.4136, 10.4075, 10.4075, 10.4075, 10.4075, 10.4075, 10.4075, 10.4075, 10.4075, 10.4075, 10.4075, 10.4075, 10.4075, 10.4075, 10.4075, 10.4075
4.81053, 12.2657, 10.464, 10.4529, 3.77699, 1.80165, 10.4529, 0, 10.4529, 10.4529, 10.4569, 10.4539, 10.4591, 10.4529, 10.4529, 10.4529, 10.4529, 10.4529, 10.4529, 10.4529, 10.4529, 10.4529, 10.4529, 10.4529, 10.4529, 10.4529, 10.4529, 10.4529
4.81842, 15.4169, 10.5094, 10.4984, 4.17335, 4.90745, 10.4984, 0, 10.4984, 10.4984, 10.5024, 10.4992, 10.5047, 10.4984, 10.4984, 10.4984, 10.4984, 10.4984, 10.4984, 10.4984, 10.4984, 10.4984, 10.4984, 10.4984, 10.4984, 10.4984, 10.4984, 10.4984
4.8263, 9.41512, 10.5548, 10.5439, 3.37863, -1.13973, 10.5439, 0, 10.5439, 10.5439, 10.5479, 10.5445, 10.5503, 10.5439, 10.5439, 10.5439, 10.5439, 10.5439, 10.5439, 10.5439, 10.5439, 10.5439, 10.5439, 10.5439, 10.5439, 10.5439, 10.5439, 10.5439
4.83419, 11.8353, 10.6004, 10.5895, 3.71958, 1.23489, 10.5895, 0, 10.5895, 10.5895, 10.5935, 10.59, 10.5959, 10.5895, 10.5895, 10.5895, 10.5895, 10.5895, 10.5895, 10.5895, 10.5895, 10.5895, 10.5895, 10.5895, 10.5895, 10.5895, 10.5895, 10.5895
4.84207, 16.1081, 10.646, 10.6351, 4.25536, 5.46216, 10.6351, 0, 10.6351, 10.6351, 10.6391, 10.6355, 10.6416, 10.6351, 10.6351, 10.6351, 10.6351, 10.6351, 10.6351, 10.6351, 10.6351, 10.6351, 10.6351, 10.6351, 10.6351, 10.6351, 10.6351, 10.6351
4.84996, 11.7407, 10.6916, 10.6807, 3.70685, 1.04911, 10.6807, 0, 10.6807, 10.6807, 10.6847, 10.681, 10.6873, 10.6807, 10.6807, 10.6807, 10.6807, 10.6807, 10.6807, 10.6807, 10.6807, 10.6807, 10.6807, 10.6807, 10.6807, 10.6807, 10.6807, 10.6807
4.85784, 3.88022, 10.7373, 10.7264, 2.42492, -6.8571, 10.7264, 0, 10.7264, 10.7264, 10.7304, 10.7267, 10.7331, 10.7264, 10.7264, 10.7264, 10.7264, 10.7264, 10.7264, 10.7264, 10.7264, 10.7264, 10.7264, 10.7264, 10.7264, 10.7264, 10.7264, 10.7264
4.86573, 7.80161, 10.7831, 10.7721, 3.13075, -2.98146, 10.7721, 0, 10.7721, 10.7721, 10.7761, 10.7723, 10.7789, 10.7721, 10.7721, 10.7721, 10.7721, 10.7721, 10.7721, 10.7721, 10.7721, 10.7721, 10.7721, 10.7721, 10.7721, 10.7721, 10.7721, 10.7721
4.87361, 16.0836, 10.8289, 10.8179, 4.25249, 5.25476, 10.8179, 0, 10.8179, 10.8179, 10.8218, 10.818, 10.8247, 10.8179, 10.8179, 10.8179, 10.8179, 10.8179, 10.8179, 10.8179, 10.8179, 10.8179, 10.8179, 10.8179, 10.8179, 10.8179, 10.8179, 10.8179
4.8815, 8.10756, 10.8747, 10.8637, 3.17924, -2.76717, 10.8637, 0, 10.8637, 10.8637, 10.8676, 10.8638, 10.8706, 10.8637, 10.8637, 10.8637, 10.8637, 10.8637, 10.8637, 10.8637, 10.8637, 10.8637, 10.8637, 10.8637, 10.8637, 10.8637, 10.8637, 10.8637
4.88938, 10.1602, 10.9206, 10.9095, 3.48714, -0.76045, 10.9095, 0, 10.9095, 10.9095, 10.9134, 10.9096, 10.9165, 10.9095, 10.9095, 10.9095, 10.9095, 10.9095, 10.9095, 10.9095, 10.9095, 10.9095, 10.9095, 10.9095, 10.9095, 10.9095, 10.9095, 10.9095
4.89727, 11.2916, 10.9665, 10.9553, 3.64577, 0.325087, 10.9553, 0, 10.9553, 10.9553, 10.9593, 10.9554, 10.9624, 10.9553, 10.9553, 10.9553, 10.9553, 10.9553, 10.9553, 10.9553, 10.9553, 10.9553, 10.9553, 10.9553, 10.9553, 10.9553, 10.9553, 10.9553
4.90516, 10.6741, 11.0125, 11.0012, 3.56007, -0.338385, 11.0012, 0, 11.0012, 11.0012, 11.0052, 11.0013, 11.0084, 11.0012, 11.0012, 11.0012, 11.0012, 11.0012, 11.0012, 11.0012, 11.0012, 11.0012, 11.0012, 11.0012, 11.0012, 11.0012, 11.0012, 11.0012
4.91304, 5.55092, 11.0585, 11.0471, 2.74789, -5.50756, 11.0471, 0, 11.0471, 11.0471, 11.0511, 11.0472, 11.0544, 11.0471, 11.0471, 11.0471, 11.0471, 11.0471, 11.0471, 11.0471, 11.0471, 11.0471, 11.0471, 11.0471, 11.0471, 11.0471, 11.0471, 11.0471
4.92093, 12.4684, 11.1045, 11.093, 3.80374, 1.36391, 11.093, 0, 11.093, 11.093, 11.097, 11.0931, 11.1004, 11.093, 11.093, 11.093, 11.093, 11.093, 11.093, 11.093, 11.093, 11.093, 11.093, 11.093, 11.093, 11.093, 11.093, 11.093
4.92881, 10.9302, 11.1505, 11.139, 3.59586, -0.220294, 11.139, 0, 11.139, 11.139, 11.1429, 11.1391, 11.1464, 11.139, 11.139, 11.139, 11.139, 11.139, 11.139, 11.139, 11.139, 11.139, 11.139, 11.139, 11.139, 11.139, 11.139, 11.139
4.9367, 15.9835, 11.1966, 11.1849, 4.2407, 4.78693, 11.1849, 0, 11.1849, 11.185, 11.1889, 11.185, 11.1925, 11.1849, 11.1849, 11.1849, 11.1849, 11.1849, 11.1849, 11.1849, 11.1849, 11.1849, 11.1849, 11.1849, 11.1849, 11.1849, 11.1849, 11.1849
4.94458, 13.6294, 11.2427, 11.2309, 3.9534, 2.38673, 11.2309, 0, 11.2309, 11.231, 11.2349, 11.231, 11.2386, 11.2309, 11.2309, 11.2309, 11.2309, 11.2309, 11.2309, 11.2309, 11.2309, 11.2309, 11.2309, 11.2309, 11.2309, 11.2309, 11.2309, 11.2309
4.95247, 18.3363, 11.2888, 11.2769, 4.50958, 7.04756, 11.2769, 0, 11.2769, 11.277, 11.2809, 11.277, 11.2847, 11.2769, 11.2769, 11.2769, 11.2769, 11.2769, 11.2769, 11.2769, 11.2769, 11.2769, 11.2769, 11.2769, 11.2769, 11.2769, 11.2769, 11.2769
4.96035, 13.6552, 11.3349, 11.323, 3.95667, 2.32036, 11.323, 0, 11.323, 11.323, 11.3269, 11.3231, 11.3308, 11.323, 11.323, 11.323, 11.323, 11.323, 11.323, 11.323, 11.323, 11.323, 11.323, 11.323, 11.323, 11.323, 11.323, 11.323
4.96824, 10.3024, 11.381, 11.369, 3.50748, -1.07856, 11.369, 0, 11.369, 11.369, 11.3729, 11.3691, 11.3769, 11.369, 11.369, 11.369, 11.369, 11.369, 11.369, 11.369, 11.369, 11.369, 11.369, 11.369, 11.369, 11.369, 11.369, 11.369
4.97612, 15.9954, 11.4271, 11.415, 4.24209, 4.56824, 11.415, 0, 11.415, 11.415, 11.419, 11.4151, 11.423, 11.415, 11.415, 11.415, 11.415, 11.415, 11.415, 11.415, 11.415, 11.415, 11.415, 11.415, 11.415, 11.415, 11.415, 11.415
4.98401, 15.9742, 11.4733, 11.461, 4.23959, 4.50091, 11.461, 0, 11.4611, 11.4611, 11.465, 11.4612, 11.4692, 11.461, 11.461, 11.461, 11.461, 11.461, 11.461, 11.461, 11.461, 11.461, 11.461, 11.461, 11.4611, 11.461, 11.461, 11.461
4.9919, 10.6767, 11.5194, 11.5071, 3.56044, -0.842637, 11.5071, 0, 11.5071, 11.5071, 11.5111, 11.5072, 11.5153, 11.5071, 11.5071, 11.5071, 11.5071, 11.5071, 11.5071, 11.5071, 11.5071, 11.5071, 11.5071, 11.5071, 11.5071, 11.5071, 11.5071, 11.5071
4.99978, 6.31508, 11.5655, 11.5531, 2.88359, -5.25043, 11.5531, 0, 11.5531, 11.5531, 11.5571, 11.5532, 11.5614, 11.5531, 11.5531, 11.5531, 11.5531, 11.5531, 11.5531, 11.5531, 11.5531, 11.5531, 11.5531, 11.5531, 11.5531, 11.5531, 11.5531, 11.5531
