   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_132.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.682795, 0, 0.000104504, 1.16436e-05, 1.41421, -0.000104504, 1.17265e-05, 1.16436e-05, 1.16461e-05, 1.16471e-05, 1.1681e-05, 1.18198e-05, 1.16625e-05, 1.1685e-05, 1.23638e-05, 1.21819e-05, 1.19239e-05, 8.76475e-05, 1.17359e-05, 1.16477e-05, 1.16526e-05, 1.16637e-05, 1.1706e-05, 1.16437e-05, 2.56457e-05, 1.16436e-05, 1.24078e-05
0.690688, 0, 0.000244243, 2.99286e-05, 1.41421, -0.000244243, 3.01308e-05, 2.99286e-05, 2.99347e-05, 2.99372e-05, 3.00198e-05, 3.03582e-05, 2.99747e-05, 3.00297e-05, 3.16819e-05, 3.12409e-05, 3.0612e-05, 0.000215221, 3.01538e-05, 2.99386e-05, 2.99443e-05, 2.99809e-05, 3.00455e-05, 2.99289e-05, 5.20335e-05, 2.99286e-05, 3.17917e-05
0.69858, 0, 0.0005531, 7.29074e-05, 1.41421, -0.0005531, 7.33747e-05, 7.29074e-05, 7.29215e-05, 7.29272e-05, 7.3118e-05, 7.39003e-05, 7.30139e-05, 7.31411e-05, 7.70124e-05, 7.59406e-05, 7.44869e-05, 0.000501198, 7.34278e-05, 7.29305e-05, 7.29344e-05, 7.30363e-05, 7.31237e-05, 7.2908e-05, 0.000108825, 7.29074e-05, 7.72137e-05
0.706472, 0, 0.00120285, 0.000168397, 1.41421, -0.00120285, 0.000169421, 0.000168397, 0.000168428, 0.00016844, 0.000168858, 0.000170574, 0.00016863, 0.000168909, 0.000177677, 0.000175047, 0.00017186, 0.00110745, 0.000169538, 0.000168447, 0.000168443, 0.000168698, 0.000168793, 0.000168398, 0.000228539, 0.000168397, 0.000177838
0.714365, 0, 0.0025006, 0.000368973, 1.41421, -0.0025006, 0.000371105, 0.000368973, 0.000369037, 0.000369063, 0.000369934, 0.000373503, 0.000369459, 0.000370039, 0.000389333, 0.000382813, 0.00037618, 0.0023231, 0.000371347, 0.000369078, 0.000369051, 0.000369645, 0.000369694, 0.000368976, 0.000472139, 0.000368973, 0.000388621
0.722257, 0, 0.00495855, 0.000767346, 1.41421, -0.00495855, 0.000771559, 0.000767346, 0.000767473, 0.000767524, 0.000769245, 0.000776298, 0.000768306, 0.000769453, 0.000810897, 0.000794696, 0.000781588, 0.00462914, 0.000772038, 0.000767554, 0.000767476, 0.000768768, 0.000768648, 0.000767351, 0.000946588, 0.000767346, 0.000806174
0.730149, 0, 0.00937106, 0.00151561, 1.41421, -0.00937106, 0.00152352, 0.00151561, 0.00151585, 0.00151594, 0.00151918, 0.00153242, 0.00151741, 0.00151957, 0.00160686, 0.00156697, 0.00154236, 0.00876822, 0.00152442, 0.001516, 0.00151583, 0.00151848, 0.00151795, 0.00151562, 0.00182691, 0.00151561, 0.00158853
0.738042, 0.961873, 0.0168787, 0.00284497, 1.72101, 0.944995, 0.0028591, 0.00284497, 0.00284539, 0.00284556, 0.00285134, 0.002875, 0.00284819, 0.00285203, 0.00303285, 0.00293671, 0.00289274, 0.0157988, 0.0028607, 0.00284566, 0.00284532, 0.00285049, 0.00284913, 0.00284498, 0.00337894, 0.00284497, 0.00297521
0.745934, 0.0381267, 0.0289886, 0.00507914, 1.42763, 0.00913818, 0.00510317, 0.00507914, 0.00507986, 0.00508015, 0.00508997, 0.00513019, 0.00508462, 0.00509116, 0.00545985, 0.00523511, 0.00516036, 0.0271019, 0.0051059, 0.00508032, 0.00507973, 0.00508928, 0.00508648, 0.00507917, 0.00597533, 0.00507914, 0.00530057
0.753826, 0, 0.047515, 0.00863175, 1.41421, -0.047515, 0.00867067, 0.00863175, 0.00863292, 0.00863339, 0.00864929, 0.00871444, 0.00864062, 0.00865121, 0.00939014, 0.00888439, 0.0087633, 0.0443047, 0.00867509, 0.00863366, 0.0086327, 0.00864953, 0.00864445, 0.0086318, 0.0100938, 0.00863175, 0.00899042
0.761719, 0, 0.0744174, 0.0139774, 1.41421, -0.0744174, 0.0140375, 0.0139774, 0.0139792, 0.0139799, 0.0140045, 0.0141051, 0.0139911, 0.0140074, 0.0154582, 0.0143677, 0.0141806, 0.069094, 0.0140443, 0.0139803, 0.0139789, 0.0140072, 0.0139989, 0.0139774, 0.016286, 0.0139774, 0.0145315
0.769611, 0, 0.111534, 0.02159, 1.41421, -0.111534, 0.0216787, 0.02159, 0.0215926, 0.0215937, 0.02163, 0.0217785, 0.0216102, 0.0216343, 0.0244122, 0.022166, 0.0218899, 0.102921, 0.0216888, 0.0215943, 0.0215924, 0.021638, 0.0216254, 0.0215901, 0.0251097, 0.02159, 0.0224077
0.777503, 0, 0.160259, 0.0318516, 1.41421, -0.160259, 0.0319768, 0.0318516, 0.0318554, 0.0318569, 0.031908, 0.0321177, 0.0318801, 0.0319142, 0.0370759, 0.0326646, 0.0322749, 0.146641, 0.0319911, 0.0318578, 0.0318554, 0.0319257, 0.0319079, 0.0318518, 0.0370264, 0.0318516, 0.0330058
0.785396, 0, 0.221227, 0.0449466, 1.41421, -0.221227, 0.0451159, 0.0449466, 0.0449517, 0.0449537, 0.0450229, 0.0453064, 0.0449852, 0.0450313, 0.0542975, 0.0460459, 0.045519, 0.200167, 0.0451352, 0.0449549, 0.0449525, 0.0450566, 0.045033, 0.0449468, 0.0522825, 0.0449466, 0.0465073
0.793288, 1.89, 0.294114, 0.0607683, 1.97231, 1.59588, 0.0609881, 0.0607683, 0.0607749, 0.0607775, 0.0608673, 0.0612353, 0.0608184, 0.0608782, 0.0768876, 0.0621952, 0.0615113, 0.262252, 0.0610131, 0.0607791, 0.0607773, 0.0609257, 0.0608955, 0.0607685, 0.0708032, 0.0607683, 0.0627941
0.80118, 1.05259, 0.377608, 0.0788693, 1.74716, 0.674977, 0.0791438, 0.0788693, 0.0788775, 0.0788809, 0.078993, 0.0794526, 0.0789318, 0.0790065, 0.105547, 0.0806513, 0.0797972, 0.33049, 0.079175, 0.0788828, 0.0788828, 0.0790869, 0.0790486, 0.0788696, 0.0921383, 0.0788693, 0.0813992
0.809073, 0.0574186, 0.469561, 0.0984794, 1.43437, -0.412143, 0.0988101, 0.0984794, 0.0984894, 0.0984934, 0.0986285, 0.0991821, 0.0985548, 0.0986448, 0.140766, 0.100626, 0.0995972, 0.401566, 0.0988477, 0.0984958, 0.0984992, 0.0987708, 0.0987212, 0.0984799, 0.115492, 0.0984794, 0.101527
0.816965, 0, 0.56728, 0.118597, 1.41421, -0.56728, 0.118983, 0.118597, 0.118609, 0.118614, 0.118771, 0.119416, 0.118685, 0.11879, 0.182682, 0.121098, 0.1199, 0.471732, 0.119026, 0.118616, 0.118626, 0.118976, 0.118908, 0.118598, 0.139854, 0.118597, 0.122148
0.824857, 0, 0.667835, 0.138139, 1.41421, -0.667835, 0.138574, 0.138139, 0.138152, 0.138157, 0.138335, 0.139064, 0.138238, 0.138357, 0.23088, 0.140966, 0.139611, 0.537388, 0.138624, 0.13816, 0.138178, 0.138618, 0.138521, 0.138139, 0.164217, 0.138139, 0.142153
0.83275, 1, 0.768319, 0.156104, 1.73205, 0.231681, 0.156584, 0.156104, 0.156119, 0.156124, 0.15632, 0.157123, 0.156213, 0.156344, 0.284159, 0.159217, 0.157725, 0.595619, 0.156638, 0.156128, 0.156156, 0.156695, 0.156551, 0.156105, 0.18785, 0.156104, 0.160524
0.840642, 0.930539, 0.866008, 0.171725, 1.71188, 0.0645305, 0.172241, 0.171725, 0.17174, 0.171746, 0.171957, 0.172821, 0.171842, 0.171983, 0.340333, 0.175073, 0.173468, 0.644561, 0.172299, 0.17175, 0.171792, 0.172439, 0.172223, 0.171725, 0.210577, 0.171725, 0.176481
0.848534, 0.997577, 0.958466, 0.184549, 1.73135, 0.0391107, 0.185094, 0.184549, 0.184566, 0.184572, 0.184795, 0.185706, 0.184673, 0.184822, 0.396176, 0.188082, 0.186389, 0.683524, 0.185154, 0.184576, 0.184633, 0.185397, 0.18508, 0.18455, 0.232991, 0.184549, 0.189573
0.856427, 0.997599, 1.04369, 0.19446, 1.73136, -0.0460874, 0.195026, 0.19446, 0.194477, 0.194484, 0.194715, 0.195662, 0.194589, 0.194743, 0.447611, 0.19813, 0.196372, 0.712873, 0.195088, 0.194489, 0.19456, 0.195451, 0.195, 0.194461, 0.256551, 0.19446, 0.199687
0.864319, 1.07429, 1.12032, 0.201623, 1.75336, -0.0460293, 0.202204, 0.201623, 0.201641, 0.201648, 0.201885, 0.202857, 0.201755, 0.201913, 0.490199, 0.205389, 0.203585, 0.733743, 0.202265, 0.201653, 0.201739, 0.202764, 0.202147, 0.201624, 0.283515, 0.201623, 0.207005
0.872211, 0.920897, 1.18794, 0.206396, 1.70906, -0.267041, 0.206987, 0.206396, 0.206414, 0.206421, 0.206662, 0.207651, 0.206531, 0.206691, 0.519867, 0.210225, 0.208392, 0.747682, 0.207045, 0.206428, 0.206527, 0.207698, 0.206884, 0.206397, 0.316662, 0.206396, 0.211903
0.880104, 1.0791, 1.24728, 0.20923, 1.75474, -0.168173, 0.209827, 0.20923, 0.209248, 0.209255, 0.209499, 0.210498, 0.209366, 0.209528, 0.53372, 0.213098, 0.211247, 0.756329, 0.209879, 0.209264, 0.209374, 0.210705, 0.209665, 0.20923, 0.35882, 0.20923, 0.214857
0.887996, 0, 1.30015, 0.21058, 1.41421, -1.30015, 0.211181, 0.21058, 0.210598, 0.210605, 0.210851, 0.211856, 0.210717, 0.21088, 0.530699, 0.214471, 0.21261, 0.761177, 0.211223, 0.210618, 0.210738, 0.212254, 0.210954, 0.210581, 0.412228, 0.21058, 0.216352
0.895888, 2.91365, 1.34908, 0.210851, 2.21668, 1.56457, 0.211454, 0.210851, 0.210869, 0.210876, 0.211123, 0.212132, 0.210988, 0.211152, 0.511868, 0.214753, 0.212889, 0.763444, 0.211481, 0.210896, 0.211027, 0.212776, 0.211162, 0.210852, 0.47783, 0.210851, 0.216825
0.903781, 0.0863518, 1.39649, 0.210367, 1.44442, -1.31014, 0.210971, 0.210367, 0.210386, 0.210393, 0.21064, 0.211651, 0.210505, 0.210669, 0.480237, 0.214274, 0.212409, 0.764041, 0.210976, 0.210424, 0.210572, 0.212658, 0.210619, 0.210368, 0.554669, 0.210367, 0.216639
0.911673, 0, 1.44385, 0.209372, 1.41421, -1.44385, 0.209977, 0.209372, 0.20939, 0.209398, 0.209645, 0.210657, 0.20951, 0.209675, 0.440142, 0.213279, 0.211416, 0.763602, 0.209952, 0.209446, 0.209626, 0.212279, 0.209571, 0.209373, 0.639531, 0.209372, 0.216079
0.919565, 0.90643, 1.49094, 0.208039, 1.70483, -0.584512, 0.208644, 0.208039, 0.208057, 0.208064, 0.208312, 0.209324, 0.208177, 0.208341, 0.396392, 0.211944, 0.210084, 0.76254, 0.208581, 0.208137, 0.208377, 0.212083, 0.208195, 0.20804, 0.726992, 0.208039, 0.215358
0.927458, 2.9016, 1.53565, 0.20649, 2.21396, 1.36594, 0.207095, 0.20649, 0.206509, 0.206516, 0.206763, 0.207776, 0.206628, 0.206793, 0.353399, 0.210393, 0.208536, 0.761117, 0.206986, 0.206624, 0.206967, 0.212697, 0.206612, 0.206491, 0.809945, 0.20649, 0.214633
0.93535, 2.09358, 1.57441, 0.204815, 2.02326, 0.519168, 0.20542, 0.204815, 0.204833, 0.204841, 0.205088, 0.206101, 0.204953, 0.205118, 0.314535, 0.208715, 0.206861, 0.759497, 0.205259, 0.204996, 0.205506, 0.215077, 0.20491, 0.204816, 0.880536, 0.204815, 0.21402
0.943242, 2.09839, 1.60324, 0.203082, 2.02445, 0.495153, 0.203688, 0.203082, 0.203101, 0.203108, 0.203355, 0.204368, 0.20322, 0.203385, 0.281832, 0.206979, 0.205128, 0.757787, 0.20347, 0.203327, 0.204088, 0.220672, 0.203158, 0.203083, 0.931367, 0.203082, 0.213608
0.951135, 1, 1.61917, 0.201349, 1.73205, -0.619165, 0.201955, 0.201349, 0.201368, 0.201375, 0.201622, 0.202635, 0.201487, 0.201652, 0.256011, 0.205244, 0.203395, 0.756063, 0.201679, 0.201675, 0.20279, 0.231544, 0.20141, 0.20135, 0.956717, 0.201349, 0.213482
0.959027, 1.89436, 1.62149, 0.199667, 1.97341, 0.272873, 0.200272, 0.199667, 0.199685, 0.199693, 0.19994, 0.200953, 0.199805, 0.19997, 0.236771, 0.20356, 0.201713, 0.754384, 0.19994, 0.200092, 0.201674, 0.250374, 0.199716, 0.199668, 0.95353, 0.199667, 0.213758
0.966919, 0.997599, 1.61257, 0.198081, 1.73136, -0.614974, 0.198686, 0.198081, 0.198099, 0.198106, 0.198354, 0.199367, 0.198219, 0.198384, 0.223188, 0.201972, 0.200127, 0.752799, 0.198301, 0.198626, 0.200778, 0.280235, 0.198121, 0.198082, 0.921955, 0.198081, 0.214629
0.974812, 3.88713, 1.5977, 0.196631, 2.42634, 2.28943, 0.197236, 0.196631, 0.196649, 0.196656, 0.196903, 0.197917, 0.196769, 0.196933, 0.214091, 0.200521, 0.198676, 0.751349, 0.196806, 0.197317, 0.200113, 0.324064, 0.196664, 0.196631, 0.865328, 0.196631, 0.216427
0.982704, 3.10805, 1.58402, 0.19535, 2.2601, 1.52402, 0.195957, 0.19535, 0.195368, 0.195376, 0.195623, 0.196636, 0.195488, 0.195653, 0.208352, 0.19924, 0.197396, 0.750069, 0.195487, 0.196198, 0.199657, 0.383817, 0.195378, 0.195351, 0.789594, 0.19535, 0.219684
0.990596, 2.99758, 1.57873, 0.194265, 2.23553, 1.41885, 0.194873, 0.194265, 0.194283, 0.194291, 0.194538, 0.195551, 0.194403, 0.194568, 0.205054, 0.198155, 0.196311, 0.748984, 0.194372, 0.195295, 0.199361, 0.459431, 0.194289, 0.194266, 0.702308, 0.194265, 0.225172
0.998489, 0.997591, 1.58699, 0.193393, 1.73136, -0.589398, 0.194004, 0.193393, 0.193411, 0.193419, 0.193666, 0.194679, 0.193531, 0.193696, 0.203546, 0.197282, 0.195439, 0.748112, 0.193478, 0.194624, 0.199159, 0.547902, 0.193413, 0.193394, 0.611412, 0.193393, 0.233898
1.00638, 2.9976, 1.61021, 0.192741, 2.23553, 1.38739, 0.193358, 0.192741, 0.192759, 0.192767, 0.193014, 0.194027, 0.192879, 0.193044, 0.203415, 0.19663, 0.194787, 0.74746, 0.19281, 0.194192, 0.198979, 0.642828, 0.192758, 0.192742, 0.524084, 0.192741, 0.24702
1.01427, 0.997587, 1.64538, 0.192307, 1.73135, -0.64779, 0.192935, 0.192307, 0.192325, 0.192333, 0.19258, 0.193593, 0.192445, 0.19261, 0.204419, 0.196196, 0.194353, 0.747026, 0.192366, 0.193994, 0.198763, 0.734808, 0.192321, 0.192308, 0.445847, 0.192307, 0.265683
1.02217, 1.99757, 1.68559, 0.192079, 1.99939, 0.311975, 0.192725, 0.192079, 0.192097, 0.192104, 0.192352, 0.193365, 0.192217, 0.192382, 0.206404, 0.195968, 0.194125, 0.746797, 0.192132, 0.194019, 0.19848, 0.812788, 0.19209, 0.19208, 0.380127, 0.192079, 0.290763
1.03006, 0.997611, 1.72184, 0.192035, 1.73136, -0.724234, 0.192711, 0.192035, 0.192053, 0.19206, 0.192308, 0.193321, 0.192173, 0.192337, 0.209221, 0.195924, 0.194081, 0.746753, 0.192085, 0.194242, 0.198124, 0.866181, 0.192044, 0.192036, 0.328239, 0.192035, 0.322578
1.03795, 2.99759, 1.74535, 0.192146, 2.23553, 1.25223, 0.19287, 0.192146, 0.192164, 0.192172, 0.192419, 0.193432, 0.192284, 0.192449, 0.212669, 0.196035, 0.194192, 0.746864, 0.192196, 0.194635, 0.197718, 0.887204, 0.192154, 0.192147, 0.289751, 0.192146, 0.360628
1.04584, 0.997595, 1.74978, 0.192379, 1.73136, -0.752184, 0.19317, 0.192378, 0.192397, 0.192404, 0.192651, 0.193664, 0.192516, 0.192681, 0.216465, 0.196267, 0.194424, 0.747097, 0.192432, 0.195162, 0.197297, 0.87272, 0.192384, 0.192379, 0.263058, 0.192379, 0.403421
1.05374, 1.13214, 1.73256, 0.192695, 1.76979, -0.600421, 0.193581, 0.192695, 0.192713, 0.192721, 0.192968, 0.193981, 0.192833, 0.192998, 0.220246, 0.196584, 0.194741, 0.747413, 0.192758, 0.195786, 0.196901, 0.824991, 0.1927, 0.192696, 0.245979, 0.192695, 0.448485
1.06163, 0.863042, 1.69505, 0.193059, 1.69205, -0.832004, 0.194066, 0.193058, 0.193077, 0.193084, 0.193331, 0.194345, 0.193197, 0.193361, 0.223604, 0.196947, 0.195104, 0.747774, 0.193137, 0.196469, 0.19656, 0.75109, 0.193062, 0.193059, 0.236272, 0.193059, 0.49256
1.06952, 2.85822, 1.64151, 0.193435, 2.20414, 1.21671, 0.194592, 0.193434, 0.193453, 0.19346, 0.193707, 0.19472, 0.193572, 0.193737, 0.226151, 0.197323, 0.19548, 0.748145, 0.193541, 0.197177, 0.196287, 0.661169, 0.193437, 0.193435, 0.231971, 0.193435, 0.531973
1.07741, 2.99514, 1.57759, 0.193793, 2.23498, 1.41755, 0.195125, 0.193792, 0.193811, 0.193819, 0.194066, 0.195079, 0.193931, 0.194096, 0.227576, 0.197682, 0.195839, 0.748491, 0.193944, 0.197882, 0.196081, 0.566194, 0.193795, 0.193794, 0.23154, 0.193793, 0.563119
1.0853, 2.1394, 1.50871, 0.19411, 2.03455, 0.630691, 0.195641, 0.194108, 0.194128, 0.194136, 0.194383, 0.195396, 0.194248, 0.194413, 0.22771, 0.197999, 0.196156, 0.74878, 0.19433, 0.19857, 0.195928, 0.475789, 0.194112, 0.194111, 0.233885, 0.19411, 0.582974
1.0932, 0.997588, 1.43903, 0.194368, 1.73135, -0.441445, 0.196122, 0.194365, 0.194386, 0.194393, 0.19464, 0.195654, 0.194506, 0.19467, 0.22655, 0.198256, 0.196413, 0.748978, 0.19469, 0.199245, 0.195805, 0.396811, 0.194369, 0.194368, 0.238267, 0.194368, 0.589526
1.10109, 3.14662, 1.37117, 0.194554, 2.26862, 1.77545, 0.196572, 0.194551, 0.194572, 0.194579, 0.194827, 0.19584, 0.194692, 0.194856, 0.22426, 0.198443, 0.1966, 0.749042, 0.195021, 0.199954, 0.19569, 0.332821, 0.194555, 0.194555, 0.244182, 0.194554, 0.582079
1.10898, 2.84856, 1.30648, 0.194661, 2.20195, 1.54208, 0.197022, 0.194657, 0.19468, 0.194687, 0.194934, 0.195947, 0.194799, 0.194964, 0.221127, 0.19855, 0.196707, 0.748914, 0.195329, 0.200831, 0.195561, 0.284422, 0.194662, 0.194662, 0.251235, 0.194661, 0.56135
1.11687, 0.997581, 1.24575, 0.194686, 1.73135, -0.248169, 0.197541, 0.194681, 0.194705, 0.194712, 0.194959, 0.195972, 0.194824, 0.194989, 0.217505, 0.198575, 0.196732, 0.748509, 0.19562, 0.202187, 0.195401, 0.25008, 0.194687, 0.194687, 0.259061, 0.194686, 0.52936
1.12477, 0.153854, 1.18997, 0.194627, 1.4676, -1.03611, 0.198239, 0.19462, 0.194645, 0.194653, 0.1949, 0.195913, 0.194765, 0.19493, 0.213749, 0.198516, 0.196673, 0.747704, 0.195902, 0.20468, 0.195197, 0.22713, 0.194627, 0.194628, 0.267275, 0.194627, 0.489132
1.13266, 2.84133, 1.14094, 0.194481, 2.2003, 1.70039, 0.199267, 0.194471, 0.194499, 0.194507, 0.194754, 0.195767, 0.194619, 0.194784, 0.210153, 0.19837, 0.196527, 0.746332, 0.196182, 0.209598, 0.194936, 0.212617, 0.194481, 0.194482, 0.275479, 0.194481, 0.444244
1.14055, 0.158669, 1.10178, 0.194244, 1.46924, -0.943106, 0.200806, 0.194232, 0.194263, 0.19427, 0.194517, 0.19553, 0.194382, 0.194547, 0.206921, 0.198133, 0.19629, 0.744186, 0.19646, 0.219287, 0.194609, 0.203869, 0.194245, 0.194245, 0.283286, 0.194244, 0.398327
1.14844, 1.8365, 1.07728, 0.193909, 1.9587, 0.759222, 0.203025, 0.193893, 0.193928, 0.193935, 0.194182, 0.195195, 0.194047, 0.194212, 0.204148, 0.197798, 0.195955, 0.741028, 0.196733, 0.237718, 0.194202, 0.198768, 0.193909, 0.19391, 0.290373, 0.193909, 0.354577
1.15634, 0.99761, 1.07427, 0.193462, 1.73136, -0.0766624, 0.206047, 0.19344, 0.19348, 0.193487, 0.193735, 0.194748, 0.1936, 0.193765, 0.201833, 0.197351, 0.195508, 0.736621, 0.196986, 0.27109, 0.193697, 0.195796, 0.193462, 0.193463, 0.296511, 0.193462, 0.315407
1.16423, 0.165892, 1.10182, 0.19288, 1.4717, -0.935924, 0.209881, 0.192852, 0.192898, 0.192905, 0.193153, 0.194166, 0.193018, 0.193183, 0.1999, 0.196769, 0.194926, 0.730772, 0.197197, 0.328263, 0.193069, 0.193947, 0.19288, 0.192881, 0.301593, 0.19288, 0.282255
1.17212, 3.82928, 1.17099, 0.192131, 2.41439, 2.65829, 0.214376, 0.192096, 0.192149, 0.192157, 0.192404, 0.193417, 0.192269, 0.192434, 0.198227, 0.19602, 0.194177, 0.723372, 0.19733, 0.420654, 0.192283, 0.192595, 0.192131, 0.192132, 0.305617, 0.192131, 0.255603
1.18001, 3.82445, 1.29388, 0.19117, 2.41339, 2.53056, 0.219185, 0.191125, 0.191188, 0.191196, 0.191443, 0.192456, 0.191308, 0.191473, 0.196666, 0.195059, 0.193216, 0.714443, 0.197334, 0.561199, 0.191293, 0.191362, 0.19117, 0.191171, 0.30866, 0.19117, 0.235122
1.1879, 3.17072, 1.48142, 0.189939, 2.27392, 1.68931, 0.223776, 0.189882, 0.189957, 0.189964, 0.190212, 0.191225, 0.190077, 0.190241, 0.195066, 0.193828, 0.191985, 0.704155, 0.197146, 0.761992, 0.190037, 0.190015, 0.189939, 0.18994, 0.310821, 0.189939, 0.21994
1.1958, 2.17555, 1.73995, 0.188365, 2.04342, 0.435598, 0.227482, 0.188293, 0.188383, 0.18839, 0.188638, 0.189651, 0.188503, 0.188668, 0.193277, 0.192254, 0.190411, 0.692818, 0.196689, 1.03073, 0.188443, 0.188393, 0.188365, 0.188366, 0.312162, 0.188365, 0.2089
1.20369, 4.45889, 2.06715, 0.186365, 2.54144, 2.39174, 0.229599, 0.186274, 0.186383, 0.18639, 0.186638, 0.187651, 0.186503, 0.186668, 0.191157, 0.190254, 0.188411, 0.680848, 0.195875, 1.36635, 0.186427, 0.186375, 0.186365, 0.186366, 0.312662, 0.186365, 0.200797
1.21158, 3.35833, 2.44839, 0.183848, 2.31481, 0.909942, 0.229509, 0.183735, 0.183866, 0.183874, 0.184121, 0.185134, 0.183986, 0.184151, 0.188575, 0.187737, 0.185894, 0.668712, 0.194609, 1.75532, 0.183897, 0.183852, 0.183848, 0.183849, 0.312189, 0.183848, 0.194537
1.21947, 6.62722, 2.8551, 0.180725, 2.93721, 3.77212, 0.226793, 0.180585, 0.180743, 0.18075, 0.180998, 0.182011, 0.180863, 0.181028, 0.185418, 0.184614, 0.182771, 0.656878, 0.192797, 2.16982, 0.180763, 0.180726, 0.180725, 0.180726, 0.310498, 0.180725, 0.189224
1.22737, 2.36796, 3.24661, 0.176915, 2.08997, -0.878659, 0.221317, 0.176742, 0.176933, 0.176941, 0.177188, 0.178201, 0.177053, 0.177218, 0.18159, 0.180804, 0.178961, 0.645786, 0.190356, 2.5696, 0.176945, 0.176916, 0.176915, 0.176916, 0.307261, 0.176915, 0.184186
1.23526, 3.61757, 3.57584, 0.172362, 2.37014, 0.0417347, 0.213249, 0.172149, 0.17238, 0.172388, 0.172635, 0.173648, 0.1725, 0.172665, 0.177026, 0.176251, 0.174408, 0.635861, 0.187226, 2.90757, 0.172385, 0.172362, 0.172362, 0.172363, 0.302123, 0.172362, 0.178962
1.24315, 2.18516, 3.7981, 0.167042, 2.04577, -1.61295, 0.203021, 0.166782, 0.16706, 0.167068, 0.167315, 0.168328, 0.16718, 0.167345, 0.171698, 0.170931, 0.169088, 0.627568, 0.183381, 3.13866, 0.167059, 0.167042, 0.167042, 0.167043, 0.294765, 0.167042, 0.173273
1.25104, 2.99522, 3.88084, 0.160976, 2.235, -0.885626, 0.191243, 0.160659, 0.160995, 0.161002, 0.161249, 0.162262, 0.161114, 0.161279, 0.165625, 0.164865, 0.163022, 0.621511, 0.178839, 3.22953, 0.160989, 0.160976, 0.160976, 0.160977, 0.284974, 0.160976, 0.166991
1.25894, 2.38965, 3.81135, 0.154236, 2.09515, -1.42169, 0.178593, 0.15385, 0.154254, 0.154262, 0.154509, 0.155522, 0.154374, 0.154539, 0.158877, 0.158125, 0.156282, 0.61854, 0.173671, 3.16628, 0.154245, 0.154236, 0.154236, 0.154237, 0.272709, 0.154236, 0.160104
1.26683, 2.60071, 3.60005, 0.146943, 2.14493, -0.99934, 0.165714, 0.146477, 0.146962, 0.146969, 0.147216, 0.148229, 0.147081, 0.147246, 0.151578, 0.150832, 0.148989, 0.619855, 0.167997, 2.95776, 0.14695, 0.146943, 0.146943, 0.146944, 0.258133, 0.146943, 0.152692
1.27472, 5.19722, 3.27833, 0.139265, 2.68276, 1.91889, 0.153145, 0.138704, 0.139284, 0.139291, 0.139538, 0.140551, 0.139403, 0.139568, 0.143893, 0.143154, 0.141311, 0.627065, 0.161982, 2.63331, 0.13927, 0.139265, 0.139265, 0.139266, 0.241634, 0.139265, 0.144905
1.28261, 2.99758, 2.89148, 0.131401, 2.23553, 0.106105, 0.141282, 0.130728, 0.13142, 0.131427, 0.131674, 0.132687, 0.131539, 0.131704, 0.136023, 0.13529, 0.133447, 0.642183, 0.155824, 2.23586, 0.131405, 0.131401, 0.131401, 0.131402, 0.223799, 0.131401, 0.136937
1.29051, 3.37698, 2.48925, 0.123567, 2.31883, 0.887726, 0.130376, 0.122763, 0.123585, 0.123592, 0.123839, 0.124853, 0.123705, 0.123869, 0.128183, 0.127455, 0.125612, 0.667546, 0.149738, 1.81246, 0.123569, 0.123567, 0.123567, 0.123567, 0.205362, 0.123567, 0.129004
1.2984, 3.61821, 2.11662, 0.115973, 2.37028, 1.50158, 0.120562, 0.115015, 0.115991, 0.115998, 0.116245, 0.117259, 0.116111, 0.116275, 0.120584, 0.119861, 0.118018, 0.705671, 0.143935, 1.40528, 0.115974, 0.115973, 0.115973, 0.115973, 0.187123, 0.115973, 0.12132
1.30629, 0.997593, 1.80725, 0.108809, 1.73136, -0.809662, 0.111886, 0.107674, 0.108827, 0.108835, 0.109082, 0.110095, 0.108947, 0.109112, 0.113417, 0.112698, 0.110855, 0.759054, 0.138608, 1.04523, 0.10881, 0.108809, 0.108809, 0.10881, 0.169856, 0.108809, 0.114077
1.31418, 3.56935, 1.58069, 0.10223, 2.35995, 1.98866, 0.104335, 0.100887, 0.102248, 0.102256, 0.102503, 0.103516, 0.102368, 0.102533, 0.106836, 0.106119, 0.104276, 0.829958, 0.133923, 0.74939, 0.102231, 0.10223, 0.10223, 0.102231, 0.15422, 0.10223, 0.107433
1.32207, 4.20931, 1.44314, 0.0963449, 2.49185, 2.76617, 0.0978626, 0.0947623, 0.0963632, 0.0963705, 0.0966177, 0.0976309, 0.0964829, 0.0966476, 0.100948, 0.100234, 0.0983907, 0.920225, 0.130024, 0.521988, 0.0963454, 0.0963449, 0.0963449, 0.0963457, 0.140684, 0.0963449, 0.101495
