   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_92.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
14.8773, 0.997478, 0.854025, 0.854025, 1.73132, 0.143452, 0.854025, 0, 0.854025, 0.854025, 0.854025, 0.854025, 0.854025, 0.854025, 0.854025, 0.854025, 0.854025, 0.854025, 0.854025, 0.854025, 0.854025, 0.854025, 0.854025, 0.854025, 0.854025, 0.854025, 0.854025
14.8851, 1.35601, 0.850444, 0.850444, 1.83194, 0.505566, 0.850444, 0, 0.850444, 0.850444, 0.850444, 0.850444, 0.850444, 0.850444, 0.850444, 0.850444, 0.850444, 0.850444, 0.850444, 0.850444, 0.850444, 0.850444, 0.850444, 0.850444, 0.850444, 0.850444, 0.850444
14.893, 1, 0.846536, 0.846536, 1.73205, 0.153464, 0.846536, 0, 0.846536, 0.846536, 0.846536, 0.846536, 0.846536, 0.846536, 0.846536, 0.846536, 0.846536, 0.846536, 0.846536, 0.846536, 0.846536, 0.846536, 0.846536, 0.846536, 0.846536, 0.846536, 0.846536
14.9009, 0.636803, 0.842408, 0.842407, 1.62382, -0.205605, 0.842407, 0, 0.842407, 0.842407, 0.842407, 0.842407, 0.842407, 0.842407, 0.842407, 0.842407, 0.842407, 0.842407, 0.842407, 0.842407, 0.842407, 0.842407, 0.842408, 0.842407, 0.842407, 0.842407, 0.842407
14.9088, 2.3632, 0.838175, 0.838174, 2.08883, 1.52502, 0.838174, 0, 0.838174, 0.838174, 0.838174, 0.838174, 0.838174, 0.838174, 0.838174, 0.838174, 0.838174, 0.838174, 0.838174, 0.838174, 0.838174, 0.838174, 0.838175, 0.838174, 0.838174, 0.838174, 0.838174
14.9167, 0, 0.833953, 0.833953, 1.41421, -0.833953, 0.833953, 0, 0.833953, 0.833953, 0.833953, 0.833953, 0.833953, 0.833953, 0.833953, 0.833953, 0.833953, 0.833953, 0.833953, 0.833953, 0.833953, 0.833953, 0.833953, 0.833953, 0.833953, 0.833953, 0.833953
14.9246, 0.629492, 0.830955, 0.830954, 1.62157, -0.201463, 0.830954, 0, 0.830954, 0.830954, 0.830954, 0.830954, 0.830954, 0.830954, 0.830954, 0.830954, 0.830954, 0.830954, 0.830954, 0.830954, 0.830954, 0.830954, 0.830955, 0.830954, 0.830954, 0.830954, 0.830954
14.9325, 2.62478, 0.827222, 0.827221, 2.15053, 1.79756, 0.827221, 0, 0.827221, 0.827221, 0.827221, 0.827221, 0.827221, 0.827221, 0.827221, 0.827221, 0.827221, 0.827221, 0.827221, 0.827221, 0.827221, 0.827221, 0.827222, 0.827221, 0.827221, 0.827221, 0.827221
14.9404, 1.99529, 0.822867, 0.822866, 1.99882, 1.17242, 0.822866, 0, 0.822866, 0.822866, 0.822866, 0.822866, 0.822866, 0.822866, 0.822866, 0.822866, 0.822866, 0.822866, 0.822866, 0.822866, 0.822866, 0.822866, 0.822867, 0.822866, 0.822866, 0.822866, 0.822866
14.9483, 1.37274, 0.818209, 0.818208, 1.8365, 0.55453, 0.818208, 0, 0.818208, 0.818208, 0.818208, 0.818208, 0.818208, 0.818208, 0.818208, 0.818208, 0.818208, 0.818208, 0.818208, 0.818208, 0.818208, 0.818208, 0.818209, 0.818208, 0.818208, 0.818208, 0.818208
14.9562, 2.3777, 0.813564, 0.813564, 2.09229, 1.56413, 0.813564, 0, 0.813564, 0.813564, 0.813564, 0.813564, 0.813564, 0.813564, 0.813564, 0.813564, 0.813564, 0.813564, 0.813564, 0.813564, 0.813564, 0.813564, 0.813564, 0.813564, 0.813564, 0.813564, 0.813564
14.9641, 2.6176, 0.811146, 0.811146, 2.14886, 1.80645, 0.811146, 0, 0.811146, 0.811146, 0.811146, 0.811146, 0.811146, 0.811146, 0.811146, 0.811146, 0.811146, 0.811146, 0.811146, 0.811146, 0.811146, 0.811146, 0.811146, 0.811146, 0.811146, 0.811146, 0.811146
14.972, 0.997522, 0.807634, 0.807634, 1.73134, 0.189887, 0.807634, 0, 0.807634, 0.807634, 0.807634, 0.807634, 0.807634, 0.807634, 0.807634, 0.807634, 0.807634, 0.807634, 0.807634, 0.807634, 0.807634, 0.807634, 0.807634, 0.807634, 0.807634, 0.807634, 0.807634
14.9799, 1.99757, 0.803196, 0.803195, 1.99939, 1.19437, 0.803195, 0, 0.803195, 0.803195, 0.803195, 0.803195, 0.803195, 0.803195, 0.803195, 0.803195, 0.803195, 0.803195, 0.803195, 0.803195, 0.803195, 0.803195, 0.803196, 0.803195, 0.803195, 0.803195, 0.803195
14.9878, 1.9976, 0.798305, 0.798304, 1.9994, 1.19929, 0.798304, 0, 0.798304, 0.798304, 0.798304, 0.798304, 0.798304, 0.798304, 0.798304, 0.798304, 0.798304, 0.798304, 0.798304, 0.798304, 0.798304, 0.798304, 0.798305, 0.798304, 0.798304, 0.798304, 0.798304
14.9957, 1.99752, 0.793428, 0.793427, 1.99938, 1.20409, 0.793427, 0, 0.793427, 0.793427, 0.793427, 0.793427, 0.793427, 0.793427, 0.793427, 0.793427, 0.793427, 0.793427, 0.793427, 0.793427, 0.793427, 0.793427, 0.793428, 0.793427, 0.793427, 0.793427, 0.793427
15.0036, 2.39219, 0.791483, 0.791482, 2.09576, 1.60071, 0.791482, 0, 0.791482, 0.791482, 0.791482, 0.791482, 0.791482, 0.791482, 0.791482, 0.791482, 0.791482, 0.791482, 0.791482, 0.791482, 0.791482, 0.791482, 0.791483, 0.791482, 0.791482, 0.791482, 0.791482
15.0114, 2.2062, 0.788147, 0.788147, 2.0509, 1.41805, 0.788147, 0, 0.788147, 0.788147, 0.788147, 0.788147, 0.788147, 0.788147, 0.788147, 0.788147, 0.788147, 0.788147, 0.788147, 0.788147, 0.788147, 0.788147, 0.788147, 0.788147, 0.788147, 0.788147, 0.788147
15.0193, 3.39442, 0.783631, 0.783631, 2.32259, 2.61079, 0.783631, 0, 0.783631, 0.783631, 0.783631, 0.783631, 0.783631, 0.783631, 0.783631, 0.783631, 0.783631, 0.783631, 0.783631, 0.783631, 0.783631, 0.783631, 0.783631, 0.783631, 0.783631, 0.783631, 0.783631
15.0272, 1.9977, 0.778536, 0.778536, 1.99942, 1.21916, 0.778536, 0, 0.778536, 0.778536, 0.778536, 0.778536, 0.778536, 0.778536, 0.778536, 0.778536, 0.778536, 0.778536, 0.778536, 0.778536, 0.778536, 0.778536, 0.778536, 0.778536, 0.778536, 0.778536, 0.778536
15.0351, 0.997472, 0.773458, 0.773458, 1.73132, 0.224014, 0.773458, 0, 0.773458, 0.773458, 0.773458, 0.773458, 0.773458, 0.773458, 0.773458, 0.773458, 0.773458, 0.773458, 0.773458, 0.773458, 0.773458, 0.773458, 0.773458, 0.773458, 0.773458, 0.773458, 0.773458
15.043, 2.40421, 0.77196, 0.771959, 2.09862, 1.63225, 0.771959, 0, 0.771959, 0.771959, 0.771959, 0.771959, 0.771959, 0.771959, 0.771959, 0.771959, 0.771959, 0.771959, 0.771959, 0.771959, 0.771959, 0.771959, 0.77196, 0.771959, 0.771959, 0.771959, 0.771959
15.0509, 1.59108, 0.768805, 0.768804, 1.89501, 0.822273, 0.768804, 0, 0.768804, 0.768804, 0.768804, 0.768804, 0.768804, 0.768804, 0.768804, 0.768804, 0.768804, 0.768804, 0.768804, 0.768804, 0.768804, 0.768804, 0.768805, 0.768804, 0.768804, 0.768804, 0.768804
15.0588, 0.408922, 0.76424, 0.764239, 1.55207, -0.355318, 0.764239, 0, 0.764239, 0.764239, 0.764239, 0.764239, 0.764239, 0.764239, 0.764239, 0.764239, 0.764239, 0.764239, 0.764239, 0.764239, 0.764239, 0.764239, 0.76424, 0.764239, 0.764239, 0.764239, 0.764239
15.0667, 1.17224, 0.758982, 0.758982, 1.78108, 0.41326, 0.758982, 0, 0.758982, 0.758982, 0.758982, 0.758982, 0.758982, 0.758982, 0.758982, 0.758982, 0.758982, 0.758982, 0.758982, 0.758982, 0.758982, 0.758982, 0.758982, 0.758982, 0.758982, 0.758982, 0.758982
15.0746, 2.41165, 0.753743, 0.753742, 2.10039, 1.6579, 0.753742, 0, 0.753742, 0.753742, 0.753742, 0.753742, 0.753742, 0.753742, 0.753742, 0.753742, 0.753742, 0.753742, 0.753742, 0.753742, 0.753742, 0.753742, 0.753743, 0.753742, 0.753742, 0.753742, 0.753742
15.0825, 0.997522, 0.752656, 0.752655, 1.73134, 0.244866, 0.752655, 0, 0.752655, 0.752655, 0.752655, 0.752655, 0.752655, 0.752655, 0.752655, 0.752655, 0.752655, 0.752655, 0.752655, 0.752655, 0.752655, 0.752655, 0.752656, 0.752655, 0.752655, 0.752655, 0.752655
15.0904, 1.41859, 0.749663, 0.749663, 1.84894, 0.668924, 0.749663, 0, 0.749663, 0.749663, 0.749663, 0.749663, 0.749663, 0.749663, 0.749663, 0.749663, 0.749663, 0.749663, 0.749663, 0.749663, 0.749663, 0.749663, 0.749663, 0.749663, 0.749663, 0.749663, 0.749663
15.0983, 0.57658, 0.745047, 0.745047, 1.60517, -0.168467, 0.745047, 0, 0.745047, 0.745047, 0.745047, 0.745047, 0.745047, 0.745047, 0.745047, 0.745047, 0.745047, 0.745047, 0.745047, 0.745047, 0.745047, 0.745047, 0.745047, 0.745047, 0.745047, 0.745047, 0.745047
15.1062, 1.99752, 0.739634, 0.739634, 1.99938, 1.25789, 0.739634, 0, 0.739634, 0.739634, 0.739634, 0.739634, 0.739634, 0.739634, 0.739634, 0.739634, 0.739634, 0.739634, 0.739634, 0.739634, 0.739634, 0.739634, 0.739634, 0.739634, 0.739634, 0.739634, 0.739634
15.1141, 0.997522, 0.734241, 0.73424, 1.73134, 0.263281, 0.73424, 0, 0.73424, 0.73424, 0.73424, 0.73424, 0.73424, 0.73424, 0.73424, 0.73424, 0.73424, 0.73424, 0.73424, 0.73424, 0.73424, 0.73424, 0.734241, 0.73424, 0.73424, 0.73424, 0.73424
15.122, 0.428377, 0.733557, 0.733556, 1.55832, -0.30518, 0.733556, 0, 0.733556, 0.733556, 0.733556, 0.733556, 0.733556, 0.733556, 0.733556, 0.733556, 0.733556, 0.733556, 0.733556, 0.733556, 0.733556, 0.733556, 0.733557, 0.733556, 0.733556, 0.733556, 0.733556
15.1298, 1, 0.73073, 0.73073, 1.73205, 0.26927, 0.73073, 0, 0.73073, 0.73073, 0.73073, 0.73073, 0.73073, 0.73073, 0.73073, 0.73073, 0.73073, 0.73073, 0.73073, 0.73073, 0.73073, 0.73073, 0.73073, 0.73073, 0.73073, 0.73073, 0.73073
15.1377, 2.12898, 0.726076, 0.726076, 2.03199, 1.4029, 0.726076, 0, 0.726076, 0.726076, 0.726076, 0.726076, 0.726076, 0.726076, 0.726076, 0.726076, 0.726076, 0.726076, 0.726076, 0.726076, 0.726076, 0.726076, 0.726076, 0.726076, 0.726076, 0.726076, 0.726076
15.1456, 1.87102, 0.720525, 0.720524, 1.96749, 1.1505, 0.720524, 0, 0.720524, 0.720524, 0.720524, 0.720524, 0.720524, 0.720524, 0.720524, 0.720524, 0.720524, 0.720524, 0.720524, 0.720524, 0.720524, 0.720524, 0.720525, 0.720524, 0.720524, 0.720524, 0.720524
15.1535, 2.67881, 0.714994, 0.714994, 2.16306, 1.96382, 0.714994, 0, 0.714994, 0.714994, 0.714994, 0.714994, 0.714994, 0.714994, 0.714994, 0.714994, 0.714994, 0.714994, 0.714994, 0.714994, 0.714994, 0.714994, 0.714994, 0.714994, 0.714994, 0.714994, 0.714994
15.1614, 2.32119, 0.714692, 0.714691, 2.07875, 1.6065, 0.714691, 0, 0.714691, 0.714691, 0.714691, 0.714691, 0.714691, 0.714691, 0.714691, 0.714691, 0.714691, 0.714691, 0.714691, 0.714691, 0.714691, 0.714691, 0.714692, 0.714691, 0.714691, 0.714691, 0.714691
15.1693, 0, 0.712024, 0.712023, 1.41421, -0.712024, 0.712023, 0, 0.712023, 0.712023, 0.712023, 0.712023, 0.712023, 0.712023, 0.712023, 0.712023, 0.712023, 0.712023, 0.712023, 0.712023, 0.712023, 0.712023, 0.712024, 0.712023, 0.712023, 0.712023, 0.712023
15.1772, 0.552416, 0.707337, 0.707337, 1.59763, -0.154921, 0.707337, 0, 0.707337, 0.707337, 0.707337, 0.707337, 0.707337, 0.707337, 0.707337, 0.707337, 0.707337, 0.707337, 0.707337, 0.707337, 0.707337, 0.707337, 0.707337, 0.707337, 0.707337, 0.707337, 0.707337
15.1851, 2.99765, 0.701659, 0.701658, 2.23554, 2.29599, 0.701658, 0, 0.701658, 0.701658, 0.701658, 0.701658, 0.701658, 0.701658, 0.701658, 0.701658, 0.701658, 0.701658, 0.701658, 0.701658, 0.701658, 0.701658, 0.701659, 0.701658, 0.701658, 0.701658, 0.701658
15.193, 0.449938, 0.696003, 0.696002, 1.56523, -0.246065, 0.696002, 0, 0.696002, 0.696002, 0.696002, 0.696002, 0.696002, 0.696002, 0.696002, 0.696002, 0.696002, 0.696002, 0.696002, 0.696002, 0.696002, 0.696002, 0.696003, 0.696002, 0.696002, 0.696002, 0.696002
15.2009, 0.545162, 0.696228, 0.696227, 1.59536, -0.151066, 0.696227, 0, 0.696227, 0.696227, 0.696227, 0.696227, 0.696227, 0.696227, 0.696227, 0.696227, 0.696227, 0.696227, 0.696227, 0.696227, 0.696227, 0.696227, 0.696228, 0.696227, 0.696227, 0.696227, 0.696227
15.2088, 0.454838, 0.693779, 0.693778, 1.56679, -0.238941, 0.693778, 0, 0.693778, 0.693778, 0.693778, 0.693778, 0.693778, 0.693778, 0.693778, 0.693778, 0.693778, 0.693778, 0.693778, 0.693778, 0.693778, 0.693778, 0.693779, 0.693778, 0.693778, 0.693778, 0.693778
15.2167, 0, 0.689023, 0.689022, 1.41421, -0.689023, 0.689022, 0, 0.689022, 0.689022, 0.689022, 0.689022, 0.689022, 0.689022, 0.689022, 0.689022, 0.689022, 0.689022, 0.689022, 0.689022, 0.689022, 0.689022, 0.689023, 0.689022, 0.689022, 0.689022, 0.689022
15.2246, 1.53792, 0.683133, 0.683132, 1.88094, 0.854786, 0.683132, 0, 0.683132, 0.683132, 0.683132, 0.683132, 0.683132, 0.683132, 0.683132, 0.683132, 0.683132, 0.683132, 0.683132, 0.683132, 0.683132, 0.683132, 0.683133, 0.683132, 0.683132, 0.683132, 0.683132
15.2325, 0.99777, 0.677268, 0.677267, 1.73141, 0.320502, 0.677267, 0, 0.677267, 0.677267, 0.677267, 0.677267, 0.677267, 0.677267, 0.677267, 0.677267, 0.677267, 0.677267, 0.677267, 0.677267, 0.677267, 0.677267, 0.677268, 0.677267, 0.677267, 0.677267, 0.677267
15.2404, 1.53073, 0.679493, 0.679492, 1.87902, 0.851239, 0.679492, 0, 0.679492, 0.679492, 0.679492, 0.679492, 0.679492, 0.679492, 0.679492, 0.679492, 0.679492, 0.679492, 0.679492, 0.679492, 0.679492, 0.679492, 0.679493, 0.679492, 0.679492, 0.679492, 0.679492
15.2483, 0.933581, 0.678889, 0.678888, 1.71277, 0.254692, 0.678888, 0, 0.678888, 0.678888, 0.678888, 0.678888, 0.678888, 0.678888, 0.678888, 0.678888, 0.678888, 0.678888, 0.678888, 0.678888, 0.678888, 0.678888, 0.678889, 0.678888, 0.678888, 0.678888, 0.678888
15.2561, 0, 0.67579, 0.675789, 1.41421, -0.67579, 0.675789, 0, 0.675789, 0.675789, 0.675789, 0.675789, 0.675789, 0.675789, 0.675789, 0.675789, 0.675789, 0.675789, 0.675789, 0.675789, 0.675789, 0.675789, 0.67579, 0.675789, 0.675789, 0.675789, 0.675789
15.264, 0, 0.671454, 0.671453, 1.41421, -0.671454, 0.671453, 0, 0.671453, 0.671453, 0.671453, 0.671453, 0.671453, 0.671453, 0.671453, 0.671453, 0.671453, 0.671453, 0.671453, 0.671453, 0.671453, 0.671453, 0.671454, 0.671453, 0.671453, 0.671453, 0.671453
15.2719, 1, 0.667133, 0.667132, 1.73205, 0.332867, 0.667132, 0, 0.667132, 0.667132, 0.667132, 0.667132, 0.667132, 0.667132, 0.667132, 0.667132, 0.667132, 0.667132, 0.667132, 0.667132, 0.667132, 0.667132, 0.667133, 0.667132, 0.667132, 0.667132, 0.667132
15.2798, 1, 0.668939, 0.668938, 1.73205, 0.331061, 0.668938, 0, 0.668938, 0.668938, 0.668938, 0.668938, 0.668938, 0.668938, 0.668938, 0.668938, 0.668938, 0.668938, 0.668938, 0.668938, 0.668938, 0.668938, 0.668939, 0.668938, 0.668938, 0.668938, 0.668938
15.2877, 2, 0.66819, 0.668189, 2, 1.33181, 0.668189, 0, 0.668189, 0.668189, 0.668189, 0.668189, 0.668189, 0.668189, 0.668189, 0.668189, 0.668189, 0.668189, 0.668189, 0.668189, 0.668189, 0.668189, 0.66819, 0.668189, 0.668189, 0.668189, 0.668189
15.2956, 2.51623, 0.665216, 0.665215, 2.12514, 1.85102, 0.665215, 0, 0.665215, 0.665215, 0.665215, 0.665215, 0.665215, 0.665215, 0.665215, 0.665215, 0.665215, 0.665215, 0.665215, 0.665215, 0.665215, 0.665215, 0.665216, 0.665215, 0.665215, 0.665215, 0.665215
15.3035, 2.51177, 0.661138, 0.661138, 2.12409, 1.85063, 0.661138, 0, 0.661138, 0.661138, 0.661138, 0.661138, 0.661138, 0.661138, 0.661138, 0.661138, 0.661138, 0.661138, 0.661138, 0.661138, 0.661138, 0.661138, 0.661138, 0.661138, 0.661138, 0.661138, 0.661138
15.3114, 2.972, 0.657074, 0.657073, 2.2298, 2.31492, 0.657073, 0, 0.657073, 0.657073, 0.657073, 0.657073, 0.657073, 0.657073, 0.657073, 0.657073, 0.657073, 0.657073, 0.657073, 0.657073, 0.657073, 0.657073, 0.657074, 0.657073, 0.657073, 0.657073, 0.657073
15.3193, 0.508922, 0.658699, 0.658699, 1.58396, -0.149777, 0.658699, 0, 0.658699, 0.658699, 0.658699, 0.658699, 0.658699, 0.658699, 0.658699, 0.658699, 0.658699, 0.658699, 0.658699, 0.658699, 0.658699, 0.658699, 0.658699, 0.658699, 0.658699, 0.658699, 0.658699
15.3272, 0.491078, 0.65788, 0.65788, 1.57832, -0.166802, 0.65788, 0, 0.65788, 0.65788, 0.65788, 0.65788, 0.65788, 0.65788, 0.65788, 0.65788, 0.65788, 0.65788, 0.65788, 0.65788, 0.65788, 0.65788, 0.65788, 0.65788, 0.65788, 0.65788, 0.65788
15.3351, 2.00843, 0.654933, 0.654933, 2.00211, 1.35349, 0.654933, 0, 0.654933, 0.654933, 0.654933, 0.654933, 0.654933, 0.654933, 0.654933, 0.654933, 0.654933, 0.654933, 0.654933, 0.654933, 0.654933, 0.654933, 0.654933, 0.654933, 0.654933, 0.654933, 0.654933
15.343, 2.49331, 0.650932, 0.650931, 2.11974, 1.84238, 0.650931, 0, 0.650931, 0.650931, 0.650931, 0.650931, 0.650931, 0.650931, 0.650931, 0.650931, 0.650931, 0.650931, 0.650931, 0.650931, 0.650931, 0.650931, 0.650932, 0.650931, 0.650931, 0.650931, 0.650931
15.3509, 0.498265, 0.646943, 0.646942, 1.58059, -0.148678, 0.646942, 0, 0.646942, 0.646942, 0.646942, 0.646942, 0.646942, 0.646942, 0.646942, 0.646942, 0.646942, 0.646942, 0.646942, 0.646942, 0.646942, 0.646942, 0.646943, 0.646942, 0.646942, 0.646942, 0.646942
15.3588, 0, 0.648448, 0.648447, 1.41421, -0.648448, 0.648447, 0, 0.648447, 0.648447, 0.648447, 0.648447, 0.648447, 0.648447, 0.648447, 0.648447, 0.648447, 0.648447, 0.648447, 0.648447, 0.648447, 0.648447, 0.648448, 0.648447, 0.648447, 0.648447, 0.648447
15.3667, 1, 0.647601, 0.6476, 1.73205, 0.352399, 0.6476, 0, 0.6476, 0.6476, 0.6476, 0.6476, 0.6476, 0.6476, 0.6476, 0.6476, 0.6476, 0.6476, 0.6476, 0.6476, 0.6476, 0.6476, 0.647601, 0.6476, 0.6476, 0.6476, 0.6476
15.3745, 3.49219, 0.644704, 0.644703, 2.34354, 2.84749, 0.644703, 0, 0.644703, 0.644703, 0.644703, 0.644703, 0.644703, 0.644703, 0.644703, 0.644703, 0.644703, 0.644703, 0.644703, 0.644703, 0.644703, 0.644703, 0.644704, 0.644703, 0.644703, 0.644703, 0.644703
15.3824, 2.97695, 0.640791, 0.640791, 2.23091, 2.33616, 0.640791, 0, 0.640791, 0.640791, 0.640791, 0.640791, 0.640791, 0.640791, 0.640791, 0.640791, 0.640791, 0.640791, 0.640791, 0.640791, 0.640791, 0.640791, 0.640791, 0.640791, 0.640791, 0.640791, 0.640791
15.3903, 2.53086, 0.636891, 0.63689, 2.12858, 1.89396, 0.63689, 0, 0.63689, 0.63689, 0.63689, 0.63689, 0.63689, 0.63689, 0.63689, 0.63689, 0.63689, 0.63689, 0.63689, 0.63689, 0.63689, 0.63689, 0.636891, 0.63689, 0.63689, 0.63689, 0.63689
15.3982, 1.48501, 0.638232, 0.638231, 1.86682, 0.846774, 0.638231, 0, 0.638231, 0.638231, 0.638231, 0.638231, 0.638231, 0.638231, 0.638231, 0.638231, 0.638231, 0.638231, 0.638231, 0.638231, 0.638231, 0.638231, 0.638232, 0.638231, 0.638231, 0.638231, 0.638231
15.4061, 0.997522, 0.637316, 0.637315, 1.73134, 0.360205, 0.637315, 0, 0.637315, 0.637315, 0.637315, 0.637315, 0.637315, 0.637315, 0.637315, 0.637315, 0.637315, 0.637315, 0.637315, 0.637315, 0.637315, 0.637315, 0.637316, 0.637315, 0.637315, 0.637315, 0.637315
15.414, 2.51747, 0.634431, 0.63443, 2.12543, 1.88304, 0.63443, 0, 0.63443, 0.63443, 0.63443, 0.63443, 0.63443, 0.63443, 0.63443, 0.63443, 0.63443, 0.63443, 0.63443, 0.63443, 0.63443, 0.63443, 0.634431, 0.63443, 0.63443, 0.63443, 0.63443
15.4219, 1.95552, 0.63057, 0.63057, 1.98885, 1.32495, 0.63057, 0, 0.63057, 0.63057, 0.63057, 0.63057, 0.63057, 0.63057, 0.63057, 0.63057, 0.63057, 0.63057, 0.63057, 0.63057, 0.63057, 0.63057, 0.63057, 0.63057, 0.63057, 0.63057, 0.63057
15.4298, 2.5197, 0.626721, 0.626721, 2.12596, 1.89298, 0.626721, 0, 0.626721, 0.626721, 0.626721, 0.626721, 0.626721, 0.626721, 0.626721, 0.626721, 0.626721, 0.626721, 0.626721, 0.626721, 0.626721, 0.626721, 0.626721, 0.626721, 0.626721, 0.626721, 0.626721
15.4377, 0.997646, 0.627944, 0.627943, 1.73137, 0.369702, 0.627943, 0, 0.627943, 0.627943, 0.627943, 0.627943, 0.627943, 0.627943, 0.627943, 0.627943, 0.627943, 0.627943, 0.627943, 0.627943, 0.627943, 0.627943, 0.627944, 0.627943, 0.627943, 0.627943, 0.627943
15.4456, 0.527138, 0.627002, 0.627001, 1.5897, -0.0998644, 0.627001, 0, 0.627001, 0.627001, 0.627001, 0.627001, 0.627001, 0.627001, 0.627001, 0.627001, 0.627001, 0.627001, 0.627001, 0.627001, 0.627001, 0.627001, 0.627002, 0.627001, 0.627001, 0.627001, 0.627001
15.4535, 0.46803, 0.624167, 0.624166, 1.571, -0.156137, 0.624166, 0, 0.624166, 0.624166, 0.624166, 0.624166, 0.624166, 0.624166, 0.624166, 0.624166, 0.624166, 0.624166, 0.624166, 0.624166, 0.624166, 0.624166, 0.624167, 0.624166, 0.624166, 0.624166, 0.624166
15.4614, 0.53197, 0.620395, 0.620394, 1.59122, -0.0884244, 0.620394, 0, 0.620394, 0.620394, 0.620394, 0.620394, 0.620394, 0.620394, 0.620394, 0.620394, 0.620394, 0.620394, 0.620394, 0.620394, 0.620394, 0.620394, 0.620395, 0.620394, 0.620394, 0.620394, 0.620394
15.4693, 1, 0.616634, 0.616633, 1.73205, 0.383366, 0.616633, 0, 0.616633, 0.616633, 0.616633, 0.616633, 0.616633, 0.616633, 0.616633, 0.616633, 0.616633, 0.616633, 0.616633, 0.616633, 0.616633, 0.616633, 0.616634, 0.616633, 0.616633, 0.616633, 0.616633
15.4772, 0, 0.617664, 0.617663, 1.41421, -0.617664, 0.617663, 0, 0.617663, 0.617663, 0.617663, 0.617663, 0.617663, 0.617663, 0.617663, 0.617663, 0.617663, 0.617663, 0.617663, 0.617663, 0.617663, 0.617663, 0.617664, 0.617663, 0.617663, 0.617663, 0.617663
15.4851, 2, 0.61664, 0.616639, 2, 1.38336, 0.616639, 0, 0.616639, 0.616639, 0.616639, 0.616639, 0.616639, 0.616639, 0.616639, 0.616639, 0.616639, 0.616639, 0.616639, 0.616639, 0.616639, 0.616639, 0.61664, 0.616639, 0.616639, 0.616639, 0.616639
15.493, 0.45601, 0.613818, 0.613817, 1.56717, -0.157808, 0.613817, 0, 0.613817, 0.613817, 0.613817, 0.613817, 0.613817, 0.613817, 0.613817, 0.613817, 0.613817, 0.613817, 0.613817, 0.613817, 0.613817, 0.613817, 0.613818, 0.613817, 0.613817, 0.613817, 0.613817
15.5008, 0.54399, 0.610106, 0.610105, 1.59499, -0.066116, 0.610105, 0, 0.610105, 0.610105, 0.610105, 0.610105, 0.610105, 0.610105, 0.610105, 0.610105, 0.610105, 0.610105, 0.610105, 0.610105, 0.610105, 0.610105, 0.610106, 0.610105, 0.610105, 0.610105, 0.610105
15.5087, 1, 0.606406, 0.606405, 1.73205, 0.393594, 0.606405, 0, 0.606405, 0.606405, 0.606405, 0.606405, 0.606405, 0.606405, 0.606405, 0.606405, 0.606405, 0.606405, 0.606405, 0.606405, 0.606405, 0.606405, 0.606406, 0.606405, 0.606405, 0.606405, 0.606405
15.5166, 0.448823, 0.607291, 0.607291, 1.56487, -0.158469, 0.607291, 0, 0.607291, 0.607291, 0.607291, 0.607291, 0.607291, 0.607291, 0.607291, 0.607291, 0.607291, 0.607291, 0.607291, 0.607291, 0.607291, 0.607291, 0.607291, 0.607291, 0.607291, 0.607291, 0.607291
15.5245, 1.99752, 0.606232, 0.606231, 1.99938, 1.39129, 0.606231, 0, 0.606231, 0.606231, 0.606231, 0.606231, 0.606231, 0.606231, 0.606231, 0.606231, 0.606231, 0.606231, 0.606231, 0.606231, 0.606231, 0.606231, 0.606232, 0.606231, 0.606231, 0.606231, 0.606231
15.5324, 2.55366, 0.603468, 0.603467, 2.13393, 1.95019, 0.603467, 0, 0.603467, 0.603467, 0.603467, 0.603467, 0.603467, 0.603467, 0.603467, 0.603467, 0.603467, 0.603467, 0.603467, 0.603467, 0.603467, 0.603467, 0.603468, 0.603467, 0.603467, 0.603467, 0.603467
15.5403, 1.76605, 0.59986, 0.599859, 1.94063, 1.16619, 0.599859, 0, 0.599859, 0.599859, 0.599859, 0.599859, 0.599859, 0.599859, 0.599859, 0.599859, 0.599859, 0.599859, 0.599859, 0.599859, 0.599859, 0.599859, 0.59986, 0.599859, 0.599859, 0.599859, 0.599859
15.5482, 5.67299, 0.596263, 0.596263, 2.77002, 5.07672, 0.596263, 0, 0.596263, 0.596263, 0.596263, 0.596263, 0.596263, 0.596263, 0.596263, 0.596263, 0.596263, 0.596263, 0.596263, 0.596263, 0.596263, 0.596263, 0.596263, 0.596263, 0.596263, 0.596263, 0.596263
15.5561, 0.560967, 0.596949, 0.596948, 1.6003, -0.0359827, 0.596948, 0, 0.596948, 0.596948, 0.596948, 0.596948, 0.596948, 0.596948, 0.596948, 0.596948, 0.596948, 0.596948, 0.596948, 0.596948, 0.596948, 0.596948, 0.596949, 0.596948, 0.596949, 0.596948, 0.596948
