   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_1.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
2.62622, 33.4048, 30.8287, 2.39579, 5.95019, 2.57604, 0, 2.39581, 2.39584, 2.39584, 2.39616, 2.39587, 2.39915, 2.39607, 7.79806, 2.43131, 2.39579, 2.39579, 2.39579, 2.39579, 2.39579, 2.39579, 2.39579, 25.1458, 2.39579, 2.63676
2.63412, 30.8232, 33.8931, 2.42744, 5.72915, -3.06992, 0, 2.42746, 2.42749, 2.42749, 2.4278, 2.42752, 2.43157, 2.42771, 7.73754, 2.45369, 2.42744, 2.42744, 2.42744, 2.42744, 2.42744, 2.42744, 2.42744, 28.2361, 2.42744, 2.74311
2.64202, 31.7916, 36.8917, 2.45915, 5.81305, -5.1001, 0, 2.45916, 2.4592, 2.4592, 2.45951, 2.45922, 2.4642, 2.45942, 7.60126, 2.47827, 2.45915, 2.45915, 2.45915, 2.45915, 2.45915, 2.45915, 2.45915, 31.3042, 2.45915, 2.87947
2.64991, 48.8544, 39.7413, 2.49091, 7.13123, 9.11315, 0, 2.49093, 2.49096, 2.49096, 2.49127, 2.49099, 2.49704, 2.49119, 7.39717, 2.50464, 2.49091, 2.49091, 2.49091, 2.49091, 2.49091, 2.49091, 2.49091, 34.2496, 2.49091, 3.05566
2.65781, 49.8569, 42.3592, 2.52272, 7.20117, 7.49771, 0, 2.52274, 2.52277, 2.52277, 2.52309, 2.5228, 2.53009, 2.523, 7.13601, 2.53244, 2.52272, 2.52272, 2.52272, 2.52272, 2.52272, 2.52272, 2.52272, 36.9671, 2.52272, 3.2836
2.66571, 52.0169, 44.6685, 2.55458, 7.34962, 7.34832, 0, 2.55459, 2.55463, 2.55462, 2.55494, 2.55465, 2.56334, 2.55485, 6.83049, 2.56136, 2.55458, 2.55458, 2.55458, 2.55458, 2.55458, 2.55458, 2.55458, 39.3534, 2.55458, 3.57742
2.67361, 52.1794, 46.604, 2.58647, 7.36067, 5.57541, 0, 2.58649, 2.58652, 2.58652, 2.58683, 2.58655, 2.59678, 2.58675, 6.49447, 2.59113, 2.58647, 2.58647, 2.58647, 2.58647, 2.58647, 2.58647, 2.58647, 41.3134, 2.58647, 3.95327
2.6815, 48.8396, 48.1168, 2.6184, 7.13019, 0.722801, 0, 2.61841, 2.61845, 2.61844, 2.61876, 2.61847, 2.6304, 2.61867, 6.14208, 2.62156, 2.6184, 2.6184, 2.6184, 2.6184, 2.6184, 2.6184, 2.6184, 42.7665, 2.6184, 4.42899
2.6894, 40.7936, 49.1789, 2.65035, 6.54168, -8.38528, 0, 2.65037, 2.6504, 2.6504, 2.65071, 2.65043, 2.66415, 2.65063, 5.78691, 2.65246, 2.65035, 2.65035, 2.65035, 2.65035, 2.65035, 2.65035, 2.65035, 43.6526, 2.65035, 5.02339
2.6973, 55.4027, 49.7859, 2.68232, 7.57646, 5.61676, 0, 2.68234, 2.68237, 2.68237, 2.68268, 2.6824, 2.69799, 2.6826, 5.44126, 2.68371, 2.68232, 2.68232, 2.68232, 2.68232, 2.68232, 2.68232, 2.68232, 43.9362, 2.68232, 5.75524
2.70519, 57.3793, 49.9578, 2.71431, 7.7058, 7.42155, 0, 2.71433, 2.71436, 2.71436, 2.71467, 2.71439, 2.73187, 2.71459, 5.11558, 2.71521, 2.71431, 2.71431, 2.71431, 2.71431, 2.71431, 2.71431, 2.71431, 43.6093, 2.71431, 6.64221
2.71309, 43.4993, 49.7372, 2.74631, 6.74532, -6.23787, 0, 2.74632, 2.74636, 2.74636, 2.74667, 2.74638, 2.76574, 2.74659, 4.81815, 2.74689, 2.74631, 2.74631, 2.74631, 2.74631, 2.74631, 2.74631, 2.74631, 42.6918, 2.74631, 7.69893
2.72099, 52.9535, 49.1862, 2.7783, 7.41306, 3.76725, 0, 2.77832, 2.77836, 2.77835, 2.77867, 2.77838, 2.79953, 2.77859, 4.55489, 2.77867, 2.7783, 2.7783, 2.7783, 2.7783, 2.7783, 2.7783, 2.77831, 41.2302, 2.7783, 8.93537
2.72888, 48.0238, 48.3813, 2.81029, 7.07275, -0.357513, 0, 2.81031, 2.81035, 2.81034, 2.81066, 2.81037, 2.83316, 2.81058, 4.32932, 2.81052, 2.81029, 2.81029, 2.81029, 2.81029, 2.81029, 2.81029, 2.8103, 39.2936, 2.81029, 10.355
2.73678, 44.1765, 47.4062, 2.84227, 6.79533, -3.22963, 0, 2.84229, 2.84232, 2.84232, 2.84263, 2.84235, 2.86658, 2.84256, 4.14272, 2.84241, 2.84227, 2.84227, 2.84227, 2.84227, 2.84227, 2.84227, 2.84227, 36.9697, 2.84227, 11.953
2.74468, 39.3664, 46.3449, 2.87423, 6.43167, -6.97857, 0, 2.87425, 2.87428, 2.87428, 2.87459, 2.87431, 2.89972, 2.87453, 3.99442, 2.87431, 2.87423, 2.87423, 2.87423, 2.87423, 2.87423, 2.87423, 2.87423, 34.3581, 2.87423, 13.7145
2.75257, 49.9008, 45.2751, 2.90615, 7.20422, 4.62571, 0, 2.90617, 2.90621, 2.9062, 2.90652, 2.90623, 2.93251, 2.90646, 3.88213, 2.90621, 2.90615, 2.90615, 2.90615, 2.90615, 2.90615, 2.90615, 2.90616, 31.5642, 2.90615, 15.6137
2.76047, 42.2213, 44.2609, 2.93804, 6.64991, -2.03965, 0, 2.93805, 2.93809, 2.93809, 2.9384, 2.93811, 2.96492, 2.93834, 3.8023, 2.93807, 2.93804, 2.93804, 2.93804, 2.93804, 2.93804, 2.93804, 2.93804, 28.6933, 2.93804, 17.6136
2.76837, 41.1044, 43.3488, 2.96986, 6.56539, -2.24438, 0, 2.96988, 2.96991, 2.96991, 2.97023, 2.96994, 2.9969, 2.97018, 3.75051, 2.96988, 2.96986, 2.96986, 2.96986, 2.96986, 2.96986, 2.96986, 2.96986, 25.8434, 2.96986, 19.6666
2.77626, 41.5176, 42.5644, 3.00161, 6.59679, -1.04678, 0, 3.00163, 3.00166, 3.00166, 3.00198, 3.00169, 3.02843, 3.00193, 3.72187, 3.00162, 3.00161, 3.00161, 3.00161, 3.00161, 3.00161, 3.00161, 3.00161, 23.1026, 3.00161, 21.7154
2.78416, 31.6431, 41.9121, 3.03326, 5.80027, -10.269, 0, 3.03327, 3.03331, 3.0333, 3.03362, 3.03333, 3.05949, 3.03359, 3.71133, 3.03326, 3.03326, 3.03326, 3.03326, 3.03326, 3.03326, 3.03326, 3.03326, 20.5441, 3.03326, 23.696
2.79206, 37.9835, 41.3761, 3.06476, 6.32325, -3.39265, 0, 3.06478, 3.06482, 3.06481, 3.06513, 3.06484, 3.09007, 3.06511, 3.71397, 3.06477, 3.06476, 3.06476, 3.06476, 3.06476, 3.06476, 3.06476, 3.06477, 18.2249, 3.06476, 25.5406
2.79996, 41.2755, 40.9242, 3.09609, 6.57841, 0.351337, 0, 3.0961, 3.09614, 3.09614, 3.09645, 3.09616, 3.12017, 3.09644, 3.72522, 3.09609, 3.09609, 3.09609, 3.09609, 3.09609, 3.09609, 3.09609, 3.09609, 16.1848, 3.09609, 27.1813
2.80785, 48.9443, 40.5121, 3.12716, 7.13753, 8.43213, 0, 3.12718, 3.12721, 3.12721, 3.12752, 3.12724, 3.14976, 3.12753, 3.74107, 3.12716, 3.12716, 3.12716, 3.12716, 3.12716, 3.12716, 3.12716, 3.12716, 14.4469, 3.12716, 28.555
2.81575, 45.633, 40.0898, 3.1579, 6.90167, 5.54318, 0, 3.15792, 3.15795, 3.15795, 3.15826, 3.15798, 3.17881, 3.15828, 3.75813, 3.1579, 3.1579, 3.1579, 3.1579, 3.1579, 3.1579, 3.1579, 3.1579, 13.0194, 3.1579, 29.6063
2.82365, 40.9427, 39.6066, 3.18819, 6.55307, 1.33607, 0, 3.18821, 3.18824, 3.18824, 3.18856, 3.18827, 3.20728, 3.18859, 3.77369, 3.18819, 3.18819, 3.18819, 3.18819, 3.18819, 3.18819, 3.18819, 3.18819, 11.897, 3.18819, 30.2923
2.83154, 34.3003, 39.017, 3.21789, 6.02498, -4.71668, 0, 3.21791, 3.21794, 3.21794, 3.21826, 3.21797, 3.23508, 3.2183, 3.78579, 3.21789, 3.21789, 3.21789, 3.21789, 3.21789, 3.21789, 3.21789, 3.21789, 11.0635, 3.21789, 30.5853
2.83944, 42.0193, 38.2849, 3.24682, 6.63471, 3.73439, 0, 3.24683, 3.24687, 3.24687, 3.24718, 3.24689, 3.26209, 3.24724, 3.7931, 3.24682, 3.24682, 3.24682, 3.24682, 3.24682, 3.24682, 3.24682, 3.24682, 10.4947, 3.24682, 30.4745
2.84734, 28.6121, 37.3869, 3.27474, 5.53282, -8.77479, 0, 3.27476, 3.27479, 3.27479, 3.2751, 3.27482, 3.28813, 3.27518, 3.79491, 3.27474, 3.27474, 3.27474, 3.27474, 3.27474, 3.27474, 3.27474, 3.27474, 10.1604, 3.27474, 29.9667
2.85523, 34.5568, 36.3135, 3.30138, 6.04622, -1.7568, 0, 3.3014, 3.30143, 3.30143, 3.30175, 3.30146, 3.31296, 3.30185, 3.79102, 3.30138, 3.30138, 3.30138, 3.30138, 3.30138, 3.30138, 3.30138, 3.30138, 10.0267, 3.30138, 29.086
2.86313, 39.0074, 35.0694, 3.32643, 6.4037, 3.938, 0, 3.32644, 3.32648, 3.32647, 3.32679, 3.3265, 3.33631, 3.32691, 3.7816, 3.32643, 3.32643, 3.32643, 3.32643, 3.32643, 3.32643, 3.32643, 3.32643, 10.058, 3.32643, 27.8717
2.87103, 32.3344, 33.6718, 3.3495, 5.85955, -1.33742, 0, 3.34951, 3.34955, 3.34954, 3.34986, 3.34957, 3.35783, 3.35, 3.76711, 3.3495, 3.3495, 3.3495, 3.3495, 3.3495, 3.3495, 3.3495, 3.3495, 10.2187, 3.3495, 26.3756
2.87892, 27.6555, 32.1482, 3.37017, 5.44569, -4.49264, 0, 3.37019, 3.37022, 3.37022, 3.37054, 3.37025, 3.37712, 3.3707, 3.74816, 3.37017, 3.37017, 3.37017, 3.37017, 3.37017, 3.37017, 3.37017, 3.37017, 10.4742, 3.37017, 24.6582
2.88682, 31.9686, 30.5333, 3.388, 5.82826, 1.43525, 0, 3.38802, 3.38805, 3.38805, 3.38837, 3.38808, 3.39372, 3.38855, 3.7254, 3.388, 3.388, 3.388, 3.388, 3.388, 3.388, 3.388, 3.388, 10.7923, 3.388, 22.7848
2.89472, 34.6622, 28.8652, 3.40251, 6.05493, 5.79702, 0, 3.40252, 3.40256, 3.40256, 3.40287, 3.40258, 3.40716, 3.40308, 3.69947, 3.40251, 3.40251, 3.40251, 3.40251, 3.40251, 3.40251, 3.40251, 3.40251, 11.1435, 3.40251, 20.8215
2.90261, 28.1866, 27.1824, 3.41321, 5.49424, 1.00425, 0, 3.41322, 3.41326, 3.41326, 3.41357, 3.41328, 3.41696, 3.41381, 3.67089, 3.41321, 3.41321, 3.41321, 3.41321, 3.41321, 3.41321, 3.41321, 3.41321, 11.5017, 3.41321, 18.8313
2.91051, 34.2625, 25.5206, 3.41963, 6.02183, 8.74187, 0, 3.41965, 3.41968, 3.41968, 3.42, 3.41971, 3.42263, 3.42026, 3.64006, 3.41963, 3.41963, 3.41963, 3.41963, 3.41963, 3.41963, 3.41963, 3.41963, 11.8444, 3.41963, 16.8712
2.91841, 31.5561, 23.9107, 3.42136, 5.79276, 7.64538, 0, 3.42138, 3.42141, 3.42141, 3.42172, 3.42144, 3.42374, 3.42201, 3.60725, 3.42136, 3.42136, 3.42136, 3.42136, 3.42136, 3.42136, 3.42136, 3.42136, 12.1529, 3.42136, 14.9896
2.92631, 29.8796, 22.3769, 3.41803, 5.6462, 7.50272, 0, 3.41805, 3.41809, 3.41808, 3.4184, 3.41811, 3.41991, 3.41872, 3.57256, 3.41803, 3.41803, 3.41803, 3.41803, 3.41803, 3.41803, 3.41803, 3.41804, 12.4122, 3.41803, 13.225
2.9342, 25.0888, 20.936, 3.4094, 5.20469, 4.15279, 0, 3.40942, 3.40945, 3.40945, 3.40977, 3.40948, 3.41088, 3.41011, 3.53604, 3.4094, 3.4094, 3.4094, 3.4094, 3.4094, 3.4094, 3.4094, 3.4094, 12.6109, 3.4094, 11.6051
2.9421, 20.6866, 19.5977, 3.39533, 4.76305, 1.08892, 0, 3.39534, 3.39538, 3.39538, 3.39569, 3.3954, 3.3965, 3.39607, 3.49763, 3.39533, 3.39533, 3.39533, 3.39533, 3.39533, 3.39533, 3.39533, 3.39533, 12.7408, 3.39533, 10.1475
2.95, 21.6915, 18.3649, 3.37583, 4.86739, 3.32659, 0, 3.37585, 3.37588, 3.37588, 3.37619, 3.3759, 3.37676, 3.3766, 3.4573, 3.37583, 3.37583, 3.37583, 3.37583, 3.37583, 3.37583, 3.37583, 3.37583, 12.7968, 3.37583, 8.86025
2.95789, 15.9831, 17.2346, 3.35107, 4.24065, -1.25149, 0, 3.35109, 3.35112, 3.35112, 3.35143, 3.35115, 3.35183, 3.35187, 3.41504, 3.35107, 3.35107, 3.35107, 3.35107, 3.35107, 3.35107, 3.35107, 3.35107, 12.7766, 3.35107, 7.743
2.96579, 24.2678, 16.1994, 3.3214, 5.12521, 8.06843, 0, 3.32141, 3.32145, 3.32144, 3.32176, 3.32147, 3.32202, 3.32223, 3.37091, 3.3214, 3.3214, 3.3214, 3.3214, 3.3214, 3.3214, 3.3214, 3.3214, 12.6801, 3.3214, 6.78911
2.97369, 18.4164, 15.249, 3.2873, 4.51845, 3.16738, 0, 3.28732, 3.28735, 3.28735, 3.28766, 3.28738, 3.28784, 3.28817, 3.32508, 3.2873, 3.2873, 3.2873, 3.2873, 3.2873, 3.2873, 3.2873, 3.2873, 12.5096, 3.2873, 5.98695
2.98158, 15.2651, 14.3715, 3.24943, 4.15512, 0.893519, 0, 3.24945, 3.24948, 3.24948, 3.24979, 3.24951, 3.2499, 3.25033, 3.27786, 3.24943, 3.24943, 3.24943, 3.24943, 3.24943, 3.24943, 3.24943, 3.24943, 12.2688, 3.24943, 5.32183
2.98948, 17.9835, 13.5548, 3.20855, 4.47029, 4.42862, 0, 3.20856, 3.2086, 3.2086, 3.20891, 3.20862, 3.20898, 3.20948, 3.22964, 3.20855, 3.20855, 3.20855, 3.20855, 3.20855, 3.20855, 3.20855, 3.20855, 11.9631, 3.20855, 4.77729
2.99738, 13.6092, 12.7875, 3.1655, 3.95084, 0.82162, 0, 3.16552, 3.16555, 3.16555, 3.16587, 3.16558, 3.16592, 3.16647, 3.18093, 3.1655, 3.1655, 3.1655, 3.1655, 3.1655, 3.1655, 3.1655, 3.1655, 11.5991, 3.1655, 4.33652
3.00527, 6.99518, 12.0599, 3.1212, 2.9992, -5.06472, 0, 3.12121, 3.12125, 3.12124, 3.12156, 3.12127, 3.12162, 3.1222, 3.13232, 3.1212, 3.1212, 3.1212, 3.1212, 3.1212, 3.1212, 3.1212, 3.1212, 11.1848, 3.1212, 3.98323
3.01317, 9.53513, 11.3644, 3.07653, 3.39634, -1.82928, 0, 3.07655, 3.07658, 3.07658, 3.07689, 3.0766, 3.07696, 3.07757, 3.08444, 3.07653, 3.07653, 3.07653, 3.07653, 3.07653, 3.07653, 3.07653, 3.07653, 10.7286, 3.07653, 3.70237
3.02107, 10.7228, 10.6958, 3.03236, 3.5669, 0.0269861, 0, 3.03238, 3.03241, 3.03241, 3.03273, 3.03244, 3.03283, 3.03344, 3.03791, 3.03236, 3.03236, 3.03236, 3.03236, 3.03236, 3.03236, 3.03236, 3.03236, 10.24, 3.03236, 3.48047
3.02896, 10.2579, 10.0512, 2.98947, 3.50113, 0.206741, 0, 2.98949, 2.98953, 2.98952, 2.98984, 2.98955, 2.98998, 2.99059, 2.99331, 2.98947, 2.98947, 2.98947, 2.98947, 2.98947, 2.98947, 2.98947, 2.98948, 9.72869, 2.98947, 3.30593
3.03686, 7.20223, 9.42991, 2.94853, 3.03352, -2.22768, 0, 2.94855, 2.94858, 2.94858, 2.94889, 2.94861, 2.9491, 2.94969, 2.95115, 2.94853, 2.94853, 2.94853, 2.94853, 2.94853, 2.94853, 2.94853, 2.94853, 9.20457, 2.94853, 3.16896
3.04476, 8.51822, 8.83303, 2.91006, 3.24318, -0.314804, 0, 2.91008, 2.91012, 2.91011, 2.91043, 2.91014, 2.91071, 2.91126, 2.91183, 2.91006, 2.91006, 2.91006, 2.91006, 2.91006, 2.91006, 2.91006, 2.91007, 8.67742, 2.91006, 3.06151
3.05265, 9.73486, 8.26288, 2.87445, 3.42562, 1.47198, 0, 2.87447, 2.87451, 2.8745, 2.87482, 2.87453, 2.87519, 2.87569, 2.87562, 2.87445, 2.87445, 2.87445, 2.87445, 2.87445, 2.87445, 2.87445, 2.87446, 8.15654, 2.87445, 2.97709
3.06055, 8.50603, 7.72247, 2.84192, 3.2413, 0.783559, 0, 2.84194, 2.84198, 2.84197, 2.84229, 2.842, 2.84277, 2.8432, 2.84269, 2.84192, 2.84192, 2.84192, 2.84192, 2.84192, 2.84192, 2.84192, 2.84193, 7.65039, 2.84192, 2.91054
3.06845, 5.73748, 7.21508, 2.81256, 2.78163, -1.47759, 0, 2.81258, 2.81261, 2.81261, 2.81292, 2.81263, 2.81354, 2.81388, 2.81305, 2.81256, 2.81256, 2.81256, 2.81256, 2.81256, 2.81256, 2.81256, 2.81256, 7.16647, 2.81256, 2.85782
3.07635, 6.74204, 6.74377, 2.78632, 2.95669, -0.00173092, 0, 2.78634, 2.78637, 2.78637, 2.78668, 2.7864, 2.78745, 2.78768, 2.78664, 2.78632, 2.78632, 2.78632, 2.78632, 2.78632, 2.78632, 2.78632, 2.78632, 6.71096, 2.78632, 2.81577
3.08424, 2.74687, 6.31093, 2.76307, 2.17873, -3.56406, 0, 2.76309, 2.76312, 2.76312, 2.76343, 2.76314, 2.76437, 2.76447, 2.76327, 2.76307, 2.76307, 2.76307, 2.76307, 2.76307, 2.76307, 2.76307, 2.76307, 6.28857, 2.76307, 2.78197
3.09214, 2.24349, 5.91811, 2.74259, 2.05997, -3.67461, 0, 2.74261, 2.74265, 2.74264, 2.74296, 2.74267, 2.74409, 2.74404, 2.74272, 2.74259, 2.74259, 2.74259, 2.74259, 2.74259, 2.74259, 2.74259, 2.7426, 5.90251, 2.74259, 2.75457
3.10004, 3.99515, 5.5658, 2.72465, 2.4485, -1.57065, 0, 2.72467, 2.7247, 2.7247, 2.72502, 2.72473, 2.72636, 2.72614, 2.72473, 2.72465, 2.72465, 2.72465, 2.72465, 2.72465, 2.72465, 2.72465, 2.72465, 5.55448, 2.72465, 2.73213
3.10793, 5.99517, 5.25348, 2.70899, 2.82757, 0.741687, 0, 2.70901, 2.70904, 2.70904, 2.70935, 2.70907, 2.71093, 2.71052, 2.70904, 2.70899, 2.70899, 2.70899, 2.70899, 2.70899, 2.70899, 2.70899, 2.70899, 5.24479, 2.70899, 2.7136
3.11583, 7.75658, 4.97965, 2.69537, 3.12355, 2.77694, 0, 2.69539, 2.69543, 2.69542, 2.69574, 2.69545, 2.69755, 2.69695, 2.6954, 2.69537, 2.69537, 2.69537, 2.69537, 2.69537, 2.69537, 2.69537, 2.69538, 4.9725, 2.69537, 2.69818
3.12373, 1.99758, 4.74189, 2.6836, 1.9994, -2.74431, 0, 2.68362, 2.68365, 2.68365, 2.68397, 2.68368, 2.68602, 2.68523, 2.68362, 2.6836, 2.6836, 2.6836, 2.6836, 2.6836, 2.6836, 2.6836, 2.6836, 4.73559, 2.6836, 2.68529
3.13162, 4.23145, 4.53723, 2.67353, 2.49629, -0.305784, 0, 2.67354, 2.67358, 2.67358, 2.67389, 2.6736, 2.6762, 2.6752, 2.67354, 2.67353, 2.67353, 2.67353, 2.67353, 2.67353, 2.67353, 2.67353, 2.67353, 4.53132, 2.67353, 2.67453
3.13952, 2.76372, 4.36221, 2.66506, 2.1826, -1.59849, 0, 2.66508, 2.66511, 2.66511, 2.66542, 2.66513, 2.66797, 2.66677, 2.66506, 2.66506, 2.66506, 2.66506, 2.66506, 2.66506, 2.66506, 2.66506, 2.66506, 4.35643, 2.66506, 2.66564
3.14742, 3.68439, 4.21317, 2.65816, 2.3842, -0.528779, 0, 2.65817, 2.65821, 2.65821, 2.65852, 2.65823, 2.66129, 2.65992, 2.65816, 2.65816, 2.65816, 2.65816, 2.65816, 2.65816, 2.65816, 2.65816, 2.65816, 4.20737, 2.65816, 2.65849
3.15531, 7.08426, 4.08643, 2.65283, 3.01401, 2.99783, 0, 2.65285, 2.65288, 2.65288, 2.65319, 2.65291, 2.65617, 2.65464, 2.65283, 2.65283, 2.65283, 2.65283, 2.65283, 2.65283, 2.65283, 2.65283, 2.65283, 4.08053, 2.65283, 2.65302
3.16321, 4.44825, 3.9785, 2.64913, 2.53934, 0.469749, 0, 2.64914, 2.64918, 2.64918, 2.64949, 2.6492, 2.65265, 2.65099, 2.64913, 2.64913, 2.64913, 2.64913, 2.64913, 2.64913, 2.64913, 2.64913, 2.64913, 3.97245, 2.64913, 2.64924
3.17111, 4.99518, 3.88615, 2.64711, 2.64484, 1.10903, 0, 2.64713, 2.64717, 2.64716, 2.64748, 2.64719, 2.65078, 2.64902, 2.64711, 2.64711, 2.64711, 2.64711, 2.64711, 2.64711, 2.64711, 2.64711, 2.64712, 3.87996, 2.64711, 2.64717
3.179, 3.77589, 3.80655, 2.64687, 2.40331, -0.0306544, 0, 2.64688, 2.64692, 2.64691, 2.64723, 2.64694, 2.65063, 2.64882, 2.64687, 2.64687, 2.64687, 2.64687, 2.64687, 2.64687, 2.64687, 2.64687, 2.64687, 3.80023, 2.64687, 2.6469
3.1869, 1.99755, 3.73726, 2.64845, 1.99939, -1.73971, 0, 2.64847, 2.64851, 2.6485, 2.64882, 2.64853, 2.65228, 2.65046, 2.64845, 2.64845, 2.64845, 2.64845, 2.64845, 2.64845, 2.64845, 2.64845, 2.64846, 3.73085, 2.64845, 2.64847
3.1948, 1.99762, 3.67631, 2.65193, 1.99941, -1.67869, 0, 2.65195, 2.65198, 2.65198, 2.65229, 2.65201, 2.65577, 2.65399, 2.65193, 2.65193, 2.65193, 2.65193, 2.65193, 2.65193, 2.65193, 2.65193, 2.65193, 3.66985, 2.65193, 2.65194
3.2027, 2.20967, 3.62213, 2.65732, 2.05175, -1.41247, 0, 2.65734, 2.65737, 2.65737, 2.65768, 2.6574, 2.66112, 2.65943, 2.65732, 2.65732, 2.65732, 2.65732, 2.65732, 2.65732, 2.65732, 2.65732, 2.65732, 3.61566, 2.65732, 2.65732
3.21059, 1.99515, 3.57354, 2.66461, 1.99879, -1.57838, 0, 2.66463, 2.66466, 2.66466, 2.66497, 2.66468, 2.66833, 2.66677, 2.66461, 2.66461, 2.66461, 2.66461, 2.66461, 2.66461, 2.66461, 2.66461, 2.66461, 3.5671, 2.66461, 2.66461
3.21849, 3.2025, 3.52967, 2.67375, 2.2809, -0.327163, 0, 2.67377, 2.67381, 2.6738, 2.67412, 2.67383, 2.67735, 2.67596, 2.67375, 2.67375, 2.67375, 2.67375, 2.67375, 2.67375, 2.67375, 2.67375, 2.67376, 3.5233, 2.67375, 2.67375
3.22639, 4.58301, 3.48992, 2.68467, 2.56574, 1.0931, 0, 2.68469, 2.68472, 2.68472, 2.68503, 2.68475, 2.6881, 2.68693, 2.68467, 2.68467, 2.68467, 2.68467, 2.68467, 2.68467, 2.68467, 2.68467, 2.68467, 3.48366, 2.68467, 2.68467
3.23428, 4.20005, 3.4539, 2.69724, 2.48999, 0.746149, 0, 2.69726, 2.69729, 2.69729, 2.69761, 2.69732, 2.70048, 2.69956, 2.69724, 2.69724, 2.69724, 2.69724, 2.69724, 2.69724, 2.69724, 2.69724, 2.69724, 3.44779, 2.69724, 2.69724
3.24218, 2.79514, 3.42138, 2.71132, 2.18978, -0.62624, 0, 2.71134, 2.71137, 2.71137, 2.71168, 2.7114, 2.71433, 2.71369, 2.71132, 2.71132, 2.71132, 2.71132, 2.71132, 2.71132, 2.71132, 2.71132, 2.71132, 3.41544, 2.71132, 2.71132
3.25008, 4.39273, 3.39221, 2.72673, 2.52838, 1.00051, 0, 2.72675, 2.72678, 2.72678, 2.72709, 2.7268, 2.72951, 2.72915, 2.72673, 2.72673, 2.72673, 2.72673, 2.72673, 2.72673, 2.72673, 2.72673, 2.72673, 3.38645, 2.72673, 2.72673
3.25797, 6.60248, 3.36631, 2.74328, 2.933, 3.23617, 0, 2.7433, 2.74334, 2.74333, 2.74365, 2.74336, 2.74582, 2.74576, 2.74328, 2.74328, 2.74328, 2.74328, 2.74328, 2.74328, 2.74328, 2.74328, 2.74329, 3.36074, 2.74328, 2.74328
3.26587, 0.997578, 3.3436, 2.76078, 1.73135, -2.34603, 0, 2.76079, 2.76083, 2.76082, 2.76114, 2.76085, 2.76306, 2.76331, 2.76078, 2.76078, 2.76078, 2.76078, 2.76078, 2.76078, 2.76078, 2.76078, 2.76078, 3.33823, 2.76078, 2.76078
3.27377, 6.18791, 3.32402, 2.779, 2.86145, 2.86389, 0, 2.77902, 2.77905, 2.77905, 2.77936, 2.77908, 2.78103, 2.78159, 2.779, 2.779, 2.779, 2.779, 2.779, 2.779, 2.779, 2.779, 2.779, 3.31883, 2.779, 2.779
3.28166, 2.80726, 3.30746, 2.79774, 2.19255, -0.500202, 0, 2.79776, 2.79779, 2.79779, 2.79811, 2.79782, 2.79954, 2.80039, 2.79774, 2.79774, 2.79774, 2.79774, 2.79774, 2.79774, 2.79774, 2.79774, 2.79774, 3.30246, 2.79774, 2.79774
3.28956, 1.99758, 3.29379, 2.8168, 1.99939, -1.29622, 0, 2.81682, 2.81685, 2.81685, 2.81716, 2.81688, 2.81838, 2.81951, 2.8168, 2.8168, 2.8168, 2.8168, 2.8168, 2.8168, 2.8168, 2.8168, 2.8168, 3.28895, 2.8168, 2.8168
3.29746, 6.18073, 3.28284, 2.83597, 2.8602, 2.89789, 0, 2.83599, 2.83602, 2.83602, 2.83633, 2.83605, 2.83734, 2.83873, 2.83597, 2.83597, 2.83597, 2.83597, 2.83597, 2.83597, 2.83597, 2.83597, 2.83597, 3.27815, 2.83597, 2.83597
3.30535, 3.53737, 3.27438, 2.85507, 2.35316, 0.262994, 0, 2.85508, 2.85512, 2.85512, 2.85543, 2.85514, 2.85625, 2.85789, 2.85507, 2.85507, 2.85507, 2.85507, 2.85507, 2.85507, 2.85507, 2.85507, 2.85507, 3.26981, 2.85507, 2.85507
3.31325, 6.27466, 3.26816, 2.87392, 2.87657, 3.0065, 0, 2.87394, 2.87397, 2.87397, 2.87428, 2.874, 2.87494, 2.8768, 2.87392, 2.87392, 2.87392, 2.87392, 2.87392, 2.87392, 2.87392, 2.87392, 2.87392, 3.26371, 2.87392, 2.87392
3.32115, 2.99764, 3.26392, 2.89237, 2.23554, -0.266276, 0, 2.89239, 2.89243, 2.89242, 2.89274, 2.89245, 2.89325, 2.89531, 2.89237, 2.89237, 2.89237, 2.89237, 2.89237, 2.89237, 2.89237, 2.89237, 2.89238, 3.25954, 2.89237, 2.89237
3.32905, 2.34457, 3.26134, 2.9103, 2.08436, -0.916772, 0, 2.91031, 2.91035, 2.91035, 2.91066, 2.91037, 2.91105, 2.9133, 2.9103, 2.9103, 2.9103, 2.9103, 2.9103, 2.9103, 2.9103, 2.9103, 2.9103, 3.25703, 2.9103, 2.9103
3.33694, 4.65054, 3.26013, 2.92758, 2.57886, 1.39041, 0, 2.9276, 2.92764, 2.92763, 2.92795, 2.92766, 2.92823, 2.93064, 2.92758, 2.92758, 2.92758, 2.92758, 2.92758, 2.92758, 2.92758, 2.92758, 2.92759, 3.25587, 2.92758, 2.92758
