   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_119.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
2.1206, 1.9976, 1.53469, 0.853542, 1.9994, 0.462909, 0.854344, 4.79917e-07, 0.853546, 0.853554, 0.857649, 0.853672, 0.853986, 0.854271, 0.860331, 0.973937, 1.36617, 0.854236, 0.853545, 0.853542, 0.853542, 0.853542, 0.853542, 0.853542, 0.853543, 0.883477, 0.853542, 0.853542, 0.858018
2.12849, 0.997584, 1.51191, 0.877751, 1.73135, -0.514328, 0.878556, 3.11095e-07, 0.877755, 0.877763, 0.881858, 0.877881, 0.878195, 0.878408, 0.884939, 1.0322, 1.3072, 0.878129, 0.877753, 0.877751, 0.877751, 0.877751, 0.877751, 0.877751, 0.877752, 0.909602, 0.877751, 0.877751, 0.882434
2.13638, 0.997612, 1.51667, 0.902327, 1.73136, -0.519054, 0.903136, 1.99047e-07, 0.902331, 0.902339, 0.906435, 0.902458, 0.902771, 0.902954, 0.909927, 1.10433, 1.26188, 0.90253, 0.902329, 0.902327, 0.902327, 0.902327, 0.902327, 0.902327, 0.902328, 0.936252, 0.902327, 0.902327, 0.907247
2.14426, 2.46484, 1.55179, 0.92727, 2.11302, 0.913055, 0.928085, 1.25687e-07, 0.927275, 0.927282, 0.931378, 0.927401, 0.927714, 0.927902, 0.935294, 1.19468, 1.22871, 0.927378, 0.927272, 0.92727, 0.92727, 0.92727, 0.92727, 0.92727, 0.927272, 0.963463, 0.92727, 0.92727, 0.932459
2.15215, 2.06059, 1.62081, 0.952577, 2.01509, 0.439785, 0.953399, 7.83182e-08, 0.952581, 0.952589, 0.956684, 0.952707, 0.953021, 0.953245, 0.961035, 1.30846, 1.20602, 0.952632, 0.952578, 0.952577, 0.952577, 0.952577, 0.952577, 0.952577, 0.952578, 0.991282, 0.952577, 0.952577, 0.958067
2.16003, 5.05111, 1.72811, 0.978248, 2.65539, 3.323, 0.979079, 4.81509e-08, 0.978252, 0.97826, 0.982355, 0.978378, 0.978692, 0.978981, 0.987153, 1.45168, 1.19212, 0.978276, 0.978248, 0.978248, 0.978248, 0.978248, 0.978248, 0.978248, 0.978249, 1.01979, 0.978248, 0.978248, 0.984075
2.16792, 3.93925, 1.87885, 1.00428, 2.43706, 2.06041, 1.00512, 2.92064e-08, 1.00428, 1.00429, 1.00839, 1.00441, 1.00472, 1.0051, 1.01364, 1.63098, 1.18542, 1.00429, 1.00428, 1.00428, 1.00428, 1.00428, 1.00428, 1.00428, 1.00428, 1.04907, 1.00428, 1.00428, 1.01048
2.1758, 2.9952, 2.07877, 1.03067, 2.23499, 0.916433, 1.03153, 1.74761e-08, 1.03068, 1.03069, 1.03478, 1.0308, 1.03112, 1.03161, 1.04051, 1.85338, 1.18452, 1.03068, 1.03067, 1.03067, 1.03067, 1.03067, 1.03067, 1.03067, 1.03067, 1.07927, 1.03067, 1.03067, 1.03728
2.18369, 2.47454, 2.33385, 1.05743, 2.11531, 0.140685, 1.0583, 1.03149e-08, 1.05743, 1.05744, 1.06153, 1.05756, 1.05787, 1.05849, 1.06774, 2.12585, 1.18828, 1.05743, 1.05743, 1.05743, 1.05743, 1.05743, 1.05743, 1.05743, 1.05743, 1.11057, 1.05743, 1.05743, 1.06448
2.19158, 1.99755, 2.64975, 1.08453, 1.99939, -0.652194, 1.08543, 6.00473e-09, 1.08454, 1.08455, 1.08864, 1.08466, 1.08498, 1.08574, 1.09534, 2.45472, 1.19576, 1.08454, 1.08453, 1.08453, 1.08453, 1.08453, 1.08453, 1.08453, 1.08453, 1.14319, 1.08453, 1.08453, 1.09206
2.19946, 3.06106, 3.03108, 1.112, 2.24968, 0.0299852, 1.11292, 3.44737e-09, 1.112, 1.11201, 1.1161, 1.11213, 1.11244, 1.11336, 1.1233, 2.84503, 1.20629, 1.112, 1.112, 1.112, 1.112, 1.112, 1.112, 1.112, 1.112, 1.17741, 1.112, 1.112, 1.12004
2.20735, 4.96103, 3.48065, 1.13981, 2.63838, 1.48038, 1.14076, 1.95162e-09, 1.13981, 1.13982, 1.14392, 1.13994, 1.14025, 1.14134, 1.15163, 3.29973, 1.21935, 1.13981, 1.13981, 1.13981, 1.13981, 1.13981, 1.13981, 1.13981, 1.13981, 1.2136, 1.13981, 1.13981, 1.1484
2.21523, 2.48169, 3.99862, 1.16797, 2.117, -1.51693, 1.16895, 1.08934e-09, 1.16797, 1.16798, 1.17208, 1.1681, 1.16841, 1.16967, 1.18031, 3.81891, 1.2346, 1.16797, 1.16797, 1.16797, 1.16797, 1.16797, 1.16797, 1.16797, 1.16797, 1.25215, 1.16797, 1.16797, 1.17714
2.22312, 5.02974, 4.58179, 1.19648, 2.65137, 0.447944, 1.1975, 5.99404e-10, 1.19648, 1.19649, 1.20058, 1.19661, 1.19692, 1.19834, 1.20935, 4.39915, 1.2518, 1.19648, 1.19648, 1.19648, 1.19648, 1.19648, 1.19648, 1.19648, 1.19648, 1.29355, 1.19648, 1.19648, 1.20626
2.231, 7.49161, 5.22288, 1.22532, 3.08085, 2.26872, 1.22639, 3.25151e-10, 1.22533, 1.22534, 1.22943, 1.22545, 1.22577, 1.22735, 1.23873, 5.03279, 1.27079, 1.22532, 1.22532, 1.22532, 1.22532, 1.22532, 1.22532, 1.22532, 1.22532, 1.33832, 1.22532, 1.22532, 1.23575
2.23889, 7.46422, 5.9103, 1.25451, 3.0764, 1.55392, 1.25563, 1.73851e-10, 1.25451, 1.25452, 1.25861, 1.25464, 1.25495, 1.25667, 1.26846, 5.70784, 1.29143, 1.25451, 1.25451, 1.25451, 1.25451, 1.25451, 1.25451, 1.25451, 1.25451, 1.387, 1.25451, 1.25451, 1.26561
2.24678, 6.99792, 6.62806, 1.28402, 2.99965, 0.369864, 1.2852, 9.16176e-11, 1.28403, 1.28403, 1.28813, 1.28415, 1.28447, 1.28631, 1.29854, 6.40785, 1.31364, 1.28402, 1.28402, 1.28402, 1.28402, 1.28402, 1.28402, 1.28402, 1.28402, 1.44014, 1.28402, 1.28402, 1.29583
2.25466, 7.99027, 7.35631, 1.31387, 3.16074, 0.633967, 1.31511, 4.75398e-11, 1.31387, 1.31388, 1.31797, 1.314, 1.31431, 1.31624, 1.32895, 7.11257, 1.3373, 1.31387, 1.31387, 1.31387, 1.31387, 1.31387, 1.31387, 1.31387, 1.31387, 1.49825, 1.31387, 1.31387, 1.3264
2.26255, 10.4872, 8.072, 1.34404, 3.53372, 2.41518, 1.34535, 2.42469e-11, 1.34404, 1.34405, 1.34814, 1.34417, 1.34448, 1.34647, 1.35969, 7.79863, 1.36231, 1.34404, 1.34404, 1.34404, 1.34404, 1.34404, 1.34404, 1.34404, 1.34404, 1.56174, 1.34404, 1.34404, 1.35732
2.27043, 8.47032, 8.75013, 1.37452, 3.23579, -0.279802, 1.37591, 1.21167e-11, 1.37453, 1.37454, 1.37863, 1.37465, 1.37497, 1.37699, 1.39076, 8.44087, 1.38857, 1.37452, 1.37452, 1.37452, 1.37452, 1.37452, 1.37452, 1.37452, 1.37453, 1.63087, 1.37452, 1.37452, 1.38859
2.27832, 13.9804, 9.36534, 1.40532, 3.99755, 4.61508, 1.4068, 5.89422e-12, 1.40533, 1.40534, 1.40943, 1.40546, 1.40577, 1.40778, 1.42216, 9.01399, 1.41596, 1.40532, 1.40532, 1.40532, 1.40532, 1.40532, 1.40532, 1.40532, 1.40533, 1.7057, 1.40532, 1.40532, 1.4202
2.2862, 10.0024, 9.89362, 1.43644, 3.46444, 0.108731, 1.438, 2.7623e-12, 1.43644, 1.43645, 1.44054, 1.43657, 1.43688, 1.43885, 1.45387, 9.49427, 1.44437, 1.43644, 1.43644, 1.43644, 1.43644, 1.43644, 1.43644, 1.43644, 1.43644, 1.78605, 1.43644, 1.43644, 1.45214
2.29409, 9.95924, 10.3139, 1.46785, 3.45821, -0.354692, 1.46951, 1.22766e-12, 1.46786, 1.46786, 1.47196, 1.46798, 1.4683, 1.47019, 1.48589, 9.86125, 1.47368, 1.46785, 1.46785, 1.46785, 1.46785, 1.46785, 1.46785, 1.46785, 1.46785, 1.87141, 1.46785, 1.46785, 1.48441
2.30198, 11.5272, 10.6098, 1.49957, 3.67793, 0.917401, 1.50133, 5.12313e-13, 1.49957, 1.49958, 1.50367, 1.4997, 1.50001, 1.50179, 1.51822, 10.0994, 1.50378, 1.49957, 1.49957, 1.49957, 1.49957, 1.49957, 1.49957, 1.49957, 1.49957, 1.96096, 1.49957, 1.49957, 1.517
2.30986, 9.95218, 10.7706, 1.53157, 3.45719, -0.81841, 1.53344, 1.95477e-13, 1.53158, 1.53158, 1.53568, 1.5317, 1.53202, 1.53367, 1.55086, 10.1993, 1.53457, 1.53157, 1.53157, 1.53157, 1.53157, 1.53157, 1.53157, 1.53157, 1.53157, 2.05354, 1.53157, 1.53157, 1.54991
2.31775, 14.5441, 10.7924, 1.56386, 4.06744, 3.75166, 1.56585, 6.64224e-14, 1.56387, 1.56388, 1.56797, 1.564, 1.56431, 1.56581, 1.5838, 10.1586, 1.56596, 1.56386, 1.56386, 1.56386, 1.56386, 1.56386, 1.56386, 1.56386, 1.56387, 2.14773, 1.56386, 1.56386, 1.58312
2.32563, 10.8998, 10.6781, 1.59644, 3.59162, 0.221653, 1.59855, 1.93571e-14, 1.59644, 1.59645, 1.60055, 1.59657, 1.59688, 1.59822, 1.61704, 9.9819, 1.59789, 1.59644, 1.59644, 1.59644, 1.59644, 1.59644, 1.59644, 1.59644, 1.59644, 2.24181, 1.59644, 1.59644, 1.61664
2.33352, 10.6061, 10.4373, 1.62929, 3.55051, 0.168859, 1.63152, 5.24247e-15, 1.62929, 1.6293, 1.6334, 1.62942, 1.62973, 1.6309, 1.65058, 9.68063, 1.63027, 1.62929, 1.62929, 1.62929, 1.62929, 1.62929, 1.62929, 1.62929, 1.62929, 2.33394, 1.62929, 1.62929, 1.65045
2.3414, 13.4651, 10.0852, 1.6624, 3.93257, 3.37996, 1.66477, 1.23045e-15, 1.66241, 1.66242, 1.66651, 1.66253, 1.66285, 1.66384, 1.68444, 9.27204, 1.66306, 1.6624, 1.6624, 1.6624, 1.6624, 1.6624, 1.6624, 1.6624, 1.66241, 2.4222, 1.6624, 1.6624, 1.68456
2.34929, 9.46058, 9.64167, 1.69578, 3.38535, -0.181091, 1.69828, 2.46335e-16, 1.69578, 1.69579, 1.69989, 1.69591, 1.69622, 1.69704, 1.71863, 8.77777, 1.69621, 1.69578, 1.69578, 1.69578, 1.69578, 1.69578, 1.69578, 1.69578, 1.69578, 2.50478, 1.69578, 1.69578, 1.71894
2.35718, 7.52015, 9.12961, 1.72941, 3.08547, -1.60945, 1.73205, 4.06114e-17, 1.72941, 1.72942, 1.73351, 1.72954, 1.72985, 1.73051, 1.75319, 8.22228, 1.72969, 1.72941, 1.72941, 1.72941, 1.72941, 1.72941, 1.72941, 1.72941, 1.72941, 2.58003, 1.72941, 1.72941, 1.75359
2.36506, 7.59476, 8.57315, 1.76328, 3.09754, -0.978388, 1.76607, 4.76554e-18, 1.76328, 1.76329, 1.76738, 1.76341, 1.76372, 1.76423, 1.78819, 7.63101, 1.76345, 1.76328, 1.76328, 1.76328, 1.76328, 1.76328, 1.76328, 1.76328, 1.76328, 2.64664, 1.76328, 1.76328, 1.78851
2.37295, 8.99761, 7.99622, 1.79738, 3.31627, 1.0014, 1.80032, 5.85878e-19, 1.79739, 1.79739, 1.80149, 1.79751, 1.79783, 1.7982, 1.82374, 7.02866, 1.79749, 1.79738, 1.79738, 1.79738, 1.79738, 1.79738, 1.79738, 1.79738, 1.79738, 2.70371, 1.79738, 1.79738, 1.82368
2.38083, 4.99757, 7.42102, 1.83171, 2.64529, -2.42345, 1.83481, 5.8572e-20, 1.83172, 1.83173, 1.83582, 1.83184, 1.83216, 1.83241, 1.86001, 6.43766, 1.83178, 1.83171, 1.83171, 1.83171, 1.83171, 1.83171, 1.83171, 1.83171, 1.83171, 2.75082, 1.83171, 1.83171, 1.8591
2.38872, 8.45562, 6.86693, 1.86626, 3.23352, 1.5887, 1.86952, 3.96459e-21, 1.86627, 1.86628, 1.87037, 1.86639, 1.86671, 1.86685, 1.89726, 5.87704, 1.86631, 1.86626, 1.86626, 1.86626, 1.86626, 1.86626, 1.86626, 1.86626, 1.86626, 2.78807, 1.86626, 1.86626, 1.89476
2.3966, 3.08398, 6.34972, 1.90102, 2.25477, -3.26574, 1.90445, 1.21773e-22, 1.90103, 1.90104, 1.90513, 1.90115, 1.90147, 1.90153, 1.93588, 5.36157, 1.90105, 1.90102, 1.90102, 1.90102, 1.90102, 1.90102, 1.90102, 1.90102, 1.90102, 2.81605, 1.90102, 1.90102, 1.93064
2.40449, 5.35944, 5.88125, 1.93598, 2.71283, -0.521812, 1.93958, 7.25558e-25, 1.93599, 1.936, 1.94009, 1.93612, 1.93643, 1.93641, 1.97644, 4.90147, 1.936, 1.93598, 1.93598, 1.93598, 1.93598, 1.93598, 1.93598, 1.93598, 1.93599, 2.83582, 1.93598, 1.93598, 1.96675
2.41238, 5.09132, 5.46937, 1.97114, 2.66295, -0.378047, 1.97491, 0, 1.97115, 1.97115, 1.97525, 1.97127, 1.97159, 1.97151, 2.01975, 4.50233, 1.97115, 1.97114, 1.97114, 1.97114, 1.97114, 1.97114, 1.97114, 1.97114, 1.97114, 2.84882, 1.97114, 1.97114, 2.00307
2.42026, 5.44589, 5.11846, 2.00649, 2.72872, 0.327429, 2.01043, 0, 2.00649, 2.0065, 2.0106, 2.00662, 2.00693, 2.00681, 2.06692, 4.16567, 2.00649, 2.00649, 2.00649, 2.00649, 2.00649, 2.00649, 2.00649, 2.00649, 2.00649, 2.85679, 2.00649, 2.00649, 2.03959
2.42815, 2.54929, 4.82992, 2.04202, 2.13291, -2.28063, 2.04615, 0, 2.04202, 2.04203, 2.04613, 2.04215, 2.04246, 2.0423, 2.11944, 3.88943, 2.04202, 2.04202, 2.04202, 2.04202, 2.04202, 2.04202, 2.04202, 2.04202, 2.04202, 2.86168, 2.04202, 2.04202, 2.07631
2.43603, 0.554058, 4.60298, 2.07773, 1.59814, -4.04893, 2.08204, 0, 2.07773, 2.07774, 2.08184, 2.07786, 2.07817, 2.07798, 2.17927, 3.66881, 2.07773, 2.07773, 2.07773, 2.07773, 2.07773, 2.07773, 2.07773, 2.07773, 2.07773, 2.86559, 2.07773, 2.07773, 2.11323
2.44392, 2.88219, 4.43568, 2.11362, 2.20957, -1.55349, 2.11812, 0, 2.11362, 2.11363, 2.11772, 2.11375, 2.11406, 2.11384, 2.24893, 3.49711, 2.11362, 2.11362, 2.11362, 2.11362, 2.11362, 2.11362, 2.11362, 2.11362, 2.11362, 2.87071, 2.11362, 2.11362, 2.15035
2.4518, 4.43398, 4.32572, 2.14968, 2.53653, 0.108257, 2.15438, 0, 2.14969, 2.14969, 2.15379, 2.14981, 2.15012, 2.14989, 2.33149, 3.36661, 2.14968, 2.14968, 2.14968, 2.14968, 2.14968, 2.14968, 2.14968, 2.14968, 2.14968, 2.8794, 2.14968, 2.14968, 2.18766
2.45969, 2.12012, 4.27138, 2.18592, 2.02981, -2.15126, 2.19082, 0, 2.18592, 2.18593, 2.19003, 2.18605, 2.18636, 2.18611, 2.43069, 3.2693, 2.18592, 2.18592, 2.18592, 2.18592, 2.18592, 2.18592, 2.18592, 2.18592, 2.18592, 2.8942, 2.18592, 2.18592, 2.22516
2.46758, 2.29909, 4.27227, 2.22233, 2.07343, -1.97317, 2.22743, 0, 2.22234, 2.22234, 2.22644, 2.22246, 2.22277, 2.22252, 2.55083, 3.19748, 2.22233, 2.22233, 2.22233, 2.22233, 2.22233, 2.22233, 2.22233, 2.22233, 2.22233, 2.91812, 2.22233, 2.22233, 2.26284
2.47546, 3.69609, 4.32996, 2.25892, 2.38665, -0.633874, 2.26423, 0, 2.25892, 2.25893, 2.26303, 2.25905, 2.25936, 2.2591, 2.69674, 3.14425, 2.25892, 2.25892, 2.25892, 2.25892, 2.25892, 2.25892, 2.25892, 2.25892, 2.25892, 2.95482, 2.25892, 2.25892, 2.30072
2.48335, 5.71382, 4.44854, 2.29568, 2.77738, 1.26528, 2.3012, 0, 2.29569, 2.2957, 2.29979, 2.29581, 2.29613, 2.29586, 2.87357, 3.10383, 2.29568, 2.29568, 2.29568, 2.29568, 2.29568, 2.29568, 2.29568, 2.29568, 2.29568, 3.00901, 2.29568, 2.29568, 2.33879
2.49123, 8.26788, 4.63487, 2.33263, 3.20435, 3.63301, 2.33836, 0, 2.33263, 2.33264, 2.33673, 2.33276, 2.33307, 2.3328, 3.08653, 3.07164, 2.33263, 2.33263, 2.33263, 2.33263, 2.33263, 2.33263, 2.33263, 2.33263, 2.33263, 3.08692, 2.33263, 2.33263, 2.37705
2.49912, 6.85951, 4.89875, 2.36974, 2.97649, 1.96076, 2.3757, 0, 2.36975, 2.36976, 2.37385, 2.36987, 2.37019, 2.36991, 3.34048, 3.0444, 2.36974, 2.36974, 2.36974, 2.36974, 2.36974, 2.36974, 2.36974, 2.36974, 2.36974, 3.19677, 2.36974, 2.36974, 2.41551
2.507, 4.41456, 5.25298, 2.40704, 2.5327, -0.83842, 2.41321, 0, 2.40704, 2.40705, 2.41115, 2.40717, 2.40748, 2.40721, 3.63953, 3.01997, 2.40704, 2.40704, 2.40704, 2.40704, 2.40704, 2.40704, 2.40704, 2.40704, 2.40704, 3.34939, 2.40704, 2.40704, 2.45416
2.51489, 3.15165, 5.71314, 2.44451, 2.26972, -2.5615, 2.45091, 0, 2.44451, 2.44452, 2.44862, 2.44464, 2.44495, 2.44468, 3.98645, 2.99722, 2.44451, 2.44451, 2.44451, 2.44451, 2.44451, 2.44451, 2.44451, 2.44451, 2.44451, 3.55872, 2.44451, 2.44451, 2.49301
2.52278, 5.82909, 6.29733, 2.48216, 2.79805, -0.468234, 2.48879, 0, 2.48216, 2.48217, 2.48626, 2.48229, 2.4826, 2.48232, 4.38215, 2.97581, 2.48216, 2.48216, 2.48216, 2.48216, 2.48216, 2.48216, 2.48216, 2.48216, 2.48216, 3.84227, 2.48216, 2.48216, 2.53207
2.53066, 9.40482, 7.02555, 2.51997, 3.3771, 2.37927, 2.52684, 0, 2.51998, 2.51998, 2.52408, 2.5201, 2.52042, 2.52014, 4.82507, 2.95595, 2.51997, 2.51997, 2.51997, 2.51997, 2.51997, 2.51997, 2.51997, 2.51997, 2.51997, 4.22137, 2.51997, 2.51997, 2.57135
2.53855, 10.4004, 7.91929, 2.55796, 3.52143, 2.48115, 2.56506, 0, 2.55796, 2.55797, 2.56206, 2.55809, 2.5584, 2.55812, 5.31087, 2.93823, 2.55796, 2.55796, 2.55796, 2.55796, 2.55796, 2.55796, 2.55796, 2.55796, 2.55796, 4.72124, 2.55796, 2.55796, 2.61086
2.54643, 10.9853, 9.00041, 2.5961, 3.60352, 1.98494, 2.60345, 0, 2.59611, 2.59612, 2.60021, 2.59623, 2.59655, 2.59627, 5.83196, 2.92337, 2.5961, 2.5961, 2.5961, 2.5961, 2.5961, 2.5961, 2.5961, 2.5961, 2.59611, 5.37053, 2.5961, 2.5961, 2.65065
2.55432, 8.80015, 10.2901, 2.63441, 3.28636, -1.48999, 2.642, 0, 2.63441, 2.63442, 2.63852, 2.63454, 2.63485, 2.63457, 6.37758, 2.91213, 2.63441, 2.63441, 2.63441, 2.63441, 2.63441, 2.63441, 2.63441, 2.63441, 2.63441, 6.20044, 2.63441, 2.63441, 2.69077
2.56221, 14.1958, 11.8077, 2.67286, 4.0244, 2.38808, 2.6807, 0, 2.67287, 2.67287, 2.67697, 2.67299, 2.67331, 2.67303, 6.93389, 2.90514, 2.67286, 2.67286, 2.67286, 2.67286, 2.67286, 2.67286, 2.67286, 2.67286, 2.67286, 7.24321, 2.67286, 2.67286, 2.73135
2.57009, 14.7783, 13.5686, 2.71146, 4.09614, 1.20974, 2.71954, 0, 2.71146, 2.71147, 2.71557, 2.71159, 2.7119, 2.71162, 7.48455, 2.90286, 2.71146, 2.71146, 2.71146, 2.71146, 2.71146, 2.71146, 2.71146, 2.71146, 2.71146, 8.53007, 2.71146, 2.71146, 2.77256
2.57798, 15.3684, 15.5827, 2.75019, 4.16754, -0.214297, 2.75853, 0, 2.7502, 2.75021, 2.7543, 2.75032, 2.75064, 2.75036, 8.0114, 2.90554, 2.75019, 2.75019, 2.75019, 2.75019, 2.75019, 2.75019, 2.75019, 2.75019, 2.75019, 10.0885, 2.75019, 2.75019, 2.81469
2.58586, 14.5689, 17.8522, 2.78906, 4.07049, -3.28331, 2.79765, 0, 2.78906, 2.78907, 2.79316, 2.78919, 2.7895, 2.78922, 8.49557, 2.91324, 2.78906, 2.78906, 2.78906, 2.78906, 2.78906, 2.78906, 2.78906, 2.78906, 2.78906, 11.9389, 2.78906, 2.78906, 2.85819
2.59375, 20.3639, 20.3693, 2.82804, 4.72905, -0.00542259, 2.83689, 0, 2.82804, 2.82805, 2.83214, 2.82817, 2.82848, 2.8282, 8.91864, 2.92579, 2.82804, 2.82804, 2.82804, 2.82804, 2.82804, 2.82804, 2.82804, 2.82804, 2.82804, 14.0915, 2.82804, 2.82804, 2.90374
2.60163, 26.9667, 23.1146, 2.86713, 5.38207, 3.85214, 2.87625, 0, 2.86714, 2.86715, 2.87124, 2.86726, 2.86758, 2.8673, 9.26395, 2.9429, 2.86713, 2.86713, 2.86713, 2.86713, 2.86713, 2.86713, 2.86713, 2.86713, 2.86714, 16.5428, 2.86713, 2.86713, 2.95238
2.60952, 28.5275, 26.0545, 2.90634, 5.52517, 2.47295, 2.91572, 0, 2.90634, 2.90635, 2.91044, 2.90647, 2.90678, 2.9065, 9.51769, 2.96416, 2.90634, 2.90634, 2.90634, 2.90634, 2.90634, 2.90634, 2.90634, 2.90634, 2.90634, 19.2719, 2.90634, 2.90634, 3.00556
2.61741, 26.1809, 29.1416, 2.94563, 5.30857, -2.96065, 2.95528, 0, 2.94564, 2.94565, 2.94974, 2.94576, 2.94608, 2.9458, 9.67011, 2.98908, 2.94563, 2.94563, 2.94563, 2.94563, 2.94563, 2.94563, 2.94563, 2.94563, 2.94563, 22.2394, 2.94563, 2.94563, 3.06541
2.62529, 27.89, 32.3134, 2.98502, 5.46718, -4.42334, 2.99494, 0, 2.98503, 2.98503, 2.98913, 2.98515, 2.98547, 2.98519, 9.71617, 3.01717, 2.98502, 2.98502, 2.98502, 2.98502, 2.98502, 2.98502, 2.98502, 2.98502, 2.98502, 25.3855, 2.98502, 2.98502, 3.13483
2.63318, 39.7809, 35.4946, 3.02449, 6.46381, 4.28627, 3.03469, 0, 3.0245, 3.0245, 3.0286, 3.02462, 3.02494, 3.02466, 9.65597, 3.04791, 3.02449, 3.02449, 3.02449, 3.02449, 3.02449, 3.02449, 3.02449, 3.02449, 3.02449, 28.6314, 3.02449, 3.02449, 3.21779
2.64106, 38.8796, 38.5993, 3.06404, 6.39371, 0.2803, 3.07452, 0, 3.06404, 3.06405, 3.06815, 3.06417, 3.06448, 3.0642, 9.49476, 3.08084, 3.06404, 3.06404, 3.06404, 3.06404, 3.06404, 3.06404, 3.06404, 3.06404, 3.06404, 31.8809, 3.06404, 3.06404, 3.31951
2.64895, 45.2151, 41.5345, 3.10365, 6.87132, 3.68059, 3.11442, 0, 3.10366, 3.10366, 3.10776, 3.10378, 3.1041, 3.10382, 9.24251, 3.11552, 3.10365, 3.10365, 3.10365, 3.10365, 3.10365, 3.10365, 3.10365, 3.10365, 3.10365, 35.025, 3.10365, 3.10365, 3.44672
2.65683, 42.9213, 44.2063, 3.14332, 6.70233, -1.28501, 3.15439, 0, 3.14333, 3.14333, 3.14743, 3.14345, 3.14377, 3.14349, 8.91319, 3.15157, 3.14332, 3.14332, 3.14332, 3.14332, 3.14332, 3.14332, 3.14332, 3.14332, 3.14332, 37.9477, 3.14332, 3.14332, 3.60788
2.66472, 42.1914, 46.5258, 3.18305, 6.64766, -4.33438, 3.19444, 0, 3.18305, 3.18306, 3.18715, 3.18318, 3.18349, 3.18321, 8.52363, 3.1887, 3.18305, 3.18305, 3.18305, 3.18305, 3.18305, 3.18305, 3.18305, 3.18305, 3.18305, 40.533, 3.18305, 3.18305, 3.8133
2.67261, 49.1924, 48.4152, 3.22281, 7.15488, 0.777149, 3.23456, 0, 3.22282, 3.22282, 3.22692, 3.22294, 3.22326, 3.22298, 8.09247, 3.22662, 3.22281, 3.22281, 3.22281, 3.22281, 3.22281, 3.22281, 3.22281, 3.22281, 3.22281, 42.6728, 3.22281, 3.22281, 4.07512
2.68049, 52.5216, 49.8148, 3.26261, 7.38388, 2.70684, 3.27477, 0, 3.26262, 3.26262, 3.26672, 3.26274, 3.26305, 3.26278, 7.63878, 3.26514, 3.26261, 3.26261, 3.26261, 3.26261, 3.26261, 3.26261, 3.26261, 3.26261, 3.26261, 44.2744, 3.26261, 3.26261, 4.40725
2.68838, 55.1899, 50.6875, 3.30243, 7.5624, 4.50241, 3.31508, 0, 3.30244, 3.30245, 3.30654, 3.30257, 3.30288, 3.3026, 7.181, 3.30409, 3.30243, 3.30243, 3.30243, 3.30243, 3.30243, 3.30243, 3.30243, 3.30243, 3.30244, 45.2673, 3.30243, 3.30243, 4.82488
2.69626, 51.2875, 51.0234, 3.34227, 7.29983, 0.264107, 3.35555, 0, 3.34228, 3.34228, 3.34638, 3.3424, 3.34272, 3.34244, 6.73575, 3.34334, 3.34227, 3.34227, 3.34227, 3.34227, 3.34227, 3.34227, 3.34227, 3.34227, 3.34227, 45.609, 3.34227, 3.34227, 5.34398
2.70415, 44.3143, 50.8408, 3.38212, 6.80546, -6.52651, 3.39626, 0, 3.38212, 3.38213, 3.38623, 3.38225, 3.38256, 3.38229, 6.3172, 3.38279, 3.38212, 3.38212, 3.38212, 3.38212, 3.38212, 3.38212, 3.38212, 3.38212, 3.38212, 45.2879, 3.38212, 3.38212, 5.98022
2.71203, 47.2304, 50.1854, 3.42195, 7.01643, -2.95509, 3.4373, 0, 3.42196, 3.42196, 3.42606, 3.42208, 3.4224, 3.42212, 5.93646, 3.42238, 3.42195, 3.42195, 3.42195, 3.42195, 3.42195, 3.42195, 3.42195, 3.42195, 3.42195, 44.3244, 3.42195, 3.42195, 6.74788
2.71992, 45.6671, 49.1276, 3.46177, 6.90414, -3.46048, 3.47888, 0, 3.46178, 3.46179, 3.46588, 3.4619, 3.46222, 3.46194, 5.60138, 3.46203, 3.46177, 3.46177, 3.46177, 3.46177, 3.46177, 3.46177, 3.46177, 3.46177, 3.46177, 42.7692, 3.46177, 3.46177, 7.65831
2.72781, 47.3049, 47.756, 3.50157, 7.02174, -0.451088, 3.52125, 0, 3.50157, 3.50158, 3.50567, 3.5017, 3.50201, 3.50174, 5.3165, 3.50172, 3.50157, 3.50157, 3.50157, 3.50157, 3.50157, 3.50157, 3.50157, 3.50157, 3.50157, 40.6996, 3.50157, 3.50157, 8.71833
2.73569, 42.5947, 46.1711, 3.54132, 6.67793, -3.57638, 3.56481, 0, 3.54132, 3.54133, 3.54543, 3.54145, 3.54176, 3.54149, 5.08334, 3.54141, 3.54132, 3.54132, 3.54132, 3.54132, 3.54132, 3.54132, 3.54132, 3.54132, 3.54132, 38.2134, 3.54132, 3.54132, 9.92853
